LGA_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
LGA57980,819,1210,563,573,192,52,3416,146,127,39,23,3,0,340,398,388,142,49,4,4,987,544,515,180,66,14,4,1326,680,351,75,26,4,0,1130,519,254,41,15,3,0,824,206,86,12,7,0,0,309,0,0,0,0,0,0,0,1402,686,123,42,13,0,2260,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,4,0,0,0,0,8,0,0,0,0,0,0,0,2776,2417,864,683,220,54,7007,667,1018,554,650,202,44,3128,129,96,34,20,3,0,290,483,559,214,95,23,3,1369,616,655,251,111,30,4,1655,546,339,110,46,11,0,1059,660,395,59,25,5,0,1142,260,147,27,5,3,0,443,0,0,0,0,0,0,0,1469,876,192,77,22,3,2640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,13,5,3,0,0,0,0,16,0,8,0,0
LGA58050,4590,8844,5144,5730,2578,1164,28049,658,570,171,172,79,21,1672,61,81,25,23,0,5,196,714,646,200,193,86,25,1865,447,216,58,29,17,7,771,29,10,5,0,0,0,40,0,0,0,0,0,0,0,0,5,0,0,0,0,7,468,226,65,32,14,6,812,200,107,12,5,4,3,332,28,0,3,0,0,0,35,0,3,0,3,0,0,7,227,113,15,7,0,3,372,0,0,0,0,0,0,3,6012,9834,5422,5970,2680,1195,31100,5174,10199,6125,6785,2884,1552,32706,835,575,224,111,44,20,1810,134,128,74,39,6,0,387,971,707,306,151,50,23,2196,636,397,125,60,16,6,1231,46,25,0,0,0,0,73,0,0,0,0,0,0,0,3,0,0,3,0,0,8,681,428,124,63,13,6,1314,172,98,5,0,0,0,275,8,6,0,0,0,0,12,3,4,0,0,0,0,7,179,103,5,4,4,0,297,13,9,0,3
LGA58190,34,50,12,16,22,5,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,12,16,22,5,139,41,50,16,14,18,4,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
LGA58260,64,95,31,33,21,4,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,70,93,33,33,22,4,258,69,88,27,29,15,7,229,5,3,0,0,0,0,11,0,0,0,0,0,0,0,5,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0
LGA58330,317,651,183,193,96,45,1488,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,15,0,0,0,0,28,0,3,0,0,0,0,5,0,0,0,0,0,0,0,9,13,0,0,0,0,28,0,0,0,0,0,0,0,332,675,191,195,96,47,1529,338,708,230,180,90,50,1588,12,8,0,0,0,0,22,0,0,0,0,0,0,0,12,8,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,19,6,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,10,0,0,0,0,32,0,0,0,0
LGA58400,29,74,16,17,10,3,151,7,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,74,16,17,10,3,159,37,53,8,15,12,4,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,3,3,0,0,0,0,4,0,0,0,0
LGA58470,19,21,6,13,0,9,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,25,26,6,13,0,9,79,16,20,12,3,6,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0
LGA58510,1857,2595,1099,799,273,114,6733,1003,724,205,102,27,11,2080,202,245,105,41,10,4,595,1206,973,312,140,32,17,2680,830,312,70,28,15,0,1256,295,154,33,19,3,0,504,456,157,30,19,0,0,656,3,4,0,0,0,0,7,1582,628,131,64,13,0,2418,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,5,3,0,0,0,19,3,5,3,0,0,0,18,4,10,5,3,0,0,24,4656,4213,1547,1006,321,134,11873,1865,2551,1219,1009,327,158,7134,777,770,309,167,62,15,2101,207,306,163,62,24,5,757,988,1079,470,224,88,19,2860,760,372,116,57,17,11,1326,269,212,59,31,3,0,567,539,468,126,38,5,0,1176,0,0,0,0,0,0,4,1563,1053,306,123,25,14,3076,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,8,4,3,4,0,0,3,9,6,0,4,0
LGA58540,89,125,37,42,33,5,332,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,94,130,43,42,33,5,345,97,110,42,47,24,7,335,3,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
LGA58570,1727,2506,1167,1003,310,87,6804,429,373,97,41,17,8,958,453,612,187,72,18,3,1346,880,980,290,116,32,9,2305,593,367,68,17,4,0,1049,459,244,45,14,0,0,763,358,132,33,9,0,0,532,4,3,0,0,0,0,9,1416,750,143,38,7,3,2356,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,3,0,0,3,0,15,11,3,0,0,3,0,18,0,0,0,0,0,0,12,4031,4244,1600,1158,352,104,11486,1676,2498,1323,1242,364,126,7230,404,316,132,66,20,10,956,439,623,244,101,35,8,1442,842,946,374,168,57,22,2403,585,392,105,37,8,3,1136,557,476,93,19,6,3,1153,452,303,59,16,3,0,834,0,0,0,0,0,0,3,1596,1169,256,79,17,7,3121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,17,3,7,3,0,43,18,17,3,7,3,0,43,4,5,0,0
LGA58610,178,262,83,85,36,19,667,3,4,0,0,0,0,10,0,0,0,0,0,0,0,3,4,0,0,0,0,11,17,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,5,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,272,84,88,36,23,708,181,278,79,79,41,25,682,35,10,0,0,0,0,44,0,0,0,0,0,0,0,35,10,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0
LGA58680,27,55,11,14,8,4,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,30,59,11,16,8,4,130,22,71,27,22,11,5,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58760,4658,10515,6091,7165,3158,1548,33135,885,875,171,108,33,18,2080,68,88,35,18,3,4,218,948,967,199,122,35,20,2301,295,169,43,24,9,0,540,0,0,0,0,0,0,0,17,19,0,3,0,0,45,45,41,34,31,9,13,174,352,227,75,60,22,18,761,189,78,9,5,3,0,284,15,34,10,17,9,6,84,7,3,0,0,0,0,4,212,109,18,25,6,4,373,0,9,0,8,3,5,24,6172,11827,6389,7380,3230,1597,36597,6293,13901,8450,10013,4241,2266,45165,1130,1068,314,260,105,40,2914,131,217,94,82,29,20,572,1258,1284,409,338,139,60,3478,421,243,62,20,17,10,775,0,0,0,0,0,0,0,16,17,0,3,0,0,43,56,47,20,8,5,3,129,496,305,84,24,19,14,948,182,83,4,3,0,0,271,0,0,0,0,0,0,0,0,0,0,0,0,0,3,187,82,4,4,0,0,280,0,0,0,0
LGA58820,220,426,154,182,72,52,1111,58,24,8,0,3,0,89,0,0,0,0,0,0,0,58,24,8,0,3,0,89,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,9,7,3,0,0,5,19,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,10,3,0,0,5,27,0,0,0,0,0,0,0,283,464,167,182,74,60,1232,261,488,166,183,90,35,1217,62,20,3,4,0,0,91,0,0,0,0,0,0,0,62,20,3,4,0,0,91,5,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,7,16,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,6,0,0,0,0,18,0,0,0,0
LGA58890,79,128,44,44,23,4,319,8,0,0,0,0,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,90,130,39,44,23,4,337,84,138,45,39,21,5,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,4,0,0,0,0,0,3,0,3,0,0,0,0,3,0,3,0,0,0,0,4,3,9,0,0,0,0,9,0,0,0,0
LGA59030,11,29,7,15,5,3,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,4,0,0,0,0,0,0,0,17,32,7,15,5,3,80,30,38,9,13,9,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59100,78,98,34,47,16,5,276,3,3,0,0,0,0,8,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,7,0,0,0,0,0,0,0,81,99,34,47,15,5,285,65,119,38,30,16,11,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0
LGA59170,72,141,54,41,20,6,330,6,3,3,0,0,0,14,0,0,0,0,0,0,0,6,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,3,84,141,58,41,20,9,350,80,163,51,32,24,4,347,10,0,0,0,0,0,12,0,0,0,0,0,0,0,10,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0
LGA59250,20,27,8,5,7,14,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,9,0,0,0,0,17,0,0,0,0,0,0,0,18,34,8,5,6,20,99,19,22,11,6,3,22,82,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,8,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,13,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0
LGA59310,131,195,78,69,31,11,527,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,146,207,83,69,31,11,546,133,190,74,68,23,15,504,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,4,3,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,3,0,0,3,41,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,6,8,7,0,0,0,0,12,0,0,0,0
LGA59320,26,46,12,29,17,3,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,32,49,12,29,17,3,141,39,52,24,29,6,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA59330,63,84,21,30,17,5,219,9,0,0,0,0,0,11,0,0,0,0,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,84,19,30,17,5,229,67,79,25,21,13,0,204,5,0,0,0,0,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,8,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0
LGA59340,168,317,172,193,108,164,1136,69,72,19,20,10,7,187,7,0,9,0,0,0,15,72,67,27,21,14,7,202,47,43,10,8,3,4,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,41,10,8,3,4,121,85,90,5,10,0,0,194,23,22,9,9,5,3,73,8,3,3,0,0,0,17,112,121,23,14,10,6,280,0,0,0,0,0,0,3,407,549,240,237,134,178,1748,281,520,242,260,137,175,1610,56,44,12,6,7,6,128,12,5,3,0,0,0,19,67,46,17,12,8,6,153,43,33,11,6,3,3,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,33,11,6,3,3,100,123,149,18,12,4,3,310,18,12,0,0,0,0,33,17,14,11,4,0,0,48,161,177,26,22,4,3,387,4,3,0,0
LGA59350,20,14,6,0,5,6,46,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,7,0,0,0,0,0,0,0,6,3,0,0,0,0,14,0,0,0,0,0,0,0,26,17,10,3,5,6,66,13,20,8,6,0,5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
