LGA_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
LGA23190,5,0,0,0,0,9,9,4,0,0,0,12,228,37,28,5,0,299,1428,542,545,185,51,2752,555,303,382,235,104,1580,31,8,6,0,3,43,2256,888,958,426,160,4687,0,0,0,0,0,0,3,0,0,0,0,3,38,4,3,0,0,42,29,5,3,0,0,41,3,0,0,0,0,4,3,0,0,0,0,3,74,11,10,0,0,96,0,0,0,0,0,0,3,0,0,0,0,3,79,6,3,0,0,98,25,3,5,0,0,36,0,0,3,0,0,8,0,0,0,0,0,0,112,15,13,0,4,135,3,0,0,0,0,3,3,0,0,0,0,5,0,0,0,0,0,3,7,0,0,0,0,4,0,0,3,0,0,11,0,0,0,0,0,0,17,3,8,0,0,28,0,0,0,0,0,0,2456,910,985,433,165,4950,0,0,0,0,0,0,15,3,0,0,0,20,235,52,24,0,0,312,1498,546
LGA23270,11,6,8,3,5,36,36,11,12,3,0,69,497,147,84,23,9,755,7158,5116,5307,1869,925,20364,2146,2150,3637,2697,1610,12238,212,98,117,81,60,575,10061,7524,9165,4668,2612,34037,0,0,0,0,0,3,12,0,0,0,0,18,255,59,15,3,5,330,510,417,398,155,69,1550,87,110,216,154,142,722,19,11,11,4,4,48,884,605,641,321,220,2675,0,0,0,0,0,0,29,6,0,4,0,41,247,74,30,0,3,358,204,147,104,35,21,521,7,9,8,6,7,35,11,3,5,0,0,26,500,238,144,51,30,970,0,0,0,0,0,5,18,4,0,0,0,22,14,8,3,0,0,29,14,11,13,3,3,34,0,3,4,0,0,11,3,0,3,0,0,11,52,24,24,4,3,109,0,0,0,3,0,5,11511,8391,9975,5049,2868,37791,20,12,13,13,14,70,49,23,12,9,3,98,586,187,94,38,12,918,7658,5416
LGA23350,0,0,0,0,0,0,34,3,3,0,0,37,241,55,21,9,7,326,1010,425,443,131,37,2038,409,263,351,229,118,1375,24,3,0,3,0,39,1721,751,819,367,157,3812,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,24,7,3,0,0,0,11,0,0,0,0,0,4,0,0,0,0,0,0,22,0,3,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,23,6,3,0,0,33,7,3,3,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,35,12,5,0,0,56,0,0,0,0,0,0,10,3,0,0,0,11,6,4,4,0,0,9,3,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,22,9,5,0,0,44,0,0,0,0,0,0,1799,779,835,371,161,3944,3,0,0,0,0,5,25,3,5,0,0,34,263,52,24,6,0,342,1138,423
LGA23430,3,0,3,3,0,7,51,6,6,3,0,64,1422,434,191,26,7,2078,6498,3866,3892,920,236,15411,2268,1999,3293,1918,723,10207,148,57,55,28,16,312,10391,6360,7443,2905,979,28079,3,0,0,0,0,3,61,4,0,0,0,65,1172,277,67,11,4,1526,1136,545,366,63,14,2122,103,70,113,60,21,364,36,6,3,3,0,49,2508,896,547,137,41,4125,0,0,0,0,0,0,136,8,4,0,0,143,1483,390,134,25,9,2041,473,240,161,33,16,928,14,14,21,7,3,59,37,6,3,0,0,47,2141,660,324,66,27,3222,3,0,0,0,0,4,15,0,0,0,0,24,43,13,4,3,0,63,14,11,8,4,0,38,3,0,4,0,0,8,0,0,4,0,0,4,80,34,17,10,0,140,5,0,0,0,0,7,15128,7952,8326,3119,1048,35567,8,7,8,0,4,24,59,20,6,4,0,83,1371,399,220,36,10,2033,6305,3821
LGA23670,6,0,7,0,0,16,55,11,13,4,3,84,782,214,102,19,5,1120,7780,4572,4647,1045,299,18354,3310,3238,5400,3307,1286,16532,177,58,76,25,13,354,12114,8095,10236,4404,1610,36455,4,0,0,0,0,3,25,4,0,0,0,32,701,108,24,7,0,831,460,197,130,21,7,820,25,14,20,16,3,78,19,4,0,0,0,19,1229,326,170,41,12,1790,0,0,0,0,0,0,30,3,0,0,0,36,391,104,22,0,0,512,214,123,83,21,7,447,9,18,3,7,5,48,5,0,0,0,0,5,658,243,108,31,9,1049,0,0,0,0,0,0,4,0,0,0,0,4,18,3,0,0,0,18,17,9,15,3,0,38,3,5,3,8,7,22,4,3,0,0,0,6,49,17,15,8,7,94,0,0,0,0,0,0,14049,8679,10531,4489,1637,39386,7,3,0,3,0,20,47,13,14,0,3,77,993,264,88,17,9,1370,7805,4762
LGA23810,3,0,7,0,0,7,46,7,3,0,0,59,990,232,75,26,3,1328,5267,2443,2212,662,237,10817,1397,912,1333,940,390,4976,116,41,28,14,7,205,7821,3638,3654,1635,636,17388,0,0,0,0,0,0,8,0,0,0,0,8,93,21,3,0,0,112,31,14,3,3,0,54,16,9,3,10,0,30,11,4,0,0,0,12,152,45,14,8,0,223,3,0,0,0,0,3,50,6,0,0,0,52,347,44,14,3,0,407,56,25,15,8,0,105,6,0,3,4,0,19,14,3,0,0,0,15,473,80,32,13,0,596,0,0,0,0,0,0,5,3,0,0,0,10,15,0,3,0,0,16,9,5,5,3,0,21,0,3,0,0,0,8,0,0,0,0,0,0,36,9,6,4,0,57,0,0,0,0,0,3,8481,3774,3707,1663,641,18268,5,3,3,0,0,10,43,10,8,0,4,64,980,188,83,14,4,1279,5463,2469
LGA23940,3,0,0,0,0,3,13,0,0,0,0,13,207,33,17,11,3,265,624,226,181,86,31,1150,223,113,111,89,54,591,8,0,3,3,0,23,1075,379,313,182,89,2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,5,3,5,0,0,14,3,0,0,0,0,5,4,0,0,0,0,4,0,0,0,0,0,0,15,3,5,0,0,26,0,0,0,0,0,0,1103,388,321,189,94,2089,4,0,0,0,0,10,19,0,3,0,0,22,206,43,15,8,4,272,650,175
LGA24130,3,0,0,0,0,9,51,9,7,0,0,65,412,114,61,15,0,599,2286,1107,1163,281,100,4936,1170,830,1220,856,327,4412,50,13,17,5,5,88,3978,2070,2467,1161,433,10110,0,0,0,0,0,0,7,0,0,0,0,7,38,5,0,0,0,37,23,12,12,0,0,44,4,3,5,7,0,18,0,0,0,0,0,0,69,22,17,6,3,110,0,0,0,0,0,0,10,0,0,0,0,10,60,9,0,0,0,69,17,5,5,0,0,24,3,0,0,0,0,9,3,0,0,0,0,3,94,11,5,3,0,113,0,0,0,0,0,0,6,0,0,0,0,9,5,3,0,0,0,5,7,7,0,0,0,16,3,0,0,0,0,10,0,0,0,0,0,0,21,11,3,0,3,37,0,0,3,0,0,3,4158,2109,2497,1177,440,10375,0,0,0,0,0,4,42,12,9,0,0,59,437,97,47,17,4,600,2572,1111
LGA24210,0,3,0,0,0,10,24,3,0,3,0,35,539,136,64,13,4,750,5171,2689,2549,527,135,11076,3929,3028,4444,2569,962,14931,146,41,51,23,4,269,9808,5905,7109,3137,1109,27071,0,0,0,0,0,0,18,0,0,0,0,18,451,82,33,6,3,571,694,390,282,53,19,1435,86,81,89,38,17,307,10,7,4,0,0,21,1264,555,406,98,47,2367,4,0,0,0,0,4,19,0,0,0,0,25,300,74,14,3,3,391,247,131,91,20,4,493,19,11,22,8,4,65,9,5,0,3,0,16,596,219,136,35,11,993,0,0,0,0,0,0,3,0,0,0,0,3,9,6,0,0,0,9,4,3,4,0,0,6,0,0,3,0,0,5,0,0,0,0,0,0,12,3,3,0,0,22,5,0,0,0,0,5,11682,6686,7655,3274,1164,30462,8,6,8,6,0,26,26,5,4,0,3,44,543,145,58,16,3,764,5055,2580
LGA24250,0,0,0,0,0,0,18,0,0,0,0,20,177,40,16,3,0,239,526,186,159,41,16,922,236,99,110,91,33,567,15,4,6,0,0,15,970,329,294,132,52,1769,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,22,4,0,0,0,27,5,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,38,3,0,0,0,0,3,3,0,0,0,0,3,3,3,0,0,0,7,3,0,3,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,13,3,5,0,0,25,0,0,0,0,0,0,1021,338,297,131,47,1841,0,0,0,0,0,0,21,0,0,0,0,21,177,34,14,4,0,232,569,177
LGA24330,3,3,3,3,3,11,80,7,4,3,0,94,1708,627,285,58,26,2705,2481,1665,1489,463,212,6307,333,393,628,380,322,2055,110,40,35,12,21,215,4714,2734,2447,919,582,11390,0,4,0,0,0,4,37,6,0,0,0,43,401,126,45,13,0,584,413,283,198,69,42,1003,34,35,51,39,30,185,21,3,9,5,0,42,913,451,313,122,68,1865,3,0,0,0,0,9,218,48,4,3,0,278,750,315,137,41,12,1260,100,67,45,22,10,246,6,5,4,3,0,22,42,11,3,3,0,65,1125,450,193,72,28,1869,0,0,0,0,0,0,8,0,0,0,0,7,18,10,3,0,0,28,16,6,7,3,3,38,0,0,0,4,3,5,3,0,0,0,0,3,42,17,14,7,4,83,0,0,0,0,0,0,6799,3651,2966,1114,686,15209,3,5,3,3,4,24,72,17,8,8,0,101,1587,657,301,56,26,2626,2358,1672
LGA24410,6,0,0,0,0,10,29,8,3,3,0,45,1044,254,107,20,3,1425,5387,2898,2871,672,154,11978,2160,1720,2808,1911,672,9269,106,36,28,17,13,198,8729,4912,5814,2619,846,22920,4,0,0,0,0,4,28,0,0,0,0,29,862,172,45,9,0,1092,501,222,131,27,9,890,21,17,8,11,5,67,22,3,6,0,0,27,1432,424,189,50,14,2109,3,0,0,0,0,3,27,0,0,0,0,27,495,111,35,14,6,656,275,130,63,18,4,494,13,24,14,8,7,67,18,3,3,0,0,29,839,267,117,38,17,1275,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,10,9,5,6,0,3,24,0,8,0,0,0,6,0,0,0,0,0,0,10,13,8,3,3,39,0,0,0,0,0,0,11016,5609,6135,2710,877,26349,4,3,3,3,3,15,50,9,3,0,0,66,1001,268,128,33,3,1437,5369,2920
LGA24600,0,0,0,0,0,0,19,3,0,0,0,22,247,65,25,0,0,340,197,149,134,18,4,498,55,39,75,41,19,237,7,0,3,0,0,9,514,258,242,63,27,1108,3,0,0,0,0,8,139,6,0,0,0,148,945,256,54,9,0,1271,698,429,288,64,16,1501,126,98,131,79,34,470,21,9,5,0,3,34,1941,799,480,155,57,3432,106,10,0,0,0,117,1675,105,14,0,0,1793,3948,941,220,40,13,5162,875,531,372,110,90,1980,60,37,33,19,10,143,95,20,12,9,11,139,6748,1647,648,185,118,9341,0,0,0,0,0,0,8,0,0,0,0,8,18,7,0,0,0,22,3,5,3,3,0,15,3,3,0,0,0,7,0,0,0,0,0,0,31,15,5,3,0,55,0,0,0,0,0,0,9236,2717,1376,408,200,13933,0,0,0,0,0,0,19,0,0,0,0,24,268,95,36,0,0,403,236,151
LGA24650,6,4,3,0,3,12,18,11,0,0,0,27,238,72,44,7,3,366,4008,2847,2485,634,199,10182,1737,1672,2839,1730,871,8851,100,65,53,30,23,269,6107,4673,5424,2400,1099,19712,0,0,0,0,0,0,8,0,0,0,0,8,164,20,6,4,0,192,190,113,98,16,9,432,11,14,15,14,7,51,9,3,3,0,0,12,385,151,121,36,19,697,0,0,0,0,0,0,4,0,0,0,0,4,149,15,3,0,0,174,62,42,13,8,3,126,9,9,4,3,0,23,4,0,0,0,0,9,230,63,22,8,5,327,5,0,4,0,0,5,12,0,0,0,0,12,0,0,0,0,0,0,6,0,3,0,0,16,5,3,0,0,0,6,0,0,0,0,0,0,25,3,4,4,0,43,0,0,0,0,0,0,6752,4890,5571,2446,1129,20781,14,6,5,4,7,39,16,5,4,0,0,26,416,94,45,23,3,576,4923,3367
LGA24780,10,4,0,0,0,10,44,6,3,7,0,61,627,175,77,15,9,910,3412,1618,1566,581,194,7375,990,614,874,684,365,3533,80,34,24,14,12,173,5172,2452,2552,1307,587,12064,0,0,0,0,0,0,4,0,0,0,0,4,187,25,5,0,0,211,99,40,24,4,0,167,0,0,3,0,3,6,4,0,3,0,0,7,298,66,38,7,3,407,0,0,0,0,0,0,34,0,0,0,0,39,240,54,6,4,0,301,59,39,14,6,3,115,0,0,0,0,0,8,8,3,3,0,0,17,347,93,16,14,3,481,13,0,0,0,0,11,47,3,0,0,0,50,23,9,3,3,0,34,27,3,12,0,0,45,3,0,7,4,3,13,8,3,0,0,0,12,123,14,17,7,4,169,0,0,0,0,0,0,5941,2628,2626,1336,597,13125,7,3,0,3,0,14,56,9,4,0,0,67,678,179,64,21,6,947,3571,1651
LGA24850,3,0,0,0,3,9,30,4,0,3,0,37,319,86,34,4,0,448,1861,970,923,301,92,4150,715,543,839,602,317,3011,45,14,15,16,11,93,2970,1617,1812,923,425,7745,0,0,0,0,0,0,0,0,0,0,0,0,32,4,0,0,0,36,31,9,5,0,0,47,0,4,3,4,0,11,0,0,0,0,0,4,63,21,6,4,0,94,0,0,0,0,0,0,9,0,0,0,0,9,71,11,4,3,0,86,18,10,10,0,0,30,0,0,0,0,0,4,3,0,0,0,0,6,93,21,17,4,0,133,0,0,0,0,0,0,13,0,0,0,0,13,9,3,0,0,0,10,3,4,6,0,3,14,8,3,4,0,0,14,0,0,0,0,0,0,31,7,10,4,3,51,0,0,0,0,0,0,3162,1668,1838,933,424,8034,12,3,0,3,0,14,22,10,3,0,0,32,314,67,38,3,8,433,2080,986
LGA24900,0,0,0,0,0,3,24,0,0,0,0,31,430,61,29,12,4,534,2223,740,676,309,116,4056,688,366,503,385,237,2177,47,8,3,3,3,69,3411,1179,1216,710,355,6869,0,0,0,0,0,0,3,0,0,0,0,3,56,3,0,0,0,67,13,4,3,0,0,23,6,0,0,0,3,4,0,0,0,0,0,0,82,13,4,0,3,95,0,0,0,0,0,0,7,4,0,0,0,14,139,17,3,0,0,157,35,8,4,3,0,50,3,0,0,0,0,4,7,0,0,0,0,7,181,30,8,3,3,231,3,0,0,0,0,5,10,0,0,0,0,13,29,0,6,0,0,38,10,3,4,4,0,25,6,0,0,0,0,13,0,0,0,0,0,3,71,3,15,6,0,97,0,0,0,0,0,0,3747,1225,1239,719,365,7298,0,0,0,0,3,6,34,5,3,3,0,47,420,79,37,8,8,541,2268,757
LGA24970,14,3,6,0,0,27,57,12,7,8,3,91,1431,489,194,38,5,2157,8450,4538,4311,922,259,18482,4135,3242,4575,2406,1012,15369,191,65,58,25,17,365,14283,8355,9153,3404,1295,36492,0,0,0,0,0,0,29,4,0,0,0,34,739,209,81,17,9,1058,775,490,372,79,25,1740,79,63,93,54,15,309,21,11,3,3,0,43,1645,780,551,158,48,3184,15,0,0,0,0,12,62,12,4,0,0,78,902,313,145,24,9,1385,514,334,282,56,20,1209,35,38,42,33,6,152,32,8,0,3,0,42,1553,703,475,116,38,2884,0,0,0,0,0,0,3,0,0,0,0,3,14,7,0,3,0,24,7,9,7,3,0,25,5,5,3,3,0,21,0,0,0,0,0,4,27,23,13,12,3,80,3,0,0,0,0,3,17512,9860,10198,3690,1388,42639,10,9,13,10,3,38,71,19,18,3,0,111,1337,488,239,41,19,2133,7797,4421
LGA25060,3,5,0,0,0,12,45,14,6,0,0,66,1490,433,186,27,3,2154,4932,2847,3023,713,150,11660,1422,1241,2034,1442,524,6667,150,33,30,21,10,252,8051,4576,5288,2205,684,20802,0,0,0,0,0,3,32,8,0,0,0,37,695,185,51,4,0,938,676,422,322,79,18,1518,50,32,61,38,12,193,13,12,4,0,0,29,1470,650,432,121,37,2715,16,0,0,0,0,16,234,26,6,0,0,266,1095,363,137,43,10,1652,310,205,119,56,44,733,4,6,17,10,4,41,37,19,6,7,8,82,1707,620,286,115,67,2791,0,0,0,0,0,0,4,0,3,0,0,7,17,5,0,5,0,29,15,7,5,0,3,35,3,0,5,9,0,14,0,0,0,0,0,0,37,17,16,16,6,84,3,3,0,0,0,9,11267,5872,6029,2452,785,26403,8,3,6,3,0,14,47,4,9,0,0,60,1339,448,194,28,5,2020,4801,2757
LGA25150,0,4,0,0,0,5,38,11,0,0,0,50,283,79,31,13,6,404,1605,811,852,230,92,3593,655,454,641,529,243,2521,39,11,7,6,0,68,2621,1370,1541,778,337,6649,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,24,20,11,4,6,0,42,3,3,4,6,0,21,0,0,0,0,0,0,43,16,15,6,0,87,0,0,0,0,0,0,10,0,0,0,0,9,68,11,0,0,0,79,11,4,0,0,0,18,3,0,0,0,0,4,3,0,0,0,0,3,95,14,3,0,0,111,0,0,0,0,0,4,6,0,0,0,0,6,5,0,0,0,0,8,10,0,3,0,0,18,4,0,4,0,0,4,0,0,0,0,0,0,25,0,9,0,3,36,0,0,0,0,0,0,2777,1405,1567,792,342,6883,3,0,0,0,0,5,28,3,4,0,0,37,317,68,35,12,0,432,1833,864
LGA25250,8,3,4,3,7,24,113,18,7,3,0,142,2894,970,487,121,21,4490,6483,3956,3774,1170,542,15919,1059,1007,1518,1103,689,5379,221,76,54,49,33,434,10780,6024,5849,2441,1297,26394,0,0,0,0,0,3,60,9,0,0,0,68,1162,367,114,22,3,1669,740,491,359,88,35,1716,65,59,90,50,27,285,36,13,4,5,4,60,2064,936,568,168,65,3800,14,0,0,0,0,14,368,72,8,0,0,450,1527,541,209,43,17,2337,286,190,113,42,15,653,10,11,18,8,9,54,41,15,13,0,0,66,2251,829,363,89,44,3566,0,0,0,0,0,0,7,0,0,0,0,8,41,10,9,0,0,65,24,14,5,5,3,53,0,3,6,0,5,13,0,0,0,0,0,0,81,24,22,12,6,146,0,0,0,0,0,0,15171,7811,6801,2714,1412,33913,9,10,5,3,7,35,117,15,15,0,3,145,2604,973,562,114,38,4294,6172,3702
LGA25340,7,3,3,3,0,19,90,13,15,3,0,117,1906,336,134,40,10,2417,9955,3826,3450,775,224,18226,3797,2267,3449,2186,894,12605,202,61,43,17,4,331,15960,6503,7092,3024,1140,33719,0,0,0,0,0,0,25,0,0,0,0,25,557,42,4,0,0,609,373,69,47,9,0,497,18,14,12,11,5,55,17,0,0,0,0,19,1002,120,58,20,7,1205,0,0,0,0,0,0,19,0,0,0,0,22,330,42,6,0,0,380,185,34,9,4,0,238,13,4,11,5,3,27,14,0,0,0,0,14,557,83,27,5,3,681,3,0,0,0,0,4,21,0,0,0,0,22,79,3,7,0,0,95,24,9,9,0,0,40,6,4,4,4,0,25,11,0,3,0,0,20,148,16,25,8,0,205,4,0,3,0,0,3,17669,6724,7208,3058,1154,35812,7,3,3,0,0,17,91,16,9,4,3,126,1670,354,152,40,9,2221,9736,3873
LGA25430,0,0,0,0,0,5,64,4,3,0,0,69,523,106,53,14,4,699,1240,490,436,149,53,2363,368,220,261,201,103,1152,25,7,11,4,0,42,2217,826,766,361,157,4331,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,0,0,34,7,0,0,0,0,11,0,4,4,0,0,10,3,0,0,0,0,3,38,6,3,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,20,8,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,35,3,0,0,0,0,4,0,0,0,0,0,0,6,3,0,0,0,6,0,3,7,0,0,15,0,3,0,0,0,7,0,0,0,0,0,0,11,9,5,3,3,34,0,0,0,0,0,0,2291,849,775,362,164,4447,3,7,0,0,0,6,53,6,7,5,0,66,524,131,46,5,9,712,1334,472
LGA25490,3,0,0,0,0,3,27,4,4,0,0,36,226,61,28,11,0,323,1098,427,409,178,58,2163,457,240,324,283,152,1454,20,3,4,3,6,38,1829,737,764,471,214,4022,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,15,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,17,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,24,0,0,0,3,0,3,3,0,0,0,0,3,6,0,3,0,0,10,3,0,4,0,0,8,0,7,3,3,0,12,0,0,0,0,0,0,21,8,12,6,0,43,0,0,0,0,0,0,1883,749,776,480,215,4102,0,0,0,0,0,3,27,0,0,0,0,32,236,55,23,4,0,321,1150,440
