LGA_CODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
LGA20830,168,152,146,87,56,53,17,742,0,0,0,0,3,0,6,3,31,30,28,13,10,7,5,131,3,0,3,0,10,22,39,56,133,91,69,22,33,19,24,520,0,0,5,7,21,40,66,79,107,44,15,17,5,7,11,420,3,0,0,0,0,3,11,11,14,6,8,3,0,4,0,66,0,3,0,0,0,0,0,4,3,11,10,3,8,7,11,54,67,39,31,16,228,71,677,277,403,81,53,29,14,15,103,2093,0,3,0,0,7,3,10,3,9,3,0,0,0,0,268,315,85,54,43,21,292,151,858,517,1074,638,578,324,259,201,476,5577,5,0,0,3,0,3,7,11,61,101,143,157,186,132,112,931,0,0,0,0,0,10,3,14,73,39,33,19,8,16,15,232,3,5,0,0,0,4,6,32,267,403,368,273,177,148,161,1854,0,0,0,0,0,0,0,3,33,57,60,40,26,21,23,272
LGA20910,120,123,178,170,143,249,23,1038,0,0,0,0,0,0,0,6,11,15,31,29,27,37,8,156,3,3,0,0,3,6,17,35,112,132,140,56,140,198,30,884,5,6,14,10,18,32,59,69,185,121,88,58,54,121,13,849,3,0,0,3,3,3,4,3,14,11,15,8,8,7,4,84,0,0,0,0,0,0,0,0,11,5,8,5,13,12,9,61,101,45,22,6,178,81,422,269,716,301,267,134,151,228,129,3052,0,0,0,0,0,0,3,5,8,8,0,3,0,0,553,587,119,60,38,18,219,138,544,429,1301,893,1074,781,1026,1611,813,9061,4,3,0,0,0,0,8,6,44,94,165,209,521,1576,251,2888,0,0,0,0,0,0,12,12,56,46,67,61,53,115,44,464,7,3,0,0,0,4,7,13,119,274,417,588,742,2129,384,4688,3,0,0,0,0,7,3,3,14,15,41,66,92,218,38,498
LGA21010,76,61,47,14,12,14,4,261,0,0,0,0,0,0,0,10,11,5,3,3,0,3,0,30,0,0,0,0,0,3,19,19,35,20,16,3,3,0,9,137,0,0,3,0,16,8,12,31,34,8,7,0,3,3,4,135,0,0,0,0,0,0,3,6,4,4,3,0,0,0,0,21,0,0,0,0,0,0,0,3,4,0,3,0,0,0,4,21,14,18,5,5,87,18,275,90,125,26,24,3,4,4,45,751,0,0,0,0,0,0,4,0,4,0,0,0,0,0,114,126,18,19,11,10,107,43,337,196,365,212,171,79,54,42,190,1861,0,0,0,0,0,3,3,7,18,26,48,42,26,23,39,230,0,0,0,0,3,0,0,3,14,8,6,3,3,0,3,48,0,0,0,0,0,3,3,13,61,96,58,47,33,23,33,368,0,0,0,0,0,0,0,3,12,11,10,14,3,3,6,66
LGA21110,234,251,328,248,256,367,32,1764,0,0,0,0,0,0,5,10,22,35,22,40,46,52,16,251,3,0,5,4,8,16,53,86,230,228,227,105,196,260,23,1443,3,11,30,18,39,68,64,92,247,153,127,125,83,194,28,1279,3,0,3,0,3,5,3,12,20,20,23,23,5,27,8,150,0,0,0,0,3,0,0,4,4,5,16,11,3,20,11,73,275,101,51,22,232,121,513,382,919,453,387,238,245,362,185,4485,4,0,0,0,3,0,8,8,6,3,4,0,3,8,878,931,295,121,91,45,301,244,710,681,1969,1457,1872,1491,1772,2416,1261,14723,14,0,0,0,0,9,15,15,95,154,262,373,826,2625,387,4782,3,0,0,3,0,7,20,26,124,64,91,81,107,224,93,845,8,10,5,0,6,15,15,41,238,416,532,723,1043,3462,546,7058,0,0,0,0,3,0,6,9,24,41,64,83,143,356,64,795
LGA21180,416,411,294,154,83,39,37,1519,0,0,0,0,3,0,16,11,58,46,46,32,14,8,18,246,9,6,6,10,14,78,198,288,584,292,165,39,33,27,65,1801,9,22,33,37,94,123,148,178,194,68,23,19,0,3,39,990,3,0,0,5,8,20,22,23,48,17,5,3,6,5,14,173,0,0,0,0,4,3,0,3,22,20,12,7,9,8,17,105,448,180,125,48,925,248,2016,475,733,139,73,29,9,20,353,5818,12,0,0,0,17,7,30,10,21,15,5,3,0,5,698,816,479,207,171,104,1087,511,2508,1136,2465,1537,1369,778,570,262,1295,14490,3,4,0,0,9,5,7,26,281,583,916,791,852,509,293,4280,0,4,8,0,15,21,56,77,265,169,121,86,49,25,73,976,9,0,0,3,3,25,42,122,808,1033,966,747,604,401,340,5094,0,0,0,0,0,0,8,28,109,150,142,112,122,65,87,823
LGA21270,34,27,26,3,10,3,0,138,0,0,0,0,0,0,0,3,7,0,5,0,0,0,0,16,3,0,0,0,3,3,10,6,16,8,0,3,0,0,3,51,0,0,0,0,3,8,7,12,7,0,3,0,0,0,0,50,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,8,0,0,46,7,114,38,46,6,3,0,0,0,22,297,0,0,0,0,0,0,3,0,0,3,0,0,0,0,49,60,23,19,9,4,61,24,158,81,159,73,62,27,18,9,81,794,5,0,0,0,4,0,3,3,14,12,12,11,14,4,20,98,0,0,0,0,0,0,3,3,4,8,3,0,0,0,0,24,3,0,3,0,0,0,3,11,41,39,41,20,7,10,24,210,0,0,0,0,0,3,4,0,3,7,4,10,0,0,0,32
LGA21370,177,160,105,54,27,24,10,619,4,0,0,0,0,0,5,3,23,20,21,7,5,4,0,90,4,3,0,3,3,8,24,57,116,54,40,14,6,6,12,351,3,0,7,7,20,35,61,60,69,22,12,3,0,4,5,302,0,0,0,0,3,4,10,5,11,18,3,0,0,3,7,60,0,0,0,0,0,3,0,4,12,9,5,3,0,0,3,43,45,26,21,11,190,41,619,188,350,51,28,13,5,11,92,1697,0,0,0,0,3,0,16,3,13,4,6,0,0,0,214,262,79,46,34,23,241,109,778,393,954,522,447,202,131,98,371,4413,3,6,0,0,3,0,12,10,74,108,150,121,126,63,120,802,0,0,0,0,4,3,3,14,43,19,26,7,14,4,20,150,0,0,0,0,3,10,13,26,216,297,260,141,104,68,129,1259,0,0,0,0,0,0,3,5,33,45,32,19,19,12,19,196
LGA21450,292,366,255,161,83,55,20,1288,0,0,3,0,0,0,5,9,33,39,42,23,20,12,13,195,8,0,0,0,8,14,61,116,273,176,101,26,47,31,38,893,3,6,15,8,22,47,76,91,121,50,26,11,7,9,17,507,0,0,0,0,3,7,4,7,24,8,4,5,4,0,8,77,0,0,0,0,0,0,3,3,13,7,9,3,11,5,16,76,116,47,30,20,235,92,783,295,450,76,42,23,5,17,127,2364,0,3,0,0,8,0,25,4,10,3,5,3,0,0,389,439,139,61,47,28,298,171,1010,606,1472,1143,1168,645,457,254,663,8165,5,0,0,0,0,0,11,14,109,285,503,451,538,354,240,2519,0,0,0,0,12,7,12,28,101,102,68,39,29,18,33,440,9,0,0,0,3,7,15,66,566,988,941,706,450,303,319,4370,0,0,0,0,0,0,3,17,91,109,126,94,71,36,39,588
LGA21610,755,795,637,327,197,119,68,3055,0,0,3,0,3,0,8,10,81,84,96,56,36,13,35,431,11,3,3,13,27,69,217,398,895,504,308,82,79,49,77,2734,13,30,48,24,97,151,209,244,369,106,51,11,11,14,44,1406,8,3,4,6,9,13,31,37,61,29,17,5,7,3,35,268,3,3,0,0,0,0,7,8,22,28,19,15,16,7,29,162,540,166,118,61,716,273,2144,715,1136,215,120,42,35,45,380,6712,10,8,3,0,15,6,35,9,39,13,7,3,0,3,988,1139,598,215,186,103,903,549,2760,1596,4008,2857,3127,1617,1123,564,1771,21983,12,0,0,0,7,13,34,38,469,1192,2154,1730,1820,1125,756,9332,3,4,3,0,9,30,71,107,421,304,266,142,73,39,100,1563,15,9,8,3,16,35,57,208,1767,2737,2601,1866,1302,897,731,12235,0,0,0,0,3,9,15,30,230,298,383,271,219,116,142,1720
LGA21670,61,50,13,7,0,3,4,165,0,0,0,0,0,0,3,0,6,8,5,3,0,0,0,23,0,0,0,0,0,12,23,21,44,19,11,3,3,0,3,133,0,3,0,0,9,17,29,23,26,3,0,0,0,0,3,114,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,14,0,0,0,0,3,0,0,3,3,0,0,0,0,0,0,12,22,12,7,6,108,39,335,101,116,20,7,6,0,4,63,843,0,0,3,0,0,0,5,0,4,0,0,0,0,0,82,96,33,14,17,6,130,70,415,181,322,135,92,38,24,15,160,1629,0,0,0,0,0,4,0,10,13,35,31,30,12,9,24,163,0,0,0,0,0,3,3,10,13,3,8,0,3,0,5,47,0,0,0,0,0,3,0,12,74,74,64,26,21,11,35,316,0,0,0,0,0,0,0,0,13,5,6,6,3,0,3,43
LGA21750,115,92,59,28,12,14,11,362,0,0,0,0,0,0,3,11,14,13,14,5,3,0,3,65,3,3,0,0,3,9,12,21,66,24,16,3,9,0,3,178,0,0,7,0,10,19,36,31,43,11,9,7,5,0,7,187,0,0,0,0,0,0,0,4,12,3,3,0,3,0,8,37,0,0,0,0,0,0,3,4,7,6,8,0,3,0,6,36,16,16,9,11,78,27,240,97,163,30,28,3,6,15,37,773,3,0,0,0,0,3,3,0,9,4,3,0,0,0,104,133,28,28,20,15,115,66,330,226,528,282,249,101,85,50,199,2310,3,0,0,0,0,3,6,6,42,54,101,44,57,31,46,394,0,0,0,0,3,0,3,11,29,14,9,5,4,0,11,91,0,0,0,0,3,3,5,17,150,218,148,105,51,26,75,810,0,0,0,0,0,0,0,3,20,25,19,5,12,4,9,92
LGA21830,88,53,51,22,9,12,4,282,4,0,0,0,0,0,0,0,7,5,12,0,3,0,3,36,0,0,0,0,3,8,11,23,40,23,5,7,3,4,3,135,0,4,5,0,9,9,22,23,33,8,0,3,0,0,7,133,0,0,0,0,3,3,3,4,3,0,3,0,0,0,3,18,0,0,0,0,0,0,0,0,8,10,0,0,3,0,0,28,20,12,10,0,76,19,211,63,123,12,9,3,4,9,47,634,0,0,0,0,0,0,7,0,3,0,0,0,0,0,100,117,36,28,17,4,115,49,281,172,384,182,173,85,65,72,182,1858,5,5,4,0,10,4,12,8,54,59,61,59,39,38,61,409,0,0,0,0,0,0,0,6,15,11,6,0,4,0,7,60,3,0,0,0,3,7,9,16,113,120,109,59,40,39,53,579,0,0,0,0,0,0,3,0,12,14,10,9,10,4,3,67
LGA21890,429,453,381,229,163,113,23,1869,0,0,0,0,0,3,10,5,41,40,45,33,44,32,9,255,3,0,6,5,11,30,83,162,318,233,157,81,77,53,32,1260,3,17,32,17,44,61,104,117,164,62,34,17,7,21,19,712,0,6,3,3,8,11,5,12,17,14,5,7,9,3,7,102,3,0,0,0,0,0,8,0,12,17,16,8,10,13,11,90,269,119,59,20,587,131,1299,305,517,114,72,36,29,21,216,3794,6,3,0,0,7,0,15,7,14,6,3,0,0,3,738,805,289,154,105,54,684,269,1611,743,1905,1404,1595,1238,1238,858,1126,13261,3,0,0,0,3,4,6,21,123,209,337,388,584,755,207,2636,0,0,0,0,7,7,35,52,168,135,139,89,59,59,56,811,5,0,3,0,3,16,21,59,435,644,817,801,854,1023,254,4929,0,0,0,0,0,3,10,10,66,75,92,113,166,141,36,703
LGA22110,234,151,99,55,29,26,21,691,0,0,0,0,0,0,5,11,29,20,19,15,11,3,4,130,0,0,0,0,8,6,25,53,125,69,36,13,19,7,17,379,0,3,4,9,32,51,87,96,123,33,17,0,8,7,15,483,0,0,0,0,3,5,13,13,29,7,7,3,3,0,4,90,3,0,0,0,0,0,12,0,22,12,9,7,3,0,3,69,66,50,34,24,302,126,916,348,558,118,84,23,16,21,135,2830,3,0,0,0,3,0,21,3,17,3,5,0,3,0,385,441,86,59,54,38,369,215,1154,621,1362,588,477,220,171,108,615,6137,4,0,0,0,0,0,16,4,64,92,108,89,104,43,100,626,0,0,5,0,0,6,11,24,69,46,19,14,8,3,22,217,0,0,3,0,4,0,7,42,272,323,230,128,80,53,96,1237,0,0,0,0,0,0,7,6,39,40,47,27,16,8,7,204
LGA22170,375,409,367,208,121,82,40,1689,0,0,0,0,0,6,0,9,47,53,67,41,32,12,17,280,0,5,0,8,11,29,71,158,360,257,152,47,74,34,43,1251,0,10,12,21,36,70,110,146,199,64,38,19,6,4,18,762,0,0,3,0,7,8,16,29,39,19,12,5,5,4,12,144,0,0,0,0,0,0,7,4,18,9,18,17,4,3,8,94,151,61,50,19,384,159,1151,441,773,175,87,35,31,27,226,3767,4,3,0,0,7,3,17,7,17,0,10,0,0,0,607,668,159,80,75,46,453,295,1446,901,2174,1498,1738,1036,752,363,1042,12058,3,3,0,0,0,5,9,13,108,277,583,524,695,446,286,2962,0,0,0,3,3,6,15,36,144,119,75,48,42,22,45,567,8,0,5,0,3,7,28,79,614,1083,1158,918,636,412,333,5294,0,0,3,0,0,0,3,16,85,130,155,117,112,51,58,729
LGA22250,68,41,30,11,3,4,3,193,0,0,0,0,0,0,3,0,9,12,3,4,0,0,3,35,0,0,0,0,0,5,16,17,29,11,4,0,0,0,4,90,0,0,6,0,5,12,16,19,21,4,0,0,4,0,0,93,0,0,0,0,3,0,0,4,8,3,0,0,0,0,0,29,0,0,0,0,0,0,5,0,3,4,3,0,0,0,0,13,9,7,8,7,75,23,190,69,108,12,6,3,0,0,31,564,0,0,0,0,3,0,3,3,6,0,3,0,0,0,64,82,19,20,13,12,99,47,258,161,328,147,102,37,31,20,118,1406,4,0,0,0,0,3,0,12,23,34,33,19,25,12,24,193,0,0,0,0,0,0,3,3,4,13,7,0,0,0,3,39,5,0,0,0,3,3,9,19,81,83,50,38,20,17,44,358,0,0,0,0,0,0,0,5,5,8,8,8,3,0,3,44
LGA22310,339,364,353,244,198,226,30,1825,0,0,0,0,0,0,7,8,30,43,29,39,38,39,7,252,3,0,0,4,17,23,63,132,338,260,198,99,114,133,31,1407,8,9,26,25,47,64,107,111,209,100,77,55,43,62,23,975,3,3,0,3,0,5,5,7,17,8,12,13,5,7,7,109,0,0,0,0,0,0,0,3,14,9,12,8,6,17,13,86,263,107,48,26,318,121,822,316,651,210,144,92,94,102,174,3474,4,3,0,0,3,0,11,7,12,3,3,7,0,0,659,711,285,128,89,55,404,252,1101,704,1969,1409,1595,1250,1386,1293,1010,12927,3,0,0,0,3,7,15,21,83,184,360,449,909,1576,304,3911,0,0,8,0,6,12,26,35,142,114,91,70,87,79,67,741,3,0,3,0,3,9,31,57,363,536,728,920,1112,1963,439,6171,0,0,0,0,0,3,0,3,36,75,94,91,187,238,47,784
LGA22410,82,74,62,50,27,26,10,356,0,0,0,0,0,0,0,0,8,17,12,6,4,3,4,66,0,0,0,0,0,8,17,24,73,58,34,8,7,4,8,248,0,0,4,3,14,23,38,27,37,21,8,3,5,0,7,185,0,0,0,0,0,0,3,6,8,4,0,0,0,0,3,31,0,0,0,0,0,0,0,3,4,3,10,0,5,0,5,31,13,20,15,9,83,31,290,92,149,28,15,4,0,3,63,816,0,0,0,0,6,0,3,3,5,3,3,0,0,0,99,128,20,26,29,18,108,70,381,204,466,287,238,136,118,69,215,2370,3,0,0,0,0,0,5,11,26,41,56,64,54,28,45,336,0,0,0,0,0,0,3,9,25,20,7,4,3,7,10,98,0,0,0,0,3,0,4,18,110,122,119,88,51,37,69,605,0,0,0,0,0,0,0,4,7,12,15,22,13,4,4,86
LGA22490,94,84,68,41,20,15,8,367,0,0,0,0,0,3,3,3,15,6,10,7,6,0,3,61,0,0,0,0,3,6,13,26,68,46,32,7,11,12,9,240,0,3,3,3,5,17,33,42,44,11,12,3,0,5,5,195,0,0,0,0,0,0,3,0,7,4,3,3,4,0,0,23,0,0,0,0,0,0,0,3,6,4,7,0,0,0,3,24,17,13,12,3,84,42,234,68,125,18,19,0,0,8,30,678,0,0,0,0,0,0,0,0,6,0,0,0,0,0,111,119,25,19,19,8,100,78,317,181,455,263,282,158,98,57,180,2238,3,0,0,0,0,3,4,4,27,65,102,92,115,72,66,547,0,0,0,0,3,0,5,6,27,32,14,6,4,5,9,117,0,0,0,0,3,0,3,20,168,248,220,184,105,63,100,1118,0,0,0,0,0,0,3,0,25,23,34,27,12,11,12,151
LGA22620,450,396,332,181,113,85,35,1700,0,0,0,0,4,3,10,10,52,47,63,36,21,6,8,267,3,0,4,0,9,15,69,125,303,193,130,33,30,36,27,974,4,12,15,5,45,82,130,162,219,73,49,16,21,9,24,860,0,3,0,0,13,10,16,28,40,16,10,3,3,9,10,146,0,0,0,0,0,0,3,8,12,18,12,15,13,8,7,104,82,68,33,19,387,139,1331,515,940,175,100,39,26,44,234,4139,3,0,0,0,6,4,18,7,19,0,5,3,0,0,555,615,98,94,60,26,489,275,1675,1002,2434,1362,1278,691,562,326,959,11327,7,0,0,0,3,3,8,12,116,243,403,392,440,268,198,2099,0,0,0,0,7,10,15,39,143,106,83,46,24,25,42,536,0,0,0,0,6,9,21,76,597,885,827,617,471,250,269,4034,0,0,0,0,0,3,0,12,72,101,147,107,84,35,53,627
LGA22670,395,314,199,95,41,19,19,1173,0,0,0,0,3,4,9,6,54,47,28,14,6,6,5,187,7,3,3,3,18,81,177,280,464,255,120,36,16,11,33,1495,3,12,35,36,62,100,133,119,171,52,23,6,4,3,30,789,0,0,0,3,8,18,19,19,32,17,12,3,0,0,17,145,0,0,0,0,0,3,8,3,19,12,5,4,0,3,9,68,405,122,102,41,692,204,1524,372,593,100,54,19,13,17,206,4462,10,0,3,0,3,0,25,4,18,3,4,0,3,0,591,667,423,152,160,88,805,444,1959,946,2164,1278,1053,490,354,147,956,11414,6,0,0,0,0,4,17,34,328,612,806,573,521,308,186,3398,0,0,3,0,14,30,55,87,225,121,78,40,31,15,45,739,3,3,5,0,10,14,43,109,633,742,587,400,253,155,196,3141,0,0,0,0,0,0,11,12,100,77,92,71,61,24,38,490
LGA22750,705,791,648,440,216,206,52,3224,0,0,0,0,6,4,13,19,91,77,89,73,43,26,29,473,0,8,3,5,12,43,122,240,577,413,253,74,103,95,76,2037,7,11,48,29,110,134,265,312,487,165,102,43,33,51,46,1834,3,0,5,4,7,8,25,26,68,27,20,9,7,3,12,227,0,0,0,0,4,0,6,4,21,31,23,23,13,19,17,161,278,148,89,61,942,344,2672,1167,1963,426,248,81,83,112,510,9122,0,0,3,0,6,3,61,14,30,6,13,3,0,0,1180,1327,299,180,157,98,1130,592,3309,2026,4582,2678,2765,1661,1279,909,2016,23674,10,3,4,0,3,3,22,19,164,414,751,719,991,739,443,4286,0,0,3,3,10,15,40,50,252,239,162,102,64,56,85,1075,14,0,11,3,8,17,37,123,935,1771,1911,1441,1197,970,646,9073,4,0,3,0,3,3,6,16,142,218,226,229,210,123,83,1277
LGA22830,251,203,165,107,48,32,26,893,0,0,0,0,3,3,4,8,37,28,30,12,9,4,5,141,0,4,6,0,8,14,44,74,188,93,47,26,16,16,18,563,0,8,8,3,13,42,64,69,114,37,13,12,7,10,16,427,0,0,0,0,0,4,12,14,15,12,3,4,0,5,7,82,0,0,0,0,0,3,4,3,16,6,8,3,3,4,14,67,84,34,24,21,243,72,741,247,417,75,49,21,10,19,136,2180,0,3,0,0,9,3,14,10,5,4,3,0,0,0,326,376,100,60,41,24,300,173,933,478,1273,739,678,408,242,175,571,6197,4,0,0,0,9,5,13,18,97,183,295,231,268,161,189,1460,0,0,3,0,0,5,14,16,62,62,39,19,9,11,27,267,8,0,3,0,3,3,15,46,334,483,433,311,222,134,148,2140,0,0,0,0,0,0,3,5,38,65,79,44,29,10,29,311
LGA22910,73,49,47,30,18,13,3,277,0,0,0,0,0,0,0,4,15,8,12,3,3,0,0,47,0,3,0,0,0,5,7,24,32,22,37,4,13,7,9,172,0,3,7,4,14,16,39,39,42,10,9,3,3,3,8,187,0,0,0,0,4,0,6,0,3,3,0,0,0,3,3,34,0,0,0,0,0,0,0,0,10,3,3,0,0,0,0,23,16,14,10,3,59,31,219,97,146,28,16,5,6,11,24,688,0,0,0,0,0,0,3,0,7,0,0,0,0,0,107,119,24,22,19,3,88,65,304,202,401,177,201,113,77,66,173,1945,0,0,0,0,4,3,0,8,25,29,41,29,22,14,21,188,0,0,0,0,0,0,3,10,37,10,16,4,9,4,19,117,0,0,0,0,0,0,5,15,75,109,78,54,27,27,37,433,0,0,0,0,0,0,3,7,15,17,10,8,3,0,3,72
LGA22980,35,18,20,15,6,4,3,121,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,18,3,0,0,0,3,0,6,3,17,12,3,0,0,6,3,55,3,0,0,0,4,12,3,7,8,3,3,0,0,0,3,41,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,8,8,10,0,0,27,14,118,40,65,5,3,0,4,6,19,318,0,0,0,0,0,0,0,0,4,0,0,0,0,0,42,49,15,15,3,3,41,28,142,64,170,67,61,39,20,19,73,770,0,0,0,0,0,0,3,3,10,13,21,17,17,10,7,104,0,0,0,0,0,0,0,0,3,8,4,0,3,0,3,16,0,0,0,0,0,0,0,4,30,49,26,18,11,5,20,172,0,0,0,0,0,0,0,0,4,3,4,4,3,0,7,26
