LGA_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
LGA56860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,4,9,10,7,3,14,7,0,3,0,0,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA56930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,0,3,0,8,0,0,4,30,3,4,0,4,0,9,10,4,26,25,19,62,54,75,60,352,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,15,0,0,0,0,0,0,0,0,3,0,0,3,3,5,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,7,5,3,3,20,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,19,6,3,0,5,9,19,6,14,35,8,7,0,0,4,27,148,3,0,0,0,0,0,0,4,5,0,4,0,0,6,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57080,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,7,5,0,7,3,3,7,3,0,0,3,0,7,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,9,10,3,20,9,9,28,8,3,9,9,0,25,154,34,12,22,26,44,78,49,63,309,216,190,236,237,118,248,1885,3,0,0,0,0,0,0,5,26,64,176,121,268,210,3,872,3,0,0,0,0,9,12,17,24,19,10,6,11,11,0,127,0,0,0,0,0,0,4,12,40,55,49,38,63,26,3,289,0,0,0,0,0,3,0,0,4,12,11,5,20,14,0,70,3,0,0,3,7,0,13,18,68,58,10,159,30,11,3,390,5,3,3,3,5,8,3,17,13,9,4,13,15,3,3,106,0,0,0,0,0,0,0,0,3,4,0,6,3,0,0,23,0,0,0,0,0,0,0,3
LGA57140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,12,3,0,3,0,0,0,0,0,4,38,3,8,4,4,37,43,19,20,55,19,12,10,4,3,45,293,3,0,0,0,0,0,0,0,3,8,5,3,0,0,0,29,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,9,0,0,0,0,0,3,3,4,5,3,3,0,3,0,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,4,6,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0
LGA57210,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,8,0,0,4,16,0,23,3,0,0,0,0,0,0,0,11,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,8,20,0,45,12,12,12,6,3,0,0,0,20,132,22,16,18,38,103,168,92,92,294,92,59,26,17,12,158,1206,4,0,0,3,0,4,7,6,24,23,35,10,10,9,6,130,4,0,3,4,0,8,7,9,8,8,3,0,0,0,0,43,3,0,0,0,3,4,3,12,29,20,12,0,6,0,0,95,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,15,0,0,0,0,0,6,4,10,17,8,4,3,0,0,0,54,0,0,0,0,6,13,10,3,3,0,0,0,0,0,3,45,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
LGA57280,0,0,4,3,0,3,0,0,0,0,0,0,0,0,5,11,0,6,12,27,3,17,4,9,7,0,0,0,0,0,14,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,0,9,19,35,10,42,27,16,48,16,8,10,17,3,53,319,5,19,25,42,44,60,38,62,295,325,307,345,279,74,355,2269,5,0,0,0,0,0,0,3,11,29,47,60,231,156,17,559,0,0,0,0,0,0,0,3,0,3,7,0,3,3,0,18,0,0,0,0,0,0,0,0,7,13,11,12,70,14,6,130,0,0,0,0,0,0,0,0,0,0,4,0,21,13,0,45,0,0,0,0,0,0,0,0,17,15,8,55,6,4,6,114,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,17,0,0,0,0,0,0,0,0
LGA57350,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,5,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,0,3,5,0,0,0,0,0,0,0,6,27,0,5,10,8,21,31,14,21,54,19,19,5,3,5,50,272,0,0,0,0,0,3,0,5,0,4,7,0,3,3,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,16,6,4,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
LGA57420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,3,3,0,0,3,0,0,0,3,30,3,3,6,12,20,52,19,24,91,43,21,44,25,6,61,427,3,0,0,0,0,3,0,3,5,12,6,4,16,9,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,3,4,6,6,3,3,10,0,4,35,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,13,3,0,9,0,0,4,33,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
LGA57490,4,12,32,58,6,61,11,6,6,6,3,0,0,0,22,224,26,17,89,278,41,399,96,72,94,21,3,3,0,0,131,1273,0,0,0,0,3,6,0,0,7,0,0,0,0,0,53,68,36,47,155,476,58,838,342,281,440,148,56,36,15,3,413,3350,130,199,234,585,1478,2340,1114,1361,4984,3054,1678,1191,637,158,3355,22496,10,0,0,0,3,0,16,24,152,356,617,336,494,132,36,2192,3,0,4,4,3,17,21,59,74,35,34,18,7,8,8,292,7,0,4,5,0,4,25,57,256,324,264,152,166,19,23,1312,3,0,0,0,0,0,7,13,36,54,69,38,52,12,18,302,8,0,3,3,16,8,70,111,317,265,42,237,35,14,44,1162,0,3,14,19,27,89,89,79,108,30,8,17,10,3,13,498,0,0,0,3,3,11,14,10,22,23,15,20,3,0,11,141,0,0,0,0,0,4,0,8
LGA57630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,4,3,0,0,0,0,9,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57700,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,22,7,3,13,22,5,27,7,12,13,0,4,0,0,0,7,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,8,6,16,52,3,73,41,34,44,16,5,10,3,0,43,365,29,35,36,77,155,279,152,202,790,507,319,258,150,47,536,3575,3,0,0,0,0,0,0,9,27,57,134,75,86,34,7,437,0,0,0,0,0,5,9,13,28,10,11,4,0,5,3,88,0,0,0,0,0,0,7,10,47,56,65,25,34,3,13,262,0,0,0,0,0,0,0,3,4,9,11,4,8,3,9,49,3,0,3,0,3,3,18,17,55,38,15,46,4,0,4,206,0,3,3,3,13,24,22,12,10,7,3,11,7,3,6,119,0,0,0,0,0,0,5,0,6,5,4,3,0,0,3,39,0,0,0,0,0,0,0,0
LGA57770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,14,0,5,0,5,19,16,11,15,54,19,8,0,3,0,42,209,0,0,0,0,0,0,0,3,9,7,6,0,3,3,0,30,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,7,3,9,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA57840,0,4,6,16,0,10,5,4,8,0,0,0,0,0,5,49,29,17,29,61,19,86,46,39,74,21,8,16,5,0,39,483,0,0,0,3,0,5,3,0,0,0,0,0,0,0,9,19,35,22,55,118,20,213,142,129,252,98,38,63,16,3,145,1347,93,72,92,166,255,565,342,411,1486,1046,806,1081,922,365,1114,8814,0,0,0,0,0,3,6,11,47,138,267,149,374,287,11,1285,0,0,5,3,0,9,11,28,54,31,28,17,21,17,0,217,0,0,3,0,0,0,8,20,95,103,125,83,151,50,7,636,0,0,0,4,0,3,3,7,14,17,16,19,39,14,4,141,0,0,3,0,3,0,25,35,102,77,28,160,36,22,11,502,0,3,4,9,17,19,29,44,45,35,17,10,23,13,9,265,0,0,0,0,0,3,4,3,8,3,4,10,3,3,3,50,0,0,0,0,0,0,0,0
LGA57910,3,10,45,68,7,68,19,6,24,7,4,0,0,0,33,288,76,68,266,419,139,618,186,231,406,106,40,28,8,0,346,2943,0,0,3,4,0,7,7,3,6,3,0,0,0,0,122,163,94,108,377,726,173,1315,711,718,1379,477,178,150,49,6,953,7434,313,459,572,982,2656,3900,2135,2657,8681,5420,3773,3460,2679,876,5576,44129,10,0,3,0,0,9,11,50,317,703,1356,702,1453,843,62,5520,4,0,7,6,13,54,89,165,239,113,83,35,74,23,12,921,8,0,3,3,0,21,42,113,521,582,515,262,494,123,29,2723,0,0,4,0,0,9,13,26,71,71,95,71,104,51,25,540,18,3,3,8,33,30,128,198,486,295,109,334,111,50,59,1854,4,12,25,39,57,133,171,179,251,116,61,64,44,23,43,1221,6,0,4,6,7,12,13,30,43,29,9,25,11,0,17,217,3,0,0,0,0,3,0,12
LGA57980,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,7,3,5,3,6,22,6,13,11,3,4,3,0,0,16,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,13,9,8,21,8,47,40,42,101,36,21,38,6,0,58,453,32,26,24,45,72,181,98,145,530,338,322,502,514,222,478,3514,0,0,0,0,0,3,0,0,9,35,87,56,153,174,4,518,3,0,0,0,0,3,4,15,14,7,3,5,19,8,3,89,0,0,0,0,0,0,0,7,37,31,27,39,73,30,5,256,0,0,0,0,0,0,0,0,7,7,3,3,4,7,0,37,0,0,0,3,0,0,10,12,36,39,20,81,25,7,0,239,0,0,5,6,4,7,17,19,27,11,11,14,6,11,3,145,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,28,0,0,0,0,0,0,0,0
LGA58050,0,6,30,47,0,48,12,11,3,0,0,3,0,0,18,181,14,30,161,263,67,380,114,86,163,43,7,9,3,0,168,1516,0,0,3,3,3,3,0,0,3,0,0,0,0,0,73,82,27,51,231,494,85,889,447,375,674,220,76,48,20,3,488,4128,143,192,339,632,1154,2089,1332,1713,6185,3518,1882,1139,698,176,3298,24500,16,0,3,0,3,6,12,34,227,485,805,380,481,152,52,2650,3,0,4,4,3,18,20,60,67,35,30,19,13,8,3,295,3,0,3,0,5,7,30,59,335,320,302,123,152,16,17,1377,0,0,0,0,0,0,5,13,51,52,70,26,35,18,11,286,9,0,0,3,22,16,81,137,322,182,46,159,39,15,40,1081,0,0,13,20,27,87,98,77,82,38,12,7,10,4,11,476,0,0,0,8,3,5,16,16,28,23,10,5,7,0,13,131,3,0,0,0,0,0,0,7
LGA58190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,3,0,0,0,0,0,0,9,0,0,4,6,11,12,11,13,25,10,0,0,0,0,9,99,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,3,9,0,0,0,0,0,3,28,8,3,0,6,10,17,6,11,47,19,19,8,0,0,22,181,3,0,0,0,0,0,0,0,0,5,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58330,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,0,0,9,6,0,24,0,7,6,0,0,0,0,0,5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,16,0,44,12,9,15,0,0,6,0,0,26,149,16,21,19,30,86,133,67,74,256,120,59,41,28,7,197,1163,0,0,0,0,0,0,5,6,5,13,24,5,17,7,3,80,0,0,0,0,0,4,11,8,12,0,5,0,4,0,0,44,0,0,0,0,0,0,0,6,18,19,13,4,13,3,3,88,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,17,0,0,0,0,0,0,3,3,25,15,0,21,7,0,0,76,0,0,3,0,0,3,14,11,6,0,3,0,0,0,0,45,0,0,0,0,0,0,0,0,3,3,0,3,0,0,3,16,0,0,0,0,0,0,0,0
LGA58400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,0,3,0,3,9,14,8,34,8,4,0,3,0,18,115,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,4,7,3,3,8,0,4,0,0,0,10,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58510,3,0,5,14,0,12,4,4,3,0,0,0,0,0,0,49,12,11,43,73,15,95,24,25,50,11,3,4,0,0,47,409,0,0,0,0,0,3,0,0,0,0,0,0,0,0,12,15,14,13,55,123,16,198,116,100,186,71,18,11,5,0,111,1042,59,59,84,167,360,524,297,368,1162,764,569,471,314,72,742,6010,7,0,0,0,0,0,4,8,63,116,269,173,353,195,16,1205,0,0,5,5,0,10,31,35,26,18,14,3,8,3,0,168,0,0,0,0,0,3,4,12,121,112,84,59,99,22,3,531,0,0,0,0,0,0,0,5,12,10,21,16,18,4,0,90,0,0,0,7,4,0,35,37,105,56,16,86,21,11,15,397,5,0,5,5,7,21,24,35,41,16,8,11,0,0,3,189,0,0,0,0,0,0,3,0,10,3,0,10,3,0,0,29,0,0,0,0,0,0,0,0
LGA58540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,11,5,9,4,0,15,27,17,23,62,17,14,4,4,12,32,241,0,0,3,0,0,0,0,3,3,7,4,0,4,3,3,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,4,0,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LGA58570,0,0,3,11,0,7,0,0,0,0,0,0,0,0,4,26,9,5,15,45,14,65,18,31,49,17,4,8,0,0,36,327,0,0,0,3,0,4,0,0,0,0,0,0,0,0,13,14,12,14,34,78,22,136,70,86,162,60,18,27,11,4,105,839,54,79,60,99,327,394,208,269,1026,768,660,718,585,161,719,6133,0,0,0,0,0,0,0,9,46,137,221,150,378,368,9,1334,0,0,4,0,0,6,16,37,41,19,12,5,13,3,0,173,3,0,0,0,0,0,8,13,87,100,90,59,107,40,3,511,0,0,0,0,0,0,0,0,4,12,17,16,27,19,4,95,0,0,0,0,3,8,24,28,56,42,28,71,14,15,6,294,4,4,7,5,6,14,27,21,36,15,4,4,9,6,3,157,0,0,0,0,0,0,0,3,4,8,3,0,3,0,0,25,0,0,0,0,0,0,0,0
LGA58610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,11,0,0,4,0,0,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,7,18,0,18,0,4,5,3,0,0,0,0,12,65,4,3,10,24,41,55,29,33,116,52,21,14,8,3,86,486,0,0,0,0,0,0,0,3,7,11,3,9,0,0,3,43,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,12,15,3,0,3,0,0,43,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,6,5,4,5,0,0,0,0,23,0,0,0,3,3,0,4,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
