LGA_CODE_2016,C16_SH_Tot_NPFH_6_mor,C16_SH_T_T,C16_SDRTHT_0b_NPFH_2,C16_SDRTHT_0b_NPFH_3,C16_SDRTHT_0b_NPFH_4,C16_SDRTHT_0b_NPFH_5,C16_SDRTHT_0b_NPFH_6_mor,C16_SDRTHT_0bTotal,C16_SDRTHT_1b_NPFH_2,C16_SDRTHT_1b_NPFH_3,C16_SDRTHT_1b_NPFH_4,C16_SDRTHT_1b_NPFH_5,C16_SDRTHT_1b_NPFH_6_mor,C16_SDRTHT_1b_Tot,C16_SDRTHT_2b_NPFH_2,C16_SDRTHT_2b_NPFH_3,C16_SDRTHT_2b_NPFH_4,C16_SDRTHT_2b_NPFH_5,C16_SDRTHT_2b_NPFH_6_mor,C16_SDRTHT_2b_Tot,C16_SDRTHT_3b_NPFH_2,C16_SDRTHT_3b_NPFH_3,C16_SDRTHT_3b_NPFH_4,C16_SDRTHT_3b_NPFH_5,C16_SDRTHT_3b_NPFH_6_mor,C16_SDRTHT_3b_Tot,C16_SDRTHT_4mb_NPFH_2,C16_SDRTHT_4mb_NPFH_3,C16_SDRTHT_4mb_NPFH_4,C16_SDRTHT_4mb_NPFH_5,C16_SDRTHT_4mb_NPFH_6_mor,C16_SDRTHT_4mb_Tot,C16_SDRTHT_NB_NS_NPFH_2,C16_SDRTHT_NB_NS_NPFH_3,C16_SDRTHT_NB_NS_NPFH_4,C16_SDRTHT_NB_NS_NPFH_5,C16_SDRTHT_NB_NS_NPFH_6_mor,C16_SDRTHT_NB_NS_T,C16_SDRTHT_Tot_NPFH_2,C16_SDRTHT_Tot_NPFH_3,C16_SDRTHT_Tot_NPFH_4,C16_SDRTHT_Tot_NPFH_5,C16_SDRTHT_Tot_NPFH_6_mor,C16_SDRTHT_T_T,C16_FUA_0b_NPFH_2,C16_FUA_0b_NPFH_3,C16_FUA_0b_NPFH_4,C16_FUA_0b_NPFH_5,C16_FUA_0b_NPFH_6_mor,C16_FUA_0bTotal,C16_FUA_1b_NPFH_2,C16_FUA_1b_NPFH_3,C16_FUA_1b_NPFH_4,C16_FUA_1b_NPFH_5,C16_FUA_1b_NPFH_6_mor,C16_FUA_1b_Tot,C16_FUA_2b_NPFH_2,C16_FUA_2b_NPFH_3,C16_FUA_2b_NPFH_4,C16_FUA_2b_NPFH_5,C16_FUA_2b_NPFH_6_mor,C16_FUA_2b_Tot,C16_FUA_3b_NPFH_2,C16_FUA_3b_NPFH_3,C16_FUA_3b_NPFH_4,C16_FUA_3b_NPFH_5,C16_FUA_3b_NPFH_6_mor,C16_FUA_3b_Tot,C16_FUA_4mb_NPFH_2,C16_FUA_4mb_NPFH_3,C16_FUA_4mb_NPFH_4,C16_FUA_4mb_NPFH_5,C16_FUA_4mb_NPFH_6_mor,C16_FUA_4mb_Tot,C16_FUA_NB_NS_NPFH_2,C16_FUA_NB_NS_NPFH_3,C16_FUA_NB_NS_NPFH_4,C16_FUA_NB_NS_NPFH_5,C16_FUA_NB_NS_NPFH_6_mor,C16_FUA_NB_NS_T,C16_FUA_Tot_NPFH_2,C16_FUA_Tot_NPFH_3,C16_FUA_Tot_NPFH_4,C16_FUA_Tot_NPFH_5,C16_FUA_Tot_NPFH_6_mor,C16_FUA_T_T,C16_OD_0b_NPFH_2,C16_OD_0b_NPFH_3,C16_OD_0b_NPFH_4,C16_OD_0b_NPFH_5,C16_OD_0b_NPFH_6_mor,C16_OD_0bTotal,C16_OD_1b_NPFH_2,C16_OD_1b_NPFH_3,C16_OD_1b_NPFH_4,C16_OD_1b_NPFH_5,C16_OD_1b_NPFH_6_mor,C16_OD_1b_Tot,C16_OD_2b_NPFH_2,C16_OD_2b_NPFH_3,C16_OD_2b_NPFH_4,C16_OD_2b_NPFH_5,C16_OD_2b_NPFH_6_mor,C16_OD_2b_Tot,C16_OD_3b_NPFH_2,C16_OD_3b_NPFH_3,C16_OD_3b_NPFH_4,C16_OD_3b_NPFH_5,C16_OD_3b_NPFH_6_mor,C16_OD_3b_Tot,C16_OD_4mb_NPFH_2,C16_OD_4mb_NPFH_3,C16_OD_4mb_NPFH_4,C16_OD_4mb_NPFH_5,C16_OD_4mb_NPFH_6_mor,C16_OD_4mb_Tot,C16_OD_NB_NS_NPFH_2,C16_OD_NB_NS_NPFH_3,C16_OD_NB_NS_NPFH_4,C16_OD_NB_NS_NPFH_5,C16_OD_NB_NS_NPFH_6_mor,C16_OD_NB_NS_T,C16_OD_Tot_NPFH_2,C16_OD_Tot_NPFH_3,C16_OD_Tot_NPFH_4,C16_OD_Tot_NPFH_5,C16_OD_Tot_NPFH_6_mor,C16_OD_T_T,C16_DS_NS_NPFH_2,C16_DS_NS_NPFH_3,C16_DS_NS_NPFH_4,C16_DS_NS_NPFH_5,C16_DS_NS_NPFH_6_mor,C16_DS_NS_T,C16_Tot_NPFH_2,C16_Tot_NPFH_3,C16_Tot_NPFH_4,C16_Tot_NPFH_5,C16_Tot_NPFH_6_mor,C16_T_T
LGA23810,599,17715,0,0,0,0,0,0,33,0,0,0,0,35,244,24,9,4,0,290,57,41,19,9,3,124,8,3,3,3,0,18,12,3,0,0,0,18,357,74,32,16,3,486,0,0,0,0,0,0,23,3,0,0,0,29,187,47,15,3,0,254,39,14,9,3,0,63,3,0,0,3,0,7,12,3,0,0,0,12,265,64,23,9,0,367,0,0,0,0,0,0,8,0,0,0,0,8,15,3,0,0,0,15,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,33,3,3,0,0,33,26,4,9,3,0,41,9190,3899,3527,1414,603,18636
LGA23940,78,1798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,10,3,0,0,0,0,3,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,4,0,0,3,0,5,0,0,0,0,0,0,14,3,0,3,0,19,26,7,0,0,0,33,1082,309,241,140,85,1862
LGA24130,452,11872,0,0,0,0,0,0,4,3,0,0,0,4,85,26,12,0,0,120,70,35,19,4,0,129,7,9,3,3,0,22,3,0,0,0,0,6,171,66,30,9,0,281,0,0,0,0,0,0,0,0,0,0,0,0,17,4,5,0,0,25,11,8,4,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,29,12,4,0,0,53,0,0,0,0,0,0,9,0,0,0,0,9,6,3,0,0,0,6,3,5,0,0,0,10,0,0,0,0,0,5,3,0,0,0,0,6,16,12,7,4,0,34,19,5,9,0,3,40,5185,2400,2973,1270,455,12279
LGA24210,1061,25608,6,0,0,0,0,7,21,0,0,0,0,22,474,180,71,13,3,746,1016,722,555,120,26,2435,354,301,378,181,72,1288,27,15,7,6,3,56,1897,1216,1017,317,105,4556,3,0,0,0,0,3,118,12,3,0,0,133,549,200,56,18,0,821,206,140,98,27,11,474,9,9,17,5,0,41,24,7,0,0,0,33,911,375,175,42,14,1511,3,0,0,0,0,3,4,0,0,0,0,4,4,3,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,15,5,5,0,0,23,24,12,12,0,0,53,12293,7131,7870,3284,1178,31750
LGA24250,62,2070,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,4,9,5,0,0,17,8,0,3,0,0,13,1184,345,373,153,60,2111
LGA24330,558,11417,3,6,0,0,0,11,84,14,3,4,0,109,927,332,145,28,6,1427,876,674,607,166,72,2398,129,162,266,121,84,769,32,24,5,0,3,72,2053,1215,1029,323,169,4789,14,0,3,0,0,19,491,95,25,4,0,623,1361,536,255,54,16,2221,106,100,50,11,7,281,3,7,5,4,0,24,30,14,4,0,0,52,2007,758,345,77,26,3219,0,0,0,0,0,0,11,0,0,0,0,9,24,5,4,0,0,31,11,12,8,3,0,28,3,5,3,4,0,16,0,3,0,0,0,3,42,22,13,6,4,84,33,5,6,3,0,47,8306,4692,4354,1437,762,19553
LGA24410,1003,26876,0,0,0,0,0,0,32,4,0,0,0,34,498,172,68,21,4,763,319,236,145,42,12,756,46,40,57,29,4,173,24,3,7,0,0,33,914,455,275,86,27,1757,0,0,0,0,0,0,18,0,0,0,0,18,215,57,31,4,4,312,51,31,19,5,0,116,7,3,10,8,0,25,6,0,0,0,0,9,302,95,57,19,3,471,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,10,0,3,3,0,20,22,11,14,3,3,52,11844,6514,6992,2791,1043,29181
LGA24600,25,1112,8,0,3,0,0,6,153,7,0,0,0,160,1016,310,136,18,0,1479,754,510,428,119,19,1825,162,146,202,117,54,678,23,8,4,0,3,43,2113,976,770,257,84,4195,256,28,8,0,0,303,4276,593,97,13,0,4983,6963,2454,838,157,53,10463,1256,660,471,151,136,2678,76,45,50,24,28,220,199,57,29,13,11,310,13033,3836,1491,361,229,18951,3,0,0,0,0,3,8,0,0,0,0,8,7,0,3,0,0,13,6,6,4,4,0,19,0,0,0,0,0,0,0,0,0,0,0,3,27,12,7,4,0,43,86,35,18,0,5,144,15751,5111,2522,717,341,24444
LGA24650,2241,30670,0,0,0,0,0,3,12,0,3,0,0,21,366,84,31,9,0,487,659,515,409,117,50,1752,153,164,249,130,77,763,26,7,7,5,3,49,1221,767,698,260,137,3082,0,0,0,0,0,0,4,0,0,0,0,7,69,26,9,0,0,105,30,25,15,6,0,83,0,0,0,0,3,11,0,0,0,0,0,0,104,62,18,11,7,199,0,0,0,0,0,0,14,0,0,0,0,14,0,0,0,0,0,4,3,3,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,20,9,0,3,4,38,24,11,22,3,3,55,10278,7827,9428,4123,2388,34045
LGA24780,580,12396,0,0,0,0,0,0,8,3,0,0,0,10,232,52,17,3,0,307,222,62,28,10,3,330,5,4,5,4,0,20,11,3,0,0,0,14,481,125,54,10,6,679,0,0,0,0,0,0,19,3,4,0,0,19,147,35,12,11,3,208,34,9,9,3,0,50,0,0,0,0,0,0,14,6,0,0,0,22,210,52,22,9,7,305,8,0,0,0,0,8,19,0,0,0,0,21,22,4,0,0,0,25,8,0,3,3,0,17,4,0,0,0,0,5,0,0,0,0,0,3,64,11,5,5,3,75,37,13,13,3,3,64,6433,2732,2495,1269,596,13527
LGA24850,508,10018,0,0,0,0,0,0,3,0,0,0,0,3,68,15,3,0,0,85,59,33,10,0,0,106,4,0,0,0,3,6,6,0,3,0,0,4,138,45,17,0,3,205,0,0,0,0,0,0,8,0,0,0,0,8,49,9,4,4,0,62,20,7,6,0,0,30,0,0,0,0,0,4,0,0,0,0,0,0,75,17,9,3,0,109,0,0,0,0,0,0,10,0,0,0,0,9,3,3,0,0,0,8,4,0,0,0,0,5,0,0,3,0,0,4,3,0,0,0,0,3,19,3,3,0,0,30,17,3,12,0,0,38,4266,2213,2308,1104,510,10396
LGA24900,317,7113,0,0,0,0,0,0,3,0,0,0,0,8,53,8,0,0,0,62,16,8,3,3,0,31,0,0,0,0,0,7,3,0,0,0,0,3,76,19,6,7,3,109,0,0,0,0,0,0,8,0,0,0,0,8,82,22,3,0,0,104,16,3,6,0,3,24,0,0,0,0,0,3,4,0,0,0,0,4,109,27,4,0,3,145,4,0,0,0,0,4,12,0,0,0,0,16,5,0,0,0,0,4,8,0,3,0,0,7,0,0,4,0,0,7,0,0,0,0,0,0,22,8,5,4,0,44,32,7,8,3,3,54,3958,1343,1196,650,324,7471
LGA24970,1466,35325,5,0,0,0,0,7,55,8,3,0,0,71,895,469,237,39,9,1650,1178,928,797,203,65,3167,235,258,373,185,92,1139,48,24,13,7,4,89,2419,1679,1423,431,168,6124,5,3,0,0,0,9,298,37,10,0,0,343,1075,494,206,43,3,1810,682,502,424,89,23,1721,86,103,158,71,30,449,28,22,6,0,0,58,2177,1155,802,205,57,4395,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,0,15,0,3,3,0,0,9,3,0,3,0,0,4,0,0,0,0,0,0,12,10,4,0,0,32,42,34,22,11,0,100,17295,10969,11855,4170,1692,45977
LGA25060,650,19747,4,0,0,0,0,9,69,12,4,0,0,82,1110,348,136,19,3,1618,1300,889,761,145,45,3143,229,204,262,162,48,906,47,16,9,4,4,80,2754,1471,1178,328,101,5831,12,0,3,0,0,15,469,52,5,0,0,532,1720,590,239,85,36,2670,317,181,148,50,55,753,12,4,9,7,4,39,56,30,16,4,13,105,2588,861,424,144,104,4120,3,0,0,0,0,3,8,0,0,0,0,8,31,6,3,0,0,39,16,15,11,0,0,38,4,7,3,0,0,18,0,0,0,0,0,3,64,24,16,0,3,113,41,17,10,11,3,79,12582,6630,7146,2680,854,29883
LGA25150,366,7922,0,0,0,0,0,0,7,0,0,0,0,7,107,9,7,0,0,122,72,35,24,4,0,135,30,18,33,16,0,97,7,0,0,0,0,7,226,64,61,17,3,371,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,15,9,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,18,3,0,0,0,29,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,6,7,4,0,0,0,10,3,0,3,3,0,10,0,0,0,0,0,0,23,7,3,3,0,39,14,5,6,6,0,25,3542,1692,1887,891,371,8385
LGA25250,1324,25136,11,6,0,0,0,16,164,31,10,0,0,206,2965,1271,543,102,29,4904,1391,1085,878,249,103,3711,112,111,184,90,51,548,82,33,22,12,7,151,4722,2537,1642,448,189,9538,26,3,0,0,0,28,841,73,24,0,0,939,1924,602,248,59,10,2834,141,117,54,23,22,355,11,10,3,7,0,28,35,12,5,4,4,61,2979,813,331,82,37,4245,0,0,0,0,0,0,16,0,0,0,0,14,40,18,4,3,0,67,9,8,11,4,0,33,4,4,3,4,3,18,0,0,0,0,0,4,72,25,21,17,3,136,58,39,34,5,9,139,17135,8970,8505,3020,1566,39197
LGA25340,1216,36843,0,0,0,0,0,0,20,0,0,0,0,20,786,115,32,3,0,939,1048,363,179,40,4,1628,115,61,69,33,11,290,36,3,3,0,0,39,2001,545,281,78,13,2915,0,0,0,0,0,0,16,0,0,0,0,23,431,65,15,3,0,519,352,80,44,9,0,483,19,6,7,3,3,45,8,3,0,0,0,13,833,155,76,11,6,1082,4,0,0,0,0,4,40,0,0,0,0,41,54,3,0,0,0,59,12,5,0,0,0,25,0,3,3,0,0,7,4,0,0,0,0,6,108,20,7,0,4,132,49,17,14,6,0,86,20054,7864,8448,3454,1241,41053
LGA25430,115,4554,0,0,0,0,0,0,4,0,0,0,0,3,30,6,6,0,0,42,16,0,0,0,0,13,3,0,0,0,0,9,3,0,0,0,0,3,46,12,4,3,0,70,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,5,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,12,5,0,3,0,18,25,0,4,5,0,36,2609,879,775,311,115,4691
LGA25490,212,4209,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,14,8,0,0,0,0,14,0,0,0,0,0,4,0,0,0,0,0,0,19,6,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,6,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,0,13,6,5,0,0,21,17,5,4,0,0,30,2129,760,756,431,214,4296
LGA25620,120,3418,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,21,6,3,0,0,0,8,4,3,0,0,0,8,9,0,0,0,0,9,34,6,4,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,0,0,0,0,0,3,7,0,0,0,0,6,13,3,0,0,0,17,3,6,0,0,0,8,0,0,0,0,0,3,7,0,0,0,0,6,33,11,7,4,3,47,17,8,3,0,0,25,1961,617,610,228,120,3542
LGA25710,598,16007,0,0,0,0,0,0,10,0,0,0,0,14,76,18,6,0,0,105,103,56,31,15,3,206,10,18,27,3,3,59,3,0,0,0,0,3,200,94,65,19,6,379,0,0,0,0,0,0,3,0,0,0,0,3,65,15,4,0,0,84,65,37,23,8,0,134,7,3,3,7,3,22,0,0,0,0,0,3,142,55,32,11,3,244,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,4,0,3,0,0,12,20,5,9,3,0,35,5715,3553,4796,2014,605,16680
LGA25810,73,2841,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,6,24,4,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,31,4,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,3,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,12,3,0,0,0,20,29,3,4,0,0,37,1672,545,460,201,73,2949
LGA25900,96,3027,0,0,0,0,0,0,130,6,5,0,0,142,1488,496,197,21,5,2205,1538,942,1044,182,48,3753,245,253,423,244,70,1222,36,17,8,0,0,68,3440,1705,1677,449,118,7392,49,5,0,0,0,54,2510,199,32,3,0,2738,5682,1475,440,50,9,7666,902,460,300,70,25,1753,42,26,29,20,6,128,130,29,8,3,0,165,9313,2200,809,149,42,12504,3,0,0,0,0,3,61,10,3,0,0,67,64,32,7,0,0,100,13,8,4,0,0,26,3,0,7,0,0,7,4,0,0,0,0,6,144,40,18,0,0,210,52,18,6,3,0,80,14105,4643,3298,913,258,23217
LGA25990,81,1749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,0,0,12,983,310,266,118,85,1766
LGA26080,16,695,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,17,12,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,27,3,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,0,0,7,3,3,0,0,0,9,488,100,105,39,16,746
LGA26170,280,7223,0,0,0,0,0,0,0,0,0,0,0,0,31,3,5,0,0,39,17,3,0,0,0,20,0,0,0,0,0,3,0,0,0,0,0,0,52,5,7,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,42,4,5,0,0,46,11,3,0,0,0,21,0,0,3,0,0,0,3,0,0,0,0,3,59,7,6,0,0,74,0,0,0,0,0,0,5,0,0,0,0,8,7,8,0,0,0,12,9,0,0,0,0,13,3,0,0,0,0,3,0,0,0,0,0,0,22,10,0,0,0,36,16,4,8,0,0,25,3962,1267,1260,652,283,7428
LGA26260,127,4032,0,0,0,0,0,0,3,0,0,0,0,3,10,4,3,0,0,20,3,0,3,0,0,8,3,0,7,0,0,8,0,0,0,0,0,0,25,5,6,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,4,3,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,13,8,3,0,0,23,22,7,8,0,0,40,2236,776,685,334,132,4164
LGA26350,346,9566,0,0,0,0,0,0,73,8,0,0,0,74,1393,401,135,17,0,1952,1306,711,672,108,20,2811,169,160,251,128,22,724,38,15,8,0,0,59,2979,1289,1066,250,47,5632,43,3,3,0,0,49,2042,118,21,3,0,2189,4033,995,266,54,15,5360,675,359,237,46,14,1335,28,16,18,16,8,86,75,13,9,0,4,104,6895,1513,563,119,43,9125,0,0,0,0,0,0,27,0,0,0,0,27,26,5,4,3,0,44,5,8,8,0,0,28,0,0,0,3,0,10,0,0,0,0,0,0,60,20,13,6,0,95,44,14,14,6,0,79,13191,4679,4459,1726,431,24489
LGA26430,71,2621,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,16,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,14,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,18,4,0,0,0,21,0,0,0,0,0,0,5,0,0,0,0,5,3,3,0,0,0,9,5,0,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,22,7,3,0,0,30,14,0,0,0,0,18,1593,495,382,166,71,2703
LGA26490,209,7278,0,0,0,0,0,0,0,0,0,0,0,5,63,12,4,0,0,79,115,32,42,6,0,201,13,7,8,3,4,38,5,0,0,0,0,5,203,53,57,17,3,329,0,0,0,0,0,0,8,0,0,0,0,10,19,0,0,0,0,17,9,0,6,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,36,4,6,0,0,50,0,0,0,0,0,0,4,0,0,0,0,3,0,6,0,0,0,10,6,0,0,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,15,6,3,0,0,26,15,3,5,4,0,31,3462,1386,1831,807,217,7703
LGA26610,220,4541,0,0,0,0,0,0,9,0,0,0,0,12,44,12,0,0,0,54,12,4,0,0,0,22,0,0,0,0,0,0,4,0,0,0,0,4,67,18,3,0,0,91,0,0,0,0,0,0,15,7,3,0,0,25,46,21,5,0,0,73,17,4,3,3,0,26,0,0,0,0,0,0,5,4,0,0,0,10,77,36,11,3,4,130,0,0,0,0,0,0,10,0,0,0,0,10,0,0,4,0,0,6,9,3,4,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,19,8,6,4,0,39,39,14,16,3,4,78,2340,985,823,500,228,4871
LGA26670,38,1548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,7,0,0,0,0,8,925,244,239,130,38,1574
LGA26700,210,7025,0,0,0,0,0,0,15,0,0,0,0,15,146,20,8,4,0,176,52,11,8,0,0,72,0,3,4,0,0,8,10,0,0,0,0,8,225,34,18,7,0,283,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,18,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,8,0,3,3,0,0,4,0,0,3,0,0,3,0,0,0,0,0,0,13,5,3,3,0,32,13,8,5,0,3,23,3814,1367,1351,622,217,7377
LGA26730,276,7592,0,0,0,0,0,0,10,0,0,0,0,13,264,44,7,3,0,315,109,38,22,8,3,186,15,3,9,3,3,34,7,3,0,0,0,8,406,83,42,17,8,554,0,0,0,0,0,0,11,0,0,0,0,13,82,20,0,0,0,108,9,8,3,0,0,28,3,3,0,0,0,7,3,0,0,0,0,3,118,30,4,3,0,155,3,0,0,0,0,3,0,0,0,0,0,0,17,0,0,0,0,20,4,4,3,0,0,18,4,0,0,0,0,3,0,0,0,0,0,0,31,4,3,3,0,41,20,8,3,0,0,32,4057,1662,1638,730,289,8377
LGA26810,352,10528,0,0,0,0,0,0,13,3,0,0,0,16,61,12,7,3,0,81,25,8,3,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,102,21,11,3,0,135,0,0,0,0,0,0,0,0,3,0,0,4,63,17,0,0,0,75,20,7,4,0,0,29,0,0,0,0,0,0,0,0,0,0,0,3,83,20,10,4,0,118,0,0,0,0,0,6,16,0,0,0,0,20,14,3,0,0,0,14,7,5,3,0,0,14,3,0,0,4,0,5,0,0,0,0,0,0,45,12,5,3,0,64,22,8,14,4,0,42,5612,2056,1906,964,351,10887
LGA26890,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,6,0,0,0,0,0,0,575,175,145,98,30,1024
LGA26980,1195,30904,0,0,0,0,0,5,129,12,8,0,0,148,1846,761,279,37,13,2936,1707,1143,944,257,65,4105,250,241,317,169,63,1037,64,14,12,3,3,98,3984,2176,1555,473,143,8331,16,0,0,0,0,16,370,32,5,0,0,400,700,365,114,24,8,1207,108,91,51,15,10,278,3,8,8,6,6,35,24,7,6,0,3,44,1223,502,180,53,28,1982,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,17,6,0,3,0,0,11,0,3,3,3,0,5,0,0,0,0,0,0,15,8,12,3,0,35,39,17,16,0,3,77,15991,9561,10565,3843,1364,41326
LGA27070,2735,44623,8,0,3,0,0,12,44,7,3,0,0,58,776,314,153,35,17,1298,1136,850,710,206,105,3009,281,317,423,212,114,1344,38,21,10,7,0,74,2282,1511,1306,455,238,5785,0,3,0,0,0,7,87,14,0,0,0,103,344,145,74,20,3,592,96,88,68,40,12,306,7,3,3,3,0,18,14,0,0,0,0,18,557,254,149,66,21,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,4,6,0,0,0,0,0,0,0,8,3,4,4,20,27,19,16,10,3,75,16908,12305,13533,5800,3008,51550
LGA27170,337,9361,0,0,0,0,0,0,17,0,0,0,0,17,273,55,21,4,0,352,82,57,15,0,0,152,0,3,3,3,0,15,13,3,0,0,0,15,381,120,41,11,4,554,0,0,0,0,0,0,3,0,0,0,0,3,58,8,5,0,0,76,4,10,6,0,0,19,0,0,0,0,0,3,0,0,0,0,0,3,72,15,8,0,0,103,0,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,4,0,5,3,0,0,8,0,0,0,0,0,0,10,5,8,0,0,19,32,10,10,4,0,58,4656,2135,2064,893,346,10091
