LGA_NAME16	Year	BornAust	Sex	persons
Southern Grampians (S)	2006	1	F	7566
Southern Grampians (S)	2006	1	M	7273
Southern Grampians (S)	2011	0	F	631
Southern Grampians (S)	2011	0	M	559
Southern Grampians (S)	2011	1	F	7377
Southern Grampians (S)	2011	1	M	7123
Southern Grampians (S)	2016	0	F	644
Southern Grampians (S)	2016	0	M	533
Southern Grampians (S)	2016	1	F	6890
Southern Grampians (S)	2016	1	M	6626
Stonnington (C)	2006	0	F	12598
Stonnington (C)	2006	0	M	11804
Stonnington (C)	2006	1	F	29965
Stonnington (C)	2006	1	M	26967
Stonnington (C)	2011	0	F	14367
Stonnington (C)	2011	0	M	13044
Stonnington (C)	2011	1	F	31024
Stonnington (C)	2011	1	M	28449
Stonnington (C)	2016	0	F	17406
Stonnington (C)	2016	0	M	15327
Stonnington (C)	2016	1	F	32951
Stonnington (C)	2016	1	M	30206
Strathbogie (S)	2006	0	F	386
Strathbogie (S)	2006	0	M	358
Strathbogie (S)	2006	1	F	4004
Strathbogie (S)	2006	1	M	3981
Strathbogie (S)	2011	0	F	445
Strathbogie (S)	2011	0	M	419
Strathbogie (S)	2011	1	F	4043
Strathbogie (S)	2011	1	M	4049
Strathbogie (S)	2016	0	F	490
Strathbogie (S)	2016	0	M	434
Strathbogie (S)	2016	1	F	4198
Strathbogie (S)	2016	1	M	4144
Surf Coast (S)	2006	0	F	1201
Surf Coast (S)	2006	0	M	1139
Surf Coast (S)	2006	1	F	9100
Surf Coast (S)	2006	1	M	9029
Surf Coast (S)	2011	0	F	1504
Surf Coast (S)	2011	0	M	1448
Surf Coast (S)	2011	1	F	10942
Surf Coast (S)	2011	1	M	10751
Surf Coast (S)	2016	0	F	1710
Surf Coast (S)	2016	0	M	1645
Surf Coast (S)	2016	1	F	12185
Surf Coast (S)	2016	1	M	11983
Swan Hill (RC)	2006	0	F	901
Swan Hill (RC)	2006	0	M	998
Swan Hill (RC)	2006	1	F	8696
Swan Hill (RC)	2006	1	M	8635
Swan Hill (RC)	2011	0	F	1114
Swan Hill (RC)	2011	0	M	1290
Swan Hill (RC)	2011	1	F	8392
Swan Hill (RC)	2011	1	M	8357
Swan Hill (RC)	2016	0	F	1186
Swan Hill (RC)	2016	0	M	1210
Swan Hill (RC)	2016	1	F	7661
Swan Hill (RC)	2016	1	M	7701
Towong (S)	2006	0	F	234
Towong (S)	2006	0	M	231
Towong (S)	2006	1	F	2593
Towong (S)	2006	1	M	2672
Towong (S)	2011	0	F	224
Towong (S)	2011	0	M	228
Towong (S)	2011	1	F	2595
Towong (S)	2011	1	M	2645
Towong (S)	2016	0	F	258
Towong (S)	2016	0	M	224
Towong (S)	2016	1	F	2401
Towong (S)	2016	1	M	2556
Wangaratta (RC)	2006	0	F	1110
Wangaratta (RC)	2006	0	M	1027
Wangaratta (RC)	2006	1	F	11782
Wangaratta (RC)	2006	1	M	11181
Wangaratta (RC)	2011	0	F	1117
Wangaratta (RC)	2011	0	M	1033
Wangaratta (RC)	2011	1	F	12110
Wangaratta (RC)	2011	1	M	11410
Wangaratta (RC)	2016	0	F	1182
Wangaratta (RC)	2016	0	M	1097
Wangaratta (RC)	2016	1	F	12272
Wangaratta (RC)	2016	1	M	11439
Warrnambool (C)	2006	0	F	908
Warrnambool (C)	2006	0	M	848
Warrnambool (C)	2006	1	F	13831
Warrnambool (C)	2006	1	M	12901
Warrnambool (C)	2011	0	F	1144
Warrnambool (C)	2011	0	M	1071
Warrnambool (C)	2011	1	F	14491
Warrnambool (C)	2011	1	M	13496
Warrnambool (C)	2016	0	F	1405
Warrnambool (C)	2016	0	M	1326
Warrnambool (C)	2016	1	F	14696
Warrnambool (C)	2016	1	M	13573
Wellington (S)	2006	0	F	1985
Wellington (S)	2006	0	M	2041
Wellington (S)	2006	1	F	16759
Wellington (S)	2006	1	M	17029
Wellington (S)	2011	0	F	2140
Wellington (S)	2011	0	M	2168
Wellington (S)	2011	1	F	17405
Wellington (S)	2011	1	M	17468
Wellington (S)	2016	0	F	2252
Wellington (S)	2016	0	M	2303
Wellington (S)	2016	1	F	17150
Wellington (S)	2016	1	M	17475
West Wimmera (S)	2006	0	F	136
West Wimmera (S)	2006	0	M	100
West Wimmera (S)	2006	1	F	1982
West Wimmera (S)	2006	1	M	2066
West Wimmera (S)	2011	0	F	131
West Wimmera (S)	2011	0	M	116
West Wimmera (S)	2011	1	F	1871
West Wimmera (S)	2011	1	M	1935
West Wimmera (S)	2016	0	F	125
West Wimmera (S)	2016	0	M	112
West Wimmera (S)	2016	1	F	1676
West Wimmera (S)	2016	1	M	1724
Whitehorse (C)	2006	0	F	22091
Whitehorse (C)	2006	0	M	20139
Whitehorse (C)	2006	1	F	50058
Whitehorse (C)	2006	1	M	45655
Whitehorse (C)	2011	0	F	26566
Whitehorse (C)	2011	0	M	24064
Whitehorse (C)	2011	1	F	48803
Whitehorse (C)	2011	1	M	45554
Whitehorse (C)	2016	0	F	32711
Whitehorse (C)	2016	0	M	29635
Whitehorse (C)	2016	1	F	47651
Whitehorse (C)	2016	1	M	45109
Whittlesea (C)	2006	0	F	20436
Whittlesea (C)	2006	0	M	20325
Whittlesea (C)	2006	1	F	38964
Whittlesea (C)	2006	1	M	37937
Whittlesea (C)	2011	0	F	26205
Whittlesea (C)	2011	0	M	25803
Whittlesea (C)	2011	1	F	48343
Whittlesea (C)	2011	1	M	47222
Whittlesea (C)	2016	0	F	35336
Whittlesea (C)	2016	0	M	34805
Whittlesea (C)	2016	1	F	58440
Whittlesea (C)	2016	1	M	56867
Wodonga (C)	2006	0	F	1557
Wodonga (C)	2006	0	M	1495
Wodonga (C)	2006	1	F	14556
Wodonga (C)	2006	1	M	14121
Wodonga (C)	2011	0	F	1769
Wodonga (C)	2011	0	M	1629
Wodonga (C)	2011	1	F	15607
Wodonga (C)	2011	1	M	15105
Wodonga (C)	2016	0	F	2019
Wodonga (C)	2016	0	M	1934
Wodonga (C)	2016	1	F	16645
Wodonga (C)	2016	1	M	16035
Wyndham (C)	2006	0	F	14320
Wyndham (C)	2006	0	M	14076
Wyndham (C)	2006	1	F	38667
Wyndham (C)	2006	1	M	38371
Wyndham (C)	2011	0	F	27244
Wyndham (C)	2011	0	M	27157
Wyndham (C)	2011	1	F	49581
Wyndham (C)	2011	1	M	49074
Wyndham (C)	2016	0	F	45207
Wyndham (C)	2016	0	M	45041
Wyndham (C)	2016	1	F	56937
Wyndham (C)	2016	1	M	57611
Yarra (C)	2006	0	F	9979
Yarra (C)	2006	0	M	9185
Yarra (C)	2006	1	F	21974
Yarra (C)	2006	1	M	20703
Yarra (C)	2011	0	F	11332
Yarra (C)	2011	0	M	10201
Yarra (C)	2011	1	F	23838
Yarra (C)	2011	1	M	22756
Yarra (C)	2016	0	F	13355
Yarra (C)	2016	0	M	11782
Yarra (C)	2016	1	F	26959
Yarra (C)	2016	1	M	26099
Yarra Ranges (S)	2006	0	F	11521
Yarra Ranges (S)	2006	0	M	11295
Yarra Ranges (S)	2006	1	F	55357
Yarra Ranges (S)	2006	1	M	54364
Yarra Ranges (S)	2011	0	F	12035
Yarra Ranges (S)	2011	0	M	11617
Yarra Ranges (S)	2011	1	F	58094
Yarra Ranges (S)	2011	1	M	56795
Yarra Ranges (S)	2016	0	F	12557
Yarra Ranges (S)	2016	0	M	11865
Yarra Ranges (S)	2016	1	F	58818
Yarra Ranges (S)	2016	1	M	57731
Yarriambiack (S)	2006	0	F	183
Yarriambiack (S)	2006	0	M	164
Yarriambiack (S)	2006	1	F	3428
Yarriambiack (S)	2006	1	M	3341
Yarriambiack (S)	2011	0	F	231
Yarriambiack (S)	2011	0	M	207
Yarriambiack (S)	2011	1	F	3107
Yarriambiack (S)	2011	1	M	3117
Yarriambiack (S)	2016	0	F	209
Yarriambiack (S)	2016	0	M	187
Yarriambiack (S)	2016	1	F	2787
Yarriambiack (S)	2016	1	M	2866
Unincorporated Vic	2006	0	F	39
Unincorporated Vic	2006	0	M	72
Unincorporated Vic	2006	1	F	215
Unincorporated Vic	2006	1	M	310
Unincorporated Vic	2011	0	F	66
Unincorporated Vic	2011	0	M	82
Unincorporated Vic	2011	1	F	209
Unincorporated Vic	2011	1	M	320
Unincorporated Vic	2016	0	F	85
Unincorporated Vic	2016	0	M	71
Unincorporated Vic	2016	1	F	211
Unincorporated Vic	2016	1	M	282
No usual address (Vic.)	2006	0	F	745
No usual address (Vic.)	2006	0	M	953
No usual address (Vic.)	2006	1	F	1763
No usual address (Vic.)	2006	1	M	2250
No usual address (Vic.)	2011	0	F	1021
No usual address (Vic.)	2011	0	M	1212
No usual address (Vic.)	2011	1	F	2252
No usual address (Vic.)	2011	1	M	2952
No usual address (Vic.)	2016	0	F	952
No usual address (Vic.)	2016	0	M	1057
No usual address (Vic.)	2016	1	F	1804
No usual address (Vic.)	2016	1	M	2581
Migratory - Offshore - Shipping (Vic.)	2006	0	F	0
Migratory - Offshore - Shipping (Vic.)	2006	0	M	11
Migratory - Offshore - Shipping (Vic.)	2006	1	F	3
Migratory - Offshore - Shipping (Vic.)	2006	1	M	28
Migratory - Offshore - Shipping (Vic.)	2011	0	F	0
Migratory - Offshore - Shipping (Vic.)	2011	0	M	13
Migratory - Offshore - Shipping (Vic.)	2011	1	F	0
Migratory - Offshore - Shipping (Vic.)	2011	1	M	19
Migratory - Offshore - Shipping (Vic.)	2016	0	F	4
Migratory - Offshore - Shipping (Vic.)	2016	0	M	6
Migratory - Offshore - Shipping (Vic.)	2016	1	F	0
Migratory - Offshore - Shipping (Vic.)	2016	1	M	17
Aurukun (S)	2006	0	F	0
Aurukun (S)	2006	0	M	0
Aurukun (S)	2006	1	F	535
Aurukun (S)	2006	1	M	503
Aurukun (S)	2011	0	F	0
Aurukun (S)	2011	0	M	0
Aurukun (S)	2011	1	F	653
Aurukun (S)	2011	1	M	637
Aurukun (S)	2016	0	F	10
Aurukun (S)	2016	0	M	8
Aurukun (S)	2016	1	F	612
Aurukun (S)	2016	1	M	608
Balonne (S)	2006	0	F	89
Balonne (S)	2006	0	M	89
Balonne (S)	2006	1	F	2026
Balonne (S)	2006	1	M	2148
Balonne (S)	2011	0	F	118
Balonne (S)	2011	0	M	104
Balonne (S)	2011	1	F	2060
Balonne (S)	2011	1	M	2156
Balonne (S)	2016	0	F	140
Balonne (S)	2016	0	M	129
Balonne (S)	2016	1	F	1801
Balonne (S)	2016	1	M	1908
Banana (S)	2006	0	F	403
Banana (S)	2006	0	M	476
Banana (S)	2006	1	F	6263
Banana (S)	2006	1	M	6629
Banana (S)	2011	0	F	553
Banana (S)	2011	0	M	614
Banana (S)	2011	1	F	6085
Banana (S)	2011	1	M	6452
Banana (S)	2016	0	F	564
Banana (S)	2016	0	M	611
Banana (S)	2016	1	F	5760
Banana (S)	2016	1	M	6081
Barcaldine (R)	2006	0	F	73
Barcaldine (R)	2006	0	M	70
Barcaldine (R)	2006	1	F	1418
Barcaldine (R)	2006	1	M	1499
Barcaldine (R)	2011	0	F	97
Barcaldine (R)	2011	0	M	80
Barcaldine (R)	2011	1	F	1402
Barcaldine (R)	2011	1	M	1431
Barcaldine (R)	2016	0	F	91
Barcaldine (R)	2016	0	M	74
Barcaldine (R)	2016	1	F	1213
Barcaldine (R)	2016	1	M	1240
Barcoo (S)	2006	0	F	10
Barcoo (S)	2006	0	M	6
Barcoo (S)	2006	1	F	149
Barcoo (S)	2006	1	M	185
Barcoo (S)	2011	0	F	12
Barcoo (S)	2011	0	M	5
Barcoo (S)	2011	1	F	144
Barcoo (S)	2011	1	M	167
Barcoo (S)	2016	0	F	5
Barcoo (S)	2016	0	M	3
Barcoo (S)	2016	1	F	105
Barcoo (S)	2016	1	M	132
Blackall-Tambo (R)	2006	0	F	44
Blackall-Tambo (R)	2006	0	M	24
Blackall-Tambo (R)	2006	1	F	942
Blackall-Tambo (R)	2006	1	M	915
Blackall-Tambo (R)	2011	0	F	60
Blackall-Tambo (R)	2011	0	M	47
Blackall-Tambo (R)	2011	1	F	1016
Blackall-Tambo (R)	2011	1	M	992
Blackall-Tambo (R)	2016	0	F	52
Blackall-Tambo (R)	2016	0	M	37
Blackall-Tambo (R)	2016	1	F	838
Blackall-Tambo (R)	2016	1	M	849
Boulia (S)	2006	0	F	7
Boulia (S)	2006	0	M	5
Boulia (S)	2006	1	F	174
Boulia (S)	2006	1	M	190
Boulia (S)	2011	0	F	6
Boulia (S)	2011	0	M	11
Boulia (S)	2011	1	F	193
Boulia (S)	2011	1	M	236
Boulia (S)	2016	0	F	18
Boulia (S)	2016	0	M	7
Boulia (S)	2016	1	F	146
Boulia (S)	2016	1	M	175
Brisbane (C)	2006	0	F	116544
Brisbane (C)	2006	0	M	112631
Brisbane (C)	2006	1	F	342104
Brisbane (C)	2006	1	M	322132
Brisbane (C)	2011	0	F	149505
Brisbane (C)	2011	0	M	145698
Brisbane (C)	2011	1	F	354212
Brisbane (C)	2011	1	M	340046
Brisbane (C)	2016	0	F	177769
Brisbane (C)	2016	0	M	168577
Brisbane (C)	2016	1	F	364182
Brisbane (C)	2016	1	M	354980
Bulloo (S)	2006	0	F	3
Bulloo (S)	2006	0	M	13
Bulloo (S)	2006	1	F	151
Bulloo (S)	2006	1	M	191
Bulloo (S)	2011	0	F	9
Bulloo (S)	2011	0	M	6
Bulloo (S)	2011	1	F	144
Bulloo (S)	2011	1	M	207
Bulloo (S)	2016	0	F	9
Bulloo (S)	2016	0	M	13
Bulloo (S)	2016	1	F	138
Bulloo (S)	2016	1	M	156
Bundaberg (R)	2006	0	F	4622
Bundaberg (R)	2006	0	M	4385
Bundaberg (R)	2006	1	F	34758
Bundaberg (R)	2006	1	M	33575
Bundaberg (R)	2011	0	F	5532
Bundaberg (R)	2011	0	M	5220
Bundaberg (R)	2011	1	F	37595
Bundaberg (R)	2011	1	M	36381
Bundaberg (R)	2016	0	F	5802
Bundaberg (R)	2016	0	M	5305
Bundaberg (R)	2016	1	F	37741
Bundaberg (R)	2016	1	M	36729
Burdekin (S)	2006	0	F	677
Burdekin (S)	2006	0	M	669
Burdekin (S)	2006	1	F	7316
Burdekin (S)	2006	1	M	7379
Burdekin (S)	2011	0	F	745
Burdekin (S)	2011	0	M	714
Burdekin (S)	2011	1	F	7448
Burdekin (S)	2011	1	M	7481
Burdekin (S)	2016	0	F	721
Burdekin (S)	2016	0	M	702
Burdekin (S)	2016	1	F	6984
Burdekin (S)	2016	1	M	7238
Burke (S)	2006	0	F	6
Burke (S)	2006	0	M	19
Burke (S)	2006	1	F	132
Burke (S)	2006	1	M	210
Burke (S)	2011	0	F	13
Burke (S)	2011	0	M	24
Burke (S)	2011	1	F	161
Burke (S)	2011	1	M	227
Burke (S)	2016	0	F	15
Burke (S)	2016	0	M	8
Burke (S)	2016	1	F	103
Burke (S)	2016	1	M	135
Cairns (R)	2006	0	F	12138
Cairns (R)	2006	0	M	11029
Cairns (R)	2006	1	F	45822
Cairns (R)	2006	1	M	46107
Cairns (R)	2011	0	F	15663
Cairns (R)	2011	0	M	13858
Cairns (R)	2011	1	F	52209
Cairns (R)	2011	1	M	51947
Cairns (R)	2016	0	F	18051
Cairns (R)	2016	0	M	15646
Cairns (R)	2016	1	F	53973
Cairns (R)	2016	1	M	54043
Carpentaria (S)	2006	0	F	66
Carpentaria (S)	2006	0	M	58
Carpentaria (S)	2006	1	F	719
Carpentaria (S)	2006	1	M	810
Carpentaria (S)	2011	0	F	62
Carpentaria (S)	2011	0	M	83
Carpentaria (S)	2011	1	F	768
Carpentaria (S)	2011	1	M	839
Carpentaria (S)	2016	0	F	75
Carpentaria (S)	2016	0	M	69
Carpentaria (S)	2016	1	F	777
Carpentaria (S)	2016	1	M	818
Cassowary Coast (R)	2006	0	F	1687
Cassowary Coast (R)	2006	0	M	1634
Cassowary Coast (R)	2006	1	F	10754
Cassowary Coast (R)	2006	1	M	11419
Cassowary Coast (R)	2011	0	F	1855
Cassowary Coast (R)	2011	0	M	1813
Cassowary Coast (R)	2011	1	F	10812
Cassowary Coast (R)	2011	1	M	11618
Cassowary Coast (R)	2016	0	F	2058
Cassowary Coast (R)	2016	0	M	1940
Cassowary Coast (R)	2016	1	F	10423
Cassowary Coast (R)	2016	1	M	11178
Central Highlands (R) (Qld)	2006	0	F	1042
Central Highlands (R) (Qld)	2006	0	M	1171
Central Highlands (R) (Qld)	2006	1	F	10419
Central Highlands (R) (Qld)	2006	1	M	11818
Central Highlands (R) (Qld)	2011	0	F	1526
Central Highlands (R) (Qld)	2011	0	M	1593
Central Highlands (R) (Qld)	2011	1	F	10854
Central Highlands (R) (Qld)	2011	1	M	12284
Central Highlands (R) (Qld)	2016	0	F	1513
Central Highlands (R) (Qld)	2016	0	M	1525
Central Highlands (R) (Qld)	2016	1	F	10127
Central Highlands (R) (Qld)	2016	1	M	11108
Charters Towers (R)	2006	0	F	341
Charters Towers (R)	2006	0	M	310
Charters Towers (R)	2006	1	F	5089
Charters Towers (R)	2006	1	M	5053
Charters Towers (R)	2011	0	F	373
Charters Towers (R)	2011	0	M	348
Charters Towers (R)	2011	1	F	5332
Charters Towers (R)	2011	1	M	5241
Charters Towers (R)	2016	0	F	371
Charters Towers (R)	2016	0	M	295
Charters Towers (R)	2016	1	F	4960
Charters Towers (R)	2016	1	M	4938
Cherbourg (S)	2006	0	F	0
Cherbourg (S)	2006	0	M	0
Cherbourg (S)	2006	1	F	576
Cherbourg (S)	2006	1	M	542
Cherbourg (S)	2011	0	F	0
Cherbourg (S)	2011	0	M	0
Cherbourg (S)	2011	1	F	625
Cherbourg (S)	2011	1	M	594
Cherbourg (S)	2016	0	F	3
Cherbourg (S)	2016	0	M	3
Cherbourg (S)	2016	1	F	628
Cherbourg (S)	2016	1	M	621
Cloncurry (S)	2006	0	F	90
Cloncurry (S)	2006	0	M	110
Cloncurry (S)	2006	1	F	1209
Cloncurry (S)	2006	1	M	1431
Cloncurry (S)	2011	0	F	123
Cloncurry (S)	2011	0	M	141
Cloncurry (S)	2011	1	F	1162
Cloncurry (S)	2011	1	M	1402
Cloncurry (S)	2016	0	F	118
Cloncurry (S)	2016	0	M	146
Cloncurry (S)	2016	1	F	1005
Cloncurry (S)	2016	1	M	1297
Cook (S)	2006	0	F	179
Cook (S)	2006	0	M	209
Cook (S)	2006	1	F	1189
Cook (S)	2006	1	M	1351
Cook (S)	2011	0	F	250
Cook (S)	2011	0	M	713
Cook (S)	2011	1	F	1347
Cook (S)	2011	1	M	1510
Cook (S)	2016	0	F	297
Cook (S)	2016	0	M	285
Cook (S)	2016	1	F	1366
Cook (S)	2016	1	M	1604
Croydon (S)	2006	0	F	3
Croydon (S)	2006	0	M	5
Croydon (S)	2006	1	F	105
Croydon (S)	2006	1	M	101
Croydon (S)	2011	0	F	9
Croydon (S)	2011	0	M	3
Croydon (S)	2011	1	F	121
Croydon (S)	2011	1	M	143
Croydon (S)	2016	0	F	9
Croydon (S)	2016	0	M	0
Croydon (S)	2016	1	F	100
Croydon (S)	2016	1	M	96
Diamantina (S)	2006	0	F	17
Diamantina (S)	2006	0	M	13
Diamantina (S)	2006	1	F	100
Diamantina (S)	2006	1	M	132
Diamantina (S)	2011	0	F	13
Diamantina (S)	2011	0	M	11
Diamantina (S)	2011	1	F	109
Diamantina (S)	2011	1	M	138
Diamantina (S)	2016	0	F	10
Diamantina (S)	2016	0	M	8
Diamantina (S)	2016	1	F	97
Diamantina (S)	2016	1	M	119
Doomadgee (S)	2006	0	F	0
Doomadgee (S)	2006	0	M	0
Doomadgee (S)	2006	1	F	532
Doomadgee (S)	2006	1	M	544
Doomadgee (S)	2011	0	F	12
Doomadgee (S)	2011	0	M	10
Doomadgee (S)	2011	1	F	605
Doomadgee (S)	2011	1	M	652
Doomadgee (S)	2016	0	F	7
Doomadgee (S)	2016	0	M	17
Doomadgee (S)	2016	1	F	679
Doomadgee (S)	2016	1	M	684
Douglas (S)	2006	0	F	959
Douglas (S)	2006	0	M	937
Douglas (S)	2006	1	F	3477
Douglas (S)	2006	1	M	3804
Douglas (S)	2011	0	F	1055
Douglas (S)	2011	0	M	1016
Douglas (S)	2011	1	F	3722
Douglas (S)	2011	1	M	3922
Douglas (S)	2016	0	F	1246
Douglas (S)	2016	0	M	1110
Douglas (S)	2016	1	F	3630
Douglas (S)	2016	1	M	3982
Etheridge (S)	2006	0	F	35
Etheridge (S)	2006	0	M	33
Etheridge (S)	2006	1	F	310
Etheridge (S)	2006	1	M	405
Etheridge (S)	2011	0	F	35
Etheridge (S)	2011	0	M	33
Etheridge (S)	2011	1	F	330
Etheridge (S)	2011	1	M	442
Etheridge (S)	2016	0	F	32
Etheridge (S)	2016	0	M	24
Etheridge (S)	2016	1	F	290
Etheridge (S)	2016	1	M	361
Flinders (S) (Qld)	2006	0	F	35
Flinders (S) (Qld)	2006	0	M	42
Flinders (S) (Qld)	2006	1	F	794
Flinders (S) (Qld)	2006	1	M	824
Flinders (S) (Qld)	2011	0	F	40
Flinders (S) (Qld)	2011	0	M	39
Flinders (S) (Qld)	2011	1	F	731
Flinders (S) (Qld)	2011	1	M	818
Flinders (S) (Qld)	2016	0	F	35
Flinders (S) (Qld)	2016	0	M	36
Flinders (S) (Qld)	2016	1	F	642
Flinders (S) (Qld)	2016	1	M	659
Fraser Coast (R)	2006	0	F	5766
Fraser Coast (R)	2006	0	M	5411
Fraser Coast (R)	2006	1	F	34681
Fraser Coast (R)	2006	1	M	33759
Fraser Coast (R)	2011	0	F	6979
Fraser Coast (R)	2011	0	M	6358
Fraser Coast (R)	2011	1	F	39291
Fraser Coast (R)	2011	1	M	37784
Fraser Coast (R)	2016	0	F	7575
Fraser Coast (R)	2016	0	M	6581
Fraser Coast (R)	2016	1	F	39967
Fraser Coast (R)	2016	1	M	38906
Gladstone (R)	2006	0	F	2586
Gladstone (R)	2006	0	M	2753
Gladstone (R)	2006	1	F	20485
Gladstone (R)	2006	1	M	21452
Gladstone (R)	2011	0	F	3465
Gladstone (R)	2011	0	M	3720
Gladstone (R)	2011	1	F	22428
Gladstone (R)	2011	1	M	23887
Gladstone (R)	2016	0	F	4436
Gladstone (R)	2016	0	M	4483
Gladstone (R)	2016	1	F	23206
Gladstone (R)	2016	1	M	24545
Gold Coast (C)	2006	0	F	56506
Gold Coast (C)	2006	0	M	52768
Gold Coast (C)	2006	1	F	145825
Gold Coast (C)	2006	1	M	140449
Gold Coast (C)	2011	0	F	71697
Gold Coast (C)	2011	0	M	66335
Gold Coast (C)	2011	1	F	164759
Gold Coast (C)	2011	1	M	157785
Gold Coast (C)	2016	0	F	82559
Gold Coast (C)	2016	0	M	74625
Gold Coast (C)	2016	1	F	181071
Gold Coast (C)	2016	1	M	173936
Goondiwindi (R)	2006	0	F	229
Goondiwindi (R)	2006	0	M	214
Goondiwindi (R)	2006	1	F	4342
Goondiwindi (R)	2006	1	M	4501
Goondiwindi (R)	2011	0	F	301
Goondiwindi (R)	2011	0	M	286
Goondiwindi (R)	2011	1	F	4619
Goondiwindi (R)	2011	1	M	4616
Goondiwindi (R)	2016	0	F	343
Goondiwindi (R)	2016	0	M	290
Goondiwindi (R)	2016	1	F	4375
Goondiwindi (R)	2016	1	M	4437
Gympie (R)	2006	0	F	2203
Gympie (R)	2006	0	M	2077
Gympie (R)	2006	1	F	17608
Gympie (R)	2006	1	M	17621
Gympie (R)	2011	0	F	2584
Gympie (R)	2011	0	M	2389
Gympie (R)	2011	1	F	19015
Gympie (R)	2011	1	M	18901
Gympie (R)	2016	0	F	2839
Gympie (R)	2016	0	M	2496
Gympie (R)	2016	1	F	19873
Gympie (R)	2016	1	M	19806
Hinchinbrook (S)	2006	0	F	648
Hinchinbrook (S)	2006	0	M	635
Hinchinbrook (S)	2006	1	F	4815
Hinchinbrook (S)	2006	1	M	4984
Hinchinbrook (S)	2011	0	F	632
Hinchinbrook (S)	2011	0	M	590
Hinchinbrook (S)	2011	1	F	4779
Hinchinbrook (S)	2011	1	M	4990
Hinchinbrook (S)	2016	0	F	553
Hinchinbrook (S)	2016	0	M	497
Hinchinbrook (S)	2016	1	F	4303
Hinchinbrook (S)	2016	1	M	4579
Hope Vale (S)	2006	0	F	0
Hope Vale (S)	2006	0	M	0
Hope Vale (S)	2006	1	F	373
Hope Vale (S)	2006	1	M	402
Hope Vale (S)	2011	0	F	0
Hope Vale (S)	2011	0	M	0
Hope Vale (S)	2011	1	F	459
Hope Vale (S)	2011	1	M	516
Hope Vale (S)	2016	0	F	3
Hope Vale (S)	2016	0	M	13
Hope Vale (S)	2016	1	F	410
Hope Vale (S)	2016	1	M	472
Ipswich (C)	2006	0	F	10798
Ipswich (C)	2006	0	M	10675
Ipswich (C)	2006	1	F	54675
Ipswich (C)	2006	1	M	54063
Ipswich (C)	2011	0	F	15848
Ipswich (C)	2011	0	M	15424
Ipswich (C)	2011	1	F	63783
Ipswich (C)	2011	1	M	63081
Ipswich (C)	2016	0	F	19950
Ipswich (C)	2016	0	M	19060
Ipswich (C)	2016	1	F	71241
Ipswich (C)	2016	1	M	69998
Isaac (R)	2006	0	F	702
Isaac (R)	2006	0	M	772
Isaac (R)	2006	1	F	7475
Isaac (R)	2006	1	M	8669
Isaac (R)	2011	0	F	1001
Isaac (R)	2011	0	M	1224
Isaac (R)	2011	1	F	8345
Isaac (R)	2011	1	M	9715
Isaac (R)	2016	0	F	1047
Isaac (R)	2016	0	M	1048
Isaac (R)	2016	1	F	7233
Isaac (R)	2016	1	M	8374
Kowanyama (S)	2006	0	F	0
Kowanyama (S)	2006	0	M	0
Kowanyama (S)	2006	1	F	541
Kowanyama (S)	2006	1	M	469
Kowanyama (S)	2011	0	F	0
Kowanyama (S)	2011	0	M	0
Kowanyama (S)	2011	1	F	524
Kowanyama (S)	2011	1	M	507
Kowanyama (S)	2016	0	F	8
Kowanyama (S)	2016	0	M	10
Kowanyama (S)	2016	1	F	482
Kowanyama (S)	2016	1	M	440
Livingstone (S)	2006	0	F	1419
Livingstone (S)	2006	0	M	1391
Livingstone (S)	2006	1	F	11677
Livingstone (S)	2006	1	M	12390
Livingstone (S)	2011	0	F	1748
Livingstone (S)	2011	0	M	1652
Livingstone (S)	2011	1	F	13140
Livingstone (S)	2011	1	M	13941
Livingstone (S)	2016	0	F	1919
Livingstone (S)	2016	0	M	1733
Livingstone (S)	2016	1	F	14306
Livingstone (S)	2016	1	M	15098
Lockhart River (S)	2006	0	F	3
Lockhart River (S)	2006	0	M	0
Lockhart River (S)	2006	1	F	283
Lockhart River (S)	2006	1	M	261
Lockhart River (S)	2011	0	F	0
Lockhart River (S)	2011	0	M	0
Lockhart River (S)	2011	1	F	246
Lockhart River (S)	2011	1	M	232
Lockhart River (S)	2016	0	F	5
Lockhart River (S)	2016	0	M	4
Lockhart River (S)	2016	1	F	340
Lockhart River (S)	2016	1	M	336
Lockyer Valley (R)	2006	0	F	1630
Lockyer Valley (R)	2006	0	M	1571
Lockyer Valley (R)	2006	1	F	12461
Lockyer Valley (R)	2006	1	M	12367
Lockyer Valley (R)	2011	0	F	2259
Lockyer Valley (R)	2011	0	M	2060
Lockyer Valley (R)	2011	1	F	14205
Lockyer Valley (R)	2011	1	M	14001
Lockyer Valley (R)	2016	0	F	2598
Lockyer Valley (R)	2016	0	M	2412
Lockyer Valley (R)	2016	1	F	14937
Lockyer Valley (R)	2016	1	M	15240
Logan (C)	2006	0	F	30025
Logan (C)	2006	0	M	29035
Logan (C)	2006	1	F	87879
Logan (C)	2006	1	M	86781
Logan (C)	2011	0	F	37124
Logan (C)	2011	0	M	35489
Logan (C)	2011	1	F	95385
Logan (C)	2011	1	M	94300
Logan (C)	2016	0	F	42522
Logan (C)	2016	0	M	40356
Logan (C)	2016	1	F	100419
Logan (C)	2016	1	M	99239
Longreach (R)	2006	0	F	129
Longreach (R)	2006	0	M	121
