LGA_NAME16	Year	EduInstitutionType	Sex	students
Broken Hill (C)	2016	Pre-school	F	148
Broken Hill (C)	2016	Pre-school	M	161
Broken Hill (C)	2016	Secondary	F	485
Broken Hill (C)	2016	Secondary	M	485
Broken Hill (C)	2016	Technical or Further Educational Institution	F	248
Broken Hill (C)	2016	Technical or Further Educational Institution	M	174
Broken Hill (C)	2016	University or other tertiary	F	187
Broken Hill (C)	2016	University or other tertiary	M	71
Burwood (A)	2006		F	1647
Burwood (A)	2006		M	1713
Burwood (A)	2006	Infants/Primary	F	1020
Burwood (A)	2006	Infants/Primary	M	1037
Burwood (A)	2006	Pre-school	F	191
Burwood (A)	2006	Pre-school	M	197
Burwood (A)	2006	Secondary	F	1000
Burwood (A)	2006	Secondary	M	912
Burwood (A)	2006	Technical or Further Educational Institution	F	418
Burwood (A)	2006	Technical or Further Educational Institution	M	411
Burwood (A)	2006	University or other tertiary	F	1339
Burwood (A)	2006	University or other tertiary	M	1296
Burwood (A)	2011		F	1351
Burwood (A)	2011		M	1455
Burwood (A)	2011	Infants/Primary	F	906
Burwood (A)	2011	Infants/Primary	M	979
Burwood (A)	2011	Pre-school	F	197
Burwood (A)	2011	Pre-school	M	238
Burwood (A)	2011	Secondary	F	1078
Burwood (A)	2011	Secondary	M	919
Burwood (A)	2011	Technical or Further Educational Institution	F	408
Burwood (A)	2011	Technical or Further Educational Institution	M	410
Burwood (A)	2011	University or other tertiary	F	1668
Burwood (A)	2011	University or other tertiary	M	1494
Burwood (A)	2016		F	1456
Burwood (A)	2016		M	1343
Burwood (A)	2016	Infants/Primary	F	1017
Burwood (A)	2016	Infants/Primary	M	999
Burwood (A)	2016	Pre-school	F	191
Burwood (A)	2016	Pre-school	M	205
Burwood (A)	2016	Secondary	F	1071
Burwood (A)	2016	Secondary	M	943
Burwood (A)	2016	Technical or Further Educational Institution	F	496
Burwood (A)	2016	Technical or Further Educational Institution	M	405
Burwood (A)	2016	University or other tertiary	F	2432
Burwood (A)	2016	University or other tertiary	M	2279
Byron (A)	2006		F	1612
Byron (A)	2006		M	1618
Byron (A)	2006	Infants/Primary	F	1193
Byron (A)	2006	Infants/Primary	M	1267
Byron (A)	2006	Pre-school	F	241
Byron (A)	2006	Pre-school	M	260
Byron (A)	2006	Secondary	F	972
Byron (A)	2006	Secondary	M	1054
Byron (A)	2006	Technical or Further Educational Institution	F	311
Byron (A)	2006	Technical or Further Educational Institution	M	299
Byron (A)	2006	University or other tertiary	F	528
Byron (A)	2006	University or other tertiary	M	314
Byron (A)	2011		F	1197
Byron (A)	2011		M	1203
Byron (A)	2011	Infants/Primary	F	1161
Byron (A)	2011	Infants/Primary	M	1233
Byron (A)	2011	Pre-school	F	272
Byron (A)	2011	Pre-school	M	276
Byron (A)	2011	Secondary	F	940
Byron (A)	2011	Secondary	M	984
Byron (A)	2011	Technical or Further Educational Institution	F	434
Byron (A)	2011	Technical or Further Educational Institution	M	284
Byron (A)	2011	University or other tertiary	F	582
Byron (A)	2011	University or other tertiary	M	338
Byron (A)	2016		F	2253
Byron (A)	2016		M	2132
Byron (A)	2016	Infants/Primary	F	1145
Byron (A)	2016	Infants/Primary	M	1183
Byron (A)	2016	Pre-school	F	222
Byron (A)	2016	Pre-school	M	251
Byron (A)	2016	Secondary	F	897
Byron (A)	2016	Secondary	M	851
Byron (A)	2016	Technical or Further Educational Institution	F	315
Byron (A)	2016	Technical or Further Educational Institution	M	223
Byron (A)	2016	University or other tertiary	F	517
Byron (A)	2016	University or other tertiary	M	304
Cabonne (A)	2006		F	362
Cabonne (A)	2006		M	384
Cabonne (A)	2006	Infants/Primary	F	616
Cabonne (A)	2006	Infants/Primary	M	637
Cabonne (A)	2006	Pre-school	F	123
Cabonne (A)	2006	Pre-school	M	129
Cabonne (A)	2006	Secondary	F	493
Cabonne (A)	2006	Secondary	M	445
Cabonne (A)	2006	Technical or Further Educational Institution	F	119
Cabonne (A)	2006	Technical or Further Educational Institution	M	113
Cabonne (A)	2006	University or other tertiary	F	97
Cabonne (A)	2006	University or other tertiary	M	48
Cabonne (A)	2011		F	344
Cabonne (A)	2011		M	298
Cabonne (A)	2011	Infants/Primary	F	606
Cabonne (A)	2011	Infants/Primary	M	612
Cabonne (A)	2011	Pre-school	F	151
Cabonne (A)	2011	Pre-school	M	149
Cabonne (A)	2011	Secondary	F	488
Cabonne (A)	2011	Secondary	M	492
Cabonne (A)	2011	Technical or Further Educational Institution	F	154
Cabonne (A)	2011	Technical or Further Educational Institution	M	125
Cabonne (A)	2011	University or other tertiary	F	149
Cabonne (A)	2011	University or other tertiary	M	58
Cabonne (A)	2016		F	596
Cabonne (A)	2016		M	573
Cabonne (A)	2016	Infants/Primary	F	656
Cabonne (A)	2016	Infants/Primary	M	666
Cabonne (A)	2016	Pre-school	F	130
Cabonne (A)	2016	Pre-school	M	143
Cabonne (A)	2016	Secondary	F	509
Cabonne (A)	2016	Secondary	M	489
Cabonne (A)	2016	Technical or Further Educational Institution	F	135
Cabonne (A)	2016	Technical or Further Educational Institution	M	108
Cabonne (A)	2016	University or other tertiary	F	177
Cabonne (A)	2016	University or other tertiary	M	68
Camden (A)	2006		F	1732
Camden (A)	2006		M	1514
Camden (A)	2006	Infants/Primary	F	2735
Camden (A)	2006	Infants/Primary	M	2695
Camden (A)	2006	Pre-school	F	618
Camden (A)	2006	Pre-school	M	665
Camden (A)	2006	Secondary	F	1948
Camden (A)	2006	Secondary	M	2001
Camden (A)	2006	Technical or Further Educational Institution	F	512
Camden (A)	2006	Technical or Further Educational Institution	M	583
Camden (A)	2006	University or other tertiary	F	695
Camden (A)	2006	University or other tertiary	M	449
Camden (A)	2011		F	1620
Camden (A)	2011		M	1563
Camden (A)	2011	Infants/Primary	F	2957
Camden (A)	2011	Infants/Primary	M	3002
Camden (A)	2011	Pre-school	F	680
Camden (A)	2011	Pre-school	M	746
Camden (A)	2011	Secondary	F	2323
Camden (A)	2011	Secondary	M	2224
Camden (A)	2011	Technical or Further Educational Institution	F	546
Camden (A)	2011	Technical or Further Educational Institution	M	686
Camden (A)	2011	University or other tertiary	F	1105
Camden (A)	2011	University or other tertiary	M	682
Camden (A)	2016		F	2355
Camden (A)	2016		M	2025
Camden (A)	2016	Infants/Primary	F	4026
Camden (A)	2016	Infants/Primary	M	4193
Camden (A)	2016	Pre-school	F	897
Camden (A)	2016	Pre-school	M	939
Camden (A)	2016	Secondary	F	2908
Camden (A)	2016	Secondary	M	2940
Camden (A)	2016	Technical or Further Educational Institution	F	701
Camden (A)	2016	Technical or Further Educational Institution	M	754
Camden (A)	2016	University or other tertiary	F	1736
Camden (A)	2016	University or other tertiary	M	1046
Campbelltown (C) (NSW)	2006		F	6882
Campbelltown (C) (NSW)	2006		M	6542
Campbelltown (C) (NSW)	2006	Infants/Primary	F	6950
Campbelltown (C) (NSW)	2006	Infants/Primary	M	7126
Campbelltown (C) (NSW)	2006	Pre-school	F	1227
Campbelltown (C) (NSW)	2006	Pre-school	M	1344
Campbelltown (C) (NSW)	2006	Secondary	F	5714
Campbelltown (C) (NSW)	2006	Secondary	M	5907
Campbelltown (C) (NSW)	2006	Technical or Further Educational Institution	F	1979
Campbelltown (C) (NSW)	2006	Technical or Further Educational Institution	M	1988
Campbelltown (C) (NSW)	2006	University or other tertiary	F	2088
Campbelltown (C) (NSW)	2006	University or other tertiary	M	1497
Campbelltown (C) (NSW)	2011		F	6169
Campbelltown (C) (NSW)	2011		M	5689
Campbelltown (C) (NSW)	2011	Infants/Primary	F	6181
Campbelltown (C) (NSW)	2011	Infants/Primary	M	6462
Campbelltown (C) (NSW)	2011	Pre-school	F	1279
Campbelltown (C) (NSW)	2011	Pre-school	M	1417
Campbelltown (C) (NSW)	2011	Secondary	F	5518
Campbelltown (C) (NSW)	2011	Secondary	M	5470
Campbelltown (C) (NSW)	2011	Technical or Further Educational Institution	F	2067
Campbelltown (C) (NSW)	2011	Technical or Further Educational Institution	M	1980
Campbelltown (C) (NSW)	2011	University or other tertiary	F	2822
Campbelltown (C) (NSW)	2011	University or other tertiary	M	2035
Campbelltown (C) (NSW)	2016		F	6477
Campbelltown (C) (NSW)	2016		M	5383
Campbelltown (C) (NSW)	2016	Infants/Primary	F	6989
Campbelltown (C) (NSW)	2016	Infants/Primary	M	7474
Campbelltown (C) (NSW)	2016	Pre-school	F	1313
Campbelltown (C) (NSW)	2016	Pre-school	M	1433
Campbelltown (C) (NSW)	2016	Secondary	F	5368
Campbelltown (C) (NSW)	2016	Secondary	M	5432
Campbelltown (C) (NSW)	2016	Technical or Further Educational Institution	F	1641
Campbelltown (C) (NSW)	2016	Technical or Further Educational Institution	M	1462
Campbelltown (C) (NSW)	2016	University or other tertiary	F	3560
Campbelltown (C) (NSW)	2016	University or other tertiary	M	2786
Canada Bay (A)	2006		F	3182
Canada Bay (A)	2006		M	3046
Canada Bay (A)	2006	Infants/Primary	F	2072
Canada Bay (A)	2006	Infants/Primary	M	2101
Canada Bay (A)	2006	Pre-school	F	495
Canada Bay (A)	2006	Pre-school	M	477
Canada Bay (A)	2006	Secondary	F	1653
Canada Bay (A)	2006	Secondary	M	1771
Canada Bay (A)	2006	Technical or Further Educational Institution	F	648
Canada Bay (A)	2006	Technical or Further Educational Institution	M	651
Canada Bay (A)	2006	University or other tertiary	F	1803
Canada Bay (A)	2006	University or other tertiary	M	1541
Canada Bay (A)	2011		F	3022
Canada Bay (A)	2011		M	3016
Canada Bay (A)	2011	Infants/Primary	F	2444
Canada Bay (A)	2011	Infants/Primary	M	2468
Canada Bay (A)	2011	Pre-school	F	579
Canada Bay (A)	2011	Pre-school	M	658
Canada Bay (A)	2011	Secondary	F	1946
Canada Bay (A)	2011	Secondary	M	1946
Canada Bay (A)	2011	Technical or Further Educational Institution	F	747
Canada Bay (A)	2011	Technical or Further Educational Institution	M	648
Canada Bay (A)	2011	University or other tertiary	F	2526
Canada Bay (A)	2011	University or other tertiary	M	2306
Canada Bay (A)	2016		F	3279
Canada Bay (A)	2016		M	2910
Canada Bay (A)	2016	Infants/Primary	F	2978
Canada Bay (A)	2016	Infants/Primary	M	3063
Canada Bay (A)	2016	Pre-school	F	644
Canada Bay (A)	2016	Pre-school	M	735
Canada Bay (A)	2016	Secondary	F	2098
Canada Bay (A)	2016	Secondary	M	2130
Canada Bay (A)	2016	Technical or Further Educational Institution	F	744
Canada Bay (A)	2016	Technical or Further Educational Institution	M	643
Canada Bay (A)	2016	University or other tertiary	F	3565
Canada Bay (A)	2016	University or other tertiary	M	3064
Canterbury-Bankstown (A)	2006		F	15742
Canterbury-Bankstown (A)	2006		M	15794
Canterbury-Bankstown (A)	2006	Infants/Primary	F	12094
Canterbury-Bankstown (A)	2006	Infants/Primary	M	12766
Canterbury-Bankstown (A)	2006	Pre-school	F	2175
Canterbury-Bankstown (A)	2006	Pre-school	M	2418
Canterbury-Bankstown (A)	2006	Secondary	F	9739
Canterbury-Bankstown (A)	2006	Secondary	M	9869
Canterbury-Bankstown (A)	2006	Technical or Further Educational Institution	F	3890
Canterbury-Bankstown (A)	2006	Technical or Further Educational Institution	M	4148
Canterbury-Bankstown (A)	2006	University or other tertiary	F	5158
Canterbury-Bankstown (A)	2006	University or other tertiary	M	4670
Canterbury-Bankstown (A)	2011		F	14779
Canterbury-Bankstown (A)	2011		M	15245
Canterbury-Bankstown (A)	2011	Infants/Primary	F	12456
Canterbury-Bankstown (A)	2011	Infants/Primary	M	13383
Canterbury-Bankstown (A)	2011	Pre-school	F	2488
Canterbury-Bankstown (A)	2011	Pre-school	M	2782
Canterbury-Bankstown (A)	2011	Secondary	F	10534
Canterbury-Bankstown (A)	2011	Secondary	M	10837
Canterbury-Bankstown (A)	2011	Technical or Further Educational Institution	F	4213
Canterbury-Bankstown (A)	2011	Technical or Further Educational Institution	M	4217
Canterbury-Bankstown (A)	2011	University or other tertiary	F	7255
Canterbury-Bankstown (A)	2011	University or other tertiary	M	6577
Canterbury-Bankstown (A)	2016		F	14257
Canterbury-Bankstown (A)	2016		M	13450
Canterbury-Bankstown (A)	2016	Infants/Primary	F	14440
Canterbury-Bankstown (A)	2016	Infants/Primary	M	15433
Canterbury-Bankstown (A)	2016	Pre-school	F	2659
Canterbury-Bankstown (A)	2016	Pre-school	M	3019
Canterbury-Bankstown (A)	2016	Secondary	F	11596
Canterbury-Bankstown (A)	2016	Secondary	M	11880
Canterbury-Bankstown (A)	2016	Technical or Further Educational Institution	F	3776
Canterbury-Bankstown (A)	2016	Technical or Further Educational Institution	M	3379
Canterbury-Bankstown (A)	2016	University or other tertiary	F	9922
Canterbury-Bankstown (A)	2016	University or other tertiary	M	9678
Carrathool (A)	2006		F	104
Carrathool (A)	2006		M	146
Carrathool (A)	2006	Infants/Primary	F	153
Carrathool (A)	2006	Infants/Primary	M	136
Carrathool (A)	2006	Pre-school	F	21
Carrathool (A)	2006	Pre-school	M	28
Carrathool (A)	2006	Secondary	F	108
Carrathool (A)	2006	Secondary	M	89
Carrathool (A)	2006	Technical or Further Educational Institution	F	22
Carrathool (A)	2006	Technical or Further Educational Institution	M	19
Carrathool (A)	2006	University or other tertiary	F	19
Carrathool (A)	2006	University or other tertiary	M	9
Carrathool (A)	2011		F	68
Carrathool (A)	2011		M	66
Carrathool (A)	2011	Infants/Primary	F	129
Carrathool (A)	2011	Infants/Primary	M	127
Carrathool (A)	2011	Pre-school	F	24
Carrathool (A)	2011	Pre-school	M	26
Carrathool (A)	2011	Secondary	F	72
Carrathool (A)	2011	Secondary	M	85
Carrathool (A)	2011	Technical or Further Educational Institution	F	25
Carrathool (A)	2011	Technical or Further Educational Institution	M	17
Carrathool (A)	2011	University or other tertiary	F	25
Carrathool (A)	2011	University or other tertiary	M	11
Carrathool (A)	2016		F	132
Carrathool (A)	2016		M	142
Carrathool (A)	2016	Infants/Primary	F	119
Carrathool (A)	2016	Infants/Primary	M	122
Carrathool (A)	2016	Pre-school	F	24
Carrathool (A)	2016	Pre-school	M	25
Carrathool (A)	2016	Secondary	F	76
Carrathool (A)	2016	Secondary	M	61
Carrathool (A)	2016	Technical or Further Educational Institution	F	19
Carrathool (A)	2016	Technical or Further Educational Institution	M	15
Carrathool (A)	2016	University or other tertiary	F	27
Carrathool (A)	2016	University or other tertiary	M	5
Central Coast (C) (NSW)	2006		F	14163
Central Coast (C) (NSW)	2006		M	12541
Central Coast (C) (NSW)	2006	Infants/Primary	F	12984
Central Coast (C) (NSW)	2006	Infants/Primary	M	13433
Central Coast (C) (NSW)	2006	Pre-school	F	2780
Central Coast (C) (NSW)	2006	Pre-school	M	3198
Central Coast (C) (NSW)	2006	Secondary	F	10228
Central Coast (C) (NSW)	2006	Secondary	M	10308
Central Coast (C) (NSW)	2006	Technical or Further Educational Institution	F	3105
Central Coast (C) (NSW)	2006	Technical or Further Educational Institution	M	3187
Central Coast (C) (NSW)	2006	University or other tertiary	F	3821
Central Coast (C) (NSW)	2006	University or other tertiary	M	2279
Central Coast (C) (NSW)	2011		F	12180
Central Coast (C) (NSW)	2011		M	10892
Central Coast (C) (NSW)	2011	Infants/Primary	F	12512
Central Coast (C) (NSW)	2011	Infants/Primary	M	13034
Central Coast (C) (NSW)	2011	Pre-school	F	3169
Central Coast (C) (NSW)	2011	Pre-school	M	3366
Central Coast (C) (NSW)	2011	Secondary	F	10623
Central Coast (C) (NSW)	2011	Secondary	M	10732
Central Coast (C) (NSW)	2011	Technical or Further Educational Institution	F	3705
Central Coast (C) (NSW)	2011	Technical or Further Educational Institution	M	3224
Central Coast (C) (NSW)	2011	University or other tertiary	F	5646
Central Coast (C) (NSW)	2011	University or other tertiary	M	3356
Central Coast (C) (NSW)	2016		F	12599
Central Coast (C) (NSW)	2016		M	10887
Central Coast (C) (NSW)	2016	Infants/Primary	F	13163
Central Coast (C) (NSW)	2016	Infants/Primary	M	14033
Central Coast (C) (NSW)	2016	Pre-school	F	3098
Central Coast (C) (NSW)	2016	Pre-school	M	3389
Central Coast (C) (NSW)	2016	Secondary	F	10259
Central Coast (C) (NSW)	2016	Secondary	M	10403
Central Coast (C) (NSW)	2016	Technical or Further Educational Institution	F	3455
Central Coast (C) (NSW)	2016	Technical or Further Educational Institution	M	2804
Central Coast (C) (NSW)	2016	University or other tertiary	F	6301
Central Coast (C) (NSW)	2016	University or other tertiary	M	3971
Central Darling (A)	2006		F	104
Central Darling (A)	2006		M	149
Central Darling (A)	2006	Infants/Primary	F	81
Central Darling (A)	2006	Infants/Primary	M	95
Central Darling (A)	2006	Pre-school	F	17
Central Darling (A)	2006	Pre-school	M	22
Central Darling (A)	2006	Secondary	F	56
Central Darling (A)	2006	Secondary	M	31
Central Darling (A)	2006	Technical or Further Educational Institution	F	8
Central Darling (A)	2006	Technical or Further Educational Institution	M	0
Central Darling (A)	2006	University or other tertiary	F	18
Central Darling (A)	2006	University or other tertiary	M	12
Central Darling (A)	2011		F	68
Central Darling (A)	2011		M	132
Central Darling (A)	2011	Infants/Primary	F	115
Central Darling (A)	2011	Infants/Primary	M	80
Central Darling (A)	2011	Pre-school	F	14
Central Darling (A)	2011	Pre-school	M	16
Central Darling (A)	2011	Secondary	F	56
Central Darling (A)	2011	Secondary	M	60
Central Darling (A)	2011	Technical or Further Educational Institution	F	14
Central Darling (A)	2011	Technical or Further Educational Institution	M	11
Central Darling (A)	2011	University or other tertiary	F	14
Central Darling (A)	2011	University or other tertiary	M	3
Central Darling (A)	2016		F	160
Central Darling (A)	2016		M	194
Central Darling (A)	2016	Infants/Primary	F	71
Central Darling (A)	2016	Infants/Primary	M	44
Central Darling (A)	2016	Pre-school	F	9
Central Darling (A)	2016	Pre-school	M	18
Central Darling (A)	2016	Secondary	F	36
Central Darling (A)	2016	Secondary	M	40
Central Darling (A)	2016	Technical or Further Educational Institution	F	10
Central Darling (A)	2016	Technical or Further Educational Institution	M	3
Central Darling (A)	2016	University or other tertiary	F	7
Central Darling (A)	2016	University or other tertiary	M	3
Cessnock (C)	2006		F	1816
Cessnock (C)	2006		M	2096
Cessnock (C)	2006	Infants/Primary	F	2171
Cessnock (C)	2006	Infants/Primary	M	2230
Cessnock (C)	2006	Pre-school	F	382
Cessnock (C)	2006	Pre-school	M	494
Cessnock (C)	2006	Secondary	F	1452
Cessnock (C)	2006	Secondary	M	1515
Cessnock (C)	2006	Technical or Further Educational Institution	F	581
Cessnock (C)	2006	Technical or Further Educational Institution	M	630
Cessnock (C)	2006	University or other tertiary	F	375
Cessnock (C)	2006	University or other tertiary	M	177
Cessnock (C)	2011		F	1902
Cessnock (C)	2011		M	2294
Cessnock (C)	2011	Infants/Primary	F	2062
Cessnock (C)	2011	Infants/Primary	M	2258
Cessnock (C)	2011	Pre-school	F	496
Cessnock (C)	2011	Pre-school	M	555
Cessnock (C)	2011	Secondary	F	1745
Cessnock (C)	2011	Secondary	M	1607
Cessnock (C)	2011	Technical or Further Educational Institution	F	604
Cessnock (C)	2011	Technical or Further Educational Institution	M	621
Cessnock (C)	2011	University or other tertiary	F	543
Cessnock (C)	2011	University or other tertiary	M	266
Cessnock (C)	2016		F	2494
Cessnock (C)	2016		M	3006
