LGA_NAME16	Year	SameAddress1YearAgo	Sex	persons
Gilgandra (A)	2006	1	M	1794
Gilgandra (A)	2011		F	153
Gilgandra (A)	2011		M	155
Gilgandra (A)	2011	0	F	254
Gilgandra (A)	2011	0	M	193
Gilgandra (A)	2011	1	F	1855
Gilgandra (A)	2011	1	M	1758
Gilgandra (A)	2016		F	195
Gilgandra (A)	2016		M	224
Gilgandra (A)	2016	0	F	220
Gilgandra (A)	2016	0	M	218
Gilgandra (A)	2016	1	F	1727
Gilgandra (A)	2016	1	M	1647
Glen Innes Severn (A)	2006		F	238
Glen Innes Severn (A)	2006		M	368
Glen Innes Severn (A)	2006	0	F	636
Glen Innes Severn (A)	2006	0	M	605
Glen Innes Severn (A)	2006	1	F	3577
Glen Innes Severn (A)	2006	1	M	3360
Glen Innes Severn (A)	2011		F	228
Glen Innes Severn (A)	2011		M	347
Glen Innes Severn (A)	2011	0	F	635
Glen Innes Severn (A)	2011	0	M	577
Glen Innes Severn (A)	2011	1	F	3509
Glen Innes Severn (A)	2011	1	M	3362
Glen Innes Severn (A)	2016		F	532
Glen Innes Severn (A)	2016		M	656
Glen Innes Severn (A)	2016	0	F	569
Glen Innes Severn (A)	2016	0	M	503
Glen Innes Severn (A)	2016	1	F	3352
Glen Innes Severn (A)	2016	1	M	3221
Goulburn Mulwaree (A)	2006		F	714
Goulburn Mulwaree (A)	2006		M	1293
Goulburn Mulwaree (A)	2006	0	F	1869
Goulburn Mulwaree (A)	2006	0	M	1868
Goulburn Mulwaree (A)	2006	1	F	10305
Goulburn Mulwaree (A)	2006	1	M	10036
Goulburn Mulwaree (A)	2011		F	656
Goulburn Mulwaree (A)	2011		M	1265
Goulburn Mulwaree (A)	2011	0	F	1932
Goulburn Mulwaree (A)	2011	0	M	1827
Goulburn Mulwaree (A)	2011	1	F	11013
Goulburn Mulwaree (A)	2011	1	M	10789
Goulburn Mulwaree (A)	2016		F	1441
Goulburn Mulwaree (A)	2016		M	1970
Goulburn Mulwaree (A)	2016	0	F	2075
Goulburn Mulwaree (A)	2016	0	M	2008
Goulburn Mulwaree (A)	2016	1	F	11115
Goulburn Mulwaree (A)	2016	1	M	11004
Greater Hume Shire (A)	2006		F	218
Greater Hume Shire (A)	2006		M	227
Greater Hume Shire (A)	2006	0	F	561
Greater Hume Shire (A)	2006	0	M	568
Greater Hume Shire (A)	2006	1	F	4023
Greater Hume Shire (A)	2006	1	M	4131
Greater Hume Shire (A)	2011		F	264
Greater Hume Shire (A)	2011		M	291
Greater Hume Shire (A)	2011	0	F	535
Greater Hume Shire (A)	2011	0	M	486
Greater Hume Shire (A)	2011	1	F	4056
Greater Hume Shire (A)	2011	1	M	4180
Greater Hume Shire (A)	2016		F	478
Greater Hume Shire (A)	2016		M	426
Greater Hume Shire (A)	2016	0	F	553
Greater Hume Shire (A)	2016	0	M	489
Greater Hume Shire (A)	2016	1	F	4139
Greater Hume Shire (A)	2016	1	M	4272
Griffith (C)	2006		F	808
Griffith (C)	2006		M	905
Griffith (C)	2006	0	F	1780
Griffith (C)	2006	0	M	1753
Griffith (C)	2006	1	F	9311
Griffith (C)	2006	1	M	9245
Griffith (C)	2011		F	822
Griffith (C)	2011		M	987
Griffith (C)	2011	0	F	1469
Griffith (C)	2011	0	M	1510
Griffith (C)	2011	1	F	9838
Griffith (C)	2011	1	M	9739
Griffith (C)	2016		F	1583
Griffith (C)	2016		M	1606
Griffith (C)	2016	0	F	1645
Griffith (C)	2016	0	M	1623
Griffith (C)	2016	1	F	9619
Griffith (C)	2016	1	M	9566
Gundagai (A)	2006		F	213
Gundagai (A)	2006		M	221
Gundagai (A)	2006	0	F	661
Gundagai (A)	2006	0	M	610
Gundagai (A)	2006	1	F	4766
Gundagai (A)	2006	1	M	4538
Gundagai (A)	2011		F	264
Gundagai (A)	2011		M	344
Gundagai (A)	2011	0	F	666
Gundagai (A)	2011	0	M	610
Gundagai (A)	2011	1	F	4644
Gundagai (A)	2011	1	M	4469
Gundagai (A)	2016		F	496
Gundagai (A)	2016		M	543
Gundagai (A)	2016	0	F	668
Gundagai (A)	2016	0	M	624
Gundagai (A)	2016	1	F	4460
Gundagai (A)	2016	1	M	4347
Gunnedah (A)	2006		F	268
Gunnedah (A)	2006		M	320
Gunnedah (A)	2006	0	F	779
Gunnedah (A)	2006	0	M	790
Gunnedah (A)	2006	1	F	4736
Gunnedah (A)	2006	1	M	4638
Gunnedah (A)	2011		F	425
Gunnedah (A)	2011		M	437
Gunnedah (A)	2011	0	F	842
Gunnedah (A)	2011	0	M	829
Gunnedah (A)	2011	1	F	4767
Gunnedah (A)	2011	1	M	4767
Gunnedah (A)	2016		F	604
Gunnedah (A)	2016		M	619
Gunnedah (A)	2016	0	F	857
Gunnedah (A)	2016	0	M	830
Gunnedah (A)	2016	1	F	4646
Gunnedah (A)	2016	1	M	4656
Gwydir (A)	2006		F	98
Gwydir (A)	2006		M	125
Gwydir (A)	2006	0	F	350
Gwydir (A)	2006	0	M	349
Gwydir (A)	2006	1	F	2166
Gwydir (A)	2006	1	M	2223
Gwydir (A)	2011		F	66
Gwydir (A)	2011		M	99
Gwydir (A)	2011	0	F	301
Gwydir (A)	2011	0	M	274
Gwydir (A)	2011	1	F	2086
Gwydir (A)	2011	1	M	2139
Gwydir (A)	2016		F	307
Gwydir (A)	2016		M	330
Gwydir (A)	2016	0	F	312
Gwydir (A)	2016	0	M	292
Gwydir (A)	2016	1	F	1973
Gwydir (A)	2016	1	M	2035
Hawkesbury (C)	2006		F	1934
Hawkesbury (C)	2006		M	2123
Hawkesbury (C)	2006	0	F	3664
Hawkesbury (C)	2006	0	M	3461
Hawkesbury (C)	2006	1	F	24821
Hawkesbury (C)	2006	1	M	24557
Hawkesbury (C)	2011		F	1833
Hawkesbury (C)	2011		M	1902
Hawkesbury (C)	2011	0	F	3606
Hawkesbury (C)	2011	0	M	3539
Hawkesbury (C)	2011	1	F	25858
Hawkesbury (C)	2011	1	M	25615
Hawkesbury (C)	2016		F	2850
Hawkesbury (C)	2016		M	2883
Hawkesbury (C)	2016	0	F	3845
Hawkesbury (C)	2016	0	M	3735
Hawkesbury (C)	2016	1	F	25940
Hawkesbury (C)	2016	1	M	25334
Hay (A)	2006		F	86
Hay (A)	2006		M	75
Hay (A)	2006	0	F	232
Hay (A)	2006	0	M	241
Hay (A)	2006	1	F	1360
Hay (A)	2006	1	M	1385
Hay (A)	2011		F	70
Hay (A)	2011		M	70
Hay (A)	2011	0	F	185
Hay (A)	2011	0	M	185
Hay (A)	2011	1	F	1221
Hay (A)	2011	1	M	1221
Hay (A)	2016		F	193
Hay (A)	2016		M	200
Hay (A)	2016	0	F	167
Hay (A)	2016	0	M	153
Hay (A)	2016	1	F	1101
Hay (A)	2016	1	M	1127
Hilltops (A)	2006		F	372
Hilltops (A)	2006		M	396
Hilltops (A)	2006	0	F	1290
Hilltops (A)	2006	0	M	1227
Hilltops (A)	2006	1	F	7377
Hilltops (A)	2006	1	M	7198
Hilltops (A)	2011		F	530
Hilltops (A)	2011		M	567
Hilltops (A)	2011	0	F	1228
Hilltops (A)	2011	0	M	1150
Hilltops (A)	2011	1	F	7503
Hilltops (A)	2011	1	M	7232
Hilltops (A)	2016		F	823
Hilltops (A)	2016		M	800
Hilltops (A)	2016	0	F	1218
Hilltops (A)	2016	0	M	1113
Hilltops (A)	2016	1	F	7361
Hilltops (A)	2016	1	M	7175
Hornsby (A)	2006		F	2797
Hornsby (A)	2006		M	2976
Hornsby (A)	2006	0	F	8460
Hornsby (A)	2006	0	M	7934
Hornsby (A)	2006	1	F	56836
Hornsby (A)	2006	1	M	53249
Hornsby (A)	2011		F	2591
Hornsby (A)	2011		M	2597
Hornsby (A)	2011	0	F	7812
Hornsby (A)	2011	0	M	7421
Hornsby (A)	2011	1	F	59967
Hornsby (A)	2011	1	M	56851
Hornsby (A)	2016		F	4194
Hornsby (A)	2016		M	4358
Hornsby (A)	2016	0	F	8810
Hornsby (A)	2016	0	M	8279
Hornsby (A)	2016	1	F	60023
Hornsby (A)	2016	1	M	56997
Hunters Hill (A)	2006		F	486
Hunters Hill (A)	2006		M	515
Hunters Hill (A)	2006	0	F	787
Hunters Hill (A)	2006	0	M	871
Hunters Hill (A)	2006	1	F	5355
Hunters Hill (A)	2006	1	M	5233
Hunters Hill (A)	2011		F	307
Hunters Hill (A)	2011		M	292
Hunters Hill (A)	2011	0	F	813
Hunters Hill (A)	2011	0	M	907
Hunters Hill (A)	2011	1	F	5557
Hunters Hill (A)	2011	1	M	5338
Hunters Hill (A)	2016		F	590
Hunters Hill (A)	2016		M	573
Hunters Hill (A)	2016	0	F	799
Hunters Hill (A)	2016	0	M	918
Hunters Hill (A)	2016	1	F	5627
Hunters Hill (A)	2016	1	M	5496
Inner West (A)	2006		F	7487
Inner West (A)	2006		M	8448
Inner West (A)	2006	0	F	14929
Inner West (A)	2006	0	M	13642
Inner West (A)	2006	1	F	59624
Inner West (A)	2006	1	M	56130
Inner West (A)	2011		F	6160
Inner West (A)	2011		M	6988
Inner West (A)	2011	0	F	15128
Inner West (A)	2011	0	M	13529
Inner West (A)	2011	1	F	66031
Inner West (A)	2011	1	M	62079
Inner West (A)	2016		F	9445
Inner West (A)	2016		M	9552
Inner West (A)	2016	0	F	16324
Inner West (A)	2016	0	M	15492
Inner West (A)	2016	1	F	67533
Inner West (A)	2016	1	M	63692
Inverell (A)	2006		F	382
Inverell (A)	2006		M	421
Inverell (A)	2006	0	F	1257
Inverell (A)	2006	0	M	1207
Inverell (A)	2006	1	F	6219
Inverell (A)	2006	1	M	6021
Inverell (A)	2011		F	336
Inverell (A)	2011		M	426
Inverell (A)	2011	0	F	1296
Inverell (A)	2011	0	M	1167
Inverell (A)	2011	1	F	6544
Inverell (A)	2011	1	M	6304
Inverell (A)	2016		F	888
Inverell (A)	2016		M	833
Inverell (A)	2016	0	F	1215
Inverell (A)	2016	0	M	1139
Inverell (A)	2016	1	F	6320
Inverell (A)	2016	1	M	6089
Junee (A)	2006		F	154
Junee (A)	2006		M	893
Junee (A)	2006	0	F	285
Junee (A)	2006	0	M	294
Junee (A)	2006	1	F	2057
Junee (A)	2006	1	M	2097
Junee (A)	2011		F	145
Junee (A)	2011		M	915
Junee (A)	2011	0	F	348
Junee (A)	2011	0	M	344
Junee (A)	2011	1	F	2046
Junee (A)	2011	1	M	2079
Junee (A)	2016		F	316
Junee (A)	2016		M	1179
Junee (A)	2016	0	F	323
Junee (A)	2016	0	M	308
Junee (A)	2016	1	F	2081
Junee (A)	2016	1	M	2087
Kempsey (A)	2006		F	797
Kempsey (A)	2006		M	1252
Kempsey (A)	2006	0	F	1871
Kempsey (A)	2006	0	M	1736
Kempsey (A)	2006	1	F	10933
Kempsey (A)	2006	1	M	10797
Kempsey (A)	2011		F	834
Kempsey (A)	2011		M	1311
Kempsey (A)	2011	0	F	1786
Kempsey (A)	2011	0	M	1631
Kempsey (A)	2011	1	F	11402
Kempsey (A)	2011	1	M	11169
Kempsey (A)	2016		F	1687
Kempsey (A)	2016		M	2059
Kempsey (A)	2016	0	F	1824
Kempsey (A)	2016	0	M	1680
Kempsey (A)	2016	1	F	10928
Kempsey (A)	2016	1	M	10708
Kiama (A)	2006		F	421
Kiama (A)	2006		M	411
Kiama (A)	2006	0	F	1193
Kiama (A)	2006	0	M	1146
Kiama (A)	2006	1	F	8071
Kiama (A)	2006	1	M	7739
Kiama (A)	2011		F	365
Kiama (A)	2011		M	401
Kiama (A)	2011	0	F	1379
Kiama (A)	2011	0	M	1300
Kiama (A)	2011	1	F	8452
Kiama (A)	2011	1	M	8091
Kiama (A)	2016		F	989
Kiama (A)	2016		M	911
Kiama (A)	2016	0	F	1331
Kiama (A)	2016	0	M	1222
Kiama (A)	2016	1	F	8616
Kiama (A)	2016	1	M	8395
Ku-ring-gai (A)	2006		F	2006
Ku-ring-gai (A)	2006		M	1905
Ku-ring-gai (A)	2006	0	F	6078
Ku-ring-gai (A)	2006	0	M	5686
Ku-ring-gai (A)	2006	1	F	44592
Ku-ring-gai (A)	2006	1	M	40812
Ku-ring-gai (A)	2011		F	2331
Ku-ring-gai (A)	2011		M	2235
Ku-ring-gai (A)	2011	0	F	7477
Ku-ring-gai (A)	2011	0	M	6716
Ku-ring-gai (A)	2011	1	F	47228
Ku-ring-gai (A)	2011	1	M	43306
Ku-ring-gai (A)	2016		F	3816
Ku-ring-gai (A)	2016		M	3402
Ku-ring-gai (A)	2016	0	F	8113
Ku-ring-gai (A)	2016	0	M	7509
Ku-ring-gai (A)	2016	1	F	49465
Ku-ring-gai (A)	2016	1	M	45746
Kyogle (A)	2006		F	236
Kyogle (A)	2006		M	206
Kyogle (A)	2006	0	F	544
Kyogle (A)	2006	0	M	599
Kyogle (A)	2006	1	F	3819
Kyogle (A)	2006	1	M	3858
Kyogle (A)	2011		F	227
Kyogle (A)	2011		M	277
Kyogle (A)	2011	0	F	586
Kyogle (A)	2011	0	M	547
Kyogle (A)	2011	1	F	3773
Kyogle (A)	2011	1	M	3818
Kyogle (A)	2016		F	470
Kyogle (A)	2016		M	515
Kyogle (A)	2016	0	F	502
Kyogle (A)	2016	0	M	470
Kyogle (A)	2016	1	F	3439
Kyogle (A)	2016	1	M	3544
Lachlan (A)	2006		F	180
Lachlan (A)	2006		M	162
Lachlan (A)	2006	0	F	428
Lachlan (A)	2006	0	M	398
Lachlan (A)	2006	1	F	2730
Lachlan (A)	2006	1	M	2775
Lachlan (A)	2011		F	171
Lachlan (A)	2011		M	198
Lachlan (A)	2011	0	F	372
Lachlan (A)	2011	0	M	350
Lachlan (A)	2011	1	F	2685
Lachlan (A)	2011	1	M	2698
Lachlan (A)	2016		F	421
Lachlan (A)	2016		M	463
Lachlan (A)	2016	0	F	335
Lachlan (A)	2016	0	M	312
Lachlan (A)	2016	1	F	2343
Lachlan (A)	2016	1	M	2325
Lake Macquarie (C)	2006		F	4346
Lake Macquarie (C)	2006		M	4571
Lake Macquarie (C)	2006	0	F	11138
Lake Macquarie (C)	2006	0	M	10681
Lake Macquarie (C)	2006	1	F	78017
Lake Macquarie (C)	2006	1	M	74385
Lake Macquarie (C)	2011		F	4125
Lake Macquarie (C)	2011		M	4253
Lake Macquarie (C)	2011	0	F	11577
Lake Macquarie (C)	2011	0	M	10859
Lake Macquarie (C)	2011	1	F	80994
Lake Macquarie (C)	2011	1	M	77199
Lake Macquarie (C)	2016		F	7306
Lake Macquarie (C)	2016		M	7275
Lake Macquarie (C)	2016	0	F	12531
Lake Macquarie (C)	2016	0	M	11721
Lake Macquarie (C)	2016	1	F	81240
Lake Macquarie (C)	2016	1	M	77298
Lane Cove (A)	2006		F	1039
Lane Cove (A)	2006		M	1169
Lane Cove (A)	2006	0	F	2303
Lane Cove (A)	2006	0	M	2343
Lane Cove (A)	2006	1	F	12200
Lane Cove (A)	2006	1	M	11372
Lane Cove (A)	2011		F	711
Lane Cove (A)	2011		M	767
Lane Cove (A)	2011	0	F	2515
Lane Cove (A)	2011	0	M	2376
Lane Cove (A)	2011	1	F	13026
Lane Cove (A)	2011	1	M	12115
Lane Cove (A)	2016		F	1409
Lane Cove (A)	2016		M	1422
Lane Cove (A)	2016	0	F	3371
Lane Cove (A)	2016	0	M	3360
Lane Cove (A)	2016	1	F	13533
Lane Cove (A)	2016	1	M	12951
Leeton (A)	2006		F	318
Leeton (A)	2006		M	450
Leeton (A)	2006	0	F	725
Leeton (A)	2006	0	M	702
Leeton (A)	2006	1	F	4433
Leeton (A)	2006	1	M	4479
Leeton (A)	2011		F	409
Leeton (A)	2011		M	366
Leeton (A)	2011	0	F	786
Leeton (A)	2011	0	M	717
Leeton (A)	2011	1	F	4403
Leeton (A)	2011	1	M	4353
Leeton (A)	2016		F	657
Leeton (A)	2016		M	631
Leeton (A)	2016	0	F	714
Leeton (A)	2016	0	M	661
Leeton (A)	2016	1	F	4262
Leeton (A)	2016	1	M	4238
Lismore (C)	2006		F	1025
Lismore (C)	2006		M	1194
Lismore (C)	2006	0	F	3705
Lismore (C)	2006	0	M	3434
Lismore (C)	2006	1	F	16937
Lismore (C)	2006	1	M	15915
Lismore (C)	2011		F	1027
Lismore (C)	2011		M	1197
Lismore (C)	2011	0	F	3249
Lismore (C)	2011	0	M	2953
Lismore (C)	2011	1	F	17588
Lismore (C)	2011	1	M	16756
Lismore (C)	2016		F	2330
Lismore (C)	2016		M	2304
Lismore (C)	2016	0	F	2863
Lismore (C)	2016	0	M	2685
Lismore (C)	2016	1	F	16967
Lismore (C)	2016	1	M	15986
Lithgow (C)	2006		F	559
Lithgow (C)	2006		M	923
Lithgow (C)	2006	0	F	1200
Lithgow (C)	2006	0	M	1118
Lithgow (C)	2006	1	F	7980
Lithgow (C)	2006	1	M	7980
Lithgow (C)	2011		F	586
Lithgow (C)	2011		M	987
Lithgow (C)	2011	0	F	1060
Lithgow (C)	2011	0	M	1029
Lithgow (C)	2011	1	F	8223
Lithgow (C)	2011	1	M	8273
Lithgow (C)	2016		F	1297
Lithgow (C)	2016		M	1713
Lithgow (C)	2016	0	F	1150
Lithgow (C)	2016	0	M	1047
Lithgow (C)	2016	1	F	7954
Lithgow (C)	2016	1	M	7929
Liverpool (C)	2006		F	6849
Liverpool (C)	2006		M	7274
Liverpool (C)	2006	0	F	9637
Liverpool (C)	2006	0	M	9662
Liverpool (C)	2006	1	F	66242
Liverpool (C)	2006	1	M	64942
Liverpool (C)	2011		F	6182
Liverpool (C)	2011		M	6370
Liverpool (C)	2011	0	F	10328
Liverpool (C)	2011	0	M	10013
Liverpool (C)	2011	1	F	74313
Liverpool (C)	2011	1	M	72943
Liverpool (C)	2016		F	9648
Liverpool (C)	2016		M	9962
Liverpool (C)	2016	0	F	11846
Liverpool (C)	2016	0	M	11694
Liverpool (C)	2016	1	F	81481
Liverpool (C)	2016	1	M	79695
Liverpool Plains (A)	2006		F	275
Liverpool Plains (A)	2006		M	262
Liverpool Plains (A)	2006	0	F	482
Liverpool Plains (A)	2006	0	M	458
Liverpool Plains (A)	2006	1	F	3019
Liverpool Plains (A)	2006	1	M	3039
Liverpool Plains (A)	2011		F	213
Liverpool Plains (A)	2011		M	232
Liverpool Plains (A)	2011	0	F	487
Liverpool Plains (A)	2011	0	M	439
Liverpool Plains (A)	2011	1	F	3010
Liverpool Plains (A)	2011	1	M	3100
Liverpool Plains (A)	2016		F	441
Liverpool Plains (A)	2016		M	414
Liverpool Plains (A)	2016	0	F	447
Liverpool Plains (A)	2016	0	M	453
Liverpool Plains (A)	2016	1	F	2927
Liverpool Plains (A)	2016	1	M	3003
Lockhart (A)	2006		F	59
Lockhart (A)	2006		M	67
Lockhart (A)	2006	0	F	135
Lockhart (A)	2006	0	M	137
Lockhart (A)	2006	1	F	1365
Lockhart (A)	2006	1	M	1422
Lockhart (A)	2011		F	62
Lockhart (A)	2011		M	67
Lockhart (A)	2011	0	F	128
Lockhart (A)	2011	0	M	122
Lockhart (A)	2011	1	F	1284
Lockhart (A)	2011	1	M	1338
Lockhart (A)	2016		F	179
Lockhart (A)	2016		M	155
Lockhart (A)	2016	0	F	133
Lockhart (A)	2016	0	M	118
Lockhart (A)	2016	1	F	1267
Lockhart (A)	2016	1	M	1264
Maitland (C)	2006		F	1721
Maitland (C)	2006		M	1799
Maitland (C)	2006	0	F	4626
Maitland (C)	2006	0	M	4269
Maitland (C)	2006	1	F	25282
Maitland (C)	2006	1	M	24184
Maitland (C)	2011		F	1686
Maitland (C)	2011		M	1820
Maitland (C)	2011	0	F	4820
Maitland (C)	2011	0	M	4548
Maitland (C)	2011	1	F	27967
Maitland (C)	2011	1	M	26636
Maitland (C)	2016		F	3266
Maitland (C)	2016		M	3164
Maitland (C)	2016	0	F	5843
Maitland (C)	2016	0	M	5342
Maitland (C)	2016	1	F	30462
Maitland (C)	2016	1	M	29230
Mid-Coast (A)	2006		F	2025
Mid-Coast (A)	2006		M	2049
Mid-Coast (A)	2006	0	F	5995
Mid-Coast (A)	2006	0	M	5517
Mid-Coast (A)	2006	1	F	34174
Mid-Coast (A)	2006	1	M	32955
Mid-Coast (A)	2011		F	2401
Mid-Coast (A)	2011		M	2493
Mid-Coast (A)	2011	0	F	6227
Mid-Coast (A)	2011	0	M	5753
Mid-Coast (A)	2011	1	F	35274
Mid-Coast (A)	2011	1	M	33699
Mid-Coast (A)	2016		F	4259
Mid-Coast (A)	2016		M	4093
Mid-Coast (A)	2016	0	F	6392
Mid-Coast (A)	2016	0	M	6006
Mid-Coast (A)	2016	1	F	35564
Mid-Coast (A)	2016	1	M	33992
Mid-Western Regional (A)	2006		F	599
Mid-Western Regional (A)	2006		M	656
Mid-Western Regional (A)	2006	0	F	1463
Mid-Western Regional (A)	2006	0	M	1401
Mid-Western Regional (A)	2006	1	F	8466
Mid-Western Regional (A)	2006	1	M	8500
Mid-Western Regional (A)	2011		F	593
Mid-Western Regional (A)	2011		M	852
Mid-Western Regional (A)	2011	0	F	1786
Mid-Western Regional (A)	2011	0	M	1735
Mid-Western Regional (A)	2011	1	F	8654
Mid-Western Regional (A)	2011	1	M	8696
Mid-Western Regional (A)	2016		F	1488
Mid-Western Regional (A)	2016		M	1543
Mid-Western Regional (A)	2016	0	F	1660
Mid-Western Regional (A)	2016	0	M	1628
Mid-Western Regional (A)	2016	1	F	8827
Mid-Western Regional (A)	2016	1	M	8928
Moree Plains (A)	2006		F	730
Moree Plains (A)	2006		M	780
Moree Plains (A)	2006	0	F	1108
Moree Plains (A)	2006	0	M	1165
Moree Plains (A)	2006	1	F	4960
Moree Plains (A)	2006	1	M	5234
Moree Plains (A)	2011		F	645
Moree Plains (A)	2011		M	707
Moree Plains (A)	2011	0	F	944
Moree Plains (A)	2011	0	M	904
Moree Plains (A)	2011	1	F	5013
Moree Plains (A)	2011	1	M	5218
Moree Plains (A)	2016		F	932
Moree Plains (A)	2016		M	1013
Moree Plains (A)	2016	0	F	810
Moree Plains (A)	2016	0	M	739
Moree Plains (A)	2016	1	F	4778
Moree Plains (A)	2016	1	M	4884
Mosman (A)	2006		F	1175
Mosman (A)	2006		M	1020
Mosman (A)	2006	0	F	2514
Mosman (A)	2006	0	M	2061
Mosman (A)	2006	1	F	10545
Mosman (A)	2006	1	M	8920
Mosman (A)	2011		F	1078
Mosman (A)	2011		M	1066
Mosman (A)	2011	0	F	2524
Mosman (A)	2011	0	M	2217
Mosman (A)	2011	1	F	11031
Mosman (A)	2011	1	M	9537
Mosman (A)	2016		F	1476
Mosman (A)	2016		M	1355
Mosman (A)	2016	0	F	2483
Mosman (A)	2016	0	M	2043
Mosman (A)	2016	1	F	11331
Mosman (A)	2016	1	M	9791
Murray River (A)	2006		F	313
Murray River (A)	2006		M	371
Murray River (A)	2006	0	F	804
Murray River (A)	2006	0	M	831
Murray River (A)	2006	1	F	4189
Murray River (A)	2006	1	M	4269
Murray River (A)	2011		F	295
Murray River (A)	2011		M	353
Murray River (A)	2011	0	F	720
Murray River (A)	2011	0	M	657
Murray River (A)	2011	1	F	4383
Murray River (A)	2011	1	M	4511
Murray River (A)	2016		F	583
Murray River (A)	2016		M	569
Murray River (A)	2016	0	F	834
Murray River (A)	2016	0	M	756
Murray River (A)	2016	1	F	4464
Murray River (A)	2016	1	M	4470
Murrumbidgee (A)	2006		F	108
Murrumbidgee (A)	2006		M	121
Murrumbidgee (A)	2006	0	F	294
Murrumbidgee (A)	2006	0	M	303
Murrumbidgee (A)	2006	1	F	1574
Murrumbidgee (A)	2006	1	M	1742
Murrumbidgee (A)	2011		F	119
Murrumbidgee (A)	2011		M	136
Murrumbidgee (A)	2011	0	F	226
Murrumbidgee (A)	2011	0	M	250
Murrumbidgee (A)	2011	1	F	1416
Murrumbidgee (A)	2011	1	M	1610
Murrumbidgee (A)	2016		F	246
Murrumbidgee (A)	2016		M	283
Murrumbidgee (A)	2016	0	F	172
Murrumbidgee (A)	2016	0	M	188
Murrumbidgee (A)	2016	1	F	1394
Murrumbidgee (A)	2016	1	M	1555
Muswellbrook (A)	2006		F	507
Muswellbrook (A)	2006		M	850
Muswellbrook (A)	2006	0	F	1265
Muswellbrook (A)	2006	0	M	1227
Muswellbrook (A)	2006	1	F	5652
Muswellbrook (A)	2006	1	M	5734
Muswellbrook (A)	2011		F	542
Muswellbrook (A)	2011		M	893
Muswellbrook (A)	2011	0	F	1364
Muswellbrook (A)	2011	0	M	1375
Muswellbrook (A)	2011	1	F	5720
Muswellbrook (A)	2011	1	M	5894
Muswellbrook (A)	2016		F	739
Muswellbrook (A)	2016		M	1075
Muswellbrook (A)	2016	0	F	1240
Muswellbrook (A)	2016	0	M	1132
Muswellbrook (A)	2016	1	F	5858
Muswellbrook (A)	2016	1	M	6036
Nambucca (A)	2006		F	516
Nambucca (A)	2006		M	549
Nambucca (A)	2006	0	F	1350
Nambucca (A)	2006	0	M	1265
Nambucca (A)	2006	1	F	7250
Nambucca (A)	2006	1	M	6966
Nambucca (A)	2011		F	442
Nambucca (A)	2011		M	484
Nambucca (A)	2011	0	F	1273
Nambucca (A)	2011	0	M	1149
Nambucca (A)	2011	1	F	7836
Nambucca (A)	2011	1	M	7460
Nambucca (A)	2016		F	996
Nambucca (A)	2016		M	955
Nambucca (A)	2016	0	F	1264
Nambucca (A)	2016	0	M	1148
Nambucca (A)	2016	1	F	7534
Nambucca (A)	2016	1	M	7318
Narrabri (A)	2006		F	419
Narrabri (A)	2006		M	421
Narrabri (A)	2006	0	F	949
Narrabri (A)	2006	0	M	883
Narrabri (A)	2006	1	F	5156
Narrabri (A)	2006	1	M	5289
Narrabri (A)	2011		F	442
Narrabri (A)	2011		M	449
Narrabri (A)	2011	0	F	844
Narrabri (A)	2011	0	M	874
Narrabri (A)	2011	1	F	5159
Narrabri (A)	2011	1	M	5154
Narrabri (A)	2016		F	923
Narrabri (A)	2016		M	882
Narrabri (A)	2016	0	F	718
Narrabri (A)	2016	0	M	675
Narrabri (A)	2016	1	F	4918
Narrabri (A)	2016	1	M	4971
Narrandera (A)	2006		F	152
Narrandera (A)	2006		M	161
Narrandera (A)	2006	0	F	375
Narrandera (A)	2006	0	M	355
Narrandera (A)	2006	1	F	2509
Narrandera (A)	2006	1	M	2463
Narrandera (A)	2011		F	228
Narrandera (A)	2011		M	220
Narrandera (A)	2011	0	F	317
Narrandera (A)	2011	0	M	319
Narrandera (A)	2011	1	F	2440
Narrandera (A)	2011	1	M	2381
Narrandera (A)	2016		F	405
Narrandera (A)	2016		M	393
Narrandera (A)	2016	0	F	351
Narrandera (A)	2016	0	M	355
Narrandera (A)	2016	1	F	2197
Narrandera (A)	2016	1	M	2153
Narromine (A)	2006		F	156
Narromine (A)	2006		M	200
Narromine (A)	2006	0	F	494
Narromine (A)	2006	0	M	482
Narromine (A)	2006	1	F	2621
Narromine (A)	2006	1	M	2553
Narromine (A)	2011		F	177
Narromine (A)	2011		M	218
Narromine (A)	2011	0	F	448
Narromine (A)	2011	0	M	431
Narromine (A)	2011	1	F	2668
Narromine (A)	2011	1	M	2644
Narromine (A)	2016		F	385
Narromine (A)	2016		M	387
Narromine (A)	2016	0	F	394
Narromine (A)	2016	0	M	315
Narromine (A)	2016	1	F	2447
Narromine (A)	2016	1	M	2512
Newcastle (C)	2006		F	4442
Newcastle (C)	2006		M	4914
Newcastle (C)	2006	0	F	12034
Newcastle (C)	2006	0	M	11323
Newcastle (C)	2006	1	F	56126
Newcastle (C)	2006	1	M	52913
Newcastle (C)	2011		F	3989
Newcastle (C)	2011		M	4640
Newcastle (C)	2011	0	F	12085
Newcastle (C)	2011	0	M	11658
Newcastle (C)	2011	1	F	59310
Newcastle (C)	2011	1	M	56854
Newcastle (C)	2016		F	6045
Newcastle (C)	2016		M	6160
Newcastle (C)	2016	0	F	13466
Newcastle (C)	2016	0	M	12824
