LGA_NAME16	Year	Occupation	workers
Canterbury-Bankstown (A)	2016	Machinery operators and drivers	11649
Canterbury-Bankstown (A)	2016	Managers	13901
Canterbury-Bankstown (A)	2016	Professionals	26143
Canterbury-Bankstown (A)	2016	Sales workers	13821
Canterbury-Bankstown (A)	2016	Technicians and trades workers	19353
Carrathool (A)	2006		31
Carrathool (A)	2006	Clerical and administrative workers	125
Carrathool (A)	2006	Community and personal service workers	74
Carrathool (A)	2006	Labourers	253
Carrathool (A)	2006	Machinery operators and drivers	122
Carrathool (A)	2006	Managers	496
Carrathool (A)	2006	Professionals	94
Carrathool (A)	2006	Sales workers	40
Carrathool (A)	2006	Technicians and trades workers	123
Carrathool (A)	2011		20
Carrathool (A)	2011	Clerical and administrative workers	113
Carrathool (A)	2011	Community and personal service workers	95
Carrathool (A)	2011	Labourers	213
Carrathool (A)	2011	Machinery operators and drivers	165
Carrathool (A)	2011	Managers	439
Carrathool (A)	2011	Professionals	109
Carrathool (A)	2011	Sales workers	37
Carrathool (A)	2011	Technicians and trades workers	113
Carrathool (A)	2016		22
Carrathool (A)	2016	Clerical and administrative workers	121
Carrathool (A)	2016	Community and personal service workers	102
Carrathool (A)	2016	Labourers	263
Carrathool (A)	2016	Machinery operators and drivers	150
Carrathool (A)	2016	Managers	456
Carrathool (A)	2016	Professionals	97
Carrathool (A)	2016	Sales workers	50
Carrathool (A)	2016	Technicians and trades workers	121
Central Coast (C) (NSW)	2006		1905
Central Coast (C) (NSW)	2006	Clerical and administrative workers	18227
Central Coast (C) (NSW)	2006	Community and personal service workers	12550
Central Coast (C) (NSW)	2006	Labourers	13267
Central Coast (C) (NSW)	2006	Machinery operators and drivers	7540
Central Coast (C) (NSW)	2006	Managers	13445
Central Coast (C) (NSW)	2006	Professionals	20248
Central Coast (C) (NSW)	2006	Sales workers	14164
Central Coast (C) (NSW)	2006	Technicians and trades workers	19371
Central Coast (C) (NSW)	2011		2195
Central Coast (C) (NSW)	2011	Clerical and administrative workers	19138
Central Coast (C) (NSW)	2011	Community and personal service workers	15075
Central Coast (C) (NSW)	2011	Labourers	13434
Central Coast (C) (NSW)	2011	Machinery operators and drivers	8038
Central Coast (C) (NSW)	2011	Managers	14310
Central Coast (C) (NSW)	2011	Professionals	23465
Central Coast (C) (NSW)	2011	Sales workers	14737
Central Coast (C) (NSW)	2011	Technicians and trades workers	20609
Central Coast (C) (NSW)	2016		2383
Central Coast (C) (NSW)	2016	Clerical and administrative workers	19083
Central Coast (C) (NSW)	2016	Community and personal service workers	17315
Central Coast (C) (NSW)	2016	Labourers	14463
Central Coast (C) (NSW)	2016	Machinery operators and drivers	8354
Central Coast (C) (NSW)	2016	Managers	15643
Central Coast (C) (NSW)	2016	Professionals	25902
Central Coast (C) (NSW)	2016	Sales workers	14852
Central Coast (C) (NSW)	2016	Technicians and trades workers	21602
Central Darling (A)	2006		26
Central Darling (A)	2006	Clerical and administrative workers	56
Central Darling (A)	2006	Community and personal service workers	81
Central Darling (A)	2006	Labourers	153
Central Darling (A)	2006	Machinery operators and drivers	52
Central Darling (A)	2006	Managers	214
Central Darling (A)	2006	Professionals	92
Central Darling (A)	2006	Sales workers	13
Central Darling (A)	2006	Technicians and trades workers	57
Central Darling (A)	2011		17
Central Darling (A)	2011	Clerical and administrative workers	54
Central Darling (A)	2011	Community and personal service workers	110
Central Darling (A)	2011	Labourers	178
Central Darling (A)	2011	Machinery operators and drivers	42
Central Darling (A)	2011	Managers	229
Central Darling (A)	2011	Professionals	107
Central Darling (A)	2011	Sales workers	14
Central Darling (A)	2011	Technicians and trades workers	44
Central Darling (A)	2016		17
Central Darling (A)	2016	Clerical and administrative workers	34
Central Darling (A)	2016	Community and personal service workers	91
Central Darling (A)	2016	Labourers	101
Central Darling (A)	2016	Machinery operators and drivers	32
Central Darling (A)	2016	Managers	182
Central Darling (A)	2016	Professionals	58
Central Darling (A)	2016	Sales workers	15
Central Darling (A)	2016	Technicians and trades workers	27
Cessnock (C)	2006		327
Cessnock (C)	2006	Clerical and administrative workers	1951
Cessnock (C)	2006	Community and personal service workers	1824
Cessnock (C)	2006	Labourers	2616
Cessnock (C)	2006	Machinery operators and drivers	2394
Cessnock (C)	2006	Managers	1598
Cessnock (C)	2006	Professionals	1882
Cessnock (C)	2006	Sales workers	1871
Cessnock (C)	2006	Technicians and trades workers	3510
Cessnock (C)	2011		379
Cessnock (C)	2011	Clerical and administrative workers	2386
Cessnock (C)	2011	Community and personal service workers	2186
Cessnock (C)	2011	Labourers	2804
Cessnock (C)	2011	Machinery operators and drivers	3044
Cessnock (C)	2011	Managers	1817
Cessnock (C)	2011	Professionals	2247
Cessnock (C)	2011	Sales workers	2035
Cessnock (C)	2011	Technicians and trades workers	3973
Cessnock (C)	2016		358
Cessnock (C)	2016	Clerical and administrative workers	2402
Cessnock (C)	2016	Community and personal service workers	2531
Cessnock (C)	2016	Labourers	3009
Cessnock (C)	2016	Machinery operators and drivers	2838
Cessnock (C)	2016	Managers	1962
Cessnock (C)	2016	Professionals	2437
Cessnock (C)	2016	Sales workers	2200
Cessnock (C)	2016	Technicians and trades workers	3892
Clarence Valley (A)	2006		288
Clarence Valley (A)	2006	Clerical and administrative workers	2016
Clarence Valley (A)	2006	Community and personal service workers	1906
Clarence Valley (A)	2006	Labourers	2479
Clarence Valley (A)	2006	Machinery operators and drivers	1241
Clarence Valley (A)	2006	Managers	2309
Clarence Valley (A)	2006	Professionals	2378
Clarence Valley (A)	2006	Sales workers	1902
Clarence Valley (A)	2006	Technicians and trades workers	2400
Clarence Valley (A)	2011		299
Clarence Valley (A)	2011	Clerical and administrative workers	2138
Clarence Valley (A)	2011	Community and personal service workers	2355
Clarence Valley (A)	2011	Labourers	2404
Clarence Valley (A)	2011	Machinery operators and drivers	1286
Clarence Valley (A)	2011	Managers	2191
Clarence Valley (A)	2011	Professionals	2564
Clarence Valley (A)	2011	Sales workers	2017
Clarence Valley (A)	2011	Technicians and trades workers	2508
Clarence Valley (A)	2016		299
Clarence Valley (A)	2016	Clerical and administrative workers	2144
Clarence Valley (A)	2016	Community and personal service workers	2421
Clarence Valley (A)	2016	Labourers	2255
Clarence Valley (A)	2016	Machinery operators and drivers	1302
Clarence Valley (A)	2016	Managers	2062
Clarence Valley (A)	2016	Professionals	2705
Clarence Valley (A)	2016	Sales workers	1886
Clarence Valley (A)	2016	Technicians and trades workers	2497
Cobar (A)	2006		43
Cobar (A)	2006	Clerical and administrative workers	204
Cobar (A)	2006	Community and personal service workers	180
Cobar (A)	2006	Labourers	249
Cobar (A)	2006	Machinery operators and drivers	448
Cobar (A)	2006	Managers	322
Cobar (A)	2006	Professionals	232
Cobar (A)	2006	Sales workers	137
Cobar (A)	2006	Technicians and trades workers	426
Cobar (A)	2011		45
Cobar (A)	2011	Clerical and administrative workers	188
Cobar (A)	2011	Community and personal service workers	179
Cobar (A)	2011	Labourers	241
Cobar (A)	2011	Machinery operators and drivers	440
Cobar (A)	2011	Managers	342
Cobar (A)	2011	Professionals	223
Cobar (A)	2011	Sales workers	129
Cobar (A)	2011	Technicians and trades workers	429
Cobar (A)	2016		38
Cobar (A)	2016	Clerical and administrative workers	186
Cobar (A)	2016	Community and personal service workers	179
Cobar (A)	2016	Labourers	214
Cobar (A)	2016	Machinery operators and drivers	358
Cobar (A)	2016	Managers	315
Cobar (A)	2016	Professionals	242
Cobar (A)	2016	Sales workers	111
Cobar (A)	2016	Technicians and trades workers	372
Coffs Harbour (C)	2006		428
Coffs Harbour (C)	2006	Clerical and administrative workers	3613
Coffs Harbour (C)	2006	Community and personal service workers	2783
Coffs Harbour (C)	2006	Labourers	3108
Coffs Harbour (C)	2006	Machinery operators and drivers	1306
Coffs Harbour (C)	2006	Managers	3258
Coffs Harbour (C)	2006	Professionals	4305
Coffs Harbour (C)	2006	Sales workers	3136
Coffs Harbour (C)	2006	Technicians and trades workers	3730
Coffs Harbour (C)	2011		397
Coffs Harbour (C)	2011	Clerical and administrative workers	3972
Coffs Harbour (C)	2011	Community and personal service workers	3316
Coffs Harbour (C)	2011	Labourers	3193
Coffs Harbour (C)	2011	Machinery operators and drivers	1478
Coffs Harbour (C)	2011	Managers	3428
Coffs Harbour (C)	2011	Professionals	4982
Coffs Harbour (C)	2011	Sales workers	3268
Coffs Harbour (C)	2011	Technicians and trades workers	3962
Coffs Harbour (C)	2016		507
Coffs Harbour (C)	2016	Clerical and administrative workers	3865
Coffs Harbour (C)	2016	Community and personal service workers	3674
Coffs Harbour (C)	2016	Labourers	3702
Coffs Harbour (C)	2016	Machinery operators and drivers	1590
Coffs Harbour (C)	2016	Managers	3534
Coffs Harbour (C)	2016	Professionals	5555
Coffs Harbour (C)	2016	Sales workers	3199
Coffs Harbour (C)	2016	Technicians and trades workers	4006
Coolamon (A)	2006		18
Coolamon (A)	2006	Clerical and administrative workers	178
Coolamon (A)	2006	Community and personal service workers	140
Coolamon (A)	2006	Labourers	209
Coolamon (A)	2006	Machinery operators and drivers	120
Coolamon (A)	2006	Managers	492
Coolamon (A)	2006	Professionals	190
Coolamon (A)	2006	Sales workers	120
Coolamon (A)	2006	Technicians and trades workers	213
Coolamon (A)	2011		18
Coolamon (A)	2011	Clerical and administrative workers	175
Coolamon (A)	2011	Community and personal service workers	169
Coolamon (A)	2011	Labourers	183
Coolamon (A)	2011	Machinery operators and drivers	148
Coolamon (A)	2011	Managers	454
Coolamon (A)	2011	Professionals	214
Coolamon (A)	2011	Sales workers	101
Coolamon (A)	2011	Technicians and trades workers	236
Coolamon (A)	2016		30
Coolamon (A)	2016	Clerical and administrative workers	170
Coolamon (A)	2016	Community and personal service workers	179
Coolamon (A)	2016	Labourers	190
Coolamon (A)	2016	Machinery operators and drivers	132
Coolamon (A)	2016	Managers	426
Coolamon (A)	2016	Professionals	237
Coolamon (A)	2016	Sales workers	128
Coolamon (A)	2016	Technicians and trades workers	234
Coonamble (A)	2006		26
Coonamble (A)	2006	Clerical and administrative workers	139
Coonamble (A)	2006	Community and personal service workers	165
Coonamble (A)	2006	Labourers	289
Coonamble (A)	2006	Machinery operators and drivers	126
Coonamble (A)	2006	Managers	528
Coonamble (A)	2006	Professionals	202
Coonamble (A)	2006	Sales workers	93
Coonamble (A)	2006	Technicians and trades workers	190
Coonamble (A)	2011		39
Coonamble (A)	2011	Clerical and administrative workers	154
Coonamble (A)	2011	Community and personal service workers	189
Coonamble (A)	2011	Labourers	225
Coonamble (A)	2011	Machinery operators and drivers	113
Coonamble (A)	2011	Managers	475
Coonamble (A)	2011	Professionals	173
Coonamble (A)	2011	Sales workers	79
Coonamble (A)	2011	Technicians and trades workers	160
Coonamble (A)	2016		36
Coonamble (A)	2016	Clerical and administrative workers	145
Coonamble (A)	2016	Community and personal service workers	164
Coonamble (A)	2016	Labourers	192
Coonamble (A)	2016	Machinery operators and drivers	85
Coonamble (A)	2016	Managers	409
Coonamble (A)	2016	Professionals	169
Coonamble (A)	2016	Sales workers	82
Coonamble (A)	2016	Technicians and trades workers	148
Cowra (A)	2006		98
Cowra (A)	2006	Clerical and administrative workers	553
Cowra (A)	2006	Community and personal service workers	379
Cowra (A)	2006	Labourers	898
Cowra (A)	2006	Machinery operators and drivers	279
Cowra (A)	2006	Managers	994
Cowra (A)	2006	Professionals	610
Cowra (A)	2006	Sales workers	488
Cowra (A)	2006	Technicians and trades workers	675
Cowra (A)	2011		100
Cowra (A)	2011	Clerical and administrative workers	510
Cowra (A)	2011	Community and personal service workers	479
Cowra (A)	2011	Labourers	675
Cowra (A)	2011	Machinery operators and drivers	316
Cowra (A)	2011	Managers	923
Cowra (A)	2011	Professionals	631
Cowra (A)	2011	Sales workers	445
Cowra (A)	2011	Technicians and trades workers	658
Cowra (A)	2016		92
Cowra (A)	2016	Clerical and administrative workers	489
Cowra (A)	2016	Community and personal service workers	518
Cowra (A)	2016	Labourers	746
Cowra (A)	2016	Machinery operators and drivers	318
Cowra (A)	2016	Managers	859
Cowra (A)	2016	Professionals	651
Cowra (A)	2016	Sales workers	485
Cowra (A)	2016	Technicians and trades workers	646
Cumberland (A)	2006		1903
Cumberland (A)	2006	Clerical and administrative workers	11647
Cumberland (A)	2006	Community and personal service workers	4955
Cumberland (A)	2006	Labourers	8217
Cumberland (A)	2006	Machinery operators and drivers	6408
Cumberland (A)	2006	Managers	5537
Cumberland (A)	2006	Professionals	10952
Cumberland (A)	2006	Sales workers	6368
Cumberland (A)	2006	Technicians and trades workers	10607
Cumberland (A)	2011		2098
Cumberland (A)	2011	Clerical and administrative workers	12783
Cumberland (A)	2011	Community and personal service workers	6503
Cumberland (A)	2011	Labourers	8677
Cumberland (A)	2011	Machinery operators and drivers	6779
Cumberland (A)	2011	Managers	6403
Cumberland (A)	2011	Professionals	14168
Cumberland (A)	2011	Sales workers	6902
Cumberland (A)	2011	Technicians and trades workers	11523
Cumberland (A)	2016		2546
Cumberland (A)	2016	Clerical and administrative workers	12364
Cumberland (A)	2016	Community and personal service workers	8435
Cumberland (A)	2016	Labourers	10503
Cumberland (A)	2016	Machinery operators and drivers	7335
Cumberland (A)	2016	Managers	7727
Cumberland (A)	2016	Professionals	16449
Cumberland (A)	2016	Sales workers	8099
Cumberland (A)	2016	Technicians and trades workers	13373
Dungog (A)	2006		65
Dungog (A)	2006	Clerical and administrative workers	380
Dungog (A)	2006	Community and personal service workers	299
Dungog (A)	2006	Labourers	434
Dungog (A)	2006	Machinery operators and drivers	282
Dungog (A)	2006	Managers	647
Dungog (A)	2006	Professionals	521
Dungog (A)	2006	Sales workers	235
Dungog (A)	2006	Technicians and trades workers	597
Dungog (A)	2011		62
Dungog (A)	2011	Clerical and administrative workers	459
Dungog (A)	2011	Community and personal service workers	327
Dungog (A)	2011	Labourers	440
Dungog (A)	2011	Machinery operators and drivers	355
Dungog (A)	2011	Managers	640
Dungog (A)	2011	Professionals	511
Dungog (A)	2011	Sales workers	289
Dungog (A)	2011	Technicians and trades workers	640
Dungog (A)	2016		64
Dungog (A)	2016	Clerical and administrative workers	488
Dungog (A)	2016	Community and personal service workers	358
Dungog (A)	2016	Labourers	471
Dungog (A)	2016	Machinery operators and drivers	363
Dungog (A)	2016	Managers	608
Dungog (A)	2016	Professionals	550
Dungog (A)	2016	Sales workers	280
Dungog (A)	2016	Technicians and trades workers	699
Edward River (A)	2006		86
Edward River (A)	2006	Clerical and administrative workers	458
Edward River (A)	2006	Community and personal service workers	368
Edward River (A)	2006	Labourers	576
Edward River (A)	2006	Machinery operators and drivers	312
Edward River (A)	2006	Managers	910
Edward River (A)	2006	Professionals	525
Edward River (A)	2006	Sales workers	365
Edward River (A)	2006	Technicians and trades workers	511
Edward River (A)	2011		68
Edward River (A)	2011	Clerical and administrative workers	477
Edward River (A)	2011	Community and personal service workers	401
Edward River (A)	2011	Labourers	426
Edward River (A)	2011	Machinery operators and drivers	280
Edward River (A)	2011	Managers	788
Edward River (A)	2011	Professionals	533
Edward River (A)	2011	Sales workers	354
Edward River (A)	2011	Technicians and trades workers	526
Edward River (A)	2016		69
Edward River (A)	2016	Clerical and administrative workers	449
Edward River (A)	2016	Community and personal service workers	409
Edward River (A)	2016	Labourers	546
Edward River (A)	2016	Machinery operators and drivers	274
Edward River (A)	2016	Managers	693
Edward River (A)	2016	Professionals	553
Edward River (A)	2016	Sales workers	330
