SA3_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
40501,5,6,4,5,3,0,3,41,22,3,31,20,12,551,253,209,92,33,11,15,10,4,40,1310,0,0,0,0,0,12,5,9,0,0,0,0,0,0,262,288,42,12,59,30,53,662,423,481,699,524,406,197,183,44,361,4180,0,0,0,0,0,11,4,13,68,119,203,105,111,39,98,762,0,0,0,0,0,3,5,15,44,28,15,8,7,0,21,162,0,0,4,4,3,14,22,59,308,364,280,141,128,38,106,1473,0,0,0,0,3,3,6,13,51,39,47,18,25,5,12,218,5,0,4,0,10,6,43,79,264,162,44,87,22,10,45,768,0,0,0,3,4,12,19,25,52,20,11,3,0,0,26,168,0,0,0,0,0,0,3,4,20,9,0,5,0,0,12,56,0,0,0,0,0,0,3,0,4,10,11,3,3,0,9,46,0,3,3,0,6,27,37,16,43,23,5,3,3,0,22,190
40502,6,5,3,0,0,0,0,28,17,0,53,14,11,473,165,154,82,12,3,3,9,0,28,1035,0,0,0,0,0,13,0,4,3,0,0,0,0,0,196,228,37,5,82,35,38,591,313,379,481,306,195,87,92,39,276,2949,3,0,4,3,0,8,13,15,58,75,73,41,39,19,54,415,0,0,0,3,0,0,3,16,26,16,10,0,0,0,8,84,3,0,10,0,3,13,22,45,184,156,126,62,56,22,69,771,0,0,0,0,5,0,3,7,23,17,14,9,8,3,7,100,3,0,3,0,3,14,24,56,135,55,27,31,7,4,24,390,0,0,0,3,9,10,11,25,25,9,3,0,3,0,11,113,0,0,0,0,0,3,3,7,0,3,0,3,0,0,0,30,0,0,0,0,0,0,0,3,3,5,0,0,0,0,7,30,0,0,7,3,4,22,37,24,27,11,4,0,0,0,20,174
40503,3,7,6,0,6,0,5,24,12,4,57,17,10,705,211,230,71,12,6,3,0,4,44,1405,0,0,3,0,0,12,3,6,3,0,0,0,0,0,240,273,33,9,100,43,34,852,357,452,471,310,247,106,91,42,336,3474,0,0,0,0,0,4,11,14,52,88,110,55,49,25,49,458,0,0,0,0,0,6,5,8,24,15,5,3,0,0,14,83,0,0,3,0,3,6,10,46,190,214,181,67,69,18,58,864,3,0,0,0,0,0,6,3,17,33,30,8,8,0,11,118,0,0,0,0,0,16,21,39,145,81,16,33,7,0,28,385,0,0,0,0,8,21,24,20,36,15,5,3,0,0,11,137,0,0,0,0,0,6,4,5,10,10,3,0,0,0,4,47,0,0,0,0,0,0,0,0,9,4,7,3,6,0,4,32,0,0,8,10,3,72,47,44,63,20,3,4,3,0,32,324
40504,9,9,3,3,3,0,7,48,31,7,80,27,18,878,305,293,115,38,21,5,6,8,47,1881,0,0,3,0,0,25,7,0,6,0,0,0,0,0,204,246,50,13,102,53,48,1060,452,518,504,313,185,77,63,47,293,3767,6,0,0,3,9,9,8,28,44,50,59,30,35,10,39,341,0,0,0,0,0,4,9,19,27,22,11,0,0,0,14,113,0,3,0,0,0,4,16,61,189,151,84,38,35,11,65,665,0,0,0,0,0,3,3,6,17,16,13,6,5,3,3,81,0,0,3,0,9,11,19,46,123,51,20,27,6,3,24,343,0,0,0,3,5,20,23,21,37,14,0,3,0,0,8,135,0,0,0,0,0,0,5,8,5,5,3,0,3,0,4,31,0,0,0,0,0,0,0,0,3,0,4,0,0,3,4,14,0,0,0,8,5,36,40,32,55,15,3,0,0,0,22,220
40601,22,17,8,9,5,3,12,78,44,5,82,28,12,975,328,314,131,30,17,4,9,7,86,2074,0,0,3,0,3,23,6,6,4,3,0,0,0,3,462,522,80,16,124,61,78,1208,570,721,914,696,603,290,281,84,652,6368,6,3,0,4,0,13,14,27,137,176,217,167,163,75,121,1134,0,0,0,0,0,5,12,19,58,25,31,16,12,0,15,199,6,0,6,8,0,30,44,76,401,453,340,178,214,41,125,1910,0,0,0,0,0,3,6,16,63,76,50,30,43,6,26,315,4,0,4,3,12,19,58,104,315,220,60,113,37,12,52,1006,0,3,5,3,10,24,40,43,39,21,11,8,3,0,14,235,0,0,3,0,0,7,9,14,22,16,4,16,0,0,20,119,5,0,0,4,0,3,5,3,6,13,17,5,12,0,25,93,5,5,15,10,11,65,65,54,73,26,7,5,3,0,53,386
40602,0,3,6,3,6,0,3,32,16,3,36,19,13,271,91,99,52,13,6,0,4,3,35,665,0,0,3,0,0,7,0,7,4,0,0,0,0,0,238,262,32,10,47,28,24,372,185,222,327,294,272,173,239,74,311,2613,5,0,0,0,3,5,0,13,46,69,83,91,129,68,61,573,0,0,3,0,0,3,0,5,16,12,9,3,3,0,0,66,3,0,0,0,0,7,6,12,116,149,129,83,116,21,56,698,0,0,0,0,0,0,3,9,12,30,17,27,24,10,8,142,0,0,3,0,3,13,16,29,103,91,25,124,19,3,25,457,0,0,3,3,0,24,18,18,26,8,3,7,3,0,8,133,0,0,0,0,0,0,9,6,5,5,3,9,0,0,7,48,0,0,3,0,0,3,0,0,6,3,4,3,5,3,5,38,4,0,12,4,11,85,37,22,41,11,11,3,0,0,32,267
40701,14,13,4,5,3,4,3,57,61,9,112,37,51,1294,733,680,347,78,40,25,11,12,105,3593,0,0,4,0,0,34,10,11,4,0,0,0,0,0,412,477,82,15,163,99,110,1566,1046,1120,1176,650,386,214,151,66,614,7460,0,3,6,0,5,10,10,18,78,116,121,83,61,29,76,614,0,0,0,0,3,13,19,51,90,45,17,10,12,3,30,282,10,3,5,0,0,19,30,82,349,324,198,105,76,19,109,1330,0,0,0,0,0,3,6,14,60,38,35,20,5,3,16,207,3,0,3,3,5,10,43,90,268,110,29,69,13,6,49,695,0,0,0,4,9,29,38,41,76,23,9,0,6,0,21,254,0,0,0,0,0,6,3,12,20,14,5,3,0,0,9,76,0,0,0,0,0,0,0,3,15,6,11,3,7,0,11,54,3,4,9,11,4,48,46,41,71,15,4,8,3,0,40,293
40702,34,19,28,7,12,3,11,134,40,11,115,32,24,916,374,335,146,48,43,12,13,12,89,2210,3,0,0,3,3,16,8,9,4,0,3,0,0,0,418,474,101,16,168,70,83,1164,758,939,1354,964,726,252,252,98,643,7584,15,0,11,5,3,14,19,37,189,237,288,144,132,56,154,1297,0,0,3,0,3,13,15,24,73,48,22,15,3,8,30,250,7,4,6,8,7,25,45,141,650,623,403,168,146,49,156,2435,0,0,0,0,0,0,14,19,78,82,72,35,24,4,28,359,5,3,6,5,10,23,99,174,426,191,56,76,22,13,88,1190,0,0,10,4,9,35,42,44,67,26,13,3,3,0,29,285,0,0,0,0,3,3,18,17,21,24,4,8,0,0,12,111,0,0,0,0,0,3,0,7,24,24,8,5,8,0,18,105,6,5,26,7,18,93,65,53,96,29,7,3,0,4,47,468
40703,18,20,14,4,3,0,11,101,55,10,144,35,30,1508,436,483,182,47,21,11,3,19,124,3104,6,0,5,0,0,31,9,14,5,0,0,0,0,0,445,523,107,14,209,98,112,1876,895,1125,1432,844,543,193,162,91,676,8375,9,4,12,4,0,30,30,58,227,297,266,127,110,45,151,1363,0,0,11,3,0,13,22,44,82,52,29,8,9,5,28,308,4,4,13,10,14,37,62,137,600,494,319,130,99,23,172,2102,0,0,0,0,0,5,13,27,85,61,38,22,15,0,29,308,3,4,5,4,17,38,120,184,382,157,56,55,15,9,66,1117,0,0,8,7,13,46,46,64,103,31,10,3,4,0,32,363,0,3,0,0,4,6,11,20,26,13,4,3,0,0,12,109,3,0,3,0,3,3,3,9,19,18,12,7,0,0,12,98,9,3,31,15,23,128,96,94,119,27,5,7,6,0,63,639
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,15,8,7,8,8,0,0,68,37,8,60,19,15,523,291,314,182,76,33,13,13,15,52,1650,0,0,3,0,0,10,4,5,3,0,0,0,0,0,433,460,63,9,90,51,50,650,440,585,796,583,461,213,254,100,542,4884,3,3,6,4,0,3,9,9,67,96,122,86,132,69,93,701,0,0,0,0,5,12,7,25,75,57,29,17,18,7,28,280,9,3,0,0,4,15,21,56,298,320,289,143,152,39,112,1463,5,0,0,0,0,6,3,5,41,46,37,28,28,9,23,227,5,3,0,3,7,13,49,76,245,194,40,136,27,10,56,867,0,0,5,0,6,17,27,34,47,27,13,22,8,0,22,234,0,0,0,0,0,6,7,9,27,24,10,32,0,0,10,126,0,0,0,0,0,0,0,4,10,7,13,7,3,3,12,69,4,0,0,5,9,32,23,21,34,27,9,5,8,3,23,211
50102,17,19,20,18,17,8,5,123,52,4,142,40,40,1211,479,465,251,57,35,28,28,20,110,2947,0,3,7,5,0,24,12,17,8,6,3,4,0,0,844,924,83,11,193,85,99,1437,778,916,1341,1142,1126,799,920,254,1121,10305,12,3,3,0,0,5,7,14,94,190,331,233,458,214,198,1752,4,0,3,0,0,4,10,24,77,46,55,24,26,6,32,304,8,4,3,5,3,5,15,59,429,681,637,548,606,126,252,3387,0,0,0,0,0,0,0,6,61,89,84,76,114,24,53,511,14,3,6,0,16,5,68,127,581,608,166,737,132,53,190,2711,3,0,3,0,14,24,34,45,80,63,26,35,17,3,30,368,0,0,0,0,0,7,5,10,45,52,17,61,17,5,31,253,0,0,0,0,0,3,0,5,15,19,25,20,12,9,30,139,6,0,15,11,16,65,64,70,108,53,24,18,12,3,68,519
50103,14,3,6,3,4,3,3,40,6,5,41,21,16,405,132,125,65,15,10,3,0,3,33,896,0,0,0,0,0,7,3,3,0,0,0,0,0,0,257,276,30,9,76,39,51,525,285,341,454,295,215,118,126,31,355,2953,3,0,0,3,3,7,5,19,44,55,82,37,44,20,39,363,0,0,3,0,0,4,7,14,32,12,14,11,6,3,13,118,3,0,4,3,4,10,19,41,153,175,93,74,59,13,60,703,0,0,0,0,0,0,6,3,25,23,16,7,10,0,14,107,0,0,4,3,6,8,23,39,132,89,16,51,9,3,27,402,0,0,3,9,6,7,10,22,39,3,3,7,3,0,9,125,0,0,0,0,3,0,4,6,11,10,3,8,0,0,8,54,0,0,0,0,0,0,0,0,4,6,5,8,0,0,7,33,0,0,0,3,0,30,19,21,22,13,3,0,0,0,17,142
50201,16,11,21,8,16,9,10,101,99,12,166,69,54,1843,888,889,460,121,46,46,16,29,149,4887,3,0,8,0,0,32,10,14,8,0,0,0,0,0,948,1041,132,19,211,110,113,2074,1153,1296,1327,939,744,654,598,233,1230,10825,7,0,0,0,0,3,3,14,72,136,232,172,306,153,132,1227,0,0,0,0,3,7,7,28,62,55,32,19,32,3,33,287,4,6,0,3,0,12,11,44,259,407,440,318,374,76,163,2113,3,0,0,0,0,3,0,10,38,52,65,42,63,24,37,348,3,7,5,4,10,14,48,103,419,456,123,510,102,45,135,1980,3,0,9,8,15,36,35,49,105,44,22,29,5,5,26,382,0,0,0,0,0,0,11,9,40,51,14,62,17,3,39,252,0,0,0,0,0,0,0,4,13,12,15,20,16,11,25,111,4,0,13,17,18,75,76,59,110,51,17,18,19,0,78,560
50301,3,3,3,3,16,9,3,49,59,6,51,18,26,214,168,286,330,187,120,84,117,138,58,1868,0,0,0,0,0,8,6,3,6,3,3,0,5,5,517,545,76,14,67,33,49,265,246,411,690,532,568,646,900,820,648,5976,3,0,0,0,0,0,0,7,16,25,57,93,276,661,124,1248,0,0,0,3,0,5,3,10,27,23,31,25,57,70,28,295,0,0,0,0,0,3,4,16,74,140,181,356,949,671,214,2604,3,0,0,0,0,3,0,4,8,18,21,49,97,105,33,343,11,0,0,0,8,7,6,17,96,140,51,935,289,245,160,1971,0,0,4,0,6,4,8,13,32,42,19,66,55,44,40,342,0,0,3,0,0,0,0,0,4,7,3,41,4,4,14,88,0,0,0,0,0,0,0,0,3,3,3,4,29,20,8,80,17,3,5,4,15,6,23,21,47,27,42,40,39,33,59,388
50302,15,9,21,16,39,18,5,135,74,5,75,15,11,455,187,247,204,93,56,43,38,30,55,1585,4,0,3,0,0,14,5,5,3,0,3,0,0,3,948,991,112,16,110,52,49,570,411,604,1057,1040,1187,1163,1718,1313,1085,10488,0,0,3,0,3,0,12,13,42,85,135,104,347,535,119,1399,3,0,0,0,0,4,8,18,41,33,44,29,60,42,16,312,3,3,0,0,0,6,12,22,138,201,288,427,844,398,121,2463,0,0,0,0,0,3,0,12,18,38,39,66,106,95,29,401,9,6,3,3,3,11,28,67,219,237,71,837,196,139,90,1905,3,0,3,0,19,15,23,24,54,36,20,42,16,17,10,289,0,0,0,0,0,9,3,3,17,12,3,27,8,4,15,104,0,0,0,0,0,0,0,0,0,3,6,10,21,14,8,62,19,4,13,9,14,33,26,28,58,44,19,25,29,10,48,383
50401,17,13,10,11,17,13,0,82,53,4,105,28,26,915,364,388,154,39,21,17,0,10,78,2198,3,0,3,3,7,26,7,8,7,3,0,0,0,0,646,725,80,11,135,61,89,1072,605,739,1072,910,896,646,865,372,809,8365,3,0,4,0,0,3,3,21,99,162,260,198,333,240,161,1482,3,0,0,0,3,10,17,31,61,59,58,15,35,12,40,344,8,0,6,0,0,4,10,45,320,427,457,327,471,142,144,2359,0,0,0,0,0,0,6,7,38,59,78,65,108,46,28,441,5,4,11,3,13,22,86,147,378,325,114,390,96,43,118,1740,0,3,7,9,11,21,48,39,100,56,36,31,17,7,32,421,3,0,3,3,3,3,15,12,29,27,4,24,5,3,26,157,3,0,0,0,0,0,0,0,14,16,22,12,15,10,16,107,9,4,19,13,13,75,54,63,133,64,31,20,23,6,78,623
50402,8,7,14,3,3,5,3,48,23,3,50,27,24,476,215,248,129,39,22,13,9,6,29,1309,3,0,0,0,0,12,3,0,7,0,0,3,0,0,353,385,33,6,74,39,47,560,324,414,598,493,497,368,365,117,449,4395,3,3,3,0,0,3,0,10,23,69,152,116,237,144,106,876,0,0,0,3,3,6,7,11,35,36,20,27,22,5,14,192,0,0,3,0,0,5,13,38,162,284,281,243,300,89,130,1539,0,0,0,0,0,0,3,4,24,40,51,34,41,24,25,237,0,0,0,0,7,4,18,45,195,237,69,285,66,34,67,1026,0,0,3,3,3,12,15,16,40,25,14,22,10,0,21,170,0,0,0,0,0,3,7,7,16,14,10,20,9,0,11,98,0,0,0,0,0,0,0,0,7,3,11,11,10,0,18,61,3,0,6,8,7,17,26,20,51,28,23,6,11,8,27,246
50403,15,19,23,10,19,0,4,109,65,10,105,25,31,882,307,324,157,50,29,12,18,15,68,2102,3,0,0,0,0,19,10,12,4,3,3,0,0,0,773,829,100,18,128,60,90,1046,558,715,1247,1144,1264,722,734,228,989,9040,9,0,3,3,0,5,12,33,153,358,578,403,554,316,248,2670,0,0,0,0,3,8,19,46,82,107,55,47,26,26,47,470,9,9,5,0,7,11,29,74,578,895,756,505,587,155,266,3880,0,0,0,0,0,0,6,10,70,105,129,89,126,35,58,629,11,11,9,3,13,16,101,238,795,664,208,595,129,56,221,3074,9,0,7,12,30,40,73,78,105,73,32,46,23,6,47,577,0,3,0,8,0,4,7,26,63,48,8,41,17,9,30,267,4,0,0,0,0,3,0,0,24,24,26,13,26,17,44,180,21,5,40,22,18,102,64,80,146,86,35,30,18,4,96,773
50501,27,25,39,18,32,14,9,190,111,20,165,69,69,1136,663,773,537,147,85,43,42,24,127,4000,3,0,8,3,3,31,12,12,9,8,8,5,0,0,1148,1249,147,22,205,103,147,1387,1051,1385,2117,1763,1878,1411,1594,584,1487,15287,11,3,3,3,0,5,14,20,89,277,580,545,1146,939,440,4080,0,0,0,0,0,5,19,31,122,144,123,85,96,51,61,747,13,6,8,5,0,9,22,73,542,1181,1523,1240,1915,586,609,7737,3,0,0,0,0,0,4,18,70,155,161,176,241,113,99,1035,15,13,3,3,10,12,53,151,678,819,271,1577,394,169,328,4496,5,3,8,6,11,38,55,56,162,112,61,83,44,15,78,739,0,0,0,3,6,0,8,8,46,42,20,79,26,15,47,306,3,0,0,0,0,0,4,3,17,31,27,38,48,29,40,238,23,6,28,11,11,52,55,60,158,114,73,45,32,20,113,791
50502,17,24,40,26,43,18,7,202,172,13,261,83,57,1866,840,976,589,229,121,60,53,53,202,5565,14,0,8,0,7,46,15,19,16,6,6,4,7,3,1347,1488,234,33,311,133,168,2163,1270,1681,2374,1990,2177,1420,2146,1019,1789,18904,8,6,0,3,3,5,7,33,178,305,428,344,763,720,293,3093,7,0,6,3,5,21,24,54,138,116,109,55,92,55,70,747,15,7,7,0,0,18,36,94,579,796,987,937,1505,577,379,5931,7,3,0,0,0,7,6,22,81,115,136,149,193,125,81,921,16,8,7,12,29,41,141,267,791,707,203,1271,350,196,269,4318,4,3,20,29,34,61,87,108,178,125,68,71,49,14,91,942,6,0,0,4,3,10,15,24,61,33,24,51,19,12,41,292,0,0,0,0,0,3,0,12,19,35,24,36,48,31,48,252,37,8,75,34,31,172,130,144,284,162,88,69,58,35,183,1516
50503,20,27,41,9,29,11,17,166,132,11,172,60,46,1317,582,559,285,74,48,20,19,13,124,3454,0,0,4,3,0,24,9,6,4,0,3,0,0,0,1041,1111,158,19,214,104,131,1529,934,1066,1704,1665,1880,1043,1211,303,1382,13349,16,5,4,0,0,14,11,47,190,441,800,562,885,427,359,3774,3,0,0,3,3,17,30,71,165,120,105,69,55,23,58,730,14,11,9,10,5,13,42,131,838,1431,1309,791,976,237,375,6186,3,3,0,3,3,7,7,18,118,175,183,164,184,67,76,1007,31,9,11,8,30,36,179,336,1176,1039,311,1112,239,79,272,4864,4,12,16,27,21,60,86,104,212,117,52,68,22,4,77,876,4,0,0,0,0,12,26,30,101,74,34,82,21,12,57,464,0,0,3,0,0,0,3,8,26,47,53,34,46,23,54,296,47,15,49,22,38,153,113,123,221,134,65,44,21,11,151,1195
50601,15,13,7,13,10,3,8,76,38,3,67,24,31,662,288,256,122,39,18,12,4,10,51,1625,0,0,3,0,0,10,10,12,7,4,3,0,0,0,459,505,47,6,81,40,73,780,475,549,892,811,826,484,449,121,612,6257,4,0,4,0,0,0,4,9,76,170,247,188,296,153,130,1288,3,0,0,0,0,0,15,18,47,41,26,8,27,9,8,210,4,0,3,0,3,5,12,43,286,434,404,243,312,98,164,2020,0,0,0,0,0,3,3,8,40,54,59,53,50,19,35,331,0,7,3,3,8,4,64,125,525,383,134,338,99,41,123,1856,0,0,5,3,12,24,29,40,71,62,17,23,12,4,37,337,3,0,3,0,0,7,15,8,46,33,11,31,13,5,14,182,0,0,0,0,0,0,3,0,13,14,16,10,19,3,20,97,12,5,16,14,8,52,62,53,89,51,18,13,7,5,58,464
50602,8,6,13,15,17,7,8,86,69,6,84,25,14,580,198,203,95,34,15,7,9,12,57,1407,0,0,6,0,0,15,4,7,0,3,0,0,0,0,555,595,98,6,109,55,57,684,403,481,801,728,835,636,841,399,703,6840,6,0,3,0,0,8,0,8,50,130,183,147,246,168,88,1030,4,0,0,0,0,9,16,18,58,29,43,13,23,7,10,241,4,0,0,3,0,12,11,29,185,268,295,214,278,79,72,1439,0,0,0,0,0,3,6,7,23,35,63,46,76,34,25,324,3,8,3,4,15,7,56,106,310,264,86,389,71,36,69,1425,0,3,6,4,15,26,21,31,55,35,12,26,5,4,31,279,0,0,0,3,3,0,9,7,24,21,0,18,4,0,9,106,0,0,0,0,0,3,3,0,8,9,4,9,8,0,7,59,26,3,21,16,15,51,41,57,89,57,24,14,12,12,48,485
50603,8,14,17,7,15,4,4,85,108,9,119,34,35,751,410,402,223,60,30,20,17,12,87,2310,3,0,3,3,0,15,4,8,7,3,0,3,0,0,545,593,134,17,165,84,102,904,669,759,1102,911,948,636,694,256,703,8087,3,3,4,0,0,3,3,17,78,224,369,292,508,366,176,2044,0,0,0,7,0,13,25,42,86,63,51,25,38,27,31,395,0,0,3,0,3,7,20,47,307,492,543,417,636,216,188,2881,0,0,0,0,0,0,3,8,39,57,60,61,82,52,52,420,7,8,13,9,14,18,85,131,514,470,138,663,167,80,135,2449,9,5,9,18,22,35,55,62,103,63,23,50,24,8,41,528,0,0,4,0,3,0,15,9,29,19,7,39,13,3,33,177,3,0,0,0,0,0,0,3,5,11,22,12,36,10,19,129,41,17,33,17,19,78,53,66,148,96,49,31,31,14,76,761
