SA3_CODE_2016,C06_C_Tot_0_14,C06_C_Tot_15_24,C06_C_Tot_25_34,C06_C_Tot_35_44,C06_C_Tot_45_54,C06_C_Tot_55_64,C06_C_Tot_65_74,C06_C_Tot_75_84,C06_C_Tot_85ov,C06_C_T_T,C06_Hinduism_0_14,C06_Hinduism_15_24,C06_Hinduism_25_34,C06_Hinduism_35_44,C06_Hinduism_45_54,C06_Hinduism_55_64,C06_Hinduism_65_74,C06_Hinduism_75_84,C06_Hinduism_85ov,C06_Hinduism_Tot,C06_Islam_0_14,C06_Islam_15_24,C06_Islam_25_34,C06_Islam_35_44,C06_Islam_45_54,C06_Islam_55_64,C06_Islam_65_74,C06_Islam_75_84,C06_Islam_85ov,C06_Islam_Tot,C06_Judaism_0_14,C06_Judaism_15_24,C06_Judaism_25_34,C06_Judaism_35_44,C06_Judaism_45_54,C06_Judaism_55_64,C06_Judaism_65_74,C06_Judaism_75_84,C06_Judaism_85ov,C06_Judaism_Tot,C06_OR_Au_Ab_Tr_R_0_14,C06_OR_Au_Ab_Tr_R_15_24,C06_OR_Au_Ab_Tr_R_25_34,C06_OR_Au_Ab_Tr_R_35_44,C06_OR_Au_Ab_Tr_R_45_54,C06_OR_Au_Ab_Tr_R_55_64,C06_OR_Au_Ab_Tr_R_65_74,C06_OR_Au_Ab_Tr_R_75_84,C06_OR_A_Ab_Tr_Re_85oe,C06_OR_Au_Ab_Tr_Re_Tot,C06_OR_Sikhism_0_14,C06_OR_Sikhism_15_24,C06_OR_Sikhism_25_34,C06_OR_Sikhism_35_44,C06_OR_Sikhism_45_54,C06_OR_Sikhism_55_64,C06_OR_Sikhism_65_74,C06_OR_Sikhism_75_84,C06_OR_Sikhism_85oe,C06_OR_Sikhism_Tot,C06_OR_OR_0_14,C06_OR_OR_15_24,C06_OR_OR_25_34,C06_OR_OR_35_44,C06_OR_OR_45_54,C06_OR_OR_55_64,C06_OR_OR_65_74,C06_OR_OR_75_84,C06_OR_OR_85oe,C06_OR_OR_Tot,C06_OR_Tot_0_14,C06_OR_Tot_15_24,C06_OR_Tot_25_34,C06_OR_Tot_35_44,C06_OR_Tot_45_54,C06_OR_Tot_55_64,C06_OR_Tot_65_74,C06_OR_Tot_75_84,C06_OR_Tot_85ov,C06_OR_T_T,C06_SBOSB_No_RA_0_14,C06_SBOSB_No_RA_15_24,C06_SBOSB_No_RA_25_34,C06_SBOSB_No_RA_35_44,C06_SBOSB_No_RA_45_54,C06_SBOSB_No_RA_55_64,C06_SBOSB_No_RA_65_74,C06_SBOSB_No_RA_75_84,C06_SBOSB_No_RA_85ov,C06_SBOSB_No_RA_Tot,C06_Rel_aff_ns_0_14,C06_Rel_aff_ns_15_24,C06_Rel_aff_ns_25_34,C06_Rel_aff_ns_35_44,C06_Rel_aff_ns_45_54,C06_Rel_aff_ns_55_64,C06_Rel_aff_ns_65_74,C06_Rel_aff_ns_75_84,C06_Rel_aff_ns_85ov,C06_Rel_aff_NS_T,C06_Tot_0_14_yrs,C06_Tot_15_24_yrs,C06_Tot_25_34_yrs,C06_Tot_35_44_yrs,C06_Tot_45_54_yrs,C06_Tot_55_64_yrs,C06_Tot_65_74_yrs,C06_Tot_75_84_yrs,C06_Tot_85o,C06_T_T,C11_Buddhism_0_14_yrs,C11_Buddhism_15_24,C11_Buddhism_25_34,C11_Buddhism_35_44,C11_Buddhism_45_54,C11_Buddhism_55_64,C11_Buddhism_65_74,C11_Buddhism_75_84,C11_Buddhism_85ov,C11_Buddhism_Tot,C11_Christ_Angl_0_14,C11_Christ_Angl_15_24,C11_Christ_Angl_25_34,C11_Christ_Angl_35_44,C11_Christ_Angl_45_54,C11_Christ_Angl_55_64,C11_Christ_Angl_65_74,C11_Christ_Angl_75_84,C11_Christ_Angl_85ov,C11_Christ_Angl_Tot,C11_C_Assyr_Apo_0_14,C11_C_Assyr_Apo_15_24,C11_C_Assyr_Apo_25_34,C11_C_Assyr_Apo_35_44,C11_C_Assyr_Apo_45_54,C11_C_Assyr_Apo_55_64,C11_C_Assyr_Apo_65_74,C11_C_Assyr_Apo_75_84,C11_C_Assyr_Apo_85ov,C11_C_Assyr_Apo_Tot,C11_C_Baptist_0_14,C11_C_Baptist_15_24,C11_C_Baptist_25_34,C11_C_Baptist_35_44,C11_C_Baptist_45_54,C11_C_Baptist_55_64,C11_C_Baptist_65_74,C11_C_Baptist_75_84,C11_C_Baptist_85ov,C11_C_Baptist_Tot,C11_Christ_Breth_0_14,C11_Christ_Breth_15_24,C11_Christ_Breth_25_34,C11_Christ_Breth_35_44,C11_Christ_Breth_45_54,C11_Christ_Breth_55_64,C11_Christ_Breth_65_74,C11_Christ_Breth_75_84,C11_Christ_Breth_85ov,C11_Christ_Breth_To,C11_Ch_Catholic_0_14,C11_Ch_Catholic_15_24,C11_Ch_Catholic_25_34,C11_Ch_Catholic_35_44,C11_Ch_Catholic_45_54,C11_Ch_Catholic_55_64,C11_Ch_Catholic_65_74,C11_Ch_Catholic_75_84,C11_Ch_Catholic_85ov,C11_C_Catholic_Tot,C11_C_Chur_Christ_0_14,C11_C_Chur_Christ_15_24,C11_C_Chur_Christ_25_34,C11_C_Chur_Christ_35_44,C11_C_Chur_Christ_45_54,C11_C_Chur_Christ_55_64,C11_C_Chur_Christ_65_74,C11_C_Chur_Christ_75_84,C11_C_Chur_Christ_85ov,C11_C_Chur_Christ_Tot,C11_C_East_Ortho_0_14,C11_C_East_Ortho_15_24,C11_C_East_Ortho_25_34,C11_C_East_Ortho_35_44,C11_C_East_Ortho_45_54,C11_C_East_Ortho_55_64,C11_C_East_Ortho_65_74,C11_C_East_Ortho_75_84,C11_C_East_Ortho_85ov,C11_C_East_Ortho_To,C11_C_Jeh_Wit_0_14,C11_C_Jeh_Wit_15_24,C11_C_Jeh_Wit_25_34,C11_C_Jeh_Wit_35_44,C11_C_Jeh_Wit_45_54,C11_C_Jeh_Wit_55_64,C11_C_Jeh_Wit_65_74,C11_C_Jeh_Wit_75_84,C11_C_Jeh_Wit_85ov,C11_C_Jeh_Wit_Tot
40703,6954,3875,3461,5520,6461,6352,4516,3068,1016,41230,4,0,8,3,9,3,0,0,0,27,160,63,84,73,47,22,8,0,0,460,0,0,4,0,0,0,0,0,0,8,5,3,4,0,0,0,0,0,0,20,118,36,49,55,59,31,0,7,0,369,19,21,26,54,40,20,12,9,0,199,144,59,87,112,100,53,12,21,0,586,4209,2281,2234,2412,1971,1302,641,345,90,15482,2050,1075,1116,1373,1110,934,589,418,118,8784,13551,7378,7024,9532,9723,8703,5780,3849,1228,66762,57,31,88,74,49,54,12,6,0,368,745,474,413,770,1219,1430,1175,655,271,7153,0,0,0,0,0,0,0,0,0,0,83,60,48,74,99,128,84,44,11,631,0,0,0,0,0,3,0,0,0,6,1552,942,912,1114,1333,1229,835,490,171,8579,42,21,32,21,43,80,68,44,18,379,293,139,102,221,202,124,178,130,10,1402,52,43,36,50,57,57,50,25,6,380
49797,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,110,175,206,198,169,224,96,29,14,1226,0,6,9,4,0,3,0,0,0,16,5,9,4,4,5,3,0,0,0,30,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,14,3,0,3,0,0,0,0,21,3,12,0,3,3,0,0,0,0,28,84,176,193,143,92,83,32,10,7,806,61,94,94,81,71,36,23,8,3,466,271,472,524,441,342,357,149,40,26,2618,7,6,9,7,4,3,0,0,0,50,15,23,40,38,57,72,46,8,4,292,0,0,0,0,0,0,0,0,0,0,3,0,3,4,4,3,0,0,0,25,0,0,0,0,0,0,0,0,0,4,33,56,79,78,63,54,30,8,3,393,0,0,0,0,0,0,0,0,0,3,3,3,6,7,3,8,0,0,0,29,0,0,6,0,3,3,3,0,0,16
50101,3609,1752,1883,3074,3189,2700,2069,1399,451,20136,0,4,4,8,4,3,0,0,0,25,3,6,8,14,3,3,0,0,0,35,0,0,3,3,4,7,0,0,0,20,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,10,13,14,26,30,22,9,0,0,0,123,18,14,34,32,24,9,0,0,0,136,2848,1514,1646,1575,1297,697,335,166,27,10100,1196,618,665,768,660,437,264,237,123,4969,7718,3931,4289,5535,5258,3882,2687,1805,602,35705,70,63,113,124,88,73,15,7,0,549,1407,665,595,1368,1633,1677,1342,880,329,9905,0,0,0,0,0,0,0,0,0,0,155,60,73,97,79,73,57,23,12,634,0,0,3,0,0,3,0,0,0,7,1734,836,803,1238,1109,846,617,320,84,7589,37,19,12,18,27,39,35,12,0,206,14,7,16,15,18,14,5,7,0,100,73,33,52,45,48,41,12,14,0,320
50102,9049,5546,5025,7718,8199,6559,4265,2780,822,49963,10,7,12,18,3,4,0,0,0,52,52,37,41,37,27,9,4,0,0,211,3,0,0,0,4,9,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,39,33,63,51,47,27,9,10,0,274,38,33,62,52,52,24,9,10,0,278,6160,3602,3130,2965,2363,1324,508,259,57,20373,2731,1500,1366,1615,1429,932,538,347,108,10563,18086,10769,9703,12493,12159,8923,5332,3399,992,81859,90,66,120,146,115,92,23,8,0,655,3090,1947,1666,3113,3745,3453,2369,1368,552,21309,0,0,0,0,0,0,0,0,0,0,410,192,172,260,249,245,107,54,23,1722,0,0,0,0,0,3,0,0,0,3,4730,2756,2631,3092,3123,2509,1488,898,303,21527,49,22,19,50,47,75,62,37,18,392,41,36,43,36,55,59,24,18,11,325,132,82,75,99,107,89,72,34,14,703
50103,1977,879,910,1685,2032,2108,1302,722,215,11824,3,0,5,4,0,0,0,0,0,18,11,5,11,7,8,3,3,0,0,51,5,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,16,20,23,10,3,0,0,95,13,10,17,20,23,10,3,0,0,96,1824,770,745,887,834,518,180,60,26,5834,673,280,276,403,395,325,175,84,30,2642,4515,1962,1977,3032,3328,2992,1663,862,275,20613,34,11,23,34,44,53,7,3,0,205,628,285,251,586,884,1086,836,374,166,5099,0,0,0,0,0,0,0,0,0,0,66,34,31,39,62,65,40,16,0,337,0,0,0,0,0,0,0,0,4,5,914,409,329,577,642,614,395,198,61,4137,25,7,0,11,13,11,16,0,6,81,27,5,10,11,21,23,20,23,3,141,11,8,14,12,34,34,20,16,0,149
50201,5921,3602,2934,5036,5925,6802,6088,3724,936,40970,13,9,17,18,8,4,0,0,0,62,22,15,12,15,6,8,0,0,0,86,3,0,3,4,4,13,5,3,0,34,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,4,35,30,32,47,35,23,18,6,0,219,35,31,35,45,35,28,18,6,0,228,4483,2602,2169,2133,1780,1286,792,396,96,15731,2109,1190,941,1247,1202,1172,876,551,161,9449,12606,7472,6155,8557,9018,9364,7792,4687,1192,66854,102,80,136,166,160,91,35,4,5,781,2624,1669,1351,2472,3149,3934,3982,2385,747,22294,0,0,0,0,0,0,0,0,0,0,443,200,156,239,215,237,197,121,29,1837,0,0,4,0,4,0,4,3,0,18,3462,2042,1644,2073,2308,2063,1763,945,241,16544,35,31,9,18,40,39,32,33,10,246,34,18,28,41,33,36,18,16,3,223,124,80,98,84,103,120,72,43,14,732
50301,7239,5962,2891,5101,6005,4954,3330,2602,1447,39526,54,94,58,56,40,42,15,13,3,384,104,142,118,65,37,18,9,0,3,491,35,29,18,32,38,45,50,40,15,297,4,0,0,0,0,0,0,0,0,9,11,16,3,16,8,4,0,0,0,67,52,57,38,41,54,25,18,5,0,287,62,79,45,56,61,24,21,11,0,354,2416,2742,1529,1625,1892,1272,514,361,116,12463,1405,1468,835,908,1096,856,494,399,375,7844,11401,10810,5649,7943,9325,7361,4484,3445,1954,62378,102,235,166,162,173,152,83,26,4,1097,2549,1774,891,1723,2246,2264,1907,1210,739,15306,0,0,0,0,0,0,0,0,0,0,78,109,64,59,92,98,46,30,14,594,0,4,0,0,0,3,0,3,3,10,3371,2368,1267,1796,2275,1581,1095,581,277,14602,33,31,10,33,23,18,28,17,4,189,200,144,61,118,169,119,81,66,24,987,7,3,6,10,9,8,9,4,0,53
50302,5632,4976,6865,6916,5983,4868,3248,2872,1370,42735,44,156,275,70,39,17,10,4,0,617,170,260,320,137,75,44,26,10,3,1038,54,49,56,56,73,72,21,17,7,413,0,0,0,0,0,0,0,0,0,0,3,12,19,6,10,4,0,0,0,58,44,101,173,79,66,28,14,13,3,509,50,117,185,83,73,31,9,9,3,571,2516,3490,4747,3120,2550,1440,463,259,119,18692,1597,2628,3022,2081,1692,1178,558,430,224,13418,10265,12125,16012,12807,10865,7850,4438,3660,1744,79761,255,415,864,550,402,323,127,60,21,3024,1465,979,1647,1895,1913,1816,1183,628,382,11912,0,0,0,0,0,0,0,0,0,0,101,145,212,129,108,83,51,27,10,873,0,0,0,0,0,4,0,0,0,6,3431,2887,4722,3335,3027,2220,1505,1359,617,23108,54,26,39,42,43,26,27,16,3,284,298,203,290,315,323,261,208,269,98,2262,17,21,35,25,34,23,29,13,7,218
50401,5998,4895,5265,5979,6187,5625,4077,2899,1015,41940,69,50,90,70,47,30,16,7,0,371,296,224,214,164,123,64,30,17,0,1138,120,94,58,87,120,116,41,28,8,664,0,0,3,0,0,0,0,0,0,6,11,3,9,10,9,11,0,0,0,48,32,85,102,72,63,37,14,10,0,420,43,92,115,85,67,45,13,10,0,477,3004,2431,2887,2571,1946,1089,432,239,111,14713,1510,1227,1359,1266,1027,768,450,357,153,8129,11413,9326,10433,10675,9957,7951,5187,3619,1310,69867,360,337,523,504,466,395,158,79,24,2848,1118,821,1035,1366,1616,1735,1353,902,468,10409,0,0,0,0,0,0,0,0,0,0,175,140,157,133,129,141,57,40,17,990,3,3,0,0,4,7,9,0,0,30,4197,2834,3030,3336,2973,2730,1911,1289,489,22787,40,31,26,35,40,61,45,28,18,306,302,199,237,307,248,229,174,133,47,1869,36,32,50,40,48,45,24,34,4,319
50402,3824,2540,1650,3308,3610,3311,1857,1084,342,21525,11,4,3,14,15,4,0,0,0,55,7,10,7,8,6,3,0,0,0,46,0,9,0,3,4,3,0,0,0,23,3,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,23,22,41,44,22,34,12,4,0,204,29,22,41,44,29,39,12,4,0,214,2959,1677,1196,1688,1540,998,359,143,28,10586,1225,885,907,956,765,599,304,179,54,5865,8076,5159,3819,6072,6018,4990,2543,1415,425,38504,37,27,43,58,75,48,20,0,0,307,1106,785,451,1114,1575,1496,1060,550,210,8347,0,0,0,0,0,0,0,0,0,0,178,112,62,122,111,100,58,33,11,802,32,37,19,15,12,9,7,0,0,124,1472,1113,672,1031,1285,1085,603,308,111,7683,46,44,15,27,35,33,22,8,4,238,32,11,7,34,25,36,8,4,3,168,50,39,35,51,44,53,34,25,4,334
50403,10697,6489,6225,8754,7753,5796,3364,1907,546,51527,75,60,63,57,55,20,5,3,0,332,699,391,276,336,200,75,37,16,6,2036,33,15,28,29,13,14,8,4,0,141,3,0,0,0,3,3,0,0,0,13,9,11,8,11,5,0,5,0,0,55,46,48,72,72,54,34,13,3,3,342,61,62,83,82,62,36,20,10,3,412,6228,3360,3478,3259,2068,1079,374,149,45,20043,3165,1757,1746,1788,1427,849,447,275,88,11542,21478,12431,12321,14761,11997,8070,4330,2391,690,88478,533,393,488,541,503,345,121,41,8,2968,3357,2026,1734,3193,3379,2712,1701,887,273,19255,0,0,0,0,0,0,0,0,0,0,459,218,246,302,243,158,101,45,8,1780,0,3,3,0,5,7,5,0,0,24,5944,3681,3328,4117,3739,2702,1528,806,240,26093,77,51,37,63,53,62,50,14,0,410,316,194,211,252,223,154,74,31,11,1467,105,76,70,71,63,75,54,18,4,541
50501,18059,14044,8896,15070,17604,12851,5753,3633,1145,97045,142,139,91,149,129,66,23,10,0,751,288,213,138,169,134,90,43,12,3,1086,29,38,27,25,48,30,16,12,4,226,0,0,0,0,0,0,0,0,0,0,21,28,15,23,17,6,4,0,0,125,64,124,107,121,128,84,27,21,4,675,83,152,123,147,148,94,23,19,4,798,8286,6302,4922,5024,4599,2436,784,388,92,32827,3405,2715,1927,2283,2405,1584,660,435,154,15573,30490,23778,16318,23110,25376,17306,7353,4541,1411,149675,213,235,270,328,327,264,95,26,7,1761,5478,3990,2315,5127,6645,5935,3168,1802,762,35215,0,0,0,0,0,0,0,0,0,0,598,438,240,423,466,387,176,110,43,2887,15,10,6,7,12,7,7,3,4,81,7982,5883,3938,5354,6274,5072,2339,1174,365,38378,146,73,64,84,118,154,98,49,24,814,324,260,174,299,352,249,107,59,17,1837,89,61,69,66,108,65,47,31,14,552
50502,15118,11704,12906,14133,13299,12520,10124,7210,2291,99304,175,186,195,138,142,54,17,8,0,916,1207,654,626,593,344,131,76,9,9,3650,499,381,231,306,461,311,180,228,128,2727,0,0,0,0,0,0,0,0,0,3,24,27,30,19,15,14,11,0,0,131,85,147,172,179,130,75,42,20,0,850,112,174,204,197,150,87,47,18,0,989,5817,5385,6242,4559,3689,2268,1099,630,168,29848,3508,2852,3192,2672,2327,1765,1202,920,452,18886,27099,21919,24313,23345,21154,17536,12916,9108,3070,160453,734,722,958,909,836,652,236,132,27,5207,3140,2072,2670,3666,3635,3787,3262,2312,1107,25651,0,0,0,0,0,0,0,0,0,5,629,377,482,394,307,265,213,123,49,2847,6,8,5,9,6,6,4,8,3,49,9738,6325,7270,7385,6425,5408,4218,3030,1084,50881,116,56,66,98,86,113,116,73,48,774,1143,834,907,1066,1033,932,664,554,171,7302,88,90,140,113,113,133,97,62,26,863
50503,14408,8363,8429,11462,9115,7353,4699,2507,703,67036,122,40,106,110,42,32,5,3,0,455,717,320,275,321,179,89,39,11,0,1953,11,3,9,9,17,11,11,0,0,75,0,0,0,0,0,0,0,0,0,7,29,12,16,17,15,10,3,3,0,105,63,73,95,104,76,32,19,14,0,473,92,86,114,124,87,43,22,14,3,576,7731,3964,4481,3838,2198,1188,482,269,48,24202,3866,1915,2051,2024,1501,972,556,285,96,13257,27749,15218,16013,18506,13654,9899,5903,3134,857,110941,944,661,789,773,721,428,128,56,17,4512,5639,3192,3023,5173,4653,3539,2626,1491,480,29808,0,3,0,0,0,3,0,0,0,3,966,482,424,649,458,242,191,84,27,3518,8,3,3,0,5,4,3,4,3,40,8691,4931,5300,5593,4673,3151,1934,919,281,35475,88,62,73,62,75,71,59,25,5,520,773,473,586,623,494,377,182,76,17,3603,187,108,104,135,167,97,61,33,6,892
50601,4860,3612,2878,3952,4677,4245,2550,1455,458,28685,5,9,7,10,9,8,3,0,0,49,64,54,31,31,30,27,6,3,0,258,0,8,4,4,5,4,4,3,0,32,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,4,0,0,0,3,26,33,59,48,65,28,12,3,0,279,29,33,60,53,66,31,12,3,0,290,4160,2559,1992,1933,1466,970,363,154,43,13647,1905,1184,914,997,949,651,337,198,74,7223,11061,7496,5953,7041,7284,6001,3298,1825,578,50537,123,93,187,170,119,112,33,10,3,857,1790,1254,1240,1674,2069,2114,1355,814,257,12559,0,0,0,0,0,0,0,0,0,0,342,247,196,192,226,180,112,51,11,1572,57,39,46,17,12,22,9,9,0,211,2113,1569,1695,1546,1604,1434,810,425,117,11322,44,21,34,36,27,53,32,13,5,268,40,15,34,29,25,29,18,8,4,204,41,36,47,35,61,59,26,14,8,320
50602,4007,3492,4717,4541,4180,3768,2842,2324,709,30580,38,59,85,52,20,12,6,4,0,275,488,315,346,254,112,65,27,6,0,1614,0,3,10,10,12,7,4,0,0,49,0,0,0,0,0,0,0,0,0,0,3,15,14,3,8,7,3,0,0,47,11,40,76,32,39,24,8,0,0,239,16,57,85,32,48,30,11,0,0,287,2275,2372,3016,1939,1415,764,316,206,53,12356,1359,1341,1545,1153,1022,693,441,389,168,8118,8363,7941,10179,8232,7014,5458,3697,2960,942,54781,227,352,648,379,255,181,77,30,6,2153,754,705,934,1298,1397,1499,1037,793,352,8766,0,0,0,0,0,0,0,0,0,0,124,130,186,110,116,80,46,30,13,827,3,3,0,3,0,6,3,0,0,16,2806,2040,2794,2434,1965,1636,1159,884,351,16066,52,13,29,43,24,26,19,4,4,211,83,58,105,105,84,75,44,25,19,597,78,33,46,65,56,38,19,22,3,347
50603,7146,7119,4993,6153,7133,5809,3735,3051,1211,46354,240,298,137,241,174,70,35,12,0,1207,822,614,505,409,216,102,48,15,5,2743,3,8,11,4,6,9,5,4,3,45,0,3,3,0,0,0,0,0,0,5,49,51,22,28,35,18,9,5,0,218,40,82,72,89,61,58,25,16,3,438,89,132,94,118,97,74,36,15,4,664,3596,3924,2827,2250,2064,1149,435,257,82,16583,1712,1924,1287,1178,1227,821,425,337,206,9109,14096,15040,10448,10837,11525,8362,4835,3743,1538,80423,617,1248,999,657,722,582,210,83,26,5144,1340,1210,963,1525,2029,2155,1597,1151,574,12540,0,0,0,0,0,0,0,0,0,0,433,390,289,291,303,270,160,89,36,2260,74,62,48,34,31,24,21,12,6,326,3451,3143,2472,2527,2769,2354,1433,995,443,19582,67,42,38,45,46,40,43,10,12,348,62,75,83,76,93,77,37,23,18,539,42,16,43,49,34,36,29,21,13,286
50604,9260,6806,6381,7685,8002,6953,3923,2233,645,51879,89,57,93,77,65,30,14,0,0,419,1119,575,454,443,321,127,54,14,7,3122,0,0,5,0,8,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,38,14,32,25,23,6,7,3,0,141,43,68,98,89,64,40,12,5,3,412,79,82,126,114,82,51,18,11,3,558,6415,3839,4017,3057,2070,1288,423,209,65,21379,2854,1910,1996,1649,1453,979,491,301,106,11747,20200,13757,13455,13406,12420,9685,5021,2804,835,91582,630,586,818,641,505,440,158,55,8,3835,2398,1718,1619,2486,2795,2961,2010,1132,338,17467,0,0,0,0,0,0,0,0,0,0,576,375,348,386,318,257,173,86,21,2528,10,8,7,4,3,3,8,4,3,43,4874,3285,3366,3343,3150,2776,1541,764,193,23288,77,44,45,53,53,63,46,17,3,397,134,70,98,105,86,82,28,22,7,629,51,22,53,58,67,83,51,25,6,424
50605,5139,3698,2858,4332,4727,4553,2714,1473,458,29954,12,13,20,8,13,6,0,0,0,68,110,62,58,54,28,26,3,4,3,351,4,0,0,3,3,5,0,3,0,24,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,0,0,0,13,22,23,32,40,32,9,3,3,0,172,26,25,32,46,33,16,3,3,0,190,3278,2240,1964,1818,1559,1024,386,158,43,12478,1379,1000,777,857,829,655,327,220,122,6167,9981,7080,5749,7182,7290,6315,3446,1864,629,49534,70,55,86,90,91,60,16,3,0,482,1515,1043,843,1418,1905,1992,1476,791,241,11224,0,0,0,0,0,0,0,0,0,0,252,153,114,176,170,168,101,55,25,1208,43,41,24,22,17,10,7,5,3,169,2671,1838,1370,1840,1748,1612,981,562,154,12780,52,30,27,26,40,64,37,27,11,310,56,29,36,51,37,42,21,11,10,285,31,16,25,23,31,31,32,13,5,204
50606,1480,839,607,1324,1285,1143,566,251,79,7583,0,0,4,0,0,0,0,0,0,6,12,3,5,0,3,3,0,0,0,28,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,9,11,9,5,0,0,0,44,7,0,9,11,9,5,0,0,0,44,1090,532,456,619,501,282,83,39,5,3597,427,201,226,324,236,173,84,34,13,1718,3036,1590,1327,2289,2048,1612,739,327,91,13061,34,21,31,42,19,22,4,0,0,179,764,480,342,717,769,724,440,179,34,4444,0,0,0,0,0,0,0,0,0,0,107,47,38,65,49,44,32,8,7,393,0,3,7,0,0,3,0,0,0,13,666,349,346,533,439,351,186,65,12,2950,9,10,4,6,9,6,3,3,0,59,4,8,7,5,4,5,0,0,0,45,23,4,21,8,6,7,3,3,0,78
50607,3108,3534,2775,3023,3331,2859,1564,1559,771,22527,57,119,131,40,34,16,3,0,0,410,190,213,174,111,75,37,15,3,0,811,5,3,7,6,13,27,3,7,4,75,3,0,0,0,0,0,0,0,0,0,6,14,19,3,3,7,0,0,0,50,31,45,46,42,38,29,8,8,5,246,34,58,66,48,37,30,12,12,5,298,1243,1820,1611,1082,1061,695,248,139,50,7946,706,1112,882,618,657,501,279,253,157,5166,5456,7205,5901,5086,5375,4264,2165,1996,996,38445,135,273,294,228,172,141,54,20,13,1335,659,637,627,793,1020,1120,740,529,381,6519,0,0,0,0,0,0,0,0,0,0,82,109,71,72,102,59,27,42,38,606,12,17,15,0,10,6,3,3,0,59,1705,1742,1462,1331,1345,1273,683,402,190,10124,18,31,25,18,30,19,15,18,13,189,68,46,61,76,61,68,44,21,15,463,10,7,17,14,15,34,9,14,5,126
50701,8559,5780,6248,7564,6610,5238,3490,1967,583,46035,34,29,43,55,36,14,0,5,0,216,162,98,86,104,59,39,3,0,0,556,7,0,4,5,6,12,3,0,0,45,6,0,0,0,0,0,0,0,0,10,20,9,17,16,16,8,4,0,0,86,44,57,70,66,62,23,5,0,0,338,64,67,89,78,79,30,11,0,0,431,4436,2542,2982,2448,1658,796,302,133,35,15327,2114,1333,1316,1356,1087,686,416,233,105,8645,15479,9944,10936,11772,9689,6884,4278,2344,732,72055,207,167,374,307,209,181,48,19,0,1506,2091,1229,1512,2409,2308,2064,1362,799,296,14070,0,0,0,0,0,0,0,0,0,0,365,231,249,220,227,153,84,43,13,1588,11,11,4,6,4,3,4,7,0,58,6264,3802,4073,4586,3919,2896,1901,1181,326,28940,22,25,19,24,29,29,14,7,3,166,200,166,215,218,183,146,96,42,10,1271,72,37,42,45,39,54,33,9,4,338
50702,2273,1714,1856,2652,2721,2440,1874,1445,427,17401,31,19,19,25,17,11,3,3,0,115,36,22,36,30,18,11,4,0,0,153,12,9,4,13,17,14,8,3,0,87,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,29,45,62,48,41,23,3,0,3,261,29,48,62,48,40,25,6,3,3,271,1733,1139,1470,1607,1385,816,248,127,25,8550,724,620,682,715,688,519,295,218,105,4562,4881,3625,4220,5211,5000,3929,2445,1796,560,31661,57,40,92,145,113,115,30,7,3,597,524,310,396,668,826,971,653,407,189,4948,0,0,0,0,0,0,0,0,0,0,57,34,43,54,47,53,35,15,3,342,0,0,0,0,0,0,0,0,0,0,1548,972,1009,1281,1351,1148,947,862,296,9411,4,0,5,3,5,5,17,9,6,45,32,29,38,49,38,42,35,20,4,280,15,7,18,9,15,34,9,9,8,126
