SA3_CODE_2016,C06_Se_h_NPUR_1,C06_Se_h_NPUR_2,C06_Se_h_NPUR_3,C06_Se_h_NPUR_4,C06_Se_h_NPUR_5,C06_Se_h_NPUR_6more,C06_Se_h_Tot,C06_SDRTHT1S_NPUR_1,C06_SDRTHT1S_NPUR_2,C06_SDRTHT1S_NPUR_3,C06_SDRTHT1S_NPUR_4,C06_SDRTHT1S_NPUR_5,C06_SDRTHT1S_NPUR_6mo,C06_SDRTHT1S_To,C06_SDRTHT2S_NPUR_1,C06_SDRTHT2S_NPUR_2,C06_SDRTHT2S_NPUR_3,C06_SDRTHT2S_NPUR_4,C06_SDRTHT2S_NPUR_5,C06_SDRTHT2S_NPUR_6mo,C06_SDRTHT2S_To,C06_SDRTHT_NPUR_1,C06_SDRTHT_NPUR_2,C06_SDRTHT_NPUR_3,C06_SDRTHT_NPUR_4,C06_SDRTHT_NPUR_5,C06_SDRTHT_NPUR_6mor,C06_SDRTHT_Tot,C06_FUA_1_2SB_NPUR_1,C06_FUA_1_2SB_NPUR_2,C06_FUA_1_2SB_NPUR_3,C06_FUA_1_2SB_NPUR_4,C06_FUA_1_2SB_NPUR_5,C06_FUA_1_2SB_NPUR_6mor,C06_FUA_1_2SB_Tot,C06_FUA_I_a_3SB_NPUR_1,C06_FUA_I_a_3SB_NPUR_2,C06_FUA_I_a_3SB_NPUR_3,C06_FUA_I_a_3SB_NPUR_4,C06_FUA_I_a_3SB_NPUR_5,C06_FUA_I_a_3SB_NPUR_6m,C06_FUA_In_a_3SB_To,C06_FUA_4mor_s_b_NPUR_1,C06_FUA_4mor_s_b_NPUR_2,C06_FUA_4mor_s_b_NPUR_3,C06_FUA_4mor_s_b_NPUR_4,C06_FUA_4mor_s_b_NPUR_5,C06_FUA_4m_s_b_NPUR_6mor,C06_FUA_4mor_st_bl_Tot,C06_FUA_AH_NPUR_1,C06_FUA_AH_NPUR_2,C06_FUA_AH_NPUR_3,C06_FUA_AH_NPUR_4,C06_FUA_AH_NPUR_5,C06_FUA_AH_NPUR_6mo,C06_FUA_AH_Tot,C06_FUA_To_NPUR_1,C06_FUA_To_NPUR_2,C06_FUA_To_NPUR_3,C06_FUA_To_NPUR_4,C06_FUA_To_NPUR_5,C06_FUA_To_NPUR_6mo,C06_FUA_To_To,C06_OD_CCH_NPUR_1,C06_OD_CCH_NPUR_2,C06_OD_CCH_NPUR_3,C06_OD_CCH_NPUR_4,C06_OD_CCH_NPUR_5,C06_OD_CCH_NPUR_6mo,C06_OD_CCH_Tot,C06_OD_IHTSO_NPUR_1,C06_OD_IHTSO_NPUR_2,C06_OD_IHTSO_NPUR_3,C06_OD_IHTSO_NPUR_4,C06_OD_IHTSO_NPUR_5,C06_OD_IHTSO_NPUR_6mo,C06_OD_IHTSO_Tot,C06_OD_H_f_a_s_o_NPUR_1,C06_OD_H_f_a_s_o_NPUR_2,C06_OD_H_f_a_s_o_NPUR_3,C06_OD_H_f_a_s_o_NPUR_4,C06_OD_H_f_a_s_o_NPUR_5,C06_OD_H_f_a_s_o_NPUR_6mor,C06_OD_H_f_a_s_o_TO,C06_OD_Tot_NPUR_1,C06_OD_Tot_NPUR_2,C06_OD_Tot_NPUR_3,C06_OD_Tot_NPUR_4,C06_OD_Tot_NPUR_5,C06_OD_Tot_NPUR_6mor,C06_OD_T_T,C06_DS_ns_NPUR_1,C06_DS_ns_NPUR_2,C06_DS_ns_NPUR_3,C06_DS_ns_NPUR_4,C06_DS_ns_NPUR_5,C06_DS_ns_NPUR_6more,C06_Dwg_st_NS_T,C06_Tot_NPUR_1,C06_Tot_NPUR_2,C06_Tot_NPUR_3,C06_Tot_NPUR_4,C06_Tot_NPUR_5,C06_Tot_NPUR_6more,C06_T_T,C11_Se_h_NPUR_1,C11_Se_h_NPUR_2,C11_Se_h_NPUR_3,C11_Se_h_NPUR_4,C11_Se_h_NPUR_5,C11_Se_h_NPUR_6more,C11_Se_h_Tot,C11_S_r_t_h_t_1_s_NPUR_1,C11_S_r_t_h_t_1_s_NPUR_2,C11_S_r_t_h_t_1_s_NPUR_3,C11_S_r_t_h_t_1_s_NPUR_4,C11_S_r_t_h_t_1_s_NPUR_5,C11_S_r_t_h_t_1_s_NPUR_6mo,C11_SDRTHTS_To,C11_S_r_t_h_t_2mor_s_NPUR_1,C11_S_r_t_h_t_2mor_s_NPUR_2,C11_S_r_t_h_t_2mor_s_NPUR_3,C11_S_r_t_h_t_2mor_s_NPUR_4,C11_S_r_t_h_t_2mor_s_NPUR_5,C11_SDRTHT2S_NPUR_6mo,C11_SDRTHT2S_To,C11_Sd_r_t_h_t_To_NPUR_1,C11_Sd_r_t_h_t_To_NPUR_2,C11_Sd_r_t_h_t_To_NPUR_3,C11_Sd_r_t_h_t_To_NPUR_4,C11_Sd_r_t_h_t_To_NPUR_5,C11_SDRTHT_NPUR_6mor,C11_Sd_r_t_h_t_To_Tot,C11_Fl_u_a_1_2SB_NPUR_1,C11_Fl_u_a_1_2SB_NPUR_2,C11_Fl_u_a_1_2SB_NPUR_3,C11_Fl_u_a_1_2SB_NPUR_4,C11_Fl_u_a_1_2SB_NPUR_5,C11_F_u_a_1_2SB_NPUR_6mor,C11_FUA_1_2SB_Tot,C11_F_u_a_I_a_3SB_NPUR_1,C11_F_u_a_I_a_3SB_NPUR_2,C11_F_u_a_I_a_3SB_NPUR_3,C11_F_u_a_I_a_3SB_NPUR_4,C11_F_u_a_I_a_3SB_NPUR_5,C11_F_u_a_I_a_3SB_NPUR_6m,C11_FUA_In_a_3_st_b_To,C11_F_u_a_4mor_s_b_NPUR_1,C11_F_u_a_4mor_s_b_NPUR_2,C11_F_u_a_4mor_s_b_NPUR_3,C11_F_u_a_4mor_s_b_NPUR_4,C11_F_u_a_4mor_s_b_NPUR_5,C11_F_u_a_4m_s_b_NPUR_6mor,C11_FUA_4mor_st_bl_Tot,C11_FUA_AH_NPUR_1,C11_FUA_AH_NPUR_2,C11_FUA_AH_NPUR_3,C11_FUA_AH_NPUR_4,C11_FUA_AH_NPUR_5,C11_FUA_AH_NPUR_6mo,C11_FUA_AH_Tot,C11_FUA_To_NPUR_1,C11_FUA_To_NPUR_2,C11_FUA_To_NPUR_3,C11_FUA_To_NPUR_4,C11_FUA_To_NPUR_5,C11_FUA_To_NPUR_6mo,C11_FUA_To_To,C11_OD_CCH_NPUR_1,C11_OD_CCH_NPUR_2,C11_OD_CCH_NPUR_3,C11_OD_CCH_NPUR_4,C11_OD_CCH_NPUR_5,C11_OD_CCH_NPUR_6mo,C11_OD_CCH_Tot,C11_OD_IHTSO_NPUR_1,C11_OD_IHTSO_NPUR_2,C11_OD_IHTSO_NPUR_3,C11_OD_IHTSO_NPUR_4,C11_OD_IHTSO_NPUR_5,C11_OD_IHTSO_NPUR_6mo,C11_OD_IHTSO_Tot,C11_OD_H_f_a_s_o_NPUR_1,C11_OD_H_f_a_s_o_NPUR_2,C11_OD_H_f_a_s_o_NPUR_3,C11_OD_H_f_a_s_o_NPUR_4,C11_OD_H_f_a_s_o_NPUR_5,C11_OD_H_f_a_s_o_NPUR_6mor,C11_OD_H_f_a_s_o_TO,C11_OD_Tot_NPUR_1,C11_OD_Tot_NPUR_2,C11_OD_Tot_NPUR_3,C11_OD_Tot_NPUR_4,C11_OD_Tot_NPUR_5,C11_OD_Tot_NPUR_6mor,C11_OD_T_T,C11_DS_ns_NPUR_1,C11_DS_ns_NPUR_2,C11_DS_ns_NPUR_3,C11_DS_ns_NPUR_4
40204,6735,12278,6924,6438,2619,1304,36295,1376,1194,367,246,92,62,3332,95,130,44,31,9,7,311,1472,1323,414,277,95,66,3643,1363,571,116,38,9,3,2091,21,25,13,0,0,0,60,4,0,0,0,0,0,3,10,5,0,0,0,0,19,1394,605,127,37,9,3,2176,74,31,9,7,3,0,121,9,0,0,0,0,0,10,0,0,0,0,0,0,3,77,33,10,7,7,3,136,23,74,50,44,12,8,211,9702,14309,7532,6801,2746,1373,42454,7680,13257,7405,6880,2920,1547,39682,1660,1195,308,169,64,23,3419,222,300,127,105,24,22,802,1885,1498,435,269,88,44,4224,1390,586,171,68,21,9,2251,118,92,40,4,0,0,252,80,50,17,4,0,0,148,14,0,4,3,0,0,20,1598,727,235,76,18,10,2670,69,46,0,0,0,0,116,0,0,0,0,0,0,3,0,0,0,0,0,0,3,74,43,3,0,0,0,121,6,3,0,0
40205,4956,10807,5500,6245,2136,666,30311,1258,739,77,28,4,0,2117,134,145,53,29,9,3,365,1390,887,130,58,12,3,2483,621,326,70,21,3,0,1044,9,0,0,0,0,0,14,0,0,0,0,0,0,3,5,7,3,0,0,0,19,639,334,74,21,8,0,1076,4,5,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,0,0,9,0,6,3,3,0,0,20,0,0,0,0,0,0,0,6991,12036,5705,6326,2159,664,33885,5409,11387,5471,5935,1979,626,30813,1356,760,117,46,10,3,2297,130,144,67,28,4,0,376,1488,907,181,73,16,7,2672,611,321,70,30,5,0,1034,7,0,0,0,0,0,7,12,5,6,0,0,0,22,3,4,0,0,0,0,9,636,333,80,29,5,0,1078,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,0,3,3,3
40301,1621,2763,1106,1252,457,125,7325,857,698,157,68,12,0,1787,134,269,74,44,17,3,533,988,961,230,109,25,7,2324,2070,886,99,45,3,0,3098,249,151,29,12,3,0,447,327,258,56,13,6,0,660,15,9,0,0,0,0,21,2663,1301,181,77,13,3,4231,16,9,0,4,0,0,29,0,0,0,0,0,0,0,11,9,6,0,0,0,31,29,19,6,3,0,0,58,0,0,0,0,0,0,0,5300,5045,1521,1442,492,133,13944,1622,2705,1161,1300,502,115,7407,970,782,179,86,25,0,2031,166,288,105,53,11,0,636,1139,1074,278,141,35,3,2670,1788,814,184,32,14,3,2834,289,212,42,19,0,0,565,294,255,44,11,6,0,611,14,3,0,0,0,0,13,2377,1291,274,67,25,3,4031,20,4,3,0,0,0,25,0,0,0,0,0,0,0,19,6,7,0,0,0,30,36,9,7,0,0,0,54,3,0,0,0
40302,5292,9082,4218,4138,1367,448,24546,2542,1504,374,214,50,37,4726,330,341,85,33,11,6,801,2870,1845,455,250,61,40,5525,1806,737,157,65,18,8,2796,3,4,0,3,0,0,5,60,35,10,0,0,0,99,10,3,0,0,0,0,17,1884,777,167,67,19,8,2923,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,11,3,3,4,0,0,0,12,0,0,0,0,0,0,0,10052,11710,4849,4459,1450,495,33007,5583,8978,4495,4190,1444,512,25197,2393,1618,478,277,67,21,4855,378,460,193,92,26,10,1158,2772,2070,674,369,90,29,6011,1845,827,234,86,21,9,3018,4,5,0,0,0,0,19,98,46,8,3,0,0,158,17,7,0,3,0,0,27,1970,892,246,93,19,9,3220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,10,4,4,0,0,0,0,10,3,0,0,0
40303,3609,6804,3307,3695,1303,418,19132,880,566,114,37,9,3,1604,48,65,18,17,3,0,151,932,633,130,50,11,3,1761,1229,534,88,38,13,0,1903,71,39,23,11,3,0,149,68,18,10,3,0,0,103,20,7,0,3,0,0,30,1393,598,124,55,12,0,2179,18,15,0,3,3,0,50,0,3,0,0,0,0,3,5,7,0,4,4,0,19,27,27,3,11,3,0,64,7,0,0,0,0,0,7,5960,8060,3567,3809,1331,423,23141,3556,6705,3295,3849,1343,415,19167,769,612,123,58,20,7,1582,25,30,21,7,0,0,96,794,641,141,67,20,7,1677,1372,603,177,71,20,3,2247,55,28,21,22,4,3,134,0,0,0,0,0,0,0,21,9,0,0,0,0,40,1452,648,207,90,25,8,2428,20,8,0,0,0,0,28,3,0,0,0,0,0,5,6,4,4,3,0,0,16,26,17,4,3,0,0,49,5,0,0,0
40304,9499,18185,9229,9304,3439,1209,50865,1344,817,140,54,24,9,2391,89,116,24,32,0,0,266,1437,934,162,86,22,14,2657,1514,588,97,24,9,3,2228,35,12,0,0,0,0,48,92,40,10,3,0,0,142,3,7,0,0,0,0,15,1642,650,105,27,9,3,2437,190,71,14,5,5,0,289,9,0,0,0,0,0,12,3,9,4,4,0,0,25,197,80,19,13,8,0,318,7,3,0,0,0,0,6,12784,19854,9514,9435,3476,1221,56281,10821,20171,9619,9628,3438,1325,54992,1757,928,151,78,22,9,2957,128,189,76,40,10,3,444,1888,1113,225,118,39,18,3394,1342,566,129,38,13,6,2092,55,8,3,0,0,0,69,12,3,0,0,0,0,11,20,4,0,0,0,0,26,1431,581,134,41,13,6,2199,229,87,4,0,0,0,324,0,0,0,0,0,0,0,11,7,5,0,0,0,20,239,96,11,0,0,0,343,6,13,6,4
40401,6566,10428,4894,4943,1792,610,29230,2491,1544,447,238,96,37,4850,471,512,164,85,18,3,1252,2958,2054,607,322,118,40,6098,2310,1086,253,98,29,6,3782,196,56,25,11,0,0,278,112,62,25,0,3,0,205,17,8,3,0,0,0,28,2640,1212,298,112,28,6,4294,15,15,0,0,0,0,37,3,0,0,0,0,0,9,24,32,10,6,0,0,75,38,49,13,13,0,3,117,0,0,0,0,0,0,5,12207,13746,5816,5385,1942,655,39745,6838,10470,4948,5232,1776,699,29954,2379,1563,524,277,87,65,4893,487,623,260,161,39,5,1579,2863,2186,787,444,127,72,6474,2432,1201,328,171,29,15,4174,186,74,41,19,3,3,326,79,73,14,10,0,0,176,20,10,3,0,0,0,41,2720,1363,386,198,35,15,4719,5,15,0,0,0,0,19,3,0,0,0,0,0,3,27,11,3,10,3,0,51,31,23,3,10,3,0,73,5,5,3,0
40402,3475,4980,2506,2401,851,365,14570,1325,899,388,236,87,49,2987,241,250,85,33,13,3,625,1566,1154,467,270,103,49,3609,1754,766,148,54,14,6,2744,61,24,3,4,0,0,96,71,17,4,0,0,3,94,39,12,5,0,0,0,60,1920,821,166,54,16,11,2995,7,9,0,0,0,0,18,0,0,0,0,0,0,0,31,15,11,3,3,0,65,38,22,11,7,5,0,91,3,0,0,0,0,0,3,7008,6972,3155,2737,974,418,21267,3864,5222,2738,2615,977,458,15875,1453,846,348,198,80,56,2986,316,348,120,72,20,10,883,1766,1191,470,274,98,68,3865,1416,649,227,75,27,7,2399,68,44,13,3,0,0,127,117,88,7,0,0,0,208,10,8,0,4,0,0,21,1610,776,245,82,27,7,2756,27,7,0,0,0,0,35,0,0,0,0,0,0,0,21,22,7,8,8,0,63,47,30,9,8,4,0,96,16,3,4,0
40403,3661,5662,2465,2375,870,301,15324,1278,786,218,93,28,10,2408,150,217,93,35,4,3,506,1428,1008,312,127,30,17,2917,2713,1284,266,88,21,8,4380,248,181,39,6,3,0,482,196,77,20,3,0,0,295,27,7,5,0,0,0,37,3183,1556,326,106,29,10,5206,10,12,4,0,0,0,25,0,0,0,0,0,0,0,13,14,3,4,0,0,32,22,23,4,4,0,0,58,0,0,0,0,0,0,0,8295,8240,3106,2613,928,322,23502,3756,5510,2637,2639,875,345,15765,1272,797,245,112,41,10,2481,191,257,123,78,10,3,651,1460,1055,365,193,47,15,3139,2514,1432,442,189,49,4,4634,227,145,73,29,8,0,489,89,79,18,13,0,0,193,12,4,4,0,0,0,25,2846,1661,532,225,55,9,5333,3,3,0,0,0,0,9,0,0,0,0,0,0,0,6,11,0,0,0,0,20,15,13,0,0,0,0,28,5,0,0,0
40501,2104,4215,1698,1852,770,254,10889,199,92,7,11,0,0,311,3,3,0,0,0,0,10,201,97,7,11,0,0,324,206,66,8,4,0,0,291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,11,211,75,3,8,0,0,297,61,31,7,8,5,5,117,3,0,0,0,0,0,4,3,17,0,3,3,3,31,72,43,13,9,8,7,152,0,0,0,0,0,0,0,2591,4430,1720,1877,776,260,11658,2525,4529,1709,1914,802,288,11765,199,121,30,12,7,3,365,4,7,0,3,0,0,23,200,127,28,19,8,3,387,223,87,9,5,3,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,223,86,9,5,3,0,326,38,22,6,0,0,0,66,0,3,0,0,0,0,3,11,10,4,0,0,0,26,43,30,8,0,3,0,91,0,7,0,0
40502,1971,3124,1029,964,444,181,7710,129,103,36,35,23,7,325,0,3,0,0,0,0,3,129,105,36,35,23,7,324,128,27,3,0,0,0,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,3,125,35,3,0,0,0,162,35,22,0,3,0,0,56,3,3,0,0,0,0,9,7,18,6,8,4,3,47,41,46,8,8,4,3,108,4,0,0,0,0,0,4,2266,3305,1071,1001,469,189,8314,2281,3279,1003,980,503,219,8273,113,32,11,3,0,0,154,0,0,0,0,0,0,3,115,40,11,3,0,0,163,117,22,4,3,0,0,142,0,0,0,0,0,0,0,8,3,0,0,0,0,13,0,0,0,0,0,0,4,122,26,4,3,0,0,159,14,12,0,0,0,0,32,3,0,0,0,0,0,5,10,26,15,3,0,0,50,25,41,12,3,0,0,88,7,3,0,0
40503,2467,3811,1343,1147,637,265,9667,399,177,65,30,19,21,717,8,3,0,0,0,0,6,407,180,62,30,19,21,720,255,38,4,3,0,0,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,255,42,4,3,0,0,305,37,22,3,0,0,0,65,8,3,0,0,0,0,9,15,13,10,8,3,0,43,57,38,9,8,3,3,122,8,0,0,0,0,0,6,3192,4072,1421,1195,661,288,10825,2748,3902,1247,1164,553,264,9878,393,185,57,39,26,8,708,0,3,3,0,0,0,4,396,188,56,39,26,8,710,282,57,0,4,0,0,341,6,0,0,0,0,0,8,34,3,0,0,0,0,34,9,3,0,0,0,0,16,330,67,0,7,0,0,403,45,10,3,0,0,0,62,6,0,0,0,0,0,4,14,13,4,8,3,0,51,68,30,11,8,4,3,114,5,4,0,0
40504,2307,3792,943,917,443,167,8562,117,55,12,5,8,0,200,0,0,0,4,0,0,5,117,55,14,12,8,0,201,157,50,8,0,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,159,50,12,0,0,0,222,67,42,6,4,3,0,122,3,3,0,0,0,0,10,9,14,7,5,4,0,39,80,53,16,5,10,0,164,3,0,0,0,0,0,3,2665,3951,988,932,457,172,9157,2651,4103,1000,954,444,166,9313,191,88,6,3,0,0,300,6,6,9,8,0,0,37,200,101,14,13,3,0,334,95,23,3,3,0,0,133,3,0,0,0,0,0,0,16,5,0,0,0,0,19,3,0,0,0,0,0,3,121,27,3,3,0,0,154,67,57,0,3,0,0,130,3,3,0,0,0,0,5,12,15,3,5,3,0,38,78,68,7,11,3,0,170,0,0,0,0
40601,3482,5900,2300,2420,1060,463,15631,1586,1257,470,310,139,64,3831,26,24,11,18,0,0,86,1618,1287,485,333,135,71,3921,720,204,37,20,5,5,988,34,12,3,0,0,0,44,21,3,0,0,0,0,23,9,5,0,0,0,0,21,783,223,37,21,6,5,1078,121,59,11,14,3,0,205,20,12,4,6,0,0,37,24,21,12,5,5,0,61,160,93,27,19,9,4,308,0,0,0,0,0,0,0,6044,7503,2850,2790,1213,543,20940,4259,6502,2469,2415,1119,452,17218,1444,1095,389,234,109,51,3322,33,33,16,5,3,3,94,1471,1133,409,237,108,52,3416,659,189,37,13,10,0,906,51,14,0,0,0,0,69,31,16,3,0,0,0,49,8,0,0,0,0,0,9,746,222,37,15,10,0,1036,115,48,3,0,0,0,162,18,22,3,4,0,0,51,14,19,9,3,3,0,43,148,78,12,12,6,0,257,7,3,3,3
40602,1963,2621,1168,1181,552,372,7863,333,187,80,62,21,10,691,5,4,3,0,0,0,15,336,187,83,65,21,10,710,265,73,14,8,3,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,13,270,77,17,8,5,0,372,148,60,16,10,4,0,233,65,22,0,4,0,6,92,5,8,4,3,0,0,19,218,89,19,14,8,6,346,12,4,6,0,0,0,20,2802,2976,1296,1269,580,389,9310,2121,2777,1222,1186,522,376,8205,252,147,48,36,12,12,504,20,23,4,3,0,0,50,265,170,55,37,12,12,556,282,76,16,5,0,4,385,0,0,0,0,0,0,0,35,5,3,0,0,0,44,3,0,0,0,0,0,3,324,79,12,12,0,4,429,75,35,6,4,0,0,116,13,7,0,0,0,0,19,3,8,7,0,0,0,24,89,51,9,5,0,0,154,15,20,0,3
40701,3479,6602,1782,1724,722,283,14588,248,181,15,6,0,0,443,8,23,5,8,3,0,42,254,201,12,11,0,0,488,491,207,17,10,3,0,729,8,6,0,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,0,0,5,502,212,17,8,8,0,749,73,53,5,8,6,3,154,14,3,4,0,0,0,18,17,20,13,6,3,0,50,95,76,17,13,9,3,222,0,0,0,0,0,0,3,4335,7086,1839,1759,743,284,16047,4382,7896,1976,1927,824,297,17304,421,268,19,10,0,0,720,46,76,14,3,7,0,149,467,340,35,14,10,4,869,331,114,13,9,3,0,469,25,4,0,0,0,0,30,11,4,0,0,0,0,17,4,0,0,0,0,0,5,366,121,19,9,3,0,520,86,42,3,3,0,0,128,9,9,0,3,0,0,27,13,13,4,3,0,3,39,104,67,11,11,3,0,200,7,0,0,0
40702,4461,7819,3090,3208,1462,492,20534,531,336,128,73,34,15,1128,8,8,0,0,0,0,21,543,346,133,75,34,15,1151,995,385,67,17,3,0,1462,7,3,0,0,0,0,8,21,18,0,3,0,0,50,5,0,0,3,0,0,13,1036,401,70,18,6,0,1532,87,35,8,6,5,3,150,3,3,0,0,0,0,13,19,23,12,6,3,3,63,111,56,20,15,6,6,222,0,3,0,0,0,0,4,6150,8628,3314,3325,1513,521,23446,5206,8473,3088,3186,1474,490,21919,471,291,76,38,10,10,906,20,19,3,5,0,0,52,488,313,85,46,11,10,954,1065,347,70,15,9,0,1505,7,3,0,0,0,0,11,24,18,3,0,0,0,42,12,0,0,0,0,0,12,1101,361,71,15,9,0,1559,55,25,0,3,0,0,82,8,3,4,0,0,0,18,17,13,4,0,0,0,35,75,41,7,3,0,0,137,9,5,3,0
40703,5303,8745,3370,3205,1529,613,22760,648,305,83,46,21,9,1118,9,6,5,3,3,0,22,656,314,92,51,20,13,1140,812,260,44,27,5,3,1151,0,0,0,0,0,0,0,23,9,0,0,0,0,35,4,3,0,0,0,0,8,835,273,48,29,5,3,1196,275,145,23,15,5,4,471,36,24,5,3,0,0,72,19,16,11,6,3,0,60,332,191,41,30,7,0,601,4,9,0,3,0,0,15,7127,9527,3542,3314,1568,628,25716,6035,9308,3259,3018,1474,577,23674,745,358,118,52,36,27,1332,15,22,3,3,4,0,49,760,380,116,53,34,25,1373,673,180,52,22,7,6,944,3,4,0,3,0,0,13,3,0,0,0,0,0,3,4,4,0,0,0,0,12,683,186,54,30,7,6,969,180,95,6,4,0,0,287,18,7,4,0,0,0,29,19,21,3,3,0,3,51,217,119,10,11,3,4,369,9,10,3,3
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,2173,4390,1853,1958,804,257,11439,342,222,38,19,6,3,623,27,17,8,3,4,0,58,371,240,49,20,7,3,683,164,99,30,10,0,0,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,172,99,31,10,3,0,313,146,104,11,6,0,3,265,15,7,0,0,0,0,25,7,6,3,7,0,0,29,168,116,12,17,7,4,319,0,4,0,0,0,0,5,2875,4846,1942,1999,823,268,12752,2568,5198,2174,2312,917,313,13486,504,280,47,16,5,0,856,52,81,14,12,9,0,169,557,361,66,28,14,0,1027,209,116,21,13,3,0,357,0,0,0,0,0,0,0,4,0,0,0,0,0,6,3,3,0,3,0,0,11,222,121,21,17,3,0,376,142,91,3,10,0,0,245,10,9,4,0,0,0,17,3,10,5,4,0,0,23,151,106,12,8,5,0,285,0,3,6,3
50102,4353,9205,4220,4660,1959,770,25173,996,592,167,86,23,16,1878,83,74,20,10,4,0,200,1080,669,194,93,25,16,2076,544,300,62,23,3,0,934,100,45,15,6,3,0,168,38,25,0,3,0,0,71,3,3,0,0,0,0,5,684,373,82,26,5,0,1177,183,113,16,11,7,5,338,15,15,3,4,4,0,46,9,12,5,0,3,0,26,207,137,32,21,14,5,418,33,14,3,0,0,0,47,6356,10391,4529,4810,2013,789,28886,5595,10993,4990,5196,2148,900,29832,1176,702,179,65,25,11,2158,82,97,32,12,3,0,239,1260,805,210,80,27,11,2397,530,268,89,38,17,3,952,67,43,10,0,0,0,125,18,10,3,0,0,0,33,23,8,8,0,3,0,30,634,328,110,40,21,3,1141,231,128,15,7,0,0,387,7,3,0,4,0,0,20,10,21,8,4,0,0,44,251,156,19,15,0,0,450,7,10,0,0
50103,1556,2882,1016,985,488,206,7143,89,17,5,0,0,3,115,0,0,6,5,3,0,7,89,23,3,3,3,3,126,112,50,9,7,3,3,185,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,117,56,9,7,3,3,194,23,18,4,11,0,3,61,7,14,4,0,0,0,26,7,10,3,0,3,0,26,47,44,8,11,7,3,122,0,0,0,0,0,0,0,1811,2999,1045,1006,500,217,7580,1876,3270,1010,1035,498,213,7900,72,17,3,3,0,0,98,0,4,0,0,0,0,4,69,19,3,3,0,0,96,159,52,11,7,0,0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,52,11,7,0,0,218,16,7,4,0,0,0,30,9,7,3,0,0,0,25,8,8,6,0,0,0,19,34,20,8,5,0,0,74,4,8,0,0
