SA3_CODE_2016,C16_75_99_CF_CU15_NDS,C16_75_99_CF_NCU15_DS,C16_75_99_CF_NDCO,C16_75_99_CF_T,C16_100_149_CF_NC,C16_100_149_CF_Cu15DS_,C16_100_149_CF_CU15_NDS,C16_100_149_CF_NCU15_DS,C16_100_149_CF_NDCO,C16_100_149_CF_T,C16_150_199_CF_NC,C16_150_199_CF_Cu15DS_,C16_150_199_CF_CU15_NDS,C16_150_199_CF_NCU15_DS,C16_150_199_CF_NDCO,C16_150_199_CF_T,C16_200_224_CF_NC,C16_200_224_CF_Cu15DS_,C16_200_224_CF_CU15_NDS,C16_200_224_CF_NCU15_DS,C16_200_224_CF_NDCO,C16_200_224_CF_T,C16_225_274_CF_NC,C16_225_274_CF_Cu15DS_,C16_225_274_CF_CU15_NDS,C16_225_274_CF_NCU15_DS,C16_225_274_CF_NDCO,C16_225_274_CF_T,C16_275_349_CF_NC,C16_275_349_CF_Cu15DS_,C16_275_349_CF_CU15_NDS,C16_275_349_CF_NCU15_DS,C16_275_349_CF_NDCO,C16_275_349_CF_T,C16_350_449_CF_NC,C16_350_449_CF_Cu15DS_,C16_350_449_CF_CU15_NDS,C16_350_449_CF_NCU15_DS,C16_350_449_CF_NDCO,C16_350_449_CF_T,C16_450_549_CF_NC,C16_450_549_CF_Cu15DS_,C16_450_549_CF_CU15_NDS,C16_450_549_CF_NCU15_DS,C16_450_549_CF_NDCO,C16_450_549_CF_T,C16_550_649_CF_NC,C16_550_649_CF_Cu15DS_,C16_550_649_CF_CU15_NDS,C16_550_649_CF_NCU15_DS,C16_550_649_CF_NDCO,C16_550_649_CF_T,C16_650_749_CF_NC,C16_650_749_CF_Cu15DS_,C16_650_749_CF_CU15_NDS,C16_650_749_CF_NCU15_DS,C16_650_749_CF_NDCO,C16_650_749_CF_T,C16_750_849_CF_NC,C16_750_849_CF_Cu15DS_,C16_750_849_CF_CU15_NDS,C16_750_849_CF_NCU15_DS,C16_750_849_CF_NDCO,C16_750_849_CF_T,C16_850_949_CF_NC,C16_850_949_CF_Cu15DS_,C16_850_949_CF_CU15_NDS,C16_850_949_CF_NCU15_DS,C16_850_949_CF_NDCO,C16_850_949_CF_T,C16_950over_CF_NC,C16_950ov_CF_Cu15DS_,C16_950ov_CF_CU15_NDS,C16_950ov_CF_NCU15_DS,C16_950ov_CF_NDCO,C16_950ov_CF_T,C16_Rns_CF_NC,C16_Rns_CF_Cu15DS_,C16_Rns_CF_CU15_NDS,C16_Rns_CF_NCU15_DS,C16_Rns_CF_NDCO,C16_Rns_CF_T,C16_Tot_CF_NC,C16_Tot_CF_Cu15DS_,C16_Tot_CF_CU15_NDS,C16_Tot_CF_NCU15_DS,C16_Tot_CF_NDCO,C16_Tot_CF_Tot
40503,0,0,0,7,62,0,26,0,5,94,158,14,92,4,12,272,46,10,40,8,3,113,62,4,64,11,13,167,27,6,44,5,3,81,9,8,7,3,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,20,0,8,0,0,31,455,47,318,38,46,903
40504,0,0,0,18,32,3,24,3,5,62,86,0,23,0,4,120,66,10,37,3,5,122,131,16,118,11,18,292,58,14,74,7,3,155,7,3,15,3,3,31,4,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,19,0,11,0,0,33,473,47,352,37,40,943
40601,24,0,3,55,121,5,40,3,9,175,311,19,153,8,21,514,129,12,108,10,14,274,201,24,172,6,20,415,181,21,229,21,17,467,48,27,85,10,6,165,16,7,3,3,0,30,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,3,30,0,3,87,1199,140,964,71,92,2468
40602,123,6,16,252,112,6,49,3,5,177,151,15,181,13,12,363,73,7,102,0,11,194,87,13,92,6,14,208,66,13,87,3,7,181,24,4,38,0,0,63,8,3,4,0,0,15,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,38,3,48,0,12,96,762,89,829,35,94,1803
40701,3,0,0,22,45,3,16,5,4,67,82,3,32,4,3,119,69,4,41,0,3,120,216,9,134,5,28,393,271,44,276,26,40,652,57,20,70,11,15,174,6,5,8,0,3,18,0,3,3,0,0,7,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,23,4,13,0,4,41,858,102,632,61,109,1760
40702,11,3,0,30,171,10,72,6,12,271,273,31,183,15,21,529,167,14,155,11,21,369,219,37,237,12,21,524,92,31,138,16,11,289,14,13,36,9,6,72,0,3,3,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,45,5,30,4,7,88,1139,166,991,94,117,2510
40703,16,0,3,42,174,9,78,12,11,284,332,30,201,17,28,604,180,29,153,14,26,409,313,41,288,27,33,698,90,26,143,20,11,294,16,10,23,3,8,58,4,3,3,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,12,35,6,12,104,1349,177,1055,105,145,2838
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,5,0,0,10,30,0,16,0,3,48,97,4,22,3,4,134,44,4,30,4,0,82,52,4,46,6,6,115,199,14,146,12,15,384,394,63,489,41,57,1040,98,33,189,16,18,363,8,4,22,3,4,40,4,0,6,0,0,11,0,0,3,0,0,5,0,0,0,0,0,5,5,0,0,0,0,7,26,4,35,7,8,67,1048,146,1071,94,114,2483
50102,3,0,0,17,60,3,16,0,3,84,128,3,56,7,13,208,101,8,70,7,12,200,217,12,155,7,24,414,525,49,495,36,49,1152,484,126,781,60,96,1540,78,31,100,19,12,239,19,7,21,3,3,46,4,4,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,3,3,0,3,0,0,4,41,9,27,3,9,93,1747,246,1784,150,234,4158
50103,0,0,0,0,33,3,16,4,3,54,54,7,30,0,4,94,39,4,23,3,9,75,44,5,55,0,4,103,76,10,71,4,11,177,24,4,56,3,0,87,3,0,4,0,0,6,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,7,0,0,28,345,39,315,26,39,763
50201,0,0,0,7,51,3,7,0,3,63,110,3,13,3,6,132,106,3,24,4,5,145,206,0,106,8,11,334,532,43,433,46,51,1111,550,132,810,93,89,1671,127,38,146,32,28,376,38,16,26,8,11,99,13,4,12,0,4,29,0,0,0,0,0,3,0,0,0,0,0,3,0,0,7,3,0,13,39,3,17,6,3,76,1863,246,1650,199,227,4190
50301,0,0,0,0,17,0,6,0,0,24,24,0,6,0,0,30,24,0,9,0,0,33,83,3,47,3,0,133,168,7,68,3,0,254,234,8,110,12,3,367,219,7,131,7,3,371,141,13,128,25,15,323,80,21,109,10,10,228,59,22,141,30,13,264,24,21,99,15,10,170,89,91,296,75,19,562,27,7,36,6,0,77,1238,207,1234,195,84,2953
50302,0,0,3,7,54,0,20,3,0,75,106,3,10,3,5,122,78,0,22,3,3,109,290,0,98,7,4,400,773,11,279,14,10,1089,1509,17,360,21,27,1926,1294,25,369,36,29,1756,594,19,271,24,14,918,225,20,184,11,8,447,101,11,131,17,8,263,39,7,69,8,3,134,79,13,84,17,8,206,72,3,24,4,5,110,5305,124,1991,181,131,7723
50401,4,0,0,20,34,3,11,0,3,50,87,6,32,6,3,130,57,10,28,4,7,99,143,4,77,5,15,245,403,19,262,17,15,724,835,76,597,49,70,1630,419,48,299,42,47,857,96,9,62,10,10,191,18,0,12,0,0,37,3,0,8,0,0,12,5,4,3,0,0,11,7,0,0,0,0,9,41,12,24,9,5,93,2240,187,1454,154,192,4232
50402,0,0,0,0,16,0,7,0,3,25,42,0,3,0,5,51,14,0,9,0,0,24,21,4,19,0,3,43,52,4,52,0,7,122,119,19,125,9,20,298,40,29,75,12,12,167,15,9,24,9,10,67,3,4,14,0,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,15,3,12,0,5,36,372,73,358,37,65,908
50403,0,0,0,13,40,0,14,0,0,51,104,3,29,3,9,146,50,8,24,3,5,93,70,8,56,3,11,157,293,24,273,10,43,643,694,117,922,98,109,1940,196,97,350,48,69,757,41,12,86,22,11,179,20,3,18,3,11,50,5,3,5,4,0,18,5,3,6,0,0,14,4,0,6,0,0,16,38,6,42,3,9,100,1646,299,1864,209,292,4313
50501,4,0,0,5,19,0,8,0,3,32,55,3,13,0,4,69,45,4,10,0,0,61,37,5,32,0,3,79,170,4,59,6,9,251,829,67,646,54,65,1665,457,120,608,96,81,1363,120,79,304,52,47,598,58,43,136,53,15,303,33,19,66,33,6,152,14,14,24,3,8,63,7,9,25,6,3,50,38,3,30,3,8,82,1977,371,1982,306,270,4900
50502,8,0,0,21,98,3,20,0,4,122,228,9,45,9,11,304,104,13,45,4,15,183,230,15,132,12,21,404,1042,62,694,45,46,1883,2217,183,1497,104,113,4113,899,79,589,62,48,1680,289,34,282,44,29,678,116,24,181,42,18,379,52,23,84,20,7,182,23,16,38,14,3,92,24,13,67,11,6,126,119,13,44,16,7,204,5602,487,3789,388,354,10621
50503,0,0,0,8,45,3,17,0,3,69,122,6,31,0,13,164,54,12,32,4,5,109,81,13,64,11,21,181,427,43,403,29,47,945,1134,249,1559,135,155,3232,379,168,760,124,125,1559,88,57,185,40,32,403,14,17,44,4,9,92,6,8,16,4,3,34,8,0,5,3,0,15,13,7,9,0,3,29,58,12,51,8,4,132,2508,594,3225,381,433,7136
50601,4,0,0,12,25,0,11,3,4,40,57,7,25,0,0,85,46,3,27,3,3,79,87,4,68,4,10,172,289,24,349,21,46,720,348,58,540,34,70,1048,109,31,165,23,34,356,19,8,34,6,11,80,7,6,7,0,0,16,3,0,3,0,0,5,0,0,4,0,0,3,4,0,4,0,0,6,27,3,37,0,6,67,1043,141,1287,95,187,2757
50602,3,0,0,14,52,3,10,0,3,70,113,3,39,7,3,167,67,0,40,0,7,122,182,7,72,4,10,274,505,17,310,20,22,878,1132,70,728,61,61,2048,606,41,322,21,43,1032,129,12,81,4,15,237,42,4,22,9,8,76,9,3,13,0,3,26,11,0,4,0,3,18,17,0,4,0,0,24,58,3,30,3,3,98,2980,167,1714,144,187,5185
50603,5,0,0,11,54,4,21,0,0,76,109,4,26,7,5,149,58,5,23,0,3,86,61,11,44,3,8,127,331,35,298,19,19,702,802,151,1099,95,57,2205,249,132,378,87,42,895,50,44,94,32,12,227,15,7,33,11,3,71,9,3,9,0,0,18,7,4,0,6,0,9,14,0,4,0,0,18,47,6,40,3,9,101,1869,414,2119,266,160,4835
50604,3,0,3,18,34,0,19,0,7,58,82,8,42,3,4,134,52,8,28,3,4,100,91,22,79,3,15,201,351,59,498,25,31,965,633,157,948,82,91,1907,216,95,387,50,59,808,27,13,52,6,9,117,4,3,7,0,3,14,0,0,4,0,0,8,0,0,0,0,0,0,5,0,7,0,3,17,39,14,50,6,9,113,1606,384,2160,183,241,4582
50605,0,0,0,0,11,0,7,3,0,23,29,0,11,3,3,47,14,0,10,0,3,31,29,6,19,0,3,62,91,10,63,6,11,177,263,44,284,24,34,641,117,44,189,21,33,404,11,3,31,6,10,66,4,0,9,0,0,18,3,3,3,0,0,13,0,0,0,0,0,3,4,0,0,0,0,5,15,3,8,0,3,32,630,123,665,65,116,1596
50606,0,0,0,0,3,0,3,0,0,14,14,0,6,0,0,22,10,3,4,0,0,13,15,0,5,0,0,13,29,3,25,3,0,59,100,17,172,15,24,319,29,11,51,4,12,111,5,0,13,3,7,28,0,0,3,0,0,7,0,0,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,7,3,0,10,0,0,16,237,41,307,30,45,666
50607,0,0,0,3,14,3,4,0,0,27,39,6,14,0,3,62,22,0,6,0,0,34,50,8,16,4,3,82,267,3,113,4,6,393,558,12,213,21,18,823,279,13,144,19,13,461,99,12,93,14,15,235,50,8,43,14,4,120,36,7,37,15,3,92,21,5,20,5,0,48,21,8,37,5,4,66,32,0,12,5,3,55,1527,80,765,103,77,2553
50701,0,0,0,10,27,4,7,0,3,44,78,3,19,3,12,114,47,0,15,3,8,78,73,5,57,3,15,151,254,22,152,4,22,453,877,91,646,65,76,1754,383,98,559,74,82,1194,81,14,99,13,22,236,20,4,22,13,8,58,14,0,17,3,0,29,0,3,8,3,3,12,6,0,7,0,3,19,39,10,32,12,13,103,1972,262,1666,198,272,4369
50702,3,0,0,6,17,0,4,0,0,25,39,0,15,0,5,60,14,0,6,0,0,25,36,0,21,0,3,58,108,5,47,6,10,175,233,11,95,8,7,355,216,3,105,8,4,338,122,11,81,3,4,221,48,11,48,9,3,113,30,5,19,3,0,61,18,6,10,3,0,37,21,5,18,6,5,53,24,0,6,0,3,31,965,56,476,49,51,1598
50703,0,0,0,3,15,0,9,0,0,23,46,0,6,3,0,60,40,3,11,5,7,65,64,7,48,4,3,123,168,22,174,7,22,387,280,33,368,22,36,739,34,8,41,3,10,93,8,0,3,0,0,12,0,3,3,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,3,10,0,0,22,685,79,680,45,80,1573
50704,0,0,0,10,27,0,3,0,0,29,65,0,13,3,6,88,35,0,20,4,0,57,53,3,28,3,5,87,184,9,97,8,3,301,563,43,381,40,35,1056,362,92,423,73,40,986,132,50,214,56,36,488,46,30,120,29,16,238,31,13,54,19,12,122,13,8,41,9,3,77,18,14,78,13,11,124,42,6,23,3,0,72,1647,269,1532,262,175,3884
50705,3,0,0,4,36,0,18,0,0,56,105,3,25,3,8,149,59,7,20,0,3,92,201,7,196,15,14,431,490,37,408,24,53,1013,887,189,1362,122,153,2710,149,93,294,47,55,632,23,19,46,11,8,109,5,4,13,0,3,27,4,0,3,0,0,7,0,0,3,0,0,4,5,0,10,0,3,25,40,8,36,3,15,100,2060,375,2472,234,319,5450
50901,10,0,0,27,87,0,49,0,10,150,143,12,73,3,12,252,98,6,70,3,8,192,156,14,134,9,18,330,261,37,274,18,25,609,194,55,249,19,28,537,25,11,39,5,12,94,0,0,8,0,0,7,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,0,3,5,0,0,0,0,5,38,5,37,9,13,92,1199,167,1094,80,127,2668
50902,16,3,3,47,104,7,60,11,4,190,118,9,76,0,11,206,67,11,86,5,8,176,101,19,122,9,12,266,146,14,138,9,20,334,72,19,141,11,9,246,23,4,25,3,0,50,6,0,3,0,0,11,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,10,49,4,58,0,0,111,970,110,919,59,97,2154
50903,17,0,0,26,34,3,33,0,4,76,67,4,46,3,4,127,32,4,48,3,3,94,44,3,47,6,9,103,33,4,49,3,0,93,19,0,29,4,0,62,9,0,12,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,23,3,35,3,0,61,381,34,431,25,32,903
51001,132,3,18,252,131,28,207,7,27,403,120,15,142,3,25,303,77,12,85,5,9,185,91,12,97,3,14,215,101,15,106,6,12,244,149,4,120,8,7,289,136,8,97,4,14,251,77,13,66,3,8,165,46,10,61,0,3,122,25,7,25,0,3,62,10,0,13,0,0,27,18,0,10,4,0,31,107,19,90,3,17,244,1469,165,1512,70,179,3403
51002,52,3,0,94,158,41,375,24,25,625,70,5,86,6,9,171,56,5,65,3,8,128,84,14,72,7,7,186,117,7,76,4,3,208,146,7,82,11,10,250,92,3,76,10,17,190,35,7,37,0,6,82,28,0,32,0,4,65,8,3,18,0,0,33,4,0,7,0,0,14,13,3,30,3,5,58,101,22,121,7,16,261,1244,146,1491,100,139,3120
51003,51,6,3,108,102,6,112,6,16,236,75,25,168,17,12,299,60,3,67,3,6,137,73,16,76,3,3,174,106,9,111,10,15,254,172,19,139,8,16,350,105,19,110,10,6,247,67,12,74,3,8,163,36,3,54,7,4,110,32,5,59,0,3,99,8,3,35,3,4,51,30,5,46,3,3,92,109,24,172,20,16,338,1537,263,2173,164,174,4312
51101,3,0,0,3,17,0,13,0,0,30,49,5,25,4,3,84,24,0,16,3,0,45,61,9,60,4,4,138,100,10,63,3,6,185,48,16,65,8,13,149,12,8,15,8,0,39,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,3,21,0,0,34,379,65,348,28,37,859
51102,3,0,0,6,14,4,17,0,3,40,41,3,32,3,3,85,24,0,18,0,3,43,21,4,29,0,3,54,49,8,36,3,3,98,37,3,26,3,3,76,31,3,34,0,3,73,4,3,14,0,0,20,6,0,3,0,0,12,0,0,3,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,18,3,23,4,3,47,308,29,297,18,24,672
51103,14,0,0,29,49,7,64,6,8,142,106,7,87,9,10,213,87,8,58,0,7,160,141,13,134,6,5,305,236,22,235,6,19,515,190,31,257,3,21,507,64,13,121,7,15,225,22,5,57,4,4,90,3,0,10,3,0,16,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,51,0,57,3,3,116,1110,129,1253,61,110,2661
51104,12,0,0,31,73,5,43,0,12,129,125,15,59,7,9,213,108,9,87,3,7,217,136,12,120,7,16,298,297,35,284,23,38,678,177,38,217,29,38,503,36,16,31,3,3,86,3,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,7,44,3,45,4,5,99,1165,149,999,89,143,2545
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,0,0,0,0,10,0,0,0,0,19,36,8,37,7,8,91,42,10,38,5,9,112,41,6,80,9,6,147,44,9,69,6,8,134,24,3,29,0,7,64,0,0,7,0,0,11,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,12,210,40,274,38,53,607
60102,0,0,0,7,30,0,9,0,0,38,74,5,33,0,16,123,49,5,23,5,5,91,102,25,102,16,19,263,233,17,209,21,28,517,154,35,163,27,17,403,32,9,42,3,12,89,3,0,8,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,17,3,9,0,3,31,733,113,620,76,107,1647
60103,0,0,0,3,50,4,15,3,3,76,140,7,50,6,7,214,86,4,52,12,8,170,235,23,187,22,34,502,303,71,388,45,40,847,74,37,116,12,19,256,14,8,6,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,3,13,0,6,39,949,153,853,110,133,2203
60104,0,0,0,3,12,0,0,0,0,17,25,3,9,3,0,40,16,0,8,0,0,25,49,3,38,7,3,95,201,7,163,3,11,381,116,38,190,21,22,386,21,14,35,9,0,77,6,3,8,0,0,20,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,4,4,3,3,34,485,82,478,36,41,1125
60105,0,0,0,0,37,0,11,0,3,49,87,0,22,4,3,119,100,3,25,0,3,128,224,0,58,9,3,291,362,10,144,16,11,534,393,21,196,19,15,643,150,12,95,16,8,280,36,10,37,4,8,92,19,4,23,0,0,43,4,0,4,0,0,14,4,0,3,0,0,4,7,0,0,0,0,10,19,7,8,3,3,39,1462,68,648,64,53,2304
60106,0,0,0,4,9,0,0,0,0,11,30,0,8,0,0,38,14,0,9,0,3,24,53,0,35,3,5,91,69,13,70,3,12,168,31,10,48,7,6,103,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,234,22,187,17,35,497
60201,0,0,0,19,66,0,22,3,8,105,214,9,65,8,15,310,216,19,156,15,27,427,378,43,296,26,36,782,409,96,448,46,47,1046,121,50,172,19,18,381,19,6,28,0,5,66,4,0,7,5,0,13,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,24,0,29,0,5,61,1525,221,1255,128,168,3295
60202,4,0,0,6,19,3,9,0,0,38,58,3,29,3,6,94,42,5,23,3,3,76,81,11,52,3,6,160,37,12,54,10,7,117,7,9,12,3,5,42,0,0,3,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,5,0,3,29,288,50,241,28,39,650
60203,6,0,0,22,55,3,42,0,3,110,113,18,77,6,12,226,98,11,86,4,13,212,91,10,104,8,18,238,65,17,80,5,12,172,16,0,19,0,3,38,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,37,4,20,6,3,69,631,73,515,38,81,1336
60301,3,0,0,8,15,0,14,0,3,32,26,0,16,0,4,47,15,3,9,0,3,32,8,4,23,0,3,36,6,9,21,5,0,39,6,0,6,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,14,130,22,130,14,22,312
60302,0,0,0,0,11,4,4,0,5,19,19,6,16,5,0,45,30,3,10,0,9,47,64,6,50,0,10,129,50,15,77,0,4,142,10,5,25,0,5,45,4,3,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,218,39,212,13,26,511
60303,3,0,0,7,8,0,0,0,0,15,22,0,9,0,3,37,25,3,16,0,0,46,22,3,12,0,0,45,12,3,11,0,0,19,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,9,114,12,76,3,9,214
60401,0,0,0,4,47,4,26,0,3,85,177,8,58,6,18,273,152,11,109,12,27,310,212,25,203,18,27,485,121,22,155,13,22,328,22,10,38,4,3,79,7,3,5,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,17,0,10,0,0,27,790,102,628,57,93,1677
60402,0,0,0,12,47,4,20,4,0,71,129,5,52,6,9,202,123,18,85,7,26,257,242,20,188,20,26,499,132,31,161,19,18,363,23,15,42,8,3,86,4,0,6,0,0,11,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,13,0,3,36,749,96,602,70,99,1611
60403,3,0,0,7,28,3,26,3,6,67,64,4,61,3,3,134,43,3,37,3,5,82,38,9,54,5,7,114,18,9,29,4,3,57,0,3,12,0,0,15,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,19,0,0,51,297,50,332,22,33,732
69797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70101,4,0,0,11,21,0,7,0,0,28,20,3,9,0,0,31,24,0,9,0,0,35,104,4,39,3,8,155,124,5,93,3,3,223,307,8,162,7,5,486,392,14,157,13,11,588,297,12,107,9,7,436,171,9,79,5,10,271,82,9,52,4,3,152,33,10,39,6,4,84,56,6,91,7,3,165,59,7,61,8,3,140,1752,93,957,59,57,2920
70102,3,0,0,15,63,3,20,9,8,107,41,13,32,3,9,94,24,6,24,6,3,57,175,19,173,7,8,375,234,23,219,13,14,513,395,47,440,17,23,922,412,56,352,34,51,899,219,31,193,24,41,508,83,20,129,9,13,260,33,10,56,8,3,109,4,3,26,3,0,33,10,3,26,3,3,39,50,9,38,3,8,101,1787,245,1760,154,185,4136
70103,3,0,0,6,10,0,8,3,0,23,10,0,3,0,0,7,7,0,6,0,0,23,15,3,7,0,0,27,37,0,19,0,7,61,56,0,30,0,0,93,71,0,52,9,7,149,39,5,50,3,8,104,25,4,27,0,5,66,9,0,16,3,0,35,3,3,6,0,0,9,4,0,3,0,0,5,12,0,6,0,0,16,331,27,268,28,35,690
70104,3,0,0,13,43,0,20,3,3,64,15,0,23,0,4,46,14,0,15,0,3,27,122,14,209,3,9,357,84,3,91,9,3,185,246,16,219,18,22,520,363,33,327,20,30,779,216,31,277,10,26,564,78,17,166,10,12,273,20,12,45,9,4,87,3,3,9,0,0,14,3,0,3,0,0,10,42,8,74,4,3,129,1289,154,1534,87,112,3178
70201,103,0,10,188,89,9,76,0,10,181,57,3,38,0,3,106,17,4,16,0,0,41,38,3,23,3,0,62,82,0,59,0,0,145,166,16,156,8,15,356,150,25,151,8,12,348,56,16,59,0,8,138,16,7,24,4,4,55,11,4,15,0,0,32,3,0,0,0,0,8,6,0,0,0,0,7,106,18,134,8,11,282,1268,153,1363,63,147,3001
70202,35,0,6,63,28,3,55,4,7,98,13,0,17,0,8,38,11,0,15,0,0,33,3,3,10,0,0,24,7,0,5,0,3,16,17,3,7,0,6,30,6,0,6,0,0,11,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,35,0,3,75,204,19,292,9,44,582
70203,175,5,15,286,64,15,98,4,10,195,27,6,66,0,6,112,5,3,10,0,3,22,9,0,8,0,0,23,8,0,10,0,0,22,3,0,6,0,0,15,3,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,10,79,0,16,157,613,132,1008,38,123,1917
