SA3_CODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
10304,87,12,71,7,16,192,29,0,15,0,6,52,145,8,119,11,13,304,229,39,252,17,40,576,99,19,128,12,12,269,108,27,161,12,11,310,45,17,58,3,3,129,8,3,28,3,0,49,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,31,3,26,0,3,71,799,127,876,66,104,1974,81,3,76,0,9,169,17,0,10,0,4,30,66,3,34,3,13,121,149,29,138,12,31,356,87,15,89,14,14,215,172,21,165,9,17,387,165,24,248,24,28,482,102,33,186,15,14,337,14,8,59,7,3,87,7,3,14,0,0,20,0,0,0,0,0,3,4,0,3,0,0,4,0,0,4,0,0,4,0,0,4,0,0,4,36,7,32,0,0,75,889,148,1060,88,122,2304,58,4,67,7,8,139,5,0
10401,62,6,76,10,6,166,34,7,19,3,3,70,166,20,99,10,33,325,240,34,243,25,35,570,87,16,108,5,16,225,59,24,99,4,7,196,6,3,14,0,0,27,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,13,18,0,17,0,9,41,673,105,694,60,112,1644,54,5,56,0,3,126,8,0,0,0,4,12,59,4,29,4,9,113,143,3,68,6,20,228,92,6,78,4,9,190,155,22,178,8,27,392,148,40,211,20,14,433,36,11,60,4,3,121,6,3,7,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,18,0,14,0,3,35,715,103,702,55,100,1678,41,7,37,6,10,106,4,0
10402,103,9,66,3,9,188,43,0,9,3,0,56,226,20,98,10,25,379,348,38,268,12,51,719,206,22,218,10,22,484,255,60,397,47,26,783,116,39,225,18,16,413,26,13,55,9,6,108,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,0,0,15,36,3,28,3,6,74,1377,215,1363,112,158,3225,82,4,64,9,11,172,7,0,3,0,3,11,123,6,33,3,7,172,151,12,77,10,14,266,140,11,87,9,18,258,276,33,208,24,40,578,401,71,489,23,36,1020,208,88,413,55,32,796,45,19,95,4,13,175,4,0,25,3,3,33,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,0,8,3,3,20,39,5,41,3,3,91,1473,253,1536,152,178,3589,67,8,53,5,10,137,0,0
10501,244,29,244,19,25,561,48,8,69,3,15,155,142,32,215,8,21,423,67,8,95,3,6,184,10,6,19,0,3,41,6,0,5,0,3,14,0,3,8,0,0,14,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,6,28,3,46,0,12,97,571,92,713,33,84,1496,204,28,213,11,20,482,35,6,34,3,6,85,113,11,130,6,30,295,93,5,125,9,7,243,32,9,30,3,3,82,20,4,34,0,5,76,4,3,24,0,0,35,7,0,9,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,7,41,4,50,0,4,102,551,75,659,48,78,1410,178,6,141,9,20,359,30,7
10502,118,9,78,3,4,205,13,4,11,0,5,40,78,10,101,3,15,208,35,5,41,0,3,76,4,4,11,0,0,12,3,0,3,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,3,10,0,4,25,261,29,259,8,26,587,82,3,62,3,6,156,9,3,7,0,0,21,52,12,45,3,9,117,67,3,66,3,5,150,40,3,32,0,0,73,25,6,24,0,0,54,5,0,26,0,0,32,4,0,9,0,0,13,0,3,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,12,0,0,32,308,30,276,8,34,658,59,4,52,0,9,122,12,0
10503,210,26,149,12,27,424,76,6,52,9,5,148,292,31,253,14,38,628,267,36,285,12,17,627,95,24,126,7,6,261,47,14,97,4,7,172,25,12,41,4,3,89,9,3,9,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,36,3,39,3,3,81,1064,154,1075,77,107,2474,170,14,149,13,13,359,34,4,23,0,3,65,217,25,135,14,20,418,223,35,182,15,30,486,97,13,127,5,12,265,168,23,190,11,18,403,97,20,148,19,11,299,45,21,83,6,11,167,3,0,5,0,0,10,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,12,0,0,0,0,14,48,9,39,3,8,105,1111,173,1099,86,127,2598,136,17,87,8,8,254,21,0
10601,102,12,106,3,19,241,27,3,19,3,0,56,196,17,155,7,24,406,277,41,394,22,65,796,111,21,186,6,15,345,118,16,143,12,10,295,62,17,122,3,10,215,5,3,48,3,0,64,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,3,0,19,45,5,29,0,18,97,964,144,1207,65,162,2533,91,16,84,10,13,212,16,0,5,0,0,29,103,7,39,6,13,171,148,12,120,14,30,328,112,20,133,5,28,293,222,32,275,17,30,574,247,37,318,19,52,674,179,29,307,13,23,546,29,8,43,5,3,90,8,0,10,0,0,17,9,0,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,0,6,0,7,0,0,15,39,3,36,5,9,96,1200,167,1376,101,200,3054,73,9,63,4,14,160,17,0
10602,42,3,23,6,7,86,32,0,4,4,0,44,160,11,109,9,13,304,198,25,219,14,48,507,109,12,157,8,16,305,164,31,276,14,17,508,86,23,197,16,9,332,0,7,11,0,0,30,0,0,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,4,21,0,18,0,4,50,829,120,1029,77,124,2174,35,9,23,4,3,70,12,0,3,0,0,15,85,3,35,11,3,137,101,13,82,4,13,217,78,13,86,8,18,210,159,24,159,20,21,382,297,44,329,24,56,744,172,55,379,31,35,663,30,12,71,3,7,124,0,0,8,0,3,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,26,3,25,3,4,55,998,169,1199,101,171,2645,31,0,16,0,3,54,11,0
10603,87,3,42,4,11,147,38,3,25,0,0,61,189,26,238,12,16,486,277,40,316,13,49,697,157,22,196,10,13,400,206,27,262,27,28,549,98,34,177,15,16,342,15,15,42,3,3,74,0,0,0,0,0,6,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,13,27,11,38,0,6,81,1092,186,1343,94,150,2868,73,3,38,3,6,130,13,0,3,0,0,17,80,6,34,3,20,140,132,19,103,11,13,276,179,16,174,9,26,400,226,41,259,15,43,589,321,49,414,32,42,859,171,57,272,34,32,560,31,9,65,0,4,117,5,0,16,4,3,30,6,0,11,0,0,16,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,0,0,15,44,7,40,3,3,90,1284,214,1442,122,191,3253,36,0,35,5,9,86,3,0
10604,148,20,114,13,15,305,13,0,14,0,0,34,127,13,107,5,16,270,154,22,153,6,27,363,52,6,66,4,3,131,33,4,73,10,9,124,20,3,39,3,0,67,0,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,29,7,26,0,4,67,587,73,602,34,81,1376,113,11,110,11,9,249,7,0,0,0,3,8,50,6,21,3,3,79,89,5,68,4,16,174,75,14,77,7,11,181,78,5,108,4,15,212,97,12,134,7,13,261,72,20,160,10,4,258,12,3,20,3,0,32,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,9,29,11,34,7,0,80,613,87,730,45,80,1558,96,16,80,5,3,201,0,0
10701,57,3,46,5,6,117,67,0,18,3,7,91,297,13,100,15,29,453,186,33,187,16,60,479,127,26,184,22,53,407,110,28,213,16,33,403,32,17,81,5,10,151,5,0,29,0,3,44,0,0,0,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,4,13,33,3,16,3,12,67,925,121,883,91,223,2243,37,3,37,3,8,90,14,0,5,0,0,17,215,3,36,6,19,277,140,15,78,12,30,278,94,11,57,6,15,188,171,25,186,21,48,441,171,46,306,26,31,585,87,39,168,21,26,337,9,10,45,7,7,77,5,0,10,0,0,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,12,34,0,26,7,9,78,985,151,950,113,205,2405,35,4,38,4,5,87,3,0
10702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10703,60,4,46,9,6,119,29,0,7,0,4,40,227,24,70,11,21,357,181,20,128,13,44,381,185,34,173,19,49,460,277,44,388,36,55,793,131,55,269,37,22,513,25,21,55,5,0,110,0,0,4,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,3,17,27,4,20,0,7,57,1149,200,1168,128,214,2851,61,4,36,3,10,115,17,0,0,0,0,17,146,3,23,10,14,195,111,13,51,4,17,201,85,15,68,13,18,203,185,30,142,29,46,430,307,58,376,27,70,835,218,76,412,46,56,803,43,35,107,18,20,222,5,0,30,3,0,46,7,0,7,0,0,12,0,0,3,0,0,3,0,0,0,0,0,0,6,5,4,0,0,8,33,3,23,0,4,68,1232,254,1286,153,250,3165,53,4,47,8,9,122,14,0
10704,95,0,65,3,12,177,51,3,14,0,7,70,392,26,124,16,24,577,415,20,208,24,54,721,300,33,183,20,41,579,473,52,391,39,60,1012,370,49,357,37,48,865,105,28,134,13,20,304,25,6,33,9,4,77,6,3,11,3,3,23,3,0,3,0,0,10,0,0,4,0,3,3,0,0,0,0,0,0,8,0,6,0,0,17,49,4,20,3,5,85,2285,229,1553,168,281,4520,88,4,69,12,5,180,15,0,3,0,0,24,223,0,31,6,17,277,239,12,86,19,21,373,182,9,96,9,31,339,381,27,253,29,41,727,646,43,414,52,73,1229,485,65,499,56,38,1144,165,42,203,16,24,453,48,5,71,12,9,151,19,6,19,3,0,51,3,4,4,0,0,17,0,0,3,0,0,7,10,0,3,0,3,19,74,10,34,6,11,126,2582,235,1792,222,276,5115,78,7,52,7,11,150,16,0
10801,61,6,26,3,10,95,20,0,4,0,0,21,79,5,34,0,13,134,148,15,83,7,8,267,71,10,81,5,16,183,95,25,136,13,28,296,21,4,52,5,3,90,4,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,18,0,6,0,0,26,519,73,432,34,83,1137,41,3,24,0,3,74,5,0,3,0,0,6,42,0,14,0,6,64,116,11,45,3,3,181,68,8,39,6,11,130,107,14,86,9,13,229,107,24,136,18,23,303,39,12,61,5,11,132,4,0,11,0,0,15,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,22,3,15,3,0,40,552,73,437,58,66,1185,40,4,19,4,3,71,3,0
10802,97,6,54,5,8,169,41,6,27,3,6,74,161,9,90,13,21,287,210,32,203,30,27,502,77,9,126,8,11,234,46,16,103,13,4,178,5,3,19,0,0,31,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,5,18,0,14,3,0,39,657,80,635,72,85,1522,66,15,43,3,3,132,8,0,6,0,0,18,109,4,39,7,11,179,154,11,85,12,21,289,92,20,105,3,18,237,146,26,153,14,21,357,79,22,135,9,9,253,23,4,34,0,0,68,0,0,4,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,4,22,4,0,45,706,107,625,53,93,1585,50,3,33,3,4,90,0,0
10803,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,6,0,0,0,0,0,0,3,0,4,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,14,0,0,33,7,0,0,0,0,6,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,0,0,4,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,19,0,0,30,3,0,0,0,0,3,0,0
10804,99,9,33,5,5,153,48,4,10,0,3,70,160,8,48,7,11,241,305,18,160,10,22,528,179,20,176,20,23,424,267,54,397,28,32,775,112,35,194,20,19,383,24,11,37,7,3,83,0,0,6,0,0,10,0,0,3,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8,27,3,18,5,3,50,1238,167,1087,109,130,2732,80,0,43,7,3,132,9,3,7,0,0,24,104,3,8,6,9,129,146,8,46,9,18,225,119,12,65,5,16,212,258,23,208,23,27,534,316,59,411,31,39,860,191,73,371,34,33,696,37,21,64,7,3,138,6,3,11,0,3,24,3,0,9,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,3,0,12,43,3,22,3,7,85,1316,203,1269,131,160,3083,71,7,33,3,11,126,9,0
10805,83,8,73,6,7,181,22,0,31,3,5,61,237,27,94,9,29,394,255,32,261,21,42,601,82,14,118,6,11,228,66,15,109,6,7,208,11,7,29,0,7,53,3,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,7,33,8,13,3,6,62,797,110,730,57,114,1806,79,16,47,3,11,149,12,0,4,0,3,17,101,6,35,8,13,162,194,15,90,12,25,332,97,16,85,15,20,227,181,41,225,21,23,483,124,31,183,14,20,369,31,9,54,7,4,109,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,4,0,17,23,5,20,0,4,59,854,138,757,82,124,1946,59,9,46,3,11,121,3,0
10901,90,10,65,10,6,182,61,0,15,0,0,80,237,12,126,12,14,399,300,17,179,16,26,536,105,5,91,10,9,227,125,11,135,6,7,284,53,16,70,8,9,154,19,4,21,4,5,51,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,9,36,9,21,4,5,64,1030,84,736,68,78,1996,68,4,48,4,0,133,17,0,5,0,3,27,173,11,62,4,8,256,223,11,127,5,19,387,150,4,102,13,13,282,193,23,196,15,14,443,149,21,199,16,17,406,40,17,90,12,7,172,7,5,21,0,0,38,0,0,10,0,0,16,0,0,3,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,11,28,0,26,7,6,68,1062,107,909,85,86,2240,54,9,47,3,8,117,16,0
10902,77,15,94,5,7,199,17,0,16,0,3,41,87,7,74,7,11,187,28,8,39,6,3,80,5,3,11,0,0,23,0,0,3,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,0,24,0,0,33,238,31,264,22,28,584,66,5,71,3,4,147,9,0,5,0,6,19,67,5,32,0,3,108,70,3,69,4,7,161,17,3,11,3,4,37,10,3,20,0,0,37,0,3,9,0,0,14,0,0,3,0,3,12,0,0,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,6,0,11,0,0,22,259,24,234,15,28,564,74,11,49,3,3,143,3,0
10903,176,29,156,7,20,386,45,3,20,0,4,74,182,18,91,11,14,319,154,15,146,13,15,345,54,5,58,3,9,125,36,6,45,4,4,103,4,0,18,3,0,29,0,0,3,0,0,4,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,11,0,0,17,38,0,20,4,5,69,705,83,572,41,74,1472,135,16,115,12,10,292,26,0,10,0,0,42,135,10,55,9,5,211,157,16,96,7,20,290,76,5,63,9,3,159,95,10,109,8,5,229,36,11,59,3,9,115,13,4,20,3,0,36,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,6,26,4,31,3,5,65,712,80,566,50,55,1464,100,11,109,5,6,241,15,0
11001,117,18,121,12,15,278,22,3,41,7,10,78,120,9,115,9,20,277,165,16,143,5,20,341,70,22,89,4,3,186,39,9,55,7,3,122,12,7,40,4,0,63,4,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,11,23,4,18,3,4,52,589,87,622,51,76,1427,107,18,81,8,15,225,8,0,3,3,0,18,69,5,57,7,8,151,144,11,109,4,14,281,76,7,61,9,10,158,109,23,85,4,13,236,93,19,128,6,3,245,48,8,89,11,6,164,0,3,13,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,28,8,26,0,3,57,678,96,653,50,77,1556,93,15,81,8,7,209,3,0
11002,168,14,156,3,9,352,29,4,51,4,3,91,182,29,180,12,23,420,93,10,138,7,8,257,18,6,26,3,0,48,3,3,15,0,0,22,0,4,3,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,6,33,6,24,3,4,68,530,69,593,35,54,1288,139,26,122,11,8,308,18,3,12,0,3,39,119,11,73,8,12,220,145,18,127,12,22,328,71,13,83,3,9,178,62,15,100,12,3,195,17,7,38,0,6,71,8,0,19,0,0,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,0,7,18,3,23,6,3,59,605,91,599,54,74,1429,125,25,108,5,17,274,11,3
11003,159,28,228,14,15,442,29,0,19,0,7,62,134,22,170,10,30,365,84,12,103,7,13,217,43,5,63,3,9,119,34,6,43,4,3,81,13,0,12,3,0,33,3,0,12,0,3,15,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,8,36,7,36,3,10,85,543,79,687,37,83,1441,143,19,145,13,22,349,13,3,10,0,0,30,114,22,102,7,12,260,98,20,114,10,21,256,49,7,41,4,6,108,63,10,83,3,6,167,36,9,56,5,3,101,14,6,32,0,0,56,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,28,5,36,5,0,78,558,96,623,53,77,1415,121,20,124,17,19,300,13,0
11004,204,31,206,20,15,478,63,3,47,3,17,142,291,25,254,13,50,626,288,36,361,30,50,758,113,16,159,6,11,311,102,16,155,10,18,299,51,6,65,13,8,145,9,4,22,7,4,38,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,4,0,0,13,39,9,51,9,3,110,1172,158,1331,105,176,2935,166,25,158,11,21,385,21,3,13,0,3,37,163,12,72,3,12,261,251,21,196,17,40,524,158,19,157,19,29,386,236,34,298,19,42,624,230,22,310,18,28,606,71,26,155,16,14,282,13,3,16,0,0,35,0,4,0,0,0,5,0,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,16,68,10,46,5,6,145,1385,184,1421,126,198,3311,172,24,123,18,11,351,6,3
