SA3_CODE_2016,Tot_persons_C06_M,Tot_persons_C06_F,Tot_persons_C06_P,Tot_persons_C11_M,Tot_persons_C11_F,Tot_persons_C11_P,Tot_persons_C16_M,Tot_persons_C16_F,Tot_persons_C16_P,Age_0_4_C06_M,Age_0_4_C06_F,Age_0_4_C06_P,Age_0_4_C11_M,Age_0_4_C11_F,Age_0_4_C11_P,Age_0_4_C16_M,Age_0_4_C16_F,Age_0_4_C16_P,Age_5_14_C06_M,Age_5_14_C06_F,Age_5_14_C06_P,Age_5_14_C11_M,Age_5_14_C11_F,Age_5_14_C11_P,Age_5_14_C16_M,Age_5_14_C16_F,Age_5_14_C16_P,Age_15_19_C06_M,Age_15_19_C06_F,Age_15_19_C06_P,Age_15_19_C11_M,Age_15_19_C11_F,Age_15_19_C11_P,Age_15_19_C16_M,Age_15_19_C16_F,Age_15_19_C16_P,Age_20_24_C06_M,Age_20_24_C06_F,Age_20_24_C06_P,Age_20_24_C11_M,Age_20_24_C11_F,Age_20_24_C11_P,Age_20_24_C16_M,Age_20_24_C16_F,Age_20_24_C16_P,Age_25_34_C06_M,Age_25_34_C06_F,Age_25_34_C06_P,Age_25_34_C11_M,Age_25_34_C11_F,Age_25_34_C11_P,Age_25_34_C16_M,Age_25_34_C16_F,Age_25_34_C16_P,Age_35_44_C06_M,Age_35_44_C06_F,Age_35_44_C06_P,Age_35_44_C11_M,Age_35_44_C11_F,Age_35_44_C11_P,Age_35_44_C16_M,Age_35_44_C16_F,Age_35_44_C16_P,Age_45_54_C06_M,Age_45_54_C06_F,Age_45_54_C06_P,Age_45_54_C11_M,Age_45_54_C11_F,Age_45_54_C11_P,Age_45_54_C16_M,Age_45_54_C16_F,Age_45_54_C16_P,Age_55_64_C06_M,Age_55_64_C06_F,Age_55_64_C06_P,Age_55_64_C11_M,Age_55_64_C11_F,Age_55_64_C11_P,Age_55_64_C16_M,Age_55_64_C16_F,Age_55_64_C16_P,Age_65_74_C06_M,Age_65_74_C06_F,Age_65_74_C06_P,Age_65_74_C11_M,Age_65_74_C11_F,Age_65_74_C11_P,Age_65_74_C16_M,Age_65_74_C16_F,Age_65_74_C16_P,Age_75_84_C06_M,Age_75_84_C06_F,Age_75_84_C06_P,Age_75_84_C11_M,Age_75_84_C11_F,Age_75_84_C11_P,Age_75_84_C16_M,Age_75_84_C16_F,Age_75_84_C16_P,Age_grp_85ov_C06_M,Age_grp_85ov_C06_F,Age_grp_85ov_C06_P,Age_grp_85ov_C11_M,Age_grp_85ov_C11_F,Age_grp_85ov_C11_P,Age_grp_85ov_C16_M,Age_grp_85ov_C16_F,Age_grp_85ov_C16_P,OS_vis_C06_M,OS_vis_C06_F,OS_vis_C06_P,OS_vis_C11_M,OS_vis_C11_F,OS_vis_C11_P,OS_vis_C16_M,OS_vis_C16_F,OS_vis_C16_P,IP_Abor_C06_M,IP_Abor_C06_F,IP_Abor_C06_P,IP_Abor_C11_M,IP_Abor_C11_F,IP_Abor_C11_P,IP_Abor_C16_M,IP_Abor_C16_F,IP_Abor_C16_P,IP_Tor_Strt_Is_2006_Ce_M,IP_Tor_Strt_Is_2006_Ce_F,IP_Tor_Strt_Is_2006_Ce_P,IP_Tor_Strt_Is_2011_Ce_M,IP_Tor_Strt_Is_2011_Ce_F,IP_Tor_Strt_Is_2011_Ce_P,IP_Tor_Strt_Is_2016_Ce_M,IP_Tor_Strt_Is_2016_Ce_F,IP_Tor_Strt_Is_2016_Ce_P,IP_B_Ab_To_St_Is_2006_Ce_M,IP_B_Ab_To_St_Is_2006_Ce_F,IP_B_Ab_To_St_Is_2006_Ce_P,IP_B_Ab_To_St_Is_2011_Ce_M,IP_B_Ab_To_St_Is_2011_Ce_F,IP_B_Ab_To_St_Is_2011_Ce_P,IP_B_Ab_To_St_Is_2016_Ce_M,IP_B_Ab_To_St_Is_2016_Ce_F,IP_B_Ab_To_St_Is_2016_Ce_P,IP_Tot_2006_Ce_M,IP_Tot_2006_Ce_F,IP_Tot_2006_Ce_P,IP_Tot_2011_Ce_M,IP_Tot_2011_Ce_F,IP_Tot_2011_Ce_P,IP_Tot_2016_Ce_M,IP_Tot_2016_Ce_F,IP_Tot_2016_Ce_P,Brthplace_Aust_2006_Ce_M,Brthplace_Aust_2006_Ce_F,Brthplace_Aust_2006_Ce_P,Brthplace_Aust_2011_Ce_M,Brthplace_Aust_2011_Ce_F,Brthplace_Aust_2011_Ce_P,Brthplace_Aust_2016_Ce_M,Brthplace_Aust_2016_Ce_F,Brthplace_Aust_2016_Ce_P,Brthplace_Elsewhere_2006_Ce_M,Brthplace_Elsewhere_2006_Ce_F,Brthplace_Elsewhere_2006_Ce_P,Brthplace_Elsewhere_2011_Ce_M,Brthplace_Elsewhere_2011_Ce_F,Brthplace_Elsewhere_2011_Ce_P,Brthplace_Elsewhere_2016_Ce_M,Brthplace_Elsewhere_2016_Ce_F,Brthplace_Elsewhere_2016_Ce_P,LSH_Eng_only_2006_Ce_M,LSH_Eng_only_2006_Ce_F,LSH_Eng_only_2006_Ce_P,LSH_Eng_only_2011_Ce_M,LSH_Eng_only_2011_Ce_F,LSH_Eng_only_2011_Ce_P,LSH_Eng_only_2016_Ce_M,LSH_Eng_only_2016_Ce_F,LSH_Eng_only_2016_Ce_P,LSH_Oth_Lan_2006_Ce_M,LSH_Oth_Lan_2006_Ce_F,LSH_Oth_Lan_2006_Ce_P,LSH_Oth_Lan_2011_Ce_M,LSH_Oth_Lan_2011_Ce_F,LSH_Oth_Lan_2011_Ce_P,LSH_Oth_Lan_2016_Ce_M,LSH_Oth_Lan_2016_Ce_F,LSH_Oth_Lan_2016_Ce_P,Aust_citiz_C06_M,Aust_citiz_C06_F,Aust_citiz_C06_P,Aust_citiz_C11_M,Aust_citiz_C11_F,Aust_citiz_C11_P,Aust_citiz_C16_M,Aust_citiz_C16_F,Aust_citiz_C16_P
30907,32444,32888,65337,46566,47493,94056,59411,61474,120883,2588,2527,5117,4221,3928,8148,5012,4832,9848,5406,5289,10693,7622,7377,15001,9928,9488,19425,2281,2108,4389,3256,3110,6367,4142,4243,8382,1889,1907,3797,2609,2707,5321,3640,3748,7382,4406,4837,9248,6449,7082,13531,8172,8986,17159,5270,5610,10881,7439,7938,15377,8775,9557,18338,4257,4379,8631,6065,6307,12370,7896,8114,16014,3494,3388,6885,4631,4717,9351,5521,5897,11411,1849,1638,3485,2856,2704,5558,4254,4238,8493,806,830,1637,1127,1141,2271,1651,1658,3314,195,374,573,279,488,770,409,716,1119,333,386,725,302,377,679,474,578,1049,351,381,730,564,573,1135,1042,1135,2177,25,20,43,38,46,84,52,52,102,14,15,36,12,20,33,37,36,73,391,419,809,622,637,1259,1131,1221,2353,22657,22948,45600,31243,31921,63161,39034,40000,79035,7753,7998,15754,12842,13452,26296,16095,17215,33310,29032,29331,58362,41286,41980,83269,50692,52026,102719,1725,1963,3692,2994,3559,6552,4700,5473,10172,26728,27284,54012,36754,37933,74685,46221,47921,94139
30908,19469,21290,40766,21495,23698,45190,23385,26094,49477,1225,1166,2391,1344,1317,2669,1391,1356,2750,2873,2779,5648,2863,2712,5573,3034,2913,5948,1566,1615,3175,1730,1788,3514,1763,1764,3527,1571,1524,3094,1808,1896,3712,1823,1937,3764,2585,2829,5414,2896,3130,6025,3242,3472,6716,2700,3203,5894,2926,3337,6259,3074,3547,6626,2429,2999,5425,2633,3214,5846,2920,3456,6372,2142,2401,4548,2337,2755,5088,2418,3062,5485,1426,1501,2922,1698,1832,3525,2110,2374,4480,801,953,1752,940,1129,2070,1169,1345,2507,169,321,494,324,582,909,450,857,1307,285,365,658,316,353,669,348,388,736,127,127,257,198,190,385,261,327,588,12,17,32,7,9,21,15,15,30,0,3,6,8,10,23,8,12,17,144,154,298,216,208,423,276,360,638,11851,12903,24755,12856,14139,27002,14028,15390,29418,6118,6845,12963,7160,8000,15160,7791,8861,16651,15568,16977,32539,17026,18500,35531,17903,19620,37520,2600,3016,5624,3091,3785,6877,4017,4762,8780,15161,16678,31842,16470,18452,34929,17988,20041,38029
30909,24271,25420,49685,26556,27994,54546,28686,30204,58896,1331,1273,2606,1505,1436,2940,1410,1391,2802,2972,2750,5727,2987,2769,5763,3062,2823,5884,1875,1736,3611,2025,1901,3932,2084,1975,4059,2087,2120,4202,2558,2660,5216,2829,2871,5698,3658,3585,7238,4157,4048,8203,4441,4347,8783,3478,3679,7155,3605,3859,7467,3703,3825,7529,3200,3459,6659,3381,3711,7088,3617,3956,7569,2692,2704,5402,2866,3096,5957,3149,3428,6571,1525,1696,3219,1944,2153,4094,2511,2869,5385,1097,1600,2701,1072,1493,2563,1350,1662,3007,353,812,1162,461,872,1325,544,1062,1605,391,474,867,399,542,942,642,769,1405,240,264,503,327,343,667,498,504,1003,18,15,33,19,22,37,26,30,52,4,12,15,8,7,16,13,11,29,265,284,552,353,373,725,540,546,1081,15320,16055,31376,16005,16622,32625,16689,17109,33800,6818,7400,14216,8370,9286,17665,9399,10731,20133,19377,20216,39591,20145,20993,41140,20613,21469,42085,3088,3592,6683,4334,4989,9325,5625,6560,12181,19004,20076,39083,19868,20946,40812,20969,22062,43033
30910,17017,16180,33195,17939,17386,35329,20438,20397,40836,634,583,1218,663,636,1299,788,729,1523,1339,1301,2643,1422,1384,2814,1646,1540,3186,956,870,1823,901,922,1822,991,1012,2007,1834,1663,3496,1812,1865,3672,1773,1846,3619,2685,2266,4951,3275,2780,6052,3747,3506,7248,2258,2083,4337,2405,2072,4482,2587,2432,5020,2214,2274,4486,2269,2333,4600,2655,2877,5534,2360,2273,4629,2335,2317,4655,2463,2584,5047,1508,1453,2960,1697,1694,3393,2373,2303,4675,982,1046,2028,857,939,1797,1092,1095,2191,260,363,621,303,440,742,321,466,785,3117,3054,6169,2173,2430,4598,3245,4051,7301,79,76,157,105,111,223,158,158,315,6,10,24,16,10,22,4,12,22,3,3,3,3,3,9,5,4,13,91,87,178,123,127,251,173,173,348,8797,8665,17461,9890,9612,19500,10572,10344,20917,4594,4704,9296,5795,5894,11685,7118,7479,14594,11571,11386,22958,12974,12651,25629,13467,13251,26717,1979,2196,4170,2804,2956,5759,4316,4627,8944,11268,11313,22580,12531,12412,24942,13644,13502,27147
31001,28699,29038,57736,31957,31622,63571,36354,35875,72230,2348,2245,4591,2517,2445,4966,2731,2667,5401,4591,4387,8980,4716,4367,9082,5031,4828,9855,2130,1937,4067,2419,2279,4700,2602,2346,4946,2051,1985,4034,2445,2197,4643,2884,2597,5485,4337,4422,8760,4938,4746,9681,5969,5759,11730,4639,4634,9268,4940,4864,9800,5458,5100,10557,3564,3425,6992,4222,4035,8255,4724,4670,9391,2475,2609,5087,2876,2872,5743,3429,3418,6855,1426,1661,3085,1684,1937,3620,2056,2405,4461,899,1227,2122,906,1270,2182,1097,1407,2502,240,512,753,295,609,900,364,681,1046,170,229,402,190,256,449,279,413,696,865,841,1712,1065,931,1996,1224,1001,2228,120,81,203,95,61,154,81,57,140,54,57,107,54,65,122,74,84,163,1039,979,2025,1218,1052,2271,1384,1146,2528,17884,17868,35749,18868,18149,37019,20325,18840,39163,8988,9334,18321,11203,11623,22828,13334,14176,27505,18485,19592,38078,18813,19491,38304,18745,19348,38089,7245,7714,14962,9485,10249,19734,12447,13480,25927,22738,24058,46799,23788,24939,48729,25970,27002,52971
31002,25111,24548,49661,28900,28049,56948,31626,31100,62726,1572,1507,3078,2011,1785,3796,1876,1811,3688,3960,3863,7826,4354,4002,8352,4447,4192,8634,1717,1654,3371,2017,1904,3916,2120,1924,4041,1321,1077,2396,1445,1343,2784,1710,1686,3400,2484,2539,5019,2858,2941,5796,3183,3210,6394,3531,3711,7237,3767,3915,7681,3647,3848,7493,3717,3679,7397,4194,4222,8416,4461,4565,9024,3511,3266,6780,4006,3839,7842,4479,4369,8850,2105,1856,3962,2789,2481,5274,3695,3439,7137,980,999,1973,1173,1113,2285,1622,1466,3085,216,402,616,295,505,795,401,583,979,143,112,255,97,87,187,153,121,274,554,482,1031,796,746,1545,1112,1070,2188,70,40,109,58,55,118,59,39,100,25,19,41,29,33,58,66,64,129,648,539,1181,890,839,1727,1235,1172,2410,20867,20437,41302,24124,23433,47556,25687,24953,50640,2545,2543,5093,2943,3076,6017,3137,3347,6480,22872,22850,45730,26208,26059,52264,27932,27781,55711,476,544,1013,621,693,1311,721,893,1617,22167,22245,44414,25502,25450,50952,27542,27414,54953
31003,42369,43623,85993,46843,48066,94913,51240,52966,104207,3294,3113,6407,3782,3711,7494,4013,3706,7728,6877,6643,13521,7067,6726,13798,7728,7378,15104,3321,3041,6362,3612,3451,7061,3610,3423,7032,2872,2882,5757,3312,3225,6540,3594,3551,7139,5379,5675,11054,6161,6421,12586,7011,7613,14628,6229,6568,12798,6481,6802,13286,6641,6834,13470,5639,5738,11379,6279,6339,12619,6657,7039,13694,4258,4267,8526,4881,5012,9890,5582,5776,11366,2604,2800,5407,3125,3311,6430,3796,4089,7886,1523,1998,3526,1639,2130,3766,1980,2483,4463,374,899,1267,494,942,1438,630,1068,1699,150,204,356,145,126,274,148,213,369,1281,1323,2605,1699,1755,3451,2359,2295,4652,46,49,93,85,67,150,108,90,204,66,80,150,73,85,160,98,93,191,1391,1451,2845,1854,1907,3764,2564,2479,5044,34901,36146,71051,38237,39537,77769,41005,42400,83412,4975,4989,9965,6014,6158,12168,6611,6940,13551,38967,40128,79093,42471,43694,86165,45318,46727,92049,1412,1563,2977,2035,2326,4367,2622,2913,5539,37970,39239,77209,41413,42894,84301,44771,46368,91138
31004,24255,24064,48315,33056,33304,66359,41587,42323,83910,2210,2156,4366,3446,3358,6809,4245,3961,8204,4315,3980,8292,5687,5278,10964,7265,6898,14163,1892,1834,3732,2514,2490,5003,3082,2937,6025,1805,1910,3721,2497,2707,5202,3100,3236,6333,3688,3956,7639,5632,5919,11555,6908,7712,14619,3757,3803,7558,4959,5095,10052,6020,6289,12310,3122,2993,6111,3866,3905,7776,4912,4988,9898,2132,1983,4116,2685,2595,5280,3382,3432,6813,926,917,1840,1258,1273,2534,1877,1868,3748,330,433,765,411,522,938,640,757,1402,79,100,178,92,158,250,149,235,387,115,122,242,150,223,373,252,360,616,642,719,1364,934,1059,1989,1291,1391,2687,51,63,113,67,61,126,105,81,189,51,49,95,59,57,112,71,70,134,746,824,1567,1050,1180,2232,1462,1543,3005,16664,16552,33209,21875,21961,43837,26312,26432,52745,5791,5928,11716,9508,9790,19302,12556,13117,25675,19738,19494,39237,26003,26176,52176,30846,30871,61715,3027,3267,6290,5541,5740,11276,8172,8903,17072,20196,20126,40328,26329,26494,52825,32030,32457,64490
31101,5454,5421,10874,6076,6305,12379,6825,7084,13915,322,300,619,431,441,877,387,394,785,843,856,1704,870,912,1780,970,1008,1979,397,368,761,426,444,867,445,428,871,227,251,481,324,275,601,349,362,710,557,555,1113,600,652,1252,675,705,1382,771,776,1547,768,880,1649,780,858,1641,789,740,1531,869,854,1721,951,1012,1964,730,699,1433,776,779,1555,926,901,1830,472,422,893,610,554,1165,822,813,1636,273,308,577,305,332,635,387,401,791,67,140,211,93,181,271,134,195,328,64,81,144,15,38,57,28,38,67,172,174,349,265,305,572,312,353,666,24,9,31,13,14,25,14,9,27,8,14,23,12,4,18,21,19,39,200,201,398,293,320,613,348,382,723,4583,4514,9100,5081,5254,10334,5486,5669,11156,536,590,1127,667,710,1379,727,804,1538,4922,5078,10000,5605,5896,11499,6019,6403,12416,99,110,213,113,135,253,149,186,336,4735,4903,9639,5413,5660,11073,5884,6218,12100
31102,16167,16522,32693,18619,19141,37757,19935,20993,40928,1232,1130,2365,1636,1493,3127,1561,1558,3120,2522,2475,4995,2641,2503,5140,2923,2765,5688,1253,1293,2551,1473,1404,2875,1302,1288,2596,1213,1141,2355,1356,1398,2755,1464,1450,2911,2183,2181,4363,2644,2764,5403,2694,2985,5684,2203,2361,4567,2499,2500,4999,2565,2627,5190,2127,2271,4400,2209,2441,4651,2451,2619,5069,1696,1682,3377,2001,2150,4150,2085,2335,4421,1021,1061,2086,1323,1438,2763,1771,2039,3807,566,686,1258,679,768,1446,864,1000,1867,148,243,389,166,279,445,251,327,580,52,84,140,58,85,140,79,108,192,412,434,844,481,507,989,656,709,1362,44,35,82,42,41,83,53,41,95,21,21,44,28,32,62,24,32,54,476,496,970,554,582,1134,725,783,1508,11697,11756,23456,12972,13216,26186,13838,14242,28077,3348,3641,6986,4298,4663,8965,4729,5245,9973,14218,14506,28730,15911,16356,32267,16816,17554,34368,1025,1093,2118,1474,1615,3084,1880,2083,3964,13634,13946,27581,14938,15580,30518,15968,16807,32772
31103,32752,33069,65820,36146,36566,72713,39393,40423,79812,2710,2605,5314,3271,3114,6383,3288,3193,6482,6018,5710,11733,5968,5647,11618,6477,6183,12660,2820,2661,5477,3071,2846,5917,3089,2833,5924,2443,2516,4957,2705,2724,5431,2967,2914,5884,4371,4727,9097,5160,5337,10498,5635,6073,11704,4863,5254,10118,4846,5257,10105,5041,5352,10394,4444,4507,8950,4799,5052,9850,4913,5334,10248,3020,2909,5926,3571,3553,7123,4208,4300,8510,1348,1297,2645,1784,1782,3565,2514,2588,5099,589,652,1239,795,881,1680,992,1156,2153,118,236,350,182,368,545,270,492,761,116,145,258,121,203,330,176,306,481,638,709,1343,852,956,1814,1106,1142,2253,74,61,132,83,67,153,75,58,126,33,33,64,53,61,118,83,84,165,740,799,1544,993,1090,2086,1263,1282,2548,23088,23461,46550,24844,25078,49927,25735,25935,51671,7417,7517,14937,9370,9662,19033,10855,11644,22504,27231,27645,54871,29283,29574,58857,29670,30137,59809,3746,3825,7567,5182,5445,10627,7080,7644,14720,27464,27950,55420,29469,30066,59535,30949,31697,62643
31104,15772,15440,31214,18941,18404,37343,22905,22686,45587,1273,1250,2523,1486,1340,2824,1646,1581,3230,3007,2886,5899,3519,3267,6778,3917,3747,7664,1241,1114,2352,1505,1419,2923,1793,1739,3535,728,694,1423,911,837,1755,1391,1337,2725,1864,2133,3994,1882,2155,4036,2621,2787,5410,2868,2950,5810,3291,3495,6787,3396,3540,6934,2269,2215,4488,2893,2762,5651,3455,3518,6973,1703,1425,3131,2032,1924,3955,2488,2441,4932,569,505,1077,1051,851,1905,1647,1420,3072,213,205,419,304,274,578,440,458,901,35,70,104,59,87,144,104,110,214,116,150,272,56,78,128,94,158,259,251,246,497,368,367,739,636,626,1264,10,15,31,25,33,57,38,45,80,15,14,31,7,10,20,25,18,44,275,276,549,400,416,817,692,696,1389,12051,11706,23760,14771,14308,29077,17585,17330,34912,2642,2716,5355,3278,3330,6611,3800,3882,7686,14331,14030,28361,17334,16843,34178,20432,20180,40609,580,636,1223,850,931,1782,1096,1227,2324,13617,13334,26947,16695,16310,33007,19769,19708,39476
31105,24320,24846,49166,26922,27960,54881,29301,30477,59779,1765,1672,3445,2132,2087,4221,2198,2077,4273,3925,3734,7660,3884,3726,7614,4229,3957,8185,2096,2092,4195,2186,2044,4227,2103,1999,4105,1772,1732,3501,2028,2053,4079,2117,2037,4150,3391,3517,6912,3771,3968,7737,4139,4318,8456,3355,3686,7044,3667,3966,7635,3919,4139,8055,3405,3695,7097,3411,3781,7195,3578,3919,7500,2726,2500,5229,3075,3232,6309,3241,3611,6855,1175,1208,2385,1812,1724,3532,2458,2555,5009,561,755,1315,700,980,1684,987,1250,2241,128,248,376,244,398,643,328,609,937,121,179,298,127,171,296,173,218,387,376,435,813,556,587,1141,706,739,1436,43,37,83,44,60,98,44,59,98,20,20,44,39,42,83,57,59,114,439,499,940,632,690,1325,800,847,1654,16886,17390,34279,18471,19051,37520,19462,19890,39355,5909,5997,11902,7017,7485,14502,7883,8526,16412,21102,21508,42614,23063,23694,46753,23860,24399,48263,1949,2165,4108,2595,3028,5623,3676,4185,7861,20428,21199,41624,22265,23225,45490,23524,24488,48007
31106,35535,36446,71983,37354,38001,75355,38367,38904,77280,2787,2674,5458,3102,3028,6129,3052,2960,6010,5665,5338,11008,5521,5258,10779,5727,5501,11226,2904,2691,5599,2984,2741,5728,2745,2548,5293,2728,2829,5556,2786,2755,5536,2789,2575,5364,5018,5220,10237,5578,5605,11184,5687,5771,11467,4670,5055,9728,5117,5310,10427,5359,5414,10777,4548,5070,9614,4385,4788,9177,4489,4702,9189,4402,4442,8848,4327,4703,9025,3900,4343,8244,1923,1736,3659,2520,2331,4853,3156,3312,6472,715,975,1694,797,996,1792,1154,1234,2389,168,410,578,241,490,729,312,547,861,185,260,446,222,283,508,257,353,607,808,945,1761,945,1029,1974,1092,1213,2302,99,117,218,134,130,261,113,124,232,70,86,153,87,91,179,88,90,181,976,1156,2131,1163,1246,2413,1289,1429,2719,23054,23557,46616,23247,23734,46974,22621,23027,45644,9717,10157,19870,11522,11979,23500,13085,13225,26307,28127,28748,56869,27995,28476,56474,26225,26778,53000,5045,5444,10489,6984,7447,14430,9746,9746,19489,28520,29676,58197,29072,29910,58983,28823,29496,58321
31201,17477,14718,32197,19389,16089,35481,17917,15578,33494,1345,1263,2611,1575,1481,3058,1446,1373,2813,2594,2318,4914,2706,2397,5104,2475,2302,4780,1052,870,1926,1124,893,2017,883,777,1658,1166,935,2101,1305,1050,2354,1003,946,1952,2604,2262,4868,3112,2685,5802,2943,2724,5664,2797,2350,5153,3055,2459,5521,2684,2194,4878,2613,2110,4716,2871,2257,5129,2461,2046,4508,1971,1384,3347,2141,1544,3685,2174,1618,3786,833,681,1509,979,748,1727,1251,964,2214,420,410,834,399,418,821,462,454,916,92,142,237,119,145,266,133,181,313,350,279,632,352,267,617,264,326,594,529,488,1017,609,578,1193,751,735,1481,63,55,116,67,48,115,75,84,164,52,37,90,81,79,155,66,81,150,645,577,1223,759,702,1467,896,905,1800,13631,12051,25680,14926,13050,27971,13236,11729,24968,1444,1362,2808,1959,1738,3695,1810,1891,3699,14819,13154,27972,16263,14239,30500,14361,12891,27254,485,464,954,774,697,1473,874,941,1818,14383,12824,27201,15704,13755,29460,14218,12686,26909
31202,51484,49537,101016,58238,54562,112797,58256,56713,114969,3567,3350,6910,4161,3974,8130,3957,3800,7757,7952,7484,15440,8167,7659,15833,8215,7802,16012,3579,3413,6990,4044,3706,7750,3733,3531,7264,3227,3108,6339,3809,3471,7274,3375,3323,6700,6769,6442,13210,8186,7546,15731,7664,7821,15483,7992,7837,15829,8640,7962,16600,7701,7576,15281,7817,7196,15015,8897,8123,17025,8692,8256,16946,5532,5003,10538,6557,5793,12344,7547,6863,14415,3043,2982,6025,3591,3407,6992,4591,4356,8952,1651,1953,3606,1747,2091,3839,2158,2364,4517,350,770,1120,445,837,1279,618,1027,1645,334,354,688,304,272,577,268,351,621,1109,1128,2237,1461,1449,2909,1770,1894,3664,552,595,1151,624,681,1305,618,679,1292,266,285,548,360,343,706,452,494,946,1924,2007,3936,2437,2469,4910,2839,3067,5909,41900,40945,82847,46787,45317,92100,46104,45503,91609,4679,4749,9425,6677,6571,13248,6470,6999,13472,45840,45018,90862,51293,49737,101034,50077,49543,99620,1377,1474,2851,2545,2591,5133,2920,3392,6310,44566,43921,88480,49601,48322,97924,49831,49605,99441
31203,9009,7948,16954,9703,8830,18533,10993,10227,21224,502,435,932,664,578,1243,656,578,1232,1068,965,2035,1113,1082,2194,1353,1235,2590,501,457,959,482,448,933,513,511,1031,754,706,1456,647,647,1302,705,759,1464,1460,1296,2758,1545,1440,2980,1838,1718,3556,1489,1370,2858,1528,1409,2933,1592,1505,3090,1406,1209,2613,1514,1326,2844,1528,1366,2893,1053,829,1887,1251,1051,2305,1420,1342,2764,507,383,885,666,501,1167,981,776,1756,222,218,436,253,244,495,335,312,640,50,79,134,42,104,147,75,120,203,1074,1202,2270,623,704,1326,1206,1620,2829,107,128,239,179,189,367,226,255,479,35,28,58,40,31,69,37,26,64,15,16,30,18,15,33,19,27,48,152,168,327,237,231,471,286,303,585,6541,5938,12473,7044,6514,13559,7589,6905,14498,1266,1224,2486,1455,1514,2976,1683,1898,3586,7591,6946,14542,8231,7677,15913,8862,8261,17123,306,304,609,345,433,776,561,670,1229,7264,6614,13875,7765,7283,15046,8477,7845,16319
31301,13350,14005,27354,14824,15707,30535,16008,17028,33043,610,579,1188,703,678,1376,584,603,1186,1537,1570,3107,1681,1560,3241,1658,1577,3236,725,682,1405,824,814,1635,754,739,1496,518,503,1017,530,531,1060,589,517,1111,965,1053,2014,1030,1130,2167,1076,1153,2227,1391,1540,2932,1511,1728,3238,1401,1559,2958,1684,1798,3478,1765,2000,3767,1896,2110,4007,2307,2571,4879,2434,2673,5101,2514,2912,5423,2079,2097,4180,2593,2662,5252,3265,3473,6742,1281,1240,2525,1392,1452,2839,1772,1744,3512,251,373,624,366,483,844,496,647,1143,107,99,211,85,125,210,93,132,227,191,248,435,284,321,603,415,426,840,11,18,25,27,14,40,24,17,38,7,10,15,7,17,24,18,13,33,208,268,473,317,350,668,454,460,911,10209,10670,20878,11250,11899,23146,11942,12500,24435,2283,2435,4713,2660,2922,5581,2834,3194,6029,12366,12869,25237,13612,14397,28011,14533,15308,29841,323,428,748,426,549,971,442,609,1045,11759,12361,24115,12958,13808,26768,14010,14780,28792
31302,22874,23722,46598,28960,30258,59217,32914,34549,67460,1830,1742,3569,2662,2482,5137,2720,2461,5178,3851,3730,7589,4654,4496,9150,5070,4907,9971,1885,1740,3625,2230,2214,4447,2267,2263,4535,1424,1459,2885,2099,2241,4338,2353,2556,4911,2756,2985,5746,3861,4261,8124,4634,5013,9642,3124,3473,6599,3786,4080,7866,4023,4315,8338,2941,3208,6152,3467,3693,7160,3988,4330,8317,2478,2496,4975,2960,3233,6193,3459,3767,7220,1458,1450,2910,1913,1935,3844,2756,2908,5660,852,999,1854,1000,1086,2085,1192,1332,2527,265,439,705,323,546,865,453,701,1158,115,112,235,178,225,404,279,498,778,532,527,1062,898,957,1856,1422,1543,2962,57,41,96,86,69,149,67,60,126,39,44,85,66,67,130,88,91,185,628,611,1244,1049,1094,2139,1580,1695,3266,18230,18747,36975,22448,23278,45724,25198,25868,51065,3187,3555,6743,4291,4842,9135,5144,5928,11069,20901,21574,42476,25630,26782,52412,28481,29404,57886,813,1069,1879,1310,1607,2918,2049,2564,4614,20158,20992,41146,24480,25797,50275,27763,28884,56649
31303,5492,4581,10075,5942,5350,11290,7137,6094,13232,273,263,535,334,318,655,333,337,675,706,699,1404,789,770,1558,848,785,1633,343,304,649,387,315,703,402,343,739,397,169,566,338,212,553,472,288,759,788,447,1239,712,539,1253,1000,617,1618,852,726,1582,842,799,1643,994,769,1761,787,722,1511,847,798,1644,940,899,1836,729,673,1404,838,816,1658,928,914,1843,400,328,725,580,500,1079,811,733,1550,187,172,358,221,191,406,328,273,606,31,75,108,46,86,133,81,132,212,10,20,31,20,37,55,30,34,70,185,103,286,202,121,318,359,186,546,52,4,52,20,3,19,19,7,27,3,3,8,16,8,22,21,5,28,244,110,349,237,134,365,407,197,600,4506,3772,8277,4820,4359,9180,5492,4646,10135,686,497,1179,792,699,1496,992,828,1814,4259,4240,8495,4879,4895,9771,5327,5289,10613,117,86,209,222,201,419,321,277,594,4123,4098,8222,4719,4773,9490,5218,5196,10419
