SA3_CODE_2016,C06_CFC_SMS_MRM_NDC_UR_1,C06_CFC_SMS_MRM_NDC_UR_2,C06_CFC_SMS_MRM_NDC_UR_3,C06_CFC_SMS_MRM_NDC_UR_4mo,C06_CFC_SMS_MRM_NDC_UR_Total,C06_CFC_SMS_M_DfM_NDC_UR_1,C06_CFC_SMS_M_DfM_NDC_UR_2,C06_CFC_SMS_M_DfM_NDC_UR_3,C06_CFC_SMS_M_DfM_NDC_UR_4mo,C06_CFC_SMS_M_DfM_NDC_UR_Tot,C06_CFC_SMS_Tot_NDC_UR_1,C06_CFC_SMS_Tot_NDC_UR_2,C06_CFC_SMS_Tot_NDC_UR_3,C06_CFC_SMS_Tot_NDC_UR_4mo,C06_CFC_SMS_Tot_NDC_UR_Tot,C06_1_PF_NDC_UR_1,C06_1_PF_NDC_UR_2,C06_1_PF_NDC_UR_3,C06_1_PF_NDC_UR_4mo,C06_1_PF_NDC_UR_Tot,C06_Tot_NDC_UR_1,C06_Tot_NDC_UR_2,C06_Tot_NDC_UR_3,C06_Tot_NDC_UR_4mo,C06_Tot_NDC_UR_Tot,C11_CFC_SMS_MRM_NDC_UR_1,C11_CFC_SMS_MRM_NDC_UR_2,C11_CFC_SMS_MRM_NDC_UR_3,C11_CFC_SMS_MRM_NDC_UR_4mo,C11_CFC_SMS_MRM_NDC_UR_Tot,C11_CFC_SMS_M_DfM_NDC_UR_1,C11_CFC_SMS_M_DfM_NDC_UR_2,C11_CFC_SMS_M_DfM_NDC_UR_3,C11_CFC_SMS_M_DfM_NDC_UR_4mo,C11_CFC_SMS_M_DfM_NDC_UR_Tot,C11_CFC_SMS_Tot_NDC_UR_1,C11_CFC_SMS_Tot_NDC_UR_2,C11_CFC_SMS_Tot_NDC_UR_3,C11_CFC_SMS_Tot_NDC_UR_4mo,C11_CFC_SMS_Tot_NDC_UR_Tot,C11_1_PF_NDC_UR_1,C11_1_PF_NDC_UR_2,C11_1_PF_NDC_UR_3,C11_1_PF_NDC_UR_4mo,C11_1_PF_NDC_UR_Tot,C11_Tot_NDC_UR_1,C11_Tot_NDC_UR_2,C11_Tot_NDC_UR_3,C11_Tot_NDC_UR_4mo,C11_Tot_NDC_UR_Tot,C16_CFC_SMS_MRM_NDC_UR_1,C16_CFC_SMS_MRM_NDC_UR_2,C16_CFC_SMS_MRM_NDC_UR_3,C16_CFC_SMS_MRM_NDC_UR_4mo,C16_CFC_SMS_MRM_NDC_UR_Tot,C16_CFC_SMS_M_DfM_NDC_UR_1,C16_CFC_SMS_M_DfM_NDC_UR_2,C16_CFC_SMS_M_DfM_NDC_UR_3,C16_CFC_SMS_M_DfM_NDC_UR_4mo,C16_CFC_SMS_M_DfM_NDC_UR_Tot,C16_CFC_SMS_Tot_NDC_UR_1,C16_CFC_SMS_Tot_NDC_UR_2,C16_CFC_SMS_Tot_NDC_UR_3,C16_CFC_SMS_Tot_NDC_UR_4mo,C16_CFC_SMS_Tot_NDC_UR_Tot,C16_1_PF_NDC_UR_1,C16_1_PF_NDC_UR_2,C16_1_PF_NDC_UR_3,C16_1_PF_NDC_UR_4mo,C16_1_PF_NDC_UR_Tot,C16_Tot_NDC_UR_1,C16_Tot_NDC_UR_2,C16_Tot_NDC_UR_3,C16_Tot_NDC_UR_4mo,C16_Tot_NDC_UR_Tot
40202,1623,2034,863,335,4856,573,544,227,114,1452,2194,2579,1090,447,6311,1661,1169,432,195,3455,3856,3749,1520,646,9767,1654,2108,888,486,5133,806,623,275,135,1840,2465,2725,1165,620,6976,1955,1292,539,257,4037,4418,4019,1703,875,11010,1848,2253,997,593,5687,832,694,288,149,1961,2683,2942,1285,743,7654,2087,1324,589,337,4337,4772,4266,1871,1078,11988
40203,1372,1594,523,198,3682,274,193,67,33,563,1642,1791,585,227,4241,1089,584,181,92,1955,2734,2375,764,324,6195,1878,1930,605,245,4655,296,204,68,35,599,2173,2128,680,273,5257,1052,645,208,114,2019,3226,2772,886,389,7274,2491,2508,679,231,5906,318,228,79,30,657,2808,2732,763,264,6565,1041,641,196,87,1965,3846,3378,956,347,8525
40204,3375,3976,1429,490,9264,868,692,270,105,1934,4239,4664,1697,601,11206,2348,1501,518,216,4582,6585,6168,2224,815,15785,3738,4128,1440,593,9900,943,778,292,133,2151,4676,4911,1736,724,12044,2480,1594,546,216,4840,7161,6501,2279,942,16888,3967,4442,1579,741,10726,933,816,278,124,2152,4894,5257,1856,868,12877,2518,1631,576,241,4969,7414,6887,2430,1114,17844
40205,2945,4198,1341,304,8793,505,416,117,36,1079,3451,4616,1464,338,9867,1344,856,264,66,2534,4797,5468,1733,408,12399,2819,3930,1198,278,8231,537,441,126,43,1144,3354,4372,1325,322,9381,1370,856,297,70,2591,4724,5230,1618,400,11973,2827,3805,1172,286,8096,557,460,150,57,1229,3387,4264,1322,348,9321,1334,939,258,61,2589,4718,5202,1582,412,11909
40301,749,987,323,78,2139,134,88,22,3,250,883,1075,347,80,2384,411,187,37,7,640,1296,1264,383,86,3029,879,1040,369,60,2336,139,93,23,8,268,1019,1131,396,62,2610,433,187,39,11,668,1448,1324,434,79,3281,864,1130,367,53,2410,160,147,35,6,345,1024,1281,402,57,2751,462,198,48,11,719,1481,1477,453,67,3471
40302,2262,2915,872,229,6276,413,289,95,43,839,2677,3204,970,266,7116,1401,746,210,60,2416,4082,3954,1176,324,9532,2613,3016,900,212,6746,485,360,104,42,982,3098,3375,999,257,7723,1394,758,203,67,2417,4487,4131,1201,322,10139,2946,3357,864,221,7381,552,417,100,38,1108,3496,3771,964,259,8484,1336,773,210,58,2377,4833,4545,1170,319,10867
40303,1904,2754,912,217,5785,266,200,51,20,542,2169,2952,967,244,6322,729,478,119,23,1351,2898,3428,1085,267,7671,1947,2911,938,219,6012,289,237,59,17,603,2239,3148,991,234,6608,733,471,118,28,1346,2973,3619,1112,258,7959,1966,3153,939,170,6234,301,321,83,23,725,2267,3473,1017,191,6957,705,512,120,21,1360,2979,3983,1140,220,8317
40304,4384,5916,1954,567,12830,1086,864,327,113,2390,5473,6782,2279,685,15222,2757,1749,569,185,5258,8225,8533,2849,869,20483,4381,5961,1900,595,12829,1281,1127,381,133,2927,5666,7094,2274,725,15758,2877,1859,608,203,5547,8540,8947,2883,936,21306,4330,5843,1841,505,12522,1358,1275,453,119,3203,5688,7123,2292,621,15720,2912,2053,659,214,5840,8597,9177,2952,839,21563
40401,2609,3494,1052,271,7435,453,326,102,37,909,3060,3824,1158,307,8345,1629,851,273,85,2839,4687,4672,1429,394,11183,2836,3694,1087,278,7886,510,379,111,36,1038,3344,4073,1200,312,8930,1600,913,291,115,2917,4939,4981,1490,424,11845,3018,3942,1094,274,8332,563,480,142,44,1231,3586,4424,1231,320,9565,1572,928,268,94,2861,5156,5356,1505,411,12423
40402,1323,1565,483,137,3514,359,278,72,26,739,1689,1848,555,165,4254,1090,624,207,71,1994,2776,2472,763,235,6246,1480,1727,506,161,3871,376,314,91,30,813,1850,2039,598,196,4685,1111,662,196,81,2039,2961,2696,792,278,6724,1526,1730,466,160,3880,410,322,67,38,843,1934,2055,532,200,4730,1093,610,213,62,1976,3026,2663,748,264,6703
40403,1328,1695,526,142,3690,246,166,41,10,464,1576,1860,565,155,4153,822,400,96,36,1357,2403,2265,657,194,5511,1622,1991,555,147,4317,284,194,38,14,534,1907,2190,594,165,4849,771,387,119,28,1301,2682,2577,711,191,6154,1978,2184,573,117,4858,312,222,64,19,612,2294,2405,636,132,5470,773,425,93,31,1319,3063,2827,725,168,6787
40501,894,1289,494,147,2825,170,177,69,30,441,1060,1464,566,178,3272,350,245,82,25,701,1409,1714,646,201,3965,852,1314,545,153,2859,224,200,83,11,519,1071,1508,634,166,3379,406,236,105,31,782,1477,1747,741,197,4157,843,1263,561,154,2826,256,227,79,27,584,1100,1490,635,179,3410,373,285,129,35,819,1473,1773,766,216,4223
40502,498,668,342,126,1636,127,108,42,19,293,620,773,381,142,1923,246,161,69,13,483,868,931,452,154,2409,451,650,344,111,1558,119,125,61,31,339,570,781,403,139,1893,243,175,72,40,527,813,953,476,183,2424,407,577,359,122,1463,130,123,62,19,340,541,701,420,144,1803,270,177,57,18,527,808,879,478,159,2327
40503,558,774,431,150,1916,151,157,72,52,437,704,939,511,201,2351,421,280,98,55,848,1122,1215,601,255,3199,535,747,352,140,1770,177,178,86,43,480,716,920,437,177,2252,417,267,121,51,858,1134,1189,551,233,3106,507,608,341,106,1560,161,173,65,35,431,663,779,405,142,1992,388,251,111,56,808,1058,1036,514,193,2800
40504,422,608,299,93,1418,119,109,44,23,296,541,716,346,114,1717,289,157,67,32,547,825,870,411,149,2259,421,616,270,77,1392,134,130,50,29,344,555,755,326,107,1736,308,201,68,31,611,858,959,393,137,2353,419,511,272,78,1278,136,133,51,35,354,555,647,322,114,1636,282,201,73,33,593,836,848,394,147,2229
40601,1225,1724,727,259,3944,440,398,187,89,1123,1669,2127,916,347,5065,882,570,215,98,1761,2552,2693,1133,443,6823,1218,1643,754,197,3808,493,480,176,84,1228,1708,2119,926,281,5031,926,526,208,105,1767,2638,2645,1136,382,6795,1066,1499,692,197,3460,483,482,168,76,1213,1556,1984,860,270,4669,897,535,181,105,1726,2449,2520,1044,382,6392
40602,587,793,328,102,1808,244,228,73,42,586,828,1027,401,140,2400,423,281,112,46,866,1252,1306,511,189,3262,586,681,307,96,1658,278,242,106,49,671,861,924,408,143,2331,413,236,117,53,820,1272,1162,522,198,3152,457,533,251,84,1320,265,243,100,47,657,725,770,349,131,1973,355,238,123,60,780,1084,1011,473,194,2755
40701,835,1116,492,136,2576,251,244,95,33,624,1083,1359,587,167,3205,502,313,102,34,950,1584,1669,688,204,4154,826,1229,498,146,2702,297,279,100,33,714,1119,1511,600,179,3410,608,378,133,41,1162,1736,1885,733,225,4574,877,1200,488,160,2723,305,304,92,32,740,1184,1508,578,186,3467,587,418,150,41,1194,1774,1924,726,225,4656
40702,1585,2246,1065,291,5182,394,348,146,56,944,1980,2599,1205,339,6127,834,541,205,54,1636,2816,3138,1413,400,7760,1414,2179,1001,275,4865,446,402,169,48,1059,1858,2581,1166,324,5930,912,581,221,93,1810,2768,3164,1386,409,7735,1340,1979,884,292,4500,457,417,147,84,1104,1801,2398,1034,376,5608,826,536,226,77,1667,2621,2934,1265,449,7271
40703,1555,2136,1003,291,4987,455,400,171,77,1098,2009,2541,1171,368,6093,881,643,234,108,1870,2890,3186,1410,475,7960,1455,1977,904,233,4564,459,409,176,80,1126,1910,2377,1076,315,5686,970,680,229,128,2005,2878,3061,1312,442,7691,1287,1793,780,218,4077,481,413,165,92,1147,1766,2205,941,314,5225,960,665,258,108,1991,2728,2875,1199,421,7216
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,815,1324,521,120,2788,327,262,94,44,726,1142,1585,618,166,3511,517,370,108,24,1012,1655,1952,724,189,4525,1000,1530,588,159,3281,371,335,120,45,871,1372,1864,710,204,4152,605,412,132,35,1182,1976,2280,845,238,5338,1171,1818,739,151,3883,452,420,137,45,1057,1622,2239,878,194,4933,624,515,153,48,1342,2251,2753,1030,245,6276
50102,2147,3092,1150,354,6748,624,580,212,85,1502,2763,3672,1365,441,8246,1204,791,266,107,2369,3967,4461,1635,549,10613,2300,3314,1281,383,7278,793,709,256,122,1876,3097,4026,1534,502,9154,1377,949,318,117,2763,4472,4976,1853,622,11919,2394,3511,1363,399,7661,830,770,283,100,1979,3225,4280,1639,495,9647,1473,1044,359,146,3022,4700,5324,1994,645,12663
50103,468,644,337,122,1574,152,160,60,31,409,622,811,394,152,1982,230,180,58,20,493,852,990,450,177,2477,429,664,333,115,1539,152,164,64,33,416,580,832,397,150,1954,275,191,60,28,561,853,1018,457,174,2508,405,606,272,122,1409,153,148,67,25,389,555,750,338,151,1795,268,162,70,18,516,820,914,409,166,2306
50201,1411,2004,747,225,4384,470,421,157,52,1100,1883,2423,901,281,5486,944,662,236,99,1935,2825,3084,1137,375,7419,1779,2437,898,282,5393,684,570,220,103,1584,2465,3008,1120,384,6972,1321,833,340,120,2615,3784,3845,1456,499,9587,2145,2747,1034,318,6244,779,690,279,112,1857,2918,3441,1315,433,8104,1432,1022,339,148,2951,4355,4461,1656,584,11056
50301,1730,2825,1321,298,6172,169,139,44,18,367,1895,2957,1368,320,6537,614,434,131,38,1212,2510,3393,1495,352,7748,1795,3094,1425,311,6615,202,159,58,23,443,1995,3247,1481,333,7056,561,418,136,23,1142,2559,3671,1618,352,8199,1903,3193,1531,278,6910,215,213,77,16,526,2116,3411,1610,302,7434,587,455,113,25,1177,2707,3864,1720,321,8613
50302,2005,2289,735,120,5145,299,173,43,12,530,2303,2460,778,137,5680,935,410,92,13,1450,3237,2874,864,154,7126,2418,2825,848,155,6247,434,237,52,13,735,2852,3063,900,162,6982,917,418,86,15,1429,3767,3475,990,177,8411,2829,3226,929,120,7113,508,320,64,16,904,3335,3552,992,136,8015,915,474,115,13,1519,4249,4028,1109,149,9536
50401,1971,2316,707,176,5177,411,239,84,32,769,2386,2562,794,209,5941,1199,593,174,66,2033,3591,3155,967,272,7982,2249,2628,779,200,5846,396,328,92,47,861,2649,2952,863,244,6707,1146,616,164,53,1987,3793,3570,1036,298,8694,2550,2795,764,229,6337,519,355,94,32,993,3071,3148,860,258,7335,1130,609,176,45,1963,4193,3756,1039,303,9300
50402,1098,1504,660,198,3455,245,203,94,30,568,1337,1711,751,229,4026,488,353,137,43,1019,1826,2065,880,271,5045,1141,1393,594,169,3291,282,269,102,39,695,1422,1657,697,209,3984,504,334,137,44,1022,1926,1991,835,254,5008,1095,1418,552,155,3221,302,303,93,27,724,1398,1728,644,181,3945,512,347,123,34,1016,1901,2070,766,219,4958
50403,2746,3772,1458,483,8467,679,569,199,86,1532,3426,4338,1661,574,9997,1352,878,317,151,2698,4781,5224,1974,720,12697,3246,4303,1530,543,9624,802,682,225,123,1834,4052,4991,1756,663,11458,1570,1036,379,183,3167,5620,6024,2131,850,14619,4259,5145,1777,564,11737,1054,874,324,140,2393,5313,6012,2098,709,14130,1891,1312,468,210,3885,7203,7323,2567,916,18016
50501,5301,7534,2580,582,15993,803,631,209,59,1705,6101,8167,2784,644,17697,1943,1313,394,113,3766,8046,9478,3175,759,21460,5217,7657,2494,523,15901,850,755,222,81,1918,6070,8415,2717,605,17814,1846,1203,333,78,3471,7921,9620,3055,687,21279,4945,7758,2503,494,15703,967,839,238,88,2125,5911,8597,2742,582,17830,1713,1206,329,86,3335,7627,9809,3077,663,21170
50502,4298,5598,1873,567,12338,778,451,131,44,1402,5080,6046,2012,610,13746,2575,1272,410,179,4436,7648,7320,2418,793,18179,5179,6622,2092,651,14539,927,583,179,61,1757,6104,7209,2275,709,16295,2593,1360,391,165,4506,8698,8568,2660,876,20803,5984,7386,2261,587,16226,1111,753,191,60,2117,7098,8138,2458,647,18341,2539,1456,389,146,4532,9640,9597,2846,794,22877
50503,3474,5076,1946,644,11144,789,661,275,109,1840,4269,5738,2220,757,12982,1630,1090,404,183,3306,5896,6826,2624,944,16284,5054,7161,2487,880,15582,1176,1010,369,152,2713,6231,8166,2861,1034,18290,2246,1502,522,251,4522,8470,9675,3381,1279,22811,6368,8502,2838,975,18679,1596,1327,474,172,3571,7963,9828,3308,1150,22246,2820,1968,621,305,5716,10784,11795,3926,1457,27966
50601,1273,1570,651,343,3838,403,340,146,58,948,1675,1904,801,399,4788,866,601,207,84,1756,2542,2502,1013,488,6543,1673,1963,765,345,4742,542,441,183,79,1242,2213,2404,945,429,5981,1084,663,206,111,2068,3303,3065,1154,536,8057,2615,3045,1004,410,7076,715,523,196,85,1532,3328,3572,1205,497,8601,1356,793,259,119,2523,4682,4362,1462,613,11120
50602,1359,1293,409,132,3196,299,186,62,30,579,1661,1479,474,160,3769,951,472,143,56,1620,2611,1953,614,215,5390,1857,1729,528,173,4287,385,224,72,17,697,2241,1952,597,190,4981,897,451,154,64,1559,3138,2405,750,252,6541,2038,2021,572,179,4807,421,275,78,22,803,2462,2299,651,201,5613,841,461,144,46,1491,3300,2759,799,250,7109
50603,2432,3173,1193,331,7131,351,256,75,40,717,2777,3426,1266,374,7848,1162,704,198,82,2135,3939,4125,1469,448,9985,2921,3557,1256,353,8095,349,255,91,20,718,3273,3810,1352,378,8805,1131,626,192,65,2012,4400,4434,1540,441,10819,3224,4104,1327,343,9001,349,253,92,24,725,3577,4360,1420,369,9724,1040,648,201,78,1966,4614,5016,1621,451,11694
50604,2734,3447,1300,491,7977,683,545,206,86,1518,3416,3990,1508,584,9491,1494,890,345,140,2868,4908,4878,1853,723,12362,3440,3935,1466,585,9422,689,635,229,101,1658,4126,4571,1696,687,11079,1578,1020,346,153,3103,5698,5598,2044,840,14183,4131,4815,1697,668,11317,675,595,231,90,1597,4809,5414,1928,761,12911,1580,1051,400,172,3201,6387,6463,2331,930,16110
50605,1437,1887,738,236,4300,345,283,96,39,766,1782,2171,836,273,5071,679,442,143,53,1325,2470,2621,986,326,6398,1513,2026,771,229,4538,366,340,103,40,857,1878,2362,875,274,5390,683,467,149,53,1359,2562,2834,1027,331,6745,1583,2285,840,215,4929,379,361,117,43,899,1958,2646,963,254,5828,702,484,160,60,1409,2660,3130,1127,319,7237
50606,383,519,238,115,1260,78,106,32,11,226,458,627,273,122,1479,136,78,33,16,265,597,704,302,141,1747,491,725,300,151,1658,147,153,51,17,364,635,872,354,169,2025,186,139,64,15,404,823,1010,412,181,2429,859,1080,413,180,2530,268,254,79,35,634,1119,1334,495,206,3158,303,208,82,29,617,1426,1543,570,238,3776
50607,998,1248,392,68,2703,148,72,25,4,252,1143,1321,422,71,2958,502,273,75,22,871,1649,1591,493,86,3823,1120,1412,440,76,3047,142,79,33,10,265,1265,1491,473,86,3310,481,260,64,16,823,1744,1749,533,105,4131,1308,1492,422,84,3311,171,104,16,10,301,1479,1603,439,92,3615,480,281,60,27,846,1963,1883,498,115,4462
50701,2273,3065,1014,271,6627,481,383,124,48,1033,2756,3452,1136,315,7656,1200,715,225,95,2233,3958,4163,1357,411,9890,2932,3790,1210,292,8223,613,512,165,58,1350,3545,4305,1375,349,9578,1289,767,243,88,2385,4837,5072,1617,440,11961,3421,4458,1398,304,9585,742,658,165,71,1639,4165,5119,1562,377,11220,1337,899,279,87,2603,5503,6019,1840,460,13824
50702,774,941,301,59,2072,245,161,40,18,462,1018,1100,346,79,2536,618,254,59,12,949,1636,1355,402,93,3485,798,1072,350,70,2291,244,183,58,16,501,1043,1247,414,86,2795,507,281,59,26,879,1547,1531,474,114,3666,898,1155,365,53,2468,306,228,59,12,612,1202,1387,430,67,3085,519,270,74,16,880,1723,1656,497,84,3964
50703,519,633,296,111,1554,220,187,92,49,542,737,819,382,163,2098,374,250,94,37,758,1108,1066,482,204,2852,773,864,345,142,2123,302,274,104,53,726,1073,1135,446,197,2850,533,342,121,42,1036,1604,1473,567,240,3882,1229,1349,432,178,3186,381,284,101,53,820,1607,1636,540,232,4008,613,435,190,64,1303,2219,2071,724,298,5310
50704,3053,4477,1614,386,9527,333,232,81,29,669,3380,4711,1694,413,10197,1171,809,199,48,2217,4551,5522,1889,457,12417,3189,4567,1521,337,9609,400,314,79,17,808,3590,4878,1597,353,10422,1128,738,203,45,2108,4714,5620,1797,399,12529,3231,4686,1506,320,9739,413,372,108,32,929,3649,5055,1614,353,10670,1163,767,202,48,2178,4809,5823,1814,401,12848
50705,2319,3221,1295,431,7262,662,561,218,98,1541,2981,3782,1509,528,8805,1233,856,321,108,2522,4216,4644,1833,643,11330,2930,4073,1477,505,8980,1002,851,310,130,2291,3937,4924,1780,636,11271,1606,1030,394,150,3173,5537,5951,2173,785,14449,3458,4663,1740,567,10431,1166,1096,411,174,2846,4625,5757,2148,739,13273,1810,1364,481,182,3842,6442,7121,2631,919,17114
50901,1192,1647,722,319,3883,404,360,120,62,941,1598,2006,848,380,4827,741,484,177,72,1480,2333,2493,1025,446,6301,1252,1736,741,288,4013,393,383,156,76,1016,1647,2115,901,366,5026,748,506,192,89,1531,2392,2628,1089,452,6565,1124,1658,733,254,3768,390,420,163,68,1045,1509,2079,898,322,4817,693,493,192,80,1461,2204,2576,1090,404,6275
50902,1144,1575,781,321,3815,339,301,155,89,887,1481,1874,937,410,4703,539,337,156,68,1098,2016,2213,1092,480,5805,1139,1561,726,290,3722,361,351,166,83,965,1503,1908,892,375,4681,566,400,147,96,1213,2069,2310,1041,475,5897,1064,1421,691,249,3422,395,380,163,66,994,1454,1803,855,308,4415,589,373,156,89,1198,2044,2178,1006,396,5621
50903,457,672,356,104,1585,123,146,55,40,361,571,824,403,140,1940,215,110,61,25,412,789,928,471,165,2353,453,639,333,97,1519,148,138,62,39,386,603,769,393,138,1898,232,125,56,32,448,829,898,447,166,2347,371,552,289,82,1304,152,114,66,28,354,526,666,356,113,1660,215,136,52,35,434,738,801,409,144,2097
51001,441,563,270,156,1437,338,270,156,106,875,783,840,425,263,2314,463,302,150,110,1027,1253,1135,581,369,3343,550,660,284,147,1641,363,335,170,128,1004,909,1000,457,279,2646,612,366,170,128,1278,1528,1361,627,405,3917,536,653,297,110,1595,429,365,190,133,1119,967,1022,490,243,2713,575,398,184,129,1293,1545,1417,678,369,4004
51002,400,487,220,85,1189,168,123,65,39,400,569,610,287,120,1590,179,105,37,28,345,744,715,330,154,1940,468,563,277,93,1408,206,171,85,38,497,672,737,358,132,1904,194,100,40,32,359,865,836,402,164,2265,461,638,293,96,1486,215,219,81,39,556,674,853,376,134,2044,198,123,53,29,404,873,981,430,166,2445
51003,586,945,330,99,1963,249,244,93,44,633,831,1190,424,149,2595,158,110,39,27,335,985,1294,465,180,2926,602,1004,365,101,2071,280,235,105,46,662,883,1238,466,144,2729,202,120,49,18,389,1085,1360,511,160,3121,688,1072,461,136,2363,319,292,144,44,799,1012,1368,606,176,3154,255,144,60,35,500,1263,1507,668,218,3650
51101,331,496,235,83,1153,114,96,72,15,295,437,597,308,101,1445,185,122,55,21,387,630,718,365,122,1828,333,518,231,77,1163,114,139,55,22,332,446,656,287,101,1490,203,118,38,24,387,650,781,321,128,1883,318,444,205,74,1044,111,132,57,19,323,428,580,262,95,1360,164,125,35,21,347,594,700,298,120,1710
51102,139,225,99,55,520,93,67,35,26,210,235,289,130,83,732,118,61,26,23,231,352,352,157,101,961,167,234,91,40,535,107,81,32,16,231,272,318,120,55,761,135,62,41,16,253,405,376,162,77,1016,169,236,78,34,527,87,84,23,15,212,262,325,103,52,738,125,72,31,20,250,384,395,137,69,986
51103,809,1151,540,196,2697,429,368,143,85,1022,1238,1522,679,280,3719,506,313,109,47,978,1748,1833,794,324,4696,923,1214,523,175,2835,430,337,165,72,1012,1361,1547,690,254,3846,535,320,130,54,1037,1893,1866,819,304,4883,970,1159,503,151,2787,436,339,164,75,1010,1404,1496,663,229,3791,492,301,114,56,963,1896,1796,781,282,4759
51104,1060,1495,670,238,3459,398,389,169,101,1062,1464,1884,844,336,4524,643,435,170,88,1336,2106,2322,1015,425,5858,1123,1558,662,229,3570,449,434,166,113,1163,1571,1996,824,345,4735,738,549,213,98,1591,2305,2540,1036,440,6320,968,1486,636,179,3265,444,407,183,92,1124,1413,1890,819,272,4391,702,536,203,114,1553,2115,2430,1016,388,5947
59797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60101,355,520,175,61,1112,125,129,60,47,363,483,644,236,106,1474,364,263,89,56,765,846,908,325,160,2238,367,489,186,61,1104,189,158,66,37,457,555,649,251,96,1559,400,289,104,57,863,958,942,359,156,2421,398,457,149,51,1061,205,190,76,35,503,604,646,229,88,1563,411,292,124,65,887,1013,937,351,154,2452
60102,1323,1664,550,154,3689,309,259,100,52,726,1636,1925,653,207,4415,820,534,172,67,1593,2457,2457,821,271,6006,1326,1691,567,152,3739,365,280,130,52,826,1688,1966,696,209,4566,853,570,185,71,1685,2547,2545,883,283,6252,1205,1702,585,162,3660,411,411,129,38,991,1610,2117,722,204,4656,848,600,213,80,1743,2455,2718,931,288,6401
60103,1130,1361,510,179,3183,458,361,115,52,992,1590,1727,627,232,4175,1146,633,190,99,2066,2736,2361,810,331,6238,1115,1248,442,195,3003,502,408,175,84,1159,1615,1653,616,279,4157,1180,681,259,105,2223,2795,2332,872,383,6379,1104,1180,450,162,2894,524,437,169,81,1202,1630,1615,616,241,4099,1129,769,261,116,2278,2761,2381,879,357,6382
60104,886,1267,464,146,2766,192,143,59,19,421,1082,1412,524,168,3188,412,316,91,37,852,1492,1724,618,205,4040,939,1278,475,162,2858,220,211,59,35,527,1163,1484,539,199,3380,474,331,114,36,952,1632,1820,648,236,4336,870,1318,493,150,2835,229,242,86,35,592,1102,1557,578,187,3422,512,364,116,34,1032,1619,1927,691,222,4453
60105,1193,1567,530,132,3419,279,186,39,16,527,1469,1749,576,151,3947,738,377,103,33,1252,2207,2128,681,182,5197,1275,1562,487,144,3474,297,234,62,18,612,1570,1805,549,160,4084,727,355,98,26,1203,2300,2160,648,180,5287,1237,1607,512,134,3486,298,248,69,12,624,1533,1856,580,149,4112,673,359,85,26,1142,2203,2211,669,173,5253
60106,390,486,175,71,1123,127,91,44,16,274,522,571,218,85,1395,267,149,43,11,481,787,723,263,99,1880,379,415,171,64,1028,166,130,45,13,350,541,545,211,80,1380,253,168,65,17,506,803,716,271,96,1885,360,437,145,68,1006,151,138,49,17,354,509,568,196,86,1359,256,192,70,19,528,759,760,264,102,1892
60201,1854,2518,966,272,5608,473,410,140,90,1106,2329,2923,1105,361,6718,1419,915,271,123,2727,3749,3843,1368,483,9444,1894,2545,951,302,5698,506,498,172,79,1262,2404,3041,1119,387,6954,1481,898,326,110,2818,3887,3936,1450,496,9769,1840,2391,868,305,5401,558,518,160,81,1317,2402,2909,1029,385,6720,1366,886,328,106,2684,3768,3793,1350,486,9404
60202,572,796,312,119,1798,135,120,57,30,344,707,921,366,151,2139,285,171,57,21,535,995,1089,420,173,2672,531,708,296,106,1639,162,147,52,25,388,687,858,354,126,2032,251,187,65,31,531,941,1041,421,160,2557,471,632,264,88,1455,173,140,50,34,395,640,775,314,118,1848,265,165,62,34,528,907,944,372,153,2377
60203,863,1218,539,162,2782,244,247,104,52,640,1106,1465,642,214,3426,516,303,120,48,994,1625,1772,758,258,4417,805,1064,428,154,2453,307,269,117,57,744,1108,1331,551,209,3196,538,310,118,65,1033,1644,1644,665,278,4230,687,873,374,151,2088,285,277,115,46,717,974,1148,487,200,2814,450,304,115,57,919,1423,1455,604,252,3732
