SA3_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
40301,0,0,0,0,0,0,3,0,0,0,0,0,0,0,217,223,14,8,12,5,10,24,49,90,333,393,404,451,600,314,478,3185,0,0,3,0,4,3,28,39,107,97,25,34,11,0,59,410,0,3,4,11,36,11,46,38,50,18,11,6,3,0,33,269,0,0,0,4,3,0,0,3,9,7,3,0,5,0,4,39,3,0,6,7,13,0,4,0,0,0,0,0,0,0,3,39,6,5,12,28,54,23,44,40,56,20,11,7,0,0,42,353,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,14,5,13,27,51,110,47,113,116,223,146,44,50,21,3,148,1124,55,18,83,76,152,410,490,667,1171,1005,887,798,1002,476,965,8261,0,0,0,0,3,0,5,3,25,81,143,140,170,131,8,706,0,0,0,0,3,3,13,11,57,27,29,13,6,22,5,188,0,0,0,0,0,5,4,7
40302,0,0,0,0,0,0,4,7,3,3,3,3,0,0,508,527,48,16,52,42,64,169,294,452,1560,1774,1545,1020,957,279,1168,9436,0,3,4,4,18,14,78,140,382,201,112,64,33,0,153,1216,3,7,17,48,144,31,188,118,160,67,25,7,12,0,81,914,0,0,3,6,13,7,8,10,19,20,3,5,0,0,11,110,8,6,21,37,40,12,15,4,11,10,0,0,0,0,12,166,34,26,76,158,209,113,191,166,198,52,29,8,4,3,157,1423,0,0,0,3,0,0,4,0,5,0,0,0,0,0,37,51,39,45,122,257,420,178,483,446,774,352,168,86,48,4,447,3879,169,86,284,373,576,1750,1660,1922,3738,3237,2835,1653,1443,394,2307,22417,0,5,0,0,0,0,3,4,109,258,587,444,379,113,24,1933,0,3,0,0,7,13,31,48,149,65,49,5,9,7,4,404,0,0,0,0,6,6,11,35
40303,0,0,0,0,0,0,0,3,5,3,0,3,0,0,464,483,25,6,19,17,31,79,153,228,878,1022,1113,1171,1432,640,1068,7884,0,0,0,3,8,5,42,78,181,181,54,104,33,3,116,803,0,3,8,21,73,23,92,67,105,30,12,12,0,4,60,509,0,0,4,0,6,0,0,10,13,14,3,4,3,0,6,56,4,3,3,5,12,3,14,5,5,0,0,0,0,0,8,73,28,10,24,56,84,43,75,67,116,42,14,8,8,4,72,646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,37,15,39,80,181,78,219,227,428,262,82,126,36,6,271,2095,102,43,137,143,265,839,944,1219,2328,2032,1947,1794,2075,896,1824,16586,0,3,0,0,0,3,5,5,49,101,186,220,281,170,12,1040,0,0,3,0,6,6,32,33,79,56,23,22,13,21,7,299,0,0,3,0,3,3,5,19
40304,0,0,0,0,0,4,6,8,12,6,3,5,0,0,1006,1045,55,41,67,31,84,399,669,1108,4083,3797,2931,1803,1497,445,2508,19519,5,7,10,15,62,22,213,309,641,329,163,96,24,5,243,2142,3,13,48,95,405,104,494,257,328,102,39,15,7,0,195,2101,0,3,0,16,40,13,41,24,58,22,8,3,0,0,32,265,6,9,38,90,136,27,43,35,22,8,4,0,0,0,30,451,30,42,216,334,647,235,434,258,316,90,32,11,9,5,257,2911,3,0,0,0,0,0,8,3,6,0,0,0,0,0,69,99,49,76,319,545,1282,406,1235,881,1374,548,250,124,39,5,833,7977,222,134,634,708,1536,3729,3743,4089,8439,6637,5121,2663,2143,608,4615,45030,3,0,0,4,6,0,20,19,263,568,978,572,438,131,55,3050,0,0,5,0,14,19,56,102,312,119,89,30,22,10,18,779,3,0,0,0,11,13,21,72
40401,0,0,0,0,0,0,3,5,6,12,4,4,0,0,551,581,58,22,82,59,72,298,431,620,1904,1887,1597,1130,1305,453,1440,11368,3,3,13,17,43,13,102,123,378,221,90,76,21,11,140,1249,6,3,32,58,195,46,161,150,194,66,20,12,5,0,91,1030,0,0,0,4,16,3,15,15,25,22,6,3,0,0,9,131,3,4,14,27,47,8,22,20,19,3,0,0,0,0,23,206,24,31,146,202,266,201,304,222,321,104,55,23,12,3,213,2128,0,0,0,0,0,0,9,5,8,0,0,0,0,0,56,79,36,46,208,304,569,274,611,537,947,408,173,116,44,15,534,4826,218,85,497,446,759,2526,2084,2323,4367,3394,2878,1837,1986,672,2840,26931,8,0,0,0,3,0,6,11,134,304,611,515,489,241,39,2356,0,0,3,0,9,18,39,51,148,64,35,24,16,14,3,429,0,4,0,0,3,4,12,40
40402,0,0,0,0,0,3,0,3,5,0,0,0,0,0,310,327,33,10,65,49,55,229,280,362,1144,995,791,505,444,150,760,5858,3,3,0,7,29,12,75,105,208,115,53,37,12,0,90,754,4,8,19,40,115,40,138,110,103,38,8,3,4,3,62,696,3,3,4,4,7,0,10,13,16,3,0,4,0,0,9,78,6,4,19,19,37,12,15,8,8,3,0,0,0,0,11,139,32,26,102,180,217,129,193,145,197,70,20,17,5,0,141,1465,3,0,0,0,0,0,3,3,3,0,0,0,0,0,51,70,47,40,137,258,399,199,433,376,540,227,86,56,23,3,375,3206,128,61,314,341,503,1458,1194,1266,2398,1829,1556,827,736,233,1545,14399,0,0,0,0,3,0,4,7,75,158,327,226,211,83,17,1114,0,0,3,0,4,10,22,20,77,30,23,11,5,3,7,207,0,0,0,0,0,0,5,19
40403,0,0,0,0,0,6,0,4,3,0,0,3,0,0,308,324,27,9,41,34,67,120,266,326,988,1002,918,538,619,229,696,5866,0,3,0,3,15,12,55,77,180,119,60,51,15,4,84,677,3,0,17,29,77,27,94,64,96,25,17,10,0,0,37,508,0,0,0,0,4,0,8,0,10,8,0,0,0,0,3,48,5,0,9,20,12,3,5,5,4,3,0,0,0,0,11,91,24,3,47,61,113,84,110,94,146,54,31,10,10,0,93,881,0,0,0,0,0,0,0,3,3,0,0,0,0,0,17,21,34,13,77,110,231,124,271,248,447,215,101,76,28,5,238,2230,142,33,258,210,376,1175,1104,1294,2389,1877,1709,958,1047,330,1425,14331,3,0,0,0,0,0,0,9,81,157,378,255,269,122,14,1286,0,0,0,0,6,12,32,41,121,45,32,16,17,12,0,339,0,0,0,0,0,6,10,31
40501,0,0,0,0,0,0,0,3,0,3,0,0,0,0,259,264,3,8,16,10,25,77,134,229,849,764,607,370,307,95,607,4112,3,0,3,8,12,3,36,41,98,42,18,11,0,3,33,312,0,3,9,24,61,17,74,32,43,14,0,3,0,0,25,305,0,0,0,0,9,3,0,0,5,0,0,4,0,0,3,29,0,0,5,10,12,3,9,0,6,0,0,0,0,0,0,47,3,4,30,45,91,19,63,42,48,18,7,0,3,0,27,392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,9,5,48,80,183,40,178,120,196,76,24,18,3,3,95,1087,62,26,122,124,259,776,740,828,1753,1370,1048,583,487,138,1065,9376,3,0,0,0,4,3,7,7,81,141,244,155,100,49,17,811,0,0,0,0,12,5,25,20,92,25,18,11,10,7,11,234,0,0,0,0,0,3,9,19
40502,0,0,0,0,0,0,0,0,4,0,0,0,0,0,149,156,10,4,25,11,27,83,122,209,505,349,256,149,113,50,346,2251,0,4,4,3,9,3,21,37,34,16,3,3,0,0,20,154,0,0,5,17,43,15,50,24,19,7,4,4,0,0,13,196,0,0,0,4,6,0,0,0,0,3,0,0,0,0,3,15,0,3,7,9,14,3,0,3,3,0,0,0,0,0,5,45,5,8,21,30,78,25,50,22,35,9,3,0,0,0,41,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,12,9,32,64,141,43,120,79,95,34,11,8,3,0,86,738,56,17,139,107,210,723,557,669,1074,692,456,239,212,81,708,5935,5,3,0,0,8,7,13,19,75,96,91,39,51,30,10,449,0,3,0,0,3,3,13,24,58,17,21,11,3,5,0,166,0,0,3,0,3,7,12,19
40503,0,0,0,0,0,0,0,0,4,0,0,0,0,0,222,231,11,5,23,13,14,130,133,180,548,475,364,173,141,46,432,2679,0,0,0,3,10,3,35,42,39,24,6,9,3,3,25,219,0,0,13,30,75,9,62,21,20,7,0,0,0,0,17,261,0,0,0,4,3,0,0,5,0,0,0,0,0,0,10,28,0,4,15,13,33,8,7,7,0,0,0,0,0,0,7,95,7,14,39,78,102,53,82,51,59,16,0,4,3,0,53,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,11,22,68,127,230,79,186,129,132,45,11,12,3,3,129,1186,49,36,180,177,273,1054,675,768,1146,825,620,297,230,88,897,7334,5,0,0,0,14,3,13,22,63,65,93,104,69,35,16,495,0,3,0,0,4,3,13,14,50,21,16,3,4,4,3,143,3,0,3,0,7,6,7,15
40504,0,0,0,0,0,0,4,0,0,3,0,0,0,0,126,132,10,3,12,14,23,96,125,227,505,328,197,104,92,34,304,2077,0,0,4,3,15,0,29,16,48,13,9,6,0,0,18,154,3,4,7,14,58,6,44,24,20,7,3,0,0,0,25,215,0,0,0,0,9,0,3,3,3,0,0,0,0,0,0,27,0,0,3,9,14,6,5,0,0,0,0,0,0,0,7,47,3,4,29,45,72,22,70,42,43,7,0,0,0,0,61,406,0,0,0,3,0,0,0,0,0,0,0,0,0,0,18,21,13,6,40,76,168,44,150,83,116,32,12,4,0,0,131,873,71,25,153,141,240,1198,729,826,1121,674,393,186,161,78,732,6717,5,0,0,0,3,0,8,13,76,65,104,47,52,29,3,414,0,4,0,0,9,7,17,35,52,28,17,13,10,4,0,187,0,6,0,0,5,4,7,21
40601,0,0,0,0,0,0,0,3,3,3,0,0,0,0,469,484,27,13,33,29,35,168,259,351,1122,1035,733,539,487,133,919,5879,6,0,0,12,24,10,81,75,154,82,25,22,3,0,53,549,0,7,16,37,135,39,117,64,56,21,8,6,0,0,39,553,0,0,0,5,15,0,12,11,11,3,3,3,0,0,5,69,3,7,24,41,47,11,8,7,10,3,0,0,0,0,21,186,20,20,104,137,191,82,133,78,93,27,8,9,0,0,118,1025,0,0,0,0,0,0,0,0,4,0,0,0,0,0,52,63,30,43,141,226,413,148,353,241,326,133,46,46,5,3,289,2437,132,69,293,319,522,1534,1176,1316,2359,1866,1381,870,773,223,1854,14685,6,0,0,0,11,4,18,23,112,170,270,199,182,83,24,1105,0,3,3,0,6,5,15,35,96,36,23,22,6,8,3,269,4,4,0,0,16,12,16,32
40602,0,0,0,0,0,3,0,0,3,0,0,0,0,0,278,290,13,0,24,17,24,148,92,114,377,379,292,345,298,103,499,2718,0,0,3,7,13,3,28,36,71,40,13,20,15,0,38,288,0,3,18,16,33,16,34,30,29,6,0,0,0,0,19,214,0,0,4,3,8,4,9,3,0,0,0,0,0,0,5,35,0,4,9,17,17,4,3,0,4,3,0,0,0,0,12,70,9,23,56,72,62,40,56,37,36,13,3,4,0,3,54,473,0,0,3,0,0,0,0,3,0,0,0,0,0,0,25,32,10,29,94,122,135,59,134,111,149,58,22,23,17,4,149,1115,47,41,167,167,177,585,415,449,853,732,589,543,550,181,957,6447,0,0,0,0,3,0,10,4,35,67,89,118,123,65,10,534,0,0,0,0,3,3,3,10,31,3,6,5,4,0,0,75,0,0,0,0,0,0,5,3
40701,0,0,0,0,0,0,0,0,3,0,0,0,0,0,271,280,20,11,29,18,32,131,191,350,1021,692,431,299,180,52,640,4090,4,4,0,4,14,10,37,48,94,42,6,3,6,0,60,339,0,12,17,22,89,30,121,76,48,20,0,4,0,0,53,497,0,0,0,3,5,0,9,6,11,7,0,4,0,0,5,51,3,0,18,15,26,4,7,8,3,0,0,0,0,0,9,93,15,10,38,63,125,53,108,64,64,9,9,4,0,0,69,627,0,0,0,0,3,0,0,0,0,0,0,0,0,0,18,22,25,29,67,107,259,99,277,210,225,73,18,15,10,0,212,1631,129,49,262,229,398,1795,1515,1684,2418,1415,836,532,339,126,1456,13179,4,4,3,0,9,4,19,16,106,139,175,75,73,33,14,675,3,0,6,0,13,13,46,57,171,61,25,11,15,6,13,458,0,3,0,0,5,0,17,33
40702,0,0,0,0,0,0,0,4,4,7,0,0,0,0,455,474,37,12,59,30,53,209,317,521,1636,1279,866,456,342,123,1026,6974,5,0,3,4,31,12,90,105,162,73,30,19,3,0,63,594,0,7,13,50,148,41,131,76,72,20,5,0,0,0,46,633,0,0,7,6,11,3,11,10,18,4,0,0,0,0,14,88,11,4,20,31,41,9,20,0,4,0,0,0,0,0,9,149,9,22,85,149,234,73,147,75,79,17,11,5,0,0,93,999,0,0,0,3,0,0,0,0,3,0,0,0,0,0,32,44,25,41,132,242,471,144,398,259,342,117,45,20,10,5,249,2501,168,62,356,350,610,1518,1471,1719,3324,2364,1638,724,600,228,1921,17056,9,3,0,0,11,3,13,39,211,301,357,222,130,82,27,1416,4,0,5,0,12,16,33,45,132,52,30,15,16,16,12,383,10,3,4,0,9,3,23,76
40703,0,0,0,0,0,0,5,5,9,8,0,0,0,0,395,418,36,19,74,42,69,315,403,643,1661,1154,739,364,261,79,957,6827,3,3,5,6,29,19,100,108,173,74,14,7,8,0,75,630,3,13,18,34,133,41,140,74,73,19,4,3,4,0,58,610,0,0,8,8,23,4,11,7,10,8,0,0,0,0,11,92,0,6,13,34,59,8,28,13,7,7,3,0,0,0,12,191,11,28,96,135,253,93,228,100,128,23,8,8,4,0,123,1240,0,0,0,0,0,0,0,3,3,0,0,0,0,0,55,66,21,50,141,224,491,166,511,308,391,130,32,16,11,3,333,2826,160,87,430,366,679,2357,1810,2067,3484,2123,1305,576,436,176,1971,18027,14,4,3,0,21,3,24,36,243,334,375,166,119,58,27,1441,0,3,3,0,28,12,49,70,159,51,33,14,8,11,8,448,6,3,7,3,10,12,34,91
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,0,0,0,0,0,0,0,3,0,3,0,3,0,0,597,611,18,9,14,20,28,96,156,241,851,814,563,475,367,142,977,4778,4,0,0,3,13,8,43,70,94,53,16,14,11,0,66,398,0,6,19,47,107,27,121,70,52,17,9,4,0,0,47,528,0,0,0,0,8,0,9,5,8,7,0,3,0,0,10,55,0,6,6,11,22,6,8,4,0,0,0,0,0,0,12,82,13,5,29,71,121,29,71,38,45,9,7,0,4,0,50,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,27,22,20,59,129,276,67,253,182,205,88,28,24,15,0,204,1568,107,40,164,195,357,812,853,1009,1854,1482,1055,711,641,238,1718,11236,12,4,4,0,4,0,8,15,75,133,234,133,160,70,16,866,0,0,4,0,11,13,32,34,151,68,39,25,11,17,7,415,3,0,3,0,5,3,12,19
50102,0,0,0,0,0,0,0,4,8,3,4,6,0,0,1071,1103,49,12,37,27,43,116,196,358,1496,1803,1366,1754,1386,441,1959,11060,0,3,6,6,34,12,114,114,276,206,53,95,33,5,139,1088,0,7,36,69,217,38,218,117,116,58,20,11,3,0,94,1001,4,4,3,6,17,7,21,16,16,14,8,5,0,0,20,127,7,5,18,31,66,19,23,15,18,0,0,0,3,0,17,222,27,26,88,164,280,71,169,103,152,49,24,14,8,0,155,1318,0,0,4,0,3,0,4,0,0,0,0,0,0,0,49,61,39,53,157,274,605,141,538,368,577,327,106,121,41,7,464,3821,171,75,381,385,746,1698,1512,1645,3415,3273,2606,2678,2346,706,3546,25189,10,0,3,0,6,4,9,19,130,234,414,348,449,225,32,1875,3,5,4,0,8,10,29,52,132,77,47,32,21,18,7,458,0,0,6,0,4,11,16,46
50103,0,0,0,0,0,0,0,0,0,3,0,0,0,0,253,260,15,3,13,18,31,71,95,155,453,389,238,200,144,38,439,2314,0,0,4,4,3,3,22,31,53,20,7,12,4,0,14,177,3,0,10,16,61,14,38,16,27,5,3,0,0,0,17,205,0,3,0,0,4,0,3,0,0,0,0,0,0,0,7,26,3,0,10,18,8,3,4,0,3,0,0,0,0,0,3,46,4,7,16,41,69,18,29,26,34,11,7,0,0,0,31,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,11,8,34,78,146,43,101,78,117,28,23,16,3,0,82,760,52,27,122,135,226,634,485,571,1019,714,475,337,272,73,879,6019,10,6,0,0,15,0,7,18,70,82,93,66,66,36,13,481,0,0,0,0,9,7,30,24,72,32,25,10,9,5,0,230,0,0,3,0,3,8,19,8
50201,0,0,0,0,0,3,3,3,7,4,0,7,0,0,1167,1203,22,14,24,26,52,149,201,322,1112,1265,970,1199,934,331,1831,8452,8,3,11,6,23,8,75,119,205,156,63,57,28,4,112,880,0,9,20,61,180,43,189,113,113,35,18,3,5,4,83,888,0,0,0,4,14,0,11,12,22,20,5,8,3,0,18,113,3,9,26,44,63,12,21,20,15,4,3,0,0,0,26,249,38,37,103,162,318,87,222,113,138,39,27,8,6,0,130,1429,3,0,6,3,0,0,0,3,0,0,0,0,0,0,51,66,58,59,171,279,600,150,518,374,492,255,112,83,41,9,427,3617,206,89,408,412,762,2377,1870,1990,2934,2453,1823,1939,1574,568,3485,22892,4,0,0,0,3,3,8,8,79,172,283,239,340,218,24,1385,0,0,0,0,17,8,38,43,138,52,35,23,26,10,12,394,0,0,5,4,6,8,6,25
50301,0,0,0,0,0,0,0,0,0,0,0,9,0,0,728,740,39,10,14,13,26,31,53,87,309,419,411,1625,1798,1856,1393,8085,5,3,4,3,3,0,27,28,88,87,26,159,47,16,85,581,3,3,8,21,45,19,42,47,66,44,17,48,21,9,52,442,0,0,0,0,4,0,3,4,10,5,9,10,3,0,8,54,0,3,8,0,5,3,3,0,5,7,0,0,0,0,4,41,45,12,25,29,34,14,37,45,96,48,38,46,19,10,69,577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,13,57,21,49,56,91,33,115,128,268,193,89,261,95,32,231,1710,172,46,125,101,171,334,420,618,1266,1147,1065,2526,2793,2713,2272,15777,3,0,0,0,0,0,0,3,20,46,104,119,224,440,10,974,0,0,5,0,3,3,7,23,70,34,49,29,40,101,3,366,0,3,0,0,0,3,0,12
50302,0,0,0,0,3,0,0,3,0,0,0,5,0,0,623,645,40,15,21,21,46,76,115,197,581,684,620,1574,1628,1260,1072,7957,3,3,0,0,9,4,26,48,156,146,67,173,54,7,101,808,5,3,18,24,44,10,74,65,115,56,17,40,12,0,53,528,0,0,0,0,8,0,3,3,11,7,7,10,5,0,5,67,7,0,8,5,12,0,7,3,8,4,0,3,0,0,3,71,55,13,38,59,79,52,83,68,100,59,35,29,11,3,76,757,0,0,0,0,0,0,0,0,3,0,0,0,0,0,18,21,72,19,63,92,149,65,199,197,390,275,125,252,83,11,257,2252,229,46,198,159,239,718,724,1001,2032,2000,1928,2992,3429,2587,2416,20700,5,3,0,0,0,3,9,4,90,244,623,584,958,1194,37,3762,3,3,4,3,8,21,85,97,187,89,66,48,41,72,10,734,0,0,0,0,0,5,12,30
50401,0,0,0,0,0,7,0,0,9,10,0,6,0,0,582,611,37,16,47,34,51,144,240,364,1178,1198,1056,1095,1114,506,1234,8292,4,5,10,0,17,5,72,105,272,179,96,120,50,6,139,1079,0,8,21,43,122,31,121,95,143,51,28,16,6,0,72,755,3,0,3,3,6,0,3,10,19,8,4,4,3,8,16,95,12,6,14,24,31,13,12,4,11,7,0,0,0,0,8,135,31,20,79,89,156,60,141,106,186,71,38,23,5,3,125,1135,3,0,0,0,0,0,3,0,8,0,0,0,0,0,44,64,47,36,132,155,330,108,357,323,639,323,169,165,61,17,400,3262,162,59,317,247,469,1321,1201,1425,2888,2432,2123,1898,2038,900,2446,19925,0,0,0,0,0,0,3,5,87,187,442,451,588,374,34,2172,0,3,0,0,10,17,29,46,110,56,46,17,14,11,3,358,0,0,3,0,0,6,10,19
50402,0,0,0,0,0,0,0,0,3,0,3,0,0,0,510,519,8,6,12,16,26,50,82,142,557,743,625,756,698,312,932,4964,4,0,0,4,8,0,36,51,133,93,45,62,22,3,78,543,0,0,8,19,66,18,66,48,73,27,9,5,7,3,45,393,0,0,0,3,8,5,12,3,14,11,10,3,4,0,10,74,0,0,13,10,15,4,11,6,9,0,0,0,0,0,7,75,11,15,28,49,75,30,55,48,74,21,10,7,3,3,59,493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,27,16,14,44,83,164,60,179,151,302,151,78,80,30,16,228,1601,62,29,134,137,237,668,585,710,1453,1392,1199,1204,1101,445,1615,10963,0,0,0,0,3,0,3,5,32,69,198,163,191,118,11,798,0,0,3,0,5,7,16,8,59,35,26,18,13,15,4,197,0,0,0,0,0,4,11,15
