SA3_CODE_2016,C06_0_74_REA,C06_0_74_ST_HA,C06_0_74_Per_no_sa_ho,C06_0_74_Ho_co_op_c_c_g,C06_0_74_Oth_land_typ,C06_0_74_LLT_NS,C06_0_74_Tot,C06_75_99_REA,C06_75_99_ST_HA,C06_75_99_Pe_no_sa_ho,C06_75_99_H_c_op_c_c_gr,C06_75_99_Oth_lan_typ,C06_75_99_Lan_type_ns,C06_75_99_Tot,C06_100_149_REA,C06_100_149_ST_HA,C06_100_149_Pe_no_sa_ho,C06_100_149_H_c_o_c_c_g,C06_100_149_Ot_lan_ty,C06_100_149_Lan_typ_ns,C06_100_149_Tot,C06_150_199_REA,C06_150_199_ST_HA,C06_150_199_Pe_no_sa_ho,C06_150_199_H_c_o_c_c_g,C06_150_199_Ot_lan_ty,C06_150_199_Lan_ty_ns,C06_150_199_Tot,C06_200_224_REA,C06_200_224_ST_HA,C06_200_224_Pe_no_sa_ho,C06_200_224_H_c_o_c_c_g,C06_200_224_Ot_lan_ty,C06_200_224_Lan_ty_ns,C06_200_224_Tot,C06_225_274_REA,C06_225_274_ST_HA,C06_225_274_Pe_no_sa_ho,C06_225_274_H_c_o_c_c_g,C06_225_274_Ot_la_typ,C06_225_274_Lan_ty_ns,C06_225_274_Tot,C06_275_349_REA,C06_275_349_ST_HA,C06_275_349_Pe_no_sa_ho,C06_275_349_H_c_o_c_c_g,C06_275_349_Ot_lan_ty,C06_275_349_Lan_ty_ns,C06_275_349_Tot,C06_350_449_REA,C06_350_449_ST_HA,C06_350_449_Pe_no_sa_ho,C06_350_449_H_c_o_c_c_g,C06_350_449_Ot_lan_ty,C06_350_449_Lan_ty_ns,C06_350_449_Tot,C06_450_549_REA,C06_450_549_ST_HA,C06_450_549_Pe_no_sa_ho,C06_450_549_H_c_o_c_c_g,C06_450_549_Oth_lan_typ,C06_450_549_Lan_ty_ns,C06_450_549_Tot,C06_550_649_REA,C06_550_649_ST_HA,C06_550_649_Pe_no_sa_ho,C06_550_649_H_c_o_c_c_g,C06_550_649_Ot_lan_ty,C06_550_649_Lan_ty_ns,C06_550_649_Tot,C06_650_749_REA,C06_650_749_ST_HA,C06_650_749_Pe_no_sa_ho,C06_650_749_H_co_op_c_ch_gr,C06_650_749_Oth_lan_typ,C06_650_749_LLT_NS,C06_650_749_Tot,C06_750_849_REA,C06_750_849_ST_HA,C06_750_849_Pe_no_sa_ho,C06_750_849_H_co_op_c_ch_gr,C06_750_849_Oth_lan_typ,C06_750_849_LLT_NS,C06_750_849_Tot,C06_850_950_REA,C06_850_949_ST_HA,C06_850_949_Pe_no_sa_ho,C06_850_949_H_co_op_c_ch_gr,C06_850_949_Oth_lan_typ,C06_850_949_LLT_NS,C06_850_949_Tot,C06_950_over_REA,C06_950_over_ST_HA,C06_950over_Pe_no_sa_ho,C06_950ov_H_co_op_c_ch_gr,C06_950over_Oth_lan_typ,C06_950over_LLT_NS,C06_950_over_Tot,C06_R_NS_REA,C06_R_NS_ST_HA,C06_R_NS_Pe_no_sa_ho,C06_R_NS_H_co_op_c_ch_gr,C06_R_NS_Oth_lan_typ,C06_R_NS_Land_typ_ns,C06_Rent_not_statd_Tot,C06_Tot_REA,C06_Tot_ST_HA,C06_T_Pe_no_sa_ho,C06_Tot_Ho_co_op_co_ch_gr,C06_Tot_Oth_lan_typ,C06_Tot_LLT_NS,C06_T_T,C11_0_74_REA,C11_0_74_ST_HA,C11_0_74_Per_no_sa_ho,C11_0_74_Ho_co_op_c_c_g,C11_0_74_Oth_land_typ,C11_0_74_LLT_NS,C11_0_74_Tot,C11_75_99_REA,C11_75_99_ST_HA,C11_75_99_Pe_no_sa_ho,C11_75_99_H_c_op_c_c_gr,C11_75_99_Oth_lan_typ,C11_75_99_Lan_type_ns,C11_75_99_Tot,C11_100_149_REA,C11_100_149_ST_HA,C11_100_149_Pe_no_sa_ho,C11_100_149_H_c_o_c_c_g,C11_100_149_Ot_lan_ty,C11_100_149_Lan_typ_ns,C11_100_149_Tot,C11_150_199_REA,C11_150_199_ST_HA,C11_150_199_Pe_no_sa_ho,C11_150_199_H_c_o_c_c_g,C11_150_199_Ot_lan_ty,C11_150_199_Lan_ty_ns,C11_150_199_Tot,C11_200_224_REA,C11_200_224_ST_HA,C11_200_224_Pe_no_sa_ho,C11_200_224_H_c_o_c_c_g,C11_200_224_Ot_lan_ty,C11_200_224_Lan_ty_ns,C11_200_224_Tot,C11_225_274_REA,C11_225_274_ST_HA,C11_225_274_Pe_no_sa_ho,C11_225_274_H_c_o_c_c_g,C11_225_274_Ot_la_typ,C11_225_274_Lan_ty_ns,C11_225_274_Tot,C11_275_349_REA,C11_275_349_ST_HA,C11_275_349_Pe_no_sa_ho,C11_275_349_H_c_o_c_c_g,C11_275_349_Ot_lan_ty,C11_275_349_Lan_ty_ns,C11_275_349_Tot,C11_350_449_REA,C11_350_449_ST_HA,C11_350_449_Pe_no_sa_ho,C11_350_449_H_c_o_c_c_g,C11_350_449_Ot_lan_ty,C11_350_449_Lan_ty_ns,C11_350_449_Tot,C11_450_549_REA,C11_450_549_ST_HA,C11_450_549_Pe_no_sa_ho,C11_450_549_H_c_o_c_c_g,C11_450_549_Oth_lan_typ,C11_450_549_Lan_ty_ns,C11_450_549_Tot,C11_550_649_REA,C11_550_649_ST_HA,C11_550_649_Pe_no_sa_ho,C11_550_649_H_co_op_c_ch_gr,C11_550_649_Oth_lan_typ,C11_550_649_LLT_NS,C11_550_649_Tot,C11_650_749_REA,C11_650_749_ST_HA,C11_650_749_Pe_no_sa_ho,C11_650_749_H_co_op_c_ch_gr,C11_650_749_Oth_lan_typ,C11_650_749_LLT_NS,C11_650_749_Tot,C11_750_849_REA,C11_750_849_ST_HA,C11_750_849_Pe_no_sa_ho,C11_750_849_H_co_op_c_ch_gr,C11_750_849_Oth_lan_typ,C11_750_849_LLT_NS,C11_750_849_Tot,C11_850_950_REA,C11_850_949_ST_HA,C11_850_949_Pe_no_sa_ho,C11_850_949_H_co_op_c_ch_gr
40504,0,171,172,41,56,104,548,4,49,66,17,21,3,163,182,102,351,15,58,4,719,176,7,160,3,23,3,371,23,0,16,0,4,0,45,6,0,3,0,4,0,14,0,0,5,0,3,0,9,0,0,0,0,3,0,7,0,0,3,0,3,0,5,0,0,0,0,3,0,7,3,0,0,0,0,0,6,0,0,0,0,3,0,6,0,0,3,0,0,0,3,0,16,5,0,3,0,25,7,26,38,22,22,4,127,409,368,841,102,213,124,2055,0,87,143,31,40,93,390,0,99,36,22,16,0,179,36,91,174,24,50,4,379,183,42,232,11,35,8,521,141,4,122,6,13,3,288,266,8,73,7,10,0,358,83,0,22,0,4,0,112,14,0,5,0,0,0,21,4,0,0,0,7,0,10,0,0,3,0,3,0,10,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0
40601,31,1035,307,129,190,265,1961,108,530,138,19,83,10,892,607,994,583,26,147,12,2381,324,141,344,0,59,6,872,124,21,89,0,35,3,271,110,4,57,0,8,3,184,67,3,30,0,21,0,127,18,3,22,3,28,0,76,3,6,8,0,11,0,28,0,5,9,0,6,0,20,0,4,4,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,55,11,3,5,0,80,37,141,79,29,87,12,383,1439,2947,1685,211,699,318,7301,12,398,249,77,138,201,1076,22,750,56,30,47,8,922,133,733,346,33,122,15,1373,674,510,431,16,127,10,1764,219,89,193,3,45,5,559,386,46,185,0,29,5,650,409,24,130,0,18,0,587,120,7,41,5,20,3,199,10,0,6,0,15,0,38,3,3,3,0,7,0,15,0,0,3,0,6,0,11,0,0,0,3,5,0,13,0,5,3,0
40602,18,390,104,266,441,170,1386,30,149,46,22,128,5,377,290,342,192,20,286,15,1147,130,93,57,4,47,3,333,30,4,17,0,9,0,58,73,7,14,0,17,0,109,84,3,14,0,12,0,112,72,0,17,0,4,0,99,0,5,3,0,7,0,16,0,0,0,0,7,0,9,0,0,4,0,4,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,17,4,0,4,0,28,26,86,37,56,121,7,335,765,1094,507,376,1082,202,4027,14,240,84,214,470,109,1130,11,216,21,13,60,6,331,117,268,114,18,302,3,825,278,191,114,6,235,6,828,110,56,43,3,29,0,235,144,17,22,0,16,0,212,118,4,30,0,15,0,169,135,8,23,0,24,3,197,95,0,19,0,15,0,130,36,3,5,0,16,0,67,12,0,3,0,10,0,22,3,0,3,0,3,0,9,0,0,0,0
40701,6,104,168,57,73,169,572,26,40,63,23,30,7,191,246,95,354,26,49,8,784,777,39,421,8,37,5,1280,175,3,110,0,8,0,298,103,0,34,18,5,5,157,8,0,14,0,4,0,27,4,0,7,0,3,0,21,3,0,0,0,0,0,5,0,0,4,0,3,0,6,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,3,5,3,9,0,0,0,18,26,11,61,12,38,4,148,1377,307,1245,138,258,193,3523,4,39,158,29,64,118,416,3,82,30,45,20,3,187,74,69,190,35,56,10,429,335,39,347,34,43,7,798,334,18,276,5,24,3,665,645,11,262,4,23,6,946,394,3,152,0,7,0,553,57,3,31,0,6,0,97,7,0,3,0,3,0,11,9,0,0,0,3,0,9,0,0,3,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0
40702,32,519,274,64,244,268,1410,227,303,136,44,89,9,806,745,521,507,37,187,17,2006,794,116,322,21,49,12,1306,135,7,56,0,7,0,206,60,3,19,0,5,0,87,18,0,6,3,3,0,28,3,5,3,0,3,0,16,0,0,0,0,3,0,9,0,5,3,0,0,0,7,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,28,9,0,3,0,51,31,89,77,14,70,9,286,2051,1590,1429,188,665,316,6235,21,188,216,19,215,208,878,55,406,68,50,30,3,615,595,449,385,41,129,9,1615,874,281,406,27,100,7,1702,470,32,204,5,31,3,737,438,9,116,3,27,3,597,156,7,47,0,13,0,220,25,6,14,3,8,0,56,0,0,7,0,6,0,14,0,0,0,0,3,0,4,0,0,4,0,3,0,13,0,7,3,0,7,0,12,3,0,4,0
40703,14,643,393,114,315,341,1822,117,253,193,40,117,11,735,889,491,825,32,248,27,2513,805,100,365,10,73,14,1367,109,7,46,0,10,6,182,59,7,19,0,9,0,90,11,3,10,0,20,0,41,5,0,4,0,10,0,18,0,0,9,0,13,0,22,0,0,5,0,3,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,4,0,25,13,0,5,0,53,32,92,88,17,73,22,331,2046,1631,1969,227,916,418,7202,10,224,297,73,229,262,1087,20,453,101,93,70,12,740,398,419,621,55,229,17,1735,962,249,564,24,93,14,1915,405,24,237,5,31,3,706,569,23,134,0,24,3,752,168,5,52,4,12,0,235,16,7,13,0,4,0,40,4,0,8,0,8,0,17,3,0,3,0,3,0,13,3,0,6,0,3,0,9,0,4,4,0,0,0,6,0,0,0,0
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50101,4,167,115,12,73,168,541,3,120,29,8,24,0,188,78,142,228,31,71,11,569,538,69,429,0,59,8,1104,381,12,242,0,21,3,661,525,3,211,0,7,0,752,137,0,71,0,3,3,217,7,0,11,0,3,0,28,0,0,7,0,9,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,7,0,0,3,0,3,0,5,0,0,0,0,0,0,3,3,9,8,0,3,3,27,27,38,33,3,38,6,142,1709,576,1390,64,322,201,4262,11,59,132,5,85,136,429,0,148,11,8,11,0,181,19,212,93,35,46,12,418,90,98,161,3,62,3,410,126,30,148,4,21,0,338,438,21,271,0,30,3,769,1008,3,464,3,32,5,1523,481,0,184,0,20,3,681,41,0,30,0,7,0,79,4,4,4,0,4,0,17,4,0,3,0,4,0,8,0,0,5,0,0,0,4,3,0,0,0
50102,16,398,155,30,73,175,850,24,241,55,14,21,0,365,342,282,682,40,107,17,1469,1113,72,867,8,109,11,2189,543,6,339,0,34,3,931,615,3,253,0,19,4,896,269,8,100,0,4,0,379,49,0,7,0,3,0,62,3,3,3,0,0,0,14,4,4,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,3,3,8,0,53,44,68,79,11,40,11,262,3034,1119,2557,113,416,233,7473,6,193,173,25,74,159,630,7,362,28,12,10,0,416,47,382,208,71,54,10,775,246,195,379,18,97,8,939,287,57,383,5,52,4,792,1000,40,635,8,67,10,1765,1517,17,780,12,73,9,2402,981,3,287,0,29,11,1314,150,0,39,0,0,0,199,61,0,20,0,4,0,84,20,4,11,0,4,0,41,11,0,8,0,0,0,21,4,0,0,0
50103,13,81,124,20,87,117,436,79,54,60,15,36,0,246,218,71,266,10,60,3,618,171,15,114,0,23,3,323,18,0,15,0,0,0,36,12,0,3,0,0,0,14,4,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,8,3,0,3,0,12,6,16,33,4,10,4,76,521,239,627,43,221,133,1785,6,27,88,3,66,110,306,7,70,19,19,19,3,137,113,99,143,15,48,3,418,164,38,150,6,24,0,383,84,11,92,0,19,0,199,135,3,71,0,11,0,217,108,0,36,0,9,0,155,22,0,7,0,0,0,31,0,0,0,0,3,0,4,0,0,0,0,3,0,4,0,0,3,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0
50201,14,247,131,30,25,135,577,24,161,41,12,27,6,271,422,163,574,15,96,8,1288,1338,35,793,11,75,12,2262,498,0,221,0,20,8,743,584,3,182,0,10,0,783,213,0,56,0,9,0,269,52,0,21,0,4,0,72,24,0,6,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,15,0,3,3,38,46,34,61,12,19,11,180,3220,651,2102,78,290,187,6541,10,98,181,28,30,128,474,4,185,10,20,6,4,236,39,269,190,55,53,3,616,229,158,332,50,52,7,828,335,44,355,3,55,9,797,1197,31,578,13,53,13,1884,1899,16,629,20,67,18,2662,1010,5,298,3,19,7,1340,150,0,40,0,3,0,188,47,0,12,0,4,0,61,16,0,0,0,0,0,16,3,0,3,0,0,0,10,0,0,0,0
50301,18,196,170,37,32,150,598,42,50,42,17,3,4,166,391,61,227,37,84,6,808,506,29,271,6,66,6,886,264,13,186,3,5,5,479,460,6,293,0,14,5,785,599,4,233,0,10,3,855,405,0,169,0,7,3,587,191,0,93,0,9,0,292,123,0,45,0,3,0,172,72,0,28,0,0,0,99,59,0,31,0,0,0,92,44,0,17,0,0,0,56,77,11,38,0,4,0,132,50,16,54,24,17,12,178,3307,394,1900,132,255,196,6183,10,73,199,8,23,126,444,0,133,13,9,7,3,165,23,82,71,24,16,3,218,86,43,87,12,32,0,256,108,27,97,4,46,0,282,273,23,177,0,46,3,533,440,14,268,3,21,3,742,739,9,346,3,16,3,1121,581,3,241,0,15,3,837,326,0,136,0,3,0,466,213,0,87,0,0,0,306,184,0,55,0,3,0,246,102,0,44,0
50302,47,708,235,55,31,163,1243,83,209,81,51,15,11,456,1310,200,802,24,73,16,2424,1474,54,888,9,65,12,2500,789,11,534,5,37,4,1375,1296,5,652,7,35,14,2006,1305,0,492,0,18,8,1820,770,0,249,5,16,7,1043,264,0,85,0,5,0,361,106,3,45,0,0,0,150,61,3,17,0,0,0,78,18,0,12,0,4,0,36,12,0,13,0,3,0,21,31,21,10,0,6,0,74,134,77,114,16,34,22,407,7694,1297,4223,179,349,274,14011,41,303,237,36,57,152,831,10,555,18,49,5,12,650,69,261,169,110,18,10,633,252,126,270,45,25,10,728,307,34,275,7,18,6,658,1035,18,524,18,48,4,1643,1760,39,908,11,76,15,2798,2609,17,1056,5,78,11,3781,2099,3,674,5,36,3,2820,1039,0,285,4,21,3,1350,486,7,121,0,11,0,633,231,3,87,0,10,0,336,143,3,36,0
50401,23,511,163,73,20,108,900,138,235,152,30,24,13,593,579,250,715,26,56,11,1638,1350,75,1105,11,78,15,2640,589,4,423,0,17,13,1045,575,4,289,0,9,3,885,211,0,119,0,10,0,338,48,0,12,0,0,0,64,11,0,11,0,3,0,20,4,0,3,0,0,0,7,3,4,4,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,27,5,0,0,0,49,39,67,93,11,19,8,249,3587,1180,3085,159,249,179,8435,13,195,187,51,20,114,584,6,358,20,17,3,3,411,44,270,135,34,9,7,509,143,161,302,33,33,12,676,148,53,273,7,24,4,513,518,73,437,7,44,7,1089,1489,30,876,9,94,13,2516,1460,7,755,3,59,11,2291,334,3,139,0,8,0,487,79,0,26,0,5,3,110,16,0,7,0,0,0,27,10,0,3,0,0,0,21,0,0,3,0
50402,0,138,63,9,11,80,297,0,56,16,4,3,0,74,62,71,179,3,16,3,341,294,17,296,0,20,7,634,111,4,95,0,5,0,216,130,0,57,0,4,0,192,70,0,9,0,4,0,84,20,0,11,0,0,0,29,9,0,0,0,0,0,10,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,0,0,0,12,13,28,32,0,9,3,86,708,325,758,30,62,103,1987,0,55,73,6,6,53,201,0,85,0,12,0,0,99,9,83,67,11,3,3,168,17,35,73,8,9,0,140,18,15,68,3,3,0,115,63,14,100,3,8,0,187,250,8,233,13,32,3,532,268,6,172,0,0,0,453,113,0,31,0,3,0,146,27,0,4,0,0,0,31,8,0,0,0,0,0,14,3,3,0,0,0,0,4,0,0,0,0
50403,4,444,133,15,31,113,744,3,231,40,11,11,0,297,189,270,375,25,50,14,918,877,141,781,10,99,10,1924,458,10,327,0,17,6,820,600,8,272,0,16,10,908,194,0,88,0,6,0,288,26,0,23,0,5,0,58,3,0,3,0,4,0,13,3,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,21,7,0,0,0,38,38,68,66,13,17,14,213,2403,1212,2124,66,257,173,6235,9,190,155,9,37,90,490,5,318,7,11,3,3,352,13,317,100,26,19,4,480,47,189,167,27,29,4,475,51,79,155,6,47,0,329,151,100,255,9,47,3,556,1144,40,685,13,70,6,1958,1560,17,747,4,74,19,2412,309,7,121,0,9,0,438,67,3,28,0,7,0,97,17,0,10,0,0,0,33,10,0,3,0,0,0,15,0,3,0,0
50501,15,122,161,23,7,146,468,9,78,38,7,3,0,138,83,107,275,35,35,7,537,725,42,995,0,67,11,1843,802,3,759,0,34,7,1607,1410,3,708,8,49,8,2182,749,0,382,0,17,8,1151,291,0,116,0,12,0,415,92,0,40,0,4,0,139,40,0,7,0,3,0,53,19,0,9,0,0,0,30,6,0,3,0,0,0,17,4,0,3,0,0,0,9,13,3,14,0,5,0,38,65,18,102,9,16,11,214,4317,383,3614,71,253,193,8831,11,43,186,11,20,119,395,4,107,14,7,0,0,143,13,109,92,32,15,7,266,45,50,164,6,8,3,277,30,17,171,0,9,0,224,100,17,287,0,21,3,428,879,12,845,0,62,12,1804,2444,6,1246,6,76,12,3791,796,0,376,0,17,6,1193,333,0,117,0,4,0,458,137,0,58,0,0,0,196,72,0,19,0,0,0,100,43,0,21,0
50502,38,1492,355,123,20,287,2317,37,545,122,105,13,10,836,1200,602,1289,91,133,36,3355,3026,192,2565,16,256,34,6094,1445,22,1106,6,75,16,2672,1518,15,838,7,58,11,2442,747,11,371,4,30,6,1163,336,0,135,0,18,3,504,97,3,43,0,16,0,163,35,7,15,0,3,0,57,24,3,6,0,0,0,30,9,3,3,0,3,0,17,6,0,3,0,0,0,18,26,54,19,3,3,4,115,113,188,165,44,28,39,579,8659,3149,7036,410,648,456,20349,30,576,362,44,34,214,1261,7,1031,32,44,4,11,1120,64,702,266,155,45,14,1243,209,355,465,40,45,0,1120,328,110,470,12,47,5,969,1019,111,906,23,90,12,2162,3397,58,2095,14,222,27,5814,3642,24,1898,10,177,25,5776,1077,9,468,0,31,3,1591,443,9,166,0,11,3,624,217,5,65,0,7,0,288,121,5,38,0,7,0,173,57,4,14,0
50503,6,340,137,14,33,106,641,3,227,27,3,5,3,272,85,276,315,19,81,12,782,893,110,882,5,105,16,2016,611,7,432,3,42,14,1108,899,9,390,0,20,11,1328,458,3,197,3,23,3,689,90,0,48,0,4,0,137,17,3,16,0,5,0,38,3,0,11,0,0,3,19,3,3,0,0,4,0,10,3,0,3,0,0,0,6,0,4,0,0,0,0,5,9,27,9,0,4,0,51,39,66,89,12,25,9,244,3131,1079,2548,63,345,179,7343,10,158,171,6,18,98,465,3,314,14,11,5,0,344,12,376,105,30,31,0,553,26,199,160,32,37,0,448,34,78,174,3,34,3,327,167,107,292,13,35,5,628,1427,35,936,16,86,19,2513,2906,6,1203,9,110,18,4249,659,5,274,0,16,3,964,159,4,47,0,3,3,207,50,0,19,0,0,0,76,21,0,9,0,3,0,32,12,3,10,0
50601,11,205,71,48,20,73,422,4,143,20,12,11,3,193,206,130,392,7,57,10,811,812,53,637,6,48,5,1569,188,0,126,0,14,0,326,128,0,57,0,4,0,189,45,0,26,0,3,0,71,15,0,5,0,0,0,22,0,0,3,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,14,0,5,0,0,24,27,25,39,14,3,9,121,1439,579,1382,102,166,105,3773,4,97,90,16,14,61,289,0,171,9,27,3,0,207,16,176,79,29,31,5,327,39,104,135,8,34,3,317,58,44,149,3,10,0,265,373,34,277,4,19,4,714,1227,19,557,16,58,9,1884,426,6,211,4,19,3,670,159,0,57,0,11,0,228,20,0,16,0,0,0,33,5,0,4,0,0,0,9,0,3,0,0,0,0,3,0,0,0,0
50602,19,765,160,57,14,124,1140,31,306,57,16,4,4,424,706,358,562,18,45,12,1692,1647,102,1071,9,76,22,2926,669,13,406,0,18,11,1119,824,11,307,3,15,3,1160,384,3,145,0,11,0,541,76,4,25,0,3,0,110,16,3,10,0,3,0,30,7,5,8,0,3,0,16,3,0,0,0,3,0,5,4,0,0,0,0,0,9,0,0,0,0,0,0,0,16,45,9,0,3,0,83,65,103,85,7,12,19,283,4471,1717,2841,109,212,199,9545,18,321,149,9,16,100,617,3,567,19,36,7,5,649,45,376,137,26,13,5,596,124,205,199,18,17,5,567,174,84,213,3,14,0,486,559,58,363,5,27,3,1023,1565,28,823,4,94,15,2529,1880,12,785,4,72,15,2765,602,4,207,0,17,3,834,209,0,52,0,8,0,276,71,7,16,0,6,0,98,26,3,13,0,4,0,49,20,0,7,0
50603,13,555,176,103,24,119,989,40,241,60,83,18,17,450,244,213,406,50,48,8,969,1214,69,900,15,51,16,2257,721,3,423,4,26,8,1186,831,3,351,4,17,9,1223,384,3,142,3,12,3,546,130,0,56,0,6,0,188,25,0,13,0,0,0,40,13,3,5,3,0,0,24,4,0,0,0,0,0,7,3,0,3,0,0,0,11,3,0,0,0,0,0,4,11,43,9,0,0,0,64,59,89,94,22,13,18,303,3709,1234,2641,285,209,195,8274,28,230,190,34,9,92,581,5,401,26,26,3,8,470,61,275,185,139,26,10,705,70,132,218,33,18,7,468,67,55,169,17,11,0,321,199,36,305,11,24,4,575,1124,12,733,7,84,8,1973,1960,12,856,7,70,12,2917,467,4,215,0,16,0,706,87,4,60,0,3,0,155,38,6,23,0,0,0,63,17,7,23,0,0,0,46,4,0,3,0
50604,8,283,108,10,12,103,527,3,204,35,17,4,6,279,223,296,457,53,87,15,1129,1143,91,1018,4,67,19,2338,484,3,322,6,17,4,841,405,9,200,3,6,3,627,389,3,110,0,7,3,508,41,0,12,0,4,0,62,0,0,3,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,7,22,9,0,0,0,48,46,60,84,11,17,21,240,2745,972,2379,117,229,186,6628,7,109,135,13,20,90,379,0,231,15,9,3,3,259,7,280,120,59,32,12,510,44,154,185,33,51,0,469,66,65,235,3,23,4,399,230,63,387,5,31,0,720,1377,23,922,3,96,23,2436,1423,15,633,0,54,13,2139,374,3,129,0,12,3,524,39,4,13,0,0,0,59,5,5,3,0,0,0,14,5,0,3,0,0,0,12,4,0,0,0
50605,3,73,94,15,4,77,276,0,48,21,21,6,0,98,41,56,173,15,18,4,321,393,37,400,5,23,3,860,222,6,175,0,8,4,419,243,0,127,4,15,0,385,144,0,64,0,3,0,211,25,3,15,0,0,0,41,3,0,4,0,0,0,11,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,7,13,16,44,3,13,6,86,1105,245,1116,66,94,97,2731,0,27,107,4,8,72,221,0,71,5,0,0,0,79,7,84,52,22,21,5,187,17,32,90,10,9,5,157,18,7,103,5,8,0,137,67,23,130,4,7,0,226,344,0,348,4,17,0,708,617,0,305,0,22,4,946,161,0,68,0,5,0,234,30,0,9,0,0,0,46,5,0,3,0,0,0,9,6,0,4,0,4,0,10,3,0,0,0
50606,6,3,31,6,19,46,109,3,3,7,0,8,0,24,8,11,57,0,9,0,90,41,0,79,0,12,0,135,21,0,37,0,0,0,65,23,0,25,0,0,0,46,29,0,14,0,0,0,38,8,0,6,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,13,0,3,7,29,133,24,282,13,55,54,554,0,3,35,3,22,30,98,0,3,11,0,0,0,13,4,10,24,0,6,0,38,7,3,27,0,8,0,46,5,0,29,0,5,0,40,21,0,56,0,3,0,83,49,0,77,4,3,0,133,194,0,63,0,0,0,257,30,0,22,0,0,0,54,8,0,13,0,0,0,16,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0
