STE_NAME16	Year	Rent.min	TotalHouseholdIncome.min	occupied_private_dwellings_being_rented
Victoria	2011	7875		3860
Victoria	2011	7875	-1	799
Victoria	2011	7875	52	866
Victoria	2011	7875	7800	3613
Victoria	2011	7875	15600	5335
Victoria	2011	7875	20800	7589
Victoria	2011	7875	26000	3512
Victoria	2011	7875	33800	7707
Victoria	2011	7875	41600	5392
Victoria	2011	7875	52000	4323
Victoria	2011	7875	65000	2714
Victoria	2011	7875	78000	2528
Victoria	2011	7875	104000	1111
Victoria	2011	7875	130000	651
Victoria	2011	7875	156000	255
Victoria	2011	7875	208000	108
Victoria	2011	10500		2634
Victoria	2011	10500	-1	673
Victoria	2011	10500	52	458
Victoria	2011	10500	7800	1703
Victoria	2011	10500	15600	2326
Victoria	2011	10500	20800	4350
Victoria	2011	10500	26000	1776
Victoria	2011	10500	33800	5174
Victoria	2011	10500	41600	4432
Victoria	2011	10500	52000	4207
Victoria	2011	10500	65000	2786
Victoria	2011	10500	78000	2908
Victoria	2011	10500	104000	1268
Victoria	2011	10500	130000	669
Victoria	2011	10500	156000	311
Victoria	2011	10500	208000	80
Victoria	2011	11812		5647
Victoria	2011	11812	-1	1631
Victoria	2011	11812	52	775
Victoria	2011	11812	7800	2448
Victoria	2011	11812	15600	3296
Victoria	2011	11812	20800	6797
Victoria	2011	11812	26000	3086
Victoria	2011	11812	33800	9546
Victoria	2011	11812	41600	9641
Victoria	2011	11812	52000	9755
Victoria	2011	11812	65000	7201
Victoria	2011	11812	78000	7793
Victoria	2011	11812	104000	3898
Victoria	2011	11812	130000	2025
Victoria	2011	11812	156000	954
Victoria	2011	11812	208000	261
Victoria	2011	14437		9550
Victoria	2011	14437	-1	2543
Victoria	2011	14437	52	985
Victoria	2011	14437	7800	2508
Victoria	2011	14437	15600	3087
Victoria	2011	14437	20800	6182
Victoria	2011	14437	26000	3474
Victoria	2011	14437	33800	10345
Victoria	2011	14437	41600	12154
Victoria	2011	14437	52000	14670
Victoria	2011	14437	65000	12755
Victoria	2011	14437	78000	17475
Victoria	2011	14437	104000	10475
Victoria	2011	14437	130000	5846
Victoria	2011	14437	156000	3176
Victoria	2011	14437	208000	804
Victoria	2011	18375		7866
Victoria	2011	18375	-1	2317
Victoria	2011	18375	52	654
Victoria	2011	18375	7800	1223
Victoria	2011	18375	15600	1270
Victoria	2011	18375	20800	2346
Victoria	2011	18375	26000	1472
Victoria	2011	18375	33800	4258
Victoria	2011	18375	41600	5370
Victoria	2011	18375	52000	7368
Victoria	2011	18375	65000	7652
Victoria	2011	18375	78000	13631
Victoria	2011	18375	104000	10431
Victoria	2011	18375	130000	9144
Victoria	2011	18375	156000	5853
Victoria	2011	18375	208000	1711
Victoria	2011	23625		3833
Victoria	2011	23625	-1	1142
Victoria	2011	23625	52	292
Victoria	2011	23625	7800	424
Victoria	2011	23625	15600	337
Victoria	2011	23625	20800	628
Victoria	2011	23625	26000	364
Victoria	2011	23625	33800	1048
Victoria	2011	23625	41600	1345
Victoria	2011	23625	52000	1780
Victoria	2011	23625	65000	1924
Victoria	2011	23625	78000	3759
Victoria	2011	23625	104000	3400
Victoria	2011	23625	130000	5022
Victoria	2011	23625	156000	4139
Victoria	2011	23625	208000	1821
Victoria	2011	28875		1768
Victoria	2011	28875	-1	521
Victoria	2011	28875	52	93
Victoria	2011	28875	7800	164
Victoria	2011	28875	15600	128
Victoria	2011	28875	20800	181
Victoria	2011	28875	26000	135
Victoria	2011	28875	33800	345
Victoria	2011	28875	41600	473
Victoria	2011	28875	52000	573
Victoria	2011	28875	65000	634
Victoria	2011	28875	78000	1199
Victoria	2011	28875	104000	1024
Victoria	2011	28875	130000	2202
Victoria	2011	28875	156000	2013
Victoria	2011	28875	208000	1311
Victoria	2011	34125		2549
Victoria	2011	34125	-1	492
Victoria	2011	34125	52	173
Victoria	2011	34125	7800	334
Victoria	2011	34125	15600	346
Victoria	2011	34125	20800	424
Victoria	2011	34125	26000	193
Victoria	2011	34125	33800	585
Victoria	2011	34125	41600	713
Victoria	2011	34125	52000	820
Victoria	2011	34125	65000	807
Victoria	2011	34125	78000	1320
Victoria	2011	34125	104000	951
Victoria	2011	34125	130000	3103
Victoria	2011	34125	156000	2114
Victoria	2011	34125	208000	2051
Victoria	2016			5113
Victoria	2016		-1	1484
Victoria	2016		52	452
Victoria	2016		7800	906
Victoria	2016		15600	988
Victoria	2016		20800	1333
Victoria	2016		26000	1123
Victoria	2016		33800	1251
Victoria	2016		41600	1276
Victoria	2016		52000	1449
Victoria	2016		65000	1131
Victoria	2016		78000	1561
Victoria	2016		104000	1203
Victoria	2016		130000	571
Victoria	2016		156000	690
Victoria	2016		208000	466
Victoria	2016	0		2076
Victoria	2016	0	-1	1115
Victoria	2016	0	52	634
Victoria	2016	0	7800	2257
Victoria	2016	0	15600	1410
Victoria	2016	0	20800	2610
Victoria	2016	0	26000	1396
Victoria	2016	0	33800	1908
Victoria	2016	0	41600	1714
Victoria	2016	0	52000	1980
Victoria	2016	0	65000	1589
Victoria	2016	0	78000	2086
Victoria	2016	0	104000	1562
Victoria	2016	0	130000	783
Victoria	2016	0	156000	892
Victoria	2016	0	208000	558
Victoria	2016	3937		482
Victoria	2016	3937	-1	159
Victoria	2016	3937	52	199
Victoria	2016	3937	7800	872
Victoria	2016	3937	15600	858
Victoria	2016	3937	20800	929
Victoria	2016	3937	26000	324
Victoria	2016	3937	33800	383
Victoria	2016	3937	41600	273
Victoria	2016	3937	52000	200
Victoria	2016	3937	65000	156
Victoria	2016	3937	78000	152
Victoria	2016	3937	104000	99
Victoria	2016	3937	130000	69
Victoria	2016	3937	156000	74
Victoria	2016	3937	208000	27
Victoria	2016	5250		2924
Victoria	2016	5250	-1	787
Victoria	2016	5250	52	678
Victoria	2016	5250	7800	3305
Victoria	2016	5250	15600	7476
Victoria	2016	5250	20800	8173
Victoria	2016	5250	26000	2562
Victoria	2016	5250	33800	2367
Victoria	2016	5250	41600	1663
Victoria	2016	5250	52000	1402
Victoria	2016	5250	65000	871
Victoria	2016	5250	78000	983
Victoria	2016	5250	104000	566
Victoria	2016	5250	130000	246
Victoria	2016	5250	156000	343
Victoria	2016	5250	208000	149
Victoria	2016	7875		3012
Victoria	2016	7875	-1	897
Victoria	2016	7875	52	529
Victoria	2016	7875	7800	2187
Victoria	2016	7875	15600	3325
Victoria	2016	7875	20800	5899
Victoria	2016	7875	26000	4622
Victoria	2016	7875	33800	4613
Victoria	2016	7875	41600	3125
Victoria	2016	7875	52000	2795
Victoria	2016	7875	65000	1822
Victoria	2016	7875	78000	1848
Victoria	2016	7875	104000	967
Victoria	2016	7875	130000	356
Victoria	2016	7875	156000	375
Victoria	2016	7875	208000	190
Victoria	2016	10500		2157
Victoria	2016	10500	-1	689
Victoria	2016	10500	52	382
Victoria	2016	10500	7800	1271
Victoria	2016	10500	15600	1929
Victoria	2016	10500	20800	3429
Victoria	2016	10500	26000	3280
Victoria	2016	10500	33800	3574
Victoria	2016	10500	41600	3386
Victoria	2016	10500	52000	2881
Victoria	2016	10500	65000	1939
Victoria	2016	10500	78000	1910
Victoria	2016	10500	104000	997
Victoria	2016	10500	130000	362
Victoria	2016	10500	156000	338
Victoria	2016	10500	208000	158
Victoria	2016	11812		4491
Victoria	2016	11812	-1	1813
Victoria	2016	11812	52	550
Victoria	2016	11812	7800	1858
Victoria	2016	11812	15600	2649
Victoria	2016	11812	20800	5315
Victoria	2016	11812	26000	6206
Victoria	2016	11812	33800	7343
Victoria	2016	11812	41600	7746
Victoria	2016	11812	52000	7946
Victoria	2016	11812	65000	5780
Victoria	2016	11812	78000	6334
Victoria	2016	11812	104000	3402
Victoria	2016	11812	130000	1211
Victoria	2016	11812	156000	909
Victoria	2016	11812	208000	359
Victoria	2016	14437		10477
Victoria	2016	14437	-1	3281
Victoria	2016	14437	52	943
Victoria	2016	14437	7800	2466
Victoria	2016	14437	15600	3237
Victoria	2016	14437	20800	6443
Victoria	2016	14437	26000	9087
Victoria	2016	14437	33800	11933
Victoria	2016	14437	41600	14997
Victoria	2016	14437	52000	18660
Victoria	2016	14437	65000	16786
Victoria	2016	14437	78000	21708
Victoria	2016	14437	104000	13787
Victoria	2016	14437	130000	5591
Victoria	2016	14437	156000	3944
Victoria	2016	14437	208000	1339
Victoria	2016	18375		11720
Victoria	2016	18375	-1	3877
Victoria	2016	18375	52	845
Victoria	2016	18375	7800	1686
Victoria	2016	18375	15600	1816
Victoria	2016	18375	20800	3291
Victoria	2016	18375	26000	4697
Victoria	2016	18375	33800	6905
Victoria	2016	18375	41600	9053
Victoria	2016	18375	52000	13356
Victoria	2016	18375	65000	14197
Victoria	2016	18375	78000	24876
Victoria	2016	18375	104000	22512
Victoria	2016	18375	130000	10962
Victoria	2016	18375	156000	9663
Victoria	2016	18375	208000	3600
Victoria	2016	23625		5772
Victoria	2016	23625	-1	2439
Victoria	2016	23625	52	458
Victoria	2016	23625	7800	650
Victoria	2016	23625	15600	547
Victoria	2016	23625	20800	893
Victoria	2016	23625	26000	1210
Victoria	2016	23625	33800	1649
Victoria	2016	23625	41600	2246
Victoria	2016	23625	52000	3459
Victoria	2016	23625	65000	3728
Victoria	2016	23625	78000	7527
Victoria	2016	23625	104000	9427
Victoria	2016	23625	130000	5918
Victoria	2016	23625	156000	8062
Victoria	2016	23625	208000	4184
Victoria	2016	28875		3150
Victoria	2016	28875	-1	1479
Victoria	2016	28875	52	200
Victoria	2016	28875	7800	301
Victoria	2016	28875	15600	229
Victoria	2016	28875	20800	346
Victoria	2016	28875	26000	418
Victoria	2016	28875	33800	581
Victoria	2016	28875	41600	866
Victoria	2016	28875	52000	1200
Victoria	2016	28875	65000	1281
Victoria	2016	28875	78000	2535
Victoria	2016	28875	104000	3369
Victoria	2016	28875	130000	2430
Victoria	2016	28875	156000	4578
Victoria	2016	28875	208000	3596
Victoria	2016	34125		4061
Victoria	2016	34125	-1	1178
Victoria	2016	34125	52	215
Victoria	2016	34125	7800	296
Victoria	2016	34125	15600	238
Victoria	2016	34125	20800	393
Victoria	2016	34125	26000	496
Victoria	2016	34125	33800	642
Victoria	2016	34125	41600	824
Victoria	2016	34125	52000	1163
Victoria	2016	34125	65000	1261
Victoria	2016	34125	78000	2360
Victoria	2016	34125	104000	2852
Victoria	2016	34125	130000	2033
Victoria	2016	34125	156000	4860
Victoria	2016	34125	208000	6708
Queensland	2006			4498
Queensland	2006		-1	532
Queensland	2006		52	381
Queensland	2006		7800	1177
Queensland	2006		15600	1125
Queensland	2006		20800	495
Queensland	2006		26000	1598
Queensland	2006		33800	851
Queensland	2006		41600	866
Queensland	2006		52000	1376
Queensland	2006		65000	755
Queensland	2006		78000	876
Queensland	2006		104000	436
Queensland	2006		130000	538
Queensland	2006		156000	199
Queensland	2006		208000	110
Queensland	2006	0		4209
Queensland	2006	0	-1	610
Queensland	2006	0	52	1248
Queensland	2006	0	7800	10145
Queensland	2006	0	15600	6685
Queensland	2006	0	20800	1565
Queensland	2006	0	26000	4454
Queensland	2006	0	33800	2566
Queensland	2006	0	41600	2508
Queensland	2006	0	52000	3854
Queensland	2006	0	65000	2260
Queensland	2006	0	78000	2818
Queensland	2006	0	104000	1375
Queensland	2006	0	130000	1720
Queensland	2006	0	156000	744
Queensland	2006	0	208000	282
Queensland	2006	3937		1455
Queensland	2006	3937	-1	129
Queensland	2006	3937	52	352
Queensland	2006	3937	7800	2299
Queensland	2006	3937	15600	3442
Queensland	2006	3937	20800	1038
Queensland	2006	3937	26000	2542
Queensland	2006	3937	33800	820
Queensland	2006	3937	41600	729
Queensland	2006	3937	52000	811
Queensland	2006	3937	65000	390
Queensland	2006	3937	78000	430
Queensland	2006	3937	104000	162
Queensland	2006	3937	130000	168
Queensland	2006	3937	156000	71
Queensland	2006	3937	208000	21
Queensland	2006	5250		5266
Queensland	2006	5250	-1	500
Queensland	2006	5250	52	958
Queensland	2006	5250	7800	5712
Queensland	2006	5250	15600	9681
Queensland	2006	5250	20800	4000
Queensland	2006	5250	26000	10654
Queensland	2006	5250	33800	5380
Queensland	2006	5250	41600	3933
Queensland	2006	5250	52000	4925
Queensland	2006	5250	65000	1859
Queensland	2006	5250	78000	1691
Queensland	2006	5250	104000	607
Queensland	2006	5250	130000	409
Queensland	2006	5250	156000	156
Queensland	2006	5250	208000	83
Queensland	2006	7875		7272
Queensland	2006	7875	-1	682
Queensland	2006	7875	52	836
Queensland	2006	7875	7800	4165
Queensland	2006	7875	15600	8465
Queensland	2006	7875	20800	3263
Queensland	2006	7875	26000	14823
Queensland	2006	7875	33800	9852
Queensland	2006	7875	41600	8584
Queensland	2006	7875	52000	11403
Queensland	2006	7875	65000	4902
Queensland	2006	7875	78000	4508
Queensland	2006	7875	104000	1550
Queensland	2006	7875	130000	810
Queensland	2006	7875	156000	252
Queensland	2006	7875	208000	86
Queensland	2006	10500		4284
Queensland	2006	10500	-1	454
Queensland	2006	10500	52	400
Queensland	2006	10500	7800	1403
Queensland	2006	10500	15600	3072
Queensland	2006	10500	20800	1374
Queensland	2006	10500	26000	7713
Queensland	2006	10500	33800	5509
Queensland	2006	10500	41600	5488
Queensland	2006	10500	52000	8434
Queensland	2006	10500	65000	3939
Queensland	2006	10500	78000	4064
Queensland	2006	10500	104000	1410
Queensland	2006	10500	130000	686
Queensland	2006	10500	156000	275
Queensland	2006	10500	208000	59
Queensland	2006	11812		8080
Queensland	2006	11812	-1	894
Queensland	2006	11812	52	589
Queensland	2006	11812	7800	1572
Queensland	2006	11812	15600	3495
Queensland	2006	11812	20800	1418
Queensland	2006	11812	26000	10049
Queensland	2006	11812	33800	7856
Queensland	2006	11812	41600	8781
Queensland	2006	11812	52000	15774
Queensland	2006	11812	65000	8746
Queensland	2006	11812	78000	9628
Queensland	2006	11812	104000	3947
Queensland	2006	11812	130000	1863
Queensland	2006	11812	156000	721
Queensland	2006	11812	208000	156
Queensland	2006	14437		7478
Queensland	2006	14437	-1	910
Queensland	2006	14437	52	428
Queensland	2006	14437	7800	733
Queensland	2006	14437	15600	1556
Queensland	2006	14437	20800	772
Queensland	2006	14437	26000	4905
Queensland	2006	14437	33800	3994
Queensland	2006	14437	41600	5021
Queensland	2006	14437	52000	10429
Queensland	2006	14437	65000	6952
Queensland	2006	14437	78000	9684
Queensland	2006	14437	104000	5035
Queensland	2006	14437	130000	3170
Queensland	2006	14437	156000	1504
Queensland	2006	14437	208000	333
Queensland	2006	18375		3462
Queensland	2006	18375	-1	484
Queensland	2006	18375	52	201
Queensland	2006	18375	7800	251
Queensland	2006	18375	15600	391
Queensland	2006	18375	20800	336
Queensland	2006	18375	26000	1348
Queensland	2006	18375	33800	1021
Queensland	2006	18375	41600	1493
Queensland	2006	18375	52000	2901
Queensland	2006	18375	65000	2227
Queensland	2006	18375	78000	3599
Queensland	2006	18375	104000	2351
Queensland	2006	18375	130000	2487
Queensland	2006	18375	156000	1336
Queensland	2006	18375	208000	373
Queensland	2006	23625		1112
Queensland	2006	23625	-1	221
Queensland	2006	23625	52	63
Queensland	2006	23625	7800	91
Queensland	2006	23625	15600	123
Queensland	2006	23625	20800	119
Queensland	2006	23625	26000	400
Queensland	2006	23625	33800	241
Queensland	2006	23625	41600	381
Queensland	2006	23625	52000	704
Queensland	2006	23625	65000	524
Queensland	2006	23625	78000	806
Queensland	2006	23625	104000	597
Queensland	2006	23625	130000	937
Queensland	2006	23625	156000	542
Queensland	2006	23625	208000	214
Queensland	2006	28875		573
Queensland	2006	28875	-1	76
Queensland	2006	28875	52	39
Queensland	2006	28875	7800	68
Queensland	2006	28875	15600	61
Queensland	2006	28875	20800	44
Queensland	2006	28875	26000	170
Queensland	2006	28875	33800	100
Queensland	2006	28875	41600	130
Queensland	2006	28875	52000	303
Queensland	2006	28875	65000	189
Queensland	2006	28875	78000	302
Queensland	2006	28875	104000	217
Queensland	2006	28875	130000	458
Queensland	2006	28875	156000	242
Queensland	2006	28875	208000	134
Queensland	2006	34125		1660
Queensland	2006	34125	-1	148
Queensland	2006	34125	52	100
Queensland	2006	34125	7800	384
Queensland	2006	34125	15600	379
Queensland	2006	34125	20800	142
Queensland	2006	34125	26000	472
Queensland	2006	34125	33800	269
Queensland	2006	34125	41600	341
Queensland	2006	34125	52000	662
Queensland	2006	34125	65000	450
Queensland	2006	34125	78000	653
Queensland	2006	34125	104000	455
Queensland	2006	34125	130000	755
Queensland	2006	34125	156000	467
Queensland	2006	34125	208000	369
Queensland	2011			5063
Queensland	2011		-1	751
Queensland	2011		52	394
Queensland	2011		7800	1094
Queensland	2011		15600	1322
Queensland	2011		20800	1089
Queensland	2011		26000	653
Queensland	2011		33800	1299
Queensland	2011		41600	1189
Queensland	2011		52000	1188
Queensland	2011		65000	984
Queensland	2011		78000	1249
Queensland	2011		104000	652
Queensland	2011		130000	902
Queensland	2011		156000	449
Queensland	2011		208000	272
Queensland	2011	0		3138
Queensland	2011	0	-1	648
Queensland	2011	0	52	931
Queensland	2011	0	7800	3937
Queensland	2011	0	15600	6640
Queensland	2011	0	20800	2244
Queensland	2011	0	26000	1731
Queensland	2011	0	33800	2676
Queensland	2011	0	41600	2423
Queensland	2011	0	52000	2445
Queensland	2011	0	65000	1990
Queensland	2011	0	78000	2921
Queensland	2011	0	104000	1707
Queensland	2011	0	130000	2581
Queensland	2011	0	156000	1487
Queensland	2011	0	208000	690
Queensland	2011	3937		1257
Queensland	2011	3937	-1	154
Queensland	2011	3937	52	402
Queensland	2011	3937	7800	2468
Queensland	2011	3937	15600	5089
Queensland	2011	3937	20800	1621
Queensland	2011	3937	26000	639
Queensland	2011	3937	33800	1054
Queensland	2011	3937	41600	642
Queensland	2011	3937	52000	501
Queensland	2011	3937	65000	316
Queensland	2011	3937	78000	410
Queensland	2011	3937	104000	253
Queensland	2011	3937	130000	320
