SA4_CODE_2016,C11_Rel_NS_0_14,C11_Rel_NS_15_24,C11_Rel_NS_25_34,C11_Rel_NS_35_44,C11_Rel_NS_45_54,C11_Rel_NS_55_64,C11_Rel_NS_65_74,C11_Rel_NS_75_84,C11_Rel_NS_85ov,C11_Rel_NS_T,C11_Tot_0_14_yrs,C11_Tot_15_24_yrs,C11_Tot_25_34_yrs,C11_Tot_35_44_yrs,C11_Tot_45_54_yrs,C11_Tot_55_64_yrs,C11_Tot_65_74_yrs,C11_Tot_75_84_yrs,C11_Tot_85o,C11_T_T,C16_Buddhism_0_14,C16_Buddhism_15_24,C16_Buddhism_25_34,C16_Buddhism_35_44,C16_Buddhism_45_54,C16_Buddhism_55_64,C16_Buddhism_65_74,C16_Buddhism_75_84,C16_Buddhism_85oe,C16_Buddhism_Tot,C16_Christ_Angli_0_14,C16_Christ_Angl_15_24,C16_Christ_Angl_25_34,C16_Christ_Angl_35_44,C16_Christ_Angl_45_54,C16_Christ_Angl_55_64,C16_Christ_Angl_65_74,C16_Christ_Angl_75_84,C16_Christ_Anglic_85oe,C16_Christ_Anglic_Tot,C16_Chr_Ass_Apo_0_14,C16_Chr_Ass_Apo_15_24,C16_Chr_Ass_Apo_25_34,C16_Chr_Ass_Apo_35_44,C16_Chr_Ass_Apo_45_54,C16_Chr_Ass_Apo_55_64,C16_Chr_Ass_Apo_65_74,C16_Chr_Ass_Apo_75_84,C16_Chr_Ass_Apo_85ov,C16_Chr_Ass_Apo_Tot,C16_Chr_Bapt_0_14,C16_Chr_Bapt_15_24,C16_Chr_Bapt_25_34,C16_Chr_Bapt_35_44,C16_Chr_Bapt_45_54,C16_Chr_Bapt_55_64,C16_Chr_Bapt_65_74,C16_Chr_Bapt_75_84,C16_Chr_Bapt_85ov,C16_Chr_Bapt_Tot,C16_Chr_Breth_0_14,C16_Chr_Bret_15_24,C16_Chr_Bret_25_34,C16_Chr_Bret_35_44,C16_Chr_Bret_45_54,C16_Chr_Bret_55_64,C16_Chr_Bret_65_74,C16_Chr_Bret_75_84,C16_Chr_Breth_85ov,C16_Chr_Bret_To,C16_Chr_Cath_0_14,C16_Chr_Cath_15_24,C16_Chr_Cath_25_34,C16_Chr_Cath_35_44,C16_Chr_Cath_45_54,C16_Chr_Cath_55_64,C16_Chr_Cath_65_74,C16_Chr_Cath_75_84,C16_Chr_Catho_85ov,C16_Chr_Catho_Tot,C16_C_Chur_Christ_0_14,C16_C_Chur_Christ_15_24,C16_C_Chur_Christ_25_34,C16_C_Chur_Christ_35_44,C16_C_Chur_Christ_45_54,C16_C_Chur_Christ_55_64,C16_C_Chur_Christ_65_74,C16_C_Chur_Christ_75_84,C16_C_Chur_Christ_85ov,C16_C_Chur_Christ_Tot,C16_C_East_Ortho_0_14,C16_C_East_Ortho_15_24,C16_C_East_Ortho_25_34,C16_C_East_Ortho_35_44,C16_C_East_Ortho_45_54,C16_C_East_Ortho_55_64,C16_C_East_Ortho_65_74,C16_C_East_Ortho_75_84,C16_C_East_Ortho_85ov,C16_C_East_Ortho_To,C16_C_Jeh_Wit_0_14,C16_C_Jeh_Wit_15_24,C16_C_Jeh_Wit_25_34,C16_C_Jeh_Wit_35_44,C16_C_Jeh_Wit_45_54,C16_C_Jeh_Wit_55_64,C16_C_Jeh_Wit_65_74,C16_C_Jeh_Wit_75_84,C16_C_Jeh_Wit_85ov,C16_C_Jeh_Wit_Tot,C16_C_La_Da_Sai_0_14,C16_C_La_Da_Sa_15_24,C16_C_La_Da_Sa_25_34,C16_C_La_Da_Sa_35_44,C16_C_La_Da_Sa_45_54,C16_C_La_Da_Sa_55_64,C16_C_La_Da_Sa_65_74,C16_C_La_Da_Sa_75_84,C16_C_Lat_Da_Sa_85ov,C16_C_Lat_Da_Sa_Tot,C16_C_Luthe_0_14,C16_C_Luthe_15_24,C16_C_Luthe_25_34,C16_C_Luthe_35_44,C16_C_Luthe_45_54,C16_C_Luthe_55_64,C16_C_Luthe_65_74,C16_C_Luthe_75_84,C16_C_Luthe_85ov,C16_C_Luthe_Tot,C16_C_Ori_Orth_0_14,C16_C_Ori_Orth_15_24,C16_C_Ori_Orth_25_34,C16_C_Ori_Orth_35_44,C16_C_Ori_Orth_45_54,C16_C_Ori_Orth_55_64,C16_C_Ori_Orth_65_74,C16_C_Ori_Orth_75_84,C16_C_Ori_Orth_85ov,C16_C_Ori_Ort_To,C16_C_Oth_Pro_0_14,C16_C_Oth_Pro_15_24,C16_C_Oth_Pro_25_34,C16_C_Oth_Pro_35_44,C16_C_Oth_Pro_45_54,C16_C_Oth_Pro_55_64,C16_C_Oth_Pro_65_74,C16_C_Oth_Pro_75_84,C16_C_Oth_Pro_85ov,C16_C_Oth_Pro_Tot,C16_C_Pent_0_14,C16_C_Pent_15_24,C16_C_Pent_25_34,C16_C_Pent_35_44,C16_C_Pent_45_54,C16_C_Pent_55_64,C16_C_Pent_65_74,C16_C_Pent_75_84,C16_C_Pent_85ov,C16_C_Pent_Tot,C16_C_Pres_Ref_0_14,C16_C_Pres_Ref_15_24,C16_C_Pres_Ref_25_34,C16_C_Pres_Ref_35_44,C16_C_Pres_Ref_45_54,C16_C_Pres_Ref_55_64,C16_C_Pres_Ref_65_74,C16_C_Pres_Ref_75_84,C16_C_Pres_Ref_85ov,C16_C_Pres_Ref_Tot,C16_C_Sal_Army_0_14,C16_C_Sal_Army_15_24,C16_C_Sal_Army_25_34,C16_C_Sal_Army_35_44,C16_C_Sal_Army_45_54,C16_C_Sal_Army_55_64,C16_C_Sal_Army_65_74,C16_C_Sal_Army_75_84,C16_C_Sal_Army_85ov,C16_C_Sal_Army_Tot,C16_C_Sev_day_Adv_0_14,C16_C_Sev_day_Adv_15_24,C16_C_Sev_day_Adv_25_34,C16_C_Sev_day_Adv_35_44,C16_C_Sev_day_Adv_45_54,C16_C_Sev_day_Adv_55_64,C16_C_Sev_day_Adv_65_74,C16_C_Sev_day_Adv_75_84,C16_C_Sev_day_Adv_85ov,C16_C_Sev_day_Adv_Tot,C16_Chr_Unit_Ch_0_14,C16_Chr_Unit_Ch_15_24,C16_Chr_Unit_Ch_25_34,C16_Chr_Unit_Ch_35_44,C16_Chr_Unit_Ch_45_54,C16_Chr_Unit_Ch_55_64,C16_Chr_Unit_Ch_65_74,C16_Chr_Unit_Ch_75_84,C16_Chr_Unit_Ch_85ov,C16_Chr_Unit_Ch_Tot
308,5266,3355,3396,3266,3229,2402,1511,934,519,23879,46877,28167,28404,29626,30397,23689,14062,7588,2529,211343,340,168,341,411,296,175,75,10,0,1827,6673,3717,3934,5295,6496,6097,4583,2446,903,40138,0,0,0,0,0,0,0,0,0,3,1021,534,554,605,612,561,301,136,54,4371,11,3,3,3,14,17,7,4,3,62,12831,7066,7322,6836,7311,5910,3564,2019,668,53521,54,30,26,50,42,39,29,15,9,294,92,47,60,84,85,51,47,22,10,495,179,113,130,155,148,124,109,47,4,1009,167,62,78,82,61,76,38,13,4,587,422,219,267,274,382,353,189,153,29,2292,7,0,4,3,3,0,0,0,0,25,200,96,92,130,148,174,126,60,27,1050,777,398,409,414,418,350,181,76,16,3045,755,490,521,895,1520,1920,1438,757,324,8627,155,90,105,130,147,165,131,65,32,1025,103,53,65,67,84,58,72,26,19,547,2183,1317,1359,1738,2425,2315,1709,919,335,14289
309,9767,7891,8169,7346,6384,5293,3440,2460,1510,52258,94381,67709,69396,74040,68679,59934,41148,22895,9466,507641,1052,1038,1632,1782,1516,1131,625,147,46,8957,12212,8017,6695,11185,14134,14120,14598,7849,3430,92244,8,6,4,3,4,3,0,0,0,34,1282,707,854,957,1031,977,776,331,144,7069,7,7,0,3,16,7,4,0,0,42,21713,14269,14101,16056,16845,14170,11921,6290,2381,117743,136,89,60,66,114,142,117,97,44,861,880,575,556,727,894,654,572,381,135,5378,455,295,388,438,432,384,276,172,61,2903,898,470,406,428,301,250,116,61,21,2959,735,387,391,530,552,637,582,379,145,4333,82,109,88,67,59,51,46,15,5,511,164,177,158,234,346,348,295,146,90,1959,1960,1315,1174,1206,1091,998,607,245,78,8667,1215,996,972,1565,2551,2994,3295,1812,738,16135,87,101,61,105,127,153,150,95,32,908,247,144,155,184,156,163,131,102,61,1336,3176,2189,1841,2671,3154,3311,3426,1853,733,22360
310,6809,4500,4495,4233,3368,2481,1492,848,513,28744,65260,39853,39618,40828,37067,28759,17856,9170,3383,281788,1562,1139,1230,1501,1420,1136,475,185,60,8720,7298,4480,4341,5656,6886,6224,5051,2608,916,43461,0,0,0,0,0,0,0,0,0,3,1424,919,947,904,980,922,673,289,128,7170,54,41,26,34,21,9,19,8,4,218,14361,8290,8298,8655,8733,6891,4689,2418,778,63114,160,100,98,98,154,153,157,94,40,1047,296,196,221,228,221,183,103,60,26,1537,374,187,202,259,249,206,138,99,25,1725,1278,643,516,431,356,267,149,51,13,3708,1033,654,591,742,840,862,714,460,233,6123,172,81,82,79,49,14,0,0,0,485,455,309,239,272,308,251,205,96,31,2161,1619,901,849,766,754,647,355,116,25,6039,988,639,705,897,1253,1481,1182,645,235,8028,153,96,94,145,202,222,186,106,53,1257,373,252,197,199,192,138,109,46,22,1533,2543,1665,1606,1921,2360,2505,1991,1102,471,16158
311,7369,4470,3854,3954,3140,2662,1466,797,476,28182,67281,42681,40116,41604,38249,32121,17788,7810,2774,290428,948,672,832,946,763,588,258,86,51,5140,6683,4536,4103,5906,7296,7111,6214,2719,1054,45621,10,0,3,6,4,7,0,0,0,29,1752,935,1000,1038,877,822,621,240,87,7372,4,6,0,0,7,10,12,8,0,53,12718,7720,7384,8125,8257,6824,5176,2221,716,59145,63,27,41,48,52,75,51,25,9,385,472,278,348,375,364,348,245,95,31,2557,437,262,311,317,342,347,214,125,43,2395,1259,713,581,454,360,275,134,49,19,3842,650,384,334,444,485,523,399,251,113,3580,57,33,31,39,14,19,15,6,0,201,431,310,271,243,342,373,206,99,40,2305,1804,1084,950,1021,908,849,511,190,49,7380,1027,697,672,972,1384,1731,1442,608,216,8760,96,76,65,80,111,131,111,44,23,728,612,386,330,328,292,269,194,99,40,2566,2259,1582,1269,1749,1973,2093,1843,687,273,13741
312,3559,2683,3352,2988,2943,1868,944,512,224,19072,35558,21619,24506,25050,25001,18337,9890,5159,1690,166813,187,145,287,275,218,150,47,10,0,1323,4538,2579,2839,3725,4506,4477,2995,1594,630,27869,0,0,0,0,0,0,0,0,0,0,365,193,227,253,275,223,133,51,21,1744,0,0,0,0,6,5,0,0,0,17,10334,5413,6276,6038,6311,5043,3086,1545,496,44557,33,12,13,20,21,31,20,3,4,164,44,34,45,46,41,43,19,17,6,293,184,114,119,144,143,128,84,42,9,963,56,43,39,39,44,29,14,7,0,265,273,141,168,220,252,229,168,87,24,1568,9,3,3,3,0,3,0,0,0,25,75,38,69,86,83,112,58,25,7,566,605,270,294,287,318,227,99,45,13,2162,368,228,261,487,886,1215,884,379,174,4888,42,38,26,37,70,77,49,24,4,358,178,68,102,110,131,121,88,34,22,842,2022,1143,1267,1909,2264,2261,1619,821,305,13611
313,5302,3307,2989,3115,2621,2373,1629,1092,561,22992,44902,27343,24336,29144,28480,27027,19636,10881,4001,215751,307,222,376,379,349,287,165,40,12,2136,5219,3429,2801,4412,6269,6607,7005,3708,1297,40756,0,0,0,0,0,0,0,0,0,0,1067,606,565,668,740,695,642,338,119,5437,47,35,23,41,20,16,17,15,16,224,8840,5422,4817,5869,6667,6082,5396,2711,867,46675,26,36,19,21,50,51,65,42,13,318,133,98,72,93,166,102,88,58,11,815,290,165,182,246,227,256,189,115,42,1710,374,179,141,171,122,108,73,33,10,1209,486,285,201,288,373,391,390,203,80,2706,7,0,3,12,5,3,3,0,0,37,253,135,114,149,247,243,198,122,38,1492,782,386,365,394,378,372,272,109,26,3078,539,445,325,630,1090,1525,1728,877,345,7503,95,64,48,81,116,152,134,117,38,849,205,141,100,139,143,136,102,67,14,1055,1531,1124,849,1193,1806,2128,2069,1070,393,12156
314,2835,1843,1627,1863,1609,1174,643,377,199,12170,39050,22390,21952,27330,23214,18059,9694,4084,1653,167430,304,165,336,382,239,169,83,22,8,1707,4658,2971,2454,4214,4991,4126,3590,1457,561,29022,0,0,0,0,0,0,0,0,0,5,1388,779,760,799,809,612,447,154,61,5814,4,0,0,3,3,3,7,3,0,28,10014,5433,5238,6362,6213,4609,3287,1201,376,42747,28,44,17,26,48,57,35,24,9,284,130,82,84,104,108,84,55,20,8,676,194,116,114,154,142,101,94,35,14,968,234,117,113,103,95,62,30,16,5,767,441,231,149,317,299,234,184,77,26,1958,37,12,12,24,11,3,0,0,0,102,251,139,118,208,236,197,118,59,17,1355,873,509,500,516,456,352,199,57,11,3475,698,374,449,731,954,1047,862,409,158,5675,91,38,32,78,80,76,89,44,23,546,221,106,110,123,104,60,51,26,10,809,1656,1015,783,1299,1558,1525,1442,557,217,10040
315,2817,1777,2146,1826,1466,1072,548,255,66,11971,20152,11181,12543,11854,11351,8552,4659,2073,547,82926,51,53,100,79,69,52,21,5,0,430,3386,1794,1921,2004,2362,2298,1493,660,192,16119,0,0,0,0,0,0,0,0,0,0,515,216,244,188,186,121,69,14,6,1555,158,80,60,50,32,24,5,7,0,414,3964,2138,2509,2263,2501,2022,1229,587,195,17397,5,3,10,8,5,6,5,0,0,50,18,9,25,21,23,23,8,8,3,128,142,78,67,66,77,59,46,13,3,556,68,17,29,28,19,16,9,3,0,195,383,204,237,214,207,161,90,39,13,1554,0,0,3,0,0,0,0,0,0,3,65,23,39,28,53,49,21,15,0,295,1001,443,424,311,285,200,59,12,5,2755,189,102,152,206,381,430,284,113,25,1896,19,9,15,28,20,31,22,10,0,147,86,35,24,55,51,47,19,6,0,320,901,528,535,594,720,607,388,146,51,4467
316,5512,3337,3154,3788,3779,3373,2429,1575,866,27810,58077,34289,30475,42046,44664,41535,31096,17703,7030,306909,589,429,600,768,796,656,336,69,14,4264,6771,4278,2975,6014,8774,9372,10861,6367,2755,58167,0,4,0,0,0,0,0,0,0,3,1325,775,683,832,1024,966,908,463,161,7140,37,31,22,22,38,7,17,13,4,198,11654,6760,5678,7657,9589,8774,7478,4050,1387,63023,52,36,22,30,62,102,165,93,31,594,152,95,92,151,179,165,109,67,25,1032,396,248,292,312,347,352,221,157,70,2395,229,127,116,128,90,118,80,36,12,936,722,355,294,439,577,639,581,442,162,4214,24,3,17,26,0,3,4,0,0,75,102,81,74,100,215,239,228,136,84,1256,1224,776,635,711,726,676,512,201,60,5519,704,455,410,762,1483,2238,2421,1546,689,10708,81,55,37,79,87,147,174,106,53,824,102,60,66,92,99,106,121,74,41,765,2135,1307,1025,1736,2542,3026,3309,2030,908,18021
317,2491,1729,1493,1383,1388,1165,813,630,435,11520,30131,19887,17217,18168,18464,15684,11024,6891,2757,140220,217,184,263,259,209,130,75,21,5,1362,4499,2753,2510,3154,3644,3769,3447,2071,894,26742,0,0,0,0,0,0,0,0,0,0,538,362,312,302,353,302,270,155,54,2646,74,39,53,26,25,23,19,3,3,264,7734,4730,4082,4191,4506,3997,3114,1735,640,34721,284,206,94,166,257,212,192,120,37,1565,52,31,37,20,45,30,19,11,8,261,140,74,88,108,104,130,95,59,24,827,88,54,57,43,38,54,34,16,5,385,1007,646,570,634,793,765,675,479,208,5779,23,5,16,18,0,0,0,0,0,66,111,70,78,68,80,91,78,40,27,651,691,376,391,379,300,285,190,65,39,2716,520,370,356,495,807,931,858,541,266,5138,70,47,42,55,78,64,68,31,26,475,149,100,90,81,110,101,79,36,29,765,1093,730,758,880,1168,1286,1128,710,290,8048
318,4576,3687,3440,3122,2848,2124,1231,688,356,22072,45985,33191,30134,30746,29511,23659,14196,7722,2758,217896,230,230,348,304,293,195,87,19,5,1723,5499,3929,3540,4611,5490,5308,4345,2168,800,35692,0,0,0,0,0,0,0,0,0,0,585,439,373,398,417,338,230,97,29,2901,14,3,0,3,6,7,5,4,0,45,14529,9531,8227,8121,8514,7231,4896,2755,1050,64853,13,11,10,16,23,19,21,4,9,129,213,158,150,167,190,146,105,88,19,1245,185,116,105,133,137,142,85,45,14,957,129,49,57,72,36,37,35,8,5,428,221,162,151,177,233,194,160,94,29,1421,31,37,19,22,16,3,0,4,0,124,196,139,101,138,169,187,120,55,30,1135,822,547,460,424,468,354,216,85,20,3407,648,512,525,738,1192,1540,1293,666,263,7379,153,96,98,119,129,133,126,58,21,927,177,111,114,93,110,88,71,50,7,833,1790,1346,1085,1572,2135,2197,1750,935,334,13146
319,5810,3282,2689,3162,3507,3473,2956,1884,1096,27859,54094,29231,25000,32829,37875,40100,32190,16371,5573,273266,335,230,333,384,357,301,179,45,6,2178,6731,3950,3216,5302,7697,9494,10827,5541,1900,54667,0,0,0,0,0,0,0,0,0,5,1196,628,542,644,876,875,867,420,162,6207,112,121,90,50,80,50,49,50,17,615,9312,5116,4627,5489,6933,7476,7005,3404,1022,50379,94,54,36,62,93,130,161,95,40,765,68,43,39,43,97,80,74,30,8,471,351,242,196,273,311,360,343,200,69,2335,171,91,72,100,92,97,99,45,12,780,1009,472,384,634,789,1027,976,630,210,6128,16,3,4,10,9,3,3,0,0,52,360,211,135,197,326,427,415,248,76,2399,701,354,310,379,429,505,408,164,51,3289,710,437,395,732,1361,2330,2565,1458,529,10521,184,113,85,127,163,223,240,148,44,1324,153,97,92,100,131,147,196,116,45,1078,2607,1655,1337,2074,3277,4014,4349,2389,844,22542
397,3,12,11,16,23,14,15,0,0,88,22,70,66,59,79,70,57,42,6,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,5,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,7,7,7,10,4,3,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4
399,213,410,448,371,351,441,188,61,10,2492,1059,1637,2100,1555,1711,2644,1483,292,51,12543,8,21,59,20,24,27,18,0,0,179,69,71,98,129,234,473,462,77,8,1639,0,0,0,0,0,0,0,0,0,0,17,9,18,16,15,31,31,14,0,149,0,0,0,0,0,0,0,3,0,3,91,184,284,189,229,337,274,50,9,1651,0,0,0,0,0,8,4,3,0,19,3,8,3,0,6,10,6,0,0,37,11,0,11,14,5,8,3,0,0,61,7,20,9,0,0,0,0,0,0,41,9,4,7,7,12,30,23,3,0,86,0,0,0,0,0,0,0,0,0,0,3,6,10,3,4,19,10,3,0,61,12,20,15,15,17,23,22,3,0,118,7,11,18,13,39,108,110,28,0,329,0,0,0,3,5,20,8,3,0,41,8,9,7,3,4,7,3,3,0,44,26,17,43,37,48,135,140,19,0,462
401,3942,3840,3421,3256,3408,2898,1796,1250,919,24726,45184,39912,34953,37999,39198,34525,22498,14961,7832,277063,704,1046,1096,1093,816,620,374,83,37,5878,3076,2360,1537,2518,4191,4586,4840,3033,1939,28094,0,0,0,0,0,0,0,0,0,5,678,530,490,469,586,531,493,247,131,4156,28,26,13,16,16,11,13,3,0,117,9837,7579,5372,7027,9216,7428,5784,4425,1984,58663,51,32,12,44,53,93,134,104,71,586,1388,1078,757,974,1700,1133,814,877,320,9043,108,67,93,105,122,109,90,71,27,807,111,80,82,55,51,77,43,21,4,520,1277,909,588,850,1119,1060,915,610,446,7768,74,40,53,52,34,23,8,0,0,288,82,123,101,85,98,134,112,53,85,879,329,389,353,253,332,291,210,93,32,2288,225,220,192,263,341,466,474,295,160,2639,52,28,23,38,64,59,62,57,39,425,48,24,40,40,29,41,47,28,14,303,1644,1416,926,1431,2198,2861,3015,1845,1206,16541
402,8308,5866,5545,5344,4791,3766,2460,1746,763,38588,77305,54817,55692,54683,53372,43639,28435,17412,6288,391644,1965,1508,2061,1994,1662,1359,518,158,54,11272,4885,3499,3133,4018,6357,7049,6721,4523,1800,41996,0,0,0,0,0,0,0,0,0,0,1703,983,969,1067,977,952,829,444,172,8111,19,8,4,8,12,4,5,4,3,59,14102,9287,9577,9716,10848,9673,7168,4108,1624,76102,120,68,65,82,94,198,248,132,70,1073,1338,950,1058,948,1242,910,701,546,153,7846,219,144,202,201,250,257,259,142,62,1744,227,136,123,126,131,121,94,54,9,1022,1473,938,764,1039,1282,1299,1177,689,370,9028,144,43,64,75,47,14,9,3,0,402,301,201,212,192,314,332,321,162,104,2143,1567,1012,854,927,895,740,551,204,66,6823,292,237,244,312,496,693,782,522,204,3791,185,111,114,141,181,205,297,148,65,1441,235,137,143,149,128,108,115,57,21,1101,3055,2112,1900,2314,3257,4025,4061,2188,889,23806
403,5944,4504,4026,4153,4249,3616,2108,1680,1114,31387,59879,44706,42605,45749,48246,44264,27270,18241,8918,339873,453,472,717,824,644,549,279,65,25,4029,4032,3144,2204,3788,6219,6881,7081,4298,2483,40128,0,0,0,0,0,0,0,0,0,0,932,765,703,746,922,1032,871,564,284,6816,95,68,67,47,42,33,25,18,13,409,9692,6907,5897,7031,8137,7962,6151,3295,1561,56631,92,69,66,89,125,245,282,205,127,1309,903,791,633,716,1122,834,630,556,154,6342,149,97,114,163,160,157,159,87,44,1122,154,111,70,82,78,97,77,35,16,730,1040,749,624,762,923,1104,897,553,334,6984,83,40,67,51,43,25,16,12,0,344,104,93,116,113,191,269,233,133,122,1380,639,432,383,483,415,481,348,145,60,3385,219,167,198,234,413,654,798,457,244,3389,49,22,28,73,86,125,105,66,45,605,63,71,57,53,61,60,45,41,18,470,2365,1904,1382,1974,2997,4339,4574,2542,1610,23684
404,3126,2549,2825,2565,2391,2013,1336,1126,704,18626,34272,28194,30663,30502,30238,24973,17348,13840,6625,216654,1050,1127,1230,1190,1241,1091,481,205,92,7702,1374,1090,1137,1588,2540,2999,2889,1884,1235,16740,0,0,0,0,0,0,0,0,0,0,360,264,321,303,390,442,379,252,170,2865,3,0,0,4,7,0,0,0,0,14,8705,6528,6108,6670,8124,7008,5258,4152,2071,54626,18,20,20,21,53,74,107,67,44,434,2204,1756,1403,1758,2602,1769,1580,1684,614,15366,66,43,69,82,99,101,81,58,28,629,43,45,51,35,29,53,38,7,12,316,450,399,352,386,467,557,387,271,147,3418,179,89,123,133,70,42,19,5,6,656,102,72,87,92,135,131,121,77,76,896,394,328,275,283,296,310,209,98,35,2237,80,72,108,130,195,313,351,202,124,1584,16,13,13,20,46,63,71,47,31,318,27,20,37,14,33,14,21,15,4,182,868,848,700,867,1415,1910,1983,1439,948,10977
405,2005,1089,855,1170,1378,1246,907,552,221,9424,19949,11058,9723,12915,15808,15843,11626,6824,2772,106521,45,65,74,90,122,81,53,4,0,525,1245,730,604,1025,1821,2402,2385,1322,505,12046,0,0,0,0,0,0,0,0,0,0,181,111,109,99,187,249,236,132,55,1359,0,0,0,0,0,0,3,5,0,8,3003,1728,1545,1844,2321,2432,2041,1077,384,16370,29,35,18,28,50,53,78,35,22,343,81,43,34,59,68,68,54,49,13,471,57,36,45,48,55,54,53,25,15,388,13,6,12,18,22,19,31,7,5,132,1911,942,777,1051,1264,1598,1382,840,431,10205,0,3,3,0,0,0,0,0,0,7,23,10,16,16,56,95,77,39,39,371,224,123,99,97,144,176,131,56,15,1070,53,31,24,47,109,230,231,153,51,920,21,28,13,23,56,80,78,45,8,349,15,7,6,11,17,24,30,12,6,134,1834,1007,856,1345,2044,2969,3066,1857,861,15833
406,2423,1517,1500,1554,1426,1111,684,407,151,10779,17275,10577,10586,11773,12327,10244,6788,3700,1324,84590,69,58,91,98,90,59,27,3,3,503,902,598,563,786,1569,1756,1453,823,328,8772,0,0,0,0,0,0,0,0,0,0,124,75,65,83,97,131,93,42,12,723,13,12,10,4,16,8,10,3,0,80,2760,1484,1652,1688,2048,1717,1375,722,248,13702,24,6,20,10,18,39,32,14,8,171,77,46,58,65,101,68,84,58,19,582,50,23,24,36,45,44,35,25,3,286,4,13,14,17,17,24,18,10,3,125,724,353,385,380,505,459,320,179,62,3363,0,0,0,0,0,0,0,0,0,3,27,12,18,23,52,72,41,18,12,274,216,102,122,120,117,120,89,49,10,947,69,48,62,68,145,255,263,149,55,1117,33,22,23,26,49,93,68,31,19,366,40,13,24,22,15,23,17,8,3,164,1164,636,639,791,1211,1564,1338,737,330,8405
407,3995,2231,2137,2542,2581,2430,1721,1123,467,19234,32781,19145,17509,22273,25299,25689,19005,11125,4322,177151,161,134,259,210,229,200,110,26,9,1332,1857,1092,928,1473,2674,3756,4344,2522,1022,19674,0,0,0,0,0,0,0,0,0,0,419,235,210,254,270,372,388,195,83,2415,31,19,22,15,12,9,8,7,4,122,4235,2539,2404,2847,3603,3587,3155,1667,597,24642,65,37,37,43,94,179,220,176,88,941,245,148,80,185,283,198,171,179,52,1545,91,80,79,91,112,132,151,82,20,844,67,50,30,29,44,47,47,16,0,338,1767,992,773,1061,1558,1774,1588,934,425,10871,3,0,4,12,0,3,0,3,3,27,50,23,52,44,69,146,132,57,70,635,443,251,230,258,274,337,293,131,36,2261,280,209,197,253,591,909,992,605,272,4321,49,35,20,50,79,115,134,74,25,590,68,32,37,47,43,47,62,35,14,389,1817,1369,867,1392,2554,3535,3904,2332,1098,18868
497,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,56,97,110,103,124,95,56,55,49,743,299,426,588,479,458,428,228,84,77,3069,4,11,14,10,8,3,0,0,0,48,10,10,17,26,29,49,39,20,4,209,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,7,3,0,0,27,0,0,0,0,0,0,0,0,0,0,17,45,58,41,47,38,33,16,4,295,0,0,0,0,0,0,0,0,0,3,0,0,4,3,6,4,0,0,0,23,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,14,0,4,12,9,15,12,4,3,0,57,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,8,0,3,6,3,6,0,5,0,0,22,0,3,0,0,3,8,11,3,0,23,0,0,0,0,0,7,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,17,3,16,21,27,27,7,3,121
