SA4_CODE_2016,C11_SH_3b_NPGH_4,C11_SH_3b_NPGH_5,C11_SH_3b_NPGH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPGH_2,C11_SH_4mb_NPGH_3,C11_SH_4mb_NPGH_4,C11_SH_4mb_NPGH_5,C11_SH_4mb_NPGH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPGH_2,C11_SH_NB_NS_NPGH_3,C11_SH_NB_NS_NPGH_4,C11_SH_NB_NS_NPGH_5,C11_SH_NB_NS_NPGH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPGH_2,C11_SH_Tot_NPGH_3,C11_SH_Tot_NPGH_4,C11_SH_Tot_NPGH_5,C11_SH_Tot_NPGH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPGH_2,C11_SDRTHT_0b_NPGH_3,C11_SDRTHT_0b_NPGH_4,C11_SDRTHT_0b_NPGH_5,C11_SDRTHT_0b_NPGH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPGH_2,C11_SDRTHT_1b_NPGH_3,C11_SDRTHT_1b_NPGH_4,C11_SDRTHT_1b_NPGH_5,C11_SDRTHT_1b_NPGH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPGH_2,C11_SDRTHT_2b_NPGH_3,C11_SDRTHT_2b_NPGH_4,C11_SDRTHT_2b_NPGH_5,C11_SDRTHT_2b_NPGH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPGH_2,C11_SDRTHT_3b_NPGH_3,C11_SDRTHT_3b_NPGH_4,C11_SDRTHT_3b_NPGH_5,C11_SDRTHT_3b_NPGH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPGH_2,C11_SDRTHT_4mb_NPGH_3,C11_SDRTHT_4mb_NPGH_4,C11_SDRTHT_4mb_NPGH_5,C11_SDRTHT_4mb_NPGH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPGH_2,C11_SDRTHT_NB_NS_NPGH_3,C11_SDRTHT_NB_NS_NPGH_4,C11_SDRTHT_NB_NS_NPGH_5,C11_SDRTHT_NB_NS_NPGH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPGH_2,C11_SDRTHT_Tot_NPGH_3,C11_SDRTHT_Tot_NPGH_4,C11_SDRTHT_Tot_NPGH_5,C11_SDRTHT_Tot_NPGH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPGH_2,C11_FUA_0b_NPGH_3,C11_FUA_0b_NPGH_4,C11_FUA_0b_NPGH_5,C11_FUA_0b_NPGH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPGH_2,C11_FUA_1b_NPGH_3,C11_FUA_1b_NPGH_4,C11_FUA_1b_NPGH_5,C11_FUA_1b_NPGH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPGH_2,C11_FUA_2b_NPGH_3,C11_FUA_2b_NPGH_4,C11_FUA_2b_NPGH_5,C11_FUA_2b_NPGH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPGH_2,C11_FUA_3b_NPGH_3,C11_FUA_3b_NPGH_4,C11_FUA_3b_NPGH_5,C11_FUA_3b_NPGH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPGH_2,C11_FUA_4mb_NPGH_3,C11_FUA_4mb_NPGH_4,C11_FUA_4mb_NPGH_5,C11_FUA_4mb_NPGH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPGH_2,C11_FUA_NB_NS_NPGH_3,C11_FUA_NB_NS_NPGH_4,C11_FUA_NB_NS_NPGH_5,C11_FUA_NB_NS_NPGH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPGH_2,C11_FUA_Tot_NPGH_3,C11_FUA_Tot_NPGH_4,C11_FUA_Tot_NPGH_5,C11_FUA_Tot_NPGH_6_mor,C11_FUA_T_T,C11_OD_0b_NPGH_2,C11_OD_0b_NPGH_3,C11_OD_0b_NPGH_4,C11_OD_0b_NPGH_5,C11_OD_0b_NPGH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPGH_2,C11_OD_1b_NPGH_3,C11_OD_1b_NPGH_4,C11_OD_1b_NPGH_5,C11_OD_1b_NPGH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPGH_2,C11_OD_2b_NPGH_3,C11_OD_2b_NPGH_4,C11_OD_2b_NPGH_5,C11_OD_2b_NPGH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPGH_2,C11_OD_3b_NPGH_3,C11_OD_3b_NPGH_4,C11_OD_3b_NPGH_5,C11_OD_3b_NPGH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPGH_2,C11_OD_4mb_NPGH_3,C11_OD_4mb_NPGH_4,C11_OD_4mb_NPGH_5,C11_OD_4mb_NPGH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPGH_2,C11_OD_NB_NS_NPGH_3,C11_OD_NB_NS_NPGH_4,C11_OD_NB_NS_NPGH_5,C11_OD_NB_NS_NPGH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPGH_2,C11_OD_Tot_NPGH_3,C11_OD_Tot_NPGH_4,C11_OD_Tot_NPGH_5,C11_OD_Tot_NPGH_6_mor,C11_OD_T_T,C11_DS_NS_NPGH_2,C11_DS_NS_NPGH_3,C11_DS_NS_NPGH_4,C11_DS_NS_NPGH_5,C11_DS_NS_NPGH_6_mor,C11_DS_NS_T,C11_Tot_NPGH_2,C11_Tot_NPGH_3,C11_Tot_NPGH_4,C11_Tot_NPGH_5,C11_Tot_NPGH_6_mor,C11_T_T,C16_SH_0b_NPGH_2,C16_SH_0b_NPGH_3,C16_SH_0b_NPGH_4,C16_SH_0b_NPGH_5,C16_SH_0b_NPGH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPGH_2,C16_SH_1b_NPGH_3,C16_SH_1b_NPGH_4,C16_SH_1b_NPGH_5,C16_SH_1b_NPGH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPGH_2,C16_SH_2b_NPGH_3,C16_SH_2b_NPGH_4,C16_SH_2b_NPGH_5,C16_SH_2b_NPGH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPGH_2,C16_SH_3b_NPGH_3,C16_SH_3b_NPGH_4,C16_SH_3b_NPGH_5,C16_SH_3b_NPGH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPGH_2,C16_SH_4mb_NPGH_3,C16_SH_4mb_NPGH_4,C16_SH_4mb_NPGH_5,C16_SH_4mb_NPGH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPGH_2,C16_SH_NB_NS_NPGH_3,C16_SH_NB_NS_NPGH_4,C16_SH_NB_NS_NPGH_5,C16_SH_NB_NS_NPGH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPGH_2,C16_SH_Tot_NPGH_3,C16_SH_Tot_NPGH_4,C16_SH_Tot_NPGH_5
507,46,3,0,1490,955,335,175,74,33,1566,52,19,4,8,3,83,2432,677,225,88,33,3463,0,0,0,0,0,0,3,0,0,0,0,3,206,13,0,0,0,216,236,93,17,3,0,345,35,16,19,3,0,65,15,0,0,0,0,17,488,123,32,8,0,652,0,0,0,0,0,3,10,0,0,0,0,10,235,24,3,0,0,265,101,51,5,0,0,157,21,28,33,24,7,104,11,4,3,0,0,18,383,104,47,24,7,555,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,13,0,0,3,0,17,3,0,0,0,0,3,3324,896,310,119,39,4690,6,4,0,0,0,11,22,3,3,0,0,29,221,21,4,0,0,249,1120,272,37,7,4,1439,983,341,233,84,28,1676,85,26,9,11,3,130,2437,666,290,100
509,3,0,0,490,191,38,9,6,3,253,11,7,0,0,0,19,818,115,16,6,3,959,0,0,0,0,0,0,3,0,0,0,0,3,23,3,0,0,0,29,16,0,0,0,0,14,3,0,0,0,0,3,3,0,0,0,0,3,47,3,0,0,0,51,0,0,0,0,0,0,5,0,0,0,0,5,19,3,0,0,0,24,15,0,0,0,0,15,3,0,0,0,0,3,0,0,0,0,0,0,41,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,18,0,0,0,0,18,0,0,0,0,0,0,923,123,16,6,5,1076,6,0,0,0,0,6,14,0,0,0,0,17,204,7,3,3,0,213,413,74,4,4,11,516,231,50,23,5,7,314,36,8,3,0,0,52,900,142,37,17
510,18,6,3,403,130,66,27,12,6,235,19,5,4,0,0,31,521,162,50,19,10,759,0,0,0,0,0,0,3,0,0,0,0,3,44,8,0,0,0,48,33,12,0,0,0,48,4,4,3,0,0,12,3,0,3,0,0,9,86,22,4,3,0,123,0,0,0,0,0,0,8,0,0,0,0,8,31,3,3,0,0,34,21,12,0,0,0,29,8,0,0,0,0,12,3,0,0,0,0,0,66,17,7,3,0,92,15,0,0,0,0,17,12,3,0,0,0,19,12,0,0,0,0,11,11,8,0,0,0,12,5,7,0,0,0,12,8,3,0,0,0,13,67,15,3,3,0,91,5,0,0,0,0,11,754,217,63,30,11,1066,0,0,0,0,0,0,13,0,0,0,0,15,63,12,0,0,0,75,212,66,12,3,0,303,120,62,32,8,5,224,18,12,0,0,0,35,430,150,51,11
511,10,3,0,561,165,48,24,9,4,255,36,7,0,0,0,47,807,151,37,14,9,1017,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,33,38,15,3,0,0,56,8,0,0,0,0,4,3,0,0,0,0,3,76,20,3,0,0,105,0,0,0,0,0,0,10,0,0,0,0,10,46,3,0,0,0,48,32,11,4,0,0,44,3,0,0,0,0,3,0,0,0,0,0,3,86,15,3,0,0,105,8,0,0,0,0,8,4,0,0,0,0,4,12,0,0,0,0,12,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,10,34,0,0,0,0,38,5,0,0,0,0,8,1013,185,49,16,9,1270,4,0,0,0,0,4,11,0,0,0,0,11,112,9,6,0,0,124,421,75,3,4,0,504,235,52,38,8,4,329,34,5,0,0,0,44,821,137,48,6
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,34,3,3,1155,215,97,127,46,18,508,31,5,9,3,0,54,1475,387,184,54,23,2120,3,0,0,0,0,0,8,0,0,0,0,8,195,8,0,0,0,205,70,58,11,0,0,138,8,13,19,8,3,45,6,0,0,0,0,6,285,86,27,6,3,406,3,0,0,0,0,3,33,3,0,0,0,35,329,30,5,0,0,363,67,50,14,0,0,133,14,16,12,9,9,56,5,0,0,0,0,8,448,101,33,9,15,605,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,3,6,0,0,0,10,0,0,3,0,0,4,0,0,0,0,0,0,8,8,3,0,0,15,3,3,0,0,0,6,2219,579,243,66,41,3152,10,0,0,0,0,10,30,0,0,0,0,26,435,20,0,0,0,466,898,285,30,10,0,1228,188,117,152,43,34,535,59,19,5,0,3,93,1618,447,191,50
602,19,3,0,833,131,68,74,14,7,297,30,3,0,0,0,32,1103,255,99,20,6,1482,0,0,0,0,0,0,3,0,0,0,0,3,81,3,0,0,0,82,20,10,0,0,0,36,3,7,3,0,0,13,3,0,0,0,0,3,114,22,0,0,0,139,0,0,0,0,0,3,10,0,0,0,0,10,102,10,0,0,0,107,11,11,0,0,0,27,4,3,0,0,3,6,0,0,0,0,0,0,125,20,3,0,3,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,11,0,0,0,0,0,0,1351,300,105,20,9,1787,13,0,0,0,0,15,7,4,3,0,0,12,280,13,0,0,0,295,563,125,7,3,0,701,156,55,56,11,6,287,39,7,0,0,0,46,1059,199,68,19
603,0,0,0,138,37,6,0,0,0,52,7,0,0,0,0,6,260,16,3,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,0,0,269,22,3,0,0,298,0,0,0,0,0,0,9,0,0,0,0,9,94,0,4,0,0,101,159,11,0,0,3,170,54,3,0,0,0,59,12,0,0,0,0,14,324,18,3,0
604,4,0,0,535,69,33,18,3,0,121,11,6,0,0,0,22,706,113,21,3,3,844,0,0,0,0,0,0,3,0,0,0,0,3,32,0,0,0,0,32,0,3,0,0,0,3,0,0,0,3,0,3,0,0,0,0,0,0,33,3,0,3,0,42,0,0,0,0,0,0,3,0,0,0,0,3,41,3,0,0,0,47,9,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,58,8,0,0,0,63,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,19,0,0,0,0,19,0,0,0,0,0,0,814,117,21,3,3,970,3,0,0,0,0,3,14,0,0,0,0,14,183,7,0,0,0,193,452,47,6,0,0,509,108,18,18,8,3,149,30,0,0,0,0,39,792,78,24,6
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,22,3,0,664,176,80,59,25,8,339,28,7,3,3,0,37,780,268,89,35,8,1178,0,0,0,0,0,0,9,0,0,0,0,9,194,15,3,0,0,211,88,51,13,0,0,159,3,5,11,0,0,24,14,0,0,0,0,13,312,66,27,4,0,411,3,0,0,0,0,9,30,0,0,0,0,26,430,53,8,3,0,493,170,137,26,3,4,338,10,7,5,0,0,23,25,0,0,4,0,30,661,199,39,15,4,916,7,0,0,0,0,7,7,0,0,0,0,8,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,3,10,3,5,24,39,4,10,3,3,59,5,0,0,0,0,3,1797,542,165,47,16,2563,5,0,0,0,0,8,13,0,3,0,0,18,98,4,7,0,0,109,448,98,19,4,7,581,193,132,74,32,6,448,44,15,6,0,3,65,804,254,105,42
702,5,0,0,309,51,43,29,10,4,142,38,3,8,5,5,55,399,129,45,14,12,604,0,0,0,0,0,0,14,0,0,0,0,13,60,4,0,0,0,63,27,20,3,0,0,47,0,3,0,0,0,6,8,0,0,0,0,8,107,21,4,0,0,137,3,0,0,0,0,3,22,3,0,0,0,21,86,4,4,0,0,90,15,4,0,0,0,20,0,0,0,0,0,3,12,0,0,0,0,10,130,15,5,0,0,149,11,0,0,0,0,13,10,0,0,0,0,11,11,0,0,0,0,11,3,0,0,0,0,6,3,0,0,0,0,3,10,0,0,0,0,17,50,3,0,0,0,58,7,0,0,0,0,11,699,171,59,16,13,958,10,0,0,0,0,10,7,3,0,0,0,12,72,3,0,3,0,80,188,66,12,0,0,274,56,31,32,4,0,126,28,10,0,0,3,44,367,116,48,8
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,104,4,3,2121,559,300,343,100,50,1350,33,17,6,3,0,57,2079,1051,460,113,53,3755,0,0,0,0,0,0,16,3,0,0,0,13,339,21,0,0,0,361,528,366,55,5,0,949,60,51,64,18,4,191,15,4,3,0,0,26,947,453,122,24,9,1544,4,0,0,0,0,3,135,0,0,0,0,135,1144,91,3,0,0,1237,164,265,21,7,0,462,4,9,11,3,0,24,21,3,0,0,0,23,1466,372,44,9,0,1883,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,3,4507,1870,622,144,58,7198,6,3,0,0,3,11,24,4,0,3,3,33,140,6,3,0,0,149,955,472,64,12,6,1507,512,270,282,117,73,1247,63,26,14,3,4,119,1695,780,364,138
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
