SA4_CODE_2016,C06_SH_0b_NPFH_2,C06_SH_0b_NPFH_3,C06_SH_0b_NPFH_4,C06_SH_0b_NPFH_5,C06_SH_0b_NPFH_6_mor,C06_SH_0bTotal,C06_SH_1b_NPFH_2,C06_SH_1b_NPFH_3,C06_SH_1b_NPFH_4,C06_SH_1b_NPFH_5,C06_SH_1b_NPFH_6_mor,C06_SH_1b_Tot,C06_SH_2b_NPFH_2,C06_SH_2b_NPFH_3,C06_SH_2b_NPFH_4,C06_SH_2b_NPFH_5,C06_SH_2b_NPFH_6_mor,C06_SH_2b_Tot,C06_SH_3b_NPFH_2,C06_SH_3b_NPFH_3,C06_SH_3b_NPFH_4,C06_SH_3b_NPFH_5,C06_SH_3b_NPFH_6_mor,C06_SH_3b_Tot,C06_SH_4mb_NPFH_2,C06_SH_4mb_NPFH_3,C06_SH_4mb_NPFH_4,C06_SH_4mb_NPFH_5,C06_SH_4mb_NPFH_6_mor,C06_SH_4mb_Tot,C06_SH_NB_NS_NPFH_2,C06_SH_NB_NS_NPFH_3,C06_SH_NB_NS_NPFH_4,C06_SH_NB_NS_NPFH_5,C06_SH_NB_NS_NPFH_6_mor,C06_SH_NB_NS_T,C06_SH_Tot_NPFH_2,C06_SH_Tot_NPFH_3,C06_SH_Tot_NPFH_4,C06_SH_Tot_NPFH_5,C06_SH_Tot_NPFH_6_mor,C06_SH_T_T,C06_SDRTHT_0b_NPFH_2,C06_SDRTHT_0b_NPFH_3,C06_SDRTHT_0b_NPFH_4,C06_SDRTHT_0b_NPFH_5,C06_SDRTHT_0b_NPFH_6_mor,C06_SDRTHT_0bTotal,C06_SDRTHT_1b_NPFH_2,C06_SDRTHT_1b_NPFH_3,C06_SDRTHT_1b_NPFH_4,C06_SDRTHT_1b_NPFH_5,C06_SDRTHT_1b_NPFH_6_mor,C06_SDRTHT_1b_Tot,C06_SDRTHT_2b_NPFH_2,C06_SDRTHT_2b_NPFH_3,C06_SDRTHT_2b_NPFH_4,C06_SDRTHT_2b_NPFH_5,C06_SDRTHT_2b_NPFH_6_mor,C06_SDRTHT_2b_Tot,C06_SDRTHT_3b_NPFH_2,C06_SDRTHT_3b_NPFH_3,C06_SDRTHT_3b_NPFH_4,C06_SDRTHT_3b_NPFH_5,C06_SDRTHT_3b_NPFH_6_mor,C06_SDRTHT_3b_Tot,C06_SDRTHT_4mb_NPFH_2,C06_SDRTHT_4mb_NPFH_3,C06_SDRTHT_4mb_NPFH_4,C06_SDRTHT_4mb_NPFH_5,C06_SDRTHT_4mb_NPFH_6_mor,C06_SDRTHT_4mb_Tot,C06_SDRTHT_NB_NS_NPFH_2,C06_SDRTHT_NB_NS_NPFH_3,C06_SDRTHT_NB_NS_NPFH_4,C06_SDRTHT_NB_NS_NPFH_5,C06_SDRTHT_NB_NS_NPFH_6_mor,C06_SDRTHT_NB_NS_T,C06_SDRTHT_Tot_NPFH_2,C06_SDRTHT_Tot_NPFH_3,C06_SDRTHT_Tot_NPFH_4,C06_SDRTHT_Tot_NPFH_5,C06_SDRTHT_Tot_NPFH_6_mor,C06_SDRTHT_T_T,C06_FUA_0b_NPFH_2,C06_FUA_0b_NPFH_3,C06_FUA_0b_NPFH_4,C06_FUA_0b_NPFH_5,C06_FUA_0b_NPFH_6_mor,C06_FUA_0bTotal,C06_FUA_1b_NPFH_2,C06_FUA_1b_NPFH_3,C06_FUA_1b_NPFH_4,C06_FUA_1b_NPFH_5,C06_FUA_1b_NPFH_6_mor,C06_FUA_1b_Tot,C06_FUA_2b_NPFH_2,C06_FUA_2b_NPFH_3,C06_FUA_2b_NPFH_4,C06_FUA_2b_NPFH_5,C06_FUA_2b_NPFH_6_mor,C06_FUA_2b_Tot,C06_FUA_3b_NPFH_2,C06_FUA_3b_NPFH_3,C06_FUA_3b_NPFH_4,C06_FUA_3b_NPFH_5,C06_FUA_3b_NPFH_6_mor,C06_FUA_3b_Tot,C06_FUA_4mb_NPFH_2,C06_FUA_4mb_NPFH_3,C06_FUA_4mb_NPFH_4,C06_FUA_4mb_NPFH_5,C06_FUA_4mb_NPFH_6_mor,C06_FUA_4mb_Tot,C06_FUA_NB_NS_NPFH_2,C06_FUA_NB_NS_NPFH_3,C06_FUA_NB_NS_NPFH_4,C06_FUA_NB_NS_NPFH_5,C06_FUA_NB_NS_NPFH_6_mor,C06_FUA_NB_NS_T,C06_FUA_Tot_NPFH_2,C06_FUA_Tot_NPFH_3,C06_FUA_Tot_NPFH_4,C06_FUA_Tot_NPFH_5,C06_FUA_Tot_NPFH_6_mor,C06_FUA_T_T,C06_OD_0b_NPFH_2,C06_OD_0b_NPFH_3,C06_OD_0b_NPFH_4,C06_OD_0b_NPFH_5,C06_OD_0b_NPFH_6_mor,C06_OD_0bTotal,C06_OD_1b_NPFH_2,C06_OD_1b_NPFH_3,C06_OD_1b_NPFH_4,C06_OD_1b_NPFH_5,C06_OD_1b_NPFH_6_mor,C06_OD_1b_Tot,C06_OD_2b_NPFH_2,C06_OD_2b_NPFH_3,C06_OD_2b_NPFH_4,C06_OD_2b_NPFH_5,C06_OD_2b_NPFH_6_mor,C06_OD_2b_Tot,C06_OD_3b_NPFH_2,C06_OD_3b_NPFH_3,C06_OD_3b_NPFH_4,C06_OD_3b_NPFH_5,C06_OD_3b_NPFH_6_mor,C06_OD_3b_Tot,C06_OD_4mb_NPFH_2,C06_OD_4mb_NPFH_3,C06_OD_4mb_NPFH_4,C06_OD_4mb_NPFH_5,C06_OD_4mb_NPFH_6_mor,C06_OD_4mb_Tot,C06_OD_NB_NS_NPFH_2,C06_OD_NB_NS_NPFH_3,C06_OD_NB_NS_NPFH_4,C06_OD_NB_NS_NPFH_5,C06_OD_NB_NS_NPFH_6_mor,C06_OD_NB_NS_T,C06_OD_Tot_NPFH_2,C06_OD_Tot_NPFH_3,C06_OD_Tot_NPFH_4,C06_OD_Tot_NPFH_5,C06_OD_Tot_NPFH_6_mor,C06_OD_T_T,C06_DS_NS_NPFH_2,C06_DS_NS_NPFH_3,C06_DS_NS_NPFH_4,C06_DS_NS_NPFH_5,C06_DS_NS_NPFH_6_mor,C06_DS_NS_T,C06_Tot_NPFH_2,C06_Tot_NPFH_3,C06_Tot_NPFH_4,C06_Tot_NPFH_5,C06_Tot_NPFH_6_mor,C06_T_T,C11_SH_0b_NPFH_2,C11_SH_0b_NPFH_3,C11_SH_0b_NPFH_4,C11_SH_0b_NPFH_5,C11_SH_0b_NPFH_6_mor,C11_SH_0bTotal,C11_SH_1b_NPFH_2,C11_SH_1b_NPFH_3,C11_SH_1b_NPFH_4,C11_SH_1b_NPFH_5,C11_SH_1b_NPFH_6_mor,C11_SH_1b_Tot,C11_SH_2b_NPFH_2,C11_SH_2b_NPFH_3,C11_SH_2b_NPFH_4,C11_SH_2b_NPFH_5,C11_SH_2b_NPFH_6_mor,C11_SH_2b_Tot,C11_SH_3b_NPFH_2,C11_SH_3b_NPFH_3
503,4,3,0,3,0,8,104,10,3,0,0,119,2095,541,247,48,3,2941,4835,2315,2323,487,81,10032,2759,2041,3469,2042,586,10901,117,21,29,10,3,188,9908,4925,6073,2596,678,24193,3,0,0,0,0,5,112,3,0,0,0,117,952,156,34,3,0,1147,1198,486,237,48,7,1976,123,96,110,41,13,383,24,9,4,3,0,34,2409,745,387,94,22,3658,44,3,0,0,0,46,639,81,11,0,3,735,2095,395,91,18,0,2601,745,222,117,12,3,1098,41,18,12,3,0,79,61,7,6,0,0,71,3618,724,238,39,4,4627,0,0,0,0,0,0,3,4,0,0,0,9,0,6,0,3,0,11,10,3,0,5,0,19,3,3,4,3,0,15,0,0,0,0,0,0,16,10,6,6,0,46,18,15,11,7,7,55,15979,6428,6719,2741,714,32579,9,5,6,0,0,15,147,5,0,0,0,158,1873,521,257,46,10,2699,4618,2280
504,20,5,4,3,5,47,125,24,14,5,0,168,1779,487,218,39,15,2535,9404,4410,3378,904,266,18364,7548,5365,7387,3732,1722,25755,250,85,95,52,50,531,19126,10371,11098,4739,2063,47392,0,0,0,0,0,0,32,8,0,0,0,41,617,88,9,4,0,727,914,325,179,37,19,1473,186,110,163,75,25,553,25,13,7,0,0,49,1785,540,360,123,39,2843,3,0,0,0,0,3,81,8,0,0,0,90,471,94,25,3,0,595,366,125,78,19,6,587,24,16,15,7,7,68,26,3,5,3,0,30,966,248,118,30,13,1375,15,4,0,0,0,15,34,0,0,0,0,34,50,7,0,0,0,57,22,0,3,0,0,31,8,4,7,0,3,25,3,0,0,0,0,4,125,16,15,4,7,166,3,0,0,0,0,3,22003,11177,11592,4895,2118,51781,22,8,5,6,0,42,129,22,11,6,0,173,1753,493,234,71,11,2565,9685,4577
505,10,10,11,3,6,37,108,16,26,5,4,156,1934,393,168,38,7,2539,17352,7566,5705,1429,503,32549,18238,13218,18990,8637,3369,62454,483,154,160,95,79,981,38125,21361,25060,10206,3969,98718,10,4,0,0,0,10,85,3,3,0,0,92,2026,271,82,13,0,2389,4539,1535,744,149,46,7024,372,234,263,119,57,1036,117,27,18,7,11,182,7148,2071,1109,293,109,10733,12,3,0,0,0,10,153,8,3,0,0,160,1022,163,35,3,0,1228,701,247,120,31,4,1112,43,32,37,23,22,161,35,11,0,5,0,47,1958,469,205,59,32,2718,14,3,0,0,0,15,43,0,0,0,0,49,72,8,5,0,0,84,45,15,21,6,7,93,10,5,13,5,0,40,8,0,0,0,0,9,197,31,38,15,5,290,26,7,15,4,5,55,47457,23937,26422,10580,4124,112512,35,15,12,9,3,72,125,34,19,9,8,189,2168,471,209,56,19,2922,17878,8267
506,11,8,3,9,3,38,185,30,17,4,4,240,2852,638,275,76,18,3867,18264,8406,6186,1636,580,35060,14258,10005,12868,6589,3255,46982,464,181,140,88,67,938,36031,19269,19487,8407,3925,87116,3,0,0,0,0,3,130,6,0,0,0,142,1349,192,50,5,3,1606,2725,942,475,121,32,4297,305,197,183,80,55,818,78,22,10,4,0,118,4597,1355,723,214,92,6977,0,0,0,0,0,3,329,27,9,0,0,365,1151,200,53,9,0,1409,1204,385,204,43,18,1860,70,58,47,15,16,210,47,12,5,3,0,71,2807,679,317,70,40,3921,12,3,0,0,0,17,39,0,0,0,0,39,89,5,4,3,0,103,21,10,6,3,0,45,14,9,16,3,8,46,3,0,0,0,0,4,182,24,30,8,4,257,11,6,3,0,0,27,43626,21339,20566,8704,4066,98294,35,31,25,8,7,99,217,40,22,6,4,300,2999,731,317,81,34,4162,18354,8768
507,15,10,3,3,3,36,138,17,13,4,0,169,2140,524,212,40,19,2941,13602,5809,4339,960,278,24984,13439,9464,12818,6247,2499,44469,371,136,90,60,34,691,29699,15965,17480,7321,2835,73292,4,3,0,0,0,7,78,4,0,0,0,85,1213,185,58,10,0,1460,1853,614,313,57,20,2848,243,158,225,99,27,753,62,14,7,0,4,77,3449,976,600,160,52,5237,4,0,0,0,0,4,147,13,0,0,0,154,872,118,38,3,0,1033,568,141,69,15,3,796,26,19,13,7,0,63,41,6,4,3,0,51,1659,301,121,23,7,2113,12,3,0,0,0,19,77,0,0,0,0,75,132,18,3,0,0,150,42,14,3,3,3,60,9,11,19,7,3,46,5,0,0,0,0,5,275,39,27,9,6,356,4,0,0,0,0,6,35090,17279,18219,7510,2893,80994,30,17,12,7,0,64,174,21,11,4,0,216,2268,551,218,54,17,3103,14229,6352
509,33,10,3,3,0,52,194,27,16,4,3,247,1997,432,231,60,18,2736,8195,2861,2586,871,325,14835,4864,2349,2842,1804,946,12797,181,63,41,30,36,344,15462,5737,5720,2772,1331,31020,0,0,0,0,0,3,25,0,0,0,0,27,152,20,13,9,0,193,185,64,47,18,12,329,63,33,41,25,13,173,11,3,0,0,0,22,438,124,101,47,32,740,0,0,0,0,0,0,21,0,0,0,0,19,141,27,12,0,0,173,78,38,18,0,5,137,8,3,4,0,0,19,4,0,3,0,3,11,254,67,38,6,6,370,31,0,8,0,0,38,63,3,0,0,0,66,66,15,11,0,4,98,52,21,12,3,5,98,26,9,15,14,7,65,16,0,3,0,0,20,248,56,47,22,12,376,4,0,3,0,3,7,16400,5982,5903,2843,1380,32512,32,6,5,6,0,57,249,7,14,7,5,291,2188,454,228,54,28,2946,8556,2856
510,10,3,0,3,4,19,81,15,14,8,6,121,388,155,90,44,55,733,2376,1496,1687,631,632,6829,735,596,931,663,559,3490,77,35,48,39,49,242,3673,2300,2778,1388,1293,11433,3,0,0,0,0,3,56,13,0,0,0,69,220,76,26,15,9,335,262,149,163,51,19,642,43,28,41,26,15,154,18,9,6,3,8,42,593,274,238,93,43,1242,3,0,0,0,0,3,43,7,0,0,0,50,141,38,17,7,0,194,72,32,33,16,5,160,4,8,6,3,3,25,11,4,0,0,0,13,273,92,57,25,11,452,135,22,16,3,6,180,247,25,6,4,8,287,69,40,23,9,6,150,84,14,34,14,12,152,43,7,9,3,5,65,38,9,3,0,9,55,614,107,88,38,42,894,7,7,4,0,3,16,5153,2776,3168,1541,1396,14034,11,9,3,3,3,29,118,16,19,5,3,160,436,172,99,52,57,815,2478,1620
511,20,0,4,4,7,28,115,21,14,5,7,158,1145,277,144,41,20,1622,5533,2512,2257,830,453,11583,3076,1919,2636,1611,873,10105,156,70,63,38,57,375,10047,4793,5111,2523,1404,23874,0,0,0,0,0,0,43,3,0,0,0,45,275,46,9,7,3,347,341,150,91,38,9,626,38,24,26,20,15,113,17,0,0,3,7,27,711,227,128,63,31,1164,0,0,0,0,0,3,49,5,0,0,0,52,256,61,20,9,4,351,168,91,52,17,7,329,13,8,3,3,0,29,9,3,0,0,3,14,499,161,74,31,12,782,67,6,7,4,0,80,168,19,4,0,0,192,106,27,12,9,0,153,83,17,15,8,3,121,42,7,6,11,0,71,26,3,0,0,0,34,486,76,48,28,8,651,3,0,0,3,0,11,11750,5257,5357,2652,1460,26478,17,4,9,6,3,33,166,26,10,4,3,210,1153,306,127,45,29,1665,5807,2549
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,13,5,0,3,0,30,244,30,10,9,0,289,3688,909,324,59,17,4998,13059,6984,6068,1590,570,28270,3910,2758,3999,2284,1115,14058,285,74,63,22,32,476,21202,10755,10462,3966,1736,48121,3,0,0,0,0,3,94,8,4,0,0,98,809,170,47,4,0,1031,288,153,83,22,10,556,47,23,50,22,8,156,33,4,3,4,3,47,1281,358,180,49,26,1894,10,0,0,0,0,11,235,16,3,0,0,253,1285,256,62,9,4,1618,263,112,72,20,9,474,41,22,19,15,5,101,46,9,3,3,0,66,1873,420,162,45,26,2520,4,0,0,0,0,6,22,3,0,0,0,30,29,12,11,3,0,58,26,13,20,8,3,71,3,11,12,7,0,37,10,0,0,0,0,10,93,40,40,21,4,203,5,0,0,0,0,10,24459,11585,10853,4080,1786,52751,17,6,3,3,0,27,277,41,20,12,4,356,3759,937,351,69,19,5130,14076,6955
602,19,8,9,0,0,30,229,23,9,8,0,269,2940,640,251,56,22,3909,9970,4533,4170,1294,386,20356,2628,1657,2328,1539,703,8858,226,70,32,12,20,362,16014,6925,6793,2915,1138,33782,0,0,0,0,0,0,33,0,0,0,0,37,285,51,10,3,0,342,88,44,31,10,3,173,16,13,8,16,0,53,8,0,0,0,0,12,431,107,48,21,3,618,0,0,0,0,0,0,106,9,3,0,0,114,645,137,22,3,0,806,112,47,29,15,0,197,12,6,6,3,5,38,30,3,0,0,0,36,896,191,69,26,4,1186,13,0,0,0,0,11,16,0,0,0,0,15,37,6,4,0,0,52,21,14,12,7,0,48,20,9,7,0,3,35,3,0,0,0,0,9,105,25,21,9,3,173,3,0,0,0,0,3,17456,7257,6936,2967,1149,35767,27,3,4,0,0,36,236,24,16,8,0,290,2890,653,224,48,16,3829,10294,4389
603,22,3,8,0,0,31,130,19,15,6,0,171,1004,258,116,32,17,1419,2622,990,1030,329,131,5099,802,411,493,354,236,2301,55,25,14,8,8,107,4632,1708,1673,724,387,9122,0,0,0,0,0,0,3,0,0,0,0,3,10,3,0,0,0,7,5,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,21,0,3,0,0,26,0,0,0,0,0,0,5,0,0,0,0,5,32,10,0,0,0,45,8,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,41,12,3,0,0,59,16,0,4,0,0,22,26,4,0,0,0,28,12,5,12,3,0,40,17,9,9,4,0,39,3,3,3,3,0,15,3,0,0,0,0,7,84,21,30,9,3,149,0,0,0,0,0,0,4778,1747,1706,738,386,9351,20,3,7,4,0,27,173,29,20,4,3,226,1110,251,113,18,13,1514,2908,1045
604,13,4,4,3,0,28,143,20,12,6,0,177,1911,419,151,32,12,2529,9054,3911,3669,1167,329,18133,2067,1244,1599,1167,583,6656,187,45,48,19,6,307,13371,5651,5489,2389,931,27828,0,0,0,0,0,0,19,0,0,0,0,17,212,37,11,0,0,255,41,9,15,5,0,70,3,0,9,3,0,12,11,0,0,0,0,11,280,53,30,7,0,368,4,0,0,0,0,3,78,0,8,0,0,81,539,85,19,0,0,643,71,26,12,6,0,125,9,8,8,0,5,32,12,4,0,0,0,20,718,133,50,11,7,907,11,0,3,0,0,13,38,5,0,0,0,42,46,8,4,0,0,62,38,19,10,5,3,74,10,3,7,6,3,31,3,3,0,0,0,6,148,38,33,14,3,230,0,0,0,0,0,0,14514,5865,5594,2417,941,29334,19,4,6,0,0,32,151,17,10,4,3,181,2011,428,150,38,11,2630,9315,3733
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,48,14,8,6,5,79,180,30,32,8,5,261,603,251,157,44,32,1090,4443,3009,2979,1124,470,12023,1333,1131,1796,1121,656,6027,92,52,45,36,32,262,6695,4491,5016,2342,1198,19745,7,0,0,0,0,7,23,4,0,0,0,29,802,245,90,17,7,1161,388,184,102,20,8,710,19,17,15,4,0,64,17,4,4,4,0,35,1254,465,216,41,23,1995,21,4,0,0,0,27,122,9,6,3,0,142,1324,401,123,30,19,1901,497,196,99,34,9,844,13,8,7,8,0,40,39,14,4,0,3,64,2015,641,246,77,31,3011,47,9,4,3,0,73,113,3,3,3,0,126,49,17,17,0,3,86,26,11,13,4,7,60,9,4,8,11,8,35,23,3,3,0,3,32,270,50,51,23,17,409,9,6,0,0,0,10,10244,5650,5524,2488,1269,25173,32,14,5,3,4,64,200,36,20,14,8,272,721,290,178,45,38,1267,4115,2807
702,29,10,8,9,8,56,148,30,27,13,31,243,623,271,179,121,316,1508,2055,1411,1700,799,1864,7828,515,483,661,491,832,2982,75,36,41,33,132,321,3447,2231,2617,1463,3180,12941,3,3,0,0,0,4,82,8,3,0,0,98,270,110,26,9,3,421,139,79,47,17,7,294,13,8,18,5,0,48,9,3,3,0,3,18,519,213,98,29,11,877,8,0,0,0,0,8,69,11,3,0,0,79,287,81,34,3,5,419,53,20,16,8,4,98,7,4,10,8,9,38,9,8,6,0,4,29,432,127,64,27,24,671,53,16,10,6,19,107,119,18,13,0,7,155,60,21,18,6,7,108,63,22,13,4,5,103,20,11,10,4,3,39,28,12,8,3,27,80,342,90,69,22,73,594,0,0,0,0,0,0,4748,2664,2849,1542,3285,15089,21,10,3,3,14,50,177,30,27,12,21,272,626,248,210,139,287,1509,2082,1508
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,9,9,4,0,0,28,109,26,22,13,7,169,1378,324,136,32,3,1870,15087,8121,6789,1720,492,32208,10331,7683,10773,5523,2140,36451,243,80,81,30,23,458,27154,16242,17813,7314,2665,71177,4,0,0,0,0,3,99,3,3,0,0,107,1444,288,84,14,0,1828,3025,1433,679,151,42,5338,326,196,198,79,54,857,40,9,5,3,0,60,4934,1935,977,249,97,8187,19,3,0,0,0,24,550,47,7,0,0,604,1891,425,105,15,3,2436,479,200,103,33,3,816,40,37,30,19,3,128,31,4,3,0,3,50,3016,720,245,67,14,4055,0,0,0,0,0,0,7,0,0,0,0,12,11,5,0,0,0,19,5,3,5,0,0,15,7,4,10,3,0,21,4,0,0,0,0,4,36,19,14,4,0,73,0,0,4,0,0,7,35134,18909,19049,7636,2774,83504,17,10,6,4,0,38,166,31,16,6,4,228,1344,327,143,23,10,1845,14963,8057
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,3,25,13,17,4,3,61,84,52,70,31,34,265,22,26,19,21,22,107,3,3,0,0,0,10,132,95,105,60,54,450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,12,7,9,0,0,24,6,8,11,3,3,34,0,0,0,0,0,4,0,0,0,0,0,0,27,17,19,3,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,169,110,123,62,56,522,0,0,0,0,0,0,4,0,0,0,0,4,23,8,5,0,0,38,68,53
