SA4_CODE_2016,C06_Tot_Div_F,C06_Tot_Wid_M,C06_Tot_Wid_F,C06_Tot_nver_marrie_M,C06_Tot_nver_marrie_F,C06_Tot_T_M,C06_Tot_T_F,C06_Tot_T_P,C11_15_19_Married_M,C11_15_19_Married_F,C11_15_19_Sep_M,C11_15_19_Sep_F,C11_15_19_Div_M,C11_15_19_Div_F,C11_15_19_Wid_M,C11_15_19_Wid_F,C11_15_19_Nvr_marrd_M,C11_15_19_Nvr_marrd_F,C11_15_19_T_M,C11_15_19_T_F,C11_15_19_T_P,C11_20_24_Married_M,C11_20_24_Married_F,C11_20_24_Sep_M,C11_20_24_Sep_F,C11_20_24_Div_M,C11_20_24_Div_F,C11_20_24_Wid_M,C11_20_24_Wid_F,C11_20_24_Nvr_marrd_M,C11_20_24_Nvr_marrd_F,C11_20_24_T_M,C11_20_24_T_F,C11_20_24_T_P,C11_25_29_Married_M,C11_25_29_Married_F,C11_25_29_Sep_M,C11_25_29_Sep_F,C11_25_29_Div_M,C11_25_29_Div_F,C11_25_29_Wid_M,C11_25_29_Wid_F,C11_25_29_Nvr_marrd_M,C11_25_29_Nvr_marrd_F,C11_25_29_T_M,C11_25_29_T_F,C11_25_29_T_P,C11_30_34_Married_M,C11_30_34_Married_F,C11_30_34_Sep_M,C11_30_34_Sep_F,C11_30_34_Div_M,C11_30_34_Div_F,C11_30_34_Wid_M,C11_30_34_Wid_F,C11_30_34_Nvr_marrd_M,C11_30_34_Nvr_marrd_F,C11_30_34_T_M,C11_30_34_T_F,C11_30_34_T_P,C11_35_39_Married_M,C11_35_39_Married_F,C11_35_39_Sep_M,C11_35_39_Sep_F,C11_35_39_Div_M,C11_35_39_Div_F,C11_35_39_Wid_M,C11_35_39_Wid_F,C11_35_39_Nvr_marrd_M,C11_35_39_Nvr_marrd_F,C11_35_39_T_M,C11_35_39_T_F,C11_35_39_T_P,C11_40_44_Married_M,C11_40_44_Married_F,C11_40_44_Sep_M,C11_40_44_Sep_F,C11_40_44_Div_M,C11_40_44_Div_F,C11_40_44_Wid_M,C11_40_44_Wid_F,C11_40_44_Nvr_marrd_M,C11_40_44_Nvr_marrd_F,C11_40_44_T_M,C11_40_44_T_F,C11_40_44_T_P,C11_45_49_Married_M,C11_45_49_Married_F,C11_45_49_Sep_M,C11_45_49_Sep_F,C11_45_49_Div_M,C11_45_49_Div_F,C11_45_49_Wid_M,C11_45_49_Wid_F,C11_45_49_Nvr_marrd_M,C11_45_49_Nvr_marrd_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Married_M,C11_50_54_Married_F,C11_50_54_Sep_M,C11_50_54_Sep_F,C11_50_54_Div_M,C11_50_54_Div_F,C11_50_54_Wid_M,C11_50_54_Wid_F,C11_50_54_Nvr_marrd_M,C11_50_54_Nvr_marrd_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Married_M,C11_55_59_Married_F,C11_55_59_Sep_M,C11_55_59_Sep_F,C11_55_59_Div_M,C11_55_59_Div_F,C11_55_59_Wid_M,C11_55_59_Wid_F,C11_55_59_Nvr_marrd_M,C11_55_59_Nvr_marrd_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Married_M,C11_60_64_Married_F,C11_60_64_Sep_M,C11_60_64_Sep_F,C11_60_64_Div_M,C11_60_64_Div_F,C11_60_64_Wid_M,C11_60_64_Wid_F,C11_60_64_Nvr_marrd_M,C11_60_64_Nvr_marrd_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Married_M,C11_65_69_Married_F,C11_65_69_Sep_M,C11_65_69_Sep_F,C11_65_69_Div_M,C11_65_69_Div_F,C11_65_69_Wid_M,C11_65_69_Wid_F,C11_65_69_Nvr_marrd_M,C11_65_69_Nvr_marrd_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Married_M,C11_70_74_Married_F,C11_70_74_Sep_M,C11_70_74_Sep_F,C11_70_74_Div_M,C11_70_74_Div_F,C11_70_74_Wid_M,C11_70_74_Wid_F,C11_70_74_Nvr_marrd_M,C11_70_74_Nvr_marrd_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Married_M,C11_75_79_Married_F,C11_75_79_Sep_M,C11_75_79_Sep_F,C11_75_79_Div_M,C11_75_79_Div_F,C11_75_79_Wid_M,C11_75_79_Wid_F,C11_75_79_Nvr_marrd_M,C11_75_79_Nvr_marrd_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Married_M,C11_80_84_Married_F,C11_80_84_Sep_M,C11_80_84_Sep_F,C11_80_84_Div_M,C11_80_84_Div_F,C11_80_84_Wid_M,C11_80_84_Wid_F,C11_80_84_Nvr_marrd_M,C11_80_84_Nvr_marrd_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Married_M,C11_85o_Married_F,C11_85o_Seprtd_M,C11_85o_Seprtd_F,C11_85o_Divorce_M,C11_85o_Divorce_F,C11_85o_Wid_M,C11_85o_Wid_F,C11_85o_Nvr_mard_M,C11_85o_Nvr_mard_F
501,5072,1181,4538,17623,14146,53410,54450,107863,12,14,0,3,5,3,0,7,5444,4844,5462,4868,10330,191,400,14,44,3,5,0,3,3886,3406,4094,3866,7960,1024,1615,56,111,31,81,3,5,3298,2588,4413,4397,8811,2163,2644,141,203,127,197,3,19,2267,1810,4711,4867,9575,3019,3429,195,288,292,409,4,26,1706,1451,5213,5600,10819,3556,3820,284,394,501,757,12,50,1436,1109,5789,6129,11914,3645,3728,313,331,702,923,38,108,1104,693,5803,5781,11580,3827,3791,256,317,868,1018,50,145,726,456,5735,5723,11462,3526,3661,234,214,875,938,78,183,503,269,5219,5273,10486,3602,3380,172,141,721,760,109,328,265,158,4873,4769,9640,2813,2396,104,92,457,455,118,470,159,104,3648,3510,7157,2069,1672,67,52,263,280,133,651,109,60,2633,2715,5353,1391,1070,39,36,133,156,182,752,67,50,1820,2068,3884,954,578,25,14,58,88,227,936,64,26,1329,1641,2971,515,209,11,7,30,43,307,1262,30,31
502,2733,819,2860,7381,6105,26383,27870,54250,4,12,0,3,0,5,0,0,2829,2638,2836,2658,5497,106,214,12,31,5,0,0,5,2085,1997,2211,2247,4458,470,732,37,76,11,45,5,4,1606,1350,2135,2210,4341,873,1158,61,109,58,123,0,0,993,799,1977,2194,4172,1311,1478,104,153,147,236,10,20,802,648,2373,2528,4900,1490,1672,145,209,252,377,16,26,622,486,2536,2765,5298,1613,1701,165,196,384,547,17,36,500,369,2672,2850,5523,1662,1820,134,156,441,565,15,75,333,231,2583,2842,5428,1686,1797,116,145,443,515,36,119,234,130,2513,2711,5218,1979,2153,125,106,473,485,69,195,130,73,2773,3014,5785,1903,1798,103,64,307,351,107,330,93,44,2518,2583,5099,1742,1427,75,39,251,207,128,463,56,26,2255,2158,4419,1237,949,31,18,137,109,155,560,34,14,1593,1656,3243,820,518,12,6,71,58,183,659,17,18,1113,1265,2381,404,217,9,4,34,44,229,759,12,20
503,5347,1241,5770,26504,22594,59181,61297,120476,8,13,3,3,0,0,5,4,4533,4716,4548,4738,9286,140,343,15,24,4,10,8,6,6843,6580,7009,6962,13963,1196,1746,51,66,45,65,4,7,6900,5771,8195,7654,15846,2469,2868,81,101,156,202,3,6,3726,2820,6435,5997,12433,3015,3338,134,146,274,348,5,19,1987,1388,5411,5236,10647,3480,3747,165,202,379,554,17,32,1480,1028,5518,5563,11081,3315,3532,188,243,551,670,14,69,1203,847,5271,5358,10638,3295,3296,230,239,697,839,43,113,934,676,5205,5160,10365,2949,2871,211,209,738,881,66,162,716,497,4683,4618,9296,2708,2485,188,153,679,827,76,259,484,323,4141,4041,8179,2054,1722,125,96,460,519,85,345,349,212,3064,2878,5943,1499,1262,52,59,296,359,107,490,231,180,2186,2344,4533,1102,865,41,28,143,224,157,709,147,162,1587,1985,3570,835,538,35,18,88,162,200,988,102,141,1262,1857,3114,625,341,18,10,53,100,382,1856,59,182
504,8096,1496,6059,28621,23467,76987,78900,155889,16,37,4,5,5,0,0,0,7710,7170,7734,7212,14947,351,748,19,54,8,20,12,3,7452,6316,7843,7136,14983,1994,2907,103,156,68,108,8,17,5880,4362,8051,7548,15600,3561,4309,177,250,199,311,4,22,3693,2844,7628,7720,15354,4847,5142,263,383,408,678,18,29,2635,2079,8163,8313,16476,5182,5345,365,491,730,1056,27,84,2140,1628,8443,8608,17049,5187,5202,408,464,921,1333,33,129,1613,1127,8164,8256,16417,4717,4674,349,405,1097,1385,55,229,1167,791,7387,7477,14860,4270,4221,308,310,1049,1285,99,309,727,479,6449,6600,13049,4026,3716,250,253,932,1138,146,492,482,294,5837,5896,11731,3050,2524,145,160,559,747,143,606,279,145,4181,4178,8351,2262,1867,81,80,348,453,160,787,158,98,3005,3283,6290,1548,1133,58,40,219,288,259,940,116,40,2200,2437,4640,1064,612,22,25,96,158,260,1104,43,50,1490,1947,3437,600,299,14,14,55,76,369,1574,48,47
505,16277,3059,13193,59145,50679,163091,172641,335735,34,71,13,6,11,15,5,10,17184,16198,17250,16296,33540,619,1442,28,96,21,38,14,20,16649,15167,17324,16770,34095,4142,6331,150,342,131,276,21,32,13796,10845,18235,17824,36064,8103,9897,306,474,405,662,15,42,7717,5907,16548,16973,33519,11143,12170,448,652,846,1298,24,96,5208,4032,17672,18242,35912,12261,12807,624,890,1412,2005,52,190,3804,2935,18143,18823,36970,11871,11970,695,911,1819,2641,90,266,2524,1992,17003,17787,34786,10879,10883,660,816,1890,2845,124,399,1759,1236,15309,16180,31483,9703,9575,533,617,1901,2675,194,643,1059,815,13394,14326,27721,9347,8417,377,491,1534,2347,271,1025,592,532,12128,12813,24943,6654,5732,230,260,965,1564,281,1161,318,265,8454,8983,17437,5049,4169,182,149,602,989,363,1644,203,182,6398,7135,13529,3574,2782,118,94,363,553,496,2182,121,139,4676,5758,10431,2494,1587,63,47,183,335,584,2570,81,90,3401,4624,8031,1514,744,41,23,91,213,841,3663,57,130
506,15342,2951,13104,59630,49320,150521,155661,306181,51,67,6,12,13,6,11,6,15461,14436,15538,14533,30075,750,1662,41,102,24,41,9,16,18145,16017,18967,17836,36798,4544,6521,191,314,154,232,13,32,13844,10218,18748,17319,36071,8115,9026,322,469,386,585,17,47,7541,5649,16382,15779,32161,9052,9577,451,688,816,1164,19,75,5006,3604,15346,15110,30457,9585,9693,600,743,1227,1833,47,156,3784,2723,15239,15158,30402,9343,9393,741,745,1689,2358,68,258,2680,1760,14516,14514,29032,8726,9105,605,701,1944,2648,126,423,1966,1287,13377,14166,27544,8489,8420,539,602,1967,2542,175,623,1142,823,12321,13015,25336,8371,7480,490,464,1707,2209,256,945,785,493,11617,11590,23200,5926,4916,316,266,1024,1315,294,1151,436,321,7996,7966,15966,4381,3534,167,147,632,912,352,1637,295,201,5831,6432,12266,3001,2257,105,91,345,545,424,2022,162,162,4039,5074,9117,2063,1320,63,48,218,294,546,2354,127,109,3014,4129,7143,1230,638,39,20,107,204,789,3501,82,161
507,11875,2516,10677,42882,36598,119263,125472,244734,23,28,4,12,5,11,3,4,12339,11976,12376,12024,24405,442,852,33,81,18,23,18,7,12163,11247,12674,12212,24886,2787,4213,153,235,98,159,13,21,9247,7485,12297,12112,24406,5648,6760,278,372,326,445,9,31,5570,4316,11830,11921,23754,7664,8300,382,531,614,1007,23,37,3798,3152,12477,13030,25505,8374,8942,522,735,1117,1537,44,108,2976,2374,13034,13687,26724,8303,8504,529,685,1406,2063,67,177,2110,1630,12412,13063,25474,7775,7710,563,596,1669,2163,108,315,1463,1095,11578,11887,23467,6893,7032,416,452,1479,2044,154,468,937,654,9884,10649,20526,6572,6066,337,362,1327,1666,191,712,574,385,8990,9194,18186,5018,4303,229,196,852,1138,251,902,312,205,6665,6747,13403,3791,3155,124,130,517,748,324,1300,163,153,4932,5490,10419,2915,2242,87,76,318,416,427,1789,136,92,3884,4605,8495,2002,1343,50,32,173,252,524,2164,83,68,2831,3860,6687,1158,617,31,33,72,147,680,2831,55,107
509,4095,1271,4291,14981,11244,48617,47563,96177,13,8,5,3,4,3,4,3,3946,3407,3967,3422,7395,142,322,7,28,3,8,0,4,3040,2312,3196,2673,5868,827,1240,39,78,21,37,0,9,2278,1905,3162,3271,6428,1681,1966,82,99,68,123,3,19,1496,1246,3338,3449,6783,2234,2551,121,178,195,266,16,20,1353,1069,3926,4087,8008,2735,2954,192,201,324,524,12,50,1311,902,4574,4630,9211,3053,3047,230,259,566,636,25,66,1060,631,4937,4642,9578,3218,3312,261,251,743,764,60,125,806,459,5084,4917,10001,3236,3212,241,177,742,710,80,202,515,278,4819,4587,9409,3333,3087,190,145,721,636,134,297,347,156,4722,4328,9046,2588,2231,142,87,491,429,141,388,199,84,3561,3215,6776,1997,1632,96,49,302,259,198,598,154,41,2752,2582,5331,1405,984,45,23,182,155,207,680,93,34,1941,1875,3813,876,521,35,8,77,71,236,815,68,35,1296,1449,2745,456,224,16,8,37,42,292,1094,44,28
510,1676,393,790,13152,10297,28230,23888,52119,37,72,0,6,3,0,4,3,2568,2113,2617,2189,4803,281,358,18,25,20,7,10,5,4092,2827,4418,3220,7635,1316,1295,83,43,44,30,10,6,4898,3000,6352,4373,10723,2184,1852,140,91,154,106,8,15,3027,1784,5516,3855,9367,2874,1990,224,133,277,144,11,20,2180,1266,5568,3559,9128,2853,1704,246,134,461,250,11,35,1637,1025,5212,3149,8358,2559,1462,243,146,574,375,19,42,1155,670,4556,2699,7255,2329,1379,299,146,685,466,55,79,776,448,4144,2522,6672,1792,1040,208,109,549,340,54,96,448,241,3040,1831,4869,1146,597,111,60,373,162,65,126,204,124,1908,1063,2969,506,275,66,17,137,82,51,95,108,53,863,518,1380,197,98,27,17,75,26,42,90,74,41,411,274,692,89,51,7,3,25,11,35,61,36,30,196,161,360,37,26,4,0,7,4,40,72,23,16,119,119,241,27,12,3,0,0,6,40,49,6,13
511,3214,886,2748,16926,13063,43311,40091,83399,26,37,4,9,0,0,3,0,3965,3641,4006,3692,7691,245,395,18,28,12,10,0,13,3820,3185,4090,3630,7715,1035,1422,70,76,28,53,8,11,3499,2541,4641,4106,8745,1864,2043,109,138,92,116,7,13,2232,1624,4304,3932,8231,2534,2492,177,182,248,259,19,25,1769,1320,4742,4283,9029,2691,2570,232,210,386,455,26,38,1487,1028,4818,4305,9122,2679,2534,250,226,583,644,42,89,1211,745,4762,4239,9004,2709,2508,262,227,727,634,59,149,802,435,4563,3952,8512,2432,2199,193,163,688,569,44,217,504,244,3859,3397,7259,2143,1834,223,116,594,412,91,300,347,132,3403,2794,6195,1567,1313,128,85,352,236,92,316,211,70,2351,2023,4369,1131,850,90,45,265,165,128,371,122,43,1738,1474,3213,700,543,50,20,115,63,130,474,78,25,1081,1121,2202,473,236,17,16,60,41,157,436,49,16,758,747,1508,210,98,4,8,21,18,153,546,21,25
597,3,4,0,159,18,312,26,339,0,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,0,30,5,30,5,37,11,0,3,0,0,0,0,0,59,7,69,7,81,18,0,0,0,0,0,0,0,53,0,71,0,72,20,0,0,0,3,0,0,0,34,3,58,5,59,21,0,0,0,3,0,0,0,18,0,37,0,41,21,0,0,0,0,0,0,0,11,0,34,3,37,16,0,3,0,3,0,0,0,13,0,34,3,34,22,0,0,0,0,0,0,0,0,0,22,0,22,5,0,0,0,4,0,0,0,0,0,9,0,10,0,6,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,0,3,0,7,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,267,38,82,1524,839,3210,2288,5502,3,0,0,0,0,0,0,0,119,105,119,111,231,7,6,4,0,0,0,0,0,326,263,335,274,611,44,52,14,13,8,5,0,3,426,264,492,334,824,89,91,24,25,13,6,0,0,297,171,427,295,719,87,65,39,20,30,23,3,3,214,101,370,216,586,97,69,45,21,39,37,0,0,176,72,362,198,564,98,66,36,20,69,42,11,4,151,46,367,177,541,103,127,35,29,83,47,8,6,88,37,313,235,553,182,215,28,12,80,71,5,14,62,21,362,337,696,225,187,27,10,78,64,7,13,28,11,368,282,641,151,101,27,7,63,28,13,26,17,4,265,166,428,72,32,11,3,27,11,3,9,9,7,120,59,180,23,8,8,3,15,0,6,14,0,0,50,24,77,4,0,0,0,0,0,4,5,6,0,15,8,18,0,0,0,0,0,0,3,5,0,0
601,9110,2205,8881,29052,26329,77812,85157,162971,17,26,5,6,8,3,6,3,6983,6720,7014,6763,13784,210,420,21,41,21,14,6,9,7069,6738,7326,7220,14547,1387,1898,93,165,53,89,11,24,5088,4674,6638,6854,13485,2454,3005,149,227,198,279,11,22,3244,2917,6056,6454,12515,3409,3903,256,373,348,580,10,44,2508,2250,6535,7145,13676,3827,4180,345,419,647,1025,23,68,2058,1771,6909,7462,14373,4140,4324,351,485,975,1415,46,143,1585,1218,7096,7583,14676,4511,4781,358,441,1143,1612,74,202,1227,969,7310,8007,15320,4461,4466,273,291,1137,1575,112,354,812,594,6790,7293,14080,4417,4041,240,268,1018,1344,183,547,473,387,6336,6578,12911,3287,2956,148,141,678,885,206,774,304,211,4623,4964,9593,2636,2156,99,84,418,555,282,1087,186,151,3615,4034,7646,1872,1468,59,47,215,316,338,1351,112,109,2596,3295,5891,1392,865,33,26,109,179,435,1627,82,111,2047,2801,4847,824,442,22,15,61,103,561,2346,51,125
602,5451,1553,5961,17453,15044,51851,55297,107140,5,15,5,4,0,10,0,6,4925,4574,4939,4601,9538,142,287,8,20,8,8,4,7,3906,3671,4068,3994,8057,817,1244,39,97,31,62,3,9,2692,2449,3590,3867,7452,1566,1902,92,158,102,163,6,11,1680,1552,3450,3783,7240,2144,2519,133,198,230,388,5,33,1442,1304,3946,4439,8387,2689,2899,208,269,421,661,14,60,1172,1008,4500,4894,9399,2792,2997,257,278,666,862,40,103,994,685,4753,4925,9677,3110,3262,247,261,734,980,60,163,730,487,4883,5155,10035,3116,3135,220,220,770,921,77,233,496,306,4683,4813,9498,3264,3019,170,166,727,825,119,404,346,218,4632,4622,9256,2603,2286,122,101,496,578,183,561,192,155,3604,3687,7286,1977,1590,72,58,283,325,209,786,146,96,2678,2861,5534,1348,1058,46,31,159,189,271,868,102,76,1925,2217,4144,912,574,26,14,89,90,304,1087,69,66,1396,1830,3223,535,292,18,15,30,47,394,1500,48,84
603,1245,396,1114,4333,3286,13836,13196,27032,0,4,0,0,0,0,0,0,998,864,1006,869,1873,27,55,3,3,0,0,8,0,671,551,701,607,1314,177,278,6,19,10,14,4,0,499,452,701,765,1468,342,429,19,29,22,34,0,3,424,408,816,905,1717,515,616,33,50,69,82,4,9,476,373,1088,1127,2214,698,752,58,57,92,139,8,15,435,320,1295,1282,2572,703,805,75,63,175,179,15,30,371,239,1338,1321,2656,883,918,81,71,262,252,17,39,284,188,1516,1471,2990,942,985,66,52,266,257,26,76,182,94,1484,1461,2950,1043,1067,75,36,289,241,46,123,128,50,1582,1521,3105,946,722,46,30,218,162,74,131,78,35,1361,1076,2433,589,448,35,11,108,69,49,179,60,14,843,718,1560,376,223,19,10,58,35,67,181,35,12,546,451,997,202,105,8,0,23,21,64,171,18,10,322,307,623,92,41,3,4,8,11,71,229,11,15
604,4064,1259,4953,12998,10928,40986,43461,84454,4,9,0,8,3,7,5,0,3827,3535,3835,3556,7395,111,274,13,28,4,13,0,3,2633,2467,2763,2784,5550,659,944,46,74,29,52,0,10,1940,1775,2676,2857,5531,1186,1515,80,129,70,160,8,16,1322,1161,2664,2981,5645,1631,1827,156,207,229,337,8,27,1137,978,3164,3378,6547,2006,2310,198,248,368,559,14,31,972,786,3565,3934,7499,2297,2459,190,260,556,710,25,92,779,564,3845,4080,7923,2554,2604,213,232,636,773,42,135,552,370,3994,4113,8112,2499,2588,165,152,613,633,64,216,361,200,3701,3793,7495,2666,2512,129,127,505,599,96,343,246,140,3639,3722,7367,2223,1959,91,55,348,362,147,508,171,73,2981,2967,5950,1718,1385,63,31,226,227,193,646,123,49,2335,2344,4683,1166,861,35,27,123,139,215,802,74,47,1609,1874,3478,732,449,29,5,55,60,227,825,43,41,1086,1381,2471,448,214,11,4,15,52,278,1164,28,37
697,3,0,0,39,9,78,10,89,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,3,3,6,3,0,0,0,0,0,0,0,6,3,12,3,17,0,0,0,0,0,0,0,0,5,0,8,3,9,0,3,0,0,0,0,0,0,3,0,4,3,11,10,0,0,0,3,3,0,0,4,0,15,5,18,7,0,0,0,0,0,0,0,4,0,10,0,15,3,0,0,0,6,0,0,0,0,0,8,3,12,4,0,0,0,3,0,0,0,0,0,8,0,10,0,0,3,0,3,3,0,0,0,0,3,5,7,0,0,0,0,0,0,0,0,0,0,5,0,6,3,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,48,8,22,225,179,405,360,767,0,3,0,0,0,0,0,0,44,49,44,52,92,3,0,0,0,0,0,0,0,56,43,59,43,103,3,4,0,0,0,0,0,0,73,40,75,50,125,10,9,0,0,0,0,0,0,43,15,60,28,80,5,3,6,4,3,0,0,0,40,7,56,26,77,12,12,10,3,7,17,0,0,21,3,54,35,87,8,11,13,6,10,9,0,0,25,13,48,38,86,12,11,8,5,13,12,0,0,10,4,39,33,65,14,13,3,4,7,13,0,0,11,0,37,30,72,19,24,5,3,16,4,0,3,6,3,48,44,84,18,10,0,0,4,6,0,3,0,3,24,24,46,6,3,0,0,5,4,3,3,0,0,17,15,28,3,0,0,0,0,0,0,3,0,0,8,6,10,3,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,0
701,3974,562,1727,19458,14935,42816,39260,82075,26,34,3,5,10,3,0,0,4300,3643,4331,3691,8028,316,492,15,35,7,15,3,8,4952,3607,5296,4167,9458,1290,1728,58,82,57,83,12,12,4325,3393,5741,5294,11038,2121,2480,102,146,141,219,4,18,2695,2103,5064,4959,10026,2623,2645,158,184,258,376,18,27,1966,1596,5029,4835,9863,2627,2742,210,232,502,559,16,68,1583,1148,4938,4750,9682,2511,2398,246,235,533,681,36,93,1234,887,4551,4291,8844,2346,2274,212,218,695,741,36,139,902,589,4198,3960,8156,2134,1913,226,159,685,659,73,185,512,324,3627,3250,6877,1892,1428,151,153,615,525,77,244,357,167,3090,2519,5607,1123,802,104,59,336,283,67,252,200,74,1827,1472,3293,688,426,63,32,187,151,82,283,114,37,1141,928,2076,361,206,31,13,79,63,57,224,63,22,589,528,1119,182,90,12,8,50,36,65,209,43,19,353,364,719,81,30,6,5,9,28,60,190,13,3
702,1891,585,1953,13595,11980,31022,30370,61386,262,454,12,19,3,3,3,5,3224,2775,3503,3256,6761,930,1174,47,62,16,43,11,14,2601,2323,3601,3616,7222,1510,1737,66,125,49,66,17,33,2307,2034,3951,3986,7938,1754,1869,81,113,76,87,16,48,1642,1470,3572,3582,7159,1890,1899,121,129,154,168,14,66,1234,1158,3412,3416,6826,1777,1830,155,172,223,242,29,100,1035,966,3219,3312,6537,1683,1582,146,137,312,306,20,127,822,683,2989,2842,5827,1546,1430,133,130,372,398,52,206,660,533,2755,2698,5460,1318,1135,132,100,395,396,83,249,407,308,2337,2191,4526,1091,713,98,76,335,251,70,265,205,178,1803,1485,3294,547,337,65,38,178,126,83,222,126,103,1006,824,1835,321,184,40,16,92,71,76,200,84,56,612,528,1143,117,81,19,15,35,13,57,168,36,45,264,319,586,80,30,4,6,15,13,51,143,33,13,189,208,393,31,23,5,0,7,7,37,130,7,19
797,0,0,0,50,17,78,17,94,0,0,0,0,0,0,0,0,4,0,4,0,3,0,0,0,0,0,0,0,0,11,0,17,0,18,6,0,0,0,0,0,0,0,10,4,17,4,18,3,0,0,0,0,0,0,0,16,0,19,0,17,8,0,0,0,0,0,0,0,0,0,10,0,8,0,0,3,0,3,0,0,0,3,0,12,0,12,3,0,0,0,3,0,0,0,3,0,9,0,7,0,0,0,0,0,0,0,0,3,0,8,0,4,4,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,4,0,9,5,0,0,0,0,0,0,0,0,0,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,88,23,24,371,253,938,793,1732,0,0,0,0,0,0,0,0,9,24,9,24,34,3,5,0,0,0,0,0,0,67,68,65,69,141,15,11,0,4,0,3,0,0,107,81,124,93,222,24,27,3,0,5,3,0,0,45,41,73,67,146,38,27,4,0,3,3,0,0,30,13,78,41,128,23,27,0,0,3,3,0,0,35,8,62,39,107,22,27,5,3,13,16,0,0,23,10,61,57,115,35,50,6,10,12,14,3,0,11,11,67,84,152,69,64,13,5,18,23,0,8,11,12,114,109,226,82,62,10,5,16,18,6,0,11,0,122,87,214,64,54,10,3,14,4,3,4,3,0,95,65,155,27,13,0,0,7,3,5,0,0,0,48,17,63,6,6,0,0,0,0,0,0,0,0,12,6,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
801,12922,2162,8652,51658,45482,127797,133709,261507,28,35,0,3,4,4,4,5,12297,11561,12327,11606,23936,439,1004,28,72,7,23,13,8,15112,13955,15600,15066,30664,3448,5101,108,199,108,178,11,10,11558,9728,15232,15221,30451,6815,7789,237,338,329,543,9,23,6292,5263,13684,13955,27639,8089,8489,383,505,667,1027,27,76,4162,3480,13322,13580,26904,8143,8254,496,577,1010,1605,32,99,3079,2624,12762,13158,25918,7838,7886,493,652,1324,1997,53,164,2217,1942,11933,12641,24575,7598,7486,511,556,1412,2188,81,312,1702,1515,11311,12051,23353,6890,6678,397,459,1386,2058,129,448,1051,864,9858,10518,20369,6621,5980,297,360,1207,1817,202,705,622,538,8951,9400,18348,4747,3946,190,188,692,1139,223,898,325,311,6179,6484,12658,3270,2714,120,98,432,696,267,1098,145,146,4234,4750,8986,2265,1704,74,66,238,381,326,1300,114,125,3012,3572,6587,1576,1008,33,23,122,227,370,1547,72,76,2179,2895,5069,990,555,22,20,53,146,542,2359,47,91
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
