SA4_CODE_2016,C11_CFNC_BA_1000_1499,C11_CFNC_BA_1500_1999,C11_CFNC_BA_2000_2499,C11_CFNC_BA_2500_2999,C11_CFNC_BA_3000_3999,C11_CFNC_BA_4000_mr,C11_CFNC_BA_Ns,C11_CFNC_BA_Tot,C11_CFNC_BNW_Ne_Nil,C11_CFNC_BNW_1_149,C11_CFNC_BNW_150_299,C11_CFNC_BNW_300_399,C11_CFNC_BNW_400_499,C11_CFNC_BNW_500_649,C11_CFNC_BNW_650_799,C11_CFNC_BNW_800_999,C11_CFNC_BNW_1000_1499,C11_CFNC_BNW_1500_1999,C11_CFNC_BNW_2000_2499,C11_CFNC_BNW_2500_2999,C11_CFNC_BNW_3000_3999,C11_CFNC_BNW_4000mr,C11_CFNC_BNW_Ns,C11_CFNC_BNW_T,C11_CFNC_LFns_N,C11_CFNC_LFns_1_149,C11_CFNC_LFns_150_299,C11_CFNC_LFns_300_399,C11_CFNC_LFns_400_499,C11_CFNC_LFns_500_649,C11_CFNC_LFns_650_799,C11_CFNC_LFns_800_999,C11_CFNC_LFns_1000_1499,C11_CFNC_LFns_1500_1999,C11_CFNC_LFns_2000_2499,C11_CFNC_LFns_2500_2999,C11_CFNC_LFns_3000_3999,C11_CFNC_LFns_4000m,C11_CFNC_LFns_Ns,C11_CFNC_LFns_T,C11_CFNC_T_N,C11_CFNC_T_1_149,C11_CFNC_T_150_299,C11_CFNC_T_300_399,C11_CFNC_T_400_499,C11_CFNC_T_500_649,C11_CFNC_T_650_799,C11_CFNC_T_800_999,C11_CFNC_T_1000_1499,C11_CFNC_T_1500_1999,C11_CFNC_T_2000_2499,C11_CFNC_T_2500_2999,C11_CFNC_T_3000_3999,C11_CFNC_T_4000m,C11_CFNC_T_Ns,C11_CFNC_T_T,C11_CFC_BFT_N,C11_CFC_BFT_1_149,C11_CFC_BFT_150_299,C11_CFC_BFT_300_399,C11_CFC_BFT_400_499,C11_CFC_BFT_500_649,C11_CFC_BFT_650_799,C11_CFC_BFT_800_999,C11_CFC_BFT_1000_1499,C11_CFC_BFT_1500_1999,C11_CFC_BFT_2000_2499,C11_CFC_BFT_2500_2999,C11_CFC_BFT_3000_3999,C11_CFC_BFT_4000_mr,C11_CFC_BFT_Ns,C11_CFC_BFT_Tot,C11_CFC_BPT_N,C11_CFC_BPT_1_149,C11_CFC_BPT_150_299,C11_CFC_BPT_300_399,C11_CFC_BPT_400_499,C11_CFC_BPT_500_649,C11_CFC_BPT_650_799,C11_CFC_BPT_800_999,C11_CFC_BPT_1000_1499,C11_CFC_BPT_1500_1999,C11_CFC_BPT_2000_2499,C11_CFC_BPT_2500_2999,C11_CFC_BPT_3000_3999,C11_CFC_BPT_4000m,C11_CFC_BPT_Ns,C11_CFC_BPT_T,C11_CFC_1F1P_N,C11_CFC_1F1P_1_149,C11_CFC_1F1P_150_299,C11_CFC_1F1P_300_399,C11_CFC_1F1P_400_499,C11_CFC_1F1P_500_649,C11_CFC_1F1P_650_799,C11_CFC_1F1P_800_999,C11_CFC_1F1P_1000_1499,C11_CFC_1F1P_1500_1999,C11_CFC_1F1P_2000_2499,C11_CFC_1F1P_2500_2999,C11_CFC_1F1P_3000_3999,C11_CFC_1F1P_4000m,C11_CFC_1F1P_Ns,C11_CFC_1F1P_Tot,C11_CF_1E1A_N,C11_CF_1E1A_1_149,C11_CF_1E1A_150_299,C11_CF_1E1A_300_399,C11_CF_1E1A_400_499,C11_CF_1E1A_500_649,C11_CF_1E1A_650_799,C11_CF_1E1A_800_999,C11_CF_1E1A_1000_1499,C11_CF_1E1A_1500_1999,C11_CF_1E1A_2000_2499,C11_CF_1E1A_2500_2999,C11_CF_1E1A_3000_3999,C11_CF_1E1A_4000m,C11_CF_1E1A_Ns,C11_CF_1E1A_T,C11_CF_1F1NW_N,C11_CF_1F1NW_1_149,C11_CF_1F1NW_150_299,C11_CF_1F1NW_300_399,C11_CF_1F1NW_400_499,C11_CF_1F1NW_500_649,C11_CF_1F1NW_650_799,C11_CF_1F1NW_800_999,C11_CF_1F1NW_1000_1499,C11_CF_1F1NW_1500_1999,C11_CF_1F1NW_2000_2499,C11_CF_1F1NW_2500_2999,C11_CF_1F1NW_3000_3999,C11_CF_1F1NW_4000mo,C11_CF_1F1NW_Ns,C11_CF_1F1NW_T,C11_CF_1P1NW_N,C11_CF_1P1NW_1_149,C11_CF_1P1NW_150_299,C11_CF_1P1NW_300_399,C11_CF_1P1NW_400_499,C11_CF_1P1NW_500_649,C11_CF_1P1NW_650_799,C11_CF_1P1NW_800_999,C11_CF_1P1NW_1000_1499,C11_CF_1P1NW_1500_1999,C11_CF_1P1NW_2000_2499,C11_CF_1P1NW_2500_2999,C11_CF_1P1NW_3000_3999,C11_CF_1P1NW_4000_mr,C11_CF_1P1NW_Ns,C11_CF_1P1NW_Tot,C11_CF_1A1NW_N,C11_CF_1A1NW_1_149,C11_CF_1A1NW_150_299,C11_CF_1A1NW_300_399,C11_CF_1A1NW_400_499,C11_CF_1A1NW_500_649,C11_CF_1A1NW_650_799,C11_CF_1A1NW_800_999,C11_CF_1A1NW_1000_1499,C11_CF_1A1NW_1500_1999,C11_CF_1A1NW_2000_2499,C11_CF_1A1NW_2500_2999,C11_CF_1A1NW_3000_3999,C11_CF_1A1NW_4000m,C11_CF_1A1NW_Ns,C11_CF_1A1NW_Tot,C11_CF_BA_N,C11_CF_BA_1_149,C11_CF_BA_150_299,C11_CF_BA_300_399,C11_CF_BA_400_499,C11_CF_BA_500_649,C11_CF_BA_650_799,C11_CF_BA_800_999,C11_CF_BA_1000_1499,C11_CF_BA_1500_1999,C11_CF_BA_2000_2499,C11_CF_BA_2500_2999,C11_CF_BA_3000_3999,C11_CF_BA_4000_more,C11_CF_BA_Ns,C11_CF_BA_Tot,C11_CF_BNW_N,C11_CF_BNW_1_149,C11_CF_BNW_150_299,C11_CF_BNW_300_399,C11_CF_BNW_400_499,C11_CF_BNW_500_649,C11_CF_BNW_650_799,C11_CF_BNW_800_999,C11_CF_BNW_1000_1499,C11_CF_BNW_1500_1999,C11_CF_BNW_2000_2499,C11_CF_BNW_2500_2999,C11_CF_BNW_3000_3999,C11_CF_BNW_4000_more,C11_CF_BNW_Ns,C11_CF_BNW_Tot
507,37,49,73,40,65,35,30,357,313,37,470,144,107,3621,1700,1718,1004,320,193,106,88,93,396,10302,12,0,9,7,0,80,29,35,33,7,5,7,4,5,2982,3214,409,61,567,238,295,4126,2528,2964,4229,3768,4060,3071,3590,1517,3832,35256,28,4,3,0,0,12,22,50,239,622,1312,1067,2013,1506,747,7625,3,8,3,10,6,21,33,67,261,241,206,145,177,97,118,1396,19,6,11,11,10,25,60,179,1289,2171,2439,2065,2945,1037,936,13192,6,3,6,4,0,11,9,32,185,286,383,297,488,209,186,2099,35,16,19,8,32,46,213,442,1999,2057,605,2829,700,325,615,9950,11,6,23,21,46,74,129,173,359,250,127,155,108,49,155,1683,9,3,7,3,6,17,27,37,157,137,48,209,60,31,97,843,7,0,0,0,0,7,3,14,50,68,82,74,104,54,98,554,60,19,53,35,51,213,219,224,481,290,139,135,96,42,352,2409
509,64,34,25,11,24,5,28,262,137,16,259,80,48,1852,663,721,391,129,80,46,29,28,178,4656,12,0,7,3,0,49,21,20,8,3,3,9,0,5,1387,1514,354,46,406,201,185,2421,1398,1814,2379,1819,1468,766,721,295,1868,16140,46,6,22,13,16,34,43,82,283,325,417,246,321,134,388,2368,8,0,4,3,5,17,26,68,159,94,55,39,22,14,63,576,29,4,22,24,23,62,99,235,806,831,629,318,334,136,388,3930,3,0,0,3,4,14,14,29,112,108,91,78,77,20,70,625,16,10,21,13,32,70,185,275,812,536,139,318,90,36,247,2798,3,3,13,11,16,62,83,113,140,70,26,23,7,8,76,645,4,0,3,3,3,17,32,27,78,40,14,26,12,0,46,299,4,0,0,3,3,3,3,14,46,39,31,13,26,3,42,219,11,3,39,23,31,162,118,100,174,54,25,12,7,4,131,891
510,9,6,10,7,32,28,10,114,36,3,33,20,5,143,62,45,48,12,12,8,8,5,23,466,0,0,0,0,0,10,0,4,0,4,3,5,0,0,616,648,64,4,53,39,25,202,120,158,394,488,705,712,1384,819,764,5938,4,0,5,0,3,3,6,12,39,100,185,211,523,579,205,1875,0,0,3,3,0,16,15,11,29,23,23,19,22,7,14,186,7,3,4,0,3,13,10,24,102,225,255,370,606,179,119,1917,0,0,0,0,0,3,0,4,26,32,51,90,137,95,27,466,3,4,5,3,8,20,30,50,169,232,90,802,142,60,100,1725,3,3,3,13,15,49,25,36,47,26,10,39,8,3,24,304,3,0,0,4,0,7,0,10,21,25,9,71,8,10,24,197,0,0,0,0,0,0,3,0,5,8,11,18,25,22,19,118,9,9,46,32,15,137,71,58,81,41,5,4,8,0,70,581
511,24,22,24,23,22,11,24,168,88,3,132,50,26,1046,348,392,226,59,32,21,17,17,127,2598,8,0,9,0,6,29,9,7,12,4,0,3,4,0,1185,1270,180,15,200,113,129,1317,698,949,1502,1303,1269,918,1140,394,1572,11700,22,5,14,0,3,13,25,56,153,273,417,330,548,334,329,2509,3,0,0,3,3,10,19,30,72,69,47,35,25,7,36,364,9,0,9,6,5,18,41,81,440,647,602,487,595,149,258,3341,3,0,0,0,0,3,6,10,67,95,129,93,99,30,80,629,16,8,10,9,21,25,83,151,620,626,148,693,142,53,190,2800,0,4,3,7,17,49,43,48,86,51,10,29,16,3,45,413,0,0,3,3,0,5,10,20,50,54,16,61,10,4,35,287,3,0,0,0,0,0,0,5,19,13,23,11,35,14,25,162,12,7,39,18,28,135,91,69,128,46,22,19,9,8,109,738
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,30,30,30,11,22,11,9,169,110,12,232,82,82,2658,1219,1374,958,266,129,49,72,40,259,7550,8,0,6,0,3,74,20,36,17,9,3,8,8,0,1352,1536,164,27,321,177,231,3233,1980,2500,3758,2806,2466,1254,1317,410,1841,22484,11,3,3,6,0,10,17,44,298,591,893,577,880,441,470,4238,0,3,5,4,0,38,45,101,301,254,205,83,97,31,87,1254,3,8,9,8,10,26,75,202,1310,1623,1626,840,1016,269,554,7576,4,3,4,0,0,11,19,55,220,232,259,146,164,53,87,1247,7,6,17,8,22,46,199,370,1102,733,229,467,145,48,262,3658,4,4,7,27,38,116,147,196,318,145,76,40,33,9,101,1257,5,0,0,3,3,22,18,45,88,42,15,16,8,7,51,333,0,0,0,0,0,0,3,10,40,38,41,27,37,13,42,257,20,9,47,28,45,347,245,234,414,185,65,40,26,13,202,1930
602,36,28,20,15,5,4,6,145,84,22,230,110,67,2623,952,938,402,117,54,39,33,24,170,5863,0,0,11,9,0,73,22,34,9,10,0,4,3,7,937,1125,126,39,330,217,220,3224,1662,1977,2513,1747,1297,593,545,163,1314,15964,5,0,7,0,3,13,19,45,251,405,551,317,360,142,300,2412,0,0,0,3,0,20,38,90,193,130,77,24,23,8,53,680,10,8,9,9,4,27,59,213,1077,1107,867,419,402,111,341,4652,0,0,0,0,3,9,11,38,175,168,126,61,78,25,62,755,7,0,7,11,17,50,180,322,920,494,142,230,54,22,205,2653,3,0,7,22,21,103,116,152,215,68,31,24,10,10,65,834,0,0,0,3,8,11,20,31,56,34,11,13,6,0,28,233,0,0,0,0,0,0,3,11,27,25,20,5,13,3,30,142,23,12,48,29,52,281,225,171,283,83,39,22,17,12,131,1427
603,10,3,3,0,3,3,5,49,31,5,83,40,25,848,283,272,163,60,14,8,3,3,67,1902,7,0,5,3,0,20,4,4,4,3,3,3,0,0,312,370,66,18,122,75,91,1077,529,598,785,477,293,125,113,42,450,4852,0,0,0,0,0,8,10,20,79,98,123,51,53,18,76,540,0,0,3,0,4,14,13,43,75,43,22,5,4,3,23,249,0,3,4,0,3,11,34,56,293,249,152,54,59,21,85,1030,0,0,0,0,0,3,3,15,43,45,21,10,8,3,21,180,0,6,4,5,7,18,56,92,263,97,28,28,11,0,58,673,3,0,9,8,15,32,54,32,81,30,9,3,3,0,32,314,0,0,0,0,0,5,6,12,24,9,0,3,0,0,10,78,0,0,0,0,0,3,3,3,3,4,4,6,3,3,12,41,3,0,15,17,8,96,85,66,103,24,6,0,0,3,61,482
604,18,19,17,4,8,3,14,121,79,15,242,68,49,2359,785,759,358,86,49,16,19,18,160,5065,8,0,7,7,3,68,17,25,9,6,3,3,0,0,833,996,113,32,300,151,163,2880,1393,1574,2079,1383,964,454,366,119,1147,13131,3,0,3,3,0,10,21,43,220,343,420,227,258,72,217,1838,3,0,0,0,3,13,20,75,143,87,56,27,15,3,40,494,8,6,11,3,4,17,63,163,841,897,593,278,227,66,312,3485,5,0,3,0,0,11,16,35,118,126,100,56,38,8,62,579,6,4,4,5,10,25,150,270,772,456,122,182,40,11,162,2220,0,0,7,13,17,86,88,105,169,59,31,18,3,0,81,690,0,5,3,0,4,8,35,41,58,43,9,20,6,0,17,246,0,0,0,0,0,0,0,7,17,25,7,11,12,0,23,102,9,9,37,33,21,219,175,158,219,78,22,12,4,6,134,1140
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,11,26,50,18,43,12,15,182,64,6,69,31,15,381,187,182,194,57,37,22,17,7,52,1314,4,0,3,0,0,13,15,9,4,8,3,0,0,0,1053,1104,104,8,92,58,57,466,386,518,1259,1460,1907,1130,1395,535,1290,10661,16,3,4,4,0,3,12,30,163,380,884,674,1102,690,354,4312,0,0,3,0,3,9,12,17,51,58,71,33,41,31,25,360,7,3,6,0,0,6,18,43,309,528,531,348,546,185,158,2677,3,0,0,0,0,0,8,10,55,114,185,152,190,109,55,884,11,11,7,3,16,17,63,141,548,466,184,387,138,43,144,2177,0,0,3,5,20,24,18,27,84,46,21,24,14,10,28,322,0,0,0,0,4,10,4,24,78,36,17,39,12,6,41,266,3,0,0,0,0,0,0,5,16,20,27,19,37,16,43,198,16,0,17,11,19,69,43,54,88,72,39,26,27,10,92,589
702,17,22,20,6,15,6,10,108,42,18,151,49,22,365,113,92,80,27,6,10,5,5,36,1016,0,0,6,3,0,15,8,4,3,0,0,3,0,0,520,570,63,26,198,81,54,548,277,322,622,680,814,510,562,209,668,5651,4,3,3,0,3,20,22,56,181,224,396,270,396,207,181,1969,0,0,17,6,4,51,31,67,76,45,29,24,20,7,45,429,3,3,3,0,3,15,28,40,173,267,235,170,211,52,89,1298,0,3,3,0,0,8,15,21,46,56,65,50,68,20,41,393,3,0,6,11,22,81,99,128,350,243,76,197,45,11,90,1375,0,8,34,33,36,146,83,79,98,47,18,12,4,0,58,659,0,0,7,6,9,19,19,21,37,30,12,22,5,0,28,205,0,0,3,0,0,16,10,8,22,13,18,7,18,3,31,155,30,26,394,137,86,446,172,111,189,56,37,15,11,0,148,1853
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,12,30,71,50,109,77,11,369,180,20,218,56,72,1557,943,1328,1864,912,530,208,226,127,194,8443,3,0,4,5,6,43,20,24,25,14,4,6,6,0,2160,2320,237,40,291,115,208,1838,1425,2185,4507,4138,5320,3606,5626,3019,2592,35150,19,7,7,4,0,9,29,45,263,678,1647,1525,3604,3900,1022,12760,0,0,3,3,0,21,45,63,137,191,265,183,284,147,99,1445,13,6,13,5,7,18,44,124,754,1515,2134,1775,3496,1467,639,11999,0,3,5,3,0,4,12,33,181,280,540,457,893,541,165,3111,4,13,8,11,28,41,162,313,1235,1465,448,1792,653,327,424,6932,5,6,16,26,43,76,92,121,217,199,122,151,113,54,116,1346,0,0,3,4,8,9,13,24,81,73,45,95,44,30,66,513,0,0,0,0,0,0,7,16,22,45,93,64,174,101,73,584,40,18,48,35,45,145,126,135,374,251,221,147,145,66,223,2014
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,3,0,0,0,0,0,14,3,10,3,3,0,0,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,0,0,3,0,3,18,16,19,26,19,27,24,16,6,30,207,0,0,0,0,0,0,0,0,3,10,16,16,17,12,4,84,0,0,0,0,0,0,0,4,0,4,0,0,0,0,4,14,0,0,0,0,0,0,0,0,8,7,7,4,14,0,6,49,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,14,0,0,0,0,0,0,3,0,15,4,7,14,5,0,7,53,0,0,0,0,0,0,0,3,4,4,0,0,0,0,6,19,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,3,6,6,4,5,0,0,0,0,3,32
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
