SA4_CODE_2016,C16_F_CL_C_I_II_15_19,C16_F_CL_C_I_II_20_24,C16_F_CL_C_I_II_25_34,C16_F_CL_C_I_II_35_44,C16_F_CL_C_I_II_45_54,C16_F_CL_C_I_II_55_64,C16_F_CL_C_I_II_65_74,C16_F_CL_C_I_II_75_84,C16_F_CL_C_I_II_85_ov,C16_F_CL_C_I_II_Tot,C16_F_CL_CL_nfd_15_19,C16_F_CL_CL_nfd_20_24,C16_F_CL_CL_nfd_25_34,C16_F_CL_CL_nfd_35_44,C16_F_CL_CL_nfd_45_54,C16_F_CL_CL_nfd_55_64,C16_F_CL_CL_nfd_65_74,C16_F_CL_CL_nfd_75_84,C16_F_CL_CL_nfd_85_ov,C16_F_CL_CL_nfd_Tot,C16_F_CL_T_15_19,C16_F_CL_T_20_24,C16_F_CL_T_25_34,C16_F_CL_T_35_44,C16_F_CL_T_45_54,C16_F_CL_T_55_64,C16_F_CL_T_65_74,C16_F_CL_T_75_84,C16_F_CL_T_85_ov,C16_F_CL_T_Tot,C16_F_LE_ID_15_19,C16_F_LE_ID_20_24,C16_F_LE_ID_25_34,C16_F_LE_ID_35_44,C16_F_LE_ID_45_54,C16_F_LE_ID_55_64,C16_F_LE_ID_65_74,C16_F_LE_ID_75_84,C16_F_LE_ID_85o,C16_F_LE_ID_Tot,C16_F_LE_NS_15_19,C16_F_LE_NS_20_24,C16_F_LE_NS_25_34,C16_F_LE_NS_35_44,C16_F_LE_NS_45_54,C16_F_LE_NS_55_64,C16_F_LE_NS_65_74,C16_F_LE_NS_75_84,C16_F_LE_NS_85_ov,C16_F_LE_NS_T,C16_F_Tot_15_19_yrs,C16_F_Tot_20_24_yrs,C16_F_Tot_25_34_yrs,C16_F_Tot_35_44_yrs,C16_F_Tot_45_54_yrs,C16_F_Tot_55_64_yrs,C16_F_Tot_65_74_yrs,C16_F_Tot_75_84_yrs,C16_F_Tot_85o,C16_F_T_T,C06_P_Post_Deg_15_19_yrs,C06_P_Post_Deg_20_24_yrs,C06_P_Post_Deg_25_34_yrs,C06_P_Post_Deg_35_44_yrs,C06_P_Post_Deg_45_54_yrs,C06_P_Post_Deg_55_64_yrs,C06_P_Post_Deg_65_74_yrs,C06_P_Post_Deg_75_84_yrs,C06_P_Post_Deg_85o,C06_P_Post_Deg_Tot,C06_P_GrDip_GrCe_15_19,C06_P_GrDip_GrCe_20_24,C06_P_GrDip_GrCe_25_34,C06_P_GrDip_GrCe_35_44,C06_P_GrDip_GrCe_45_54,C06_P_GrDip_GrCe_55_64,C06_P_GrDip_GrCe_65_74,C06_P_GrDip_GrCe_75_84,C06_P_GrDip_GrCe_85ov,C06_P_GrDip_GrCe_Tot,C06_P_BD_15_19,C06_P_BD_20_24,C06_P_BD_25_34,C06_P_BD_35_44,C06_P_BD_45_54,C06_P_BD_55_64,C06_P_BD_65_74,C06_P_BD_75_84,C06_P_BD_85o,C06_P_BD_Tot,C06_P_AdD_DL_15_19,C06_P_AdD_DL_20_24,C06_P_AdD_DL_25_34,C06_P_AdD_DL_35_44,C06_P_AdD_DL_45_54,C06_P_AdD_DL_55_64,C06_P_AdD_DL_65_74,C06_P_AdD_DL_75_84,C06_P_AdD_DL_85o,C06_P_AdD_DL_Tot,C06_P_CL_C_III_IV_15_19,C06_P_CL_C_III_IV_20_24,C06_P_CL_C_III_IV_25_34,C06_P_CL_C_III_IV_35_44,C06_P_CL_C_III_IV_45_54,C06_P_CL_C_III_IV_55_64,C06_P_CL_C_III_IV_65_74,C06_P_CL_C_III_IV_75_84,C06_P_CL_C_III_IV_85_ov,C06_P_CL_C_III_IV_Tot,C06_P_CL_C_I_II_15_19,C06_P_CL_C_I_II_20_24,C06_P_CL_C_I_II_25_34,C06_P_CL_C_I_II_35_44,C06_P_CL_C_I_II_45_54,C06_P_CL_C_I_II_55_64,C06_P_CL_C_I_II_65_74,C06_P_CL_C_I_II_75_84,C06_P_CL_C_I_II_85_ov,C06_P_CL_C_I_II_Tot,C06_P_CL_CL_nfd_15_19,C06_P_CL_CL_nfd_20_24,C06_P_CL_CL_nfd_25_34,C06_P_CL_CL_nfd_35_44,C06_P_CL_CL_nfd_45_54,C06_P_CL_CL_nfd_55_64,C06_P_CL_CL_nfd_65_74,C06_P_CL_CL_nfd_75_84,C06_P_CL_CL_nfd_85_ov,C06_P_CL_CL_nfd_Tot,C06_P_CL_T_15_19,C06_P_CL_T_20_24,C06_P_CL_T_25_34,C06_P_CL_T_35_44,C06_P_CL_T_45_54,C06_P_CL_T_55_64,C06_P_CL_T_65_74,C06_P_CL_T_75_84,C06_P_CL_T_85_ov,C06_P_CL_T_Tot,C06_P_LE_ID_15_19,C06_P_LE_ID_20_24,C06_P_LE_ID_25_34,C06_P_LE_ID_35_44,C06_P_LE_ID_45_54,C06_P_LE_ID_55_64,C06_P_LE_ID_65_74,C06_P_LE_ID_75_84,C06_P_LE_ID_85o,C06_P_LE_ID_Tot,C06_P_LE_NS_15_19,C06_P_LE_NS_20_24,C06_P_LE_NS_25_34,C06_P_LE_NS_35_44,C06_P_LE_NS_45_54,C06_P_LE_NS_55_64,C06_P_LE_NS_65_74,C06_P_LE_NS_75_84,C06_P_LE_NS_85_ov,C06_P_LE_NS_T,C06_P_Tot_15_19_yrs,C06_P_Tot_20_24_yrs,C06_P_Tot_25_34_yrs,C06_P_Tot_35_44_yrs,C06_P_Tot_45_54_yrs,C06_P_Tot_55_64_yrs,C06_P_Tot_65_74_yrs,C06_P_Tot_75_84_yrs,C06_P_Tot_85o,C06_P_T_T,C11_P_Post_Deg_15_19_yrs,C11_P_Post_Deg_20_24_yrs,C11_P_Post_Deg_25_34_yrs,C11_P_Post_Deg_35_44_yrs,C11_P_Post_Deg_45_54_yrs,C11_P_Post_Deg_55_64_yrs,C11_P_Post_Deg_65_74_yrs,C11_P_Post_Deg_75_84_yrs,C11_P_Post_Deg_85o,C11_P_Post_Deg_Tot,C11_P_GrDip_GrCe_15_19,C11_P_GrDip_GrCe_20_24,C11_P_GrDip_GrCe_25_34,C11_P_GrDip_GrCe_35_44,C11_P_GrDip_GrCe_45_54,C11_P_GrDip_GrCe_55_64,C11_P_GrDip_GrCe_65_74,C11_P_GrDip_GrCe_75_84,C11_P_GrDip_GrCe_85ov,C11_P_GrDip_GrCe_Tot,C11_P_BD_15_19,C11_P_BD_20_24,C11_P_BD_25_34,C11_P_BD_35_44,C11_P_BD_45_54,C11_P_BD_55_64,C11_P_BD_65_74,C11_P_BD_75_84,C11_P_BD_85o,C11_P_BD_Tot
305,87,209,196,94,105,98,40,14,4,842,35,121,278,293,253,293,170,59,37,1541,488,1507,2451,1466,1339,1115,488,146,81,9080,26,79,189,130,129,112,85,63,24,834,538,1166,2652,1512,1244,1117,800,539,585,10154,1248,8213,24433,16158,12357,8254,4123,1524,908,77225,3,198,2862,3073,2344,1349,350,126,18,10328,6,125,1214,1410,1077,525,149,39,8,4544,36,5565,15741,9231,5688,3120,979,493,112,40964,155,1871,3720,3208,2418,1761,777,346,109,14373,358,2237,4247,3076,2554,1730,867,554,154,15773,182,439,412,186,136,74,34,20,3,1480,66,254,674,455,440,294,100,50,21,2344,605,2925,5334,3711,3133,2098,1000,621,176,19595,42,202,578,467,419,336,173,106,44,2369,1613,3536,5230,3477,2927,2435,1625,1841,990,23678,2456,14430,34670,24586,18007,11620,5061,3571,1457,115850,3,319,4843,4368,3346,2080,681,149,39,15832,3,150,1713,1785,1406,885,238,46,8,6238,21,5788,19920,12113,7204,4394,1667,573,160,51847
306,195,202,342,304,251,186,94,17,6,1605,50,138,327,469,496,429,245,76,25,2243,692,1583,3307,3404,3167,2288,959,207,55,15662,17,32,98,116,132,132,132,67,22,745,901,793,1831,1842,1929,1969,1617,1020,505,12406,1698,3575,11155,11927,11136,8769,4760,1926,745,55692,0,14,276,539,595,352,109,29,3,1919,0,21,246,470,483,219,91,10,0,1547,6,883,3518,3271,2799,1588,571,229,62,12933,54,448,1906,2647,2325,1598,610,261,53,9896,501,2162,5635,6402,5959,3914,1825,636,119,27154,185,381,530,337,232,133,22,8,0,1822,73,197,574,533,473,300,117,39,6,2321,766,2735,6732,7273,6662,4348,1964,684,133,31295,44,131,409,542,570,457,234,111,29,2525,1971,1607,3242,3678,3526,3010,2309,1865,795,21996,2842,5831,16332,18415,16958,11581,5892,3188,1071,82106,0,29,457,802,823,573,258,61,21,3025,0,31,311,544,622,384,133,18,3,2054,17,855,4258,4334,3403,2421,1013,315,78,16699
307,120,147,216,162,131,90,41,15,0,915,38,71,163,243,251,194,130,45,12,1150,450,895,1783,1597,1578,1202,474,118,27,8122,8,13,26,29,36,50,39,24,6,233,517,285,649,764,874,970,998,774,455,6288,1019,1678,4764,4798,4675,4036,2561,1257,578,25358,0,3,89,151,126,129,51,9,0,555,0,3,100,184,198,117,39,6,3,652,0,457,1511,1246,1064,696,296,111,28,5407,30,210,810,1086,1028,790,345,122,29,4450,370,1166,2392,2664,2537,1695,825,262,59,11967,191,283,271,208,147,62,21,0,0,1176,34,74,308,365,247,152,50,25,4,1266,598,1527,2968,3239,2927,1911,897,285,67,14411,26,60,122,212,217,183,126,68,14,1016,754,464,876,1153,1281,1301,1390,1293,553,9064,1406,2727,6468,7264,6835,5120,3139,1901,699,35552,0,6,164,174,153,147,78,20,3,744,0,19,128,197,221,190,60,26,0,836,0,412,1824,1649,1155,997,495,164,57,6752
308,238,298,414,256,216,153,68,8,5,1649,57,121,274,329,325,286,143,49,9,1603,784,1748,3755,2895,2612,1739,601,129,40,14299,13,19,62,66,87,80,52,26,9,419,809,629,1283,1306,1478,1312,1129,913,593,9443,1638,3425,9908,8970,8056,5904,2895,1473,731,43005,0,18,252,392,452,260,70,21,3,1470,0,15,236,394,413,171,60,11,0,1304,7,1108,3257,2552,2131,1045,389,150,27,10659,33,330,1311,1725,1730,1046,407,150,30,6757,605,2366,5387,5926,5451,3258,1566,582,97,25230,248,456,486,281,225,88,29,4,3,1824,58,145,465,445,370,241,57,32,11,1825,910,2977,6334,6653,6043,3592,1651,622,108,28878,27,102,238,321,400,252,137,90,18,1581,1775,1202,2324,2751,2694,2236,2078,1841,836,17743,2762,5747,13962,14777,13862,8601,4784,2883,1026,68396,0,23,395,570,531,404,123,31,4,2083,0,40,296,464,470,268,97,22,3,1660,9,1002,4006,3287,2482,1603,633,168,35,13216
309,407,393,517,568,485,465,249,61,12,3148,205,353,830,1212,1273,1200,949,369,113,6503,2106,3636,7379,7661,7413,5506,3075,902,312,37979,28,104,261,336,381,449,461,243,93,2353,1522,1765,3694,3291,3548,3557,3516,2786,2180,25870,4243,10984,30126,29788,25752,19834,12584,5690,3066,142069,0,163,1340,1404,1419,926,339,124,35,5737,0,65,597,805,886,511,190,48,11,3109,39,3192,9473,7339,5975,3913,1690,769,182,32569,333,2200,5647,6298,5481,4187,1995,945,178,27270,1150,4723,11593,12992,11689,9045,4860,2435,476,58967,407,773,924,597,499,309,121,36,10,3670,181,654,1469,1375,1145,933,427,207,47,6429,1733,6156,13988,14964,13330,10296,5400,2679,532,69068,115,345,958,1213,1233,1014,698,451,84,6116,3866,3903,6806,6700,6762,6648,5980,6437,2887,49994,6092,16029,38800,38717,35081,27482,16292,11448,3914,193858,3,260,2538,2483,2105,1573,676,178,36,9845,7,148,944,1249,1063,872,288,66,16,4652,52,4027,12876,10894,7642,5546,2673,944,270,44923
310,340,404,557,369,296,203,89,24,0,2280,107,241,527,596,605,503,233,82,29,2922,1260,2726,5576,4451,4006,2645,988,236,66,21950,26,49,135,136,120,123,113,47,26,772,1033,1051,2154,1794,1848,1642,1552,1147,595,12815,2533,6060,16671,14423,11847,8262,4517,2038,847,67197,0,20,394,656,516,336,114,21,6,2059,3,23,309,476,431,231,73,20,3,1573,21,1161,3775,3005,2292,1357,479,202,64,12352,90,750,2129,2642,2330,1351,610,229,52,10196,649,2519,5890,6491,5632,3975,1980,794,132,28047,322,583,649,407,302,117,27,12,3,2426,90,272,674,651,493,307,122,29,10,2653,1062,3370,7213,7541,6423,4395,2132,839,145,33122,56,167,389,510,480,352,205,106,17,2294,2127,1552,3320,3718,3011,2650,2256,2094,856,21585,3366,7053,17524,18558,15480,10677,5875,3513,1138,83185,0,47,958,1035,852,539,214,51,10,3704,3,40,456,628,543,376,120,29,3,2192,19,1371,5665,4541,2948,1940,821,284,84,17668
311,315,383,479,404,335,242,129,10,5,2307,106,226,544,674,588,535,325,83,31,3099,1350,2648,5453,4823,4128,2877,1193,234,71,22767,28,39,124,131,185,182,159,58,19,921,981,880,1773,1652,1816,1698,1427,952,442,11621,2568,5728,15120,13975,11541,8518,4624,1733,631,64431,0,25,334,382,468,289,76,21,3,1606,4,25,219,330,394,207,57,17,0,1245,10,1215,3604,2677,2401,1392,402,132,31,11869,127,894,2442,2635,2498,1611,496,175,40,10917,800,2978,6822,7557,7013,5052,1929,693,111,32957,376,612,703,455,278,154,39,12,4,2625,115,340,809,664,604,389,119,46,6,3083,1289,3921,8337,8676,7890,5586,2087,754,120,38661,55,185,473,580,578,460,202,87,16,2629,2574,1604,3186,3699,3328,3043,2126,1625,620,21805,4054,7872,18602,18974,17561,12591,5443,2798,827,88724,0,35,766,739,605,483,152,45,3,2836,3,66,337,499,421,346,89,23,4,1785,24,1302,5185,4029,2804,1952,752,201,51,16288
312,124,187,312,218,181,116,45,14,0,1208,46,107,261,318,322,207,130,34,4,1438,473,1318,3000,2447,2206,1349,478,104,29,11413,12,14,60,58,74,62,56,25,10,374,575,598,1324,1091,1229,1087,900,649,331,7785,1105,2801,8248,7140,6290,4498,2205,1045,434,33778,0,14,148,205,242,124,26,8,3,772,0,13,158,250,258,107,30,5,0,830,3,779,2405,1790,1452,700,234,88,17,7457,22,274,1142,1452,1325,754,328,108,18,5423,464,2135,4989,5276,4700,2764,1113,394,68,21905,184,393,395,247,171,80,20,14,4,1503,54,152,377,386,267,181,47,21,3,1480,701,2679,5766,5914,5136,3020,1174,431,73,24890,32,79,232,304,271,242,115,54,9,1345,1370,1293,2475,2974,2730,2099,1565,1353,451,16310,2137,5134,12319,12887,11418,7045,3469,2046,578,57028,0,15,308,329,351,207,63,10,5,1290,0,16,212,295,318,177,52,12,3,1096,4,820,3174,2462,1636,1030,335,126,28,9613
313,251,255,331,272,237,182,141,14,7,1694,88,161,325,442,453,478,380,126,23,2486,1029,1886,3628,3600,3518,2651,1318,327,87,18048,14,21,94,83,124,115,152,85,14,706,585,496,1033,1144,1248,1441,1678,1448,1172,10247,1777,3640,8931,9862,9497,7867,5460,2595,1459,51087,0,15,144,274,320,259,98,41,8,1158,0,10,114,318,362,193,105,22,0,1132,4,558,1822,1829,1735,1329,560,251,64,8151,80,475,1389,1953,1934,1560,734,339,74,8537,555,1769,4279,5344,5059,4022,2305,1080,190,24605,252,391,430,310,227,126,38,15,3,1787,73,178,480,482,432,354,166,85,22,2266,876,2339,5193,6130,5718,4506,2509,1173,211,28660,44,128,294,415,368,394,274,163,50,2126,1470,1028,2055,2340,2231,2336,2305,2559,1182,17508,2478,4553,11008,13265,12666,10585,6590,4549,1586,67276,0,10,270,426,433,435,199,53,10,1832,0,29,213,427,381,356,142,32,4,1594,5,620,2539,2743,2106,1863,982,369,104,11336
314,145,191,249,204,186,117,60,13,3,1175,51,126,246,391,423,327,223,50,14,1850,695,1531,3135,2889,2502,1660,709,143,34,13300,8,25,70,106,112,115,99,41,15,582,346,326,770,721,715,626,653,466,357,4974,1181,3343,10168,11194,8732,5534,2992,1034,489,44673,0,15,319,615,577,303,74,16,4,1920,0,23,268,494,447,225,59,10,0,1528,0,808,3360,3175,2222,1160,315,99,21,11148,92,563,1784,2463,2053,1345,385,132,23,8843,392,1491,4076,4534,3786,2641,1024,354,89,18388,162,250,331,229,153,93,25,8,0,1257,45,159,485,448,422,263,60,22,12,1920,600,1909,4888,5207,4360,2993,1117,391,98,21558,28,68,238,322,322,229,104,63,13,1393,924,498,996,1324,1229,1137,770,746,388,8003,1645,3887,11849,13604,11201,7382,2816,1456,547,54390,0,16,549,992,836,517,152,34,7,3100,0,31,380,750,577,372,114,22,0,2252,6,949,4259,4924,3070,1698,659,169,44,15780
315,79,133,162,126,107,53,33,8,3,697,20,57,99,86,117,85,32,3,3,501,261,617,1234,956,870,489,157,28,7,4613,5,11,28,19,27,22,18,12,7,142,433,395,795,599,687,618,414,194,94,4235,721,1458,3779,2923,2763,2052,878,304,123,14997,0,7,94,115,96,74,9,3,0,393,0,11,74,117,124,55,14,6,0,397,3,441,1387,734,548,305,93,31,7,3552,16,143,557,745,598,322,121,29,8,2539,258,902,2098,1956,1610,968,359,118,20,8292,104,214,257,178,110,45,10,5,0,931,29,75,188,195,149,66,25,9,0,736,390,1196,2542,2333,1874,1083,389,132,23,9965,24,41,120,129,135,99,30,18,4,602,854,750,1609,1602,1353,1020,719,503,157,8567,1283,2590,6391,5774,4730,2962,1381,717,197,26013,0,12,161,148,137,95,27,7,0,592,0,20,124,141,130,87,29,4,0,539,0,413,1623,954,683,450,140,28,10,4308
316,293,292,330,332,317,349,200,49,17,2181,109,203,416,592,819,840,727,282,85,4079,1257,2172,4248,4560,5175,4225,2306,662,228,24823,21,34,110,145,226,251,315,204,61,1360,750,698,1238,1445,1830,2028,2320,1993,1535,13840,2234,4752,13502,16752,17540,14744,10167,4654,2323,86666,4,7,308,714,841,727,380,105,18,3103,0,19,322,725,860,557,223,52,5,2758,14,1082,4203,4677,4286,3071,1459,720,146,19667,116,723,2472,3873,3957,3244,1946,841,174,17348,794,2728,6479,8404,8265,5966,3637,1830,346,38456,353,516,592,449,381,212,96,28,3,2634,109,282,652,772,783,704,325,178,34,3847,1267,3528,7719,9628,9420,6882,4066,2038,385,44940,64,158,452,683,796,733,601,315,74,3874,2196,1239,2295,3291,3439,3280,3345,3646,1686,24422,3658,6757,17768,23602,23606,18494,12013,7720,2498,116117,4,30,523,1161,1247,1160,665,192,21,5004,7,41,392,991,1020,926,399,84,11,3871,13,1053,5266,6618,5456,4452,2533,941,234,26567
317,171,194,198,139,144,102,53,12,3,1014,63,122,176,214,245,241,159,51,28,1299,714,1391,2235,1815,1833,1344,546,135,54,10061,13,30,65,46,68,49,59,47,13,393,467,366,682,652,741,804,917,876,743,6242,1273,2819,7103,6446,6202,5013,3033,1639,953,34476,0,19,278,497,575,359,139,34,4,1904,0,10,195,350,372,235,77,19,0,1261,8,954,2488,2199,2073,1130,475,231,49,9606,51,506,1143,1523,1440,1027,480,216,47,6424,482,1660,3072,3159,2996,1867,939,486,93,14758,271,374,322,203,135,67,23,17,0,1407,55,150,298,307,265,194,79,51,7,1401,810,2182,3696,3669,3397,2126,1036,550,111,17571,38,80,172,223,244,200,170,88,22,1235,987,664,1070,1248,1272,1169,1245,1560,768,9992,1891,4419,9034,9714,9365,6250,3613,2706,1000,47995,0,23,485,705,707,520,243,56,12,2742,0,19,221,393,413,327,135,34,8,1554,9,847,3199,2877,2217,1607,777,283,77,11880
318,218,305,316,222,203,148,57,12,4,1494,63,121,287,318,364,292,159,59,14,1681,808,1888,3617,2987,2737,1892,672,166,51,14823,17,39,68,76,90,97,86,33,7,516,711,764,1291,1198,1347,1238,1201,889,445,9084,1632,4369,11263,10102,8973,6637,3473,1590,621,48671,7,34,382,643,670,412,134,27,3,2312,0,26,281,393,375,184,65,24,0,1347,5,1491,4265,3113,2498,1360,432,159,38,13358,46,397,1604,2138,1926,1292,490,170,32,8094,538,2541,5874,5745,5266,3292,1526,644,117,25545,289,473,471,271,196,123,18,14,0,1850,73,222,500,430,360,200,81,41,9,1908,903,3233,6849,6450,5826,3607,1627,693,131,29304,40,143,247,358,362,278,174,83,27,1717,1679,1351,2430,2551,2419,2013,1870,1795,749,16856,2669,6665,16061,15647,14092,9144,4790,2943,982,72984,0,33,646,851,860,548,218,50,8,3224,4,56,354,475,466,332,97,18,3,1810,11,1511,5166,4180,2889,1886,764,220,55,16675
319,308,362,455,358,348,335,156,40,4,2362,63,142,326,486,566,636,470,138,37,2860,910,1862,3691,3960,4106,3730,1803,417,89,20562,20,26,75,63,115,167,222,88,30,813,822,597,1193,1378,1833,2389,2771,2142,1072,14196,1808,3405,8826,10333,11266,11193,7663,3610,1406,59509,0,8,143,306,418,292,117,29,6,1318,0,14,203,392,469,271,102,30,6,1487,3,710,2306,2436,2396,1612,761,290,71,10583,44,337,1304,2092,2370,1925,1015,391,69,9548,582,2147,4940,6293,7062,5943,3504,1456,256,32183,370,587,627,471,358,208,50,19,3,2688,96,210,579,594,557,468,230,61,14,2804,1046,2945,6146,7359,7977,6619,3785,1537,271,37683,45,124,278,475,593,571,415,189,41,2737,1824,988,2060,2804,2912,3582,4000,3533,1471,23174,2958,5120,12443,15863,17140,14874,10195,5994,1939,86528,0,14,227,448,481,452,227,52,13,1918,0,27,221,487,500,498,196,34,3,1955,4,628,2828,3190,2830,2432,1285,407,85,13694
397,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,3,16,0,5,6,3,8,9,3,4,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,0,13,0,3,7,4,4,4,0,0,0,19,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,6,7,5,4,0,0,0,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,4,0,0,15,0,3,14,8,15,9,8,0,0,61,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,5,3,7,0,3,0,0,28
399,7,4,8,10,8,19,11,0,0,67,4,5,24,14,14,30,19,3,0,112,28,50,127,86,124,175,84,7,0,683,3,11,14,4,6,9,13,3,0,58,37,125,230,136,153,214,145,46,9,1099,78,372,785,391,435,655,377,77,11,3183,0,8,60,36,32,29,9,0,0,174,0,3,32,24,24,24,6,0,0,111,4,140,402,153,126,118,45,5,0,995,10,63,138,109,102,183,65,5,0,665,31,175,359,310,334,404,219,31,7,1866,14,43,33,15,16,12,0,0,0,148,6,21,36,31,30,44,12,0,0,167,53,242,427,354,380,458,231,31,7,2180,7,28,34,37,48,41,22,4,0,217,88,183,358,305,350,331,171,57,28,1873,160,662,1447,1013,1057,1192,548,103,35,6215,0,13,93,39,39,44,9,5,0,238,0,5,23,16,23,25,8,0,0,110,0,158,413,171,116,158,68,13,0,1106
401,118,179,239,231,209,170,104,42,4,1302,60,103,223,406,504,557,423,176,112,2571,521,1192,2255,2335,2773,2113,1259,446,229,13122,25,60,125,148,202,184,201,138,77,1163,550,634,1061,913,1100,1236,1346,1142,981,8957,1169,5084,15675,15522,14753,12654,8381,3643,2052,78930,0,135,1719,2517,2660,1928,694,312,51,10034,0,80,854,1318,1683,1068,291,100,20,5410,26,4041,10775,8663,8102,5263,1800,1079,306,40065,84,1084,2735,4009,4409,3523,1536,898,345,18634,405,2074,4292,5404,4741,3219,1830,1149,322,23431,239,407,478,335,267,155,67,36,7,1996,86,254,678,806,822,655,325,166,55,3849,723,2737,5449,6545,5829,4028,2223,1355,388,29281,67,209,396,564,593,558,331,239,104,3072,1926,1782,2476,2691,2751,2613,2395,2991,1887,21515,2836,10072,24406,26306,26031,18986,9279,6976,3102,128001,0,200,3198,3352,3292,2653,1214,402,108,14414,0,79,911,1517,1648,1556,538,107,23,6381,30,4094,12450,10522,8476,6968,3118,1217,466,47341
402,273,568,947,669,525,346,137,37,10,3502,96,228,637,766,833,655,436,163,58,3865,1123,3434,7595,5902,5546,3721,1592,501,160,29570,22,84,233,203,214,244,226,101,39,1369,929,822,1968,1665,1803,1800,1997,1882,1097,13963,2150,7070,22314,18169,14790,11061,6390,3296,1515,86762,0,86,712,725,637,378,149,38,7,2728,0,39,461,622,652,353,116,34,7,2288,18,2184,6086,4006,3361,2026,699,321,67,18776,80,1043,3260,4092,3888,2558,938,425,86,16367,898,4247,9086,9881,8582,6466,3822,1804,304,45080,519,1031,1100,715,427,225,78,27,8,4121,131,469,1254,1069,912,640,285,112,22,4893,1551,5740,11444,11664,9920,7325,4179,1940,328,54094,82,272,607,737,681,553,324,178,43,3481,2892,2110,3917,4550,4082,3826,3776,3826,1376,30362,4622,11475,26496,26397,23221,17020,10174,6768,1918,128095,3,140,2085,1396,886,599,207,64,3,5390,0,54,656,758,738,574,177,43,3,2999,17,2279,9128,6090,4016,2832,1117,451,88,26016
403,216,338,548,474,387,330,168,30,8,2502,84,163,425,700,713,714,590,230,124,3747,828,2308,4896,4621,4487,3532,1974,601,281,23525,12,53,152,162,213,213,254,153,96,1303,626,593,1247,1205,1365,1574,1880,1678,1432,11611,1519,5562,17738,17909,15980,13812,8862,3981,2374,87736,0,54,911,1423,1584,1201,414,143,22,5750,0,41,625,1000,1280,820,195,68,19,4044,15,2809,7693,6329,6364,3984,1450,845,221,29708,53,1019,3019,4347,5133,3679,1618,952,265,20084,646,3353,7546,8441,8470,6144,3394,2146,464,40608,402,766,875,521,438,259,98,44,10,3421,137,398,1030,1017,1079,896,396,254,57,5272,1180,4509,9456,9986,9991,7306,3896,2444,533,49294,48,201,530,678,707,578,360,315,96,3513,2058,1386,2282,2801,3266,2971,2903,4250,1857,23763,3363,10017,24509,26566,28328,20535,10830,9003,3004,136153,0,111,1796,2075,1990,1623,705,223,42,8565,0,82,729,1207,1397,1258,409,108,18,5218,18,2709,9830,8471,6685,5391,2423,999,312,36837
404,101,200,305,219,211,163,73,22,16,1301,41,112,269,393,440,387,224,98,42,2014,426,1326,2877,2454,2562,1882,808,328,154,12826,10,33,144,122,123,113,127,75,40,783,406,456,979,855,998,1047,1099,1096,962,7898,886,3840,13297,10724,9144,7276,3927,2090,1382,52567,7,66,719,724,673,373,123,43,4,2726,0,25,393,563,640,305,89,34,9,2058,18,1888,5620,3778,2898,1596,584,305,91,16786,37,713,2095,2601,2480,1602,692,444,108,10760,377,1919,4474,5130,4594,3258,2094,1509,365,23724,198,430,475,310,244,111,38,36,8,1841,44,226,666,574,553,380,173,101,29,2751,623,2575,5611,6009,5386,3754,2311,1642,407,28316,43,128,374,402,375,287,198,139,45,1994,1369,1239,2094,2475,2415,2247,2440,3429,1482,19194,2090,6632,16893,16554,14873,10159,6440,6041,2149,81837,0,115,1898,1331,877,574,238,75,7,5124,0,45,588,703,695,540,153,50,12,2783,11,2104,7866,5317,3464,2425,894,364,115,22549
405,54,113,199,196,164,103,71,19,6,937,27,56,124,218,252,236,135,32,19,1092,228,668,1541,1584,1632,1297,608,132,54,7753,9,3,20,35,39,51,66,31,13,277,342,187,338,416,583,810,891,690,439,4692,587,1257,3610,3964,4220,4283,2673,1195,603,22379,0,3,68,117,128,109,44,6,0,471,0,7,96,156,255,144,44,8,3,709,0,258,1112,898,1143,741,289,100,38,4590,8,107,440,934,1183,887,329,166,26,4082,215,945,2038,2713,2752,1992,1125,475,77,12327,142,190,270,200,133,75,22,3,0,1035,35,71,248,279,307,183,92,40,4,1252,385,1206,2556,3185,3186,2246,1237,519,84,14608,13,54,138,211,257,199,122,54,20,1069,712,323,658,1044,1093,1256,1295,1535,647,8561,1118,1963,5068,6550,7247,5578,3362,2390,816,34090,0,6,89,165,169,135,71,19,3,660,0,8,107,199,250,253,80,13,4,912,0,281,1309,1200,1033,1067,510,148,41,5587
