SA4_CODE_2016,C11_CF_LFns_N,C11_CF_LFns_1_149,C11_CF_LFns_150_299,C11_CF_LFns_300_399,C11_CF_LFns_400_499,C11_CF_LFns_500_649,C11_CF_LFns_650_799,C11_CF_LFns_800_999,C11_CF_LFns_1000_1499,C11_CF_LFns_1500_1999,C11_CF_LFns_2000_2499,C11_CF_LFns_2500_2999,C11_CF_LFns_3000_3999,C11_CF_LFns_4000_more,C11_CF_LFns_Ns,C11_CF_LFns_Tot,C11_C_f_c_T_Fi_N,C11_C_f_c_T_Fi_1_149,C11_C_f_c_T_Fi_150_299,C11_C_f_c_T_Fi_300_399,C11_C_f_c_T_Fi_400_499,C11_C_f_c_T_Fi_500_649,C11_CF_c_T_Fi_650_799,C11_CF_c_T_Fi_800_999,C11_CF_c_T_Fi_1000_1499,C11_CF_c_T_Fi_1500_1999,C11_CF_c_T_Fi_2000_2499,C11_CF_c_T_Fi_2500_2999,C11_CF_c_T_Fi_3000_3999,C11_CF_c_T_Fi_4000_more,C11_C_f_with_c_TFI_Ns,C11_C_f_with_c_T_T,C11_1PF_F_N,C11_1PF_F_1_149,C11_1PF_F_150_299,C11_1PF_F_300_399,C11_1PF_F_400_499,C11_1PF_F_500_649,C11_1PF_F_650_799,C11_1PF_F_800_999,C11_1PF_F_1000_1499,C11_1PF_F_1500_1999,C11_1PF_F_2000_2499,C11_1PF_F_2500_2999,C11_1PF_F_3000_3999,C11_1PF_F_4000_more,C11_1PF_F_Ns,C11_1PF_F_Tot,C11_1PF_P_N,C11_1PF_P_1_149,C11_1PF_P_150_299,C11_1PF_P_300_399,C11_1PF_P_400_499,C11_1PF_P_500_649,C11_1PF_P_650_799,C11_1PF_P_800_999,C11_1PF_P_1000_1499,C11_1PF_P_1500_1999,C11_1PF_P_2000_2499,C11_1PF_P_2500_2999,C11_1PF_P_3000_3999,C11_1PF_P_4000_more,C11_1PF_P_Ns,C11_1PF_P_Tot,C11_1PF_A_N,C11_1PF_A_1_149,C11_1PF_A_150_299,C11_1PF_A_300_399,C11_1PF_A_400_499,C11_1PF_A_500_649,C11_1PF_A_650_799,C11_1PF_A_800_999,C11_1PF_A_1000_1499,C11_1PF_A_1500_1999,C11_1PF_A_2000_2499,C11_1PF_A_2500_2999,C11_1PF_A_3000_3999,C11_1PF_A_4000_more,C11_1PF_A_Ns,C11_1PF_A_Tot,C11_1PF_U_N,C11_1PF_U_1_149,C11_1PF_U_150_299,C11_1PF_U_300_399,C11_1PF_U_400_499,C11_1PF_U_500_649,C11_1PF_U_650_799,C11_1PF_U_800_999,C11_1PF_U_1000_1499,C11_1PF_U_1500_1999,C11_1PF_U_2000_2499,C11_1PF_U_2500_2999,C11_1PF_U_3000_3999,C11_1PF_U_4000_more,C11_1PF_U_Ns,C11_1PF_U_To,C11_1PF_N_lf_Fi_N,C11_1PF_N_lf_Fi_1_149,C11_1PF_N_lf_Fi_150_299,C11_1PF_N_lf_Fi_300_399,C11_1PF_N_lf_Fi_400_499,C11_1PF_N_lf_Fi_500_649,C11_1PF_N_lf_Fi_650_799,C11_1PF_N_lf_Fi_800_999,C11_1PF_N_lf_Fi_1000_1499,C11_1PF_N_lf_Fi_1500_1999,C11_1PF_N_lf_Fi_2000_2499,C11_1PF_N_lf_Fi_2500_2999,C11_1PF_N_lf_Fi_3000_3999,C11_1PF_N_lf_Fi_4000_more,C11_1PF_N_lf_Fi_Ns,C11_1PF_N_the_lf_Tot,C11_1PF_LFns_N,C11_1PF_LFns_1_149,C11_1PF_LFns_150_299,C11_1PF_LFns_300_399,C11_1PF_LFns_400_499,C11_1PF_LFns_500_649,C11_1PF_lf_ns_Fi_650_799,C11_1PF_LFns_800_999,C11_1PF_LFns_1000_1499,C11_1PF_LFns_1500_1999,C11_1PF_LFns_2000_2499,C11_1PF_LFns_2500_2999,C11_1PF_lf_ns_Fi_3000_3999,C11_1PF_LFns_4000mo,C11_1PF_LFns_Ns,C11_1PF_LF_NS_T,C11_1PF_TFI_N,C11_1PF_TFI_1_149,C11_1PF_TFI_150_299,C11_1PF_TFI_300_399,C11_1PF_TFI_400_499,C11_1PF_TFI_500_649,C11_1PF_T_Fi_650_799,C11_1PF_T_Fi_800_999,C11_1PF_T_Fi_1000_1499,C11_1PF_T_Fi_1500_1999,C11_1PF_T_Fi_2000_2499,C11_1PF_T_Fi_2500_2999,C11_1PF_T_Fi_3000_3999,C11_1PF_TFI_4000_mr,C11_One_par_f_TFI_Ns,C11_One_parent_f_T_T,C11_TFI_N,C11_TFI_1_149,C11_TFI_150_299,C11_TFI_300_399,C11_TFI_400_499,C11_TFI_500_649,C11_TFI_650_799,C11_TFI_800_999,C11_TFI_1000_1499,C11_TFI_1500_1999,C11_TFI_2000_2499,C11_TFI_2500_2999,C11_TFI_3000_3999,C11_TFI_4000_more,C11_TFI_Ns,C11_T_T,C16_CFNC_BF_N,C16_CFNC_BF_1_149,C16_CFNC_BF_150_299,C16_CFNC_BF_300_399,C16_CFNC_BF_400_499,C16_CFNC_BF_500_649,C16_CFNC_BF_650_799,C16_CFNC_BF_800_999,C16_CFNC_BF_1000_1499,C16_CFNC_BF_1500_1999,C16_CFNC_BF_2000_2499,C16_CFNC_BF_2500_2999,C16_CFNC_BF_3000_3999,C16_CFNC_BF_4000_mr,C16_CFNC_BF_Ns,C16_CFNC_BF_Tot,C16_CFNC_BPT_N,C16_CFNC_BPT_1_149,C16_CFNC_BPT_150_299,C16_CFNC_BPT_300_399,C16_CFNC_BPT_400_499,C16_CFNC_BPT_500_649,C16_CFNC_BPT_650_799,C16_CFNC_BPT_800_999,C16_CFNC_BPT_1000_1499,C16_CFNC_BPT_1500_1999,C16_CFNC_BPT_2000_2499,C16_CFNC_BPT_2500_2999,C16_CFNC_BPT_3000_3999,C16_CFNC_BPT_4000mo,C16_CFNC_BPT_Ns,C16_CFNC_BPT_T,C16_CFNC_1F1P_N,C16_CFNC_1F1P_1_149,C16_CFNC_1F1P_150_299,C16_CFNC_1F1P_300_399,C16_CFNC_1F1P_400_499,C16_CFNC_1F1P_500_649,C16_CFNC_1F1P_650_799,C16_CFNC_1F1P_800_999
506,3,0,8,0,3,6,16,12,42,23,16,18,5,0,4455,4602,253,134,266,170,284,682,1193,1959,6870,7548,6387,7148,6563,3142,8280,50880,29,16,21,29,105,51,393,567,1406,994,537,501,254,62,657,5605,7,36,88,208,638,160,692,491,666,274,104,94,29,12,348,3859,6,6,12,20,50,14,58,51,110,61,38,34,18,4,82,573,54,32,82,124,188,46,66,44,66,21,15,6,3,0,96,833,208,156,397,650,928,366,727,484,867,344,162,100,49,25,733,6208,9,0,3,8,3,0,10,11,15,8,3,3,3,0,217,299,313,255,602,1030,1918,643,1952,1651,3134,1692,851,733,352,99,2135,17372,1109,467,1560,1543,2639,6069,6269,7199,15746,14266,12596,11464,10880,4849,14657,111318,9,6,3,4,7,4,20,46,515,1187,2609,2128,2389,1495,164,10583,9,6,13,5,34,42,165,249,669,314,226,106,88,99,25,2051,8,0,3,0,6,19,46,133
507,0,0,0,0,0,0,0,9,26,25,11,10,8,4,4640,4742,173,60,113,89,153,415,709,1233,5052,6153,5345,6987,6696,3357,7949,44501,13,10,17,27,99,31,320,421,1130,803,320,445,186,48,567,4436,5,40,82,168,532,130,637,439,597,253,99,77,42,7,311,3433,3,3,10,20,43,8,41,50,86,49,25,27,12,3,77,464,38,37,74,112,155,35,72,36,44,18,8,7,3,0,60,698,175,122,317,468,829,306,578,416,660,250,134,92,67,15,529,4953,4,0,4,7,5,6,5,10,13,3,3,0,0,0,156,213,243,207,498,809,1672,518,1655,1380,2524,1379,585,650,313,70,1700,14192,828,330,1176,1131,2114,5063,4886,5577,11806,11301,9994,10710,10605,4948,13491,93952,4,7,3,0,8,0,14,24,299,771,1869,1719,2229,1490,125,8561,5,4,3,0,28,33,100,122,432,240,195,101,96,112,24,1501,4,7,4,0,4,18,25,85
509,0,0,4,0,0,0,5,4,5,6,0,0,4,0,1308,1345,116,30,126,92,123,439,605,942,2607,2103,1432,1070,893,355,2761,13703,6,13,13,24,40,16,123,145,295,142,58,54,14,4,162,1091,10,19,36,90,229,50,205,131,132,40,13,8,5,0,116,1081,3,4,7,10,17,7,16,11,22,14,7,7,6,0,31,144,9,7,37,50,53,17,26,12,14,3,0,3,0,0,32,262,47,33,127,240,372,114,283,128,149,60,6,14,3,3,195,1785,3,0,0,0,3,5,0,3,4,0,0,0,0,0,71,96,78,73,218,418,706,204,651,433,614,255,84,89,26,4,613,4465,543,149,754,707,1017,3064,2660,3190,5600,4178,2982,1925,1641,664,5247,34309,34,16,5,3,39,16,50,69,366,470,699,502,509,334,83,3205,3,9,9,0,36,12,83,82,282,143,97,58,45,46,28,932,16,7,5,3,28,28,35,91
510,3,0,0,0,0,9,9,0,12,6,0,9,0,0,771,823,29,15,76,55,44,260,176,205,527,721,628,1641,1471,958,1383,8200,3,3,4,8,27,9,53,78,180,126,54,128,63,32,101,859,0,3,40,20,37,15,53,38,45,20,6,5,9,0,34,333,3,0,5,0,3,3,7,10,13,7,4,8,3,0,24,98,5,5,28,22,17,6,13,12,14,3,0,0,0,0,15,150,36,35,183,130,126,109,120,68,96,37,9,11,4,0,142,1112,0,0,3,3,6,0,0,0,3,0,0,0,0,0,96,120,49,54,262,201,219,141,249,203,340,194,82,156,81,35,405,2665,145,77,393,290,287,606,546,571,1262,1392,1411,2515,2939,1820,2550,16793,3,3,0,0,3,3,5,13,67,160,386,388,727,744,42,2547,0,0,0,0,3,0,10,7,46,25,27,11,10,18,3,174,0,0,0,0,3,7,3,7
511,0,0,0,0,3,3,3,3,15,7,0,4,0,0,1436,1485,67,25,80,59,84,267,321,477,1662,1883,1413,1772,1476,600,2540,12725,4,5,0,10,51,13,115,144,341,184,76,103,45,12,144,1262,0,20,38,72,194,43,179,116,117,32,18,3,8,3,100,941,0,4,5,8,19,0,16,7,16,24,3,8,4,0,35,160,9,7,54,47,51,21,19,8,9,8,0,3,0,0,23,256,48,45,145,214,310,110,209,105,147,45,27,21,4,0,242,1678,0,0,6,4,3,0,3,0,3,0,0,0,0,0,137,162,64,89,249,356,624,191,543,379,640,298,121,140,63,14,688,4459,313,132,525,526,834,1775,1559,1808,3806,3480,2803,2828,2683,1014,4800,28875,19,14,0,0,18,4,22,32,199,315,527,514,669,401,66,2805,5,4,3,0,10,6,30,41,127,48,56,30,24,28,19,421,5,0,4,0,3,10,34,31
597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
601,0,0,0,0,3,8,9,5,24,18,9,6,3,4,1193,1290,54,31,94,83,127,628,781,1259,4109,3853,3425,2238,2412,883,3060,23032,8,6,14,25,74,29,280,347,782,474,186,153,45,10,391,2831,9,15,52,140,500,110,539,353,383,155,39,29,6,5,235,2565,0,3,0,17,45,4,46,31,55,27,10,10,3,0,53,314,17,17,44,92,128,43,44,33,18,4,0,0,0,0,34,480,57,56,283,472,775,279,614,369,517,138,61,29,9,3,389,4055,0,4,4,4,5,3,11,3,17,0,3,0,0,0,133,185,88,100,400,750,1527,469,1543,1131,1776,808,296,224,68,17,1238,10423,311,160,812,1010,1887,4328,4300,4892,9639,7467,6189,3718,3799,1305,6132,55941,10,0,0,0,3,5,23,34,321,656,1255,792,841,385,63,4391,3,4,12,0,24,36,89,120,372,190,122,71,37,39,13,1146,4,3,0,0,8,22,43,98
602,0,0,3,0,0,7,7,8,10,12,6,3,5,0,824,890,48,20,85,75,112,527,689,1074,3209,2522,1872,1118,960,335,2034,14679,6,3,7,17,53,26,174,208,413,211,60,49,16,0,197,1450,3,18,43,109,315,100,324,182,208,59,18,15,6,0,136,1538,0,3,3,15,28,4,23,21,23,3,5,0,0,0,40,165,8,15,38,78,102,29,27,18,21,6,0,0,0,0,39,364,20,27,190,316,533,190,374,228,273,53,17,8,3,0,223,2474,0,0,3,0,3,11,6,6,8,0,0,0,0,0,69,105,39,65,285,527,1034,358,926,655,950,338,105,70,25,0,708,6095,211,126,697,820,1366,4110,3275,3710,6673,4605,3273,1786,1534,499,4056,36734,6,3,0,3,9,10,33,33,323,469,710,424,300,162,39,2528,4,3,11,3,31,31,83,108,286,113,62,27,23,21,17,817,3,3,0,0,9,12,45,105
603,0,0,0,0,0,8,3,13,3,0,0,3,0,0,216,243,12,6,29,31,36,202,271,351,962,604,373,172,137,47,589,3824,5,0,3,3,14,7,41,44,55,35,10,9,3,0,29,245,0,0,6,24,71,17,52,38,35,8,3,0,0,0,27,293,0,0,0,0,3,0,4,0,9,3,0,0,0,0,8,36,3,0,11,15,17,4,8,4,3,0,0,0,0,0,5,73,8,9,44,80,120,46,101,63,73,18,3,3,4,0,57,630,0,0,0,0,0,0,4,0,6,0,0,0,0,0,23,33,13,17,63,122,233,71,210,149,177,64,14,15,5,3,152,1310,91,37,215,232,353,1350,1005,1103,1922,1148,685,311,257,90,1185,9984,5,5,5,0,7,3,19,12,89,129,162,102,63,33,5,635,0,0,0,0,13,14,29,44,88,48,18,9,7,14,3,292,5,3,3,0,5,4,22,28
604,0,0,3,4,3,3,3,11,17,7,0,3,0,3,824,888,30,26,78,63,72,395,564,907,2585,2123,1357,827,608,176,1873,11688,5,0,3,21,66,9,139,155,340,153,34,34,10,0,172,1143,0,4,29,86,290,79,210,117,134,35,13,4,4,0,114,1124,0,0,3,15,16,3,16,11,25,6,3,3,0,0,25,131,8,4,59,75,98,22,30,17,13,7,0,0,0,0,37,363,25,32,166,301,471,182,325,177,202,47,16,10,4,6,179,2150,4,0,3,4,0,0,6,6,3,0,0,0,0,0,67,91,40,48,262,490,939,297,722,492,709,253,73,47,20,4,584,4999,189,101,640,704,1172,3572,2683,2976,5378,3765,2398,1331,995,301,3611,29818,8,4,3,3,11,10,18,36,252,367,440,294,224,84,17,1763,0,0,6,0,19,17,51,68,225,71,53,27,12,18,15,578,0,0,3,0,8,20,31,78
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,0,0,0,0,0,3,3,4,7,3,0,3,0,0,1295,1324,55,14,43,32,59,134,180,340,1394,1729,1962,1704,2117,1106,2232,13107,6,10,5,12,31,12,132,210,558,420,175,192,79,14,246,2116,6,7,18,33,116,26,94,91,110,61,34,27,3,3,61,701,0,0,0,3,7,3,21,17,49,21,9,8,8,3,43,194,8,8,15,30,26,9,16,12,13,7,0,3,0,0,18,171,44,38,107,163,212,58,149,76,135,62,35,21,15,11,178,1292,0,0,3,3,0,0,0,0,4,0,0,0,0,0,83,97,65,68,146,250,396,106,417,410,877,578,254,260,106,22,627,4567,226,95,277,339,509,703,990,1265,3526,3766,4127,3089,3618,1669,4144,28338,5,3,0,0,3,3,5,12,134,410,982,961,1328,1068,68,4983,0,3,3,0,5,3,22,33,116,46,61,35,49,35,15,418,0,0,6,0,0,3,3,28
702,0,0,11,12,3,20,14,17,12,10,5,3,4,0,696,806,47,49,484,214,157,823,479,546,1185,993,885,765,792,298,1414,9142,0,7,30,26,51,16,93,110,264,158,69,65,35,6,109,1039,0,21,48,60,71,37,68,48,85,18,13,3,0,0,52,528,3,6,17,12,12,14,17,26,23,3,0,0,0,0,37,168,7,39,70,31,22,12,7,7,19,3,4,0,0,0,23,242,43,219,395,233,169,172,160,70,149,41,23,15,6,0,170,1863,0,0,13,5,3,6,8,4,12,3,0,0,0,0,149,200,55,285,567,369,329,247,342,269,551,240,110,83,47,10,535,4038,162,360,1255,665,541,1620,1102,1139,2356,1916,1818,1366,1401,519,2612,18833,13,3,0,0,5,4,9,12,129,204,433,404,406,258,39,1915,4,3,3,0,12,7,23,23,39,19,12,11,12,9,14,182,0,0,0,0,3,7,3,18
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,0,0,3,0,0,0,6,3,22,28,11,9,3,3,2385,2477,94,49,103,91,130,317,537,878,3282,4721,5520,6197,9407,6650,5222,43196,7,6,14,15,76,22,236,385,1361,1356,567,996,377,79,719,6224,0,22,69,117,300,71,393,304,538,267,122,108,44,13,209,2586,0,3,7,6,44,4,23,39,84,71,47,31,22,3,78,469,17,13,50,74,57,26,25,17,22,17,11,6,3,0,28,361,87,72,280,465,510,191,366,304,553,273,186,86,82,23,341,3816,3,0,3,4,0,5,4,3,7,0,0,0,0,0,111,140,114,118,417,674,984,320,1052,1063,2564,1989,925,1238,538,125,1490,13601,443,208,811,881,1325,2468,3017,4127,10352,10849,11773,11043,15566,9787,9298,91949,9,3,3,0,3,8,13,32,329,776,2058,2337,3286,2717,148,11718,0,8,4,0,20,29,66,107,331,159,166,127,139,126,15,1279,3,3,0,0,4,12,23,55
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,24,3,0,0,3,3,6,12,14,40,40,31,39,39,17,49,294,0,0,0,0,0,0,0,0,11,4,0,3,0,0,3,28,0,0,0,0,3,0,0,0,6,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,4,5,4,4,3,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,4,8,8,16,7,7,3,3,0,10,71,7,3,3,11,10,22,33,38,89,65,67,61,60,19,89,574,0,0,0,0,0,0,3,3,21,13,20,13,7,7,0,98,0,0,0,0,0,0,0,3,17,0,0,3,0,0,0,32,0,0,0,0,0,0,0,13
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
