SA4_CODE_2016,C11_45_49_Mar_DFM_M,C11_45_49_Mar_DFM_F,C11_45_49_N_mar_M,C11_45_49_N_mar_F,C11_45_49_T_M,C11_45_49_T_F,C11_45_49_T_P,C11_50_54_Mar_RegM_M,C11_50_54_Mar_RegM_F,C11_50_54_Mar_DFM_M,C11_50_54_Mar_DFM_F,C11_50_54_N_mar_M,C11_50_54_N_mar_F,C11_50_54_T_M,C11_50_54_T_F,C11_50_54_T_P,C11_55_59_Mar_RegM_M,C11_55_59_Mar_RegM_F,C11_55_59_Mar_DFM_M,C11_55_59_Mar_DFM_F,C11_55_59_N_mar_M,C11_55_59_N_mar_F,C11_55_59_T_M,C11_55_59_T_F,C11_55_59_T_P,C11_60_64_Mar_RegM_M,C11_60_64_Mar_RegM_F,C11_60_64_Mar_DFM_M,C11_60_64_Mar_DFM_F,C11_60_64_N_mar_M,C11_60_64_N_mar_F,C11_60_64_T_M,C11_60_64_T_F,C11_60_64_T_P,C11_65_69_Mar_RegM_M,C11_65_69_Mar_RegM_F,C11_65_69_Mar_DFM_M,C11_65_69_Mar_DFM_F,C11_65_69_N_mar_M,C11_65_69_N_mar_F,C11_65_69_T_M,C11_65_69_T_F,C11_65_69_T_P,C11_70_74_Mar_RegM_M,C11_70_74_Mar_RegM_F,C11_70_74_Mar_DFM_M,C11_70_74_Mar_DFM_F,C11_70_74_N_mar_M,C11_70_74_N_mar_F,C11_70_74_T_M,C11_70_74_T_F,C11_70_74_T_P,C11_75_79_Mar_RegM_M,C11_75_79_Mar_RegM_F,C11_75_79_Mar_DFM_M,C11_75_79_Mar_DFM_F,C11_75_79_N_mar_M,C11_75_79_N_mar_F,C11_75_79_T_M,C11_75_79_T_F,C11_75_79_T_P,C11_80_84_Mar_RegM_M,C11_80_84_Mar_RegM_F,C11_80_84_Mar_DFM_M,C11_80_84_Mar_DFM_F,C11_80_84_N_mar_M,C11_80_84_N_mar_F,C11_80_84_T_M,C11_80_84_T_F,C11_80_84_T_P,C11_85o_Mar_RegM_M,C11_85o_Mar_RegM_F,C11_85o_Mar_DFM_M,C11_85o_Mar_DFM_F,C11_85o_N_mar_M,C11_85o_N_mar_F,C11_85o_T_M,C11_85o_T_F,C11_85o_T_P,C11_T_Marr_reg_marr_M,C11_T_Marr_reg_marr_F,C11_T_Mar_de_fa_mar_M,C11_T_Mar_de_fa_mar_F,C11_Tot_N_mar_M,C11_Tot_N_mar_F,C11_Tot_T_M,C11_Tot_T_F,C11_Tot_T_P,C16_15_19_Mar_RegM_M,C16_15_19_Mar_RegM_F,C16_15_19_Mar_DFM_M,C16_15_19_Mar_DFM_F,C16_15_19_N_mar_M,C16_15_19_N_mar_F,C16_15_19_T_M,C16_15_19_T_F,C16_15_19_T_P,C16_20_24_Mar_RegM_M,C16_20_24_Mar_RegM_F,C16_20_24_Mar_DFM_M,C16_20_24_Mar_DFM_F,C16_20_24_N_mar_M,C16_20_24_N_mar_F,C16_20_24_T_M,C16_20_24_T_F,C16_20_24_T_P,C16_25_29_Mar_RegM_M,C16_25_29_Mar_RegM_F,C16_25_29_Mar_DFM_M,C16_25_29_Mar_DFM_F,C16_25_29_N_mar_M,C16_25_29_N_mar_F,C16_25_29_T_M,C16_25_29_T_F,C16_25_29_T_P,C16_30_34_Mar_RegM_M,C16_30_34_Mar_RegM_F,C16_30_34_Mar_DFM_M,C16_30_34_Mar_DFM_F,C16_30_34_N_mar_M,C16_30_34_N_mar_F,C16_30_34_T_M,C16_30_34_T_F,C16_30_34_T_P,C16_35_39_Mar_RegM_M,C16_35_39_Mar_RegM_F,C16_35_39_Mar_DFM_M,C16_35_39_Mar_DFM_F,C16_35_39_N_mar_M,C16_35_39_N_mar_F,C16_35_39_T_M,C16_35_39_T_F,C16_35_39_T_P,C16_40_44_Mar_RegM_M,C16_40_44_Mar_RegM_F,C16_40_44_Mar_DFM_M,C16_40_44_Mar_DFM_F,C16_40_44_N_mar_M,C16_40_44_N_mar_F,C16_40_44_T_M,C16_40_44_T_F,C16_40_44_T_P,C16_45_49_Mar_RegM_M,C16_45_49_Mar_RegM_F,C16_45_49_Mar_DFM_M,C16_45_49_Mar_DFM_F,C16_45_49_N_mar_M,C16_45_49_N_mar_F,C16_45_49_T_M,C16_45_49_T_F,C16_45_49_T_P,C16_50_54_Mar_RegM_M,C16_50_54_Mar_RegM_F,C16_50_54_Mar_DFM_M,C16_50_54_Mar_DFM_F,C16_50_54_N_mar_M,C16_50_54_N_mar_F,C16_50_54_T_M,C16_50_54_T_F,C16_50_54_T_P,C16_55_59_Mar_RegM_M,C16_55_59_Mar_RegM_F,C16_55_59_Mar_DFM_M,C16_55_59_Mar_DFM_F,C16_55_59_N_mar_M,C16_55_59_N_mar_F,C16_55_59_T_M,C16_55_59_T_F,C16_55_59_T_P,C16_60_64_Mar_RegM_M,C16_60_64_Mar_RegM_F,C16_60_64_Mar_DFM_M,C16_60_64_Mar_DFM_F,C16_60_64_N_mar_M,C16_60_64_N_mar_F,C16_60_64_T_M,C16_60_64_T_F,C16_60_64_T_P,C16_65_69_Mar_RegM_M,C16_65_69_Mar_RegM_F,C16_65_69_Mar_DFM_M,C16_65_69_Mar_DFM_F,C16_65_69_N_mar_M,C16_65_69_N_mar_F,C16_65_69_T_M,C16_65_69_T_F,C16_65_69_T_P,C16_70_74_Mar_RegM_M,C16_70_74_Mar_RegM_F,C16_70_74_Mar_DFM_M,C16_70_74_Mar_DFM_F,C16_70_74_N_mar_M,C16_70_74_N_mar_F,C16_70_74_T_M,C16_70_74_T_F,C16_70_74_T_P,C16_75_79_Mar_RegM_M,C16_75_79_Mar_RegM_F,C16_75_79_Mar_DFM_M,C16_75_79_Mar_DFM_F
601,889,830,1762,2250,6465,7122,13586,4143,4411,708,694,1806,2341,6663,7444,14101,3995,4043,547,465,1574,2145,6109,6651,12762,3944,3580,383,291,1351,2023,5668,5899,11566,2824,2572,233,144,954,1654,4010,4381,8386,2298,1871,106,63,743,1652,3154,3588,6741,1644,1233,49,26,587,1594,2270,2852,5123,1199,728,17,6,546,1625,1761,2364,4121,660,331,8,5,500,1692,1168,2024,3193,35001,35458,9076,9282,29414,36029,73491,80772,154262,0,10,86,156,6167,5709,6249,5874,12122,138,275,868,1279,5088,4410,6095,5963,12058,1032,1566,1696,1862,3321,3045,6051,6470,12526,2536,3071,1467,1432,2117,2179,6117,6680,12802,2958,3332,1105,1177,1637,1886,5704,6394,12092,3318,3779,1039,1046,1711,2131,6067,6954,13027,3565,3755,1028,1010,1809,2302,6402,7066,13471,3609,3766,885,848,1938,2386,6428,7007,13436,3888,4048,745,644,1909,2568,6543,7256,13803,3751,3626,509,449,1570,2301,5824,6381,12204,3694,3227,349,274,1303,2185,5351,5681,11033,2519,2293,224,125,933,1893,3670,4312,7988,1953,1458,107,55
602,556,466,1209,1355,4347,4648,8995,2853,3020,399,396,1198,1361,4451,4779,9237,2812,2826,341,281,1067,1278,4224,4382,8606,2872,2611,276,205,947,1254,4094,4070,8168,2257,1999,126,108,753,1128,3136,3236,6375,1730,1378,74,44,530,1089,2327,2508,4837,1180,917,35,18,467,1012,1688,1948,3638,783,482,14,3,386,1041,1191,1525,2718,404,207,5,3,342,1058,751,1267,2018,24312,24661,5370,5456,18541,21845,48214,51956,100178,6,11,65,110,3945,3586,4014,3702,7712,143,263,587,848,3036,2385,3770,3491,7265,660,1003,919,928,1545,1394,3124,3331,6452,1388,1737,728,762,1060,1091,3178,3592,6771,1689,1914,554,591,868,1024,3111,3529,6642,1971,2311,587,566,969,1220,3524,4103,7625,2373,2516,547,557,1162,1410,4074,4485,8560,2389,2604,538,495,1264,1410,4190,4506,8692,2688,2785,433,383,1244,1470,4361,4645,9009,2653,2603,342,256,1121,1449,4122,4308,8426,2614,2338,256,183,1012,1409,3888,3933,7821,2046,1707,123,104,755,1283,2924,3101,6025,1420,1018,55,45
603,228,211,333,248,1210,1214,2423,798,833,186,174,383,325,1367,1335,2699,811,854,135,122,353,298,1302,1281,2579,892,927,126,95,361,323,1378,1344,2719,806,622,77,47,288,247,1177,920,2098,501,392,31,16,207,227,742,629,1376,336,195,21,4,142,207,495,408,906,178,92,3,4,103,159,279,254,534,72,29,0,0,71,153,147,181,324,6652,6689,1758,1799,4671,4117,13079,12608,25683,0,0,8,28,895,771,907,801,1706,22,26,102,149,514,371,637,540,1182,114,184,181,203,337,235,624,619,1248,299,412,180,186,237,193,718,794,1514,360,424,195,224,198,218,753,869,1615,499,556,209,213,311,238,1014,1004,2022,578,702,228,244,324,276,1132,1223,2357,663,744,215,199,386,318,1271,1262,2538,814,849,184,183,445,392,1438,1424,2865,877,864,173,132,414,340,1461,1336,2799,887,835,122,93,366,377,1382,1303,2684,654,494,74,46,292,289,1022,833,1849,410,271,24,18
604,413,423,953,1097,3457,3803,7260,2294,2430,369,356,920,1044,3581,3830,7413,2226,2315,248,206,811,904,3285,3423,6714,2317,2209,174,113,710,986,3192,3311,6508,1917,1703,105,77,559,834,2586,2610,5192,1475,1187,52,33,497,833,2024,2050,4072,1010,716,28,22,369,890,1405,1631,3035,619,368,14,3,293,782,926,1158,2084,357,155,5,6,247,805,610,967,1575,19402,19863,4379,4583,13820,16283,37605,40728,78332,3,0,52,112,3038,2779,3102,2898,5993,90,186,496,721,1898,1514,2486,2422,4905,513,736,712,787,1064,1031,2283,2554,4839,1037,1291,585,562,763,779,2383,2633,5013,1207,1491,495,477,656,799,2360,2767,5125,1467,1642,462,511,838,932,2766,3082,5849,1693,1980,477,485,949,1131,3121,3594,6717,1985,2128,406,420,1046,1146,3435,3688,7125,2161,2257,346,305,967,1172,3475,3733,7206,2158,2104,249,198,845,1023,3248,3330,6578,2096,1996,166,114,759,1098,3025,3208,6234,1704,1460,104,78,520,933,2326,2476,4805,1216,860,50,32
697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
701,587,587,1060,1071,3664,3674,7344,1867,1928,455,467,1042,1007,3371,3401,6769,1692,1582,349,296,901,892,2937,2775,5709,1544,1209,222,144,783,821,2550,2170,4718,929,675,97,74,470,535,1496,1283,2785,585,359,38,11,352,428,967,794,1766,284,162,20,0,172,279,474,441,920,148,62,7,4,124,217,273,286,557,55,22,0,0,56,146,119,168,280,16105,16757,6076,6442,16598,15378,38780,38576,77354,3,10,53,133,3331,2890,3377,3033,6409,141,377,680,1043,2831,2068,3644,3480,7132,1040,1653,1466,1636,2586,1991,5088,5284,10376,2276,2862,1321,1252,1739,1369,5336,5483,10822,2594,2830,868,802,1209,1081,4670,4720,9386,2439,2462,678,719,1126,1098,4245,4287,8534,2287,2303,722,688,1203,1084,4210,4069,8283,2027,1904,585,572,1110,1081,3718,3551,7267,1779,1670,466,399,952,1053,3200,3122,6322,1537,1251,292,212,886,917,2711,2383,5090,1186,900,168,139,704,747,2065,1787,3849,757,505,79,48,400,519,1229,1071,2304,424,238,45,15
702,336,303,791,884,2407,2422,4830,1176,1110,272,289,758,872,2209,2273,4479,958,878,195,165,689,797,1845,1837,3681,824,566,111,77,522,617,1457,1265,2726,415,257,77,42,331,393,822,692,1516,238,137,27,20,234,281,495,439,935,90,50,11,7,107,195,210,250,461,59,22,9,3,76,146,142,167,311,19,7,0,0,46,115,64,122,186,10772,10933,3413,3598,12280,12976,26470,27501,53970,76,149,36,83,2623,2212,2738,2445,5181,462,644,342,430,1816,1584,2614,2656,5269,913,1116,561,685,1468,1405,2938,3209,6154,1277,1490,564,604,1045,1137,2888,3223,6115,1237,1333,449,475,778,903,2470,2710,5179,1203,1218,432,400,726,885,2358,2502,4860,1174,1225,386,388,766,925,2325,2537,4864,1126,1059,289,289,779,935,2192,2285,4476,992,896,236,212,622,845,1853,1953,3811,795,669,180,120,553,734,1530,1519,3057,539,326,84,66,406,511,1027,901,1928,272,175,68,30,271,327,613,533,1146,159,82,14,18
797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
801,1161,1128,2572,3355,10922,11925,22847,6955,6931,957,882,2444,3454,10357,11270,21625,6247,6076,694,636,2014,3033,8957,9747,18702,6015,5400,517,339,1588,2857,8119,8596,16714,4209,3503,227,166,1022,2165,5455,5837,11291,2922,2394,106,53,733,1796,3757,4241,8002,2009,1493,35,31,608,1648,2661,3167,5828,1377,839,25,6,497,1572,1901,2421,4320,810,393,13,3,481,1719,1301,2112,3419,62037,62880,13655,13938,49591,56251,125283,133073,258363,0,14,71,155,10492,9935,10564,10100,20664,264,683,1512,2219,10428,9377,12200,12280,24481,2657,4442,3376,3760,7582,6308,13620,14514,28132,7332,8943,2704,2524,4546,4117,14591,15587,30177,8519,8932,1903,1815,3090,3244,13514,13994,27505,8241,8327,1541,1579,2766,3350,12552,13260,25811,7670,7531,1412,1357,2857,3498,11937,12389,24329,6900,6884,1184,1162,2598,3501,10673,11548,22224,6382,6177,905,769,2378,3476,9669,10421,20088,5604,5223,605,520,1860,3077,8070,8818,16884,5177,4684,436,317,1487,2971,7104,7969,15075,3719,3006,217,149,969,2365,4907,5522,10432,2479,1882,104,61
897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,12,8,17,12,97,83,183,61,64,4,4,22,15,85,83,166,59,64,0,3,31,8,93,73,162,63,24,3,0,30,11,92,41,134,21,24,0,0,10,3,34,29,54,26,11,0,0,17,3,37,16,53,4,5,0,0,5,8,8,11,18,4,0,0,0,0,9,7,5,13,0,0,0,0,3,0,3,0,6,438,439,44,43,323,198,807,687,1494,0,0,0,5,80,84,85,87,170,3,5,6,9,56,30,60,42,103,9,34,8,9,31,28,53,68,125,53,63,8,18,21,28,84,113,192,72,77,18,21,26,23,115,120,238,65,75,29,22,24,35,117,134,253,53,65,20,25,36,34,118,127,243,86,81,21,16,36,32,142,128,272,84,79,16,17,41,35,139,134,272,71,70,6,8,33,37,114,118,229,84,54,5,8,23,42,113,99,216,53,45,3,3,15,22,68,69,141,26,24,4,0
997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
