SA4_CODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
312,6,3,39,86,3,64,18,12,8,3,0,0,0,3,21,271,41,34,140,294,78,385,112,111,176,50,25,9,6,0,217,1681,3,0,0,5,3,10,3,4,6,0,0,0,0,0,108,141,58,53,227,601,93,1046,523,407,664,221,90,92,44,18,660,4824,298,295,363,788,1886,2936,1653,1991,8049,5258,3030,2635,1747,551,6651,38138,42,3,13,3,15,21,36,130,482,746,1119,490,1108,426,118,4736,7,0,8,6,5,28,30,80,97,59,46,22,27,18,18,451,13,0,7,7,8,24,33,127,532,531,469,261,401,50,92,2542,0,0,0,3,5,5,15,22,78,93,102,50,93,29,32,525,20,7,5,9,36,40,119,191,424,334,76,447,75,16,115,1901,3,6,15,26,37,130,114,105,112,56,13,17,18,8,22,689,8,0,4,0,3,13,15,34,46,28,16,49,4,4,29,252,4,3,0,0,0,0,3,7
313,3,12,87,216,11,225,44,29,29,9,4,5,0,0,51,729,55,55,309,697,172,1128,293,308,348,83,18,18,4,5,362,3851,0,0,0,3,8,14,6,7,9,6,0,0,0,0,128,189,67,96,480,1266,227,2383,1075,843,1245,334,93,63,29,6,985,9192,336,497,739,1638,4425,6388,3410,3962,12317,6011,2943,1541,876,263,5835,51175,20,0,8,5,3,28,53,133,663,982,1197,455,512,130,93,4278,7,3,11,8,21,49,85,167,241,110,66,28,20,15,27,848,10,3,10,3,7,36,83,211,805,661,414,162,170,28,47,2647,7,0,3,0,0,16,14,32,137,95,104,52,53,13,22,551,10,6,12,13,54,56,275,356,698,380,101,238,50,13,102,2358,6,7,40,44,90,284,238,247,245,76,34,25,18,3,39,1400,3,0,3,6,7,33,34,50,66,43,12,23,0,3,24,310,5,0,0,0,0,7,8,20
314,0,5,18,92,3,89,15,13,14,3,0,0,0,0,20,270,26,17,122,253,55,445,114,130,215,51,20,9,7,0,174,1636,0,0,5,0,3,3,3,0,0,0,0,0,0,0,42,59,31,40,179,517,83,1096,646,543,1018,333,104,73,20,3,559,5248,148,205,318,673,1365,2741,1889,2467,10034,6555,3999,2674,1586,417,4233,39302,4,0,7,0,3,9,27,79,492,924,1471,648,784,284,66,4801,0,0,5,0,9,28,57,87,120,73,55,22,30,15,14,516,3,0,3,4,3,14,37,124,560,534,514,215,234,54,35,2328,3,0,0,0,3,3,13,24,79,109,109,53,78,24,15,502,8,0,8,12,25,44,159,230,516,367,96,270,60,15,48,1868,0,6,20,27,44,137,118,136,165,70,24,35,19,4,21,834,3,0,0,5,0,17,28,23,55,28,13,15,8,5,18,214,0,0,0,0,0,3,3,7
315,0,3,26,31,5,27,4,6,6,0,0,0,0,0,23,150,27,15,181,262,82,255,80,80,108,29,9,4,3,3,125,1257,3,0,4,8,4,7,9,3,8,0,0,0,0,0,86,131,46,58,335,457,123,598,313,228,411,112,37,38,16,5,423,3198,198,209,505,600,1068,1797,936,1109,3712,2051,1256,800,496,187,2904,17837,44,3,26,7,4,53,39,144,293,366,525,254,462,209,77,2503,3,0,6,5,3,31,34,48,45,29,25,9,5,3,7,250,13,0,7,3,4,14,49,72,207,184,122,61,97,22,23,865,0,0,0,0,0,0,7,8,34,44,35,26,21,12,11,192,4,3,3,9,14,32,73,69,132,90,32,83,18,8,40,611,0,0,8,13,13,69,48,36,34,18,9,6,0,0,17,278,0,0,0,0,3,8,14,13,8,13,0,3,0,0,14,86,3,0,6,0,0,6,8,9
316,17,26,98,260,23,280,48,39,45,4,0,3,0,0,81,919,61,73,371,815,226,1296,284,293,353,65,14,26,5,0,421,4310,3,0,3,17,7,14,3,0,10,0,0,0,0,0,134,196,111,148,628,1719,296,3260,1408,1072,1572,347,106,96,21,3,1433,12214,616,831,1073,2301,5665,9963,4661,5894,18753,8204,4352,2633,1634,690,9025,76303,43,3,33,8,10,58,85,278,930,1281,1559,547,714,260,112,5932,11,3,23,18,27,146,185,389,516,224,139,47,59,46,31,1875,17,3,18,15,18,69,155,410,1471,1045,711,279,380,83,80,4767,7,0,5,0,3,22,33,48,164,157,115,59,64,12,42,737,23,14,23,26,71,99,319,438,783,458,167,329,94,32,100,2968,13,22,80,95,154,466,470,436,492,199,94,76,57,27,75,2768,7,0,8,8,16,48,63,54,82,70,16,42,19,3,28,474,3,0,3,0,0,4,12,24
317,5,3,36,97,4,115,17,9,16,0,0,3,0,0,24,326,19,40,161,379,110,565,145,158,234,46,13,8,4,3,183,2064,0,0,0,7,3,13,8,4,3,3,0,0,0,0,48,90,29,55,228,671,134,1293,624,489,829,203,47,35,11,3,534,5206,185,288,370,880,2207,3547,2047,2547,8542,4265,2164,1228,728,289,4016,33286,18,4,8,0,0,21,35,106,496,824,812,337,403,130,50,3256,10,0,8,12,3,47,65,117,128,70,54,10,25,11,12,578,3,0,10,3,3,34,59,182,656,508,353,113,153,36,27,2139,0,0,0,0,3,10,13,14,86,70,73,22,48,6,12,368,3,5,6,6,29,50,184,243,438,223,73,101,36,17,51,1474,3,6,17,19,49,144,156,140,130,49,19,18,11,4,13,792,3,0,0,3,4,17,25,22,52,20,5,16,3,0,10,187,4,0,0,0,0,7,7,4
318,13,15,81,135,24,130,40,32,14,5,0,3,0,0,42,534,52,49,276,573,139,758,206,234,311,77,15,13,9,3,365,3076,0,0,3,5,0,11,8,8,13,3,0,0,0,0,147,204,75,86,443,1026,188,1785,907,858,1317,376,116,69,37,3,1004,8282,277,378,644,1299,2640,4444,2630,3316,11704,6931,4094,2337,1466,464,7771,50391,35,0,16,3,8,29,53,155,670,1220,1743,705,902,287,102,5910,3,0,6,0,5,38,62,139,154,96,67,27,31,14,12,664,6,0,8,0,3,31,71,209,829,640,531,228,273,59,61,2958,11,0,0,3,6,8,15,25,115,132,159,70,101,24,36,708,9,4,11,13,50,48,231,325,729,433,147,254,66,18,104,2447,11,6,25,41,58,196,177,172,180,87,25,24,15,3,33,1060,6,0,3,4,5,22,25,37,70,42,10,23,7,3,22,283,4,0,4,0,0,10,3,9
319,14,13,126,281,31,299,47,31,27,3,0,0,0,0,73,948,44,87,479,1014,277,1664,327,321,337,55,18,13,3,0,537,5171,3,0,6,14,8,22,4,12,7,0,0,0,0,0,197,278,80,140,737,1777,354,3204,1087,843,1116,219,56,58,12,4,1264,10943,558,931,1282,2411,8786,10504,4663,5474,15276,5587,2687,1268,811,351,8356,68943,65,0,55,18,17,92,138,355,911,1045,1061,364,434,147,126,4832,11,3,18,15,12,145,161,292,290,130,75,23,35,16,25,1252,18,4,20,16,20,88,175,394,1157,781,482,166,170,33,83,3611,8,0,3,6,10,20,26,69,174,138,85,44,47,6,35,668,35,8,40,27,95,133,482,532,841,432,117,192,41,6,128,3104,16,18,56,86,150,563,508,312,308,89,36,18,16,6,63,2251,6,3,7,3,19,65,59,63,103,45,19,35,4,3,35,481,8,0,3,3,0,16,21,37
397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401,5,13,48,91,12,86,24,17,20,3,0,3,0,0,39,371,127,70,240,415,161,705,224,246,434,120,41,37,16,7,314,3150,0,0,4,8,3,6,6,3,13,3,0,0,0,0,85,126,159,117,384,793,209,1634,946,867,1733,605,182,281,90,12,1138,9138,521,581,678,1153,3426,5209,2901,3762,13436,8974,6097,5361,4738,1905,8073,66815,28,0,9,0,3,22,41,124,508,880,1579,855,1427,718,74,6264,9,0,34,5,9,103,121,261,333,193,122,75,135,80,28,1521,18,3,9,7,7,33,72,231,851,810,746,345,597,202,42,3978,11,0,0,0,3,9,25,54,118,101,138,74,106,45,34,710,10,0,6,15,34,53,242,312,695,527,194,543,211,73,79,2996,15,27,56,68,101,226,290,306,417,246,141,121,109,57,39,2223,0,4,5,4,5,13,33,25,46,40,20,34,19,9,12,281,3,0,0,0,0,5,10,13
402,12,25,159,292,23,283,62,45,49,12,3,3,0,0,95,1063,75,155,991,1727,441,2124,509,590,756,151,26,31,7,3,878,8470,3,6,12,14,6,25,10,11,9,0,0,0,0,0,243,343,112,229,1322,2732,523,4336,1990,1686,2722,798,242,125,28,13,2169,19027,464,932,1810,3302,7540,11443,6245,7643,23726,12656,6694,3115,1662,378,10811,98438,22,0,14,0,3,26,49,183,1092,2145,2684,926,856,207,116,8329,3,0,17,13,12,94,155,285,341,165,89,26,24,7,17,1249,17,0,3,10,11,34,146,393,1657,1407,895,264,260,37,73,5205,3,0,0,3,3,9,33,61,205,210,205,72,58,9,39,898,16,9,18,20,79,102,545,720,1371,618,157,273,69,11,117,4113,13,15,50,79,125,468,448,368,406,150,37,32,8,9,51,2260,10,3,7,7,18,39,44,60,106,58,13,27,4,0,27,435,6,0,5,0,0,11,17,23
403,9,13,102,208,24,181,44,20,38,5,0,0,0,0,55,693,58,86,493,969,274,1308,344,364,590,96,39,24,12,3,512,5171,0,4,6,9,9,16,9,9,8,0,0,0,0,0,129,197,85,151,735,1656,345,3058,1562,1352,2503,679,225,161,64,8,1742,14323,372,656,1080,2116,5537,9319,5033,6173,21044,11801,6955,4184,2825,873,9805,87764,21,0,11,0,3,19,44,137,742,1555,2313,992,1175,333,75,7429,5,0,7,18,17,94,125,292,391,215,119,53,56,34,21,1456,17,0,6,9,8,36,112,331,1431,1285,1023,352,424,107,76,5226,5,0,4,3,0,11,25,58,187,184,197,87,111,33,31,928,15,0,11,13,48,68,384,476,1052,650,181,396,105,35,103,3541,10,20,45,66,100,401,436,417,554,224,107,49,41,18,47,2536,3,3,9,7,9,43,50,49,95,53,17,26,9,6,30,399,3,0,3,0,0,4,14,21
404,7,13,77,127,19,95,28,22,25,6,0,0,0,0,49,477,67,116,473,738,342,951,300,387,544,138,49,29,8,9,505,4637,0,0,9,4,9,18,3,13,20,0,0,0,0,0,167,233,88,161,676,1157,405,1902,981,944,1651,446,161,90,27,10,1256,9967,369,710,957,1433,4883,5947,3066,3573,11465,6517,3881,2202,1315,367,6137,52819,15,0,3,0,0,14,21,93,503,930,1506,682,850,241,40,4903,4,0,14,17,10,87,74,199,244,91,57,22,30,13,17,880,3,0,6,3,8,28,60,183,739,611,510,197,238,49,38,2669,0,0,0,3,3,5,16,30,105,104,97,55,68,14,22,522,3,3,5,9,35,48,281,309,551,295,114,157,55,16,50,1930,7,10,47,46,95,233,247,200,206,68,39,29,14,9,36,1291,3,4,7,4,4,20,24,34,48,29,9,20,3,4,14,220,3,0,4,0,0,4,13,3
405,0,8,37,75,19,49,17,10,5,0,0,0,0,0,23,244,13,37,177,291,100,445,90,100,113,24,11,5,0,0,169,1573,0,0,0,0,0,8,0,4,4,0,0,0,0,0,62,75,21,60,267,558,132,935,367,268,438,72,28,27,4,0,420,3594,244,411,488,811,3325,3771,1765,2043,6699,2816,1388,699,389,165,3352,28368,30,3,30,7,9,45,66,142,369,520,546,201,219,84,64,2329,5,0,11,12,3,65,83,129,169,73,38,8,11,8,6,625,12,4,13,4,7,54,84,197,623,441,266,101,111,44,23,1984,3,0,3,0,7,6,9,31,81,66,48,17,19,6,14,313,8,3,9,12,29,65,127,216,337,166,41,81,15,3,49,1177,5,8,31,36,50,245,198,174,139,38,19,11,7,4,20,975,3,0,3,0,5,19,21,27,42,14,4,6,9,0,11,176,3,0,3,0,0,3,6,13
406,3,3,35,57,10,52,6,7,3,0,0,0,0,0,27,202,22,43,216,307,103,338,62,71,92,20,4,6,0,0,162,1455,0,0,4,3,0,6,3,0,4,0,0,0,0,0,89,112,33,73,329,534,131,792,298,282,388,90,22,23,9,3,451,3450,199,298,480,675,1831,2459,1113,1357,4552,2337,1294,787,422,136,2770,20721,31,3,11,3,4,29,38,95,237,351,480,243,317,106,35,1995,3,0,6,0,3,32,44,60,89,49,15,12,15,8,6,362,3,0,7,4,7,23,41,120,340,301,243,55,113,11,20,1298,3,0,0,0,4,8,8,20,40,36,43,20,26,11,11,231,7,0,5,4,18,36,83,104,226,146,32,97,21,3,37,820,0,6,7,18,29,152,90,79,69,32,17,4,8,0,13,531,0,3,3,0,4,9,18,19,31,12,3,11,0,0,12,120,0,0,6,0,0,3,0,12
407,3,10,69,122,22,118,17,14,13,0,0,0,0,0,36,433,22,56,302,571,144,712,150,150,184,19,3,16,4,0,229,2561,0,0,0,9,3,4,6,0,9,0,0,0,0,0,100,133,36,93,478,1034,203,1610,629,454,659,141,30,36,16,4,698,6112,404,599,815,1456,4544,6171,2993,3540,11635,4561,2173,1040,607,323,5134,45990,50,3,45,11,8,85,116,261,795,907,839,268,259,119,76,3855,18,0,25,16,15,126,134,301,295,132,60,24,30,19,22,1218,22,3,17,16,10,66,160,376,1088,720,408,137,147,47,60,3289,9,0,4,8,3,17,30,67,173,120,86,27,28,9,24,607,14,3,28,21,58,75,293,310,539,216,67,114,31,10,72,1860,5,5,40,72,86,371,335,266,238,88,30,13,5,0,39,1609,4,3,8,9,8,38,43,44,63,33,4,15,8,4,23,313,4,0,3,0,0,17,17,22
497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,6,0,34,91,3,82,15,13,9,8,0,3,0,0,31,301,26,36,182,367,91,485,136,115,149,40,12,8,0,3,186,1841,0,0,3,4,3,8,5,4,3,0,0,0,0,0,81,112,39,60,290,769,121,1280,544,426,691,210,66,44,21,3,662,5232,237,363,454,982,2445,3694,1958,2492,8772,4759,2520,1740,975,353,5093,36841,32,0,21,9,5,35,47,116,368,573,861,345,640,218,62,3331,11,0,10,11,5,76,90,162,229,108,86,29,49,31,17,909,7,3,10,8,3,32,77,173,622,639,512,275,357,50,50,2811,0,0,4,7,4,10,15,35,97,92,110,51,100,25,21,557,5,0,10,5,33,40,115,172,454,302,88,300,51,13,79,1666,3,10,32,44,57,211,214,199,216,87,31,30,18,6,26,1188,4,0,7,9,6,25,24,32,57,34,12,31,12,6,20,283,3,0,0,0,3,12,3,17
502,0,3,25,50,0,58,5,8,6,4,0,0,0,0,12,177,14,28,120,246,48,300,69,58,66,17,3,5,0,0,121,1105,0,0,0,0,0,3,5,0,3,0,0,0,0,0,57,70,13,42,192,415,54,626,256,199,309,99,20,26,6,0,346,2594,123,194,295,524,1874,2336,926,1112,3617,1967,1076,906,493,168,2698,18321,9,0,4,0,0,3,14,33,114,209,330,166,313,126,9,1342,3,0,3,4,3,23,32,63,81,40,39,14,16,8,7,347,6,0,7,3,0,11,20,75,232,240,191,134,154,30,17,1111,0,0,0,0,0,3,5,15,35,43,45,25,35,9,8,232,0,0,3,0,18,16,66,84,234,198,47,226,32,5,32,972,7,3,15,21,31,121,109,110,120,45,15,19,8,4,26,646,0,0,3,0,5,15,11,15,30,28,5,30,0,3,3,147,4,0,0,0,3,5,4,3
503,5,3,8,35,4,17,12,7,5,0,0,0,0,0,13,110,76,54,92,138,69,205,85,119,205,69,26,41,15,5,171,1371,0,0,0,3,0,4,0,0,8,3,0,0,0,0,40,59,92,93,142,284,77,472,300,356,816,331,109,281,67,19,589,4027,290,274,246,409,890,1567,887,1195,4680,3369,2756,4350,4233,2050,4643,31827,14,0,3,0,0,4,8,35,166,407,861,529,1337,1345,42,4745,7,0,4,5,6,49,69,132,160,95,75,58,120,81,3,865,10,3,0,0,0,6,21,66,333,328,363,287,530,240,20,2217,0,0,0,0,0,6,7,4,36,47,59,50,101,95,11,419,8,0,0,12,13,13,75,100,280,245,102,604,197,107,38,1800,14,15,32,29,36,63,100,110,178,128,67,114,106,64,26,1085,0,0,0,3,0,5,16,11,32,16,13,27,18,7,5,166,0,0,0,0,3,0,4,5
504,3,11,50,91,4,90,23,13,16,4,0,6,0,0,31,350,55,71,321,523,140,762,210,231,374,88,26,24,9,3,368,3202,4,0,3,8,7,5,0,7,14,0,0,0,0,0,124,170,74,113,463,968,176,1746,879,776,1484,494,157,121,46,12,1022,8530,309,433,689,1267,2801,4557,2660,3407,12176,7222,4287,2802,1810,454,6977,51859,17,0,8,9,3,14,23,82,443,907,1515,807,1256,507,81,5672,13,0,9,5,4,45,85,137,198,106,75,43,44,23,15,805,7,0,6,4,6,19,60,146,707,699,650,290,391,55,37,3078,0,0,0,0,0,7,19,21,87,106,137,72,79,40,24,602,20,3,5,10,41,30,167,266,693,422,107,385,90,31,74,2351,6,8,45,39,74,197,211,201,236,99,38,34,26,9,38,1256,4,0,3,8,8,14,30,27,68,39,16,19,7,0,20,262,3,0,0,0,0,3,3,12
505,13,21,95,190,13,176,40,29,55,7,3,3,0,0,67,723,150,144,518,942,245,1301,413,448,726,194,62,44,17,4,654,5865,3,5,4,12,12,15,11,6,17,4,0,0,0,0,239,330,193,230,792,1723,319,3088,1746,1638,3123,1096,412,318,103,14,2132,16939,726,912,1217,2287,5364,8982,5366,6807,24334,15627,10295,8304,5576,1687,14893,112362,31,3,8,0,0,17,34,123,722,1666,3321,1698,2951,1331,154,12051,8,0,17,16,20,104,190,345,525,284,211,81,134,46,34,2029,10,0,3,9,3,36,83,233,1319,1538,1344,636,1060,218,91,6582,10,0,7,3,3,16,23,61,190,219,271,140,259,75,62,1332,28,5,12,15,76,59,310,486,1222,836,271,924,219,87,159,4717,10,23,61,82,140,373,440,431,581,265,113,119,77,27,91,2833,6,0,8,9,16,43,54,71,123,75,29,85,19,0,41,578,3,0,3,0,0,9,9,29
506,12,20,90,212,18,178,35,44,48,9,3,0,0,0,70,741,135,151,537,1070,284,1333,368,440,682,177,60,53,17,3,665,5974,4,0,12,15,3,26,12,11,21,3,0,0,0,0,214,315,182,230,792,1864,344,3104,1660,1514,2770,965,326,261,90,15,1991,16123,676,816,1192,2402,4940,8558,5038,6392,21630,13271,8146,5979,3965,1234,13204,97443,37,3,13,4,4,23,48,122,756,1628,3139,1558,2426,1109,127,10990,9,0,32,17,11,108,180,310,410,229,179,81,102,53,18,1737,20,3,10,5,12,44,89,250,1294,1404,1191,619,841,163,75,6015,3,0,3,9,3,23,27,61,195,222,229,150,191,63,50,1232,15,4,11,17,73,67,400,555,1367,899,252,835,198,68,151,4923,28,22,64,94,150,349,407,380,487,181,89,82,52,21,88,2488,6,0,8,11,13,23,48,63,131,71,20,81,16,8,36,532,4,0,3,0,4,12,15,19
