SA3_NAME16	Year	IndigenousStatus	persons
Shoalhaven	2006	Non-indigenous	85091
Shoalhaven	2006	Torres Strait Islander	81
Shoalhaven	2011	Aboriginal	4171
Shoalhaven	2011	Both Aboriginal & Torres Strait Islander	45
Shoalhaven	2011	Non-indigenous	88304
Shoalhaven	2011	Torres Strait Islander	99
Shoalhaven	2016	Aboriginal	5300
Shoalhaven	2016	Both Aboriginal & Torres Strait Islander	70
Shoalhaven	2016	Non-indigenous	93996
Shoalhaven	2016	Torres Strait Islander	124
Southern Highlands	2006	Aboriginal	474
Southern Highlands	2006	Both Aboriginal & Torres Strait Islander	27
Southern Highlands	2006	Non-indigenous	41752
Southern Highlands	2006	Torres Strait Islander	19
Southern Highlands	2011	Aboriginal	728
Southern Highlands	2011	Both Aboriginal & Torres Strait Islander	38
Southern Highlands	2011	Non-indigenous	43595
Southern Highlands	2011	Torres Strait Islander	25
Southern Highlands	2016	Aboriginal	910
Southern Highlands	2016	Both Aboriginal & Torres Strait Islander	20
Southern Highlands	2016	Non-indigenous	46915
Southern Highlands	2016	Torres Strait Islander	24
Baulkham Hills	2006	Aboriginal	265
Baulkham Hills	2006	Both Aboriginal & Torres Strait Islander	0
Baulkham Hills	2006	Non-indigenous	125483
Baulkham Hills	2006	Torres Strait Islander	11
Baulkham Hills	2011	Aboriginal	379
Baulkham Hills	2011	Both Aboriginal & Torres Strait Islander	13
Baulkham Hills	2011	Non-indigenous	133418
Baulkham Hills	2011	Torres Strait Islander	12
Baulkham Hills	2016	Aboriginal	520
Baulkham Hills	2016	Both Aboriginal & Torres Strait Islander	17
Baulkham Hills	2016	Non-indigenous	143193
Baulkham Hills	2016	Torres Strait Islander	8
Dural - Wisemans Ferry	2006	Aboriginal	69
Dural - Wisemans Ferry	2006	Both Aboriginal & Torres Strait Islander	0
Dural - Wisemans Ferry	2006	Non-indigenous	24564
Dural - Wisemans Ferry	2006	Torres Strait Islander	3
Dural - Wisemans Ferry	2011	Aboriginal	115
Dural - Wisemans Ferry	2011	Both Aboriginal & Torres Strait Islander	6
Dural - Wisemans Ferry	2011	Non-indigenous	25207
Dural - Wisemans Ferry	2011	Torres Strait Islander	10
Dural - Wisemans Ferry	2016	Aboriginal	187
Dural - Wisemans Ferry	2016	Both Aboriginal & Torres Strait Islander	0
Dural - Wisemans Ferry	2016	Non-indigenous	26031
Dural - Wisemans Ferry	2016	Torres Strait Islander	11
Hawkesbury	2006	Aboriginal	243
Hawkesbury	2006	Both Aboriginal & Torres Strait Islander	3
Hawkesbury	2006	Non-indigenous	23226
Hawkesbury	2006	Torres Strait Islander	14
Hawkesbury	2011	Aboriginal	400
Hawkesbury	2011	Both Aboriginal & Torres Strait Islander	5
Hawkesbury	2011	Non-indigenous	23667
Hawkesbury	2011	Torres Strait Islander	3
Hawkesbury	2016	Aboriginal	653
Hawkesbury	2016	Both Aboriginal & Torres Strait Islander	12
Hawkesbury	2016	Non-indigenous	23915
Hawkesbury	2016	Torres Strait Islander	8
Rouse Hill - McGraths Hill	2006	Aboriginal	174
Rouse Hill - McGraths Hill	2006	Both Aboriginal & Torres Strait Islander	0
Rouse Hill - McGraths Hill	2006	Non-indigenous	25465
Rouse Hill - McGraths Hill	2006	Torres Strait Islander	7
Rouse Hill - McGraths Hill	2011	Aboriginal	213
Rouse Hill - McGraths Hill	2011	Both Aboriginal & Torres Strait Islander	16
Rouse Hill - McGraths Hill	2011	Non-indigenous	26945
Rouse Hill - McGraths Hill	2011	Torres Strait Islander	7
Rouse Hill - McGraths Hill	2016	Aboriginal	406
Rouse Hill - McGraths Hill	2016	Both Aboriginal & Torres Strait Islander	0
Rouse Hill - McGraths Hill	2016	Non-indigenous	32767
Rouse Hill - McGraths Hill	2016	Torres Strait Islander	9
Blacktown	2006	Aboriginal	1987
Blacktown	2006	Both Aboriginal & Torres Strait Islander	46
Blacktown	2006	Non-indigenous	115011
Blacktown	2006	Torres Strait Islander	105
Blacktown	2011	Aboriginal	2353
Blacktown	2011	Both Aboriginal & Torres Strait Islander	63
Blacktown	2011	Non-indigenous	122521
Blacktown	2011	Torres Strait Islander	87
Blacktown	2016	Aboriginal	2684
Blacktown	2016	Both Aboriginal & Torres Strait Islander	73
Blacktown	2016	Non-indigenous	131892
Blacktown	2016	Torres Strait Islander	104
Blacktown - North	2006	Aboriginal	761
Blacktown - North	2006	Both Aboriginal & Torres Strait Islander	16
Blacktown - North	2006	Non-indigenous	59197
Blacktown - North	2006	Torres Strait Islander	18
Blacktown - North	2011	Aboriginal	947
Blacktown - North	2011	Both Aboriginal & Torres Strait Islander	29
Blacktown - North	2011	Non-indigenous	73766
Blacktown - North	2011	Torres Strait Islander	34
Blacktown - North	2016	Aboriginal	1304
Blacktown - North	2016	Both Aboriginal & Torres Strait Islander	38
Blacktown - North	2016	Non-indigenous	91455
Blacktown - North	2016	Torres Strait Islander	26
Mount Druitt	2006	Aboriginal	3897
Mount Druitt	2006	Both Aboriginal & Torres Strait Islander	54
Mount Druitt	2006	Non-indigenous	92635
Mount Druitt	2006	Torres Strait Islander	185
Mount Druitt	2011	Aboriginal	4531
Mount Druitt	2011	Both Aboriginal & Torres Strait Islander	47
Mount Druitt	2011	Non-indigenous	99030
Mount Druitt	2011	Torres Strait Islander	119
Mount Druitt	2016	Aboriginal	5122
Mount Druitt	2016	Both Aboriginal & Torres Strait Islander	76
Mount Druitt	2016	Non-indigenous	106754
Mount Druitt	2016	Torres Strait Islander	114
Botany	2006	Aboriginal	604
Botany	2006	Both Aboriginal & Torres Strait Islander	13
Botany	2006	Non-indigenous	35363
Botany	2006	Torres Strait Islander	14
Botany	2011	Aboriginal	592
Botany	2011	Both Aboriginal & Torres Strait Islander	5
Botany	2011	Non-indigenous	38744
Botany	2011	Torres Strait Islander	18
Botany	2016	Aboriginal	769
Botany	2016	Both Aboriginal & Torres Strait Islander	23
Botany	2016	Non-indigenous	45875
Botany	2016	Torres Strait Islander	26
Marrickville - Sydenham - Petersham	2006	Aboriginal	735
Marrickville - Sydenham - Petersham	2006	Both Aboriginal & Torres Strait Islander	5
Marrickville - Sydenham - Petersham	2006	Non-indigenous	47032
Marrickville - Sydenham - Petersham	2006	Torres Strait Islander	34
Marrickville - Sydenham - Petersham	2011	Aboriginal	745
Marrickville - Sydenham - Petersham	2011	Both Aboriginal & Torres Strait Islander	16
Marrickville - Sydenham - Petersham	2011	Non-indigenous	49821
Marrickville - Sydenham - Petersham	2011	Torres Strait Islander	30
Marrickville - Sydenham - Petersham	2016	Aboriginal	794
Marrickville - Sydenham - Petersham	2016	Both Aboriginal & Torres Strait Islander	17
Marrickville - Sydenham - Petersham	2016	Non-indigenous	53789
Marrickville - Sydenham - Petersham	2016	Torres Strait Islander	9
Sydney Inner City	2006	Aboriginal	1912
Sydney Inner City	2006	Both Aboriginal & Torres Strait Islander	53
Sydney Inner City	2006	Non-indigenous	158814
Sydney Inner City	2006	Torres Strait Islander	92
Sydney Inner City	2011	Aboriginal	2133
Sydney Inner City	2011	Both Aboriginal & Torres Strait Islander	67
Sydney Inner City	2011	Non-indigenous	172302
Sydney Inner City	2011	Torres Strait Islander	71
Sydney Inner City	2016	Aboriginal	2298
Sydney Inner City	2016	Both Aboriginal & Torres Strait Islander	96
Sydney Inner City	2016	Non-indigenous	211760
Sydney Inner City	2016	Torres Strait Islander	95
Eastern Suburbs - North	2006	Aboriginal	259
Eastern Suburbs - North	2006	Both Aboriginal & Torres Strait Islander	14
Eastern Suburbs - North	2006	Non-indigenous	115313
Eastern Suburbs - North	2006	Torres Strait Islander	30
Eastern Suburbs - North	2011	Aboriginal	346
Eastern Suburbs - North	2011	Both Aboriginal & Torres Strait Islander	5
Eastern Suburbs - North	2011	Non-indigenous	120192
Eastern Suburbs - North	2011	Torres Strait Islander	16
Eastern Suburbs - North	2016	Aboriginal	411
Eastern Suburbs - North	2016	Both Aboriginal & Torres Strait Islander	20
Eastern Suburbs - North	2016	Non-indigenous	125922
Eastern Suburbs - North	2016	Torres Strait Islander	29
Eastern Suburbs - South	2006	Aboriginal	1377
Eastern Suburbs - South	2006	Both Aboriginal & Torres Strait Islander	27
Eastern Suburbs - South	2006	Non-indigenous	118416
Eastern Suburbs - South	2006	Torres Strait Islander	62
Eastern Suburbs - South	2011	Aboriginal	1725
Eastern Suburbs - South	2011	Both Aboriginal & Torres Strait Islander	42
Eastern Suburbs - South	2011	Non-indigenous	127150
Eastern Suburbs - South	2011	Torres Strait Islander	71
Eastern Suburbs - South	2016	Aboriginal	2044
Eastern Suburbs - South	2016	Both Aboriginal & Torres Strait Islander	38
Eastern Suburbs - South	2016	Non-indigenous	138512
Eastern Suburbs - South	2016	Torres Strait Islander	60
Bankstown	2006	Aboriginal	916
Bankstown	2006	Both Aboriginal & Torres Strait Islander	12
Bankstown	2006	Non-indigenous	146493
Bankstown	2006	Torres Strait Islander	53
Bankstown	2011	Aboriginal	1156
Bankstown	2011	Both Aboriginal & Torres Strait Islander	15
Bankstown	2011	Non-indigenous	157817
Bankstown	2011	Torres Strait Islander	85
Bankstown	2016	Aboriginal	1340
Bankstown	2016	Both Aboriginal & Torres Strait Islander	22
Bankstown	2016	Non-indigenous	170015
Bankstown	2016	Torres Strait Islander	52
Canterbury	2006	Aboriginal	457
Canterbury	2006	Both Aboriginal & Torres Strait Islander	9
Canterbury	2006	Non-indigenous	116965
Canterbury	2006	Torres Strait Islander	94
Canterbury	2011	Aboriginal	530
Canterbury	2011	Both Aboriginal & Torres Strait Islander	21
Canterbury	2011	Non-indigenous	124834
Canterbury	2011	Torres Strait Islander	42
Canterbury	2016	Aboriginal	697
Canterbury	2016	Both Aboriginal & Torres Strait Islander	21
Canterbury	2016	Non-indigenous	134299
Canterbury	2016	Torres Strait Islander	53
Hurstville	2006	Aboriginal	477
Hurstville	2006	Both Aboriginal & Torres Strait Islander	19
Hurstville	2006	Non-indigenous	109773
Hurstville	2006	Torres Strait Islander	33
Hurstville	2011	Aboriginal	654
Hurstville	2011	Both Aboriginal & Torres Strait Islander	24
Hurstville	2011	Non-indigenous	115888
Hurstville	2011	Torres Strait Islander	36
Hurstville	2016	Aboriginal	680
Hurstville	2016	Both Aboriginal & Torres Strait Islander	8
Hurstville	2016	Non-indigenous	126474
Hurstville	2016	Torres Strait Islander	31
Kogarah - Rockdale	2006	Aboriginal	499
Kogarah - Rockdale	2006	Both Aboriginal & Torres Strait Islander	12
Kogarah - Rockdale	2006	Non-indigenous	115139
Kogarah - Rockdale	2006	Torres Strait Islander	42
Kogarah - Rockdale	2011	Aboriginal	630
Kogarah - Rockdale	2011	Both Aboriginal & Torres Strait Islander	8
Kogarah - Rockdale	2011	Non-indigenous	121833
Kogarah - Rockdale	2011	Torres Strait Islander	27
Kogarah - Rockdale	2016	Aboriginal	834
Kogarah - Rockdale	2016	Both Aboriginal & Torres Strait Islander	22
Kogarah - Rockdale	2016	Non-indigenous	136824
Kogarah - Rockdale	2016	Torres Strait Islander	43
Canada Bay	2006	Aboriginal	190
Canada Bay	2006	Both Aboriginal & Torres Strait Islander	5
Canada Bay	2006	Non-indigenous	64317
Canada Bay	2006	Torres Strait Islander	15
Canada Bay	2011	Aboriginal	265
Canada Bay	2011	Both Aboriginal & Torres Strait Islander	0
Canada Bay	2011	Non-indigenous	73873
Canada Bay	2011	Torres Strait Islander	17
Canada Bay	2016	Aboriginal	382
Canada Bay	2016	Both Aboriginal & Torres Strait Islander	5
Canada Bay	2016	Non-indigenous	84946
Canada Bay	2016	Torres Strait Islander	23
Leichhardt	2006	Aboriginal	373
Leichhardt	2006	Both Aboriginal & Torres Strait Islander	19
Leichhardt	2006	Non-indigenous	48364
Leichhardt	2006	Torres Strait Islander	21
Leichhardt	2011	Aboriginal	478
Leichhardt	2011	Both Aboriginal & Torres Strait Islander	15
Leichhardt	2011	Non-indigenous	51684
Leichhardt	2011	Torres Strait Islander	21
Leichhardt	2016	Aboriginal	536
Leichhardt	2016	Both Aboriginal & Torres Strait Islander	17
Leichhardt	2016	Non-indigenous	55489
Leichhardt	2016	Torres Strait Islander	24
Strathfield - Burwood - Ashfield	2006	Aboriginal	661
Strathfield - Burwood - Ashfield	2006	Both Aboriginal & Torres Strait Islander	10
Strathfield - Burwood - Ashfield	2006	Non-indigenous	129077
Strathfield - Burwood - Ashfield	2006	Torres Strait Islander	53
Strathfield - Burwood - Ashfield	2011	Aboriginal	716
Strathfield - Burwood - Ashfield	2011	Both Aboriginal & Torres Strait Islander	30
Strathfield - Burwood - Ashfield	2011	Non-indigenous	136422
Strathfield - Burwood - Ashfield	2011	Torres Strait Islander	37
Strathfield - Burwood - Ashfield	2016	Aboriginal	886
Strathfield - Burwood - Ashfield	2016	Both Aboriginal & Torres Strait Islander	29
Strathfield - Burwood - Ashfield	2016	Non-indigenous	150925
Strathfield - Burwood - Ashfield	2016	Torres Strait Islander	33
Chatswood - Lane Cove	2006	Aboriginal	126
Chatswood - Lane Cove	2006	Both Aboriginal & Torres Strait Islander	0
Chatswood - Lane Cove	2006	Non-indigenous	94519
Chatswood - Lane Cove	2006	Torres Strait Islander	15
Chatswood - Lane Cove	2011	Aboriginal	178
Chatswood - Lane Cove	2011	Both Aboriginal & Torres Strait Islander	13
Chatswood - Lane Cove	2011	Non-indigenous	99991
Chatswood - Lane Cove	2011	Torres Strait Islander	18
Chatswood - Lane Cove	2016	Aboriginal	242
Chatswood - Lane Cove	2016	Both Aboriginal & Torres Strait Islander	5
Chatswood - Lane Cove	2016	Non-indigenous	111992
Chatswood - Lane Cove	2016	Torres Strait Islander	6
Hornsby	2006	Aboriginal	279
Hornsby	2006	Both Aboriginal & Torres Strait Islander	8
Hornsby	2006	Non-indigenous	72624
Hornsby	2006	Torres Strait Islander	15
Hornsby	2011	Aboriginal	317
Hornsby	2011	Both Aboriginal & Torres Strait Islander	4
Hornsby	2011	Non-indigenous	76194
Hornsby	2011	Torres Strait Islander	20
Hornsby	2016	Aboriginal	449
Hornsby	2016	Both Aboriginal & Torres Strait Islander	3
Hornsby	2016	Non-indigenous	80142
Hornsby	2016	Torres Strait Islander	9
Ku-ring-gai	2006	Aboriginal	104
Ku-ring-gai	2006	Both Aboriginal & Torres Strait Islander	0
Ku-ring-gai	2006	Non-indigenous	101429
Ku-ring-gai	2006	Torres Strait Islander	6
Ku-ring-gai	2011	Aboriginal	130
Ku-ring-gai	2011	Both Aboriginal & Torres Strait Islander	3
Ku-ring-gai	2011	Non-indigenous	109423
Ku-ring-gai	2011	Torres Strait Islander	23
Ku-ring-gai	2016	Aboriginal	197
Ku-ring-gai	2016	Both Aboriginal & Torres Strait Islander	6
Ku-ring-gai	2016	Non-indigenous	118151
Ku-ring-gai	2016	Torres Strait Islander	17
North Sydney - Mosman	2006	Aboriginal	111
North Sydney - Mosman	2006	Both Aboriginal & Torres Strait Islander	9
North Sydney - Mosman	2006	Non-indigenous	83270
North Sydney - Mosman	2006	Torres Strait Islander	16
North Sydney - Mosman	2011	Aboriginal	150
North Sydney - Mosman	2011	Both Aboriginal & Torres Strait Islander	3
North Sydney - Mosman	2011	Non-indigenous	88191
North Sydney - Mosman	2011	Torres Strait Islander	10
North Sydney - Mosman	2016	Aboriginal	223
North Sydney - Mosman	2016	Both Aboriginal & Torres Strait Islander	6
North Sydney - Mosman	2016	Non-indigenous	93886
North Sydney - Mosman	2016	Torres Strait Islander	24
Manly	2006	Aboriginal	79
Manly	2006	Both Aboriginal & Torres Strait Islander	0
Manly	2006	Non-indigenous	37023
Manly	2006	Torres Strait Islander	12
Manly	2011	Aboriginal	97
Manly	2011	Both Aboriginal & Torres Strait Islander	5
Manly	2011	Non-indigenous	39637
Manly	2011	Torres Strait Islander	9
Manly	2016	Aboriginal	143
Manly	2016	Both Aboriginal & Torres Strait Islander	6
Manly	2016	Non-indigenous	41732
Manly	2016	Torres Strait Islander	7
Pittwater	2006	Aboriginal	139
Pittwater	2006	Both Aboriginal & Torres Strait Islander	7
Pittwater	2006	Non-indigenous	53992
Pittwater	2006	Torres Strait Islander	20
Pittwater	2011	Aboriginal	235
Pittwater	2011	Both Aboriginal & Torres Strait Islander	13
Pittwater	2011	Non-indigenous	56901
Pittwater	2011	Torres Strait Islander	5
Pittwater	2016	Aboriginal	359
Pittwater	2016	Both Aboriginal & Torres Strait Islander	11
Pittwater	2016	Non-indigenous	60057
Pittwater	2016	Torres Strait Islander	11
Warringah	2006	Aboriginal	375
Warringah	2006	Both Aboriginal & Torres Strait Islander	11
Warringah	2006	Non-indigenous	133395
Warringah	2006	Torres Strait Islander	56
Warringah	2011	Aboriginal	543
Warringah	2011	Both Aboriginal & Torres Strait Islander	15
Warringah	2011	Non-indigenous	140133
Warringah	2011	Torres Strait Islander	48
Warringah	2016	Aboriginal	808
Warringah	2016	Both Aboriginal & Torres Strait Islander	14
Warringah	2016	Non-indigenous	149682
Warringah	2016	Torres Strait Islander	39
Camden	2006	Aboriginal	571
Camden	2006	Both Aboriginal & Torres Strait Islander	3
Camden	2006	Non-indigenous	43889
Camden	2006	Torres Strait Islander	23
Camden	2011	Aboriginal	1025
Camden	2011	Both Aboriginal & Torres Strait Islander	11
Camden	2011	Non-indigenous	51184
Camden	2011	Torres Strait Islander	15
Camden	2016	Aboriginal	1623
Camden	2016	Both Aboriginal & Torres Strait Islander	10
Camden	2016	Non-indigenous	60863
Camden	2016	Torres Strait Islander	14
Campbelltown (NSW)	2006	Aboriginal	3608
Campbelltown (NSW)	2006	Both Aboriginal & Torres Strait Islander	73
Campbelltown (NSW)	2006	Non-indigenous	140559
Campbelltown (NSW)	2006	Torres Strait Islander	181
Campbelltown (NSW)	2011	Aboriginal	4534
Campbelltown (NSW)	2011	Both Aboriginal & Torres Strait Islander	65
Campbelltown (NSW)	2011	Non-indigenous	142423
Campbelltown (NSW)	2011	Torres Strait Islander	146
Campbelltown (NSW)	2016	Aboriginal	5773
Campbelltown (NSW)	2016	Both Aboriginal & Torres Strait Islander	104
Campbelltown (NSW)	2016	Non-indigenous	152388
Campbelltown (NSW)	2016	Torres Strait Islander	136
Wollondilly	2006	Aboriginal	625
Wollondilly	2006	Both Aboriginal & Torres Strait Islander	8
Wollondilly	2006	Non-indigenous	34104
Wollondilly	2006	Torres Strait Islander	20
Wollondilly	2011	Aboriginal	871
Wollondilly	2011	Both Aboriginal & Torres Strait Islander	5
Wollondilly	2011	Non-indigenous	35510
Wollondilly	2011	Torres Strait Islander	15
Wollondilly	2016	Aboriginal	1284
Wollondilly	2016	Both Aboriginal & Torres Strait Islander	12
Wollondilly	2016	Non-indigenous	39830
Wollondilly	2016	Torres Strait Islander	26
Blue Mountains	2006	Aboriginal	898
Blue Mountains	2006	Both Aboriginal & Torres Strait Islander	20
Blue Mountains	2006	Non-indigenous	72906
Blue Mountains	2006	Torres Strait Islander	24
Blue Mountains	2011	Aboriginal	1277
Blue Mountains	2011	Both Aboriginal & Torres Strait Islander	16
Blue Mountains	2011	Non-indigenous	74383
Blue Mountains	2011	Torres Strait Islander	23
Blue Mountains	2016	Aboriginal	1753
Blue Mountains	2016	Both Aboriginal & Torres Strait Islander	36
Blue Mountains	2016	Non-indigenous	74872
Blue Mountains	2016	Torres Strait Islander	33
Blue Mountains - South	2006	Aboriginal	0
Blue Mountains - South	2006	Both Aboriginal & Torres Strait Islander	0
Blue Mountains - South	2006	Non-indigenous	0
Blue Mountains - South	2006	Torres Strait Islander	0
Blue Mountains - South	2011	Aboriginal	0
Blue Mountains - South	2011	Both Aboriginal & Torres Strait Islander	0
Blue Mountains - South	2011	Non-indigenous	8
Blue Mountains - South	2011	Torres Strait Islander	0
Blue Mountains - South	2016	Aboriginal	0
Blue Mountains - South	2016	Both Aboriginal & Torres Strait Islander	0
Blue Mountains - South	2016	Non-indigenous	3
Blue Mountains - South	2016	Torres Strait Islander	0
Penrith	2006	Aboriginal	2634
Penrith	2006	Both Aboriginal & Torres Strait Islander	41
Penrith	2006	Non-indigenous	116402
Penrith	2006	Torres Strait Islander	76
Penrith	2011	Aboriginal	3457
Penrith	2011	Both Aboriginal & Torres Strait Islander	46
