SA3_NAME16	Year	DwellingStructure	occupied_private_dwellings
Hobart Inner	2016	(Other)	95
Hobart Inner	2016	Flat/apartment	3913
Hobart Inner	2016	Semi-detached, row/terrace house, townhouse etc.	2142
Hobart Inner	2016	Separate house	13678
Sorell - Dodges Ferry	2006		0
Sorell - Dodges Ferry	2006	(Other)	49
Sorell - Dodges Ferry	2006	Flat/apartment	142
Sorell - Dodges Ferry	2006	Semi-detached, row/terrace house, townhouse etc.	79
Sorell - Dodges Ferry	2006	Separate house	4986
Sorell - Dodges Ferry	2011		6
Sorell - Dodges Ferry	2011	(Other)	37
Sorell - Dodges Ferry	2011	Flat/apartment	107
Sorell - Dodges Ferry	2011	Semi-detached, row/terrace house, townhouse etc.	181
Sorell - Dodges Ferry	2011	Separate house	5398
Sorell - Dodges Ferry	2016		23
Sorell - Dodges Ferry	2016	(Other)	53
Sorell - Dodges Ferry	2016	Flat/apartment	7
Sorell - Dodges Ferry	2016	Semi-detached, row/terrace house, townhouse etc.	83
Sorell - Dodges Ferry	2016	Separate house	5990
Launceston	2006		0
Launceston	2006	(Other)	135
Launceston	2006	Flat/apartment	3531
Launceston	2006	Semi-detached, row/terrace house, townhouse etc.	1341
Launceston	2006	Separate house	24417
Launceston	2011		25
Launceston	2011	(Other)	144
Launceston	2011	Flat/apartment	2837
Launceston	2011	Semi-detached, row/terrace house, townhouse etc.	2299
Launceston	2011	Separate house	25729
Launceston	2016		113
Launceston	2016	(Other)	106
Launceston	2016	Flat/apartment	2735
Launceston	2016	Semi-detached, row/terrace house, townhouse etc.	2812
Launceston	2016	Separate house	25618
Meander Valley - West Tamar	2006		3
Meander Valley - West Tamar	2006	(Other)	73
Meander Valley - West Tamar	2006	Flat/apartment	180
Meander Valley - West Tamar	2006	Semi-detached, row/terrace house, townhouse etc.	116
Meander Valley - West Tamar	2006	Separate house	7717
Meander Valley - West Tamar	2011		3
Meander Valley - West Tamar	2011	(Other)	85
Meander Valley - West Tamar	2011	Flat/apartment	156
Meander Valley - West Tamar	2011	Semi-detached, row/terrace house, townhouse etc.	273
Meander Valley - West Tamar	2011	Separate house	8050
Meander Valley - West Tamar	2016		32
Meander Valley - West Tamar	2016	(Other)	99
Meander Valley - West Tamar	2016	Flat/apartment	70
Meander Valley - West Tamar	2016	Semi-detached, row/terrace house, townhouse etc.	161
Meander Valley - West Tamar	2016	Separate house	8257
North East	2006		3
North East	2006	(Other)	171
North East	2006	Flat/apartment	386
North East	2006	Semi-detached, row/terrace house, townhouse etc.	96
North East	2006	Separate house	13162
North East	2011		5
North East	2011	(Other)	119
North East	2011	Flat/apartment	431
North East	2011	Semi-detached, row/terrace house, townhouse etc.	240
North East	2011	Separate house	13600
North East	2016		113
North East	2016	(Other)	123
North East	2016	Flat/apartment	308
North East	2016	Semi-detached, row/terrace house, townhouse etc.	335
North East	2016	Separate house	13702
Central Highlands (Tas.)	2006		0
Central Highlands (Tas.)	2006	(Other)	44
Central Highlands (Tas.)	2006	Flat/apartment	38
Central Highlands (Tas.)	2006	Semi-detached, row/terrace house, townhouse etc.	4
Central Highlands (Tas.)	2006	Separate house	3880
Central Highlands (Tas.)	2011		0
Central Highlands (Tas.)	2011	(Other)	32
Central Highlands (Tas.)	2011	Flat/apartment	43
Central Highlands (Tas.)	2011	Semi-detached, row/terrace house, townhouse etc.	86
Central Highlands (Tas.)	2011	Separate house	4098
Central Highlands (Tas.)	2016		32
Central Highlands (Tas.)	2016	(Other)	38
Central Highlands (Tas.)	2016	Flat/apartment	11
Central Highlands (Tas.)	2016	Semi-detached, row/terrace house, townhouse etc.	6
Central Highlands (Tas.)	2016	Separate house	4168
Huon - Bruny Island	2006		0
Huon - Bruny Island	2006	(Other)	124
Huon - Bruny Island	2006	Flat/apartment	105
Huon - Bruny Island	2006	Semi-detached, row/terrace house, townhouse etc.	40
Huon - Bruny Island	2006	Separate house	5884
Huon - Bruny Island	2011		3
Huon - Bruny Island	2011	(Other)	114
Huon - Bruny Island	2011	Flat/apartment	55
Huon - Bruny Island	2011	Semi-detached, row/terrace house, townhouse etc.	110
Huon - Bruny Island	2011	Separate house	6627
Huon - Bruny Island	2016		24
Huon - Bruny Island	2016	(Other)	117
Huon - Bruny Island	2016	Flat/apartment	89
Huon - Bruny Island	2016	Semi-detached, row/terrace house, townhouse etc.	95
Huon - Bruny Island	2016	Separate house	7089
South East Coast	2006		0
South East Coast	2006	(Other)	100
South East Coast	2006	Flat/apartment	57
South East Coast	2006	Semi-detached, row/terrace house, townhouse etc.	9
South East Coast	2006	Separate house	2447
South East Coast	2011		0
South East Coast	2011	(Other)	76
South East Coast	2011	Flat/apartment	48
South East Coast	2011	Semi-detached, row/terrace house, townhouse etc.	77
South East Coast	2011	Separate house	2462
South East Coast	2016		32
South East Coast	2016	(Other)	46
South East Coast	2016	Flat/apartment	30
South East Coast	2016	Semi-detached, row/terrace house, townhouse etc.	40
South East Coast	2016	Separate house	2596
Burnie - Ulverstone	2006		0
Burnie - Ulverstone	2006	(Other)	148
Burnie - Ulverstone	2006	Flat/apartment	1489
Burnie - Ulverstone	2006	Semi-detached, row/terrace house, townhouse etc.	608
Burnie - Ulverstone	2006	Separate house	16131
Burnie - Ulverstone	2011		0
Burnie - Ulverstone	2011	(Other)	143
Burnie - Ulverstone	2011	Flat/apartment	1303
Burnie - Ulverstone	2011	Semi-detached, row/terrace house, townhouse etc.	841
Burnie - Ulverstone	2011	Separate house	16618
Burnie - Ulverstone	2016		55
Burnie - Ulverstone	2016	(Other)	135
Burnie - Ulverstone	2016	Flat/apartment	258
Burnie - Ulverstone	2016	Semi-detached, row/terrace house, townhouse etc.	1460
Burnie - Ulverstone	2016	Separate house	17067
Devonport	2006		3
Devonport	2006	(Other)	241
Devonport	2006	Flat/apartment	1225
Devonport	2006	Semi-detached, row/terrace house, townhouse etc.	507
Devonport	2006	Separate house	13688
Devonport	2011		14
Devonport	2011	(Other)	210
Devonport	2011	Flat/apartment	696
Devonport	2011	Semi-detached, row/terrace house, townhouse etc.	1045
Devonport	2011	Separate house	14818
Devonport	2016		44
Devonport	2016	(Other)	146
Devonport	2016	Flat/apartment	303
Devonport	2016	Semi-detached, row/terrace house, townhouse etc.	1280
Devonport	2016	Separate house	15539
West Coast	2006		0
West Coast	2006	(Other)	70
West Coast	2006	Flat/apartment	299
West Coast	2006	Semi-detached, row/terrace house, townhouse etc.	61
West Coast	2006	Separate house	6501
West Coast	2011		0
West Coast	2011	(Other)	65
West Coast	2011	Flat/apartment	258
West Coast	2011	Semi-detached, row/terrace house, townhouse etc.	49
West Coast	2011	Separate house	6572
West Coast	2016		51
West Coast	2016	(Other)	43
West Coast	2016	Flat/apartment	129
West Coast	2016	Semi-detached, row/terrace house, townhouse etc.	96
West Coast	2016	Separate house	6352
Migratory - Offshore - Shipping (Tas.)	2006		0
Migratory - Offshore - Shipping (Tas.)	2006	(Other)	0
Migratory - Offshore - Shipping (Tas.)	2006	Flat/apartment	0
Migratory - Offshore - Shipping (Tas.)	2006	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (Tas.)	2006	Separate house	0
Migratory - Offshore - Shipping (Tas.)	2011		0
Migratory - Offshore - Shipping (Tas.)	2011	(Other)	0
Migratory - Offshore - Shipping (Tas.)	2011	Flat/apartment	0
Migratory - Offshore - Shipping (Tas.)	2011	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (Tas.)	2011	Separate house	0
Migratory - Offshore - Shipping (Tas.)	2016		0
Migratory - Offshore - Shipping (Tas.)	2016	(Other)	0
Migratory - Offshore - Shipping (Tas.)	2016	Flat/apartment	0
Migratory - Offshore - Shipping (Tas.)	2016	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (Tas.)	2016	Separate house	0
No usual address (Tas.)	2006		0
No usual address (Tas.)	2006	(Other)	0
No usual address (Tas.)	2006	Flat/apartment	0
No usual address (Tas.)	2006	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (Tas.)	2006	Separate house	0
No usual address (Tas.)	2011		0
No usual address (Tas.)	2011	(Other)	0
No usual address (Tas.)	2011	Flat/apartment	0
No usual address (Tas.)	2011	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (Tas.)	2011	Separate house	0
No usual address (Tas.)	2016		0
No usual address (Tas.)	2016	(Other)	0
No usual address (Tas.)	2016	Flat/apartment	0
No usual address (Tas.)	2016	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (Tas.)	2016	Separate house	0
Darwin City	2006		24
Darwin City	2006	(Other)	382
Darwin City	2006	Flat/apartment	2956
Darwin City	2006	Semi-detached, row/terrace house, townhouse etc.	1259
Darwin City	2006	Separate house	2544
Darwin City	2011		30
Darwin City	2011	(Other)	315
Darwin City	2011	Flat/apartment	4026
Darwin City	2011	Semi-detached, row/terrace house, townhouse etc.	1327
Darwin City	2011	Separate house	2434
Darwin City	2016		89
Darwin City	2016	(Other)	140
Darwin City	2016	Flat/apartment	5100
Darwin City	2016	Semi-detached, row/terrace house, townhouse etc.	1605
Darwin City	2016	Separate house	2280
Darwin Suburbs	2006		0
Darwin Suburbs	2006	(Other)	398
Darwin Suburbs	2006	Flat/apartment	3074
Darwin Suburbs	2006	Semi-detached, row/terrace house, townhouse etc.	1525
Darwin Suburbs	2006	Separate house	11097
Darwin Suburbs	2011		51
Darwin Suburbs	2011	(Other)	299
Darwin Suburbs	2011	Flat/apartment	2533
Darwin Suburbs	2011	Semi-detached, row/terrace house, townhouse etc.	2493
Darwin Suburbs	2011	Separate house	10937
Darwin Suburbs	2016		76
Darwin Suburbs	2016	(Other)	311
Darwin Suburbs	2016	Flat/apartment	3285
Darwin Suburbs	2016	Semi-detached, row/terrace house, townhouse etc.	1855
Darwin Suburbs	2016	Separate house	11429
Litchfield	2006		3
Litchfield	2006	(Other)	263
Litchfield	2006	Flat/apartment	42
Litchfield	2006	Semi-detached, row/terrace house, townhouse etc.	5
Litchfield	2006	Separate house	4208
Litchfield	2011		13
Litchfield	2011	(Other)	462
Litchfield	2011	Flat/apartment	85
Litchfield	2011	Semi-detached, row/terrace house, townhouse etc.	218
Litchfield	2011	Separate house	4706
Litchfield	2016		75
Litchfield	2016	(Other)	383
Litchfield	2016	Flat/apartment	134
Litchfield	2016	Semi-detached, row/terrace house, townhouse etc.	58
Litchfield	2016	Separate house	5466
Palmerston	2006		0
Palmerston	2006	(Other)	71
Palmerston	2006	Flat/apartment	743
Palmerston	2006	Semi-detached, row/terrace house, townhouse etc.	916
Palmerston	2006	Separate house	5655
Palmerston	2011		9
Palmerston	2011	(Other)	47
Palmerston	2011	Flat/apartment	1012
Palmerston	2011	Semi-detached, row/terrace house, townhouse etc.	948
Palmerston	2011	Separate house	6784
Palmerston	2016		18
Palmerston	2016	(Other)	12
Palmerston	2016	Flat/apartment	1546
Palmerston	2016	Semi-detached, row/terrace house, townhouse etc.	1127
Palmerston	2016	Separate house	8065
Alice Springs	2006		5
Alice Springs	2006	(Other)	460
Alice Springs	2006	Flat/apartment	962
Alice Springs	2006	Semi-detached, row/terrace house, townhouse etc.	1725
Alice Springs	2006	Separate house	6983
Alice Springs	2011		52
Alice Springs	2011	(Other)	558
Alice Springs	2011	Flat/apartment	1440
Alice Springs	2011	Semi-detached, row/terrace house, townhouse etc.	1396
Alice Springs	2011	Separate house	6965
Alice Springs	2016		92
Alice Springs	2016	(Other)	644
Alice Springs	2016	Flat/apartment	683
Alice Springs	2016	Semi-detached, row/terrace house, townhouse etc.	2292
Alice Springs	2016	Separate house	6606
Barkly	2006		0
Barkly	2006	(Other)	84
Barkly	2006	Flat/apartment	124
Barkly	2006	Semi-detached, row/terrace house, townhouse etc.	23
Barkly	2006	Separate house	1033
Barkly	2011		23
Barkly	2011	(Other)	117
Barkly	2011	Flat/apartment	110
Barkly	2011	Semi-detached, row/terrace house, townhouse etc.	68
Barkly	2011	Separate house	1040
Barkly	2016		5
Barkly	2016	(Other)	89
Barkly	2016	Flat/apartment	166
Barkly	2016	Semi-detached, row/terrace house, townhouse etc.	46
Barkly	2016	Separate house	1064
Daly - Tiwi - West Arnhem	2006		0
Daly - Tiwi - West Arnhem	2006	(Other)	255
Daly - Tiwi - West Arnhem	2006	Flat/apartment	107
Daly - Tiwi - West Arnhem	2006	Semi-detached, row/terrace house, townhouse etc.	21
Daly - Tiwi - West Arnhem	2006	Separate house	2449
Daly - Tiwi - West Arnhem	2011		24
Daly - Tiwi - West Arnhem	2011	(Other)	314
Daly - Tiwi - West Arnhem	2011	Flat/apartment	277
Daly - Tiwi - West Arnhem	2011	Semi-detached, row/terrace house, townhouse etc.	26
Daly - Tiwi - West Arnhem	2011	Separate house	2743
Daly - Tiwi - West Arnhem	2016		51
Daly - Tiwi - West Arnhem	2016	(Other)	202
Daly - Tiwi - West Arnhem	2016	Flat/apartment	103
Daly - Tiwi - West Arnhem	2016	Semi-detached, row/terrace house, townhouse etc.	274
Daly - Tiwi - West Arnhem	2016	Separate house	2947
East Arnhem	2006		0
East Arnhem	2006	(Other)	85
East Arnhem	2006	Flat/apartment	195
East Arnhem	2006	Semi-detached, row/terrace house, townhouse etc.	103
East Arnhem	2006	Separate house	2069
East Arnhem	2011		17
East Arnhem	2011	(Other)	16
East Arnhem	2011	Flat/apartment	265
East Arnhem	2011	Semi-detached, row/terrace house, townhouse etc.	168
East Arnhem	2011	Separate house	2182
East Arnhem	2016		15
East Arnhem	2016	(Other)	32
East Arnhem	2016	Flat/apartment	127
East Arnhem	2016	Semi-detached, row/terrace house, townhouse etc.	283
East Arnhem	2016	Separate house	2059
Katherine	2006		0
Katherine	2006	(Other)	439
Katherine	2006	Flat/apartment	290
Katherine	2006	Semi-detached, row/terrace house, townhouse etc.	67
Katherine	2006	Separate house	3275
Katherine	2011		40
Katherine	2011	(Other)	347
Katherine	2011	Flat/apartment	345
Katherine	2011	Semi-detached, row/terrace house, townhouse etc.	245
Katherine	2011	Separate house	3401
Katherine	2016		153
Katherine	2016	(Other)	361
Katherine	2016	Flat/apartment	232
Katherine	2016	Semi-detached, row/terrace house, townhouse etc.	310
Katherine	2016	Separate house	3187
Migratory - Offshore - Shipping (NT)	2006		0
Migratory - Offshore - Shipping (NT)	2006	(Other)	0
Migratory - Offshore - Shipping (NT)	2006	Flat/apartment	0
Migratory - Offshore - Shipping (NT)	2006	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (NT)	2006	Separate house	0
Migratory - Offshore - Shipping (NT)	2011		0
Migratory - Offshore - Shipping (NT)	2011	(Other)	0
Migratory - Offshore - Shipping (NT)	2011	Flat/apartment	0
Migratory - Offshore - Shipping (NT)	2011	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (NT)	2011	Separate house	0
Migratory - Offshore - Shipping (NT)	2016		0
Migratory - Offshore - Shipping (NT)	2016	(Other)	0
Migratory - Offshore - Shipping (NT)	2016	Flat/apartment	0
Migratory - Offshore - Shipping (NT)	2016	Semi-detached, row/terrace house, townhouse etc.	0
Migratory - Offshore - Shipping (NT)	2016	Separate house	0
No usual address (NT)	2006		0
No usual address (NT)	2006	(Other)	0
No usual address (NT)	2006	Flat/apartment	0
No usual address (NT)	2006	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (NT)	2006	Separate house	0
No usual address (NT)	2011		0
No usual address (NT)	2011	(Other)	0
No usual address (NT)	2011	Flat/apartment	0
No usual address (NT)	2011	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (NT)	2011	Separate house	0
No usual address (NT)	2016		0
No usual address (NT)	2016	(Other)	0
No usual address (NT)	2016	Flat/apartment	0
No usual address (NT)	2016	Semi-detached, row/terrace house, townhouse etc.	0
No usual address (NT)	2016	Separate house	0
Belconnen	2006		0
Belconnen	2006	(Other)	8
Belconnen	2006	Flat/apartment	1531
Belconnen	2006	Semi-detached, row/terrace house, townhouse etc.	3671
Belconnen	2006	Separate house	25114
Belconnen	2011		15
Belconnen	2011	(Other)	7
Belconnen	2011	Flat/apartment	2715
Belconnen	2011	Semi-detached, row/terrace house, townhouse etc.	4927
Belconnen	2011	Separate house	25702
Belconnen	2016		31
Belconnen	2016	(Other)	22
Belconnen	2016	Flat/apartment	3719
Belconnen	2016	Semi-detached, row/terrace house, townhouse etc.	5805
Belconnen	2016	Separate house	25139
Canberra East	2006		0
Canberra East	2006	(Other)	92
Canberra East	2006	Flat/apartment	59
Canberra East	2006	Semi-detached, row/terrace house, townhouse etc.	14
Canberra East	2006	Separate house	357
Canberra East	2011		0
Canberra East	2011	(Other)	178
Canberra East	2011	Flat/apartment	79
Canberra East	2011	Semi-detached, row/terrace house, townhouse etc.	26
Canberra East	2011	Separate house	260
Canberra East	2016		15
Canberra East	2016	(Other)	113
Canberra East	2016	Flat/apartment	75
Canberra East	2016	Semi-detached, row/terrace house, townhouse etc.	14
Canberra East	2016	Separate house	289
Gungahlin	2006		0
Gungahlin	2006	(Other)	10
Gungahlin	2006	Flat/apartment	328
Gungahlin	2006	Semi-detached, row/terrace house, townhouse etc.	2711
Gungahlin	2006	Separate house	7571
Gungahlin	2011		0
Gungahlin	2011	(Other)	17
Gungahlin	2011	Flat/apartment	602
Gungahlin	2011	Semi-detached, row/terrace house, townhouse etc.	3914
Gungahlin	2011	Separate house	11453
Gungahlin	2016		40
Gungahlin	2016	(Other)	5
Gungahlin	2016	Flat/apartment	2034
Gungahlin	2016	Semi-detached, row/terrace house, townhouse etc.	6297
Gungahlin	2016	Separate house	15288
North Canberra	2006		3
North Canberra	2006	(Other)	56
North Canberra	2006	Flat/apartment	4260
North Canberra	2006	Semi-detached, row/terrace house, townhouse etc.	2549
North Canberra	2006	Separate house	9039
North Canberra	2011		14
North Canberra	2011	(Other)	11
North Canberra	2011	Flat/apartment	5790
North Canberra	2011	Semi-detached, row/terrace house, townhouse etc.	2577
North Canberra	2011	Separate house	9346
North Canberra	2016		89
North Canberra	2016	(Other)	18
North Canberra	2016	Flat/apartment	7344
North Canberra	2016	Semi-detached, row/terrace house, townhouse etc.	3216
North Canberra	2016	Separate house	8652
