SA3_NAME16	Year	Age	Sex	persons
West Coast	2016	20-24	F	423
West Coast	2016	20-24	M	500
West Coast	2016	25-34	F	943
West Coast	2016	25-34	M	911
West Coast	2016	35-44	F	965
West Coast	2016	35-44	M	957
West Coast	2016	45-54	F	1278
West Coast	2016	45-54	M	1330
West Coast	2016	55-64	F	1292
West Coast	2016	55-64	M	1431
West Coast	2016	65-74	F	881
West Coast	2016	65-74	M	1004
West Coast	2016	75-84	F	437
West Coast	2016	75-84	M	429
West Coast	2016	85+	F	134
West Coast	2016	85+	M	99
Migratory - Offshore - Shipping (Tas.)	2006	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2006	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2006	5-14	F	0
Migratory - Offshore - Shipping (Tas.)	2006	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2006	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	F	0
Migratory - Offshore - Shipping (Tas.)	2006	20-24	M	0
Migratory - Offshore - Shipping (Tas.)	2006	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	2006	25-34	M	19
Migratory - Offshore - Shipping (Tas.)	2006	35-44	F	4
Migratory - Offshore - Shipping (Tas.)	2006	35-44	M	31
Migratory - Offshore - Shipping (Tas.)	2006	45-54	F	4
Migratory - Offshore - Shipping (Tas.)	2006	45-54	M	15
Migratory - Offshore - Shipping (Tas.)	2006	55-64	F	0
Migratory - Offshore - Shipping (Tas.)	2006	55-64	M	10
Migratory - Offshore - Shipping (Tas.)	2006	65-74	F	0
Migratory - Offshore - Shipping (Tas.)	2006	65-74	M	0
Migratory - Offshore - Shipping (Tas.)	2006	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2006	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2006	85+	M	0
Migratory - Offshore - Shipping (Tas.)	2011	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2011	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2011	5-14	F	3
Migratory - Offshore - Shipping (Tas.)	2011	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2011	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2011	20-24	F	3
Migratory - Offshore - Shipping (Tas.)	2011	20-24	M	3
Migratory - Offshore - Shipping (Tas.)	2011	25-34	F	10
Migratory - Offshore - Shipping (Tas.)	2011	25-34	M	16
Migratory - Offshore - Shipping (Tas.)	2011	35-44	F	10
Migratory - Offshore - Shipping (Tas.)	2011	35-44	M	20
Migratory - Offshore - Shipping (Tas.)	2011	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	2011	45-54	M	22
Migratory - Offshore - Shipping (Tas.)	2011	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	2011	55-64	M	13
Migratory - Offshore - Shipping (Tas.)	2011	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	2011	65-74	M	4
Migratory - Offshore - Shipping (Tas.)	2011	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2011	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2011	85+	M	0
Migratory - Offshore - Shipping (Tas.)	2016	0-4	F	0
Migratory - Offshore - Shipping (Tas.)	2016	0-4	M	0
Migratory - Offshore - Shipping (Tas.)	2016	5-14	F	0
Migratory - Offshore - Shipping (Tas.)	2016	5-14	M	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	F	0
Migratory - Offshore - Shipping (Tas.)	2016	15-19	M	0
Migratory - Offshore - Shipping (Tas.)	2016	20-24	F	4
Migratory - Offshore - Shipping (Tas.)	2016	20-24	M	6
Migratory - Offshore - Shipping (Tas.)	2016	25-34	F	3
Migratory - Offshore - Shipping (Tas.)	2016	25-34	M	15
Migratory - Offshore - Shipping (Tas.)	2016	35-44	F	0
Migratory - Offshore - Shipping (Tas.)	2016	35-44	M	5
Migratory - Offshore - Shipping (Tas.)	2016	45-54	F	3
Migratory - Offshore - Shipping (Tas.)	2016	45-54	M	10
Migratory - Offshore - Shipping (Tas.)	2016	55-64	F	4
Migratory - Offshore - Shipping (Tas.)	2016	55-64	M	8
Migratory - Offshore - Shipping (Tas.)	2016	65-74	F	3
Migratory - Offshore - Shipping (Tas.)	2016	65-74	M	4
Migratory - Offshore - Shipping (Tas.)	2016	75-84	F	0
Migratory - Offshore - Shipping (Tas.)	2016	75-84	M	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	F	0
Migratory - Offshore - Shipping (Tas.)	2016	85+	M	0
No usual address (Tas.)	2006	0-4	F	24
No usual address (Tas.)	2006	0-4	M	21
No usual address (Tas.)	2006	5-14	F	26
No usual address (Tas.)	2006	5-14	M	31
No usual address (Tas.)	2006	15-19	F	27
No usual address (Tas.)	2006	15-19	M	30
No usual address (Tas.)	2006	20-24	F	41
No usual address (Tas.)	2006	20-24	M	54
No usual address (Tas.)	2006	25-34	F	90
No usual address (Tas.)	2006	25-34	M	105
No usual address (Tas.)	2006	35-44	F	47
No usual address (Tas.)	2006	35-44	M	72
No usual address (Tas.)	2006	45-54	F	58
No usual address (Tas.)	2006	45-54	M	63
No usual address (Tas.)	2006	55-64	F	59
No usual address (Tas.)	2006	55-64	M	50
No usual address (Tas.)	2006	65-74	F	19
No usual address (Tas.)	2006	65-74	M	21
No usual address (Tas.)	2006	75-84	F	6
No usual address (Tas.)	2006	75-84	M	8
No usual address (Tas.)	2006	85+	F	10
No usual address (Tas.)	2006	85+	M	3
No usual address (Tas.)	2011	0-4	F	21
No usual address (Tas.)	2011	0-4	M	22
No usual address (Tas.)	2011	5-14	F	30
No usual address (Tas.)	2011	5-14	M	28
No usual address (Tas.)	2011	15-19	F	52
No usual address (Tas.)	2011	15-19	M	44
No usual address (Tas.)	2011	20-24	F	43
No usual address (Tas.)	2011	20-24	M	59
No usual address (Tas.)	2011	25-34	F	71
No usual address (Tas.)	2011	25-34	M	133
No usual address (Tas.)	2011	35-44	F	56
No usual address (Tas.)	2011	35-44	M	103
No usual address (Tas.)	2011	45-54	F	64
No usual address (Tas.)	2011	45-54	M	87
No usual address (Tas.)	2011	55-64	F	72
No usual address (Tas.)	2011	55-64	M	89
No usual address (Tas.)	2011	65-74	F	35
No usual address (Tas.)	2011	65-74	M	41
No usual address (Tas.)	2011	75-84	F	12
No usual address (Tas.)	2011	75-84	M	9
No usual address (Tas.)	2011	85+	F	0
No usual address (Tas.)	2011	85+	M	0
No usual address (Tas.)	2016	0-4	F	20
No usual address (Tas.)	2016	0-4	M	27
No usual address (Tas.)	2016	5-14	F	22
No usual address (Tas.)	2016	5-14	M	16
No usual address (Tas.)	2016	15-19	F	33
No usual address (Tas.)	2016	15-19	M	34
No usual address (Tas.)	2016	20-24	F	29
No usual address (Tas.)	2016	20-24	M	56
No usual address (Tas.)	2016	25-34	F	69
No usual address (Tas.)	2016	25-34	M	120
No usual address (Tas.)	2016	35-44	F	54
No usual address (Tas.)	2016	35-44	M	93
No usual address (Tas.)	2016	45-54	F	59
No usual address (Tas.)	2016	45-54	M	77
No usual address (Tas.)	2016	55-64	F	56
No usual address (Tas.)	2016	55-64	M	52
No usual address (Tas.)	2016	65-74	F	38
No usual address (Tas.)	2016	65-74	M	48
No usual address (Tas.)	2016	75-84	F	5
No usual address (Tas.)	2016	75-84	M	8
No usual address (Tas.)	2016	85+	F	0
No usual address (Tas.)	2016	85+	M	0
Darwin City	2006	0-4	F	552
Darwin City	2006	0-4	M	585
Darwin City	2006	5-14	F	955
Darwin City	2006	5-14	M	1007
Darwin City	2006	15-19	F	507
Darwin City	2006	15-19	M	545
Darwin City	2006	20-24	F	889
Darwin City	2006	20-24	M	994
Darwin City	2006	25-34	F	1875
Darwin City	2006	25-34	M	2135
Darwin City	2006	35-44	F	1469
Darwin City	2006	35-44	M	1779
Darwin City	2006	45-54	F	1307
Darwin City	2006	45-54	M	1597
Darwin City	2006	55-64	F	818
Darwin City	2006	55-64	M	1222
Darwin City	2006	65-74	F	280
Darwin City	2006	65-74	M	454
Darwin City	2006	75-84	F	180
Darwin City	2006	75-84	M	189
Darwin City	2006	85+	F	59
Darwin City	2006	85+	M	41
Darwin City	2011	0-4	F	568
Darwin City	2011	0-4	M	632
Darwin City	2011	5-14	F	1019
Darwin City	2011	5-14	M	1014
Darwin City	2011	15-19	F	523
Darwin City	2011	15-19	M	651
Darwin City	2011	20-24	F	1017
Darwin City	2011	20-24	M	1161
Darwin City	2011	25-34	F	2529
Darwin City	2011	25-34	M	2828
Darwin City	2011	35-44	F	1638
Darwin City	2011	35-44	M	1942
Darwin City	2011	45-54	F	1471
Darwin City	2011	45-54	M	1726
Darwin City	2011	55-64	F	1089
Darwin City	2011	55-64	M	1439
Darwin City	2011	65-74	F	419
Darwin City	2011	65-74	M	607
Darwin City	2011	75-84	F	178
Darwin City	2011	75-84	M	233
Darwin City	2011	85+	F	56
Darwin City	2011	85+	M	35
Darwin City	2016	0-4	F	682
Darwin City	2016	0-4	M	690
Darwin City	2016	5-14	F	1062
Darwin City	2016	5-14	M	1135
Darwin City	2016	15-19	F	467
Darwin City	2016	15-19	M	504
Darwin City	2016	20-24	F	929
Darwin City	2016	20-24	M	1054
Darwin City	2016	25-34	F	3299
Darwin City	2016	25-34	M	3599
Darwin City	2016	35-44	F	1866
Darwin City	2016	35-44	M	2183
Darwin City	2016	45-54	F	1593
Darwin City	2016	45-54	M	1969
Darwin City	2016	55-64	F	1222
Darwin City	2016	55-64	M	1505
Darwin City	2016	65-74	F	614
Darwin City	2016	65-74	M	808
Darwin City	2016	75-84	F	220
Darwin City	2016	75-84	M	260
Darwin City	2016	85+	F	96
Darwin City	2016	85+	M	73
Darwin Suburbs	2006	0-4	F	1647
Darwin Suburbs	2006	0-4	M	1682
Darwin Suburbs	2006	5-14	F	3442
Darwin Suburbs	2006	5-14	M	3590
Darwin Suburbs	2006	15-19	F	1680
Darwin Suburbs	2006	15-19	M	1877
Darwin Suburbs	2006	20-24	F	1710
Darwin Suburbs	2006	20-24	M	1767
Darwin Suburbs	2006	25-34	F	3770
Darwin Suburbs	2006	25-34	M	3743
Darwin Suburbs	2006	35-44	F	3869
Darwin Suburbs	2006	35-44	M	3782
Darwin Suburbs	2006	45-54	F	3680
Darwin Suburbs	2006	45-54	M	3613
Darwin Suburbs	2006	55-64	F	2319
Darwin Suburbs	2006	55-64	M	2767
Darwin Suburbs	2006	65-74	F	874
Darwin Suburbs	2006	65-74	M	1067
Darwin Suburbs	2006	75-84	F	369
Darwin Suburbs	2006	75-84	M	322
Darwin Suburbs	2006	85+	F	91
Darwin Suburbs	2006	85+	M	52
Darwin Suburbs	2011	0-4	F	1772
Darwin Suburbs	2011	0-4	M	1926
Darwin Suburbs	2011	5-14	F	3508
Darwin Suburbs	2011	5-14	M	3575
Darwin Suburbs	2011	15-19	F	1591
Darwin Suburbs	2011	15-19	M	1896
Darwin Suburbs	2011	20-24	F	1625
Darwin Suburbs	2011	20-24	M	1951
Darwin Suburbs	2011	25-34	F	4091
Darwin Suburbs	2011	25-34	M	4411
Darwin Suburbs	2011	35-44	F	4033
Darwin Suburbs	2011	35-44	M	4112
Darwin Suburbs	2011	45-54	F	3741
Darwin Suburbs	2011	45-54	M	3713
Darwin Suburbs	2011	55-64	F	2766
Darwin Suburbs	2011	55-64	M	3063
Darwin Suburbs	2011	65-74	F	1238
Darwin Suburbs	2011	65-74	M	1441
Darwin Suburbs	2011	75-84	F	463
Darwin Suburbs	2011	75-84	M	428
Darwin Suburbs	2011	85+	F	136
Darwin Suburbs	2011	85+	M	91
Darwin Suburbs	2016	0-4	F	1991
Darwin Suburbs	2016	0-4	M	2020
Darwin Suburbs	2016	5-14	F	3452
Darwin Suburbs	2016	5-14	M	3628
Darwin Suburbs	2016	15-19	F	1542
Darwin Suburbs	2016	15-19	M	1695
Darwin Suburbs	2016	20-24	F	1605
Darwin Suburbs	2016	20-24	M	1734
Darwin Suburbs	2016	25-34	F	4823
Darwin Suburbs	2016	25-34	M	4718
Darwin Suburbs	2016	35-44	F	4194
Darwin Suburbs	2016	35-44	M	4188
Darwin Suburbs	2016	45-54	F	3659
Darwin Suburbs	2016	45-54	M	3542
Darwin Suburbs	2016	55-64	F	2937
Darwin Suburbs	2016	55-64	M	2959
Darwin Suburbs	2016	65-74	F	1635
Darwin Suburbs	2016	65-74	M	1860
Darwin Suburbs	2016	75-84	F	652
Darwin Suburbs	2016	75-84	M	609
Darwin Suburbs	2016	85+	F	180
Darwin Suburbs	2016	85+	M	123
Litchfield	2006	0-4	F	479
Litchfield	2006	0-4	M	491
Litchfield	2006	5-14	F	1178
Litchfield	2006	5-14	M	1300
Litchfield	2006	15-19	F	461
Litchfield	2006	15-19	M	645
Litchfield	2006	20-24	F	260
Litchfield	2006	20-24	M	585
Litchfield	2006	25-34	F	844
Litchfield	2006	25-34	M	913
Litchfield	2006	35-44	F	1388
Litchfield	2006	35-44	M	1508
Litchfield	2006	45-54	F	1206
Litchfield	2006	45-54	M	1423
Litchfield	2006	55-64	F	703
Litchfield	2006	55-64	M	992
Litchfield	2006	65-74	F	213
Litchfield	2006	65-74	M	354
Litchfield	2006	75-84	F	75
Litchfield	2006	75-84	M	141
Litchfield	2006	85+	F	19
Litchfield	2006	85+	M	13
Litchfield	2011	0-4	F	597
Litchfield	2011	0-4	M	584
Litchfield	2011	5-14	F	1340
Litchfield	2011	5-14	M	1446
Litchfield	2011	15-19	F	589
Litchfield	2011	15-19	M	783
Litchfield	2011	20-24	F	415
Litchfield	2011	20-24	M	955
Litchfield	2011	25-34	F	993
Litchfield	2011	25-34	M	1112
Litchfield	2011	35-44	F	1591
Litchfield	2011	35-44	M	1605
Litchfield	2011	45-54	F	1454
Litchfield	2011	45-54	M	1670
Litchfield	2011	55-64	F	1006
Litchfield	2011	55-64	M	1257
Litchfield	2011	65-74	F	387
Litchfield	2011	65-74	M	551
Litchfield	2011	75-84	F	103
Litchfield	2011	75-84	M	153
Litchfield	2011	85+	F	23
Litchfield	2011	85+	M	18
Litchfield	2016	0-4	F	664
Litchfield	2016	0-4	M	637
Litchfield	2016	5-14	F	1352
Litchfield	2016	5-14	M	1529
Litchfield	2016	15-19	F	550
Litchfield	2016	15-19	M	793
Litchfield	2016	20-24	F	538
Litchfield	2016	20-24	M	1074
Litchfield	2016	25-34	F	1268
Litchfield	2016	25-34	M	2399
Litchfield	2016	35-44	F	1502
Litchfield	2016	35-44	M	2368
Litchfield	2016	45-54	F	1668
Litchfield	2016	45-54	M	2460
Litchfield	2016	55-64	F	1212
Litchfield	2016	55-64	M	1683
Litchfield	2016	65-74	F	587
Litchfield	2016	65-74	M	838
Litchfield	2016	75-84	F	143
Litchfield	2016	75-84	M	195
Litchfield	2016	85+	F	35
Litchfield	2016	85+	M	29
Palmerston	2006	0-4	F	1266
Palmerston	2006	0-4	M	1302
Palmerston	2006	5-14	F	2135
Palmerston	2006	5-14	M	2309
Palmerston	2006	15-19	F	785
Palmerston	2006	15-19	M	793
Palmerston	2006	20-24	F	855
Palmerston	2006	20-24	M	869
Palmerston	2006	25-34	F	2338
Palmerston	2006	25-34	M	2133
Palmerston	2006	35-44	F	2003
Palmerston	2006	35-44	M	2052
Palmerston	2006	45-54	F	1295
Palmerston	2006	45-54	M	1336
Palmerston	2006	55-64	F	662
Palmerston	2006	55-64	M	700
Palmerston	2006	65-74	F	253
Palmerston	2006	65-74	M	294
Palmerston	2006	75-84	F	122
Palmerston	2006	75-84	M	106
Palmerston	2006	85+	F	30
Palmerston	2006	85+	M	11
Palmerston	2011	0-4	F	1352
Palmerston	2011	0-4	M	1479
Palmerston	2011	5-14	F	2274
Palmerston	2011	5-14	M	2301
Palmerston	2011	15-19	F	991
Palmerston	2011	15-19	M	1001
Palmerston	2011	20-24	F	1109
Palmerston	2011	20-24	M	1220
Palmerston	2011	25-34	F	2645
Palmerston	2011	25-34	M	2455
Palmerston	2011	35-44	F	2320
Palmerston	2011	35-44	M	2309
Palmerston	2011	45-54	F	1591
Palmerston	2011	45-54	M	1647
Palmerston	2011	55-64	F	903
Palmerston	2011	55-64	M	960
Palmerston	2011	65-74	F	355
Palmerston	2011	65-74	M	362
Palmerston	2011	75-84	F	146
Palmerston	2011	75-84	M	131
Palmerston	2011	85+	F	43
Palmerston	2011	85+	M	22
Palmerston	2016	0-4	F	1683
Palmerston	2016	0-4	M	1778
Palmerston	2016	5-14	F	2576
Palmerston	2016	5-14	M	2645
Palmerston	2016	15-19	F	997
Palmerston	2016	15-19	M	1039
Palmerston	2016	20-24	F	1287
Palmerston	2016	20-24	M	1332
Palmerston	2016	25-34	F	3427
Palmerston	2016	25-34	M	3327
Palmerston	2016	35-44	F	2753
Palmerston	2016	35-44	M	2732
Palmerston	2016	45-54	F	1941
Palmerston	2016	45-54	M	2111
Palmerston	2016	55-64	F	1244
Palmerston	2016	55-64	M	1287
Palmerston	2016	65-74	F	553
Palmerston	2016	65-74	M	519
Palmerston	2016	75-84	F	203
Palmerston	2016	75-84	M	174
Palmerston	2016	85+	F	46
Palmerston	2016	85+	M	46
Alice Springs	2006	0-4	F	1450
Alice Springs	2006	0-4	M	1458
Alice Springs	2006	5-14	F	2858
Alice Springs	2006	5-14	M	3020
Alice Springs	2006	15-19	F	1354
Alice Springs	2006	15-19	M	1416
Alice Springs	2006	20-24	F	1539
Alice Springs	2006	20-24	M	1365
Alice Springs	2006	25-34	F	3043
Alice Springs	2006	25-34	M	2825
Alice Springs	2006	35-44	F	2799
Alice Springs	2006	35-44	M	2841
Alice Springs	2006	45-54	F	2485
Alice Springs	2006	45-54	M	2437
Alice Springs	2006	55-64	F	1338
Alice Springs	2006	55-64	M	1455
Alice Springs	2006	65-74	F	553
Alice Springs	2006	65-74	M	494
Alice Springs	2006	75-84	F	266
Alice Springs	2006	75-84	M	218
Alice Springs	2006	85+	F	101
Alice Springs	2006	85+	M	36
Alice Springs	2011	0-4	F	1389
Alice Springs	2011	0-4	M	1539
Alice Springs	2011	5-14	F	2601
Alice Springs	2011	5-14	M	2795
Alice Springs	2011	15-19	F	1257
Alice Springs	2011	15-19	M	1315
Alice Springs	2011	20-24	F	1345
Alice Springs	2011	20-24	M	1435
Alice Springs	2011	25-34	F	3194
Alice Springs	2011	25-34	M	3141
Alice Springs	2011	35-44	F	2803
Alice Springs	2011	35-44	M	2771
Alice Springs	2011	45-54	F	2508
Alice Springs	2011	45-54	M	2512
Alice Springs	2011	55-64	F	1670
Alice Springs	2011	55-64	M	1833
Alice Springs	2011	65-74	F	653
Alice Springs	2011	65-74	M	651
Alice Springs	2011	75-84	F	296
Alice Springs	2011	75-84	M	209
Alice Springs	2011	85+	F	108
Alice Springs	2011	85+	M	45
Alice Springs	2016	0-4	F	1269
Alice Springs	2016	0-4	M	1370
Alice Springs	2016	5-14	F	2482
Alice Springs	2016	5-14	M	2606
Alice Springs	2016	15-19	F	1096
Alice Springs	2016	15-19	M	1236
Alice Springs	2016	20-24	F	1286
Alice Springs	2016	20-24	M	1387
Alice Springs	2016	25-34	F	3329
Alice Springs	2016	25-34	M	3121
Alice Springs	2016	35-44	F	2663
Alice Springs	2016	35-44	M	2537
Alice Springs	2016	45-54	F	2624
Alice Springs	2016	45-54	M	2471
Alice Springs	2016	55-64	F	2064
Alice Springs	2016	55-64	M	1966
Alice Springs	2016	65-74	F	869
Alice Springs	2016	65-74	M	863
Alice Springs	2016	75-84	F	362
Alice Springs	2016	75-84	M	280
Alice Springs	2016	85+	F	127
Alice Springs	2016	85+	M	67
Barkly	2006	0-4	F	227
Barkly	2006	0-4	M	252
Barkly	2006	5-14	F	466
Barkly	2006	5-14	M	496
Barkly	2006	15-19	F	245
Barkly	2006	15-19	M	274
Barkly	2006	20-24	F	229
Barkly	2006	20-24	M	269
Barkly	2006	25-34	F	435
Barkly	2006	25-34	M	417
Barkly	2006	35-44	F	362
Barkly	2006	35-44	M	360
Barkly	2006	45-54	F	328
Barkly	2006	45-54	M	325
Barkly	2006	55-64	F	192
Barkly	2006	55-64	M	249
Barkly	2006	65-74	F	85
Barkly	2006	65-74	M	104
Barkly	2006	75-84	F	24
Barkly	2006	75-84	M	34
Barkly	2006	85+	F	7
Barkly	2006	85+	M	7
Barkly	2011	0-4	F	264
Barkly	2011	0-4	M	262
Barkly	2011	5-14	F	463
Barkly	2011	5-14	M	510
Barkly	2011	15-19	F	238
Barkly	2011	15-19	M	239
Barkly	2011	20-24	F	268
Barkly	2011	20-24	M	240
Barkly	2011	25-34	F	459
Barkly	2011	25-34	M	453
Barkly	2011	35-44	F	389
Barkly	2011	35-44	M	374
Barkly	2011	45-54	F	340
Barkly	2011	45-54	M	320
Barkly	2011	55-64	F	266
Barkly	2011	55-64	M	275
Barkly	2011	65-74	F	102
Barkly	2011	65-74	M	160
Barkly	2011	75-84	F	33
Barkly	2011	75-84	M	25
Barkly	2011	85+	F	9
Barkly	2011	85+	M	4
Barkly	2016	0-4	F	229
Barkly	2016	0-4	M	269
Barkly	2016	5-14	F	398
Barkly	2016	5-14	M	486
Barkly	2016	15-19	F	170
Barkly	2016	15-19	M	209
Barkly	2016	20-24	F	240
Barkly	2016	20-24	M	270
Barkly	2016	25-34	F	486
Barkly	2016	25-34	M	480
Barkly	2016	35-44	F	339
Barkly	2016	35-44	M	359
Barkly	2016	45-54	F	341
Barkly	2016	45-54	M	366
Barkly	2016	55-64	F	253
Barkly	2016	55-64	M	262
Barkly	2016	65-74	F	122
Barkly	2016	65-74	M	149
Barkly	2016	75-84	F	32
Barkly	2016	75-84	M	41
Barkly	2016	85+	F	14
Barkly	2016	85+	M	3
Daly - Tiwi - West Arnhem	2006	0-4	F	670
Daly - Tiwi - West Arnhem	2006	0-4	M	713
Daly - Tiwi - West Arnhem	2006	5-14	F	1343
Daly - Tiwi - West Arnhem	2006	5-14	M	1531
Daly - Tiwi - West Arnhem	2006	15-19	F	555
Daly - Tiwi - West Arnhem	2006	15-19	M	564
Daly - Tiwi - West Arnhem	2006	20-24	F	609
Daly - Tiwi - West Arnhem	2006	20-24	M	549
Daly - Tiwi - West Arnhem	2006	25-34	F	1065
Daly - Tiwi - West Arnhem	2006	25-34	M	1094
Daly - Tiwi - West Arnhem	2006	35-44	F	962
Daly - Tiwi - West Arnhem	2006	35-44	M	1053
Daly - Tiwi - West Arnhem	2006	45-54	F	717
Daly - Tiwi - West Arnhem	2006	45-54	M	834
Daly - Tiwi - West Arnhem	2006	55-64	F	462
Daly - Tiwi - West Arnhem	2006	55-64	M	585
Daly - Tiwi - West Arnhem	2006	65-74	F	155
Daly - Tiwi - West Arnhem	2006	65-74	M	224
Daly - Tiwi - West Arnhem	2006	75-84	F	53
Daly - Tiwi - West Arnhem	2006	75-84	M	46
Daly - Tiwi - West Arnhem	2006	85+	F	23
Daly - Tiwi - West Arnhem	2006	85+	M	20
Daly - Tiwi - West Arnhem	2011	0-4	F	696
Daly - Tiwi - West Arnhem	2011	0-4	M	792
Daly - Tiwi - West Arnhem	2011	5-14	F	1402
Daly - Tiwi - West Arnhem	2011	5-14	M	1566
Daly - Tiwi - West Arnhem	2011	15-19	F	634
Daly - Tiwi - West Arnhem	2011	15-19	M	715
Daly - Tiwi - West Arnhem	2011	20-24	F	689
Daly - Tiwi - West Arnhem	2011	20-24	M	610
Daly - Tiwi - West Arnhem	2011	25-34	F	1239
Daly - Tiwi - West Arnhem	2011	25-34	M	1278
Daly - Tiwi - West Arnhem	2011	35-44	F	1091
Daly - Tiwi - West Arnhem	2011	35-44	M	1171
Daly - Tiwi - West Arnhem	2011	45-54	F	865
Daly - Tiwi - West Arnhem	2011	45-54	M	981
Daly - Tiwi - West Arnhem	2011	55-64	F	618
Daly - Tiwi - West Arnhem	2011	55-64	M	730
Daly - Tiwi - West Arnhem	2011	65-74	F	212
Daly - Tiwi - West Arnhem	2011	65-74	M	302
Daly - Tiwi - West Arnhem	2011	75-84	F	64
Daly - Tiwi - West Arnhem	2011	75-84	M	65
Daly - Tiwi - West Arnhem	2011	85+	F	13
Daly - Tiwi - West Arnhem	2011	85+	M	11
Daly - Tiwi - West Arnhem	2016	0-4	F	703
Daly - Tiwi - West Arnhem	2016	0-4	M	709
Daly - Tiwi - West Arnhem	2016	5-14	F	1256
Daly - Tiwi - West Arnhem	2016	5-14	M	1442
Daly - Tiwi - West Arnhem	2016	15-19	F	582
Daly - Tiwi - West Arnhem	2016	15-19	M	571
Daly - Tiwi - West Arnhem	2016	20-24	F	632
Daly - Tiwi - West Arnhem	2016	20-24	M	639
Daly - Tiwi - West Arnhem	2016	25-34	F	1384
Daly - Tiwi - West Arnhem	2016	25-34	M	1293
Daly - Tiwi - West Arnhem	2016	35-44	F	1083
Daly - Tiwi - West Arnhem	2016	35-44	M	1183
Daly - Tiwi - West Arnhem	2016	45-54	F	1044
Daly - Tiwi - West Arnhem	2016	45-54	M	1080
Daly - Tiwi - West Arnhem	2016	55-64	F	729
Daly - Tiwi - West Arnhem	2016	55-64	M	820
Daly - Tiwi - West Arnhem	2016	65-74	F	319
Daly - Tiwi - West Arnhem	2016	65-74	M	427
Daly - Tiwi - West Arnhem	2016	75-84	F	80
Daly - Tiwi - West Arnhem	2016	75-84	M	100
Daly - Tiwi - West Arnhem	2016	85+	F	23
Daly - Tiwi - West Arnhem	2016	85+	M	14
East Arnhem	2006	0-4	F	599
East Arnhem	2006	0-4	M	706
East Arnhem	2006	5-14	F	1281
East Arnhem	2006	5-14	M	1352
East Arnhem	2006	15-19	F	526
East Arnhem	2006	15-19	M	577
East Arnhem	2006	20-24	F	503
East Arnhem	2006	20-24	M	528
East Arnhem	2006	25-34	F	1216
East Arnhem	2006	25-34	M	1137
East Arnhem	2006	35-44	F	1008
East Arnhem	2006	35-44	M	1116
East Arnhem	2006	45-54	F	775
East Arnhem	2006	45-54	M	901
East Arnhem	2006	55-64	F	325
East Arnhem	2006	55-64	M	459
