SA3_NAME16	Year	Age	persons
Kiama - Shellharbour	2016	65-74	9358
Kiama - Shellharbour	2016	75-84	5071
Kiama - Shellharbour	2016	85+	2076
Wollongong	2006	0-4	6826
Wollongong	2006	5-14	14140
Wollongong	2006	15-19	7522
Wollongong	2006	20-24	9199
Wollongong	2006	25-34	15196
Wollongong	2006	35-44	15828
Wollongong	2006	45-54	15378
Wollongong	2006	55-64	11815
Wollongong	2006	65-74	8752
Wollongong	2006	75-84	6801
Wollongong	2006	85+	2087
Wollongong	2011	0-4	7412
Wollongong	2011	5-14	14055
Wollongong	2011	15-19	7924
Wollongong	2011	20-24	10188
Wollongong	2011	25-34	16038
Wollongong	2011	35-44	16235
Wollongong	2011	45-54	16189
Wollongong	2011	55-64	13493
Wollongong	2011	65-74	9479
Wollongong	2011	75-84	6726
Wollongong	2011	85+	2788
Wollongong	2016	0-4	7266
Wollongong	2016	5-14	14887
Wollongong	2016	15-19	8214
Wollongong	2016	20-24	10963
Wollongong	2016	25-34	17133
Wollongong	2016	35-44	16496
Wollongong	2016	45-54	16507
Wollongong	2016	55-64	15003
Wollongong	2016	65-74	11395
Wollongong	2016	75-84	7123
Wollongong	2016	85+	3312
Great Lakes	2006	0-4	1389
Great Lakes	2006	5-14	3354
Great Lakes	2006	15-19	1651
Great Lakes	2006	20-24	968
Great Lakes	2006	25-34	2103
Great Lakes	2006	35-44	3285
Great Lakes	2006	45-54	3893
Great Lakes	2006	55-64	4270
Great Lakes	2006	65-74	4013
Great Lakes	2006	75-84	2926
Great Lakes	2006	85+	869
Great Lakes	2011	0-4	1435
Great Lakes	2011	5-14	3233
Great Lakes	2011	15-19	1648
Great Lakes	2011	20-24	1026
Great Lakes	2011	25-34	1955
Great Lakes	2011	35-44	3020
Great Lakes	2011	45-54	3974
Great Lakes	2011	55-64	4730
Great Lakes	2011	65-74	4584
Great Lakes	2011	75-84	3047
Great Lakes	2011	85+	1205
Great Lakes	2016	0-4	1302
Great Lakes	2016	5-14	3127
Great Lakes	2016	15-19	1541
Great Lakes	2016	20-24	1043
Great Lakes	2016	25-34	2168
Great Lakes	2016	35-44	2796
Great Lakes	2016	45-54	3849
Great Lakes	2016	55-64	5026
Great Lakes	2016	65-74	5619
Great Lakes	2016	75-84	3339
Great Lakes	2016	85+	1449
Kempsey - Nambucca	2006	0-4	2586
Kempsey - Nambucca	2006	5-14	6460
Kempsey - Nambucca	2006	15-19	2883
Kempsey - Nambucca	2006	20-24	1768
Kempsey - Nambucca	2006	25-34	3801
Kempsey - Nambucca	2006	35-44	5506
Kempsey - Nambucca	2006	45-54	6991
Kempsey - Nambucca	2006	55-64	6421
Kempsey - Nambucca	2006	65-74	4692
Kempsey - Nambucca	2006	75-84	3271
Kempsey - Nambucca	2006	85+	906
Kempsey - Nambucca	2011	0-4	2787
Kempsey - Nambucca	2011	5-14	6004
Kempsey - Nambucca	2011	15-19	2922
Kempsey - Nambucca	2011	20-24	1879
Kempsey - Nambucca	2011	25-34	3686
Kempsey - Nambucca	2011	35-44	4968
Kempsey - Nambucca	2011	45-54	6948
Kempsey - Nambucca	2011	55-64	7477
Kempsey - Nambucca	2011	65-74	5579
Kempsey - Nambucca	2011	75-84	3227
Kempsey - Nambucca	2011	85+	1346
Kempsey - Nambucca	2016	0-4	2455
Kempsey - Nambucca	2016	5-14	5683
Kempsey - Nambucca	2016	15-19	2669
Kempsey - Nambucca	2016	20-24	2101
Kempsey - Nambucca	2016	25-34	4129
Kempsey - Nambucca	2016	35-44	4633
Kempsey - Nambucca	2016	45-54	6183
Kempsey - Nambucca	2016	55-64	8055
Kempsey - Nambucca	2016	65-74	7067
Kempsey - Nambucca	2016	75-84	3580
Kempsey - Nambucca	2016	85+	1573
Lord Howe Island	2006	0-4	14
Lord Howe Island	2006	5-14	37
Lord Howe Island	2006	15-19	10
Lord Howe Island	2006	20-24	13
Lord Howe Island	2006	25-34	31
Lord Howe Island	2006	35-44	64
Lord Howe Island	2006	45-54	59
Lord Howe Island	2006	55-64	51
Lord Howe Island	2006	65-74	32
Lord Howe Island	2006	75-84	25
Lord Howe Island	2006	85+	4
Lord Howe Island	2011	0-4	30
Lord Howe Island	2011	5-14	30
Lord Howe Island	2011	15-19	7
Lord Howe Island	2011	20-24	12
Lord Howe Island	2011	25-34	54
Lord Howe Island	2011	35-44	44
Lord Howe Island	2011	45-54	63
Lord Howe Island	2011	55-64	49
Lord Howe Island	2011	65-74	40
Lord Howe Island	2011	75-84	24
Lord Howe Island	2011	85+	8
Lord Howe Island	2016	0-4	19
Lord Howe Island	2016	5-14	36
Lord Howe Island	2016	15-19	12
Lord Howe Island	2016	20-24	18
Lord Howe Island	2016	25-34	47
Lord Howe Island	2016	35-44	71
Lord Howe Island	2016	45-54	51
Lord Howe Island	2016	55-64	58
Lord Howe Island	2016	65-74	30
Lord Howe Island	2016	75-84	26
Lord Howe Island	2016	85+	10
Port Macquarie	2006	0-4	3546
Port Macquarie	2006	5-14	8982
Port Macquarie	2006	15-19	4415
Port Macquarie	2006	20-24	2563
Port Macquarie	2006	25-34	5687
Port Macquarie	2006	35-44	8596
Port Macquarie	2006	45-54	9497
Port Macquarie	2006	55-64	9497
Port Macquarie	2006	65-74	7804
Port Macquarie	2006	75-84	5882
Port Macquarie	2006	85+	1961
Port Macquarie	2011	0-4	3984
Port Macquarie	2011	5-14	8965
Port Macquarie	2011	15-19	4376
Port Macquarie	2011	20-24	2875
Port Macquarie	2011	25-34	5688
Port Macquarie	2011	35-44	8494
Port Macquarie	2011	45-54	10097
Port Macquarie	2011	55-64	10282
Port Macquarie	2011	65-74	9285
Port Macquarie	2011	75-84	6206
Port Macquarie	2011	85+	2453
Port Macquarie	2016	0-4	3823
Port Macquarie	2016	5-14	9283
Port Macquarie	2016	15-19	4438
Port Macquarie	2016	20-24	3090
Port Macquarie	2016	25-34	6634
Port Macquarie	2016	35-44	8109
Port Macquarie	2016	45-54	10156
Port Macquarie	2016	55-64	11272
Port Macquarie	2016	65-74	11784
Port Macquarie	2016	75-84	7001
Port Macquarie	2016	85+	2981
Taree - Gloucester	2006	0-4	2711
Taree - Gloucester	2006	5-14	7238
Taree - Gloucester	2006	15-19	3382
Taree - Gloucester	2006	20-24	2018
Taree - Gloucester	2006	25-34	4091
Taree - Gloucester	2006	35-44	6200
Taree - Gloucester	2006	45-54	7343
Taree - Gloucester	2006	55-64	7187
Taree - Gloucester	2006	65-74	5319
Taree - Gloucester	2006	75-84	3392
Taree - Gloucester	2006	85+	1073
Taree - Gloucester	2011	0-4	2888
Taree - Gloucester	2011	5-14	6564
Taree - Gloucester	2011	15-19	3296
Taree - Gloucester	2011	20-24	2040
Taree - Gloucester	2011	25-34	3933
Taree - Gloucester	2011	35-44	5640
Taree - Gloucester	2011	45-54	7269
Taree - Gloucester	2011	55-64	8006
Taree - Gloucester	2011	65-74	6532
Taree - Gloucester	2011	75-84	3799
Taree - Gloucester	2011	85+	1394
Taree - Gloucester	2016	0-4	2656
Taree - Gloucester	2016	5-14	6326
Taree - Gloucester	2016	15-19	3042
Taree - Gloucester	2016	20-24	2269
Taree - Gloucester	2016	25-34	4288
Taree - Gloucester	2016	35-44	5102
Taree - Gloucester	2016	45-54	6992
Taree - Gloucester	2016	55-64	8706
Taree - Gloucester	2016	65-74	8435
Taree - Gloucester	2016	75-84	4309
Taree - Gloucester	2016	85+	1734
Albury	2006	0-4	3596
Albury	2006	5-14	8046
Albury	2006	15-19	4265
Albury	2006	20-24	3841
Albury	2006	25-34	6504
Albury	2006	35-44	7554
Albury	2006	45-54	8052
Albury	2006	55-64	6195
Albury	2006	65-74	3901
Albury	2006	75-84	2921
Albury	2006	85+	1014
Albury	2011	0-4	3681
Albury	2011	5-14	7659
Albury	2011	15-19	4243
Albury	2011	20-24	3803
Albury	2011	25-34	6782
Albury	2011	35-44	7284
Albury	2011	45-54	7879
Albury	2011	55-64	7139
Albury	2011	65-74	4711
Albury	2011	75-84	2979
Albury	2011	85+	1267
Albury	2016	0-4	3898
Albury	2016	5-14	7910
Albury	2016	15-19	3914
Albury	2016	20-24	3899
Albury	2016	25-34	7373
Albury	2016	35-44	7268
Albury	2016	45-54	7906
Albury	2016	55-64	7915
Albury	2016	65-74	6131
Albury	2016	75-84	3466
Albury	2016	85+	1587
Lower Murray	2006	0-4	868
Lower Murray	2006	5-14	2017
Lower Murray	2006	15-19	857
Lower Murray	2006	20-24	569
Lower Murray	2006	25-34	1462
Lower Murray	2006	35-44	1807
Lower Murray	2006	45-54	1968
Lower Murray	2006	55-64	1618
Lower Murray	2006	65-74	1116
Lower Murray	2006	75-84	583
Lower Murray	2006	85+	196
Lower Murray	2011	0-4	824
Lower Murray	2011	5-14	1681
Lower Murray	2011	15-19	811
Lower Murray	2011	20-24	570
Lower Murray	2011	25-34	1178
Lower Murray	2011	35-44	1554
Lower Murray	2011	45-54	1959
Lower Murray	2011	55-64	1729
Lower Murray	2011	65-74	1243
Lower Murray	2011	75-84	680
Lower Murray	2011	85+	214
Lower Murray	2016	0-4	743
Lower Murray	2016	5-14	1621
Lower Murray	2016	15-19	734
Lower Murray	2016	20-24	629
Lower Murray	2016	25-34	1260
Lower Murray	2016	35-44	1343
Lower Murray	2016	45-54	1779
Lower Murray	2016	55-64	1919
Lower Murray	2016	65-74	1476
Lower Murray	2016	75-84	796
Lower Murray	2016	85+	245
Upper Murray exc. Albury	2006	0-4	2419
Upper Murray exc. Albury	2006	5-14	5702
Upper Murray exc. Albury	2006	15-19	2468
Upper Murray exc. Albury	2006	20-24	1524
Upper Murray exc. Albury	2006	25-34	3813
Upper Murray exc. Albury	2006	35-44	5136
Upper Murray exc. Albury	2006	45-54	5901
Upper Murray exc. Albury	2006	55-64	5492
Upper Murray exc. Albury	2006	65-74	4408
Upper Murray exc. Albury	2006	75-84	3010
Upper Murray exc. Albury	2006	85+	806
Upper Murray exc. Albury	2011	0-4	2337
Upper Murray exc. Albury	2011	5-14	5040
Upper Murray exc. Albury	2011	15-19	2545
Upper Murray exc. Albury	2011	20-24	1579
Upper Murray exc. Albury	2011	25-34	3316
Upper Murray exc. Albury	2011	35-44	4591
Upper Murray exc. Albury	2011	45-54	5554
Upper Murray exc. Albury	2011	55-64	6137
Upper Murray exc. Albury	2011	65-74	5102
Upper Murray exc. Albury	2011	75-84	3166
Upper Murray exc. Albury	2011	85+	1088
Upper Murray exc. Albury	2016	0-4	2266
Upper Murray exc. Albury	2016	5-14	5004
Upper Murray exc. Albury	2016	15-19	2251
Upper Murray exc. Albury	2016	20-24	1785
Upper Murray exc. Albury	2016	25-34	3779
Upper Murray exc. Albury	2016	35-44	4229
Upper Murray exc. Albury	2016	45-54	5157
Upper Murray exc. Albury	2016	55-64	6487
Upper Murray exc. Albury	2016	65-74	6122
Upper Murray exc. Albury	2016	75-84	3525
Upper Murray exc. Albury	2016	85+	1373
Armidale	2006	0-4	2082
Armidale	2006	5-14	4974
Armidale	2006	15-19	3260
Armidale	2006	20-24	2908
Armidale	2006	25-34	3407
Armidale	2006	35-44	4497
Armidale	2006	45-54	4856
Armidale	2006	55-64	4058
Armidale	2006	65-74	2551
Armidale	2006	75-84	1597
Armidale	2006	85+	579
Armidale	2011	0-4	2180
Armidale	2011	5-14	4808
Armidale	2011	15-19	3082
Armidale	2011	20-24	3006
Armidale	2011	25-34	3640
Armidale	2011	35-44	4154
Armidale	2011	45-54	4952
Armidale	2011	55-64	4559
Armidale	2011	65-74	3107
Armidale	2011	75-84	1757
Armidale	2011	85+	696
Armidale	2016	0-4	2077
Armidale	2016	5-14	4687
Armidale	2016	15-19	2965
Armidale	2016	20-24	3094
Armidale	2016	25-34	4098
Armidale	2016	35-44	3940
Armidale	2016	45-54	4779
Armidale	2016	55-64	4759
Armidale	2016	65-74	3815
Armidale	2016	75-84	2059
Armidale	2016	85+	825
Inverell - Tenterfield	2006	0-4	2413
Inverell - Tenterfield	2006	5-14	5507
Inverell - Tenterfield	2006	15-19	2212
Inverell - Tenterfield	2006	20-24	1567
Inverell - Tenterfield	2006	25-34	3628
Inverell - Tenterfield	2006	35-44	4755
Inverell - Tenterfield	2006	45-54	5173
Inverell - Tenterfield	2006	55-64	5147
Inverell - Tenterfield	2006	65-74	3787
Inverell - Tenterfield	2006	75-84	2306
Inverell - Tenterfield	2006	85+	867
Inverell - Tenterfield	2011	0-4	2433
Inverell - Tenterfield	2011	5-14	5097
Inverell - Tenterfield	2011	15-19	2320
Inverell - Tenterfield	2011	20-24	1565
Inverell - Tenterfield	2011	25-34	3393
Inverell - Tenterfield	2011	35-44	4416
Inverell - Tenterfield	2011	45-54	5276
Inverell - Tenterfield	2011	55-64	5442
Inverell - Tenterfield	2011	65-74	4428
Inverell - Tenterfield	2011	75-84	2474
Inverell - Tenterfield	2011	85+	900
Inverell - Tenterfield	2016	0-4	2184
Inverell - Tenterfield	2016	5-14	4848
Inverell - Tenterfield	2016	15-19	2188
Inverell - Tenterfield	2016	20-24	1774
Inverell - Tenterfield	2016	25-34	3454
Inverell - Tenterfield	2016	35-44	3979
Inverell - Tenterfield	2016	45-54	4834
Inverell - Tenterfield	2016	55-64	5792
Inverell - Tenterfield	2016	65-74	5299
Inverell - Tenterfield	2016	75-84	2941
Inverell - Tenterfield	2016	85+	1050
Moree - Narrabri	2006	0-4	2129
Moree - Narrabri	2006	5-14	4178
Moree - Narrabri	2006	15-19	1637
Moree - Narrabri	2006	20-24	1427
Moree - Narrabri	2006	25-34	3468
Moree - Narrabri	2006	35-44	3869
Moree - Narrabri	2006	45-54	3626
Moree - Narrabri	2006	55-64	2946
Moree - Narrabri	2006	65-74	1825
Moree - Narrabri	2006	75-84	1007
Moree - Narrabri	2006	85+	297
Moree - Narrabri	2011	0-4	2123
Moree - Narrabri	2011	5-14	3751
Moree - Narrabri	2011	15-19	1609
Moree - Narrabri	2011	20-24	1474
Moree - Narrabri	2011	25-34	3126
Moree - Narrabri	2011	35-44	3435
Moree - Narrabri	2011	45-54	3613
Moree - Narrabri	2011	55-64	3032
Moree - Narrabri	2011	65-74	2061
Moree - Narrabri	2011	75-84	1083
Moree - Narrabri	2011	85+	375
Moree - Narrabri	2016	0-4	1967
Moree - Narrabri	2016	5-14	3604
Moree - Narrabri	2016	15-19	1481
Moree - Narrabri	2016	20-24	1385
Moree - Narrabri	2016	25-34	3103
Moree - Narrabri	2016	35-44	3089
Moree - Narrabri	2016	45-54	3495
Moree - Narrabri	2016	55-64	3351
Moree - Narrabri	2016	65-74	2438
Moree - Narrabri	2016	75-84	1300
Moree - Narrabri	2016	85+	406
Tamworth - Gunnedah	2006	0-4	4828
Tamworth - Gunnedah	2006	5-14	10990
Tamworth - Gunnedah	2006	15-19	5284
Tamworth - Gunnedah	2006	20-24	3802
Tamworth - Gunnedah	2006	25-34	7851
Tamworth - Gunnedah	2006	35-44	9685
Tamworth - Gunnedah	2006	45-54	10453
Tamworth - Gunnedah	2006	55-64	9052
Tamworth - Gunnedah	2006	65-74	6450
Tamworth - Gunnedah	2006	75-84	4126
Tamworth - Gunnedah	2006	85+	1348
Tamworth - Gunnedah	2011	0-4	5347
Tamworth - Gunnedah	2011	5-14	10693
Tamworth - Gunnedah	2011	15-19	5216
Tamworth - Gunnedah	2011	20-24	4170
Tamworth - Gunnedah	2011	25-34	8182
Tamworth - Gunnedah	2011	35-44	9452
Tamworth - Gunnedah	2011	45-54	10508
Tamworth - Gunnedah	2011	55-64	9861
Tamworth - Gunnedah	2011	65-74	7338
Tamworth - Gunnedah	2011	75-84	4394
Tamworth - Gunnedah	2011	85+	1643
Tamworth - Gunnedah	2016	0-4	5331
Tamworth - Gunnedah	2016	5-14	10935
Tamworth - Gunnedah	2016	15-19	4953
Tamworth - Gunnedah	2016	20-24	4257
Tamworth - Gunnedah	2016	25-34	9564
Tamworth - Gunnedah	2016	35-44	9258
Tamworth - Gunnedah	2016	45-54	10287
Tamworth - Gunnedah	2016	55-64	10530
Tamworth - Gunnedah	2016	65-74	8426
Tamworth - Gunnedah	2016	75-84	4985
Tamworth - Gunnedah	2016	85+	1969
Lake Macquarie - East	2006	0-4	6570
Lake Macquarie - East	2006	5-14	15606
Lake Macquarie - East	2006	15-19	8020
Lake Macquarie - East	2006	20-24	6553
Lake Macquarie - East	2006	25-34	12027
Lake Macquarie - East	2006	35-44	15724
Lake Macquarie - East	2006	45-54	16630
Lake Macquarie - East	2006	55-64	14360
Lake Macquarie - East	2006	65-74	9891
Lake Macquarie - East	2006	75-84	7242
Lake Macquarie - East	2006	85+	2077
Lake Macquarie - East	2011	0-4	7069
Lake Macquarie - East	2011	5-14	14669
Lake Macquarie - East	2011	15-19	8009
Lake Macquarie - East	2011	20-24	6628
Lake Macquarie - East	2011	25-34	12335
Lake Macquarie - East	2011	35-44	15324
Lake Macquarie - East	2011	45-54	16483
Lake Macquarie - East	2011	55-64	15250
Lake Macquarie - East	2011	65-74	11001
Lake Macquarie - East	2011	75-84	7321
Lake Macquarie - East	2011	85+	2775
Lake Macquarie - East	2016	0-4	7106
Lake Macquarie - East	2016	5-14	14863
Lake Macquarie - East	2016	15-19	7423
Lake Macquarie - East	2016	20-24	6660
Lake Macquarie - East	2016	25-34	13203
Lake Macquarie - East	2016	35-44	14552
Lake Macquarie - East	2016	45-54	16259
Lake Macquarie - East	2016	55-64	15826
Lake Macquarie - East	2016	65-74	13193
Lake Macquarie - East	2016	75-84	7646
Lake Macquarie - East	2016	85+	3279
Lake Macquarie - West	2006	0-4	4033
Lake Macquarie - West	2006	5-14	9430
Lake Macquarie - West	2006	15-19	4741
Lake Macquarie - West	2006	20-24	3634
Lake Macquarie - West	2006	25-34	7154
Lake Macquarie - West	2006	35-44	8831
Lake Macquarie - West	2006	45-54	9469
Lake Macquarie - West	2006	55-64	8390
Lake Macquarie - West	2006	65-74	5610
Lake Macquarie - West	2006	75-84	4117
Lake Macquarie - West	2006	85+	1554
Lake Macquarie - West	2011	0-4	4069
Lake Macquarie - West	2011	5-14	8953
Lake Macquarie - West	2011	15-19	4867
Lake Macquarie - West	2011	20-24	4061
Lake Macquarie - West	2011	25-34	7068
Lake Macquarie - West	2011	35-44	8686
Lake Macquarie - West	2011	45-54	9597
Lake Macquarie - West	2011	55-64	9430
Lake Macquarie - West	2011	65-74	6871
Lake Macquarie - West	2011	75-84	4411
Lake Macquarie - West	2011	85+	2007
Lake Macquarie - West	2016	0-4	4596
Lake Macquarie - West	2016	5-14	9085
Lake Macquarie - West	2016	15-19	4668
Lake Macquarie - West	2016	20-24	4166
Lake Macquarie - West	2016	25-34	8300
Lake Macquarie - West	2016	35-44	8775
Lake Macquarie - West	2016	45-54	9546
Lake Macquarie - West	2016	55-64	10044
Lake Macquarie - West	2016	65-74	8862
Lake Macquarie - West	2016	75-84	4831
Lake Macquarie - West	2016	85+	2330
Newcastle	2006	0-4	8676
Newcastle	2006	5-14	16976
Newcastle	2006	15-19	9811
Newcastle	2006	20-24	12842
Newcastle	2006	25-34	20872
Newcastle	2006	35-44	20269
Newcastle	2006	45-54	19984
Newcastle	2006	55-64	15553
Newcastle	2006	65-74	10815
Newcastle	2006	75-84	9225
Newcastle	2006	85+	3285
Newcastle	2011	0-4	9508
Newcastle	2011	5-14	17244
Newcastle	2011	15-19	9484
Newcastle	2011	20-24	13320
Newcastle	2011	25-34	22824
Newcastle	2011	35-44	20832
Newcastle	2011	45-54	20652
Newcastle	2011	55-64	17556
Newcastle	2011	65-74	11900
Newcastle	2011	75-84	8477
Newcastle	2011	85+	3952
Newcastle	2016	0-4	9665
Newcastle	2016	5-14	18099
Newcastle	2016	15-19	9330
Newcastle	2016	20-24	14072
Newcastle	2016	25-34	24838
Newcastle	2016	35-44	21005
Newcastle	2016	45-54	20756
Newcastle	2016	55-64	19270
Newcastle	2016	65-74	14221
Newcastle	2016	75-84	8303
Newcastle	2016	85+	4317
Richmond Valley - Coastal	2006	0-4	3868
Richmond Valley - Coastal	2006	5-14	9886
Richmond Valley - Coastal	2006	15-19	4841
Richmond Valley - Coastal	2006	20-24	3335
Richmond Valley - Coastal	2006	25-34	6906
Richmond Valley - Coastal	2006	35-44	10083
Richmond Valley - Coastal	2006	45-54	12142
Richmond Valley - Coastal	2006	55-64	9067
Richmond Valley - Coastal	2006	65-74	5727
Richmond Valley - Coastal	2006	75-84	4705
Richmond Valley - Coastal	2006	85+	1584
Richmond Valley - Coastal	2011	0-4	4068
Richmond Valley - Coastal	2011	5-14	9220
Richmond Valley - Coastal	2011	15-19	4352
Richmond Valley - Coastal	2011	20-24	3007
Richmond Valley - Coastal	2011	25-34	6504
Richmond Valley - Coastal	2011	35-44	9802
Richmond Valley - Coastal	2011	45-54	11657
Richmond Valley - Coastal	2011	55-64	11202
Richmond Valley - Coastal	2011	65-74	6827
Richmond Valley - Coastal	2011	75-84	4516
Richmond Valley - Coastal	2011	85+	2087
Richmond Valley - Coastal	2016	0-4	3854
Richmond Valley - Coastal	2016	5-14	9153
Richmond Valley - Coastal	2016	15-19	4278
Richmond Valley - Coastal	2016	20-24	2947
Richmond Valley - Coastal	2016	25-34	7353
Richmond Valley - Coastal	2016	35-44	9609
Richmond Valley - Coastal	2016	45-54	11284
Richmond Valley - Coastal	2016	55-64	12726
Richmond Valley - Coastal	2016	65-74	9579
Richmond Valley - Coastal	2016	75-84	4910
Richmond Valley - Coastal	2016	85+	2584
Richmond Valley - Hinterland	2006	0-4	4206
Richmond Valley - Hinterland	2006	5-14	10094
Richmond Valley - Hinterland	2006	15-19	5187
Richmond Valley - Hinterland	2006	20-24	3725
Richmond Valley - Hinterland	2006	25-34	6890
Richmond Valley - Hinterland	2006	35-44	9210
Richmond Valley - Hinterland	2006	45-54	10699
Richmond Valley - Hinterland	2006	55-64	7897
Richmond Valley - Hinterland	2006	65-74	5040
Richmond Valley - Hinterland	2006	75-84	3573
Richmond Valley - Hinterland	2006	85+	1347
Richmond Valley - Hinterland	2011	0-4	4356
Richmond Valley - Hinterland	2011	5-14	9552
Richmond Valley - Hinterland	2011	15-19	4826
Richmond Valley - Hinterland	2011	20-24	3804
Richmond Valley - Hinterland	2011	25-34	6709
Richmond Valley - Hinterland	2011	35-44	8463
Richmond Valley - Hinterland	2011	45-54	10503
Richmond Valley - Hinterland	2011	55-64	9959
Richmond Valley - Hinterland	2011	65-74	5857
Richmond Valley - Hinterland	2011	75-84	3728
Richmond Valley - Hinterland	2011	85+	1516
Richmond Valley - Hinterland	2016	0-4	3787
Richmond Valley - Hinterland	2016	5-14	8962
Richmond Valley - Hinterland	2016	15-19	4510
Richmond Valley - Hinterland	2016	20-24	3710
Richmond Valley - Hinterland	2016	25-34	6631
Richmond Valley - Hinterland	2016	35-44	7888
Richmond Valley - Hinterland	2016	45-54	9788
Richmond Valley - Hinterland	2016	55-64	10930
Richmond Valley - Hinterland	2016	65-74	7755
Richmond Valley - Hinterland	2016	75-84	4104
Richmond Valley - Hinterland	2016	85+	1878
Tweed Valley	2006	0-4	4230
Tweed Valley	2006	5-14	10386
Tweed Valley	2006	15-19	5087
Tweed Valley	2006	20-24	3410
Tweed Valley	2006	25-34	7080
Tweed Valley	2006	35-44	10109
Tweed Valley	2006	45-54	11361
Tweed Valley	2006	55-64	10059
Tweed Valley	2006	65-74	8785
Tweed Valley	2006	75-84	6832
Tweed Valley	2006	85+	1985
Tweed Valley	2011	0-4	4865
Tweed Valley	2011	5-14	10291
Tweed Valley	2011	15-19	5212
Tweed Valley	2011	20-24	3667
Tweed Valley	2011	25-34	7565
Tweed Valley	2011	35-44	10297
Tweed Valley	2011	45-54	12168
Tweed Valley	2011	55-64	11579
Tweed Valley	2011	65-74	9400
Tweed Valley	2011	75-84	7161
Tweed Valley	2011	85+	2902
Tweed Valley	2016	0-4	4779
Tweed Valley	2016	5-14	10546
Tweed Valley	2016	15-19	4990
Tweed Valley	2016	20-24	3929
Tweed Valley	2016	25-34	8219
Tweed Valley	2016	35-44	10268
Tweed Valley	2016	45-54	11917
Tweed Valley	2016	55-64	13583
Tweed Valley	2016	65-74	12026
Tweed Valley	2016	75-84	7535
Tweed Valley	2016	85+	3581
Griffith - Murrumbidgee (West)	2006	0-4	3443
Griffith - Murrumbidgee (West)	2006	5-14	7454
Griffith - Murrumbidgee (West)	2006	15-19	3529
Griffith - Murrumbidgee (West)	2006	20-24	2532
Griffith - Murrumbidgee (West)	2006	25-34	5596
Griffith - Murrumbidgee (West)	2006	35-44	6570
Griffith - Murrumbidgee (West)	2006	45-54	6272
Griffith - Murrumbidgee (West)	2006	55-64	4788
Griffith - Murrumbidgee (West)	2006	65-74	3611
Griffith - Murrumbidgee (West)	2006	75-84	2390
Griffith - Murrumbidgee (West)	2006	85+	697
Griffith - Murrumbidgee (West)	2011	0-4	3372
Griffith - Murrumbidgee (West)	2011	5-14	7115
Griffith - Murrumbidgee (West)	2011	15-19	3395
Griffith - Murrumbidgee (West)	2011	20-24	2616
Griffith - Murrumbidgee (West)	2011	25-34	5279
Griffith - Murrumbidgee (West)	2011	35-44	5952
Griffith - Murrumbidgee (West)	2011	45-54	6514
Griffith - Murrumbidgee (West)	2011	55-64	5275
Griffith - Murrumbidgee (West)	2011	65-74	3684
Griffith - Murrumbidgee (West)	2011	75-84	2500
Griffith - Murrumbidgee (West)	2011	85+	896
Griffith - Murrumbidgee (West)	2016	0-4	3220
Griffith - Murrumbidgee (West)	2016	5-14	6718
Griffith - Murrumbidgee (West)	2016	15-19	3245
Griffith - Murrumbidgee (West)	2016	20-24	2703
Griffith - Murrumbidgee (West)	2016	25-34	5925
Griffith - Murrumbidgee (West)	2016	35-44	5639
Griffith - Murrumbidgee (West)	2016	45-54	6342
Griffith - Murrumbidgee (West)	2016	55-64	6041
