SA3_NAME16	Year	BornAust	Sex	persons
Adelaide City	2016	0	M	4819
Adelaide City	2016	1	F	4793
Adelaide City	2016	1	M	5250
Adelaide Hills	2006	0	F	5063
Adelaide Hills	2006	0	M	5039
Adelaide Hills	2006	1	F	25709
Adelaide Hills	2006	1	M	25155
Adelaide Hills	2011	0	F	5702
Adelaide Hills	2011	0	M	5505
Adelaide Hills	2011	1	F	27710
Adelaide Hills	2011	1	M	27041
Adelaide Hills	2016	0	F	5788
Adelaide Hills	2016	0	M	5364
Adelaide Hills	2016	1	F	28657
Adelaide Hills	2016	1	M	28029
Burnside	2006	0	F	5456
Burnside	2006	0	M	4880
Burnside	2006	1	F	15696
Burnside	2006	1	M	13790
Burnside	2011	0	F	6103
Burnside	2011	0	M	5391
Burnside	2011	1	F	15208
Burnside	2011	1	M	13676
Burnside	2016	0	F	7131
Burnside	2016	0	M	6256
Burnside	2016	1	F	15060
Burnside	2016	1	M	13573
Campbelltown (SA)	2006	0	F	7088
Campbelltown (SA)	2006	0	M	6615
Campbelltown (SA)	2006	1	F	15755
Campbelltown (SA)	2006	1	M	14688
Campbelltown (SA)	2011	0	F	8309
Campbelltown (SA)	2011	0	M	7577
Campbelltown (SA)	2011	1	F	15869
Campbelltown (SA)	2011	1	M	14968
Campbelltown (SA)	2016	0	F	8890
Campbelltown (SA)	2016	0	M	8297
Campbelltown (SA)	2016	1	F	16052
Campbelltown (SA)	2016	1	M	15285
Norwood - Payneham - St Peters	2006	0	F	4635
Norwood - Payneham - St Peters	2006	0	M	4115
Norwood - Payneham - St Peters	2006	1	F	12074
Norwood - Payneham - St Peters	2006	1	M	10751
Norwood - Payneham - St Peters	2011	0	F	5375
Norwood - Payneham - St Peters	2011	0	M	4780
Norwood - Payneham - St Peters	2011	1	F	12021
Norwood - Payneham - St Peters	2011	1	M	11043
Norwood - Payneham - St Peters	2016	0	F	5670
Norwood - Payneham - St Peters	2016	0	M	5043
Norwood - Payneham - St Peters	2016	1	F	11839
Norwood - Payneham - St Peters	2016	1	M	11043
Prospect - Walkerville	2006	0	F	2886
Prospect - Walkerville	2006	0	M	3014
Prospect - Walkerville	2006	1	F	9699
Prospect - Walkerville	2006	1	M	9084
Prospect - Walkerville	2011	0	F	3563
Prospect - Walkerville	2011	0	M	3566
Prospect - Walkerville	2011	1	F	9598
Prospect - Walkerville	2011	1	M	9087
Prospect - Walkerville	2016	0	F	3798
Prospect - Walkerville	2016	0	M	3778
Prospect - Walkerville	2016	1	F	9610
Prospect - Walkerville	2016	1	M	9494
Unley	2006	0	F	3918
Unley	2006	0	M	3606
Unley	2006	1	F	14197
Unley	2006	1	M	12290
Unley	2011	0	F	4482
Unley	2011	0	M	4044
Unley	2011	1	F	14168
Unley	2011	1	M	12432
Unley	2016	0	F	4944
Unley	2016	0	M	4407
Unley	2016	1	F	14079
Unley	2016	1	M	12478
Gawler - Two Wells	2006	0	F	2572
Gawler - Two Wells	2006	0	M	2432
Gawler - Two Wells	2006	1	F	11112
Gawler - Two Wells	2006	1	M	10697
Gawler - Two Wells	2011	0	F	2856
Gawler - Two Wells	2011	0	M	2720
Gawler - Two Wells	2011	1	F	12631
Gawler - Two Wells	2011	1	M	12099
Gawler - Two Wells	2016	0	F	2976
Gawler - Two Wells	2016	0	M	2687
Gawler - Two Wells	2016	1	F	13608
Gawler - Two Wells	2016	1	M	13250
Playford	2006	0	F	8205
Playford	2006	0	M	7592
Playford	2006	1	F	24941
Playford	2006	1	M	24997
Playford	2011	0	F	9054
Playford	2011	0	M	8401
Playford	2011	1	F	29125
Playford	2011	1	M	29049
Playford	2016	0	F	9987
Playford	2016	0	M	9284
Playford	2016	1	F	32106
Playford	2016	1	M	31897
Port Adelaide - East	2006	0	F	7329
Port Adelaide - East	2006	0	M	7442
Port Adelaide - East	2006	1	F	18546
Port Adelaide - East	2006	1	M	17885
Port Adelaide - East	2011	0	F	9780
Port Adelaide - East	2011	0	M	9966
Port Adelaide - East	2011	1	F	19160
Port Adelaide - East	2011	1	M	18930
Port Adelaide - East	2016	0	F	12385
Port Adelaide - East	2016	0	M	12689
Port Adelaide - East	2016	1	F	19736
Port Adelaide - East	2016	1	M	19600
Salisbury	2006	0	F	15274
Salisbury	2006	0	M	14828
Salisbury	2006	1	F	39943
Salisbury	2006	1	M	39643
Salisbury	2011	0	F	18233
Salisbury	2011	0	M	17389
Salisbury	2011	1	F	42786
Salisbury	2011	1	M	42720
Salisbury	2016	0	F	21665
Salisbury	2016	0	M	20776
Salisbury	2016	1	F	43142
Salisbury	2016	1	M	43539
Tea Tree Gully	2006	0	F	10851
Tea Tree Gully	2006	0	M	10193
Tea Tree Gully	2006	1	F	34239
Tea Tree Gully	2006	1	M	33041
Tea Tree Gully	2011	0	F	11180
Tea Tree Gully	2011	0	M	10557
Tea Tree Gully	2011	1	F	34020
Tea Tree Gully	2011	1	M	32846
Tea Tree Gully	2016	0	F	11532
Tea Tree Gully	2016	0	M	10556
Tea Tree Gully	2016	1	F	34406
Tea Tree Gully	2016	1	M	33366
Holdfast Bay	2006	0	F	3378
Holdfast Bay	2006	0	M	3082
Holdfast Bay	2006	1	F	12629
Holdfast Bay	2006	1	M	11065
Holdfast Bay	2011	0	F	3881
Holdfast Bay	2011	0	M	3609
Holdfast Bay	2011	1	F	12561
Holdfast Bay	2011	1	M	11270
Holdfast Bay	2016	0	F	3944
Holdfast Bay	2016	0	M	3544
Holdfast Bay	2016	1	F	12556
Holdfast Bay	2016	1	M	11505
Marion	2006	0	F	9312
Marion	2006	0	M	8599
Marion	2006	1	F	30292
Marion	2006	1	M	27893
Marion	2011	0	F	11107
Marion	2011	0	M	10177
Marion	2011	1	F	30879
Marion	2011	1	M	28836
Marion	2016	0	F	12931
Marion	2016	0	M	11689
Marion	2016	1	F	31657
Marion	2016	1	M	29589
Mitcham	2006	0	F	6638
Mitcham	2006	0	M	6042
Mitcham	2006	1	F	23752
Mitcham	2006	1	M	22074
Mitcham	2011	0	F	7099
Mitcham	2011	0	M	6561
Mitcham	2011	1	F	23731
Mitcham	2011	1	M	22260
Mitcham	2016	0	F	7529
Mitcham	2016	0	M	6821
Mitcham	2016	1	F	24088
Mitcham	2016	1	M	22519
Onkaparinga	2006	0	F	16264
Onkaparinga	2006	0	M	15284
Onkaparinga	2006	1	F	56805
Onkaparinga	2006	1	M	55348
Onkaparinga	2011	0	F	18171
Onkaparinga	2011	0	M	16967
Onkaparinga	2011	1	F	60618
Onkaparinga	2011	1	M	58913
Onkaparinga	2016	0	F	18581
Onkaparinga	2016	0	M	17019
Onkaparinga	2016	1	F	62271
Onkaparinga	2016	1	M	60596
Charles Sturt	2006	0	F	12991
Charles Sturt	2006	0	M	12142
Charles Sturt	2006	1	F	34243
Charles Sturt	2006	1	M	32664
Charles Sturt	2011	0	F	14417
Charles Sturt	2011	0	M	13614
Charles Sturt	2011	1	F	35491
Charles Sturt	2011	1	M	33994
Charles Sturt	2016	0	F	15640
Charles Sturt	2016	0	M	14356
Charles Sturt	2016	1	F	36882
Charles Sturt	2016	1	M	35779
Port Adelaide - West	2006	0	F	6956
Port Adelaide - West	2006	0	M	6395
Port Adelaide - West	2006	1	F	18066
Port Adelaide - West	2006	1	M	17373
Port Adelaide - West	2011	0	F	8145
Port Adelaide - West	2011	0	M	7823
Port Adelaide - West	2011	1	F	18840
Port Adelaide - West	2011	1	M	18488
Port Adelaide - West	2016	0	F	8668
Port Adelaide - West	2016	0	M	8115
Port Adelaide - West	2016	1	F	18975
Port Adelaide - West	2016	1	M	18567
West Torrens	2006	0	F	7039
West Torrens	2006	0	M	6949
West Torrens	2006	1	F	19426
West Torrens	2006	1	M	18152
West Torrens	2011	0	F	8516
West Torrens	2011	0	M	8309
West Torrens	2011	1	F	19791
West Torrens	2011	1	M	18645
West Torrens	2016	0	F	9484
West Torrens	2016	0	M	9053
West Torrens	2016	1	F	20187
West Torrens	2016	1	M	19173
Barossa	2006	0	F	1892
Barossa	2006	0	M	1810
Barossa	2006	1	F	13034
Barossa	2006	1	M	13256
Barossa	2011	0	F	2056
Barossa	2011	0	M	1896
Barossa	2011	1	F	13947
Barossa	2011	1	M	14067
Barossa	2016	0	F	2070
Barossa	2016	0	M	1895
Barossa	2016	1	F	14605
Barossa	2016	1	M	14691
Lower North	2006	0	F	950
Lower North	2006	0	M	907
Lower North	2006	1	F	9038
Lower North	2006	1	M	9124
Lower North	2011	0	F	1080
Lower North	2011	0	M	1005
Lower North	2011	1	F	9431
Lower North	2011	1	M	9599
Lower North	2016	0	F	1108
Lower North	2016	0	M	1059
Lower North	2016	1	F	9229
Lower North	2016	1	M	9420
Mid North	2006	0	F	1055
Mid North	2006	0	M	981
Mid North	2006	1	F	12027
Mid North	2006	1	M	11855
Mid North	2011	0	F	1112
Mid North	2011	0	M	1032
Mid North	2011	1	F	12014
Mid North	2011	1	M	11894
Mid North	2016	0	F	1112
Mid North	2016	0	M	994
Mid North	2016	1	F	11627
Mid North	2016	1	M	11558
Yorke Peninsula	2006	0	F	1116
Yorke Peninsula	2006	0	M	1032
Yorke Peninsula	2006	1	F	9598
Yorke Peninsula	2006	1	M	9598
Yorke Peninsula	2011	0	F	1175
Yorke Peninsula	2011	0	M	1103
Yorke Peninsula	2011	1	F	10373
Yorke Peninsula	2011	1	M	10419
Yorke Peninsula	2016	0	F	1207
Yorke Peninsula	2016	0	M	1112
Yorke Peninsula	2016	1	F	10225
Yorke Peninsula	2016	1	M	10606
Eyre Peninsula and South West	2006	0	F	3318
Eyre Peninsula and South West	2006	0	M	3200
Eyre Peninsula and South West	2006	1	F	21956
Eyre Peninsula and South West	2006	1	M	22855
Eyre Peninsula and South West	2011	0	F	3477
Eyre Peninsula and South West	2011	0	M	3272
Eyre Peninsula and South West	2011	1	F	23051
Eyre Peninsula and South West	2011	1	M	23688
Eyre Peninsula and South West	2016	0	F	3322
Eyre Peninsula and South West	2016	0	M	3029
Eyre Peninsula and South West	2016	1	F	22341
Eyre Peninsula and South West	2016	1	M	23229
Outback - North and East	2006	0	F	1035
Outback - North and East	2006	0	M	1505
Outback - North and East	2006	1	F	10783
Outback - North and East	2006	1	M	11397
Outback - North and East	2011	0	F	1148
Outback - North and East	2011	0	M	1515
Outback - North and East	2011	1	F	10825
Outback - North and East	2011	1	M	12133
Outback - North and East	2016	0	F	1093
Outback - North and East	2016	0	M	1291
Outback - North and East	2016	1	F	10017
Outback - North and East	2016	1	M	11075
Fleurieu - Kangaroo Island	2006	0	F	3501
Fleurieu - Kangaroo Island	2006	0	M	3209
Fleurieu - Kangaroo Island	2006	1	F	15953
Fleurieu - Kangaroo Island	2006	1	M	15435
Fleurieu - Kangaroo Island	2011	0	F	4258
Fleurieu - Kangaroo Island	2011	0	M	3814
Fleurieu - Kangaroo Island	2011	1	F	18442
Fleurieu - Kangaroo Island	2011	1	M	17587
Fleurieu - Kangaroo Island	2016	0	F	4494
Fleurieu - Kangaroo Island	2016	0	M	4008
Fleurieu - Kangaroo Island	2016	1	F	19602
Fleurieu - Kangaroo Island	2016	1	M	18597
Limestone Coast	2006	0	F	2635
Limestone Coast	2006	0	M	2573
Limestone Coast	2006	1	F	26670
Limestone Coast	2006	1	M	26780
Limestone Coast	2011	0	F	3030
Limestone Coast	2011	0	M	2962
Limestone Coast	2011	1	F	27256
Limestone Coast	2011	1	M	27447
Limestone Coast	2016	0	F	3225
Limestone Coast	2016	0	M	3239
Limestone Coast	2016	1	F	26432
Limestone Coast	2016	1	M	27329
Murray and Mallee	2006	0	F	3266
Murray and Mallee	2006	0	M	3331
Murray and Mallee	2006	1	F	27930
Murray and Mallee	2006	1	M	28394
Murray and Mallee	2011	0	F	3711
Murray and Mallee	2011	0	M	3733
Murray and Mallee	2011	1	F	27893
Murray and Mallee	2011	1	M	28448
Murray and Mallee	2016	0	F	4126
Murray and Mallee	2016	0	M	4053
Murray and Mallee	2016	1	F	27449
Murray and Mallee	2016	1	M	28382
Migratory - Offshore - Shipping (SA)	2006	0	F	0
Migratory - Offshore - Shipping (SA)	2006	0	M	5
Migratory - Offshore - Shipping (SA)	2006	1	F	0
Migratory - Offshore - Shipping (SA)	2006	1	M	3
Migratory - Offshore - Shipping (SA)	2011	0	F	0
Migratory - Offshore - Shipping (SA)	2011	0	M	0
Migratory - Offshore - Shipping (SA)	2011	1	F	0
Migratory - Offshore - Shipping (SA)	2011	1	M	0
Migratory - Offshore - Shipping (SA)	2016	0	F	0
Migratory - Offshore - Shipping (SA)	2016	0	M	3
Migratory - Offshore - Shipping (SA)	2016	1	F	0
Migratory - Offshore - Shipping (SA)	2016	1	M	0
No usual address (SA)	2006	0	F	309
No usual address (SA)	2006	0	M	354
No usual address (SA)	2006	1	F	710
No usual address (SA)	2006	1	M	987
No usual address (SA)	2011	0	F	288
No usual address (SA)	2011	0	M	383
No usual address (SA)	2011	1	F	832
No usual address (SA)	2011	1	M	1171
No usual address (SA)	2016	0	F	235
No usual address (SA)	2016	0	M	366
No usual address (SA)	2016	1	F	748
No usual address (SA)	2016	1	M	1137
Augusta - Margaret River - Busselton	2006	0	F	2892
Augusta - Margaret River - Busselton	2006	0	M	2743
Augusta - Margaret River - Busselton	2006	1	F	13976
Augusta - Margaret River - Busselton	2006	1	M	13755
Augusta - Margaret River - Busselton	2011	0	F	4000
Augusta - Margaret River - Busselton	2011	0	M	3615
Augusta - Margaret River - Busselton	2011	1	F	16240
Augusta - Margaret River - Busselton	2011	1	M	15745
Augusta - Margaret River - Busselton	2016	0	F	5099
Augusta - Margaret River - Busselton	2016	0	M	4590
Augusta - Margaret River - Busselton	2016	1	F	18770
Augusta - Margaret River - Busselton	2016	1	M	18288
Bunbury	2006	0	F	6404
Bunbury	2006	0	M	6259
Bunbury	2006	1	F	31867
Bunbury	2006	1	M	31798
Bunbury	2011	0	F	8746
Bunbury	2011	0	M	8965
Bunbury	2011	1	F	35588
Bunbury	2011	1	M	35385
Bunbury	2016	0	F	10045
Bunbury	2016	0	M	9350
Bunbury	2016	1	F	37750
Bunbury	2016	1	M	37245
Manjimup	2006	0	F	1807
Manjimup	2006	0	M	1669
Manjimup	2006	1	F	7852
Manjimup	2006	1	M	8064
Manjimup	2011	0	F	2015
Manjimup	2011	0	M	1924
Manjimup	2011	1	F	8333
Manjimup	2011	1	M	8447
Manjimup	2016	0	F	2038
Manjimup	2016	0	M	1930
Manjimup	2016	1	F	8231
Manjimup	2016	1	M	8306
Mandurah	2006	0	F	7248
Mandurah	2006	0	M	6695
Mandurah	2006	1	F	23967
Mandurah	2006	1	M	23319
Mandurah	2011	0	F	10474
Mandurah	2011	0	M	9684
Mandurah	2011	1	F	29442
Mandurah	2011	1	M	28246
Mandurah	2016	0	F	13222
Mandurah	2016	0	M	11909
Mandurah	2016	1	F	32899
Mandurah	2016	1	M	31601
Cottesloe - Claremont	2006	0	F	8970
Cottesloe - Claremont	2006	0	M	8444
Cottesloe - Claremont	2006	1	F	21137
Cottesloe - Claremont	2006	1	M	19231
Cottesloe - Claremont	2011	0	F	10352
Cottesloe - Claremont	2011	0	M	9625
Cottesloe - Claremont	2011	1	F	21125
Cottesloe - Claremont	2011	1	M	19529
Cottesloe - Claremont	2016	0	F	11030
Cottesloe - Claremont	2016	0	M	10343
Cottesloe - Claremont	2016	1	F	21686
Cottesloe - Claremont	2016	1	M	20619
Perth City	2006	0	F	12816
Perth City	2006	0	M	13097
Perth City	2006	1	F	22737
Perth City	2006	1	M	21699
Perth City	2011	0	F	17069
Perth City	2011	0	M	17723
Perth City	2011	1	F	24708
Perth City	2011	1	M	24416
Perth City	2016	0	F	19858
Perth City	2016	0	M	19410
Perth City	2016	1	F	26339
Perth City	2016	1	M	26168
Bayswater - Bassendean	2006	0	F	11612
Bayswater - Bassendean	2006	0	M	11388
Bayswater - Bassendean	2006	1	F	21389
Bayswater - Bassendean	2006	1	M	20724
Bayswater - Bassendean	2011	0	F	13906
Bayswater - Bassendean	2011	0	M	13900
Bayswater - Bassendean	2011	1	F	22281
Bayswater - Bassendean	2011	1	M	21910
Bayswater - Bassendean	2016	0	F	15256
Bayswater - Bassendean	2016	0	M	14707
Bayswater - Bassendean	2016	1	F	22622
Bayswater - Bassendean	2016	1	M	22644
Mundaring	2006	0	F	4607
Mundaring	2006	0	M	4628
Mundaring	2006	1	F	13265
Mundaring	2006	1	M	13862
Mundaring	2011	0	F	4870
Mundaring	2011	0	M	5992
Mundaring	2011	1	F	13774
Mundaring	2011	1	M	13631
Mundaring	2016	0	F	4993
Mundaring	2016	0	M	5174
Mundaring	2016	1	F	14018
Mundaring	2016	1	M	15408
Swan	2006	0	F	12485
Swan	2006	0	M	12049
Swan	2006	1	F	28933
Swan	2006	1	M	28488
Swan	2011	0	F	15985
Swan	2011	0	M	15292
Swan	2011	1	F	32995
Swan	2011	1	M	32951
Swan	2016	0	F	21709
Swan	2016	0	M	20845
Swan	2016	1	F	38638
Swan	2016	1	M	38507
Joondalup	2006	0	F	26643
Joondalup	2006	0	M	25501
Joondalup	2006	1	F	45431
Joondalup	2006	1	M	44420
Joondalup	2011	0	F	29221
Joondalup	2011	0	M	28207
Joondalup	2011	1	F	45224
Joondalup	2011	1	M	44139
Joondalup	2016	0	F	29829
Joondalup	2016	0	M	28733
Joondalup	2016	1	F	45130
Joondalup	2016	1	M	44529
Stirling	2006	0	F	26768
Stirling	2006	0	M	24943
Stirling	2006	1	F	50211
Stirling	2006	1	M	46708
Stirling	2011	0	F	32445
Stirling	2011	0	M	31391
Stirling	2011	1	F	53017
Stirling	2011	1	M	50083
Stirling	2016	0	F	37094
Stirling	2016	0	M	35663
Stirling	2016	1	F	54749
Stirling	2016	1	M	51994
Wanneroo	2006	0	F	19955
Wanneroo	2006	0	M	19287
Wanneroo	2006	1	F	32464
Wanneroo	2006	1	M	31851
Wanneroo	2011	0	F	30806
Wanneroo	2011	0	M	29651
Wanneroo	2011	1	F	42226
Wanneroo	2011	1	M	41268
Wanneroo	2016	0	F	39332
Wanneroo	2016	0	M	37684
Wanneroo	2016	1	F	49825
Wanneroo	2016	1	M	49136
Armadale	2006	0	F	7353
Armadale	2006	0	M	6902
Armadale	2006	1	F	16423
Armadale	2006	1	M	16311
Armadale	2011	0	F	9560
Armadale	2011	0	M	9121
Armadale	2011	1	F	19839
Armadale	2011	1	M	19781
Armadale	2016	0	F	14084
Armadale	2016	0	M	13473
Armadale	2016	1	F	23325
Armadale	2016	1	M	23399
Belmont - Victoria Park	2006	0	F	8646
Belmont - Victoria Park	2006	0	M	8579
Belmont - Victoria Park	2006	1	F	16235
Belmont - Victoria Park	2006	1	M	15977
Belmont - Victoria Park	2011	0	F	11968
Belmont - Victoria Park	2011	0	M	12709
Belmont - Victoria Park	2011	1	F	17050
Belmont - Victoria Park	2011	1	M	17032
Belmont - Victoria Park	2016	0	F	14044
Belmont - Victoria Park	2016	0	M	14518
Belmont - Victoria Park	2016	1	F	17420
Belmont - Victoria Park	2016	1	M	17886
Canning	2006	0	F	15943
Canning	2006	0	M	15098
Canning	2006	1	F	22680
Canning	2006	1	M	21572
Canning	2011	0	F	20410
Canning	2011	0	M	20216
Canning	2011	1	F	22148
Canning	2011	1	M	21448
Canning	2016	0	F	23221
Canning	2016	0	M	23447
Canning	2016	1	F	21223
Canning	2016	1	M	20758
Gosnells	2006	0	F	14713
Gosnells	2006	0	M	14216
Gosnells	2006	1	F	28130
Gosnells	2006	1	M	28622
Gosnells	2011	0	F	19901
Gosnells	2011	0	M	20323
Gosnells	2011	1	F	29778
Gosnells	2011	1	M	29777
Gosnells	2016	0	F	25471
Gosnells	2016	0	M	25623
Gosnells	2016	1	F	29468
Gosnells	2016	1	M	30976
Kalamunda	2006	0	F	6772
Kalamunda	2006	0	M	6384
Kalamunda	2006	1	F	16810
Kalamunda	2006	1	M	16694
Kalamunda	2011	0	F	7684
Kalamunda	2011	0	M	7257
Kalamunda	2011	1	F	18031
Kalamunda	2011	1	M	17779
Kalamunda	2016	0	F	8656
Kalamunda	2016	0	M	8037
Kalamunda	2016	1	F	18649
Kalamunda	2016	1	M	18612
Serpentine - Jarrahdale	2006	0	F	1526
Serpentine - Jarrahdale	2006	0	M	1534
Serpentine - Jarrahdale	2006	1	F	4559
Serpentine - Jarrahdale	2006	1	M	4838
Serpentine - Jarrahdale	2011	0	F	2095
Serpentine - Jarrahdale	2011	0	M	2204
Serpentine - Jarrahdale	2011	1	F	6289
Serpentine - Jarrahdale	2011	1	M	6397
Serpentine - Jarrahdale	2016	0	F	3427
Serpentine - Jarrahdale	2016	0	M	3376
Serpentine - Jarrahdale	2016	1	F	9015
Serpentine - Jarrahdale	2016	1	M	9349
South Perth	2006	0	F	6338
South Perth	2006	0	M	5992
South Perth	2006	1	F	11769
South Perth	2006	1	M	11094
South Perth	2011	0	F	7400
South Perth	2011	0	M	7110
South Perth	2011	1	F	12204
South Perth	2011	1	M	11466
South Perth	2016	0	F	7780
South Perth	2016	0	M	7361
South Perth	2016	1	F	12196
South Perth	2016	1	M	11788
Cockburn	2006	0	F	10281
Cockburn	2006	0	M	10294
Cockburn	2006	1	F	23570
Cockburn	2006	1	M	22882
Cockburn	2011	0	F	14159
Cockburn	2011	0	M	14051
Cockburn	2011	1	F	27733
Cockburn	2011	1	M	27285
Cockburn	2016	0	F	17810
Cockburn	2016	0	M	17054
Cockburn	2016	1	F	30638
Cockburn	2016	1	M	29937
Fremantle	2006	0	F	4540
Fremantle	2006	0	M	4439
Fremantle	2006	1	F	10345
Fremantle	2006	1	M	9754
Fremantle	2011	0	F	5164
Fremantle	2011	0	M	4943
Fremantle	2011	1	F	11087
Fremantle	2011	1	M	10412
Fremantle	2016	0	F	5428
Fremantle	2016	0	M	5067
Fremantle	2016	1	F	11804
Fremantle	2016	1	M	10919
Kwinana	2006	0	F	2934
Kwinana	2006	0	M	3000
Kwinana	2006	1	F	7174
Kwinana	2006	1	M	7778
Kwinana	2011	0	F	4057
Kwinana	2011	0	M	4588
Kwinana	2011	1	F	9223
Kwinana	2011	1	M	9025
Kwinana	2016	0	F	6659
Kwinana	2016	0	M	6730
Kwinana	2016	1	F	10858
Kwinana	2016	1	M	11684
Melville	2006	0	F	16013
Melville	2006	0	M	14445
Melville	2006	1	F	31257
Melville	2006	1	M	28454
Melville	2011	0	F	17509
Melville	2011	0	M	16180
Melville	2011	1	F	31356
Melville	2011	1	M	28977
Melville	2016	0	F	18256
Melville	2016	0	M	16573
Melville	2016	1	F	31429
Melville	2016	1	M	29662
Rockingham	2006	0	F	12094
Rockingham	2006	0	M	11680
Rockingham	2006	1	F	27239
Rockingham	2006	1	M	26776
Rockingham	2011	0	F	16636
Rockingham	2011	0	M	16093
Rockingham	2011	1	F	32996
Rockingham	2011	1	M	32438
Rockingham	2016	0	F	20347
Rockingham	2016	0	M	19304
Rockingham	2016	1	F	38213
Rockingham	2016	1	M	37572
Albany	2006	0	F	4559
Albany	2006	0	M	4279
Albany	2006	1	F	20026
Albany	2006	1	M	20313
Albany	2011	0	F	5348
Albany	2011	0	M	5133
Albany	2011	1	F	21271
Albany	2011	1	M	21051
Albany	2016	0	F	5726
Albany	2016	0	M	5282
Albany	2016	1	F	21304
Albany	2016	1	M	21798
Wheat Belt - North	2006	0	F	3717
Wheat Belt - North	2006	0	M	3529
Wheat Belt - North	2006	1	F	19117
Wheat Belt - North	2006	1	M	20336
Wheat Belt - North	2011	0	F	4399
Wheat Belt - North	2011	0	M	4293
Wheat Belt - North	2011	1	F	19858
Wheat Belt - North	2011	1	M	21076
Wheat Belt - North	2016	0	F	4724
Wheat Belt - North	2016	0	M	5042
Wheat Belt - North	2016	1	F	19289
Wheat Belt - North	2016	1	M	20831
Wheat Belt - South	2006	0	F	1205
Wheat Belt - South	2006	0	M	1021
Wheat Belt - South	2006	1	F	7956
Wheat Belt - South	2006	1	M	8520
Wheat Belt - South	2011	0	F	1326
Wheat Belt - South	2011	0	M	1358
Wheat Belt - South	2011	1	F	8083
Wheat Belt - South	2011	1	M	8709
Wheat Belt - South	2016	0	F	1340
Wheat Belt - South	2016	0	M	1228
Wheat Belt - South	2016	1	F	7454
Wheat Belt - South	2016	1	M	7911
Kimberley	2006	0	F	1107
Kimberley	2006	0	M	1198
Kimberley	2006	1	F	11317
Kimberley	2006	1	M	11816
Kimberley	2011	0	F	1730
Kimberley	2011	0	M	3213
Kimberley	2011	1	F	13170
Kimberley	2011	1	M	13488
Kimberley	2016	0	F	2142
Kimberley	2016	0	M	2013
Kimberley	2016	1	F	13050
Kimberley	2016	1	M	13162
East Pilbara	2006	0	F	1226
East Pilbara	2006	0	M	1563
East Pilbara	2006	1	F	5213
East Pilbara	2006	1	M	6164
East Pilbara	2011	0	F	1850
East Pilbara	2011	0	M	3153
East Pilbara	2011	1	F	6749
East Pilbara	2011	1	M	9878
East Pilbara	2016	0	F	2065
East Pilbara	2016	0	M	3001
East Pilbara	2016	1	F	6587
East Pilbara	2016	1	M	8998
West Pilbara	2006	0	F	1513
West Pilbara	2006	0	M	1790
West Pilbara	2006	1	F	7454
West Pilbara	2006	1	M	8724
West Pilbara	2011	0	F	2240
West Pilbara	2011	0	M	4413
West Pilbara	2011	1	F	8512
West Pilbara	2011	1	M	11669
West Pilbara	2016	0	F	2770
West Pilbara	2016	0	M	5121
West Pilbara	2016	1	F	8847
West Pilbara	2016	1	M	12770
Esperance	2006	0	F	867
Esperance	2006	0	M	965
Esperance	2006	1	F	5961
Esperance	2006	1	M	6133
Esperance	2011	0	F	1078
Esperance	2011	0	M	1037
Esperance	2011	1	F	6136
Esperance	2011	1	M	6292
Esperance	2016	0	F	1100
Esperance	2016	0	M	968
Esperance	2016	1	F	5831
Esperance	2016	1	M	6071
Gascoyne	2006	0	F	678
Gascoyne	2006	0	M	697
Gascoyne	2006	1	F	3211
Gascoyne	2006	1	M	3453
Gascoyne	2011	0	F	749
Gascoyne	2011	0	M	789
Gascoyne	2011	1	F	3261
Gascoyne	2011	1	M	3575
Gascoyne	2016	0	F	816
Gascoyne	2016	0	M	780
Gascoyne	2016	1	F	3045
Gascoyne	2016	1	M	3467
Goldfields	2006	0	F	2723
Goldfields	2006	0	M	3148
Goldfields	2006	1	F	12840
Goldfields	2006	1	M	14088
Goldfields	2011	0	F	4024
Goldfields	2011	0	M	4804
Goldfields	2011	1	F	13177
Goldfields	2011	1	M	14743
Goldfields	2016	0	F	4080
Goldfields	2016	0	M	4517
Goldfields	2016	1	F	12268
Goldfields	2016	1	M	13687
Mid West	2006	0	F	2764
Mid West	2006	0	M	2787
Mid West	2006	1	F	19027
Mid West	2006	1	M	19675
Mid West	2011	0	F	3677
Mid West	2011	0	M	4010
Mid West	2011	1	F	20783
Mid West	2011	1	M	21617
Mid West	2016	0	F	3977
Mid West	2016	0	M	3766
Mid West	2016	1	F	20035
Mid West	2016	1	M	20856
Migratory - Offshore - Shipping (WA)	2006	0	F	12
Migratory - Offshore - Shipping (WA)	2006	0	M	105
Migratory - Offshore - Shipping (WA)	2006	1	F	17
Migratory - Offshore - Shipping (WA)	2006	1	M	179
Migratory - Offshore - Shipping (WA)	2011	0	F	9
Migratory - Offshore - Shipping (WA)	2011	0	M	110
Migratory - Offshore - Shipping (WA)	2011	1	F	23
Migratory - Offshore - Shipping (WA)	2011	1	M	214
Migratory - Offshore - Shipping (WA)	2016	0	F	9
Migratory - Offshore - Shipping (WA)	2016	0	M	164
Migratory - Offshore - Shipping (WA)	2016	1	F	16
Migratory - Offshore - Shipping (WA)	2016	1	M	177
No usual address (WA)	2006	0	F	719
No usual address (WA)	2006	0	M	935
No usual address (WA)	2006	1	F	1566
No usual address (WA)	2006	1	M	2055
No usual address (WA)	2011	0	F	962
No usual address (WA)	2011	0	M	1327
No usual address (WA)	2011	1	F	1804
