SA3_NAME16	Year	NonSchoolQualification	Sex	persons
Mitcham	2006	Certificate III and IV Level	M	4039
Mitcham	2006	Advanced Diploma and Diploma	F	2694
Mitcham	2006	Advanced Diploma and Diploma	M	2116
Mitcham	2006	Bachelor	F	5194
Mitcham	2006	Bachelor	M	4473
Mitcham	2006	Graduate Diploma and Graduate Certificate	F	883
Mitcham	2006	Graduate Diploma and Graduate Certificate	M	503
Mitcham	2006	Postgraduate	F	999
Mitcham	2006	Postgraduate	M	1489
Mitcham	2011		F	18044
Mitcham	2011		M	15442
Mitcham	2011	Certificate nfd	F	497
Mitcham	2011	Certificate nfd	M	375
Mitcham	2011	Certificate I and II Level	F	299
Mitcham	2011	Certificate I and II Level	M	215
Mitcham	2011	Certificate III and IV Level	F	1705
Mitcham	2011	Certificate III and IV Level	M	4110
Mitcham	2011	Advanced Diploma and Diploma	F	2772
Mitcham	2011	Advanced Diploma and Diploma	M	2259
Mitcham	2011	Bachelor	F	6071
Mitcham	2011	Bachelor	M	4931
Mitcham	2011	Graduate Diploma and Graduate Certificate	F	1041
Mitcham	2011	Graduate Diploma and Graduate Certificate	M	627
Mitcham	2011	Postgraduate	F	1426
Mitcham	2011	Postgraduate	M	1845
Mitcham	2016		F	17221
Mitcham	2016		M	15213
Mitcham	2016	Certificate nfd	F	554
Mitcham	2016	Certificate nfd	M	401
Mitcham	2016	Certificate I and II Level	F	263
Mitcham	2016	Certificate I and II Level	M	183
Mitcham	2016	Certificate III and IV Level	F	1918
Mitcham	2016	Certificate III and IV Level	M	4155
Mitcham	2016	Advanced Diploma and Diploma	F	2863
Mitcham	2016	Advanced Diploma and Diploma	M	2359
Mitcham	2016	Bachelor	F	6879
Mitcham	2016	Bachelor	M	5396
Mitcham	2016	Graduate Diploma and Graduate Certificate	F	1242
Mitcham	2016	Graduate Diploma and Graduate Certificate	M	713
Mitcham	2016	Postgraduate	F	1979
Mitcham	2016	Postgraduate	M	2192
Onkaparinga	2006		F	57061
Onkaparinga	2006		M	48569
Onkaparinga	2006	Certificate nfd	F	1582
Onkaparinga	2006	Certificate nfd	M	958
Onkaparinga	2006	Certificate I and II Level	F	1161
Onkaparinga	2006	Certificate I and II Level	M	703
Onkaparinga	2006	Certificate III and IV Level	F	5799
Onkaparinga	2006	Certificate III and IV Level	M	15571
Onkaparinga	2006	Advanced Diploma and Diploma	F	4443
Onkaparinga	2006	Advanced Diploma and Diploma	M	3556
Onkaparinga	2006	Bachelor	F	5177
Onkaparinga	2006	Bachelor	M	3599
Onkaparinga	2006	Graduate Diploma and Graduate Certificate	F	743
Onkaparinga	2006	Graduate Diploma and Graduate Certificate	M	491
Onkaparinga	2006	Postgraduate	F	535
Onkaparinga	2006	Postgraduate	M	740
Onkaparinga	2011		F	56021
Onkaparinga	2011		M	49237
Onkaparinga	2011	Certificate nfd	F	1646
Onkaparinga	2011	Certificate nfd	M	888
Onkaparinga	2011	Certificate I and II Level	F	1450
Onkaparinga	2011	Certificate I and II Level	M	792
Onkaparinga	2011	Certificate III and IV Level	F	8000
Onkaparinga	2011	Certificate III and IV Level	M	17824
Onkaparinga	2011	Advanced Diploma and Diploma	F	5732
Onkaparinga	2011	Advanced Diploma and Diploma	M	4106
Onkaparinga	2011	Bachelor	F	6949
Onkaparinga	2011	Bachelor	M	4571
Onkaparinga	2011	Graduate Diploma and Graduate Certificate	F	1048
Onkaparinga	2011	Graduate Diploma and Graduate Certificate	M	593
Onkaparinga	2011	Postgraduate	F	936
Onkaparinga	2011	Postgraduate	M	1025
Onkaparinga	2016		F	53748
Onkaparinga	2016		M	48180
Onkaparinga	2016	Certificate nfd	F	1910
Onkaparinga	2016	Certificate nfd	M	1262
Onkaparinga	2016	Certificate I and II Level	F	1516
Onkaparinga	2016	Certificate I and II Level	M	908
Onkaparinga	2016	Certificate III and IV Level	F	10030
Onkaparinga	2016	Certificate III and IV Level	M	19527
Onkaparinga	2016	Advanced Diploma and Diploma	F	7373
Onkaparinga	2016	Advanced Diploma and Diploma	M	5106
Onkaparinga	2016	Bachelor	F	8357
Onkaparinga	2016	Bachelor	M	5200
Onkaparinga	2016	Graduate Diploma and Graduate Certificate	F	1401
Onkaparinga	2016	Graduate Diploma and Graduate Certificate	M	724
Onkaparinga	2016	Postgraduate	F	1437
Onkaparinga	2016	Postgraduate	M	1363
Charles Sturt	2006		F	37693
Charles Sturt	2006		M	31282
Charles Sturt	2006	Certificate nfd	F	808
Charles Sturt	2006	Certificate nfd	M	519
Charles Sturt	2006	Certificate I and II Level	F	543
Charles Sturt	2006	Certificate I and II Level	M	299
Charles Sturt	2006	Certificate III and IV Level	F	2889
Charles Sturt	2006	Certificate III and IV Level	M	8527
Charles Sturt	2006	Advanced Diploma and Diploma	F	2846
Charles Sturt	2006	Advanced Diploma and Diploma	M	2476
Charles Sturt	2006	Bachelor	F	4255
Charles Sturt	2006	Bachelor	M	3626
Charles Sturt	2006	Graduate Diploma and Graduate Certificate	F	571
Charles Sturt	2006	Graduate Diploma and Graduate Certificate	M	365
Charles Sturt	2006	Postgraduate	F	567
Charles Sturt	2006	Postgraduate	M	706
Charles Sturt	2011		F	36017
Charles Sturt	2011		M	30938
Charles Sturt	2011	Certificate nfd	F	821
Charles Sturt	2011	Certificate nfd	M	515
Charles Sturt	2011	Certificate I and II Level	F	556
Charles Sturt	2011	Certificate I and II Level	M	346
Charles Sturt	2011	Certificate III and IV Level	F	3669
Charles Sturt	2011	Certificate III and IV Level	M	9054
Charles Sturt	2011	Advanced Diploma and Diploma	F	3526
Charles Sturt	2011	Advanced Diploma and Diploma	M	2868
Charles Sturt	2011	Bachelor	F	5741
Charles Sturt	2011	Bachelor	M	4640
Charles Sturt	2011	Graduate Diploma and Graduate Certificate	F	810
Charles Sturt	2011	Graduate Diploma and Graduate Certificate	M	504
Charles Sturt	2011	Postgraduate	F	1069
Charles Sturt	2011	Postgraduate	M	1156
Charles Sturt	2016		F	34954
Charles Sturt	2016		M	30586
Charles Sturt	2016	Certificate nfd	F	978
Charles Sturt	2016	Certificate nfd	M	692
Charles Sturt	2016	Certificate I and II Level	F	595
Charles Sturt	2016	Certificate I and II Level	M	426
Charles Sturt	2016	Certificate III and IV Level	F	4473
Charles Sturt	2016	Certificate III and IV Level	M	9727
Charles Sturt	2016	Advanced Diploma and Diploma	F	4278
Charles Sturt	2016	Advanced Diploma and Diploma	M	3557
Charles Sturt	2016	Bachelor	F	7418
Charles Sturt	2016	Bachelor	M	5906
Charles Sturt	2016	Graduate Diploma and Graduate Certificate	F	1039
Charles Sturt	2016	Graduate Diploma and Graduate Certificate	M	614
Charles Sturt	2016	Postgraduate	F	1804
Charles Sturt	2016	Postgraduate	M	1650
Port Adelaide - West	2006		F	21039
Port Adelaide - West	2006		M	18083
Port Adelaide - West	2006	Certificate nfd	F	391
Port Adelaide - West	2006	Certificate nfd	M	233
Port Adelaide - West	2006	Certificate I and II Level	F	281
Port Adelaide - West	2006	Certificate I and II Level	M	184
Port Adelaide - West	2006	Certificate III and IV Level	F	1620
Port Adelaide - West	2006	Certificate III and IV Level	M	4510
Port Adelaide - West	2006	Advanced Diploma and Diploma	F	1243
Port Adelaide - West	2006	Advanced Diploma and Diploma	M	993
Port Adelaide - West	2006	Bachelor	F	1794
Port Adelaide - West	2006	Bachelor	M	1278
Port Adelaide - West	2006	Graduate Diploma and Graduate Certificate	F	265
Port Adelaide - West	2006	Graduate Diploma and Graduate Certificate	M	159
Port Adelaide - West	2006	Postgraduate	F	239
Port Adelaide - West	2006	Postgraduate	M	239
Port Adelaide - West	2011		F	20503
Port Adelaide - West	2011		M	18577
Port Adelaide - West	2011	Certificate nfd	F	376
Port Adelaide - West	2011	Certificate nfd	M	222
Port Adelaide - West	2011	Certificate I and II Level	F	369
Port Adelaide - West	2011	Certificate I and II Level	M	242
Port Adelaide - West	2011	Certificate III and IV Level	F	2197
Port Adelaide - West	2011	Certificate III and IV Level	M	5005
Port Adelaide - West	2011	Advanced Diploma and Diploma	F	1697
Port Adelaide - West	2011	Advanced Diploma and Diploma	M	1376
Port Adelaide - West	2011	Bachelor	F	2516
Port Adelaide - West	2011	Bachelor	M	1906
Port Adelaide - West	2011	Graduate Diploma and Graduate Certificate	F	378
Port Adelaide - West	2011	Graduate Diploma and Graduate Certificate	M	198
Port Adelaide - West	2011	Postgraduate	F	552
Port Adelaide - West	2011	Postgraduate	M	491
Port Adelaide - West	2016		F	19327
Port Adelaide - West	2016		M	17863
Port Adelaide - West	2016	Certificate nfd	F	499
Port Adelaide - West	2016	Certificate nfd	M	400
Port Adelaide - West	2016	Certificate I and II Level	F	387
Port Adelaide - West	2016	Certificate I and II Level	M	290
Port Adelaide - West	2016	Certificate III and IV Level	F	2733
Port Adelaide - West	2016	Certificate III and IV Level	M	5299
Port Adelaide - West	2016	Advanced Diploma and Diploma	F	2180
Port Adelaide - West	2016	Advanced Diploma and Diploma	M	1586
Port Adelaide - West	2016	Bachelor	F	3174
Port Adelaide - West	2016	Bachelor	M	2160
Port Adelaide - West	2016	Graduate Diploma and Graduate Certificate	F	501
Port Adelaide - West	2016	Graduate Diploma and Graduate Certificate	M	241
Port Adelaide - West	2016	Postgraduate	F	742
Port Adelaide - West	2016	Postgraduate	M	585
West Torrens	2006		F	19631
West Torrens	2006		M	16849
West Torrens	2006	Certificate nfd	F	446
West Torrens	2006	Certificate nfd	M	352
West Torrens	2006	Certificate I and II Level	F	320
West Torrens	2006	Certificate I and II Level	M	219
West Torrens	2006	Certificate III and IV Level	F	1759
West Torrens	2006	Certificate III and IV Level	M	4432
West Torrens	2006	Advanced Diploma and Diploma	F	1665
West Torrens	2006	Advanced Diploma and Diploma	M	1544
West Torrens	2006	Bachelor	F	3178
West Torrens	2006	Bachelor	M	2658
West Torrens	2006	Graduate Diploma and Graduate Certificate	F	458
West Torrens	2006	Graduate Diploma and Graduate Certificate	M	234
West Torrens	2006	Postgraduate	F	449
West Torrens	2006	Postgraduate	M	527
West Torrens	2011		F	18989
West Torrens	2011		M	16336
West Torrens	2011	Certificate nfd	F	404
West Torrens	2011	Certificate nfd	M	261
West Torrens	2011	Certificate I and II Level	F	349
West Torrens	2011	Certificate I and II Level	M	218
West Torrens	2011	Certificate III and IV Level	F	2005
West Torrens	2011	Certificate III and IV Level	M	4775
West Torrens	2011	Advanced Diploma and Diploma	F	2081
West Torrens	2011	Advanced Diploma and Diploma	M	1917
West Torrens	2011	Bachelor	F	4262
West Torrens	2011	Bachelor	M	3483
West Torrens	2011	Graduate Diploma and Graduate Certificate	F	578
West Torrens	2011	Graduate Diploma and Graduate Certificate	M	313
West Torrens	2011	Postgraduate	F	886
West Torrens	2011	Postgraduate	M	965
West Torrens	2016		F	18207
West Torrens	2016		M	16149
West Torrens	2016	Certificate nfd	F	537
West Torrens	2016	Certificate nfd	M	376
West Torrens	2016	Certificate I and II Level	F	321
West Torrens	2016	Certificate I and II Level	M	246
West Torrens	2016	Certificate III and IV Level	F	2304
West Torrens	2016	Certificate III and IV Level	M	4864
West Torrens	2016	Advanced Diploma and Diploma	F	2461
West Torrens	2016	Advanced Diploma and Diploma	M	2216
West Torrens	2016	Bachelor	F	5244
West Torrens	2016	Bachelor	M	4133
West Torrens	2016	Graduate Diploma and Graduate Certificate	F	725
West Torrens	2016	Graduate Diploma and Graduate Certificate	M	394
West Torrens	2016	Postgraduate	F	1491
West Torrens	2016	Postgraduate	M	1412
Barossa	2006		F	11913
Barossa	2006		M	10910
Barossa	2006	Certificate nfd	F	248
Barossa	2006	Certificate nfd	M	201
Barossa	2006	Certificate I and II Level	F	225
Barossa	2006	Certificate I and II Level	M	121
Barossa	2006	Certificate III and IV Level	F	1066
Barossa	2006	Certificate III and IV Level	M	2995
Barossa	2006	Advanced Diploma and Diploma	F	903
Barossa	2006	Advanced Diploma and Diploma	M	650
Barossa	2006	Bachelor	F	1020
Barossa	2006	Bachelor	M	708
Barossa	2006	Graduate Diploma and Graduate Certificate	F	159
Barossa	2006	Graduate Diploma and Graduate Certificate	M	103
Barossa	2006	Postgraduate	F	88
Barossa	2006	Postgraduate	M	126
Barossa	2011		F	11596
Barossa	2011		M	10903
Barossa	2011	Certificate nfd	F	333
Barossa	2011	Certificate nfd	M	188
Barossa	2011	Certificate I and II Level	F	277
Barossa	2011	Certificate I and II Level	M	135
Barossa	2011	Certificate III and IV Level	F	1574
Barossa	2011	Certificate III and IV Level	M	3492
Barossa	2011	Advanced Diploma and Diploma	F	1145
Barossa	2011	Advanced Diploma and Diploma	M	772
Barossa	2011	Bachelor	F	1286
Barossa	2011	Bachelor	M	838
Barossa	2011	Graduate Diploma and Graduate Certificate	F	243
Barossa	2011	Graduate Diploma and Graduate Certificate	M	124
Barossa	2011	Postgraduate	F	125
Barossa	2011	Postgraduate	M	167
Barossa	2016		F	11448
Barossa	2016		M	11070
Barossa	2016	Certificate nfd	F	412
Barossa	2016	Certificate nfd	M	316
Barossa	2016	Certificate I and II Level	F	323
Barossa	2016	Certificate I and II Level	M	162
Barossa	2016	Certificate III and IV Level	F	2006
Barossa	2016	Certificate III and IV Level	M	3892
Barossa	2016	Advanced Diploma and Diploma	F	1461
Barossa	2016	Advanced Diploma and Diploma	M	954
Barossa	2016	Bachelor	F	1600
Barossa	2016	Bachelor	M	1000
Barossa	2016	Graduate Diploma and Graduate Certificate	F	275
Barossa	2016	Graduate Diploma and Graduate Certificate	M	136
Barossa	2016	Postgraduate	F	245
Barossa	2016	Postgraduate	M	196
Lower North	2006		F	8232
Lower North	2006		M	7992
Lower North	2006	Certificate nfd	F	167
Lower North	2006	Certificate nfd	M	112
Lower North	2006	Certificate I and II Level	F	134
Lower North	2006	Certificate I and II Level	M	79
Lower North	2006	Certificate III and IV Level	F	687
Lower North	2006	Certificate III and IV Level	M	1699
Lower North	2006	Advanced Diploma and Diploma	F	543
Lower North	2006	Advanced Diploma and Diploma	M	313
Lower North	2006	Bachelor	F	632
Lower North	2006	Bachelor	M	383
Lower North	2006	Graduate Diploma and Graduate Certificate	F	117
Lower North	2006	Graduate Diploma and Graduate Certificate	M	46
Lower North	2006	Postgraduate	F	48
Lower North	2006	Postgraduate	M	58
Lower North	2011		F	7947
Lower North	2011		M	7876
Lower North	2011	Certificate nfd	F	193
Lower North	2011	Certificate nfd	M	130
Lower North	2011	Certificate I and II Level	F	153
Lower North	2011	Certificate I and II Level	M	96
Lower North	2011	Certificate III and IV Level	F	953
Lower North	2011	Certificate III and IV Level	M	2003
Lower North	2011	Advanced Diploma and Diploma	F	686
Lower North	2011	Advanced Diploma and Diploma	M	381
Lower North	2011	Bachelor	F	788
Lower North	2011	Bachelor	M	469
Lower North	2011	Graduate Diploma and Graduate Certificate	F	137
Lower North	2011	Graduate Diploma and Graduate Certificate	M	65
Lower North	2011	Postgraduate	F	93
Lower North	2011	Postgraduate	M	84
Lower North	2016		F	7589
Lower North	2016		M	7689
Lower North	2016	Certificate nfd	F	220
Lower North	2016	Certificate nfd	M	171
Lower North	2016	Certificate I and II Level	F	195
Lower North	2016	Certificate I and II Level	M	113
Lower North	2016	Certificate III and IV Level	F	1102
Lower North	2016	Certificate III and IV Level	M	2238
Lower North	2016	Advanced Diploma and Diploma	F	851
Lower North	2016	Advanced Diploma and Diploma	M	492
Lower North	2016	Bachelor	F	961
Lower North	2016	Bachelor	M	498
Lower North	2016	Graduate Diploma and Graduate Certificate	F	158
Lower North	2016	Graduate Diploma and Graduate Certificate	M	64
Lower North	2016	Postgraduate	F	116
Lower North	2016	Postgraduate	M	86
Mid North	2006		F	11329
Mid North	2006		M	10332
Mid North	2006	Certificate nfd	F	143
Mid North	2006	Certificate nfd	M	114
Mid North	2006	Certificate I and II Level	F	181
Mid North	2006	Certificate I and II Level	M	93
Mid North	2006	Certificate III and IV Level	F	815
Mid North	2006	Certificate III and IV Level	M	2316
Mid North	2006	Advanced Diploma and Diploma	F	544
Mid North	2006	Advanced Diploma and Diploma	M	321
Mid North	2006	Bachelor	F	698
Mid North	2006	Bachelor	M	336
Mid North	2006	Graduate Diploma and Graduate Certificate	F	109
Mid North	2006	Graduate Diploma and Graduate Certificate	M	52
Mid North	2006	Postgraduate	F	40
Mid North	2006	Postgraduate	M	44
Mid North	2011		F	10443
Mid North	2011		M	9875
Mid North	2011	Certificate nfd	F	195
Mid North	2011	Certificate nfd	M	117
Mid North	2011	Certificate I and II Level	F	250
Mid North	2011	Certificate I and II Level	M	104
Mid North	2011	Certificate III and IV Level	F	1064
Mid North	2011	Certificate III and IV Level	M	2617
Mid North	2011	Advanced Diploma and Diploma	F	703
Mid North	2011	Advanced Diploma and Diploma	M	356
Mid North	2011	Bachelor	F	837
Mid North	2011	Bachelor	M	382
Mid North	2011	Graduate Diploma and Graduate Certificate	F	140
Mid North	2011	Graduate Diploma and Graduate Certificate	M	59
Mid North	2011	Postgraduate	F	58
Mid North	2011	Postgraduate	M	63
Mid North	2016		F	9823
Mid North	2016		M	9331
Mid North	2016	Certificate nfd	F	231
Mid North	2016	Certificate nfd	M	152
Mid North	2016	Certificate I and II Level	F	234
Mid North	2016	Certificate I and II Level	M	162
Mid North	2016	Certificate III and IV Level	F	1351
Mid North	2016	Certificate III and IV Level	M	2871
Mid North	2016	Advanced Diploma and Diploma	F	893
Mid North	2016	Advanced Diploma and Diploma	M	453
Mid North	2016	Bachelor	F	963
Mid North	2016	Bachelor	M	415
Mid North	2016	Graduate Diploma and Graduate Certificate	F	161
Mid North	2016	Graduate Diploma and Graduate Certificate	M	66
Mid North	2016	Postgraduate	F	85
Mid North	2016	Postgraduate	M	81
Yorke Peninsula	2006		F	9211
Yorke Peninsula	2006		M	8422
Yorke Peninsula	2006	Certificate nfd	F	136
Yorke Peninsula	2006	Certificate nfd	M	120
Yorke Peninsula	2006	Certificate I and II Level	F	130
Yorke Peninsula	2006	Certificate I and II Level	M	66
Yorke Peninsula	2006	Certificate III and IV Level	F	704
Yorke Peninsula	2006	Certificate III and IV Level	M	2037
Yorke Peninsula	2006	Advanced Diploma and Diploma	F	495
Yorke Peninsula	2006	Advanced Diploma and Diploma	M	317
Yorke Peninsula	2006	Bachelor	F	560
Yorke Peninsula	2006	Bachelor	M	252
Yorke Peninsula	2006	Graduate Diploma and Graduate Certificate	F	72
Yorke Peninsula	2006	Graduate Diploma and Graduate Certificate	M	45
Yorke Peninsula	2006	Postgraduate	F	37
Yorke Peninsula	2006	Postgraduate	M	38
Yorke Peninsula	2011		F	9177
Yorke Peninsula	2011		M	8480
Yorke Peninsula	2011	Certificate nfd	F	186
Yorke Peninsula	2011	Certificate nfd	M	119
Yorke Peninsula	2011	Certificate I and II Level	F	173
Yorke Peninsula	2011	Certificate I and II Level	M	107
Yorke Peninsula	2011	Certificate III and IV Level	F	1003
Yorke Peninsula	2011	Certificate III and IV Level	M	2497
Yorke Peninsula	2011	Advanced Diploma and Diploma	F	651
Yorke Peninsula	2011	Advanced Diploma and Diploma	M	394
Yorke Peninsula	2011	Bachelor	F	674
Yorke Peninsula	2011	Bachelor	M	316
Yorke Peninsula	2011	Graduate Diploma and Graduate Certificate	F	91
Yorke Peninsula	2011	Graduate Diploma and Graduate Certificate	M	54
Yorke Peninsula	2011	Postgraduate	F	41
Yorke Peninsula	2011	Postgraduate	M	37
Yorke Peninsula	2016		F	8878
Yorke Peninsula	2016		M	8626
Yorke Peninsula	2016	Certificate nfd	F	232
Yorke Peninsula	2016	Certificate nfd	M	235
Yorke Peninsula	2016	Certificate I and II Level	F	191
Yorke Peninsula	2016	Certificate I and II Level	M	108
Yorke Peninsula	2016	Certificate III and IV Level	F	1269
