SA3_NAME16	Year	SameAddress1YearAgo	Sex	persons
Narangba - Burpengary	2006	1	F	19983
Narangba - Burpengary	2006	1	M	19686
Narangba - Burpengary	2011		F	1626
Narangba - Burpengary	2011		M	1691
Narangba - Burpengary	2011	0	F	4429
Narangba - Burpengary	2011	0	M	4169
Narangba - Burpengary	2011	1	F	23588
Narangba - Burpengary	2011	1	M	22924
Narangba - Burpengary	2016		F	2801
Narangba - Burpengary	2016		M	2612
Narangba - Burpengary	2016	0	F	4818
Narangba - Burpengary	2016	0	M	4514
Narangba - Burpengary	2016	1	F	24354
Narangba - Burpengary	2016	1	M	23782
Redcliffe	2006		F	1587
Redcliffe	2006		M	1619
Redcliffe	2006	0	F	4816
Redcliffe	2006	0	M	4531
Redcliffe	2006	1	F	20325
Redcliffe	2006	1	M	18547
Redcliffe	2011		F	1626
Redcliffe	2011		M	1816
Redcliffe	2011	0	F	5181
Redcliffe	2011	0	M	4726
Redcliffe	2011	1	F	22343
Redcliffe	2011	1	M	20600
Redcliffe	2016		F	2952
Redcliffe	2016		M	2676
Redcliffe	2016	0	F	4966
Redcliffe	2016	0	M	4401
Redcliffe	2016	1	F	23209
Redcliffe	2016	1	M	21265
The Hills District	2006		F	1456
The Hills District	2006		M	1553
The Hills District	2006	0	F	5377
The Hills District	2006	0	M	5153
The Hills District	2006	1	F	29640
The Hills District	2006	1	M	29379
The Hills District	2011		F	1528
The Hills District	2011		M	1594
The Hills District	2011	0	F	5065
The Hills District	2011	0	M	4943
The Hills District	2011	1	F	33870
The Hills District	2011	1	M	33513
The Hills District	2016		F	2693
The Hills District	2016		M	2866
The Hills District	2016	0	F	5445
The Hills District	2016	0	M	5219
The Hills District	2016	1	F	35301
The Hills District	2016	1	M	34666
North Lakes	2006		F	867
North Lakes	2006		M	1027
North Lakes	2006	0	F	3812
North Lakes	2006	0	M	3487
North Lakes	2006	1	F	12793
North Lakes	2006	1	M	12297
North Lakes	2011		F	1206
North Lakes	2011		M	1365
North Lakes	2011	0	F	5952
North Lakes	2011	0	M	5426
North Lakes	2011	1	F	19298
North Lakes	2011	1	M	18326
North Lakes	2016		F	3078
North Lakes	2016		M	3132
North Lakes	2016	0	F	8078
North Lakes	2016	0	M	7331
North Lakes	2016	1	F	25664
North Lakes	2016	1	M	24275
Strathpine	2006		F	922
Strathpine	2006		M	1003
Strathpine	2006	0	F	2782
Strathpine	2006	0	M	2700
Strathpine	2006	1	F	13662
Strathpine	2006	1	M	13229
Strathpine	2011		F	732
Strathpine	2011		M	904
Strathpine	2011	0	F	2427
Strathpine	2011	0	M	2384
Strathpine	2011	1	F	14710
Strathpine	2011	1	M	14193
Strathpine	2016		F	1541
Strathpine	2016		M	1568
Strathpine	2016	0	F	2765
Strathpine	2016	0	M	2608
Strathpine	2016	1	F	14581
Strathpine	2016	1	M	14152
Far North	2006		F	942
Far North	2006		M	1698
Far North	2006	0	F	1836
Far North	2006	0	M	1951
Far North	2006	1	F	10443
Far North	2006	1	M	11073
Far North	2011		F	973
Far North	2011		M	2273
Far North	2011	0	F	1817
Far North	2011	0	M	1919
Far North	2011	1	F	11127
Far North	2011	1	M	11770
Far North	2016		F	1614
Far North	2016		M	2821
Far North	2016	0	F	1925
Far North	2016	0	M	1926
Far North	2016	1	F	11710
Far North	2016	1	M	12397
Outback - North	2006		F	1908
Outback - North	2006		M	2343
Outback - North	2006	0	F	3084
Outback - North	2006	0	M	3474
Outback - North	2006	1	F	9578
Outback - North	2006	1	M	10557
Outback - North	2011		F	1926
Outback - North	2011		M	2599
Outback - North	2011	0	F	2966
Outback - North	2011	0	M	3312
Outback - North	2011	1	F	10469
Outback - North	2011	1	M	11860
Outback - North	2016		F	1891
Outback - North	2016		M	2241
Outback - North	2016	0	F	2527
Outback - North	2016	0	M	2468
Outback - North	2016	1	F	9788
Outback - North	2016	1	M	10739
Outback - South	2006		F	611
Outback - South	2006		M	831
Outback - South	2006	0	F	1745
Outback - South	2006	0	M	1685
Outback - South	2006	1	F	7244
Outback - South	2006	1	M	7515
Outback - South	2011		F	588
Outback - South	2011		M	747
Outback - South	2011	0	F	1741
Outback - South	2011	0	M	1622
Outback - South	2011	1	F	7479
Outback - South	2011	1	M	7735
Outback - South	2016		F	874
Outback - South	2016		M	915
Outback - South	2016	0	F	1244
Outback - South	2016	0	M	1170
Outback - South	2016	1	F	6669
Outback - South	2016	1	M	6786
Buderim	2006		F	1262
Buderim	2006		M	1206
Buderim	2006	0	F	4431
Buderim	2006	0	M	3878
Buderim	2006	1	F	15869
Buderim	2006	1	M	14262
Buderim	2011		F	806
Buderim	2011		M	916
Buderim	2011	0	F	4459
Buderim	2011	0	M	3855
Buderim	2011	1	F	18831
Buderim	2011	1	M	16873
Buderim	2016		F	2286
Buderim	2016		M	2139
Buderim	2016	0	F	5922
Buderim	2016	0	M	5162
Buderim	2016	1	F	20621
Buderim	2016	1	M	18357
Caloundra	2006		F	1697
Caloundra	2006		M	1801
Caloundra	2006	0	F	6663
Caloundra	2006	0	M	6344
Caloundra	2006	1	F	23453
Caloundra	2006	1	M	21445
Caloundra	2011		F	1770
Caloundra	2011		M	1842
Caloundra	2011	0	F	6752
Caloundra	2011	0	M	6072
Caloundra	2011	1	F	27776
Caloundra	2011	1	M	25830
Caloundra	2016		F	3392
Caloundra	2016		M	3365
Caloundra	2016	0	F	7963
Caloundra	2016	0	M	7240
Caloundra	2016	1	F	30395
Caloundra	2016	1	M	28158
Maroochy	2006		F	1736
Maroochy	2006		M	2162
Maroochy	2006	0	F	6012
Maroochy	2006	0	M	5608
Maroochy	2006	1	F	16453
Maroochy	2006	1	M	15691
Maroochy	2011		F	1482
Maroochy	2011		M	1779
Maroochy	2011	0	F	5887
Maroochy	2011	0	M	5208
Maroochy	2011	1	F	18969
Maroochy	2011	1	M	17759
Maroochy	2016		F	3072
Maroochy	2016		M	3005
Maroochy	2016	0	F	5840
Maroochy	2016	0	M	5366
Maroochy	2016	1	F	20224
Maroochy	2016	1	M	18800
Noosa	2006		F	1212
Noosa	2006		M	1371
Noosa	2006	0	F	3446
Noosa	2006	0	M	3124
Noosa	2006	1	F	11893
Noosa	2006	1	M	11095
Noosa	2011		F	948
Noosa	2011		M	1076
Noosa	2011	0	F	3619
Noosa	2011	0	M	3235
Noosa	2011	1	F	14086
Noosa	2011	1	M	12930
Noosa	2016		F	1951
Noosa	2016		M	1934
Noosa	2016	0	F	4133
Noosa	2016	0	M	3842
Noosa	2016	1	F	15297
Noosa	2016	1	M	14002
Sunshine Coast Hinterland	2006		F	1164
Sunshine Coast Hinterland	2006		M	1268
Sunshine Coast Hinterland	2006	0	F	3515
Sunshine Coast Hinterland	2006	0	M	3280
Sunshine Coast Hinterland	2006	1	F	16175
Sunshine Coast Hinterland	2006	1	M	15806
Sunshine Coast Hinterland	2011		F	1279
Sunshine Coast Hinterland	2011		M	1403
Sunshine Coast Hinterland	2011	0	F	3357
Sunshine Coast Hinterland	2011	0	M	3132
Sunshine Coast Hinterland	2011	1	F	18921
Sunshine Coast Hinterland	2011	1	M	18208
Sunshine Coast Hinterland	2016		F	1948
Sunshine Coast Hinterland	2016		M	1946
Sunshine Coast Hinterland	2016	0	F	3726
Sunshine Coast Hinterland	2016	0	M	3482
Sunshine Coast Hinterland	2016	1	F	19593
Sunshine Coast Hinterland	2016	1	M	18888
Nambour	2006		F	761
Nambour	2006		M	870
Nambour	2006	0	F	2970
Nambour	2006	0	M	2920
Nambour	2006	1	F	13468
Nambour	2006	1	M	12945
Nambour	2011		F	919
Nambour	2011		M	1045
Nambour	2011	0	F	3040
Nambour	2011	0	M	2794
Nambour	2011	1	F	15203
Nambour	2011	1	M	14597
Nambour	2016		F	1855
Nambour	2016		M	1996
Nambour	2016	0	F	3478
Nambour	2016	0	M	3259
Nambour	2016	1	F	16503
Nambour	2016	1	M	15538
Noosa Hinterland	2006		F	528
Noosa Hinterland	2006		M	543
Noosa Hinterland	2006	0	F	1484
Noosa Hinterland	2006	0	M	1428
Noosa Hinterland	2006	1	F	7520
Noosa Hinterland	2006	1	M	7500
Noosa Hinterland	2011		F	496
Noosa Hinterland	2011		M	594
Noosa Hinterland	2011	0	F	1394
Noosa Hinterland	2011	0	M	1254
Noosa Hinterland	2011	1	F	8278
Noosa Hinterland	2011	1	M	8243
Noosa Hinterland	2016		F	890
Noosa Hinterland	2016		M	939
Noosa Hinterland	2016	0	F	1631
Noosa Hinterland	2016	0	M	1469
Noosa Hinterland	2016	1	F	8495
Noosa Hinterland	2016	1	M	8429
Toowoomba	2006		F	3750
Toowoomba	2006		M	4271
Toowoomba	2006	0	F	13592
Toowoomba	2006	0	M	12658
Toowoomba	2006	1	F	49658
Toowoomba	2006	1	M	45977
Toowoomba	2011		F	4079
Toowoomba	2011		M	4246
Toowoomba	2011	0	F	12848
Toowoomba	2011	0	M	11897
Toowoomba	2011	1	F	55454
Toowoomba	2011	1	M	51697
Toowoomba	2016		F	7153
Toowoomba	2016		M	6990
Toowoomba	2016	0	F	13291
Toowoomba	2016	0	M	12295
Toowoomba	2016	1	F	56835
Toowoomba	2016	1	M	52953
Charters Towers - Ayr - Ingham	2006		F	1053
Charters Towers - Ayr - Ingham	2006		M	1173
Charters Towers - Ayr - Ingham	2006	0	F	3237
Charters Towers - Ayr - Ingham	2006	0	M	3192
Charters Towers - Ayr - Ingham	2006	1	F	16582
Charters Towers - Ayr - Ingham	2006	1	M	16803
Charters Towers - Ayr - Ingham	2011		F	1155
Charters Towers - Ayr - Ingham	2011		M	1421
Charters Towers - Ayr - Ingham	2011	0	F	2781
Charters Towers - Ayr - Ingham	2011	0	M	2601
Charters Towers - Ayr - Ingham	2011	1	F	17530
Charters Towers - Ayr - Ingham	2011	1	M	17882
Charters Towers - Ayr - Ingham	2016		F	2029
Charters Towers - Ayr - Ingham	2016		M	2073
Charters Towers - Ayr - Ingham	2016	0	F	2323
Charters Towers - Ayr - Ingham	2016	0	M	2326
Charters Towers - Ayr - Ingham	2016	1	F	16574
Charters Towers - Ayr - Ingham	2016	1	M	16896
Townsville	2006		F	5270
Townsville	2006		M	6568
Townsville	2006	0	F	17275
Townsville	2006	0	M	17044
Townsville	2006	1	F	54329
Townsville	2006	1	M	54150
Townsville	2011		F	6165
Townsville	2011		M	7675
Townsville	2011	0	F	17655
Townsville	2011	0	M	16682
Townsville	2011	1	F	63567
Townsville	2011	1	M	62787
Townsville	2016		F	9413
Townsville	2016		M	11115
Townsville	2016	0	F	17628
Townsville	2016	0	M	16651
Townsville	2016	1	F	66389
Townsville	2016	1	M	65611
Bundaberg	2006		F	2493
Bundaberg	2006		M	2666
Bundaberg	2006	0	F	7477
Bundaberg	2006	0	M	7119
Bundaberg	2006	1	F	30011
Bundaberg	2006	1	M	28626
Bundaberg	2011		F	2437
Bundaberg	2011		M	2647
Bundaberg	2011	0	F	7196
Bundaberg	2011	0	M	6618
Bundaberg	2011	1	F	33508
Bundaberg	2011	1	M	32331
Bundaberg	2016		F	4247
Bundaberg	2016		M	4264
Bundaberg	2016	0	F	6790
Bundaberg	2016	0	M	6335
Bundaberg	2016	1	F	33707
Bundaberg	2016	1	M	32426
Burnett	2006		F	1403
Burnett	2006		M	1543
Burnett	2006	0	F	3849
Burnett	2006	0	M	3676
Burnett	2006	1	F	17071
Burnett	2006	1	M	17389
Burnett	2011		F	1233
Burnett	2011		M	1482
Burnett	2011	0	F	3604
Burnett	2011	0	M	3473
Burnett	2011	1	F	18846
Burnett	2011	1	M	18836
Burnett	2016		F	2380
Burnett	2016		M	2791
Burnett	2016	0	F	3455
Burnett	2016	0	M	3276
Burnett	2016	1	F	18444
Burnett	2016	1	M	18724
Gympie - Cooloola	2006		F	1091
Gympie - Cooloola	2006		M	1142
Gympie - Cooloola	2006	0	F	3772
Gympie - Cooloola	2006	0	M	3606
Gympie - Cooloola	2006	1	F	16124
Gympie - Cooloola	2006	1	M	16130
Gympie - Cooloola	2011		F	1422
Gympie - Cooloola	2011		M	1454
Gympie - Cooloola	2011	0	F	3576
Gympie - Cooloola	2011	0	M	3319
Gympie - Cooloola	2011	1	F	17994
Gympie - Cooloola	2011	1	M	17925
Gympie - Cooloola	2016		F	2612
Gympie - Cooloola	2016		M	2643
Gympie - Cooloola	2016	0	F	3730
Gympie - Cooloola	2016	0	M	3480
Gympie - Cooloola	2016	1	F	18605
Gympie - Cooloola	2016	1	M	18415
Hervey Bay	2006		F	1197
Hervey Bay	2006		M	1325
Hervey Bay	2006	0	F	4991
Hervey Bay	2006	0	M	4643
Hervey Bay	2006	1	F	17228
Hervey Bay	2006	1	M	16118
Hervey Bay	2011		F	1300
Hervey Bay	2011		M	1379
Hervey Bay	2011	0	F	5397
Hervey Bay	2011	0	M	4672
Hervey Bay	2011	1	F	20817
Hervey Bay	2011	1	M	19272
Hervey Bay	2016		F	2943
Hervey Bay	2016		M	2876
Hervey Bay	2016	0	F	5168
Hervey Bay	2016	0	M	4562
Hervey Bay	2016	1	F	21398
Hervey Bay	2016	1	M	19732
Maryborough	2006		F	948
Maryborough	2006		M	1532
Maryborough	2006	0	F	3533
Maryborough	2006	0	M	3346
Maryborough	2006	1	F	14842
Maryborough	2006	1	M	14642
Maryborough	2011		F	1134
Maryborough	2011		M	1835
Maryborough	2011	0	F	3174
Maryborough	2011	0	M	2979
Maryborough	2011	1	F	16844
Maryborough	2011	1	M	16556
Maryborough	2016		F	2194
Maryborough	2016		M	2929
Maryborough	2016	0	F	3148
Maryborough	2016	0	M	2895
Maryborough	2016	1	F	16919
Maryborough	2016	1	M	16809
Migratory - Offshore - Shipping (Qld)	2006		F	-4
Migratory - Offshore - Shipping (Qld)	2006		M	6
Migratory - Offshore - Shipping (Qld)	2006	0	F	10
Migratory - Offshore - Shipping (Qld)	2006	0	M	32
Migratory - Offshore - Shipping (Qld)	2006	1	F	5
Migratory - Offshore - Shipping (Qld)	2006	1	M	45
Migratory - Offshore - Shipping (Qld)	2011		F	26
Migratory - Offshore - Shipping (Qld)	2011		M	51
Migratory - Offshore - Shipping (Qld)	2011	0	F	29
Migratory - Offshore - Shipping (Qld)	2011	0	M	48
Migratory - Offshore - Shipping (Qld)	2011	1	F	138
Migratory - Offshore - Shipping (Qld)	2011	1	M	176
Migratory - Offshore - Shipping (Qld)	2016		F	13
Migratory - Offshore - Shipping (Qld)	2016		M	8
Migratory - Offshore - Shipping (Qld)	2016	0	F	17
Migratory - Offshore - Shipping (Qld)	2016	0	M	6
Migratory - Offshore - Shipping (Qld)	2016	1	F	57
Migratory - Offshore - Shipping (Qld)	2016	1	M	52
No usual address (Qld)	2006		F	697
No usual address (Qld)	2006		M	1248
No usual address (Qld)	2006	0	F	4065
No usual address (Qld)	2006	0	M	4779
No usual address (Qld)	2006	1	F	780
No usual address (Qld)	2006	1	M	1241
No usual address (Qld)	2011		F	726
No usual address (Qld)	2011		M	1374
No usual address (Qld)	2011	0	F	3767
No usual address (Qld)	2011	0	M	4301
No usual address (Qld)	2011	1	F	903
No usual address (Qld)	2011	1	M	1478
No usual address (Qld)	2016		F	1133
No usual address (Qld)	2016		M	1729
No usual address (Qld)	2016	0	F	3312
No usual address (Qld)	2016	0	M	3598
No usual address (Qld)	2016	1	F	1127
No usual address (Qld)	2016	1	M	1610
Adelaide City	2006		F	965
Adelaide City	2006		M	1578
Adelaide City	2006	0	F	2404
Adelaide City	2006	0	M	2448
Adelaide City	2006	1	F	4538
Adelaide City	2006	1	M	4724
Adelaide City	2011		F	837
Adelaide City	2011		M	1368
Adelaide City	2011	0	F	2878
Adelaide City	2011	0	M	2848
Adelaide City	2011	1	F	5778
Adelaide City	2011	1	M	5933
Adelaide City	2016		F	1189
Adelaide City	2016		M	1696
Adelaide City	2016	0	F	3422
Adelaide City	2016	0	M	3312
Adelaide City	2016	1	F	6142
Adelaide City	2016	1	M	6302
Adelaide Hills	2006		F	1482
Adelaide Hills	2006		M	1588
Adelaide Hills	2006	0	F	3974
Adelaide Hills	2006	0	M	3777
Adelaide Hills	2006	1	F	26801
Adelaide Hills	2006	1	M	26318
Adelaide Hills	2011		F	1280
Adelaide Hills	2011		M	1435
Adelaide Hills	2011	0	F	4038
Adelaide Hills	2011	0	M	3848
Adelaide Hills	2011	1	F	29083
Adelaide Hills	2011	1	M	28375
Adelaide Hills	2016		F	2595
Adelaide Hills	2016		M	2649
Adelaide Hills	2016	0	F	4266
Adelaide Hills	2016	0	M	3963
Adelaide Hills	2016	1	F	29625
Adelaide Hills	2016	1	M	28794
Burnside	2006		F	1092
Burnside	2006		M	1084
Burnside	2006	0	F	3105
Burnside	2006	0	M	2695
Burnside	2006	1	F	18069
Burnside	2006	1	M	15909
Burnside	2011		F	877
Burnside	2011		M	877
Burnside	2011	0	F	3053
Burnside	2011	0	M	2620
Burnside	2011	1	F	18342
Burnside	2011	1	M	16424
Burnside	2016		F	1509
Burnside	2016		M	1427
Burnside	2016	0	F	3141
Burnside	2016	0	M	2871
Burnside	2016	1	F	18535
Burnside	2016	1	M	16425
Campbelltown (SA)	2006		F	1162
Campbelltown (SA)	2006		M	1130
Campbelltown (SA)	2006	0	F	2938
Campbelltown (SA)	2006	0	M	2649
Campbelltown (SA)	2006	1	F	19996
Campbelltown (SA)	2006	1	M	18640
Campbelltown (SA)	2011		F	939
Campbelltown (SA)	2011		M	933
Campbelltown (SA)	2011	0	F	3029
Campbelltown (SA)	2011	0	M	2739
Campbelltown (SA)	2011	1	F	21152
Campbelltown (SA)	2011	1	M	19706
Campbelltown (SA)	2016		F	1627
Campbelltown (SA)	2016		M	1593
Campbelltown (SA)	2016	0	F	3173
Campbelltown (SA)	2016	0	M	3088
Campbelltown (SA)	2016	1	F	21162
Campbelltown (SA)	2016	1	M	19880
Norwood - Payneham - St Peters	2006		F	1035
Norwood - Payneham - St Peters	2006		M	1152
Norwood - Payneham - St Peters	2006	0	F	3053
Norwood - Payneham - St Peters	2006	0	M	2776
Norwood - Payneham - St Peters	2006	1	F	13661
Norwood - Payneham - St Peters	2006	1	M	12058
Norwood - Payneham - St Peters	2011		F	817
Norwood - Payneham - St Peters	2011		M	986
Norwood - Payneham - St Peters	2011	0	F	3017
Norwood - Payneham - St Peters	2011	0	M	2773
Norwood - Payneham - St Peters	2011	1	F	14334
Norwood - Payneham - St Peters	2011	1	M	12961
Norwood - Payneham - St Peters	2016		F	1403
Norwood - Payneham - St Peters	2016		M	1373
Norwood - Payneham - St Peters	2016	0	F	3058
Norwood - Payneham - St Peters	2016	0	M	2871
Norwood - Payneham - St Peters	2016	1	F	13964
Norwood - Payneham - St Peters	2016	1	M	12687
Prospect - Walkerville	2006		F	765
Prospect - Walkerville	2006		M	825
Prospect - Walkerville	2006	0	F	1873
Prospect - Walkerville	2006	0	M	1917
Prospect - Walkerville	2006	1	F	10746
Prospect - Walkerville	2006	1	M	10135
Prospect - Walkerville	2011		F	566
Prospect - Walkerville	2011		M	722
Prospect - Walkerville	2011	0	F	1988
Prospect - Walkerville	2011	0	M	1956
Prospect - Walkerville	2011	1	F	11103
Prospect - Walkerville	2011	1	M	10620
Prospect - Walkerville	2016		F	1092
Prospect - Walkerville	2016		M	1112
Prospect - Walkerville	2016	0	F	2039
Prospect - Walkerville	2016	0	M	2058
Prospect - Walkerville	2016	1	F	10972
Prospect - Walkerville	2016	1	M	10799
Unley	2006		F	1124
Unley	2006		M	917
Unley	2006	0	F	3286
Unley	2006	0	M	2749
Unley	2006	1	F	14819
Unley	2006	1	M	13105
Unley	2011		F	797
Unley	2011		M	894
Unley	2011	0	F	3069
Unley	2011	0	M	2678
Unley	2011	1	F	15643
Unley	2011	1	M	13762
Unley	2016		F	1516
Unley	2016		M	1416
Unley	2016	0	F	3127
Unley	2016	0	M	2756
Unley	2016	1	F	15306
Unley	2016	1	M	13599
Gawler - Two Wells	2006		F	733
Gawler - Two Wells	2006		M	778
Gawler - Two Wells	2006	0	F	2122
Gawler - Two Wells	2006	0	M	1993
Gawler - Two Wells	2006	1	F	11567
Gawler - Two Wells	2006	1	M	11086
Gawler - Two Wells	2011		F	710
Gawler - Two Wells	2011		M	723
Gawler - Two Wells	2011	0	F	2095
Gawler - Two Wells	2011	0	M	1918
Gawler - Two Wells	2011	1	F	13358
Gawler - Two Wells	2011	1	M	12838
Gawler - Two Wells	2016		F	1461
Gawler - Two Wells	2016		M	1487
Gawler - Two Wells	2016	0	F	2328
Gawler - Two Wells	2016	0	M	2142
Gawler - Two Wells	2016	1	F	13838
Gawler - Two Wells	2016	1	M	13382
Playford	2006		F	2536
Playford	2006		M	2530
Playford	2006	0	F	5158
Playford	2006	0	M	4888
Playford	2006	1	F	27910
Playford	2006	1	M	27595
Playford	2011		F	2402
Playford	2011		M	2565
Playford	2011	0	F	6426
Playford	2011	0	M	5883
Playford	2011	1	F	31416
Playford	2011	1	M	31177
Playford	2016		F	4595
Playford	2016		M	4605
Playford	2016	0	F	6731
Playford	2016	0	M	6173
Playford	2016	1	F	34169
Playford	2016	1	M	33879
Port Adelaide - East	2006		F	1995
Port Adelaide - East	2006		M	2677
Port Adelaide - East	2006	0	F	4342
Port Adelaide - East	2006	0	M	4399
Port Adelaide - East	2006	1	F	21397
Port Adelaide - East	2006	1	M	20405
Port Adelaide - East	2011		F	1782
Port Adelaide - East	2011		M	2413
Port Adelaide - East	2011	0	F	4603
Port Adelaide - East	2011	0	M	4756
Port Adelaide - East	2011	1	F	24000
Port Adelaide - East	2011	1	M	23383
Port Adelaide - East	2016		F	2951
Port Adelaide - East	2016		M	3477
Port Adelaide - East	2016	0	F	5301
Port Adelaide - East	2016	0	M	5433
Port Adelaide - East	2016	1	F	25672
Port Adelaide - East	2016	1	M	25222
Salisbury	2006		F	3458
Salisbury	2006		M	3874
Salisbury	2006	0	F	7743
Salisbury	2006	0	M	7561
Salisbury	2006	1	F	47534
Salisbury	2006	1	M	46700
Salisbury	2011		F	3445
Salisbury	2011		M	3800
Salisbury	2011	0	F	8037
Salisbury	2011	0	M	8067
Salisbury	2011	1	F	52669
Salisbury	2011	1	M	51644
Salisbury	2016		F	5400
Salisbury	2016		M	5594
Salisbury	2016	0	F	8819
Salisbury	2016	0	M	8806
Salisbury	2016	1	F	54321
Salisbury	2016	1	M	53693
Tea Tree Gully	2006		F	1829
Tea Tree Gully	2006		M	1947
Tea Tree Gully	2006	0	F	5124
Tea Tree Gully	2006	0	M	4907
Tea Tree Gully	2006	1	F	39987
Tea Tree Gully	2006	1	M	38284
Tea Tree Gully	2011		F	1570
Tea Tree Gully	2011		M	1755
Tea Tree Gully	2011	0	F	4709
Tea Tree Gully	2011	0	M	4430
Tea Tree Gully	2011	1	F	40386
Tea Tree Gully	2011	1	M	38687
Tea Tree Gully	2016		F	3270
Tea Tree Gully	2016		M	3173
Tea Tree Gully	2016	0	F	4974
Tea Tree Gully	2016	0	M	4636
Tea Tree Gully	2016	1	F	39656
Tea Tree Gully	2016	1	M	37900
Holdfast Bay	2006		F	819
Holdfast Bay	2006		M	901
Holdfast Bay	2006	0	F	2932
Holdfast Bay	2006	0	M	2656
Holdfast Bay	2006	1	F	13192
Holdfast Bay	2006	1	M	11536
Holdfast Bay	2011		F	992
Holdfast Bay	2011		M	922
Holdfast Bay	2011	0	F	2671
Holdfast Bay	2011	0	M	2568
Holdfast Bay	2011	1	F	13684
Holdfast Bay	2011	1	M	12234
Holdfast Bay	2016		F	1578
Holdfast Bay	2016		M	1486
Holdfast Bay	2016	0	F	2532
Holdfast Bay	2016	0	M	2368
Holdfast Bay	2016	1	F	13539
Holdfast Bay	2016	1	M	12201
Marion	2006		F	1843
Marion	2006		M	1907
Marion	2006	0	F	5574
Marion	2006	0	M	5262
Marion	2006	1	F	34118
Marion	2006	1	M	31267
Marion	2011		F	2004
Marion	2011		M	1983
Marion	2011	0	F	6047
Marion	2011	0	M	5564
Marion	2011	1	F	35618
Marion	2011	1	M	33106
Marion	2016		F	3538
Marion	2016		M	3342
Marion	2016	0	F	6538
Marion	2016	0	M	6152
Marion	2016	1	F	36687
Marion	2016	1	M	33810
Mitcham	2006		F	1254
Mitcham	2006		M	1306
Mitcham	2006	0	F	3854
Mitcham	2006	0	M	3509
Mitcham	2006	1	F	26474
Mitcham	2006	1	M	24508
Mitcham	2011		F	1105
Mitcham	2011		M	1175
Mitcham	2011	0	F	3922
Mitcham	2011	0	M	3526
Mitcham	2011	1	F	26828
Mitcham	2011	1	M	25103
Mitcham	2016		F	2189
Mitcham	2016		M	2211
Mitcham	2016	0	F	4005
Mitcham	2016	0	M	3620
Mitcham	2016	1	F	26725
Mitcham	2016	1	M	24781
Onkaparinga	2006		F	3280
Onkaparinga	2006		M	3653
Onkaparinga	2006	0	F	10304
Onkaparinga	2006	0	M	9598
Onkaparinga	2006	1	F	62917
Onkaparinga	2006	1	M	60936
Onkaparinga	2011		F	3511
Onkaparinga	2011		M	3810
Onkaparinga	2011	0	F	10500
Onkaparinga	2011	0	M	9525
Onkaparinga	2011	1	F	67771
Onkaparinga	2011	1	M	65701
Onkaparinga	2016		F	6943
Onkaparinga	2016		M	6782
Onkaparinga	2016	0	F	10142
Onkaparinga	2016	0	M	9426
Onkaparinga	2016	1	F	68687
Onkaparinga	2016	1	M	66062
Charles Sturt	2006		F	2682
Charles Sturt	2006		M	2808
Charles Sturt	2006	0	F	5887
Charles Sturt	2006	0	M	5769
Charles Sturt	2006	1	F	41603
Charles Sturt	2006	1	M	39223
Charles Sturt	2011		F	2362
Charles Sturt	2011		M	2655
Charles Sturt	2011	0	F	6667
Charles Sturt	2011	0	M	6429
Charles Sturt	2011	1	F	43180
Charles Sturt	2011	1	M	40937
Charles Sturt	2016		F	4220
Charles Sturt	2016		M	4396
Charles Sturt	2016	0	F	7451
Charles Sturt	2016	0	M	7286
Charles Sturt	2016	1	F	43868
Charles Sturt	2016	1	M	41476
Port Adelaide - West	2006		F	1672
Port Adelaide - West	2006		M	1834
Port Adelaide - West	2006	0	F	3571
Port Adelaide - West	2006	0	M	3421
Port Adelaide - West	2006	1	F	21629
Port Adelaide - West	2006	1	M	20424
Port Adelaide - West	2011		F	1600
Port Adelaide - West	2011		M	1708
