SA3_NAME16	Year	IndustryOfEmployment	Sex	workers
North East	2011	Accommodation and food services	F	751
North East	2011	Accommodation and food services	M	259
North East	2011	Administrative and support services	F	167
North East	2011	Administrative and support services	M	159
North East	2011	Agriculture forestry and fishing	F	472
North East	2011	Agriculture forestry and fishing	M	1434
North East	2011	Arts and recreation services	F	77
North East	2011	Arts and recreation services	M	98
North East	2011	Construction	F	118
North East	2011	Construction	M	965
North East	2011	Education and training	F	823
North East	2011	Education and training	M	253
North East	2011	Electricity gas water and waste services	F	39
North East	2011	Electricity gas water and waste services	M	207
North East	2011	Financial and insurance services	F	146
North East	2011	Financial and insurance services	M	62
North East	2011	Health care and social assistance	F	1290
North East	2011	Health care and social assistance	M	201
North East	2011	Information media and telecommunications	F	56
North East	2011	Information media and telecommunications	M	45
North East	2011	Manufacturing	F	386
North East	2011	Manufacturing	M	1385
North East	2011	Mining	F	14
North East	2011	Mining	M	189
North East	2011	Other services	F	215
North East	2011	Other services	M	291
North East	2011	Professional scientific and technical services	F	213
North East	2011	Professional scientific and technical services	M	184
North East	2011	Public administration and safety	F	507
North East	2011	Public administration and safety	M	397
North East	2011	Rental hiring and real estate services	F	111
North East	2011	Rental hiring and real estate services	M	72
North East	2011	Retail trade	F	969
North East	2011	Retail trade	M	543
North East	2011	Transport postal and warehousing	F	166
North East	2011	Transport postal and warehousing	M	651
North East	2011	Wholesale trade	F	144
North East	2011	Wholesale trade	M	348
North East	2016		F	226
North East	2016		M	420
North East	2016	Accommodation and food services	F	657
North East	2016	Accommodation and food services	M	274
North East	2016	Administrative and support services	F	244
North East	2016	Administrative and support services	M	165
North East	2016	Agriculture forestry and fishing	F	483
North East	2016	Agriculture forestry and fishing	M	1471
North East	2016	Arts and recreation services	F	104
North East	2016	Arts and recreation services	M	91
North East	2016	Construction	F	113
North East	2016	Construction	M	982
North East	2016	Education and training	F	771
North East	2016	Education and training	M	232
North East	2016	Electricity gas water and waste services	F	47
North East	2016	Electricity gas water and waste services	M	192
North East	2016	Financial and insurance services	F	137
North East	2016	Financial and insurance services	M	49
North East	2016	Health care and social assistance	F	1412
North East	2016	Health care and social assistance	M	273
North East	2016	Information media and telecommunications	F	44
North East	2016	Information media and telecommunications	M	48
North East	2016	Manufacturing	F	358
North East	2016	Manufacturing	M	1088
North East	2016	Mining	F	9
North East	2016	Mining	M	144
North East	2016	Other services	F	228
North East	2016	Other services	M	256
North East	2016	Professional scientific and technical services	F	238
North East	2016	Professional scientific and technical services	M	186
North East	2016	Public administration and safety	F	392
North East	2016	Public administration and safety	M	341
North East	2016	Rental hiring and real estate services	F	104
North East	2016	Rental hiring and real estate services	M	73
North East	2016	Retail trade	F	900
North East	2016	Retail trade	M	562
North East	2016	Transport postal and warehousing	F	147
North East	2016	Transport postal and warehousing	M	574
North East	2016	Wholesale trade	F	97
North East	2016	Wholesale trade	M	278
Central Highlands (Tas.)	2006		F	59
Central Highlands (Tas.)	2006		M	81
Central Highlands (Tas.)	2006	Accommodation and food services	F	146
Central Highlands (Tas.)	2006	Accommodation and food services	M	88
Central Highlands (Tas.)	2006	Administrative and support services	F	47
Central Highlands (Tas.)	2006	Administrative and support services	M	41
Central Highlands (Tas.)	2006	Agriculture forestry and fishing	F	209
Central Highlands (Tas.)	2006	Agriculture forestry and fishing	M	745
Central Highlands (Tas.)	2006	Arts and recreation services	F	32
Central Highlands (Tas.)	2006	Arts and recreation services	M	27
Central Highlands (Tas.)	2006	Construction	F	23
Central Highlands (Tas.)	2006	Construction	M	279
Central Highlands (Tas.)	2006	Education and training	F	191
Central Highlands (Tas.)	2006	Education and training	M	69
Central Highlands (Tas.)	2006	Electricity gas water and waste services	F	16
Central Highlands (Tas.)	2006	Electricity gas water and waste services	M	71
Central Highlands (Tas.)	2006	Financial and insurance services	F	44
Central Highlands (Tas.)	2006	Financial and insurance services	M	12
Central Highlands (Tas.)	2006	Health care and social assistance	F	326
Central Highlands (Tas.)	2006	Health care and social assistance	M	64
Central Highlands (Tas.)	2006	Information media and telecommunications	F	33
Central Highlands (Tas.)	2006	Information media and telecommunications	M	27
Central Highlands (Tas.)	2006	Manufacturing	F	112
Central Highlands (Tas.)	2006	Manufacturing	M	391
Central Highlands (Tas.)	2006	Mining	F	0
Central Highlands (Tas.)	2006	Mining	M	10
Central Highlands (Tas.)	2006	Other services	F	39
Central Highlands (Tas.)	2006	Other services	M	57
Central Highlands (Tas.)	2006	Professional scientific and technical services	F	49
Central Highlands (Tas.)	2006	Professional scientific and technical services	M	46
Central Highlands (Tas.)	2006	Public administration and safety	F	177
Central Highlands (Tas.)	2006	Public administration and safety	M	168
Central Highlands (Tas.)	2006	Rental hiring and real estate services	F	17
Central Highlands (Tas.)	2006	Rental hiring and real estate services	M	16
Central Highlands (Tas.)	2006	Retail trade	F	233
Central Highlands (Tas.)	2006	Retail trade	M	143
Central Highlands (Tas.)	2006	Transport postal and warehousing	F	53
Central Highlands (Tas.)	2006	Transport postal and warehousing	M	157
Central Highlands (Tas.)	2006	Wholesale trade	F	30
Central Highlands (Tas.)	2006	Wholesale trade	M	86
Central Highlands (Tas.)	2011		F	44
Central Highlands (Tas.)	2011		M	102
Central Highlands (Tas.)	2011	Accommodation and food services	F	183
Central Highlands (Tas.)	2011	Accommodation and food services	M	78
Central Highlands (Tas.)	2011	Administrative and support services	F	51
Central Highlands (Tas.)	2011	Administrative and support services	M	45
Central Highlands (Tas.)	2011	Agriculture forestry and fishing	F	188
Central Highlands (Tas.)	2011	Agriculture forestry and fishing	M	660
Central Highlands (Tas.)	2011	Arts and recreation services	F	40
Central Highlands (Tas.)	2011	Arts and recreation services	M	44
Central Highlands (Tas.)	2011	Construction	F	24
Central Highlands (Tas.)	2011	Construction	M	350
Central Highlands (Tas.)	2011	Education and training	F	216
Central Highlands (Tas.)	2011	Education and training	M	65
Central Highlands (Tas.)	2011	Electricity gas water and waste services	F	13
Central Highlands (Tas.)	2011	Electricity gas water and waste services	M	82
Central Highlands (Tas.)	2011	Financial and insurance services	F	40
Central Highlands (Tas.)	2011	Financial and insurance services	M	10
Central Highlands (Tas.)	2011	Health care and social assistance	F	407
Central Highlands (Tas.)	2011	Health care and social assistance	M	75
Central Highlands (Tas.)	2011	Information media and telecommunications	F	17
Central Highlands (Tas.)	2011	Information media and telecommunications	M	14
Central Highlands (Tas.)	2011	Manufacturing	F	101
Central Highlands (Tas.)	2011	Manufacturing	M	304
Central Highlands (Tas.)	2011	Mining	F	4
Central Highlands (Tas.)	2011	Mining	M	21
Central Highlands (Tas.)	2011	Other services	F	60
Central Highlands (Tas.)	2011	Other services	M	83
Central Highlands (Tas.)	2011	Professional scientific and technical services	F	73
Central Highlands (Tas.)	2011	Professional scientific and technical services	M	44
Central Highlands (Tas.)	2011	Public administration and safety	F	211
Central Highlands (Tas.)	2011	Public administration and safety	M	198
Central Highlands (Tas.)	2011	Rental hiring and real estate services	F	29
Central Highlands (Tas.)	2011	Rental hiring and real estate services	M	15
Central Highlands (Tas.)	2011	Retail trade	F	256
Central Highlands (Tas.)	2011	Retail trade	M	146
Central Highlands (Tas.)	2011	Transport postal and warehousing	F	59
Central Highlands (Tas.)	2011	Transport postal and warehousing	M	176
Central Highlands (Tas.)	2011	Wholesale trade	F	37
Central Highlands (Tas.)	2011	Wholesale trade	M	100
Central Highlands (Tas.)	2016		F	74
Central Highlands (Tas.)	2016		M	145
Central Highlands (Tas.)	2016	Accommodation and food services	F	183
Central Highlands (Tas.)	2016	Accommodation and food services	M	79
Central Highlands (Tas.)	2016	Administrative and support services	F	67
Central Highlands (Tas.)	2016	Administrative and support services	M	62
Central Highlands (Tas.)	2016	Agriculture forestry and fishing	F	172
Central Highlands (Tas.)	2016	Agriculture forestry and fishing	M	637
Central Highlands (Tas.)	2016	Arts and recreation services	F	44
Central Highlands (Tas.)	2016	Arts and recreation services	M	41
Central Highlands (Tas.)	2016	Construction	F	30
Central Highlands (Tas.)	2016	Construction	M	359
Central Highlands (Tas.)	2016	Education and training	F	246
Central Highlands (Tas.)	2016	Education and training	M	66
Central Highlands (Tas.)	2016	Electricity gas water and waste services	F	13
Central Highlands (Tas.)	2016	Electricity gas water and waste services	M	86
Central Highlands (Tas.)	2016	Financial and insurance services	F	33
Central Highlands (Tas.)	2016	Financial and insurance services	M	3
Central Highlands (Tas.)	2016	Health care and social assistance	F	437
Central Highlands (Tas.)	2016	Health care and social assistance	M	95
Central Highlands (Tas.)	2016	Information media and telecommunications	F	19
Central Highlands (Tas.)	2016	Information media and telecommunications	M	16
Central Highlands (Tas.)	2016	Manufacturing	F	79
Central Highlands (Tas.)	2016	Manufacturing	M	269
Central Highlands (Tas.)	2016	Mining	F	0
Central Highlands (Tas.)	2016	Mining	M	21
Central Highlands (Tas.)	2016	Other services	F	64
Central Highlands (Tas.)	2016	Other services	M	91
Central Highlands (Tas.)	2016	Professional scientific and technical services	F	66
Central Highlands (Tas.)	2016	Professional scientific and technical services	M	63
Central Highlands (Tas.)	2016	Public administration and safety	F	172
Central Highlands (Tas.)	2016	Public administration and safety	M	162
Central Highlands (Tas.)	2016	Rental hiring and real estate services	F	29
Central Highlands (Tas.)	2016	Rental hiring and real estate services	M	20
Central Highlands (Tas.)	2016	Retail trade	F	260
Central Highlands (Tas.)	2016	Retail trade	M	124
Central Highlands (Tas.)	2016	Transport postal and warehousing	F	49
Central Highlands (Tas.)	2016	Transport postal and warehousing	M	159
Central Highlands (Tas.)	2016	Wholesale trade	F	36
Central Highlands (Tas.)	2016	Wholesale trade	M	65
Huon - Bruny Island	2006		F	70
Huon - Bruny Island	2006		M	131
Huon - Bruny Island	2006	Accommodation and food services	F	237
Huon - Bruny Island	2006	Accommodation and food services	M	140
Huon - Bruny Island	2006	Administrative and support services	F	87
Huon - Bruny Island	2006	Administrative and support services	M	69
Huon - Bruny Island	2006	Agriculture forestry and fishing	F	315
Huon - Bruny Island	2006	Agriculture forestry and fishing	M	731
Huon - Bruny Island	2006	Arts and recreation services	F	43
Huon - Bruny Island	2006	Arts and recreation services	M	57
Huon - Bruny Island	2006	Construction	F	42
Huon - Bruny Island	2006	Construction	M	483
Huon - Bruny Island	2006	Education and training	F	330
Huon - Bruny Island	2006	Education and training	M	141
Huon - Bruny Island	2006	Electricity gas water and waste services	F	18
Huon - Bruny Island	2006	Electricity gas water and waste services	M	52
Huon - Bruny Island	2006	Financial and insurance services	F	73
Huon - Bruny Island	2006	Financial and insurance services	M	26
Huon - Bruny Island	2006	Health care and social assistance	F	554
Huon - Bruny Island	2006	Health care and social assistance	M	109
Huon - Bruny Island	2006	Information media and telecommunications	F	56
Huon - Bruny Island	2006	Information media and telecommunications	M	45
Huon - Bruny Island	2006	Manufacturing	F	145
Huon - Bruny Island	2006	Manufacturing	M	441
Huon - Bruny Island	2006	Mining	F	0
Huon - Bruny Island	2006	Mining	M	23
Huon - Bruny Island	2006	Other services	F	93
Huon - Bruny Island	2006	Other services	M	118
Huon - Bruny Island	2006	Professional scientific and technical services	F	137
Huon - Bruny Island	2006	Professional scientific and technical services	M	145
Huon - Bruny Island	2006	Public administration and safety	F	254
Huon - Bruny Island	2006	Public administration and safety	M	234
Huon - Bruny Island	2006	Rental hiring and real estate services	F	44
Huon - Bruny Island	2006	Rental hiring and real estate services	M	37
Huon - Bruny Island	2006	Retail trade	F	388
Huon - Bruny Island	2006	Retail trade	M	279
Huon - Bruny Island	2006	Transport postal and warehousing	F	56
Huon - Bruny Island	2006	Transport postal and warehousing	M	210
Huon - Bruny Island	2006	Wholesale trade	F	80
Huon - Bruny Island	2006	Wholesale trade	M	103
Huon - Bruny Island	2011		F	54
Huon - Bruny Island	2011		M	86
Huon - Bruny Island	2011	Accommodation and food services	F	272
Huon - Bruny Island	2011	Accommodation and food services	M	172
Huon - Bruny Island	2011	Administrative and support services	F	105
Huon - Bruny Island	2011	Administrative and support services	M	72
Huon - Bruny Island	2011	Agriculture forestry and fishing	F	294
Huon - Bruny Island	2011	Agriculture forestry and fishing	M	691
Huon - Bruny Island	2011	Arts and recreation services	F	44
Huon - Bruny Island	2011	Arts and recreation services	M	64
Huon - Bruny Island	2011	Construction	F	65
Huon - Bruny Island	2011	Construction	M	621
Huon - Bruny Island	2011	Education and training	F	400
Huon - Bruny Island	2011	Education and training	M	165
Huon - Bruny Island	2011	Electricity gas water and waste services	F	29
Huon - Bruny Island	2011	Electricity gas water and waste services	M	90
Huon - Bruny Island	2011	Financial and insurance services	F	79
Huon - Bruny Island	2011	Financial and insurance services	M	24
Huon - Bruny Island	2011	Health care and social assistance	F	643
Huon - Bruny Island	2011	Health care and social assistance	M	159
Huon - Bruny Island	2011	Information media and telecommunications	F	60
Huon - Bruny Island	2011	Information media and telecommunications	M	53
Huon - Bruny Island	2011	Manufacturing	F	158
Huon - Bruny Island	2011	Manufacturing	M	417
Huon - Bruny Island	2011	Mining	F	3
Huon - Bruny Island	2011	Mining	M	38
Huon - Bruny Island	2011	Other services	F	111
Huon - Bruny Island	2011	Other services	M	156
Huon - Bruny Island	2011	Professional scientific and technical services	F	178
Huon - Bruny Island	2011	Professional scientific and technical services	M	203
Huon - Bruny Island	2011	Public administration and safety	F	334
Huon - Bruny Island	2011	Public administration and safety	M	261
Huon - Bruny Island	2011	Rental hiring and real estate services	F	55
Huon - Bruny Island	2011	Rental hiring and real estate services	M	31
Huon - Bruny Island	2011	Retail trade	F	408
Huon - Bruny Island	2011	Retail trade	M	253
Huon - Bruny Island	2011	Transport postal and warehousing	F	59
Huon - Bruny Island	2011	Transport postal and warehousing	M	188
Huon - Bruny Island	2011	Wholesale trade	F	64
Huon - Bruny Island	2011	Wholesale trade	M	157
Huon - Bruny Island	2016		F	112
Huon - Bruny Island	2016		M	185
Huon - Bruny Island	2016	Accommodation and food services	F	291
Huon - Bruny Island	2016	Accommodation and food services	M	161
Huon - Bruny Island	2016	Administrative and support services	F	96
Huon - Bruny Island	2016	Administrative and support services	M	86
Huon - Bruny Island	2016	Agriculture forestry and fishing	F	286
Huon - Bruny Island	2016	Agriculture forestry and fishing	M	721
Huon - Bruny Island	2016	Arts and recreation services	F	72
Huon - Bruny Island	2016	Arts and recreation services	M	76
Huon - Bruny Island	2016	Construction	F	69
Huon - Bruny Island	2016	Construction	M	614
Huon - Bruny Island	2016	Education and training	F	474
Huon - Bruny Island	2016	Education and training	M	174
Huon - Bruny Island	2016	Electricity gas water and waste services	F	27
Huon - Bruny Island	2016	Electricity gas water and waste services	M	77
Huon - Bruny Island	2016	Financial and insurance services	F	77
Huon - Bruny Island	2016	Financial and insurance services	M	32
Huon - Bruny Island	2016	Health care and social assistance	F	692
Huon - Bruny Island	2016	Health care and social assistance	M	172
Huon - Bruny Island	2016	Information media and telecommunications	F	57
Huon - Bruny Island	2016	Information media and telecommunications	M	62
Huon - Bruny Island	2016	Manufacturing	F	140
Huon - Bruny Island	2016	Manufacturing	M	351
Huon - Bruny Island	2016	Mining	F	3
Huon - Bruny Island	2016	Mining	M	24
Huon - Bruny Island	2016	Other services	F	128
Huon - Bruny Island	2016	Other services	M	170
Huon - Bruny Island	2016	Professional scientific and technical services	F	207
Huon - Bruny Island	2016	Professional scientific and technical services	M	172
Huon - Bruny Island	2016	Public administration and safety	F	309
Huon - Bruny Island	2016	Public administration and safety	M	263
Huon - Bruny Island	2016	Rental hiring and real estate services	F	59
Huon - Bruny Island	2016	Rental hiring and real estate services	M	38
Huon - Bruny Island	2016	Retail trade	F	390
Huon - Bruny Island	2016	Retail trade	M	255
Huon - Bruny Island	2016	Transport postal and warehousing	F	70
Huon - Bruny Island	2016	Transport postal and warehousing	M	198
Huon - Bruny Island	2016	Wholesale trade	F	37
Huon - Bruny Island	2016	Wholesale trade	M	99
South East Coast	2006		F	27
South East Coast	2006		M	56
South East Coast	2006	Accommodation and food services	F	275
South East Coast	2006	Accommodation and food services	M	153
South East Coast	2006	Administrative and support services	F	32
South East Coast	2006	Administrative and support services	M	18
South East Coast	2006	Agriculture forestry and fishing	F	99
South East Coast	2006	Agriculture forestry and fishing	M	370
South East Coast	2006	Arts and recreation services	F	71
South East Coast	2006	Arts and recreation services	M	55
South East Coast	2006	Construction	F	19
South East Coast	2006	Construction	M	146
South East Coast	2006	Education and training	F	99
South East Coast	2006	Education and training	M	34
South East Coast	2006	Electricity gas water and waste services	F	0
South East Coast	2006	Electricity gas water and waste services	M	9
South East Coast	2006	Financial and insurance services	F	8
South East Coast	2006	Financial and insurance services	M	6
South East Coast	2006	Health care and social assistance	F	128
South East Coast	2006	Health care and social assistance	M	26
South East Coast	2006	Information media and telecommunications	F	12
South East Coast	2006	Information media and telecommunications	M	6
South East Coast	2006	Manufacturing	F	53
South East Coast	2006	Manufacturing	M	160
South East Coast	2006	Mining	F	0
South East Coast	2006	Mining	M	9
South East Coast	2006	Other services	F	17
South East Coast	2006	Other services	M	22
South East Coast	2006	Professional scientific and technical services	F	24
South East Coast	2006	Professional scientific and technical services	M	31
South East Coast	2006	Public administration and safety	F	70
South East Coast	2006	Public administration and safety	M	76
South East Coast	2006	Rental hiring and real estate services	F	24
South East Coast	2006	Rental hiring and real estate services	M	14
South East Coast	2006	Retail trade	F	139
South East Coast	2006	Retail trade	M	68
South East Coast	2006	Transport postal and warehousing	F	22
South East Coast	2006	Transport postal and warehousing	M	82
South East Coast	2006	Wholesale trade	F	27
South East Coast	2006	Wholesale trade	M	42
South East Coast	2011		F	29
South East Coast	2011		M	40
South East Coast	2011	Accommodation and food services	F	260
South East Coast	2011	Accommodation and food services	M	174
South East Coast	2011	Administrative and support services	F	28
South East Coast	2011	Administrative and support services	M	24
South East Coast	2011	Agriculture forestry and fishing	F	81
South East Coast	2011	Agriculture forestry and fishing	M	296
South East Coast	2011	Arts and recreation services	F	57
South East Coast	2011	Arts and recreation services	M	70
South East Coast	2011	Construction	F	13
South East Coast	2011	Construction	M	169
South East Coast	2011	Education and training	F	114
South East Coast	2011	Education and training	M	46
South East Coast	2011	Electricity gas water and waste services	F	4
South East Coast	2011	Electricity gas water and waste services	M	29
South East Coast	2011	Financial and insurance services	F	17
South East Coast	2011	Financial and insurance services	M	9
South East Coast	2011	Health care and social assistance	F	188
South East Coast	2011	Health care and social assistance	M	29
South East Coast	2011	Information media and telecommunications	F	3
South East Coast	2011	Information media and telecommunications	M	11
South East Coast	2011	Manufacturing	F	41
South East Coast	2011	Manufacturing	M	124
South East Coast	2011	Mining	F	0
South East Coast	2011	Mining	M	20
South East Coast	2011	Other services	F	19
South East Coast	2011	Other services	M	28
South East Coast	2011	Professional scientific and technical services	F	37
South East Coast	2011	Professional scientific and technical services	M	27
South East Coast	2011	Public administration and safety	F	66
South East Coast	2011	Public administration and safety	M	66
South East Coast	2011	Rental hiring and real estate services	F	18
South East Coast	2011	Rental hiring and real estate services	M	10
South East Coast	2011	Retail trade	F	132
South East Coast	2011	Retail trade	M	65
South East Coast	2011	Transport postal and warehousing	F	28
South East Coast	2011	Transport postal and warehousing	M	72
South East Coast	2011	Wholesale trade	F	14
South East Coast	2011	Wholesale trade	M	38
South East Coast	2016		F	36
South East Coast	2016		M	64
South East Coast	2016	Accommodation and food services	F	250
South East Coast	2016	Accommodation and food services	M	170
South East Coast	2016	Administrative and support services	F	64
South East Coast	2016	Administrative and support services	M	44
South East Coast	2016	Agriculture forestry and fishing	F	76
South East Coast	2016	Agriculture forestry and fishing	M	255
South East Coast	2016	Arts and recreation services	F	58
South East Coast	2016	Arts and recreation services	M	76
South East Coast	2016	Construction	F	10
South East Coast	2016	Construction	M	171
South East Coast	2016	Education and training	F	92
South East Coast	2016	Education and training	M	37
South East Coast	2016	Electricity gas water and waste services	F	0
South East Coast	2016	Electricity gas water and waste services	M	21
South East Coast	2016	Financial and insurance services	F	20
South East Coast	2016	Financial and insurance services	M	4
South East Coast	2016	Health care and social assistance	F	178
South East Coast	2016	Health care and social assistance	M	34
South East Coast	2016	Information media and telecommunications	F	8
South East Coast	2016	Information media and telecommunications	M	0
South East Coast	2016	Manufacturing	F	35
South East Coast	2016	Manufacturing	M	97
South East Coast	2016	Mining	F	0
South East Coast	2016	Mining	M	23
South East Coast	2016	Other services	F	24
South East Coast	2016	Other services	M	40
South East Coast	2016	Professional scientific and technical services	F	35
South East Coast	2016	Professional scientific and technical services	M	31
South East Coast	2016	Public administration and safety	F	57
South East Coast	2016	Public administration and safety	M	68
South East Coast	2016	Rental hiring and real estate services	F	27
South East Coast	2016	Rental hiring and real estate services	M	16
South East Coast	2016	Retail trade	F	130
South East Coast	2016	Retail trade	M	64
South East Coast	2016	Transport postal and warehousing	F	34
South East Coast	2016	Transport postal and warehousing	M	57
South East Coast	2016	Wholesale trade	F	12
South East Coast	2016	Wholesale trade	M	19
Burnie - Ulverstone	2006		F	178
Burnie - Ulverstone	2006		M	298
Burnie - Ulverstone	2006	Accommodation and food services	F	787
Burnie - Ulverstone	2006	Accommodation and food services	M	341
Burnie - Ulverstone	2006	Administrative and support services	F	433
Burnie - Ulverstone	2006	Administrative and support services	M	288
Burnie - Ulverstone	2006	Agriculture forestry and fishing	F	279
Burnie - Ulverstone	2006	Agriculture forestry and fishing	M	712
Burnie - Ulverstone	2006	Arts and recreation services	F	40
Burnie - Ulverstone	2006	Arts and recreation services	M	46
Burnie - Ulverstone	2006	Construction	F	124
Burnie - Ulverstone	2006	Construction	M	1032
Burnie - Ulverstone	2006	Education and training	F	1033
Burnie - Ulverstone	2006	Education and training	M	433
Burnie - Ulverstone	2006	Electricity gas water and waste services	F	13
Burnie - Ulverstone	2006	Electricity gas water and waste services	M	136
Burnie - Ulverstone	2006	Financial and insurance services	F	208
Burnie - Ulverstone	2006	Financial and insurance services	M	99
Burnie - Ulverstone	2006	Health care and social assistance	F	1686
Burnie - Ulverstone	2006	Health care and social assistance	M	456
Burnie - Ulverstone	2006	Information media and telecommunications	F	117
Burnie - Ulverstone	2006	Information media and telecommunications	M	94
Burnie - Ulverstone	2006	Manufacturing	F	524
Burnie - Ulverstone	2006	Manufacturing	M	2151
Burnie - Ulverstone	2006	Mining	F	21
Burnie - Ulverstone	2006	Mining	M	314
Burnie - Ulverstone	2006	Other services	F	272
Burnie - Ulverstone	2006	Other services	M	417
Burnie - Ulverstone	2006	Professional scientific and technical services	F	266
Burnie - Ulverstone	2006	Professional scientific and technical services	M	266
Burnie - Ulverstone	2006	Public administration and safety	F	599
Burnie - Ulverstone	2006	Public administration and safety	M	595
Burnie - Ulverstone	2006	Rental hiring and real estate services	F	129
Burnie - Ulverstone	2006	Rental hiring and real estate services	M	94
Burnie - Ulverstone	2006	Retail trade	F	1408
Burnie - Ulverstone	2006	Retail trade	M	1003
Burnie - Ulverstone	2006	Transport postal and warehousing	F	203
Burnie - Ulverstone	2006	Transport postal and warehousing	M	868
Burnie - Ulverstone	2006	Wholesale trade	F	198
Burnie - Ulverstone	2006	Wholesale trade	M	535
Burnie - Ulverstone	2011		F	113
Burnie - Ulverstone	2011		M	181
Burnie - Ulverstone	2011	Accommodation and food services	F	875
Burnie - Ulverstone	2011	Accommodation and food services	M	364
Burnie - Ulverstone	2011	Administrative and support services	F	359
Burnie - Ulverstone	2011	Administrative and support services	M	273
Burnie - Ulverstone	2011	Agriculture forestry and fishing	F	245
Burnie - Ulverstone	2011	Agriculture forestry and fishing	M	640
Burnie - Ulverstone	2011	Arts and recreation services	F	63
Burnie - Ulverstone	2011	Arts and recreation services	M	64
Burnie - Ulverstone	2011	Construction	F	149
Burnie - Ulverstone	2011	Construction	M	1254
Burnie - Ulverstone	2011	Education and training	F	1159
Burnie - Ulverstone	2011	Education and training	M	441
Burnie - Ulverstone	2011	Electricity gas water and waste services	F	29
Burnie - Ulverstone	2011	Electricity gas water and waste services	M	165
Burnie - Ulverstone	2011	Financial and insurance services	F	215
Burnie - Ulverstone	2011	Financial and insurance services	M	89
Burnie - Ulverstone	2011	Health care and social assistance	F	1989
Burnie - Ulverstone	2011	Health care and social assistance	M	483
Burnie - Ulverstone	2011	Information media and telecommunications	F	88
Burnie - Ulverstone	2011	Information media and telecommunications	M	72
Burnie - Ulverstone	2011	Manufacturing	F	533
Burnie - Ulverstone	2011	Manufacturing	M	1867
Burnie - Ulverstone	2011	Mining	F	55
Burnie - Ulverstone	2011	Mining	M	683
Burnie - Ulverstone	2011	Other services	F	326
Burnie - Ulverstone	2011	Other services	M	490
Burnie - Ulverstone	2011	Professional scientific and technical services	F	298
Burnie - Ulverstone	2011	Professional scientific and technical services	M	259
Burnie - Ulverstone	2011	Public administration and safety	F	772
Burnie - Ulverstone	2011	Public administration and safety	M	597
Burnie - Ulverstone	2011	Rental hiring and real estate services	F	123
Burnie - Ulverstone	2011	Rental hiring and real estate services	M	83
Burnie - Ulverstone	2011	Retail trade	F	1480
Burnie - Ulverstone	2011	Retail trade	M	944
Burnie - Ulverstone	2011	Transport postal and warehousing	F	174
Burnie - Ulverstone	2011	Transport postal and warehousing	M	789
Burnie - Ulverstone	2011	Wholesale trade	F	206
Burnie - Ulverstone	2011	Wholesale trade	M	581
Burnie - Ulverstone	2016		F	245
Burnie - Ulverstone	2016		M	464
Burnie - Ulverstone	2016	Accommodation and food services	F	890
Burnie - Ulverstone	2016	Accommodation and food services	M	431
Burnie - Ulverstone	2016	Administrative and support services	F	411
Burnie - Ulverstone	2016	Administrative and support services	M	293
Burnie - Ulverstone	2016	Agriculture forestry and fishing	F	271
Burnie - Ulverstone	2016	Agriculture forestry and fishing	M	735
Burnie - Ulverstone	2016	Arts and recreation services	F	73
Burnie - Ulverstone	2016	Arts and recreation services	M	60
Burnie - Ulverstone	2016	Construction	F	142
Burnie - Ulverstone	2016	Construction	M	1257
Burnie - Ulverstone	2016	Education and training	F	1156
Burnie - Ulverstone	2016	Education and training	M	423
Burnie - Ulverstone	2016	Electricity gas water and waste services	F	32
Burnie - Ulverstone	2016	Electricity gas water and waste services	M	162
Burnie - Ulverstone	2016	Financial and insurance services	F	167
Burnie - Ulverstone	2016	Financial and insurance services	M	79
Burnie - Ulverstone	2016	Health care and social assistance	F	2258
Burnie - Ulverstone	2016	Health care and social assistance	M	562
Burnie - Ulverstone	2016	Information media and telecommunications	F	65
Burnie - Ulverstone	2016	Information media and telecommunications	M	74
Burnie - Ulverstone	2016	Manufacturing	F	431
Burnie - Ulverstone	2016	Manufacturing	M	1282
Burnie - Ulverstone	2016	Mining	F	44
Burnie - Ulverstone	2016	Mining	M	536
Burnie - Ulverstone	2016	Other services	F	320
Burnie - Ulverstone	2016	Other services	M	478
Burnie - Ulverstone	2016	Professional scientific and technical services	F	293
Burnie - Ulverstone	2016	Professional scientific and technical services	M	266
Burnie - Ulverstone	2016	Public administration and safety	F	644
Burnie - Ulverstone	2016	Public administration and safety	M	478
Burnie - Ulverstone	2016	Rental hiring and real estate services	F	115
Burnie - Ulverstone	2016	Rental hiring and real estate services	M	75
Burnie - Ulverstone	2016	Retail trade	F	1432
Burnie - Ulverstone	2016	Retail trade	M	911
Burnie - Ulverstone	2016	Transport postal and warehousing	F	165
Burnie - Ulverstone	2016	Transport postal and warehousing	M	785
Burnie - Ulverstone	2016	Wholesale trade	F	117
Burnie - Ulverstone	2016	Wholesale trade	M	357
Devonport	2006		F	180
Devonport	2006		M	290
Devonport	2006	Accommodation and food services	F	746
Devonport	2006	Accommodation and food services	M	407
Devonport	2006	Administrative and support services	F	264
Devonport	2006	Administrative and support services	M	204
Devonport	2006	Agriculture forestry and fishing	F	310
Devonport	2006	Agriculture forestry and fishing	M	766
Devonport	2006	Arts and recreation services	F	62
Devonport	2006	Arts and recreation services	M	92
Devonport	2006	Construction	F	137
Devonport	2006	Construction	M	1127
Devonport	2006	Education and training	F	874
Devonport	2006	Education and training	M	384
Devonport	2006	Electricity gas water and waste services	F	16
Devonport	2006	Electricity gas water and waste services	M	164
