SA3_NAME16	Year	Occupation	workers
Warringah	2006		1012
Warringah	2006	Clerical and administrative workers	11532
Warringah	2006	Community and personal service workers	5768
Warringah	2006	Labourers	4438
Warringah	2006	Machinery operators and drivers	2589
Warringah	2006	Managers	10795
Warringah	2006	Professionals	17129
Warringah	2006	Sales workers	7055
Warringah	2006	Technicians and trades workers	8991
Warringah	2011		1108
Warringah	2011	Clerical and administrative workers	11242
Warringah	2011	Community and personal service workers	6495
Warringah	2011	Labourers	4071
Warringah	2011	Machinery operators and drivers	2444
Warringah	2011	Managers	11792
Warringah	2011	Professionals	18923
Warringah	2011	Sales workers	6997
Warringah	2011	Technicians and trades workers	9212
Warringah	2016		1169
Warringah	2016	Clerical and administrative workers	10787
Warringah	2016	Community and personal service workers	7615
Warringah	2016	Labourers	4525
Warringah	2016	Machinery operators and drivers	2463
Warringah	2016	Managers	13428
Warringah	2016	Professionals	20763
Warringah	2016	Sales workers	7177
Warringah	2016	Technicians and trades workers	9361
Camden	2006		337
Camden	2006	Clerical and administrative workers	3960
Camden	2006	Community and personal service workers	1998
Camden	2006	Labourers	1726
Camden	2006	Machinery operators and drivers	1838
Camden	2006	Managers	2820
Camden	2006	Professionals	3790
Camden	2006	Sales workers	2483
Camden	2006	Technicians and trades workers	3500
Camden	2011		382
Camden	2011	Clerical and administrative workers	4748
Camden	2011	Community and personal service workers	2636
Camden	2011	Labourers	1910
Camden	2011	Machinery operators and drivers	2171
Camden	2011	Managers	3452
Camden	2011	Professionals	4914
Camden	2011	Sales workers	2733
Camden	2011	Technicians and trades workers	4002
Camden	2016		576
Camden	2016	Clerical and administrative workers	5332
Camden	2016	Community and personal service workers	3444
Camden	2016	Labourers	2487
Camden	2016	Machinery operators and drivers	2537
Camden	2016	Managers	4038
Camden	2016	Professionals	5859
Camden	2016	Sales workers	3284
Camden	2016	Technicians and trades workers	4802
Campbelltown (NSW)	2006		1353
Campbelltown (NSW)	2006	Clerical and administrative workers	11917
Campbelltown (NSW)	2006	Community and personal service workers	5697
Campbelltown (NSW)	2006	Labourers	7376
Campbelltown (NSW)	2006	Machinery operators and drivers	7057
Campbelltown (NSW)	2006	Managers	5468
Campbelltown (NSW)	2006	Professionals	8391
Campbelltown (NSW)	2006	Sales workers	6549
Campbelltown (NSW)	2006	Technicians and trades workers	9984
Campbelltown (NSW)	2011		1271
Campbelltown (NSW)	2011	Clerical and administrative workers	11839
Campbelltown (NSW)	2011	Community and personal service workers	6689
Campbelltown (NSW)	2011	Labourers	7179
Campbelltown (NSW)	2011	Machinery operators and drivers	7343
Campbelltown (NSW)	2011	Managers	5666
Campbelltown (NSW)	2011	Professionals	9393
Campbelltown (NSW)	2011	Sales workers	6382
Campbelltown (NSW)	2011	Technicians and trades workers	9724
Campbelltown (NSW)	2016		1393
Campbelltown (NSW)	2016	Clerical and administrative workers	11183
Campbelltown (NSW)	2016	Community and personal service workers	7813
Campbelltown (NSW)	2016	Labourers	7811
Campbelltown (NSW)	2016	Machinery operators and drivers	8211
Campbelltown (NSW)	2016	Managers	5860
Campbelltown (NSW)	2016	Professionals	10643
Campbelltown (NSW)	2016	Sales workers	6757
Campbelltown (NSW)	2016	Technicians and trades workers	9642
Wollondilly	2006		246
Wollondilly	2006	Clerical and administrative workers	2485
Wollondilly	2006	Community and personal service workers	1375
Wollondilly	2006	Labourers	1740
Wollondilly	2006	Machinery operators and drivers	1681
Wollondilly	2006	Managers	2204
Wollondilly	2006	Professionals	2462
Wollondilly	2006	Sales workers	1391
Wollondilly	2006	Technicians and trades workers	3007
Wollondilly	2011		327
Wollondilly	2011	Clerical and administrative workers	2644
Wollondilly	2011	Community and personal service workers	1658
Wollondilly	2011	Labourers	1779
Wollondilly	2011	Machinery operators and drivers	1803
Wollondilly	2011	Managers	2083
Wollondilly	2011	Professionals	2702
Wollondilly	2011	Sales workers	1456
Wollondilly	2011	Technicians and trades workers	3259
Wollondilly	2016		363
Wollondilly	2016	Clerical and administrative workers	2900
Wollondilly	2016	Community and personal service workers	2063
Wollondilly	2016	Labourers	1918
Wollondilly	2016	Machinery operators and drivers	1907
Wollondilly	2016	Managers	2504
Wollondilly	2016	Professionals	3013
Wollondilly	2016	Sales workers	1708
Wollondilly	2016	Technicians and trades workers	3764
Blue Mountains	2006		470
Blue Mountains	2006	Clerical and administrative workers	5040
Blue Mountains	2006	Community and personal service workers	3788
Blue Mountains	2006	Labourers	2584
Blue Mountains	2006	Machinery operators and drivers	1481
Blue Mountains	2006	Managers	4255
Blue Mountains	2006	Professionals	9803
Blue Mountains	2006	Sales workers	2993
Blue Mountains	2006	Technicians and trades workers	4663
Blue Mountains	2011		501
Blue Mountains	2011	Clerical and administrative workers	5088
Blue Mountains	2011	Community and personal service workers	4062
Blue Mountains	2011	Labourers	2414
Blue Mountains	2011	Machinery operators and drivers	1543
Blue Mountains	2011	Managers	4266
Blue Mountains	2011	Professionals	10234
Blue Mountains	2011	Sales workers	2749
Blue Mountains	2011	Technicians and trades workers	4676
Blue Mountains	2016		494
Blue Mountains	2016	Clerical and administrative workers	4793
Blue Mountains	2016	Community and personal service workers	4326
Blue Mountains	2016	Labourers	2688
Blue Mountains	2016	Machinery operators and drivers	1496
Blue Mountains	2016	Managers	4457
Blue Mountains	2016	Professionals	10261
Blue Mountains	2016	Sales workers	2688
Blue Mountains	2016	Technicians and trades workers	4594
Blue Mountains - South	2006		0
Blue Mountains - South	2006	Clerical and administrative workers	0
Blue Mountains - South	2006	Community and personal service workers	0
Blue Mountains - South	2006	Labourers	0
Blue Mountains - South	2006	Machinery operators and drivers	0
Blue Mountains - South	2006	Managers	0
Blue Mountains - South	2006	Professionals	0
Blue Mountains - South	2006	Sales workers	0
Blue Mountains - South	2006	Technicians and trades workers	0
Blue Mountains - South	2011		0
Blue Mountains - South	2011	Clerical and administrative workers	0
Blue Mountains - South	2011	Community and personal service workers	0
Blue Mountains - South	2011	Labourers	0
Blue Mountains - South	2011	Machinery operators and drivers	0
Blue Mountains - South	2011	Managers	0
Blue Mountains - South	2011	Professionals	0
Blue Mountains - South	2011	Sales workers	0
Blue Mountains - South	2011	Technicians and trades workers	0
Blue Mountains - South	2016		0
Blue Mountains - South	2016	Clerical and administrative workers	0
Blue Mountains - South	2016	Community and personal service workers	0
Blue Mountains - South	2016	Labourers	0
Blue Mountains - South	2016	Machinery operators and drivers	0
Blue Mountains - South	2016	Managers	0
Blue Mountains - South	2016	Professionals	0
Blue Mountains - South	2016	Sales workers	0
Blue Mountains - South	2016	Technicians and trades workers	0
Penrith	2006		1118
Penrith	2006	Clerical and administrative workers	11369
Penrith	2006	Community and personal service workers	5153
Penrith	2006	Labourers	5822
Penrith	2006	Machinery operators and drivers	5545
Penrith	2006	Managers	6302
Penrith	2006	Professionals	8293
Penrith	2006	Sales workers	6192
Penrith	2006	Technicians and trades workers	9342
Penrith	2011		1118
Penrith	2011	Clerical and administrative workers	11808
Penrith	2011	Community and personal service workers	6063
Penrith	2011	Labourers	5491
Penrith	2011	Machinery operators and drivers	5891
Penrith	2011	Managers	6692
Penrith	2011	Professionals	9371
Penrith	2011	Sales workers	6195
Penrith	2011	Technicians and trades workers	9435
Penrith	2016		1297
Penrith	2016	Clerical and administrative workers	12323
Penrith	2016	Community and personal service workers	7309
Penrith	2016	Labourers	6243
Penrith	2016	Machinery operators and drivers	6600
Penrith	2016	Managers	7418
Penrith	2016	Professionals	11073
Penrith	2016	Sales workers	6630
Penrith	2016	Technicians and trades workers	10214
Richmond - Windsor	2006		305
Richmond - Windsor	2006	Clerical and administrative workers	2474
Richmond - Windsor	2006	Community and personal service workers	1607
Richmond - Windsor	2006	Labourers	1804
Richmond - Windsor	2006	Machinery operators and drivers	1583
Richmond - Windsor	2006	Managers	1803
Richmond - Windsor	2006	Professionals	2236
Richmond - Windsor	2006	Sales workers	1445
Richmond - Windsor	2006	Technicians and trades workers	3048
Richmond - Windsor	2011		307
Richmond - Windsor	2011	Clerical and administrative workers	2571
Richmond - Windsor	2011	Community and personal service workers	1776
Richmond - Windsor	2011	Labourers	1702
Richmond - Windsor	2011	Machinery operators and drivers	1679
Richmond - Windsor	2011	Managers	1803
Richmond - Windsor	2011	Professionals	2360
Richmond - Windsor	2011	Sales workers	1568
Richmond - Windsor	2011	Technicians and trades workers	3124
Richmond - Windsor	2016		301
Richmond - Windsor	2016	Clerical and administrative workers	2529
Richmond - Windsor	2016	Community and personal service workers	1875
Richmond - Windsor	2016	Labourers	1827
Richmond - Windsor	2016	Machinery operators and drivers	1736
Richmond - Windsor	2016	Managers	1835
Richmond - Windsor	2016	Professionals	2354
Richmond - Windsor	2016	Sales workers	1599
Richmond - Windsor	2016	Technicians and trades workers	3126
St Marys	2006		553
St Marys	2006	Clerical and administrative workers	4555
St Marys	2006	Community and personal service workers	2003
St Marys	2006	Labourers	2876
St Marys	2006	Machinery operators and drivers	3066
St Marys	2006	Managers	1987
St Marys	2006	Professionals	2438
St Marys	2006	Sales workers	2448
St Marys	2006	Technicians and trades workers	3781
St Marys	2011		505
St Marys	2011	Clerical and administrative workers	4832
St Marys	2011	Community and personal service workers	2366
St Marys	2011	Labourers	2779
St Marys	2011	Machinery operators and drivers	3295
St Marys	2011	Managers	2044
St Marys	2011	Professionals	2749
St Marys	2011	Sales workers	2394
St Marys	2011	Technicians and trades workers	3778
St Marys	2016		516
St Marys	2016	Clerical and administrative workers	4475
St Marys	2016	Community and personal service workers	2629
St Marys	2016	Labourers	2905
St Marys	2016	Machinery operators and drivers	3595
St Marys	2016	Managers	2053
St Marys	2016	Professionals	2965
St Marys	2016	Sales workers	2424
St Marys	2016	Technicians and trades workers	3678
Auburn	2006		799
Auburn	2006	Clerical and administrative workers	3591
Auburn	2006	Community and personal service workers	1700
Auburn	2006	Labourers	3172
Auburn	2006	Machinery operators and drivers	2214
Auburn	2006	Managers	2193
Auburn	2006	Professionals	4281
Auburn	2006	Sales workers	2130
Auburn	2006	Technicians and trades workers	3468
Auburn	2011		916
Auburn	2011	Clerical and administrative workers	4172
Auburn	2011	Community and personal service workers	2430
Auburn	2011	Labourers	3751
Auburn	2011	Machinery operators and drivers	2371
Auburn	2011	Managers	2778
Auburn	2011	Professionals	6042
Auburn	2011	Sales workers	2535
Auburn	2011	Technicians and trades workers	4164
Auburn	2016		1164
Auburn	2016	Clerical and administrative workers	4647
Auburn	2016	Community and personal service workers	3586
Auburn	2016	Labourers	4965
Auburn	2016	Machinery operators and drivers	2699
Auburn	2016	Managers	3769
Auburn	2016	Professionals	7760
Auburn	2016	Sales workers	3486
Auburn	2016	Technicians and trades workers	5901
Carlingford	2006		501
Carlingford	2006	Clerical and administrative workers	4436
Carlingford	2006	Community and personal service workers	1788
Carlingford	2006	Labourers	1722
Carlingford	2006	Machinery operators and drivers	1196
Carlingford	2006	Managers	3337
Carlingford	2006	Professionals	6685
Carlingford	2006	Sales workers	2385
Carlingford	2006	Technicians and trades workers	3208
Carlingford	2011		554
Carlingford	2011	Clerical and administrative workers	4718
Carlingford	2011	Community and personal service workers	2139
Carlingford	2011	Labourers	1754
Carlingford	2011	Machinery operators and drivers	1189
Carlingford	2011	Managers	3666
Carlingford	2011	Professionals	7528
Carlingford	2011	Sales workers	2404
Carlingford	2011	Technicians and trades workers	3315
Carlingford	2016		583
Carlingford	2016	Clerical and administrative workers	4789
Carlingford	2016	Community and personal service workers	2593
Carlingford	2016	Labourers	1985
Carlingford	2016	Machinery operators and drivers	1322
Carlingford	2016	Managers	3981
Carlingford	2016	Professionals	8671
Carlingford	2016	Sales workers	2737
Carlingford	2016	Technicians and trades workers	3557
Merrylands - Guildford	2006		1282
Merrylands - Guildford	2006	Clerical and administrative workers	8509
Merrylands - Guildford	2006	Community and personal service workers	3489
Merrylands - Guildford	2006	Labourers	5693
Merrylands - Guildford	2006	Machinery operators and drivers	4797
Merrylands - Guildford	2006	Managers	3998
Merrylands - Guildford	2006	Professionals	6758
Merrylands - Guildford	2006	Sales workers	4614
Merrylands - Guildford	2006	Technicians and trades workers	7746
Merrylands - Guildford	2011		1363
Merrylands - Guildford	2011	Clerical and administrative workers	9189
Merrylands - Guildford	2011	Community and personal service workers	4474
Merrylands - Guildford	2011	Labourers	5593
Merrylands - Guildford	2011	Machinery operators and drivers	5041
Merrylands - Guildford	2011	Managers	4591
Merrylands - Guildford	2011	Professionals	8569
Merrylands - Guildford	2011	Sales workers	4760
Merrylands - Guildford	2011	Technicians and trades workers	8155
Merrylands - Guildford	2016		1616
Merrylands - Guildford	2016	Clerical and administrative workers	8881
Merrylands - Guildford	2016	Community and personal service workers	5798
Merrylands - Guildford	2016	Labourers	6345
Merrylands - Guildford	2016	Machinery operators and drivers	5334
Merrylands - Guildford	2016	Managers	5272
Merrylands - Guildford	2016	Professionals	9702
Merrylands - Guildford	2016	Sales workers	5432
Merrylands - Guildford	2016	Technicians and trades workers	8846
Parramatta	2006		1080
Parramatta	2006	Clerical and administrative workers	9530
Parramatta	2006	Community and personal service workers	3920
Parramatta	2006	Labourers	4452
Parramatta	2006	Machinery operators and drivers	3172
Parramatta	2006	Managers	5391
Parramatta	2006	Professionals	12792
Parramatta	2006	Sales workers	4777
Parramatta	2006	Technicians and trades workers	6479
Parramatta	2011		1187
Parramatta	2011	Clerical and administrative workers	10437
Parramatta	2011	Community and personal service workers	4813
Parramatta	2011	Labourers	4631
Parramatta	2011	Machinery operators and drivers	3664
Parramatta	2011	Managers	6106
Parramatta	2011	Professionals	16251
Parramatta	2011	Sales workers	5006
Parramatta	2011	Technicians and trades workers	6791
