SA3_NAME16	Year	Sex	SpeaksEnglishOnly	persons
Innisfail - Cassowary Coast	2006	M	1	14941
Innisfail - Cassowary Coast	2011	F	0	1570
Innisfail - Cassowary Coast	2011	F	1	13960
Innisfail - Cassowary Coast	2011	M	0	1538
Innisfail - Cassowary Coast	2011	M	1	14802
Innisfail - Cassowary Coast	2016	F	0	1674
Innisfail - Cassowary Coast	2016	F	1	13784
Innisfail - Cassowary Coast	2016	M	0	1574
Innisfail - Cassowary Coast	2016	M	1	14624
Port Douglas - Daintree	2006	F	0	388
Port Douglas - Daintree	2006	F	1	4119
Port Douglas - Daintree	2006	M	0	371
Port Douglas - Daintree	2006	M	1	4435
Port Douglas - Daintree	2011	F	0	379
Port Douglas - Daintree	2011	F	1	4447
Port Douglas - Daintree	2011	M	0	349
Port Douglas - Daintree	2011	M	1	4621
Port Douglas - Daintree	2016	F	0	465
Port Douglas - Daintree	2016	F	1	4464
Port Douglas - Daintree	2016	M	0	394
Port Douglas - Daintree	2016	M	1	4763
Tablelands (East) - Kuranda	2006	F	0	1260
Tablelands (East) - Kuranda	2006	F	1	15461
Tablelands (East) - Kuranda	2006	M	0	1004
Tablelands (East) - Kuranda	2006	M	1	15298
Tablelands (East) - Kuranda	2011	F	0	1399
Tablelands (East) - Kuranda	2011	F	1	17016
Tablelands (East) - Kuranda	2011	M	0	1253
Tablelands (East) - Kuranda	2011	M	1	16483
Tablelands (East) - Kuranda	2016	F	0	1480
Tablelands (East) - Kuranda	2016	F	1	17149
Tablelands (East) - Kuranda	2016	M	0	1340
Tablelands (East) - Kuranda	2016	M	1	16774
Darling Downs (West) - Maranoa	2006	F	0	249
Darling Downs (West) - Maranoa	2006	F	1	18607
Darling Downs (West) - Maranoa	2006	M	0	266
Darling Downs (West) - Maranoa	2006	M	1	19378
Darling Downs (West) - Maranoa	2011	F	0	482
Darling Downs (West) - Maranoa	2011	F	1	19404
Darling Downs (West) - Maranoa	2011	M	0	537
Darling Downs (West) - Maranoa	2011	M	1	20175
Darling Downs (West) - Maranoa	2016	F	0	704
Darling Downs (West) - Maranoa	2016	F	1	18416
Darling Downs (West) - Maranoa	2016	M	0	751
Darling Downs (West) - Maranoa	2016	M	1	19221
Darling Downs - East	2006	F	0	265
Darling Downs - East	2006	F	1	17720
Darling Downs - East	2006	M	0	291
Darling Downs - East	2006	M	1	18169
Darling Downs - East	2011	F	0	440
Darling Downs - East	2011	F	1	18249
Darling Downs - East	2011	M	0	499
Darling Downs - East	2011	M	1	18535
Darling Downs - East	2016	F	0	737
Darling Downs - East	2016	F	1	18557
Darling Downs - East	2016	M	0	765
Darling Downs - East	2016	M	1	18844
Granite Belt	2006	F	0	702
Granite Belt	2006	F	1	16951
Granite Belt	2006	M	0	612
Granite Belt	2006	M	1	16579
Granite Belt	2011	F	0	844
Granite Belt	2011	F	1	18058
Granite Belt	2011	M	0	698
Granite Belt	2011	M	1	17431
Granite Belt	2016	F	0	884
Granite Belt	2016	F	1	18186
Granite Belt	2016	M	0	763
Granite Belt	2016	M	1	17770
Central Highlands (Qld)	2006	F	0	306
Central Highlands (Qld)	2006	F	1	11731
Central Highlands (Qld)	2006	M	0	347
Central Highlands (Qld)	2006	M	1	13206
Central Highlands (Qld)	2011	F	0	572
Central Highlands (Qld)	2011	F	1	12387
Central Highlands (Qld)	2011	M	0	624
Central Highlands (Qld)	2011	M	1	13801
Central Highlands (Qld)	2016	F	0	710
Central Highlands (Qld)	2016	F	1	11545
Central Highlands (Qld)	2016	M	0	676
Central Highlands (Qld)	2016	M	1	12554
Rockhampton	2006	F	0	1237
Rockhampton	2006	F	1	46421
Rockhampton	2006	M	0	1268
Rockhampton	2006	M	1	45392
Rockhampton	2011	F	0	2137
Rockhampton	2011	F	1	49226
Rockhampton	2011	M	0	2175
Rockhampton	2011	M	1	48127
Rockhampton	2016	F	0	2774
Rockhampton	2016	F	1	51341
Rockhampton	2016	M	0	2777
Rockhampton	2016	M	1	50100
Biloela	2006	F	0	132
Biloela	2006	F	1	6628
Biloela	2006	M	0	191
Biloela	2006	M	1	7010
Biloela	2011	F	0	293
Biloela	2011	F	1	6424
Biloela	2011	M	0	337
Biloela	2011	M	1	6797
Biloela	2016	F	0	319
Biloela	2016	F	1	6078
Biloela	2016	M	0	386
Biloela	2016	M	1	6394
Gladstone	2006	F	0	693
Gladstone	2006	F	1	22731
Gladstone	2006	M	0	682
Gladstone	2006	M	1	23881
Gladstone	2011	F	0	1202
Gladstone	2011	F	1	24890
Gladstone	2011	M	0	1168
Gladstone	2011	M	1	26684
Gladstone	2016	F	0	1945
Gladstone	2016	F	1	25925
Gladstone	2016	M	0	1901
Gladstone	2016	M	1	27352
Broadbeach - Burleigh	2006	F	0	2457
Broadbeach - Burleigh	2006	F	1	22943
Broadbeach - Burleigh	2006	M	0	2049
Broadbeach - Burleigh	2006	M	1	21779
Broadbeach - Burleigh	2011	F	0	2915
Broadbeach - Burleigh	2011	F	1	24588
Broadbeach - Burleigh	2011	M	0	2456
Broadbeach - Burleigh	2011	M	1	23250
Broadbeach - Burleigh	2016	F	0	3686
Broadbeach - Burleigh	2016	F	1	25737
Broadbeach - Burleigh	2016	M	0	3000
Broadbeach - Burleigh	2016	M	1	24491
Coolangatta	2006	F	0	1003
Coolangatta	2006	F	1	21937
Coolangatta	2006	M	0	864
Coolangatta	2006	M	1	21313
Coolangatta	2011	F	0	1295
Coolangatta	2011	F	1	22948
Coolangatta	2011	M	0	1079
Coolangatta	2011	M	1	21921
Coolangatta	2016	F	0	1653
Coolangatta	2016	F	1	23744
Coolangatta	2016	M	0	1313
Coolangatta	2016	M	1	22703
Gold Coast - North	2006	F	0	2815
Gold Coast - North	2006	F	1	23968
Gold Coast - North	2006	M	0	2352
Gold Coast - North	2006	M	1	22399
Gold Coast - North	2011	F	0	3518
Gold Coast - North	2011	F	1	25609
Gold Coast - North	2011	M	0	3051
Gold Coast - North	2011	M	1	23541
Gold Coast - North	2016	F	0	4912
Gold Coast - North	2016	F	1	27029
Gold Coast - North	2016	M	0	4127
Gold Coast - North	2016	M	1	24754
Gold Coast Hinterland	2006	F	0	352
Gold Coast Hinterland	2006	F	1	7389
Gold Coast Hinterland	2006	M	0	330
Gold Coast Hinterland	2006	M	1	7295
Gold Coast Hinterland	2011	F	0	417
Gold Coast Hinterland	2011	F	1	7950
Gold Coast Hinterland	2011	M	0	390
Gold Coast Hinterland	2011	M	1	7698
Gold Coast Hinterland	2016	F	0	454
Gold Coast Hinterland	2016	F	1	8115
Gold Coast Hinterland	2016	M	0	382
Gold Coast Hinterland	2016	M	1	7927
Mudgeeraba - Tallebudgera	2006	F	0	798
Mudgeeraba - Tallebudgera	2006	F	1	12143
Mudgeeraba - Tallebudgera	2006	M	0	696
Mudgeeraba - Tallebudgera	2006	M	1	11812
Mudgeeraba - Tallebudgera	2011	F	0	1112
Mudgeeraba - Tallebudgera	2011	F	1	14225
Mudgeeraba - Tallebudgera	2011	M	0	962
Mudgeeraba - Tallebudgera	2011	M	1	13582
Mudgeeraba - Tallebudgera	2016	F	0	1374
Mudgeeraba - Tallebudgera	2016	F	1	14879
Mudgeeraba - Tallebudgera	2016	M	0	1129
Mudgeeraba - Tallebudgera	2016	M	1	14294
Nerang	2006	F	0	2209
Nerang	2006	F	1	24475
Nerang	2006	M	0	2021
Nerang	2006	M	1	23610
Nerang	2011	F	0	2998
Nerang	2011	F	1	27446
Nerang	2011	M	0	2551
Nerang	2011	M	1	26463
Nerang	2016	F	0	3614
Nerang	2016	F	1	28748
Nerang	2016	M	0	3099
Nerang	2016	M	1	27834
Ormeau - Oxenford	2006	F	0	1963
Ormeau - Oxenford	2006	F	1	29331
Ormeau - Oxenford	2006	M	0	1725
Ormeau - Oxenford	2006	M	1	29032
Ormeau - Oxenford	2011	F	0	3559
Ormeau - Oxenford	2011	F	1	41980
Ormeau - Oxenford	2011	M	0	2994
Ormeau - Oxenford	2011	M	1	41286
Ormeau - Oxenford	2016	F	0	5473
Ormeau - Oxenford	2016	F	1	52026
Ormeau - Oxenford	2016	M	0	4700
Ormeau - Oxenford	2016	M	1	50692
Robina	2006	F	0	3016
Robina	2006	F	1	16977
Robina	2006	M	0	2600
Robina	2006	M	1	15568
Robina	2011	F	0	3785
Robina	2011	F	1	18500
Robina	2011	M	0	3091
Robina	2011	M	1	17026
Robina	2016	F	0	4762
Robina	2016	F	1	19620
Robina	2016	M	0	4017
Robina	2016	M	1	17903
Southport	2006	F	0	3592
Southport	2006	F	1	20216
Southport	2006	M	0	3088
Southport	2006	M	1	19377
Southport	2011	F	0	4989
Southport	2011	F	1	20993
Southport	2011	M	0	4334
Southport	2011	M	1	20145
Southport	2016	F	0	6560
Southport	2016	F	1	21469
Southport	2016	M	0	5625
Southport	2016	M	1	20613
Surfers Paradise	2006	F	0	2196
Surfers Paradise	2006	F	1	11386
Surfers Paradise	2006	M	0	1979
Surfers Paradise	2006	M	1	11571
Surfers Paradise	2011	F	0	2956
Surfers Paradise	2011	F	1	12651
Surfers Paradise	2011	M	0	2804
Surfers Paradise	2011	M	1	12974
Surfers Paradise	2016	F	0	4627
Surfers Paradise	2016	F	1	13251
Surfers Paradise	2016	M	0	4316
Surfers Paradise	2016	M	1	13467
Forest Lake - Oxley	2006	F	0	7714
Forest Lake - Oxley	2006	F	1	19592
Forest Lake - Oxley	2006	M	0	7245
Forest Lake - Oxley	2006	M	1	18485
Forest Lake - Oxley	2011	F	0	10249
Forest Lake - Oxley	2011	F	1	19491
Forest Lake - Oxley	2011	M	0	9485
Forest Lake - Oxley	2011	M	1	18813
Forest Lake - Oxley	2016	F	0	13480
Forest Lake - Oxley	2016	F	1	19348
Forest Lake - Oxley	2016	M	0	12447
Forest Lake - Oxley	2016	M	1	18745
Ipswich Hinterland	2006	F	0	544
Ipswich Hinterland	2006	F	1	22850
Ipswich Hinterland	2006	M	0	476
Ipswich Hinterland	2006	M	1	22872
Ipswich Hinterland	2011	F	0	693
Ipswich Hinterland	2011	F	1	26059
Ipswich Hinterland	2011	M	0	621
Ipswich Hinterland	2011	M	1	26208
Ipswich Hinterland	2016	F	0	893
Ipswich Hinterland	2016	F	1	27781
Ipswich Hinterland	2016	M	0	721
Ipswich Hinterland	2016	M	1	27932
Ipswich Inner	2006	F	0	1563
Ipswich Inner	2006	F	1	40128
Ipswich Inner	2006	M	0	1412
Ipswich Inner	2006	M	1	38967
Ipswich Inner	2011	F	0	2326
Ipswich Inner	2011	F	1	43694
Ipswich Inner	2011	M	0	2035
Ipswich Inner	2011	M	1	42471
Ipswich Inner	2016	F	0	2913
Ipswich Inner	2016	F	1	46727
Ipswich Inner	2016	M	0	2622
Ipswich Inner	2016	M	1	45318
Springfield - Redbank	2006	F	0	3267
Springfield - Redbank	2006	F	1	19494
Springfield - Redbank	2006	M	0	3027
Springfield - Redbank	2006	M	1	19738
Springfield - Redbank	2011	F	0	5740
Springfield - Redbank	2011	F	1	26176
Springfield - Redbank	2011	M	0	5541
Springfield - Redbank	2011	M	1	26003
Springfield - Redbank	2016	F	0	8903
Springfield - Redbank	2016	F	1	30871
Springfield - Redbank	2016	M	0	8172
Springfield - Redbank	2016	M	1	30846
Beaudesert	2006	F	0	110
Beaudesert	2006	F	1	5078
Beaudesert	2006	M	0	99
Beaudesert	2006	M	1	4922
Beaudesert	2011	F	0	135
Beaudesert	2011	F	1	5896
Beaudesert	2011	M	0	113
Beaudesert	2011	M	1	5605
Beaudesert	2016	F	0	186
Beaudesert	2016	F	1	6403
Beaudesert	2016	M	0	149
Beaudesert	2016	M	1	6019
Beenleigh	2006	F	0	1093
Beenleigh	2006	F	1	14506
Beenleigh	2006	M	0	1025
Beenleigh	2006	M	1	14218
Beenleigh	2011	F	0	1615
Beenleigh	2011	F	1	16356
Beenleigh	2011	M	0	1474
Beenleigh	2011	M	1	15911
Beenleigh	2016	F	0	2083
Beenleigh	2016	F	1	17554
Beenleigh	2016	M	0	1880
Beenleigh	2016	M	1	16816
Browns Plains	2006	F	0	3825
Browns Plains	2006	F	1	27645
Browns Plains	2006	M	0	3746
Browns Plains	2006	M	1	27231
Browns Plains	2011	F	0	5445
Browns Plains	2011	F	1	29574
Browns Plains	2011	M	0	5182
Browns Plains	2011	M	1	29283
Browns Plains	2016	F	0	7644
Browns Plains	2016	F	1	30137
Browns Plains	2016	M	0	7080
Browns Plains	2016	M	1	29670
Jimboomba	2006	F	0	636
Jimboomba	2006	F	1	14030
Jimboomba	2006	M	0	580
Jimboomba	2006	M	1	14331
Jimboomba	2011	F	0	931
Jimboomba	2011	F	1	16843
Jimboomba	2011	M	0	850
Jimboomba	2011	M	1	17334
Jimboomba	2016	F	0	1227
Jimboomba	2016	F	1	20180
Jimboomba	2016	M	0	1096
Jimboomba	2016	M	1	20432
Loganlea - Carbrook	2006	F	0	2165
Loganlea - Carbrook	2006	F	1	21508
Loganlea - Carbrook	2006	M	0	1949
Loganlea - Carbrook	2006	M	1	21102
Loganlea - Carbrook	2011	F	0	3028
Loganlea - Carbrook	2011	F	1	23694
Loganlea - Carbrook	2011	M	0	2595
Loganlea - Carbrook	2011	M	1	23063
Loganlea - Carbrook	2016	F	0	4185
Loganlea - Carbrook	2016	F	1	24399
Loganlea - Carbrook	2016	M	0	3676
Loganlea - Carbrook	2016	M	1	23860
Springwood - Kingston	2006	F	0	5444
Springwood - Kingston	2006	F	1	28748
Springwood - Kingston	2006	M	0	5045
Springwood - Kingston	2006	M	1	28127
Springwood - Kingston	2011	F	0	7447
Springwood - Kingston	2011	F	1	28476
Springwood - Kingston	2011	M	0	6984
Springwood - Kingston	2011	M	1	27995
Springwood - Kingston	2016	F	0	9746
Springwood - Kingston	2016	F	1	26778
Springwood - Kingston	2016	M	0	9746
Springwood - Kingston	2016	M	1	26225
Bowen Basin - North	2006	F	0	464
Bowen Basin - North	2006	F	1	13154
Bowen Basin - North	2006	M	0	485
Bowen Basin - North	2006	M	1	14819
Bowen Basin - North	2011	F	0	697
Bowen Basin - North	2011	F	1	14239
Bowen Basin - North	2011	M	0	774
Bowen Basin - North	2011	M	1	16263
Bowen Basin - North	2016	F	0	941
Bowen Basin - North	2016	F	1	12891
Bowen Basin - North	2016	M	0	874
Bowen Basin - North	2016	M	1	14361
Mackay	2006	F	0	1474
Mackay	2006	F	1	45018
Mackay	2006	M	0	1377
Mackay	2006	M	1	45840
Mackay	2011	F	0	2591
Mackay	2011	F	1	49737
Mackay	2011	M	0	2545
Mackay	2011	M	1	51293
Mackay	2016	F	0	3392
Mackay	2016	F	1	49543
Mackay	2016	M	0	2920
Mackay	2016	M	1	50077
Whitsunday	2006	F	0	304
Whitsunday	2006	F	1	6946
Whitsunday	2006	M	0	306
Whitsunday	2006	M	1	7591
Whitsunday	2011	F	0	433
Whitsunday	2011	F	1	7677
Whitsunday	2011	M	0	345
Whitsunday	2011	M	1	8231
Whitsunday	2016	F	0	670
Whitsunday	2016	F	1	8261
Whitsunday	2016	M	0	561
Whitsunday	2016	M	1	8862
Bribie - Beachmere	2006	F	0	428
Bribie - Beachmere	2006	F	1	12869
Bribie - Beachmere	2006	M	0	323
Bribie - Beachmere	2006	M	1	12366
Bribie - Beachmere	2011	F	0	549
Bribie - Beachmere	2011	F	1	14397
Bribie - Beachmere	2011	M	0	426
Bribie - Beachmere	2011	M	1	13612
Bribie - Beachmere	2016	F	0	609
Bribie - Beachmere	2016	F	1	15308
Bribie - Beachmere	2016	M	0	442
Bribie - Beachmere	2016	M	1	14533
Caboolture	2006	F	0	1069
Caboolture	2006	F	1	21574
Caboolture	2006	M	0	813
Caboolture	2006	M	1	20901
Caboolture	2011	F	0	1607
Caboolture	2011	F	1	26782
Caboolture	2011	M	0	1310
Caboolture	2011	M	1	25630
Caboolture	2016	F	0	2564
Caboolture	2016	F	1	29404
Caboolture	2016	M	0	2049
Caboolture	2016	M	1	28481
Caboolture Hinterland	2006	F	0	86
Caboolture Hinterland	2006	F	1	4240
Caboolture Hinterland	2006	M	0	117
Caboolture Hinterland	2006	M	1	4259
Caboolture Hinterland	2011	F	0	201
Caboolture Hinterland	2011	F	1	4895
Caboolture Hinterland	2011	M	0	222
Caboolture Hinterland	2011	M	1	4879
Caboolture Hinterland	2016	F	0	277
Caboolture Hinterland	2016	F	1	5289
Caboolture Hinterland	2016	M	0	321
Caboolture Hinterland	2016	M	1	5327
Narangba - Burpengary	2006	F	0	1181
Narangba - Burpengary	2006	F	1	24123
Narangba - Burpengary	2006	M	0	981
Narangba - Burpengary	2006	M	1	23762
Narangba - Burpengary	2011	F	0	1491
Narangba - Burpengary	2011	F	1	26891
Narangba - Burpengary	2011	M	0	1290
Narangba - Burpengary	2011	M	1	26196
Narangba - Burpengary	2016	F	0	1856
Narangba - Burpengary	2016	F	1	28297
Narangba - Burpengary	2016	M	0	1539
Narangba - Burpengary	2016	M	1	27650
Redcliffe	2006	F	0	1279
Redcliffe	2006	F	1	24166
Redcliffe	2006	M	0	1101
Redcliffe	2006	M	1	22275
Redcliffe	2011	F	0	1858
Redcliffe	2011	F	1	25979
Redcliffe	2011	M	0	1565
Redcliffe	2011	M	1	24096
Redcliffe	2016	F	0	2175
Redcliffe	2016	F	1	26919
Redcliffe	2016	M	0	1732
Redcliffe	2016	M	1	24805
The Hills District	2006	F	0	1480
The Hills District	2006	F	1	34073
The Hills District	2006	M	0	1382
The Hills District	2006	M	1	33721
The Hills District	2011	F	0	2036
The Hills District	2011	F	1	37490
The Hills District	2011	M	0	1882
The Hills District	2011	M	1	37149
The Hills District	2016	F	0	2766
The Hills District	2016	F	1	39215
The Hills District	2016	M	0	2424
The Hills District	2016	M	1	38749
North Lakes	2006	F	0	861
North Lakes	2006	F	1	16044
North Lakes	2006	M	0	725
North Lakes	2006	M	1	15407
North Lakes	2011	F	0	2041
North Lakes	2011	F	1	23606
North Lakes	2011	M	0	1778
North Lakes	2011	M	1	22414
North Lakes	2016	F	0	4175
North Lakes	2016	F	1	30745
North Lakes	2016	M	0	3696
North Lakes	2016	M	1	29204
Strathpine	2006	F	0	951
Strathpine	2006	F	1	15672
Strathpine	2006	M	0	748
Strathpine	2006	M	1	15454
Strathpine	2011	F	0	1332
Strathpine	2011	F	1	16049
Strathpine	2011	M	0	1114
Strathpine	2011	M	1	15738
Strathpine	2016	F	0	1755
Strathpine	2016	F	1	16234
Strathpine	2016	M	0	1435
Strathpine	2016	M	1	15949
Far North	2006	F	0	5253
Far North	2006	F	1	7085
Far North	2006	M	0	5198
Far North	2006	M	1	7916
Far North	2011	F	0	5884
Far North	2011	F	1	7183
Far North	2011	M	0	5801
Far North	2011	M	1	8040
Far North	2016	F	0	6153
Far North	2016	F	1	7582
Far North	2016	M	0	5950
Far North	2016	M	1	8473
Outback - North	2006	F	0	603
Outback - North	2006	F	1	12399
Outback - North	2006	M	0	593
Outback - North	2006	M	1	13818
Outback - North	2011	F	0	946
Outback - North	2011	F	1	12727
Outback - North	2011	M	0	1025
Outback - North	2011	M	1	14390
Outback - North	2016	F	0	1076
Outback - North	2016	F	1	11632
Outback - North	2016	M	0	1001
Outback - North	2016	M	1	12691
Outback - South	2006	F	0	139
Outback - South	2006	F	1	9017
Outback - South	2006	M	0	143
Outback - South	2006	M	1	9244
Outback - South	2011	F	0	237
Outback - South	2011	F	1	9126
Outback - South	2011	M	0	241
Outback - South	2011	M	1	9278
Outback - South	2016	F	0	230
Outback - South	2016	F	1	7896
Outback - South	2016	M	0	212
Outback - South	2016	M	1	7968
Buderim	2006	F	0	781
Buderim	2006	F	1	19778
Buderim	2006	M	0	635
Buderim	2006	M	1	17732
Buderim	2011	F	0	1130
Buderim	2011	F	1	22404
Buderim	2011	M	0	884
Buderim	2011	M	1	20062
Buderim	2016	F	0	1927
Buderim	2016	F	1	25586
Buderim	2016	M	0	1452
Buderim	2016	M	1	22893
Caloundra	2006	F	0	1114
Caloundra	2006	F	1	29442
Caloundra	2006	M	0	914
Caloundra	2006	M	1	27390
Caloundra	2011	F	0	1489
Caloundra	2011	F	1	33418
Caloundra	2011	M	0	1198
Caloundra	2011	M	1	31145
Caloundra	2016	F	0	2093
Caloundra	2016	F	1	37549
Caloundra	2016	M	0	1657
Caloundra	2016	M	1	35053
Maroochy	2006	F	0	928
Maroochy	2006	F	1	21878
Maroochy	2006	M	0	794
Maroochy	2006	M	1	20917
Maroochy	2011	F	0	1286
Maroochy	2011	F	1	23906
Maroochy	2011	M	0	1075
Maroochy	2011	M	1	22240
Maroochy	2016	F	0	1879
Maroochy	2016	F	1	25142
Maroochy	2016	M	0	1596
Maroochy	2016	M	1	23545
Noosa	2006	F	0	749
Noosa	2006	F	1	14808
Noosa	2006	M	0	554
Noosa	2006	M	1	13886
Noosa	2011	F	0	1005
Noosa	2011	F	1	16855
Noosa	2011	M	0	765
Noosa	2011	M	1	15557
Noosa	2016	F	0	1386
Noosa	2016	F	1	18591
Noosa	2016	M	0	1057
Noosa	2016	M	1	17359
Sunshine Coast Hinterland	2006	F	0	655
Sunshine Coast Hinterland	2006	F	1	19265
Sunshine Coast Hinterland	2006	M	0	550
Sunshine Coast Hinterland	2006	M	1	18833
Sunshine Coast Hinterland	2011	F	0	819
Sunshine Coast Hinterland	2011	F	1	21693
Sunshine Coast Hinterland	2011	M	0	688
Sunshine Coast Hinterland	2011	M	1	20909
Sunshine Coast Hinterland	2016	F	0	972
Sunshine Coast Hinterland	2016	F	1	22886
Sunshine Coast Hinterland	2016	M	0	762
Sunshine Coast Hinterland	2016	M	1	22094
Nambour	2006	F	0	614
Nambour	2006	F	1	15811
Nambour	2006	M	0	529
Nambour	2006	M	1	15508
Nambour	2011	F	0	850
Nambour	2011	F	1	17550
Nambour	2011	M	0	704
Nambour	2011	M	1	16932
Nambour	2016	F	0	1097
Nambour	2016	F	1	19552
Nambour	2016	M	0	831
Nambour	2016	M	1	18695
Noosa Hinterland	2006	F	0	326
Noosa Hinterland	2006	F	1	8795
Noosa Hinterland	2006	M	0	305
Noosa Hinterland	2006	M	1	8734
Noosa Hinterland	2011	F	0	373
Noosa Hinterland	2011	F	1	9382
Noosa Hinterland	2011	M	0	324
Noosa Hinterland	2011	M	1	9268
Noosa Hinterland	2016	F	0	423
Noosa Hinterland	2016	F	1	9979
Noosa Hinterland	2016	M	0	342
Noosa Hinterland	2016	M	1	9805
Toowoomba	2006	F	0	2461
Toowoomba	2006	F	1	61801
Toowoomba	2006	M	0	2580
Toowoomba	2006	M	1	57208
Toowoomba	2011	F	0	3880
Toowoomba	2011	F	1	65439
Toowoomba	2011	M	0	3781
Toowoomba	2011	M	1	60802
Toowoomba	2016	F	0	5738
Toowoomba	2016	F	1	66536
Toowoomba	2016	M	0	5599
Toowoomba	2016	M	1	61812
Charters Towers - Ayr - Ingham	2006	F	0	1340
Charters Towers - Ayr - Ingham	2006	F	1	18817
Charters Towers - Ayr - Ingham	2006	M	0	1310
Charters Towers - Ayr - Ingham	2006	M	1	19040
Charters Towers - Ayr - Ingham	2011	F	0	1364
Charters Towers - Ayr - Ingham	2011	F	1	19214
Charters Towers - Ayr - Ingham	2011	M	0	1224
Charters Towers - Ayr - Ingham	2011	M	1	19501
Charters Towers - Ayr - Ingham	2016	F	0	1195
Charters Towers - Ayr - Ingham	2016	F	1	18121
Charters Towers - Ayr - Ingham	2016	M	0	1091
Charters Towers - Ayr - Ingham	2016	M	1	18525
Townsville	2006	F	0	3774
Townsville	2006	F	1	69045
Townsville	2006	M	0	3413
Townsville	2006	M	1	69176
Townsville	2011	F	0	5540
Townsville	2011	F	1	76925
Townsville	2011	M	0	4936
Townsville	2011	M	1	75751
Townsville	2016	F	0	7144
Townsville	2016	F	1	79989
Townsville	2016	M	0	6270
Townsville	2016	M	1	79136
Bundaberg	2006	F	0	1258
Bundaberg	2006	F	1	36725
Bundaberg	2006	M	0	1074
Bundaberg	2006	M	1	35237
Bundaberg	2011	F	0	1635
Bundaberg	2011	F	1	39541
Bundaberg	2011	M	0	1488
Bundaberg	2011	M	1	37955
Bundaberg	2016	F	0	2097
Bundaberg	2016	F	1	39630
Bundaberg	2016	M	0	1785
Bundaberg	2016	M	1	38165
Burnett	2006	F	0	458
Burnett	2006	F	1	20826
Burnett	2006	M	0	420
Burnett	2006	M	1	21001
Burnett	2011	F	0	654
Burnett	2011	F	1	22036
Burnett	2011	M	0	573
Burnett	2011	M	1	22017
Burnett	2016	F	0	781
Burnett	2016	F	1	21619
Burnett	2016	M	0	711
Burnett	2016	M	1	21844
Gympie - Cooloola	2006	F	0	448
Gympie - Cooloola	2006	F	1	19750
Gympie - Cooloola	2006	M	0	398
Gympie - Cooloola	2006	M	1	19636
Gympie - Cooloola	2011	F	0	575
Gympie - Cooloola	2011	F	1	21219
Gympie - Cooloola	2011	M	0	527
Gympie - Cooloola	2011	M	1	20948
Gympie - Cooloola	2016	F	0	708
Gympie - Cooloola	2016	F	1	22277
Gympie - Cooloola	2016	M	0	545
Gympie - Cooloola	2016	M	1	21984
Hervey Bay	2006	F	0	838
Hervey Bay	2006	F	1	21700
Hervey Bay	2006	M	0	679
Hervey Bay	2006	M	1	20427
Hervey Bay	2011	F	0	1113
Hervey Bay	2011	F	1	25308
Hervey Bay	2011	M	0	954
Hervey Bay	2011	M	1	23284
Hervey Bay	2016	F	0	1383
Hervey Bay	2016	F	1	26082
Hervey Bay	2016	M	0	1018
Hervey Bay	2016	M	1	24171
Maryborough	2006	F	0	404
Maryborough	2006	F	1	18189
Maryborough	2006	M	0	368
Maryborough	2006	M	1	17895
Maryborough	2011	F	0	526
Maryborough	2011	F	1	19676
Maryborough	2011	M	0	389
Maryborough	2011	M	1	19434
Maryborough	2016	F	0	573
Maryborough	2016	F	1	20054
Maryborough	2016	M	0	393
Maryborough	2016	M	1	19820
Migratory - Offshore - Shipping (Qld)	2006	F	0	3
Migratory - Offshore - Shipping (Qld)	2006	F	1	10
Migratory - Offshore - Shipping (Qld)	2006	M	0	11
Migratory - Offshore - Shipping (Qld)	2006	M	1	63
Migratory - Offshore - Shipping (Qld)	2011	F	0	14
Migratory - Offshore - Shipping (Qld)	2011	F	1	150
Migratory - Offshore - Shipping (Qld)	2011	M	0	27
Migratory - Offshore - Shipping (Qld)	2011	M	1	210
Migratory - Offshore - Shipping (Qld)	2016	F	0	10
Migratory - Offshore - Shipping (Qld)	2016	F	1	56
Migratory - Offshore - Shipping (Qld)	2016	M	0	7
Migratory - Offshore - Shipping (Qld)	2016	M	1	56
No usual address (Qld)	2006	F	0	404
No usual address (Qld)	2006	F	1	4610
No usual address (Qld)	2006	M	0	453
No usual address (Qld)	2006	M	1	5868
No usual address (Qld)	2011	F	0	503
No usual address (Qld)	2011	F	1	4307
No usual address (Qld)	2011	M	0	515
No usual address (Qld)	2011	M	1	5453
No usual address (Qld)	2016	F	0	657
No usual address (Qld)	2016	F	1	3934
No usual address (Qld)	2016	M	0	636
No usual address (Qld)	2016	M	1	4759
Adelaide City	2006	F	0	2046
Adelaide City	2006	F	1	4988
Adelaide City	2006	M	0	1926
Adelaide City	2006	M	1	5353
Adelaide City	2011	F	0	3254
Adelaide City	2011	F	1	5486
Adelaide City	2011	M	0	2952
Adelaide City	2011	M	1	5915
Adelaide City	2016	F	0	4130
Adelaide City	2016	F	1	5663
Adelaide City	2016	M	0	3881
Adelaide City	2016	M	1	5971
Adelaide Hills	2006	F	0	1361
Adelaide Hills	2006	F	1	29815
Adelaide Hills	2006	M	0	1243
Adelaide Hills	2006	M	1	29275
Adelaide Hills	2011	F	0	1648
Adelaide Hills	2011	F	1	31850
Adelaide Hills	2011	M	0	1508
Adelaide Hills	2011	M	1	31090
Adelaide Hills	2016	F	0	1825
Adelaide Hills	2016	F	1	32953
Adelaide Hills	2016	M	0	1633
Adelaide Hills	2016	M	1	32056
Burnside	2006	F	0	3586
