SA3_NAME16	Year	Age5yr	ChildrenEverBorn	females
Brisbane Inner - West	2011	55-59	2	450
Brisbane Inner - West	2011	55-59	3	262
Brisbane Inner - West	2011	55-59	4	100
Brisbane Inner - West	2011	55-59	5	24
Brisbane Inner - West	2011	55-59	6	11
Brisbane Inner - West	2011	60-64		48
Brisbane Inner - West	2011	60-64	0	213
Brisbane Inner - West	2011	60-64	1	114
Brisbane Inner - West	2011	60-64	2	417
Brisbane Inner - West	2011	60-64	3	232
Brisbane Inner - West	2011	60-64	4	89
Brisbane Inner - West	2011	60-64	5	17
Brisbane Inner - West	2011	60-64	6	11
Brisbane Inner - West	2011	65-69		36
Brisbane Inner - West	2011	65-69	0	148
Brisbane Inner - West	2011	65-69	1	85
Brisbane Inner - West	2011	65-69	2	207
Brisbane Inner - West	2011	65-69	3	162
Brisbane Inner - West	2011	65-69	4	60
Brisbane Inner - West	2011	65-69	5	30
Brisbane Inner - West	2011	65-69	6	13
Brisbane Inner - West	2011	70-74		30
Brisbane Inner - West	2011	70-74	0	84
Brisbane Inner - West	2011	70-74	1	39
Brisbane Inner - West	2011	70-74	2	140
Brisbane Inner - West	2011	70-74	3	112
Brisbane Inner - West	2011	70-74	4	63
Brisbane Inner - West	2011	70-74	5	25
Brisbane Inner - West	2011	70-74	6	20
Brisbane Inner - West	2011	75-79		26
Brisbane Inner - West	2011	75-79	0	75
Brisbane Inner - West	2011	75-79	1	34
Brisbane Inner - West	2011	75-79	2	84
Brisbane Inner - West	2011	75-79	3	101
Brisbane Inner - West	2011	75-79	4	76
Brisbane Inner - West	2011	75-79	5	19
Brisbane Inner - West	2011	75-79	6	27
Brisbane Inner - West	2011	80-84		29
Brisbane Inner - West	2011	80-84	0	59
Brisbane Inner - West	2011	80-84	1	33
Brisbane Inner - West	2011	80-84	2	80
Brisbane Inner - West	2011	80-84	3	88
Brisbane Inner - West	2011	80-84	4	50
Brisbane Inner - West	2011	80-84	5	25
Brisbane Inner - West	2011	80-84	6	29
Brisbane Inner - West	2011	85+		36
Brisbane Inner - West	2011	85+	0	55
Brisbane Inner - West	2011	85+	1	51
Brisbane Inner - West	2011	85+	2	98
Brisbane Inner - West	2011	85+	3	87
Brisbane Inner - West	2011	85+	4	58
Brisbane Inner - West	2011	85+	5	27
Brisbane Inner - West	2011	85+	6	29
Brisbane Inner - West	2016	15-19		174
Brisbane Inner - West	2016	15-19	0	1622
Brisbane Inner - West	2016	15-19	1	4
Brisbane Inner - West	2016	15-19	2	0
Brisbane Inner - West	2016	15-19	3	0
Brisbane Inner - West	2016	15-19	4	0
Brisbane Inner - West	2016	15-19	5	0
Brisbane Inner - West	2016	15-19	6	0
Brisbane Inner - West	2016	20-24		316
Brisbane Inner - West	2016	20-24	0	3082
Brisbane Inner - West	2016	20-24	1	26
Brisbane Inner - West	2016	20-24	2	7
Brisbane Inner - West	2016	20-24	3	0
Brisbane Inner - West	2016	20-24	4	0
Brisbane Inner - West	2016	20-24	5	0
Brisbane Inner - West	2016	20-24	6	0
Brisbane Inner - West	2016	25-29		276
Brisbane Inner - West	2016	25-29	0	2462
Brisbane Inner - West	2016	25-29	1	133
Brisbane Inner - West	2016	25-29	2	41
Brisbane Inner - West	2016	25-29	3	11
Brisbane Inner - West	2016	25-29	4	0
Brisbane Inner - West	2016	25-29	5	0
Brisbane Inner - West	2016	25-29	6	0
Brisbane Inner - West	2016	30-34		152
Brisbane Inner - West	2016	30-34	0	1395
Brisbane Inner - West	2016	30-34	1	405
Brisbane Inner - West	2016	30-34	2	253
Brisbane Inner - West	2016	30-34	3	46
Brisbane Inner - West	2016	30-34	4	6
Brisbane Inner - West	2016	30-34	5	3
Brisbane Inner - West	2016	30-34	6	0
Brisbane Inner - West	2016	35-39		132
Brisbane Inner - West	2016	35-39	0	728
Brisbane Inner - West	2016	35-39	1	364
Brisbane Inner - West	2016	35-39	2	596
Brisbane Inner - West	2016	35-39	3	232
Brisbane Inner - West	2016	35-39	4	34
Brisbane Inner - West	2016	35-39	5	3
Brisbane Inner - West	2016	35-39	6	4
Brisbane Inner - West	2016	40-44		110
Brisbane Inner - West	2016	40-44	0	490
Brisbane Inner - West	2016	40-44	1	293
Brisbane Inner - West	2016	40-44	2	771
Brisbane Inner - West	2016	40-44	3	360
Brisbane Inner - West	2016	40-44	4	75
Brisbane Inner - West	2016	40-44	5	16
Brisbane Inner - West	2016	40-44	6	0
Brisbane Inner - West	2016	45-49		111
Brisbane Inner - West	2016	45-49	0	407
Brisbane Inner - West	2016	45-49	1	259
Brisbane Inner - West	2016	45-49	2	715
Brisbane Inner - West	2016	45-49	3	365
Brisbane Inner - West	2016	45-49	4	94
Brisbane Inner - West	2016	45-49	5	19
Brisbane Inner - West	2016	45-49	6	10
Brisbane Inner - West	2016	50-54		92
Brisbane Inner - West	2016	50-54	0	318
Brisbane Inner - West	2016	50-54	1	188
Brisbane Inner - West	2016	50-54	2	639
Brisbane Inner - West	2016	50-54	3	356
Brisbane Inner - West	2016	50-54	4	84
Brisbane Inner - West	2016	50-54	5	13
Brisbane Inner - West	2016	50-54	6	9
Brisbane Inner - West	2016	55-59		86
Brisbane Inner - West	2016	55-59	0	303
Brisbane Inner - West	2016	55-59	1	187
Brisbane Inner - West	2016	55-59	2	489
Brisbane Inner - West	2016	55-59	3	269
Brisbane Inner - West	2016	55-59	4	86
Brisbane Inner - West	2016	55-59	5	27
Brisbane Inner - West	2016	55-59	6	7
Brisbane Inner - West	2016	60-64		71
Brisbane Inner - West	2016	60-64	0	211
Brisbane Inner - West	2016	60-64	1	162
Brisbane Inner - West	2016	60-64	2	397
Brisbane Inner - West	2016	60-64	3	207
Brisbane Inner - West	2016	60-64	4	88
Brisbane Inner - West	2016	60-64	5	13
Brisbane Inner - West	2016	60-64	6	18
Brisbane Inner - West	2016	65-69		69
Brisbane Inner - West	2016	65-69	0	163
Brisbane Inner - West	2016	65-69	1	104
Brisbane Inner - West	2016	65-69	2	336
Brisbane Inner - West	2016	65-69	3	196
Brisbane Inner - West	2016	65-69	4	88
Brisbane Inner - West	2016	65-69	5	19
Brisbane Inner - West	2016	65-69	6	9
Brisbane Inner - West	2016	70-74		50
Brisbane Inner - West	2016	70-74	0	130
Brisbane Inner - West	2016	70-74	1	70
Brisbane Inner - West	2016	70-74	2	193
Brisbane Inner - West	2016	70-74	3	152
Brisbane Inner - West	2016	70-74	4	58
Brisbane Inner - West	2016	70-74	5	27
Brisbane Inner - West	2016	70-74	6	13
Brisbane Inner - West	2016	75-79		28
Brisbane Inner - West	2016	75-79	0	66
Brisbane Inner - West	2016	75-79	1	32
Brisbane Inner - West	2016	75-79	2	116
Brisbane Inner - West	2016	75-79	3	93
Brisbane Inner - West	2016	75-79	4	48
Brisbane Inner - West	2016	75-79	5	27
Brisbane Inner - West	2016	75-79	6	16
Brisbane Inner - West	2016	80-84		17
Brisbane Inner - West	2016	80-84	0	43
Brisbane Inner - West	2016	80-84	1	25
Brisbane Inner - West	2016	80-84	2	64
Brisbane Inner - West	2016	80-84	3	77
Brisbane Inner - West	2016	80-84	4	61
Brisbane Inner - West	2016	80-84	5	23
Brisbane Inner - West	2016	80-84	6	24
Brisbane Inner - West	2016	85+		33
Brisbane Inner - West	2016	85+	0	50
Brisbane Inner - West	2016	85+	1	31
Brisbane Inner - West	2016	85+	2	87
Brisbane Inner - West	2016	85+	3	100
Brisbane Inner - West	2016	85+	4	55
Brisbane Inner - West	2016	85+	5	24
Brisbane Inner - West	2016	85+	6	30
Cairns - North	2006	15-19		152
Cairns - North	2006	15-19	0	1086
Cairns - North	2006	15-19	1	22
Cairns - North	2006	15-19	2	3
Cairns - North	2006	15-19	3	0
Cairns - North	2006	15-19	4	0
Cairns - North	2006	15-19	5	0
Cairns - North	2006	15-19	6	0
Cairns - North	2006	20-24		73
Cairns - North	2006	20-24	0	809
Cairns - North	2006	20-24	1	89
Cairns - North	2006	20-24	2	31
Cairns - North	2006	20-24	3	17
Cairns - North	2006	20-24	4	3
Cairns - North	2006	20-24	5	0
Cairns - North	2006	20-24	6	0
Cairns - North	2006	25-29		90
Cairns - North	2006	25-29	0	721
Cairns - North	2006	25-29	1	243
Cairns - North	2006	25-29	2	139
Cairns - North	2006	25-29	3	34
Cairns - North	2006	25-29	4	6
Cairns - North	2006	25-29	5	3
Cairns - North	2006	25-29	6	0
Cairns - North	2006	30-34		100
Cairns - North	2006	30-34	0	550
Cairns - North	2006	30-34	1	363
Cairns - North	2006	30-34	2	401
Cairns - North	2006	30-34	3	162
Cairns - North	2006	30-34	4	24
Cairns - North	2006	30-34	5	12
Cairns - North	2006	30-34	6	6
Cairns - North	2006	35-39		117
Cairns - North	2006	35-39	0	457
Cairns - North	2006	35-39	1	321
Cairns - North	2006	35-39	2	608
Cairns - North	2006	35-39	3	288
Cairns - North	2006	35-39	4	63
Cairns - North	2006	35-39	5	15
Cairns - North	2006	35-39	6	7
Cairns - North	2006	40-44		130
Cairns - North	2006	40-44	0	387
Cairns - North	2006	40-44	1	297
Cairns - North	2006	40-44	2	655
Cairns - North	2006	40-44	3	343
Cairns - North	2006	40-44	4	106
Cairns - North	2006	40-44	5	24
Cairns - North	2006	40-44	6	17
Cairns - North	2006	45-49		103
Cairns - North	2006	45-49	0	351
Cairns - North	2006	45-49	1	235
Cairns - North	2006	45-49	2	621
Cairns - North	2006	45-49	3	337
Cairns - North	2006	45-49	4	99
Cairns - North	2006	45-49	5	37
Cairns - North	2006	45-49	6	12
Cairns - North	2006	50-54		99
Cairns - North	2006	50-54	0	218
Cairns - North	2006	50-54	1	182
Cairns - North	2006	50-54	2	553
Cairns - North	2006	50-54	3	272
Cairns - North	2006	50-54	4	115
Cairns - North	2006	50-54	5	28
Cairns - North	2006	50-54	6	17
Cairns - North	2006	55-59		82
Cairns - North	2006	55-59	0	163
Cairns - North	2006	55-59	1	129
Cairns - North	2006	55-59	2	404
Cairns - North	2006	55-59	3	217
Cairns - North	2006	55-59	4	96
Cairns - North	2006	55-59	5	20
Cairns - North	2006	55-59	6	15
Cairns - North	2006	60-64		56
Cairns - North	2006	60-64	0	90
Cairns - North	2006	60-64	1	92
Cairns - North	2006	60-64	2	290
Cairns - North	2006	60-64	3	177
Cairns - North	2006	60-64	4	64
Cairns - North	2006	60-64	5	18
Cairns - North	2006	60-64	6	20
Cairns - North	2006	65-69		46
Cairns - North	2006	65-69	0	45
Cairns - North	2006	65-69	1	44
Cairns - North	2006	65-69	2	136
Cairns - North	2006	65-69	3	101
Cairns - North	2006	65-69	4	52
Cairns - North	2006	65-69	5	16
Cairns - North	2006	65-69	6	20
Cairns - North	2006	70-74		33
Cairns - North	2006	70-74	0	37
Cairns - North	2006	70-74	1	33
Cairns - North	2006	70-74	2	61
Cairns - North	2006	70-74	3	76
Cairns - North	2006	70-74	4	64
Cairns - North	2006	70-74	5	22
Cairns - North	2006	70-74	6	29
Cairns - North	2006	75-79		28
Cairns - North	2006	75-79	0	31
Cairns - North	2006	75-79	1	35
Cairns - North	2006	75-79	2	49
Cairns - North	2006	75-79	3	52
Cairns - North	2006	75-79	4	38
Cairns - North	2006	75-79	5	18
Cairns - North	2006	75-79	6	17
Cairns - North	2006	80-84		33
Cairns - North	2006	80-84	0	17
Cairns - North	2006	80-84	1	23
Cairns - North	2006	80-84	2	37
Cairns - North	2006	80-84	3	32
Cairns - North	2006	80-84	4	34
Cairns - North	2006	80-84	5	6
Cairns - North	2006	80-84	6	14
Cairns - North	2006	85+		61
Cairns - North	2006	85+	0	9
Cairns - North	2006	85+	1	21
Cairns - North	2006	85+	2	23
Cairns - North	2006	85+	3	33
Cairns - North	2006	85+	4	8
Cairns - North	2006	85+	5	3
Cairns - North	2006	85+	6	12
Cairns - North	2011	15-19		115
Cairns - North	2011	15-19	0	1463
Cairns - North	2011	15-19	1	18
Cairns - North	2011	15-19	2	0
Cairns - North	2011	15-19	3	0
Cairns - North	2011	15-19	4	0
Cairns - North	2011	15-19	5	0
Cairns - North	2011	15-19	6	0
Cairns - North	2011	20-24		82
Cairns - North	2011	20-24	0	936
Cairns - North	2011	20-24	1	114
Cairns - North	2011	20-24	2	58
Cairns - North	2011	20-24	3	5
Cairns - North	2011	20-24	4	3
Cairns - North	2011	20-24	5	0
Cairns - North	2011	20-24	6	0
Cairns - North	2011	25-29		73
Cairns - North	2011	25-29	0	869
Cairns - North	2011	25-29	1	259
Cairns - North	2011	25-29	2	174
Cairns - North	2011	25-29	3	47
Cairns - North	2011	25-29	4	21
Cairns - North	2011	25-29	5	4
Cairns - North	2011	25-29	6	4
Cairns - North	2011	30-34		85
Cairns - North	2011	30-34	0	598
Cairns - North	2011	30-34	1	369
Cairns - North	2011	30-34	2	408
Cairns - North	2011	30-34	3	148
Cairns - North	2011	30-34	4	39
Cairns - North	2011	30-34	5	12
Cairns - North	2011	30-34	6	4
Cairns - North	2011	35-39		95
Cairns - North	2011	35-39	0	450
Cairns - North	2011	35-39	1	386
Cairns - North	2011	35-39	2	726
Cairns - North	2011	35-39	3	306
Cairns - North	2011	35-39	4	78
Cairns - North	2011	35-39	5	17
Cairns - North	2011	35-39	6	18
Cairns - North	2011	40-44		116
Cairns - North	2011	40-44	0	408
Cairns - North	2011	40-44	1	338
Cairns - North	2011	40-44	2	828
Cairns - North	2011	40-44	3	382
Cairns - North	2011	40-44	4	117
Cairns - North	2011	40-44	5	27
Cairns - North	2011	40-44	6	22
Cairns - North	2011	45-49		86
Cairns - North	2011	45-49	0	422
Cairns - North	2011	45-49	1	322
Cairns - North	2011	45-49	2	748
Cairns - North	2011	45-49	3	351
Cairns - North	2011	45-49	4	129
Cairns - North	2011	45-49	5	40
Cairns - North	2011	45-49	6	23
Cairns - North	2011	50-54		92
Cairns - North	2011	50-54	0	349
Cairns - North	2011	50-54	1	222
Cairns - North	2011	50-54	2	666
Cairns - North	2011	50-54	3	381
Cairns - North	2011	50-54	4	106
Cairns - North	2011	50-54	5	47
Cairns - North	2011	50-54	6	15
Cairns - North	2011	55-59		92
Cairns - North	2011	55-59	0	231
Cairns - North	2011	55-59	1	200
Cairns - North	2011	55-59	2	573
Cairns - North	2011	55-59	3	298
Cairns - North	2011	55-59	4	129
Cairns - North	2011	55-59	5	30
Cairns - North	2011	55-59	6	15
Cairns - North	2011	60-64		65
Cairns - North	2011	60-64	0	155
Cairns - North	2011	60-64	1	147
Cairns - North	2011	60-64	2	444
Cairns - North	2011	60-64	3	228
Cairns - North	2011	60-64	4	109
Cairns - North	2011	60-64	5	24
Cairns - North	2011	60-64	6	16
Cairns - North	2011	65-69		46
Cairns - North	2011	65-69	0	87
Cairns - North	2011	65-69	1	87
Cairns - North	2011	65-69	2	301
Cairns - North	2011	65-69	3	180
Cairns - North	2011	65-69	4	74
Cairns - North	2011	65-69	5	13
Cairns - North	2011	65-69	6	25
Cairns - North	2011	70-74		34
Cairns - North	2011	70-74	0	42
Cairns - North	2011	70-74	1	47
Cairns - North	2011	70-74	2	131
Cairns - North	2011	70-74	3	118
Cairns - North	2011	70-74	4	53
Cairns - North	2011	70-74	5	20
Cairns - North	2011	70-74	6	17
Cairns - North	2011	75-79		24
Cairns - North	2011	75-79	0	26
Cairns - North	2011	75-79	1	24
Cairns - North	2011	75-79	2	67
Cairns - North	2011	75-79	3	67
Cairns - North	2011	75-79	4	61
Cairns - North	2011	75-79	5	15
Cairns - North	2011	75-79	6	21
Cairns - North	2011	80-84		31
Cairns - North	2011	80-84	0	22
Cairns - North	2011	80-84	1	35
Cairns - North	2011	80-84	2	44
Cairns - North	2011	80-84	3	39
Cairns - North	2011	80-84	4	28
Cairns - North	2011	80-84	5	17
Cairns - North	2011	80-84	6	15
Cairns - North	2011	85+		68
Cairns - North	2011	85+	0	10
Cairns - North	2011	85+	1	23
Cairns - North	2011	85+	2	27
Cairns - North	2011	85+	3	36
Cairns - North	2011	85+	4	26
Cairns - North	2011	85+	5	14
Cairns - North	2011	85+	6	7
Cairns - North	2016	15-19		172
Cairns - North	2016	15-19	0	1397
Cairns - North	2016	15-19	1	6
Cairns - North	2016	15-19	2	0
Cairns - North	2016	15-19	3	0
Cairns - North	2016	15-19	4	0
Cairns - North	2016	15-19	5	0
Cairns - North	2016	15-19	6	0
Cairns - North	2016	20-24		143
Cairns - North	2016	20-24	0	1090
Cairns - North	2016	20-24	1	83
Cairns - North	2016	20-24	2	42
Cairns - North	2016	20-24	3	4
Cairns - North	2016	20-24	4	0
Cairns - North	2016	20-24	5	0
Cairns - North	2016	20-24	6	0
Cairns - North	2016	25-29		124
Cairns - North	2016	25-29	0	914
Cairns - North	2016	25-29	1	232
Cairns - North	2016	25-29	2	191
Cairns - North	2016	25-29	3	42
Cairns - North	2016	25-29	4	13
Cairns - North	2016	25-29	5	0
Cairns - North	2016	25-29	6	0
Cairns - North	2016	30-34		147
Cairns - North	2016	30-34	0	650
Cairns - North	2016	30-34	1	404
Cairns - North	2016	30-34	2	429
Cairns - North	2016	30-34	3	159
Cairns - North	2016	30-34	4	47
Cairns - North	2016	30-34	5	13
Cairns - North	2016	30-34	6	8
Cairns - North	2016	35-39		147
Cairns - North	2016	35-39	0	432
Cairns - North	2016	35-39	1	395
Cairns - North	2016	35-39	2	662
Cairns - North	2016	35-39	3	274
Cairns - North	2016	35-39	4	83
Cairns - North	2016	35-39	5	25
Cairns - North	2016	35-39	6	9
Cairns - North	2016	40-44		163
Cairns - North	2016	40-44	0	398
Cairns - North	2016	40-44	1	367
Cairns - North	2016	40-44	2	826
Cairns - North	2016	40-44	3	370
Cairns - North	2016	40-44	4	105
Cairns - North	2016	40-44	5	21
Cairns - North	2016	40-44	6	16
Cairns - North	2016	45-49		180
Cairns - North	2016	45-49	0	399
Cairns - North	2016	45-49	1	355
Cairns - North	2016	45-49	2	833
Cairns - North	2016	45-49	3	387
Cairns - North	2016	45-49	4	109
Cairns - North	2016	45-49	5	26
Cairns - North	2016	45-49	6	21
Cairns - North	2016	50-54		166
Cairns - North	2016	50-54	0	409
Cairns - North	2016	50-54	1	333
Cairns - North	2016	50-54	2	736
Cairns - North	2016	50-54	3	346
Cairns - North	2016	50-54	4	122
Cairns - North	2016	50-54	5	35
Cairns - North	2016	50-54	6	20
Cairns - North	2016	55-59		136
Cairns - North	2016	55-59	0	328
Cairns - North	2016	55-59	1	226
Cairns - North	2016	55-59	2	653
Cairns - North	2016	55-59	3	369
Cairns - North	2016	55-59	4	113
Cairns - North	2016	55-59	5	31
Cairns - North	2016	55-59	6	13
Cairns - North	2016	60-64		146
Cairns - North	2016	60-64	0	228
Cairns - North	2016	60-64	1	181
Cairns - North	2016	60-64	2	568
Cairns - North	2016	60-64	3	288
Cairns - North	2016	60-64	4	111
Cairns - North	2016	60-64	5	23
Cairns - North	2016	60-64	6	15
Cairns - North	2016	65-69		119
Cairns - North	2016	65-69	0	146
Cairns - North	2016	65-69	1	137
Cairns - North	2016	65-69	2	447
Cairns - North	2016	65-69	3	222
Cairns - North	2016	65-69	4	106
Cairns - North	2016	65-69	5	24
Cairns - North	2016	65-69	6	12
Cairns - North	2016	70-74		70
Cairns - North	2016	70-74	0	80
Cairns - North	2016	70-74	1	74
Cairns - North	2016	70-74	2	292
Cairns - North	2016	70-74	3	183
Cairns - North	2016	70-74	4	78
Cairns - North	2016	70-74	5	18
Cairns - North	2016	70-74	6	20
Cairns - North	2016	75-79		57
Cairns - North	2016	75-79	0	30
Cairns - North	2016	75-79	1	39
Cairns - North	2016	75-79	2	116
Cairns - North	2016	75-79	3	98
Cairns - North	2016	75-79	4	63
Cairns - North	2016	75-79	5	13
Cairns - North	2016	75-79	6	16
Cairns - North	2016	80-84		43
Cairns - North	2016	80-84	0	18
Cairns - North	2016	80-84	1	25
Cairns - North	2016	80-84	2	61
Cairns - North	2016	80-84	3	39
Cairns - North	2016	80-84	4	50
Cairns - North	2016	80-84	5	22
Cairns - North	2016	80-84	6	15
Cairns - North	2016	85+		44
Cairns - North	2016	85+	0	15
Cairns - North	2016	85+	1	29
Cairns - North	2016	85+	2	52
Cairns - North	2016	85+	3	44
Cairns - North	2016	85+	4	25
Cairns - North	2016	85+	5	12
Cairns - North	2016	85+	6	13
Cairns - South	2006	15-19		401
Cairns - South	2006	15-19	0	2243
Cairns - South	2006	15-19	1	85
Cairns - South	2006	15-19	2	20
Cairns - South	2006	15-19	3	3
Cairns - South	2006	15-19	4	0
Cairns - South	2006	15-19	5	0
Cairns - South	2006	15-19	6	4
Cairns - South	2006	20-24		388
Cairns - South	2006	20-24	0	2146
Cairns - South	2006	20-24	1	348
Cairns - South	2006	20-24	2	155
Cairns - South	2006	20-24	3	47
Cairns - South	2006	20-24	4	13
Cairns - South	2006	20-24	5	3
Cairns - South	2006	20-24	6	0
Cairns - South	2006	25-29		358
Cairns - South	2006	25-29	0	1732
Cairns - South	2006	25-29	1	572
Cairns - South	2006	25-29	2	420
Cairns - South	2006	25-29	3	174
Cairns - South	2006	25-29	4	53
Cairns - South	2006	25-29	5	21
Cairns - South	2006	25-29	6	9
Cairns - South	2006	30-34		357
Cairns - South	2006	30-34	0	1215
Cairns - South	2006	30-34	1	651
Cairns - South	2006	30-34	2	747
Cairns - South	2006	30-34	3	377
Cairns - South	2006	30-34	4	138
Cairns - South	2006	30-34	5	49
Cairns - South	2006	30-34	6	50
Cairns - South	2006	35-39		301
Cairns - South	2006	35-39	0	783
Cairns - South	2006	35-39	1	517
Cairns - South	2006	35-39	2	979
Cairns - South	2006	35-39	3	492
Cairns - South	2006	35-39	4	195
Cairns - South	2006	35-39	5	76
Cairns - South	2006	35-39	6	81
Cairns - South	2006	40-44		270
Cairns - South	2006	40-44	0	598
Cairns - South	2006	40-44	1	410
Cairns - South	2006	40-44	2	1016
Cairns - South	2006	40-44	3	522
Cairns - South	2006	40-44	4	220
Cairns - South	2006	40-44	5	88
Cairns - South	2006	40-44	6	72
Cairns - South	2006	45-49		256
Cairns - South	2006	45-49	0	491
Cairns - South	2006	45-49	1	367
Cairns - South	2006	45-49	2	961
Cairns - South	2006	45-49	3	557
Cairns - South	2006	45-49	4	226
Cairns - South	2006	45-49	5	71
Cairns - South	2006	45-49	6	63
Cairns - South	2006	50-54		235
Cairns - South	2006	50-54	0	365
Cairns - South	2006	50-54	1	307
Cairns - South	2006	50-54	2	824
Cairns - South	2006	50-54	3	566
Cairns - South	2006	50-54	4	221
Cairns - South	2006	50-54	5	63
Cairns - South	2006	50-54	6	61
Cairns - South	2006	55-59		211
Cairns - South	2006	55-59	0	260
Cairns - South	2006	55-59	1	231
Cairns - South	2006	55-59	2	763
Cairns - South	2006	55-59	3	528
Cairns - South	2006	55-59	4	239
Cairns - South	2006	55-59	5	73
Cairns - South	2006	55-59	6	60
Cairns - South	2006	60-64		146
Cairns - South	2006	60-64	0	186
Cairns - South	2006	60-64	1	149
Cairns - South	2006	60-64	2	465
Cairns - South	2006	60-64	3	360
