SA3_NAME16	Year	NonSchoolQualification	persons
South Perth	2006	Certificate nfd	499
South Perth	2006	Certificate I and II Level	276
South Perth	2006	Certificate III and IV Level	2907
South Perth	2006	Advanced Diploma and Diploma	3143
South Perth	2006	Bachelor	6826
South Perth	2006	Graduate Diploma and Graduate Certificate	796
South Perth	2006	Postgraduate	1609
South Perth	2011		21820
South Perth	2011	Certificate nfd	471
South Perth	2011	Certificate I and II Level	254
South Perth	2011	Certificate III and IV Level	3194
South Perth	2011	Advanced Diploma and Diploma	3271
South Perth	2011	Bachelor	8278
South Perth	2011	Graduate Diploma and Graduate Certificate	1009
South Perth	2011	Postgraduate	2512
South Perth	2016		20970
South Perth	2016	Certificate nfd	594
South Perth	2016	Certificate I and II Level	271
South Perth	2016	Certificate III and IV Level	3258
South Perth	2016	Advanced Diploma and Diploma	3316
South Perth	2016	Bachelor	9191
South Perth	2016	Graduate Diploma and Graduate Certificate	1223
South Perth	2016	Postgraduate	3219
Cockburn	2006		50613
Cockburn	2006	Certificate nfd	1048
Cockburn	2006	Certificate I and II Level	642
Cockburn	2006	Certificate III and IV Level	9736
Cockburn	2006	Advanced Diploma and Diploma	3944
Cockburn	2006	Bachelor	4771
Cockburn	2006	Graduate Diploma and Graduate Certificate	558
Cockburn	2006	Postgraduate	743
Cockburn	2011		56021
Cockburn	2011	Certificate nfd	1100
Cockburn	2011	Certificate I and II Level	888
Cockburn	2011	Certificate III and IV Level	12607
Cockburn	2011	Advanced Diploma and Diploma	5771
Cockburn	2011	Bachelor	8456
Cockburn	2011	Graduate Diploma and Graduate Certificate	988
Cockburn	2011	Postgraduate	1584
Cockburn	2016		60290
Cockburn	2016	Certificate nfd	1703
Cockburn	2016	Certificate I and II Level	1041
Cockburn	2016	Certificate III and IV Level	15226
Cockburn	2016	Advanced Diploma and Diploma	7498
Cockburn	2016	Bachelor	11800
Cockburn	2016	Graduate Diploma and Graduate Certificate	1583
Cockburn	2016	Postgraduate	2887
Fremantle	2006		18978
Fremantle	2006	Certificate nfd	398
Fremantle	2006	Certificate I and II Level	216
Fremantle	2006	Certificate III and IV Level	2903
Fremantle	2006	Advanced Diploma and Diploma	2281
Fremantle	2006	Bachelor	4870
Fremantle	2006	Graduate Diploma and Graduate Certificate	698
Fremantle	2006	Postgraduate	1317
Fremantle	2011		18529
Fremantle	2011	Certificate nfd	356
Fremantle	2011	Certificate I and II Level	254
Fremantle	2011	Certificate III and IV Level	3326
Fremantle	2011	Advanced Diploma and Diploma	2542
Fremantle	2011	Bachelor	5923
Fremantle	2011	Graduate Diploma and Graduate Certificate	904
Fremantle	2011	Postgraduate	1792
Fremantle	2016		18770
Fremantle	2016	Certificate nfd	536
Fremantle	2016	Certificate I and II Level	238
Fremantle	2016	Certificate III and IV Level	3539
Fremantle	2016	Advanced Diploma and Diploma	2822
Fremantle	2016	Bachelor	7103
Fremantle	2016	Graduate Diploma and Graduate Certificate	1140
Fremantle	2016	Postgraduate	2457
Kwinana	2006		17927
Kwinana	2006	Certificate nfd	300
Kwinana	2006	Certificate I and II Level	272
Kwinana	2006	Certificate III and IV Level	3002
Kwinana	2006	Advanced Diploma and Diploma	813
Kwinana	2006	Bachelor	735
Kwinana	2006	Graduate Diploma and Graduate Certificate	78
Kwinana	2006	Postgraduate	71
Kwinana	2011		21135
Kwinana	2011	Certificate nfd	378
Kwinana	2011	Certificate I and II Level	346
Kwinana	2011	Certificate III and IV Level	4211
Kwinana	2011	Advanced Diploma and Diploma	1313
Kwinana	2011	Bachelor	1469
Kwinana	2011	Graduate Diploma and Graduate Certificate	144
Kwinana	2011	Postgraduate	231
Kwinana	2016		25345
Kwinana	2016	Certificate nfd	590
Kwinana	2016	Certificate I and II Level	510
Kwinana	2016	Certificate III and IV Level	5844
Kwinana	2016	Advanced Diploma and Diploma	2317
Kwinana	2016	Bachelor	3176
Kwinana	2016	Graduate Diploma and Graduate Certificate	394
Kwinana	2016	Postgraduate	742
Melville	2006		58290
Melville	2006	Certificate nfd	1388
Melville	2006	Certificate I and II Level	597
Melville	2006	Certificate III and IV Level	8769
Melville	2006	Advanced Diploma and Diploma	7776
Melville	2006	Bachelor	14094
Melville	2006	Graduate Diploma and Graduate Certificate	1649
Melville	2006	Postgraduate	3029
Melville	2011		55049
Melville	2011	Certificate nfd	1274
Melville	2011	Certificate I and II Level	669
Melville	2011	Certificate III and IV Level	9441
Melville	2011	Advanced Diploma and Diploma	8364
Melville	2011	Bachelor	17137
Melville	2011	Graduate Diploma and Graduate Certificate	2226
Melville	2011	Postgraduate	4210
Melville	2016		52334
Melville	2016	Certificate nfd	1690
Melville	2016	Certificate I and II Level	676
Melville	2016	Certificate III and IV Level	9675
Melville	2016	Advanced Diploma and Diploma	8579
Melville	2016	Bachelor	19520
Melville	2016	Graduate Diploma and Graduate Certificate	2674
Melville	2016	Postgraduate	5529
Rockingham	2006		61251
Rockingham	2006	Certificate nfd	1175
Rockingham	2006	Certificate I and II Level	877
Rockingham	2006	Certificate III and IV Level	12560
Rockingham	2006	Advanced Diploma and Diploma	4221
Rockingham	2006	Bachelor	3463
Rockingham	2006	Graduate Diploma and Graduate Certificate	402
Rockingham	2006	Postgraduate	357
Rockingham	2011		70602
Rockingham	2011	Certificate nfd	1359
Rockingham	2011	Certificate I and II Level	1334
Rockingham	2011	Certificate III and IV Level	17556
Rockingham	2011	Advanced Diploma and Diploma	6201
Rockingham	2011	Bachelor	5515
Rockingham	2011	Graduate Diploma and Graduate Certificate	768
Rockingham	2011	Postgraduate	770
Rockingham	2016		79766
Rockingham	2016	Certificate nfd	2149
Rockingham	2016	Certificate I and II Level	1602
Rockingham	2016	Certificate III and IV Level	22652
Rockingham	2016	Advanced Diploma and Diploma	8616
Rockingham	2016	Bachelor	7819
Rockingham	2016	Graduate Diploma and Graduate Certificate	1136
Rockingham	2016	Postgraduate	1374
Albany	2006		38361
Albany	2006	Certificate nfd	784
Albany	2006	Certificate I and II Level	566
Albany	2006	Certificate III and IV Level	6013
Albany	2006	Advanced Diploma and Diploma	2894
Albany	2006	Bachelor	3151
Albany	2006	Graduate Diploma and Graduate Certificate	459
Albany	2006	Postgraduate	364
Albany	2011		37923
Albany	2011	Certificate nfd	819
Albany	2011	Certificate I and II Level	704
Albany	2011	Certificate III and IV Level	7578
Albany	2011	Advanced Diploma and Diploma	3329
Albany	2011	Bachelor	3853
Albany	2011	Graduate Diploma and Graduate Certificate	618
Albany	2011	Postgraduate	533
Albany	2016		38223
Albany	2016	Certificate nfd	1092
Albany	2016	Certificate I and II Level	822
Albany	2016	Certificate III and IV Level	8891
Albany	2016	Advanced Diploma and Diploma	3983
Albany	2016	Bachelor	4592
Albany	2016	Graduate Diploma and Graduate Certificate	781
Albany	2016	Postgraduate	789
Wheat Belt - North	2006		38546
Wheat Belt - North	2006	Certificate nfd	615
Wheat Belt - North	2006	Certificate I and II Level	503
Wheat Belt - North	2006	Certificate III and IV Level	5709
Wheat Belt - North	2006	Advanced Diploma and Diploma	2091
Wheat Belt - North	2006	Bachelor	2376
Wheat Belt - North	2006	Graduate Diploma and Graduate Certificate	314
Wheat Belt - North	2006	Postgraduate	257
Wheat Belt - North	2011		38931
Wheat Belt - North	2011	Certificate nfd	659
Wheat Belt - North	2011	Certificate I and II Level	619
Wheat Belt - North	2011	Certificate III and IV Level	7102
Wheat Belt - North	2011	Advanced Diploma and Diploma	2554
Wheat Belt - North	2011	Bachelor	2778
Wheat Belt - North	2011	Graduate Diploma and Graduate Certificate	384
Wheat Belt - North	2011	Postgraduate	346
Wheat Belt - North	2016		38877
Wheat Belt - North	2016	Certificate nfd	953
Wheat Belt - North	2016	Certificate I and II Level	680
Wheat Belt - North	2016	Certificate III and IV Level	8308
Wheat Belt - North	2016	Advanced Diploma and Diploma	3041
Wheat Belt - North	2016	Bachelor	3179
Wheat Belt - North	2016	Graduate Diploma and Graduate Certificate	443
Wheat Belt - North	2016	Postgraduate	454
Wheat Belt - South	2006		15293
Wheat Belt - South	2006	Certificate nfd	244
Wheat Belt - South	2006	Certificate I and II Level	172
Wheat Belt - South	2006	Certificate III and IV Level	1965
Wheat Belt - South	2006	Advanced Diploma and Diploma	889
Wheat Belt - South	2006	Bachelor	1076
Wheat Belt - South	2006	Graduate Diploma and Graduate Certificate	143
Wheat Belt - South	2006	Postgraduate	68
Wheat Belt - South	2011		15216
Wheat Belt - South	2011	Certificate nfd	247
Wheat Belt - South	2011	Certificate I and II Level	225
Wheat Belt - South	2011	Certificate III and IV Level	2533
Wheat Belt - South	2011	Advanced Diploma and Diploma	953
Wheat Belt - South	2011	Bachelor	1233
Wheat Belt - South	2011	Graduate Diploma and Graduate Certificate	187
Wheat Belt - South	2011	Postgraduate	116
Wheat Belt - South	2016		14331
Wheat Belt - South	2016	Certificate nfd	337
Wheat Belt - South	2016	Certificate I and II Level	250
Wheat Belt - South	2016	Certificate III and IV Level	2656
Wheat Belt - South	2016	Advanced Diploma and Diploma	1043
Wheat Belt - South	2016	Bachelor	1274
Wheat Belt - South	2016	Graduate Diploma and Graduate Certificate	213
Wheat Belt - South	2016	Postgraduate	141
Kimberley	2006		22613
Kimberley	2006	Certificate nfd	311
Kimberley	2006	Certificate I and II Level	385
Kimberley	2006	Certificate III and IV Level	2762
Kimberley	2006	Advanced Diploma and Diploma	1083
Kimberley	2006	Bachelor	1641
Kimberley	2006	Graduate Diploma and Graduate Certificate	262
Kimberley	2006	Postgraduate	240
Kimberley	2011		25470
Kimberley	2011	Certificate nfd	347
Kimberley	2011	Certificate I and II Level	490
Kimberley	2011	Certificate III and IV Level	3832
Kimberley	2011	Advanced Diploma and Diploma	1497
Kimberley	2011	Bachelor	2389
Kimberley	2011	Graduate Diploma and Graduate Certificate	385
Kimberley	2011	Postgraduate	383
Kimberley	2016		23843
Kimberley	2016	Certificate nfd	503
Kimberley	2016	Certificate I and II Level	574
Kimberley	2016	Certificate III and IV Level	4111
Kimberley	2016	Advanced Diploma and Diploma	1693
Kimberley	2016	Bachelor	2657
Kimberley	2016	Graduate Diploma and Graduate Certificate	447
Kimberley	2016	Postgraduate	536
East Pilbara	2006		14018
East Pilbara	2006	Certificate nfd	148
East Pilbara	2006	Certificate I and II Level	163
East Pilbara	2006	Certificate III and IV Level	2417
East Pilbara	2006	Advanced Diploma and Diploma	575
East Pilbara	2006	Bachelor	949
East Pilbara	2006	Graduate Diploma and Graduate Certificate	125
East Pilbara	2006	Postgraduate	107
East Pilbara	2011		17861
East Pilbara	2011	Certificate nfd	250
East Pilbara	2011	Certificate I and II Level	312
East Pilbara	2011	Certificate III and IV Level	5111
East Pilbara	2011	Advanced Diploma and Diploma	1248
East Pilbara	2011	Bachelor	1760
East Pilbara	2011	Graduate Diploma and Graduate Certificate	191
East Pilbara	2011	Postgraduate	258
East Pilbara	2016		16081
East Pilbara	2016	Certificate nfd	278
East Pilbara	2016	Certificate I and II Level	316
East Pilbara	2016	Certificate III and IV Level	4937
East Pilbara	2016	Advanced Diploma and Diploma	1322
East Pilbara	2016	Bachelor	1617
East Pilbara	2016	Graduate Diploma and Graduate Certificate	231
East Pilbara	2016	Postgraduate	273
West Pilbara	2006		15836
West Pilbara	2006	Certificate nfd	281
West Pilbara	2006	Certificate I and II Level	237
West Pilbara	2006	Certificate III and IV Level	3579
West Pilbara	2006	Advanced Diploma and Diploma	908
West Pilbara	2006	Bachelor	1320
West Pilbara	2006	Graduate Diploma and Graduate Certificate	171
West Pilbara	2006	Postgraduate	169
West Pilbara	2011		21310
West Pilbara	2011	Certificate nfd	308
West Pilbara	2011	Certificate I and II Level	352
West Pilbara	2011	Certificate III and IV Level	6484
West Pilbara	2011	Advanced Diploma and Diploma	1580
West Pilbara	2011	Bachelor	2286
West Pilbara	2011	Graduate Diploma and Graduate Certificate	257
West Pilbara	2011	Postgraduate	322
West Pilbara	2016		20581
West Pilbara	2016	Certificate nfd	497
West Pilbara	2016	Certificate I and II Level	403
West Pilbara	2016	Certificate III and IV Level	7522
West Pilbara	2016	Advanced Diploma and Diploma	2027
West Pilbara	2016	Bachelor	2665
West Pilbara	2016	Graduate Diploma and Graduate Certificate	291
West Pilbara	2016	Postgraduate	511
Esperance	2006		11082
Esperance	2006	Certificate nfd	214
Esperance	2006	Certificate I and II Level	191
Esperance	2006	Certificate III and IV Level	1811
Esperance	2006	Advanced Diploma and Diploma	677
Esperance	2006	Bachelor	767
Esperance	2006	Graduate Diploma and Graduate Certificate	119
Esperance	2006	Postgraduate	53
Esperance	2011		11147
Esperance	2011	Certificate nfd	210
Esperance	2011	Certificate I and II Level	223
Esperance	2011	Certificate III and IV Level	2168
Esperance	2011	Advanced Diploma and Diploma	760
Esperance	2011	Bachelor	883
Esperance	2011	Graduate Diploma and Graduate Certificate	132
Esperance	2011	Postgraduate	86
Esperance	2016		11069
Esperance	2016	Certificate nfd	270
Esperance	2016	Certificate I and II Level	242
Esperance	2016	Certificate III and IV Level	2324
Esperance	2016	Advanced Diploma and Diploma	853
Esperance	2016	Bachelor	938
Esperance	2016	Graduate Diploma and Graduate Certificate	163
Esperance	2016	Postgraduate	112
Gascoyne	2006		6614
Gascoyne	2006	Certificate nfd	111
Gascoyne	2006	Certificate I and II Level	104
Gascoyne	2006	Certificate III and IV Level	1121
Gascoyne	2006	Advanced Diploma and Diploma	350
Gascoyne	2006	Bachelor	478
Gascoyne	2006	Graduate Diploma and Graduate Certificate	59
Gascoyne	2006	Postgraduate	54
Gascoyne	2011		6597
Gascoyne	2011	Certificate nfd	86
Gascoyne	2011	Certificate I and II Level	142
Gascoyne	2011	Certificate III and IV Level	1350
Gascoyne	2011	Advanced Diploma and Diploma	429
Gascoyne	2011	Bachelor	522
Gascoyne	2011	Graduate Diploma and Graduate Certificate	88
Gascoyne	2011	Postgraduate	75
Gascoyne	2016		6382
Gascoyne	2016	Certificate nfd	175
Gascoyne	2016	Certificate I and II Level	162
Gascoyne	2016	Certificate III and IV Level	1427
Gascoyne	2016	Advanced Diploma and Diploma	487
Gascoyne	2016	Bachelor	676
Gascoyne	2016	Graduate Diploma and Graduate Certificate	78
Gascoyne	2016	Postgraduate	98
Goldfields	2006		27961
Goldfields	2006	Certificate nfd	386
Goldfields	2006	Certificate I and II Level	314
Goldfields	2006	Certificate III and IV Level	4742
Goldfields	2006	Advanced Diploma and Diploma	1199
Goldfields	2006	Bachelor	1873
Goldfields	2006	Graduate Diploma and Graduate Certificate	238
Goldfields	2006	Postgraduate	264
Goldfields	2011		29978
Goldfields	2011	Certificate nfd	384
Goldfields	2011	Certificate I and II Level	437
Goldfields	2011	Certificate III and IV Level	6315
Goldfields	2011	Advanced Diploma and Diploma	1622
Goldfields	2011	Bachelor	2354
Goldfields	2011	Graduate Diploma and Graduate Certificate	330
Goldfields	2011	Postgraduate	391
Goldfields	2016		26790
Goldfields	2016	Certificate nfd	561
Goldfields	2016	Certificate I and II Level	422
Goldfields	2016	Certificate III and IV Level	6238
Goldfields	2016	Advanced Diploma and Diploma	1783
Goldfields	2016	Bachelor	2415
Goldfields	2016	Graduate Diploma and Graduate Certificate	338
Goldfields	2016	Postgraduate	550
Mid West	2006		36680
Mid West	2006	Certificate nfd	578
Mid West	2006	Certificate I and II Level	540
Mid West	2006	Certificate III and IV Level	5937
Mid West	2006	Advanced Diploma and Diploma	1999
Mid West	2006	Bachelor	2261
Mid West	2006	Graduate Diploma and Graduate Certificate	306
Mid West	2006	Postgraduate	241
Mid West	2011		38236
Mid West	2011	Certificate nfd	619
Mid West	2011	Certificate I and II Level	736
Mid West	2011	Certificate III and IV Level	7768
Mid West	2011	Advanced Diploma and Diploma	2586
Mid West	2011	Bachelor	2923
Mid West	2011	Graduate Diploma and Graduate Certificate	410
Mid West	2011	Postgraduate	379
Mid West	2016		36397
Mid West	2016	Certificate nfd	868
Mid West	2016	Certificate I and II Level	824
Mid West	2016	Certificate III and IV Level	8627
Mid West	2016	Advanced Diploma and Diploma	3011
Mid West	2016	Bachelor	3234
Mid West	2016	Graduate Diploma and Graduate Certificate	559
Mid West	2016	Postgraduate	499
Migratory - Offshore - Shipping (WA)	2006		192
Migratory - Offshore - Shipping (WA)	2006	Certificate nfd	0
Migratory - Offshore - Shipping (WA)	2006	Certificate I and II Level	4
Migratory - Offshore - Shipping (WA)	2006	Certificate III and IV Level	108
Migratory - Offshore - Shipping (WA)	2006	Advanced Diploma and Diploma	17
Migratory - Offshore - Shipping (WA)	2006	Bachelor	15
Migratory - Offshore - Shipping (WA)	2006	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (WA)	2006	Postgraduate	3
Migratory - Offshore - Shipping (WA)	2011		208
Migratory - Offshore - Shipping (WA)	2011	Certificate nfd	8
Migratory - Offshore - Shipping (WA)	2011	Certificate I and II Level	14
Migratory - Offshore - Shipping (WA)	2011	Certificate III and IV Level	134
Migratory - Offshore - Shipping (WA)	2011	Advanced Diploma and Diploma	28
Migratory - Offshore - Shipping (WA)	2011	Bachelor	20
Migratory - Offshore - Shipping (WA)	2011	Graduate Diploma and Graduate Certificate	0
Migratory - Offshore - Shipping (WA)	2011	Postgraduate	5
Migratory - Offshore - Shipping (WA)	2016		187
Migratory - Offshore - Shipping (WA)	2016	Certificate nfd	13
Migratory - Offshore - Shipping (WA)	2016	Certificate I and II Level	5
