SA3_NAME16	Year	EduInstitutionType	students
Sunnybank	2011		3045
Sunnybank	2011	Infants/Primary	3447
Sunnybank	2011	Pre-school	489
Sunnybank	2011	Secondary	2722
Sunnybank	2011	Technical or Further Educational Institution	1299
Sunnybank	2011	University or other tertiary	4206
Sunnybank	2016		3375
Sunnybank	2016	Infants/Primary	3699
Sunnybank	2016	Pre-school	601
Sunnybank	2016	Secondary	2820
Sunnybank	2016	Technical or Further Educational Institution	1282
Sunnybank	2016	University or other tertiary	4579
Centenary	2006		2109
Centenary	2006	Infants/Primary	2915
Centenary	2006	Pre-school	535
Centenary	2006	Secondary	2229
Centenary	2006	Technical or Further Educational Institution	521
Centenary	2006	University or other tertiary	1884
Centenary	2011		1352
Centenary	2011	Infants/Primary	2952
Centenary	2011	Pre-school	455
Centenary	2011	Secondary	2108
Centenary	2011	Technical or Further Educational Institution	495
Centenary	2011	University or other tertiary	1901
Centenary	2016		1140
Centenary	2016	Infants/Primary	3034
Centenary	2016	Pre-school	476
Centenary	2016	Secondary	2350
Centenary	2016	Technical or Further Educational Institution	427
Centenary	2016	University or other tertiary	2057
Kenmore - Brookfield - Moggill	2006		1978
Kenmore - Brookfield - Moggill	2006	Infants/Primary	4231
Kenmore - Brookfield - Moggill	2006	Pre-school	738
Kenmore - Brookfield - Moggill	2006	Secondary	3321
Kenmore - Brookfield - Moggill	2006	Technical or Further Educational Institution	563
Kenmore - Brookfield - Moggill	2006	University or other tertiary	2905
Kenmore - Brookfield - Moggill	2011		1988
Kenmore - Brookfield - Moggill	2011	Infants/Primary	4678
Kenmore - Brookfield - Moggill	2011	Pre-school	690
Kenmore - Brookfield - Moggill	2011	Secondary	3572
Kenmore - Brookfield - Moggill	2011	Technical or Further Educational Institution	583
Kenmore - Brookfield - Moggill	2011	University or other tertiary	3301
Kenmore - Brookfield - Moggill	2016		2145
Kenmore - Brookfield - Moggill	2016	Infants/Primary	4694
Kenmore - Brookfield - Moggill	2016	Pre-school	690
Kenmore - Brookfield - Moggill	2016	Secondary	3917
Kenmore - Brookfield - Moggill	2016	Technical or Further Educational Institution	506
Kenmore - Brookfield - Moggill	2016	University or other tertiary	3568
Sherwood - Indooroopilly	2006		3438
Sherwood - Indooroopilly	2006	Infants/Primary	2484
Sherwood - Indooroopilly	2006	Pre-school	572
Sherwood - Indooroopilly	2006	Secondary	2168
Sherwood - Indooroopilly	2006	Technical or Further Educational Institution	637
Sherwood - Indooroopilly	2006	University or other tertiary	9687
Sherwood - Indooroopilly	2011		3188
Sherwood - Indooroopilly	2011	Infants/Primary	3061
Sherwood - Indooroopilly	2011	Pre-school	535
Sherwood - Indooroopilly	2011	Secondary	2170
Sherwood - Indooroopilly	2011	Technical or Further Educational Institution	666
Sherwood - Indooroopilly	2011	University or other tertiary	10272
Sherwood - Indooroopilly	2016		3138
Sherwood - Indooroopilly	2016	Infants/Primary	3462
Sherwood - Indooroopilly	2016	Pre-school	585
Sherwood - Indooroopilly	2016	Secondary	2724
Sherwood - Indooroopilly	2016	Technical or Further Educational Institution	595
Sherwood - Indooroopilly	2016	University or other tertiary	11931
The Gap - Enoggera	2006		3174
The Gap - Enoggera	2006	Infants/Primary	3839
The Gap - Enoggera	2006	Pre-school	742
The Gap - Enoggera	2006	Secondary	2918
The Gap - Enoggera	2006	Technical or Further Educational Institution	778
The Gap - Enoggera	2006	University or other tertiary	2349
The Gap - Enoggera	2011		2270
The Gap - Enoggera	2011	Infants/Primary	4413
The Gap - Enoggera	2011	Pre-school	686
The Gap - Enoggera	2011	Secondary	2901
The Gap - Enoggera	2011	Technical or Further Educational Institution	826
The Gap - Enoggera	2011	University or other tertiary	2658
The Gap - Enoggera	2016		2498
The Gap - Enoggera	2016	Infants/Primary	4799
The Gap - Enoggera	2016	Pre-school	771
The Gap - Enoggera	2016	Secondary	3473
The Gap - Enoggera	2016	Technical or Further Educational Institution	775
The Gap - Enoggera	2016	University or other tertiary	2983
Brisbane Inner	2006		10255
Brisbane Inner	2006	Infants/Primary	1179
Brisbane Inner	2006	Pre-school	261
Brisbane Inner	2006	Secondary	1338
Brisbane Inner	2006	Technical or Further Educational Institution	1033
Brisbane Inner	2006	University or other tertiary	5723
Brisbane Inner	2011		8039
Brisbane Inner	2011	Infants/Primary	1532
Brisbane Inner	2011	Pre-school	303
Brisbane Inner	2011	Secondary	1527
Brisbane Inner	2011	Technical or Further Educational Institution	1364
Brisbane Inner	2011	University or other tertiary	6880
Brisbane Inner	2016		9601
Brisbane Inner	2016	Infants/Primary	2007
Brisbane Inner	2016	Pre-school	355
Brisbane Inner	2016	Secondary	2071
Brisbane Inner	2016	Technical or Further Educational Institution	1869
Brisbane Inner	2016	University or other tertiary	8726
Brisbane Inner - East	2006		3254
Brisbane Inner - East	2006	Infants/Primary	2281
Brisbane Inner - East	2006	Pre-school	514
Brisbane Inner - East	2006	Secondary	1566
Brisbane Inner - East	2006	Technical or Further Educational Institution	650
Brisbane Inner - East	2006	University or other tertiary	2070
Brisbane Inner - East	2011		2793
Brisbane Inner - East	2011	Infants/Primary	2749
Brisbane Inner - East	2011	Pre-school	496
Brisbane Inner - East	2011	Secondary	1757
Brisbane Inner - East	2011	Technical or Further Educational Institution	742
Brisbane Inner - East	2011	University or other tertiary	2592
Brisbane Inner - East	2016		2977
Brisbane Inner - East	2016	Infants/Primary	3111
Brisbane Inner - East	2016	Pre-school	550
Brisbane Inner - East	2016	Secondary	2270
Brisbane Inner - East	2016	Technical or Further Educational Institution	669
Brisbane Inner - East	2016	University or other tertiary	3189
Brisbane Inner - North	2006		7093
Brisbane Inner - North	2006	Infants/Primary	4170
Brisbane Inner - North	2006	Pre-school	905
Brisbane Inner - North	2006	Secondary	3037
Brisbane Inner - North	2006	Technical or Further Educational Institution	1272
Brisbane Inner - North	2006	University or other tertiary	5397
Brisbane Inner - North	2011		5064
Brisbane Inner - North	2011	Infants/Primary	5242
Brisbane Inner - North	2011	Pre-school	842
Brisbane Inner - North	2011	Secondary	3334
Brisbane Inner - North	2011	Technical or Further Educational Institution	1407
Brisbane Inner - North	2011	University or other tertiary	7377
Brisbane Inner - North	2016		7439
Brisbane Inner - North	2016	Infants/Primary	5343
Brisbane Inner - North	2016	Pre-school	909
Brisbane Inner - North	2016	Secondary	4180
Brisbane Inner - North	2016	Technical or Further Educational Institution	1422
Brisbane Inner - North	2016	University or other tertiary	9737
Brisbane Inner - West	2006		4336
Brisbane Inner - West	2006	Infants/Primary	3095
Brisbane Inner - West	2006	Pre-school	770
Brisbane Inner - West	2006	Secondary	2445
Brisbane Inner - West	2006	Technical or Further Educational Institution	874
Brisbane Inner - West	2006	University or other tertiary	6239
Brisbane Inner - West	2011		3175
Brisbane Inner - West	2011	Infants/Primary	3946
Brisbane Inner - West	2011	Pre-school	728
Brisbane Inner - West	2011	Secondary	2654
Brisbane Inner - West	2011	Technical or Further Educational Institution	920
Brisbane Inner - West	2011	University or other tertiary	6817
Brisbane Inner - West	2016		3827
Brisbane Inner - West	2016	Infants/Primary	4264
Brisbane Inner - West	2016	Pre-school	727
Brisbane Inner - West	2016	Secondary	3310
Brisbane Inner - West	2016	Technical or Further Educational Institution	743
Brisbane Inner - West	2016	University or other tertiary	7195
Cairns - North	2006		3598
Cairns - North	2006	Infants/Primary	3992
Cairns - North	2006	Pre-school	646
Cairns - North	2006	Secondary	2557
Cairns - North	2006	Technical or Further Educational Institution	582
Cairns - North	2006	University or other tertiary	1422
Cairns - North	2011		3479
Cairns - North	2011	Infants/Primary	4540
Cairns - North	2011	Pre-school	601
Cairns - North	2011	Secondary	3228
Cairns - North	2011	Technical or Further Educational Institution	757
Cairns - North	2011	University or other tertiary	1956
Cairns - North	2016		4476
Cairns - North	2016	Infants/Primary	4957
Cairns - North	2016	Pre-school	635
Cairns - North	2016	Secondary	3783
Cairns - North	2016	Technical or Further Educational Institution	802
Cairns - North	2016	University or other tertiary	2330
Cairns - South	2006		10847
Cairns - South	2006	Infants/Primary	7204
Cairns - South	2006	Pre-school	1179
Cairns - South	2006	Secondary	4760
Cairns - South	2006	Technical or Further Educational Institution	1438
Cairns - South	2006	University or other tertiary	1857
Cairns - South	2011		10987
Cairns - South	2011	Infants/Primary	8128
Cairns - South	2011	Pre-school	1019
Cairns - South	2011	Secondary	5567
Cairns - South	2011	Technical or Further Educational Institution	1887
Cairns - South	2011	University or other tertiary	2275
Cairns - South	2016		11995
Cairns - South	2016	Infants/Primary	8561
Cairns - South	2016	Pre-school	1078
Cairns - South	2016	Secondary	6368
Cairns - South	2016	Technical or Further Educational Institution	1834
Cairns - South	2016	University or other tertiary	2884
Innisfail - Cassowary Coast	2006		3270
Innisfail - Cassowary Coast	2006	Infants/Primary	3302
Innisfail - Cassowary Coast	2006	Pre-school	416
Innisfail - Cassowary Coast	2006	Secondary	2203
Innisfail - Cassowary Coast	2006	Technical or Further Educational Institution	461
Innisfail - Cassowary Coast	2006	University or other tertiary	258
Innisfail - Cassowary Coast	2011		2675
Innisfail - Cassowary Coast	2011	Infants/Primary	2958
Innisfail - Cassowary Coast	2011	Pre-school	300
Innisfail - Cassowary Coast	2011	Secondary	1997
Innisfail - Cassowary Coast	2011	Technical or Further Educational Institution	404
Innisfail - Cassowary Coast	2011	University or other tertiary	359
Innisfail - Cassowary Coast	2016		3792
Innisfail - Cassowary Coast	2016	Infants/Primary	2903
Innisfail - Cassowary Coast	2016	Pre-school	286
Innisfail - Cassowary Coast	2016	Secondary	2102
Innisfail - Cassowary Coast	2016	Technical or Further Educational Institution	351
Innisfail - Cassowary Coast	2016	University or other tertiary	415
Port Douglas - Daintree	2006		1175
Port Douglas - Daintree	2006	Infants/Primary	775
Port Douglas - Daintree	2006	Pre-school	142
Port Douglas - Daintree	2006	Secondary	474
Port Douglas - Daintree	2006	Technical or Further Educational Institution	142
Port Douglas - Daintree	2006	University or other tertiary	135
Port Douglas - Daintree	2011		1241
Port Douglas - Daintree	2011	Infants/Primary	814
Port Douglas - Daintree	2011	Pre-school	90
Port Douglas - Daintree	2011	Secondary	462
Port Douglas - Daintree	2011	Technical or Further Educational Institution	150
Port Douglas - Daintree	2011	University or other tertiary	140
Port Douglas - Daintree	2016		1737
Port Douglas - Daintree	2016	Infants/Primary	793
Port Douglas - Daintree	2016	Pre-school	108
Port Douglas - Daintree	2016	Secondary	522
Port Douglas - Daintree	2016	Technical or Further Educational Institution	106
Port Douglas - Daintree	2016	University or other tertiary	153
Tablelands (East) - Kuranda	2006		3588
Tablelands (East) - Kuranda	2006	Infants/Primary	3192
Tablelands (East) - Kuranda	2006	Pre-school	476
Tablelands (East) - Kuranda	2006	Secondary	2284
Tablelands (East) - Kuranda	2006	Technical or Further Educational Institution	483
Tablelands (East) - Kuranda	2006	University or other tertiary	419
Tablelands (East) - Kuranda	2011		3513
Tablelands (East) - Kuranda	2011	Infants/Primary	3310
Tablelands (East) - Kuranda	2011	Pre-school	368
Tablelands (East) - Kuranda	2011	Secondary	2348
Tablelands (East) - Kuranda	2011	Technical or Further Educational Institution	438
Tablelands (East) - Kuranda	2011	University or other tertiary	545
Tablelands (East) - Kuranda	2016		4367
Tablelands (East) - Kuranda	2016	Infants/Primary	3331
Tablelands (East) - Kuranda	2016	Pre-school	355
Tablelands (East) - Kuranda	2016	Secondary	2437
Tablelands (East) - Kuranda	2016	Technical or Further Educational Institution	390
Tablelands (East) - Kuranda	2016	University or other tertiary	606
Darling Downs (West) - Maranoa	2006		3213
Darling Downs (West) - Maranoa	2006	Infants/Primary	4153
Darling Downs (West) - Maranoa	2006	Pre-school	745
Darling Downs (West) - Maranoa	2006	Secondary	2019
Darling Downs (West) - Maranoa	2006	Technical or Further Educational Institution	490
Darling Downs (West) - Maranoa	2006	University or other tertiary	331
Darling Downs (West) - Maranoa	2011		3958
Darling Downs (West) - Maranoa	2011	Infants/Primary	4273
Darling Downs (West) - Maranoa	2011	Pre-school	493
Darling Downs (West) - Maranoa	2011	Secondary	2199
Darling Downs (West) - Maranoa	2011	Technical or Further Educational Institution	652
Darling Downs (West) - Maranoa	2011	University or other tertiary	456
Darling Downs (West) - Maranoa	2016		5730
Darling Downs (West) - Maranoa	2016	Infants/Primary	4015
Darling Downs (West) - Maranoa	2016	Pre-school	506
Darling Downs (West) - Maranoa	2016	Secondary	2465
Darling Downs (West) - Maranoa	2016	Technical or Further Educational Institution	550
Darling Downs (West) - Maranoa	2016	University or other tertiary	617
Darling Downs - East	2006		2977
Darling Downs - East	2006	Infants/Primary	4063
Darling Downs - East	2006	Pre-school	610
Darling Downs - East	2006	Secondary	2365
Darling Downs - East	2006	Technical or Further Educational Institution	549
Darling Downs - East	2006	University or other tertiary	434
Darling Downs - East	2011		3641
Darling Downs - East	2011	Infants/Primary	3837
Darling Downs - East	2011	Pre-school	470
Darling Downs - East	2011	Secondary	2565
Darling Downs - East	2011	Technical or Further Educational Institution	577
Darling Downs - East	2011	University or other tertiary	542
Darling Downs - East	2016		4110
Darling Downs - East	2016	Infants/Primary	3930
Darling Downs - East	2016	Pre-school	513
Darling Downs - East	2016	Secondary	2781
Darling Downs - East	2016	Technical or Further Educational Institution	535
Darling Downs - East	2016	University or other tertiary	641
Granite Belt	2006		2530
Granite Belt	2006	Infants/Primary	3593
Granite Belt	2006	Pre-school	510
Granite Belt	2006	Secondary	2465
Granite Belt	2006	Technical or Further Educational Institution	626
Granite Belt	2006	University or other tertiary	395
Granite Belt	2011		2537
Granite Belt	2011	Infants/Primary	3571
Granite Belt	2011	Pre-school	354
Granite Belt	2011	Secondary	2514
Granite Belt	2011	Technical or Further Educational Institution	638
Granite Belt	2011	University or other tertiary	556
Granite Belt	2016		3187
Granite Belt	2016	Infants/Primary	3436
Granite Belt	2016	Pre-school	344
Granite Belt	2016	Secondary	2716
Granite Belt	2016	Technical or Further Educational Institution	518
Granite Belt	2016	University or other tertiary	595
Central Highlands (Qld)	2006		2488
Central Highlands (Qld)	2006	Infants/Primary	3091
Central Highlands (Qld)	2006	Pre-school	497
Central Highlands (Qld)	2006	Secondary	1470
Central Highlands (Qld)	2006	Technical or Further Educational Institution	469
Central Highlands (Qld)	2006	University or other tertiary	382
Central Highlands (Qld)	2011		2963
Central Highlands (Qld)	2011	Infants/Primary	3119
Central Highlands (Qld)	2011	Pre-school	415
Central Highlands (Qld)	2011	Secondary	1568
Central Highlands (Qld)	2011	Technical or Further Educational Institution	498
Central Highlands (Qld)	2011	University or other tertiary	442
Central Highlands (Qld)	2016		3903
Central Highlands (Qld)	2016	Infants/Primary	3002
Central Highlands (Qld)	2016	Pre-school	427
Central Highlands (Qld)	2016	Secondary	1707
Central Highlands (Qld)	2016	Technical or Further Educational Institution	387
Central Highlands (Qld)	2016	University or other tertiary	461
Rockhampton	2006		9997
Rockhampton	2006	Infants/Primary	9470
Rockhampton	2006	Pre-school	1267
Rockhampton	2006	Secondary	7111
Rockhampton	2006	Technical or Further Educational Institution	1613
Rockhampton	2006	University or other tertiary	2965
Rockhampton	2011		10549
Rockhampton	2011	Infants/Primary	9554
Rockhampton	2011	Pre-school	913
Rockhampton	2011	Secondary	7263
Rockhampton	2011	Technical or Further Educational Institution	1914
Rockhampton	2011	University or other tertiary	2750
Rockhampton	2016		11286
Rockhampton	2016	Infants/Primary	10082
Rockhampton	2016	Pre-school	1096
Rockhampton	2016	Secondary	8114
Rockhampton	2016	Technical or Further Educational Institution	1622
Rockhampton	2016	University or other tertiary	3598
Biloela	2006		1136
Biloela	2006	Infants/Primary	1573
Biloela	2006	Pre-school	225
Biloela	2006	Secondary	784
Biloela	2006	Technical or Further Educational Institution	171
Biloela	2006	University or other tertiary	156
Biloela	2011		934
Biloela	2011	Infants/Primary	1535
Biloela	2011	Pre-school	152
Biloela	2011	Secondary	770
Biloela	2011	Technical or Further Educational Institution	286
Biloela	2011	University or other tertiary	185
Biloela	2016		1410
Biloela	2016	Infants/Primary	1401
Biloela	2016	Pre-school	170
Biloela	2016	Secondary	809
Biloela	2016	Technical or Further Educational Institution	190
Biloela	2016	University or other tertiary	220
Gladstone	2006		4189
Gladstone	2006	Infants/Primary	5343
Gladstone	2006	Pre-school	793
Gladstone	2006	Secondary	3428
Gladstone	2006	Technical or Further Educational Institution	833
Gladstone	2006	University or other tertiary	946
Gladstone	2011		5247
Gladstone	2011	Infants/Primary	5669
Gladstone	2011	Pre-school	567
Gladstone	2011	Secondary	3398
Gladstone	2011	Technical or Further Educational Institution	1024
Gladstone	2011	University or other tertiary	1010
Gladstone	2016		5387
Gladstone	2016	Infants/Primary	6061
Gladstone	2016	Pre-school	766
Gladstone	2016	Secondary	4248
Gladstone	2016	Technical or Further Educational Institution	913
Gladstone	2016	University or other tertiary	1289
Broadbeach - Burleigh	2006		7557
Broadbeach - Burleigh	2006	Infants/Primary	2897
Broadbeach - Burleigh	2006	Pre-school	634
Broadbeach - Burleigh	2006	Secondary	2158
Broadbeach - Burleigh	2006	Technical or Further Educational Institution	825
Broadbeach - Burleigh	2006	University or other tertiary	1645
Broadbeach - Burleigh	2011		6131
Broadbeach - Burleigh	2011	Infants/Primary	3553
Broadbeach - Burleigh	2011	Pre-school	610
Broadbeach - Burleigh	2011	Secondary	2414
Broadbeach - Burleigh	2011	Technical or Further Educational Institution	1118
Broadbeach - Burleigh	2011	University or other tertiary	2387
Broadbeach - Burleigh	2016		5646
Broadbeach - Burleigh	2016	Infants/Primary	3901
Broadbeach - Burleigh	2016	Pre-school	696
Broadbeach - Burleigh	2016	Secondary	2923
Broadbeach - Burleigh	2016	Technical or Further Educational Institution	1062
Broadbeach - Burleigh	2016	University or other tertiary	2624
Coolangatta	2006		5077
Coolangatta	2006	Infants/Primary	3260
Coolangatta	2006	Pre-school	651
Coolangatta	2006	Secondary	2648
Coolangatta	2006	Technical or Further Educational Institution	836
Coolangatta	2006	University or other tertiary	1108
Coolangatta	2011		4265
Coolangatta	2011	Infants/Primary	3595
Coolangatta	2011	Pre-school	552
Coolangatta	2011	Secondary	2589
Coolangatta	2011	Technical or Further Educational Institution	1000
Coolangatta	2011	University or other tertiary	1536
Coolangatta	2016		4520
Coolangatta	2016	Infants/Primary	3819
Coolangatta	2016	Pre-school	634
Coolangatta	2016	Secondary	3037
Coolangatta	2016	Technical or Further Educational Institution	856
Coolangatta	2016	University or other tertiary	1889
Gold Coast - North	2006		5835
Gold Coast - North	2006	Infants/Primary	3586
Gold Coast - North	2006	Pre-school	706
Gold Coast - North	2006	Secondary	2337
Gold Coast - North	2006	Technical or Further Educational Institution	894
Gold Coast - North	2006	University or other tertiary	1833
Gold Coast - North	2011		5348
Gold Coast - North	2011	Infants/Primary	3833
Gold Coast - North	2011	Pre-school	631
Gold Coast - North	2011	Secondary	2577
Gold Coast - North	2011	Technical or Further Educational Institution	1114
Gold Coast - North	2011	University or other tertiary	2250
Gold Coast - North	2016		6051
Gold Coast - North	2016	Infants/Primary	3996
Gold Coast - North	2016	Pre-school	729
Gold Coast - North	2016	Secondary	2986
Gold Coast - North	2016	Technical or Further Educational Institution	1164
Gold Coast - North	2016	University or other tertiary	2894
Gold Coast Hinterland	2006		1270
Gold Coast Hinterland	2006	Infants/Primary	1573
Gold Coast Hinterland	2006	Pre-school	242
Gold Coast Hinterland	2006	Secondary	985
Gold Coast Hinterland	2006	Technical or Further Educational Institution	235
Gold Coast Hinterland	2006	University or other tertiary	366
Gold Coast Hinterland	2011		1094
Gold Coast Hinterland	2011	Infants/Primary	1583
Gold Coast Hinterland	2011	Pre-school	179
Gold Coast Hinterland	2011	Secondary	1083
Gold Coast Hinterland	2011	Technical or Further Educational Institution	267
Gold Coast Hinterland	2011	University or other tertiary	425
Gold Coast Hinterland	2016		1907
Gold Coast Hinterland	2016	Infants/Primary	1496
Gold Coast Hinterland	2016	Pre-school	191
Gold Coast Hinterland	2016	Secondary	1219
Gold Coast Hinterland	2016	Technical or Further Educational Institution	277
Gold Coast Hinterland	2016	University or other tertiary	487
Mudgeeraba - Tallebudgera	2006		2253
Mudgeeraba - Tallebudgera	2006	Infants/Primary	2985
Mudgeeraba - Tallebudgera	2006	Pre-school	509
Mudgeeraba - Tallebudgera	2006	Secondary	2040
Mudgeeraba - Tallebudgera	2006	Technical or Further Educational Institution	447
Mudgeeraba - Tallebudgera	2006	University or other tertiary	655
Mudgeeraba - Tallebudgera	2011		1920
Mudgeeraba - Tallebudgera	2011	Infants/Primary	3499
Mudgeeraba - Tallebudgera	2011	Pre-school	539
Mudgeeraba - Tallebudgera	2011	Secondary	2360
Mudgeeraba - Tallebudgera	2011	Technical or Further Educational Institution	564
Mudgeeraba - Tallebudgera	2011	University or other tertiary	1083
Mudgeeraba - Tallebudgera	2016		2121
Mudgeeraba - Tallebudgera	2016	Infants/Primary	3647
Mudgeeraba - Tallebudgera	2016	Pre-school	547
Mudgeeraba - Tallebudgera	2016	Secondary	2712
Mudgeeraba - Tallebudgera	2016	Technical or Further Educational Institution	513
Mudgeeraba - Tallebudgera	2016	University or other tertiary	1269
Nerang	2006		4244
Nerang	2006	Infants/Primary	5507
Nerang	2006	Pre-school	1036
Nerang	2006	Secondary	3676
Nerang	2006	Technical or Further Educational Institution	906
Nerang	2006	University or other tertiary	1305
Nerang	2011		4672
Nerang	2011	Infants/Primary	6031
Nerang	2011	Pre-school	896
Nerang	2011	Secondary	4244
Nerang	2011	Technical or Further Educational Institution	1170
Nerang	2011	University or other tertiary	1884
Nerang	2016		4933
Nerang	2016	Infants/Primary	6169
Nerang	2016	Pre-school	1042
Nerang	2016	Secondary	4573
Nerang	2016	Technical or Further Educational Institution	1147
Nerang	2016	University or other tertiary	2271
Ormeau - Oxenford	2006		5084
Ormeau - Oxenford	2006	Infants/Primary	6919
Ormeau - Oxenford	2006	Pre-school	1277
Ormeau - Oxenford	2006	Secondary	4191
Ormeau - Oxenford	2006	Technical or Further Educational Institution	1071
Ormeau - Oxenford	2006	University or other tertiary	1450
Ormeau - Oxenford	2011		6140
Ormeau - Oxenford	2011	Infants/Primary	10159
Ormeau - Oxenford	2011	Pre-school	1671
Ormeau - Oxenford	2011	Secondary	6412
Ormeau - Oxenford	2011	Technical or Further Educational Institution	1738
Ormeau - Oxenford	2011	University or other tertiary	2633
Ormeau - Oxenford	2016		9475
Ormeau - Oxenford	2016	Infants/Primary	12755
Ormeau - Oxenford	2016	Pre-school	2195
Ormeau - Oxenford	2016	Secondary	8944
Ormeau - Oxenford	2016	Technical or Further Educational Institution	2158
Ormeau - Oxenford	2016	University or other tertiary	3870
Robina	2006		3702
Robina	2006	Infants/Primary	3462
Robina	2006	Pre-school	612
Robina	2006	Secondary	2804
Robina	2006	Technical or Further Educational Institution	695
Robina	2006	University or other tertiary	1857
Robina	2011		3604
Robina	2011	Infants/Primary	3506
Robina	2011	Pre-school	572
Robina	2011	Secondary	2970
Robina	2011	Technical or Further Educational Institution	863
Robina	2011	University or other tertiary	3095
Robina	2016		4052
Robina	2016	Infants/Primary	3789
Robina	2016	Pre-school	681
Robina	2016	Secondary	3262
Robina	2016	Technical or Further Educational Institution	834
Robina	2016	University or other tertiary	3360
Southport	2006		4956
Southport	2006	Infants/Primary	3537
Southport	2006	Pre-school	635
Southport	2006	Secondary	2925
Southport	2006	Technical or Further Educational Institution	1031
Southport	2006	University or other tertiary	2781
Southport	2011		5541
Southport	2011	Infants/Primary	3601
Southport	2011	Pre-school	605
Southport	2011	Secondary	2974
Southport	2011	Technical or Further Educational Institution	1265
Southport	2011	University or other tertiary	4309
Southport	2016		5559
Southport	2016	Infants/Primary	3557
Southport	2016	Pre-school	640
Southport	2016	Secondary	3219
Southport	2016	Technical or Further Educational Institution	1367
Southport	2016	University or other tertiary	5013
Surfers Paradise	2006		6978
Surfers Paradise	2006	Infants/Primary	1497
Surfers Paradise	2006	Pre-school	298
Surfers Paradise	2006	Secondary	1168
Surfers Paradise	2006	Technical or Further Educational Institution	570
Surfers Paradise	2006	University or other tertiary	1309
Surfers Paradise	2011		4848
Surfers Paradise	2011	Infants/Primary	1707
Surfers Paradise	2011	Pre-school	278
Surfers Paradise	2011	Secondary	1356
Surfers Paradise	2011	Technical or Further Educational Institution	749
Surfers Paradise	2011	University or other tertiary	1881
Surfers Paradise	2016		6170
Surfers Paradise	2016	Infants/Primary	1854
Surfers Paradise	2016	Pre-school	334
Surfers Paradise	2016	Secondary	1753
Surfers Paradise	2016	Technical or Further Educational Institution	981
Surfers Paradise	2016	University or other tertiary	2294
Forest Lake - Oxley	2006		6883
Forest Lake - Oxley	2006	Infants/Primary	5597
Forest Lake - Oxley	2006	Pre-school	928
Forest Lake - Oxley	2006	Secondary	3547
Forest Lake - Oxley	2006	Technical or Further Educational Institution	1083
Forest Lake - Oxley	2006	University or other tertiary	1807
Forest Lake - Oxley	2011		7526
Forest Lake - Oxley	2011	Infants/Primary	5612
Forest Lake - Oxley	2011	Pre-school	795
Forest Lake - Oxley	2011	Secondary	4068
Forest Lake - Oxley	2011	Technical or Further Educational Institution	1431
Forest Lake - Oxley	2011	University or other tertiary	2405
Forest Lake - Oxley	2016		9620
Forest Lake - Oxley	2016	Infants/Primary	6067
Forest Lake - Oxley	2016	Pre-school	907
Forest Lake - Oxley	2016	Secondary	4917
Forest Lake - Oxley	2016	Technical or Further Educational Institution	1644
Forest Lake - Oxley	2016	University or other tertiary	3327
Ipswich Hinterland	2006		4542
Ipswich Hinterland	2006	Infants/Primary	4900
Ipswich Hinterland	2006	Pre-school	751
Ipswich Hinterland	2006	Secondary	3286
Ipswich Hinterland	2006	Technical or Further Educational Institution	755
Ipswich Hinterland	2006	University or other tertiary	707
Ipswich Hinterland	2011		4845
Ipswich Hinterland	2011	Infants/Primary	5373
Ipswich Hinterland	2011	Pre-school	580
Ipswich Hinterland	2011	Secondary	3644
Ipswich Hinterland	2011	Technical or Further Educational Institution	842
Ipswich Hinterland	2011	University or other tertiary	1044
Ipswich Hinterland	2016		6507
Ipswich Hinterland	2016	Infants/Primary	5510
Ipswich Hinterland	2016	Pre-school	596
Ipswich Hinterland	2016	Secondary	4071
Ipswich Hinterland	2016	Technical or Further Educational Institution	848
Ipswich Hinterland	2016	University or other tertiary	1370
Ipswich Inner	2006		6689
Ipswich Inner	2006	Infants/Primary	8633
Ipswich Inner	2006	Pre-school	1431
Ipswich Inner	2006	Secondary	5559
Ipswich Inner	2006	Technical or Further Educational Institution	1721
Ipswich Inner	2006	University or other tertiary	2251
Ipswich Inner	2011		7035
Ipswich Inner	2011	Infants/Primary	9081
Ipswich Inner	2011	Pre-school	1196
Ipswich Inner	2011	Secondary	5966
Ipswich Inner	2011	Technical or Further Educational Institution	1848
Ipswich Inner	2011	University or other tertiary	2825
Ipswich Inner	2016		8295
Ipswich Inner	2016	Infants/Primary	9895
Ipswich Inner	2016	Pre-school	1375
Ipswich Inner	2016	Secondary	7029
Ipswich Inner	2016	Technical or Further Educational Institution	1943
Ipswich Inner	2016	University or other tertiary	3529
Springfield - Redbank	2006		4228
Springfield - Redbank	2006	Infants/Primary	5142
Springfield - Redbank	2006	Pre-school	926
Springfield - Redbank	2006	Secondary	3306
Springfield - Redbank	2006	Technical or Further Educational Institution	961
Springfield - Redbank	2006	University or other tertiary	1112
Springfield - Redbank	2011		4778
Springfield - Redbank	2011	Infants/Primary	7097
Springfield - Redbank	2011	Pre-school	1057
Springfield - Redbank	2011	Secondary	4330
Springfield - Redbank	2011	Technical or Further Educational Institution	1458
Springfield - Redbank	2011	University or other tertiary	2040
Springfield - Redbank	2016		6658
Springfield - Redbank	2016	Infants/Primary	9308
Springfield - Redbank	2016	Pre-school	1412
Springfield - Redbank	2016	Secondary	6232
Springfield - Redbank	2016	Technical or Further Educational Institution	1816
Springfield - Redbank	2016	University or other tertiary	3184
Beaudesert	2006		1066
Beaudesert	2006	Infants/Primary	1065
