SA3_NAME16	Year	EduInstitutionType	Sex	students
Mudgeeraba - Tallebudgera	2011	University or other tertiary	M	368
Mudgeeraba - Tallebudgera	2016		F	1092
Mudgeeraba - Tallebudgera	2016		M	1035
Mudgeeraba - Tallebudgera	2016	Infants/Primary	F	1817
Mudgeeraba - Tallebudgera	2016	Infants/Primary	M	1831
Mudgeeraba - Tallebudgera	2016	Pre-school	F	252
Mudgeeraba - Tallebudgera	2016	Pre-school	M	294
Mudgeeraba - Tallebudgera	2016	Secondary	F	1322
Mudgeeraba - Tallebudgera	2016	Secondary	M	1383
Mudgeeraba - Tallebudgera	2016	Technical or Further Educational Institution	F	294
Mudgeeraba - Tallebudgera	2016	Technical or Further Educational Institution	M	221
Mudgeeraba - Tallebudgera	2016	University or other tertiary	F	776
Mudgeeraba - Tallebudgera	2016	University or other tertiary	M	491
Nerang	2006		F	2258
Nerang	2006		M	1989
Nerang	2006	Infants/Primary	F	2696
Nerang	2006	Infants/Primary	M	2807
Nerang	2006	Pre-school	F	496
Nerang	2006	Pre-school	M	535
Nerang	2006	Secondary	F	1823
Nerang	2006	Secondary	M	1856
Nerang	2006	Technical or Further Educational Institution	F	504
Nerang	2006	Technical or Further Educational Institution	M	405
Nerang	2006	University or other tertiary	F	782
Nerang	2006	University or other tertiary	M	521
Nerang	2011		F	2432
Nerang	2011		M	2235
Nerang	2011	Infants/Primary	F	2942
Nerang	2011	Infants/Primary	M	3094
Nerang	2011	Pre-school	F	451
Nerang	2011	Pre-school	M	441
Nerang	2011	Secondary	F	2098
Nerang	2011	Secondary	M	2144
Nerang	2011	Technical or Further Educational Institution	F	709
Nerang	2011	Technical or Further Educational Institution	M	465
Nerang	2011	University or other tertiary	F	1178
Nerang	2011	University or other tertiary	M	705
Nerang	2016		F	2631
Nerang	2016		M	2310
Nerang	2016	Infants/Primary	F	3009
Nerang	2016	Infants/Primary	M	3160
Nerang	2016	Pre-school	F	466
Nerang	2016	Pre-school	M	574
Nerang	2016	Secondary	F	2251
Nerang	2016	Secondary	M	2318
Nerang	2016	Technical or Further Educational Institution	F	690
Nerang	2016	Technical or Further Educational Institution	M	455
Nerang	2016	University or other tertiary	F	1418
Nerang	2016	University or other tertiary	M	854
Ormeau - Oxenford	2006		F	2600
Ormeau - Oxenford	2006		M	2489
Ormeau - Oxenford	2006	Infants/Primary	F	3400
Ormeau - Oxenford	2006	Infants/Primary	M	3520
Ormeau - Oxenford	2006	Pre-school	F	607
Ormeau - Oxenford	2006	Pre-school	M	676
Ormeau - Oxenford	2006	Secondary	F	2129
Ormeau - Oxenford	2006	Secondary	M	2062
Ormeau - Oxenford	2006	Technical or Further Educational Institution	F	563
Ormeau - Oxenford	2006	Technical or Further Educational Institution	M	507
Ormeau - Oxenford	2006	University or other tertiary	F	957
Ormeau - Oxenford	2006	University or other tertiary	M	495
Ormeau - Oxenford	2011		F	3058
Ormeau - Oxenford	2011		M	3087
Ormeau - Oxenford	2011	Infants/Primary	F	4951
Ormeau - Oxenford	2011	Infants/Primary	M	5209
Ormeau - Oxenford	2011	Pre-school	F	758
Ormeau - Oxenford	2011	Pre-school	M	912
Ormeau - Oxenford	2011	Secondary	F	3229
Ormeau - Oxenford	2011	Secondary	M	3184
Ormeau - Oxenford	2011	Technical or Further Educational Institution	F	992
Ormeau - Oxenford	2011	Technical or Further Educational Institution	M	747
Ormeau - Oxenford	2011	University or other tertiary	F	1700
Ormeau - Oxenford	2011	University or other tertiary	M	928
Ormeau - Oxenford	2016		F	4941
Ormeau - Oxenford	2016		M	4531
Ormeau - Oxenford	2016	Infants/Primary	F	6282
Ormeau - Oxenford	2016	Infants/Primary	M	6471
Ormeau - Oxenford	2016	Pre-school	F	1078
Ormeau - Oxenford	2016	Pre-school	M	1115
Ormeau - Oxenford	2016	Secondary	F	4417
Ormeau - Oxenford	2016	Secondary	M	4523
Ormeau - Oxenford	2016	Technical or Further Educational Institution	F	1329
Ormeau - Oxenford	2016	Technical or Further Educational Institution	M	824
Ormeau - Oxenford	2016	University or other tertiary	F	2455
Ormeau - Oxenford	2016	University or other tertiary	M	1409
Robina	2006		F	1931
Robina	2006		M	1774
Robina	2006	Infants/Primary	F	1702
Robina	2006	Infants/Primary	M	1762
Robina	2006	Pre-school	F	306
Robina	2006	Pre-school	M	305
Robina	2006	Secondary	F	1429
Robina	2006	Secondary	M	1376
Robina	2006	Technical or Further Educational Institution	F	387
Robina	2006	Technical or Further Educational Institution	M	310
Robina	2006	University or other tertiary	F	1027
Robina	2006	University or other tertiary	M	829
Robina	2011		F	1872
Robina	2011		M	1737
Robina	2011	Infants/Primary	F	1680
Robina	2011	Infants/Primary	M	1823
Robina	2011	Pre-school	F	259
Robina	2011	Pre-school	M	308
Robina	2011	Secondary	F	1463
Robina	2011	Secondary	M	1509
Robina	2011	Technical or Further Educational Institution	F	520
Robina	2011	Technical or Further Educational Institution	M	343
Robina	2011	University or other tertiary	F	1740
Robina	2011	University or other tertiary	M	1352
Robina	2016		F	2273
Robina	2016		M	1788
Robina	2016	Infants/Primary	F	1824
Robina	2016	Infants/Primary	M	1958
Robina	2016	Pre-school	F	345
Robina	2016	Pre-school	M	342
Robina	2016	Secondary	F	1617
Robina	2016	Secondary	M	1640
Robina	2016	Technical or Further Educational Institution	F	496
Robina	2016	Technical or Further Educational Institution	M	343
Robina	2016	University or other tertiary	F	1867
Robina	2016	University or other tertiary	M	1485
Southport	2006		F	2522
Southport	2006		M	2435
Southport	2006	Infants/Primary	F	1677
Southport	2006	Infants/Primary	M	1853
Southport	2006	Pre-school	F	293
Southport	2006	Pre-school	M	346
Southport	2006	Secondary	F	1406
Southport	2006	Secondary	M	1519
Southport	2006	Technical or Further Educational Institution	F	566
Southport	2006	Technical or Further Educational Institution	M	466
Southport	2006	University or other tertiary	F	1575
Southport	2006	University or other tertiary	M	1208
Southport	2011		F	2836
Southport	2011		M	2706
Southport	2011	Infants/Primary	F	1733
Southport	2011	Infants/Primary	M	1866
Southport	2011	Pre-school	F	304
Southport	2011	Pre-school	M	304
Southport	2011	Secondary	F	1380
Southport	2011	Secondary	M	1591
Southport	2011	Technical or Further Educational Institution	F	730
Southport	2011	Technical or Further Educational Institution	M	534
Southport	2011	University or other tertiary	F	2382
Southport	2011	University or other tertiary	M	1925
Southport	2016		F	2747
Southport	2016		M	2808
Southport	2016	Infants/Primary	F	1729
Southport	2016	Infants/Primary	M	1824
Southport	2016	Pre-school	F	311
Southport	2016	Pre-school	M	333
Southport	2016	Secondary	F	1589
Southport	2016	Secondary	M	1632
Southport	2016	Technical or Further Educational Institution	F	787
Southport	2016	Technical or Further Educational Institution	M	583
Southport	2016	University or other tertiary	F	2707
Southport	2016	University or other tertiary	M	2304
Surfers Paradise	2006		F	3121
Surfers Paradise	2006		M	3858
Surfers Paradise	2006	Infants/Primary	F	751
Surfers Paradise	2006	Infants/Primary	M	751
Surfers Paradise	2006	Pre-school	F	152
Surfers Paradise	2006	Pre-school	M	143
Surfers Paradise	2006	Secondary	F	588
Surfers Paradise	2006	Secondary	M	579
Surfers Paradise	2006	Technical or Further Educational Institution	F	295
Surfers Paradise	2006	Technical or Further Educational Institution	M	270
Surfers Paradise	2006	University or other tertiary	F	689
Surfers Paradise	2006	University or other tertiary	M	615
Surfers Paradise	2011		F	2262
Surfers Paradise	2011		M	2586
Surfers Paradise	2011	Infants/Primary	F	823
Surfers Paradise	2011	Infants/Primary	M	881
Surfers Paradise	2011	Pre-school	F	140
Surfers Paradise	2011	Pre-school	M	140
Surfers Paradise	2011	Secondary	F	696
Surfers Paradise	2011	Secondary	M	662
Surfers Paradise	2011	Technical or Further Educational Institution	F	414
Surfers Paradise	2011	Technical or Further Educational Institution	M	334
Surfers Paradise	2011	University or other tertiary	F	1023
Surfers Paradise	2011	University or other tertiary	M	856
Surfers Paradise	2016		F	3100
Surfers Paradise	2016		M	3074
Surfers Paradise	2016	Infants/Primary	F	902
Surfers Paradise	2016	Infants/Primary	M	954
Surfers Paradise	2016	Pre-school	F	163
Surfers Paradise	2016	Pre-school	M	176
Surfers Paradise	2016	Secondary	F	850
Surfers Paradise	2016	Secondary	M	908
Surfers Paradise	2016	Technical or Further Educational Institution	F	546
Surfers Paradise	2016	Technical or Further Educational Institution	M	433
Surfers Paradise	2016	University or other tertiary	F	1239
Surfers Paradise	2016	University or other tertiary	M	1059
Forest Lake - Oxley	2006		F	2906
Forest Lake - Oxley	2006		M	3978
Forest Lake - Oxley	2006	Infants/Primary	F	2742
Forest Lake - Oxley	2006	Infants/Primary	M	2857
Forest Lake - Oxley	2006	Pre-school	F	432
Forest Lake - Oxley	2006	Pre-school	M	490
Forest Lake - Oxley	2006	Secondary	F	1753
Forest Lake - Oxley	2006	Secondary	M	1793
Forest Lake - Oxley	2006	Technical or Further Educational Institution	F	629
Forest Lake - Oxley	2006	Technical or Further Educational Institution	M	453
Forest Lake - Oxley	2006	University or other tertiary	F	1045
Forest Lake - Oxley	2006	University or other tertiary	M	760
Forest Lake - Oxley	2011		F	2939
Forest Lake - Oxley	2011		M	4588
Forest Lake - Oxley	2011	Infants/Primary	F	2699
Forest Lake - Oxley	2011	Infants/Primary	M	2914
Forest Lake - Oxley	2011	Pre-school	F	393
Forest Lake - Oxley	2011	Pre-school	M	405
Forest Lake - Oxley	2011	Secondary	F	2060
Forest Lake - Oxley	2011	Secondary	M	2010
Forest Lake - Oxley	2011	Technical or Further Educational Institution	F	788
Forest Lake - Oxley	2011	Technical or Further Educational Institution	M	642
Forest Lake - Oxley	2011	University or other tertiary	F	1353
Forest Lake - Oxley	2011	University or other tertiary	M	1056
Forest Lake - Oxley	2016		F	3852
Forest Lake - Oxley	2016		M	5767
Forest Lake - Oxley	2016	Infants/Primary	F	3015
Forest Lake - Oxley	2016	Infants/Primary	M	3053
Forest Lake - Oxley	2016	Pre-school	F	424
Forest Lake - Oxley	2016	Pre-school	M	480
Forest Lake - Oxley	2016	Secondary	F	2389
Forest Lake - Oxley	2016	Secondary	M	2536
Forest Lake - Oxley	2016	Technical or Further Educational Institution	F	986
Forest Lake - Oxley	2016	Technical or Further Educational Institution	M	652
Forest Lake - Oxley	2016	University or other tertiary	F	1834
Forest Lake - Oxley	2016	University or other tertiary	M	1491
Ipswich Hinterland	2006		F	2048
Ipswich Hinterland	2006		M	2496
Ipswich Hinterland	2006	Infants/Primary	F	2395
Ipswich Hinterland	2006	Infants/Primary	M	2507
Ipswich Hinterland	2006	Pre-school	F	363
Ipswich Hinterland	2006	Pre-school	M	385
Ipswich Hinterland	2006	Secondary	F	1755
Ipswich Hinterland	2006	Secondary	M	1526
Ipswich Hinterland	2006	Technical or Further Educational Institution	F	492
Ipswich Hinterland	2006	Technical or Further Educational Institution	M	269
Ipswich Hinterland	2006	University or other tertiary	F	442
Ipswich Hinterland	2006	University or other tertiary	M	260
Ipswich Hinterland	2011		F	2121
Ipswich Hinterland	2011		M	2724
Ipswich Hinterland	2011	Infants/Primary	F	2574
Ipswich Hinterland	2011	Infants/Primary	M	2800
Ipswich Hinterland	2011	Pre-school	F	274
Ipswich Hinterland	2011	Pre-school	M	304
Ipswich Hinterland	2011	Secondary	F	1776
Ipswich Hinterland	2011	Secondary	M	1862
Ipswich Hinterland	2011	Technical or Further Educational Institution	F	545
Ipswich Hinterland	2011	Technical or Further Educational Institution	M	301
Ipswich Hinterland	2011	University or other tertiary	F	769
Ipswich Hinterland	2011	University or other tertiary	M	276
Ipswich Hinterland	2016		F	3064
Ipswich Hinterland	2016		M	3446
Ipswich Hinterland	2016	Infants/Primary	F	2653
Ipswich Hinterland	2016	Infants/Primary	M	2854
Ipswich Hinterland	2016	Pre-school	F	292
Ipswich Hinterland	2016	Pre-school	M	306
Ipswich Hinterland	2016	Secondary	F	1973
Ipswich Hinterland	2016	Secondary	M	2098
Ipswich Hinterland	2016	Technical or Further Educational Institution	F	533
Ipswich Hinterland	2016	Technical or Further Educational Institution	M	315
Ipswich Hinterland	2016	University or other tertiary	F	965
Ipswich Hinterland	2016	University or other tertiary	M	400
Ipswich Inner	2006		F	3402
Ipswich Inner	2006		M	3291
Ipswich Inner	2006	Infants/Primary	F	4174
Ipswich Inner	2006	Infants/Primary	M	4459
Ipswich Inner	2006	Pre-school	F	676
Ipswich Inner	2006	Pre-school	M	760
Ipswich Inner	2006	Secondary	F	2810
Ipswich Inner	2006	Secondary	M	2749
Ipswich Inner	2006	Technical or Further Educational Institution	F	994
Ipswich Inner	2006	Technical or Further Educational Institution	M	730
Ipswich Inner	2006	University or other tertiary	F	1332
Ipswich Inner	2006	University or other tertiary	M	917
Ipswich Inner	2011		F	3482
Ipswich Inner	2011		M	3549
Ipswich Inner	2011	Infants/Primary	F	4401
Ipswich Inner	2011	Infants/Primary	M	4679
Ipswich Inner	2011	Pre-school	F	581
Ipswich Inner	2011	Pre-school	M	615
Ipswich Inner	2011	Secondary	F	2880
Ipswich Inner	2011	Secondary	M	3087
Ipswich Inner	2011	Technical or Further Educational Institution	F	1055
Ipswich Inner	2011	Technical or Further Educational Institution	M	791
Ipswich Inner	2011	University or other tertiary	F	1753
Ipswich Inner	2011	University or other tertiary	M	1072
Ipswich Inner	2016		F	4316
Ipswich Inner	2016		M	3987
Ipswich Inner	2016	Infants/Primary	F	4841
Ipswich Inner	2016	Infants/Primary	M	5049
Ipswich Inner	2016	Pre-school	F	650
Ipswich Inner	2016	Pre-school	M	722
Ipswich Inner	2016	Secondary	F	3400
Ipswich Inner	2016	Secondary	M	3627
Ipswich Inner	2016	Technical or Further Educational Institution	F	1264
Ipswich Inner	2016	Technical or Further Educational Institution	M	681
Ipswich Inner	2016	University or other tertiary	F	2157
Ipswich Inner	2016	University or other tertiary	M	1371
Springfield - Redbank	2006		F	2069
Springfield - Redbank	2006		M	2163
Springfield - Redbank	2006	Infants/Primary	F	2464
Springfield - Redbank	2006	Infants/Primary	M	2679
Springfield - Redbank	2006	Pre-school	F	419
Springfield - Redbank	2006	Pre-school	M	510
Springfield - Redbank	2006	Secondary	F	1673
Springfield - Redbank	2006	Secondary	M	1638
Springfield - Redbank	2006	Technical or Further Educational Institution	F	515
Springfield - Redbank	2006	Technical or Further Educational Institution	M	444
Springfield - Redbank	2006	University or other tertiary	F	688
Springfield - Redbank	2006	University or other tertiary	M	417
Springfield - Redbank	2011		F	2387
Springfield - Redbank	2011		M	2394
Springfield - Redbank	2011	Infants/Primary	F	3431
Springfield - Redbank	2011	Infants/Primary	M	3666
Springfield - Redbank	2011	Pre-school	F	504
Springfield - Redbank	2011	Pre-school	M	551
Springfield - Redbank	2011	Secondary	F	2131
Springfield - Redbank	2011	Secondary	M	2201
Springfield - Redbank	2011	Technical or Further Educational Institution	F	892
Springfield - Redbank	2011	Technical or Further Educational Institution	M	566
Springfield - Redbank	2011	University or other tertiary	F	1289
Springfield - Redbank	2011	University or other tertiary	M	755
Springfield - Redbank	2016		F	3460
Springfield - Redbank	2016		M	3198
Springfield - Redbank	2016	Infants/Primary	F	4533
Springfield - Redbank	2016	Infants/Primary	M	4776
Springfield - Redbank	2016	Pre-school	F	667
Springfield - Redbank	2016	Pre-school	M	743
Springfield - Redbank	2016	Secondary	F	3079
Springfield - Redbank	2016	Secondary	M	3149
Springfield - Redbank	2016	Technical or Further Educational Institution	F	1155
Springfield - Redbank	2016	Technical or Further Educational Institution	M	663
Springfield - Redbank	2016	University or other tertiary	F	1896
Springfield - Redbank	2016	University or other tertiary	M	1283
Beaudesert	2006		F	441
Beaudesert	2006		M	632
Beaudesert	2006	Infants/Primary	F	529
Beaudesert	2006	Infants/Primary	M	540
Beaudesert	2006	Pre-school	F	70
Beaudesert	2006	Pre-school	M	84
Beaudesert	2006	Secondary	F	377
Beaudesert	2006	Secondary	M	327
Beaudesert	2006	Technical or Further Educational Institution	F	80
Beaudesert	2006	Technical or Further Educational Institution	M	63
Beaudesert	2006	University or other tertiary	F	81
Beaudesert	2006	University or other tertiary	M	42
Beaudesert	2011		F	456
Beaudesert	2011		M	504
Beaudesert	2011	Infants/Primary	F	558
Beaudesert	2011	Infants/Primary	M	556
Beaudesert	2011	Pre-school	F	53
Beaudesert	2011	Pre-school	M	45
Beaudesert	2011	Secondary	F	445
Beaudesert	2011	Secondary	M	407
Beaudesert	2011	Technical or Further Educational Institution	F	106
Beaudesert	2011	Technical or Further Educational Institution	M	54
Beaudesert	2011	University or other tertiary	F	113
Beaudesert	2011	University or other tertiary	M	54
Beaudesert	2016		F	642
Beaudesert	2016		M	753
Beaudesert	2016	Infants/Primary	F	649
Beaudesert	2016	Infants/Primary	M	657
Beaudesert	2016	Pre-school	F	66
Beaudesert	2016	Pre-school	M	65
Beaudesert	2016	Secondary	F	462
Beaudesert	2016	Secondary	M	407
Beaudesert	2016	Technical or Further Educational Institution	F	145
Beaudesert	2016	Technical or Further Educational Institution	M	63
Beaudesert	2016	University or other tertiary	F	186
Beaudesert	2016	University or other tertiary	M	73
Beenleigh	2006		F	1539
Beenleigh	2006		M	1468
Beenleigh	2006	Infants/Primary	F	1536
Beenleigh	2006	Infants/Primary	M	1570
Beenleigh	2006	Pre-school	F	231
Beenleigh	2006	Pre-school	M	271
Beenleigh	2006	Secondary	F	1055
Beenleigh	2006	Secondary	M	985
Beenleigh	2006	Technical or Further Educational Institution	F	349
Beenleigh	2006	Technical or Further Educational Institution	M	261
Beenleigh	2006	University or other tertiary	F	444
Beenleigh	2006	University or other tertiary	M	225
Beenleigh	2011		F	1780
Beenleigh	2011		M	1711
Beenleigh	2011	Infants/Primary	F	1521
Beenleigh	2011	Infants/Primary	M	1662
Beenleigh	2011	Pre-school	F	232
Beenleigh	2011	Pre-school	M	244
Beenleigh	2011	Secondary	F	1100
Beenleigh	2011	Secondary	M	1116
Beenleigh	2011	Technical or Further Educational Institution	F	454
Beenleigh	2011	Technical or Further Educational Institution	M	274
Beenleigh	2011	University or other tertiary	F	558
Beenleigh	2011	University or other tertiary	M	316
Beenleigh	2016		F	1813
Beenleigh	2016		M	1525
Beenleigh	2016	Infants/Primary	F	1835
Beenleigh	2016	Infants/Primary	M	1890
Beenleigh	2016	Pre-school	F	271
Beenleigh	2016	Pre-school	M	278
Beenleigh	2016	Secondary	F	1238
Beenleigh	2016	Secondary	M	1308
Beenleigh	2016	Technical or Further Educational Institution	F	499
Beenleigh	2016	Technical or Further Educational Institution	M	277
Beenleigh	2016	University or other tertiary	F	599
Beenleigh	2016	University or other tertiary	M	329
Browns Plains	2006		F	2764
Browns Plains	2006		M	2745
Browns Plains	2006	Infants/Primary	F	3580
Browns Plains	2006	Infants/Primary	M	3760
Browns Plains	2006	Pre-school	F	533
Browns Plains	2006	Pre-school	M	628
Browns Plains	2006	Secondary	F	2331
Browns Plains	2006	Secondary	M	2402
Browns Plains	2006	Technical or Further Educational Institution	F	716
Browns Plains	2006	Technical or Further Educational Institution	M	577
Browns Plains	2006	University or other tertiary	F	821
Browns Plains	2006	University or other tertiary	M	453
Browns Plains	2011		F	2821
Browns Plains	2011		M	2712
Browns Plains	2011	Infants/Primary	F	3544
Browns Plains	2011	Infants/Primary	M	3802
Browns Plains	2011	Pre-school	F	510
Browns Plains	2011	Pre-school	M	520
Browns Plains	2011	Secondary	F	2509
Browns Plains	2011	Secondary	M	2592
Browns Plains	2011	Technical or Further Educational Institution	F	883
Browns Plains	2011	Technical or Further Educational Institution	M	585
Browns Plains	2011	University or other tertiary	F	992
Browns Plains	2011	University or other tertiary	M	547
Browns Plains	2016		F	3503
Browns Plains	2016		M	3172
Browns Plains	2016	Infants/Primary	F	3932
Browns Plains	2016	Infants/Primary	M	4164
Browns Plains	2016	Pre-school	F	553
Browns Plains	2016	Pre-school	M	557
Browns Plains	2016	Secondary	F	2847
Browns Plains	2016	Secondary	M	2925
Browns Plains	2016	Technical or Further Educational Institution	F	927
Browns Plains	2016	Technical or Further Educational Institution	M	577
Browns Plains	2016	University or other tertiary	F	1337
Browns Plains	2016	University or other tertiary	M	802
Jimboomba	2006		F	1219
Jimboomba	2006		M	1208
Jimboomba	2006	Infants/Primary	F	1842
Jimboomba	2006	Infants/Primary	M	1973
Jimboomba	2006	Pre-school	F	286
Jimboomba	2006	Pre-school	M	326
Jimboomba	2006	Secondary	F	1192
Jimboomba	2006	Secondary	M	1169
Jimboomba	2006	Technical or Further Educational Institution	F	293
Jimboomba	2006	Technical or Further Educational Institution	M	234
Jimboomba	2006	University or other tertiary	F	364
Jimboomba	2006	University or other tertiary	M	156
Jimboomba	2011		F	1168
Jimboomba	2011		M	1213
Jimboomba	2011	Infants/Primary	F	2169
Jimboomba	2011	Infants/Primary	M	2345
Jimboomba	2011	Pre-school	F	209
Jimboomba	2011	Pre-school	M	279
Jimboomba	2011	Secondary	F	1444
Jimboomba	2011	Secondary	M	1470
Jimboomba	2011	Technical or Further Educational Institution	F	389
Jimboomba	2011	Technical or Further Educational Institution	M	264
Jimboomba	2011	University or other tertiary	F	544
Jimboomba	2011	University or other tertiary	M	231
Jimboomba	2016		F	1676
Jimboomba	2016		M	1667
Jimboomba	2016	Infants/Primary	F	2457
Jimboomba	2016	Infants/Primary	M	2526
Jimboomba	2016	Pre-school	F	308
Jimboomba	2016	Pre-school	M	332
Jimboomba	2016	Secondary	F	1857
Jimboomba	2016	Secondary	M	1896
Jimboomba	2016	Technical or Further Educational Institution	F	471
Jimboomba	2016	Technical or Further Educational Institution	M	288
Jimboomba	2016	University or other tertiary	F	772
Jimboomba	2016	University or other tertiary	M	395
Loganlea - Carbrook	2006		F	1969
Loganlea - Carbrook	2006		M	1993
Loganlea - Carbrook	2006	Infants/Primary	F	2325
Loganlea - Carbrook	2006	Infants/Primary	M	2449
Loganlea - Carbrook	2006	Pre-school	F	408
Loganlea - Carbrook	2006	Pre-school	M	373
Loganlea - Carbrook	2006	Secondary	F	1776
Loganlea - Carbrook	2006	Secondary	M	1725
Loganlea - Carbrook	2006	Technical or Further Educational Institution	F	593
Loganlea - Carbrook	2006	Technical or Further Educational Institution	M	415
Loganlea - Carbrook	2006	University or other tertiary	F	830
Loganlea - Carbrook	2006	University or other tertiary	M	519
Loganlea - Carbrook	2011		F	2008
Loganlea - Carbrook	2011		M	1884
Loganlea - Carbrook	2011	Infants/Primary	F	2394
Loganlea - Carbrook	2011	Infants/Primary	M	2515
Loganlea - Carbrook	2011	Pre-school	F	368
Loganlea - Carbrook	2011	Pre-school	M	372
Loganlea - Carbrook	2011	Secondary	F	1806
Loganlea - Carbrook	2011	Secondary	M	1870
Loganlea - Carbrook	2011	Technical or Further Educational Institution	F	660
Loganlea - Carbrook	2011	Technical or Further Educational Institution	M	451
Loganlea - Carbrook	2011	University or other tertiary	F	1084
Loganlea - Carbrook	2011	University or other tertiary	M	658
Loganlea - Carbrook	2016		F	2459
Loganlea - Carbrook	2016		M	2168
Loganlea - Carbrook	2016	Infants/Primary	F	2566
Loganlea - Carbrook	2016	Infants/Primary	M	2781
Loganlea - Carbrook	2016	Pre-school	F	397
Loganlea - Carbrook	2016	Pre-school	M	428
Loganlea - Carbrook	2016	Secondary	F	1935
Loganlea - Carbrook	2016	Secondary	M	2002
Loganlea - Carbrook	2016	Technical or Further Educational Institution	F	659
Loganlea - Carbrook	2016	Technical or Further Educational Institution	M	513
Loganlea - Carbrook	2016	University or other tertiary	F	1206
Loganlea - Carbrook	2016	University or other tertiary	M	788
Springwood - Kingston	2006		F	3694
Springwood - Kingston	2006		M	3540
Springwood - Kingston	2006	Infants/Primary	F	3242
Springwood - Kingston	2006	Infants/Primary	M	3418
Springwood - Kingston	2006	Pre-school	F	554
Springwood - Kingston	2006	Pre-school	M	611
Springwood - Kingston	2006	Secondary	F	2235
Springwood - Kingston	2006	Secondary	M	2332
Springwood - Kingston	2006	Technical or Further Educational Institution	F	827
Springwood - Kingston	2006	Technical or Further Educational Institution	M	717
Springwood - Kingston	2006	University or other tertiary	F	1165
Springwood - Kingston	2006	University or other tertiary	M	725
Springwood - Kingston	2011		F	3273
Springwood - Kingston	2011		M	3466
Springwood - Kingston	2011	Infants/Primary	F	3314
Springwood - Kingston	2011	Infants/Primary	M	3413
Springwood - Kingston	2011	Pre-school	F	461
Springwood - Kingston	2011	Pre-school	M	534
Springwood - Kingston	2011	Secondary	F	2298
Springwood - Kingston	2011	Secondary	M	2419
Springwood - Kingston	2011	Technical or Further Educational Institution	F	951
Springwood - Kingston	2011	Technical or Further Educational Institution	M	819
Springwood - Kingston	2011	University or other tertiary	F	1327
Springwood - Kingston	2011	University or other tertiary	M	918
Springwood - Kingston	2016		F	3326
Springwood - Kingston	2016		M	3056
Springwood - Kingston	2016	Infants/Primary	F	3520
Springwood - Kingston	2016	Infants/Primary	M	3599
Springwood - Kingston	2016	Pre-school	F	508
Springwood - Kingston	2016	Pre-school	M	528
Springwood - Kingston	2016	Secondary	F	2673
Springwood - Kingston	2016	Secondary	M	2774
Springwood - Kingston	2016	Technical or Further Educational Institution	F	1022
Springwood - Kingston	2016	Technical or Further Educational Institution	M	747
Springwood - Kingston	2016	University or other tertiary	F	1439
Springwood - Kingston	2016	University or other tertiary	M	1209
Bowen Basin - North	2006		F	1533
Bowen Basin - North	2006		M	2572
Bowen Basin - North	2006	Infants/Primary	F	1449
Bowen Basin - North	2006	Infants/Primary	M	1612
Bowen Basin - North	2006	Pre-school	F	286
Bowen Basin - North	2006	Pre-school	M	297
Bowen Basin - North	2006	Secondary	F	799
Bowen Basin - North	2006	Secondary	M	866
Bowen Basin - North	2006	Technical or Further Educational Institution	F	283
Bowen Basin - North	2006	Technical or Further Educational Institution	M	180
Bowen Basin - North	2006	University or other tertiary	F	206
Bowen Basin - North	2006	University or other tertiary	M	156
Bowen Basin - North	2011		F	1564
Bowen Basin - North	2011		M	2724
Bowen Basin - North	2011	Infants/Primary	F	1658
Bowen Basin - North	2011	Infants/Primary	M	1804
Bowen Basin - North	2011	Pre-school	F	184
Bowen Basin - North	2011	Pre-school	M	210
Bowen Basin - North	2011	Secondary	F	757
Bowen Basin - North	2011	Secondary	M	892
Bowen Basin - North	2011	Technical or Further Educational Institution	F	303
Bowen Basin - North	2011	Technical or Further Educational Institution	M	201
Bowen Basin - North	2011	University or other tertiary	F	275
Bowen Basin - North	2011	University or other tertiary	M	200
Bowen Basin - North	2016		F	2000
Bowen Basin - North	2016		M	2847
Bowen Basin - North	2016	Infants/Primary	F	1565
Bowen Basin - North	2016	Infants/Primary	M	1622
Bowen Basin - North	2016	Pre-school	F	205
Bowen Basin - North	2016	Pre-school	M	229
Bowen Basin - North	2016	Secondary	F	829
Bowen Basin - North	2016	Secondary	M	895
Bowen Basin - North	2016	Technical or Further Educational Institution	F	268
Bowen Basin - North	2016	Technical or Further Educational Institution	M	132
Bowen Basin - North	2016	University or other tertiary	F	317
Bowen Basin - North	2016	University or other tertiary	M	152
Mackay	2006		F	4576
Mackay	2006		M	5608
Mackay	2006	Infants/Primary	F	4666
Mackay	2006	Infants/Primary	M	5010
Mackay	2006	Pre-school	F	695
Mackay	2006	Pre-school	M	784
Mackay	2006	Secondary	F	3269
Mackay	2006	Secondary	M	3093
Mackay	2006	Technical or Further Educational Institution	F	908
Mackay	2006	Technical or Further Educational Institution	M	670
Mackay	2006	University or other tertiary	F	1186
Mackay	2006	University or other tertiary	M	627
Mackay	2011		F	3643
Mackay	2011		M	5664
Mackay	2011	Infants/Primary	F	5051
Mackay	2011	Infants/Primary	M	5442
Mackay	2011	Pre-school	F	545
Mackay	2011	Pre-school	M	574
Mackay	2011	Secondary	F	3391
Mackay	2011	Secondary	M	3478
Mackay	2011	Technical or Further Educational Institution	F	1118
Mackay	2011	Technical or Further Educational Institution	M	779
Mackay	2011	University or other tertiary	F	1312
Mackay	2011	University or other tertiary	M	639
Mackay	2016		F	4694
Mackay	2016		M	5934
