SA2_NAME16	Year	EduInstitutionType	students
Saratoga - Davistown	2006	Pre-school	112
Saratoga - Davistown	2006	Secondary	490
Saratoga - Davistown	2006	Technical or Further Educational Institution	138
Saratoga - Davistown	2006	University or other tertiary	149
Saratoga - Davistown	2011		353
Saratoga - Davistown	2011	Infants/Primary	524
Saratoga - Davistown	2011	Pre-school	148
Saratoga - Davistown	2011	Secondary	465
Saratoga - Davistown	2011	Technical or Further Educational Institution	141
Saratoga - Davistown	2011	University or other tertiary	225
Saratoga - Davistown	2016		389
Saratoga - Davistown	2016	Infants/Primary	621
Saratoga - Davistown	2016	Pre-school	150
Saratoga - Davistown	2016	Secondary	425
Saratoga - Davistown	2016	Technical or Further Educational Institution	122
Saratoga - Davistown	2016	University or other tertiary	221
Terrigal - North Avoca	2006		1066
Terrigal - North Avoca	2006	Infants/Primary	989
Terrigal - North Avoca	2006	Pre-school	237
Terrigal - North Avoca	2006	Secondary	940
Terrigal - North Avoca	2006	Technical or Further Educational Institution	262
Terrigal - North Avoca	2006	University or other tertiary	368
Terrigal - North Avoca	2011		967
Terrigal - North Avoca	2011	Infants/Primary	925
Terrigal - North Avoca	2011	Pre-school	247
Terrigal - North Avoca	2011	Secondary	896
Terrigal - North Avoca	2011	Technical or Further Educational Institution	259
Terrigal - North Avoca	2011	University or other tertiary	572
Terrigal - North Avoca	2016		737
Terrigal - North Avoca	2016	Infants/Primary	1088
Terrigal - North Avoca	2016	Pre-school	251
Terrigal - North Avoca	2016	Secondary	930
Terrigal - North Avoca	2016	Technical or Further Educational Institution	232
Terrigal - North Avoca	2016	University or other tertiary	628
Umina - Booker Bay - Patonga	2006		2974
Umina - Booker Bay - Patonga	2006	Infants/Primary	1648
Umina - Booker Bay - Patonga	2006	Pre-school	341
Umina - Booker Bay - Patonga	2006	Secondary	1093
Umina - Booker Bay - Patonga	2006	Technical or Further Educational Institution	406
Umina - Booker Bay - Patonga	2006	University or other tertiary	332
Umina - Booker Bay - Patonga	2011		1978
Umina - Booker Bay - Patonga	2011	Infants/Primary	1611
Umina - Booker Bay - Patonga	2011	Pre-school	422
Umina - Booker Bay - Patonga	2011	Secondary	1273
Umina - Booker Bay - Patonga	2011	Technical or Further Educational Institution	461
Umina - Booker Bay - Patonga	2011	University or other tertiary	495
Umina - Booker Bay - Patonga	2016		1920
Umina - Booker Bay - Patonga	2016	Infants/Primary	1660
Umina - Booker Bay - Patonga	2016	Pre-school	416
Umina - Booker Bay - Patonga	2016	Secondary	1209
Umina - Booker Bay - Patonga	2016	Technical or Further Educational Institution	405
Umina - Booker Bay - Patonga	2016	University or other tertiary	587
Wamberal - Forresters Beach	2006		759
Wamberal - Forresters Beach	2006	Infants/Primary	815
Wamberal - Forresters Beach	2006	Pre-school	226
Wamberal - Forresters Beach	2006	Secondary	759
Wamberal - Forresters Beach	2006	Technical or Further Educational Institution	216
Wamberal - Forresters Beach	2006	University or other tertiary	277
Wamberal - Forresters Beach	2011		573
Wamberal - Forresters Beach	2011	Infants/Primary	812
Wamberal - Forresters Beach	2011	Pre-school	241
Wamberal - Forresters Beach	2011	Secondary	735
Wamberal - Forresters Beach	2011	Technical or Further Educational Institution	188
Wamberal - Forresters Beach	2011	University or other tertiary	345
Wamberal - Forresters Beach	2016		540
Wamberal - Forresters Beach	2016	Infants/Primary	997
Wamberal - Forresters Beach	2016	Pre-school	254
Wamberal - Forresters Beach	2016	Secondary	717
Wamberal - Forresters Beach	2016	Technical or Further Educational Institution	170
Wamberal - Forresters Beach	2016	University or other tertiary	363
Woy Woy - Blackwall	2006		1654
Woy Woy - Blackwall	2006	Infants/Primary	942
Woy Woy - Blackwall	2006	Pre-school	205
Woy Woy - Blackwall	2006	Secondary	696
Woy Woy - Blackwall	2006	Technical or Further Educational Institution	228
Woy Woy - Blackwall	2006	University or other tertiary	187
Woy Woy - Blackwall	2011		1142
Woy Woy - Blackwall	2011	Infants/Primary	833
Woy Woy - Blackwall	2011	Pre-school	230
Woy Woy - Blackwall	2011	Secondary	703
Woy Woy - Blackwall	2011	Technical or Further Educational Institution	280
Woy Woy - Blackwall	2011	University or other tertiary	285
Woy Woy - Blackwall	2016		1155
Woy Woy - Blackwall	2016	Infants/Primary	888
Woy Woy - Blackwall	2016	Pre-school	234
Woy Woy - Blackwall	2016	Secondary	696
Woy Woy - Blackwall	2016	Technical or Further Educational Institution	275
Woy Woy - Blackwall	2016	University or other tertiary	370
Wyoming	2006		794
Wyoming	2006	Infants/Primary	1035
Wyoming	2006	Pre-school	210
Wyoming	2006	Secondary	801
Wyoming	2006	Technical or Further Educational Institution	258
Wyoming	2006	University or other tertiary	284
Wyoming	2011		739
Wyoming	2011	Infants/Primary	850
Wyoming	2011	Pre-school	225
Wyoming	2011	Secondary	811
Wyoming	2011	Technical or Further Educational Institution	277
Wyoming	2011	University or other tertiary	351
Wyoming	2016		899
Wyoming	2016	Infants/Primary	923
Wyoming	2016	Pre-school	207
Wyoming	2016	Secondary	701
Wyoming	2016	Technical or Further Educational Institution	255
Wyoming	2016	University or other tertiary	399
Bateau Bay - Killarney Vale	2006		1775
Bateau Bay - Killarney Vale	2006	Infants/Primary	1818
Bateau Bay - Killarney Vale	2006	Pre-school	402
Bateau Bay - Killarney Vale	2006	Secondary	1436
Bateau Bay - Killarney Vale	2006	Technical or Further Educational Institution	429
Bateau Bay - Killarney Vale	2006	University or other tertiary	402
Bateau Bay - Killarney Vale	2011		1426
Bateau Bay - Killarney Vale	2011	Infants/Primary	1665
Bateau Bay - Killarney Vale	2011	Pre-school	487
Bateau Bay - Killarney Vale	2011	Secondary	1430
Bateau Bay - Killarney Vale	2011	Technical or Further Educational Institution	463
Bateau Bay - Killarney Vale	2011	University or other tertiary	547
Bateau Bay - Killarney Vale	2016		1640
Bateau Bay - Killarney Vale	2016	Infants/Primary	1892
Bateau Bay - Killarney Vale	2016	Pre-school	490
Bateau Bay - Killarney Vale	2016	Secondary	1327
Bateau Bay - Killarney Vale	2016	Technical or Further Educational Institution	404
Bateau Bay - Killarney Vale	2016	University or other tertiary	591
Blue Haven - San Remo	2006		712
Blue Haven - San Remo	2006	Infants/Primary	1306
Blue Haven - San Remo	2006	Pre-school	299
Blue Haven - San Remo	2006	Secondary	725
Blue Haven - San Remo	2006	Technical or Further Educational Institution	220
Blue Haven - San Remo	2006	University or other tertiary	109
Blue Haven - San Remo	2011		799
Blue Haven - San Remo	2011	Infants/Primary	1211
Blue Haven - San Remo	2011	Pre-school	264
Blue Haven - San Remo	2011	Secondary	898
Blue Haven - San Remo	2011	Technical or Further Educational Institution	248
Blue Haven - San Remo	2011	University or other tertiary	183
Blue Haven - San Remo	2016		696
Blue Haven - San Remo	2016	Infants/Primary	1163
Blue Haven - San Remo	2016	Pre-school	265
Blue Haven - San Remo	2016	Secondary	841
Blue Haven - San Remo	2016	Technical or Further Educational Institution	261
Blue Haven - San Remo	2016	University or other tertiary	237
Budgewoi - Buff Point - Halekulani	2006		781
Budgewoi - Buff Point - Halekulani	2006	Infants/Primary	674
Budgewoi - Buff Point - Halekulani	2006	Pre-school	169
Budgewoi - Buff Point - Halekulani	2006	Secondary	556
Budgewoi - Buff Point - Halekulani	2006	Technical or Further Educational Institution	183
Budgewoi - Buff Point - Halekulani	2006	University or other tertiary	131
Budgewoi - Buff Point - Halekulani	2011		603
Budgewoi - Buff Point - Halekulani	2011	Infants/Primary	636
Budgewoi - Buff Point - Halekulani	2011	Pre-school	175
Budgewoi - Buff Point - Halekulani	2011	Secondary	530
Budgewoi - Buff Point - Halekulani	2011	Technical or Further Educational Institution	239
Budgewoi - Buff Point - Halekulani	2011	University or other tertiary	183
Budgewoi - Buff Point - Halekulani	2016		687
Budgewoi - Buff Point - Halekulani	2016	Infants/Primary	716
Budgewoi - Buff Point - Halekulani	2016	Pre-school	198
Budgewoi - Buff Point - Halekulani	2016	Secondary	452
Budgewoi - Buff Point - Halekulani	2016	Technical or Further Educational Institution	177
Budgewoi - Buff Point - Halekulani	2016	University or other tertiary	218
Chittaway Bay - Tumbi Umbi	2006		1016
Chittaway Bay - Tumbi Umbi	2006	Infants/Primary	1495
Chittaway Bay - Tumbi Umbi	2006	Pre-school	312
Chittaway Bay - Tumbi Umbi	2006	Secondary	1256
Chittaway Bay - Tumbi Umbi	2006	Technical or Further Educational Institution	355
Chittaway Bay - Tumbi Umbi	2006	University or other tertiary	299
Chittaway Bay - Tumbi Umbi	2011		871
Chittaway Bay - Tumbi Umbi	2011	Infants/Primary	1385
Chittaway Bay - Tumbi Umbi	2011	Pre-school	375
Chittaway Bay - Tumbi Umbi	2011	Secondary	1192
Chittaway Bay - Tumbi Umbi	2011	Technical or Further Educational Institution	362
Chittaway Bay - Tumbi Umbi	2011	University or other tertiary	454
Chittaway Bay - Tumbi Umbi	2016		800
Chittaway Bay - Tumbi Umbi	2016	Infants/Primary	1428
Chittaway Bay - Tumbi Umbi	2016	Pre-school	339
Chittaway Bay - Tumbi Umbi	2016	Secondary	1080
Chittaway Bay - Tumbi Umbi	2016	Technical or Further Educational Institution	306
Chittaway Bay - Tumbi Umbi	2016	University or other tertiary	496
Gorokan - Kanwal - Charmhaven	2006		1637
Gorokan - Kanwal - Charmhaven	2006	Infants/Primary	1679
Gorokan - Kanwal - Charmhaven	2006	Pre-school	401
Gorokan - Kanwal - Charmhaven	2006	Secondary	1285
Gorokan - Kanwal - Charmhaven	2006	Technical or Further Educational Institution	425
Gorokan - Kanwal - Charmhaven	2006	University or other tertiary	273
Gorokan - Kanwal - Charmhaven	2011		1550
Gorokan - Kanwal - Charmhaven	2011	Infants/Primary	1659
Gorokan - Kanwal - Charmhaven	2011	Pre-school	395
Gorokan - Kanwal - Charmhaven	2011	Secondary	1361
Gorokan - Kanwal - Charmhaven	2011	Technical or Further Educational Institution	485
Gorokan - Kanwal - Charmhaven	2011	University or other tertiary	401
Gorokan - Kanwal - Charmhaven	2016		2062
Gorokan - Kanwal - Charmhaven	2016	Infants/Primary	1741
Gorokan - Kanwal - Charmhaven	2016	Pre-school	411
Gorokan - Kanwal - Charmhaven	2016	Secondary	1313
Gorokan - Kanwal - Charmhaven	2016	Technical or Further Educational Institution	420
Gorokan - Kanwal - Charmhaven	2016	University or other tertiary	528
Jilliby - Yarramalong	2006		224
Jilliby - Yarramalong	2006	Infants/Primary	293
Jilliby - Yarramalong	2006	Pre-school	75
Jilliby - Yarramalong	2006	Secondary	186
Jilliby - Yarramalong	2006	Technical or Further Educational Institution	61
Jilliby - Yarramalong	2006	University or other tertiary	69
Jilliby - Yarramalong	2011		224
Jilliby - Yarramalong	2011	Infants/Primary	301
Jilliby - Yarramalong	2011	Pre-school	57
Jilliby - Yarramalong	2011	Secondary	255
Jilliby - Yarramalong	2011	Technical or Further Educational Institution	58
Jilliby - Yarramalong	2011	University or other tertiary	87
Jilliby - Yarramalong	2016		319
Jilliby - Yarramalong	2016	Infants/Primary	270
Jilliby - Yarramalong	2016	Pre-school	62
Jilliby - Yarramalong	2016	Secondary	283
Jilliby - Yarramalong	2016	Technical or Further Educational Institution	72
Jilliby - Yarramalong	2016	University or other tertiary	114
Lake Munmorah - Mannering Park	2006		811
Lake Munmorah - Mannering Park	2006	Infants/Primary	892
Lake Munmorah - Mannering Park	2006	Pre-school	189
Lake Munmorah - Mannering Park	2006	Secondary	649
Lake Munmorah - Mannering Park	2006	Technical or Further Educational Institution	171
Lake Munmorah - Mannering Park	2006	University or other tertiary	119
Lake Munmorah - Mannering Park	2011		648
Lake Munmorah - Mannering Park	2011	Infants/Primary	792
Lake Munmorah - Mannering Park	2011	Pre-school	196
Lake Munmorah - Mannering Park	2011	Secondary	635
Lake Munmorah - Mannering Park	2011	Technical or Further Educational Institution	213
Lake Munmorah - Mannering Park	2011	University or other tertiary	163
Lake Munmorah - Mannering Park	2016		791
Lake Munmorah - Mannering Park	2016	Infants/Primary	763
Lake Munmorah - Mannering Park	2016	Pre-school	183
Lake Munmorah - Mannering Park	2016	Secondary	585
Lake Munmorah - Mannering Park	2016	Technical or Further Educational Institution	190
Lake Munmorah - Mannering Park	2016	University or other tertiary	220
Ourimbah - Fountaindale	2006		220
Ourimbah - Fountaindale	2006	Infants/Primary	501
Ourimbah - Fountaindale	2006	Pre-school	119
Ourimbah - Fountaindale	2006	Secondary	372
Ourimbah - Fountaindale	2006	Technical or Further Educational Institution	107
Ourimbah - Fountaindale	2006	University or other tertiary	174
Ourimbah - Fountaindale	2011		253
Ourimbah - Fountaindale	2011	Infants/Primary	449
Ourimbah - Fountaindale	2011	Pre-school	115
Ourimbah - Fountaindale	2011	Secondary	401
Ourimbah - Fountaindale	2011	Technical or Further Educational Institution	130
Ourimbah - Fountaindale	2011	University or other tertiary	268
Ourimbah - Fountaindale	2016		244
Ourimbah - Fountaindale	2016	Infants/Primary	475
Ourimbah - Fountaindale	2016	Pre-school	102
Ourimbah - Fountaindale	2016	Secondary	357
Ourimbah - Fountaindale	2016	Technical or Further Educational Institution	115
Ourimbah - Fountaindale	2016	University or other tertiary	231
Summerland Point - Gwandalan	2006		396
Summerland Point - Gwandalan	2006	Infants/Primary	517
Summerland Point - Gwandalan	2006	Pre-school	116
Summerland Point - Gwandalan	2006	Secondary	300
Summerland Point - Gwandalan	2006	Technical or Further Educational Institution	92
Summerland Point - Gwandalan	2006	University or other tertiary	43
Summerland Point - Gwandalan	2011		283
Summerland Point - Gwandalan	2011	Infants/Primary	483
Summerland Point - Gwandalan	2011	Pre-school	106
Summerland Point - Gwandalan	2011	Secondary	383
Summerland Point - Gwandalan	2011	Technical or Further Educational Institution	99
Summerland Point - Gwandalan	2011	University or other tertiary	103
Summerland Point - Gwandalan	2016		291
Summerland Point - Gwandalan	2016	Infants/Primary	461
Summerland Point - Gwandalan	2016	Pre-school	126
Summerland Point - Gwandalan	2016	Secondary	388
Summerland Point - Gwandalan	2016	Technical or Further Educational Institution	89
Summerland Point - Gwandalan	2016	University or other tertiary	117
The Entrance	2006		1417
The Entrance	2006	Infants/Primary	741
The Entrance	2006	Pre-school	189
The Entrance	2006	Secondary	522
The Entrance	2006	Technical or Further Educational Institution	210
The Entrance	2006	University or other tertiary	185
The Entrance	2011		1513
The Entrance	2011	Infants/Primary	911
The Entrance	2011	Pre-school	271
The Entrance	2011	Secondary	671
The Entrance	2011	Technical or Further Educational Institution	287
The Entrance	2011	University or other tertiary	312
The Entrance	2016		1398
The Entrance	2016	Infants/Primary	998
The Entrance	2016	Pre-school	256
The Entrance	2016	Secondary	683
The Entrance	2016	Technical or Further Educational Institution	269
The Entrance	2016	University or other tertiary	365
Toukley - Norah Head	2006		761
Toukley - Norah Head	2006	Infants/Primary	636
Toukley - Norah Head	2006	Pre-school	132
Toukley - Norah Head	2006	Secondary	459
Toukley - Norah Head	2006	Technical or Further Educational Institution	186
Toukley - Norah Head	2006	University or other tertiary	133
Toukley - Norah Head	2011		719
Toukley - Norah Head	2011	Infants/Primary	561
Toukley - Norah Head	2011	Pre-school	152
Toukley - Norah Head	2011	Secondary	525
Toukley - Norah Head	2011	Technical or Further Educational Institution	188
Toukley - Norah Head	2011	University or other tertiary	166
Toukley - Norah Head	2016		986
Toukley - Norah Head	2016	Infants/Primary	634
Toukley - Norah Head	2016	Pre-school	157
Toukley - Norah Head	2016	Secondary	431
