SA2_NAME16	Year	BornAust	Sex	persons
Beeliar - Wattleup	2016	1	M	2553
Jandakot	2006	0	F	445
Jandakot	2006	0	M	599
Jandakot	2006	1	F	764
Jandakot	2006	1	M	759
Jandakot	2011	0	F	460
Jandakot	2011	0	M	659
Jandakot	2011	1	F	776
Jandakot	2011	1	M	749
Jandakot	2016	0	F	442
Jandakot	2016	0	M	539
Jandakot	2016	1	F	732
Jandakot	2016	1	M	736
East Fremantle	2006	0	F	822
East Fremantle	2006	0	M	772
East Fremantle	2006	1	F	2384
East Fremantle	2006	1	M	2219
East Fremantle	2011	0	F	901
East Fremantle	2011	0	M	851
East Fremantle	2011	1	F	2508
East Fremantle	2011	1	M	2324
East Fremantle	2016	0	F	893
East Fremantle	2016	0	M	847
East Fremantle	2016	1	F	2685
East Fremantle	2016	1	M	2434
Fremantle	2006	0	F	1782
Fremantle	2006	0	M	1862
Fremantle	2006	1	F	3918
Fremantle	2006	1	M	3769
Fremantle	2011	0	F	2154
Fremantle	2011	0	M	2077
Fremantle	2011	1	F	4075
Fremantle	2011	1	M	3954
Fremantle	2016	0	F	2304
Fremantle	2016	0	M	2128
Fremantle	2016	1	F	4439
Fremantle	2016	1	M	4163
Fremantle - South	2006	0	F	1931
Fremantle - South	2006	0	M	1801
Fremantle - South	2006	1	F	4044
Fremantle - South	2006	1	M	3764
Fremantle - South	2011	0	F	2106
Fremantle - South	2011	0	M	2012
Fremantle - South	2011	1	F	4501
Fremantle - South	2011	1	M	4125
Fremantle - South	2016	0	F	2229
Fremantle - South	2016	0	M	2092
Fremantle - South	2016	1	F	4680
Fremantle - South	2016	1	M	4312
O'Connor (WA)	2006	0	F	0
O'Connor (WA)	2006	0	M	3
O'Connor (WA)	2006	1	F	0
O'Connor (WA)	2006	1	M	3
O'Connor (WA)	2011	0	F	0
O'Connor (WA)	2011	0	M	0
O'Connor (WA)	2011	1	F	0
O'Connor (WA)	2011	1	M	0
O'Connor (WA)	2016	0	F	0
O'Connor (WA)	2016	0	M	3
O'Connor (WA)	2016	1	F	0
O'Connor (WA)	2016	1	M	4
Bertram - Wellard (West)	2006	0	F	404
Bertram - Wellard (West)	2006	0	M	441
Bertram - Wellard (West)	2006	1	F	1211
Bertram - Wellard (West)	2006	1	M	1146
Bertram - Wellard (West)	2011	0	F	1221
Bertram - Wellard (West)	2011	0	M	1214
Bertram - Wellard (West)	2011	1	F	2541
Bertram - Wellard (West)	2011	1	M	2409
Bertram - Wellard (West)	2016	0	F	2953
Bertram - Wellard (West)	2016	0	M	2981
Bertram - Wellard (West)	2016	1	F	3700
Bertram - Wellard (West)	2016	1	M	3608
Calista	2006	0	F	879
Calista	2006	0	M	838
Calista	2006	1	F	1956
Calista	2006	1	M	1848
Calista	2011	0	F	1048
Calista	2011	0	M	1013
Calista	2011	1	F	2318
Calista	2011	1	M	2155
Calista	2016	0	F	1175
Calista	2016	0	M	1093
Calista	2016	1	F	2328
Calista	2016	1	M	2335
Hope Valley - Postans	2006	0	F	21
Hope Valley - Postans	2006	0	M	25
Hope Valley - Postans	2006	1	F	71
Hope Valley - Postans	2006	1	M	78
Hope Valley - Postans	2011	0	F	5
Hope Valley - Postans	2011	0	M	7
Hope Valley - Postans	2011	1	F	51
Hope Valley - Postans	2011	1	M	35
Hope Valley - Postans	2016	0	F	4
Hope Valley - Postans	2016	0	M	3
Hope Valley - Postans	2016	1	F	23
Hope Valley - Postans	2016	1	M	23
Kwinana Industrial	2006	0	F	6
Kwinana Industrial	2006	0	M	9
Kwinana Industrial	2006	1	F	16
Kwinana Industrial	2006	1	M	89
Kwinana Industrial	2011	0	F	0
Kwinana Industrial	2011	0	M	7
Kwinana Industrial	2011	1	F	0
Kwinana Industrial	2011	1	M	9
Kwinana Industrial	2016	0	F	3
Kwinana Industrial	2016	0	M	5
Kwinana Industrial	2016	1	F	4
Kwinana Industrial	2016	1	M	4
Parmelia - Orelia	2006	0	F	1361
Parmelia - Orelia	2006	0	M	1344
Parmelia - Orelia	2006	1	F	3169
Parmelia - Orelia	2006	1	M	3233
Parmelia - Orelia	2011	0	F	1489
Parmelia - Orelia	2011	0	M	1497
Parmelia - Orelia	2011	1	F	3502
Parmelia - Orelia	2011	1	M	3437
Parmelia - Orelia	2016	0	F	1640
Parmelia - Orelia	2016	0	M	1619
Parmelia - Orelia	2016	1	F	3285
Parmelia - Orelia	2016	1	M	3282
Casuarina - Wandi	2006	0	F	274
Casuarina - Wandi	2006	0	M	341
Casuarina - Wandi	2006	1	F	748
Casuarina - Wandi	2006	1	M	1389
Casuarina - Wandi	2011	0	F	288
Casuarina - Wandi	2011	0	M	849
Casuarina - Wandi	2011	1	F	813
Casuarina - Wandi	2011	1	M	982
Casuarina - Wandi	2016	0	F	881
Casuarina - Wandi	2016	0	M	1031
Casuarina - Wandi	2016	1	F	1525
Casuarina - Wandi	2016	1	M	2428
Applecross - Ardross	2006	0	F	1761
Applecross - Ardross	2006	0	M	1596
Applecross - Ardross	2006	1	F	3181
Applecross - Ardross	2006	1	M	2775
Applecross - Ardross	2011	0	F	1990
Applecross - Ardross	2011	0	M	1880
Applecross - Ardross	2011	1	F	3218
Applecross - Ardross	2011	1	M	2824
Applecross - Ardross	2016	0	F	2219
Applecross - Ardross	2016	0	M	1991
Applecross - Ardross	2016	1	F	3248
Applecross - Ardross	2016	1	M	3054
Bateman	2006	0	F	611
Bateman	2006	0	M	620
Bateman	2006	1	F	1101
Bateman	2006	1	M	1049
Bateman	2011	0	F	727
Bateman	2011	0	M	720
Bateman	2011	1	F	1091
Bateman	2011	1	M	1066
Bateman	2016	0	F	769
Bateman	2016	0	M	750
Bateman	2016	1	F	1050
Bateman	2016	1	M	996
Bicton - Palmyra	2006	0	F	1623
Bicton - Palmyra	2006	0	M	1335
Bicton - Palmyra	2006	1	F	4488
Bicton - Palmyra	2006	1	M	3999
Bicton - Palmyra	2011	0	F	1791
Bicton - Palmyra	2011	0	M	1594
Bicton - Palmyra	2011	1	F	4787
Bicton - Palmyra	2011	1	M	4138
Bicton - Palmyra	2016	0	F	1854
Bicton - Palmyra	2016	0	M	1605
Bicton - Palmyra	2016	1	F	4933
Bicton - Palmyra	2016	1	M	4420
Booragoon	2006	0	F	2374
Booragoon	2006	0	M	2006
Booragoon	2006	1	F	4336
Booragoon	2006	1	M	3872
Booragoon	2011	0	F	2693
Booragoon	2011	0	M	2393
Booragoon	2011	1	F	4216
Booragoon	2011	1	M	3857
Booragoon	2016	0	F	2816
Booragoon	2016	0	M	2538
Booragoon	2016	1	F	4295
Booragoon	2016	1	M	4093
Bull Creek	2006	0	F	1539
Bull Creek	2006	0	M	1380
Bull Creek	2006	1	F	2351
Bull Creek	2006	1	M	2129
Bull Creek	2011	0	F	1614
Bull Creek	2011	0	M	1467
Bull Creek	2011	1	F	2110
Bull Creek	2011	1	M	2022
Bull Creek	2016	0	F	1784
Bull Creek	2016	0	M	1626
Bull Creek	2016	1	F	2061
Bull Creek	2016	1	M	2018
Leeming	2006	0	F	1917
Leeming	2006	0	M	1812
Leeming	2006	1	F	3713
Leeming	2006	1	M	3696
Leeming	2011	0	F	1990
Leeming	2011	0	M	1925
Leeming	2011	1	F	3448
Leeming	2011	1	M	3463
Leeming	2016	0	F	2031
Leeming	2016	0	M	1924
Leeming	2016	1	F	3228
Leeming	2016	1	M	3241
Melville	2006	0	F	1821
Melville	2006	0	M	1687
Melville	2006	1	F	5414
Melville	2006	1	M	4661
Melville	2011	0	F	2111
Melville	2011	0	M	1948
Melville	2011	1	F	5695
Melville	2011	1	M	5068
Melville	2016	0	F	2170
Melville	2016	0	M	1947
Melville	2016	1	F	6003
Melville	2016	1	M	5404
Murdoch - Kardinya	2006	0	F	2284
Murdoch - Kardinya	2006	0	M	2101
Murdoch - Kardinya	2006	1	F	3527
Murdoch - Kardinya	2006	1	M	3286
Murdoch - Kardinya	2011	0	F	2453
Murdoch - Kardinya	2011	0	M	2301
Murdoch - Kardinya	2011	1	F	3523
Murdoch - Kardinya	2011	1	M	3374
Murdoch - Kardinya	2016	0	F	2495
Murdoch - Kardinya	2016	0	M	2328
Murdoch - Kardinya	2016	1	F	3448
Murdoch - Kardinya	2016	1	M	3323
Willagee	2006	0	F	515
Willagee	2006	0	M	436
Willagee	2006	1	F	1597
Willagee	2006	1	M	1457
Willagee	2011	0	F	610
Willagee	2011	0	M	529
Willagee	2011	1	F	1738
Willagee	2011	1	M	1569
Willagee	2016	0	F	669
Willagee	2016	0	M	575
Willagee	2016	1	F	1731
Willagee	2016	1	M	1536
Winthrop	2006	0	F	1567
Winthrop	2006	0	M	1460
Winthrop	2006	1	F	1556
Winthrop	2006	1	M	1531
Winthrop	2011	0	F	1545
Winthrop	2011	0	M	1420
Winthrop	2011	1	F	1521
Winthrop	2011	1	M	1596
Winthrop	2016	0	F	1437
Winthrop	2016	0	M	1297
Winthrop	2016	1	F	1439
Winthrop	2016	1	M	1562
Baldivis	2006	0	F	920
Baldivis	2006	0	M	940
Baldivis	2006	1	F	2236
Baldivis	2006	1	M	2159
Baldivis	2011	0	F	2597
Baldivis	2011	0	M	2675
Baldivis	2011	1	F	5483
Baldivis	2011	1	M	5186
Baldivis	2016	0	F	5435
Baldivis	2016	0	M	5253
Baldivis	2016	1	F	10117
Baldivis	2016	1	M	9487
Cooloongup	2006	0	F	1197
Cooloongup	2006	0	M	1114
Cooloongup	2006	1	F	2872
Cooloongup	2006	1	M	2783
Cooloongup	2011	0	F	1269
Cooloongup	2011	0	M	1203
Cooloongup	2011	1	F	2916
Cooloongup	2011	1	M	2766
Cooloongup	2016	0	F	1273
Cooloongup	2016	0	M	1255
Cooloongup	2016	1	F	2709
Cooloongup	2016	1	M	2670
Port Kennedy	2006	0	F	1719
Port Kennedy	2006	0	M	1660
Port Kennedy	2006	1	F	4346
Port Kennedy	2006	1	M	4184
Port Kennedy	2011	0	F	2128
Port Kennedy	2011	0	M	1984
Port Kennedy	2011	1	F	4559
Port Kennedy	2011	1	M	4428
Port Kennedy	2016	0	F	2159
Port Kennedy	2016	0	M	2026
Port Kennedy	2016	1	F	4408
Port Kennedy	2016	1	M	4218
Rockingham	2006	0	F	2369
Rockingham	2006	0	M	2209
Rockingham	2006	1	F	3785
Rockingham	2006	1	M	3725
Rockingham	2011	0	F	2752
Rockingham	2011	0	M	2604
Rockingham	2011	1	F	4085
Rockingham	2011	1	M	4261
Rockingham	2016	0	F	2845
Rockingham	2016	0	M	2573
Rockingham	2016	1	F	4141
Rockingham	2016	1	M	4175
Rockingham Lakes	2006	0	F	0
Rockingham Lakes	2006	0	M	4
Rockingham Lakes	2006	1	F	3
Rockingham Lakes	2006	1	M	0
Rockingham Lakes	2011	0	F	0
Rockingham Lakes	2011	0	M	0
Rockingham Lakes	2011	1	F	5
Rockingham Lakes	2011	1	M	7
Rockingham Lakes	2016	0	F	0
Rockingham Lakes	2016	0	M	0
Rockingham Lakes	2016	1	F	0
Rockingham Lakes	2016	1	M	0
Safety Bay - Shoalwater	2006	0	F	1512
Safety Bay - Shoalwater	2006	0	M	1546
Safety Bay - Shoalwater	2006	1	F	3188
Safety Bay - Shoalwater	2006	1	M	3219
Safety Bay - Shoalwater	2011	0	F	1814
Safety Bay - Shoalwater	2011	0	M	1705
Safety Bay - Shoalwater	2011	1	F	3596
Safety Bay - Shoalwater	2011	1	M	3525
Safety Bay - Shoalwater	2016	0	F	1782
Safety Bay - Shoalwater	2016	0	M	1695
Safety Bay - Shoalwater	2016	1	F	3605
Safety Bay - Shoalwater	2016	1	M	3667
Singleton - Golden Bay - Secret Harbour	2006	0	F	1273
Singleton - Golden Bay - Secret Harbour	2006	0	M	1332
Singleton - Golden Bay - Secret Harbour	2006	1	F	3368
Singleton - Golden Bay - Secret Harbour	2006	1	M	3317
Singleton - Golden Bay - Secret Harbour	2011	0	F	2581
Singleton - Golden Bay - Secret Harbour	2011	0	M	2664
Singleton - Golden Bay - Secret Harbour	2011	1	F	4861
Singleton - Golden Bay - Secret Harbour	2011	1	M	4884
Singleton - Golden Bay - Secret Harbour	2016	0	F	3171
Singleton - Golden Bay - Secret Harbour	2016	0	M	3206
Singleton - Golden Bay - Secret Harbour	2016	1	F	6066
Singleton - Golden Bay - Secret Harbour	2016	1	M	6013
Waikiki	2006	0	F	1578
Waikiki	2006	0	M	1481
Waikiki	2006	1	F	3564
Waikiki	2006	1	M	3574
Waikiki	2011	0	F	1878
Waikiki	2011	0	M	1748
Waikiki	2011	1	F	3827
Waikiki	2011	1	M	3760
Waikiki	2016	0	F	2062
Waikiki	2016	0	M	1880
Waikiki	2016	1	F	3822
Waikiki	2016	1	M	3900
Warnbro	2006	0	F	1520
Warnbro	2006	0	M	1385
Warnbro	2006	1	F	3870
Warnbro	2006	1	M	3818
Warnbro	2011	0	F	1624
Warnbro	2011	0	M	1517
Warnbro	2011	1	F	3664
Warnbro	2011	1	M	3622
Warnbro	2016	0	F	1620
Warnbro	2016	0	M	1418
Warnbro	2016	1	F	3346
Warnbro	2016	1	M	3437
Albany	2006	0	F	1327
Albany	2006	0	M	1214
Albany	2006	1	F	5353
Albany	2006	1	M	4848
Albany	2011	0	F	1566
Albany	2011	0	M	1361
Albany	2011	1	F	5364
Albany	2011	1	M	4767
Albany	2016	0	F	1678
Albany	2016	0	M	1439
Albany	2016	1	F	5400
Albany	2016	1	M	4745
Albany Region	2006	0	F	265
Albany Region	2006	0	M	270
Albany Region	2006	1	F	1068
Albany Region	2006	1	M	1185
Albany Region	2011	0	F	252
Albany Region	2011	0	M	275
Albany Region	2011	1	F	1161
Albany Region	2011	1	M	1196
Albany Region	2016	0	F	282
Albany Region	2016	0	M	286
Albany Region	2016	1	F	1227
Albany Region	2016	1	M	1356
Bayonet Head - Lower King	2006	0	F	364
Bayonet Head - Lower King	2006	0	M	336
Bayonet Head - Lower King	2006	1	F	1531
Bayonet Head - Lower King	2006	1	M	1538
Bayonet Head - Lower King	2011	0	F	426
Bayonet Head - Lower King	2011	0	M	361
Bayonet Head - Lower King	2011	1	F	1636
Bayonet Head - Lower King	2011	1	M	1636
Bayonet Head - Lower King	2016	0	F	485
Bayonet Head - Lower King	2016	0	M	414
Bayonet Head - Lower King	2016	1	F	1815
Bayonet Head - Lower King	2016	1	M	1842
Denmark	2006	0	F	566
Denmark	2006	0	M	508
Denmark	2006	1	F	1573
Denmark	2006	1	M	1586
Denmark	2011	0	F	651
Denmark	2011	0	M	596
Denmark	2011	1	F	1870
Denmark	2011	1	M	1815
Denmark	2016	0	F	698
Denmark	2016	0	M	633
Denmark	2016	1	F	1933
Denmark	2016	1	M	1956
Gnowangerup	2006	0	F	154
Gnowangerup	2006	0	M	134
Gnowangerup	2006	1	F	1204
Gnowangerup	2006	1	M	1421
Gnowangerup	2011	0	F	146
Gnowangerup	2011	0	M	128
Gnowangerup	2011	1	F	1115
Gnowangerup	2011	1	M	1315
Gnowangerup	2016	0	F	190
Gnowangerup	2016	0	M	160
Gnowangerup	2016	1	F	960
Gnowangerup	2016	1	M	1204
Katanning	2006	0	F	315
Katanning	2006	0	M	304
Katanning	2006	1	F	1722
Katanning	2006	1	M	1747
Katanning	2011	0	F	449
Katanning	2011	0	M	419
Katanning	2011	1	F	1755
Katanning	2011	1	M	1762
Katanning	2016	0	F	425
Katanning	2016	0	M	466
Katanning	2016	1	F	1482
Katanning	2016	1	M	1563
Kojonup	2006	0	F	273
Kojonup	2006	0	M	247
Kojonup	2006	1	F	1644
Kojonup	2006	1	M	1811
Kojonup	2011	0	F	289
Kojonup	2011	0	M	247
Kojonup	2011	1	F	1698
Kojonup	2011	1	M	1758
Kojonup	2016	0	F	278
Kojonup	2016	0	M	257
Kojonup	2016	1	F	1553
Kojonup	2016	1	M	1640
Little Grove - Elleker	2006	0	F	240
Little Grove - Elleker	2006	0	M	295
Little Grove - Elleker	2006	1	F	1005
Little Grove - Elleker	2006	1	M	1176
Little Grove - Elleker	2011	0	F	290
Little Grove - Elleker	2011	0	M	565
Little Grove - Elleker	2011	1	F	1098
Little Grove - Elleker	2011	1	M	1221
Little Grove - Elleker	2016	0	F	316
Little Grove - Elleker	2016	0	M	331
Little Grove - Elleker	2016	1	F	1167
Little Grove - Elleker	2016	1	M	1611
McKail - Willyung	2006	0	F	626
McKail - Willyung	2006	0	M	577
McKail - Willyung	2006	1	F	3286
McKail - Willyung	2006	1	M	3309
McKail - Willyung	2011	0	F	787
McKail - Willyung	2011	0	M	664
McKail - Willyung	2011	1	F	3801
McKail - Willyung	2011	1	M	3740
McKail - Willyung	2016	0	F	886
McKail - Willyung	2016	0	M	810
McKail - Willyung	2016	1	F	4023
McKail - Willyung	2016	1	M	4009
Plantagenet	2006	0	F	420
Plantagenet	2006	0	M	386
Plantagenet	2006	1	F	1640
Plantagenet	2006	1	M	1699
Plantagenet	2011	0	F	493
Plantagenet	2011	0	M	513
Plantagenet	2011	1	F	1769
Plantagenet	2011	1	M	1835
Plantagenet	2016	0	F	490
Plantagenet	2016	0	M	488
Plantagenet	2016	1	F	1752
Plantagenet	2016	1	M	1874
Stirling Range National Park	2006	0	F	0
Stirling Range National Park	2006	0	M	0
Stirling Range National Park	2006	1	F	0
Stirling Range National Park	2006	1	M	0
Stirling Range National Park	2011	0	F	0
Stirling Range National Park	2011	0	M	0
Stirling Range National Park	2011	1	F	0
Stirling Range National Park	2011	1	M	0
Stirling Range National Park	2016	0	F	0
Stirling Range National Park	2016	0	M	0
Stirling Range National Park	2016	1	F	0
Stirling Range National Park	2016	1	M	0
Chittering	2006	0	F	396
Chittering	2006	0	M	375
Chittering	2006	1	F	1230
Chittering	2006	1	M	1310
Chittering	2011	0	F	550
Chittering	2011	0	M	505
Chittering	2011	1	F	1538
Chittering	2011	1	M	1606
Chittering	2016	0	F	668
Chittering	2016	0	M	601
Chittering	2016	1	F	1756
Chittering	2016	1	M	1894
Cunderdin	2006	0	F	211
Cunderdin	2006	0	M	166
Cunderdin	2006	1	F	1527
Cunderdin	2006	1	M	1689
Cunderdin	2011	0	F	257
Cunderdin	2011	0	M	197
Cunderdin	2011	1	F	1572
Cunderdin	2011	1	M	1721
Cunderdin	2016	0	F	277
Cunderdin	2016	0	M	252
Cunderdin	2016	1	F	1460
Cunderdin	2016	1	M	1636
Dowerin	2006	0	F	195
Dowerin	2006	0	M	181
Dowerin	2006	1	F	1677
Dowerin	2006	1	M	1767
Dowerin	2011	0	F	211
Dowerin	2011	0	M	197
Dowerin	2011	1	F	1649
Dowerin	2011	1	M	1763
Dowerin	2016	0	F	220
Dowerin	2016	0	M	216
Dowerin	2016	1	F	1534
Dowerin	2016	1	M	1674
Gingin - Dandaragan	2006	0	F	608
Gingin - Dandaragan	2006	0	M	593
Gingin - Dandaragan	2006	1	F	2405
Gingin - Dandaragan	2006	1	M	2694
Gingin - Dandaragan	2011	0	F	758
Gingin - Dandaragan	2011	0	M	758
Gingin - Dandaragan	2011	1	F	2670
Gingin - Dandaragan	2011	1	M	2956
Gingin - Dandaragan	2016	0	F	830
Gingin - Dandaragan	2016	0	M	834
Gingin - Dandaragan	2016	1	F	2742
Gingin - Dandaragan	2016	1	M	3070
Merredin	2006	0	F	285
Merredin	2006	0	M	278
Merredin	2006	1	F	2042
Merredin	2006	1	M	2151
Merredin	2011	0	F	295
Merredin	2011	0	M	399
Merredin	2011	1	F	1991
Merredin	2011	1	M	2110
Merredin	2016	0	F	327
Merredin	2016	0	M	413
Merredin	2016	1	F	1899
Merredin	2016	1	M	2009
Moora	2006	0	F	244
Moora	2006	0	M	243
Moora	2006	1	F	1879
Moora	2006	1	M	2066
Moora	2011	0	F	301
Moora	2011	0	M	292
Moora	2011	1	F	1805
Moora	2011	1	M	1984
Moora	2016	0	F	335
Moora	2016	0	M	323
Moora	2016	1	F	1654
Moora	2016	1	M	1916
Mukinbudin	2006	0	F	188
Mukinbudin	2006	0	M	192
Mukinbudin	2006	1	F	1350
Mukinbudin	2006	1	M	1530
Mukinbudin	2011	0	F	188
Mukinbudin	2011	0	M	280
Mukinbudin	2011	1	F	1175
Mukinbudin	2011	1	M	1555
Mukinbudin	2016	0	F	183
Mukinbudin	2016	0	M	230
Mukinbudin	2016	1	F	1026
Mukinbudin	2016	1	M	1334
Northam	2006	0	F	779
Northam	2006	0	M	692
Northam	2006	1	F	3776
Northam	2006	1	M	3756
Northam	2011	0	F	920
Northam	2011	0	M	776
Northam	2011	1	F	4001
Northam	2011	1	M	3955
Northam	2016	0	F	959
Northam	2016	0	M	1256
Northam	2016	1	F	3875
Northam	2016	1	M	3869
Toodyay	2006	0	F	419
Toodyay	2006	0	M	422
Toodyay	2006	1	F	1462
Toodyay	2006	1	M	1507
Toodyay	2011	0	F	484
Toodyay	2011	0	M	467
Toodyay	2011	1	F	1572
Toodyay	2011	1	M	1511
Toodyay	2016	0	F	475
Toodyay	2016	0	M	474
Toodyay	2016	1	F	1480
Toodyay	2016	1	M	1509
York - Beverley	2006	0	F	391
York - Beverley	2006	0	M	382
York - Beverley	2006	1	F	1777
York - Beverley	2006	1	M	1869
York - Beverley	2011	0	F	437
York - Beverley	2011	0	M	424
York - Beverley	2011	1	F	1889
York - Beverley	2011	1	M	1910
York - Beverley	2016	0	F	463
York - Beverley	2016	0	M	431
York - Beverley	2016	1	F	1865
York - Beverley	2016	1	M	1927
Brookton	2006	0	F	202
Brookton	2006	0	M	159
Brookton	2006	1	F	1454
Brookton	2006	1	M	1551
Brookton	2011	0	F	230
Brookton	2011	0	M	196
Brookton	2011	1	F	1453
Brookton	2011	1	M	1539
Brookton	2016	0	F	229
Brookton	2016	0	M	205
Brookton	2016	1	F	1368
Brookton	2016	1	M	1462
Kulin	2006	0	F	237
Kulin	2006	0	M	205
Kulin	2006	1	F	1846
Kulin	2006	1	M	2160
Kulin	2011	0	F	267
Kulin	2011	0	M	259
Kulin	2011	1	F	1781
Kulin	2011	1	M	2058
Kulin	2016	0	F	244
Kulin	2016	0	M	222
Kulin	2016	1	F	1592
Kulin	2016	1	M	1817
Murray	2006	0	F	145
Murray	2006	0	M	147
Murray	2006	1	F	810
Murray	2006	1	M	884
Murray	2011	0	F	182
Murray	2011	0	M	294
Murray	2011	1	F	909
Murray	2011	1	M	1141
Murray	2016	0	F	191
Murray	2016	0	M	210
Murray	2016	1	F	907
Murray	2016	1	M	985
Narrogin	2006	0	F	314
Narrogin	2006	0	M	273
Narrogin	2006	1	F	2009
Narrogin	2006	1	M	1910
Narrogin	2011	0	F	331
Narrogin	2011	0	M	313
Narrogin	2011	1	F	1970
Narrogin	2011	1	M	1890
Narrogin	2016	0	F	382
Narrogin	2016	0	M	318
Narrogin	2016	1	F	1749
Narrogin	2016	1	M	1686
Wagin	2006	0	F	308
Wagin	2006	0	M	234
Wagin	2006	1	F	1840
Wagin	2006	1	M	2016
Wagin	2011	0	F	311
Wagin	2011	0	M	300
Wagin	2011	1	F	1973
Wagin	2011	1	M	2085
Wagin	2016	0	F	301
Wagin	2016	0	M	274
Wagin	2016	1	F	1833
Wagin	2016	1	M	1956
Broome	2006	0	F	573
Broome	2006	0	M	623
Broome	2006	1	F	3950
Broome	2006	1	M	4162
Broome	2011	0	F	903
Broome	2011	0	M	1006
Broome	2011	1	F	4725
Broome	2011	1	M	4746
Broome	2016	0	F	1185
Broome	2016	0	M	1087
Broome	2016	1	F	4858
Broome	2016	1	M	5001
Derby - West Kimberley	2006	0	F	174
Derby - West Kimberley	2006	0	M	223
Derby - West Kimberley	2006	1	F	2809
Derby - West Kimberley	2006	1	M	2812
Derby - West Kimberley	2011	0	F	220
Derby - West Kimberley	2011	0	M	1603
Derby - West Kimberley	2011	1	F	2864
Derby - West Kimberley	2011	1	M	2868
Derby - West Kimberley	2016	0	F	303
Derby - West Kimberley	2016	0	M	312
Derby - West Kimberley	2016	1	F	3171
Derby - West Kimberley	2016	1	M	3270
Halls Creek	2006	0	F	35
Halls Creek	2006	0	M	44
Halls Creek	2006	1	F	1376
Halls Creek	2006	1	M	1358
Halls Creek	2011	0	F	63
Halls Creek	2011	0	M	68
Halls Creek	2011	1	F	1643
Halls Creek	2011	1	M	1681
Halls Creek	2016	0	F	83
Halls Creek	2016	0	M	101
Halls Creek	2016	1	F	1390
Halls Creek	2016	1	M	1304
Kununurra	2006	0	F	289
Kununurra	2006	0	M	273
Kununurra	2006	1	F	2395
Kununurra	2006	1	M	2631
Kununurra	2011	0	F	487
Kununurra	2011	0	M	464
Kununurra	2011	1	F	2962
Kununurra	2011	1	M	3150
Kununurra	2016	0	F	497
Kununurra	2016	0	M	437
Kununurra	2016	1	F	2654
Kununurra	2016	1	M	2631
Roebuck	2006	0	F	37
Roebuck	2006	0	M	33
Roebuck	2006	1	F	784
Roebuck	2006	1	M	851
Roebuck	2011	0	F	56
Roebuck	2011	0	M	67
Roebuck	2011	1	F	986
Roebuck	2011	1	M	1048
Roebuck	2016	0	F	72
Roebuck	2016	0	M	76
Roebuck	2016	1	F	979
Roebuck	2016	1	M	964
East Pilbara	2006	0	F	58
East Pilbara	2006	0	M	182
East Pilbara	2006	1	F	850
East Pilbara	2006	1	M	1140
East Pilbara	2011	0	F	191
East Pilbara	2011	0	M	796
East Pilbara	2011	1	F	1258
East Pilbara	2011	1	M	2646
East Pilbara	2016	0	F	216
East Pilbara	2016	0	M	958
East Pilbara	2016	1	F	1246
East Pilbara	2016	1	M	2833
Newman	2006	0	F	400
Newman	2006	0	M	443
Newman	2006	1	F	1258
Newman	2006	1	M	1488
Newman	2011	0	F	582
Newman	2011	0	M	1003
Newman	2011	1	F	1627
Newman	2011	1	M	2598
Newman	2016	0	F	453
Newman	2016	0	M	543
Newman	2016	1	F	1314
Newman	2016	1	M	1513
Port Hedland	2006	0	F	296
Port Hedland	2006	0	M	410
Port Hedland	2006	1	F	1119
Port Hedland	2006	1	M	1354
Port Hedland	2011	0	F	375
Port Hedland	2011	0	M	531
Port Hedland	2011	1	F	1147
Port Hedland	2011	1	M	1450
Port Hedland	2016	0	F	450
Port Hedland	2016	0	M	530
Port Hedland	2016	1	F	1233
Port Hedland	2016	1	M	1532
South Hedland	2006	0	F	479
South Hedland	2006	0	M	532
South Hedland	2006	1	F	1982
South Hedland	2006	1	M	2175
South Hedland	2011	0	F	705
South Hedland	2011	0	M	819
South Hedland	2011	1	F	2719
South Hedland	2011	1	M	3177
South Hedland	2016	0	F	947
South Hedland	2016	0	M	973
South Hedland	2016	1	F	2789
South Hedland	2016	1	M	3122
Ashburton (WA)	2006	0	F	392
Ashburton (WA)	2006	0	M	537
Ashburton (WA)	2006	1	F	2005
Ashburton (WA)	2006	1	M	2450
Ashburton (WA)	2011	0	F	575
Ashburton (WA)	2011	0	M	1365
Ashburton (WA)	2011	1	F	2565
Ashburton (WA)	2011	1	M	4041
Ashburton (WA)	2016	0	F	760
Ashburton (WA)	2016	0	M	2703
Ashburton (WA)	2016	1	F	2383
Ashburton (WA)	2016	1	M	4939
Karratha	2006	0	F	859
Karratha	2006	0	M	905
Karratha	2006	1	F	3869
Karratha	2006	1	M	4370
Karratha	2011	0	F	1350
Karratha	2011	0	M	2008
Karratha	2011	1	F	4426
Karratha	2011	1	M	5531
Karratha	2016	0	F	1647
Karratha	2016	0	M	1827
Karratha	2016	1	F	4890
Karratha	2016	1	M	5500
Roebourne	2006	0	F	257
Roebourne	2006	0	M	347
Roebourne	2006	1	F	1583
Roebourne	2006	1	M	1909
Roebourne	2011	0	F	315
Roebourne	2011	0	M	1040
Roebourne	2011	1	F	1518
Roebourne	2011	1	M	2094
Roebourne	2016	0	F	368
Roebourne	2016	0	M	580
Roebourne	2016	1	F	1575
Roebourne	2016	1	M	2325
Esperance	2006	0	F	686
Esperance	2006	0	M	661
Esperance	2006	1	F	4727
Esperance	2006	1	M	4462
Esperance	2011	0	F	820
