SA2_NAME16	Year	IndigenousStatus	persons
Ballajura	2016	Non-indigenous	18407
Ballajura	2016	Torres Strait Islander	0
Beechboro	2006	Aboriginal	359
Beechboro	2006	Both Aboriginal & Torres Strait Islander	3
Beechboro	2006	Non-indigenous	13638
Beechboro	2006	Torres Strait Islander	13
Beechboro	2011	Aboriginal	444
Beechboro	2011	Both Aboriginal & Torres Strait Islander	9
Beechboro	2011	Non-indigenous	14747
Beechboro	2011	Torres Strait Islander	6
Beechboro	2016	Aboriginal	539
Beechboro	2016	Both Aboriginal & Torres Strait Islander	21
Beechboro	2016	Non-indigenous	17524
Beechboro	2016	Torres Strait Islander	13
Bullsbrook	2006	Aboriginal	34
Bullsbrook	2006	Both Aboriginal & Torres Strait Islander	0
Bullsbrook	2006	Non-indigenous	3920
Bullsbrook	2006	Torres Strait Islander	3
Bullsbrook	2011	Aboriginal	62
Bullsbrook	2011	Both Aboriginal & Torres Strait Islander	0
Bullsbrook	2011	Non-indigenous	4262
Bullsbrook	2011	Torres Strait Islander	3
Bullsbrook	2016	Aboriginal	84
Bullsbrook	2016	Both Aboriginal & Torres Strait Islander	0
Bullsbrook	2016	Non-indigenous	5096
Bullsbrook	2016	Torres Strait Islander	5
Ellenbrook	2006	Aboriginal	204
Ellenbrook	2006	Both Aboriginal & Torres Strait Islander	4
Ellenbrook	2006	Non-indigenous	12976
Ellenbrook	2006	Torres Strait Islander	13
Ellenbrook	2011	Aboriginal	516
Ellenbrook	2011	Both Aboriginal & Torres Strait Islander	25
Ellenbrook	2011	Non-indigenous	22828
Ellenbrook	2011	Torres Strait Islander	30
Ellenbrook	2016	Aboriginal	826
Ellenbrook	2016	Both Aboriginal & Torres Strait Islander	27
Ellenbrook	2016	Non-indigenous	35243
Ellenbrook	2016	Torres Strait Islander	18
Gidgegannup	2006	Aboriginal	10
Gidgegannup	2006	Both Aboriginal & Torres Strait Islander	0
Gidgegannup	2006	Non-indigenous	2263
Gidgegannup	2006	Torres Strait Islander	0
Gidgegannup	2011	Aboriginal	20
Gidgegannup	2011	Both Aboriginal & Torres Strait Islander	4
Gidgegannup	2011	Non-indigenous	2509
Gidgegannup	2011	Torres Strait Islander	0
Gidgegannup	2016	Aboriginal	18
Gidgegannup	2016	Both Aboriginal & Torres Strait Islander	0
Gidgegannup	2016	Non-indigenous	2725
Gidgegannup	2016	Torres Strait Islander	0
Hazelmere - Guildford	2006	Aboriginal	122
Hazelmere - Guildford	2006	Both Aboriginal & Torres Strait Islander	3
Hazelmere - Guildford	2006	Non-indigenous	3125
Hazelmere - Guildford	2006	Torres Strait Islander	4
Hazelmere - Guildford	2011	Aboriginal	76
Hazelmere - Guildford	2011	Both Aboriginal & Torres Strait Islander	0
Hazelmere - Guildford	2011	Non-indigenous	3541
Hazelmere - Guildford	2011	Torres Strait Islander	0
Hazelmere - Guildford	2016	Aboriginal	64
Hazelmere - Guildford	2016	Both Aboriginal & Torres Strait Islander	0
Hazelmere - Guildford	2016	Non-indigenous	4120
Hazelmere - Guildford	2016	Torres Strait Islander	0
Lockridge - Kiara	2006	Aboriginal	337
Lockridge - Kiara	2006	Both Aboriginal & Torres Strait Islander	3
Lockridge - Kiara	2006	Non-indigenous	7596
Lockridge - Kiara	2006	Torres Strait Islander	12
Lockridge - Kiara	2011	Aboriginal	452
Lockridge - Kiara	2011	Both Aboriginal & Torres Strait Islander	3
Lockridge - Kiara	2011	Non-indigenous	7592
Lockridge - Kiara	2011	Torres Strait Islander	10
Lockridge - Kiara	2016	Aboriginal	360
Lockridge - Kiara	2016	Both Aboriginal & Torres Strait Islander	5
Lockridge - Kiara	2016	Non-indigenous	10198
Lockridge - Kiara	2016	Torres Strait Islander	14
Malaga	2006	Aboriginal	0
Malaga	2006	Both Aboriginal & Torres Strait Islander	0
Malaga	2006	Non-indigenous	30
Malaga	2006	Torres Strait Islander	0
Malaga	2011	Aboriginal	0
Malaga	2011	Both Aboriginal & Torres Strait Islander	0
Malaga	2011	Non-indigenous	14
Malaga	2011	Torres Strait Islander	0
Malaga	2016	Aboriginal	0
Malaga	2016	Both Aboriginal & Torres Strait Islander	0
Malaga	2016	Non-indigenous	6
Malaga	2016	Torres Strait Islander	0
Melaleuca - Lexia	2006	Aboriginal	0
Melaleuca - Lexia	2006	Both Aboriginal & Torres Strait Islander	0
Melaleuca - Lexia	2006	Non-indigenous	0
Melaleuca - Lexia	2006	Torres Strait Islander	0
Melaleuca - Lexia	2011	Aboriginal	0
Melaleuca - Lexia	2011	Both Aboriginal & Torres Strait Islander	0
Melaleuca - Lexia	2011	Non-indigenous	3
Melaleuca - Lexia	2011	Torres Strait Islander	0
Melaleuca - Lexia	2016	Aboriginal	0
Melaleuca - Lexia	2016	Both Aboriginal & Torres Strait Islander	0
Melaleuca - Lexia	2016	Non-indigenous	0
Melaleuca - Lexia	2016	Torres Strait Islander	0
Middle Swan - Herne Hill	2006	Aboriginal	217
Middle Swan - Herne Hill	2006	Both Aboriginal & Torres Strait Islander	0
Middle Swan - Herne Hill	2006	Non-indigenous	4879
Middle Swan - Herne Hill	2006	Torres Strait Islander	3
Middle Swan - Herne Hill	2011	Aboriginal	219
Middle Swan - Herne Hill	2011	Both Aboriginal & Torres Strait Islander	0
Middle Swan - Herne Hill	2011	Non-indigenous	4969
Middle Swan - Herne Hill	2011	Torres Strait Islander	0
Middle Swan - Herne Hill	2016	Aboriginal	221
Middle Swan - Herne Hill	2016	Both Aboriginal & Torres Strait Islander	11
Middle Swan - Herne Hill	2016	Non-indigenous	5182
Middle Swan - Herne Hill	2016	Torres Strait Islander	0
Midland - Guildford	2006	Aboriginal	440
Midland - Guildford	2006	Both Aboriginal & Torres Strait Islander	3
Midland - Guildford	2006	Non-indigenous	8166
Midland - Guildford	2006	Torres Strait Islander	6
Midland - Guildford	2011	Aboriginal	320
Midland - Guildford	2011	Both Aboriginal & Torres Strait Islander	10
Midland - Guildford	2011	Non-indigenous	9260
Midland - Guildford	2011	Torres Strait Islander	8
Midland - Guildford	2016	Aboriginal	448
Midland - Guildford	2016	Both Aboriginal & Torres Strait Islander	11
Midland - Guildford	2016	Non-indigenous	10200
Midland - Guildford	2016	Torres Strait Islander	15
Stratton - Jane Brook	2006	Aboriginal	245
Stratton - Jane Brook	2006	Both Aboriginal & Torres Strait Islander	0
Stratton - Jane Brook	2006	Non-indigenous	6349
Stratton - Jane Brook	2006	Torres Strait Islander	13
Stratton - Jane Brook	2011	Aboriginal	282
Stratton - Jane Brook	2011	Both Aboriginal & Torres Strait Islander	0
Stratton - Jane Brook	2011	Non-indigenous	6439
Stratton - Jane Brook	2011	Torres Strait Islander	0
Stratton - Jane Brook	2016	Aboriginal	278
Stratton - Jane Brook	2016	Both Aboriginal & Torres Strait Islander	0
Stratton - Jane Brook	2016	Non-indigenous	6608
Stratton - Jane Brook	2016	Torres Strait Islander	0
The Vines	2006	Aboriginal	28
The Vines	2006	Both Aboriginal & Torres Strait Islander	0
The Vines	2006	Non-indigenous	4169
The Vines	2006	Torres Strait Islander	0
The Vines	2011	Aboriginal	54
The Vines	2011	Both Aboriginal & Torres Strait Islander	0
The Vines	2011	Non-indigenous	5343
The Vines	2011	Torres Strait Islander	6
The Vines	2016	Aboriginal	175
The Vines	2016	Both Aboriginal & Torres Strait Islander	0
The Vines	2016	Non-indigenous	9713
The Vines	2016	Torres Strait Islander	16
Walyunga National Park	2006	Aboriginal	0
Walyunga National Park	2006	Both Aboriginal & Torres Strait Islander	0
Walyunga National Park	2006	Non-indigenous	0
Walyunga National Park	2006	Torres Strait Islander	0
Walyunga National Park	2011	Aboriginal	0
Walyunga National Park	2011	Both Aboriginal & Torres Strait Islander	0
Walyunga National Park	2011	Non-indigenous	0
Walyunga National Park	2011	Torres Strait Islander	0
Walyunga National Park	2016	Aboriginal	0
Walyunga National Park	2016	Both Aboriginal & Torres Strait Islander	0
Walyunga National Park	2016	Non-indigenous	0
Walyunga National Park	2016	Torres Strait Islander	0
Craigie - Beldon	2006	Aboriginal	85
Craigie - Beldon	2006	Both Aboriginal & Torres Strait Islander	0
Craigie - Beldon	2006	Non-indigenous	9593
Craigie - Beldon	2006	Torres Strait Islander	6
Craigie - Beldon	2011	Aboriginal	124
Craigie - Beldon	2011	Both Aboriginal & Torres Strait Islander	3
Craigie - Beldon	2011	Non-indigenous	9465
Craigie - Beldon	2011	Torres Strait Islander	3
Craigie - Beldon	2016	Aboriginal	132
Craigie - Beldon	2016	Both Aboriginal & Torres Strait Islander	0
Craigie - Beldon	2016	Non-indigenous	9669
Craigie - Beldon	2016	Torres Strait Islander	0
Currambine - Kinross	2006	Aboriginal	52
Currambine - Kinross	2006	Both Aboriginal & Torres Strait Islander	4
Currambine - Kinross	2006	Non-indigenous	13830
Currambine - Kinross	2006	Torres Strait Islander	3
Currambine - Kinross	2011	Aboriginal	57
Currambine - Kinross	2011	Both Aboriginal & Torres Strait Islander	9
Currambine - Kinross	2011	Non-indigenous	13877
Currambine - Kinross	2011	Torres Strait Islander	3
Currambine - Kinross	2016	Aboriginal	72
Currambine - Kinross	2016	Both Aboriginal & Torres Strait Islander	0
Currambine - Kinross	2016	Non-indigenous	13726
Currambine - Kinross	2016	Torres Strait Islander	0
Duncraig	2006	Aboriginal	34
Duncraig	2006	Both Aboriginal & Torres Strait Islander	0
Duncraig	2006	Non-indigenous	15284
Duncraig	2006	Torres Strait Islander	3
Duncraig	2011	Aboriginal	47
Duncraig	2011	Both Aboriginal & Torres Strait Islander	0
Duncraig	2011	Non-indigenous	14959
Duncraig	2011	Torres Strait Islander	17
Duncraig	2016	Aboriginal	50
Duncraig	2016	Both Aboriginal & Torres Strait Islander	0
Duncraig	2016	Non-indigenous	15214
Duncraig	2016	Torres Strait Islander	4
Greenwood - Warwick	2006	Aboriginal	79
Greenwood - Warwick	2006	Both Aboriginal & Torres Strait Islander	0
Greenwood - Warwick	2006	Non-indigenous	13256
Greenwood - Warwick	2006	Torres Strait Islander	6
Greenwood - Warwick	2011	Aboriginal	113
Greenwood - Warwick	2011	Both Aboriginal & Torres Strait Islander	0
Greenwood - Warwick	2011	Non-indigenous	13302
Greenwood - Warwick	2011	Torres Strait Islander	11
Greenwood - Warwick	2016	Aboriginal	120
Greenwood - Warwick	2016	Both Aboriginal & Torres Strait Islander	3
Greenwood - Warwick	2016	Non-indigenous	13220
Greenwood - Warwick	2016	Torres Strait Islander	4
Heathridge - Connolly	2006	Aboriginal	65
Heathridge - Connolly	2006	Both Aboriginal & Torres Strait Islander	3
Heathridge - Connolly	2006	Non-indigenous	10482
Heathridge - Connolly	2006	Torres Strait Islander	3
Heathridge - Connolly	2011	Aboriginal	90
Heathridge - Connolly	2011	Both Aboriginal & Torres Strait Islander	13
Heathridge - Connolly	2011	Non-indigenous	10314
Heathridge - Connolly	2011	Torres Strait Islander	0
Heathridge - Connolly	2016	Aboriginal	93
Heathridge - Connolly	2016	Both Aboriginal & Torres Strait Islander	10
Heathridge - Connolly	2016	Non-indigenous	10203
Heathridge - Connolly	2016	Torres Strait Islander	0
Hillarys	2006	Aboriginal	22
Hillarys	2006	Both Aboriginal & Torres Strait Islander	0
Hillarys	2006	Non-indigenous	10135
Hillarys	2006	Torres Strait Islander	0
Hillarys	2011	Aboriginal	29
Hillarys	2011	Both Aboriginal & Torres Strait Islander	0
Hillarys	2011	Non-indigenous	10653
Hillarys	2011	Torres Strait Islander	0
Hillarys	2016	Aboriginal	50
Hillarys	2016	Both Aboriginal & Torres Strait Islander	0
Hillarys	2016	Non-indigenous	10758
Hillarys	2016	Torres Strait Islander	0
Iluka - Burns Beach	2006	Aboriginal	0
Iluka - Burns Beach	2006	Both Aboriginal & Torres Strait Islander	0
Iluka - Burns Beach	2006	Non-indigenous	4073
Iluka - Burns Beach	2006	Torres Strait Islander	0
Iluka - Burns Beach	2011	Aboriginal	15
Iluka - Burns Beach	2011	Both Aboriginal & Torres Strait Islander	0
Iluka - Burns Beach	2011	Non-indigenous	6149
Iluka - Burns Beach	2011	Torres Strait Islander	0
Iluka - Burns Beach	2016	Aboriginal	26
Iluka - Burns Beach	2016	Both Aboriginal & Torres Strait Islander	0
Iluka - Burns Beach	2016	Non-indigenous	8612
Iluka - Burns Beach	2016	Torres Strait Islander	6
Joondalup - Edgewater	2006	Aboriginal	62
Joondalup - Edgewater	2006	Both Aboriginal & Torres Strait Islander	0
Joondalup - Edgewater	2006	Non-indigenous	13009
Joondalup - Edgewater	2006	Torres Strait Islander	0
Joondalup - Edgewater	2011	Aboriginal	63
Joondalup - Edgewater	2011	Both Aboriginal & Torres Strait Islander	0
Joondalup - Edgewater	2011	Non-indigenous	13662
Joondalup - Edgewater	2011	Torres Strait Islander	3
Joondalup - Edgewater	2016	Aboriginal	89
Joondalup - Edgewater	2016	Both Aboriginal & Torres Strait Islander	14
Joondalup - Edgewater	2016	Non-indigenous	13488
Joondalup - Edgewater	2016	Torres Strait Islander	11
Kingsley	2006	Aboriginal	53
Kingsley	2006	Both Aboriginal & Torres Strait Islander	0
Kingsley	2006	Non-indigenous	13174
Kingsley	2006	Torres Strait Islander	0
Kingsley	2011	Aboriginal	60
Kingsley	2011	Both Aboriginal & Torres Strait Islander	0
Kingsley	2011	Non-indigenous	13160
Kingsley	2011	Torres Strait Islander	0
Kingsley	2016	Aboriginal	64
Kingsley	2016	Both Aboriginal & Torres Strait Islander	0
Kingsley	2016	Non-indigenous	12992
Kingsley	2016	Torres Strait Islander	3
Mullaloo - Kallaroo	2006	Aboriginal	38
Mullaloo - Kallaroo	2006	Both Aboriginal & Torres Strait Islander	0
Mullaloo - Kallaroo	2006	Non-indigenous	10939
Mullaloo - Kallaroo	2006	Torres Strait Islander	9
Mullaloo - Kallaroo	2011	Aboriginal	36
Mullaloo - Kallaroo	2011	Both Aboriginal & Torres Strait Islander	3
Mullaloo - Kallaroo	2011	Non-indigenous	10963
Mullaloo - Kallaroo	2011	Torres Strait Islander	3
Mullaloo - Kallaroo	2016	Aboriginal	35
Mullaloo - Kallaroo	2016	Both Aboriginal & Torres Strait Islander	0
Mullaloo - Kallaroo	2016	Non-indigenous	11128
Mullaloo - Kallaroo	2016	Torres Strait Islander	3
Ocean Reef	2006	Aboriginal	21
Ocean Reef	2006	Both Aboriginal & Torres Strait Islander	0
Ocean Reef	2006	Non-indigenous	8073
Ocean Reef	2006	Torres Strait Islander	0
Ocean Reef	2011	Aboriginal	30
Ocean Reef	2011	Both Aboriginal & Torres Strait Islander	0
Ocean Reef	2011	Non-indigenous	8077
Ocean Reef	2011	Torres Strait Islander	0
Ocean Reef	2016	Aboriginal	46
Ocean Reef	2016	Both Aboriginal & Torres Strait Islander	0
Ocean Reef	2016	Non-indigenous	7790
Ocean Reef	2016	Torres Strait Islander	4
Padbury	2006	Aboriginal	65
Padbury	2006	Both Aboriginal & Torres Strait Islander	0
Padbury	2006	Non-indigenous	8054
Padbury	2006	Torres Strait Islander	0
Padbury	2011	Aboriginal	66
Padbury	2011	Both Aboriginal & Torres Strait Islander	3
Padbury	2011	Non-indigenous	8299
Padbury	2011	Torres Strait Islander	0
Padbury	2016	Aboriginal	79
Padbury	2016	Both Aboriginal & Torres Strait Islander	0
Padbury	2016	Non-indigenous	8100
Padbury	2016	Torres Strait Islander	4
Sorrento - Marmion	2006	Aboriginal	25
Sorrento - Marmion	2006	Both Aboriginal & Torres Strait Islander	0
Sorrento - Marmion	2006	Non-indigenous	9433
Sorrento - Marmion	2006	Torres Strait Islander	0
Sorrento - Marmion	2011	Aboriginal	35
Sorrento - Marmion	2011	Both Aboriginal & Torres Strait Islander	0
Sorrento - Marmion	2011	Non-indigenous	9506
Sorrento - Marmion	2011	Torres Strait Islander	0
Sorrento - Marmion	2016	Aboriginal	30
Sorrento - Marmion	2016	Both Aboriginal & Torres Strait Islander	3
Sorrento - Marmion	2016	Non-indigenous	9588
Sorrento - Marmion	2016	Torres Strait Islander	4
Woodvale	2006	Aboriginal	32
Woodvale	2006	Both Aboriginal & Torres Strait Islander	0
Woodvale	2006	Non-indigenous	9680
Woodvale	2006	Torres Strait Islander	0
Woodvale	2011	Aboriginal	31
Woodvale	2011	Both Aboriginal & Torres Strait Islander	0
Woodvale	2011	Non-indigenous	9171
Woodvale	2011	Torres Strait Islander	0
Woodvale	2016	Aboriginal	41
Woodvale	2016	Both Aboriginal & Torres Strait Islander	0
Woodvale	2016	Non-indigenous	9235
Woodvale	2016	Torres Strait Islander	0
Balcatta - Hamersley	2006	Aboriginal	124
Balcatta - Hamersley	2006	Both Aboriginal & Torres Strait Islander	12
Balcatta - Hamersley	2006	Non-indigenous	14322
Balcatta - Hamersley	2006	Torres Strait Islander	3
Balcatta - Hamersley	2011	Aboriginal	152
Balcatta - Hamersley	2011	Both Aboriginal & Torres Strait Islander	0
Balcatta - Hamersley	2011	Non-indigenous	14820
Balcatta - Hamersley	2011	Torres Strait Islander	3
Balcatta - Hamersley	2016	Aboriginal	139
Balcatta - Hamersley	2016	Both Aboriginal & Torres Strait Islander	0
Balcatta - Hamersley	2016	Non-indigenous	15225
Balcatta - Hamersley	2016	Torres Strait Islander	0
Balga - Mirrabooka	2006	Aboriginal	615
Balga - Mirrabooka	2006	Both Aboriginal & Torres Strait Islander	12
Balga - Mirrabooka	2006	Non-indigenous	15186
Balga - Mirrabooka	2006	Torres Strait Islander	16
Balga - Mirrabooka	2011	Aboriginal	706
Balga - Mirrabooka	2011	Both Aboriginal & Torres Strait Islander	18
Balga - Mirrabooka	2011	Non-indigenous	17302
Balga - Mirrabooka	2011	Torres Strait Islander	19
Balga - Mirrabooka	2016	Aboriginal	623
Balga - Mirrabooka	2016	Both Aboriginal & Torres Strait Islander	7
Balga - Mirrabooka	2016	Non-indigenous	19398
Balga - Mirrabooka	2016	Torres Strait Islander	22
Dianella	2006	Aboriginal	105
Dianella	2006	Both Aboriginal & Torres Strait Islander	3
Dianella	2006	Non-indigenous	21888
Dianella	2006	Torres Strait Islander	3
Dianella	2011	Aboriginal	142
Dianella	2011	Both Aboriginal & Torres Strait Islander	5
Dianella	2011	Non-indigenous	22962
Dianella	2011	Torres Strait Islander	5
Dianella	2016	Aboriginal	160
Dianella	2016	Both Aboriginal & Torres Strait Islander	0
Dianella	2016	Non-indigenous	23966
Dianella	2016	Torres Strait Islander	4
Herdsman	2006	Aboriginal	0
Herdsman	2006	Both Aboriginal & Torres Strait Islander	0
Herdsman	2006	Non-indigenous	0
Herdsman	2006	Torres Strait Islander	0
Herdsman	2011	Aboriginal	0
Herdsman	2011	Both Aboriginal & Torres Strait Islander	0
Herdsman	2011	Non-indigenous	0
Herdsman	2011	Torres Strait Islander	0
Herdsman	2016	Aboriginal	0
Herdsman	2016	Both Aboriginal & Torres Strait Islander	0
Herdsman	2016	Non-indigenous	0
Herdsman	2016	Torres Strait Islander	0
Innaloo - Doubleview	2006	Aboriginal	187
Innaloo - Doubleview	2006	Both Aboriginal & Torres Strait Islander	3
Innaloo - Doubleview	2006	Non-indigenous	13469
Innaloo - Doubleview	2006	Torres Strait Islander	3
Innaloo - Doubleview	2011	Aboriginal	180
Innaloo - Doubleview	2011	Both Aboriginal & Torres Strait Islander	9
Innaloo - Doubleview	2011	Non-indigenous	15027
Innaloo - Doubleview	2011	Torres Strait Islander	3
Innaloo - Doubleview	2016	Aboriginal	200
Innaloo - Doubleview	2016	Both Aboriginal & Torres Strait Islander	0
Innaloo - Doubleview	2016	Non-indigenous	16356
Innaloo - Doubleview	2016	Torres Strait Islander	3
Karrinyup - Gwelup - Carine	2006	Aboriginal	79
Karrinyup - Gwelup - Carine	2006	Both Aboriginal & Torres Strait Islander	6
Karrinyup - Gwelup - Carine	2006	Non-indigenous	17544
Karrinyup - Gwelup - Carine	2006	Torres Strait Islander	0
Karrinyup - Gwelup - Carine	2011	Aboriginal	103
Karrinyup - Gwelup - Carine	2011	Both Aboriginal & Torres Strait Islander	0
Karrinyup - Gwelup - Carine	2011	Non-indigenous	18816
Karrinyup - Gwelup - Carine	2011	Torres Strait Islander	9
Karrinyup - Gwelup - Carine	2016	Aboriginal	89
Karrinyup - Gwelup - Carine	2016	Both Aboriginal & Torres Strait Islander	6
Karrinyup - Gwelup - Carine	2016	Non-indigenous	20205
Karrinyup - Gwelup - Carine	2016	Torres Strait Islander	4
Nollamara - Westminster	2006	Aboriginal	317
Nollamara - Westminster	2006	Both Aboriginal & Torres Strait Islander	0
Nollamara - Westminster	2006	Non-indigenous	11304
Nollamara - Westminster	2006	Torres Strait Islander	5
