SA2_NAME16	Year	Sex	overseas_visitors
Victoria Park - Lathlain - Burswood	2011	M	197
Victoria Park - Lathlain - Burswood	2016	F	181
Victoria Park - Lathlain - Burswood	2016	M	159
Bentley - Wilson - St James	2006	F	177
Bentley - Wilson - St James	2006	M	195
Bentley - Wilson - St James	2011	F	248
Bentley - Wilson - St James	2011	M	207
Bentley - Wilson - St James	2016	F	305
Bentley - Wilson - St James	2016	M	246
Canning Vale - West	2006	F	54
Canning Vale - West	2006	M	35
Canning Vale - West	2011	F	41
Canning Vale - West	2011	M	41
Canning Vale - West	2016	F	89
Canning Vale - West	2016	M	65
Canning Vale Commercial	2006	F	0
Canning Vale Commercial	2006	M	0
Canning Vale Commercial	2011	F	0
Canning Vale Commercial	2011	M	0
Canning Vale Commercial	2016	F	0
Canning Vale Commercial	2016	M	0
Cannington - Queens Park	2006	F	74
Cannington - Queens Park	2006	M	59
Cannington - Queens Park	2011	F	129
Cannington - Queens Park	2011	M	95
Cannington - Queens Park	2016	F	258
Cannington - Queens Park	2016	M	204
Parkwood - Ferndale - Lynwood	2006	F	48
Parkwood - Ferndale - Lynwood	2006	M	28
Parkwood - Ferndale - Lynwood	2011	F	60
Parkwood - Ferndale - Lynwood	2011	M	50
Parkwood - Ferndale - Lynwood	2016	F	108
Parkwood - Ferndale - Lynwood	2016	M	84
Riverton - Shelley - Rossmoyne	2006	F	60
Riverton - Shelley - Rossmoyne	2006	M	46
Riverton - Shelley - Rossmoyne	2011	F	95
Riverton - Shelley - Rossmoyne	2011	M	63
Riverton - Shelley - Rossmoyne	2016	F	119
Riverton - Shelley - Rossmoyne	2016	M	86
Welshpool	2006	F	0
Welshpool	2006	M	0
Welshpool	2011	F	0
Welshpool	2011	M	0
Welshpool	2016	F	0
Welshpool	2016	M	0
Willetton	2006	F	100
Willetton	2006	M	66
Willetton	2011	F	99
Willetton	2011	M	95
Willetton	2016	F	182
Willetton	2016	M	117
Beckenham - Kenwick - Langford	2006	F	59
Beckenham - Kenwick - Langford	2006	M	49
Beckenham - Kenwick - Langford	2011	F	81
Beckenham - Kenwick - Langford	2011	M	63
Beckenham - Kenwick - Langford	2016	F	143
Beckenham - Kenwick - Langford	2016	M	101
Canning Vale - East	2006	F	60
Canning Vale - East	2006	M	33
Canning Vale - East	2011	F	126
Canning Vale - East	2011	M	108
Canning Vale - East	2016	F	254
Canning Vale - East	2016	M	159
Gosnells	2006	F	33
Gosnells	2006	M	28
Gosnells	2011	F	40
Gosnells	2011	M	39
Gosnells	2016	F	87
Gosnells	2016	M	45
Huntingdale - Southern River	2006	F	30
Huntingdale - Southern River	2006	M	7
Huntingdale - Southern River	2011	F	63
Huntingdale - Southern River	2011	M	44
Huntingdale - Southern River	2016	F	147
Huntingdale - Southern River	2016	M	84
Maddington - Orange Grove - Martin	2006	F	25
Maddington - Orange Grove - Martin	2006	M	20
Maddington - Orange Grove - Martin	2011	F	37
Maddington - Orange Grove - Martin	2011	M	25
Maddington - Orange Grove - Martin	2016	F	79
Maddington - Orange Grove - Martin	2016	M	39
Thornlie	2006	F	54
Thornlie	2006	M	41
Thornlie	2011	F	76
Thornlie	2011	M	48
Thornlie	2016	F	148
Thornlie	2016	M	117
Forrestfield - Wattle Grove	2006	F	47
Forrestfield - Wattle Grove	2006	M	40
Forrestfield - Wattle Grove	2011	F	60
Forrestfield - Wattle Grove	2011	M	43
Forrestfield - Wattle Grove	2016	F	89
Forrestfield - Wattle Grove	2016	M	70
High Wycombe	2006	F	17
High Wycombe	2006	M	18
High Wycombe	2011	F	28
High Wycombe	2011	M	12
High Wycombe	2016	F	28
High Wycombe	2016	M	18
Kalamunda - Maida Vale - Gooseberry Hill	2006	F	53
Kalamunda - Maida Vale - Gooseberry Hill	2006	M	46
Kalamunda - Maida Vale - Gooseberry Hill	2011	F	38
Kalamunda - Maida Vale - Gooseberry Hill	2011	M	41
Kalamunda - Maida Vale - Gooseberry Hill	2016	F	47
Kalamunda - Maida Vale - Gooseberry Hill	2016	M	26
Lesmurdie - Bickley - Carmel	2006	F	39
Lesmurdie - Bickley - Carmel	2006	M	30
Lesmurdie - Bickley - Carmel	2011	F	52
Lesmurdie - Bickley - Carmel	2011	M	30
Lesmurdie - Bickley - Carmel	2016	F	45
Lesmurdie - Bickley - Carmel	2016	M	32
Byford	2006	F	10
Byford	2006	M	12
Byford	2011	F	16
Byford	2011	M	14
Byford	2016	F	53
Byford	2016	M	47
Mundijong	2006	F	14
Mundijong	2006	M	6
Mundijong	2011	F	8
Mundijong	2011	M	3
Mundijong	2016	F	14
Mundijong	2016	M	13
Serpentine - Jarrahdale	2006	F	6
Serpentine - Jarrahdale	2006	M	3
Serpentine - Jarrahdale	2011	F	15
Serpentine - Jarrahdale	2011	M	20
Serpentine - Jarrahdale	2016	F	28
Serpentine - Jarrahdale	2016	M	5
Como	2006	F	76
Como	2006	M	61
Como	2011	F	112
Como	2011	M	107
Como	2016	F	107
Como	2016	M	71
Manning - Waterford	2006	F	160
Manning - Waterford	2006	M	135
Manning - Waterford	2011	F	116
Manning - Waterford	2011	M	127
Manning - Waterford	2016	F	146
Manning - Waterford	2016	M	117
South Perth - Kensington	2006	F	184
South Perth - Kensington	2006	M	178
South Perth - Kensington	2011	F	202
South Perth - Kensington	2011	M	186
South Perth - Kensington	2016	F	176
South Perth - Kensington	2016	M	149
Banjup	2006	F	27
Banjup	2006	M	17
Banjup	2011	F	60
Banjup	2011	M	38
Banjup	2016	F	153
Banjup	2016	M	73
Bibra Industrial	2006	F	0
Bibra Industrial	2006	M	0
Bibra Industrial	2011	F	0
Bibra Industrial	2011	M	0
Bibra Industrial	2016	F	0
Bibra Industrial	2016	M	0
Bibra Lake	2006	F	0
Bibra Lake	2006	M	0
Bibra Lake	2011	F	0
Bibra Lake	2011	M	0
Bibra Lake	2016	F	0
Bibra Lake	2016	M	0
Coogee	2006	F	11
Coogee	2006	M	26
Coogee	2011	F	19
Coogee	2011	M	28
Coogee	2016	F	26
Coogee	2016	M	12
Coolbellup	2006	F	29
Coolbellup	2006	M	23
Coolbellup	2011	F	25
Coolbellup	2011	M	18
Coolbellup	2016	F	32
Coolbellup	2016	M	14
Hamilton Hill	2006	F	23
Hamilton Hill	2006	M	21
Hamilton Hill	2011	F	26
Hamilton Hill	2011	M	23
Hamilton Hill	2016	F	50
Hamilton Hill	2016	M	36
Henderson	2006	F	0
Henderson	2006	M	0
Henderson	2011	F	0
Henderson	2011	M	0
Henderson	2016	F	0
Henderson	2016	M	0
North Coogee	2006	F	0
North Coogee	2006	M	0
North Coogee	2011	F	9
North Coogee	2011	M	5
North Coogee	2016	F	9
North Coogee	2016	M	6
South Lake - Cockburn Central	2006	F	20
South Lake - Cockburn Central	2006	M	31
South Lake - Cockburn Central	2011	F	37
South Lake - Cockburn Central	2011	M	40
South Lake - Cockburn Central	2016	F	57
South Lake - Cockburn Central	2016	M	53
Spearwood	2006	F	10
Spearwood	2006	M	12
Spearwood	2011	F	24
Spearwood	2011	M	26
Spearwood	2016	F	40
Spearwood	2016	M	27
Success - Hammond Park	2006	F	18
Success - Hammond Park	2006	M	13
Success - Hammond Park	2011	F	43
Success - Hammond Park	2011	M	25
Success - Hammond Park	2016	F	132
Success - Hammond Park	2016	M	87
Yangebup	2006	F	19
Yangebup	2006	M	13
Yangebup	2011	F	14
Yangebup	2011	M	15
Yangebup	2016	F	23
Yangebup	2016	M	15
Beeliar - Wattleup	2006	F	7
Beeliar - Wattleup	2006	M	15
Beeliar - Wattleup	2011	F	12
Beeliar - Wattleup	2011	M	20
Beeliar - Wattleup	2016	F	42
Beeliar - Wattleup	2016	M	34
Jandakot	2006	F	19
Jandakot	2006	M	114
Jandakot	2011	F	11
Jandakot	2011	M	9
Jandakot	2016	F	28
Jandakot	2016	M	80
East Fremantle	2006	F	27
East Fremantle	2006	M	33
East Fremantle	2011	F	39
East Fremantle	2011	M	32
East Fremantle	2016	F	45
East Fremantle	2016	M	25
Fremantle	2006	F	216
Fremantle	2006	M	239
Fremantle	2011	F	212
Fremantle	2011	M	280
Fremantle	2016	F	242
Fremantle	2016	M	176
Fremantle - South	2006	F	44
Fremantle - South	2006	M	38
Fremantle - South	2011	F	58
Fremantle - South	2011	M	56
Fremantle - South	2016	F	76
Fremantle - South	2016	M	53
O'Connor (WA)	2006	F	0
O'Connor (WA)	2006	M	0
O'Connor (WA)	2011	F	0
O'Connor (WA)	2011	M	0
O'Connor (WA)	2016	F	0
O'Connor (WA)	2016	M	0
Bertram - Wellard (West)	2006	F	11
Bertram - Wellard (West)	2006	M	4
Bertram - Wellard (West)	2011	F	23
Bertram - Wellard (West)	2011	M	15
Bertram - Wellard (West)	2016	F	116
Bertram - Wellard (West)	2016	M	72
Calista	2006	F	11
Calista	2006	M	0
Calista	2011	F	10
Calista	2011	M	11
Calista	2016	F	26
Calista	2016	M	12
Hope Valley - Postans	2006	F	0
Hope Valley - Postans	2006	M	0
Hope Valley - Postans	2011	F	0
Hope Valley - Postans	2011	M	0
Hope Valley - Postans	2016	F	0
Hope Valley - Postans	2016	M	0
Kwinana Industrial	2006	F	0
Kwinana Industrial	2006	M	0
Kwinana Industrial	2011	F	0
Kwinana Industrial	2011	M	0
Kwinana Industrial	2016	F	0
Kwinana Industrial	2016	M	0
Parmelia - Orelia	2006	F	10
Parmelia - Orelia	2006	M	9
Parmelia - Orelia	2011	F	16
Parmelia - Orelia	2011	M	15
Parmelia - Orelia	2016	F	35
Parmelia - Orelia	2016	M	18
Casuarina - Wandi	2006	F	5
Casuarina - Wandi	2006	M	0
Casuarina - Wandi	2011	F	8
Casuarina - Wandi	2011	M	8
Casuarina - Wandi	2016	F	32
Casuarina - Wandi	2016	M	19
Applecross - Ardross	2006	F	81
Applecross - Ardross	2006	M	48
Applecross - Ardross	2011	F	95
Applecross - Ardross	2011	M	63
Applecross - Ardross	2016	F	109
Applecross - Ardross	2016	M	66
Bateman	2006	F	23
Bateman	2006	M	22
Bateman	2011	F	21
Bateman	2011	M	19
Bateman	2016	F	41
Bateman	2016	M	20
Bicton - Palmyra	2006	F	33
Bicton - Palmyra	2006	M	22
Bicton - Palmyra	2011	F	56
Bicton - Palmyra	2011	M	47
Bicton - Palmyra	2016	F	54
Bicton - Palmyra	2016	M	42
Booragoon	2006	F	79
Booragoon	2006	M	56
Booragoon	2011	F	88
Booragoon	2011	M	93
Booragoon	2016	F	146
Booragoon	2016	M	85
Bull Creek	2006	F	50
Bull Creek	2006	M	31
Bull Creek	2011	F	48
Bull Creek	2011	M	56
Bull Creek	2016	F	82
Bull Creek	2016	M	51
Leeming	2006	F	47
Leeming	2006	M	35
Leeming	2011	F	49
Leeming	2011	M	33
Leeming	2016	F	52
Leeming	2016	M	35
Melville	2006	F	53
Melville	2006	M	31
Melville	2011	F	58
Melville	2011	M	37
Melville	2016	F	63
Melville	2016	M	55
Murdoch - Kardinya	2006	F	204
Murdoch - Kardinya	2006	M	109
Murdoch - Kardinya	2011	F	149
Murdoch - Kardinya	2011	M	126
Murdoch - Kardinya	2016	F	183
Murdoch - Kardinya	2016	M	114
Willagee	2006	F	11
Willagee	2006	M	10
Willagee	2011	F	22
Willagee	2011	M	24
Willagee	2016	F	24
Willagee	2016	M	11
Winthrop	2006	F	64
Winthrop	2006	M	49
Winthrop	2011	F	36
Winthrop	2011	M	35
Winthrop	2016	F	56
Winthrop	2016	M	43
Baldivis	2006	F	30
Baldivis	2006	M	23
Baldivis	2011	F	46
Baldivis	2011	M	34
Baldivis	2016	F	138
Baldivis	2016	M	83
Cooloongup	2006	F	11
Cooloongup	2006	M	10
Cooloongup	2011	F	13
Cooloongup	2011	M	10
Cooloongup	2016	F	14
Cooloongup	2016	M	12
Port Kennedy	2006	F	37
Port Kennedy	2006	M	20
Port Kennedy	2011	F	35
Port Kennedy	2011	M	27
Port Kennedy	2016	F	47
Port Kennedy	2016	M	21
Rockingham	2006	F	40
Rockingham	2006	M	33
Rockingham	2011	F	65
Rockingham	2011	M	81
Rockingham	2016	F	60
Rockingham	2016	M	73
Rockingham Lakes	2006	F	0
Rockingham Lakes	2006	M	0
Rockingham Lakes	2011	F	0
Rockingham Lakes	2011	M	0
Rockingham Lakes	2016	F	0
Rockingham Lakes	2016	M	0
Safety Bay - Shoalwater	2006	F	29
Safety Bay - Shoalwater	2006	M	21
Safety Bay - Shoalwater	2011	F	38
Safety Bay - Shoalwater	2011	M	26
Safety Bay - Shoalwater	2016	F	18
Safety Bay - Shoalwater	2016	M	27
Singleton - Golden Bay - Secret Harbour	2006	F	23
Singleton - Golden Bay - Secret Harbour	2006	M	12
Singleton - Golden Bay - Secret Harbour	2011	F	45
Singleton - Golden Bay - Secret Harbour	2011	M	27
Singleton - Golden Bay - Secret Harbour	2016	F	60
Singleton - Golden Bay - Secret Harbour	2016	M	45
Waikiki	2006	F	27
Waikiki	2006	M	16
Waikiki	2011	F	26
Waikiki	2011	M	18
Waikiki	2016	F	30
Waikiki	2016	M	25
Warnbro	2006	F	28
Warnbro	2006	M	15
Warnbro	2011	F	24
Warnbro	2011	M	14
Warnbro	2016	F	26
Warnbro	2016	M	23
Albany	2006	F	67
Albany	2006	M	65
Albany	2011	F	56
Albany	2011	M	55
Albany	2016	F	127
Albany	2016	M	108
Albany Region	2006	F	9
Albany Region	2006	M	3
Albany Region	2011	F	6
Albany Region	2011	M	7
Albany Region	2016	F	13
Albany Region	2016	M	7
Bayonet Head - Lower King	2006	F	11
Bayonet Head - Lower King	2006	M	0
Bayonet Head - Lower King	2011	F	8
Bayonet Head - Lower King	2011	M	6
Bayonet Head - Lower King	2016	F	12
Bayonet Head - Lower King	2016	M	3
Denmark	2006	F	14
Denmark	2006	M	13
Denmark	2011	F	20
Denmark	2011	M	19
Denmark	2016	F	11
Denmark	2016	M	18
Gnowangerup	2006	F	11
Gnowangerup	2006	M	8
Gnowangerup	2011	F	11
Gnowangerup	2011	M	14
Gnowangerup	2016	F	11
Gnowangerup	2016	M	7
Katanning	2006	F	4
Katanning	2006	M	6
Katanning	2011	F	10
Katanning	2011	M	0
Katanning	2016	F	15
Katanning	2016	M	14
Kojonup	2006	F	12
Kojonup	2006	M	12
Kojonup	2011	F	24
Kojonup	2011	M	28
Kojonup	2016	F	12
Kojonup	2016	M	15
Little Grove - Elleker	2006	F	7
Little Grove - Elleker	2006	M	0
Little Grove - Elleker	2011	F	4
Little Grove - Elleker	2011	M	3
Little Grove - Elleker	2016	F	14
Little Grove - Elleker	2016	M	5
McKail - Willyung	2006	F	17
McKail - Willyung	2006	M	31
McKail - Willyung	2011	F	13
McKail - Willyung	2011	M	11
McKail - Willyung	2016	F	23
McKail - Willyung	2016	M	13
Plantagenet	2006	F	7
Plantagenet	2006	M	9
Plantagenet	2011	F	15
Plantagenet	2011	M	8
Plantagenet	2016	F	10
Plantagenet	2016	M	11
Stirling Range National Park	2006	F	0
Stirling Range National Park	2006	M	0
Stirling Range National Park	2011	F	0
Stirling Range National Park	2011	M	0
Stirling Range National Park	2016	F	0
Stirling Range National Park	2016	M	0
Chittering	2006	F	19
Chittering	2006	M	20
Chittering	2011	F	18
Chittering	2011	M	7
Chittering	2016	F	10
Chittering	2016	M	7
Cunderdin	2006	F	10
Cunderdin	2006	M	0
Cunderdin	2011	F	6
Cunderdin	2011	M	8
Cunderdin	2016	F	8
Cunderdin	2016	M	8
Dowerin	2006	F	3
Dowerin	2006	M	12
Dowerin	2011	F	13
Dowerin	2011	M	14
Dowerin	2016	F	6
Dowerin	2016	M	4
Gingin - Dandaragan	2006	F	76
Gingin - Dandaragan	2006	M	71
Gingin - Dandaragan	2011	F	86
Gingin - Dandaragan	2011	M	115
Gingin - Dandaragan	2016	F	141
Gingin - Dandaragan	2016	M	115
Merredin	2006	F	5
Merredin	2006	M	137
Merredin	2011	F	12
Merredin	2011	M	32
Merredin	2016	F	20
Merredin	2016	M	55
Moora	2006	F	18
Moora	2006	M	21
Moora	2011	F	29
Moora	2011	M	23
Moora	2016	F	21
Moora	2016	M	31
Mukinbudin	2006	F	15
Mukinbudin	2006	M	17
Mukinbudin	2011	F	11
Mukinbudin	2011	M	18
Mukinbudin	2016	F	19
Mukinbudin	2016	M	21
Northam	2006	F	20
Northam	2006	M	35
Northam	2011	F	19
Northam	2011	M	20
Northam	2016	F	19
Northam	2016	M	21
Toodyay	2006	F	5
Toodyay	2006	M	3
Toodyay	2011	F	17
Toodyay	2011	M	8
Toodyay	2016	F	7
Toodyay	2016	M	3
York - Beverley	2006	F	9
York - Beverley	2006	M	11
York - Beverley	2011	F	10
York - Beverley	2011	M	12
York - Beverley	2016	F	16
York - Beverley	2016	M	17
Brookton	2006	F	7
Brookton	2006	M	0
Brookton	2011	F	7
Brookton	2011	M	5
Brookton	2016	F	5
Brookton	2016	M	4
Kulin	2006	F	20
Kulin	2006	M	22
Kulin	2011	F	23
Kulin	2011	M	29
Kulin	2016	F	23
Kulin	2016	M	18
Murray	2006	F	3
Murray	2006	M	3
Murray	2011	F	4
Murray	2011	M	15
Murray	2016	F	10
Murray	2016	M	8
Narrogin	2006	F	11
Narrogin	2006	M	7
Narrogin	2011	F	10
Narrogin	2011	M	4
Narrogin	2016	F	10
Narrogin	2016	M	11
Wagin	2006	F	15
Wagin	2006	M	9
Wagin	2011	F	27
Wagin	2011	M	15
Wagin	2016	F	8
Wagin	2016	M	18
Broome	2006	F	310
Broome	2006	M	269
Broome	2011	F	274
Broome	2011	M	279
Broome	2016	F	322
Broome	2016	M	255
Derby - West Kimberley	2006	F	51
Derby - West Kimberley	2006	M	52
Derby - West Kimberley	2011	F	111
Derby - West Kimberley	2011	M	88
Derby - West Kimberley	2016	F	91
Derby - West Kimberley	2016	M	85
Halls Creek	2006	F	32
Halls Creek	2006	M	30
Halls Creek	2011	F	53
Halls Creek	2011	M	64
Halls Creek	2016	F	58
Halls Creek	2016	M	76
Kununurra	2006	F	183
Kununurra	2006	M	177
Kununurra	2011	F	186
Kununurra	2011	M	211
Kununurra	2016	F	159
Kununurra	2016	M	188
Roebuck	2006	F	16
Roebuck	2006	M	17
Roebuck	2011	F	68
Roebuck	2011	M	74
Roebuck	2016	F	42
Roebuck	2016	M	38
East Pilbara	2006	F	23
East Pilbara	2006	M	33
East Pilbara	2011	F	26
East Pilbara	2011	M	76
East Pilbara	2016	F	19
East Pilbara	2016	M	78
Newman	2006	F	8
Newman	2006	M	23
Newman	2011	F	21
Newman	2011	M	32
Newman	2016	F	29
Newman	2016	M	28
Port Hedland	2006	F	44
Port Hedland	2006	M	66
Port Hedland	2011	F	33
Port Hedland	2011	M	56
Port Hedland	2016	F	31
Port Hedland	2016	M	55
South Hedland	2006	F	18
South Hedland	2006	M	30
South Hedland	2011	F	42
South Hedland	2011	M	51
South Hedland	2016	F	54
South Hedland	2016	M	49
Ashburton (WA)	2006	F	41
Ashburton (WA)	2006	M	63
Ashburton (WA)	2011	F	48
Ashburton (WA)	2011	M	127
Ashburton (WA)	2016	F	107
Ashburton (WA)	2016	M	413
Karratha	2006	F	46
Karratha	2006	M	80
Karratha	2011	F	90
Karratha	2011	M	175
Karratha	2016	F	102
Karratha	2016	M	116
Roebourne	2006	F	17
Roebourne	2006	M	20
Roebourne	2011	F	17
Roebourne	2011	M	76
Roebourne	2016	F	18
Roebourne	2016	M	48
Esperance	2006	F	25
Esperance	2006	M	27
Esperance	2011	F	24
Esperance	2011	M	27
Esperance	2016	F	32
Esperance	2016	M	21
Esperance Region	2006	F	7
Esperance Region	2006	M	36
Esperance Region	2011	F	21
Esperance Region	2011	M	22
Esperance Region	2016	F	15
Esperance Region	2016	M	5
Carnarvon	2006	F	47
Carnarvon	2006	M	49
Carnarvon	2011	F	61
Carnarvon	2011	M	70
Carnarvon	2016	F	64
Carnarvon	2016	M	45
Exmouth	2006	F	269
Exmouth	2006	M	216
Exmouth	2011	F	246
Exmouth	2011	M	176
Exmouth	2016	F	249
Exmouth	2016	M	203
Boulder	2006	F	11
Boulder	2006	M	9
Boulder	2011	F	22
Boulder	2011	M	9
Boulder	2016	F	19
Boulder	2016	M	13
Kalgoorlie	2006	F	46
Kalgoorlie	2006	M	90
Kalgoorlie	2011	F	56
Kalgoorlie	2011	M	102
Kalgoorlie	2016	F	54
Kalgoorlie	2016	M	44
Kalgoorlie - North	2006	F	13
Kalgoorlie - North	2006	M	16
Kalgoorlie - North	2011	F	20
Kalgoorlie - North	2011	M	26
Kalgoorlie - North	2016	F	33
Kalgoorlie - North	2016	M	23
Kalgoorlie Airport	2006	F	0
Kalgoorlie Airport	2006	M	0
Kalgoorlie Airport	2011	F	0
Kalgoorlie Airport	2011	M	0
Kalgoorlie Airport	2016	F	0
Kalgoorlie Airport	2016	M	0
Kambalda - Coolgardie - Norseman	2006	F	22
Kambalda - Coolgardie - Norseman	2006	M	38
Kambalda - Coolgardie - Norseman	2011	F	34
Kambalda - Coolgardie - Norseman	2011	M	36
Kambalda - Coolgardie - Norseman	2016	F	23
Kambalda - Coolgardie - Norseman	2016	M	27
Leinster - Leonora	2006	F	8
Leinster - Leonora	2006	M	24
Leinster - Leonora	2011	F	16
Leinster - Leonora	2011	M	27
Leinster - Leonora	2016	F	16
Leinster - Leonora	2016	M	42
Trafalgar (WA)	2006	F	0
Trafalgar (WA)	2006	M	0
Trafalgar (WA)	2011	F	0
Trafalgar (WA)	2011	M	0
Trafalgar (WA)	2016	F	0
Trafalgar (WA)	2016	M	0
Geraldton	2006	F	40
Geraldton	2006	M	33
Geraldton	2011	F	51
Geraldton	2011	M	55
Geraldton	2016	F	98
Geraldton	2016	M	62
Geraldton - East	2006	F	16
Geraldton - East	2006	M	6
Geraldton - East	2011	F	8
Geraldton - East	2011	M	5
Geraldton - East	2016	F	16
Geraldton - East	2016	M	10
Geraldton - North	2006	F	9
Geraldton - North	2006	M	5
Geraldton - North	2011	F	10
Geraldton - North	2011	M	11
Geraldton - North	2016	F	19
Geraldton - North	2016	M	7
Geraldton - South	2006	F	14
Geraldton - South	2006	M	10
Geraldton - South	2011	F	32
Geraldton - South	2011	M	31
Geraldton - South	2016	F	44
Geraldton - South	2016	M	20
Irwin	2006	F	24
Irwin	2006	M	22
Irwin	2011	F	21
Irwin	2011	M	38
Irwin	2016	F	6
Irwin	2016	M	9
Meekatharra	2006	F	23
Meekatharra	2006	M	37
Meekatharra	2011	F	41
Meekatharra	2011	M	46
Meekatharra	2016	F	26
Meekatharra	2016	M	39
Morawa	2006	F	14
Morawa	2006	M	7
Morawa	2011	F	31
Morawa	2011	M	44
Morawa	2016	F	29
Morawa	2016	M	30
Northampton - Mullewa - Greenough	2006	F	83
Northampton - Mullewa - Greenough	2006	M	72
Northampton - Mullewa - Greenough	2011	F	73
Northampton - Mullewa - Greenough	2011	M	61
Northampton - Mullewa - Greenough	2016	F	109
Northampton - Mullewa - Greenough	2016	M	103
Migratory - Offshore - Shipping (WA)	2006	F	118
Migratory - Offshore - Shipping (WA)	2006	M	262
Migratory - Offshore - Shipping (WA)	2011	F	25
Migratory - Offshore - Shipping (WA)	2011	M	434
Migratory - Offshore - Shipping (WA)	2016	F	102
Migratory - Offshore - Shipping (WA)	2016	M	359
No usual address (WA)	2006	F	0
No usual address (WA)	2006	M	0
No usual address (WA)	2011	F	0
No usual address (WA)	2011	M	0
No usual address (WA)	2016	F	0
No usual address (WA)	2016	M	0
Bridgewater - Gagebrook	2006	F	3
Bridgewater - Gagebrook	2006	M	3
Bridgewater - Gagebrook	2011	F	5
Bridgewater - Gagebrook	2011	M	0
Bridgewater - Gagebrook	2016	F	3
Bridgewater - Gagebrook	2016	M	0
Brighton - Pontville	2006	F	0
Brighton - Pontville	2006	M	0
Brighton - Pontville	2011	F	0
Brighton - Pontville	2011	M	0
Brighton - Pontville	2016	F	6
Brighton - Pontville	2016	M	3
Old Beach - Otago	2006	F	0
Old Beach - Otago	2006	M	0
Old Beach - Otago	2011	F	0
Old Beach - Otago	2011	M	0
Old Beach - Otago	2016	F	3
Old Beach - Otago	2016	M	0
Bellerive - Rosny	2006	F	16
Bellerive - Rosny	2006	M	11
Bellerive - Rosny	2011	F	18
Bellerive - Rosny	2011	M	10
Bellerive - Rosny	2016	F	25
Bellerive - Rosny	2016	M	10
Cambridge	2006	F	13
Cambridge	2006	M	11
Cambridge	2011	F	21
Cambridge	2011	M	9
Cambridge	2016	F	12
Cambridge	2016	M	15
Geilston Bay - Risdon	2006	F	5
Geilston Bay - Risdon	2006	M	3
Geilston Bay - Risdon	2011	F	7
Geilston Bay - Risdon	2011	M	3
Geilston Bay - Risdon	2016	F	10
Geilston Bay - Risdon	2016	M	3
Howrah - Tranmere	2006	F	21
Howrah - Tranmere	2006	M	8
Howrah - Tranmere	2011	F	21
Howrah - Tranmere	2011	M	3
Howrah - Tranmere	2016	F	18
Howrah - Tranmere	2016	M	16
Lindisfarne - Rose Bay	2006	F	16
Lindisfarne - Rose Bay	2006	M	19
Lindisfarne - Rose Bay	2011	F	8
Lindisfarne - Rose Bay	2011	M	10
Lindisfarne - Rose Bay	2016	F	19
Lindisfarne - Rose Bay	2016	M	9
Mornington - Warrane	2006	F	3
Mornington - Warrane	2006	M	0
Mornington - Warrane	2011	F	4
Mornington - Warrane	2011	M	7
Mornington - Warrane	2016	F	5
Mornington - Warrane	2016	M	0
Risdon Vale	2006	F	0
Risdon Vale	2006	M	0
Risdon Vale	2011	F	3
Risdon Vale	2011	M	0
Risdon Vale	2016	F	3
Risdon Vale	2016	M	0
Rokeby	2006	F	0
Rokeby	2006	M	0
Rokeby	2011	F	4
Rokeby	2011	M	0
Rokeby	2016	F	5
Rokeby	2016	M	3
South Arm	2006	F	3
South Arm	2006	M	3
South Arm	2011	F	3
South Arm	2011	M	3
South Arm	2016	F	0
South Arm	2016	M	0
Austins Ferry - Granton	2006	F	3
Austins Ferry - Granton	2006	M	0
Austins Ferry - Granton	2011	F	5
Austins Ferry - Granton	2011	M	4
Austins Ferry - Granton	2016	F	0
Austins Ferry - Granton	2016	M	0
Berriedale - Chigwell	2006	F	0
Berriedale - Chigwell	2006	M	7
Berriedale - Chigwell	2011	F	7
Berriedale - Chigwell	2011	M	6
Berriedale - Chigwell	2016	F	6
Berriedale - Chigwell	2016	M	11
Claremont (Tas.)	2006	F	0
Claremont (Tas.)	2006	M	0
Claremont (Tas.)	2011	F	6
Claremont (Tas.)	2011	M	4
Claremont (Tas.)	2016	F	5
Claremont (Tas.)	2016	M	9
Derwent Park - Lutana	2006	F	3
Derwent Park - Lutana	2006	M	0
Derwent Park - Lutana	2011	F	14
Derwent Park - Lutana	2011	M	6
Derwent Park - Lutana	2016	F	15
Derwent Park - Lutana	2016	M	12
Glenorchy	2006	F	3
Glenorchy	2006	M	9
Glenorchy	2011	F	6
