SA2_NAME16	Year	Sex	unemployment
Burpengary - East	2011	F	3.6
Burpengary - East	2011	M	4.4
Burpengary - East	2016	F	5.5
Burpengary - East	2016	M	6
Caboolture	2006	F	10.4
Caboolture	2006	M	7
Caboolture	2011	F	9.7
Caboolture	2011	M	10.6
Caboolture	2016	F	12.2
Caboolture	2016	M	12
Caboolture - South	2006	F	8.4
Caboolture - South	2006	M	6.8
Caboolture - South	2011	F	11.5
Caboolture - South	2011	M	9.8
Caboolture - South	2016	F	12.8
Caboolture - South	2016	M	12.1
Elimbah	2006	F	4
Elimbah	2006	M	4.3
Elimbah	2011	F	4.2
Elimbah	2011	M	4.7
Elimbah	2016	F	7.6
Elimbah	2016	M	6
Morayfield - East	2006	F	8.3
Morayfield - East	2006	M	5.5
Morayfield - East	2011	F	7.7
Morayfield - East	2011	M	8
Morayfield - East	2016	F	10.9
Morayfield - East	2016	M	9.9
Wamuran	2006	F	3.1
Wamuran	2006	M	3
Wamuran	2011	F	5.3
Wamuran	2011	M	4.9
Wamuran	2016	F	5.1
Wamuran	2016	M	5.8
Kilcoy	2006	F	6.1
Kilcoy	2006	M	3.7
Kilcoy	2011	F	5.2
Kilcoy	2011	M	4.8
Kilcoy	2016	F	7.2
Kilcoy	2016	M	6.5
Woodford - D'Aguilar	2006	F	4.2
Woodford - D'Aguilar	2006	M	4.4
Woodford - D'Aguilar	2011	F	4.9
Woodford - D'Aguilar	2011	M	4.8
Woodford - D'Aguilar	2016	F	6.1
Woodford - D'Aguilar	2016	M	6.3
Burpengary	2006	F	4.9
Burpengary	2006	M	3.1
Burpengary	2011	F	6.8
Burpengary	2011	M	5.9
Burpengary	2016	F	7.1
Burpengary	2016	M	7.4
Deception Bay	2006	F	8.1
Deception Bay	2006	M	6.7
Deception Bay	2011	F	8.9
Deception Bay	2011	M	9.2
Deception Bay	2016	F	11.5
Deception Bay	2016	M	11.1
Morayfield	2006	F	4.4
Morayfield	2006	M	3.1
Morayfield	2011	F	4.8
Morayfield	2011	M	5.1
Morayfield	2016	F	6.3
Morayfield	2016	M	6.4
Narangba	2006	F	5.2
Narangba	2006	M	3.8
Narangba	2011	F	5.3
Narangba	2011	M	5.1
Narangba	2016	F	6.7
Narangba	2016	M	6.7
Upper Caboolture	2006	F	4.1
Upper Caboolture	2006	M	3.8
Upper Caboolture	2011	F	4.8
Upper Caboolture	2011	M	5.3
Upper Caboolture	2016	F	4.8
Upper Caboolture	2016	M	6.1
Clontarf	2006	F	5.9
Clontarf	2006	M	6.2
Clontarf	2011	F	6
Clontarf	2011	M	7.8
Clontarf	2016	F	6.5
Clontarf	2016	M	8.5
Margate - Woody Point	2006	F	6.8
Margate - Woody Point	2006	M	7.2
Margate - Woody Point	2011	F	8.3
Margate - Woody Point	2011	M	7.4
Margate - Woody Point	2016	F	9.6
Margate - Woody Point	2016	M	10.4
Redcliffe	2006	F	7.3
Redcliffe	2006	M	7.8
Redcliffe	2011	F	6
Redcliffe	2011	M	7.4
Redcliffe	2016	F	10
Redcliffe	2016	M	9.4
Rothwell - Kippa-Ring	2006	F	5.8
Rothwell - Kippa-Ring	2006	M	4.9
Rothwell - Kippa-Ring	2011	F	7.5
Rothwell - Kippa-Ring	2011	M	7.5
Rothwell - Kippa-Ring	2016	F	8.7
Rothwell - Kippa-Ring	2016	M	8.8
Scarborough - Newport - Moreton Island	2006	F	4.8
Scarborough - Newport - Moreton Island	2006	M	4.5
Scarborough - Newport - Moreton Island	2011	F	5.4
Scarborough - Newport - Moreton Island	2011	M	5.7
Scarborough - Newport - Moreton Island	2016	F	6.5
Scarborough - Newport - Moreton Island	2016	M	6.4
Albany Creek	2006	F	2.8
Albany Creek	2006	M	2.4
Albany Creek	2011	F	3.5
Albany Creek	2011	M	4.2
Albany Creek	2016	F	4.3
Albany Creek	2016	M	5
Cashmere	2006	F	3.2
Cashmere	2006	M	2.3
Cashmere	2011	F	4.1
Cashmere	2011	M	3.3
Cashmere	2016	F	5.2
Cashmere	2016	M	4.7
Dayboro	2006	F	3
Dayboro	2006	M	2.2
Dayboro	2011	F	4
Dayboro	2011	M	4.2
Dayboro	2016	F	3.7
Dayboro	2016	M	5.1
Eatons Hill	2006	F	2.5
Eatons Hill	2006	M	1.6
Eatons Hill	2011	F	3.5
Eatons Hill	2011	M	3.4
Eatons Hill	2016	F	4.7
Eatons Hill	2016	M	5
The Hills District	2006	F	2.4
The Hills District	2006	M	2.4
The Hills District	2011	F	3.9
The Hills District	2011	M	4.1
The Hills District	2016	F	4.1
The Hills District	2016	M	5.4
Samford Valley	2006	F	2.6
Samford Valley	2006	M	2.6
Samford Valley	2011	F	4.1
Samford Valley	2011	M	4
Samford Valley	2016	F	4.3
Samford Valley	2016	M	4.9
Dakabin - Kallangur	2006	F	5.9
Dakabin - Kallangur	2006	M	4
Dakabin - Kallangur	2011	F	6.8
Dakabin - Kallangur	2011	M	5.8
Dakabin - Kallangur	2016	F	9.2
Dakabin - Kallangur	2016	M	8.6
Murrumba Downs - Griffin	2006	F	2.7
Murrumba Downs - Griffin	2006	M	2.1
Murrumba Downs - Griffin	2011	F	4.3
Murrumba Downs - Griffin	2011	M	3.9
Murrumba Downs - Griffin	2016	F	7
Murrumba Downs - Griffin	2016	M	5.6
North Lakes - Mango Hill	2006	F	4.4
North Lakes - Mango Hill	2006	M	2.5
North Lakes - Mango Hill	2011	F	6.1
North Lakes - Mango Hill	2011	M	4.1
North Lakes - Mango Hill	2016	F	8.3
North Lakes - Mango Hill	2016	M	6.5
Bray Park	2006	F	4.4
Bray Park	2006	M	3.9
Bray Park	2011	F	5.5
Bray Park	2011	M	5.3
Bray Park	2016	F	8.6
Bray Park	2016	M	7.1
Lawnton	2006	F	6.4
Lawnton	2006	M	4.8
Lawnton	2011	F	6.6
Lawnton	2011	M	8.7
Lawnton	2016	F	9.4
Lawnton	2016	M	9
Petrie	2006	F	3.6
Petrie	2006	M	3.9
Petrie	2011	F	5.4
Petrie	2011	M	5.4
Petrie	2016	F	7.2
Petrie	2016	M	7.7
Strathpine - Brendale	2006	F	5.6
Strathpine - Brendale	2006	M	4.2
Strathpine - Brendale	2011	F	6.3
Strathpine - Brendale	2011	M	7
Strathpine - Brendale	2016	F	8.4
Strathpine - Brendale	2016	M	8.5
Aurukun	2006	F	9.5
Aurukun	2006	M	7.1
Aurukun	2011	F	23.6
Aurukun	2011	M	23.2
Aurukun	2016	F	38.5
Aurukun	2016	M	35.7
Cape York	2006	F	6
Cape York	2006	M	6.3
Cape York	2011	F	11.3
Cape York	2011	M	13.7
Cape York	2016	F	14.9
Cape York	2016	M	16.4
Croydon - Etheridge	2006	F	4.3
Croydon - Etheridge	2006	M	5.8
Croydon - Etheridge	2011	F	4.5
Croydon - Etheridge	2011	M	3.4
Croydon - Etheridge	2016	F	5.4
Croydon - Etheridge	2016	M	7.7
Kowanyama - Pormpuraaw	2006	F	2.6
Kowanyama - Pormpuraaw	2006	M	3.3
Kowanyama - Pormpuraaw	2011	F	19.6
Kowanyama - Pormpuraaw	2011	M	11.5
Kowanyama - Pormpuraaw	2016	F	31.3
Kowanyama - Pormpuraaw	2016	M	29.4
Northern Peninsula	2006	F	5.5
Northern Peninsula	2006	M	5.9
Northern Peninsula	2011	F	6.7
Northern Peninsula	2011	M	9
Northern Peninsula	2016	F	16.8
Northern Peninsula	2016	M	24.4
Tablelands	2006	F	3.8
Tablelands	2006	M	5
Tablelands	2011	F	4.8
Tablelands	2011	M	6.2
Tablelands	2016	F	6.6
Tablelands	2016	M	8.4
Torres	2006	F	4.7
Torres	2006	M	5.9
Torres	2011	F	3.6
Torres	2011	M	6.5
Torres	2016	F	6.9
Torres	2016	M	8.4
Torres Strait Islands	2006	F	4.9
Torres Strait Islands	2006	M	3
Torres Strait Islands	2011	F	8.8
Torres Strait Islands	2011	M	6.4
Torres Strait Islands	2016	F	12.6
Torres Strait Islands	2016	M	17.8
Weipa	2006	F	0.9
Weipa	2006	M	1.5
Weipa	2011	F	3.6
Weipa	2011	M	2
Weipa	2016	F	2.7
Weipa	2016	M	2
Carpentaria	2006	F	6.1
Carpentaria	2006	M	3.8
Carpentaria	2011	F	9.4
Carpentaria	2011	M	8.8
Carpentaria	2016	F	12.6
Carpentaria	2016	M	14.8
Mount Isa	2006	F	4.1
Mount Isa	2006	M	3.8
Mount Isa	2011	F	4.6
Mount Isa	2011	M	4.1
Mount Isa	2016	F	6.2
Mount Isa	2016	M	6
Mount Isa Region	2006	F	3
Mount Isa Region	2006	M	3.1
Mount Isa Region	2011	F	5.9
Mount Isa Region	2011	M	3.7
Mount Isa Region	2016	F	4.3
Mount Isa Region	2016	M	4.8
Northern Highlands	2006	F	2
Northern Highlands	2006	M	1.7
Northern Highlands	2011	F	2.9
Northern Highlands	2011	M	2
Northern Highlands	2016	F	3.3
Northern Highlands	2016	M	3
Barcaldine - Blackall	2006	F	3.5
Barcaldine - Blackall	2006	M	2.3
Barcaldine - Blackall	2011	F	2.6
Barcaldine - Blackall	2011	M	2.3
Barcaldine - Blackall	2016	F	2.9
Barcaldine - Blackall	2016	M	3.2
Charleville	2006	F	2.7
Charleville	2006	M	2.2
Charleville	2011	F	5.1
Charleville	2011	M	4.4
Charleville	2016	F	4.1
Charleville	2016	M	5.9
Far Central West	2006	F	3.3
Far Central West	2006	M	3.8
Far Central West	2011	F	3.1
Far Central West	2011	M	3.8
Far Central West	2016	F	3.6
Far Central West	2016	M	4.7
Far South West	2006	F	5.6
Far South West	2006	M	5.1
Far South West	2011	F	4.5
Far South West	2011	M	4.3
Far South West	2016	F	3.1
Far South West	2016	M	5.1
Longreach	2006	F	3.1
Longreach	2006	M	2.6
Longreach	2011	F	2.5
Longreach	2011	M	2.2
Longreach	2016	F	2.6
Longreach	2016	M	4.6
Buderim - North	2006	F	5.1
Buderim - North	2006	M	4.2
Buderim - North	2011	F	5.8
Buderim - North	2011	M	6.2
Buderim - North	2016	F	6.5
Buderim - North	2016	M	7.4
Buderim - South	2006	F	5.3
Buderim - South	2006	M	4.3
Buderim - South	2011	F	5.6
Buderim - South	2011	M	5.7
Buderim - South	2016	F	6.5
Buderim - South	2016	M	6.6
Mountain Creek	2006	F	6.3
Mountain Creek	2006	M	4.6
Mountain Creek	2011	F	6.4
Mountain Creek	2011	M	7.4
Mountain Creek	2016	F	7.3
Mountain Creek	2016	M	6.8
Sippy Downs	2006	F	9.6
Sippy Downs	2006	M	7
Sippy Downs	2011	F	10.1
Sippy Downs	2011	M	8.1
Sippy Downs	2016	F	10.5
Sippy Downs	2016	M	9.5
Aroona - Currimundi	2006	F	6.8
Aroona - Currimundi	2006	M	4.9
Aroona - Currimundi	2011	F	6.5
Aroona - Currimundi	2011	M	7.5
Aroona - Currimundi	2016	F	6.3
Aroona - Currimundi	2016	M	6.9
Buddina - Minyama	2006	F	4.8
Buddina - Minyama	2006	M	5.2
Buddina - Minyama	2011	F	7.3
Buddina - Minyama	2011	M	7.1
Buddina - Minyama	2016	F	7.3
Buddina - Minyama	2016	M	7.2
Caloundra - Kings Beach	2006	F	8.2
Caloundra - Kings Beach	2006	M	7.9
Caloundra - Kings Beach	2011	F	7.8
Caloundra - Kings Beach	2011	M	9.8
Caloundra - Kings Beach	2016	F	9.6
Caloundra - Kings Beach	2016	M	9.6
Caloundra - West	2006	F	5.6
Caloundra - West	2006	M	4.2
Caloundra - West	2011	F	6.7
Caloundra - West	2011	M	6.6
Caloundra - West	2016	F	7.4
Caloundra - West	2016	M	6.4
Golden Beach - Pelican Waters	2006	F	7.2
Golden Beach - Pelican Waters	2006	M	4.4
Golden Beach - Pelican Waters	2011	F	7.2
Golden Beach - Pelican Waters	2011	M	7.3
Golden Beach - Pelican Waters	2016	F	6
Golden Beach - Pelican Waters	2016	M	7
Moffat Beach - Battery Hill	2006	F	7.1
Moffat Beach - Battery Hill	2006	M	7.6
Moffat Beach - Battery Hill	2011	F	6.5
Moffat Beach - Battery Hill	2011	M	8.2
Moffat Beach - Battery Hill	2016	F	6.5
Moffat Beach - Battery Hill	2016	M	8.3
Parrearra - Warana	2006	F	4.9
Parrearra - Warana	2006	M	5.4
Parrearra - Warana	2011	F	5.9
Parrearra - Warana	2011	M	7.2
Parrearra - Warana	2016	F	6.6
Parrearra - Warana	2016	M	7.3
Wurtulla - Birtinya	2006	F	5.7
Wurtulla - Birtinya	2006	M	4.8
Wurtulla - Birtinya	2011	F	6.2
Wurtulla - Birtinya	2011	M	7.5
Wurtulla - Birtinya	2016	F	6.2
Wurtulla - Birtinya	2016	M	7
Coolum Beach	2006	F	6.5
Coolum Beach	2006	M	6.4
Coolum Beach	2011	F	7
Coolum Beach	2011	M	7.6
Coolum Beach	2016	F	6.6
Coolum Beach	2016	M	6.8
Marcoola - Mudjimba	2006	F	6
Marcoola - Mudjimba	2006	M	5.5
Marcoola - Mudjimba	2011	F	8
Marcoola - Mudjimba	2011	M	7.2
Marcoola - Mudjimba	2016	F	7.2
Marcoola - Mudjimba	2016	M	7.2
Maroochydore - Kuluin	2006	F	7.3
Maroochydore - Kuluin	2006	M	5.9
Maroochydore - Kuluin	2011	F	7.5
Maroochydore - Kuluin	2011	M	8.1
Maroochydore - Kuluin	2016	F	6.6
Maroochydore - Kuluin	2016	M	7.7
Mooloolaba - Alexandra Headland	2006	F	6
Mooloolaba - Alexandra Headland	2006	M	6
Mooloolaba - Alexandra Headland	2011	F	7
Mooloolaba - Alexandra Headland	2011	M	8.4
Mooloolaba - Alexandra Headland	2016	F	6.9
Mooloolaba - Alexandra Headland	2016	M	7.7
Noosa Heads	2006	F	5.1
Noosa Heads	2006	M	5.6
Noosa Heads	2011	F	5.9
Noosa Heads	2011	M	7.8
Noosa Heads	2016	F	4.6
Noosa Heads	2016	M	5.3
Noosaville	2006	F	5.7
Noosaville	2006	M	5.3
Noosaville	2011	F	5.6
Noosaville	2011	M	7.1
Noosaville	2016	F	6.6
Noosaville	2016	M	7.2
Sunshine Beach	2006	F	6.3
Sunshine Beach	2006	M	5.2
Sunshine Beach	2011	F	7.2
Sunshine Beach	2011	M	8.5
Sunshine Beach	2016	F	5.5
Sunshine Beach	2016	M	5.8
Tewantin	2006	F	7
Tewantin	2006	M	6.5
Tewantin	2011	F	6.6
Tewantin	2011	M	8.2
Tewantin	2016	F	6.5
Tewantin	2016	M	8.5
Peregian Beach - Marcus Beach	2006	F	6.7
Peregian Beach - Marcus Beach	2006	M	5
Peregian Beach - Marcus Beach	2011	F	7.2
Peregian Beach - Marcus Beach	2011	M	8
Peregian Beach - Marcus Beach	2016	F	5.5
Peregian Beach - Marcus Beach	2016	M	7.4
Peregian Springs	2006	F	5.8
Peregian Springs	2006	M	3.8
Peregian Springs	2011	F	7
Peregian Springs	2011	M	4.7
Peregian Springs	2016	F	6.8
Peregian Springs	2016	M	5.8
Beerwah	2006	F	5.8
Beerwah	2006	M	4.8
Beerwah	2011	F	7.4
Beerwah	2011	M	5.8
Beerwah	2016	F	7.2
Beerwah	2016	M	6.6
Caloundra Hinterland	2006	F	5.4
Caloundra Hinterland	2006	M	5.1
Caloundra Hinterland	2011	F	5.6
Caloundra Hinterland	2011	M	8.2
Caloundra Hinterland	2016	F	7.1
Caloundra Hinterland	2016	M	7.2
Glass House Mountains	2006	F	4.9
Glass House Mountains	2006	M	5.3
Glass House Mountains	2011	F	6.1
Glass House Mountains	2011	M	6.1
Glass House Mountains	2016	F	6.9
Glass House Mountains	2016	M	7.2
Landsborough	2006	F	5.4
Landsborough	2006	M	4.3
Landsborough	2011	F	6.9
Landsborough	2011	M	7
Landsborough	2016	F	6.9
Landsborough	2016	M	7.2
Maroochy Hinterland	2006	F	5
Maroochy Hinterland	2006	M	6.8
Maroochy Hinterland	2011	F	5.3
Maroochy Hinterland	2011	M	5.3
Maroochy Hinterland	2016	F	7.1
Maroochy Hinterland	2016	M	6.9
Palmwoods	2006	F	5.2
Palmwoods	2006	M	4.5
Palmwoods	2011	F	6.2
Palmwoods	2011	M	6.4
Palmwoods	2016	F	5.8
Palmwoods	2016	M	6.9
Bli Bli	2006	F	5.3
Bli Bli	2006	M	4.3
Bli Bli	2011	F	6.9
Bli Bli	2011	M	6.1
Bli Bli	2016	F	5.7
Bli Bli	2016	M	7.1
Diddillibah - Rosemount	2006	F	5.4
Diddillibah - Rosemount	2006	M	3.1
Diddillibah - Rosemount	2011	F	7.7
Diddillibah - Rosemount	2011	M	7
Diddillibah - Rosemount	2016	F	5.8
Diddillibah - Rosemount	2016	M	5.6
Eumundi - Yandina	2006	F	5.3
Eumundi - Yandina	2006	M	5.7
Eumundi - Yandina	2011	F	7
Eumundi - Yandina	2011	M	7.8
Eumundi - Yandina	2016	F	7.2
Eumundi - Yandina	2016	M	7
Nambour	2006	F	6.2
Nambour	2006	M	6.3
Nambour	2011	F	6.9
Nambour	2011	M	8.1
Nambour	2016	F	8.4
Nambour	2016	M	9
Noosa Hinterland	2006	F	7.2
Noosa Hinterland	2006	M	6.1
Noosa Hinterland	2011	F	7.3
Noosa Hinterland	2011	M	7.5
Noosa Hinterland	2016	F	6.3
Noosa Hinterland	2016	M	7.6
Cambooya - Wyreema	2006	F	3.8
Cambooya - Wyreema	2006	M	2
Cambooya - Wyreema	2011	F	3.4
Cambooya - Wyreema	2011	M	3
Cambooya - Wyreema	2016	F	4.7
Cambooya - Wyreema	2016	M	4.9
Darling Heights	2006	F	6.7
Darling Heights	2006	M	6.3
Darling Heights	2011	F	6.7
Darling Heights	2011	M	7.2
Darling Heights	2016	F	10
Darling Heights	2016	M	11.4
Drayton - Harristown	2006	F	6.4
Drayton - Harristown	2006	M	5.5
Drayton - Harristown	2011	F	5.9
Drayton - Harristown	2011	M	6.1
Drayton - Harristown	2016	F	7.8
Drayton - Harristown	2016	M	9.8
Gatton	2006	F	6.4
Gatton	2006	M	5.6
Gatton	2011	F	7.9
Gatton	2011	M	7.4
Gatton	2016	F	9.8
Gatton	2016	M	10
Gowrie (Qld)	2006	F	3.6
Gowrie (Qld)	2006	M	3.3
Gowrie (Qld)	2011	F	5
Gowrie (Qld)	2011	M	4.1
Gowrie (Qld)	2016	F	4.4
Gowrie (Qld)	2016	M	5.7
Highfields	2006	F	2.5
Highfields	2006	M	1.5
Highfields	2011	F	3.7
Highfields	2011	M	2.8
Highfields	2016	F	4.2
Highfields	2016	M	4.5
Lockyer Valley - West	2006	F	3.3
Lockyer Valley - West	2006	M	3.2
Lockyer Valley - West	2011	F	4.5
Lockyer Valley - West	2011	M	3.8
Lockyer Valley - West	2016	F	5.2
Lockyer Valley - West	2016	M	5.7
Middle Ridge	2006	F	2.7
Middle Ridge	2006	M	1.7
Middle Ridge	2011	F	3.4
Middle Ridge	2011	M	2.4
Middle Ridge	2016	F	5.8
Middle Ridge	2016	M	4.7
Newtown (Qld)	2006	F	6.7
Newtown (Qld)	2006	M	5.4
Newtown (Qld)	2011	F	6.6
Newtown (Qld)	2011	M	6.1
Newtown (Qld)	2016	F	8.6
Newtown (Qld)	2016	M	10
North Toowoomba - Harlaxton	2006	F	7.4
North Toowoomba - Harlaxton	2006	M	7
North Toowoomba - Harlaxton	2011	F	7.6
North Toowoomba - Harlaxton	2011	M	7.3
North Toowoomba - Harlaxton	2016	F	8.2
North Toowoomba - Harlaxton	2016	M	11.2
Rangeville	2006	F	3.4
Rangeville	2006	M	3
Rangeville	2011	F	3.8
Rangeville	2011	M	4.1
Rangeville	2016	F	6
Rangeville	2016	M	6
Toowoomba - Central	2006	F	5.5
Toowoomba - Central	2006	M	5.8
Toowoomba - Central	2011	F	4.8
Toowoomba - Central	2011	M	5.7
Toowoomba - Central	2016	F	7.7
Toowoomba - Central	2016	M	9.1
Toowoomba - East	2006	F	3.9
Toowoomba - East	2006	M	3.8
Toowoomba - East	2011	F	4.7
Toowoomba - East	2011	M	4.6
Toowoomba - East	2016	F	4.5
Toowoomba - East	2016	M	5.5
Toowoomba - West	2006	F	2.3
Toowoomba - West	2006	M	2.2
Toowoomba - West	2011	F	3.1
Toowoomba - West	2011	M	2.8
Toowoomba - West	2016	F	5.1
Toowoomba - West	2016	M	4.3
Wilsonton	2006	F	5.7
Wilsonton	2006	M	4.7
Wilsonton	2011	F	6.2
Wilsonton	2011	M	6.2
Wilsonton	2016	F	8.5
Wilsonton	2016	M	8.7
Ayr	2006	F	4.9
Ayr	2006	M	4.2
Ayr	2011	F	4.1
Ayr	2011	M	4.1
Ayr	2016	F	6
Ayr	2016	M	6.5
Burdekin	2006	F	3.6
Burdekin	2006	M	2.8
Burdekin	2011	F	5.3
Burdekin	2011	M	2.9
Burdekin	2016	F	5.6
Burdekin	2016	M	5
Charters Towers	2006	F	6.4
Charters Towers	2006	M	5.5
Charters Towers	2011	F	6.4
Charters Towers	2011	M	6.3
Charters Towers	2016	F	9
Charters Towers	2016	M	12.2
Dalrymple	2006	F	5.9
Dalrymple	2006	M	3.9
Dalrymple	2011	F	4.3
Dalrymple	2011	M	3.2
Dalrymple	2016	F	4.7
Dalrymple	2016	M	6.1
Ingham	2006	F	6.3
Ingham	2006	M	3.3
Ingham	2011	F	4.6
Ingham	2011	M	5.1
Ingham	2016	F	8.3
Ingham	2016	M	6.3
Ingham Region	2006	F	2.4
Ingham Region	2006	M	2.7
Ingham Region	2011	F	3
Ingham Region	2011	M	2.2
Ingham Region	2016	F	4.7
Ingham Region	2016	M	5.7
Palm Island	2006	F	20.3
Palm Island	2006	M	12.6
Palm Island	2011	F	23.9
Palm Island	2011	M	28
Palm Island	2016	F	26.2
Palm Island	2016	M	33.7
Aitkenvale	2006	F	5.3
Aitkenvale	2006	M	3.5
Aitkenvale	2011	F	5.7
Aitkenvale	2011	M	4.5
Aitkenvale	2016	F	10.6
Aitkenvale	2016	M	12.6
Annandale	2006	F	3.4
Annandale	2006	M	1.6
Annandale	2011	F	3.6
Annandale	2011	M	2.7
Annandale	2016	F	6.3
Annandale	2016	M	5.4
Belgian Gardens - Pallarenda	2006	F	4
Belgian Gardens - Pallarenda	2006	M	5.1
Belgian Gardens - Pallarenda	2011	F	4.5
Belgian Gardens - Pallarenda	2011	M	3
Belgian Gardens - Pallarenda	2016	F	7.4
Belgian Gardens - Pallarenda	2016	M	9.5
Bohle Plains	2006	F	2.7
Bohle Plains	2006	M	2.5
Bohle Plains	2011	F	3.5
Bohle Plains	2011	M	2.8
Bohle Plains	2016	F	6.3
Bohle Plains	2016	M	5.5
Condon - Rasmussen	2006	F	5.7
Condon - Rasmussen	2006	M	4.7
Condon - Rasmussen	2011	F	6.5
Condon - Rasmussen	2011	M	5.7
Condon - Rasmussen	2016	F	10.8
Condon - Rasmussen	2016	M	12.5
Cranbrook	2006	F	3.5
Cranbrook	2006	M	4
Cranbrook	2011	F	4.5
Cranbrook	2011	M	5.8
Cranbrook	2016	F	8.3
Cranbrook	2016	M	12.7
Deeragun	2006	F	5.5
Deeragun	2006	M	3.2
Deeragun	2011	F	4.6
Deeragun	2011	M	3
Deeragun	2016	F	8.2
Deeragun	2016	M	8.3
Douglas	2006	F	5.3
Douglas	2006	M	3.9
Douglas	2011	F	8.1
Douglas	2011	M	6.1
Douglas	2016	F	10.6
Douglas	2016	M	9.6
Garbutt - West End	2006	F	6.5
Garbutt - West End	2006	M	5.4
Garbutt - West End	2011	F	6.4
Garbutt - West End	2011	M	6.3
Garbutt - West End	2016	F	9.6
Garbutt - West End	2016	M	12.1
Gulliver - Currajong - Vincent	2006	F	5.1
Gulliver - Currajong - Vincent	2006	M	4.9
Gulliver - Currajong - Vincent	2011	F	6.2
Gulliver - Currajong - Vincent	2011	M	6.8
Gulliver - Currajong - Vincent	2016	F	9
Gulliver - Currajong - Vincent	2016	M	13.3
Heatley	2006	F	7.2
Heatley	2006	M	5.2
Heatley	2011	F	7.1
Heatley	2011	M	7.5
Heatley	2016	F	11.6
Heatley	2016	M	17
Hermit Park - Rosslea	2006	F	6.1
Hermit Park - Rosslea	2006	M	4.7
Hermit Park - Rosslea	2011	F	5.5
Hermit Park - Rosslea	2011	M	5.6
Hermit Park - Rosslea	2016	F	7.1
Hermit Park - Rosslea	2016	M	11
Hyde Park - Pimlico	2006	F	4.8
Hyde Park - Pimlico	2006	M	3.1
Hyde Park - Pimlico	2011	F	6.8
Hyde Park - Pimlico	2011	M	5.6
Hyde Park - Pimlico	2016	F	8.8
Hyde Park - Pimlico	2016	M	11.3
Kelso	2006	F	7
Kelso	2006	M	4.5
Kelso	2011	F	6.4
Kelso	2011	M	6
Kelso	2016	F	9.6
Kelso	2016	M	12.9
Kirwan - East	2006	F	6.5
Kirwan - East	2006	M	5
Kirwan - East	2011	F	6.5
Kirwan - East	2011	M	6.4
Kirwan - East	2016	F	9.6
Kirwan - East	2016	M	12.6
Kirwan - West	2006	F	4.3
Kirwan - West	2006	M	2.3
Kirwan - West	2011	F	4.7
Kirwan - West	2011	M	3.7
Kirwan - West	2016	F	7.7
Kirwan - West	2016	M	8.1
Magnetic Island	2006	F	3
Magnetic Island	2006	M	5
Magnetic Island	2011	F	3.6
Magnetic Island	2011	M	8.1
Magnetic Island	2016	F	6.5
Magnetic Island	2016	M	8.4
Mount Louisa	2006	F	4.4
Mount Louisa	2006	M	3.1
Mount Louisa	2011	F	3.8
Mount Louisa	2011	M	3.3
Mount Louisa	2016	F	6.4
Mount Louisa	2016	M	6.7
Mundingburra	2006	F	4.6
Mundingburra	2006	M	4.8
Mundingburra	2011	F	5.7
Mundingburra	2011	M	3.8
Mundingburra	2016	F	6.6
Mundingburra	2016	M	9.8
Northern Beaches	2006	F	5.3
Northern Beaches	2006	M	4.7
Northern Beaches	2011	F	5.6
Northern Beaches	2011	M	5.5
Northern Beaches	2016	F	7.1
Northern Beaches	2016	M	12.3
Oonoonba	2006	F	3.7
Oonoonba	2006	M	2.7
Oonoonba	2011	F	4.6
Oonoonba	2011	M	3.6
Oonoonba	2016	F	6.1
Oonoonba	2016	M	6.5
South Townsville - Railway Estate	2006	F	4.2
South Townsville - Railway Estate	2006	M	6.2
South Townsville - Railway Estate	2011	F	4.8
South Townsville - Railway Estate	2011	M	6.4
South Townsville - Railway Estate	2016	F	9.6
South Townsville - Railway Estate	2016	M	11.5
Townsville - South	2006	F	3.3
Townsville - South	2006	M	2.8
Townsville - South	2011	F	3.4
Townsville - South	2011	M	3.8
Townsville - South	2016	F	6.1
Townsville - South	2016	M	8.6
Townsville City - North Ward	2006	F	5.1
Townsville City - North Ward	2006	M	4.4
Townsville City - North Ward	2011	F	5.2
Townsville City - North Ward	2011	M	4.9
Townsville City - North Ward	2016	F	6.2
Townsville City - North Ward	2016	M	6.5
Wulguru - Roseneath	2006	F	6.3
Wulguru - Roseneath	2006	M	4.6
Wulguru - Roseneath	2011	F	6
Wulguru - Roseneath	2011	M	7.4
Wulguru - Roseneath	2016	F	9.3
Wulguru - Roseneath	2016	M	9.4
Ashfield - Kepnock	2006	F	10.7
Ashfield - Kepnock	2006	M	7.6
Ashfield - Kepnock	2011	F	9.7
Ashfield - Kepnock	2011	M	9.5
Ashfield - Kepnock	2016	F	8.9
Ashfield - Kepnock	2016	M	10
Bargara - Burnett Heads	2006	F	8
Bargara - Burnett Heads	2006	M	6.7
Bargara - Burnett Heads	2011	F	8.3
Bargara - Burnett Heads	2011	M	8.9
Bargara - Burnett Heads	2016	F	8
Bargara - Burnett Heads	2016	M	10.4
Branyan - Kensington	2006	F	6
Branyan - Kensington	2006	M	7.2
Branyan - Kensington	2011	F	6.2
Branyan - Kensington	2011	M	7.2
Branyan - Kensington	2016	F	7.9
Branyan - Kensington	2016	M	9.2
Bundaberg	2006	F	12.2
Bundaberg	2006	M	11.4
Bundaberg	2011	F	13
Bundaberg	2011	M	15.7
Bundaberg	2016	F	13.6
Bundaberg	2016	M	17.6
Bundaberg East - Kalkie	2006	F	6.9
