SA2_NAME16	Year	AustCitizen	persons
Windang - Primbee	2006	0	486
Windang - Primbee	2006	1	3565
Windang - Primbee	2011	0	447
Windang - Primbee	2011	1	3731
Windang - Primbee	2016	0	482
Windang - Primbee	2016	1	3818
Illawarra Catchment Reserve	2006	0	0
Illawarra Catchment Reserve	2006	1	0
Illawarra Catchment Reserve	2011	0	2
Illawarra Catchment Reserve	2011	1	9
Illawarra Catchment Reserve	2016	0	2
Illawarra Catchment Reserve	2016	1	6
Albion Park - Macquarie Pass	2006	0	1077
Albion Park - Macquarie Pass	2006	1	11590
Albion Park - Macquarie Pass	2011	0	944
Albion Park - Macquarie Pass	2011	1	12673
Albion Park - Macquarie Pass	2016	0	1094
Albion Park - Macquarie Pass	2016	1	13243
Albion Park Rail	2006	0	729
Albion Park Rail	2006	1	6208
Albion Park Rail	2011	0	657
Albion Park Rail	2011	1	6345
Albion Park Rail	2016	0	709
Albion Park Rail	2016	1	6209
Kiama	2006	0	576
Kiama	2006	1	5963
Kiama	2011	0	667
Kiama	2011	1	6498
Kiama	2016	0	871
Kiama	2016	1	6829
Kiama Downs - Minnamurra	2006	0	445
Kiama Downs - Minnamurra	2006	1	5307
Kiama Downs - Minnamurra	2011	0	455
Kiama Downs - Minnamurra	2011	1	5283
Kiama Downs - Minnamurra	2016	0	495
Kiama Downs - Minnamurra	2016	1	5380
Kiama Hinterland - Gerringong	2006	0	485
Kiama Hinterland - Gerringong	2006	1	6207
Kiama Hinterland - Gerringong	2011	0	458
Kiama Hinterland - Gerringong	2011	1	6567
Kiama Hinterland - Gerringong	2016	0	908
Kiama Hinterland - Gerringong	2016	1	6900
Shellharbour - Flinders	2006	0	1134
Shellharbour - Flinders	2006	1	10021
Shellharbour - Flinders	2011	0	1125
Shellharbour - Flinders	2011	1	12322
Shellharbour - Flinders	2016	0	1645
Shellharbour - Flinders	2016	1	15181
Shellharbour - Oak Flats	2006	0	1034
Shellharbour - Oak Flats	2006	1	8472
Shellharbour - Oak Flats	2011	0	764
Shellharbour - Oak Flats	2011	1	8728
Shellharbour - Oak Flats	2016	0	965
Shellharbour - Oak Flats	2016	1	8992
Warilla	2006	0	2355
Warilla	2006	1	17717
Warilla	2011	0	2226
Warilla	2011	1	17832
Warilla	2016	0	2445
Warilla	2016	1	17976
Balgownie - Fairy Meadow	2006	0	1964
Balgownie - Fairy Meadow	2006	1	16827
Balgownie - Fairy Meadow	2011	0	2399
Balgownie - Fairy Meadow	2011	1	17599
Balgownie - Fairy Meadow	2016	0	2880
Balgownie - Fairy Meadow	2016	1	18316
Corrimal - Tarrawanna - Bellambi	2006	0	1559
Corrimal - Tarrawanna - Bellambi	2006	1	13659
Corrimal - Tarrawanna - Bellambi	2011	0	1359
Corrimal - Tarrawanna - Bellambi	2011	1	13725
Corrimal - Tarrawanna - Bellambi	2016	0	1665
Corrimal - Tarrawanna - Bellambi	2016	1	13759
Figtree - Keiraville	2006	0	2309
Figtree - Keiraville	2006	1	16888
Figtree - Keiraville	2011	0	2665
Figtree - Keiraville	2011	1	17219
Figtree - Keiraville	2016	0	3015
Figtree - Keiraville	2016	1	18065
Helensburgh	2006	0	630
Helensburgh	2006	1	7348
Helensburgh	2011	0	767
Helensburgh	2011	1	7691
Helensburgh	2016	0	810
Helensburgh	2016	1	7979
Thirroul - Austinmer - Coalcliff	2006	0	875
Thirroul - Austinmer - Coalcliff	2006	1	9193
Thirroul - Austinmer - Coalcliff	2011	0	921
Thirroul - Austinmer - Coalcliff	2011	1	9659
Thirroul - Austinmer - Coalcliff	2016	0	1098
Thirroul - Austinmer - Coalcliff	2016	1	10207
Woonona - Bulli - Russell Vale	2006	0	1716
Woonona - Bulli - Russell Vale	2006	1	15910
Woonona - Bulli - Russell Vale	2011	0	1463
Woonona - Bulli - Russell Vale	2011	1	17163
Woonona - Bulli - Russell Vale	2016	0	1742
Woonona - Bulli - Russell Vale	2016	1	18096
Wollongong - East	2006	0	2184
Wollongong - East	2006	1	7920
Wollongong - East	2011	0	3158
Wollongong - East	2011	1	9372
Wollongong - East	2016	0	3907
Wollongong - East	2016	1	10060
Wollongong - West	2006	0	2641
Wollongong - West	2006	1	11930
Wollongong - West	2011	0	3106
Wollongong - West	2011	1	12251
Wollongong - West	2016	0	3814
Wollongong - West	2016	1	12888
Bulahdelah - Stroud	2006	0	309
Bulahdelah - Stroud	2006	1	3796
Bulahdelah - Stroud	2011	0	390
Bulahdelah - Stroud	2011	1	4338
Bulahdelah - Stroud	2016	0	419
Bulahdelah - Stroud	2016	1	4304
Forster	2006	0	1170
Forster	2006	1	12098
Forster	2011	0	1375
Forster	2011	1	12324
Forster	2016	0	1468
Forster	2016	1	12799
Forster-Tuncurry Region	2006	0	499
Forster-Tuncurry Region	2006	1	5140
Forster-Tuncurry Region	2011	0	465
Forster-Tuncurry Region	2011	1	5152
Forster-Tuncurry Region	2016	0	656
Forster-Tuncurry Region	2016	1	5431
Tuncurry	2006	0	398
Tuncurry	2006	1	5317
Tuncurry	2011	0	470
Tuncurry	2011	1	5329
Tuncurry	2016	0	636
Tuncurry	2016	1	5550
Kempsey	2006	0	1635
Kempsey	2006	1	12188
Kempsey	2011	0	1497
Kempsey	2011	1	12795
Kempsey	2016	0	2122
Kempsey	2016	1	12632
Kempsey Region	2006	0	871
Kempsey Region	2006	1	8328
Kempsey Region	2011	0	784
Kempsey Region	2011	1	8161
Kempsey Region	2016	0	1069
Kempsey Region	2016	1	7956
Macksville - Scotts Head	2006	0	325
Macksville - Scotts Head	2006	1	4056
Macksville - Scotts Head	2011	0	335
Macksville - Scotts Head	2011	1	4308
Macksville - Scotts Head	2016	0	466
Macksville - Scotts Head	2016	1	4327
Nambucca Heads	2006	0	584
Nambucca Heads	2006	1	5956
Nambucca Heads	2011	0	572
Nambucca Heads	2011	1	6092
Nambucca Heads	2016	0	763
Nambucca Heads	2016	1	5987
Nambucca Heads Region	2006	0	608
Nambucca Heads Region	2006	1	6369
Nambucca Heads Region	2011	0	533
Nambucca Heads Region	2011	1	6802
Nambucca Heads Region	2016	0	730
Nambucca Heads Region	2016	1	6931
South West Rocks	2006	0	267
South West Rocks	2006	1	4099
South West Rocks	2011	0	376
South West Rocks	2011	1	4577
South West Rocks	2016	0	464
South West Rocks	2016	1	4669
Lord Howe Island	2006	0	26
Lord Howe Island	2006	1	319
Lord Howe Island	2011	0	31
Lord Howe Island	2011	1	328
Lord Howe Island	2016	0	64
Lord Howe Island	2016	1	318
Laurieton - Bonny Hills	2006	0	1123
Laurieton - Bonny Hills	2006	1	13859
Laurieton - Bonny Hills	2011	0	1184
Laurieton - Bonny Hills	2011	1	14556
Laurieton - Bonny Hills	2016	0	1524
Laurieton - Bonny Hills	2016	1	15222
Port Macquarie - East	2006	0	2124
Port Macquarie - East	2006	1	23253
Port Macquarie - East	2011	0	2192
Port Macquarie - East	2011	1	24520
Port Macquarie - East	2016	0	2704
Port Macquarie - East	2016	1	25346
Port Macquarie - West	2006	0	1300
Port Macquarie - West	2006	1	12212
Port Macquarie - West	2011	0	1535
Port Macquarie - West	2011	1	13475
Port Macquarie - West	2016	0	1994
Port Macquarie - West	2016	1	15335
Port Macquarie Region	2006	0	424
Port Macquarie Region	2006	1	4585
Port Macquarie Region	2011	0	415
Port Macquarie Region	2011	1	4621
Port Macquarie Region	2016	0	678
Port Macquarie Region	2016	1	4619
Wauchope	2006	0	867
Wauchope	2006	1	8688
Wauchope	2011	0	795
Wauchope	2011	1	9419
Wauchope	2016	0	921
Wauchope	2016	1	10230
Gloucester	2006	0	332
Gloucester	2006	1	4468
Gloucester	2011	0	305
Gloucester	2011	1	4565
Gloucester	2016	0	446
Gloucester	2016	1	4588
Old Bar - Manning Point - Red Head	2006	0	691
Old Bar - Manning Point - Red Head	2006	1	7968
Old Bar - Manning Point - Red Head	2011	0	699
Old Bar - Manning Point - Red Head	2011	1	8859
Old Bar - Manning Point - Red Head	2016	0	882
Old Bar - Manning Point - Red Head	2016	1	9655
Taree	2006	0	1465
Taree	2006	1	18316
Taree	2011	0	1681
Taree	2011	1	18426
Taree	2016	0	1985
Taree	2016	1	18497
Taree Region	2006	0	809
Taree Region	2006	1	10284
Taree Region	2011	0	1039
Taree Region	2011	1	10475
Taree Region	2016	0	1294
Taree Region	2016	1	11144
Wingham	2006	0	367
Wingham	2006	1	5248
Wingham	2011	0	380
Wingham	2011	1	4932
Wingham	2016	0	443
Wingham	2016	1	4931
Albury - East	2006	0	851
Albury - East	2006	1	10184
Albury - East	2011	0	1029
Albury - East	2011	1	11776
Albury - East	2016	0	1341
Albury - East	2016	1	13707
Albury - North	2006	0	858
Albury - North	2006	1	8742
Albury - North	2011	0	922
Albury - North	2011	1	8387
Albury - North	2016	0	1243
Albury - North	2016	1	8601
Albury - South	2006	0	934
Albury - South	2006	1	9302
Albury - South	2011	0	1253
Albury - South	2011	1	9271
Albury - South	2016	0	1393
Albury - South	2016	1	8908
Albury Region	2006	0	662
Albury Region	2006	1	10130
Albury Region	2011	0	751
Albury Region	2011	1	10124
Albury Region	2016	0	1002
Albury Region	2016	1	10606
Lavington	2006	0	1118
Lavington	2006	1	13119
Lavington	2011	0	1338
Lavington	2011	1	12583
Lavington	2016	0	1948
Lavington	2016	1	12520
Hay	2006	0	224
Hay	2006	1	3155
Hay	2011	0	237
Hay	2011	1	2760
Hay	2016	0	439
Hay	2016	1	2530
Wentworth - Buronga	2006	0	468
Wentworth - Buronga	2006	1	5680
Wentworth - Buronga	2011	0	435
Wentworth - Buronga	2011	1	5336
Wentworth - Buronga	2016	0	685
Wentworth - Buronga	2016	1	5282
Wentworth-Balranald Region	2006	0	322
Wentworth-Balranald Region	2006	1	3189
Wentworth-Balranald Region	2011	0	432
Wentworth-Balranald Region	2011	1	3231
Wentworth-Balranald Region	2016	0	550
Wentworth-Balranald Region	2016	1	3064
Corowa	2006	0	341
Corowa	2006	1	5503
Corowa	2011	0	404
Corowa	2011	1	5202
Corowa	2016	0	511
Corowa	2016	1	4971
Corowa Region	2006	0	483
Corowa Region	2006	1	5645
Corowa Region	2011	0	465
Corowa Region	2011	1	6045
Corowa Region	2016	0	779
Corowa Region	2016	1	5957
Deniliquin	2006	0	595
Deniliquin	2006	1	6838
Deniliquin	2011	0	648
Deniliquin	2011	1	6473
Deniliquin	2016	0	931
Deniliquin	2016	1	6503
Deniliquin Region	2006	0	564
Deniliquin Region	2006	1	6975
Deniliquin Region	2011	0	488
Deniliquin Region	2011	1	6320
Deniliquin Region	2016	0	727
Deniliquin Region	2016	1	6025
Moama	2006	0	426
Moama	2006	1	4053
Moama	2011	0	377
Moama	2011	1	4740
Moama	2016	0	599
Moama	2016	1	5250
Tocumwal - Finley - Jerilderie	2006	0	586
Tocumwal - Finley - Jerilderie	2006	1	8672
Tocumwal - Finley - Jerilderie	2011	0	753
Tocumwal - Finley - Jerilderie	2011	1	8542
Tocumwal - Finley - Jerilderie	2016	0	1266
Tocumwal - Finley - Jerilderie	2016	1	8462
Armidale	2006	0	2174
Armidale	2006	1	19487
Armidale	2011	0	2822
Armidale	2011	1	19647
Armidale	2016	0	3594
Armidale	2016	1	19758
Armidale Region - North	2006	0	266
Armidale Region - North	2006	1	3937
Armidale Region - North	2011	0	363
Armidale Region - North	2011	1	3927
Armidale Region - North	2016	0	458
Armidale Region - North	2016	1	4030
Armidale Region - South	2006	0	353
Armidale Region - South	2006	1	5369
Armidale Region - South	2011	0	403
Armidale Region - South	2011	1	5597
Armidale Region - South	2016	0	502
Armidale Region - South	2016	1	5519
Walcha	2006	0	152
Walcha	2006	1	3036
Walcha	2011	0	175
Walcha	2011	1	3017
Walcha	2016	0	419
Walcha	2016	1	2805
Glen Innes	2006	0	747
Glen Innes	2006	1	8035
Glen Innes	2011	0	728
Glen Innes	2011	1	7927
Glen Innes	2016	0	1199
Glen Innes	2016	1	7637
Inverell	2006	0	709
Inverell	2006	1	10531
Inverell	2011	0	843
Inverell	2011	1	10556
Inverell	2016	0	1149
Inverell	2016	1	10511
Inverell Region - East	2006	0	415
Inverell Region - East	2006	1	4381
Inverell Region - East	2011	0	386
Inverell Region - East	2011	1	4897
Inverell Region - East	2016	0	683
Inverell Region - East	2016	1	4558
Inverell Region - West	2006	0	312
Inverell Region - West	2006	1	5700
Inverell Region - West	2011	0	254
Inverell Region - West	2011	1	5362
Inverell Region - West	2016	0	660
Inverell Region - West	2016	1	5328
Tenterfield	2006	0	430
Tenterfield	2006	1	6106
Tenterfield	2011	0	571
Tenterfield	2011	1	6238
Tenterfield	2016	0	843
Tenterfield	2016	1	5785
Moree	2006	0	1247
Moree	2006	1	7350
Moree	2011	0	1263
Moree	2011	1	7134
Moree	2016	0	1201
Moree	2016	1	6999
Moree Region	2006	0	448
Moree Region	2006	1	5442
Moree Region	2011	0	386
Moree Region	2011	1	5162
Moree Region	2016	0	775
Moree Region	2016	1	4676
Narrabri	2006	0	457
Narrabri	2006	1	6180
Narrabri	2011	0	582
Narrabri	2011	1	6347
Narrabri	2016	0	870
Narrabri	2016	1	6297
Narrabri Region	2006	0	387
Narrabri Region	2006	1	4882
Narrabri Region	2011	0	365
Narrabri Region	2011	1	4444
Narrabri Region	2016	0	665
Narrabri Region	2016	1	4133
Gunnedah	2006	0	556
Gunnedah	2006	1	7940
Gunnedah	2011	0	826
Gunnedah	2011	1	7905
Gunnedah	2016	0	935
Gunnedah	2016	1	8256
Gunnedah Region	2006	0	261
Gunnedah Region	2006	1	3972
Gunnedah Region	2011	0	326
Gunnedah Region	2011	1	4195
Gunnedah Region	2016	0	440
Gunnedah Region	2016	1	3695
Quirindi	2006	0	710
Quirindi	2006	1	6827
Quirindi	2011	0	568
Quirindi	2011	1	6909
Quirindi	2016	0	833
Quirindi	2016	1	6853
Tamworth - East	2006	0	1142
Tamworth - East	2006	1	18340
Tamworth - East	2011	0	1610
Tamworth - East	2011	1	18292
Tamworth - East	2016	0	2244
Tamworth - East	2016	1	18126
Tamworth - North	2006	0	990
Tamworth - North	2006	1	11444
Tamworth - North	2011	0	1377
Tamworth - North	2011	1	12136
Tamworth - North	2016	0	1901
Tamworth - North	2016	1	13175
Tamworth - West	2006	0	410
Tamworth - West	2006	1	4622
Tamworth - West	2011	0	461
Tamworth - West	2011	1	4861
Tamworth - West	2016	0	762
Tamworth - West	2016	1	4798
Tamworth Region	2006	0	1099
Tamworth Region	2006	1	15547
Tamworth Region	2011	0	1066
Tamworth Region	2011	1	16276
Tamworth Region	2016	0	1735
Tamworth Region	2016	1	16739
Belmont - Bennetts Green	2006	0	1103
Belmont - Bennetts Green	2006	1	15015
Belmont - Bennetts Green	2011	0	1226
Belmont - Bennetts Green	2011	1	15917
Belmont - Bennetts Green	2016	0	1189
Belmont - Bennetts Green	2016	1	16535
Belmont South - Blacksmiths	2006	0	356
Belmont South - Blacksmiths	2006	1	5117
Belmont South - Blacksmiths	2011	0	400
Belmont South - Blacksmiths	2011	1	5218
Belmont South - Blacksmiths	2016	0	367
Belmont South - Blacksmiths	2016	1	5239
Charlestown - Dudley	2006	0	1633
Charlestown - Dudley	2006	1	21529
Charlestown - Dudley	2011	0	1657
Charlestown - Dudley	2011	1	21897
Charlestown - Dudley	2016	0	1955
Charlestown - Dudley	2016	1	22010
Glendale - Cardiff - Hillsborough	2006	0	1518
Glendale - Cardiff - Hillsborough	2006	1	21123
Glendale - Cardiff - Hillsborough	2011	0	1509
Glendale - Cardiff - Hillsborough	2011	1	21457
Glendale - Cardiff - Hillsborough	2016	0	1590
Glendale - Cardiff - Hillsborough	2016	1	21799
Mount Hutton - Windale	2006	0	860
Mount Hutton - Windale	2006	1	8237
Mount Hutton - Windale	2011	0	739
Mount Hutton - Windale	2011	1	7921
Mount Hutton - Windale	2016	0	803
Mount Hutton - Windale	2016	1	8097
Redhead	2006	0	271
Redhead	2006	1	3064
Redhead	2011	0	160
Redhead	2011	1	3300
Redhead	2016	0	308
Redhead	2016	1	3208
Swansea - Caves Beach	2006	0	800
Swansea - Caves Beach	2006	1	9695
Swansea - Caves Beach	2011	0	928
Swansea - Caves Beach	2011	1	9802
Swansea - Caves Beach	2016	0	929
Swansea - Caves Beach	2016	1	10622
Valentine - Eleebana	2006	0	719
Valentine - Eleebana	2006	1	11011
Valentine - Eleebana	2011	0	762
Valentine - Eleebana	2011	1	11205
Valentine - Eleebana	2016	0	820
Valentine - Eleebana	2016	1	11175
Warners Bay - Boolaroo	2006	0	834
Warners Bay - Boolaroo	2006	1	11793
Warners Bay - Boolaroo	2011	0	847
Warners Bay - Boolaroo	2011	1	11914
Warners Bay - Boolaroo	2016	0	1050
Warners Bay - Boolaroo	2016	1	12315
Bolton Point - Teralba	2006	0	587
Bolton Point - Teralba	2006	1	7969
Bolton Point - Teralba	2011	0	609
Bolton Point - Teralba	2011	1	8090
Bolton Point - Teralba	2016	0	650
Bolton Point - Teralba	2016	1	7877
Bonnells Bay - Silverwater	2006	0	664
Bonnells Bay - Silverwater	2006	1	6903
Bonnells Bay - Silverwater	2011	0	622
Bonnells Bay - Silverwater	2011	1	7313
Bonnells Bay - Silverwater	2016	0	734
Bonnells Bay - Silverwater	2016	1	7983
Edgeworth - Cameron Park	2006	0	711
Edgeworth - Cameron Park	2006	1	8914
Edgeworth - Cameron Park	2011	0	700
Edgeworth - Cameron Park	2011	1	10725
Edgeworth - Cameron Park	2016	0	1105
Edgeworth - Cameron Park	2016	1	13095
Morisset - Cooranbong	2006	0	1332
Morisset - Cooranbong	2006	1	11846
Morisset - Cooranbong	2011	0	1202
Morisset - Cooranbong	2011	1	12640
Morisset - Cooranbong	2016	0	1512
Morisset - Cooranbong	2016	1	13447
Toronto - Awaba	2006	0	1102
Toronto - Awaba	2006	1	11975
Toronto - Awaba	2011	0	1067
Toronto - Awaba	2011	1	12201
Toronto - Awaba	2016	0	1196
Toronto - Awaba	2016	1	12229
Wangi Wangi - Rathmines	2006	0	652
Wangi Wangi - Rathmines	2006	1	8068
Wangi Wangi - Rathmines	2011	0	530
Wangi Wangi - Rathmines	2011	1	8178
Wangi Wangi - Rathmines	2016	0	642
Wangi Wangi - Rathmines	2016	1	8251
West Wallsend - Barnsley - Killingworth	2006	0	377
West Wallsend - Barnsley - Killingworth	2006	1	5857
West Wallsend - Barnsley - Killingworth	2011	0	352
West Wallsend - Barnsley - Killingworth	2011	1	5783
West Wallsend - Barnsley - Killingworth	2016	0	367
West Wallsend - Barnsley - Killingworth	2016	1	6112
Adamstown - Kotara	2006	0	1025
Adamstown - Kotara	2006	1	13347
Adamstown - Kotara	2011	0	1069
Adamstown - Kotara	2011	1	13974
Adamstown - Kotara	2016	0	1009
Adamstown - Kotara	2016	1	14592
Beresfield - Hexham	2006	0	751
Beresfield - Hexham	2006	1	7712
Beresfield - Hexham	2011	0	703
Beresfield - Hexham	2011	1	7658
Beresfield - Hexham	2016	0	820
Beresfield - Hexham	2016	1	7540
Hamilton - Broadmeadow	2006	0	1087
Hamilton - Broadmeadow	2006	1	10073
Hamilton - Broadmeadow	2011	0	1283
Hamilton - Broadmeadow	2011	1	10456
Hamilton - Broadmeadow	2016	0	1234
Hamilton - Broadmeadow	2016	1	10614
Lambton - New Lambton	2006	0	1216
Lambton - New Lambton	2006	1	14360
Lambton - New Lambton	2011	0	1408
Lambton - New Lambton	2011	1	14998
Lambton - New Lambton	2016	0	1362
Lambton - New Lambton	2016	1	15157
Maryland - Fletcher - Minmi	2006	0	589
Maryland - Fletcher - Minmi	2006	1	9684
Maryland - Fletcher - Minmi	2011	0	751
Maryland - Fletcher - Minmi	2011	1	10462
Maryland - Fletcher - Minmi	2016	0	1190
Maryland - Fletcher - Minmi	2016	1	12376
Mayfield - Warabrook	2006	0	1494
Mayfield - Warabrook	2006	1	12809
Mayfield - Warabrook	2011	0	1770
Mayfield - Warabrook	2011	1	12873
Mayfield - Warabrook	2016	0	1705
Mayfield - Warabrook	2016	1	13169
Merewether - The Junction	2006	0	995
Merewether - The Junction	2006	1	12039
Merewether - The Junction	2011	0	974
Merewether - The Junction	2011	1	12425
Merewether - The Junction	2016	0	1107
Merewether - The Junction	2016	1	12510
Newcastle - Cooks Hill	2006	0	1698
Newcastle - Cooks Hill	2006	1	7718
Newcastle - Cooks Hill	2011	0	1493
Newcastle - Cooks Hill	2011	1	8643
Newcastle - Cooks Hill	2016	0	1736
Newcastle - Cooks Hill	2016	1	9028
Newcastle Port - Kooragang	2006	0	5
Newcastle Port - Kooragang	2006	1	3
Newcastle Port - Kooragang	2011	0	1
Newcastle Port - Kooragang	2011	1	15
Newcastle Port - Kooragang	2016	0	2
Newcastle Port - Kooragang	2016	1	18
Shortland - Jesmond	2006	0	1679
Shortland - Jesmond	2006	1	7724
Shortland - Jesmond	2011	0	2062
Shortland - Jesmond	2011	1	8019
Shortland - Jesmond	2016	0	3066
Shortland - Jesmond	2016	1	8475
Stockton - Fullerton Cove	2006	0	575
Stockton - Fullerton Cove	2006	1	5444
Stockton - Fullerton Cove	2011	0	478
Stockton - Fullerton Cove	2011	1	5642
Stockton - Fullerton Cove	2016	0	702
Stockton - Fullerton Cove	2016	1	6794
Wallsend - Elermore Vale	2006	0	1266
Wallsend - Elermore Vale	2006	1	16601
Wallsend - Elermore Vale	2011	0	1575
Wallsend - Elermore Vale	2011	1	17463
Wallsend - Elermore Vale	2016	0	1914
Wallsend - Elermore Vale	2016	1	17715
Waratah - North Lambton	2006	0	1297
Waratah - North Lambton	2006	1	10022
Waratah - North Lambton	2011	0	1413
Waratah - North Lambton	2011	1	10447
Waratah - North Lambton	2016	0	1352
Waratah - North Lambton	2016	1	10707
Wickham - Carrington - Tighes Hill	2006	0	1122
Wickham - Carrington - Tighes Hill	2006	1	5974
Wickham - Carrington - Tighes Hill	2011	0	968
Wickham - Carrington - Tighes Hill	2011	1	6699
Wickham - Carrington - Tighes Hill	2016	0	912
Wickham - Carrington - Tighes Hill	2016	1	7092
Ballina	2006	0	1414
Ballina	2006	1	14763
Ballina	2011	0	1557
Ballina	2011	1	14610
Ballina	2016	0	1993
Ballina	2016	1	15118
Ballina Region	2006	0	1057
Ballina Region	2006	1	14607
Ballina Region	2011	0	1070
Ballina Region	2011	1	14624
Ballina Region	2016	0	1642
Ballina Region	2016	1	15190
Bangalow	2006	0	572
Bangalow	2006	1	4319
Bangalow	2011	0	567
Bangalow	2011	1	4752
Bangalow	2016	0	953
Bangalow	2016	1	4712
Brunswick Heads - Ocean Shores	2006	0	895
Brunswick Heads - Ocean Shores	2006	1	6650
Brunswick Heads - Ocean Shores	2011	0	790
Brunswick Heads - Ocean Shores	2011	1	6944
Brunswick Heads - Ocean Shores	2016	0	1172
Brunswick Heads - Ocean Shores	2016	1	7040
Byron Bay	2006	0	1609
Byron Bay	2006	1	7243
Byron Bay	2011	0	1491
Byron Bay	2011	1	7163
Byron Bay	2016	0	2344
Byron Bay	2016	1	7158
Evans Head	2006	0	405
Evans Head	2006	1	4505
Evans Head	2011	0	365
Evans Head	2011	1	4624
Evans Head	2016	0	570
Evans Head	2016	1	4651
Lennox Head - Skennars Head	2006	0	460
Lennox Head - Skennars Head	2006	1	6158
Lennox Head - Skennars Head	2011	0	613
Lennox Head - Skennars Head	2011	1	6728
Lennox Head - Skennars Head	2016	0	806
Lennox Head - Skennars Head	2016	1	6935
Mullumbimby	2006	0	1186
Mullumbimby	2006	1	6289
Mullumbimby	2011	0	959
Mullumbimby	2011	1	6375
Mullumbimby	2016	0	1478
Mullumbimby	2016	1	6515
Casino	2006	0	607
Casino	2006	1	10611
Casino	2011	0	832
Casino	2011	1	11002
Casino	2016	0	971
Casino	2016	1	11256
Casino Region	2006	0	459
Casino Region	2006	1	6326
Casino Region	2011	0	532
Casino Region	2011	1	6363
Casino Region	2016	0	845
Casino Region	2016	1	6126
Goonellabah	2006	0	838
Goonellabah	2006	1	11300
Goonellabah	2011	0	794
Goonellabah	2011	1	11922
Goonellabah	2016	0	1292
Goonellabah	2016	1	11834
Kyogle	2006	0	550
Kyogle	2006	1	7110
Kyogle	2011	0	659
Kyogle	2011	1	6849
Kyogle	2016	0	882
Kyogle	2016	1	6430
Lismore	2006	0	1327
Lismore	2006	1	14203
Lismore	2011	0	1334
Lismore	2011	1	14231
Lismore	2016	0	1799
Lismore	2016	1	13481
Lismore Region	2006	0	1115
Lismore Region	2006	1	13423
Lismore Region	2011	0	1250
Lismore Region	2011	1	13519
Lismore Region	2016	0	1756
Lismore Region	2016	1	13269
Kingscliff - Fingal Head	2006	0	917
Kingscliff - Fingal Head	2006	1	8441
Kingscliff - Fingal Head	2011	0	1203
Kingscliff - Fingal Head	2011	1	9724
Kingscliff - Fingal Head	2016	0	1635
Kingscliff - Fingal Head	2016	1	11521
Murwillumbah	2006	0	664
Murwillumbah	2006	1	7037
Murwillumbah	2011	0	702
Murwillumbah	2011	1	7537
Murwillumbah	2016	0	898
Murwillumbah	2016	1	8046
Murwillumbah Region	2006	0	990
Murwillumbah Region	2006	1	8482
Murwillumbah Region	2011	0	977
Murwillumbah Region	2011	1	8571
