SA2_NAME16	Year	SameAddress5YearsAgo	persons
Maryborough Region - South	2011	1	4105
Maryborough Region - South	2016		1254
Maryborough Region - South	2016	0	2458
Maryborough Region - South	2016	1	4683
Tinana	2006		467
Tinana	2006	0	1963
Tinana	2006	1	1987
Tinana	2011		453
Tinana	2011	0	1717
Tinana	2011	1	2706
Tinana	2016		613
Tinana	2016	0	1880
Tinana	2016	1	2983
Migratory - Offshore - Shipping (Qld)	2006		10
Migratory - Offshore - Shipping (Qld)	2006	0	58
Migratory - Offshore - Shipping (Qld)	2006	1	31
Migratory - Offshore - Shipping (Qld)	2011		90
Migratory - Offshore - Shipping (Qld)	2011	0	168
Migratory - Offshore - Shipping (Qld)	2011	1	215
Migratory - Offshore - Shipping (Qld)	2016		21
Migratory - Offshore - Shipping (Qld)	2016	0	45
Migratory - Offshore - Shipping (Qld)	2016	1	84
No usual address (Qld)	2006		2346
No usual address (Qld)	2006	0	9224
No usual address (Qld)	2006	1	1236
No usual address (Qld)	2011		2535
No usual address (Qld)	2011	0	8610
No usual address (Qld)	2011	1	1398
No usual address (Qld)	2016		3133
No usual address (Qld)	2016	0	7693
No usual address (Qld)	2016	1	1684
Adelaide	2006		2179
Adelaide	2006	0	5999
Adelaide	2006	1	2052
Adelaide	2011		2033
Adelaide	2011	0	8059
Adelaide	2011	1	2871
Adelaide	2016		2293
Adelaide	2016	0	9636
Adelaide	2016	1	3186
North Adelaide	2006		787
North Adelaide	2006	0	3482
North Adelaide	2006	1	2159
North Adelaide	2011		707
North Adelaide	2011	0	3598
North Adelaide	2011	1	2373
North Adelaide	2016		856
North Adelaide	2016	0	3708
North Adelaide	2016	1	2386
Adelaide Hills	2006		592
Adelaide Hills	2006	0	1893
Adelaide Hills	2006	1	4161
Adelaide Hills	2011		482
Adelaide Hills	2011	0	1846
Adelaide Hills	2011	1	4507
Adelaide Hills	2016		684
Adelaide Hills	2016	0	1617
Adelaide Hills	2016	1	4529
Aldgate - Stirling	2006		1638
Aldgate - Stirling	2006	0	4879
Aldgate - Stirling	2006	1	10618
Aldgate - Stirling	2011		1500
Aldgate - Stirling	2011	0	4741
Aldgate - Stirling	2011	1	11078
Aldgate - Stirling	2016		1705
Aldgate - Stirling	2016	0	4803
Aldgate - Stirling	2016	1	10957
Hahndorf - Echunga	2006		434
Hahndorf - Echunga	2006	0	1367
Hahndorf - Echunga	2006	1	2562
Hahndorf - Echunga	2011		383
Hahndorf - Echunga	2011	0	1434
Hahndorf - Echunga	2011	1	2461
Hahndorf - Echunga	2016		490
Hahndorf - Echunga	2016	0	1332
Hahndorf - Echunga	2016	1	2643
Lobethal - Woodside	2006		973
Lobethal - Woodside	2006	0	2737
Lobethal - Woodside	2006	1	4955
Lobethal - Woodside	2011		1078
Lobethal - Woodside	2011	0	2754
Lobethal - Woodside	2011	1	5178
Lobethal - Woodside	2016		976
Lobethal - Woodside	2016	0	2568
Lobethal - Woodside	2016	1	5476
Mount Barker	2006		1588
Mount Barker	2006	0	5947
Mount Barker	2006	1	5483
Mount Barker	2011		1579
Mount Barker	2011	0	6325
Mount Barker	2011	1	7013
Mount Barker	2016		2063
Mount Barker	2016	0	7055
Mount Barker	2016	1	8247
Mount Barker Region	2006		558
Mount Barker Region	2006	0	1768
Mount Barker Region	2006	1	3078
Mount Barker Region	2011		534
Mount Barker Region	2011	0	1815
Mount Barker Region	2011	1	3576
Mount Barker Region	2016		764
Mount Barker Region	2016	0	1698
Mount Barker Region	2016	1	3822
Nairne	2006		417
Nairne	2006	0	1565
Nairne	2006	1	1664
Nairne	2011		449
Nairne	2011	0	1806
Nairne	2011	1	2160
Nairne	2016		604
Nairne	2016	0	1944
Nairne	2016	1	2494
Uraidla - Summertown	2006		504
Uraidla - Summertown	2006	0	1307
Uraidla - Summertown	2006	1	3250
Uraidla - Summertown	2011		433
Uraidla - Summertown	2011	0	1330
Uraidla - Summertown	2011	1	3587
Uraidla - Summertown	2016		508
Uraidla - Summertown	2016	0	1407
Uraidla - Summertown	2016	1	3499
Burnside - Wattle Park	2006		1591
Burnside - Wattle Park	2006	0	6072
Burnside - Wattle Park	2006	1	10257
Burnside - Wattle Park	2011		1388
Burnside - Wattle Park	2011	0	6025
Burnside - Wattle Park	2011	1	10547
Burnside - Wattle Park	2016		1556
Burnside - Wattle Park	2016	0	6721
Burnside - Wattle Park	2016	1	10237
Glenside - Beaumont	2006		866
Glenside - Beaumont	2006	0	3082
Glenside - Beaumont	2006	1	5030
Glenside - Beaumont	2011		661
Glenside - Beaumont	2011	0	3068
Glenside - Beaumont	2011	1	5218
Glenside - Beaumont	2016		789
Glenside - Beaumont	2016	0	3557
Glenside - Beaumont	2016	1	5262
Toorak Gardens	2006		1517
Toorak Gardens	2006	0	5566
Toorak Gardens	2006	1	7971
Toorak Gardens	2011		1302
Toorak Gardens	2011	0	5581
Toorak Gardens	2011	1	8405
Toorak Gardens	2016		1439
Toorak Gardens	2016	0	6102
Toorak Gardens	2016	1	8249
Athelstone	2006		790
Athelstone	2006	0	2212
Athelstone	2006	1	6285
Athelstone	2011		681
Athelstone	2011	0	2196
Athelstone	2011	1	6383
Athelstone	2016		688
Athelstone	2016	0	2140
Athelstone	2016	1	6324
Paradise - Newton	2006		1789
Paradise - Newton	2006	0	5304
Paradise - Newton	2006	1	10689
Paradise - Newton	2011		1799
Paradise - Newton	2011	0	6004
Paradise - Newton	2011	1	10990
Paradise - Newton	2016		2047
Paradise - Newton	2016	0	6582
Paradise - Newton	2016	1	11089
Rostrevor - Magill	2006		1917
Rostrevor - Magill	2006	0	6359
Rostrevor - Magill	2006	1	11160
Rostrevor - Magill	2011		1780
Rostrevor - Magill	2011	0	7115
Rostrevor - Magill	2011	1	11557
Rostrevor - Magill	2016		1989
Rostrevor - Magill	2016	0	7745
Rostrevor - Magill	2016	1	11919
Norwood (SA)	2006		1062
Norwood (SA)	2006	0	4830
Norwood (SA)	2006	1	3732
Norwood (SA)	2011		885
Norwood (SA)	2011	0	4820
Norwood (SA)	2011	1	4063
Norwood (SA)	2016		1119
Norwood (SA)	2016	0	4800
Norwood (SA)	2016	1	4147
Payneham - Felixstow	2006		1349
Payneham - Felixstow	2006	0	4054
Payneham - Felixstow	2006	1	6219
Payneham - Felixstow	2011		1108
Payneham - Felixstow	2011	0	4377
Payneham - Felixstow	2011	1	6571
Payneham - Felixstow	2016		1183
Payneham - Felixstow	2016	0	4702
Payneham - Felixstow	2016	1	6457
St Peters - Marden	2006		1260
St Peters - Marden	2006	0	4564
St Peters - Marden	2006	1	6664
St Peters - Marden	2011		1322
St Peters - Marden	2011	0	4734
St Peters - Marden	2011	1	7003
St Peters - Marden	2016		1227
St Peters - Marden	2016	0	4835
St Peters - Marden	2016	1	6894
Nailsworth - Broadview	2006		658
Nailsworth - Broadview	2006	0	1898
Nailsworth - Broadview	2006	1	3209
Nailsworth - Broadview	2011		574
Nailsworth - Broadview	2011	0	2025
Nailsworth - Broadview	2011	1	3366
Nailsworth - Broadview	2016		589
Nailsworth - Broadview	2016	0	2152
Nailsworth - Broadview	2016	1	3334
Prospect	2006		1523
Prospect	2006	0	4665
Prospect	2006	1	7338
Prospect	2011		1493
Prospect	2011	0	4934
Prospect	2011	1	7559
Prospect	2016		1610
Prospect	2016	0	5095
Prospect	2016	1	7740
Walkerville	2006		683
Walkerville	2006	0	2311
Walkerville	2006	1	3968
Walkerville	2011		666
Walkerville	2011	0	2406
Walkerville	2011	1	3929
Walkerville	2016		735
Walkerville	2016	0	2865
Walkerville	2016	1	3950
Goodwood - Millswood	2006		1622
Goodwood - Millswood	2006	0	6493
Goodwood - Millswood	2006	1	8650
Goodwood - Millswood	2011		1649
Goodwood - Millswood	2011	0	6260
Goodwood - Millswood	2011	1	9291
Goodwood - Millswood	2016		1820
Goodwood - Millswood	2016	0	6491
Goodwood - Millswood	2016	1	9271
Unley - Parkside	2006		2236
Unley - Parkside	2006	0	7490
Unley - Parkside	2006	1	9508
Unley - Parkside	2011		1889
Unley - Parkside	2011	0	7468
Unley - Parkside	2011	1	10283
Unley - Parkside	2016		1898
Unley - Parkside	2016	0	7919
Unley - Parkside	2016	1	10318
Gawler - North	2006		873
Gawler - North	2006	0	3421
Gawler - North	2006	1	3212
Gawler - North	2011		915
Gawler - North	2011	0	3155
Gawler - North	2011	1	4704
Gawler - North	2016		981
Gawler - North	2016	0	3072
Gawler - North	2016	1	5150
Gawler - South	2006		1645
Gawler - South	2006	0	6213
Gawler - South	2006	1	8340
Gawler - South	2011		1839
Gawler - South	2011	0	6506
Gawler - South	2011	1	9281
Gawler - South	2016		2428
Gawler - South	2016	0	7455
Gawler - South	2016	1	9920
Lewiston - Two Wells	2006		565
Lewiston - Two Wells	2006	0	1446
Lewiston - Two Wells	2006	1	2572
Lewiston - Two Wells	2011		511
Lewiston - Two Wells	2011	0	1390
Lewiston - Two Wells	2011	1	3344
Lewiston - Two Wells	2016		674
Lewiston - Two Wells	2016	0	1410
Lewiston - Two Wells	2016	1	3549
Craigmore - Blakeview	2006		1688
Craigmore - Blakeview	2006	0	6271
Craigmore - Blakeview	2006	1	6652
Craigmore - Blakeview	2011		1924
Craigmore - Blakeview	2011	0	5795
Craigmore - Blakeview	2011	1	8475
Craigmore - Blakeview	2016		2283
Craigmore - Blakeview	2016	0	6442
Craigmore - Blakeview	2016	1	9393
Davoren Park	2006		2146
Davoren Park	2006	0	4670
Davoren Park	2006	1	5272
Davoren Park	2011		2831
Davoren Park	2011	0	6585
Davoren Park	2011	1	6142
Davoren Park	2016		3428
Davoren Park	2016	0	6875
Davoren Park	2016	1	7355
Elizabeth	2006		1636
Elizabeth	2006	0	3199
Elizabeth	2006	1	4904
Elizabeth	2011		1494
Elizabeth	2011	0	3089
Elizabeth	2011	1	5294
Elizabeth	2016		1841
Elizabeth	2016	0	3518
Elizabeth	2016	1	5017
Elizabeth East	2006		1604
Elizabeth East	2006	0	3840
Elizabeth East	2006	1	6856
Elizabeth East	2011		1496
Elizabeth East	2011	0	3696
Elizabeth East	2011	1	6974
Elizabeth East	2016		1880
Elizabeth East	2016	0	4296
Elizabeth East	2016	1	6735
Munno Para West - Angle Vale	2006		527
Munno Para West - Angle Vale	2006	0	1579
Munno Para West - Angle Vale	2006	1	2152
Munno Para West - Angle Vale	2011		1187
Munno Para West - Angle Vale	2011	0	3569
Munno Para West - Angle Vale	2011	1	3025
Munno Para West - Angle Vale	2016		1972
Munno Para West - Angle Vale	2016	0	5618
Munno Para West - Angle Vale	2016	1	4540
One Tree Hill	2006		231
One Tree Hill	2006	0	611
One Tree Hill	2006	1	1789
One Tree Hill	2011		203
One Tree Hill	2011	0	454
One Tree Hill	2011	1	1747
One Tree Hill	2016		240
One Tree Hill	2016	0	493
One Tree Hill	2016	1	1781
Smithfield - Elizabeth North	2006		1711
Smithfield - Elizabeth North	2006	0	4237
Smithfield - Elizabeth North	2006	1	5793
Smithfield - Elizabeth North	2011		1817
Smithfield - Elizabeth North	2011	0	4284
Smithfield - Elizabeth North	2011	1	6062
Smithfield - Elizabeth North	2016		2148
Smithfield - Elizabeth North	2016	0	3982
Smithfield - Elizabeth North	2016	1	6102
Virginia - Waterloo Corner	2006		395
Virginia - Waterloo Corner	2006	0	863
Virginia - Waterloo Corner	2006	1	1989
Virginia - Waterloo Corner	2011		432
Virginia - Waterloo Corner	2011	0	1128
Virginia - Waterloo Corner	2011	1	2173
Virginia - Waterloo Corner	2016		618
Virginia - Waterloo Corner	2016	0	1101
Virginia - Waterloo Corner	2016	1	2498
Enfield - Blair Athol	2006		2862
Enfield - Blair Athol	2006	0	6666
Enfield - Blair Athol	2006	1	9791
Enfield - Blair Athol	2011		2899
Enfield - Blair Athol	2011	0	8220
Enfield - Blair Athol	2011	1	10441
Enfield - Blair Athol	2016		3125
Enfield - Blair Athol	2016	0	9451
Enfield - Blair Athol	2016	1	10603
Northgate - Oakden - Gilles Plains	2006		2805
Northgate - Oakden - Gilles Plains	2006	0	7333
Northgate - Oakden - Gilles Plains	2006	1	8847
Northgate - Oakden - Gilles Plains	2011		2948
Northgate - Oakden - Gilles Plains	2011	0	7045
Northgate - Oakden - Gilles Plains	2011	1	10802
Northgate - Oakden - Gilles Plains	2016		3890
Northgate - Oakden - Gilles Plains	2016	0	9398
Northgate - Oakden - Gilles Plains	2016	1	11304
Windsor Gardens	2006		2203
Windsor Gardens	2006	0	6239
Windsor Gardens	2006	1	8468
Windsor Gardens	2011		2123
Windsor Gardens	2011	0	7415
Windsor Gardens	2011	1	9046
Windsor Gardens	2016		2475
Windsor Gardens	2016	0	8486
Windsor Gardens	2016	1	9327
Dry Creek - North	2006		16
Dry Creek - North	2006	0	33
Dry Creek - North	2006	1	94
Dry Creek - North	2011		0
Dry Creek - North	2011	0	0
Dry Creek - North	2011	1	0
Dry Creek - North	2016		0
Dry Creek - North	2016	0	0
Dry Creek - North	2016	1	0
Ingle Farm	2006		1638
Ingle Farm	2006	0	4890
Ingle Farm	2006	1	7729
Ingle Farm	2011		1646
Ingle Farm	2011	0	4194
Ingle Farm	2011	1	8844
Ingle Farm	2016		1618
Ingle Farm	2016	0	4213
Ingle Farm	2016	1	9006
Para Hills	2006		1630
Para Hills	2006	0	3981
Para Hills	2006	1	8598
Para Hills	2011		1603
Para Hills	2011	0	3864
Para Hills	2011	1	8989
Para Hills	2016		1653
Para Hills	2016	0	4022
Para Hills	2016	1	8912
Parafield	2006		0
Parafield	2006	0	0
Parafield	2006	1	0
Parafield	2011		-4
Parafield	2011	0	77
Parafield	2011	1	3
Parafield	2016		6
Parafield	2016	0	90
Parafield	2016	1	9
Parafield Gardens	2006		1773
Parafield Gardens	2006	0	3736
Parafield Gardens	2006	1	9077
Parafield Gardens	2011		1719
Parafield Gardens	2011	0	4319
Parafield Gardens	2011	1	9277
Parafield Gardens	2016		2036
Parafield Gardens	2016	0	5237
Parafield Gardens	2016	1	9672
Paralowie	2006		2094
Paralowie	2006	0	4722
Paralowie	2006	1	8487
Paralowie	2011		2042
Paralowie	2011	0	4607
Paralowie	2011	1	9402
Paralowie	2016		2063
Paralowie	2016	0	4667
Paralowie	2016	1	10020
Salisbury	2006		2076
Salisbury	2006	0	4506
Salisbury	2006	1	8668
Salisbury	2011		2085
Salisbury	2011	0	5091
Salisbury	2011	1	8827
Salisbury	2016		2387
Salisbury	2016	0	6270
Salisbury	2016	1	8948
Salisbury East	2006		1728
Salisbury East	2006	0	5048
Salisbury East	2006	1	10438
Salisbury East	2011		1821
Salisbury East	2011	0	4678
Salisbury East	2011	1	10648
Salisbury East	2016		1967
Salisbury East	2016	0	4962
Salisbury East	2016	1	10604
Salisbury North	2006		1970
Salisbury North	2006	0	4880
Salisbury North	2006	1	6488
Salisbury North	2011		2331
Salisbury North	2011	0	5692
Salisbury North	2011	1	7608
Salisbury North	2016		2579
Salisbury North	2016	0	5720
Salisbury North	2016	1	8906
Mawson Lakes - Globe Derby Park	2006		809
Mawson Lakes - Globe Derby Park	2006	0	3901
Mawson Lakes - Globe Derby Park	2006	1	970
Mawson Lakes - Globe Derby Park	2011		1451
Mawson Lakes - Globe Derby Park	2011	0	6377
Mawson Lakes - Globe Derby Park	2011	1	2912
Mawson Lakes - Globe Derby Park	2016		1660
Mawson Lakes - Globe Derby Park	2016	0	6809
Mawson Lakes - Globe Derby Park	2016	1	4862
Pooraka - Cavan	2006		842
Pooraka - Cavan	2006	0	1999
Pooraka - Cavan	2006	1	4038
Pooraka - Cavan	2011		949
Pooraka - Cavan	2011	0	2222
Pooraka - Cavan	2011	1	4384
Pooraka - Cavan	2016		932
Pooraka - Cavan	2016	0	2423
Pooraka - Cavan	2016	1	4376
Golden Grove	2006		758
Golden Grove	2006	0	3429
Golden Grove	2006	1	4786
Golden Grove	2011		761
Golden Grove	2011	0	3230
Golden Grove	2011	1	5439
Golden Grove	2016		981
Golden Grove	2016	0	3323
Golden Grove	2016	1	6038
Greenwith	2006		1059
Greenwith	2006	0	3577
Greenwith	2006	1	4582
Greenwith	2011		824
Greenwith	2011	0	2768
Greenwith	2011	1	5483
Greenwith	2016		778
Greenwith	2016	0	2559
Greenwith	2016	1	5651
Highbury - Dernancourt	2006		908
Highbury - Dernancourt	2006	0	2609
Highbury - Dernancourt	2006	1	6531
Highbury - Dernancourt	2011		912
Highbury - Dernancourt	2011	0	2535
Highbury - Dernancourt	2011	1	6916
Highbury - Dernancourt	2016		934
Highbury - Dernancourt	2016	0	2884
Highbury - Dernancourt	2016	1	6655
Hope Valley - Modbury	2006		1627
Hope Valley - Modbury	2006	0	4964
Hope Valley - Modbury	2006	1	9275
Hope Valley - Modbury	2011		1486
Hope Valley - Modbury	2011	0	4874
Hope Valley - Modbury	2011	1	9379
Hope Valley - Modbury	2016		1906
Hope Valley - Modbury	2016	0	5372
Hope Valley - Modbury	2016	1	9150
Modbury Heights	2006		1598
Modbury Heights	2006	0	5535
Modbury Heights	2006	1	12795
Modbury Heights	2011		1682
Modbury Heights	2011	0	4865
Modbury Heights	2011	1	12406
Modbury Heights	2016		1779
Modbury Heights	2016	0	4915
Modbury Heights	2016	1	12205
Redwood Park	2006		1591
Redwood Park	2006	0	4312
Redwood Park	2006	1	10341
Redwood Park	2011		1442
Redwood Park	2011	0	4054
Redwood Park	2011	1	10326
Redwood Park	2016		1716
Redwood Park	2016	0	3894
Redwood Park	2016	1	10443
St Agnes - Ridgehaven	2006		1089
St Agnes - Ridgehaven	2006	0	3274
St Agnes - Ridgehaven	2006	1	7438
St Agnes - Ridgehaven	2011		978
St Agnes - Ridgehaven	2011	0	3545
St Agnes - Ridgehaven	2011	1	7632
St Agnes - Ridgehaven	2016		1166
St Agnes - Ridgehaven	2016	0	3713
St Agnes - Ridgehaven	2016	1	7550
Brighton (SA)	2006		1032
Brighton (SA)	2006	0	4412
Brighton (SA)	2006	1	7420
Brighton (SA)	2011		1240
Brighton (SA)	2011	0	4729
Brighton (SA)	2011	1	7432
Brighton (SA)	2016		1366
Brighton (SA)	2016	0	4911
Brighton (SA)	2016	1	7549
Glenelg (SA)	2006		1933
Glenelg (SA)	2006	0	8219
Glenelg (SA)	2006	1	9019
Glenelg (SA)	2011		1931
Glenelg (SA)	2011	0	8144
Glenelg (SA)	2011	1	9593
Glenelg (SA)	2016		2279
Glenelg (SA)	2016	0	8004
Glenelg (SA)	2016	1	9590
Edwardstown	2006		1158
Edwardstown	2006	0	4205
Edwardstown	2006	1	6567
Edwardstown	2011		1166
Edwardstown	2011	0	4732
Edwardstown	2011	1	6668
Edwardstown	2016		1572
Edwardstown	2016	0	5274
Edwardstown	2016	1	6659
Hallett Cove	2006		929
Hallett Cove	2006	0	3777
Hallett Cove	2006	1	7565
Hallett Cove	2011		1054
Hallett Cove	2011	0	3453
Hallett Cove	2011	1	7750
Hallett Cove	2016		1016
Hallett Cove	2016	0	3730
Hallett Cove	2016	1	7649
Marino - Seaview Downs	2006		695
Marino - Seaview Downs	2006	0	2575
Marino - Seaview Downs	2006	1	5279
Marino - Seaview Downs	2011		753
Marino - Seaview Downs	2011	0	2878
Marino - Seaview Downs	2011	1	5424
Marino - Seaview Downs	2016		944
Marino - Seaview Downs	2016	0	2781
Marino - Seaview Downs	2016	1	5552
Mitchell Park	2006		1417
Mitchell Park	2006	0	4734
Mitchell Park	2006	1	7330
Mitchell Park	2011		1640
Mitchell Park	2011	0	4880
Mitchell Park	2011	1	7715
Mitchell Park	2016		1664
Mitchell Park	2016	0	5878
Mitchell Park	2016	1	7609
Morphettville	2006		1429
Morphettville	2006	0	4234
Morphettville	2006	1	7350
Morphettville	2011		1388
Morphettville	2011	0	4836
Morphettville	2011	1	7289
Morphettville	2016		1577
Morphettville	2016	0	5818
Morphettville	2016	1	7262
Sheidow Park - Trott Park	2006		972
Sheidow Park - Trott Park	2006	0	3258
Sheidow Park - Trott Park	2006	1	4725
Sheidow Park - Trott Park	2011		989
Sheidow Park - Trott Park	2011	0	2987
Sheidow Park - Trott Park	2011	1	5586
Sheidow Park - Trott Park	2016		1054
Sheidow Park - Trott Park	2016	0	2936
Sheidow Park - Trott Park	2016	1	6126
Warradale	2006		1140
Warradale	2006	0	4025
Warradale	2006	1	6596
Warradale	2011		1332
Warradale	2011	0	5112
Warradale	2011	1	6697
Warradale	2016		1784
Warradale	2016	0	6183
Warradale	2016	1	7003
Belair	2006		311
Belair	2006	0	1339
Belair	2006	1	3002
Belair	2011		381
Belair	2011	0	1304
Belair	2011	1	2863
Belair	2016		439
Belair	2016	0	1333
Belair	2016	1	2831
Bellevue Heights	2006		584
Bellevue Heights	2006	0	2641
Bellevue Heights	2006	1	4139
Bellevue Heights	2011		589
Bellevue Heights	2011	0	2525
Bellevue Heights	2011	1	4142
Bellevue Heights	2016		687
Bellevue Heights	2016	0	2751
Bellevue Heights	2016	1	3995
Blackwood	2006		964
Blackwood	2006	0	3695
Blackwood	2006	1	6404
Blackwood	2011		934
Blackwood	2011	0	3377
Blackwood	2011	1	6917
Blackwood	2016		1077
Blackwood	2016	0	3638
Blackwood	2016	1	7281
Colonel Light Gardens	2006		1620
Colonel Light Gardens	2006	0	4556
Colonel Light Gardens	2006	1	8665
Colonel Light Gardens	2011		1491
Colonel Light Gardens	2011	0	4516
Colonel Light Gardens	2011	1	9065
Colonel Light Gardens	2016		1512
Colonel Light Gardens	2016	0	4867
Colonel Light Gardens	2016	1	9224
Mitcham (SA)	2006		1252
Mitcham (SA)	2006	0	5118
Mitcham (SA)	2006	1	9014
Mitcham (SA)	2011		1213
Mitcham (SA)	2011	0	5069
Mitcham (SA)	2011	1	9424
Mitcham (SA)	2016		1433
Mitcham (SA)	2016	0	5210
Mitcham (SA)	2016	1	9194
Panorama	2006		750
Panorama	2006	0	2579
Panorama	2006	1	4261
Panorama	2011		737
Panorama	2011	0	2638
Panorama	2011	1	4473
Panorama	2016		886
Panorama	2016	0	2771
Panorama	2016	1	4411
Aberfoyle Park	2006		1055
Aberfoyle Park	2006	0	3967
Aberfoyle Park	2006	1	7039
Aberfoyle Park	2011		856
Aberfoyle Park	2011	0	3432
Aberfoyle Park	2011	1	7587
Aberfoyle Park	2016		946
Aberfoyle Park	2016	0	3334
Aberfoyle Park	2016	1	7377
Aldinga	2006		1367
Aldinga	2006	0	4160
Aldinga	2006	1	4346
Aldinga	2011		1994
Aldinga	2011	0	6922
Aldinga	2011	1	5237
Aldinga	2016		2428
Aldinga	2016	0	5907
Aldinga	2016	1	7044
Christie Downs	2006		938
Christie Downs	2006	0	2561
Christie Downs	2006	1	4441
Christie Downs	2011		1161
Christie Downs	2011	0	2832
Christie Downs	2011	1	4632
Christie Downs	2016		1419
Christie Downs	2016	0	3055
Christie Downs	2016	1	4862
Christies Beach	2006		1010
Christies Beach	2006	0	2979
Christies Beach	2006	1	5282
Christies Beach	2011		1235
Christies Beach	2011	0	3313
Christies Beach	2011	1	5285
Christies Beach	2016		1610
Christies Beach	2016	0	3614
Christies Beach	2016	1	5014
Clarendon	2006		209
Clarendon	2006	0	750
Clarendon	2006	1	1805
Clarendon	2011		131
Clarendon	2011	0	683
Clarendon	2011	1	1814
Clarendon	2016		219
Clarendon	2016	0	622
Clarendon	2016	1	1814
Coromandel Valley	2006		324
Coromandel Valley	2006	0	1164
Coromandel Valley	2006	1	2294
Coromandel Valley	2011		382
Coromandel Valley	2011	0	1235
Coromandel Valley	2011	1	2663
Coromandel Valley	2016		428
Coromandel Valley	2016	0	1108
Coromandel Valley	2016	1	2774
Flagstaff Hill	2006		814
Flagstaff Hill	2006	0	3487
Flagstaff Hill	2006	1	5748
Flagstaff Hill	2011		851
Flagstaff Hill	2011	0	3240
Flagstaff Hill	2011	1	6342
Flagstaff Hill	2016		953
Flagstaff Hill	2016	0	3141
Flagstaff Hill	2016	1	6431
Hackham - Onkaparinga Hills	2006		612
Hackham - Onkaparinga Hills	2006	0	1987
Hackham - Onkaparinga Hills	2006	1	3687
Hackham - Onkaparinga Hills	2011		651
Hackham - Onkaparinga Hills	2011	0	1899
Hackham - Onkaparinga Hills	2011	1	3868
Hackham - Onkaparinga Hills	2016		570
Hackham - Onkaparinga Hills	2016	0	1764
Hackham - Onkaparinga Hills	2016	1	3976
Hackham West - Huntfield Heights	2006		970
Hackham West - Huntfield Heights	2006	0	2309
Hackham West - Huntfield Heights	2006	1	4000
Hackham West - Huntfield Heights	2011		925
Hackham West - Huntfield Heights	2011	0	2145
Hackham West - Huntfield Heights	2011	1	4441
Hackham West - Huntfield Heights	2016		1062
Hackham West - Huntfield Heights	2016	0	2233
Hackham West - Huntfield Heights	2016	1	4292
Happy Valley	2006		1320
Happy Valley	2006	0	4281
Happy Valley	2006	1	8222
Happy Valley	2011		1203
Happy Valley	2011	0	3873
Happy Valley	2011	1	8558
Happy Valley	2016		1331
Happy Valley	2016	0	3759
Happy Valley	2016	1	8525
Happy Valley Reservoir	2006		0
Happy Valley Reservoir	2006	0	5
Happy Valley Reservoir	2006	1	0
Happy Valley Reservoir	2011		0
Happy Valley Reservoir	2011	0	0
Happy Valley Reservoir	2011	1	0
Happy Valley Reservoir	2016		0
Happy Valley Reservoir	2016	0	0
Happy Valley Reservoir	2016	1	0
Lonsdale	2006		0
Lonsdale	2006	0	3
Lonsdale	2006	1	0
Lonsdale	2011		7
Lonsdale	2011	0	5
Lonsdale	2011	1	16
Lonsdale	2016		8
Lonsdale	2016	0	7
Lonsdale	2016	1	14
McLaren Vale	2006		383
McLaren Vale	2006	0	1873
McLaren Vale	2006	1	2809
McLaren Vale	2011		512
McLaren Vale	2011	0	2007
McLaren Vale	2011	1	3210
McLaren Vale	2016		643
McLaren Vale	2016	0	1821
McLaren Vale	2016	1	3511
Morphett Vale - East	2006		1345
Morphett Vale - East	2006	0	4602
Morphett Vale - East	2006	1	7570
Morphett Vale - East	2011		1336
Morphett Vale - East	2011	0	4364
Morphett Vale - East	2011	1	7751
Morphett Vale - East	2016		1619
Morphett Vale - East	2016	0	4129
Morphett Vale - East	2016	1	7853
Morphett Vale - West	2006		1137
Morphett Vale - West	2006	0	2768
Morphett Vale - West	2006	1	5625
Morphett Vale - West	2011		1043
Morphett Vale - West	2011	0	2623
Morphett Vale - West	2011	1	5485
Morphett Vale - West	2016		1213
Morphett Vale - West	2016	0	2879
Morphett Vale - West	2016	1	5446
Reynella	2006		969
Reynella	2006	0	3195
Reynella	2006	1	5633
Reynella	2011		885
Reynella	2011	0	2896
Reynella	2011	1	6001
Reynella	2016		1091
Reynella	2016	0	3038
Reynella	2016	1	6025
Seaford (SA)	2006		1661
Seaford (SA)	2006	0	5820
Seaford (SA)	2006	1	8183
Seaford (SA)	2011		2321
Seaford (SA)	2011	0	7541
Seaford (SA)	2011	1	9069
Seaford (SA)	2016		2879
Seaford (SA)	2016	0	8895
Seaford (SA)	2016	1	10587
Willunga	2006		255
Willunga	2006	0	1019
Willunga	2006	1	1786
Willunga	2011		238
Willunga	2011	0	913
Willunga	2011	1	2137
Willunga	2016		345
Willunga	2016	0	996
Willunga	2016	1	2052
Woodcroft	2006		1111
Woodcroft	2006	0	3607
Woodcroft	2006	1	6215
Woodcroft	2011		1028
Woodcroft	2011	0	3092
Woodcroft	2011	1	6954
Woodcroft	2016		918
Woodcroft	2016	0	3413
Woodcroft	2016	1	7045
Beverley	2006		864
Beverley	2006	0	2189
Beverley	2006	1	3989
Beverley	2011		773
Beverley	2011	0	2327
Beverley	2011	1	4119
Beverley	2016		973
Beverley	2016	0	2692
Beverley	2016	1	4101
Flinders Park	2006		1233
Flinders Park	2006	0	3575
Flinders Park	2006	1	7964
Flinders Park	2011		1403
Flinders Park	2011	0	3776
Flinders Park	2011	1	8483
Flinders Park	2016		1436
Flinders Park	2016	0	4811
Flinders Park	2016	1	8216
Henley Beach	2006		1255
Henley Beach	2006	0	3803
