SA2_NAME16	Year	Occupation	workers
Yass Region	2016	Community and personal service workers	521
Yass Region	2016	Labourers	470
Yass Region	2016	Machinery operators and drivers	248
Yass Region	2016	Managers	1447
Yass Region	2016	Professionals	1268
Yass Region	2016	Sales workers	315
Yass Region	2016	Technicians and trades workers	730
Young	2006		55
Young	2006	Clerical and administrative workers	486
Young	2006	Community and personal service workers	342
Young	2006	Labourers	743
Young	2006	Machinery operators and drivers	257
Young	2006	Managers	618
Young	2006	Professionals	553
Young	2006	Sales workers	500
Young	2006	Technicians and trades workers	653
Young	2011		91
Young	2011	Clerical and administrative workers	482
Young	2011	Community and personal service workers	378
Young	2011	Labourers	594
Young	2011	Machinery operators and drivers	259
Young	2011	Managers	563
Young	2011	Professionals	571
Young	2011	Sales workers	521
Young	2011	Technicians and trades workers	672
Young	2016		52
Young	2016	Clerical and administrative workers	480
Young	2016	Community and personal service workers	442
Young	2016	Labourers	662
Young	2016	Machinery operators and drivers	273
Young	2016	Managers	587
Young	2016	Professionals	554
Young	2016	Sales workers	499
Young	2016	Technicians and trades workers	631
Young Region	2006		59
Young Region	2006	Clerical and administrative workers	256
Young Region	2006	Community and personal service workers	200
Young Region	2006	Labourers	523
Young Region	2006	Machinery operators and drivers	192
Young Region	2006	Managers	1041
Young Region	2006	Professionals	304
Young Region	2006	Sales workers	161
Young Region	2006	Technicians and trades workers	351
Young Region	2011		61
Young Region	2011	Clerical and administrative workers	268
Young Region	2011	Community and personal service workers	258
Young Region	2011	Labourers	447
Young Region	2011	Machinery operators and drivers	189
Young Region	2011	Managers	971
Young Region	2011	Professionals	341
Young Region	2011	Sales workers	186
Young Region	2011	Technicians and trades workers	384
Young Region	2016		55
Young Region	2016	Clerical and administrative workers	299
Young Region	2016	Community and personal service workers	251
Young Region	2016	Labourers	502
Young Region	2016	Machinery operators and drivers	202
Young Region	2016	Managers	883
Young Region	2016	Professionals	319
Young Region	2016	Sales workers	198
Young Region	2016	Technicians and trades workers	395
Avoca Beach - Copacabana	2006		42
Avoca Beach - Copacabana	2006	Clerical and administrative workers	434
Avoca Beach - Copacabana	2006	Community and personal service workers	327
Avoca Beach - Copacabana	2006	Labourers	233
Avoca Beach - Copacabana	2006	Machinery operators and drivers	94
Avoca Beach - Copacabana	2006	Managers	435
Avoca Beach - Copacabana	2006	Professionals	858
Avoca Beach - Copacabana	2006	Sales workers	369
Avoca Beach - Copacabana	2006	Technicians and trades workers	527
Avoca Beach - Copacabana	2011		44
Avoca Beach - Copacabana	2011	Clerical and administrative workers	421
Avoca Beach - Copacabana	2011	Community and personal service workers	394
Avoca Beach - Copacabana	2011	Labourers	204
Avoca Beach - Copacabana	2011	Machinery operators and drivers	115
Avoca Beach - Copacabana	2011	Managers	445
Avoca Beach - Copacabana	2011	Professionals	984
Avoca Beach - Copacabana	2011	Sales workers	305
Avoca Beach - Copacabana	2011	Technicians and trades workers	511
Avoca Beach - Copacabana	2016		44
Avoca Beach - Copacabana	2016	Clerical and administrative workers	428
Avoca Beach - Copacabana	2016	Community and personal service workers	431
Avoca Beach - Copacabana	2016	Labourers	226
Avoca Beach - Copacabana	2016	Machinery operators and drivers	99
Avoca Beach - Copacabana	2016	Managers	504
Avoca Beach - Copacabana	2016	Professionals	1058
Avoca Beach - Copacabana	2016	Sales workers	323
Avoca Beach - Copacabana	2016	Technicians and trades workers	515
Box Head - MacMasters Beach	2006		58
Box Head - MacMasters Beach	2006	Clerical and administrative workers	600
Box Head - MacMasters Beach	2006	Community and personal service workers	396
Box Head - MacMasters Beach	2006	Labourers	360
Box Head - MacMasters Beach	2006	Machinery operators and drivers	166
Box Head - MacMasters Beach	2006	Managers	608
Box Head - MacMasters Beach	2006	Professionals	993
Box Head - MacMasters Beach	2006	Sales workers	493
Box Head - MacMasters Beach	2006	Technicians and trades workers	703
Box Head - MacMasters Beach	2011		96
Box Head - MacMasters Beach	2011	Clerical and administrative workers	616
Box Head - MacMasters Beach	2011	Community and personal service workers	480
Box Head - MacMasters Beach	2011	Labourers	313
Box Head - MacMasters Beach	2011	Machinery operators and drivers	163
Box Head - MacMasters Beach	2011	Managers	588
Box Head - MacMasters Beach	2011	Professionals	1036
Box Head - MacMasters Beach	2011	Sales workers	453
Box Head - MacMasters Beach	2011	Technicians and trades workers	756
Box Head - MacMasters Beach	2016		90
Box Head - MacMasters Beach	2016	Clerical and administrative workers	680
Box Head - MacMasters Beach	2016	Community and personal service workers	547
Box Head - MacMasters Beach	2016	Labourers	371
Box Head - MacMasters Beach	2016	Machinery operators and drivers	166
Box Head - MacMasters Beach	2016	Managers	639
Box Head - MacMasters Beach	2016	Professionals	1081
Box Head - MacMasters Beach	2016	Sales workers	422
Box Head - MacMasters Beach	2016	Technicians and trades workers	750
Calga - Kulnura	2006		45
Calga - Kulnura	2006	Clerical and administrative workers	213
Calga - Kulnura	2006	Community and personal service workers	123
Calga - Kulnura	2006	Labourers	211
Calga - Kulnura	2006	Machinery operators and drivers	112
Calga - Kulnura	2006	Managers	441
Calga - Kulnura	2006	Professionals	281
Calga - Kulnura	2006	Sales workers	104
Calga - Kulnura	2006	Technicians and trades workers	273
Calga - Kulnura	2011		52
Calga - Kulnura	2011	Clerical and administrative workers	266
Calga - Kulnura	2011	Community and personal service workers	171
Calga - Kulnura	2011	Labourers	242
Calga - Kulnura	2011	Machinery operators and drivers	136
Calga - Kulnura	2011	Managers	546
Calga - Kulnura	2011	Professionals	327
Calga - Kulnura	2011	Sales workers	114
Calga - Kulnura	2011	Technicians and trades workers	306
Calga - Kulnura	2016		50
Calga - Kulnura	2016	Clerical and administrative workers	274
Calga - Kulnura	2016	Community and personal service workers	187
Calga - Kulnura	2016	Labourers	238
Calga - Kulnura	2016	Machinery operators and drivers	132
Calga - Kulnura	2016	Managers	542
Calga - Kulnura	2016	Professionals	336
Calga - Kulnura	2016	Sales workers	149
Calga - Kulnura	2016	Technicians and trades workers	330
Erina - Green Point	2006		85
Erina - Green Point	2006	Clerical and administrative workers	882
Erina - Green Point	2006	Community and personal service workers	476
Erina - Green Point	2006	Labourers	411
Erina - Green Point	2006	Machinery operators and drivers	191
Erina - Green Point	2006	Managers	717
Erina - Green Point	2006	Professionals	1108
Erina - Green Point	2006	Sales workers	682
Erina - Green Point	2006	Technicians and trades workers	675
Erina - Green Point	2011		83
Erina - Green Point	2011	Clerical and administrative workers	864
Erina - Green Point	2011	Community and personal service workers	560
Erina - Green Point	2011	Labourers	437
Erina - Green Point	2011	Machinery operators and drivers	178
Erina - Green Point	2011	Managers	779
Erina - Green Point	2011	Professionals	1271
Erina - Green Point	2011	Sales workers	691
Erina - Green Point	2011	Technicians and trades workers	710
Erina - Green Point	2016		71
Erina - Green Point	2016	Clerical and administrative workers	849
Erina - Green Point	2016	Community and personal service workers	616
Erina - Green Point	2016	Labourers	462
Erina - Green Point	2016	Machinery operators and drivers	179
Erina - Green Point	2016	Managers	774
Erina - Green Point	2016	Professionals	1327
Erina - Green Point	2016	Sales workers	634
Erina - Green Point	2016	Technicians and trades workers	705
Gosford - Springfield	2006		107
Gosford - Springfield	2006	Clerical and administrative workers	1190
Gosford - Springfield	2006	Community and personal service workers	746
Gosford - Springfield	2006	Labourers	773
Gosford - Springfield	2006	Machinery operators and drivers	356
Gosford - Springfield	2006	Managers	787
Gosford - Springfield	2006	Professionals	1602
Gosford - Springfield	2006	Sales workers	806
Gosford - Springfield	2006	Technicians and trades workers	993
Gosford - Springfield	2011		135
Gosford - Springfield	2011	Clerical and administrative workers	1296
Gosford - Springfield	2011	Community and personal service workers	923
Gosford - Springfield	2011	Labourers	732
Gosford - Springfield	2011	Machinery operators and drivers	390
Gosford - Springfield	2011	Managers	907
Gosford - Springfield	2011	Professionals	1911
Gosford - Springfield	2011	Sales workers	831
Gosford - Springfield	2011	Technicians and trades workers	1082
Gosford - Springfield	2016		132
Gosford - Springfield	2016	Clerical and administrative workers	1174
Gosford - Springfield	2016	Community and personal service workers	1020
Gosford - Springfield	2016	Labourers	774
Gosford - Springfield	2016	Machinery operators and drivers	386
Gosford - Springfield	2016	Managers	927
Gosford - Springfield	2016	Professionals	2152
Gosford - Springfield	2016	Sales workers	881
Gosford - Springfield	2016	Technicians and trades workers	1059
Kariong	2006		45
Kariong	2006	Clerical and administrative workers	515
Kariong	2006	Community and personal service workers	281
Kariong	2006	Labourers	289
Kariong	2006	Machinery operators and drivers	176
Kariong	2006	Managers	365
Kariong	2006	Professionals	468
Kariong	2006	Sales workers	323
Kariong	2006	Technicians and trades workers	485
Kariong	2011		34
Kariong	2011	Clerical and administrative workers	537
Kariong	2011	Community and personal service workers	357
Kariong	2011	Labourers	296
Kariong	2011	Machinery operators and drivers	194
Kariong	2011	Managers	335
Kariong	2011	Professionals	465
Kariong	2011	Sales workers	374
Kariong	2011	Technicians and trades workers	549
Kariong	2016		54
Kariong	2016	Clerical and administrative workers	509
Kariong	2016	Community and personal service workers	361
Kariong	2016	Labourers	326
Kariong	2016	Machinery operators and drivers	207
Kariong	2016	Managers	355
Kariong	2016	Professionals	491
Kariong	2016	Sales workers	329
Kariong	2016	Technicians and trades workers	513
Kincumber - Picketts Valley	2006		47
Kincumber - Picketts Valley	2006	Clerical and administrative workers	398
Kincumber - Picketts Valley	2006	Community and personal service workers	338
Kincumber - Picketts Valley	2006	Labourers	304
Kincumber - Picketts Valley	2006	Machinery operators and drivers	137
Kincumber - Picketts Valley	2006	Managers	275
Kincumber - Picketts Valley	2006	Professionals	416
Kincumber - Picketts Valley	2006	Sales workers	348
Kincumber - Picketts Valley	2006	Technicians and trades workers	450
Kincumber - Picketts Valley	2011		49
Kincumber - Picketts Valley	2011	Clerical and administrative workers	421
Kincumber - Picketts Valley	2011	Community and personal service workers	396
Kincumber - Picketts Valley	2011	Labourers	304
Kincumber - Picketts Valley	2011	Machinery operators and drivers	147
Kincumber - Picketts Valley	2011	Managers	281
Kincumber - Picketts Valley	2011	Professionals	528
Kincumber - Picketts Valley	2011	Sales workers	333
Kincumber - Picketts Valley	2011	Technicians and trades workers	451
Kincumber - Picketts Valley	2016		53
Kincumber - Picketts Valley	2016	Clerical and administrative workers	391
Kincumber - Picketts Valley	2016	Community and personal service workers	400
Kincumber - Picketts Valley	2016	Labourers	270
Kincumber - Picketts Valley	2016	Machinery operators and drivers	149
Kincumber - Picketts Valley	2016	Managers	323
Kincumber - Picketts Valley	2016	Professionals	574
Kincumber - Picketts Valley	2016	Sales workers	324
Kincumber - Picketts Valley	2016	Technicians and trades workers	462
Narara	2006		49
Narara	2006	Clerical and administrative workers	593
Narara	2006	Community and personal service workers	356
Narara	2006	Labourers	355
Narara	2006	Machinery operators and drivers	217
Narara	2006	Managers	367
Narara	2006	Professionals	628
Narara	2006	Sales workers	365
Narara	2006	Technicians and trades workers	539
Narara	2011		66
Narara	2011	Clerical and administrative workers	520
Narara	2011	Community and personal service workers	341
Narara	2011	Labourers	309
Narara	2011	Machinery operators and drivers	185
Narara	2011	Managers	293
Narara	2011	Professionals	649
Narara	2011	Sales workers	369
Narara	2011	Technicians and trades workers	474
Narara	2016		77
Narara	2016	Clerical and administrative workers	459
Narara	2016	Community and personal service workers	394
Narara	2016	Labourers	349
Narara	2016	Machinery operators and drivers	185
Narara	2016	Managers	326
Narara	2016	Professionals	684
Narara	2016	Sales workers	333
Narara	2016	Technicians and trades workers	479
Niagara Park - Lisarow	2006		47
Niagara Park - Lisarow	2006	Clerical and administrative workers	566
Niagara Park - Lisarow	2006	Community and personal service workers	318
Niagara Park - Lisarow	2006	Labourers	330
Niagara Park - Lisarow	2006	Machinery operators and drivers	194
Niagara Park - Lisarow	2006	Managers	372
Niagara Park - Lisarow	2006	Professionals	633
Niagara Park - Lisarow	2006	Sales workers	418
Niagara Park - Lisarow	2006	Technicians and trades workers	497
Niagara Park - Lisarow	2011		51
Niagara Park - Lisarow	2011	Clerical and administrative workers	665
Niagara Park - Lisarow	2011	Community and personal service workers	399
Niagara Park - Lisarow	2011	Labourers	355
Niagara Park - Lisarow	2011	Machinery operators and drivers	193
Niagara Park - Lisarow	2011	Managers	431
Niagara Park - Lisarow	2011	Professionals	811
Niagara Park - Lisarow	2011	Sales workers	426
Niagara Park - Lisarow	2011	Technicians and trades workers	592
Niagara Park - Lisarow	2016		48
Niagara Park - Lisarow	2016	Clerical and administrative workers	594
Niagara Park - Lisarow	2016	Community and personal service workers	445
Niagara Park - Lisarow	2016	Labourers	393
Niagara Park - Lisarow	2016	Machinery operators and drivers	201
Niagara Park - Lisarow	2016	Managers	444
Niagara Park - Lisarow	2016	Professionals	801
Niagara Park - Lisarow	2016	Sales workers	385
Niagara Park - Lisarow	2016	Technicians and trades workers	594
Point Clare - Koolewong	2006		42
Point Clare - Koolewong	2006	Clerical and administrative workers	466
Point Clare - Koolewong	2006	Community and personal service workers	306
Point Clare - Koolewong	2006	Labourers	213
Point Clare - Koolewong	2006	Machinery operators and drivers	130
Point Clare - Koolewong	2006	Managers	319
Point Clare - Koolewong	2006	Professionals	558
Point Clare - Koolewong	2006	Sales workers	272
Point Clare - Koolewong	2006	Technicians and trades workers	409
Point Clare - Koolewong	2011		40
Point Clare - Koolewong	2011	Clerical and administrative workers	459
