SA2_NAME16	Year	Age	adults
Yea	2016	15-19	172
Yea	2016	20-24	106
Yea	2016	25-34	235
Yea	2016	35-44	379
Yea	2016	45-54	471
Yea	2016	55-64	666
Yea	2016	65-74	622
Yea	2016	75-84	242
Yea	2016	85+	82
Benalla	2006	15-19	650
Benalla	2006	20-24	481
Benalla	2006	25-34	853
Benalla	2006	35-44	1281
Benalla	2006	45-54	1404
Benalla	2006	55-64	1220
Benalla	2006	65-74	968
Benalla	2006	75-84	875
Benalla	2006	85+	306
Benalla	2011	15-19	744
Benalla	2011	20-24	454
Benalla	2011	25-34	925
Benalla	2011	35-44	1107
Benalla	2011	45-54	1461
Benalla	2011	55-64	1459
Benalla	2011	65-74	1116
Benalla	2011	75-84	878
Benalla	2011	85+	385
Benalla	2016	15-19	582
Benalla	2016	20-24	524
Benalla	2016	25-34	935
Benalla	2016	35-44	971
Benalla	2016	45-54	1314
Benalla	2016	55-64	1522
Benalla	2016	65-74	1468
Benalla	2016	75-84	930
Benalla	2016	85+	485
Benalla Region	2006	15-19	239
Benalla Region	2006	20-24	129
Benalla Region	2006	25-34	230
Benalla Region	2006	35-44	437
Benalla Region	2006	45-54	697
Benalla Region	2006	55-64	620
Benalla Region	2006	65-74	293
Benalla Region	2006	75-84	152
Benalla Region	2006	85+	34
Benalla Region	2011	15-19	230
Benalla Region	2011	20-24	101
Benalla Region	2011	25-34	225
Benalla Region	2011	35-44	361
Benalla Region	2011	45-54	629
Benalla Region	2011	55-64	706
Benalla Region	2011	65-74	380
Benalla Region	2011	75-84	135
Benalla Region	2011	85+	35
Benalla Region	2016	15-19	197
Benalla Region	2016	20-24	126
Benalla Region	2016	25-34	279
Benalla Region	2016	35-44	348
Benalla Region	2016	45-54	557
Benalla Region	2016	55-64	760
Benalla Region	2016	65-74	531
Benalla Region	2016	75-84	169
Benalla Region	2016	85+	43
Rutherglen	2006	15-19	212
Rutherglen	2006	20-24	143
Rutherglen	2006	25-34	363
Rutherglen	2006	35-44	501
Rutherglen	2006	45-54	571
Rutherglen	2006	55-64	525
Rutherglen	2006	65-74	312
Rutherglen	2006	75-84	216
Rutherglen	2006	85+	77
Rutherglen	2011	15-19	239
Rutherglen	2011	20-24	133
Rutherglen	2011	25-34	338
Rutherglen	2011	35-44	488
Rutherglen	2011	45-54	526
Rutherglen	2011	55-64	578
Rutherglen	2011	65-74	397
Rutherglen	2011	75-84	216
Rutherglen	2011	85+	83
Rutherglen	2016	15-19	239
Rutherglen	2016	20-24	156
Rutherglen	2016	25-34	315
Rutherglen	2016	35-44	462
Rutherglen	2016	45-54	566
Rutherglen	2016	55-64	597
Rutherglen	2016	65-74	540
Rutherglen	2016	75-84	230
Rutherglen	2016	85+	102
Wangaratta	2006	15-19	1050
Wangaratta	2006	20-24	959
Wangaratta	2006	25-34	1953
Wangaratta	2006	35-44	2197
Wangaratta	2006	45-54	2271
Wangaratta	2006	55-64	1788
Wangaratta	2006	65-74	1417
Wangaratta	2006	75-84	1319
Wangaratta	2006	85+	486
Wangaratta	2011	15-19	1177
Wangaratta	2011	20-24	901
Wangaratta	2011	25-34	1983
Wangaratta	2011	35-44	2186
Wangaratta	2011	45-54	2265
Wangaratta	2011	55-64	2133
Wangaratta	2011	65-74	1654
Wangaratta	2011	75-84	1340
Wangaratta	2011	85+	646
Wangaratta	2016	15-19	1094
Wangaratta	2016	20-24	959
Wangaratta	2016	25-34	1977
Wangaratta	2016	35-44	2132
Wangaratta	2016	45-54	2366
Wangaratta	2016	55-64	2415
Wangaratta	2016	65-74	2110
Wangaratta	2016	75-84	1446
Wangaratta	2016	85+	856
Wangaratta Region	2006	15-19	754
Wangaratta Region	2006	20-24	269
Wangaratta Region	2006	25-34	739
Wangaratta Region	2006	35-44	1439
Wangaratta Region	2006	45-54	1655
Wangaratta Region	2006	55-64	1481
Wangaratta Region	2006	65-74	808
Wangaratta Region	2006	75-84	424
Wangaratta Region	2006	85+	77
Wangaratta Region	2011	15-19	633
Wangaratta Region	2011	20-24	273
Wangaratta Region	2011	25-34	621
Wangaratta Region	2011	35-44	1225
Wangaratta Region	2011	45-54	1599
Wangaratta Region	2011	55-64	1567
Wangaratta Region	2011	65-74	983
Wangaratta Region	2011	75-84	434
Wangaratta Region	2011	85+	102
Wangaratta Region	2016	15-19	548
Wangaratta Region	2016	20-24	343
Wangaratta Region	2016	25-34	671
Wangaratta Region	2016	35-44	1163
Wangaratta Region	2016	45-54	1496
Wangaratta Region	2016	55-64	1674
Wangaratta Region	2016	65-74	1304
Wangaratta Region	2016	75-84	509
Wangaratta Region	2016	85+	150
Beechworth	2006	15-19	250
Beechworth	2006	20-24	115
Beechworth	2006	25-34	324
Beechworth	2006	35-44	616
Beechworth	2006	45-54	734
Beechworth	2006	55-64	616
Beechworth	2006	65-74	369
Beechworth	2006	75-84	284
Beechworth	2006	85+	79
Beechworth	2011	15-19	253
Beechworth	2011	20-24	123
Beechworth	2011	25-34	266
Beechworth	2011	35-44	549
Beechworth	2011	45-54	680
Beechworth	2011	55-64	787
Beechworth	2011	65-74	493
Beechworth	2011	75-84	267
Beechworth	2011	85+	107
Beechworth	2016	15-19	212
Beechworth	2016	20-24	132
Beechworth	2016	25-34	363
Beechworth	2016	35-44	564
Beechworth	2016	45-54	684
Beechworth	2016	55-64	797
Beechworth	2016	65-74	646
Beechworth	2016	75-84	314
Beechworth	2016	85+	119
Bright - Mount Beauty	2006	15-19	508
Bright - Mount Beauty	2006	20-24	265
Bright - Mount Beauty	2006	25-34	771
Bright - Mount Beauty	2006	35-44	1023
Bright - Mount Beauty	2006	45-54	1278
Bright - Mount Beauty	2006	55-64	1165
Bright - Mount Beauty	2006	65-74	743
Bright - Mount Beauty	2006	75-84	512
Bright - Mount Beauty	2006	85+	161
Bright - Mount Beauty	2011	15-19	407
Bright - Mount Beauty	2011	20-24	306
Bright - Mount Beauty	2011	25-34	623
Bright - Mount Beauty	2011	35-44	971
Bright - Mount Beauty	2011	45-54	1230
Bright - Mount Beauty	2011	55-64	1288
Bright - Mount Beauty	2011	65-74	940
Bright - Mount Beauty	2011	75-84	491
Bright - Mount Beauty	2011	85+	173
Bright - Mount Beauty	2016	15-19	406
Bright - Mount Beauty	2016	20-24	320
Bright - Mount Beauty	2016	25-34	719
Bright - Mount Beauty	2016	35-44	981
Bright - Mount Beauty	2016	45-54	1153
Bright - Mount Beauty	2016	55-64	1357
Bright - Mount Beauty	2016	65-74	1183
Bright - Mount Beauty	2016	75-84	525
Bright - Mount Beauty	2016	85+	203
Chiltern - Indigo Valley	2006	15-19	232
Chiltern - Indigo Valley	2006	20-24	118
Chiltern - Indigo Valley	2006	25-34	245
Chiltern - Indigo Valley	2006	35-44	417
Chiltern - Indigo Valley	2006	45-54	509
Chiltern - Indigo Valley	2006	55-64	367
Chiltern - Indigo Valley	2006	65-74	201
Chiltern - Indigo Valley	2006	75-84	104
Chiltern - Indigo Valley	2006	85+	21
Chiltern - Indigo Valley	2011	15-19	228
Chiltern - Indigo Valley	2011	20-24	108
Chiltern - Indigo Valley	2011	25-34	222
Chiltern - Indigo Valley	2011	35-44	411
Chiltern - Indigo Valley	2011	45-54	503
Chiltern - Indigo Valley	2011	55-64	454
Chiltern - Indigo Valley	2011	65-74	263
Chiltern - Indigo Valley	2011	75-84	116
Chiltern - Indigo Valley	2011	85+	40
Chiltern - Indigo Valley	2016	15-19	186
Chiltern - Indigo Valley	2016	20-24	134
Chiltern - Indigo Valley	2016	25-34	268
Chiltern - Indigo Valley	2016	35-44	361
Chiltern - Indigo Valley	2016	45-54	522
Chiltern - Indigo Valley	2016	55-64	535
Chiltern - Indigo Valley	2016	65-74	333
Chiltern - Indigo Valley	2016	75-84	144
Chiltern - Indigo Valley	2016	85+	41
Myrtleford	2006	15-19	277
Myrtleford	2006	20-24	183
Myrtleford	2006	25-34	389
Myrtleford	2006	35-44	636
Myrtleford	2006	45-54	731
Myrtleford	2006	55-64	619
Myrtleford	2006	65-74	474
Myrtleford	2006	75-84	317
Myrtleford	2006	85+	97
Myrtleford	2011	15-19	283
Myrtleford	2011	20-24	178
Myrtleford	2011	25-34	325
Myrtleford	2011	35-44	529
Myrtleford	2011	45-54	740
Myrtleford	2011	55-64	689
Myrtleford	2011	65-74	506
Myrtleford	2011	75-84	354
Myrtleford	2011	85+	140
Myrtleford	2016	15-19	282
Myrtleford	2016	20-24	167
Myrtleford	2016	25-34	347
Myrtleford	2016	35-44	454
Myrtleford	2016	45-54	705
Myrtleford	2016	55-64	812
Myrtleford	2016	65-74	563
Myrtleford	2016	75-84	401
Myrtleford	2016	85+	179
Towong	2006	15-19	367
Towong	2006	20-24	177
Towong	2006	25-34	402
Towong	2006	35-44	820
Towong	2006	45-54	981
Towong	2006	55-64	916
Towong	2006	65-74	606
Towong	2006	75-84	430
Towong	2006	85+	162
Towong	2011	15-19	371
Towong	2011	20-24	170
Towong	2011	25-34	384
Towong	2011	35-44	692
Towong	2011	45-54	946
Towong	2011	55-64	968
Towong	2011	65-74	700
Towong	2011	75-84	393
Towong	2011	85+	186
Towong	2016	15-19	330
Towong	2016	20-24	210
Towong	2016	25-34	451
Towong	2016	35-44	567
Towong	2016	45-54	872
Towong	2016	55-64	1033
Towong	2016	65-74	910
Towong	2016	75-84	433
Towong	2016	85+	197
West Wodonga	2006	15-19	1057
West Wodonga	2006	20-24	1060
West Wodonga	2006	25-34	2103
West Wodonga	2006	35-44	2161
West Wodonga	2006	45-54	1896
West Wodonga	2006	55-64	1222
West Wodonga	2006	65-74	643
West Wodonga	2006	75-84	379
West Wodonga	2006	85+	125
West Wodonga	2011	15-19	1052
West Wodonga	2011	20-24	1012
West Wodonga	2011	25-34	2017
West Wodonga	2011	35-44	2111
West Wodonga	2011	45-54	1917
West Wodonga	2011	55-64	1608
West Wodonga	2011	65-74	832
West Wodonga	2011	75-84	443
West Wodonga	2011	85+	166
West Wodonga	2016	15-19	1002
West Wodonga	2016	20-24	926
West Wodonga	2016	25-34	1936
West Wodonga	2016	35-44	1877
West Wodonga	2016	45-54	1988
West Wodonga	2016	55-64	1873
West Wodonga	2016	65-74	1273
West Wodonga	2016	75-84	596
West Wodonga	2016	85+	275
Wodonga	2006	15-19	1652
Wodonga	2006	20-24	1437
Wodonga	2006	25-34	2281
Wodonga	2006	35-44	2636
Wodonga	2006	45-54	2575
Wodonga	2006	55-64	2044
Wodonga	2006	65-74	1243
Wodonga	2006	75-84	888
Wodonga	2006	85+	261
Wodonga	2011	15-19	1717
Wodonga	2011	20-24	1640
Wodonga	2011	25-34	2573
Wodonga	2011	35-44	2722
Wodonga	2011	45-54	2708
Wodonga	2011	55-64	2407
Wodonga	2011	65-74	1562
Wodonga	2011	75-84	961
Wodonga	2011	85+	367
Wodonga	2016	15-19	1675
Wodonga	2016	20-24	1776
Wodonga	2016	25-34	3481
Wodonga	2016	35-44	2973
Wodonga	2016	45-54	3054
Wodonga	2016	55-64	2820
Wodonga	2016	65-74	2117
Wodonga	2016	75-84	1123
Wodonga	2016	85+	471
Yackandandah	2006	15-19	318
Yackandandah	2006	20-24	129
Yackandandah	2006	25-34	317
Yackandandah	2006	35-44	679
Yackandandah	2006	45-54	682
Yackandandah	2006	55-64	545
Yackandandah	2006	65-74	275
Yackandandah	2006	75-84	144
Yackandandah	2006	85+	83
Yackandandah	2011	15-19	367
Yackandandah	2011	20-24	132
Yackandandah	2011	25-34	318
Yackandandah	2011	35-44	588
Yackandandah	2011	45-54	798
Yackandandah	2011	55-64	638
Yackandandah	2011	65-74	376
Yackandandah	2011	75-84	156
Yackandandah	2011	85+	99
Yackandandah	2016	15-19	300
Yackandandah	2016	20-24	173
Yackandandah	2016	25-34	311
Yackandandah	2016	35-44	555
Yackandandah	2016	45-54	708
Yackandandah	2016	55-64	721
Yackandandah	2016	65-74	530
Yackandandah	2016	75-84	210
Yackandandah	2016	85+	90
Drouin	2006	15-19	801
Drouin	2006	20-24	557
Drouin	2006	25-34	1041
Drouin	2006	35-44	1439
Drouin	2006	45-54	1506
Drouin	2006	55-64	1311
Drouin	2006	65-74	896
Drouin	2006	75-84	596
Drouin	2006	85+	223
Drouin	2011	15-19	905
Drouin	2011	20-24	813
Drouin	2011	25-34	1537
Drouin	2011	35-44	1635
Drouin	2011	45-54	1775
Drouin	2011	55-64	1654
Drouin	2011	65-74	1244
Drouin	2011	75-84	720
Drouin	2011	85+	269
Drouin	2016	15-19	937
Drouin	2016	20-24	879
Drouin	2016	25-34	2029
Drouin	2016	35-44	1800
Drouin	2016	45-54	2022
Drouin	2016	55-64	2041
Drouin	2016	65-74	1810
Drouin	2016	75-84	1016
Drouin	2016	85+	382
Mount Baw Baw Region	2006	15-19	453
Mount Baw Baw Region	2006	20-24	218
Mount Baw Baw Region	2006	25-34	460
Mount Baw Baw Region	2006	35-44	832
Mount Baw Baw Region	2006	45-54	968
Mount Baw Baw Region	2006	55-64	850
Mount Baw Baw Region	2006	65-74	450
Mount Baw Baw Region	2006	75-84	196
Mount Baw Baw Region	2006	85+	71
Mount Baw Baw Region	2011	15-19	457
Mount Baw Baw Region	2011	20-24	243
Mount Baw Baw Region	2011	25-34	432
Mount Baw Baw Region	2011	35-44	751
Mount Baw Baw Region	2011	45-54	1003
Mount Baw Baw Region	2011	55-64	973
Mount Baw Baw Region	2011	65-74	622
Mount Baw Baw Region	2011	75-84	233
Mount Baw Baw Region	2011	85+	76
Mount Baw Baw Region	2016	15-19	394
Mount Baw Baw Region	2016	20-24	252
Mount Baw Baw Region	2016	25-34	420
Mount Baw Baw Region	2016	35-44	664
Mount Baw Baw Region	2016	45-54	915
Mount Baw Baw Region	2016	55-64	1093
Mount Baw Baw Region	2016	65-74	823
Mount Baw Baw Region	2016	75-84	319
Mount Baw Baw Region	2016	85+	91
Trafalgar (Vic.)	2006	15-19	430
Trafalgar (Vic.)	2006	20-24	264
Trafalgar (Vic.)	2006	25-34	615
Trafalgar (Vic.)	2006	35-44	803
Trafalgar (Vic.)	2006	45-54	1002
Trafalgar (Vic.)	2006	55-64	845
Trafalgar (Vic.)	2006	65-74	506
Trafalgar (Vic.)	2006	75-84	355
Trafalgar (Vic.)	2006	85+	101
Trafalgar (Vic.)	2011	15-19	511
Trafalgar (Vic.)	2011	20-24	365
Trafalgar (Vic.)	2011	25-34	729
Trafalgar (Vic.)	2011	35-44	892
Trafalgar (Vic.)	2011	45-54	1035
Trafalgar (Vic.)	2011	55-64	1037
Trafalgar (Vic.)	2011	65-74	653
Trafalgar (Vic.)	2011	75-84	396
Trafalgar (Vic.)	2011	85+	139
Trafalgar (Vic.)	2016	15-19	425
Trafalgar (Vic.)	2016	20-24	379
Trafalgar (Vic.)	2016	25-34	812
Trafalgar (Vic.)	2016	35-44	904
Trafalgar (Vic.)	2016	45-54	985
Trafalgar (Vic.)	2016	55-64	1184
Trafalgar (Vic.)	2016	65-74	886
Trafalgar (Vic.)	2016	75-84	417
Trafalgar (Vic.)	2016	85+	178
Warragul	2006	15-19	1175
Warragul	2006	20-24	807
Warragul	2006	25-34	1583
Warragul	2006	35-44	2186
Warragul	2006	45-54	2152
Warragul	2006	55-64	1664
Warragul	2006	65-74	1129
Warragul	2006	75-84	829
Warragul	2006	85+	301
Warragul	2011	15-19	1232
Warragul	2011	20-24	899
Warragul	2011	25-34	1751
Warragul	2011	35-44	2119
Warragul	2011	45-54	2342
Warragul	2011	55-64	2146
Warragul	2011	65-74	1534
Warragul	2011	75-84	916
Warragul	2011	85+	362
Warragul	2016	15-19	1264
Warragul	2016	20-24	1019
Warragul	2016	25-34	2022
Warragul	2016	35-44	2075
Warragul	2016	45-54	2580
Warragul	2016	55-64	2423
Warragul	2016	65-74	2225
Warragul	2016	75-84	1186
Warragul	2016	85+	453
Alps - East	2006	15-19	0
Alps - East	2006	20-24	0
Alps - East	2006	25-34	0
Alps - East	2006	35-44	0
Alps - East	2006	45-54	0
Alps - East	2006	55-64	0
Alps - East	2006	65-74	0
Alps - East	2006	75-84	0
Alps - East	2006	85+	0
Alps - East	2011	15-19	0
Alps - East	2011	20-24	0
Alps - East	2011	25-34	0
Alps - East	2011	35-44	0
Alps - East	2011	45-54	0
Alps - East	2011	55-64	0
Alps - East	2011	65-74	0
Alps - East	2011	75-84	0
Alps - East	2011	85+	0
Alps - East	2016	15-19	0
Alps - East	2016	20-24	0
Alps - East	2016	25-34	0
Alps - East	2016	35-44	0
Alps - East	2016	45-54	0
Alps - East	2016	55-64	4
Alps - East	2016	65-74	0
Alps - East	2016	75-84	0
Alps - East	2016	85+	0
Bairnsdale	2006	15-19	831
Bairnsdale	2006	20-24	674
Bairnsdale	2006	25-34	1179
Bairnsdale	2006	35-44	1508
Bairnsdale	2006	45-54	1569
Bairnsdale	2006	55-64	1440
Bairnsdale	2006	65-74	1101
Bairnsdale	2006	75-84	900
Bairnsdale	2006	85+	311
Bairnsdale	2011	15-19	920
Bairnsdale	2011	20-24	698
Bairnsdale	2011	25-34	1333
Bairnsdale	2011	35-44	1539
Bairnsdale	2011	45-54	1745
Bairnsdale	2011	55-64	1696
Bairnsdale	2011	65-74	1369
Bairnsdale	2011	75-84	969
Bairnsdale	2011	85+	394
Bairnsdale	2016	15-19	838
Bairnsdale	2016	20-24	822
Bairnsdale	2016	25-34	1628
Bairnsdale	2016	35-44	1518
Bairnsdale	2016	45-54	1767
Bairnsdale	2016	55-64	1908
Bairnsdale	2016	65-74	1851
Bairnsdale	2016	75-84	1212
Bairnsdale	2016	85+	563
Bruthen - Omeo	2006	15-19	472
Bruthen - Omeo	2006	20-24	237
Bruthen - Omeo	2006	25-34	603
Bruthen - Omeo	2006	35-44	1020
Bruthen - Omeo	2006	45-54	1272
Bruthen - Omeo	2006	55-64	1268
Bruthen - Omeo	2006	65-74	794
Bruthen - Omeo	2006	75-84	341
Bruthen - Omeo	2006	85+	85
Bruthen - Omeo	2011	15-19	486
Bruthen - Omeo	2011	20-24	261
Bruthen - Omeo	2011	25-34	549
Bruthen - Omeo	2011	35-44	876
Bruthen - Omeo	2011	45-54	1176
Bruthen - Omeo	2011	55-64	1353
Bruthen - Omeo	2011	65-74	905
Bruthen - Omeo	2011	75-84	356
Bruthen - Omeo	2011	85+	96
Bruthen - Omeo	2016	15-19	439
Bruthen - Omeo	2016	20-24	296
Bruthen - Omeo	2016	25-34	657
Bruthen - Omeo	2016	35-44	803
Bruthen - Omeo	2016	45-54	1152
Bruthen - Omeo	2016	55-64	1320
Bruthen - Omeo	2016	65-74	1159
Bruthen - Omeo	2016	75-84	477
Bruthen - Omeo	2016	85+	98
Lake King	2006	15-19	0
Lake King	2006	20-24	0
Lake King	2006	25-34	0
Lake King	2006	35-44	0
Lake King	2006	45-54	0
Lake King	2006	55-64	0
Lake King	2006	65-74	0
Lake King	2006	75-84	0
Lake King	2006	85+	0
Lake King	2011	15-19	0
Lake King	2011	20-24	0
Lake King	2011	25-34	0
Lake King	2011	35-44	0
Lake King	2011	45-54	0
Lake King	2011	55-64	0
Lake King	2011	65-74	0
Lake King	2011	75-84	0
Lake King	2011	85+	0
Lake King	2016	15-19	0
Lake King	2016	20-24	0
Lake King	2016	25-34	0
Lake King	2016	35-44	0
Lake King	2016	45-54	0
Lake King	2016	55-64	0
Lake King	2016	65-74	0
Lake King	2016	75-84	0
Lake King	2016	85+	0
Lakes Entrance	2006	15-19	522
Lakes Entrance	2006	20-24	342
Lakes Entrance	2006	25-34	733
Lakes Entrance	2006	35-44	1006
Lakes Entrance	2006	45-54	1247
Lakes Entrance	2006	55-64	1450
Lakes Entrance	2006	65-74	1172
Lakes Entrance	2006	75-84	699
Lakes Entrance	2006	85+	200
Lakes Entrance	2011	15-19	500
Lakes Entrance	2011	20-24	366
Lakes Entrance	2011	25-34	746
Lakes Entrance	2011	35-44	1016
Lakes Entrance	2011	45-54	1196
Lakes Entrance	2011	55-64	1651
Lakes Entrance	2011	65-74	1434
Lakes Entrance	2011	75-84	758
Lakes Entrance	2011	85+	276
Lakes Entrance	2016	15-19	473
Lakes Entrance	2016	20-24	333
Lakes Entrance	2016	25-34	717
Lakes Entrance	2016	35-44	915
Lakes Entrance	2016	45-54	1229
Lakes Entrance	2016	55-64	1676
Lakes Entrance	2016	65-74	1951
Lakes Entrance	2016	75-84	885
Lakes Entrance	2016	85+	307
Orbost	2006	15-19	425
Orbost	2006	20-24	216
Orbost	2006	25-34	511
Orbost	2006	35-44	871
Orbost	2006	45-54	1057
Orbost	2006	55-64	1024
Orbost	2006	65-74	707
Orbost	2006	75-84	413
Orbost	2006	85+	113
Orbost	2011	15-19	363
Orbost	2011	20-24	201
Orbost	2011	25-34	525
Orbost	2011	35-44	749
Orbost	2011	45-54	1035
Orbost	2011	55-64	1155
Orbost	2011	65-74	861
Orbost	2011	75-84	444
Orbost	2011	85+	145
Orbost	2016	15-19	305
Orbost	2016	20-24	194
Orbost	2016	25-34	440
Orbost	2016	35-44	555
Orbost	2016	45-54	917
Orbost	2016	55-64	1208
Orbost	2016	65-74	1130
Orbost	2016	75-84	527
Orbost	2016	85+	180
Paynesville	2006	15-19	260
Paynesville	2006	20-24	110
Paynesville	2006	25-34	340
Paynesville	2006	35-44	510
Paynesville	2006	45-54	718
Paynesville	2006	55-64	970
Paynesville	2006	65-74	893
Paynesville	2006	75-84	528
Paynesville	2006	85+	172
Paynesville	2011	15-19	255
Paynesville	2011	20-24	165
Paynesville	2011	25-34	321
Paynesville	2011	35-44	528
Paynesville	2011	45-54	684
Paynesville	2011	55-64	1070
Paynesville	2011	65-74	1106
Paynesville	2011	75-84	555
Paynesville	2011	85+	199
Paynesville	2016	15-19	252
Paynesville	2016	20-24	188
Paynesville	2016	25-34	379
Paynesville	2016	35-44	495
Paynesville	2016	45-54	727
Paynesville	2016	55-64	1115
Paynesville	2016	65-74	1442
Paynesville	2016	75-84	711
Paynesville	2016	85+	244
Foster	2006	15-19	492
Foster	2006	20-24	283
Foster	2006	25-34	622
Foster	2006	35-44	965
Foster	2006	45-54	1255
Foster	2006	55-64	1359
Foster	2006	65-74	952
Foster	2006	75-84	546
Foster	2006	85+	143
Foster	2011	15-19	470
Foster	2011	20-24	287
Foster	2011	25-34	613
Foster	2011	35-44	916
Foster	2011	45-54	1183
Foster	2011	55-64	1495
Foster	2011	65-74	1126
Foster	2011	75-84	569
Foster	2011	85+	201
Foster	2016	15-19	428
Foster	2016	20-24	307
Foster	2016	25-34	652
Foster	2016	35-44	809
Foster	2016	45-54	1202
Foster	2016	55-64	1579
Foster	2016	65-74	1509
Foster	2016	75-84	704
Foster	2016	85+	254
French Island	2006	15-19	7
French Island	2006	20-24	3
French Island	2006	25-34	6
French Island	2006	35-44	8
French Island	2006	45-54	23
French Island	2006	55-64	23
French Island	2006	65-74	10
French Island	2006	75-84	3
French Island	2006	85+	0
French Island	2011	15-19	5
French Island	2011	20-24	0
French Island	2011	25-34	6
French Island	2011	35-44	11
French Island	2011	45-54	22
French Island	2011	55-64	37
French Island	2011	65-74	14
French Island	2011	75-84	3
French Island	2011	85+	0
French Island	2016	15-19	0
French Island	2016	20-24	0
French Island	2016	25-34	7
French Island	2016	35-44	10
French Island	2016	45-54	13
French Island	2016	55-64	30
French Island	2016	65-74	26
French Island	2016	75-84	5
French Island	2016	85+	0
Korumburra	2006	15-19	564
Korumburra	2006	20-24	326
Korumburra	2006	25-34	704
Korumburra	2006	35-44	1091
Korumburra	2006	45-54	1165
Korumburra	2006	55-64	1030
Korumburra	2006	65-74	655
Korumburra	2006	75-84	482
Korumburra	2006	85+	158
Korumburra	2011	15-19	551
Korumburra	2011	20-24	396
Korumburra	2011	25-34	796
Korumburra	2011	35-44	1128
Korumburra	2011	45-54	1315
Korumburra	2011	55-64	1321
Korumburra	2011	65-74	801
Korumburra	2011	75-84	467
Korumburra	2011	85+	217
Korumburra	2016	15-19	531
Korumburra	2016	20-24	364
Korumburra	2016	25-34	849
Korumburra	2016	35-44	1035
Korumburra	2016	45-54	1296
Korumburra	2016	55-64	1442
Korumburra	2016	65-74	1126
Korumburra	2016	75-84	498
Korumburra	2016	85+	253
Leongatha	2006	15-19	738
Leongatha	2006	20-24	452
Leongatha	2006	25-34	897
Leongatha	2006	35-44	1295
Leongatha	2006	45-54	1462
Leongatha	2006	55-64	1339
Leongatha	2006	65-74	866
Leongatha	2006	75-84	576
Leongatha	2006	85+	257
Leongatha	2011	15-19	671
Leongatha	2011	20-24	515
Leongatha	2011	25-34	993
Leongatha	2011	35-44	1300
Leongatha	2011	45-54	1476
Leongatha	2011	55-64	1491
Leongatha	2011	65-74	1074
Leongatha	2011	75-84	652
Leongatha	2011	85+	252
Leongatha	2016	15-19	662
Leongatha	2016	20-24	487
Leongatha	2016	25-34	1056
Leongatha	2016	35-44	1179
Leongatha	2016	45-54	1487
Leongatha	2016	55-64	1561
Leongatha	2016	65-74	1421
Leongatha	2016	75-84	749
Leongatha	2016	85+	309
Phillip Island	2006	15-19	428
Phillip Island	2006	20-24	283
Phillip Island	2006	25-34	728
Phillip Island	2006	35-44	1063
Phillip Island	2006	45-54	1139
Phillip Island	2006	55-64	1235
Phillip Island	2006	65-74	998
Phillip Island	2006	75-84	666
Phillip Island	2006	85+	192
Phillip Island	2011	15-19	477
Phillip Island	2011	20-24	338
Phillip Island	2011	25-34	927
Phillip Island	2011	35-44	1205
Phillip Island	2011	45-54	1223
Phillip Island	2011	55-64	1465
Phillip Island	2011	65-74	1161
Phillip Island	2011	75-84	703
Phillip Island	2011	85+	287
Phillip Island	2016	15-19	463
Phillip Island	2016	20-24	319
Phillip Island	2016	25-34	887
Phillip Island	2016	35-44	1112
Phillip Island	2016	45-54	1332
Phillip Island	2016	55-64	1686
Phillip Island	2016	65-74	1713
