SA2_NAME16	Year	Sex	employmentToPopulation
Palm Beach	2011	M	58.8
Palm Beach	2016	F	55.5
Palm Beach	2016	M	61
Arundel	2006	F	57
Arundel	2006	M	68.2
Arundel	2011	F	54.5
Arundel	2011	M	63.7
Arundel	2016	F	52.1
Arundel	2016	M	58.9
Biggera Waters	2006	F	44.1
Biggera Waters	2006	M	55.7
Biggera Waters	2011	F	51.1
Biggera Waters	2011	M	58.1
Biggera Waters	2016	F	49.5
Biggera Waters	2016	M	56.9
Coombabah	2006	F	42.8
Coombabah	2006	M	54.2
Coombabah	2011	F	43.3
Coombabah	2011	M	52.7
Coombabah	2016	F	42.4
Coombabah	2016	M	49.4
Labrador	2006	F	48.1
Labrador	2006	M	55.1
Labrador	2011	F	47.8
Labrador	2011	M	53.7
Labrador	2016	F	46.2
Labrador	2016	M	52
Paradise Point - Hollywell	2006	F	47.6
Paradise Point - Hollywell	2006	M	59
Paradise Point - Hollywell	2011	F	49.3
Paradise Point - Hollywell	2011	M	58.6
Paradise Point - Hollywell	2016	F	50
Paradise Point - Hollywell	2016	M	56.8
Runaway Bay	2006	F	44
Runaway Bay	2006	M	56.6
Runaway Bay	2011	F	45.2
Runaway Bay	2011	M	53.8
Runaway Bay	2016	F	44.9
Runaway Bay	2016	M	51.9
Guanaba - Springbrook	2006	F	57.9
Guanaba - Springbrook	2006	M	63
Guanaba - Springbrook	2011	F	55.4
Guanaba - Springbrook	2011	M	60
Guanaba - Springbrook	2016	F	53.5
Guanaba - Springbrook	2016	M	63
Tamborine - Canungra	2006	F	52.5
Tamborine - Canungra	2006	M	64.2
Tamborine - Canungra	2011	F	53.2
Tamborine - Canungra	2011	M	62.3
Tamborine - Canungra	2016	F	51.9
Tamborine - Canungra	2016	M	56.7
Currumbin Valley - Tallebudgera	2006	F	55.7
Currumbin Valley - Tallebudgera	2006	M	67.4
Currumbin Valley - Tallebudgera	2011	F	57.4
Currumbin Valley - Tallebudgera	2011	M	64
Currumbin Valley - Tallebudgera	2016	F	57.3
Currumbin Valley - Tallebudgera	2016	M	62.2
Mudgeeraba - Bonogin	2006	F	58.3
Mudgeeraba - Bonogin	2006	M	69.9
Mudgeeraba - Bonogin	2011	F	59.1
Mudgeeraba - Bonogin	2011	M	68.1
Mudgeeraba - Bonogin	2016	F	60
Mudgeeraba - Bonogin	2016	M	66.5
Reedy Creek - Andrews	2006	F	57.1
Reedy Creek - Andrews	2006	M	68.8
Reedy Creek - Andrews	2011	F	60.8
Reedy Creek - Andrews	2011	M	70.4
Reedy Creek - Andrews	2016	F	63.9
Reedy Creek - Andrews	2016	M	71.6
Carrara	2006	F	56.5
Carrara	2006	M	66.8
Carrara	2011	F	57.4
Carrara	2011	M	64.5
Carrara	2016	F	57
Carrara	2016	M	61.5
Highland Park	2006	F	57.6
Highland Park	2006	M	70
Highland Park	2011	F	54
Highland Park	2011	M	63.8
Highland Park	2016	F	57
Highland Park	2016	M	62.9
Nerang - Mount Nathan	2006	F	52
Nerang - Mount Nathan	2006	M	64.5
Nerang - Mount Nathan	2011	F	52
Nerang - Mount Nathan	2011	M	61.8
Nerang - Mount Nathan	2016	F	52.6
Nerang - Mount Nathan	2016	M	59.7
Pacific Pines - Gaven	2006	F	63.1
Pacific Pines - Gaven	2006	M	78
Pacific Pines - Gaven	2011	F	62.7
Pacific Pines - Gaven	2011	M	73.8
Pacific Pines - Gaven	2016	F	61.4
Pacific Pines - Gaven	2016	M	71.3
Worongary - Tallai	2006	F	57.3
Worongary - Tallai	2006	M	69.9
Worongary - Tallai	2011	F	55
Worongary - Tallai	2011	M	63.8
Worongary - Tallai	2016	F	53.9
Worongary - Tallai	2016	M	62.8
Coomera	2006	F	63
Coomera	2006	M	77.8
Coomera	2011	F	59
Coomera	2011	M	74.4
Coomera	2016	F	59.6
Coomera	2016	M	72.1
Helensvale	2006	F	55.6
Helensvale	2006	M	67.9
Helensvale	2011	F	56.6
Helensvale	2011	M	66.4
Helensvale	2016	F	55.2
Helensvale	2016	M	62.3
Hope Island	2006	F	50.6
Hope Island	2006	M	63.6
Hope Island	2011	F	49.1
Hope Island	2011	M	59.5
Hope Island	2016	F	47.7
Hope Island	2016	M	56.3
Jacobs Well - Alberton	2006	F	55.3
Jacobs Well - Alberton	2006	M	67.4
Jacobs Well - Alberton	2011	F	56.9
Jacobs Well - Alberton	2011	M	66.4
Jacobs Well - Alberton	2016	F	55
Jacobs Well - Alberton	2016	M	62.3
Ormeau - Yatala	2006	F	58.4
Ormeau - Yatala	2006	M	72.9
Ormeau - Yatala	2011	F	62.4
Ormeau - Yatala	2011	M	73.4
Ormeau - Yatala	2016	F	61
Ormeau - Yatala	2016	M	70.1
Oxenford - Maudsland	2006	F	59.9
Oxenford - Maudsland	2006	M	73.8
Oxenford - Maudsland	2011	F	60.8
Oxenford - Maudsland	2011	M	70.9
Oxenford - Maudsland	2016	F	60.1
Oxenford - Maudsland	2016	M	69.3
Pimpama	2006	F	57.4
Pimpama	2006	M	66.1
Pimpama	2011	F	59.2
Pimpama	2011	M	67.8
Pimpama	2016	F	55.3
Pimpama	2016	M	68.9
Upper Coomera - Willow Vale	2006	F	59.3
Upper Coomera - Willow Vale	2006	M	75.1
Upper Coomera - Willow Vale	2011	F	59.6
Upper Coomera - Willow Vale	2011	M	72.6
Upper Coomera - Willow Vale	2016	F	60.9
Upper Coomera - Willow Vale	2016	M	70.6
Clear Island Waters	2006	F	46.8
Clear Island Waters	2006	M	59.3
Clear Island Waters	2011	F	44.5
Clear Island Waters	2011	M	56.2
Clear Island Waters	2016	F	45.2
Clear Island Waters	2016	M	53
Merrimac	2006	F	56.8
Merrimac	2006	M	67.5
Merrimac	2011	F	54.5
Merrimac	2011	M	65.8
Merrimac	2016	F	54.5
Merrimac	2016	M	62.8
Robina	2006	F	53
Robina	2006	M	63.4
Robina	2011	F	53.4
Robina	2011	M	61
Robina	2016	F	53.8
Robina	2016	M	61.4
Varsity Lakes	2006	F	53.6
Varsity Lakes	2006	M	62.9
Varsity Lakes	2011	F	53.2
Varsity Lakes	2011	M	60.6
Varsity Lakes	2016	F	55.6
Varsity Lakes	2016	M	62.9
Ashmore	2006	F	53.5
Ashmore	2006	M	65.6
Ashmore	2011	F	52.7
Ashmore	2011	M	61.4
Ashmore	2016	F	50.4
Ashmore	2016	M	60.2
Molendinar	2006	F	59.3
Molendinar	2006	M	71.8
Molendinar	2011	F	54.1
Molendinar	2011	M	63.7
Molendinar	2016	F	56.8
Molendinar	2016	M	63.9
Parkwood	2006	F	62
Parkwood	2006	M	72.4
Parkwood	2011	F	59.8
Parkwood	2011	M	68.7
Parkwood	2016	F	57.6
Parkwood	2016	M	63.5
Southport - North	2006	F	44.3
Southport - North	2006	M	51.4
Southport - North	2011	F	44
Southport - North	2011	M	50.1
Southport - North	2016	F	43.9
Southport - North	2016	M	50.4
Southport - South	2006	F	47.4
Southport - South	2006	M	55.9
Southport - South	2011	F	47.2
Southport - South	2011	M	53
Southport - South	2016	F	47.1
Southport - South	2016	M	53
Benowa	2006	F	51.1
Benowa	2006	M	63
Benowa	2011	F	52.5
Benowa	2011	M	62.5
Benowa	2016	F	50.9
Benowa	2016	M	59.3
Bundall	2006	F	53.5
Bundall	2006	M	65
Bundall	2011	F	56
Bundall	2011	M	64.2
Bundall	2016	F	57.6
Bundall	2016	M	63.1
Main Beach	2006	F	47
Main Beach	2006	M	53.5
Main Beach	2011	F	47.7
Main Beach	2011	M	52.8
Main Beach	2016	F	49
Main Beach	2016	M	54.3
Surfers Paradise	2006	F	43.9
Surfers Paradise	2006	M	48.3
Surfers Paradise	2011	F	49
Surfers Paradise	2011	M	55.9
Surfers Paradise	2016	F	48.5
Surfers Paradise	2016	M	54.8
Darra - Sumner	2006	F	44.2
Darra - Sumner	2006	M	61.2
Darra - Sumner	2011	F	49.4
Darra - Sumner	2011	M	61.4
Darra - Sumner	2016	F	48.9
Darra - Sumner	2016	M	58.9
Durack	2006	F	40.3
Durack	2006	M	58.4
Durack	2011	F	41.3
Durack	2011	M	57
Durack	2016	F	42.1
Durack	2016	M	53.7
Forest Lake - Doolandella	2006	F	62.2
Forest Lake - Doolandella	2006	M	75.6
Forest Lake - Doolandella	2011	F	61.5
Forest Lake - Doolandella	2011	M	73.3
Forest Lake - Doolandella	2016	F	58.2
Forest Lake - Doolandella	2016	M	67.5
Inala - Richlands	2006	F	32.3
Inala - Richlands	2006	M	48.5
Inala - Richlands	2011	F	34
Inala - Richlands	2011	M	46.5
Inala - Richlands	2016	F	34.1
Inala - Richlands	2016	M	43.7
Oxley (Qld)	2006	F	54.2
Oxley (Qld)	2006	M	66.7
Oxley (Qld)	2011	F	55.4
Oxley (Qld)	2011	M	65.8
Oxley (Qld)	2016	F	57.2
Oxley (Qld)	2016	M	64.7
Wacol	2006	F	24.7
Wacol	2006	M	18.4
Wacol	2011	F	25.8
Wacol	2011	M	14.7
Wacol	2016	F	24.3
Wacol	2016	M	13.5
Boonah	2006	F	51.1
Boonah	2006	M	64.7
Boonah	2011	F	51.3
Boonah	2011	M	62.5
Boonah	2016	F	50.3
Boonah	2016	M	58
Esk	2006	F	38.7
Esk	2006	M	48.2
Esk	2011	F	38.6
Esk	2011	M	47.8
Esk	2016	F	37.1
Esk	2016	M	40.6
Lake Manchester - England Creek	2006	F	0
Lake Manchester - England Creek	2006	M	0
Lake Manchester - England Creek	2011	F	0
Lake Manchester - England Creek	2011	M	0
Lake Manchester - England Creek	2016	F	0
Lake Manchester - England Creek	2016	M	0
Lockyer Valley - East	2006	F	44.5
Lockyer Valley - East	2006	M	56.9
Lockyer Valley - East	2011	F	45.2
Lockyer Valley - East	2011	M	55.8
Lockyer Valley - East	2016	F	45.1
Lockyer Valley - East	2016	M	50.2
Lowood	2006	F	47.9
Lowood	2006	M	61.1
Lowood	2011	F	49.5
Lowood	2011	M	58.3
Lowood	2016	F	45.6
Lowood	2016	M	53.1
Rosewood	2006	F	52.6
Rosewood	2006	M	60.7
Rosewood	2011	F	54
Rosewood	2011	M	57.7
Rosewood	2016	F	51.9
Rosewood	2016	M	57.2
Brassall	2006	F	50.4
Brassall	2006	M	64.6
Brassall	2011	F	51.5
Brassall	2011	M	63.1
Brassall	2016	F	50.7
Brassall	2016	M	58
Bundamba	2006	F	47.3
Bundamba	2006	M	62.1
Bundamba	2011	F	48.3
Bundamba	2011	M	58.2
Bundamba	2016	F	46.4
Bundamba	2016	M	54.6
Churchill - Yamanto	2006	F	57.8
Churchill - Yamanto	2006	M	72.1
Churchill - Yamanto	2011	F	56.4
Churchill - Yamanto	2011	M	68.8
Churchill - Yamanto	2016	F	56.6
Churchill - Yamanto	2016	M	67.5
Ipswich - Central	2006	F	44.7
Ipswich - Central	2006	M	56.2
Ipswich - Central	2011	F	46.9
Ipswich - Central	2011	M	53.4
Ipswich - Central	2016	F	46.4
Ipswich - Central	2016	M	52
Ipswich - East	2006	F	45.1
Ipswich - East	2006	M	59
Ipswich - East	2011	F	46.7
Ipswich - East	2011	M	56.5
Ipswich - East	2016	F	45.3
Ipswich - East	2016	M	53.9
Ipswich - North	2006	F	63.6
Ipswich - North	2006	M	73.3
Ipswich - North	2011	F	65.9
Ipswich - North	2011	M	72.3
Ipswich - North	2016	F	63.6
Ipswich - North	2016	M	67.5
Karalee - Barellan Point	2006	F	65
Karalee - Barellan Point	2006	M	77.4
Karalee - Barellan Point	2011	F	66.5
Karalee - Barellan Point	2011	M	72.8
Karalee - Barellan Point	2016	F	65.4
Karalee - Barellan Point	2016	M	69.4
Karana Downs	2006	F	66.9
Karana Downs	2006	M	78.9
Karana Downs	2011	F	66.3
Karana Downs	2011	M	75.5
Karana Downs	2016	F	64.2
Karana Downs	2016	M	71.3
Leichhardt - One Mile	2006	F	43.2
Leichhardt - One Mile	2006	M	58.8
Leichhardt - One Mile	2011	F	44.2
Leichhardt - One Mile	2011	M	54.7
Leichhardt - One Mile	2016	F	39.9
Leichhardt - One Mile	2016	M	50.3
North Ipswich - Tivoli	2006	F	45.4
North Ipswich - Tivoli	2006	M	58.4
North Ipswich - Tivoli	2011	F	44.2
North Ipswich - Tivoli	2011	M	54
North Ipswich - Tivoli	2016	F	44.4
North Ipswich - Tivoli	2016	M	51.8
Raceview	2006	F	54
Raceview	2006	M	71.9
Raceview	2011	F	54.1
Raceview	2011	M	67.5
Raceview	2016	F	52.1
Raceview	2016	M	62.9
Ripley	2006	F	66.4
Ripley	2006	M	80.3
Ripley	2011	F	69.3
Ripley	2011	M	76.4
Ripley	2016	F	68.4
Ripley	2016	M	74.2
Riverview	2006	F	32.6
Riverview	2006	M	49.3
Riverview	2011	F	32
Riverview	2011	M	45.3
Riverview	2016	F	28.9
Riverview	2016	M	41.2
Bellbird Park - Brookwater	2006	F	57.5
Bellbird Park - Brookwater	2006	M	70.5
Bellbird Park - Brookwater	2011	F	63.6
Bellbird Park - Brookwater	2011	M	72.9
Bellbird Park - Brookwater	2016	F	63.8
Bellbird Park - Brookwater	2016	M	71.9
Camira - Gailes	2006	F	57
Camira - Gailes	2006	M	69.4
Camira - Gailes	2011	F	55.9
Camira - Gailes	2011	M	67.8
Camira - Gailes	2016	F	54.7
Camira - Gailes	2016	M	61.3
Carole Park	2006	F	0
Carole Park	2006	M	0
Carole Park	2011	F	0
Carole Park	2011	M	100
Carole Park	2016	F	0
Carole Park	2016	M	0
Collingwood Park - Redbank	2006	F	57.4
Collingwood Park - Redbank	2006	M	71.9
Collingwood Park - Redbank	2011	F	55.3
Collingwood Park - Redbank	2011	M	69.3
Collingwood Park - Redbank	2016	F	52.4
Collingwood Park - Redbank	2016	M	64.8
Goodna	2006	F	43.9
Goodna	2006	M	60.7
Goodna	2011	F	42.3
Goodna	2011	M	58.5
Goodna	2016	F	41.9
Goodna	2016	M	52.7
New Chum	2006	F	28.6
New Chum	2006	M	66.7
New Chum	2011	F	0
New Chum	2011	M	0
New Chum	2016	F	0
New Chum	2016	M	0
Redbank Plains	2006	F	54.5
Redbank Plains	2006	M	69.7
Redbank Plains	2011	F	52.9
Redbank Plains	2011	M	68.7
Redbank Plains	2016	F	49.7
Redbank Plains	2016	M	62.8
Springfield	2006	F	63.6
Springfield	2006	M	77.9
Springfield	2011	F	65.7
Springfield	2011	M	78.3
Springfield	2016	F	64.6
Springfield	2016	M	74.3
Springfield Lakes	2006	F	67
Springfield Lakes	2006	M	82.4
Springfield Lakes	2011	F	67.8
Springfield Lakes	2011	M	83
Springfield Lakes	2016	F	66.8
Springfield Lakes	2016	M	77.6
Beaudesert	2006	F	48
Beaudesert	2006	M	59.8
Beaudesert	2011	F	48.2
Beaudesert	2011	M	57.8
Beaudesert	2016	F	44.2
Beaudesert	2016	M	52.1
Beenleigh	2006	F	44.4
Beenleigh	2006	M	61
Beenleigh	2011	F	43.4
Beenleigh	2011	M	54.9
Beenleigh	2016	F	42.6
Beenleigh	2016	M	51.9
Eagleby	2006	F	37.8
Eagleby	2006	M	54.2
Eagleby	2011	F	38.8
Eagleby	2011	M	50.8
Eagleby	2016	F	36
Eagleby	2016	M	47.9
Edens Landing - Holmview	2006	F	53.9
Edens Landing - Holmview	2006	M	69.5
Edens Landing - Holmview	2011	F	57.1
Edens Landing - Holmview	2011	M	70.3
Edens Landing - Holmview	2016	F	53.8
Edens Landing - Holmview	2016	M	67.2
Mount Warren Park	2006	F	52.6
Mount Warren Park	2006	M	68.1
Mount Warren Park	2011	F	54
Mount Warren Park	2011	M	66.4
Mount Warren Park	2016	F	50.5
Mount Warren Park	2016	M	60.7
Wolffdene - Bahrs Scrub	2006	F	65.1
Wolffdene - Bahrs Scrub	2006	M	74
Wolffdene - Bahrs Scrub	2011	F	62
Wolffdene - Bahrs Scrub	2011	M	71.3
Wolffdene - Bahrs Scrub	2016	F	60.9
Wolffdene - Bahrs Scrub	2016	M	68.9
Boronia Heights - Park Ridge	2006	F	47.4
Boronia Heights - Park Ridge	2006	M	64
Boronia Heights - Park Ridge	2011	F	48
Boronia Heights - Park Ridge	2011	M	61.2
Boronia Heights - Park Ridge	2016	F	44
Boronia Heights - Park Ridge	2016	M	56.8
Browns Plains	2006	F	53.5
Browns Plains	2006	M	69.6
Browns Plains	2011	F	51.9
Browns Plains	2011	M	68.6
Browns Plains	2016	F	49.1
Browns Plains	2016	M	63.3
Chambers Flat - Logan Reserve	2006	F	57.5
Chambers Flat - Logan Reserve	2006	M	68.7
Chambers Flat - Logan Reserve	2011	F	56.5
Chambers Flat - Logan Reserve	2011	M	66.3
Chambers Flat - Logan Reserve	2016	F	55.9
Chambers Flat - Logan Reserve	2016	M	65.6
Crestmead	2006	F	48
Crestmead	2006	M	66.3
Crestmead	2011	F	51.3
Crestmead	2011	M	67.8
Crestmead	2016	F	47.1
Crestmead	2016	M	59.8
Greenbank Military Camp	2006	F	0
Greenbank Military Camp	2006	M	0
Greenbank Military Camp	2011	F	0
Greenbank Military Camp	2011	M	0
Greenbank Military Camp	2016	F	0
Greenbank Military Camp	2016	M	0
Hillcrest	2006	F	61.6
Hillcrest	2006	M	74.5
Hillcrest	2011	F	60
Hillcrest	2011	M	71.3
Hillcrest	2016	F	59
Hillcrest	2016	M	67.2
Marsden	2006	F	47.6
Marsden	2006	M	65.8
Marsden	2011	F	48.3
Marsden	2011	M	62.9
Marsden	2016	F	44.5
Marsden	2016	M	57.4
Munruben - Park Ridge South	2006	F	62.5
Munruben - Park Ridge South	2006	M	76.1
Munruben - Park Ridge South	2011	F	62.3
Munruben - Park Ridge South	2011	M	72.9
Munruben - Park Ridge South	2016	F	58.5
Munruben - Park Ridge South	2016	M	67.2
Regents Park - Heritage Park	2006	F	60.8
Regents Park - Heritage Park	2006	M	75.8
Regents Park - Heritage Park	2011	F	60.4
Regents Park - Heritage Park	2011	M	73.5
Regents Park - Heritage Park	2016	F	59.3
Regents Park - Heritage Park	2016	M	69.7
Greenbank	2006	F	61
Greenbank	2006	M	74.5
Greenbank	2011	F	62.3
Greenbank	2011	M	73.6
Greenbank	2016	F	60.6
Greenbank	2016	M	68.8
Jimboomba	2006	F	57.1
Jimboomba	2006	M	73.4
Jimboomba	2011	F	60.2
Jimboomba	2011	M	72.2
Jimboomba	2016	F	59.7
Jimboomba	2016	M	68.5
Logan Village	2006	F	59.9
Logan Village	2006	M	74
Logan Village	2011	F	60.2
Logan Village	2011	M	68.8
Logan Village	2016	F	57.1
Logan Village	2016	M	64.4
Bethania - Waterford	2006	F	44.2
Bethania - Waterford	2006	M	59
Bethania - Waterford	2011	F	44.7
Bethania - Waterford	2011	M	57.1
Bethania - Waterford	2016	F	44.5
Bethania - Waterford	2016	M	55.1
Cornubia - Carbrook	2006	F	63.8
Cornubia - Carbrook	2006	M	74.1
Cornubia - Carbrook	2011	F	63.1
Cornubia - Carbrook	2011	M	71.9
Cornubia - Carbrook	2016	F	62.6
Cornubia - Carbrook	2016	M	69.5
Loganholme - Tanah Merah	2006	F	63.7
Loganholme - Tanah Merah	2006	M	73.9
Loganholme - Tanah Merah	2011	F	62.3
Loganholme - Tanah Merah	2011	M	72
Loganholme - Tanah Merah	2016	F	59.6
Loganholme - Tanah Merah	2016	M	67.5
Loganlea	2006	F	48.7
Loganlea	2006	M	64.3
Loganlea	2011	F	50.4
Loganlea	2011	M	61.7
Loganlea	2016	F	45.9
Loganlea	2016	M	56.6
Shailer Park	2006	F	66.2
Shailer Park	2006	M	79
Shailer Park	2011	F	67.7
Shailer Park	2011	M	75.6
Shailer Park	2016	F	63.4
Shailer Park	2016	M	70.6
Waterford West	2006	F	47.5
Waterford West	2006	M	64.3
Waterford West	2011	F	48.5
Waterford West	2011	M	59.6
Waterford West	2016	F	42.4
Waterford West	2016	M	53.7
Daisy Hill	2006	F	63.1
Daisy Hill	2006	M	72.2
Daisy Hill	2011	F	62.2
Daisy Hill	2011	M	70.7
Daisy Hill	2016	F	59.4
Daisy Hill	2016	M	66
Kingston (Qld.)	2006	F	39
Kingston (Qld.)	2006	M	56.6
Kingston (Qld.)	2011	F	39.3
Kingston (Qld.)	2011	M	52.1
Kingston (Qld.)	2016	F	35.5
Kingston (Qld.)	2016	M	48.3
Logan Central	2006	F	33
Logan Central	2006	M	49.9
Logan Central	2011	F	35.6
Logan Central	2011	M	44.5
Logan Central	2016	F	28.6
Logan Central	2016	M	40.9
Rochedale South - Priestdale	2006	F	61.5
Rochedale South - Priestdale	2006	M	74.4
Rochedale South - Priestdale	2011	F	62.2
Rochedale South - Priestdale	2011	M	72.3
Rochedale South - Priestdale	2016	F	59.2
Rochedale South - Priestdale	2016	M	67.8
Slacks Creek	2006	F	46.8
Slacks Creek	2006	M	63.1
Slacks Creek	2011	F	47
Slacks Creek	2011	M	59.1
Slacks Creek	2016	F	43.3
Slacks Creek	2016	M	55.6
Springwood	2006	F	62.7
Springwood	2006	M	75.9
Springwood	2011	F	62.1
Springwood	2011	M	72.5
Springwood	2016	F	56.2
Springwood	2016	M	66.1
Underwood	2006	F	61.8
Underwood	2006	M	74.4
Underwood	2011	F	61
Underwood	2011	M	70.8
Underwood	2016	F	56.8
Underwood	2016	M	68
Woodridge	2006	F	36.9
Woodridge	2006	M	53.4
Woodridge	2011	F	37.4
Woodridge	2011	M	50.3
Woodridge	2016	F	32.6
Woodridge	2016	M	47.3
Bowen	2006	F	51.7
Bowen	2006	M	56
Bowen	2011	F	52.4
Bowen	2011	M	59.1
Bowen	2016	F	48.8
Bowen	2016	M	54.1
Broadsound - Nebo	2006	F	55.3
Broadsound - Nebo	2006	M	71.8
Broadsound - Nebo	2011	F	60.7
Broadsound - Nebo	2011	M	74
Broadsound - Nebo	2016	F	53.6
Broadsound - Nebo	2016	M	63
Clermont	2006	F	59.9
Clermont	2006	M	76.9
Clermont	2011	F	61.4
Clermont	2011	M	75.6
Clermont	2016	F	56
Clermont	2016	M	68.4
Collinsville	2006	F	45
Collinsville	2006	M	61.3
Collinsville	2011	F	51.9
Collinsville	2011	M	63.1
Collinsville	2016	F	48.8
Collinsville	2016	M	55.8
Moranbah	2006	F	63.6
Moranbah	2006	M	83.8
Moranbah	2011	F	67
Moranbah	2011	M	83.2
Moranbah	2016	F	61.5
Moranbah	2016	M	76.2
Andergrove - Beaconsfield	2006	F	56.8
Andergrove - Beaconsfield	2006	M	72.1
Andergrove - Beaconsfield	2011	F	58.9
Andergrove - Beaconsfield	2011	M	72.5
Andergrove - Beaconsfield	2016	F	55.7
Andergrove - Beaconsfield	2016	M	63
East Mackay	2006	F	53.9
East Mackay	2006	M	66.4
East Mackay	2011	F	54.9
East Mackay	2011	M	69.1
East Mackay	2016	F	50.4
East Mackay	2016	M	58.5
Eimeo - Rural View	2006	F	63.1
Eimeo - Rural View	2006	M	78.2
Eimeo - Rural View	2011	F	66.2
Eimeo - Rural View	2011	M	78.4
Eimeo - Rural View	2016	F	61.6
Eimeo - Rural View	2016	M	68.6
Eungella Hinterland	2006	F	0
Eungella Hinterland	2006	M	0
Eungella Hinterland	2011	F	0
Eungella Hinterland	2011	M	0
Eungella Hinterland	2016	F	37.5
Eungella Hinterland	2016	M	55.6
Mackay	2006	F	47.9
Mackay	2006	M	59.4
Mackay	2011	F	53.7
Mackay	2011	M	65.2
Mackay	2016	F	45.5
Mackay	2016	M	51.8
Mackay Harbour	2006	F	0
Mackay Harbour	2006	M	0
Mackay Harbour	2011	F	61
Mackay Harbour	2011	M	68.5
Mackay Harbour	2016	F	49.8
Mackay Harbour	2016	M	61.1
Mount Pleasant - Glenella	2006	F	56.4
Mount Pleasant - Glenella	2006	M	70.8
Mount Pleasant - Glenella	2011	F	60.8
Mount Pleasant - Glenella	2011	M	71.9
Mount Pleasant - Glenella	2016	F	57.1
Mount Pleasant - Glenella	2016	M	65.8
North Mackay	2006	F	45.7
North Mackay	2006	M	60.1
North Mackay	2011	F	53.3
North Mackay	2011	M	67.3
North Mackay	2016	F	45.8
North Mackay	2016	M	54.1
Ooralea - Bakers Creek	2006	F	58.5
Ooralea - Bakers Creek	2006	M	72.3
Ooralea - Bakers Creek	2011	F	61.4
Ooralea - Bakers Creek	2011	M	73.4
Ooralea - Bakers Creek	2016	F	57.1
Ooralea - Bakers Creek	2016	M	67.6
Pioneer Valley	2006	F	47.4
Pioneer Valley	2006	M	66
Pioneer Valley	2011	F	56.2
Pioneer Valley	2011	M	73.1
Pioneer Valley	2016	F	52.9
Pioneer Valley	2016	M	65.1
Sarina	2006	F	47.5
Sarina	2006	M	67.1
Sarina	2011	F	52.4
Sarina	2011	M	67
Sarina	2016	F	47.3
Sarina	2016	M	57.2
Seaforth - Calen	2006	F	51.8
Seaforth - Calen	2006	M	65.2
Seaforth - Calen	2011	F	54
Seaforth - Calen	2011	M	66.2
Seaforth - Calen	2016	F	52.5
Seaforth - Calen	2016	M	58
Shoal Point - Bucasia	2006	F	57.2
Shoal Point - Bucasia	2006	M	72.3
Shoal Point - Bucasia	2011	F	64.5
Shoal Point - Bucasia	2011	M	75.5
Shoal Point - Bucasia	2016	F	58.7
Shoal Point - Bucasia	2016	M	66.8
Slade Point	2006	F	53.8
Slade Point	2006	M	66.6
Slade Point	2011	F	56.7
Slade Point	2011	M	68.4
Slade Point	2016	F	51.6
Slade Point	2016	M	58.6
South Mackay	2006	F	54.9
South Mackay	2006	M	69
South Mackay	2011	F	56.3
South Mackay	2011	M	69.8
South Mackay	2016	F	50.4
South Mackay	2016	M	59.5
Walkerston - Eton	2006	F	58.3
Walkerston - Eton	2006	M	75
Walkerston - Eton	2011	F	61.1
Walkerston - Eton	2011	M	74.8
Walkerston - Eton	2016	F	57.7
Walkerston - Eton	2016	M	65.8
West Mackay	2006	F	46.7
West Mackay	2006	M	63.8
West Mackay	2011	F	53
West Mackay	2011	M	67.3
West Mackay	2016	F	49.9
West Mackay	2016	M	56.7
Airlie - Whitsundays	2006	F	65.9
Airlie - Whitsundays	2006	M	66.2
Airlie - Whitsundays	2011	F	63.8
Airlie - Whitsundays	2011	M	67.1
Airlie - Whitsundays	2016	F	60.7
Airlie - Whitsundays	2016	M	63.5
Cape Conway	2006	F	0
Cape Conway	2006	M	0
Cape Conway	2011	F	0
Cape Conway	2011	M	0
Cape Conway	2016	F	0
Cape Conway	2016	M	0
Proserpine	2006	F	58.1
Proserpine	2006	M	69.3
Proserpine	2011	F	54.7
Proserpine	2011	M	66
Proserpine	2016	F	52.8
Proserpine	2016	M	58.8
Beachmere - Sandstone Point	2006	F	40.1
Beachmere - Sandstone Point	2006	M	49.6
Beachmere - Sandstone Point	2011	F	41.2
Beachmere - Sandstone Point	2011	M	49.3
Beachmere - Sandstone Point	2016	F	39.1
Beachmere - Sandstone Point	2016	M	45.2
Bribie Island	2006	F	31.2
Bribie Island	2006	M	38.5
Bribie Island	2011	F	32.8
Bribie Island	2011	M	38.4
Bribie Island	2016	F	30.7
Bribie Island	2016	M	34.6
Burpengary - East	2006	F	61.4
Burpengary - East	2006	M	73.5
Burpengary - East	2011	F	58.3
Burpengary - East	2011	M	67.5
Burpengary - East	2016	F	61
Burpengary - East	2016	M	67.2
Caboolture	2006	F	42.7
Caboolture	2006	M	56.8
Caboolture	2011	F	44.1
Caboolture	2011	M	54.2
Caboolture	2016	F	43.1
Caboolture	2016	M	51.9
Caboolture - South	2006	F	45.9
Caboolture - South	2006	M	61.3
Caboolture - South	2011	F	45.7
Caboolture - South	2011	M	59.7
Caboolture - South	2016	F	44.3
Caboolture - South	2016	M	55.7
Elimbah	2006	F	60.2
Elimbah	2006	M	70.1
Elimbah	2011	F	57.5
Elimbah	2011	M	68
Elimbah	2016	F	56.9
Elimbah	2016	M	64
Morayfield - East	2006	F	52.7
Morayfield - East	2006	M	67.9
Morayfield - East	2011	F	53.3
Morayfield - East	2011	M	64.1
Morayfield - East	2016	F	51.8
Morayfield - East	2016	M	60.9
