SA2_NAME16	Year	SameAddress1YearAgo	persons
Thornlie	2011	0	2756
Thornlie	2011	1	18953
Thornlie	2016		1671
Thornlie	2016	0	2747
Thornlie	2016	1	18735
Forrestfield - Wattle Grove	2006		1011
Forrestfield - Wattle Grove	2006	0	2310
Forrestfield - Wattle Grove	2006	1	10244
Forrestfield - Wattle Grove	2011		1049
Forrestfield - Wattle Grove	2011	0	2295
Forrestfield - Wattle Grove	2011	1	12592
Forrestfield - Wattle Grove	2016		1551
Forrestfield - Wattle Grove	2016	0	2352
Forrestfield - Wattle Grove	2016	1	14758
High Wycombe	2006		743
High Wycombe	2006	0	1720
High Wycombe	2006	1	7986
High Wycombe	2011		866
High Wycombe	2011	0	1596
High Wycombe	2011	1	9317
High Wycombe	2016		1228
High Wycombe	2016	0	1558
High Wycombe	2016	1	9522
Kalamunda - Maida Vale - Gooseberry Hill	2006		695
Kalamunda - Maida Vale - Gooseberry Hill	2006	0	1793
Kalamunda - Maida Vale - Gooseberry Hill	2006	1	11857
Kalamunda - Maida Vale - Gooseberry Hill	2011		679
Kalamunda - Maida Vale - Gooseberry Hill	2011	0	1460
Kalamunda - Maida Vale - Gooseberry Hill	2011	1	12387
Kalamunda - Maida Vale - Gooseberry Hill	2016		1166
Kalamunda - Maida Vale - Gooseberry Hill	2016	0	1387
Kalamunda - Maida Vale - Gooseberry Hill	2016	1	12336
Lesmurdie - Bickley - Carmel	2006		555
Lesmurdie - Bickley - Carmel	2006	0	1409
Lesmurdie - Bickley - Carmel	2006	1	9219
Lesmurdie - Bickley - Carmel	2011		596
Lesmurdie - Bickley - Carmel	2011	0	1132
Lesmurdie - Bickley - Carmel	2011	1	9595
Lesmurdie - Bickley - Carmel	2016		925
Lesmurdie - Bickley - Carmel	2016	0	1065
Lesmurdie - Bickley - Carmel	2016	1	9596
Byford	2006		193
Byford	2006	0	644
Byford	2006	1	3505
Byford	2011		475
Byford	2011	0	1954
Byford	2011	1	5727
Byford	2016		1478
Byford	2016	0	3284
Byford	2016	1	11350
Mundijong	2006		166
Mundijong	2006	0	580
Mundijong	2006	1	4275
Mundijong	2011		254
Mundijong	2011	0	567
Mundijong	2011	1	4865
Mundijong	2016		508
Mundijong	2016	0	762
Mundijong	2016	1	5081
Serpentine - Jarrahdale	2006		408
Serpentine - Jarrahdale	2006	0	558
Serpentine - Jarrahdale	2006	1	2739
Serpentine - Jarrahdale	2011		465
Serpentine - Jarrahdale	2011	0	413
Serpentine - Jarrahdale	2011	1	3082
Serpentine - Jarrahdale	2016		749
Serpentine - Jarrahdale	2016	0	346
Serpentine - Jarrahdale	2016	1	3321
Como	2006		934
Como	2006	0	2807
Como	2006	1	8685
Como	2011		938
Como	2011	0	3040
Como	2011	1	9421
Como	2016		1455
Como	2016	0	2884
Como	2016	1	9675
Manning - Waterford	2006		654
Manning - Waterford	2006	0	1924
Manning - Waterford	2006	1	7866
Manning - Waterford	2011		729
Manning - Waterford	2011	0	1886
Manning - Waterford	2011	1	8360
Manning - Waterford	2016		915
Manning - Waterford	2016	0	1910
Manning - Waterford	2016	1	8632
South Perth - Kensington	2006		1754
South Perth - Kensington	2006	0	3244
South Perth - Kensington	2006	1	10574
South Perth - Kensington	2011		1294
South Perth - Kensington	2011	0	3393
South Perth - Kensington	2011	1	11750
South Perth - Kensington	2016		1722
South Perth - Kensington	2016	0	3038
South Perth - Kensington	2016	1	11816
Banjup	2006		916
Banjup	2006	0	1710
Banjup	2006	1	5942
Banjup	2011		792
Banjup	2011	0	2321
Banjup	2011	1	11088
Banjup	2016		1231
Banjup	2016	0	2866
Banjup	2016	1	13436
Bibra Industrial	2006		8
Bibra Industrial	2006	0	0
Bibra Industrial	2006	1	0
Bibra Industrial	2011		6
Bibra Industrial	2011	0	9
Bibra Industrial	2011	1	4
Bibra Industrial	2016		3
Bibra Industrial	2016	0	0
Bibra Industrial	2016	1	3
Bibra Lake	2006		0
Bibra Lake	2006	0	0
Bibra Lake	2006	1	0
Bibra Lake	2011		0
Bibra Lake	2011	0	0
Bibra Lake	2011	1	0
Bibra Lake	2016		0
Bibra Lake	2016	0	0
Bibra Lake	2016	1	0
Coogee	2006		387
Coogee	2006	0	731
Coogee	2006	1	5910
Coogee	2011		361
Coogee	2011	0	838
Coogee	2011	1	6324
Coogee	2016		673
Coogee	2016	0	1085
Coogee	2016	1	7010
Coolbellup	2006		464
Coolbellup	2006	0	1207
Coolbellup	2006	1	5905
Coolbellup	2011		429
Coolbellup	2011	0	1055
Coolbellup	2011	1	6259
Coolbellup	2016		788
Coolbellup	2016	0	1176
Coolbellup	2016	1	6183
Hamilton Hill	2006		709
Hamilton Hill	2006	0	1569
Hamilton Hill	2006	1	6981
Hamilton Hill	2011		663
Hamilton Hill	2011	0	1619
Hamilton Hill	2011	1	7575
Hamilton Hill	2016		1137
Hamilton Hill	2016	0	1581
Hamilton Hill	2016	1	7669
Henderson	2006		4
Henderson	2006	0	0
Henderson	2006	1	0
Henderson	2011		2
Henderson	2011	0	3
Henderson	2011	1	9
Henderson	2016		3
Henderson	2016	0	0
Henderson	2016	1	11
North Coogee	2006		0
North Coogee	2006	0	0
North Coogee	2006	1	0
North Coogee	2011		57
North Coogee	2011	0	195
North Coogee	2011	1	325
North Coogee	2016		333
North Coogee	2016	0	576
North Coogee	2016	1	1479
South Lake - Cockburn Central	2006		596
South Lake - Cockburn Central	2006	0	1580
South Lake - Cockburn Central	2006	1	8506
South Lake - Cockburn Central	2011		491
South Lake - Cockburn Central	2011	0	1300
South Lake - Cockburn Central	2011	1	9251
South Lake - Cockburn Central	2016		1012
South Lake - Cockburn Central	2016	0	1579
South Lake - Cockburn Central	2016	1	8877
Spearwood	2006		700
Spearwood	2006	0	1165
Spearwood	2006	1	7079
Spearwood	2011		473
Spearwood	2011	0	1156
Spearwood	2011	1	7467
Spearwood	2016		1073
Spearwood	2016	0	1774
Spearwood	2016	1	7260
Success - Hammond Park	2006		402
Success - Hammond Park	2006	0	1714
Success - Hammond Park	2006	1	3759
Success - Hammond Park	2011		733
Success - Hammond Park	2011	0	2393
Success - Hammond Park	2011	1	7818
Success - Hammond Park	2016		1392
Success - Hammond Park	2016	0	2687
Success - Hammond Park	2016	1	10825
Yangebup	2006		485
Yangebup	2006	0	887
Yangebup	2006	1	4716
Yangebup	2011		522
Yangebup	2011	0	937
Yangebup	2011	1	5666
Yangebup	2016		768
Yangebup	2016	0	734
Yangebup	2016	1	5977
Beeliar - Wattleup	2006		484
Beeliar - Wattleup	2006	0	944
Beeliar - Wattleup	2006	1	3878
Beeliar - Wattleup	2011		393
Beeliar - Wattleup	2011	0	1033
Beeliar - Wattleup	2011	1	5110
Beeliar - Wattleup	2016		701
Beeliar - Wattleup	2016	0	1385
Beeliar - Wattleup	2016	1	6142
Jandakot	2006		150
Jandakot	2006	0	427
Jandakot	2006	1	2147
Jandakot	2011		123
Jandakot	2011	0	394
Jandakot	2011	1	2221
Jandakot	2016		198
Jandakot	2016	0	261
Jandakot	2016	1	2134
East Fremantle	2006		539
East Fremantle	2006	0	1061
East Fremantle	2006	1	5100
East Fremantle	2011		385
East Fremantle	2011	0	946
East Fremantle	2011	1	5601
East Fremantle	2016		677
East Fremantle	2016	0	1074
East Fremantle	2016	1	5625
Fremantle	2006		1360
Fremantle	2006	0	2700
Fremantle	2006	1	8575
Fremantle	2011		1081
Fremantle	2011	0	2529
Fremantle	2011	1	9635
Fremantle	2016		2174
Fremantle	2016	0	2568
Fremantle	2016	1	10104
Fremantle - South	2006		805
Fremantle - South	2006	0	1969
Fremantle - South	2006	1	9548
Fremantle - South	2011		791
Fremantle - South	2011	0	2058
Fremantle - South	2011	1	10598
Fremantle - South	2016		1424
Fremantle - South	2016	0	2058
Fremantle - South	2016	1	10890
O'Connor (WA)	2006		4
O'Connor (WA)	2006	0	0
O'Connor (WA)	2006	1	5
O'Connor (WA)	2011		0
O'Connor (WA)	2011	0	0
O'Connor (WA)	2011	1	3
O'Connor (WA)	2016		5
O'Connor (WA)	2016	0	3
O'Connor (WA)	2016	1	7
Bertram - Wellard (West)	2006		294
Bertram - Wellard (West)	2006	0	1083
Bertram - Wellard (West)	2006	1	2053
Bertram - Wellard (West)	2011		566
Bertram - Wellard (West)	2011	0	1945
Bertram - Wellard (West)	2011	1	5321
Bertram - Wellard (West)	2016		1228
Bertram - Wellard (West)	2016	0	3210
Bertram - Wellard (West)	2016	1	9578
Calista	2006		891
Calista	2006	0	1029
Calista	2006	1	4461
Calista	2011		899
Calista	2011	0	1132
Calista	2011	1	5339
Calista	2016		892
Calista	2016	0	1144
Calista	2016	1	5631
Hope Valley - Postans	2006		16
Hope Valley - Postans	2006	0	16
Hope Valley - Postans	2006	1	184
Hope Valley - Postans	2011		16
Hope Valley - Postans	2011	0	19
Hope Valley - Postans	2011	1	73
Hope Valley - Postans	2016		5
Hope Valley - Postans	2016	0	6
Hope Valley - Postans	2016	1	51
Kwinana Industrial	2006		4
Kwinana Industrial	2006	0	72
Kwinana Industrial	2006	1	46
Kwinana Industrial	2011		0
Kwinana Industrial	2011	0	0
Kwinana Industrial	2011	1	11
Kwinana Industrial	2016		8
Kwinana Industrial	2016	0	4
Kwinana Industrial	2016	1	13
Parmelia - Orelia	2006		1059
Parmelia - Orelia	2006	0	1838
Parmelia - Orelia	2006	1	7200
Parmelia - Orelia	2011		986
Parmelia - Orelia	2011	0	1652
Parmelia - Orelia	2011	1	8202
Parmelia - Orelia	2016		1389
Parmelia - Orelia	2016	0	1406
Parmelia - Orelia	2016	1	8164
Casuarina - Wandi	2006		768
Casuarina - Wandi	2006	0	222
Casuarina - Wandi	2006	1	1957
Casuarina - Wandi	2011		718
Casuarina - Wandi	2011	0	273
Casuarina - Wandi	2011	1	2071
Casuarina - Wandi	2016		1440
Casuarina - Wandi	2016	0	1223
Casuarina - Wandi	2016	1	3521
Applecross - Ardross	2006		657
Applecross - Ardross	2006	0	1911
Applecross - Ardross	2006	1	7471
Applecross - Ardross	2011		705
Applecross - Ardross	2011	0	1709
Applecross - Ardross	2011	1	8211
Applecross - Ardross	2016		809
Applecross - Ardross	2016	0	1817
Applecross - Ardross	2016	1	8408
Bateman	2006		124
Bateman	2006	0	430
Bateman	2006	1	2972
Bateman	2011		144
Bateman	2011	0	451
Bateman	2011	1	3145
Bateman	2016		228
Bateman	2016	0	443
Bateman	2016	1	3046
Bicton - Palmyra	2006		746
Bicton - Palmyra	2006	0	2031
Bicton - Palmyra	2006	1	9486
Bicton - Palmyra	2011		726
Bicton - Palmyra	2011	0	1953
Bicton - Palmyra	2011	1	10278
Bicton - Palmyra	2016		1358
Bicton - Palmyra	2016	0	1830
Bicton - Palmyra	2016	1	10492
Booragoon	2006		883
Booragoon	2006	0	2284
Booragoon	2006	1	10305
Booragoon	2011		713
Booragoon	2011	0	2070
Booragoon	2011	1	11087
Booragoon	2016		1165
Booragoon	2016	0	2131
Booragoon	2016	1	11158
Bull Creek	2006		272
Bull Creek	2006	0	1027
Bull Creek	2006	1	6398
Bull Creek	2011		283
Bull Creek	2011	0	924
Bull Creek	2011	1	6336
Bull Creek	2016		485
Bull Creek	2016	0	947
Bull Creek	2016	1	6314
Leeming	2006		406
Leeming	2006	0	1270
Leeming	2006	1	9872
Leeming	2011		324
Leeming	2011	0	1123
Leeming	2011	1	9645
Leeming	2016		569
Leeming	2016	0	1043
Leeming	2016	1	9118
Melville	2006		871
Melville	2006	0	2407
Melville	2006	1	11114
Melville	2011		680
Melville	2011	0	2038
Melville	2011	1	12736
Melville	2016		1184
Melville	2016	0	2185
Melville	2016	1	12909
Murdoch - Kardinya	2006		647
Murdoch - Kardinya	2006	0	1630
Murdoch - Kardinya	2006	1	9587
Murdoch - Kardinya	2011		480
Murdoch - Kardinya	2011	0	1834
Murdoch - Kardinya	2011	1	9799
Murdoch - Kardinya	2016		1059
Murdoch - Kardinya	2016	0	1751
Murdoch - Kardinya	2016	1	9447
Willagee	2006		382
Willagee	2006	0	679
Willagee	2006	1	3298
Willagee	2011		366
Willagee	2011	0	740
Willagee	2011	1	3660
Willagee	2016		495
Willagee	2016	0	717
Willagee	2016	1	3660
Winthrop	2006		262
Winthrop	2006	0	707
Winthrop	2006	1	5461
Winthrop	2011		153
Winthrop	2011	0	559
Winthrop	2011	1	5491
Winthrop	2016		296
Winthrop	2016	0	559
Winthrop	2016	1	5052
Baldivis	2006		514
Baldivis	2006	0	1859
Baldivis	2006	1	4348
Baldivis	2011		940
Baldivis	2011	0	4226
Baldivis	2011	1	11428
Baldivis	2016		3742
Baldivis	2016	0	6745
Baldivis	2016	1	22541
Cooloongup	2006		745
Cooloongup	2006	0	1335
Cooloongup	2006	1	6643
Cooloongup	2011		556
Cooloongup	2011	0	1259
Cooloongup	2011	1	6816
Cooloongup	2016		904
Cooloongup	2016	0	1049
Cooloongup	2016	1	6638
Port Kennedy	2006		1045
Port Kennedy	2006	0	2860
Port Kennedy	2006	1	8914
Port Kennedy	2011		1202
Port Kennedy	2011	0	2215
Port Kennedy	2011	1	10689
Port Kennedy	2016		1382
Port Kennedy	2016	0	1906
Port Kennedy	2016	1	10489
Rockingham	2006		1269
Rockingham	2006	0	2899
Rockingham	2006	1	9198
Rockingham	2011		1198
Rockingham	2011	0	2910
Rockingham	2011	1	10718
Rockingham	2016		2074
Rockingham	2016	0	2542
Rockingham	2016	1	10819
Rockingham Lakes	2006		-1
Rockingham Lakes	2006	0	3
Rockingham Lakes	2006	1	8
Rockingham Lakes	2011		13
Rockingham Lakes	2011	0	0
Rockingham Lakes	2011	1	0
Rockingham Lakes	2016		8
Rockingham Lakes	2016	0	0
Rockingham Lakes	2016	1	0
Safety Bay - Shoalwater	2006		809
Safety Bay - Shoalwater	2006	0	1839
Safety Bay - Shoalwater	2006	1	7620
Safety Bay - Shoalwater	2011		664
Safety Bay - Shoalwater	2011	0	1743
Safety Bay - Shoalwater	2011	1	8831
Safety Bay - Shoalwater	2016		1057
Safety Bay - Shoalwater	2016	0	1725
Safety Bay - Shoalwater	2016	1	8726
Singleton - Golden Bay - Secret Harbour	2006		714
Singleton - Golden Bay - Secret Harbour	2006	0	2720
Singleton - Golden Bay - Secret Harbour	2006	1	6451
Singleton - Golden Bay - Secret Harbour	2011		843
Singleton - Golden Bay - Secret Harbour	2011	0	3114
Singleton - Golden Bay - Secret Harbour	2011	1	11656
Singleton - Golden Bay - Secret Harbour	2016		1719
Singleton - Golden Bay - Secret Harbour	2016	0	3574
Singleton - Golden Bay - Secret Harbour	2016	1	14314
Waikiki	2006		917
Waikiki	2006	0	2096
Waikiki	2006	1	8077
Waikiki	2011		865
Waikiki	2011	0	2024
Waikiki	2011	1	9093
Waikiki	2016		1190
Waikiki	2016	0	1514
Waikiki	2016	1	9750
Warnbro	2006		929
Warnbro	2006	0	2186
Warnbro	2006	1	8305
Warnbro	2011		779
Warnbro	2011	0	1685
Warnbro	2011	1	8638
Warnbro	2016		1230
Warnbro	2016	0	1397
Warnbro	2016	1	8074
Albany	2006		887
Albany	2006	0	2926
Albany	2006	1	9842
Albany	2011		632
Albany	2011	0	2560
Albany	2011	1	10490
Albany	2016		1349
Albany	2016	0	2471
Albany	2016	1	10433
Albany Region	2006		154
Albany Region	2006	0	404
Albany Region	2006	1	2410
Albany Region	2011		123
Albany Region	2011	0	372
Albany Region	2011	1	2500
Albany Region	2016		287
Albany Region	2016	0	414
Albany Region	2016	1	2736
Bayonet Head - Lower King	2006		145
Bayonet Head - Lower King	2006	0	787
Bayonet Head - Lower King	2006	1	2981
Bayonet Head - Lower King	2011		189
Bayonet Head - Lower King	2011	0	656
Bayonet Head - Lower King	2011	1	3414
Bayonet Head - Lower King	2016		390
Bayonet Head - Lower King	2016	0	675
Bayonet Head - Lower King	2016	1	3765
Denmark	2006		250
Denmark	2006	0	867
Denmark	2006	1	3392
Denmark	2011		295
Denmark	2011	0	818
Denmark	2011	1	4081
Denmark	2016		645
Denmark	2016	0	804
Denmark	2016	1	4396
Gnowangerup	2006		163
Gnowangerup	2006	0	475
Gnowangerup	2006	1	2426
Gnowangerup	2011		163
Gnowangerup	2011	0	274
Gnowangerup	2011	1	2393
Gnowangerup	2016		413
Gnowangerup	2016	0	304
Gnowangerup	2016	1	2165
Katanning	2006		549
Katanning	2006	0	859
Katanning	2006	1	3201
Katanning	2011		235
Katanning	2011	0	655
Katanning	2011	1	3708
Katanning	2016		655
Katanning	2016	0	570
Katanning	2016	1	3334
Kojonup	2006		377
Kojonup	2006	0	619
Kojonup	2006	1	3354
Kojonup	2011		233
Kojonup	2011	0	429
Kojonup	2011	1	3531
Kojonup	2016		542
Kojonup	2016	0	363
Kojonup	2016	1	3309
Little Grove - Elleker	2006		364
Little Grove - Elleker	2006	0	342
Little Grove - Elleker	2006	1	2155
Little Grove - Elleker	2011		414
Little Grove - Elleker	2011	0	330
Little Grove - Elleker	2011	1	2531
Little Grove - Elleker	2016		637
Little Grove - Elleker	2016	0	344
Little Grove - Elleker	2016	1	2651
McKail - Willyung	2006		393
McKail - Willyung	2006	0	1620
McKail - Willyung	2006	1	6165
McKail - Willyung	2011		527
McKail - Willyung	2011	0	1464
McKail - Willyung	2011	1	7451
McKail - Willyung	2016		1004
McKail - Willyung	2016	0	1470
McKail - Willyung	2016	1	7953
Plantagenet	2006		334
Plantagenet	2006	0	802
Plantagenet	2006	1	3347
Plantagenet	2011		373
Plantagenet	2011	0	585
Plantagenet	2011	1	3924
Plantagenet	2016		573
Plantagenet	2016	0	614
Plantagenet	2016	1	3892
Stirling Range National Park	2006		0
Stirling Range National Park	2006	0	0
Stirling Range National Park	2006	1	0
Stirling Range National Park	2011		0
Stirling Range National Park	2011	0	0
Stirling Range National Park	2011	1	0
Stirling Range National Park	2016		0
Stirling Range National Park	2016	0	0
Stirling Range National Park	2016	1	0
Chittering	2006		211
Chittering	2006	0	602
Chittering	2006	1	2704
Chittering	2011		258
Chittering	2011	0	512
Chittering	2011	1	3657
Chittering	2016		521
Chittering	2016	0	650
Chittering	2016	1	4301
Cunderdin	2006		233
Cunderdin	2006	0	633
Cunderdin	2006	1	2976
Cunderdin	2011		199
Cunderdin	2011	0	421
Cunderdin	2011	1	3310
Cunderdin	2016		507
Cunderdin	2016	0	438
Cunderdin	2016	1	3158
Dowerin	2006		213
Dowerin	2006	0	602
Dowerin	2006	1	3206
Dowerin	2011		254
Dowerin	2011	0	430
Dowerin	2011	1	3373
Dowerin	2016		392
Dowerin	2016	0	441
Dowerin	2016	1	3149
Gingin - Dandaragan	2006		881
Gingin - Dandaragan	2006	0	1187
Gingin - Dandaragan	2006	1	5137
Gingin - Dandaragan	2011		751
Gingin - Dandaragan	2011	0	1173
Gingin - Dandaragan	2011	1	5947
Gingin - Dandaragan	2016		926
Gingin - Dandaragan	2016	0	1146
Gingin - Dandaragan	2016	1	6357
Merredin	2006		345
Merredin	2006	0	808
Merredin	2006	1	3949
Merredin	2011		331
Merredin	2011	0	715
Merredin	2011	1	4024
Merredin	2016		490
Merredin	2016	0	715
Merredin	2016	1	3883
Moora	2006		250
Moora	2006	0	682
Moora	2006	1	3748
Moora	2011		285
Moora	2011	0	574
Moora	2011	1	3781
Moora	2016		571
Moora	2016	0	531
Moora	2016	1	3674
Mukinbudin	2006		220
Mukinbudin	2006	0	561
Mukinbudin	2006	1	2677
Mukinbudin	2011		286
Mukinbudin	2011	0	596
Mukinbudin	2011	1	2588
Mukinbudin	2016		442
Mukinbudin	2016	0	486
Mukinbudin	2016	1	2257
Northam	2006		866
Northam	2006	0	1681
Northam	2006	1	7257
Northam	2011		972
Northam	2011	0	1564
Northam	2011	1	8021
Northam	2016		1632
Northam	2016	0	1314
Northam	2016	1	8166
Toodyay	2006		271
Toodyay	2006	0	678
Toodyay	2006	1	3161
Toodyay	2011		335
Toodyay	2011	0	519
Toodyay	2011	1	3533
Toodyay	2016		504
Toodyay	2016	0	447
Toodyay	2016	1	3488
York - Beverley	2006		238
York - Beverley	2006	0	764
York - Beverley	2006	1	3677
York - Beverley	2011		292
York - Beverley	2011	0	584
York - Beverley	2011	1	4082
York - Beverley	2016		662
York - Beverley	2016	0	552
York - Beverley	2016	1	4136
Brookton	2006		293
Brookton	2006	0	555
Brookton	2006	1	2800
Brookton	2011		182
Brookton	2011	0	467
Brookton	2011	1	2954
Brookton	2016		499
Brookton	2016	0	443
Brookton	2016	1	2775
Kulin	2006		206
Kulin	2006	0	737
Kulin	2006	1	3708
Kulin	2011		254
Kulin	2011	0	507
Kulin	2011	1	3823
Kulin	2016		466
Kulin	2016	0	462
Kulin	2016	1	3369
Murray	2006		147
Murray	2006	0	368
Murray	2006	1	1615
Murray	2011		405
Murray	2011	0	609
Murray	2011	1	1912
Murray	2016		300
Murray	2016	0	394
Murray	2016	1	1883
Narrogin	2006		229
Narrogin	2006	0	961
Narrogin	2006	1	3543
Narrogin	2011		262
Narrogin	2011	0	828
Narrogin	2011	1	3640
Narrogin	2016		621
Narrogin	2016	0	656
Narrogin	2016	1	3448
Wagin	2006		281
Wagin	2006	0	679
Wagin	2006	1	3719
Wagin	2011		218
Wagin	2011	0	545
Wagin	2011	1	4101
Wagin	2016		588
Wagin	2016	0	531
Wagin	2016	1	3819
Broome	2006		2156
Broome	2006	0	2618
Broome	2006	1	6484
Broome	2011		1654
Broome	2011	0	2961
Broome	2011	1	8150
Broome	2016		2153
Broome	2016	0	3130
Broome	2016	1	8701
Derby - West Kimberley	2006		675
Derby - West Kimberley	2006	0	1239
Derby - West Kimberley	2006	1	4640
Derby - West Kimberley	2011		2295
Derby - West Kimberley	2011	0	1135
Derby - West Kimberley	2011	1	4985
Derby - West Kimberley	2016		938
Derby - West Kimberley	2016	0	1326
Derby - West Kimberley	2016	1	5441
Halls Creek	2006		415
Halls Creek	2006	0	539
Halls Creek	2006	1	2132
Halls Creek	2011		208
Halls Creek	2011	0	538
Halls Creek	2011	1	2818
Halls Creek	2016		391
Halls Creek	2016	0	667
Halls Creek	2016	1	2212
Kununurra	2006		1083
Kununurra	2006	0	1445
Kununurra	2006	1	4066
Kununurra	2011		911
Kununurra	2011	0	1907
Kununurra	2011	1	4988
Kununurra	2016		1014
Kununurra	2016	0	1451
Kununurra	2016	1	4690
Roebuck	2006		129
Roebuck	2006	0	274
Roebuck	2006	1	1398
Roebuck	2011		144
Roebuck	2011	0	295
Roebuck	2011	1	1799
Roebuck	2016		177
Roebuck	2016	0	303
Roebuck	2016	1	1765
East Pilbara	2006		496
East Pilbara	2006	0	597
East Pilbara	2006	1	1606
East Pilbara	2011		1115
East Pilbara	2011	0	1820
East Pilbara	2011	1	2961
East Pilbara	2016		1456
East Pilbara	2016	0	1279
East Pilbara	2016	1	3924
Newman	2006		721
Newman	2006	0	1181
Newman	2006	1	2347
Newman	2011		1594
Newman	2011	0	1958
Newman	2011	1	3768
Newman	2016		809
Newman	2016	0	1094
Newman	2016	1	2664
Port Hedland	2006		573
Port Hedland	2006	0	1089
Port Hedland	2006	1	2057
Port Hedland	2011		935
Port Hedland	2011	0	1118
Port Hedland	2011	1	2339
Port Hedland	2016		637
Port Hedland	2016	0	1295
Port Hedland	2016	1	2428
South Hedland	2006		2713
South Hedland	2006	0	1674
South Hedland	2006	1	3448
South Hedland	2011		2050
South Hedland	2011	0	2488
South Hedland	2011	1	4839
South Hedland	2016		1766
South Hedland	2016	0	2503
South Hedland	2016	1	5202
Ashburton (WA)	2006		772
Ashburton (WA)	2006	0	1333
Ashburton (WA)	2006	1	3975
Ashburton (WA)	2011		1588
Ashburton (WA)	2011	0	2748
Ashburton (WA)	2011	1	5665
Ashburton (WA)	2016		2397
Ashburton (WA)	2016	0	3293
Ashburton (WA)	2016	1	7336
Karratha	2006		1951
Karratha	2006	0	3340
Karratha	2006	1	6513
Karratha	2011		3350
Karratha	2011	0	4214
Karratha	2011	1	8910
Karratha	2016		2241
Karratha	2016	0	4323
Karratha	2016	1	9264
Roebourne	2006		717
Roebourne	2006	0	913
Roebourne	2006	1	2989
Roebourne	2011		1694
Roebourne	2011	0	1427
Roebourne	2011	1	3304
Roebourne	2016		1026
Roebourne	2016	0	1029
Roebourne	2016	1	3588
Esperance	2006		771
Esperance	2006	0	2217
Esperance	2006	1	8309
Esperance	2011		870
Esperance	2011	0	1873
Esperance	2011	1	8690
Esperance	2016		1489
Esperance	2016	0	1683
Esperance	2016	1	8935
Esperance Region	2006		270
Esperance Region	2006	0	773
Esperance Region	2006	1	2574
Esperance Region	2011		284
Esperance Region	2011	0	942
Esperance Region	2011	1	2946
Esperance Region	2016		640
Esperance Region	2016	0	480
Esperance Region	2016	1	2742
Carnarvon	2006		516
Carnarvon	2006	0	1049
Carnarvon	2006	1	3790
Carnarvon	2011		635
Carnarvon	2011	0	779
Carnarvon	2011	1	3933
Carnarvon	2016		878
Carnarvon	2016	0	720
Carnarvon	2016	1	3562
Exmouth	2006		402
Exmouth	2006	0	856
Exmouth	2006	1	2279
Exmouth	2011		380
Exmouth	2011	0	816
Exmouth	2011	1	2746
Exmouth	2016		541
Exmouth	2016	0	817
Exmouth	2016	1	2967
Boulder	2006		1034
Boulder	2006	0	1839
Boulder	2006	1	4551
Boulder	2011		1262
Boulder	2011	0	1434
Boulder	2011	1	5036
Boulder	2016		1137
Boulder	2016	0	1023
Boulder	2016	1	4932
Kalgoorlie	2006		1663
Kalgoorlie	2006	0	3394
Kalgoorlie	2006	1	7393
Kalgoorlie	2011		1756
Kalgoorlie	2011	0	2893
Kalgoorlie	2011	1	9298
Kalgoorlie	2016		1885
Kalgoorlie	2016	0	2436
Kalgoorlie	2016	1	9616
Kalgoorlie - North	2006		1090
Kalgoorlie - North	2006	0	2109
Kalgoorlie - North	2006	1	5174
Kalgoorlie - North	2011		1042
Kalgoorlie - North	2011	0	2012
Kalgoorlie - North	2011	1	6105
Kalgoorlie - North	2016		983
Kalgoorlie - North	2016	0	1613
Kalgoorlie - North	2016	1	6243
Kalgoorlie Airport	2006		0
Kalgoorlie Airport	2006	0	0
Kalgoorlie Airport	2006	1	0
Kalgoorlie Airport	2011		0
Kalgoorlie Airport	2011	0	0
Kalgoorlie Airport	2011	1	0
Kalgoorlie Airport	2016		9
Kalgoorlie Airport	2016	0	0
Kalgoorlie Airport	2016	1	0
Kambalda - Coolgardie - Norseman	2006		632
Kambalda - Coolgardie - Norseman	2006	0	1220
Kambalda - Coolgardie - Norseman	2006	1	3193
Kambalda - Coolgardie - Norseman	2011		703
Kambalda - Coolgardie - Norseman	2011	0	1158
Kambalda - Coolgardie - Norseman	2011	1	3544
Kambalda - Coolgardie - Norseman	2016		709
Kambalda - Coolgardie - Norseman	2016	0	817
Kambalda - Coolgardie - Norseman	2016	1	3037
Leinster - Leonora	2006		290
Leinster - Leonora	2006	0	842
Leinster - Leonora	2006	1	2560
Leinster - Leonora	2011		940
Leinster - Leonora	2011	0	1191
Leinster - Leonora	2011	1	3434
Leinster - Leonora	2016		720
Leinster - Leonora	2016	0	1035
Leinster - Leonora	2016	1	2906
Trafalgar (WA)	2006		0
Trafalgar (WA)	2006	0	0
Trafalgar (WA)	2006	1	0
Trafalgar (WA)	2011		0
Trafalgar (WA)	2011	0	0
Trafalgar (WA)	2011	1	0
Trafalgar (WA)	2016		0
Trafalgar (WA)	2016	0	0
Trafalgar (WA)	2016	1	0
Geraldton	2006		1183
Geraldton	2006	0	2608
Geraldton	2006	1	8439
Geraldton	2011		881
Geraldton	2011	0	2460
Geraldton	2011	1	8999
Geraldton	2016		1620
Geraldton	2016	0	1818
Geraldton	2016	1	8352
Geraldton - East	2006		997
Geraldton - East	2006	0	1209
Geraldton - East	2006	1	5039
Geraldton - East	2011		845
Geraldton - East	2011	0	1030
Geraldton - East	2011	1	5871
Geraldton - East	2016		1226
Geraldton - East	2016	0	857
