SA2_NAME16	Year	SpeaksEnglishOnly	persons
The Range - Allenstown	2011	1	7156
The Range - Allenstown	2016	0	512
The Range - Allenstown	2016	1	7052
Yeppoon	2006	0	365
Yeppoon	2006	1	12777
Yeppoon	2011	0	491
Yeppoon	2011	1	14961
Yeppoon	2016	0	582
Yeppoon	2016	1	16147
Banana	2006	0	101
Banana	2006	1	8310
Banana	2011	0	116
Banana	2011	1	8127
Banana	2016	0	126
Banana	2016	1	7717
Biloela	2006	0	223
Biloela	2006	1	5331
Biloela	2011	0	512
Biloela	2011	1	5096
Biloela	2016	0	581
Biloela	2016	1	4757
Agnes Water - Miriam Vale	2006	0	111
Agnes Water - Miriam Vale	2006	1	4570
Agnes Water - Miriam Vale	2011	0	129
Agnes Water - Miriam Vale	2011	1	5094
Agnes Water - Miriam Vale	2016	0	193
Agnes Water - Miriam Vale	2016	1	5302
Boyne Island - Tannum Sands	2006	0	253
Boyne Island - Tannum Sands	2006	1	8063
Boyne Island - Tannum Sands	2011	0	393
Boyne Island - Tannum Sands	2011	1	8679
Boyne Island - Tannum Sands	2016	0	425
Boyne Island - Tannum Sands	2016	1	8905
Callemondah	2006	0	0
Callemondah	2006	1	4
Callemondah	2011	0	4
Callemondah	2011	1	52
Callemondah	2016	0	0
Callemondah	2016	1	19
Clinton - New Auckland	2006	0	269
Clinton - New Auckland	2006	1	9081
Clinton - New Auckland	2011	0	486
Clinton - New Auckland	2011	1	9999
Clinton - New Auckland	2016	0	1160
Clinton - New Auckland	2016	1	11549
Gladstone	2006	0	204
Gladstone	2006	1	4908
Gladstone	2011	0	458
Gladstone	2011	1	5049
Gladstone	2016	0	671
Gladstone	2016	1	4656
Gladstone Hinterland	2006	0	179
Gladstone Hinterland	2006	1	7458
Gladstone Hinterland	2011	0	247
Gladstone Hinterland	2011	1	9584
Gladstone Hinterland	2016	0	344
Gladstone Hinterland	2016	1	10422
Kin Kora - Sun Valley	2006	0	102
Kin Kora - Sun Valley	2006	1	3600
Kin Kora - Sun Valley	2011	0	150
Kin Kora - Sun Valley	2011	1	3691
Kin Kora - Sun Valley	2016	0	245
Kin Kora - Sun Valley	2016	1	3190
South Trees	2006	0	7
South Trees	2006	1	223
South Trees	2011	0	0
South Trees	2011	1	0
South Trees	2016	0	0
South Trees	2016	1	0
Telina - Toolooa	2006	0	74
Telina - Toolooa	2006	1	3936
Telina - Toolooa	2011	0	174
Telina - Toolooa	2011	1	4989
Telina - Toolooa	2016	0	309
Telina - Toolooa	2016	1	5398
West Gladstone	2006	0	173
West Gladstone	2006	1	4782
West Gladstone	2011	0	329
West Gladstone	2011	1	4426
West Gladstone	2016	0	489
West Gladstone	2016	1	3830
Broadbeach Waters	2006	0	679
Broadbeach Waters	2006	1	6037
Broadbeach Waters	2011	0	668
Broadbeach Waters	2011	1	6153
Broadbeach Waters	2016	0	948
Broadbeach Waters	2016	1	6332
Burleigh Heads	2006	0	377
Burleigh Heads	2006	1	6521
Burleigh Heads	2011	0	463
Burleigh Heads	2011	1	6792
Burleigh Heads	2016	0	578
Burleigh Heads	2016	1	7372
Burleigh Waters	2006	0	891
Burleigh Waters	2006	1	11278
Burleigh Waters	2011	0	1059
Burleigh Waters	2011	1	12288
Burleigh Waters	2016	0	1147
Burleigh Waters	2016	1	12398
Mermaid Beach - Broadbeach	2006	0	841
Mermaid Beach - Broadbeach	2006	1	6741
Mermaid Beach - Broadbeach	2011	0	1270
Mermaid Beach - Broadbeach	2011	1	7913
Mermaid Beach - Broadbeach	2016	0	1701
Mermaid Beach - Broadbeach	2016	1	8779
Mermaid Waters	2006	0	1346
Mermaid Waters	2006	1	9033
Mermaid Waters	2011	0	1496
Mermaid Waters	2011	1	9484
Mermaid Waters	2016	0	1692
Mermaid Waters	2016	1	9720
Miami	2006	0	367
Miami	2006	1	5116
Miami	2011	0	409
Miami	2011	1	5208
Miami	2016	0	609
Miami	2016	1	5632
Coolangatta	2006	0	223
Coolangatta	2006	1	3972
Coolangatta	2011	0	330
Coolangatta	2011	1	4272
Coolangatta	2016	0	503
Coolangatta	2016	1	4771
Currumbin - Tugun	2006	0	334
Currumbin - Tugun	2006	1	8305
Currumbin - Tugun	2011	0	510
Currumbin - Tugun	2011	1	9216
Currumbin - Tugun	2016	0	648
Currumbin - Tugun	2016	1	9555
Currumbin Waters	2006	0	312
Currumbin Waters	2006	1	8187
Currumbin Waters	2011	0	342
Currumbin Waters	2011	1	8084
Currumbin Waters	2016	0	398
Currumbin Waters	2016	1	8360
Elanora	2006	0	520
Elanora	2006	1	10817
Elanora	2011	0	584
Elanora	2011	1	10680
Elanora	2016	0	660
Elanora	2016	1	10882
Palm Beach	2006	0	471
Palm Beach	2006	1	11966
Palm Beach	2011	0	596
Palm Beach	2011	1	12613
Palm Beach	2016	0	761
Palm Beach	2016	1	12871
Arundel	2006	0	1099
Arundel	2006	1	7640
Arundel	2011	0	1363
Arundel	2011	1	7660
Arundel	2016	0	1719
Arundel	2016	1	7907
Biggera Waters	2006	0	519
Biggera Waters	2006	1	4326
Biggera Waters	2011	0	800
Biggera Waters	2011	1	5103
Biggera Waters	2016	0	1549
Biggera Waters	2016	1	6216
Coombabah	2006	0	703
Coombabah	2006	1	8114
Coombabah	2011	0	799
Coombabah	2011	1	8499
Coombabah	2016	0	1064
Coombabah	2016	1	8574
Labrador	2006	0	1706
Labrador	2006	1	12197
Labrador	2011	0	2318
Labrador	2011	1	12698
Labrador	2016	0	3064
Labrador	2016	1	13396
Paradise Point - Hollywell	2006	0	459
Paradise Point - Hollywell	2006	1	6826
Paradise Point - Hollywell	2011	0	579
Paradise Point - Hollywell	2011	1	7596
Paradise Point - Hollywell	2016	0	697
Paradise Point - Hollywell	2016	1	8134
Runaway Bay	2006	0	679
Runaway Bay	2006	1	7259
Runaway Bay	2011	0	720
Runaway Bay	2011	1	7589
Runaway Bay	2016	0	949
Runaway Bay	2016	1	7554
Guanaba - Springbrook	2006	0	161
Guanaba - Springbrook	2006	1	3506
Guanaba - Springbrook	2011	0	188
Guanaba - Springbrook	2011	1	3517
Guanaba - Springbrook	2016	0	169
Guanaba - Springbrook	2016	1	3646
Tamborine - Canungra	2006	0	522
Tamborine - Canungra	2006	1	11185
Tamborine - Canungra	2011	0	613
Tamborine - Canungra	2011	1	12132
Tamborine - Canungra	2016	0	672
Tamborine - Canungra	2016	1	12400
Currumbin Valley - Tallebudgera	2006	0	194
Currumbin Valley - Tallebudgera	2006	1	5813
Currumbin Valley - Tallebudgera	2011	0	250
Currumbin Valley - Tallebudgera	2011	1	6276
Currumbin Valley - Tallebudgera	2016	0	291
Currumbin Valley - Tallebudgera	2016	1	6437
Mudgeeraba - Bonogin	2006	0	995
Mudgeeraba - Bonogin	2006	1	14135
Mudgeeraba - Bonogin	2011	0	1272
Mudgeeraba - Bonogin	2011	1	15515
Mudgeeraba - Bonogin	2016	0	1394
Mudgeeraba - Bonogin	2016	1	15889
Reedy Creek - Andrews	2006	0	311
Reedy Creek - Andrews	2006	1	4009
Reedy Creek - Andrews	2011	0	543
Reedy Creek - Andrews	2011	1	6016
Reedy Creek - Andrews	2016	0	814
Reedy Creek - Andrews	2016	1	6851
Carrara	2006	0	1029
Carrara	2006	1	8999
Carrara	2011	0	1147
Carrara	2011	1	9829
Carrara	2016	0	1350
Carrara	2016	1	10124
Highland Park	2006	0	611
Highland Park	2006	1	7220
Highland Park	2011	0	667
Highland Park	2011	1	7300
Highland Park	2016	0	679
Highland Park	2016	1	7250
Nerang - Mount Nathan	2006	0	1137
Nerang - Mount Nathan	2006	1	15374
Nerang - Mount Nathan	2011	0	1454
Nerang - Mount Nathan	2011	1	16522
Nerang - Mount Nathan	2016	0	1741
Nerang - Mount Nathan	2016	1	17585
Pacific Pines - Gaven	2006	0	999
Pacific Pines - Gaven	2006	1	9958
Pacific Pines - Gaven	2011	0	1794
Pacific Pines - Gaven	2011	1	13855
Pacific Pines - Gaven	2016	0	2392
Pacific Pines - Gaven	2016	1	14885
Worongary - Tallai	2006	0	456
Worongary - Tallai	2006	1	6543
Worongary - Tallai	2011	0	488
Worongary - Tallai	2011	1	6396
Worongary - Tallai	2016	0	553
Worongary - Tallai	2016	1	6738
Coomera	2006	0	218
Coomera	2006	1	3697
Coomera	2011	0	598
Coomera	2011	1	7632
Coomera	2016	0	1232
Coomera	2016	1	11157
Helensvale	2006	0	901
Helensvale	2006	1	13197
Helensvale	2011	0	1237
Helensvale	2011	1	14156
Helensvale	2016	0	1650
Helensvale	2016	1	14189
Hope Island	2006	0	396
Hope Island	2006	1	4677
Hope Island	2011	0	766
Hope Island	2011	1	7123
Hope Island	2016	0	1090
Hope Island	2016	1	9098
Jacobs Well - Alberton	2006	0	72
Jacobs Well - Alberton	2006	1	2721
Jacobs Well - Alberton	2011	0	91
Jacobs Well - Alberton	2011	1	3086
Jacobs Well - Alberton	2016	0	123
Jacobs Well - Alberton	2016	1	3296
Ormeau - Yatala	2006	0	483
Ormeau - Yatala	2006	1	9684
Ormeau - Yatala	2011	0	951
Ormeau - Yatala	2011	1	14426
Ormeau - Yatala	2016	0	1377
Ormeau - Yatala	2016	1	17146
Oxenford - Maudsland	2006	0	750
Oxenford - Maudsland	2006	1	10003
Oxenford - Maudsland	2011	0	1004
Oxenford - Maudsland	2011	1	12880
Oxenford - Maudsland	2016	0	1304
Oxenford - Maudsland	2016	1	13604
Pimpama	2006	0	88
Pimpama	2006	1	1593
Pimpama	2011	0	223
Pimpama	2011	1	2813
Pimpama	2016	0	618
Pimpama	2016	1	7615
Upper Coomera - Willow Vale	2006	0	787
Upper Coomera - Willow Vale	2006	1	12792
Upper Coomera - Willow Vale	2011	0	1685
Upper Coomera - Willow Vale	2011	1	21157
Upper Coomera - Willow Vale	2016	0	2780
Upper Coomera - Willow Vale	2016	1	26615
Clear Island Waters	2006	0	744
Clear Island Waters	2006	1	3181
Clear Island Waters	2011	0	763
Clear Island Waters	2011	1	3016
Clear Island Waters	2016	0	840
Clear Island Waters	2016	1	3062
Merrimac	2006	0	736
Merrimac	2006	1	4561
Merrimac	2011	0	867
Merrimac	2011	1	4946
Merrimac	2016	0	1105
Merrimac	2016	1	5393
Robina	2006	0	2465
Robina	2006	1	15563
Robina	2011	0	2806
Robina	2011	1	16536
Robina	2016	0	3873
Robina	2016	1	18032
Varsity Lakes	2006	0	1673
Varsity Lakes	2006	1	9237
Varsity Lakes	2011	0	2443
Varsity Lakes	2011	1	11033
Varsity Lakes	2016	0	2960
Varsity Lakes	2016	1	11039
Ashmore	2006	0	1079
Ashmore	2006	1	9747
Ashmore	2011	0	1207
Ashmore	2011	1	9609
Ashmore	2016	0	1435
Ashmore	2016	1	9703
Molendinar	2006	0	874
Molendinar	2006	1	4511
Molendinar	2011	0	1154
Molendinar	2011	1	4711
Molendinar	2016	0	1516
Molendinar	2016	1	4556
Parkwood	2006	0	981
Parkwood	2006	1	7204
Parkwood	2011	0	1047
Parkwood	2011	1	7061
Parkwood	2016	0	1348
Parkwood	2016	1	6814
Southport - North	2006	0	1632
Southport - North	2006	1	7109
Southport - North	2011	0	2903
Southport - North	2011	1	8219
Southport - North	2016	0	4106
Southport - North	2016	1	9202
Southport - South	2006	0	2109
Southport - South	2006	1	11021
Southport - South	2011	0	3009
Southport - South	2011	1	11538
Southport - South	2016	0	3784
Southport - South	2016	1	11800
Benowa	2006	0	1133
Benowa	2006	1	5594
Benowa	2011	0	1304
Benowa	2011	1	6305
Benowa	2016	0	1874
Benowa	2016	1	6131
Bundall	2006	0	419
Bundall	2006	1	3388
Bundall	2011	0	458
Bundall	2011	1	3513
Bundall	2016	0	621
Bundall	2016	1	3610
Main Beach	2006	0	243
Main Beach	2006	1	2467
Main Beach	2011	0	302
Main Beach	2011	1	2517
Main Beach	2016	0	403
Main Beach	2016	1	2927
Surfers Paradise	2006	0	2377
Surfers Paradise	2006	1	11506
Surfers Paradise	2011	0	3690
Surfers Paradise	2011	1	13287
Surfers Paradise	2016	0	6048
Surfers Paradise	2016	1	14048
Darra - Sumner	2006	0	1686
Darra - Sumner	2006	1	2094
Darra - Sumner	2011	0	1967
Darra - Sumner	2011	1	2140
Darra - Sumner	2016	0	2020
Darra - Sumner	2016	1	2410
Durack	2006	0	2226
Durack	2006	1	3605
Durack	2011	0	2676
Durack	2011	1	3528
Durack	2016	0	3668
Durack	2016	1	3681
Forest Lake - Doolandella	2006	0	4270
Forest Lake - Doolandella	2006	1	17563
Forest Lake - Doolandella	2011	0	6493
Forest Lake - Doolandella	2011	1	17981
Forest Lake - Doolandella	2016	0	8676
Forest Lake - Doolandella	2016	1	17558
Inala - Richlands	2006	0	4904
Inala - Richlands	2006	1	8063
Inala - Richlands	2011	0	6560
Inala - Richlands	2011	1	7831
Inala - Richlands	2016	0	8962
Inala - Richlands	2016	1	7148
Oxley (Qld)	2006	0	1189
Oxley (Qld)	2006	1	4962
Oxley (Qld)	2011	0	1369
Oxley (Qld)	2011	1	5094
Oxley (Qld)	2016	0	1721
Oxley (Qld)	2016	1	5531
Wacol	2006	0	684
Wacol	2006	1	1796
Wacol	2011	0	659
Wacol	2011	1	1730
Wacol	2016	0	881
Wacol	2016	1	1757
Boonah	2006	0	149
Boonah	2006	1	9238
Boonah	2011	0	273
Boonah	2011	1	10264
Boonah	2016	0	275
Boonah	2016	1	10819
Esk	2006	0	91
Esk	2006	1	4136
Esk	2011	0	104
Esk	2011	1	4493
Esk	2016	0	126
Esk	2016	1	4644
Lake Manchester - England Creek	2006	0	0
Lake Manchester - England Creek	2006	1	0
Lake Manchester - England Creek	2011	0	0
Lake Manchester - England Creek	2011	1	0
Lake Manchester - England Creek	2016	0	0
Lake Manchester - England Creek	2016	1	3
Lockyer Valley - East	2006	0	353
Lockyer Valley - East	2006	1	13656
Lockyer Valley - East	2011	0	427
Lockyer Valley - East	2011	1	15947
Lockyer Valley - East	2016	0	561
Lockyer Valley - East	2016	1	17299
Lowood	2006	0	284
Lowood	2006	1	9295
Lowood	2011	0	345
Lowood	2011	1	11200
Lowood	2016	0	425
Lowood	2016	1	12457
Rosewood	2006	0	133
Rosewood	2006	1	9398
Rosewood	2011	0	165
Rosewood	2011	1	10356
Rosewood	2016	0	227
Rosewood	2016	1	10482
Brassall	2006	0	171
Brassall	2006	1	6897
Brassall	2011	0	360
Brassall	2011	1	8570
Brassall	2016	0	481
Brassall	2016	1	9829
Bundamba	2006	0	340
Bundamba	2006	1	6657
Bundamba	2011	0	548
Bundamba	2011	1	6881
Bundamba	2016	0	715
Bundamba	2016	1	7436
Churchill - Yamanto	2006	0	131
Churchill - Yamanto	2006	1	5085
Churchill - Yamanto	2011	0	192
Churchill - Yamanto	2011	1	5455
Churchill - Yamanto	2016	0	298
Churchill - Yamanto	2016	1	6168
Ipswich - Central	2006	0	227
Ipswich - Central	2006	1	5508
Ipswich - Central	2011	0	393
Ipswich - Central	2011	1	5860
Ipswich - Central	2016	0	375
Ipswich - Central	2016	1	5667
Ipswich - East	2006	0	490
Ipswich - East	2006	1	15102
Ipswich - East	2011	0	749
Ipswich - East	2011	1	15256
Ipswich - East	2016	0	924
Ipswich - East	2016	1	15726
Ipswich - North	2006	0	83
Ipswich - North	2006	1	3255
Ipswich - North	2011	0	92
Ipswich - North	2011	1	4092
Ipswich - North	2016	0	139
Ipswich - North	2016	1	4296
Karalee - Barellan Point	2006	0	114
Karalee - Barellan Point	2006	1	4105
Karalee - Barellan Point	2011	0	115
Karalee - Barellan Point	2011	1	4534
Karalee - Barellan Point	2016	0	165
Karalee - Barellan Point	2016	1	5108
Karana Downs	2006	0	197
Karana Downs	2006	1	5422
Karana Downs	2011	0	301
Karana Downs	2011	1	5523
Karana Downs	2016	0	301
Karana Downs	2016	1	5594
Leichhardt - One Mile	2006	0	167
Leichhardt - One Mile	2006	1	5938
Leichhardt - One Mile	2011	0	244
Leichhardt - One Mile	2011	1	6103
Leichhardt - One Mile	2016	0	407
Leichhardt - One Mile	2016	1	6477
North Ipswich - Tivoli	2006	0	160
North Ipswich - Tivoli	2006	1	5425
North Ipswich - Tivoli	2011	0	203
North Ipswich - Tivoli	2011	1	5786
North Ipswich - Tivoli	2016	0	210
North Ipswich - Tivoli	2016	1	5739
Raceview	2006	0	357
Raceview	2006	1	10985
Raceview	2011	0	493
Raceview	2011	1	13089
Raceview	2016	0	862
Raceview	2016	1	13658
Ripley	2006	0	29
Ripley	2006	1	2208
Ripley	2011	0	49
Ripley	2011	1	2695
Ripley	2016	0	199
Ripley	2016	1	4126
Riverview	2006	0	523
Riverview	2006	1	2503
Riverview	2011	0	626
Riverview	2011	1	2335
Riverview	2016	0	466
Riverview	2016	1	2226
Bellbird Park - Brookwater	2006	0	406
Bellbird Park - Brookwater	2006	1	4171
Bellbird Park - Brookwater	2011	0	1039
Bellbird Park - Brookwater	2011	1	6999
Bellbird Park - Brookwater	2016	0	2292
Bellbird Park - Brookwater	2016	1	10727
Camira - Gailes	2006	0	995
Camira - Gailes	2006	1	7497
Camira - Gailes	2011	0	1124
Camira - Gailes	2011	1	7469
Camira - Gailes	2016	0	1186
Camira - Gailes	2016	1	7437
Carole Park	2006	0	0
Carole Park	2006	1	0
Carole Park	2011	0	0
Carole Park	2011	1	5
Carole Park	2016	0	0
Carole Park	2016	1	3
Collingwood Park - Redbank	2006	0	730
Collingwood Park - Redbank	2006	1	5353
Collingwood Park - Redbank	2011	0	1239
Collingwood Park - Redbank	2011	1	6255
Collingwood Park - Redbank	2016	0	1505
Collingwood Park - Redbank	2016	1	6548
Goodna	2006	0	1773
Goodna	2006	1	5786
Goodna	2011	0	2591
Goodna	2011	1	6151
Goodna	2016	0	3338
Goodna	2016	1	6526
New Chum	2006	0	0
New Chum	2006	1	35
New Chum	2011	0	0
New Chum	2011	1	0
New Chum	2016	0	0
New Chum	2016	1	0
Redbank Plains	2006	0	967
Redbank Plains	2006	1	7748
Redbank Plains	2011	0	2437
Redbank Plains	2011	1	11754
Redbank Plains	2016	0	4281
Redbank Plains	2016	1	13739
Springfield	2006	0	726
Springfield	2006	1	4656
Springfield	2011	0	1016
Springfield	2011	1	5394
Springfield	2016	0	1143
Springfield	2016	1	5344
Springfield Lakes	2006	0	697
Springfield Lakes	2006	1	3987
Springfield Lakes	2011	0	1829
Springfield Lakes	2011	1	8153
Springfield Lakes	2016	0	3324
Springfield Lakes	2016	1	11396
Beaudesert	2006	0	213
Beaudesert	2006	1	10000
Beaudesert	2011	0	253
Beaudesert	2011	1	11499
Beaudesert	2016	0	336
Beaudesert	2016	1	12416
Beenleigh	2006	0	510
Beenleigh	2006	1	6812
Beenleigh	2011	0	711
Beenleigh	2011	1	6717
Beenleigh	2016	0	772
Beenleigh	2016	1	6827
Eagleby	2006	0	609
Eagleby	2006	1	7735
Eagleby	2011	0	1074
Eagleby	2011	1	10046
Eagleby	2016	0	1529
Eagleby	2016	1	10831
Edens Landing - Holmview	2006	0	438
Edens Landing - Holmview	2006	1	4817
Edens Landing - Holmview	2011	0	539
Edens Landing - Holmview	2011	1	5706
Edens Landing - Holmview	2016	0	910
Edens Landing - Holmview	2016	1	6172
Mount Warren Park	2006	0	341
Mount Warren Park	2006	1	5055
Mount Warren Park	2011	0	442
Mount Warren Park	2011	1	5010
Mount Warren Park	2016	0	392
Mount Warren Park	2016	1	5072
Wolffdene - Bahrs Scrub	2006	0	222
Wolffdene - Bahrs Scrub	2006	1	4309
Wolffdene - Bahrs Scrub	2011	0	322
Wolffdene - Bahrs Scrub	2011	1	4778
Wolffdene - Bahrs Scrub	2016	0	369
Wolffdene - Bahrs Scrub	2016	1	5464
Boronia Heights - Park Ridge	2006	0	1221
Boronia Heights - Park Ridge	2006	1	9657
Boronia Heights - Park Ridge	2011	0	1521
Boronia Heights - Park Ridge	2011	1	9675
Boronia Heights - Park Ridge	2016	0	1775
Boronia Heights - Park Ridge	2016	1	9772
Browns Plains	2006	0	941
Browns Plains	2006	1	4218
Browns Plains	2011	0	1296
Browns Plains	2011	1	5091
Browns Plains	2016	0	1841
Browns Plains	2016	1	5012
Chambers Flat - Logan Reserve	2006	0	310
Chambers Flat - Logan Reserve	2006	1	3203
Chambers Flat - Logan Reserve	2011	0	428
Chambers Flat - Logan Reserve	2011	1	3241
Chambers Flat - Logan Reserve	2016	0	620
Chambers Flat - Logan Reserve	2016	1	4108
Crestmead	2006	0	1083
Crestmead	2006	1	8189
Crestmead	2011	0	1646
Crestmead	2011	1	9044
Crestmead	2016	0	2140
Crestmead	2016	1	8859
Greenbank Military Camp	2006	0	0
Greenbank Military Camp	2006	1	0
Greenbank Military Camp	2011	0	0
Greenbank Military Camp	2011	1	0
Greenbank Military Camp	2016	0	0
Greenbank Military Camp	2016	1	0
Hillcrest	2006	0	742
Hillcrest	2006	1	6081
Hillcrest	2011	0	1057
Hillcrest	2011	1	6398
Hillcrest	2016	0	1329
Hillcrest	2016	1	6478
Marsden	2006	0	1201
Marsden	2006	1	7364
Marsden	2011	0	1967
Marsden	2011	1	8725
Marsden	2016	0	3484
Marsden	2016	1	9467
Munruben - Park Ridge South	2006	0	342
Munruben - Park Ridge South	2006	1	4235
Munruben - Park Ridge South	2011	0	398
Munruben - Park Ridge South	2011	1	4059
Munruben - Park Ridge South	2016	0	449
Munruben - Park Ridge South	2016	1	3990
Regents Park - Heritage Park	2006	0	1738
Regents Park - Heritage Park	2006	1	11922
Regents Park - Heritage Park	2011	0	2325
Regents Park - Heritage Park	2011	1	12632
Regents Park - Heritage Park	2016	0	3088
Regents Park - Heritage Park	2016	1	12121
Greenbank	2006	0	499
Greenbank	2006	1	8139
Greenbank	2011	0	891
Greenbank	2011	1	10500
Greenbank	2016	0	939
Greenbank	2016	1	11311
Jimboomba	2006	0	500
Jimboomba	2006	1	15080
Jimboomba	2011	0	693
Jimboomba	2011	1	18395
Jimboomba	2016	0	1093
Jimboomba	2016	1	23063
Logan Village	2006	0	219
Logan Village	2006	1	5142
Logan Village	2011	0	199
Logan Village	2011	1	5281
Logan Village	2016	0	294
Logan Village	2016	1	6236
Bethania - Waterford	2006	0	333
Bethania - Waterford	2006	1	4955
Bethania - Waterford	2011	0	658
Bethania - Waterford	2011	1	7140
Bethania - Waterford	2016	0	1286
Bethania - Waterford	2016	1	8871
Cornubia - Carbrook	2006	0	574
Cornubia - Carbrook	2006	1	7169
Cornubia - Carbrook	2011	0	613
Cornubia - Carbrook	2011	1	7146
Cornubia - Carbrook	2016	0	652
Cornubia - Carbrook	2016	1	7431
Loganholme - Tanah Merah	2006	0	677
Loganholme - Tanah Merah	2006	1	8672
Loganholme - Tanah Merah	2011	0	830
Loganholme - Tanah Merah	2011	1	9528
Loganholme - Tanah Merah	2016	0	1071
Loganholme - Tanah Merah	2016	1	9452
Loganlea	2006	0	927
Loganlea	2006	1	6859
Loganlea	2011	0	1489
Loganlea	2011	1	7264
Loganlea	2016	0	2171
Loganlea	2016	1	7285
Shailer Park	2006	0	885
Shailer Park	2006	1	9888
Shailer Park	2011	0	1047
Shailer Park	2011	1	10003
Shailer Park	2016	0	1385
Shailer Park	2016	1	9801
Waterford West	2006	0	722
Waterford West	2006	1	5068
Waterford West	2011	0	980
Waterford West	2011	1	5667
Waterford West	2016	0	1297
Waterford West	2016	1	5420
Daisy Hill	2006	0	683
Daisy Hill	2006	1	5165
Daisy Hill	2011	0	771
Daisy Hill	2011	1	5288
Daisy Hill	2016	0	1126
Daisy Hill	2016	1	5253
Kingston (Qld.)	2006	0	1694
Kingston (Qld.)	2006	1	7221
Kingston (Qld.)	2011	0	2055
Kingston (Qld.)	2011	1	7223
Kingston (Qld.)	2016	0	2660
Kingston (Qld.)	2016	1	6645
Logan Central	2006	0	1282
Logan Central	2006	1	3859
Logan Central	2011	0	1945
Logan Central	2011	1	3742
Logan Central	2016	0	2302
Logan Central	2016	1	3385
Rochedale South - Priestdale	2006	0	1307
Rochedale South - Priestdale	2006	1	13095
Rochedale South - Priestdale	2011	0	1607
Rochedale South - Priestdale	2011	1	13014
Rochedale South - Priestdale	2016	0	2233
Rochedale South - Priestdale	2016	1	12629
Slacks Creek	2006	0	1366
Slacks Creek	2006	1	7905
Slacks Creek	2011	0	1742
Slacks Creek	2011	1	7916
Slacks Creek	2016	0	2367
Slacks Creek	2016	1	7406
Springwood	2006	0	913
Springwood	2006	1	7872
Springwood	2011	0	1065
Springwood	2011	1	7656
Springwood	2016	0	1392
Springwood	2016	1	7352
Underwood	2006	0	810
Underwood	2006	1	3460
Underwood	2011	0	1493
Underwood	2011	1	3607
Underwood	2016	0	2636
Underwood	2016	1	3432
Woodridge	2006	0	2431
Woodridge	2006	1	8300
Woodridge	2011	0	3755
Woodridge	2011	1	8026
Woodridge	2016	0	4776
Woodridge	2016	1	6905
Bowen	2006	0	407
Bowen	2006	1	7235
Bowen	2011	0	551
Bowen	2011	1	7420
Bowen	2016	0	780
Bowen	2016	1	7379
Broadsound - Nebo	2006	0	221
Broadsound - Nebo	2006	1	7870
Broadsound - Nebo	2011	0	273
Broadsound - Nebo	2011	1	8356
Broadsound - Nebo	2016	0	307
Broadsound - Nebo	2016	1	6663
Clermont	2006	0	56
Clermont	2006	1	3001
Clermont	2011	0	102
Clermont	2011	1	3415
Clermont	2016	0	103
Clermont	2016	1	3157
Collinsville	2006	0	103
Collinsville	2006	1	3325
Collinsville	2011	0	100
Collinsville	2011	1	3456
Collinsville	2016	0	115
Collinsville	2016	1	2867
Moranbah	2006	0	168
Moranbah	2006	1	6538
Moranbah	2011	0	448
Moranbah	2011	1	7852
Moranbah	2016	0	513
Moranbah	2016	1	7187
Andergrove - Beaconsfield	2006	0	370
Andergrove - Beaconsfield	2006	1	12455
Andergrove - Beaconsfield	2011	0	557
Andergrove - Beaconsfield	2011	1	13076
Andergrove - Beaconsfield	2016	0	799
Andergrove - Beaconsfield	2016	1	13248
East Mackay	2006	0	73
East Mackay	2006	1	3272
East Mackay	2011	0	192
East Mackay	2011	1	3204
East Mackay	2016	0	230
East Mackay	2016	1	3056
Eimeo - Rural View	2006	0	203
Eimeo - Rural View	2006	1	6471
Eimeo - Rural View	2011	0	448
Eimeo - Rural View	2011	1	8874
Eimeo - Rural View	2016	0	634
Eimeo - Rural View	2016	1	10819
Eungella Hinterland	2006	0	0
Eungella Hinterland	2006	1	0
Eungella Hinterland	2011	0	0
Eungella Hinterland	2011	1	3
Eungella Hinterland	2016	0	0
