SA2_NAME16	Year	NonSchoolQualification	persons
Chermside West	2011	Graduate Diploma and Graduate Certificate	103
Chermside West	2011	Postgraduate	175
Chermside West	2016		3480
Chermside West	2016	Certificate nfd	89
Chermside West	2016	Certificate I and II Level	49
Chermside West	2016	Certificate III and IV Level	817
Chermside West	2016	Advanced Diploma and Diploma	522
Chermside West	2016	Bachelor	896
Chermside West	2016	Graduate Diploma and Graduate Certificate	145
Chermside West	2016	Postgraduate	254
Geebung	2006		2773
Geebung	2006	Certificate nfd	47
Geebung	2006	Certificate I and II Level	38
Geebung	2006	Certificate III and IV Level	480
Geebung	2006	Advanced Diploma and Diploma	266
Geebung	2006	Bachelor	386
Geebung	2006	Graduate Diploma and Graduate Certificate	50
Geebung	2006	Postgraduate	64
Geebung	2011		2697
Geebung	2011	Certificate nfd	52
Geebung	2011	Certificate I and II Level	39
Geebung	2011	Certificate III and IV Level	548
Geebung	2011	Advanced Diploma and Diploma	304
Geebung	2011	Bachelor	505
Geebung	2011	Graduate Diploma and Graduate Certificate	67
Geebung	2011	Postgraduate	87
Geebung	2016		2502
Geebung	2016	Certificate nfd	59
Geebung	2016	Certificate I and II Level	37
Geebung	2016	Certificate III and IV Level	575
Geebung	2016	Advanced Diploma and Diploma	354
Geebung	2016	Bachelor	591
Geebung	2016	Graduate Diploma and Graduate Certificate	86
Geebung	2016	Postgraduate	120
Kedron - Gordon Park	2006		7245
Kedron - Gordon Park	2006	Certificate nfd	158
Kedron - Gordon Park	2006	Certificate I and II Level	89
Kedron - Gordon Park	2006	Certificate III and IV Level	1262
Kedron - Gordon Park	2006	Advanced Diploma and Diploma	754
Kedron - Gordon Park	2006	Bachelor	1699
Kedron - Gordon Park	2006	Graduate Diploma and Graduate Certificate	211
Kedron - Gordon Park	2006	Postgraduate	306
Kedron - Gordon Park	2011		7073
Kedron - Gordon Park	2011	Certificate nfd	159
Kedron - Gordon Park	2011	Certificate I and II Level	123
Kedron - Gordon Park	2011	Certificate III and IV Level	1394
Kedron - Gordon Park	2011	Advanced Diploma and Diploma	889
Kedron - Gordon Park	2011	Bachelor	2147
Kedron - Gordon Park	2011	Graduate Diploma and Graduate Certificate	301
Kedron - Gordon Park	2011	Postgraduate	519
Kedron - Gordon Park	2016		7105
Kedron - Gordon Park	2016	Certificate nfd	165
Kedron - Gordon Park	2016	Certificate I and II Level	109
Kedron - Gordon Park	2016	Certificate III and IV Level	1502
Kedron - Gordon Park	2016	Advanced Diploma and Diploma	1076
Kedron - Gordon Park	2016	Bachelor	2640
Kedron - Gordon Park	2016	Graduate Diploma and Graduate Certificate	361
Kedron - Gordon Park	2016	Postgraduate	754
Stafford	2006		3689
Stafford	2006	Certificate nfd	78
Stafford	2006	Certificate I and II Level	45
Stafford	2006	Certificate III and IV Level	593
Stafford	2006	Advanced Diploma and Diploma	308
Stafford	2006	Bachelor	624
Stafford	2006	Graduate Diploma and Graduate Certificate	81
Stafford	2006	Postgraduate	97
Stafford	2011		3645
Stafford	2011	Certificate nfd	76
Stafford	2011	Certificate I and II Level	62
Stafford	2011	Certificate III and IV Level	704
Stafford	2011	Advanced Diploma and Diploma	377
Stafford	2011	Bachelor	895
Stafford	2011	Graduate Diploma and Graduate Certificate	110
Stafford	2011	Postgraduate	172
Stafford	2016		3447
Stafford	2016	Certificate nfd	74
Stafford	2016	Certificate I and II Level	72
Stafford	2016	Certificate III and IV Level	909
Stafford	2016	Advanced Diploma and Diploma	478
Stafford	2016	Bachelor	1131
Stafford	2016	Graduate Diploma and Graduate Certificate	149
Stafford	2016	Postgraduate	248
Stafford Heights	2006		4584
Stafford Heights	2006	Certificate nfd	75
Stafford Heights	2006	Certificate I and II Level	50
Stafford Heights	2006	Certificate III and IV Level	707
Stafford Heights	2006	Advanced Diploma and Diploma	395
Stafford Heights	2006	Bachelor	753
Stafford Heights	2006	Graduate Diploma and Graduate Certificate	92
Stafford Heights	2006	Postgraduate	130
Stafford Heights	2011		4247
Stafford Heights	2011	Certificate nfd	76
Stafford Heights	2011	Certificate I and II Level	54
Stafford Heights	2011	Certificate III and IV Level	804
Stafford Heights	2011	Advanced Diploma and Diploma	451
Stafford Heights	2011	Bachelor	859
Stafford Heights	2011	Graduate Diploma and Graduate Certificate	113
Stafford Heights	2011	Postgraduate	175
Stafford Heights	2016		3931
Stafford Heights	2016	Certificate nfd	108
Stafford Heights	2016	Certificate I and II Level	56
Stafford Heights	2016	Certificate III and IV Level	837
Stafford Heights	2016	Advanced Diploma and Diploma	538
Stafford Heights	2016	Bachelor	981
Stafford Heights	2016	Graduate Diploma and Graduate Certificate	158
Stafford Heights	2016	Postgraduate	247
Wavell Heights	2006		5606
Wavell Heights	2006	Certificate nfd	100
Wavell Heights	2006	Certificate I and II Level	68
Wavell Heights	2006	Certificate III and IV Level	959
Wavell Heights	2006	Advanced Diploma and Diploma	604
Wavell Heights	2006	Bachelor	1079
Wavell Heights	2006	Graduate Diploma and Graduate Certificate	135
Wavell Heights	2006	Postgraduate	207
Wavell Heights	2011		5507
Wavell Heights	2011	Certificate nfd	123
Wavell Heights	2011	Certificate I and II Level	63
Wavell Heights	2011	Certificate III and IV Level	1101
Wavell Heights	2011	Advanced Diploma and Diploma	692
Wavell Heights	2011	Bachelor	1447
Wavell Heights	2011	Graduate Diploma and Graduate Certificate	190
Wavell Heights	2011	Postgraduate	313
Wavell Heights	2016		5229
Wavell Heights	2016	Certificate nfd	152
Wavell Heights	2016	Certificate I and II Level	46
Wavell Heights	2016	Certificate III and IV Level	1181
Wavell Heights	2016	Advanced Diploma and Diploma	795
Wavell Heights	2016	Bachelor	1709
Wavell Heights	2016	Graduate Diploma and Graduate Certificate	243
Wavell Heights	2016	Postgraduate	431
Boondall	2006		6085
Boondall	2006	Certificate nfd	104
Boondall	2006	Certificate I and II Level	82
Boondall	2006	Certificate III and IV Level	979
Boondall	2006	Advanced Diploma and Diploma	464
Boondall	2006	Bachelor	660
Boondall	2006	Graduate Diploma and Graduate Certificate	74
Boondall	2006	Postgraduate	97
Boondall	2011		5732
Boondall	2011	Certificate nfd	111
Boondall	2011	Certificate I and II Level	102
Boondall	2011	Certificate III and IV Level	1124
Boondall	2011	Advanced Diploma and Diploma	604
Boondall	2011	Bachelor	772
Boondall	2011	Graduate Diploma and Graduate Certificate	104
Boondall	2011	Postgraduate	199
Boondall	2016		5367
Boondall	2016	Certificate nfd	147
Boondall	2016	Certificate I and II Level	87
Boondall	2016	Certificate III and IV Level	1352
Boondall	2016	Advanced Diploma and Diploma	802
Boondall	2016	Bachelor	1038
Boondall	2016	Graduate Diploma and Graduate Certificate	148
Boondall	2016	Postgraduate	276
Brisbane Airport	2006		41
Brisbane Airport	2006	Certificate nfd	0
Brisbane Airport	2006	Certificate I and II Level	0
Brisbane Airport	2006	Certificate III and IV Level	9
Brisbane Airport	2006	Advanced Diploma and Diploma	0
Brisbane Airport	2006	Bachelor	0
Brisbane Airport	2006	Graduate Diploma and Graduate Certificate	0
Brisbane Airport	2006	Postgraduate	0
Brisbane Airport	2011		129
Brisbane Airport	2011	Certificate nfd	0
Brisbane Airport	2011	Certificate I and II Level	0
Brisbane Airport	2011	Certificate III and IV Level	20
Brisbane Airport	2011	Advanced Diploma and Diploma	4
Brisbane Airport	2011	Bachelor	7
Brisbane Airport	2011	Graduate Diploma and Graduate Certificate	0
Brisbane Airport	2011	Postgraduate	3
Brisbane Airport	2016		161
Brisbane Airport	2016	Certificate nfd	0
Brisbane Airport	2016	Certificate I and II Level	0
Brisbane Airport	2016	Certificate III and IV Level	9
Brisbane Airport	2016	Advanced Diploma and Diploma	8
Brisbane Airport	2016	Bachelor	12
Brisbane Airport	2016	Graduate Diploma and Graduate Certificate	3
Brisbane Airport	2016	Postgraduate	3
Eagle Farm - Pinkenba	2006		212
Eagle Farm - Pinkenba	2006	Certificate nfd	3
Eagle Farm - Pinkenba	2006	Certificate I and II Level	0
Eagle Farm - Pinkenba	2006	Certificate III and IV Level	41
Eagle Farm - Pinkenba	2006	Advanced Diploma and Diploma	13
Eagle Farm - Pinkenba	2006	Bachelor	16
Eagle Farm - Pinkenba	2006	Graduate Diploma and Graduate Certificate	0
Eagle Farm - Pinkenba	2006	Postgraduate	5
Eagle Farm - Pinkenba	2011		193
Eagle Farm - Pinkenba	2011	Certificate nfd	0
Eagle Farm - Pinkenba	2011	Certificate I and II Level	0
Eagle Farm - Pinkenba	2011	Certificate III and IV Level	47
Eagle Farm - Pinkenba	2011	Advanced Diploma and Diploma	4
Eagle Farm - Pinkenba	2011	Bachelor	16
Eagle Farm - Pinkenba	2011	Graduate Diploma and Graduate Certificate	0
Eagle Farm - Pinkenba	2011	Postgraduate	0
Eagle Farm - Pinkenba	2016		415
Eagle Farm - Pinkenba	2016	Certificate nfd	13
Eagle Farm - Pinkenba	2016	Certificate I and II Level	3
Eagle Farm - Pinkenba	2016	Certificate III and IV Level	113
Eagle Farm - Pinkenba	2016	Advanced Diploma and Diploma	74
Eagle Farm - Pinkenba	2016	Bachelor	155
Eagle Farm - Pinkenba	2016	Graduate Diploma and Graduate Certificate	15
Eagle Farm - Pinkenba	2016	Postgraduate	34
Northgate - Virginia	2006		3730
Northgate - Virginia	2006	Certificate nfd	69
Northgate - Virginia	2006	Certificate I and II Level	58
Northgate - Virginia	2006	Certificate III and IV Level	681
Northgate - Virginia	2006	Advanced Diploma and Diploma	359
Northgate - Virginia	2006	Bachelor	617
Northgate - Virginia	2006	Graduate Diploma and Graduate Certificate	74
Northgate - Virginia	2006	Postgraduate	96
Northgate - Virginia	2011		3814
Northgate - Virginia	2011	Certificate nfd	66
Northgate - Virginia	2011	Certificate I and II Level	59
Northgate - Virginia	2011	Certificate III and IV Level	774
Northgate - Virginia	2011	Advanced Diploma and Diploma	454
Northgate - Virginia	2011	Bachelor	902
Northgate - Virginia	2011	Graduate Diploma and Graduate Certificate	104
Northgate - Virginia	2011	Postgraduate	191
Northgate - Virginia	2016		3520
Northgate - Virginia	2016	Certificate nfd	84
Northgate - Virginia	2016	Certificate I and II Level	58
Northgate - Virginia	2016	Certificate III and IV Level	866
Northgate - Virginia	2016	Advanced Diploma and Diploma	512
Northgate - Virginia	2016	Bachelor	1104
Northgate - Virginia	2016	Graduate Diploma and Graduate Certificate	169
Northgate - Virginia	2016	Postgraduate	273
Nudgee - Banyo	2006		5286
Nudgee - Banyo	2006	Certificate nfd	92
Nudgee - Banyo	2006	Certificate I and II Level	60
Nudgee - Banyo	2006	Certificate III and IV Level	892
Nudgee - Banyo	2006	Advanced Diploma and Diploma	354
Nudgee - Banyo	2006	Bachelor	500
Nudgee - Banyo	2006	Graduate Diploma and Graduate Certificate	69
Nudgee - Banyo	2006	Postgraduate	83
Nudgee - Banyo	2011		5509
Nudgee - Banyo	2011	Certificate nfd	126
Nudgee - Banyo	2011	Certificate I and II Level	92
Nudgee - Banyo	2011	Certificate III and IV Level	1105
Nudgee - Banyo	2011	Advanced Diploma and Diploma	554
Nudgee - Banyo	2011	Bachelor	936
Nudgee - Banyo	2011	Graduate Diploma and Graduate Certificate	131
Nudgee - Banyo	2011	Postgraduate	193
Nudgee - Banyo	2016		5633
Nudgee - Banyo	2016	Certificate nfd	129
Nudgee - Banyo	2016	Certificate I and II Level	84
Nudgee - Banyo	2016	Certificate III and IV Level	1300
Nudgee - Banyo	2016	Advanced Diploma and Diploma	740
Nudgee - Banyo	2016	Bachelor	1221
Nudgee - Banyo	2016	Graduate Diploma and Graduate Certificate	187
Nudgee - Banyo	2016	Postgraduate	326
Nundah	2006		5237
Nundah	2006	Certificate nfd	118
Nundah	2006	Certificate I and II Level	87
Nundah	2006	Certificate III and IV Level	901
Nundah	2006	Advanced Diploma and Diploma	569
Nundah	2006	Bachelor	1030
Nundah	2006	Graduate Diploma and Graduate Certificate	142
Nundah	2006	Postgraduate	201
Nundah	2011		5568
Nundah	2011	Certificate nfd	128
Nundah	2011	Certificate I and II Level	110
Nundah	2011	Certificate III and IV Level	1260
Nundah	2011	Advanced Diploma and Diploma	866
Nundah	2011	Bachelor	1782
Nundah	2011	Graduate Diploma and Graduate Certificate	216
Nundah	2011	Postgraduate	457
Nundah	2016		5972
Nundah	2016	Certificate nfd	158
Nundah	2016	Certificate I and II Level	116
Nundah	2016	Certificate III and IV Level	1450
Nundah	2016	Advanced Diploma and Diploma	1123
Nundah	2016	Bachelor	2398
Nundah	2016	Graduate Diploma and Graduate Certificate	291
Nundah	2016	Postgraduate	722
Bracken Ridge	2006		10650
Bracken Ridge	2006	Certificate nfd	203
Bracken Ridge	2006	Certificate I and II Level	154
Bracken Ridge	2006	Certificate III and IV Level	2024
Bracken Ridge	2006	Advanced Diploma and Diploma	928
Bracken Ridge	2006	Bachelor	1116
Bracken Ridge	2006	Graduate Diploma and Graduate Certificate	149
Bracken Ridge	2006	Postgraduate	134
Bracken Ridge	2011		10969
Bracken Ridge	2011	Certificate nfd	190
Bracken Ridge	2011	Certificate I and II Level	154
Bracken Ridge	2011	Certificate III and IV Level	2423
Bracken Ridge	2011	Advanced Diploma and Diploma	1172
Bracken Ridge	2011	Bachelor	1471
Bracken Ridge	2011	Graduate Diploma and Graduate Certificate	180
Bracken Ridge	2011	Postgraduate	240
Bracken Ridge	2016		10025
Bracken Ridge	2016	Certificate nfd	251
Bracken Ridge	2016	Certificate I and II Level	152
Bracken Ridge	2016	Certificate III and IV Level	2652
Bracken Ridge	2016	Advanced Diploma and Diploma	1417
Bracken Ridge	2016	Bachelor	1797
Bracken Ridge	2016	Graduate Diploma and Graduate Certificate	234
Bracken Ridge	2016	Postgraduate	408
Brighton (Qld)	2006		6111
Brighton (Qld)	2006	Certificate nfd	93
Brighton (Qld)	2006	Certificate I and II Level	67
Brighton (Qld)	2006	Certificate III and IV Level	1149
Brighton (Qld)	2006	Advanced Diploma and Diploma	435
Brighton (Qld)	2006	Bachelor	563
Brighton (Qld)	2006	Graduate Diploma and Graduate Certificate	91
Brighton (Qld)	2006	Postgraduate	87
Brighton (Qld)	2011		5799
Brighton (Qld)	2011	Certificate nfd	92
Brighton (Qld)	2011	Certificate I and II Level	90
Brighton (Qld)	2011	Certificate III and IV Level	1327
Brighton (Qld)	2011	Advanced Diploma and Diploma	537
Brighton (Qld)	2011	Bachelor	888
Brighton (Qld)	2011	Graduate Diploma and Graduate Certificate	116
Brighton (Qld)	2011	Postgraduate	162
Brighton (Qld)	2016		5459
Brighton (Qld)	2016	Certificate nfd	151
Brighton (Qld)	2016	Certificate I and II Level	70
Brighton (Qld)	2016	Certificate III and IV Level	1435
Brighton (Qld)	2016	Advanced Diploma and Diploma	789
Brighton (Qld)	2016	Bachelor	1130
Brighton (Qld)	2016	Graduate Diploma and Graduate Certificate	182
Brighton (Qld)	2016	Postgraduate	263
Deagon	2006		2322
Deagon	2006	Certificate nfd	32
Deagon	2006	Certificate I and II Level	23
Deagon	2006	Certificate III and IV Level	384
Deagon	2006	Advanced Diploma and Diploma	128
Deagon	2006	Bachelor	162
Deagon	2006	Graduate Diploma and Graduate Certificate	32
Deagon	2006	Postgraduate	23
Deagon	2011		2298
Deagon	2011	Certificate nfd	51
Deagon	2011	Certificate I and II Level	27
Deagon	2011	Certificate III and IV Level	513
Deagon	2011	Advanced Diploma and Diploma	181
Deagon	2011	Bachelor	293
Deagon	2011	Graduate Diploma and Graduate Certificate	44
Deagon	2011	Postgraduate	53
Deagon	2016		2209
Deagon	2016	Certificate nfd	43
Deagon	2016	Certificate I and II Level	31
Deagon	2016	Certificate III and IV Level	593
Deagon	2016	Advanced Diploma and Diploma	267
Deagon	2016	Bachelor	392
Deagon	2016	Graduate Diploma and Graduate Certificate	62
Deagon	2016	Postgraduate	78
Sandgate - Shorncliffe	2006		4454
Sandgate - Shorncliffe	2006	Certificate nfd	78
Sandgate - Shorncliffe	2006	Certificate I and II Level	44
Sandgate - Shorncliffe	2006	Certificate III and IV Level	649
Sandgate - Shorncliffe	2006	Advanced Diploma and Diploma	394
Sandgate - Shorncliffe	2006	Bachelor	640
Sandgate - Shorncliffe	2006	Graduate Diploma and Graduate Certificate	109
Sandgate - Shorncliffe	2006	Postgraduate	136
Sandgate - Shorncliffe	2011		4029
Sandgate - Shorncliffe	2011	Certificate nfd	82
Sandgate - Shorncliffe	2011	Certificate I and II Level	35
Sandgate - Shorncliffe	2011	Certificate III and IV Level	737
Sandgate - Shorncliffe	2011	Advanced Diploma and Diploma	442
Sandgate - Shorncliffe	2011	Bachelor	839
Sandgate - Shorncliffe	2011	Graduate Diploma and Graduate Certificate	147
Sandgate - Shorncliffe	2011	Postgraduate	227
Sandgate - Shorncliffe	2016		3858
Sandgate - Shorncliffe	2016	Certificate nfd	88
Sandgate - Shorncliffe	2016	Certificate I and II Level	44
Sandgate - Shorncliffe	2016	Certificate III and IV Level	827
Sandgate - Shorncliffe	2016	Advanced Diploma and Diploma	511
Sandgate - Shorncliffe	2016	Bachelor	966
Sandgate - Shorncliffe	2016	Graduate Diploma and Graduate Certificate	195
Sandgate - Shorncliffe	2016	Postgraduate	294
Taigum - Fitzgibbon	2006		5321
Taigum - Fitzgibbon	2006	Certificate nfd	120
Taigum - Fitzgibbon	2006	Certificate I and II Level	74
Taigum - Fitzgibbon	2006	Certificate III and IV Level	871
Taigum - Fitzgibbon	2006	Advanced Diploma and Diploma	464
Taigum - Fitzgibbon	2006	Bachelor	651
Taigum - Fitzgibbon	2006	Graduate Diploma and Graduate Certificate	55
Taigum - Fitzgibbon	2006	Postgraduate	96
Taigum - Fitzgibbon	2011		5557
Taigum - Fitzgibbon	2011	Certificate nfd	125
Taigum - Fitzgibbon	2011	Certificate I and II Level	89
Taigum - Fitzgibbon	2011	Certificate III and IV Level	1097
Taigum - Fitzgibbon	2011	Advanced Diploma and Diploma	690
Taigum - Fitzgibbon	2011	Bachelor	1056
Taigum - Fitzgibbon	2011	Graduate Diploma and Graduate Certificate	103
Taigum - Fitzgibbon	2011	Postgraduate	191
Taigum - Fitzgibbon	2016		6917
Taigum - Fitzgibbon	2016	Certificate nfd	182
Taigum - Fitzgibbon	2016	Certificate I and II Level	115
Taigum - Fitzgibbon	2016	Certificate III and IV Level	1438
Taigum - Fitzgibbon	2016	Advanced Diploma and Diploma	1045
Taigum - Fitzgibbon	2016	Bachelor	1738
Taigum - Fitzgibbon	2016	Graduate Diploma and Graduate Certificate	195
Taigum - Fitzgibbon	2016	Postgraduate	523
Zillmere	2006		5563
Zillmere	2006	Certificate nfd	69
Zillmere	2006	Certificate I and II Level	76
Zillmere	2006	Certificate III and IV Level	858
Zillmere	2006	Advanced Diploma and Diploma	339
Zillmere	2006	Bachelor	464
Zillmere	2006	Graduate Diploma and Graduate Certificate	47
Zillmere	2006	Postgraduate	49
Zillmere	2011		5465
Zillmere	2011	Certificate nfd	91
Zillmere	2011	Certificate I and II Level	100
Zillmere	2011	Certificate III and IV Level	993
Zillmere	2011	Advanced Diploma and Diploma	447
Zillmere	2011	Bachelor	766
Zillmere	2011	Graduate Diploma and Graduate Certificate	81
Zillmere	2011	Postgraduate	162
Zillmere	2016		5381
Zillmere	2016	Certificate nfd	121
Zillmere	2016	Certificate I and II Level	105
Zillmere	2016	Certificate III and IV Level	1262
Zillmere	2016	Advanced Diploma and Diploma	719
Zillmere	2016	Bachelor	1019
Zillmere	2016	Graduate Diploma and Graduate Certificate	98
Zillmere	2016	Postgraduate	262
Camp Hill	2006		5821
Camp Hill	2006	Certificate nfd	121
Camp Hill	2006	Certificate I and II Level	71
Camp Hill	2006	Certificate III and IV Level	985
Camp Hill	2006	Advanced Diploma and Diploma	675
Camp Hill	2006	Bachelor	1642
Camp Hill	2006	Graduate Diploma and Graduate Certificate	192
Camp Hill	2006	Postgraduate	318
Camp Hill	2011		5815
Camp Hill	2011	Certificate nfd	100
Camp Hill	2011	Certificate I and II Level	86
Camp Hill	2011	Certificate III and IV Level	1063
Camp Hill	2011	Advanced Diploma and Diploma	718
Camp Hill	2011	Bachelor	1963
Camp Hill	2011	Graduate Diploma and Graduate Certificate	273
Camp Hill	2011	Postgraduate	515
Camp Hill	2016		5825
Camp Hill	2016	Certificate nfd	134
Camp Hill	2016	Certificate I and II Level	75
Camp Hill	2016	Certificate III and IV Level	1053
Camp Hill	2016	Advanced Diploma and Diploma	783
Camp Hill	2016	Bachelor	2298
Camp Hill	2016	Graduate Diploma and Graduate Certificate	326
Camp Hill	2016	Postgraduate	683
Cannon Hill	2006		2693
Cannon Hill	2006	Certificate nfd	45
Cannon Hill	2006	Certificate I and II Level	33
Cannon Hill	2006	Certificate III and IV Level	512
Cannon Hill	2006	Advanced Diploma and Diploma	225
Cannon Hill	2006	Bachelor	446
Cannon Hill	2006	Graduate Diploma and Graduate Certificate	49
Cannon Hill	2006	Postgraduate	77
Cannon Hill	2011		2739
Cannon Hill	2011	Certificate nfd	54
Cannon Hill	2011	Certificate I and II Level	34
Cannon Hill	2011	Certificate III and IV Level	544
Cannon Hill	2011	Advanced Diploma and Diploma	319
Cannon Hill	2011	Bachelor	598
Cannon Hill	2011	Graduate Diploma and Graduate Certificate	81
Cannon Hill	2011	Postgraduate	140
Cannon Hill	2016		3158
Cannon Hill	2016	Certificate nfd	62
Cannon Hill	2016	Certificate I and II Level	34
Cannon Hill	2016	Certificate III and IV Level	707
Cannon Hill	2016	Advanced Diploma and Diploma	422
Cannon Hill	2016	Bachelor	946
Cannon Hill	2016	Graduate Diploma and Graduate Certificate	134
Cannon Hill	2016	Postgraduate	257
Carina	2006		5842
Carina	2006	Certificate nfd	125
Carina	2006	Certificate I and II Level	96
Carina	2006	Certificate III and IV Level	1088
Carina	2006	Advanced Diploma and Diploma	607
Carina	2006	Bachelor	1132
Carina	2006	Graduate Diploma and Graduate Certificate	144
Carina	2006	Postgraduate	167
Carina	2011		5993
Carina	2011	Certificate nfd	121
Carina	2011	Certificate I and II Level	89
Carina	2011	Certificate III and IV Level	1298
Carina	2011	Advanced Diploma and Diploma	745
Carina	2011	Bachelor	1548
Carina	2011	Graduate Diploma and Graduate Certificate	205
Carina	2011	Postgraduate	302
Carina	2016		6008
Carina	2016	Certificate nfd	142
Carina	2016	Certificate I and II Level	68
Carina	2016	Certificate III and IV Level	1276
Carina	2016	Advanced Diploma and Diploma	951
Carina	2016	Bachelor	1852
Carina	2016	Graduate Diploma and Graduate Certificate	275
Carina	2016	Postgraduate	453
Carina Heights	2006		3789
Carina Heights	2006	Certificate nfd	64
Carina Heights	2006	Certificate I and II Level	60
Carina Heights	2006	Certificate III and IV Level	628
Carina Heights	2006	Advanced Diploma and Diploma	385
Carina Heights	2006	Bachelor	654
Carina Heights	2006	Graduate Diploma and Graduate Certificate	74
Carina Heights	2006	Postgraduate	110
Carina Heights	2011		3560
Carina Heights	2011	Certificate nfd	69
Carina Heights	2011	Certificate I and II Level	54
Carina Heights	2011	Certificate III and IV Level	720
Carina Heights	2011	Advanced Diploma and Diploma	464
Carina Heights	2011	Bachelor	935
Carina Heights	2011	Graduate Diploma and Graduate Certificate	114
Carina Heights	2011	Postgraduate	195
Carina Heights	2016		3387
Carina Heights	2016	Certificate nfd	95
Carina Heights	2016	Certificate I and II Level	63
Carina Heights	2016	Certificate III and IV Level	816
Carina Heights	2016	Advanced Diploma and Diploma	550
Carina Heights	2016	Bachelor	1144
Carina Heights	2016	Graduate Diploma and Graduate Certificate	161
Carina Heights	2016	Postgraduate	328
Carindale	2006		9605
Carindale	2006	Certificate nfd	183
Carindale	2006	Certificate I and II Level	104
Carindale	2006	Certificate III and IV Level	1247
Carindale	2006	Advanced Diploma and Diploma	1077
Carindale	2006	Bachelor	2175
Carindale	2006	Graduate Diploma and Graduate Certificate	228
Carindale	2006	Postgraduate	520
Carindale	2011		9245
Carindale	2011	Certificate nfd	163
Carindale	2011	Certificate I and II Level	124
Carindale	2011	Certificate III and IV Level	1369
Carindale	2011	Advanced Diploma and Diploma	1146
Carindale	2011	Bachelor	2467
Carindale	2011	Graduate Diploma and Graduate Certificate	322
Carindale	2011	Postgraduate	724
Carindale	2016		8432
Carindale	2016	Certificate nfd	240
Carindale	2016	Certificate I and II Level	101
Carindale	2016	Certificate III and IV Level	1421
Carindale	2016	Advanced Diploma and Diploma	1235
Carindale	2016	Bachelor	2897
Carindale	2016	Graduate Diploma and Graduate Certificate	403
Carindale	2016	Postgraduate	981
Annerley	2006		5681
Annerley	2006	Certificate nfd	121
Annerley	2006	Certificate I and II Level	99
Annerley	2006	Certificate III and IV Level	837
Annerley	2006	Advanced Diploma and Diploma	622
Annerley	2006	Bachelor	1643
Annerley	2006	Graduate Diploma and Graduate Certificate	185
Annerley	2006	Postgraduate	379
Annerley	2011		5514
Annerley	2011	Certificate nfd	114
Annerley	2011	Certificate I and II Level	74
Annerley	2011	Certificate III and IV Level	992
Annerley	2011	Advanced Diploma and Diploma	771
Annerley	2011	Bachelor	2282
Annerley	2011	Graduate Diploma and Graduate Certificate	245
Annerley	2011	Postgraduate	673
Annerley	2016		5314
Annerley	2016	Certificate nfd	137
Annerley	2016	Certificate I and II Level	101
Annerley	2016	Certificate III and IV Level	1022
Annerley	2016	Advanced Diploma and Diploma	869
Annerley	2016	Bachelor	2663
Annerley	2016	Graduate Diploma and Graduate Certificate	331
Annerley	2016	Postgraduate	948
Coorparoo	2006		7590
Coorparoo	2006	Certificate nfd	212
Coorparoo	2006	Certificate I and II Level	134
Coorparoo	2006	Certificate III and IV Level	1260
Coorparoo	2006	Advanced Diploma and Diploma	1036
Coorparoo	2006	Bachelor	2668
Coorparoo	2006	Graduate Diploma and Graduate Certificate	337
Coorparoo	2006	Postgraduate	559
Coorparoo	2011		7533
Coorparoo	2011	Certificate nfd	165
Coorparoo	2011	Certificate I and II Level	96
Coorparoo	2011	Certificate III and IV Level	1351
Coorparoo	2011	Advanced Diploma and Diploma	1181
Coorparoo	2011	Bachelor	3301
Coorparoo	2011	Graduate Diploma and Graduate Certificate	435
Coorparoo	2011	Postgraduate	884
Coorparoo	2016		7459
Coorparoo	2016	Certificate nfd	185
Coorparoo	2016	Certificate I and II Level	101
Coorparoo	2016	Certificate III and IV Level	1492
Coorparoo	2016	Advanced Diploma and Diploma	1356
Coorparoo	2016	Bachelor	3752
Coorparoo	2016	Graduate Diploma and Graduate Certificate	508
Coorparoo	2016	Postgraduate	1187
Fairfield - Dutton Park	2006		2354
Fairfield - Dutton Park	2006	Certificate nfd	43
Fairfield - Dutton Park	2006	Certificate I and II Level	27
Fairfield - Dutton Park	2006	Certificate III and IV Level	295
Fairfield - Dutton Park	2006	Advanced Diploma and Diploma	224
Fairfield - Dutton Park	2006	Bachelor	670
Fairfield - Dutton Park	2006	Graduate Diploma and Graduate Certificate	107
Fairfield - Dutton Park	2006	Postgraduate	224
Fairfield - Dutton Park	2011		2118
Fairfield - Dutton Park	2011	Certificate nfd	37
Fairfield - Dutton Park	2011	Certificate I and II Level	40
Fairfield - Dutton Park	2011	Certificate III and IV Level	321
Fairfield - Dutton Park	2011	Advanced Diploma and Diploma	234
Fairfield - Dutton Park	2011	Bachelor	858
Fairfield - Dutton Park	2011	Graduate Diploma and Graduate Certificate	96
Fairfield - Dutton Park	2011	Postgraduate	322
Fairfield - Dutton Park	2016		2252
Fairfield - Dutton Park	2016	Certificate nfd	54
Fairfield - Dutton Park	2016	Certificate I and II Level	25
Fairfield - Dutton Park	2016	Certificate III and IV Level	391
Fairfield - Dutton Park	2016	Advanced Diploma and Diploma	292
Fairfield - Dutton Park	2016	Bachelor	1091
Fairfield - Dutton Park	2016	Graduate Diploma and Graduate Certificate	163
Fairfield - Dutton Park	2016	Postgraduate	522
Greenslopes	2006		4595
Greenslopes	2006	Certificate nfd	110
Greenslopes	2006	Certificate I and II Level	64
Greenslopes	2006	Certificate III and IV Level	818
