SA2_NAME16	Year	AustCitizen	Sex	persons
Deloraine	2011	1	F	2677
Deloraine	2011	1	M	2502
Deloraine	2016	0		650
Deloraine	2016	1	F	2585
Deloraine	2016	1	M	2483
Grindelwald - Lanena	2006	0		567
Grindelwald - Lanena	2006	1	F	2565
Grindelwald - Lanena	2006	1	M	2576
Grindelwald - Lanena	2011	0		534
Grindelwald - Lanena	2011	1	F	2565
Grindelwald - Lanena	2011	1	M	2460
Grindelwald - Lanena	2016	0		593
Grindelwald - Lanena	2016	1	F	2590
Grindelwald - Lanena	2016	1	M	2526
Hadspen - Carrick	2006	0		193
Hadspen - Carrick	2006	1	F	1438
Hadspen - Carrick	2006	1	M	1404
Hadspen - Carrick	2011	0		192
Hadspen - Carrick	2011	1	F	1541
Hadspen - Carrick	2011	1	M	1441
Hadspen - Carrick	2016	0		234
Hadspen - Carrick	2016	1	F	1506
Hadspen - Carrick	2016	1	M	1500
Westbury	2006	0		357
Westbury	2006	1	F	1821
Westbury	2006	1	M	1799
Westbury	2011	0		304
Westbury	2011	1	F	1822
Westbury	2011	1	M	1833
Westbury	2016	0		433
Westbury	2016	1	F	1761
Westbury	2016	1	M	1831
Dilston - Lilydale	2006	0		296
Dilston - Lilydale	2006	1	F	1688
Dilston - Lilydale	2006	1	M	1757
Dilston - Lilydale	2011	0		356
Dilston - Lilydale	2011	1	F	1730
Dilston - Lilydale	2011	1	M	1845
Dilston - Lilydale	2016	0		406
Dilston - Lilydale	2016	1	F	1706
Dilston - Lilydale	2016	1	M	1842
George Town	2006	0		605
George Town	2006	1	F	2927
George Town	2006	1	M	2997
George Town	2011	0		543
George Town	2011	1	F	3096
George Town	2011	1	M	3055
George Town	2016	0		864
George Town	2016	1	F	3002
George Town	2016	1	M	2987
Longford	2006	0		312
Longford	2006	1	F	1771
Longford	2006	1	M	1749
Longford	2011	0		225
Longford	2011	1	F	1811
Longford	2011	1	M	1720
Longford	2016	0		375
Longford	2016	1	F	1853
Longford	2016	1	M	1785
Northern Midlands	2006	0		213
Northern Midlands	2006	1	F	1591
Northern Midlands	2006	1	M	1677
Northern Midlands	2011	0		254
Northern Midlands	2011	1	F	1643
Northern Midlands	2011	1	M	1721
Northern Midlands	2016	0		386
Northern Midlands	2016	1	F	1596
Northern Midlands	2016	1	M	1651
Perth - Evandale	2006	0		336
Perth - Evandale	2006	1	F	2225
Perth - Evandale	2006	1	M	2220
Perth - Evandale	2011	0		317
Perth - Evandale	2011	1	F	2218
Perth - Evandale	2011	1	M	2200
Perth - Evandale	2016	0		468
Perth - Evandale	2016	1	F	2337
Perth - Evandale	2016	1	M	2262
St Helens - Scamander	2006	0		639
St Helens - Scamander	2006	1	F	2713
St Helens - Scamander	2006	1	M	2716
St Helens - Scamander	2011	0		562
St Helens - Scamander	2011	1	F	2770
St Helens - Scamander	2011	1	M	2844
St Helens - Scamander	2016	0		665
St Helens - Scamander	2016	1	F	2671
St Helens - Scamander	2016	1	M	2747
Flinders and Cape Barren Islands	2006	0		57
Flinders and Cape Barren Islands	2006	1	F	377
Flinders and Cape Barren Islands	2006	1	M	425
Flinders and Cape Barren Islands	2011	0		77
Flinders and Cape Barren Islands	2011	1	F	327
Flinders and Cape Barren Islands	2011	1	M	372
Flinders and Cape Barren Islands	2016	0		88
Flinders and Cape Barren Islands	2016	1	F	375
Flinders and Cape Barren Islands	2016	1	M	443
Scottsdale - Bridport	2006	0		554
Scottsdale - Bridport	2006	1	F	3185
Scottsdale - Bridport	2006	1	M	3257
Scottsdale - Bridport	2011	0		485
Scottsdale - Bridport	2011	1	F	3196
Scottsdale - Bridport	2011	1	M	3148
Scottsdale - Bridport	2016	0		635
Scottsdale - Bridport	2016	1	F	2995
Scottsdale - Bridport	2016	1	M	2988
Central Highlands	2006	0		210
Central Highlands	2006	1	F	959
Central Highlands	2006	1	M	1075
Central Highlands	2011	0		220
Central Highlands	2011	1	F	919
Central Highlands	2011	1	M	1031
Central Highlands	2016	0		205
Central Highlands	2016	1	F	876
Central Highlands	2016	1	M	977
Derwent Valley	2006	0		346
Derwent Valley	2006	1	F	1234
Derwent Valley	2006	1	M	1356
Derwent Valley	2011	0		279
Derwent Valley	2011	1	F	1346
Derwent Valley	2011	1	M	1470
Derwent Valley	2016	0		329
Derwent Valley	2016	1	F	1295
Derwent Valley	2016	1	M	1476
Southern Midlands	2006	0		460
Southern Midlands	2006	1	F	2530
Southern Midlands	2006	1	M	2683
Southern Midlands	2011	0		464
Southern Midlands	2011	1	F	2737
Southern Midlands	2011	1	M	2870
Southern Midlands	2016	0		543
Southern Midlands	2016	1	F	2668
Southern Midlands	2016	1	M	2847
Wilderness - East	2006	0		0
Wilderness - East	2006	1	F	0
Wilderness - East	2006	1	M	0
Wilderness - East	2011	0		6
Wilderness - East	2011	1	F	0
Wilderness - East	2011	1	M	0
Wilderness - East	2016	0		0
Wilderness - East	2016	1	F	9
Wilderness - East	2016	1	M	6
Bruny Island - Kettering	2006	0		259
Bruny Island - Kettering	2006	1	F	1129
Bruny Island - Kettering	2006	1	M	1229
Bruny Island - Kettering	2011	0		291
Bruny Island - Kettering	2011	1	F	1206
Bruny Island - Kettering	2011	1	M	1299
Bruny Island - Kettering	2016	0		329
Bruny Island - Kettering	2016	1	F	1248
Bruny Island - Kettering	2016	1	M	1365
Cygnet	2006	0		341
Cygnet	2006	1	F	1622
Cygnet	2006	1	M	1678
Cygnet	2011	0		365
Cygnet	2011	1	F	1745
Cygnet	2011	1	M	1777
Cygnet	2016	0		476
Cygnet	2016	1	F	1889
Cygnet	2016	1	M	1865
Geeveston - Dover	2006	0		277
Geeveston - Dover	2006	1	F	1467
Geeveston - Dover	2006	1	M	1554
Geeveston - Dover	2011	0		302
Geeveston - Dover	2011	1	F	1572
Geeveston - Dover	2011	1	M	1618
Geeveston - Dover	2016	0		447
Geeveston - Dover	2016	1	F	1559
Geeveston - Dover	2016	1	M	1658
Huonville - Franklin	2006	0		633
Huonville - Franklin	2006	1	F	3218
Huonville - Franklin	2006	1	M	3215
Huonville - Franklin	2011	0		623
Huonville - Franklin	2011	1	F	3575
Huonville - Franklin	2011	1	M	3564
Huonville - Franklin	2016	0		808
Huonville - Franklin	2016	1	F	3803
Huonville - Franklin	2016	1	M	3694
Forestier - Tasman	2006	0		225
Forestier - Tasman	2006	1	F	1007
Forestier - Tasman	2006	1	M	1009
Forestier - Tasman	2011	0		190
Forestier - Tasman	2011	1	F	1039
Forestier - Tasman	2011	1	M	1126
Forestier - Tasman	2016	0		333
Forestier - Tasman	2016	1	F	976
Forestier - Tasman	2016	1	M	1063
Triabunna - Bicheno	2006	0		405
Triabunna - Bicheno	2006	1	F	1863
Triabunna - Bicheno	2006	1	M	1920
Triabunna - Bicheno	2011	0		329
Triabunna - Bicheno	2011	1	F	1891
Triabunna - Bicheno	2011	1	M	1945
Triabunna - Bicheno	2016	0		533
Triabunna - Bicheno	2016	1	F	1856
Triabunna - Bicheno	2016	1	M	1986
Acton - Upper Burnie	2006	0		228
Acton - Upper Burnie	2006	1	F	1595
Acton - Upper Burnie	2006	1	M	1508
Acton - Upper Burnie	2011	0		246
Acton - Upper Burnie	2011	1	F	1587
Acton - Upper Burnie	2011	1	M	1473
Acton - Upper Burnie	2016	0		253
Acton - Upper Burnie	2016	1	F	1527
Acton - Upper Burnie	2016	1	M	1389
Burnie - Ulverstone Region	2006	0		393
Burnie - Ulverstone Region	2006	1	F	2169
Burnie - Ulverstone Region	2006	1	M	2306
Burnie - Ulverstone Region	2011	0		393
Burnie - Ulverstone Region	2011	1	F	2303
Burnie - Ulverstone Region	2011	1	M	2412
Burnie - Ulverstone Region	2016	0		528
Burnie - Ulverstone Region	2016	1	F	2193
Burnie - Ulverstone Region	2016	1	M	2254
Burnie - Wivenhoe	2006	0		340
Burnie - Wivenhoe	2006	1	F	1767
Burnie - Wivenhoe	2006	1	M	1645
Burnie - Wivenhoe	2011	0		362
Burnie - Wivenhoe	2011	1	F	1779
Burnie - Wivenhoe	2011	1	M	1646
Burnie - Wivenhoe	2016	0		358
Burnie - Wivenhoe	2016	1	F	1700
Burnie - Wivenhoe	2016	1	M	1548
Parklands - Camdale	2006	0		501
Parklands - Camdale	2006	1	F	3063
Parklands - Camdale	2006	1	M	2666
Parklands - Camdale	2011	0		526
Parklands - Camdale	2011	1	F	3114
Parklands - Camdale	2011	1	M	2664
Parklands - Camdale	2016	0		554
Parklands - Camdale	2016	1	F	3036
Parklands - Camdale	2016	1	M	2739
Penguin - Sulphur Creek	2006	0		317
Penguin - Sulphur Creek	2006	1	F	2314
Penguin - Sulphur Creek	2006	1	M	2255
Penguin - Sulphur Creek	2011	0		351
Penguin - Sulphur Creek	2011	1	F	2341
Penguin - Sulphur Creek	2011	1	M	2243
Penguin - Sulphur Creek	2016	0		493
Penguin - Sulphur Creek	2016	1	F	2342
Penguin - Sulphur Creek	2016	1	M	2188
Romaine - Havenview	2006	0		215
Romaine - Havenview	2006	1	F	1692
Romaine - Havenview	2006	1	M	1619
Romaine - Havenview	2011	0		238
Romaine - Havenview	2011	1	F	1680
Romaine - Havenview	2011	1	M	1583
Romaine - Havenview	2016	0		249
Romaine - Havenview	2016	1	F	1619
Romaine - Havenview	2016	1	M	1531
Somerset	2006	0		238
Somerset	2006	1	F	1972
Somerset	2006	1	M	1865
Somerset	2011	0		277
Somerset	2011	1	F	1920
Somerset	2011	1	M	1778
Somerset	2016	0		320
Somerset	2016	1	F	1838
Somerset	2016	1	M	1745
Ulverstone	2006	0		535
Ulverstone	2006	1	F	3175
Ulverstone	2006	1	M	2849
Ulverstone	2011	0		436
Ulverstone	2011	1	F	3284
Ulverstone	2011	1	M	2997
Ulverstone	2016	0		487
Ulverstone	2016	1	F	3318
Ulverstone	2016	1	M	3047
West Ulverstone	2006	0		408
West Ulverstone	2006	1	F	1958
West Ulverstone	2006	1	M	1777
West Ulverstone	2011	0		322
West Ulverstone	2011	1	F	2080
West Ulverstone	2011	1	M	1937
West Ulverstone	2016	0		378
West Ulverstone	2016	1	F	1994
West Ulverstone	2016	1	M	1819
Wynyard	2006	0		356
Wynyard	2006	1	F	2824
Wynyard	2006	1	M	2524
Wynyard	2011	0		449
Wynyard	2011	1	F	2883
Wynyard	2011	1	M	2659
Wynyard	2016	0		580
Wynyard	2016	1	F	2855
Wynyard	2016	1	M	2654
Devonport	2006	0		1016
Devonport	2006	1	F	6929
Devonport	2006	1	M	6001
Devonport	2011	0		1131
Devonport	2011	1	F	6887
Devonport	2011	1	M	5991
Devonport	2016	0		1225
Devonport	2016	1	F	6734
Devonport	2016	1	M	5800
East Devonport	2006	0		460
East Devonport	2006	1	F	2281
East Devonport	2006	1	M	2187
East Devonport	2011	0		475
East Devonport	2011	1	F	2292
East Devonport	2011	1	M	2146
East Devonport	2016	0		447
East Devonport	2016	1	F	2247
East Devonport	2016	1	M	2017
Latrobe	2006	0		272
Latrobe	2006	1	F	1651
Latrobe	2006	1	M	1649
Latrobe	2011	0		319
Latrobe	2011	1	F	1975
Latrobe	2011	1	M	1930
Latrobe	2016	0		382
Latrobe	2016	1	F	2134
Latrobe	2016	1	M	1994
Miandetta - Don	2006	0		165
Miandetta - Don	2006	1	F	1175
Miandetta - Don	2006	1	M	1113
Miandetta - Don	2011	0		196
Miandetta - Don	2011	1	F	1500
Miandetta - Don	2011	1	M	1379
Miandetta - Don	2016	0		287
Miandetta - Don	2016	1	F	1695
Miandetta - Don	2016	1	M	1515
Port Sorell	2006	0		331
Port Sorell	2006	1	F	2096
Port Sorell	2006	1	M	2161
Port Sorell	2011	0		341
Port Sorell	2011	1	F	2373
Port Sorell	2011	1	M	2307
Port Sorell	2016	0		487
Port Sorell	2016	1	F	2607
Port Sorell	2016	1	M	2531
Quoiba - Spreyton	2006	0		234
Quoiba - Spreyton	2006	1	F	1302
Quoiba - Spreyton	2006	1	M	1414
Quoiba - Spreyton	2011	0		189
Quoiba - Spreyton	2011	1	F	1284
Quoiba - Spreyton	2011	1	M	1351
Quoiba - Spreyton	2016	0		215
Quoiba - Spreyton	2016	1	F	1294
Quoiba - Spreyton	2016	1	M	1401
Sheffield - Railton	2006	0		461
Sheffield - Railton	2006	1	F	2602
Sheffield - Railton	2006	1	M	2696
Sheffield - Railton	2011	0		487
Sheffield - Railton	2011	1	F	2725
Sheffield - Railton	2011	1	M	2885
Sheffield - Railton	2016	0		637
Sheffield - Railton	2016	1	F	2689
Sheffield - Railton	2016	1	M	2807
Turners Beach - Forth	2006	0		181
Turners Beach - Forth	2006	1	F	1212
Turners Beach - Forth	2006	1	M	1227
Turners Beach - Forth	2011	0		171
Turners Beach - Forth	2011	1	F	1452
Turners Beach - Forth	2011	1	M	1431
Turners Beach - Forth	2016	0		237
Turners Beach - Forth	2016	1	F	1438
Turners Beach - Forth	2016	1	M	1437
King Island	2006	0		163
King Island	2006	1	F	703
King Island	2006	1	M	775
King Island	2011	0		155
King Island	2011	1	F	667
King Island	2011	1	M	741
King Island	2016	0		217
King Island	2016	1	F	659
King Island	2016	1	M	709
North West	2006	0		429
North West	2006	1	F	1968
North West	2006	1	M	2196
North West	2011	0		502
North West	2011	1	F	1702
North West	2011	1	M	1834
North West	2016	0		517
North West	2016	1	F	1685
North West	2016	1	M	1832
Smithton	2006	0		200
Smithton	2006	1	F	1609
Smithton	2006	1	M	1552
Smithton	2011	0		303
Smithton	2011	1	F	1859
Smithton	2011	1	M	1771
Smithton	2016	0		381
Smithton	2016	1	F	1762
Smithton	2016	1	M	1738
Waratah	2006	0		306
Waratah	2006	1	F	1625
Waratah	2006	1	M	1695
Waratah	2011	0		283
Waratah	2011	1	F	1637
Waratah	2011	1	M	1815
Waratah	2016	0		355
Waratah	2016	1	F	1536
Waratah	2016	1	M	1698
West Coast (Tas.)	2006	0		465
West Coast (Tas.)	2006	1	F	2162
West Coast (Tas.)	2006	1	M	2376
West Coast (Tas.)	2011	0		504
West Coast (Tas.)	2011	1	F	1997
West Coast (Tas.)	2011	1	M	2178
West Coast (Tas.)	2016	0		472
West Coast (Tas.)	2016	1	F	1764
West Coast (Tas.)	2016	1	M	1913
Wilderness - West	2006	0		0
Wilderness - West	2006	1	F	0
Wilderness - West	2006	1	M	0
Wilderness - West	2011	0		0
Wilderness - West	2011	1	F	0
Wilderness - West	2011	1	M	0
Wilderness - West	2016	0		0
Wilderness - West	2016	1	F	0
Wilderness - West	2016	1	M	0
Migratory - Offshore - Shipping (Tas.)	2006	0		14
Migratory - Offshore - Shipping (Tas.)	2006	1	F	15
Migratory - Offshore - Shipping (Tas.)	2006	1	M	60
Migratory - Offshore - Shipping (Tas.)	2011	0		22
Migratory - Offshore - Shipping (Tas.)	2011	1	F	28
Migratory - Offshore - Shipping (Tas.)	2011	1	M	63
Migratory - Offshore - Shipping (Tas.)	2016	0		15
Migratory - Offshore - Shipping (Tas.)	2016	1	F	19
Migratory - Offshore - Shipping (Tas.)	2016	1	M	34
No usual address (Tas.)	2006	0		145
No usual address (Tas.)	2006	1	F	356
No usual address (Tas.)	2006	1	M	371
No usual address (Tas.)	2011	0		248
No usual address (Tas.)	2011	1	F	374
No usual address (Tas.)	2011	1	M	450
No usual address (Tas.)	2016	0		248
No usual address (Tas.)	2016	1	F	301
No usual address (Tas.)	2016	1	M	363
Darwin Airport	2006	0		0
Darwin Airport	2006	1	F	3
Darwin Airport	2006	1	M	14
Darwin Airport	2011	0		418
Darwin Airport	2011	1	F	9
Darwin Airport	2011	1	M	23
Darwin Airport	2016	0		8
Darwin Airport	2016	1	F	4
Darwin Airport	2016	1	M	6
Darwin City	2006	0		823
Darwin City	2006	1	F	681
Darwin City	2006	1	M	978
Darwin City	2011	0		1722
Darwin City	2011	1	F	1216
Darwin City	2011	1	M	1607
Darwin City	2016	0		3095
Darwin City	2016	1	F	1413
Darwin City	2016	1	M	1956
East Point	2006	0		0
East Point	2006	1	F	0
East Point	2006	1	M	0
East Point	2011	0		5
East Point	2011	1	F	17
East Point	2011	1	M	20
East Point	2016	0		4
East Point	2016	1	F	4
East Point	2016	1	M	6
Fannie Bay - The Gardens	2006	0		601
Fannie Bay - The Gardens	2006	1	F	1141
Fannie Bay - The Gardens	2006	1	M	1262
Fannie Bay - The Gardens	2011	0		586
Fannie Bay - The Gardens	2011	1	F	1275
Fannie Bay - The Gardens	2011	1	M	1395
Fannie Bay - The Gardens	2016	0		765
Fannie Bay - The Gardens	2016	1	F	1279
Fannie Bay - The Gardens	2016	1	M	1307
Larrakeyah	2006	0		569
Larrakeyah	2006	1	F	1131
Larrakeyah	2006	1	M	1337
Larrakeyah	2011	0		949
Larrakeyah	2011	1	F	1026
Larrakeyah	2011	1	M	1269
Larrakeyah	2016	0		1233
Larrakeyah	2016	1	F	1127
Larrakeyah	2016	1	M	1369
Ludmilla - The Narrows	2006	0		455
Ludmilla - The Narrows	2006	1	F	1492
Ludmilla - The Narrows	2006	1	M	1586
Ludmilla - The Narrows	2011	0		432
Ludmilla - The Narrows	2011	1	F	1187
Ludmilla - The Narrows	2011	1	M	1245
Ludmilla - The Narrows	2016	0		512
Ludmilla - The Narrows	2016	1	F	959
Ludmilla - The Narrows	2016	1	M	1074
Parap	2006	0		311
Parap	2006	1	F	696
Parap	2006	1	M	797
Parap	2011	0		419
Parap	2011	1	F	750
Parap	2011	1	M	807
Parap	2016	0		811
Parap	2016	1	F	925
Parap	2016	1	M	1011
Stuart Park	2006	0		632
Stuart Park	2006	1	F	1283
Stuart Park	2006	1	M	1579
Stuart Park	2011	0		1021
Stuart Park	2011	1	F	1291
Stuart Park	2011	1	M	1436
Stuart Park	2016	0		1361
Stuart Park	2016	1	F	1343
Stuart Park	2016	1	M	1445
Woolner - Bayview - Winnellie	2006	0		321
Woolner - Bayview - Winnellie	2006	1	F	816
Woolner - Bayview - Winnellie	2006	1	M	929
Woolner - Bayview - Winnellie	2011	0		446
Woolner - Bayview - Winnellie	2011	1	F	1073
Woolner - Bayview - Winnellie	2011	1	M	1132
Woolner - Bayview - Winnellie	2016	0		606
Woolner - Bayview - Winnellie	2016	1	F	1020
Woolner - Bayview - Winnellie	2016	1	M	1195
Alawa	2006	0		391
Alawa	2006	1	F	834
Alawa	2006	1	M	897
Alawa	2011	0		581
Alawa	2011	1	F	741
Alawa	2011	1	M	802
Alawa	2016	0		532
Alawa	2016	1	F	811
Alawa	2016	1	M	784
Anula	2006	0		355
Anula	2006	1	F	1041
Anula	2006	1	M	997
Anula	2011	0		382
Anula	2011	1	F	983
Anula	2011	1	M	1040
Anula	2016	0		384
Anula	2016	1	F	994
Anula	2016	1	M	991
Berrimah	2006	0		625
Berrimah	2006	1	F	660
Berrimah	2006	1	M	689
Berrimah	2011	0		1320
Berrimah	2011	1	F	560
Berrimah	2011	1	M	644
Berrimah	2016	0		265
Berrimah	2016	1	F	488
Berrimah	2016	1	M	524
Brinkin - Nakara	2006	0		501
Brinkin - Nakara	2006	1	F	1207
Brinkin - Nakara	2006	1	M	1243
Brinkin - Nakara	2011	0		822
Brinkin - Nakara	2011	1	F	1081
Brinkin - Nakara	2011	1	M	1152
Brinkin - Nakara	2016	0		1258
Brinkin - Nakara	2016	1	F	1134
Brinkin - Nakara	2016	1	M	1189
Buffalo Creek	2006	0		0
Buffalo Creek	2006	1	F	0
Buffalo Creek	2006	1	M	0
Buffalo Creek	2011	0		4
Buffalo Creek	2011	1	F	0
Buffalo Creek	2011	1	M	0
Buffalo Creek	2016	0		0
Buffalo Creek	2016	1	F	0
Buffalo Creek	2016	1	M	0
Charles Darwin	2006	0		0
Charles Darwin	2006	1	F	0
Charles Darwin	2006	1	M	0
Charles Darwin	2011	0		6
Charles Darwin	2011	1	F	0
Charles Darwin	2011	1	M	5
Charles Darwin	2016	0		0
Charles Darwin	2016	1	F	0
Charles Darwin	2016	1	M	0
Coconut Grove	2006	0		527
Coconut Grove	2006	1	F	1041
Coconut Grove	2006	1	M	1024
Coconut Grove	2011	0		827
Coconut Grove	2011	1	F	1051
Coconut Grove	2011	1	M	973
Coconut Grove	2016	0		1053
Coconut Grove	2016	1	F	1019
Coconut Grove	2016	1	M	978
East Arm	2006	0		0
East Arm	2006	1	F	0
East Arm	2006	1	M	0
East Arm	2011	0		3
East Arm	2011	1	F	3
East Arm	2011	1	M	3
East Arm	2016	0		3
East Arm	2016	1	F	0
East Arm	2016	1	M	10
Jingili	2006	0		304
Jingili	2006	1	F	776
Jingili	2006	1	M	743
Jingili	2011	0		241
Jingili	2011	1	F	794
Jingili	2011	1	M	784
Jingili	2016	0		317
Jingili	2016	1	F	714
Jingili	2016	1	M	726
Karama	2006	0		764
Karama	2006	1	F	2001
Karama	2006	1	M	2014
Karama	2011	0		880
Karama	2011	1	F	2016
Karama	2011	1	M	1949
Karama	2016	0		1106
Karama	2016	1	F	1938
Karama	2016	1	M	1900
Leanyer	2006	0		484
Leanyer	2006	1	F	2072
Leanyer	2006	1	M	2034
Leanyer	2011	0		888
Leanyer	2011	1	F	1932
Leanyer	2011	1	M	1873
Leanyer	2016	0		924
Leanyer	2016	1	F	1788
Leanyer	2016	1	M	1866
Lyons (NT)	2006	0		21
Lyons (NT)	2006	1	F	49
Lyons (NT)	2006	1	M	60
Lyons (NT)	2011	0		268
Lyons (NT)	2011	1	F	875
Lyons (NT)	2011	1	M	931
Lyons (NT)	2016	0		869
Lyons (NT)	2016	1	F	1953
Lyons (NT)	2016	1	M	1977
Malak - Marrara	2006	0		691
Malak - Marrara	2006	1	F	2012
Malak - Marrara	2006	1	M	1962
Malak - Marrara	2011	0		991
Malak - Marrara	2011	1	F	1936
Malak - Marrara	2011	1	M	1829
Malak - Marrara	2016	0		970
Malak - Marrara	2016	1	F	1790
Malak - Marrara	2016	1	M	1789
Millner	2006	0		391
Millner	2006	1	F	985
Millner	2006	1	M	995
Millner	2011	0		611
Millner	2011	1	F	907
Millner	2011	1	M	949
Millner	2016	0		748
Millner	2016	1	F	871
Millner	2016	1	M	929
Moil	2006	0		423
Moil	2006	1	F	805
Moil	2006	1	M	865
Moil	2011	0		428
Moil	2011	1	F	785
Moil	2011	1	M	814
Moil	2016	0		407
Moil	2016	1	F	765
Moil	2016	1	M	828
Nightcliff	2006	0		711
Nightcliff	2006	1	F	1314
Nightcliff	2006	1	M	1332
Nightcliff	2011	0		955
Nightcliff	2011	1	F	1383
Nightcliff	2011	1	M	1317
Nightcliff	2016	0		1106
Nightcliff	2016	1	F	1347
Nightcliff	2016	1	M	1400
Rapid Creek	2006	0		416
Rapid Creek	2006	1	F	1233
Rapid Creek	2006	1	M	1286
Rapid Creek	2011	0		904
Rapid Creek	2011	1	F	1185
Rapid Creek	2011	1	M	1181
Rapid Creek	2016	0		968
Rapid Creek	2016	1	F	1185
Rapid Creek	2016	1	M	1129
Tiwi	2006	0		499
Tiwi	2006	1	F	1030
Tiwi	2006	1	M	985
Tiwi	2011	0		565
Tiwi	2011	1	F	1001
Tiwi	2011	1	M	944
Tiwi	2016	0		621
Tiwi	2016	1	F	990
Tiwi	2016	1	M	951
Wagaman	2006	0		390
Wagaman	2006	1	F	805
Wagaman	2006	1	M	842
Wagaman	2011	0		639
Wagaman	2011	1	F	709
Wagaman	2011	1	M	763
Wagaman	2016	0		662
Wagaman	2016	1	F	711
Wagaman	2016	1	M	790
Wanguri	2006	0		169
Wanguri	2006	1	F	848
Wanguri	2006	1	M	841
Wanguri	2011	0		255
Wanguri	2011	1	F	752
Wanguri	2011	1	M	770
Wanguri	2016	0		360
Wanguri	2016	1	F	734
Wanguri	2016	1	M	782
Wulagi	2006	0		306
Wulagi	2006	1	F	1082
Wulagi	2006	1	M	1164
Wulagi	2011	0		508
Wulagi	2011	1	F	1034
Wulagi	2011	1	M	1079
Wulagi	2016	0		453
Wulagi	2016	1	F	971
Wulagi	2016	1	M	1011
Howard Springs	2006	0		417
Howard Springs	2006	1	F	1253
Howard Springs	2006	1	M	1897
Howard Springs	2011	0		694
Howard Springs	2011	1	F	1356
Howard Springs	2011	1	M	2249
Howard Springs	2016	0		2750
Howard Springs	2016	1	F	1477
Howard Springs	2016	1	M	2754
Humpty Doo	2006	0		1039
Humpty Doo	2006	1	F	2527
Humpty Doo	2006	1	M	2830
Humpty Doo	2011	0		1131
Humpty Doo	2011	1	F	3253
Humpty Doo	2011	1	M	3415
Humpty Doo	2016	0		1312
Humpty Doo	2016	1	F	3485
Humpty Doo	2016	1	M	3914
Koolpinyah	2006	0		0
Koolpinyah	2006	1	F	0
Koolpinyah	2006	1	M	0
Koolpinyah	2011	0		3
Koolpinyah	2011	1	F	7
Koolpinyah	2011	1	M	10
Koolpinyah	2016	0		6
Koolpinyah	2016	1	F	3
Koolpinyah	2016	1	M	16
Virginia	2006	0		367
Virginia	2006	1	F	1003
Virginia	2006	1	M	1104
Virginia	2011	0		471
Virginia	2011	1	F	1147
Virginia	2011	1	M	1233
Virginia	2016	0		518
Virginia	2016	1	F	1323
Virginia	2016	1	M	1451
Weddell	2006	0		595
Weddell	2006	1	F	979
Weddell	2006	1	M	1172
Weddell	2011	0		841
Weddell	2011	1	F	1306
Weddell	2011	1	M	1500
Weddell	2016	0		1027
Weddell	2016	1	F	1584
Weddell	2016	1	M	1916
Bakewell	2006	0		306
Bakewell	2006	1	F	1346
Bakewell	2006	1	M	1338
Bakewell	2011	0		449
Bakewell	2011	1	F	1359
Bakewell	2011	1	M	1382
Bakewell	2016	0		510
Bakewell	2016	1	F	1271
Bakewell	2016	1	M	1288
Driver	2006	0		342
Driver	2006	1	F	1203
Driver	2006	1	M	1172
Driver	2011	0		631
Driver	2011	1	F	1167
Driver	2011	1	M	1163
Driver	2016	0		601
Driver	2016	1	F	1121
Driver	2016	1	M	1162
Durack - Marlow Lagoon	2006	0		499
Durack - Marlow Lagoon	2006	1	F	1377
Durack - Marlow Lagoon	2006	1	M	1396
Durack - Marlow Lagoon	2011	0		445
Durack - Marlow Lagoon	2011	1	F	1547
Durack - Marlow Lagoon	2011	1	M	1673
Durack - Marlow Lagoon	2016	0		686
Durack - Marlow Lagoon	2016	1	F	1729
Durack - Marlow Lagoon	2016	1	M	1872
Gray	2006	0		748
Gray	2006	1	F	1289
Gray	2006	1	M	1254
Gray	2011	0		601
Gray	2011	1	F	1341
Gray	2011	1	M	1369
Gray	2016	0		772
Gray	2016	1	F	1230
Gray	2016	1	M	1286
Moulden	2006	0		678
Moulden	2006	1	F	1346
Moulden	2006	1	M	1339
Moulden	2011	0		616
Moulden	2011	1	F	1302
Moulden	2011	1	M	1273
Moulden	2016	0		552
Moulden	2016	1	F	1196
Moulden	2016	1	M	1211
Palmerston - North	2006	0		436
Palmerston - North	2006	1	F	1278
Palmerston - North	2006	1	M	1309
Palmerston - North	2011	0		418
Palmerston - North	2011	1	F	1809
Palmerston - North	2011	1	M	1905
Palmerston - North	2016	0		707
Palmerston - North	2016	1	F	1735
Palmerston - North	2016	1	M	1789
Palmerston - South	2006	0		0
Palmerston - South	2006	1	F	0
Palmerston - South	2006	1	M	0
Palmerston - South	2011	0		4
Palmerston - South	2011	1	F	3
Palmerston - South	2011	1	M	0
Palmerston - South	2016	0		632
Palmerston - South	2016	1	F	1220
Palmerston - South	2016	1	M	1217
Rosebery - Bellamack	2006	0		224
Rosebery - Bellamack	2006	1	F	642
Rosebery - Bellamack	2006	1	M	663
Rosebery - Bellamack	2011	0		584
Rosebery - Bellamack	2011	1	F	1538
Rosebery - Bellamack	2011	1	M	1622
Rosebery - Bellamack	2016	0		1191
Rosebery - Bellamack	2016	1	F	2687
Rosebery - Bellamack	2016	1	M	2800
Woodroffe	2006	0		679
Woodroffe	2006	1	F	1378
Woodroffe	2006	1	M	1398
Woodroffe	2011	0		568
Woodroffe	2011	1	F	1427
Woodroffe	2011	1	M	1424
Woodroffe	2016	0		492
