SA2_MAINCODE_2016,C11_2500_2999_R650m,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R0_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650mo,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000m_R0_74,C11_4000m_R75_99,C11_4000m_R100_149,C11_4000m_R150_199,C11_4000m_R200_224,C11_4000m_R225_274,C11_4000m_R275_349,C11_4000m_R350_449,C11_4000m_R450_549,C11_4000m_R550_649,C11_4000m_R650m,C11_4000m_R_NS,C11_4000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650m,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot,C16_N_inc_R0_74,C16_N_inc_R75_99,C16_Ne_Ni_inc_R100_149,C16_Ne_Ni_inc_R150_199,C16_Ne_Ni_inc_R200_224,C16_Ne_Ni_inc_R225_274,C16_Ne_Ni_inc_R275_349,C16_Ne_Ni_inc_R350_449,C16_Ne_Ni_inc_R450_549,C16_Ne_Ni_inc_R550_649,C16_Ne_Ni_inc_R650m,C16_Ne_Nil_inc_R_NS,C16_N_inc_R_Tot,C16_1_149_R0_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_149,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650m,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R0_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R150_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650m,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R0_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650m,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R0_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650m,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R0_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650m,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R0_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650m,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R0_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650m,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R0_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650m,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R0_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650m,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R0_74,C16_1500_1999_R75_99
404011091,0,0,54,0,0,0,0,0,3,9,13,3,0,0,0,31,0,0,0,0,0,0,3,7,3,0,0,0,14,4,5,4,5,11,14,33,19,3,0,0,6,104,10,10,8,0,3,0,3,0,0,0,0,10,57,107,167,163,136,131,242,348,215,21,14,10,68,1621,3,0,3,3,3,4,7,3,0,0,0,0,33,5,0,0,0,0,0,0,0,0,0,0,0,12,17,11,15,7,0,4,9,6,0,0,0,6,84,3,31,24,3,3,12,5,8,0,0,0,3,101,5,31,61,16,10,14,23,16,0,0,0,3,179,4,4,18,18,8,20,30,24,0,0,0,3,126,0,5,10,18,16,22,39,21,0,0,0,4,135,3,0,3,13,10,32,45,28,10,3,3,3,154,0,0,4,9,12,37,55,45,0,0,0,3,163,3,3,0,7,3,15,39,36,4,0,0,0,116,7,0
404011092,5,0,83,0,0,3,0,0,7,3,16,10,4,8,0,57,0,0,0,0,0,0,3,3,3,3,0,0,20,5,0,4,5,7,14,28,25,14,5,3,3,102,3,4,3,4,0,0,4,0,0,0,0,7,34,133,88,96,130,112,265,297,211,87,24,25,39,1514,3,0,0,0,0,0,4,4,3,3,0,0,19,6,0,3,0,0,0,3,0,0,0,0,3,15,25,13,11,4,3,9,0,9,0,0,0,0,80,5,32,33,12,4,16,6,3,0,0,0,4,113,4,24,26,9,8,27,17,4,3,0,0,0,124,7,4,6,14,11,19,23,11,0,0,0,3,93,6,3,5,12,15,18,30,8,7,0,0,7,112,5,3,4,13,3,27,37,18,10,0,0,3,120,3,0,3,7,7,36,42,27,10,3,0,6,152,0,0,0,7,7,17,34,25,0,3,0,4,106,4,0
404011093,0,0,78,3,0,0,0,0,3,7,24,3,0,0,0,42,0,0,0,0,0,0,4,7,5,3,0,0,16,3,3,18,12,5,25,52,43,3,7,5,9,180,12,12,3,4,5,5,0,0,0,0,0,15,66,232,299,294,271,172,357,524,380,44,19,14,113,2724,6,3,5,3,3,6,9,27,11,3,0,7,75,3,3,7,3,0,0,5,3,0,0,0,0,27,33,18,25,8,7,7,5,8,3,0,0,8,132,11,52,73,26,7,11,25,10,4,0,0,7,228,4,58,82,44,10,25,31,12,8,0,0,6,279,12,9,27,31,10,28,39,11,3,3,0,13,174,7,6,22,32,18,42,63,44,3,0,4,3,239,4,0,19,16,23,46,52,38,6,4,0,4,226,4,0,10,9,12,47,98,75,15,0,3,0,268,3,0,4,4,7,31,73,83,9,4,0,3,229,3,0
404011094,0,0,20,0,0,0,0,0,3,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,0,6,8,7,0,0,0,3,46,8,4,4,0,0,0,4,0,0,0,0,13,30,59,80,89,102,44,102,143,34,0,0,10,35,702,0,0,3,0,0,4,0,3,0,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,0,3,9,9,7,3,0,0,3,0,0,0,0,4,39,0,20,28,6,3,8,5,0,0,0,0,0,70,10,18,33,5,5,7,6,3,0,0,0,3,97,0,0,10,7,0,12,12,4,0,0,0,0,49,0,3,9,10,5,10,12,4,0,0,0,0,67,3,0,3,3,12,12,28,10,0,0,0,0,73,0,0,3,5,7,12,22,13,0,0,0,0,69,3,0,0,0,4,5,20,8,0,0,0,0,59,0,0
404011095,0,0,58,3,0,0,0,0,4,12,12,8,0,0,0,45,0,0,0,0,0,0,0,0,3,3,0,0,6,3,4,8,9,11,18,47,24,0,0,0,8,121,5,18,8,11,3,3,4,0,0,0,0,11,64,151,204,241,248,154,301,424,213,40,8,9,82,2079,4,0,3,0,0,4,3,3,0,0,0,9,29,5,4,3,3,0,3,3,0,0,0,0,0,24,30,15,20,0,4,10,7,0,0,0,0,13,96,4,40,51,16,8,8,12,9,0,0,0,5,158,7,32,76,35,9,21,18,13,5,0,0,4,226,4,7,13,24,15,31,37,22,0,0,0,3,146,7,11,19,49,14,28,42,19,0,0,4,3,195,5,5,10,24,24,48,41,28,4,0,0,0,190,0,3,13,19,10,38,66,44,5,0,0,3,200,0,0,3,3,0,29,59,51,4,3,0,3,164,3,0
404011096,5,3,73,3,0,0,0,0,3,4,12,7,9,3,0,39,0,0,0,0,0,0,3,0,0,9,3,0,11,0,3,10,6,9,14,18,19,9,6,4,0,100,8,8,6,0,3,5,7,0,0,0,0,16,55,113,160,181,104,97,206,312,190,61,39,32,58,1568,0,0,3,4,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,9,13,8,15,6,0,3,3,0,0,3,0,10,59,3,12,42,12,3,4,13,0,0,0,0,9,99,6,32,56,15,7,11,17,0,0,0,0,7,156,5,3,21,14,7,17,22,3,0,0,0,7,96,8,6,22,28,6,22,31,13,3,0,3,0,144,3,3,8,9,4,19,42,11,4,4,0,0,111,3,6,11,6,9,19,43,29,6,0,0,4,131,0,0,3,3,7,19,36,26,5,5,0,3,107,3,0
404011097,0,0,27,0,0,0,0,0,0,7,3,3,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,10,16,3,27,37,13,0,0,0,3,126,10,13,8,3,3,8,4,0,3,0,4,13,80,140,229,207,201,162,352,377,117,15,4,12,92,1902,4,3,7,5,0,7,15,13,3,0,0,3,54,0,4,10,4,0,5,6,0,0,0,0,0,30,32,16,24,10,3,10,10,3,0,0,0,0,114,16,30,44,15,6,19,17,6,0,0,0,0,155,9,30,62,31,11,27,38,7,0,0,0,8,228,4,4,17,16,13,27,34,15,0,0,0,6,146,4,9,15,29,22,48,70,27,0,0,0,6,237,3,7,13,15,21,56,74,29,4,0,0,6,225,3,5,12,9,7,51,99,41,3,3,3,8,243,6,0,9,9,7,42,75,39,7,0,0,5,193,4,0
404021098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404021099,3,5,110,0,0,0,0,0,9,5,6,10,3,0,0,27,0,0,0,0,0,0,4,4,3,0,0,0,14,3,3,0,3,5,14,25,18,7,0,0,8,83,3,4,10,3,5,6,4,0,0,0,0,12,46,97,132,139,180,136,372,465,262,67,19,19,53,1942,0,0,0,0,5,8,8,3,0,0,0,3,35,5,3,3,3,0,0,3,0,4,0,0,0,23,10,10,11,4,9,11,9,0,0,0,0,3,68,4,36,30,17,12,9,17,3,0,0,0,0,131,4,13,28,21,12,22,20,10,0,0,0,3,129,8,4,6,13,12,39,31,13,3,3,0,5,132,3,3,5,19,12,35,54,20,0,0,0,4,163,7,5,6,3,16,33,70,23,4,0,0,3,178,7,0,6,11,9,34,99,41,0,3,6,0,216,4,3,3,8,6,16,76,36,10,0,3,8,171,4,0
404021100,0,0,23,0,0,0,0,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,4,3,0,0,0,10,0,3,7,6,3,7,34,18,0,0,0,6,89,10,9,3,3,0,3,4,0,0,0,0,14,58,140,196,194,130,108,211,308,160,18,4,7,65,1558,0,0,4,0,0,0,0,0,3,0,0,3,16,5,7,9,3,0,4,5,0,0,0,0,0,27,23,23,19,7,0,5,9,0,0,0,0,0,95,9,46,44,22,3,9,13,6,0,0,0,10,155,3,24,43,30,10,16,14,7,0,0,0,0,159,5,3,12,17,10,21,36,12,0,0,0,4,121,3,11,21,25,11,29,36,20,0,0,0,5,167,3,3,11,12,17,19,49,14,4,0,0,8,133,4,0,3,9,4,25,65,48,0,3,0,0,173,0,0,0,10,5,26,46,35,3,0,0,0,119,3,0
404021101,0,0,26,0,0,0,3,0,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,11,3,11,27,8,0,0,0,4,91,6,3,6,6,3,0,7,0,0,0,0,13,54,155,201,182,235,168,280,295,86,7,0,7,62,1680,3,3,3,3,6,3,4,0,0,0,0,0,33,5,0,6,0,0,0,0,0,0,0,0,4,20,23,14,19,9,6,5,11,3,0,0,0,10,107,7,33,46,24,17,13,14,9,0,0,0,4,164,4,36,57,33,17,23,25,7,0,0,0,5,205,7,3,9,20,15,28,28,13,4,0,0,3,128,7,4,7,31,22,33,41,7,0,0,0,6,159,3,0,6,8,23,53,45,12,0,0,3,0,147,7,0,5,7,11,34,53,24,3,0,0,6,156,0,0,0,3,12,25,48,15,3,0,0,5,118,3,0
404021102,0,4,35,0,0,3,0,0,3,9,8,0,0,0,0,16,0,0,0,0,0,0,5,0,0,0,0,0,10,3,8,24,20,12,19,32,10,0,0,5,14,151,16,29,21,4,5,5,8,4,3,0,0,23,117,257,411,429,319,211,324,438,131,16,7,18,132,2692,8,4,13,11,10,18,12,16,5,0,0,8,105,5,4,8,9,0,3,12,0,0,0,0,3,46,37,37,38,12,11,21,15,14,0,0,0,5,190,12,104,106,23,9,14,21,4,0,0,0,13,292,21,77,107,75,19,15,30,10,3,0,3,8,364,7,9,33,36,16,33,49,17,0,0,0,19,218,8,16,28,80,29,55,50,23,0,0,0,20,307,9,4,21,30,35,51,72,24,3,3,0,10,272,6,3,21,22,17,64,58,43,0,0,0,6,240,3,0,9,16,3,37,60,35,7,0,0,12,177,5,0
404021103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404031105,0,0,9,0,0,0,0,0,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,21,23,19,21,21,36,52,38,9,3,0,4,255,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,3,18,0,0,3,3,0,3,0,0,0,0,0,0,12,0,3,6,0,0,3,3,0,3,0,0,0,22,0,0,0,0,3,0,3,0,0,0,0,0,12,3,0,3,0,0,0,4,3,0,0,0,3,23,3,0,0,0,0,3,7,3,0,0,0,0,23,0,0,0,0,0,3,6,6,0,0,0,0,23,0,0,0,0,0,5,7,8,0,0,0,4,21,0,0
404031106,3,0,49,0,0,0,0,0,0,11,8,0,4,3,0,26,0,0,0,0,0,3,4,3,7,0,0,0,17,4,3,4,13,5,16,27,21,5,0,0,0,93,4,3,3,4,0,6,3,0,0,0,0,8,28,97,79,129,182,193,305,336,188,41,19,14,56,1620,3,3,4,3,0,7,3,6,0,0,0,6,30,3,0,4,0,0,4,0,0,0,0,0,0,17,12,4,9,10,6,16,14,3,0,0,0,0,72,6,14,18,3,8,12,8,8,0,0,0,5,93,4,16,25,19,11,28,17,3,0,0,0,5,124,0,3,6,18,17,38,25,12,0,0,0,0,122,6,3,4,20,15,48,35,14,3,0,0,0,150,3,0,3,10,18,60,28,15,6,3,0,7,157,9,3,3,4,15,34,46,33,3,3,0,0,151,3,0,0,3,9,33,47,33,7,0,0,0,143,3,0
404031107,3,0,88,3,0,0,0,3,3,19,23,9,0,0,0,61,0,0,0,0,0,0,3,3,3,0,0,0,10,5,5,11,8,15,40,54,27,10,3,3,11,201,6,10,14,8,3,8,13,3,0,0,3,15,81,230,229,284,429,364,711,786,348,62,9,30,123,3614,9,0,3,3,8,22,17,11,13,0,0,7,94,4,4,6,3,3,3,5,3,0,0,0,3,49,30,17,21,16,8,21,12,7,4,0,0,3,146,10,35,49,30,21,30,23,13,0,0,4,6,214,11,42,54,53,32,51,27,13,0,0,0,11,288,5,9,28,44,26,67,46,28,3,0,0,10,252,7,11,16,34,37,84,81,33,7,0,0,8,308,12,3,24,35,37,105,89,57,5,0,0,8,368,13,4,10,29,30,114,130,61,13,0,0,6,411,3,0,11,22,18,64,109,66,10,0,0,8,314,9,0
404031108,0,0,78,0,0,0,0,0,8,9,30,7,0,3,0,61,0,0,0,0,0,0,4,3,5,3,0,0,17,4,11,18,15,4,26,40,43,13,4,0,18,187,7,10,7,3,4,9,9,5,0,3,0,15,64,179,201,237,271,192,426,617,398,72,12,10,98,2706,13,8,8,11,3,12,12,14,15,3,3,9,96,4,0,6,0,0,4,5,0,7,0,0,3,33,17,9,18,13,7,4,10,15,3,0,0,3,109,10,21,44,13,8,20,14,3,0,0,0,9,156,23,22,61,45,27,31,35,25,5,0,0,7,269,12,3,22,34,13,43,40,19,0,3,0,12,208,14,0,17,34,20,39,48,28,5,0,0,6,212,4,3,6,19,19,29,76,48,13,0,4,3,226,0,4,8,18,17,46,83,49,10,0,3,4,252,4,0,8,12,6,32,90,65,17,0,0,4,243,8,0
404031109,3,0,21,0,0,0,0,0,0,3,8,0,3,3,0,14,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,3,6,6,5,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,15,14,6,16,44,67,118,104,72,13,18,16,12,508,3,0,0,0,0,3,0,0,0,0,0,4,9,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,5,3,0,0,0,0,0,13,0,0,3,0,3,6,5,3,0,0,0,0,22,0,0,8,4,5,10,12,5,3,0,0,0,40,0,0,0,6,4,13,7,4,0,0,0,0,39,0,0,0,4,7,18,10,3,0,0,0,4,48,0,0,3,3,10,16,10,8,3,0,0,0,43,0,0,0,3,7,21,21,11,0,0,0,4,63,0,0,0,3,0,21,14,8,0,3,0,3,55,0,0
405011110,0,0,16,3,0,0,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,8,0,0,0,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,11,49,19,56,96,57,83,26,8,0,0,3,14,415,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,4,4,0,0,0,0,0,0,14,0,3,8,4,3,4,3,0,0,0,0,0,26,5,3,6,3,8,7,5,0,0,0,0,0,39,0,0,3,5,8,5,3,0,0,0,0,0,31,9,0,4,8,3,4,5,0,0,0,0,0,35,4,0,0,4,17,11,4,0,0,0,0,0,43,3,0,3,4,8,20,9,0,0,0,0,0,46,6,0,0,0,4,10,13,0,0,0,0,0,48,3,0
405011111,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,7,8,3,6,0,0,0,0,0,35,3,0,0,0,0,0,0,0,0,0,0,4,10,59,25,51,105,84,67,44,8,4,0,4,20,474,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,5,3,0,0,3,0,0,0,3,28,0,3,9,8,3,0,0,0,0,0,0,0,29,0,0,8,12,10,10,5,0,0,0,0,0,51,6,0,4,9,9,15,5,5,0,0,0,0,56,3,0,4,10,11,10,7,4,0,0,0,0,52,4,0,0,3,9,19,14,3,0,0,0,0,52,8,0,3,3,11,18,10,4,0,0,0,3,54,0,0,9,4,3,16,6,3,0,0,0,3,47,3,0
405011112,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,19,49,22,56,53,5,3,0,3,8,254,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,4,6,0,0,0,0,0,0,16,0,0,0,3,5,4,3,3,0,0,0,4,18,0,0,0,3,8,6,10,3,0,0,0,0,27,0,0,0,0,9,9,4,3,0,0,0,0,27,3,0,3,3,5,6,7,4,0,0,0,0,37,0,0,0,3,3,3,5,3,0,0,0,0,26,0,0,3,0,3,5,8,7,0,0,0,0,25,3,0
405011113,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,38,10,27,28,22,28,12,3,0,0,0,10,183,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,13,4,0,4,0,0,4,0,0,0,0,0,0,12,3,0,3,3,3,0,3,0,0,0,0,0,11,3,0,0,3,3,3,7,0,0,0,0,0,18,9,0,0,0,8,3,0,0,0,0,0,0,19,0,0,0,0,4,5,3,0,0,0,0,0,19,3,0,0,0,4,0,0,3,0,0,0,0,18,0,0,3,0,5,9,4,0,0,0,0,5,27,3,0
405011114,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,4,6,7,16,3,0,0,0,0,44,0,0,3,0,0,3,0,0,0,0,0,0,11,48,27,62,83,67,160,97,12,0,4,3,14,593,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,9,3,7,3,4,3,0,3,0,0,0,0,3,21,0,3,12,10,3,4,3,0,0,0,0,0,31,3,8,12,14,3,12,3,0,0,0,0,9,57,0,0,0,8,4,8,12,3,0,0,0,0,42,4,0,3,20,7,13,17,5,4,0,0,0,71,5,0,4,5,6,11,18,4,0,0,0,3,56,0,0,3,3,7,19,32,3,0,0,0,3,70,5,0,0,0,0,9,19,3,0,0,0,0,41,3,0
405011115,3,0,29,0,0,0,0,0,0,4,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,6,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,4,24,19,33,68,62,114,81,25,0,3,9,20,457,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,6,0,0,0,0,3,3,3,0,0,0,0,0,18,4,0,3,9,14,11,0,0,0,0,0,0,46,0,0,3,0,4,11,17,0,0,0,0,0,41,0,0,6,9,4,14,12,3,0,0,0,3,45,0,0,3,8,7,11,13,5,0,0,0,0,39,0,0,0,3,0,8,23,0,0,0,0,3,43,0,0,0,3,0,12,19,3,0,0,0,3,37,3,0
405021116,0,0,21,0,0,0,3,0,0,3,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,3,3,0,0,0,0,0,25,3,0,0,0,4,0,0,0,0,0,0,3,13,48,33,55,103,53,75,50,11,3,3,8,28,473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,3,0,0,0,0,0,0,0,3,18,4,12,6,8,0,4,0,0,0,0,0,0,32,0,8,14,9,0,6,3,0,0,0,0,0,44,0,3,5,10,5,10,3,0,0,0,0,0,41,0,0,3,11,7,10,9,0,0,0,0,6,43,0,0,3,11,4,10,6,0,0,0,0,0,31,0,0,3,4,16,3,6,0,0,0,0,3,33,0,0,0,3,7,14,14,3,0,0,0,0,51,0,0
405021117,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,0,0,0,0,0,0,0,17,0,0,6,0,0,0,0,0,0,0,0,3,8,70,21,59,82,41,46,19,0,6,3,0,20,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,4,0,0,0,0,0,0,0,8,4,0,4,3,3,3,0,0,0,0,0,0,21,6,0,13,8,11,8,0,0,0,0,0,0,47,0,0,6,7,4,3,3,0,0,0,0,3,30,3,0,10,4,7,20,0,0,0,0,0,4,47,0,0,4,6,7,10,3,0,0,0,0,0,27,13,0,4,4,10,7,6,0,0,0,0,0,42,5,0,0,3,9,4,4,0,0,0,0,3,26,6,0
405021118,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,7,0,3,5,0,0,0,0,0,0,0,0,14,0,0,5,0,0,0,0,0,0,0,0,0,7,97,26,72,67,28,21,3,0,0,0,6,16,352,0,0,0,0,0,3,0,0,0,0,0,3,11,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,0,0,15,4,0,9,7,5,0,0,0,0,0,0,0,27,10,9,7,8,4,0,0,0,0,0,0,3,44,9,0,0,7,9,0,0,0,0,0,0,0,30,5,0,8,10,3,4,0,0,0,0,0,0,33,3,0,9,3,3,3,0,0,0,0,0,5,28,6,0,9,3,3,4,0,0,0,0,0,3,26,0,0,3,7,7,10,4,0,0,0,0,0,35,12,3
