SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
308051535,23,0,18,0,0,51,8,0,10,0,0,24,18,3,16,0,7,43,16,6,25,3,3,52,5,0,12,0,0,17,0,0,7,0,0,14,0,0,7,0,3,9,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,8,86,9,102,7,16,214,22,0,8,4,4,42,3,4,0,0,0,12,6,0,11,0,0,21,9,0,13,3,3,31,7,0,5,0,0,13,5,3,11,0,0,23,17,0,15,0,3,43,26,4,52,0,3,84,9,7,36,4,3,65,3,0,3,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,21,126,30,178,11,23,365,22,3,7,0,0,38,0,0
308051536,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,13,0,17,0,4,35,19,3,20,0,6,42,9,6,33,4,0,52,3,0,17,0,0,23,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,45,10,95,4,13,167,9,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,6,0,0,4,0,0,7,4,3,5,0,0,10,18,4,31,0,4,56,31,7,39,3,5,88,13,3,14,0,0,27,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,76,21,107,11,18,226,3,0,3,0,0,7,0,0
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051538,3,0,9,0,0,16,0,0,0,0,0,3,13,3,12,0,3,29,24,7,33,0,3,61,11,4,16,0,4,28,10,4,21,0,0,37,4,3,6,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,61,18,93,4,15,192,4,0,12,0,0,19,0,0,5,0,0,5,5,3,0,0,0,11,3,0,3,0,0,9,3,0,3,0,0,5,14,0,8,0,0,21,7,3,26,3,0,36,35,9,42,4,3,96,13,6,29,3,3,50,10,0,5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,5,0,0,23,104,23,148,11,10,298,0,0,4,0,0,5,0,0
308051539,10,0,8,0,0,11,5,0,5,0,0,18,21,0,10,0,4,38,35,3,41,0,3,83,14,0,18,4,0,36,11,3,18,0,3,33,0,0,8,0,0,15,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,9,103,10,15,245,6,0,9,0,0,16,0,0,3,0,0,3,11,3,5,0,5,27,6,0,3,0,0,14,9,0,7,0,0,15,8,3,16,3,0,30,34,3,33,3,4,64,24,9,47,3,8,90,6,0,13,0,0,24,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,11,112,15,148,6,18,298,0,0,0,0,0,0,8,0
309011224,12,0,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,3,7,0,3,0,0,12,10,0,3,0,0,14,24,0,5,0,4,30,19,0,13,3,9,40,28,0,12,3,10,64,18,3,11,3,4,43,8,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,8,6,0,0,0,0,8,135,12,59,16,29,240,8,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,3,0,0,0,0,5,10,0,0,0,0,8,31,0,3,0,4,36,26,0,20,3,8,55,35,3,21,4,3,65,13,0,13,3,5,35,13,0,8,3,0,20,0,0,7,3,0,9,0,0,0,0,0,3,3,0,3,0,0,12,3,0,0,0,0,3,146,12,82,19,18,273,5,0,0,0,0,10,0,0
309011225,9,0,3,0,0,15,0,0,0,0,0,0,11,0,3,0,0,15,16,0,5,0,0,23,14,0,7,0,0,23,53,0,23,0,3,78,95,3,36,3,7,143,28,0,12,6,6,50,3,0,10,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,238,11,101,7,19,374,7,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,8,0,0,0,0,15,4,0,0,0,0,3,20,0,8,0,0,28,72,0,33,3,3,111,117,4,50,9,9,177,28,0,16,0,3,51,9,0,5,0,0,15,3,0,3,3,0,10,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,10,301,3,121,18,13,454,4,0,6,0,0,11,0,0
309011226,7,0,5,0,0,12,3,0,0,0,0,3,8,0,3,0,0,13,13,0,5,0,0,16,19,3,8,0,0,34,58,4,45,0,4,113,73,8,69,13,20,187,39,5,45,3,9,105,4,3,8,6,0,19,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,226,21,196,27,40,517,12,0,7,0,0,17,0,0,0,0,0,0,8,0,0,0,0,7,7,0,3,0,0,8,3,0,0,0,0,8,11,0,5,0,0,15,60,3,23,3,3,96,116,11,110,15,20,271,32,15,75,6,7,131,14,9,16,3,0,38,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,274,41,240,25,35,620,3,0,0,0,0,5,0,0
309011227,13,0,9,0,3,29,0,0,0,0,0,0,3,0,0,0,0,9,23,0,3,0,0,31,43,0,15,0,3,64,143,0,24,0,0,173,176,0,22,3,4,205,50,0,14,3,0,70,7,3,0,3,4,13,3,0,4,0,3,13,0,3,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,3,7,0,4,0,0,11,13,0,5,0,0,15,487,15,112,12,19,638,17,0,8,0,4,28,0,0,0,0,0,0,4,0,0,0,0,8,11,0,0,0,0,11,7,0,0,0,0,5,36,3,9,0,0,50,245,3,54,0,4,310,229,0,53,6,11,299,35,0,9,0,10,56,11,0,6,0,0,22,4,3,15,4,0,23,8,3,7,0,0,15,5,0,0,0,0,9,3,0,6,3,0,14,20,0,3,0,3,23,634,15,174,13,31,869,12,0,3,0,0,23,0,0
309011228,0,0,4,0,0,8,0,0,0,0,0,0,7,0,0,0,0,13,12,0,0,0,0,16,28,0,11,3,0,44,102,3,28,3,3,131,64,4,47,3,5,129,41,10,37,7,7,94,7,4,12,3,7,30,4,0,3,0,3,11,0,0,3,0,0,7,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,11,280,20,145,22,32,496,18,0,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,4,0,0,0,0,4,25,0,4,0,0,33,105,0,41,6,4,153,59,8,52,10,7,135,38,10,39,6,3,90,28,3,19,3,5,52,9,6,12,0,0,28,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,5,5,0,3,0,0,9,291,26,175,27,28,544,7,0,3,0,0,16,0,0
309011229,9,0,0,0,0,13,3,0,0,0,0,3,11,0,0,0,0,11,13,0,8,0,0,25,26,0,11,0,3,37,58,0,23,0,3,80,79,0,23,0,4,117,21,3,17,0,0,42,0,0,0,0,0,3,0,0,3,0,0,3,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,11,228,4,95,7,20,353,3,0,3,0,0,3,0,0,0,0,0,3,10,0,0,0,0,11,3,0,0,0,0,4,4,0,0,0,0,4,15,0,4,0,0,20,64,0,27,0,8,99,75,0,25,3,4,113,23,3,13,3,3,42,12,0,10,0,0,21,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,5,228,7,87,12,14,340,6,0,0,0,0,6,0,0
309021230,5,0,0,0,3,7,3,0,0,0,0,3,13,0,0,0,0,19,22,0,3,0,3,33,24,0,6,3,0,33,54,3,16,0,5,82,55,3,14,0,3,76,9,0,5,0,0,20,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,12,206,5,49,7,14,288,4,0,4,0,0,12,0,0,0,0,0,0,11,0,0,0,0,15,7,0,3,0,0,16,11,0,0,0,0,7,48,0,12,0,0,60,78,0,17,0,4,100,48,3,23,0,3,76,14,0,8,0,0,25,11,0,4,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,5,241,0,74,0,13,330,3,0,3,0,0,8,0,0
309021231,10,0,3,0,0,15,6,0,0,0,0,6,13,0,0,0,0,11,20,0,13,0,0,29,37,0,8,0,3,53,89,10,43,8,7,152,67,4,55,3,6,132,33,0,26,3,8,70,3,3,10,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,273,16,158,11,32,497,10,0,0,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,4,0,0,0,0,9,7,0,0,0,0,8,32,0,11,0,3,39,109,3,43,4,3,169,136,6,84,7,11,247,40,8,28,6,7,84,5,0,3,0,0,15,3,3,6,0,0,10,0,0,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,8,0,5,0,0,13,357,23,188,23,29,631,3,3,3,0,0,10,0,0
309021232,0,0,0,0,0,4,3,0,0,0,0,3,17,0,6,0,7,27,12,0,11,0,3,28,13,3,3,0,0,15,28,6,32,6,10,78,26,8,67,8,10,118,7,4,21,0,3,39,3,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,10,117,29,146,24,23,338,12,0,0,0,0,9,0,0,0,0,0,0,12,0,3,0,0,18,9,0,4,0,4,13,3,0,0,0,0,8,14,0,0,0,0,16,23,7,22,5,7,54,38,7,67,3,12,128,3,6,27,3,3,47,3,3,6,0,0,13,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,118,23,140,19,28,321,5,0,0,0,0,4,0,0
309021233,6,0,3,0,0,14,0,0,0,0,0,0,6,3,0,0,0,7,3,0,5,0,3,14,12,0,5,0,3,22,35,5,32,4,11,85,48,18,78,16,16,179,17,9,46,4,9,76,0,0,5,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,6,131,37,176,28,48,420,6,0,10,0,0,13,0,0,0,0,0,0,3,0,3,0,0,5,3,0,5,0,0,4,0,0,0,0,3,3,0,0,5,0,4,12,34,4,41,0,9,84,38,7,115,15,12,193,15,20,39,5,8,88,3,6,10,3,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,8,106,35,222,29,43,438,3,0,7,0,0,10,0,0
309021234,14,0,7,0,0,17,11,0,0,0,0,9,36,4,7,0,0,43,63,0,17,0,3,87,54,0,29,3,10,96,88,4,45,4,15,149,90,15,67,3,7,188,25,5,41,6,5,82,6,3,11,0,0,18,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,3,3,0,18,393,34,225,20,45,718,15,0,3,0,0,19,0,0,0,0,0,3,20,0,0,0,0,22,11,0,3,0,0,13,7,0,3,0,0,14,61,0,13,0,12,83,129,0,56,0,8,199,116,15,111,13,17,275,31,9,55,6,0,98,11,9,16,3,0,36,0,0,3,3,0,8,4,0,0,0,0,8,0,0,4,0,0,3,0,0,0,0,0,0,10,0,3,0,0,9,415,35,278,30,38,797,11,0,3,0,3,22,0,0
309031235,0,3,0,0,0,7,0,0,0,0,0,0,11,0,4,0,0,17,7,0,0,0,0,11,8,0,3,0,3,13,26,0,44,3,7,86,119,20,124,8,25,296,44,10,61,4,11,133,7,0,13,3,0,22,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,8,235,36,251,22,49,591,4,0,0,3,0,14,0,0,0,0,0,0,9,0,3,0,0,11,15,0,4,0,0,20,0,0,6,0,0,6,5,0,0,3,0,7,31,5,24,3,6,72,124,19,139,12,18,302,23,6,39,6,6,76,7,3,12,3,0,34,0,3,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,3,16,222,37,232,36,35,564,3,0,3,0,0,8,3,0
309031236,4,0,0,0,0,4,7,0,0,0,0,7,13,0,5,0,0,16,19,0,3,0,0,21,39,0,10,3,3,49,88,4,57,3,6,158,73,0,30,5,9,112,15,0,10,3,0,26,0,0,3,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,9,261,11,116,10,18,412,6,0,3,0,0,6,0,0,0,0,0,0,8,0,0,0,0,11,3,0,0,0,0,7,7,0,0,0,0,4,20,0,7,0,0,25,128,3,63,0,8,201,87,8,42,6,3,144,25,0,11,0,3,43,4,0,0,4,0,13,3,0,8,3,3,11,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,0,0,3,6,0,0,0,0,11,291,9,151,10,23,490,6,0,5,0,0,16,0,0
309031237,9,0,6,0,0,16,0,0,0,0,0,0,19,3,4,0,3,27,18,0,7,0,4,26,56,0,16,0,3,73,137,9,95,8,12,263,73,10,82,9,11,181,21,4,29,3,4,68,3,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,7,0,4,0,0,16,340,29,247,25,37,682,10,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,12,6,0,7,0,0,14,4,0,3,0,0,9,20,3,8,0,0,29,145,8,72,3,9,238,102,21,128,9,18,280,13,8,11,7,3,45,3,0,6,0,0,9,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,5,0,3,0,0,6,318,40,243,17,37,656,10,0,0,0,0,8,3,0
309031238,7,0,5,0,0,14,8,0,0,0,0,8,45,0,9,0,0,60,59,0,21,4,7,89,112,0,34,0,5,154,249,5,139,3,20,415,119,11,64,5,16,212,40,0,26,0,7,70,14,0,0,0,0,25,6,0,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,17,0,6,0,0,29,685,27,313,14,60,1098,14,0,8,0,0,24,3,0,0,0,0,3,40,0,3,0,0,42,42,0,5,0,3,54,31,0,9,0,4,41,83,3,28,0,3,117,279,12,167,6,19,478,197,12,129,8,25,371,44,0,13,0,3,66,13,0,10,0,3,24,3,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,24,759,32,388,28,67,1269,17,0,3,0,0,18,0,0
309031239,8,0,6,0,0,12,0,0,0,0,0,0,9,0,0,0,0,9,23,0,3,0,0,27,21,0,8,4,0,36,40,0,18,0,3,69,46,0,32,6,7,87,33,4,35,3,12,84,16,6,17,4,3,48,7,0,5,0,0,17,3,0,7,0,0,13,3,0,3,0,0,7,3,0,3,0,0,6,0,0,9,3,0,10,9,3,0,0,0,15,236,15,146,17,29,438,8,0,3,0,0,12,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,7,17,0,3,0,0,15,67,0,13,0,12,90,63,4,50,0,7,130,49,7,33,8,5,110,34,3,14,3,6,59,15,0,11,8,3,44,6,0,5,0,3,21,3,0,3,0,0,10,5,3,19,0,5,29,6,0,3,0,3,12,289,25,164,34,47,557,12,0,3,0,4,21,0,0
309031240,3,0,0,0,0,7,0,0,0,0,0,0,10,0,0,0,0,10,15,0,6,0,0,21,17,0,5,0,5,33,54,0,31,3,3,87,67,3,32,3,8,114,51,3,27,0,3,85,21,3,14,3,3,47,5,0,13,0,0,23,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,256,13,137,13,29,452,6,0,4,0,0,10,0,0,0,0,0,0,3,0,0,0,0,3,5,0,0,0,0,5,0,0,0,0,0,3,13,0,8,0,0,18,81,7,36,0,7,122,78,6,60,3,8,152,44,8,20,3,8,83,9,3,15,0,6,39,12,0,14,0,3,27,5,0,6,0,0,11,0,0,0,0,0,4,0,0,0,0,4,5,3,0,0,0,0,4,269,20,160,15,36,505,9,0,3,0,3,11,0,0
309041241,10,0,13,0,0,20,0,0,0,0,0,0,12,0,3,0,0,10,9,0,0,0,0,8,4,0,6,0,0,9,9,0,7,0,0,18,8,3,10,0,0,22,4,0,4,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,4,47,0,5,107,13,0,3,0,0,20,0,0,0,0,0,0,3,0,4,0,0,8,0,0,0,0,0,6,5,0,6,0,0,6,6,0,3,0,0,8,13,0,10,0,0,25,15,3,18,0,0,34,6,0,3,0,0,11,3,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,64,3,51,0,4,126,8,0,6,0,3,17,0,0
309041242,16,0,12,3,5,36,0,0,0,0,0,3,13,0,13,0,3,31,28,3,26,3,3,67,26,0,17,0,3,45,32,7,33,0,3,70,31,6,51,3,7,98,11,3,23,0,0,38,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,13,165,24,182,11,21,401,30,3,18,0,3,49,0,3,0,0,0,3,3,0,0,0,0,8,4,0,0,0,0,10,4,0,9,0,0,13,12,8,16,0,3,39,29,3,42,8,3,89,54,15,63,10,6,147,16,0,32,5,4,56,4,0,7,0,0,10,3,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,5,5,0,3,0,0,15,178,33,199,26,23,456,20,0,9,3,0,29,0,0
309051243,7,0,11,0,3,23,0,0,0,0,0,0,4,0,0,0,0,5,4,0,3,0,0,12,3,0,6,0,0,3,3,0,3,0,0,9,11,3,4,0,0,17,3,0,6,3,0,19,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,10,47,4,50,3,11,111,7,0,5,0,5,19,0,0,0,0,0,0,3,0,7,0,0,10,3,0,0,0,0,3,4,0,0,0,0,6,6,0,3,0,3,5,3,0,4,0,0,12,15,5,8,0,3,29,6,0,23,3,0,29,8,0,4,0,3,18,0,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6,3,0,6,0,0,11,57,4,67,4,17,165,8,0,3,0,0,13,0,0
309051244,15,0,12,0,6,32,7,0,0,0,0,3,11,0,4,0,0,17,9,3,11,0,3,18,9,0,12,0,4,26,58,6,48,5,3,120,80,33,174,12,26,322,17,19,93,8,6,142,6,3,7,0,0,16,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,4,0,0,10,208,69,367,31,44,724,6,0,8,0,3,20,0,0,0,0,0,0,9,0,3,0,0,15,10,0,3,0,0,10,4,3,0,0,3,9,8,3,3,0,3,10,31,0,46,5,7,88,127,30,173,16,20,372,33,15,93,15,17,176,7,7,18,0,0,28,3,4,5,0,4,17,0,3,0,0,0,4,0,0,0,0,0,0,3,0,4,0,0,11,7,0,9,0,0,16,239,64,375,44,57,779,7,0,6,0,0,15,0,0
