SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
117011322,64,68,40,20,17,14,4,247,0,0,0,0,0,0,0,0,10,4,4,11,7,7,7,47,0,0,0,0,3,14,18,21,68,51,36,3,24,9,4,245,0,0,0,5,15,23,17,11,33,4,7,0,0,0,0,111,0,0,0,0,3,0,3,0,4,0,3,3,0,0,0,18,0,0,0,0,0,0,0,0,0,4,6,0,4,0,3,25,59,23,12,8,72,20,176,45,73,16,7,11,5,6,32,556,0,0,0,0,0,0,0,0,0,3,0,0,0,0,144,150,64,19,14,16,99,62,230,108,329,233,268,199,275,187,201,2302,0,0,0,0,0,0,0,3,32,67,112,119,176,149,54,711,0,0,0,0,3,0,13,16,19,12,13,11,8,7,3,99,0,0,0,0,0,0,0,9,88,123,96,89,97,101,28,636,0,0,0,0,0,0,0,0,11,19,17,12,36,26,7,136
117011323,24,20,16,10,12,7,0,90,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,18,0,0,0,0,0,7,9,9,27,23,7,6,7,7,6,94,0,0,0,0,4,7,3,9,8,6,5,0,0,0,0,45,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,28,6,3,5,47,16,85,23,43,11,4,0,0,0,9,281,0,0,0,0,0,0,6,0,3,0,0,0,0,0,50,60,28,3,4,5,52,26,111,46,141,98,92,61,65,38,76,854,0,0,0,0,0,0,0,0,10,38,42,47,69,90,24,323,0,0,0,0,0,0,4,4,13,12,4,8,7,6,4,60,0,0,0,0,0,0,0,0,38,52,54,53,62,67,25,348,0,0,0,0,0,0,0,0,0,3,12,3,6,13,0,46
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,60,75,61,41,40,31,4,331,0,0,0,0,0,0,0,0,8,5,10,4,8,9,0,54,0,0,0,0,4,12,13,22,57,50,39,12,29,19,13,257,0,0,3,3,0,9,10,18,19,11,8,4,3,7,0,101,0,0,0,0,0,0,0,0,6,0,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,18,49,20,3,7,82,20,176,53,75,15,6,3,5,3,16,547,0,0,0,0,0,0,3,0,3,0,0,0,0,0,165,171,46,22,8,10,91,41,216,118,305,259,327,271,348,275,209,2565,0,0,0,0,0,0,0,0,17,21,62,69,132,212,28,552,0,0,0,0,0,0,5,3,16,21,15,17,23,13,10,123,0,0,0,0,4,0,0,4,52,80,87,120,155,158,23,687,0,0,0,0,0,0,0,0,6,7,16,17,37,39,9,135
117021327,43,57,65,49,43,38,3,297,0,0,0,0,0,0,0,0,0,9,7,8,3,14,4,51,0,0,0,0,0,0,8,8,42,28,41,15,27,20,3,191,0,0,0,0,6,12,8,6,24,11,10,6,6,6,7,103,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,3,6,18,14,4,4,4,26,7,64,24,62,14,17,7,6,5,11,267,0,0,0,0,0,0,0,0,6,0,0,0,0,0,144,151,15,4,3,3,35,24,90,60,232,186,302,224,340,360,184,2059,3,0,0,0,0,0,0,0,6,14,32,34,100,275,37,510,0,0,0,0,0,0,0,0,10,12,14,5,15,13,3,66,0,0,0,0,0,0,0,5,15,30,59,92,133,204,18,564,0,0,0,0,0,0,0,0,5,0,5,12,26,45,4,103
117021328,16,28,14,14,16,10,0,105,0,0,0,0,0,0,0,0,3,3,3,3,4,4,3,21,0,0,0,0,3,0,5,9,10,15,12,6,8,4,0,73,0,0,0,0,0,0,3,5,4,5,0,5,3,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,8,3,0,0,14,3,44,13,17,8,0,0,0,0,5,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,59,8,3,0,4,26,6,55,36,65,87,87,88,129,127,77,807,0,0,0,0,0,0,0,0,3,8,23,22,46,64,13,182,0,0,0,0,0,0,0,0,5,4,7,3,4,3,0,27,0,0,0,0,0,0,0,3,9,27,45,40,66,54,10,247,0,0,0,0,0,0,0,0,3,3,0,13,13,20,5,52
117031329,17,28,36,30,23,62,0,208,0,0,0,0,0,0,0,0,10,0,3,5,5,8,0,34,0,0,0,0,0,0,3,3,18,16,24,6,27,33,8,139,0,0,3,0,5,5,3,6,11,4,10,0,3,10,0,68,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,3,3,3,3,4,0,17,15,0,0,0,3,4,7,11,21,6,10,3,12,16,5,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,133,16,0,3,0,11,17,23,42,127,110,195,151,248,529,147,1611,0,0,0,0,0,0,0,0,0,3,3,5,16,61,4,95,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,6,7,6,11,17,40,9,94,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,21
117031330,30,60,67,62,63,49,3,344,0,0,0,0,0,0,0,0,3,4,3,11,17,15,0,65,0,0,0,0,0,3,3,7,27,32,36,7,32,27,5,186,0,3,0,3,0,4,0,10,10,5,5,0,8,3,0,46,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,14,0,0,0,0,0,0,0,0,0,0,4,0,3,6,3,21,16,0,3,3,16,8,33,6,21,12,5,4,7,0,3,131,0,0,0,0,0,0,0,0,0,0,0,4,0,0,189,190,18,4,3,8,25,18,43,32,135,182,323,364,573,555,219,2494,0,0,0,0,0,0,0,0,8,5,26,37,73,159,16,323,0,0,0,0,0,0,0,0,8,7,3,4,5,8,0,27,0,0,0,0,0,0,0,0,5,17,49,60,80,129,11,352,0,0,0,0,0,0,0,0,0,3,11,8,28,49,0,105
117031331,57,71,46,51,45,66,6,354,0,0,0,0,0,0,0,0,0,8,11,8,14,13,4,49,0,0,0,0,0,5,5,7,34,38,33,17,43,41,5,225,0,0,5,3,4,10,7,10,21,14,15,6,9,10,3,113,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,17,46,9,3,0,22,5,53,18,52,23,26,12,12,13,13,316,0,0,0,0,0,0,0,0,0,0,3,0,0,0,164,166,51,13,7,9,30,21,78,57,210,224,287,258,393,552,201,2389,0,0,0,0,0,0,0,0,0,10,19,18,44,168,21,276,0,0,0,0,0,0,0,0,3,4,0,9,7,7,3,40,0,0,0,0,0,0,0,0,11,13,34,30,64,127,11,291,0,0,0,0,0,0,0,0,0,3,9,7,22,33,7,81
117031332,45,80,64,64,53,67,6,384,0,0,0,0,0,0,0,0,9,9,9,12,12,19,3,76,0,0,0,0,0,0,14,11,34,42,59,19,39,29,9,252,0,3,7,0,0,11,4,12,14,9,11,4,5,3,3,88,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,4,3,5,23,23,3,4,0,18,8,29,12,38,14,21,4,3,3,3,193,0,0,0,0,0,0,0,4,0,0,6,0,0,0,194,203,25,7,15,0,28,23,64,58,205,240,372,314,456,532,242,2570,0,0,0,0,0,0,0,0,4,13,22,29,75,226,19,397,0,0,0,0,0,3,3,3,5,7,3,5,6,14,3,52,0,0,0,0,0,0,0,0,10,40,50,62,83,140,13,401,0,0,0,0,0,0,0,0,0,3,7,9,22,49,4,96
117031333,50,74,39,46,46,100,3,373,0,0,0,0,0,0,0,0,8,7,7,3,5,16,0,42,0,0,0,0,0,4,9,5,47,36,49,19,49,52,6,284,3,0,0,3,5,8,4,7,14,12,6,5,5,22,5,113,0,0,0,0,0,0,0,3,0,0,0,0,8,0,4,13,0,0,0,0,0,0,0,0,4,3,3,3,10,8,0,26,13,3,8,0,19,9,29,11,35,22,21,10,15,44,4,242,0,0,0,0,0,0,0,0,3,0,0,0,0,0,246,249,17,5,9,3,25,17,57,45,216,226,318,253,448,778,282,2708,0,0,0,0,0,0,0,0,3,5,9,12,16,53,3,96,0,0,0,0,0,0,0,0,3,3,0,0,4,8,0,22,0,0,0,0,0,0,0,0,3,4,11,17,17,57,5,120,0,0,0,0,0,0,0,0,0,8,0,0,11,24,0,51
117031334,55,69,38,31,31,64,9,317,0,0,0,0,0,0,5,0,3,9,12,10,7,21,0,61,3,0,0,0,4,0,12,17,49,51,63,6,57,51,5,319,3,4,5,3,10,8,12,6,10,10,7,10,9,10,6,113,0,0,0,0,0,0,0,0,0,4,4,3,0,3,0,23,0,0,0,0,0,0,0,0,0,3,5,6,3,4,0,23,60,8,6,4,21,10,49,15,62,32,17,13,21,18,8,322,0,0,0,0,0,0,3,0,0,0,0,0,0,0,199,203,67,13,17,9,33,32,91,63,261,267,290,216,361,598,233,2533,0,0,0,0,0,0,0,0,10,17,25,19,50,110,18,248,0,0,0,0,0,0,0,0,14,4,3,8,3,7,0,42,0,0,0,0,0,0,0,0,15,22,43,26,34,76,3,224,0,0,0,0,0,0,0,0,0,3,3,5,7,27,0,55
117031335,61,62,77,48,47,54,4,364,0,0,0,0,0,0,0,3,7,7,5,9,13,6,0,51,0,0,0,0,0,0,10,22,48,41,42,18,29,35,3,258,0,4,9,11,7,13,12,9,16,9,3,0,3,3,0,99,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,12,85,8,12,7,56,10,58,21,30,14,8,3,10,6,10,337,0,0,0,0,0,0,3,0,3,0,0,0,0,0,210,215,92,13,18,16,71,35,105,82,219,226,296,286,413,466,248,2578,0,0,0,0,0,0,0,0,0,4,12,12,35,85,9,163,0,0,0,0,0,0,0,0,6,3,4,0,6,4,3,30,0,0,0,0,0,0,0,0,15,14,34,26,37,80,3,209,0,0,0,0,0,0,0,0,0,0,0,8,15,25,4,47
117031336,27,56,48,42,38,74,0,287,0,0,0,0,0,0,0,0,5,6,10,3,7,15,3,45,0,0,0,0,0,4,0,10,26,22,33,13,52,32,3,203,0,0,0,4,0,13,5,11,12,10,3,3,5,4,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,11,0,25,15,3,5,0,16,11,42,10,21,3,3,0,8,5,7,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,168,18,5,5,4,22,34,65,47,160,167,265,234,417,657,185,2286,0,0,0,0,0,0,0,0,0,3,9,6,30,75,7,132,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,23,0,0,0,0,0,0,0,0,6,8,12,14,13,59,4,126,0,0,0,0,0,0,0,0,0,0,5,3,12,22,0,42
117031337,74,82,37,40,40,73,3,368,0,0,0,0,0,0,0,3,11,6,6,5,7,15,3,62,0,0,0,0,6,5,21,28,57,65,66,15,87,66,10,425,0,6,11,14,12,15,29,8,41,22,6,9,5,23,4,196,4,0,0,0,0,0,3,0,3,3,0,0,0,5,4,32,0,0,0,0,0,0,0,0,8,6,4,8,8,6,3,39,88,16,7,4,27,3,44,21,51,37,44,11,21,43,14,419,0,0,0,0,3,0,0,0,0,0,0,0,0,0,200,213,93,23,21,20,60,43,179,152,411,328,346,217,354,562,253,3071,0,0,0,0,0,0,0,0,9,18,25,18,25,83,15,202,0,0,0,0,3,0,4,7,10,8,5,6,5,6,3,68,0,0,0,0,0,0,0,0,10,17,10,17,12,51,8,125,0,0,0,0,0,0,0,0,3,0,5,6,7,16,3,38
117031338,79,104,77,76,53,63,3,469,0,0,0,0,0,0,0,4,10,5,11,11,9,15,4,59,0,0,0,0,3,14,16,31,79,63,70,29,47,30,5,392,0,4,11,14,11,19,27,14,29,17,13,9,4,0,3,169,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,19,0,0,0,0,0,0,0,0,6,3,8,0,3,8,4,35,186,24,10,6,76,18,119,35,69,21,21,12,10,6,20,647,0,0,0,0,0,0,0,0,3,0,0,0,0,0,291,297,194,36,27,21,95,60,168,112,357,352,583,530,719,622,363,4249,0,0,0,0,0,0,0,3,6,35,52,60,111,162,18,448,0,0,0,0,0,0,3,3,10,11,6,5,9,9,3,58,0,0,0,0,0,0,3,3,27,53,73,89,74,103,10,437,0,0,0,0,0,0,0,0,8,3,13,19,37,47,4,131
118011339,18,48,47,40,43,55,0,254,0,0,0,0,0,0,0,0,0,0,5,7,7,20,3,46,0,0,0,0,0,7,3,9,26,20,29,18,14,29,3,156,0,0,0,0,7,3,9,16,20,14,17,7,9,5,3,107,0,0,0,0,0,3,0,0,3,3,0,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,4,3,4,3,0,19,15,3,5,3,26,9,46,26,56,26,22,13,8,18,20,308,0,0,0,0,0,0,4,0,0,0,0,0,0,0,151,154,19,10,11,3,35,24,72,53,180,176,260,198,298,430,200,1961,0,0,0,0,0,3,0,3,5,14,27,33,81,246,40,451,0,0,0,0,0,0,0,3,9,6,9,3,4,15,8,63,0,0,0,0,0,0,4,3,19,36,53,54,87,261,38,551,0,0,0,0,0,0,0,0,0,3,10,5,19,62,11,112
118011340,32,55,71,33,26,66,6,295,0,0,0,0,0,0,0,4,3,5,5,8,16,14,3,55,0,0,0,0,0,3,3,12,25,29,38,15,20,38,3,171,0,4,0,0,5,5,7,10,27,8,7,4,7,3,4,102,0,0,0,0,0,0,0,3,3,7,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,3,4,8,0,23,13,4,5,0,13,6,56,23,56,20,17,9,10,16,8,248,0,0,0,0,0,0,0,0,0,0,0,0,0,5,172,175,19,7,5,0,18,16,73,62,193,189,259,214,330,555,220,2161,0,0,0,0,0,0,0,0,8,16,26,33,88,229,32,431,0,0,0,0,0,3,4,0,11,8,18,12,13,12,6,76,0,0,0,0,0,0,4,3,28,35,65,83,103,296,38,657,0,0,0,0,0,0,0,0,0,3,3,9,23,45,0,86
118011341,29,40,32,24,29,39,3,214,0,0,0,0,0,0,0,0,3,8,3,3,3,4,0,27,0,0,0,0,0,0,4,0,28,18,31,16,19,22,0,141,0,3,0,0,5,5,8,15,17,11,12,5,3,5,4,92,0,0,0,0,0,0,0,3,0,3,0,0,4,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,19,9,0,4,26,11,46,23,53,41,14,11,16,16,6,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,118,19,10,3,5,30,20,62,63,180,174,184,175,240,333,134,1627,0,0,0,0,0,0,0,0,11,12,18,27,61,237,18,386,0,0,0,0,0,3,0,3,8,4,4,3,9,9,3,57,0,0,0,0,0,0,5,3,15,37,27,46,66,253,28,478,0,0,0,0,0,0,0,0,3,4,4,12,13,53,6,96
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,24,36,31,33,48,162,4,345,0,0,0,0,0,0,0,0,0,6,7,7,7,8,7,44,0,0,0,0,0,0,4,9,22,22,32,12,48,116,7,278,0,4,0,0,4,8,3,8,23,28,22,12,34,75,8,239,0,0,0,0,3,0,0,0,3,0,0,3,6,8,3,23,0,0,0,0,0,0,0,0,4,3,3,3,6,14,0,40,23,8,4,0,25,8,38,31,85,48,42,39,73,168,23,614,0,0,0,0,0,0,0,4,5,3,0,0,0,8,196,216,28,15,9,0,33,20,55,59,206,183,239,237,483,1076,287,2926,0,0,0,0,0,0,0,0,7,10,23,38,64,306,48,497,0,0,0,0,0,0,0,9,3,9,11,15,7,31,8,89,0,0,0,0,0,0,0,3,20,16,44,76,84,333,61,638,0,0,0,0,0,0,0,0,0,3,8,12,16,67,3,106
118011344,9,30,25,17,19,42,0,148,0,0,0,0,0,0,0,0,4,3,4,4,3,8,3,29,0,0,0,0,0,0,0,6,12,7,18,12,7,23,3,95,0,0,0,4,6,3,3,6,18,8,6,3,10,13,6,88,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,6,5,5,0,0,15,0,30,11,41,30,26,14,16,17,10,223,0,0,0,0,0,0,0,0,0,0,3,0,0,0,55,61,5,9,0,6,22,8,36,31,105,111,138,100,144,213,88,1011,0,0,0,0,0,0,0,0,3,5,20,24,47,167,42,313,0,0,0,0,0,0,0,3,10,13,4,3,4,20,7,73,0,0,0,0,0,3,0,0,25,38,49,44,70,229,66,517,0,0,0,0,0,0,0,0,0,0,0,5,9,26,4,52
118011345,19,22,39,22,32,84,0,218,0,0,0,0,0,0,0,0,3,3,8,7,5,11,0,36,0,0,0,0,0,0,9,3,19,13,25,10,34,46,3,163,0,0,0,0,3,3,4,10,20,0,11,8,10,15,0,93,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,16,0,0,0,0,0,0,0,0,0,0,0,4,0,7,4,16,11,3,0,0,11,4,22,18,37,28,25,9,18,34,6,231,0,0,0,0,0,0,0,0,0,0,0,0,0,3,151,154,8,7,3,4,17,7,48,39,124,93,184,152,288,561,193,1728,0,0,0,0,0,0,0,0,3,7,19,19,35,244,20,350,0,0,0,0,0,0,0,0,0,3,3,9,6,12,3,35,0,0,0,0,0,0,0,0,11,10,20,27,45,218,25,354,0,0,0,0,0,0,0,0,0,3,3,3,13,59,0,76
118011346,5,14,17,10,10,69,0,133,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,16,0,0,0,0,0,0,0,5,7,9,16,10,22,67,3,129,0,0,0,0,4,3,0,3,9,13,11,12,8,30,3,99,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,4,0,3,5,0,12,24,5,0,3,10,3,10,17,45,21,23,21,23,73,14,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,65,24,4,4,3,17,7,24,29,88,72,96,96,132,380,87,1048,0,0,0,0,0,0,0,0,10,14,9,21,49,184,32,320,0,0,0,0,0,0,0,0,9,3,5,3,4,25,8,58,0,0,0,0,0,0,0,3,13,19,29,34,62,252,51,470,0,0,0,0,0,0,0,0,0,0,3,6,8,26,0,51
118011347,9,12,16,10,20,40,3,103,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,3,3,11,7,21,8,22,45,0,113,0,0,0,0,0,0,4,5,9,8,3,9,7,27,3,69,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,12,6,7,0,0,7,4,12,11,22,12,24,5,19,24,12,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,60,6,6,0,0,7,5,21,25,60,54,89,59,148,298,81,859,0,0,0,0,0,0,0,0,4,0,4,13,30,129,20,200,0,0,0,0,0,0,0,0,3,0,7,0,7,7,0,25,0,0,0,0,0,0,0,0,7,3,12,15,19,116,8,181,0,0,0,0,0,0,0,0,0,0,0,0,7,28,0,36
