SA2_MAINCODE_2016,C06_N_inc_R0_74,C06_N_inc_R75_99,C06_Ne_Ni_inc_R100_149,C06_Ne_Ni_inc_R150_199,C06_Ne_Ni_inc_R200_224,C06_Ne_Ni_inc_R225_274,C06_Ne_Ni_inc_R275_349,C06_Ne_Ni_inc_R350_449,C06_Ne_Ni_inc_R450_549,C06_Ne_Ni_inc_R550_649,C06_Ne_Ni_inc_R650m,C06_Ne_Ni_inc_R_NS,C06_N_inc_R_Tot,C06_1_149_R0_74,C06_1_149_R75_99,C06_1_149_R100_149,C06_1_149_R150_199,C06_1_149_R200_224,C06_1_149_R225_274,C06_1_149_R275_349,C06_1_149_R350_449,C06_1_149_R450_549,C06_1_149_R550_649,C06_1_149_R650m,C06_1_149_R_NS,C06_1_149_R_Tot,C06_150_299_R0_74,C06_150_299_R75_99,C06_150_299_R100_149,C06_150_299_R150_199,C06_150_299_R200_224,C06_150_299_R225_274,C06_150_299_R275_349,C06_150_299_R350_449,C06_150_299_R450_549,C06_150_299_R550_649,C06_150_299_R650m,C06_150_299_R_NS,C06_150_299_R_Tot,C06_300_399_R0_74,C06_300_399_R75_99,C06_300_399_R100_149,C06_300_399_R150_199,C06_300_399_R200_224,C06_300_399_R225_274,C06_300_399_R275_349,C06_300_399_R350_449,C06_300_399_R450_549,C06_300_399_R550_649,C06_300_399_R650m,C06_300_399_R_NS,C06_300_399_R_Tot,C06_400_499_R0_74,C06_400_499_R75_99,C06_400_499_R100_149,C06_400_499_R150_199,C06_400_499_R200_224,C06_400_499_R225_274,C06_400_499_R275_349,C06_400_499_R350_449,C06_400_499_R450_549,C06_400_499_R550_649,C06_400_499_R650m,C06_400_499_R_NS,C06_400_499_R_Tot,C06_500_649_R0_74,C06_500_649_R75_99,C06_500_649_R100_149,C06_500_649_R150_199,C06_500_649_R200_224,C06_500_649_R225_274,C06_500_649_R275_349,C06_500_649_R350_449,C06_500_649_R450_549,C06_500_649_R550_649,C06_500_649_R650m,C06_500_649_R_NS,C06_500_649_R_Tot,C06_650_799_R0_74,C06_650_799_R75_99,C06_650_799_R100_149,C06_650_799_R150_199,C06_650_799_R200_224,C06_650_799_R225_274,C06_650_799_R275_349,C06_650_799_R350_449,C06_650_799_R450_549,C06_650_799_R550_649,C06_650_799_R650m,C06_650_799_R_NS,C06_650_799_R_Tot,C06_800_999_R0_74,C06_800_999_R75_99,C06_800_999_R100_149,C06_800_999_R150_199,C06_800_999_R200_224,C06_800_999_R225_274,C06_800_999_R275_349,C06_800_999_R350_449,C06_800_999_R450_549,C06_800_999_R550_649,C06_800_999_R650m,C06_800_999_R_NS,C06_800_999_R_Tot,C06_1000_1249_R0_74,C06_1000_1249_R75_99,C06_1000_1249_R100_149,C06_1000_1249_R150_199,C06_1000_1249_R200_224,C06_1000_1249_R225_274,C06_1000_1249_R275_349,C06_1000_1249_R350_449,C06_1000_1249_R450_549,C06_1000_1249_R550_649,C06_1000_1249_R650m,C06_1000_1249_R_NS,C06_1000_1249_R_Tot,C06_1250_1499_R0_74,C06_1250_1499_R75_99,C06_1250_1499_R100_149,C06_1250_1499_R150_199,C06_1250_1499_R200_224,C06_1250_1499_R225_274,C06_1250_1499_R275_349,C06_1250_1499_R350_449,C06_1250_1499_R450_549,C06_1250_1499_R550_649,C06_1250_1499_R650m,C06_1250_1499_R_NS,C06_1250_1499_R_Tot,C06_1500_1999_R0_74,C06_1500_1999_R75_99,C06_1500_1999_R100_149,C06_1500_1999_R150_199,C06_1500_1999_R200_224,C06_1500_1999_R225_274,C06_1500_1999_R275_349,C06_1500_1999_R350_449,C06_1500_1999_R450_549,C06_1500_1999_R550_649,C06_1500_1999_R650m,C06_1500_1999_R_NS,C06_1500_1999_R_Tot,C06_2000_2499_R0_74,C06_2000_2499_R75_99,C06_2000_2499_R100_149,C06_2000_2499_R150_199,C06_2000_2499_R200_224,C06_2000_2499_R225_274,C06_2000_2499_R275_349,C06_2000_2499_R350_449,C06_2000_2499_R450_549,C06_2000_2499_R550_649,C06_2000_2499_R650m,C06_2000_2499_R_NS,C06_2000_2499_R_Tot,C06_2500_2999_R0_74,C06_2500_2999_R75_99,C06_2500_2999_R100_149,C06_2500_2999_R150_199,C06_2500_2999_R200_224,C06_2500_2999_R225_274,C06_2500_2999_R275_349,C06_2500_2999_R350_449,C06_2500_2999_R450_549,C06_2500_2999_R550_649,C06_2500_2999_R650m,C06_2500_2999_R_NS,C06_2500_2999_R_Tot,C06_3000_3999_R0_74,C06_3000_3999_R75_99,C06_3000_3999_R100_149,C06_3000_3999_R150_199,C06_3000_3999_R200_224,C06_3000_3999_R225_274,C06_3000_3999_R275_349,C06_3000_3999_R350_449,C06_3000_3999_R450_549,C06_3000_3999_R550_649,C06_3000_3999_R650m,C06_3000_3999_R_NS,C06_3000_3999_R_Tot,C06_4000m_R0_74,C06_4000m_R75_99,C06_4000m_R100_149,C06_4000m_R150_199,C06_4000m_R200_224,C06_4000m_R225_274,C06_4000m_R275_349,C06_4000m_R350_449,C06_4000m_R450_549,C06_4000m_R550_649,C06_4000m_R650m,C06_4000m_R_NS,C06_4000m_R_Tot,C06_PI_S_R0_74,C06_PI_S_R75_99,C06_PI_S_R100_149,C06_PI_S_R150_199,C06_PI_S_R200_224
308031206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,3,0,0,0,0,0,0,0,0,0,16,0,4,3,0,0,0,0,0,0,0,0,0,13,7,0,0,5,0,0,0,0,0,0,0,0,11,5,0,3,3,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0
308031207,0,0,3,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,0,0,0,0,0,0,0,4,10,0,9,12,0,0,0,0,0,0,0,0,26,8,4,27,18,5,0,0,0,0,0,0,0,63,3,0,8,15,3,0,0,0,0,0,0,0,32,11,9,11,30,3,4,5,4,0,0,0,3,76,0,0,3,16,3,0,3,0,0,0,0,0,27,0,0,7,11,4,0,0,0,3,0,0,0,37,3,0,6,14,10,3,0,3,0,0,0,4,46,0,0,3,14,3,6,0,0,0,0,0,0,28,0,0,0,6,4,6,3,0,0,0,0,0,27,0,0,0,0,0,3,5,0,0,0,0,0,11,0,0,0,0,3,0,3,0,5,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,9
308031208,0,0,3,3,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,5,16,3,20,0,0,0,0,0,0,0,0,0,45,3,5,25,19,0,0,0,0,0,0,0,3,57,4,0,15,15,0,3,0,0,0,0,0,0,32,10,5,30,45,10,8,3,0,0,0,0,0,106,3,0,28,35,10,5,0,0,0,0,0,4,80,4,0,21,34,12,7,3,0,0,0,0,3,86,3,4,21,34,15,12,7,0,0,0,0,4,97,3,0,12,25,9,11,5,0,0,0,0,3,59,5,0,4,23,11,15,6,0,0,0,0,0,64,0,0,3,10,0,10,3,3,0,0,0,0,28,0,0,0,4,0,6,4,0,0,0,0,0,14,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,4,11,7
308031209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,0,0,0,8,4,0,3,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
308031210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,7,5,14,3,0,3,0,0,0,0,0,0,36,6,12,14,9,4,0,0,0,0,0,0,0,45,0,0,15,10,0,0,0,0,0,0,0,0,23,5,3,39,35,6,3,0,0,0,0,3,7,102,8,3,8,21,4,6,0,0,0,0,0,0,52,8,3,11,20,0,0,0,0,0,0,0,0,40,7,0,9,29,7,6,3,0,0,0,0,0,70,0,0,3,14,8,10,0,0,0,0,0,0,36,0,0,0,11,6,13,3,0,0,0,0,0,38,0,0,0,0,6,5,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,5
308031211,0,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,9,20,0,22,3,0,3,0,0,0,0,0,0,48,10,16,38,15,3,0,0,0,0,0,0,3,80,0,7,9,3,0,0,0,0,0,0,0,0,26,5,8,38,28,4,4,0,0,0,0,0,0,90,4,3,24,26,3,0,0,0,0,0,0,3,53,3,3,8,24,3,3,0,0,0,0,0,0,52,8,0,20,42,8,3,0,0,0,0,0,0,83,0,0,3,14,0,4,0,0,0,0,0,0,26,3,0,0,8,6,3,0,0,0,0,0,0,29,0,0,0,0,7,9,0,0,0,0,0,0,18,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,14,22,3
308031212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,17,8,22,5,0,0,0,0,0,0,0,3,58,7,12,25,0,0,0,0,0,0,0,0,0,47,0,5,10,0,0,0,0,0,0,0,0,3,20,3,0,38,5,0,0,0,0,0,0,0,3,59,3,3,12,5,0,0,0,0,0,0,0,0,25,3,0,6,3,0,0,0,0,0,0,0,0,10,3,0,7,0,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
308031213,0,0,3,5,0,0,0,0,0,0,0,0,10,3,0,0,3,5,0,0,0,0,0,0,0,7,15,7,14,11,0,0,0,0,0,0,0,3,55,10,12,30,19,4,4,0,0,0,0,0,4,84,0,0,12,4,3,0,0,0,0,0,0,0,24,10,14,35,37,9,11,0,0,0,0,0,3,122,6,0,28,19,5,3,7,0,0,0,0,3,73,4,3,18,36,3,4,3,0,0,0,0,3,80,5,5,16,61,18,17,6,3,0,0,0,3,128,3,0,12,25,3,11,3,3,0,0,0,0,66,3,0,0,32,14,12,8,3,0,0,0,0,80,3,0,0,4,6,11,8,6,0,0,0,0,33,0,0,0,3,0,3,5,0,0,0,3,0,22,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6,17,21,12
308031214,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,6,9,0,0,0,0,0,0,0,0,14,16,4,25,10,3,0,0,0,0,0,0,0,62,25,4,31,16,3,4,0,0,0,0,0,0,88,4,3,15,3,0,0,0,0,0,0,0,0,27,14,3,52,44,10,0,0,0,0,0,0,0,124,3,5,34,34,4,3,0,0,0,0,0,3,78,3,0,17,26,6,0,3,0,0,0,0,0,60,3,0,22,30,8,3,3,0,0,0,0,0,81,0,0,3,18,8,4,0,0,0,0,0,0,41,3,0,4,25,10,8,0,0,0,0,0,0,54,3,0,0,3,0,7,0,0,0,0,0,0,14,0,0,3,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,18,27,3
308031215,0,0,3,3,0,4,0,0,0,0,0,3,13,0,4,4,6,0,0,0,0,0,0,0,0,11,15,4,18,24,4,0,0,0,0,0,0,0,64,15,8,32,25,4,0,0,0,0,0,0,3,83,3,3,14,6,0,0,3,0,0,0,0,3,28,7,13,39,44,9,4,3,0,0,0,0,3,120,7,0,4,35,9,8,4,0,0,0,0,0,70,4,10,17,34,12,9,4,0,0,0,0,0,79,0,0,24,54,18,15,8,0,0,0,0,4,110,0,0,5,16,12,10,6,0,0,0,0,3,51,3,0,8,26,9,15,5,0,0,0,0,0,58,0,0,3,7,8,3,3,0,0,0,0,0,30,0,0,0,6,0,3,0,0,0,0,0,0,13,0,0,0,0,0,3,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,14,21,9
308031216,4,0,0,0,0,0,0,0,0,0,0,4,13,7,0,3,0,0,0,0,0,0,0,0,0,9,26,12,23,3,3,0,0,0,0,0,0,4,69,28,11,28,16,0,3,0,0,0,0,3,3,88,12,3,8,6,0,0,0,0,0,0,0,0,36,15,9,26,34,6,4,0,0,0,0,0,0,93,4,0,21,26,3,4,0,0,0,0,0,0,60,3,3,14,29,8,6,0,0,0,0,0,0,57,9,0,13,39,5,9,0,0,0,0,0,0,79,3,0,4,26,3,3,3,0,0,0,0,3,49,8,0,3,17,7,3,3,0,0,0,0,0,41,0,0,7,4,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,5,3,0,0,0,0,14,4,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,17,4
308031217,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,3,3,0,0,0,0,0,0,0,0,9,16,10,15,10,0,0,0,0,0,0,0,3,53,6,14,33,11,3,0,0,0,0,0,0,0,62,3,0,6,9,0,0,0,0,0,0,0,0,18,4,7,40,37,3,0,0,0,0,0,0,0,93,4,4,15,18,0,0,0,0,0,0,0,4,47,4,0,21,27,0,0,0,0,0,0,0,3,54,5,0,27,21,6,0,0,0,0,0,0,5,58,0,0,4,13,3,0,0,0,0,0,0,0,26,0,0,5,7,0,0,0,5,0,0,3,0,21,0,0,3,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,20,6
308031218,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,3,0,0,0,0,0,0,0,0,16,3,0,5,3,0,0,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,0,0,0,6,5,0,7,3,0,3,0,0,0,0,0,0,21,3,0,3,3,0,0,0,0,0,0,0,0,7,8,0,3,3,0,0,0,0,0,0,0,0,11,3,0,5,3,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
308031219,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,0,0,0,0,0,0,0,0,0,15,9,0,4,0,0,0,0,0,0,0,0,0,17,6,0,3,4,0,0,0,0,0,0,0,0,14,8,6,12,6,0,0,0,0,0,0,0,0,30,7,0,0,0,0,0,0,0,0,0,0,3,14,10,0,0,3,0,3,0,0,0,0,0,4,22,11,3,6,6,0,6,3,0,0,0,0,0,37,3,0,0,7,0,0,0,0,0,0,0,0,12,3,0,3,3,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,3,3
308031220,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,4,6,0,3,4,0,0,0,0,0,0,0,0,20,4,0,3,0,0,0,0,0,0,0,0,0,8,5,0,0,0,4,0,0,0,0,0,0,0,11,9,0,5,0,0,0,0,0,0,0,0,0,17,5,0,4,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0
308031221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308031222,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,4,0,0,0,0,0,0,0,0,18,50,16,37,14,3,0,0,0,0,0,3,7,126,29,4,34,18,0,0,0,0,0,0,3,3,105,3,3,11,9,0,0,0,0,0,0,0,0,35,8,4,55,49,9,0,0,0,0,0,0,5,129,4,0,28,27,5,0,0,0,0,0,0,3,81,8,6,17,41,9,5,0,0,0,0,0,6,95,11,0,32,48,14,12,3,0,0,0,0,4,120,9,0,10,22,12,9,0,0,0,0,0,0,68,8,0,10,14,8,11,4,0,0,0,0,0,58,3,0,0,10,3,4,3,0,0,0,0,3,31,9,0,5,4,3,9,3,0,0,0,0,0,30,0,0,0,3,0,4,0,3,0,0,0,0,13,0,0,0,0,0,0,4,0,0,0,0,0,6,5,0,12,23,12
308031223,3,0,0,3,0,7,0,0,0,0,0,0,16,4,3,3,7,0,3,0,0,0,0,0,0,23,50,5,60,25,4,4,0,0,0,0,6,7,159,30,12,88,52,13,16,3,0,0,0,3,5,230,10,9,20,25,3,3,3,0,0,0,0,3,66,16,10,57,78,46,33,15,0,0,0,3,8,253,3,0,23,44,22,18,4,0,0,0,0,3,130,3,0,8,52,22,21,5,6,0,0,0,0,113,8,6,16,65,38,49,18,3,0,0,0,6,214,6,0,8,27,20,32,16,3,0,0,0,4,113,5,4,8,18,21,38,29,4,0,0,0,0,133,3,0,3,5,6,16,12,5,0,0,0,3,50,7,0,0,7,3,8,13,3,0,0,0,4,42,0,0,0,6,0,3,7,4,0,0,0,3,24,0,0,0,0,3,0,0,0,0,0,0,0,4,13,4,16,26,25
308041528,3,0,3,0,0,0,0,0,0,0,0,3,9,0,0,5,0,0,0,0,0,0,0,0,0,7,32,6,3,4,0,0,0,0,0,0,0,0,50,32,22,13,3,0,0,3,0,0,0,0,3,75,11,0,4,0,0,0,0,0,0,0,0,0,20,42,9,34,5,0,3,0,0,0,0,0,13,105,55,9,24,3,0,0,0,0,0,0,0,8,98,43,3,10,9,0,0,0,0,0,0,0,9,68,62,5,28,13,3,5,0,3,0,0,0,15,131,33,5,19,12,7,7,0,3,0,0,0,12,93,36,3,10,10,9,6,5,0,0,0,0,8,89,20,0,6,0,0,0,3,0,0,0,0,0,36,29,9,11,4,3,3,3,0,0,0,0,12,78,6,4,0,3,0,0,0,5,0,0,0,5,24,3,3,0,0,0,0,0,0,0,0,0,3,12,29,7,28,10,4
308041529,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,9,18,5,9,3,0,0,0,0,0,0,3,3,48,21,13,14,7,0,0,0,0,0,0,0,0,53,3,0,9,0,0,0,0,0,0,0,0,0,12,9,7,30,14,3,6,0,0,0,0,0,3,66,5,5,19,15,4,4,0,0,0,0,0,0,49,6,4,18,25,3,5,0,0,0,0,0,3,60,17,9,26,35,8,10,3,5,0,0,0,3,109,12,3,7,20,9,3,0,4,0,0,0,3,55,13,7,20,17,9,7,4,5,3,0,0,0,88,7,0,9,3,3,0,3,3,0,0,0,0,26,12,4,5,12,0,4,6,5,0,0,0,0,57,0,0,0,3,0,0,7,0,0,0,0,3,18,0,0,0,0,0,0,0,3,0,0,0,0,8,6,0,15,20,3
308051530,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,17,3,12,7,3,0,0,0,0,0,0,0,35,15,5,17,8,3,5,0,0,0,0,0,10,60,11,0,8,4,0,0,0,0,0,0,0,0,24,15,5,11,11,11,8,0,3,0,0,0,3,74,3,0,5,6,3,4,0,0,0,0,0,0,31,6,0,4,3,4,6,0,0,0,0,0,3,32,17,3,8,11,8,15,8,3,4,0,3,3,73,10,0,4,4,0,9,4,0,0,0,0,0,29,5,3,0,5,0,0,0,0,0,0,0,0,27,3,0,0,3,0,3,0,0,0,0,0,3,14,0,0,0,4,0,0,0,3,0,0,0,0,13,0,0,0,0,0,0,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,6,0,3
308051531,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,8,3,3,8,8,0,3,0,0,0,0,0,0,29,7,4,11,13,0,5,0,0,0,0,0,3,53,0,0,7,3,0,0,0,0,0,0,0,0,19,8,3,8,17,15,8,3,0,0,0,0,0,58,0,0,8,18,21,10,4,0,0,0,0,0,55,0,0,9,7,13,18,3,3,0,0,0,0,52,7,0,3,22,36,34,20,0,0,0,0,4,128,4,0,7,20,13,19,9,8,3,0,0,5,90,3,4,0,18,17,34,29,3,0,0,0,3,107,0,0,0,0,8,19,14,5,0,0,0,0,46,0,0,0,5,4,8,12,11,0,0,0,3,43,0,0,0,0,5,3,3,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,11
308051532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308051533,0,0,0,0,3,0,0,0,0,0,0,3,7,3,0,0,0,0,3,0,0,0,0,0,3,8,12,3,8,8,8,4,0,0,0,0,0,0,43,11,12,12,11,3,7,0,0,0,0,0,3,65,0,3,10,0,3,0,0,0,0,0,0,0,18,6,15,28,31,11,12,3,0,0,0,0,0,114,3,0,15,16,9,15,6,0,0,0,0,3,63,3,4,21,27,17,19,4,0,0,0,0,3,100,8,0,13,34,26,46,17,0,0,0,0,3,142,3,3,3,16,27,37,8,0,0,0,0,0,98,10,4,7,25,36,52,21,0,0,0,0,3,161,7,5,5,9,5,20,10,0,0,0,0,3,60,0,0,3,5,4,19,12,0,0,0,0,0,47,0,0,0,4,0,8,4,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,4,23,18
308051534,0,0,4,3,0,0,0,0,0,0,0,3,12,9,0,6,3,0,0,0,0,0,0,0,0,21,46,7,32,10,0,0,0,0,0,0,0,0,106,28,9,37,29,3,4,0,0,0,0,3,4,118,4,4,6,10,0,0,0,0,0,0,0,0,29,10,8,42,46,9,7,0,0,0,0,3,3,126,3,0,16,42,8,6,0,0,0,0,0,0,78,3,3,14,42,0,3,4,0,0,0,0,3,81,0,5,27,63,22,8,3,0,0,0,4,0,139,6,0,9,37,7,6,0,0,0,0,0,6,79,7,0,7,31,15,14,0,0,0,0,0,3,75,3,0,5,10,7,15,3,0,0,0,0,4,44,4,0,0,6,3,0,3,0,3,0,0,3,28,0,0,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,13,22,13
308051535,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,3,0,0,0,0,0,0,0,0,23,14,10,18,4,3,0,0,0,0,0,0,0,41,9,0,5,0,0,0,0,0,0,0,0,0,20,11,0,16,13,0,0,3,0,0,0,0,0,54,10,3,7,5,0,0,0,0,0,0,0,0,29,15,5,3,4,0,0,0,0,0,0,0,0,32,13,0,17,18,11,10,3,0,0,0,0,5,68,6,3,4,11,3,3,0,0,0,0,0,0,26,4,9,7,8,6,0,3,0,0,0,0,0,37,3,5,3,7,0,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,11,4,7,10,3
308051536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,3,3,3,4,3,0,0,0,0,0,0,0,19,0,0,0,3,3,4,0,0,0,0,0,0,9,0,0,10,12,10,0,3,0,0,0,0,0,32,0,0,0,7,4,8,0,0,0,0,0,0,21,0,0,0,8,12,9,0,0,0,0,0,0,30,0,0,6,13,12,22,6,0,0,0,0,0,54,0,0,3,7,9,11,3,0,0,0,0,0,30,0,0,3,4,13,13,5,0,0,0,0,3,45,0,0,0,5,3,5,4,0,0,0,0,0,16,0,0,0,3,3,3,3,3,0,0,0,0,19,0,0,0,0,0,4,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3
308051537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
