SA2_MAINCODE_2016,C11_SH_3b_NPFH_4,C11_SH_3b_NPFH_5,C11_SH_3b_NPFH_6_mor,C11_SH_3b_Tot,C11_SH_4mb_NPFH_2,C11_SH_4mb_NPFH_3,C11_SH_4mb_NPFH_4,C11_SH_4mb_NPFH_5,C11_SH_4mb_NPFH_6_mor,C11_SH_4mb_Tot,C11_SH_NB_NS_NPFH_2,C11_SH_NB_NS_NPFH_3,C11_SH_NB_NS_NPFH_4,C11_SH_NB_NS_NPFH_5,C11_SH_NB_NS_NPFH_6_mor,C11_SH_NB_NS_T,C11_SH_Tot_NPFH_2,C11_SH_Tot_NPFH_3,C11_SH_Tot_NPFH_4,C11_SH_Tot_NPFH_5,C11_SH_Tot_NPFH_6_mor,C11_SH_T_T,C11_SDRTHT_0b_NPFH_2,C11_SDRTHT_0b_NPFH_3,C11_SDRTHT_0b_NPFH_4,C11_SDRTHT_0b_NPFH_5,C11_SDRTHT_0b_NPFH_6_mor,C11_SDRTHT_0bTotal,C11_SDRTHT_1b_NPFH_2,C11_SDRTHT_1b_NPFH_3,C11_SDRTHT_1b_NPFH_4,C11_SDRTHT_1b_NPFH_5,C11_SDRTHT_1b_NPFH_6_mor,C11_SDRTHT_1b_Tot,C11_SDRTHT_2b_NPFH_2,C11_SDRTHT_2b_NPFH_3,C11_SDRTHT_2b_NPFH_4,C11_SDRTHT_2b_NPFH_5,C11_SDRTHT_2b_NPFH_6_mor,C11_SDRTHT_2b_Tot,C11_SDRTHT_3b_NPFH_2,C11_SDRTHT_3b_NPFH_3,C11_SDRTHT_3b_NPFH_4,C11_SDRTHT_3b_NPFH_5,C11_SDRTHT_3b_NPFH_6_mor,C11_SDRTHT_3b_Tot,C11_SDRTHT_4mb_NPFH_2,C11_SDRTHT_4mb_NPFH_3,C11_SDRTHT_4mb_NPFH_4,C11_SDRTHT_4mb_NPFH_5,C11_SDRTHT_4mb_NPFH_6_mor,C11_SDRTHT_4mb_Tot,C11_SDRTHT_NB_NS_NPFH_2,C11_SDRTHT_NB_NS_NPFH_3,C11_SDRTHT_NB_NS_NPFH_4,C11_SDRTHT_NB_NS_NPFH_5,C11_SDRTHT_NB_NS_NPFH_6_mor,C11_SDRTHT_NB_NS_T,C11_SDRTHT_Tot_NPFH_2,C11_SDRTHT_Tot_NPFH_3,C11_SDRTHT_Tot_NPFH_4,C11_SDRTHT_Tot_NPFH_5,C11_SDRTHT_Tot_NPFH_6_mor,C11_SDRTHT_T_T,C11_FUA_0b_NPFH_2,C11_FUA_0b_NPFH_3,C11_FUA_0b_NPFH_4,C11_FUA_0b_NPFH_5,C11_FUA_0b_NPFH_6_mor,C11_FUA_0bTotal,C11_FUA_1b_NPFH_2,C11_FUA_1b_NPFH_3,C11_FUA_1b_NPFH_4,C11_FUA_1b_NPFH_5,C11_FUA_1b_NPFH_6_mor,C11_FUA_1b_Tot,C11_FUA_2b_NPFH_2,C11_FUA_2b_NPFH_3,C11_FUA_2b_NPFH_4,C11_FUA_2b_NPFH_5,C11_FUA_2b_NPFH_6_mor,C11_FUA_2b_Tot,C11_FUA_3b_NPFH_2,C11_FUA_3b_NPFH_3,C11_FUA_3b_NPFH_4,C11_FUA_3b_NPFH_5,C11_FUA_3b_NPFH_6_mor,C11_FUA_3b_Tot,C11_FUA_4mb_NPFH_2,C11_FUA_4mb_NPFH_3,C11_FUA_4mb_NPFH_4,C11_FUA_4mb_NPFH_5,C11_FUA_4mb_NPFH_6_mor,C11_FUA_4mb_Tot,C11_FUA_NB_NS_NPFH_2,C11_FUA_NB_NS_NPFH_3,C11_FUA_NB_NS_NPFH_4,C11_FUA_NB_NS_NPFH_5,C11_FUA_NB_NS_NPFH_6_mor,C11_FUA_NB_NS_T,C11_FUA_Tot_NPFH_2,C11_FUA_Tot_NPFH_3,C11_FUA_Tot_NPFH_4,C11_FUA_Tot_NPFH_5,C11_FUA_Tot_NPFH_6_mor,C11_FUA_T_T,C11_OD_0b_NPFH_2,C11_OD_0b_NPFH_3,C11_OD_0b_NPFH_4,C11_OD_0b_NPFH_5,C11_OD_0b_NPFH_6_mor,C11_OD_0bTotal,C11_OD_1b_NPFH_2,C11_OD_1b_NPFH_3,C11_OD_1b_NPFH_4,C11_OD_1b_NPFH_5,C11_OD_1b_NPFH_6_mor,C11_OD_1b_Tot,C11_OD_2b_NPFH_2,C11_OD_2b_NPFH_3,C11_OD_2b_NPFH_4,C11_OD_2b_NPFH_5,C11_OD_2b_NPFH_6_mor,C11_OD_2b_Tot,C11_OD_3b_NPFH_2,C11_OD_3b_NPFH_3,C11_OD_3b_NPFH_4,C11_OD_3b_NPFH_5,C11_OD_3b_NPFH_6_mor,C11_OD_3b_Tot,C11_OD_4mb_NPFH_2,C11_OD_4mb_NPFH_3,C11_OD_4mb_NPFH_4,C11_OD_4mb_NPFH_5,C11_OD_4mb_NPFH_6_mor,C11_OD_4mb_Tot,C11_OD_NB_NS_NPFH_2,C11_OD_NB_NS_NPFH_3,C11_OD_NB_NS_NPFH_4,C11_OD_NB_NS_NPFH_5,C11_OD_NB_NS_NPFH_6_mor,C11_OD_NB_NS_T,C11_OD_Tot_NPFH_2,C11_OD_Tot_NPFH_3,C11_OD_Tot_NPFH_4,C11_OD_Tot_NPFH_5,C11_OD_Tot_NPFH_6_mor,C11_OD_T_T,C11_DS_NS_NPFH_2,C11_DS_NS_NPFH_3,C11_DS_NS_NPFH_4,C11_DS_NS_NPFH_5,C11_DS_NS_NPFH_6_mor,C11_DS_NS_T,C11_Tot_NPFH_2,C11_Tot_NPFH_3,C11_Tot_NPFH_4,C11_Tot_NPFH_5,C11_Tot_NPFH_6_mor,C11_T_T,C16_SH_0b_NPFH_2,C16_SH_0b_NPFH_3,C16_SH_0b_NPFH_4,C16_SH_0b_NPFH_5,C16_SH_0b_NPFH_6_mor,C16_SH_0bTotal,C16_SH_1b_NPFH_2,C16_SH_1b_NPFH_3,C16_SH_1b_NPFH_4,C16_SH_1b_NPFH_5,C16_SH_1b_NPFH_6_mor,C16_SH_1b_Tot,C16_SH_2b_NPFH_2,C16_SH_2b_NPFH_3,C16_SH_2b_NPFH_4,C16_SH_2b_NPFH_5,C16_SH_2b_NPFH_6_mor,C16_SH_2b_Tot,C16_SH_3b_NPFH_2,C16_SH_3b_NPFH_3,C16_SH_3b_NPFH_4,C16_SH_3b_NPFH_5,C16_SH_3b_NPFH_6_mor,C16_SH_3b_Tot,C16_SH_4mb_NPFH_2,C16_SH_4mb_NPFH_3,C16_SH_4mb_NPFH_4,C16_SH_4mb_NPFH_5,C16_SH_4mb_NPFH_6_mor,C16_SH_4mb_Tot,C16_SH_NB_NS_NPFH_2,C16_SH_NB_NS_NPFH_3,C16_SH_NB_NS_NPFH_4,C16_SH_NB_NS_NPFH_5,C16_SH_NB_NS_NPFH_6_mor,C16_SH_NB_NS_T,C16_SH_Tot_NPFH_2,C16_SH_Tot_NPFH_3,C16_SH_Tot_NPFH_4,C16_SH_Tot_NPFH_5
213051369,498,142,46,2478,442,388,544,333,196,1898,12,13,13,3,12,49,1609,1112,1061,482,255,4523,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,5,3,0,0,17,3,3,0,0,0,3,0,0,0,0,0,0,14,13,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,26,3,3,0,0,35,12,5,0,0,0,20,6,3,3,0,0,8,0,0,0,0,0,0,45,9,6,4,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1671,1141,1077,484,258,4623,3,4,0,0,0,11,0,0,0,3,0,8,76,23,12,8,0,110,1054,762,627,189,75,2701,511,676,897,454,322,2854,29,19,18,7,13,95,1676,1486,1556,655
213051464,85,18,5,395,290,261,447,183,54,1241,3,3,4,0,0,7,486,374,535,200,55,1658,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,11,38,23,23,0,0,78,10,7,13,0,6,40,0,0,0,0,0,0,60,34,37,0,6,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,407,567,202,64,1794,0,0,0,0,0,3,0,0,0,0,0,0,13,4,4,0,0,24,219,154,96,25,7,505,501,535,759,293,145,2240,8,9,4,0,5,27,748,704,863,321
213051465,442,85,27,1674,647,728,1043,519,225,3167,5,8,4,3,3,25,1268,1276,1502,608,256,4916,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,9,84,43,35,5,3,170,9,20,36,10,5,74,0,0,0,0,0,0,98,66,71,11,8,255,0,0,0,0,0,0,3,0,0,0,0,3,74,10,4,0,0,85,20,14,9,4,0,38,0,3,0,0,0,3,3,0,0,0,0,3,97,20,7,5,0,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1467,1363,1580,625,270,5303,0,0,0,0,0,0,3,0,4,0,0,3,64,11,7,0,0,87,540,456,497,104,35,1630,573,826,1206,565,290,3461,19,15,16,6,3,50,1191,1300,1725,685
213051466,62,7,0,319,361,383,380,134,49,1304,4,4,3,0,0,15,531,486,442,138,51,1648,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,24,11,6,0,0,42,15,16,16,3,4,51,3,0,0,0,0,3,43,25,20,3,5,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,571,509,466,146,54,1747,0,0,0,0,0,0,0,0,3,0,0,3,14,5,3,0,0,24,235,206,162,38,10,646,463,729,900,308,159,2562,8,5,12,4,5,29,724,945,1078,355
213051467,623,224,138,2907,227,247,326,221,131,1148,25,11,3,8,5,53,1572,1043,976,457,267,4316,0,0,0,0,0,0,11,0,0,0,0,11,88,23,10,3,0,120,79,51,35,7,3,181,0,0,5,3,3,14,8,0,0,0,0,8,184,74,52,13,7,330,0,0,0,0,0,0,0,0,0,0,0,0,54,14,7,3,0,80,34,34,10,4,5,87,0,0,0,0,0,3,3,0,0,0,0,3,87,56,22,5,5,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,3,1848,1172,1044,480,281,4825,0,4,4,0,0,3,10,0,0,0,4,12,162,38,14,3,3,224,1063,689,638,226,167,2774,250,240,322,186,154,1153,28,20,23,7,9,82,1506,986,997,429
213051468,361,85,36,1538,214,196,305,205,96,1018,10,5,5,3,0,29,951,616,678,298,136,2679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,9,3,0,0,21,3,0,0,0,0,4,0,0,0,0,0,0,8,10,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,55,11,7,4,0,78,27,13,4,6,0,51,0,0,0,0,0,3,5,0,0,0,0,5,91,26,12,12,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,651,694,311,140,2844,0,0,0,0,0,0,0,0,0,0,0,3,47,12,6,3,0,69,656,403,328,69,35,1489,302,263,333,206,114,1212,10,10,10,4,3,36,1015,688,676,284
214011370,636,192,57,2861,237,278,394,256,143,1316,23,11,9,0,5,48,1542,1090,1060,452,212,4355,0,3,0,0,0,3,4,0,0,0,0,4,80,8,6,0,0,97,82,56,23,4,3,170,3,3,3,3,0,12,3,0,0,0,0,3,173,72,28,7,5,288,0,0,0,0,0,0,3,0,0,0,0,3,24,6,3,0,0,37,50,25,11,4,4,90,3,3,0,3,0,9,0,0,0,0,0,4,79,31,16,7,4,143,0,0,0,0,0,0,9,0,0,0,0,9,23,5,3,0,0,28,3,4,0,0,3,7,0,0,0,0,0,4,0,0,0,0,0,0,37,7,7,3,3,52,3,0,0,0,0,3,1838,1202,1108,474,220,4843,3,0,0,4,0,5,8,4,4,3,0,17,58,27,13,3,0,99,1094,753,653,175,60,2741,300,308,400,266,164,1429,21,4,12,0,3,41,1481,1096,1072,444
214011371,501,149,40,2609,387,281,355,197,99,1316,19,11,7,4,3,44,1926,1012,890,352,140,4325,0,0,0,0,0,0,7,0,0,0,0,7,150,38,9,0,0,189,72,42,18,5,0,139,5,3,5,0,3,18,4,0,0,0,0,4,238,84,35,11,3,367,0,0,0,0,0,4,29,4,0,0,0,29,349,86,32,5,0,475,113,41,22,3,4,182,10,11,9,0,0,30,7,4,0,0,0,10,510,139,69,16,6,740,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,4,2681,1243,991,371,152,5437,0,4,0,0,0,3,12,3,3,3,0,21,251,60,25,4,3,346,1220,615,524,116,37,2515,455,301,354,211,101,1428,34,19,6,3,3,66,1975,999,919,342
214011372,566,199,98,3330,322,223,253,154,110,1066,36,14,5,3,4,65,2166,1173,854,360,212,4767,0,0,0,0,0,0,0,0,0,0,0,0,39,14,0,0,3,56,29,9,12,6,3,63,3,0,3,0,0,3,3,0,0,0,0,3,75,23,13,11,3,125,0,0,0,0,0,0,9,0,0,0,0,9,30,3,3,0,0,34,19,7,4,0,0,26,0,0,0,0,0,0,8,0,0,0,0,8,60,7,5,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2304,1200,880,374,216,4971,0,0,0,0,0,3,13,3,0,0,0,18,177,37,16,0,3,224,1460,843,546,180,56,3083,351,257,223,173,100,1099,39,17,13,6,5,83,2035,1155,799,369
214011373,499,87,23,2068,652,456,655,374,117,2252,15,10,5,3,0,32,1780,963,1174,462,143,4527,0,0,0,0,0,0,3,0,0,0,0,3,46,7,0,0,0,50,58,13,7,0,0,86,8,0,3,5,0,16,0,0,0,0,0,0,117,25,16,5,0,158,0,0,0,0,0,0,3,0,0,0,0,3,90,5,0,0,0,98,8,5,0,0,0,19,0,3,0,0,0,4,4,0,0,0,0,4,115,12,6,0,0,129,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,3,0,4,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,16,0,4,0,0,16,0,0,0,0,0,0,2030,995,1197,464,144,4827,0,0,0,0,0,5,3,0,0,0,0,7,127,29,12,3,0,173,924,445,467,91,22,1937,675,453,742,366,126,2365,25,11,6,3,3,52,1757,944,1232,461
214011374,673,129,24,2672,649,572,866,549,222,2856,22,13,11,0,0,43,1955,1282,1553,681,247,5728,0,0,0,0,0,0,7,0,0,0,0,7,83,14,4,0,0,94,59,33,12,0,0,102,4,3,4,0,3,9,9,0,0,0,0,5,155,51,16,0,3,224,0,0,0,0,0,0,0,0,0,0,0,0,70,22,7,0,0,96,74,32,20,0,0,125,0,0,0,0,0,6,3,0,0,0,0,3,156,55,20,0,3,235,0,0,0,0,0,0,11,0,0,0,0,11,11,3,0,0,0,14,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,25,9,0,0,0,36,0,0,0,0,0,0,2289,1393,1598,685,255,6217,4,0,0,0,0,3,4,0,3,0,0,9,99,24,5,3,0,134,1127,671,588,130,27,2537,773,603,914,540,225,3053,23,12,14,4,0,61,2036,1303,1530,676
214011375,478,98,36,2223,244,191,232,141,81,889,12,6,7,5,0,28,1577,774,729,252,117,3449,0,0,0,0,0,0,3,0,0,0,0,3,83,20,6,0,0,111,88,47,20,4,0,161,4,3,0,0,3,10,0,0,0,0,0,0,178,63,27,5,3,280,0,0,0,0,0,0,14,0,0,0,0,16,195,39,7,0,0,247,91,50,16,9,0,159,3,4,3,0,0,8,5,0,0,0,0,8,302,96,24,10,0,431,0,0,0,0,0,0,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,3,0,15,0,0,0,0,0,0,2064,934,784,269,120,4177,0,0,0,0,0,3,4,5,0,0,0,8,172,53,28,3,0,264,1028,614,469,91,34,2241,271,211,265,128,58,939,35,9,11,0,0,62,1516,894,772,227
214011376,262,57,16,1145,367,308,503,271,103,1548,8,10,5,0,0,26,930,614,771,331,119,2772,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,25,16,4,0,0,42,25,14,15,4,3,61,0,0,0,0,0,0,53,29,18,6,3,113,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,10,11,4,3,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,17,7,3,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,655,795,339,126,2915,0,0,0,0,0,0,0,0,0,4,0,4,25,10,11,0,0,42,496,270,255,53,29,1105,450,419,619,321,129,1949,14,7,7,4,3,33,983,705,900,383
214021377,209,52,10,1247,314,106,163,90,37,717,10,3,4,0,0,16,1264,343,392,145,53,2196,0,0,0,0,0,0,4,0,0,0,0,4,33,0,0,0,0,39,47,24,6,0,0,82,8,0,0,0,0,12,0,0,0,0,0,0,98,28,7,0,0,135,3,0,0,0,0,3,5,0,0,0,0,3,26,3,0,0,0,36,60,21,11,6,0,98,9,5,3,0,0,22,0,0,0,0,0,3,110,28,14,5,3,163,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,17,0,0,0,0,0,0,1483,407,421,159,55,2516,0,0,0,0,0,3,8,0,0,0,0,11,204,41,18,0,0,265,770,271,211,42,6,1310,397,137,213,110,41,908,31,11,3,3,0,44,1415,462,451,161
214021378,135,28,11,687,240,97,132,90,44,600,8,3,0,3,0,13,733,232,282,122,54,1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,738,234,285,122,54,1439,0,0,0,0,0,0,5,0,0,0,0,7,87,21,13,3,0,123,375,116,112,21,8,629,287,107,145,85,35,661,6,7,0,0,0,15,762,247,272,107
214021379,521,147,37,2558,512,305,529,287,145,1782,22,8,3,6,4,47,1984,1006,1086,445,191,4706,0,0,0,0,0,0,8,0,0,0,0,9,152,18,5,4,0,179,53,31,16,0,0,99,5,8,3,6,0,23,5,0,0,0,0,5,222,51,30,12,0,314,0,0,0,0,0,0,0,0,0,0,0,0,50,7,3,0,0,61,41,17,5,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,87,21,7,0,0,125,0,0,0,0,0,4,5,0,0,0,0,5,65,0,0,0,0,65,4,3,0,0,0,5,4,0,0,0,0,3,0,0,0,0,0,0,79,3,0,0,0,80,0,0,0,0,0,0,2375,1079,1124,456,192,5227,5,3,0,0,0,4,16,5,5,0,0,28,396,49,15,3,3,461,1223,644,508,149,52,2563,568,375,529,281,148,1902,45,15,9,0,0,69,2248,1086,1065,439
214021380,524,113,26,2679,579,340,580,328,118,1947,19,3,0,3,4,32,2157,1040,1117,446,149,4909,0,0,0,0,0,0,11,0,0,0,0,11,263,36,5,4,0,315,289,80,32,0,0,402,31,4,17,3,0,57,9,0,0,0,0,10,610,122,54,10,0,792,0,0,0,0,0,0,3,0,0,0,0,3,143,30,6,0,0,175,56,18,11,0,0,85,4,3,4,0,0,8,0,0,0,0,0,0,206,47,14,0,0,275,0,0,0,0,0,0,4,0,0,0,0,4,22,3,0,0,0,27,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,33,4,3,0,0,44,3,0,0,0,0,3,3007,1214,1190,455,151,6017,0,0,0,0,0,0,5,3,9,0,0,15,334,35,7,3,0,376,1320,607,502,111,24,2553,610,357,676,299,120,2056,34,10,5,10,0,62,2298,1003,1197,421
214021381,407,64,7,1765,800,472,768,456,145,2639,16,7,3,0,0,28,1853,854,1187,528,148,4572,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,40,52,3,7,0,0,66,0,0,0,0,0,3,0,0,0,0,0,0,90,4,8,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,25,5,0,0,0,39,10,3,0,0,0,15,0,0,0,0,0,0,3,0,0,0,0,3,44,13,3,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1993,871,1198,529,148,4739,0,0,0,0,0,0,8,0,0,0,0,5,106,17,4,0,0,136,817,298,369,63,5,1560,833,500,884,494,169,2880,28,9,3,0,0,38,1788,829,1270,566
214021382,491,77,15,1971,612,341,681,387,138,2161,16,4,0,0,0,20,1747,763,1185,464,152,4312,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4,0,0,79,118,19,12,3,0,154,6,6,6,7,0,24,0,0,0,0,0,0,202,30,24,7,0,256,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,9,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,28,3,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1976,791,1209,476,152,4599,0,0,0,0,0,3,12,0,0,0,0,14,134,13,13,3,0,167,921,434,420,90,16,1880,634,410,785,438,130,2398,24,11,6,0,0,46,1728,869,1229,535
214021383,393,101,27,2340,527,218,266,164,72,1249,42,8,4,0,0,57,2272,698,696,271,102,4036,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,9,30,6,3,3,0,38,11,0,5,0,0,25,0,0,0,0,0,0,52,10,10,3,0,76,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,25,10,4,0,3,0,13,0,0,0,0,0,3,3,0,0,0,0,3,33,6,0,3,0,39,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,9,3,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,19,3,0,0,0,0,5,2373,718,704,274,102,4173,4,0,0,0,0,3,11,0,4,0,0,15,275,51,29,4,0,363,1379,433,386,105,18,2314,741,244,287,197,85,1554,67,15,6,5,0,86,2477,740,712,309
214021384,413,100,39,2646,418,254,305,176,94,1256,40,0,6,0,0,55,2465,875,751,292,135,4526,0,0,0,0,0,0,11,0,0,0,0,11,247,4,0,0,0,247,137,17,5,5,0,167,7,5,0,0,0,11,4,0,0,0,0,8,402,25,10,4,3,452,0,0,0,0,0,0,3,0,0,0,0,3,76,3,3,0,0,81,41,15,5,0,0,62,0,0,0,0,0,0,3,0,0,0,0,3,128,13,5,0,0,156,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,3009,920,770,300,140,5145,3,0,0,0,0,3,14,3,0,0,0,18,476,84,31,7,0,601,1562,592,451,126,37,2765,502,272,325,217,86,1402,74,14,8,4,0,102,2618,964,813,360
214021385,536,147,38,2383,476,368,520,351,157,1868,15,9,3,7,0,32,1716,989,1078,502,198,4472,0,0,0,0,0,0,3,0,0,0,0,3,65,9,0,0,0,79,35,17,4,3,0,58,13,9,3,10,0,30,3,0,0,0,0,6,115,40,9,14,0,176,0,0,0,0,0,0,0,0,0,0,0,0,46,13,0,0,0,59,33,18,6,0,0,61,4,0,0,0,0,7,0,0,0,0,0,3,86,34,7,4,0,132,3,0,0,0,0,3,3,0,0,0,0,4,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,0,0,0,19,0,0,0,0,0,0,1930,1056,1101,519,196,4802,0,0,0,0,0,0,4,0,3,0,0,11,100,29,10,3,0,140,1017,526,473,119,37,2171,585,356,576,344,180,2030,25,8,15,4,3,50,1732,923,1069,466
215011386,196,71,19,1125,212,92,135,89,46,575,20,5,0,0,0,24,993,365,339,162,70,1940,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,11,4,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,3,25,0,0,0,0,27,0,4,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,6,3,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,9,7,0,0,0,11,0,0,0,0,0,0,1035,384,350,166,72,2007,0,0,0,0,0,0,8,4,0,0,0,17,146,26,8,4,0,192,605,221,162,48,19,1051,228,110,132,67,48,583,29,0,9,0,0,36,1019,361,311,120
215011387,52,21,17,422,153,68,57,31,19,322,3,0,3,0,0,8,496,145,123,50,31,847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,491,148,122,50,31,847,0,3,0,0,0,3,3,0,4,0,0,10,56,5,0,0,0,65,221,63,56,19,8,374,155,60,64,39,16,328,11,0,3,0,3,17,447,128,134,55
215011388,400,140,34,2289,487,255,333,224,88,1379,27,10,3,3,0,46,1948,759,756,367,123,3947,0,0,0,0,0,0,4,0,0,0,0,4,55,3,3,0,0,60,33,14,3,0,0,54,3,0,0,0,0,3,0,0,0,0,0,3,96,16,11,0,0,121,0,0,0,0,0,0,3,0,0,0,0,3,79,12,0,0,0,90,20,3,0,0,0,24,0,0,0,0,0,0,3,0,0,0,0,11,99,23,6,3,0,128,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,3,0,0,0,0,0,0,6,3,3,0,3,17,0,0,0,0,0,0,2156,794,774,372,125,4220,0,0,0,0,0,0,5,0,3,0,0,10,205,38,8,5,0,251,1214,433,373,129,28,2173,514,273,383,221,74,1464,37,13,6,5,7,63,1969,759,776,353
