SA2_MAINCODE_2016,C06_CF_BPT_1000_1499,C06_CF_BPT_1500_1999,C06_CF_BPT_2000_2499,C06_CF_BPT_2500_2999,C06_CF_BPT_3000_3999,C06_CF_BPT_4000m,C06_CF_BPT_Ns,C06_CF_BPT_T,C06_CF_1F1P_N,C06_CF_1F1P_1_149,C06_CF_1F1P_150_299,C06_CF_1F1P_300_399,C06_CF_1F1P_400_499,C06_CF_1F1P_500_649,C06_CF_1F1P_650_799,C06_CF_1F1P_800_999,C06_CF_1F1P_1000_1499,C06_CF_1F1P_1500_1999,C06_CF_1F1P_2000_2499,C06_CF_1F1P_2500_2999,C06_CF_1F1P_3000_3999,C06_CF_1F1P_4000m,C06_CF_1F1P_Ns,C06_CF_1F1P_T,C06_CF_1E1A_N,C06_CF_1E1A_1_149,C06_CF_1E1A_150_299,C06_CF_1E1A_300_399,C06_CF_1E1A_400_499,C06_CF_1E1A_500_649,C06_CF_1E1A_650_799,C06_CF_1E1A_800_999,C06_CF_1E1A_1000_1499,C06_CF_1E1A_1500_1999,C06_CF_1E1A_2000_2499,C06_CF_1E1A_2500_2999,C06_CF_1E1A_3000_3999,C06_CF_1E1A_4000_mr,C06_CF_1E1A_Ns,C06_CF_1E1A_T,C06_CF_1F1NW_N,C06_CF_1F1NW_1_149,C06_CF_1F1NW_150_299,C06_CF_1F1NW_300_399,C06_CF_1F1NW_400_499,C06_CF_1F1NW_500_649,C06_CF_1F1NW_650_799,C06_CF_1F1NW_800_999,C06_CF_1F1NW_1000_1499,C06_CF_1F1NW_1500_1999,C06_CF_1F1NW_2000_2499,C06_CF_1F1NW_2500_2999,C06_CF_1F1NW_3000_3999,C06_CF_1F1NW_4000mo,C06_CF_1F1NW_Ns,C06_CF_1F1NW_Tot,C06_CF_1P1NW_N,C06_CF_1P1NW_1_149,C06_CF_1P1NW_150_299,C06_CF_1P1NW_300_399,C06_CF_1P1NW_400_499,C06_CF_1P1NW_500_649,C06_CF_1P1NW_650_799,C06_CF_1P1NW_800_999,C06_CF_1P1NW_1000_1499,C06_CF_1P1NW_1500_1999,C06_CF_1P1NW_2000_2499,C06_CF_1P1NW_2500_2999,C06_CF_1P1NW_3000_3999,C06_CF_1P1NW_4000_mr,C06_CF_1P1NW_Ns,C06_CF_1P1NW_T,C06_CF_1A1NW_N,C06_CF_1A1NW_1_149,C06_CF_1A1NW_150_299,C06_CF_1A1NW_300_399,C06_CF_1A1NW_400_499,C06_CF_1A1NW_500_649,C06_CF_1A1NW_650_799,C06_CF_1A1NW_800_999,C06_CF_1A1NW_1000_1499,C06_CF_1A1NW_1500_1999,C06_CF_1A1NW_2000_2499,C06_CF_1A1NW_2500_2999,C06_CF_1A1NW_3000_3999,C06_CF_1A1NW_4000m,C06_CF_1A1NW_Ns,C06_CF_1A1NW_T,C06_CF_BA_N,C06_CF_BA_1_149,C06_CF_BA_150_299,C06_CF_BA_300_399,C06_CF_BA_400_499,C06_CF_BA_500_649,C06_CF_BA_650_799,C06_CF_BA_800_999,C06_CF_BA_1000_1499,C06_CF_BA_1500_1999,C06_CF_BA_2000_2499,C06_CF_BA_2500_2999,C06_CF_BA_3000_3999,C06_CF_BA_4000_more,C06_CF_BA_Ns,C06_fc_BA_Tot,C06_CF_BNW_N,C06_CF_BNW_1_149,C06_CF_BNW_150_299,C06_CF_BNW_300_399,C06_CF_BNW_400_499,C06_CF_BNW_500_649,C06_CF_BNW_650_799,C06_CF_BNW_800_999,C06_CF_BNW_1000_1499,C06_CF_BNW_1500_1999,C06_CF_BNW_2000_2499,C06_CF_BNW_2500_2999,C06_CF_BNW_3000_3999,C06_CF_BNW_4000_more,C06_CF_BNW_Ns,C06_CF_BNW_Tot,C06_CF_LFns_N,C06_CF_LFns_1_149,C06_CF_LFns_150_299,C06_CF_LFns_300_399,C06_CF_LFns_400_499,C06_CF_LFns_500_649,C06_CF_LFns_650_799,C06_CF_LFns_800_999,C06_CF_LFns_1000_1499,C06_CF_LFns_1500_1999,C06_CF_LFns_2000_2499,C06_CF_LFns_2500_2999,C06_CF_LFns_3000_3999,C06_CF_LFns_4000_more,C06_CF_LFns_Ns,C06_CF_LFns_Tot,C06_CF_Tot_N,C06_CF_Tot_1_149,C06_CF_Tot_150_299,C06_CF_Tot_300_399,C06_CF_Tot_400_499,C06_CF_Tot_500_649,C06_CF_Tot_650_799,C06_CF_Tot_800_999,C06_CF_Tot_1000_1499,C06_CF_Tot_1500_1999,C06_CF_Tot_2000_2499,C06_CF_Tot_2500_2999,C06_CF_Tot_3000_3999,C06_CF_Tot_4000_more,C06_CF_TFI_Ns,C06_CF_T_T,C06_1PF_F_N,C06_1PF_F_1_149,C06_1PF_F_150_299,C06_1PF_F_300_399,C06_1PF_F_400_499,C06_1PF_F_500_649,C06_1PF_F_650_799,C06_1PF_F_800_999,C06_1PF_F_1000_1499,C06_1PF_F_1500_1999,C06_1PF_F_2000_2499,C06_1PF_F_2500_2999,C06_1PF_F_3000_3999,C06_1PF_F_4000_more,C06_1PF_F_Ns,C06_1PF_F_T,C06_1PF_P_N,C06_1PF_P_1_149,C06_1PF_P_150_299,C06_1PF_P_300_399,C06_1PF_P_400_499,C06_1PF_P_500_649,C06_1PF_P_650_799,C06_1PF_P_800_999,C06_1PF_P_1000_1499,C06_1PF_P_1500_1999,C06_1PF_P_2000_2499,C06_1PF_P_2500_2999,C06_1PF_P_3000_3999,C06_1PF_P_4000_more,C06_1PF_P_Ns,C06_1PF_P_T,C06_1PF_A_N,C06_1PF_A_1_149,C06_1PF_A_150_299,C06_1PF_A_300_399,C06_1PF_A_400_499,C06_1PF_A_500_649,C06_1PF_A_650_799,C06_1PF_A_800_999,C06_1PF_A_1000_1499,C06_1PF_A_1500_1999,C06_1PF_A_2000_2499,C06_1PF_A_2500_2999,C06_1PF_A_3000_3999,C06_1PF_A_4000_more,C06_1PF_A_Ns,C06_1PF_A_T
211011255,8,3,3,4,0,0,3,29,0,0,0,0,0,3,3,9,96,90,53,50,42,8,38,402,0,0,0,0,0,0,0,0,0,11,13,10,3,0,6,47,0,0,0,0,0,3,13,18,67,32,9,53,12,4,19,228,0,0,0,0,0,3,0,3,8,4,0,4,0,0,0,28,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,3,3,0,3,0,0,19,0,0,0,0,0,3,0,0,4,3,3,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,47,4,4,0,5,4,14,24,37,227,196,146,159,91,30,154,1098,0,0,0,0,0,0,5,10,10,8,3,0,0,0,9,43,0,0,0,3,0,10,12,3,6,0,0,0,0,0,7,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
211011256,24,16,9,3,0,0,10,79,0,0,3,0,0,13,11,39,222,203,121,76,69,10,64,834,0,0,0,0,0,3,0,3,18,24,13,12,9,0,18,99,0,0,3,3,0,28,44,50,187,112,25,71,15,5,45,581,0,0,0,4,0,13,8,10,18,7,3,0,3,0,9,75,0,0,0,0,0,0,0,3,11,3,0,0,0,0,14,36,0,0,0,0,0,0,0,0,7,3,8,0,0,0,7,27,3,11,9,8,12,18,7,13,29,16,11,3,0,0,22,146,0,0,0,0,0,3,0,0,3,0,3,0,0,0,103,112,7,12,12,11,20,84,76,124,618,506,296,241,156,44,345,2547,4,0,0,0,0,10,21,34,59,29,9,10,3,0,23,204,4,3,3,12,0,32,20,20,26,6,4,0,0,0,13,141,0,0,0,0,0,0,3,0,3,3,0,0,0,0,4,11
211011257,8,9,0,5,0,0,7,28,0,0,0,0,0,0,10,17,124,119,58,59,27,10,37,460,0,0,0,0,0,3,0,3,14,5,13,0,6,3,5,56,0,0,0,3,0,13,30,36,98,66,9,40,4,0,23,317,0,3,0,3,0,3,0,3,12,0,0,3,0,0,0,31,0,0,0,0,0,0,0,3,7,5,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,4,3,0,0,0,3,19,4,0,0,3,0,8,3,7,7,0,0,4,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,49,4,6,3,6,7,32,48,71,328,277,157,157,75,16,166,1352,0,0,0,0,0,0,8,5,20,8,3,3,0,0,9,63,0,0,0,6,0,20,16,5,11,3,0,3,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011258,5,5,5,6,3,0,3,39,0,0,0,0,0,5,7,19,171,148,90,63,63,5,36,613,0,0,0,0,0,0,0,0,14,22,13,8,8,0,7,81,0,0,0,0,0,15,30,53,128,78,7,60,12,3,29,419,0,0,3,4,0,5,6,8,16,11,6,3,0,0,4,60,0,0,0,0,0,3,3,3,12,3,0,0,0,0,6,34,0,0,0,0,0,0,0,0,8,7,0,0,5,3,3,22,0,0,3,0,5,6,3,7,18,13,4,3,0,0,4,73,0,0,0,0,0,0,0,0,4,0,0,0,0,0,98,102,7,7,5,3,10,45,58,97,435,363,239,196,142,37,250,1898,0,0,0,0,0,6,11,14,32,12,5,6,0,0,12,91,0,0,0,7,0,22,6,9,9,7,0,0,0,0,5,67,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,9
211011259,20,8,9,3,9,0,9,59,0,0,0,0,3,5,7,29,147,150,87,72,63,21,65,655,0,0,0,0,0,3,0,4,20,25,20,22,11,3,22,118,0,5,0,0,0,12,21,40,123,79,22,54,18,3,33,407,0,0,0,3,0,11,7,10,31,11,3,10,0,0,10,83,0,0,0,0,0,3,3,4,4,3,0,3,6,0,7,27,0,0,0,0,0,3,0,0,8,9,6,3,0,0,4,28,0,0,0,6,7,8,5,11,31,14,8,3,0,0,22,117,0,0,0,0,0,0,0,0,0,3,0,0,0,0,91,99,5,3,3,9,11,47,51,105,432,383,220,232,169,58,320,2047,0,0,0,3,0,13,17,15,68,33,9,3,5,0,31,197,0,0,9,14,3,36,12,10,20,11,3,0,0,0,10,123,0,0,0,0,0,0,3,0,6,0,0,0,0,0,3,14
211011260,14,14,3,4,3,0,6,66,0,4,0,3,0,8,12,22,156,191,132,108,107,28,79,855,0,0,0,0,0,0,0,4,13,11,18,11,6,4,19,87,0,0,4,4,0,33,46,55,182,88,28,97,25,11,56,624,0,0,6,7,3,17,11,4,22,13,7,4,3,0,13,101,0,0,0,0,0,3,0,3,3,3,8,0,0,0,10,40,0,0,0,0,0,0,0,0,7,9,0,0,4,0,3,25,5,0,3,0,12,18,12,23,38,22,10,3,3,0,22,165,0,0,0,0,0,0,3,0,0,0,3,0,0,0,157,162,10,7,16,15,25,92,82,121,520,460,345,329,267,87,441,2811,0,0,0,0,0,7,23,19,48,37,16,8,5,0,32,192,0,4,7,12,0,38,26,11,33,8,3,0,0,0,16,162,0,0,0,0,0,3,0,3,5,3,0,0,0,0,8,30
211011446,36,14,4,3,0,3,8,83,0,3,0,0,0,5,12,38,252,199,90,45,36,8,79,755,0,0,0,0,0,0,0,7,41,19,18,3,3,3,14,101,0,0,0,4,3,22,54,71,202,68,26,23,5,4,43,538,0,0,5,7,3,11,14,6,34,7,3,5,0,0,14,114,0,0,0,0,3,6,5,3,15,7,0,0,0,0,9,54,0,0,0,0,0,0,0,0,4,10,3,3,0,0,9,43,0,0,3,3,20,27,19,21,37,18,11,5,0,0,34,205,0,0,0,0,0,0,0,0,4,3,0,0,0,0,87,101,3,6,10,17,35,80,120,161,692,434,225,145,76,38,364,2399,0,0,3,4,0,30,40,54,92,51,9,7,5,0,43,332,0,0,12,34,5,89,52,32,39,6,3,0,0,0,29,304,0,0,0,0,0,10,0,4,3,0,4,0,0,0,5,29
211011447,7,9,4,0,0,0,7,37,0,0,0,0,0,4,7,32,152,131,58,22,16,5,41,468,0,0,0,0,0,0,0,4,19,15,6,0,3,0,15,67,0,0,0,3,0,13,23,34,128,47,20,23,3,0,35,332,0,0,3,4,0,16,7,7,18,4,0,0,0,0,11,71,0,0,0,0,0,0,0,6,7,3,0,3,0,0,6,28,0,0,0,0,0,0,0,0,3,3,3,3,0,0,5,25,0,4,0,0,4,13,9,12,24,12,3,0,0,0,14,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,60,4,3,3,11,11,51,57,109,404,284,144,93,44,13,223,1448,0,0,3,0,0,18,24,25,65,25,7,9,3,0,28,208,0,0,0,17,0,55,24,20,21,3,3,0,0,0,15,168,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,14
211011448,30,9,3,3,0,3,3,71,0,0,0,0,0,7,12,29,234,177,110,49,34,3,70,730,0,0,0,0,0,0,3,4,30,23,13,13,5,3,13,107,0,0,5,0,3,9,51,72,209,81,15,29,5,0,42,523,0,0,0,3,4,8,12,13,13,9,3,0,3,0,5,68,0,0,0,0,0,3,0,8,11,3,0,4,0,0,3,37,0,0,0,0,0,0,0,0,5,4,3,0,0,0,10,35,3,3,3,3,8,4,17,13,29,11,5,6,3,0,14,121,0,0,0,0,0,0,0,3,3,0,0,0,0,0,77,84,6,9,5,11,18,39,98,159,626,390,226,150,90,21,293,2141,0,0,0,0,0,20,29,31,76,23,7,8,4,0,15,211,0,0,8,13,0,50,21,16,14,9,3,3,0,0,20,156,0,0,0,3,0,9,3,0,3,4,0,0,0,0,4,21
211011449,3,0,0,0,0,0,0,12,0,0,0,0,0,4,8,13,62,72,28,13,5,3,17,226,0,0,0,0,0,0,0,0,10,6,4,0,0,0,0,23,0,0,0,0,0,3,18,10,56,14,6,11,5,0,15,151,0,0,0,0,0,0,0,3,3,3,0,0,0,0,3,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,6,0,3,5,3,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,0,0,7,12,26,36,170,121,64,40,24,11,73,582,0,0,0,0,0,3,8,11,31,9,5,0,0,0,12,78,0,0,0,4,0,12,9,9,3,0,0,0,0,0,9,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
211021261,11,18,12,6,4,0,13,69,0,0,0,3,3,4,4,19,121,141,102,110,119,43,87,746,0,0,0,0,0,0,0,0,10,15,15,8,15,3,9,87,0,0,0,3,0,15,20,33,92,52,24,137,46,18,50,479,0,0,0,0,0,7,6,4,10,10,5,7,4,0,11,75,0,0,0,0,0,3,3,0,8,4,0,8,0,0,5,36,0,0,0,0,0,0,0,4,3,8,0,3,5,0,10,37,3,3,0,3,7,8,11,11,18,20,16,14,4,3,30,145,0,0,0,0,0,0,0,0,3,0,3,0,0,0,130,148,3,8,5,13,13,47,42,77,312,331,235,340,286,120,407,2235,0,0,0,0,0,10,12,9,28,23,11,9,6,0,26,143,0,3,3,8,3,21,17,14,17,4,0,3,0,0,13,104,0,0,0,0,0,3,3,0,3,5,0,0,0,0,4,15
211021262,12,7,7,3,8,3,8,57,0,0,0,0,0,3,3,11,102,119,107,84,113,28,73,644,0,0,0,0,0,3,0,3,15,8,10,11,12,0,7,72,0,0,3,0,0,11,9,12,63,42,17,112,22,8,45,338,0,0,0,3,3,5,3,8,11,9,3,0,3,7,3,57,0,0,0,0,0,0,0,3,11,4,0,3,0,0,3,26,0,0,0,0,0,0,0,0,6,0,0,0,3,7,7,28,4,0,0,3,3,3,0,3,12,15,4,8,3,3,8,77,0,0,0,0,0,0,0,0,6,0,0,3,0,0,93,106,7,3,5,7,10,25,22,48,254,258,211,281,233,95,300,1763,0,0,0,0,0,4,5,8,18,16,4,9,0,0,15,88,0,0,3,5,0,15,7,8,9,3,3,0,0,0,10,61,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
211031263,11,5,4,0,0,0,0,30,0,3,0,0,0,6,9,25,169,147,64,36,12,0,38,522,0,0,0,0,0,0,4,3,15,15,7,7,3,3,8,68,0,0,4,3,0,18,35,70,135,47,12,18,3,0,27,377,0,0,0,0,0,12,6,6,13,10,0,0,0,0,3,57,0,0,0,0,4,0,0,3,6,3,4,0,0,0,5,32,0,0,0,0,0,0,0,0,5,4,0,0,0,0,7,17,0,3,3,3,8,12,3,10,8,3,3,0,0,0,11,60,0,0,0,0,0,0,0,3,0,0,0,0,0,0,69,77,0,8,12,8,12,58,56,124,407,310,171,100,52,8,209,1534,0,0,0,3,0,10,11,12,45,25,8,4,0,0,24,142,0,0,5,20,0,34,30,14,23,8,0,0,0,0,10,144,0,0,0,0,0,4,0,3,5,0,0,0,0,0,4,14
211031265,17,9,11,8,3,0,9,73,3,0,0,0,0,14,14,33,259,293,172,136,111,24,92,1169,0,0,0,0,0,4,0,9,23,29,28,16,9,0,15,141,0,0,0,0,0,7,31,55,175,105,18,102,30,3,55,597,0,0,0,0,3,8,13,12,16,7,5,3,6,0,11,84,0,0,0,0,0,0,0,3,18,9,3,0,0,0,7,39,0,0,0,0,0,0,3,0,3,7,3,3,5,0,4,27,0,3,0,0,3,5,5,15,7,10,8,3,3,0,12,83,0,0,0,0,0,3,0,3,7,0,0,0,0,0,122,133,6,13,3,4,8,52,79,134,590,594,365,352,273,84,402,2949,0,0,0,0,0,4,18,16,66,37,7,5,6,0,22,189,3,0,3,12,0,47,29,20,34,10,0,3,0,0,27,179,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,18
211031266,14,4,9,3,4,0,15,55,0,0,0,0,0,4,9,23,170,124,54,48,35,3,46,520,0,0,0,0,0,3,0,3,17,27,10,3,3,0,6,70,0,0,0,3,3,12,31,45,149,48,10,46,7,4,19,382,0,3,0,0,0,10,11,10,14,7,3,3,0,0,9,68,0,0,0,0,0,0,8,5,13,4,0,0,0,0,3,33,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,15,0,4,3,0,14,14,15,19,25,10,4,0,3,0,17,134,0,0,0,0,0,3,0,0,3,3,0,0,0,0,79,86,3,6,7,3,18,59,82,113,446,285,138,142,90,20,236,1649,0,0,0,0,0,18,33,31,68,28,9,8,4,0,26,226,0,3,0,14,0,53,25,10,21,8,4,3,0,0,19,165,0,0,3,0,0,4,4,0,3,3,0,0,0,0,3,21
211031267,15,14,6,3,0,0,11,71,0,0,0,3,0,13,11,29,211,181,103,73,55,7,61,745,0,0,0,0,0,0,3,4,30,29,24,16,8,0,15,129,0,0,0,0,0,12,35,44,159,89,23,45,11,4,32,459,0,0,0,0,3,14,10,19,18,8,4,3,0,0,9,89,0,0,0,0,0,0,4,10,14,0,3,3,0,0,8,44,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,3,3,4,3,19,7,19,38,17,3,4,3,0,20,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,86,3,4,3,8,12,62,78,123,527,412,239,197,128,27,287,2122,0,0,0,3,0,10,18,39,85,36,11,5,3,0,30,244,0,0,5,17,4,60,40,32,36,5,3,0,0,0,17,223,0,0,0,4,0,7,0,4,10,0,0,0,0,0,5,37
211031268,15,8,6,0,4,0,5,48,0,0,0,0,3,3,9,8,98,111,76,71,58,9,49,496,0,0,0,0,0,0,0,0,8,16,13,12,9,4,9,78,0,0,0,0,0,3,10,17,99,46,17,64,11,0,30,296,0,0,0,3,0,7,5,3,12,8,0,3,0,0,9,46,0,0,0,0,0,0,3,0,6,4,3,0,0,0,5,26,0,0,0,0,0,0,0,0,3,4,0,3,0,0,6,20,0,0,0,0,4,5,3,13,15,9,4,0,0,0,12,66,0,0,0,0,0,0,0,0,4,3,0,0,0,0,58,73,0,0,0,6,5,24,33,45,278,247,179,198,142,31,216,1413,0,0,0,0,0,3,11,11,32,14,4,6,4,0,8,98,0,0,0,4,0,14,11,10,17,3,0,0,0,0,14,84,0,0,0,0,0,4,0,3,0,0,0,0,0,0,4,19
211031450,7,6,0,0,3,0,0,28,0,0,0,0,0,5,10,26,136,112,46,32,19,3,30,418,0,0,0,0,0,3,0,0,11,9,10,0,0,0,5,43,0,0,0,0,0,13,34,54,103,39,14,9,3,0,22,292,0,0,0,0,0,9,6,5,16,8,3,0,0,0,9,54,3,0,0,0,0,0,4,3,8,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,6,3,4,3,0,0,5,22,0,3,5,3,15,11,4,7,24,11,3,0,0,0,11,94,0,0,0,0,0,3,0,3,0,0,0,0,0,0,42,51,7,4,5,4,19,52,60,103,345,236,122,78,41,8,158,1251,0,0,3,4,0,16,27,28,65,19,5,5,0,0,27,201,0,4,7,21,0,57,35,13,16,3,0,0,0,0,12,171,0,0,3,0,0,3,0,3,8,0,0,0,0,0,10,27
211031451,15,9,4,0,4,0,4,40,0,0,3,0,0,3,4,19,114,98,70,35,26,5,38,410,0,0,0,0,0,3,0,3,18,8,4,4,0,0,3,50,0,0,0,0,0,5,22,36,97,44,11,28,7,3,28,287,0,0,0,0,3,6,3,3,13,4,4,0,0,0,4,45,0,0,0,0,0,3,3,3,14,0,0,0,3,0,4,27,0,0,0,0,0,0,0,3,3,0,0,5,0,0,0,15,0,0,0,0,6,6,6,5,17,9,4,0,3,0,6,58,0,0,0,0,0,0,0,0,3,3,0,0,0,0,67,71,0,0,4,7,5,27,43,78,321,224,149,87,70,21,187,1217,0,0,0,0,0,12,16,19,40,23,4,9,0,0,32,155,0,0,5,22,0,27,20,19,20,3,3,0,0,0,17,141,0,0,0,0,0,7,3,0,8,0,0,0,0,0,0,13
211031452,3,5,3,0,0,0,3,12,0,0,0,0,0,0,3,7,50,48,28,18,6,3,19,188,0,0,0,0,0,0,0,0,10,12,4,0,3,0,3,29,0,0,0,0,0,6,9,12,57,13,4,4,0,0,4,123,0,0,0,0,0,0,3,3,6,5,0,0,0,0,3,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,4,0,9,15,5,3,0,0,0,8,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,0,0,3,0,3,12,19,35,164,114,65,36,20,6,70,551,0,0,0,0,0,3,7,4,30,6,7,3,0,0,18,75,0,0,0,0,0,9,9,8,18,0,0,0,0,0,3,41,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
211041269,14,4,3,0,0,0,5,43,0,0,0,0,0,4,7,14,93,79,40,24,23,0,30,316,0,0,0,0,0,0,0,0,7,9,3,9,0,3,8,43,0,0,0,0,0,13,26,23,71,41,6,41,3,3,20,259,0,0,0,3,4,8,12,7,20,8,0,0,3,0,5,71,0,0,0,0,0,3,3,0,3,6,3,0,0,0,6,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,6,3,3,3,0,9,10,3,8,28,14,3,0,0,0,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,45,5,6,3,6,18,52,50,64,287,207,113,119,53,8,147,1133,0,0,0,0,0,10,13,12,34,21,7,0,4,0,7,115,0,0,0,12,0,15,16,13,15,0,0,0,0,0,10,87,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,6
211041270,19,9,7,0,4,0,3,66,0,0,0,3,0,8,3,16,133,157,88,53,43,8,34,548,0,0,0,0,0,0,0,7,18,15,22,11,3,3,6,84,0,0,0,0,0,19,24,37,145,75,20,80,7,0,23,442,0,0,0,0,4,15,5,8,20,12,0,3,0,0,3,61,0,0,0,0,0,0,0,0,9,0,3,4,0,0,7,27,0,0,0,0,0,0,0,0,3,0,0,3,0,0,7,13,9,0,9,0,11,10,12,22,28,18,9,4,4,0,17,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,67,7,5,13,7,25,65,45,94,417,348,202,210,97,30,202,1766,0,0,3,0,0,10,9,15,55,20,13,10,4,0,10,165,0,3,3,4,0,33,18,8,24,3,5,0,0,0,14,130,0,0,0,0,0,3,0,3,3,6,3,0,0,0,0,19
211041271,11,16,6,3,0,0,3,41,0,0,0,0,0,5,8,11,113,110,52,60,38,3,29,427,0,0,0,0,0,0,3,3,16,12,8,12,4,0,3,61,3,0,0,3,0,15,27,22,95,43,13,33,6,3,12,273,0,0,3,4,0,8,7,6,9,10,3,3,0,0,7,63,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,17,0,3,0,4,7,19,10,15,12,11,6,0,0,0,20,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,58,3,5,6,8,13,58,56,54,284,243,132,149,80,15,159,1257,0,0,0,0,0,10,8,10,42,12,15,3,0,0,4,106,0,0,0,3,3,21,12,11,15,10,3,0,0,0,18,93,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,10
211041272,9,9,7,0,3,0,0,44,0,0,0,0,0,9,3,12,103,106,69,50,53,8,43,451,0,0,0,0,0,0,3,0,16,9,12,8,3,0,5,55,0,0,3,3,0,9,8,30,97,39,12,55,7,0,35,304,0,0,0,0,0,3,3,4,15,7,3,3,0,0,3,53,0,0,0,0,0,3,0,0,9,0,3,3,0,0,5,23,0,0,0,0,0,0,0,0,0,0,4,0,4,0,6,10,6,0,4,0,3,5,7,13,32,14,12,3,0,0,10,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,62,9,0,9,3,3,33,31,71,328,227,169,166,105,34,183,1366,0,0,0,0,0,6,3,14,32,16,4,6,3,0,19,102,0,0,0,3,0,19,13,3,10,0,0,0,0,0,12,73,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9
211041273,15,12,11,3,3,0,6,64,0,0,0,0,0,0,10,11,97,109,103,68,75,26,56,563,0,0,0,0,0,0,0,0,8,13,7,9,8,5,10,60,0,0,0,4,0,10,17,24,80,59,34,70,29,11,31,364,0,0,0,3,0,10,9,6,22,9,8,4,3,0,18,98,0,0,0,0,0,0,0,0,5,3,0,5,0,0,7,23,0,0,0,0,0,0,0,0,3,3,3,7,4,3,3,26,3,3,0,0,11,9,11,16,25,19,16,3,4,3,22,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,90,3,3,0,10,10,41,50,64,296,292,253,230,219,89,281,1857,0,0,0,0,0,7,9,11,24,15,6,7,4,3,12,105,0,3,4,5,0,13,4,6,21,6,0,0,0,0,14,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
211051274,21,14,5,8,0,0,12,70,3,0,0,0,0,12,8,32,157,133,68,47,40,5,53,564,0,0,0,0,0,0,0,9,13,16,7,9,4,0,8,65,3,0,0,0,0,10,25,41,117,54,13,41,9,3,36,351,0,0,0,0,0,5,4,5,22,6,0,3,0,0,0,61,0,0,0,0,0,3,0,4,7,6,0,0,0,0,3,19,0,0,0,0,0,0,0,0,3,10,3,0,0,0,0,22,0,0,0,3,6,9,3,9,15,5,4,0,0,0,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,89,4,0,0,6,17,49,47,107,385,284,152,147,89,30,244,1579,0,0,0,0,0,7,10,17,46,17,8,6,3,0,19,124,0,0,5,18,3,25,16,4,17,0,0,0,0,0,18,111,0,0,0,0,0,4,3,4,0,3,0,0,0,0,0,17
211051275,10,10,0,4,4,0,0,35,0,0,0,0,0,5,11,19,129,127,61,27,36,5,50,464,0,0,0,0,0,0,4,0,7,3,5,5,0,0,6,46,0,0,0,0,0,16,10,33,110,41,11,42,9,0,23,292,0,0,0,0,0,6,3,4,8,8,0,0,0,0,0,41,0,0,0,0,0,0,3,9,3,0,0,0,0,0,8,24,0,0,0,0,0,0,0,0,10,3,0,0,0,0,3,17,3,0,0,0,6,7,0,8,20,14,0,3,0,0,7,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,64,4,0,7,6,7,40,35,85,321,257,141,123,81,17,195,1313,0,0,0,0,0,12,11,19,33,17,8,4,0,0,17,117,0,0,3,12,0,25,15,7,9,4,0,0,0,0,11,90,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,12
