SA2_MAINCODE_2016,C06_0_74_1PF_CU15DS,C06_0_74_1PF_CU15NDS,C06_0_74_1PFnCU15DS,C06_0_74_1PF_NDCO,C06_0_74_T,C06_75_99_1PF_CU15DS,C06_75_99_1PF_CU15NDS,C06_75_99_1PFnCU15DS,C06_75_99_1PF_NDCO,C06_75_99_T,C06_100_149_1PF_CU15DS,C06_100_149_1PF_CU15NDS,C06_100_149_1PFnCU15DS,C06_100_149_1PF_NDCO,C06_100_149_T,C06_150_199_1PF_CU15DS,C06_150_199_1PF_CU15NDS,C06_150_199_1PFnCU15DS,C06_150_199_1PF_NDCO,C06_150_199_T,C06_200_224_1PF_CU15DS,C06_200_224_1PF_CU15NDS,C06_200_224_1PFnCU15DS,C06_200_224_1PF_NDCO,C06_200_224_T,C06_225_274_1PF_CU15DS,C06_225_274_1PF_CU15NDS,C06_225_274_1PFnCU15DS,C06_225_274_1PF_NDCO,C06_225_274_T,C06_275_349_1PF_CU15DS,C06_275_349_1PF_CU15NDS,C06_275_349_1PFnCU15DS,C06_275_349_1PF_NDCO,C06_275_349_T,C06_350_449_1PF_CU15DS,C06_350_449_1PF_CU15NDS,C06_350_449_1PFnCU15DS,C06_350_449_1PF_NDCO,C06_350_449_T,C06_450_549_1PF_CU15DS,C06_450_549_1PF_CU15NDS,C06_450_549_1PFnCU15DS,C06_450_549_1PF_NDCO,C06_450_549_T,C06_550_649_1PF_CU15DS,C06_550_649_1PF_CU15NDS,C06_550_649_1PFnCU15DS,C06_550_649_1PF_NDCO,C06_550_649_T,C06_650_749_1PF_CU15DS,C06_650_749_1PF_CU15NDS,C06_650_749_1PFnCU15DS,C06_650_749_1PF_NDCO,C06_650_749_T,C06_750_849_1PF_CU15DS,C06_750_849_1PF_CU15NDS,C06_750_849_1PFnCU15DS,C06_750_849_1PF_NDCO,C06_750_849_T,C06_850_949_1PF_CU15DS,C06_850_949_1PF_CU15NDS,C06_850_949_1PFnCU15DS,C06_850_949_1PF_NDCO,C06_850_949_T,C06_950ov_1PF_CU15DS,C06_950ov_1PF_CU15NDS,C06_950ov_1PFnCU15DS,C06_950ov_1PF_NDCO,C06_950ov_T,C06_Rns_1PF_CU15DS,C06_Rns_1PF_CU15NDS,C06_Rns_1PFnCU15DS,C06_Rns_1PF_NDCO,C06_Rns_T,C06_Tot_1PF_CU15DS,C06_Tot_1PF_CU15NDS,C06_Tot_1PFnCU15DS,C06_Tot_1PF_NDCO,C06_Tot_T,C11_0_74_1PF_CU15DS,C11_0_74_1PF_CU15NDS,C11_0_74_1PFnCU15DS,C11_0_74_1PF_NDCO,C11_0_74_T,C11_75_99_1PF_CU15DS,C11_75_99_1PF_CU15NDS,C11_75_99_1PFnCU15DS,C11_75_99_1PF_NDCO,C11_75_99_T,C11_100_149_1PF_CU15DS,C11_100_149_1PF_CU15NDS,C11_100_149_1PFnCU15DS,C11_100_149_1PF_NDCO,C11_100_149_T,C11_150_199_1PF_CU15DS,C11_150_199_1PF_CU15NDS,C11_150_199_1PFnCU15DS,C11_150_199_1PF_NDCO,C11_150_199_T,C11_200_224_1PF_CU15DS,C11_200_224_1PF_CU15NDS,C11_200_224_1PFnCU15DS,C11_200_224_1PF_NDCO,C11_200_224_T,C11_225_274_1PF_CU15DS,C11_225_274_1PF_CU15NDS,C11_225_274_1PFnCU15DS,C11_225_274_1PF_NDCO,C11_225_274_T,C11_275_349_1PF_CU15DS,C11_275_349_1PF_CU15NDS,C11_275_349_1PFnCU15DS,C11_275_349_1PF_NDCO,C11_275_349_T,C11_350_449_1PF_CU15DS,C11_350_449_1PF_CU15NDS,C11_350_449_1PFnCU15DS,C11_350_449_1PF_NDCO,C11_350_449_T,C11_450_549_1PF_CU15DS,C11_450_549_1PF_CU15NDS,C11_450_549_1PFnCU15DS,C11_450_549_1PF_NDCO,C11_450_549_T,C11_550_649_1PF_CU15DS,C11_550_649_1PF_CU15NDS,C11_550_649_1PFnCU15DS,C11_550_649_1PF_NDCO,C11_550_649_T,C11_650_749_1PF_CU15DS,C11_650_749_1PF_CU15NDS,C11_650_749_1PFnCU15DS,C11_650_749_1PF_NDCO,C11_650_749_T,C11_750_849_1PF_CU15DS,C11_750_849_1PF_CU15NDS,C11_750_849_1PFnCU15DS,C11_750_849_1PF_NDCO,C11_750_849_T,C11_850_949_1PF_CU15DS,C11_850_949_1PF_CU15NDS,C11_850_949_1PFnCU15DS,C11_850_949_1PF_NDCO,C11_850_949_T,C11_950ov_1PF_CU15_DS,C11_950ov_1PF_CU15_NDS,C11_950ov_1PFnoCU15_DS,C11_950ov_1PF_NDCO,C11_950ov_T,C11_Rns_1PF_CU15DS,C11_Rns_1PF_CU15NDS,C11_Rns_1PFnCU15DS,C11_Rns_1PF_NDCO,C11_Rns_T,C11_Tot_1PF_CU15DS,C11_Tot_1PF_CU15NDS,C11_Tot_1PFnCU15DS,C11_Tot_1PF_NDCO,C11_Tot_T,C16_0_74_1PF_CU15DS,C16_0_74_1PF_CU15NDS,C16_0_74_1PFnCU15DS,C16_0_74_1PF_NDCO,C16_0_74_T,C16_75_99_1PF_CU15DS,C16_75_99_1PF_CU15NDS,C16_75_99_1PFnCU15DS,C16_75_99_1PF_NDCO,C16_75_99_T,C16_100_149_1PF_CU15DS,C16_100_149_1PF_CU15NDS,C16_100_149_1PFnCU15DS,C16_100_149_1PF_NDCO,C16_100_149_T,C16_150_199_1PF_CU15DS,C16_150_199_1PF_CU15NDS,C16_150_199_1PFnCU15DS,C16_150_199_1PF_NDCO,C16_150_199_T,C16_200_224_1PF_CU15DS,C16_200_224_1PF_CU15NDS,C16_200_224_1PFnCU15DS,C16_200_224_1PF_NDCO,C16_200_224_T,C16_225_274_1PF_CU15DS,C16_225_274_1PF_CU15NDS,C16_225_274_1PFnCU15DS,C16_225_274_1PF_NDCO,C16_225_274_T,C16_275_349_1PF_CU15DS,C16_275_349_1PF_CU15NDS,C16_275_349_1PFnCU15DS,C16_275_349_1PF_NDCO,C16_275_349_T,C16_350_449_1PF_CU15DS,C16_350_449_1PF_CU15NDS,C16_350_449_1PFnCU15DS,C16_350_449_1PF_NDCO,C16_350_449_T
602011052,0,3,0,0,7,0,4,0,0,5,0,20,0,0,18,4,10,5,3,19,0,11,0,0,12,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,6,6,61,0,0,0,0,0,0,5,0,3,7,3,8,0,0,10,0,9,0,4,9,0,4,0,0,10,0,6,0,5,15,3,14,5,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,43,10,15,74,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,0,7,3,0,7,0,3,0,0,8,0,9,6,4,14,3,16,3,5,29,0,0,0,0,0
602021053,0,6,0,3,8,0,0,0,0,4,0,10,0,0,15,4,23,4,0,29,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,45,5,8,66,0,3,0,0,3,0,0,0,3,4,0,3,0,5,7,0,20,3,0,22,0,7,4,0,19,0,9,6,0,14,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,9,9,72,0,3,0,0,3,0,0,0,0,0,0,4,0,0,8,0,3,0,3,6,5,9,0,0,17,3,10,0,4,23,0,5,0,0,11,0,0,0,0,3
602021054,0,13,0,0,11,0,15,0,4,20,0,30,3,4,38,0,16,3,0,16,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,6,76,10,6,97,0,7,0,3,7,0,3,0,0,4,0,4,0,3,12,0,14,0,3,18,0,8,0,0,13,3,18,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,53,9,11,76,3,8,3,3,15,0,3,0,0,4,0,11,0,0,16,0,3,3,0,7,0,8,0,4,15,3,20,0,3,27,0,9,0,0,15,0,0,0,0,0
602021055,0,7,0,0,5,0,0,0,0,0,0,8,0,0,11,0,10,4,0,18,0,3,0,0,7,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,35,5,4,47,0,3,0,0,3,0,0,0,0,0,0,4,0,3,5,0,6,0,0,6,0,7,0,0,7,3,15,3,0,21,3,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,36,4,4,53,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,6,0,5,0,0,5,3,13,5,3,19,0,11,0,0,17,0,4,0,0,8
602021056,0,3,0,0,3,0,0,0,0,3,0,3,0,4,10,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,17,0,5,24,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,3,0,3,6,0,6,0,0,6,0,3,0,0,8,0,6,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,10,32,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,3,9,0,4,0,0,5,0,0,0,0,5,0,5,0,3,10,0,0,0,0,0
602021057,0,8,0,0,6,0,4,0,0,3,0,21,3,0,25,0,8,0,0,8,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,47,3,3,60,0,0,0,0,5,0,3,0,0,3,0,4,0,0,6,0,7,0,0,13,0,3,0,0,3,0,8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,30,7,3,41,0,0,0,3,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,7,0,3,0,0,3,0,16,0,4,18,3,10,0,3,14,0,0,0,0,0
602031058,0,3,0,0,11,0,0,0,0,0,0,4,0,0,12,0,6,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,22,0,4,30,0,4,0,0,4,0,0,0,0,0,0,3,0,3,8,0,7,0,0,5,0,3,0,0,5,0,4,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,3,3,29,0,3,0,0,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,3,4,3,0,3,11,0,3,0,0,3,0,5,0,0,5
602031059,0,21,3,3,26,4,24,4,4,33,3,30,3,5,48,7,47,0,0,47,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,13,128,8,17,168,0,7,0,0,10,0,13,0,8,21,0,15,0,7,20,4,57,8,13,78,0,29,8,3,39,3,16,0,0,19,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,14,144,18,29,205,0,6,0,0,11,0,0,0,0,4,3,9,3,11,28,3,33,8,7,57,3,30,0,8,51,10,15,0,6,28,0,9,0,0,12,0,0,0,0,0
602031060,0,10,0,0,10,6,12,0,0,13,0,17,4,4,22,0,9,0,4,14,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,44,3,6,66,0,3,0,0,3,0,6,0,0,9,0,12,0,4,13,0,14,0,6,16,0,4,0,0,10,3,11,3,0,17,7,10,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,55,11,11,91,0,0,0,0,3,0,0,0,0,0,0,12,0,0,17,3,8,3,0,17,0,6,0,5,12,0,24,3,3,35,5,13,3,4,20,0,3,0,0,3
602031061,0,3,0,3,8,0,3,0,3,9,0,16,0,0,17,0,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,30,5,12,45,0,3,0,0,8,0,0,0,5,4,0,11,0,3,15,0,16,0,3,17,0,3,0,0,3,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,40,8,9,61,0,3,0,0,8,0,0,0,0,3,0,3,0,0,7,0,6,0,0,11,3,7,0,3,12,3,6,0,4,16,0,0,0,0,3,0,0,0,0,0
602031062,0,5,0,0,5,0,0,0,0,6,3,10,3,0,18,0,7,0,3,15,0,5,0,0,7,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,37,3,3,58,0,0,0,0,0,0,3,0,0,3,0,8,0,0,13,0,0,0,3,8,0,5,0,0,3,0,11,0,0,15,0,8,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,42,3,8,57,0,3,0,0,3,0,0,0,0,0,0,4,0,0,5,0,4,0,3,7,0,4,0,0,3,3,13,0,8,20,0,16,0,0,17,0,0,0,0,6
602031064,0,12,0,3,15,0,3,0,4,5,3,26,3,4,33,3,23,3,8,36,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,66,9,15,106,0,5,0,0,5,0,0,0,0,3,0,8,3,4,20,3,23,4,3,36,3,11,4,3,23,0,9,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,11,66,12,18,111,0,7,0,0,7,0,0,0,0,0,0,5,3,3,8,0,9,0,4,19,0,16,6,3,22,0,17,3,3,29,4,0,0,0,5,0,0,0,0,0
602031099,0,3,0,0,8,0,4,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,15,0,0,0,0,3,0,4,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,10,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602031100,0,13,3,5,16,0,12,3,3,17,4,33,3,5,41,3,10,0,3,20,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,66,10,19,110,0,4,3,3,13,0,3,0,0,8,0,9,3,8,25,0,23,0,9,33,3,13,3,0,21,0,3,0,0,12,0,0,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,5,68,10,24,109,0,7,0,0,12,0,0,0,7,8,0,3,0,3,5,0,18,6,3,28,6,19,0,4,22,6,21,5,3,28,3,5,0,0,10,0,0,0,0,3
603011065,0,7,0,10,18,3,3,0,0,5,4,3,0,0,6,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,0,8,35,0,0,0,0,3,0,3,0,0,3,0,5,0,0,8,0,4,0,3,8,0,0,0,0,3,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,4,3,30,0,0,0,0,6,0,0,0,0,0,0,6,0,3,10,0,10,0,0,10,0,3,0,0,4,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
603011066,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,4,0,3,5,0,3,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,8,18,0,3,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,9,0,0,0,3,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0
603011067,0,6,4,3,15,0,3,0,0,9,4,15,0,0,24,0,13,0,0,14,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,49,3,7,64,3,0,0,4,10,0,0,0,0,0,0,6,0,6,8,0,14,0,3,17,3,8,0,0,11,0,12,0,0,12,0,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,6,6,50,0,22,79,0,4,0,0,11,0,3,0,3,6,0,3,3,4,6,0,3,0,7,13,0,10,0,0,9,3,15,3,4,18,3,16,0,3,18,0,3,0,0,3
603011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603021069,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,6,17,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,3,0,0,3,0,5,0,0,5,0,7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,22,3,4,31,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,4,0,5,0,0,9,0,0,0,0,0
603021070,0,0,3,0,5,0,0,0,0,0,3,14,3,4,20,0,10,0,0,13,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,9,6,37,0,4,0,0,4,0,3,0,0,0,0,3,0,0,6,0,6,0,3,10,0,6,0,0,4,0,10,0,0,10,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,3,3,43,0,6,56,0,0,0,3,3,0,0,0,0,0,0,4,0,0,4,0,0,0,0,3,0,3,0,0,3,0,17,0,5,19,0,13,3,3,19,0,0,0,0,0
603021071,0,3,0,0,5,0,0,0,0,3,0,10,3,3,13,3,3,3,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18,6,6,38,0,5,0,0,5,0,0,0,0,0,3,7,0,0,3,0,4,0,3,11,0,6,0,0,11,0,10,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,3,8,40,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,3,6,0,0,15,3,13,3,3,18,3,3,0,0,6,0,0,0,0,0
603021072,0,4,0,3,11,0,3,0,3,5,6,15,3,10,30,5,27,3,6,37,0,3,0,0,4,0,3,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,57,7,25,94,3,5,0,0,9,0,0,0,0,0,0,9,0,4,17,0,20,3,5,27,3,16,3,3,25,4,23,0,3,25,0,15,0,3,23,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7,94,10,21,131,0,3,0,0,5,0,0,0,0,3,0,7,0,4,11,0,9,0,3,15,0,0,0,3,7,7,16,6,5,38,5,25,7,4,43,0,3,0,0,4
603031073,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,3,0,11,0,4,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3,3,26,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,10,0,4,0,0,6,0,3,0,0,3,0,0,0,0,0
603031074,0,7,0,3,10,0,7,0,0,8,0,7,3,0,15,0,9,3,0,16,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,37,10,8,48,0,0,0,0,3,0,0,0,0,0,3,3,0,0,7,0,12,3,3,16,0,7,0,0,12,0,3,0,0,10,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,35,3,10,51,0,4,0,0,8,0,0,0,0,0,0,3,0,0,5,0,10,0,0,12,3,4,3,0,12,0,10,3,3,18,0,5,0,0,3,0,0,0,0,0
604011075,0,4,0,0,8,0,6,0,5,14,0,21,3,13,32,4,40,3,3,54,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,79,7,23,123,0,3,0,3,6,0,9,4,0,8,0,8,0,3,12,4,20,3,11,37,0,20,6,3,26,0,13,3,3,25,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,17,18,120,0,0,0,0,0,0,3,0,0,3,0,10,4,0,11,3,6,3,5,20,4,17,0,8,30,3,31,11,8,44,0,4,0,0,7,0,0,0,0,0
604011076,0,3,0,0,0,0,0,0,0,0,0,12,0,5,20,0,8,0,0,9,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,30,0,6,34,0,6,0,0,5,0,0,0,0,0,0,4,0,0,10,0,11,0,0,7,0,11,0,4,15,0,7,0,0,7,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,40,0,4,45,0,4,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,10,0,3,9,0,6,0,0,8,0,3,0,3,8,0,0,0,0,0
