SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
407011144,57,33,23,32,48,63,51,33,11,360,0,0,5,3,5,4,10,3,0,29,446,258,233,329,569,958,1495,935,367,5585,0,0,4,0,4,4,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,10,3,0,3,7,13,13,11,5,3,54,8,0,9,7,11,19,11,5,3,65,813,395,377,486,501,667,666,340,112,4353,104,69,71,93,109,173,198,141,59,1007,1377,737,704,922,1217,1833,2378,1423,537,11126
407011145,27,4,11,12,11,15,19,3,4,111,3,3,0,0,0,3,0,0,0,15,218,118,119,158,277,373,405,171,91,1926,0,0,0,3,0,0,0,0,0,5,6,0,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,14,3,0,0,0,3,3,0,0,0,14,449,185,257,257,310,353,196,68,20,2091,103,59,57,51,81,113,86,44,22,608,777,376,448,474,685,849,691,279,123,4702
407011146,62,40,33,27,40,39,34,12,5,292,3,0,3,0,4,0,0,0,0,11,524,302,251,314,447,557,616,345,132,3489,0,0,7,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,13,0,0,0,5,8,0,0,0,0,13,670,394,342,374,383,327,233,76,16,2821,105,55,73,70,89,78,98,76,59,705,1309,756,680,774,938,976,947,502,215,7096
407011147,53,44,24,33,43,46,29,8,0,283,10,27,3,4,16,3,3,0,0,76,441,324,203,338,552,643,525,200,47,3267,0,0,0,0,0,0,0,0,0,8,3,0,0,3,4,0,3,0,0,17,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,4,6,6,7,6,0,0,36,3,5,4,13,6,7,6,0,0,40,698,400,291,443,454,427,315,49,14,3097,161,87,80,112,154,152,115,30,6,888,1312,818,581,916,1171,1237,980,288,61,7362
407011148,99,46,55,64,45,96,93,41,14,555,9,0,9,8,3,3,7,16,3,54,715,414,329,542,697,1208,1997,1265,550,7712,0,0,5,0,0,3,3,0,0,21,0,3,3,3,0,3,0,0,0,10,0,0,0,0,3,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,14,0,3,13,7,10,11,9,3,0,49,4,3,16,9,8,11,9,3,0,62,944,548,512,519,566,686,823,341,128,5070,172,90,82,122,144,214,256,178,109,1376,1857,1070,957,1215,1452,2141,3106,1799,788,14378
407011149,25,7,10,11,21,22,32,13,4,142,0,0,0,0,0,0,3,0,0,8,223,135,119,169,316,507,600,287,106,2455,0,0,3,0,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,8,10,4,0,0,35,3,0,3,3,8,10,4,0,0,35,505,239,255,287,360,465,327,94,30,2563,87,46,36,53,78,140,121,40,14,610,817,426,418,508,773,1141,1070,422,146,5732
407021150,30,5,11,12,16,14,5,0,0,98,0,3,0,0,0,3,0,0,0,4,446,275,189,320,493,476,409,177,67,2853,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,3,0,3,0,5,0,0,0,0,14,512,216,229,294,280,247,138,41,7,1957,107,75,166,192,188,127,92,27,10,997,1066,570,590,818,964,853,643,246,91,5834
407021151,9,3,7,8,6,13,10,3,0,53,0,0,0,0,0,0,0,0,0,0,179,126,131,155,243,389,389,229,76,1918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,3,0,0,0,3,7,0,0,0,11,341,169,200,181,168,172,112,55,14,1422,31,23,20,35,49,50,59,45,21,343,563,326,360,382,463,625,560,334,109,3724
407021152,10,8,3,12,13,11,10,0,0,65,0,0,0,0,0,0,0,0,0,3,307,206,156,241,345,491,436,238,113,2540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,8,0,3,3,0,0,0,0,0,0,4,3,3,3,4,4,0,0,0,0,16,518,314,229,269,324,250,139,78,21,2154,68,51,39,49,56,59,73,55,69,525,908,581,431,573,737,809,651,374,201,5251
407021154,46,21,17,21,23,15,13,4,5,165,0,0,0,0,0,0,0,0,0,0,523,328,314,380,459,458,463,302,155,3383,0,0,0,0,3,0,0,0,0,7,53,45,73,79,43,19,3,0,0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,3,0,4,6,0,0,0,0,0,15,6,0,10,6,0,0,0,0,0,21,446,251,313,245,198,159,85,43,25,1757,67,52,58,52,39,55,50,33,15,424,1128,695,798,777,750,708,610,377,197,6038
407021155,10,0,3,3,6,0,9,3,0,29,0,0,0,0,0,0,0,0,0,0,253,86,92,156,221,244,179,62,23,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,79,77,109,118,110,49,9,8,741,44,15,16,23,37,32,19,10,3,191,484,173,184,281,375,387,252,83,31,2254
407021156,14,0,3,10,3,3,3,3,0,40,0,0,0,0,0,0,0,3,0,10,282,134,130,202,251,274,262,113,54,1706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,5,293,133,145,171,151,129,70,30,6,1143,27,21,23,31,45,38,30,11,4,233,606,299,296,409,462,449,368,155,71,3117
407021157,61,32,24,38,41,29,19,7,3,251,0,0,0,0,0,0,0,0,0,6,590,337,306,420,503,541,425,267,126,3506,7,3,5,8,4,0,0,0,0,27,8,10,28,25,33,7,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,4,3,3,0,3,0,3,0,0,0,14,532,310,304,290,319,232,142,41,14,2186,109,78,90,68,119,88,87,54,59,750,1252,745,732,815,990,870,656,361,198,6620
407021158,9,6,3,3,13,12,9,0,0,63,0,0,0,0,0,0,0,0,0,0,252,112,116,153,253,333,262,116,33,1633,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,315,146,146,158,201,189,97,33,16,1303,43,37,23,40,48,57,58,18,0,317,602,300,284,348,510,580,421,162,55,3269
407021173,93,46,51,54,65,42,22,4,0,382,0,0,0,3,0,5,0,0,0,6,1184,684,615,791,1116,1195,936,502,275,7296,15,3,0,9,4,0,0,0,0,32,11,0,4,0,0,0,0,0,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,8,9,14,4,4,4,0,0,0,46,6,6,16,10,4,4,0,0,0,51,1572,910,923,849,764,484,310,126,32,5964,215,135,129,126,159,177,168,84,37,1225,3014,1749,1694,1801,2061,1868,1422,713,344,14671
407021174,89,49,64,46,50,38,29,28,4,385,0,0,0,0,0,3,0,0,0,7,1107,698,649,683,1026,1136,980,695,273,7256,3,4,10,5,8,4,0,0,0,34,8,6,8,10,0,3,0,0,0,37,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,5,3,3,9,0,0,0,0,0,18,0,5,5,17,6,6,0,0,0,34,12,3,11,20,4,7,4,0,0,59,1316,873,854,679,682,492,299,133,54,5379,211,118,126,131,144,147,128,107,46,1160,2668,1715,1667,1546,1883,1801,1415,945,374,14017
407031159,32,27,25,19,26,17,15,0,0,159,0,0,0,0,0,0,0,0,0,0,476,333,234,326,554,607,537,325,145,3535,3,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,12,24,15,15,12,9,3,0,107,4,0,3,5,6,5,0,3,0,28,28,12,22,14,20,16,10,3,0,133,530,272,235,301,283,332,181,59,26,2219,97,61,34,59,96,99,67,42,20,575,1147,676,541,710,956,1061,794,426,190,6504
407031160,23,20,19,11,13,15,5,0,0,95,0,0,0,0,0,0,3,0,0,3,301,186,189,184,266,314,286,207,83,2018,3,0,6,7,0,0,0,0,0,15,10,0,4,6,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,3,4,6,3,0,0,39,0,3,3,4,4,0,0,0,0,22,13,10,12,5,12,10,6,0,0,59,369,225,255,193,156,144,106,51,14,1515,59,45,43,43,54,61,54,33,40,432,754,473,511,446,489,530,448,294,143,4088
407031161,27,17,13,15,19,18,9,5,4,119,0,0,0,0,0,3,0,0,0,7,262,124,118,179,276,328,282,163,77,1808,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,208,105,136,113,108,75,71,30,9,859,54,24,30,38,42,45,42,26,12,324,530,252,294,345,428,450,404,221,102,3029
407031162,18,18,13,17,29,23,24,10,0,148,0,0,0,0,0,0,0,0,0,0,426,259,222,282,452,477,494,306,157,3059,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,3,0,0,6,4,0,0,0,0,12,3,3,3,4,4,4,0,0,0,19,454,282,242,241,219,191,120,49,21,1819,67,43,36,55,52,58,68,24,31,438,952,581,506,594,728,739,679,377,206,5366
407031163,17,4,7,8,14,8,5,0,0,60,0,0,0,0,0,0,0,0,0,0,141,77,60,107,176,169,152,63,16,963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,0,0,0,11,134,70,48,69,77,78,29,14,6,530,36,28,11,22,42,29,20,9,0,191,317,175,126,196,299,278,208,84,20,1705
407031164,37,16,10,14,26,27,31,3,3,162,3,3,0,3,8,0,0,0,0,18,360,240,159,242,472,639,647,298,112,3172,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,3,3,6,3,0,0,0,25,0,5,3,3,6,5,5,0,0,25,413,259,240,261,353,310,274,98,23,2240,88,63,58,60,107,131,115,53,27,703,866,570,465,575,948,1104,1045,453,156,6183
407031165,164,99,84,90,93,88,64,29,16,732,0,5,11,5,8,3,3,3,0,40,1239,897,765,836,1141,1254,1320,894,384,8731,15,7,20,13,8,0,0,0,0,63,48,32,44,44,15,9,13,0,0,201,0,0,0,3,0,3,0,0,0,5,5,0,0,3,0,0,0,0,0,8,17,3,24,6,4,0,4,0,0,61,7,8,7,10,8,6,3,0,0,49,30,12,25,23,15,6,4,0,0,116,1410,1107,1096,703,815,599,394,179,53,6352,265,253,356,260,233,185,170,95,48,1876,3033,2335,2383,1920,2253,2075,1909,1166,478,17559
407031166,32,19,21,15,15,23,12,4,0,140,0,0,0,0,0,0,0,0,0,6,304,195,149,200,318,316,299,111,20,1911,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,3,0,3,0,0,0,0,14,4,3,3,0,3,0,0,0,0,16,260,201,153,168,226,155,112,28,0,1309,64,39,27,45,70,72,45,16,9,370,626,439,332,422,624,551,457,158,31,3645
407031167,14,9,5,6,8,3,9,0,0,47,0,0,0,0,0,0,0,0,0,0,256,179,155,173,249,355,373,298,169,2207,0,0,3,3,0,0,0,0,0,8,19,29,20,20,30,15,4,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,12,41,34,21,13,6,0,0,172,3,0,3,0,3,3,0,0,0,8,48,12,46,32,18,11,6,0,0,182,370,252,272,183,150,154,102,59,13,1560,62,74,73,54,44,62,64,43,27,494,764,549,589,482,488,606,548,399,213,4634
407031168,12,4,11,9,13,14,8,4,0,76,0,0,0,0,0,0,0,0,0,5,368,227,172,221,429,460,341,144,45,2398,0,3,4,0,0,0,0,0,0,8,12,3,3,10,3,6,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,12,3,12,12,10,12,0,0,80,0,0,5,0,0,0,0,0,0,7,15,12,6,16,12,10,12,0,0,88,363,223,252,251,253,210,139,37,14,1736,90,49,53,74,69,72,69,21,11,506,858,521,503,580,780,768,571,206,62,4843
407031169,33,27,19,18,21,31,21,9,3,175,8,0,0,3,4,0,0,0,0,15,429,236,212,278,443,535,514,268,89,2995,0,0,3,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,0,3,0,3,3,0,0,0,10,0,0,6,0,4,3,0,0,0,26,429,231,214,229,244,218,161,50,12,1785,114,52,69,65,55,64,83,45,4,561,975,531,511,572,750,828,752,358,112,5395
407031170,28,15,12,17,19,22,11,15,3,148,33,25,16,20,21,11,20,0,3,152,480,309,239,358,508,702,635,304,124,3660,14,0,14,3,0,3,0,0,0,34,6,9,4,4,4,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,22,12,17,16,11,9,0,0,0,80,0,0,0,0,3,7,0,0,0,13,22,12,22,16,11,12,4,0,0,93,403,227,234,218,298,261,197,86,30,1946,69,64,102,132,138,112,102,41,24,779,996,629,627,744,977,1096,940,433,173,6610
497979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
499999499,15,12,22,16,15,11,3,0,0,101,0,0,0,0,3,3,0,0,0,5,52,107,135,117,151,171,133,49,19,927,4,3,11,6,0,0,0,0,0,27,12,4,10,4,3,0,0,0,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,12,0,0,7,0,3,3,0,0,0,19,3,9,4,3,3,0,0,0,0,31,108,194,257,155,143,132,87,7,3,1074,42,106,123,137,165,98,51,0,0,722,217,439,556,421,474,403,271,59,22,2863
501011001,34,8,10,22,30,29,21,0,3,166,0,0,0,0,0,7,0,0,0,9,323,108,134,253,367,442,432,226,85,2366,0,0,0,0,0,3,0,0,0,5,4,0,0,4,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,3,3,0,19,0,0,3,0,5,3,3,3,0,19,580,215,275,408,294,309,180,65,19,2345,129,44,53,106,92,95,68,35,14,638,1046,368,476,789,757,867,690,331,119,5431
501011002,240,115,98,109,124,84,76,27,8,886,11,5,0,6,0,4,3,0,0,24,2238,1148,898,1524,1957,2048,2150,1241,505,13709,10,3,24,10,9,3,6,0,0,68,33,21,29,30,9,3,9,0,0,142,0,0,0,3,0,3,5,0,0,8,4,0,0,0,0,0,0,0,0,6,11,3,23,0,0,4,0,0,0,41,16,7,7,23,4,6,8,4,0,74,27,10,34,27,8,14,8,4,0,121,2389,1328,1273,1357,1108,917,612,228,99,9312,466,250,280,312,334,329,323,252,147,2703,5209,2792,2584,3322,3476,3344,3125,1730,751,26334
501011003,31,28,23,27,40,54,22,9,0,238,0,0,0,3,0,0,7,0,0,10,875,325,326,639,741,759,746,283,69,4770,0,0,16,0,0,3,0,0,0,23,0,0,9,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,10,5,3,0,0,0,35,8,0,9,10,5,3,0,0,0,39,1127,347,665,751,537,427,236,74,26,4194,218,100,141,173,157,157,118,38,12,1104,2249,783,1186,1615,1463,1371,1113,397,100,10280
501011004,17,12,17,21,23,9,12,4,0,114,0,0,0,3,0,0,0,0,0,6,483,269,291,451,442,473,301,152,79,2934,12,0,7,5,0,0,0,0,0,25,18,4,5,9,3,3,3,0,0,44,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,21,3,0,6,8,3,3,0,0,0,28,7,3,18,8,5,4,0,0,0,44,1276,399,795,883,584,403,182,62,20,4603,233,87,139,173,141,135,69,33,6,1008,2055,777,1281,1558,1204,1045,558,242,109,8830
501021005,158,71,76,96,81,84,42,11,4,619,11,7,3,8,5,5,4,0,0,39,1843,894,909,1226,1394,1367,1043,434,116,9227,16,4,12,14,10,0,0,0,0,57,27,6,11,14,6,5,0,0,0,80,4,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,13,3,7,9,7,11,11,3,3,0,56,11,9,12,11,11,14,3,3,0,65,1914,902,1058,913,731,520,232,87,19,6373,339,165,207,222,246,199,174,78,25,1663,4181,2000,2237,2413,2420,2120,1460,605,155,17592
501021007,47,20,25,27,19,23,17,4,0,185,0,0,0,0,0,3,0,0,0,8,455,228,194,303,442,458,411,156,38,2676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,8,10,0,0,0,0,26,0,0,0,9,10,5,0,0,0,29,506,241,277,276,281,225,111,25,9,1947,105,44,47,62,84,74,58,24,8,501,1077,512,521,650,821,761,584,208,53,5195
501021008,32,20,24,22,23,20,9,5,3,165,3,0,0,0,0,4,0,0,0,8,429,333,300,379,479,516,418,245,131,3235,8,3,9,11,0,0,0,0,0,33,17,0,13,6,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,0,6,3,0,0,0,0,0,13,0,8,5,3,3,0,7,0,0,29,4,8,15,9,3,0,7,0,0,45,525,407,451,306,273,202,105,45,29,2341,110,115,195,179,153,108,69,36,25,986,1109,870,1005,899,922,833,603,325,186,6746
501021009,55,24,28,33,29,34,23,6,0,233,0,0,0,5,0,0,0,0,0,8,690,448,404,482,693,845,680,295,94,4630,0,0,3,5,0,0,3,0,0,14,3,0,4,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,5,7,13,5,7,0,0,38,3,7,5,9,13,5,7,0,0,44,844,501,448,388,373,329,184,57,14,3138,125,110,116,87,115,138,126,69,45,925,1673,1074,985,977,1207,1321,994,422,152,8798
501021010,34,8,17,16,19,20,4,0,0,112,0,3,0,0,3,3,0,3,0,13,369,215,123,225,362,317,216,101,20,1944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,6,234,109,109,108,140,123,61,7,5,905,53,28,31,37,33,55,29,10,3,276,655,351,261,372,543,502,313,127,25,3142
501021011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,9
501021012,86,45,52,47,51,58,23,13,7,385,0,0,0,0,0,4,0,0,0,11,1044,609,652,726,887,859,741,458,193,6159,14,0,16,14,4,0,0,0,0,42,25,8,17,15,12,5,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,5,0,0,0,0,0,25,3,8,7,3,5,0,3,0,0,30,8,8,18,12,5,3,3,0,0,55,1202,684,763,581,459,302,167,70,24,4245,203,115,142,144,128,134,93,76,27,1050,2513,1426,1628,1507,1508,1306,1008,606,249,11756
501021014,99,39,24,44,44,42,31,16,8,346,0,0,0,0,0,0,0,0,0,4,922,538,431,655,825,758,673,375,106,5278,0,0,3,3,3,0,0,0,0,6,3,3,4,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,10,7,0,0,0,24,8,0,0,0,10,7,0,0,0,24,599,367,338,348,353,322,167,53,13,2568,177,146,114,127,138,127,111,68,10,1013,1708,1061,911,1135,1336,1218,960,497,133,8959
501021015,54,23,34,26,31,23,12,9,0,209,0,0,0,3,0,0,0,0,0,6,577,335,389,406,565,613,507,328,118,3835,7,0,11,10,0,3,0,0,0,34,3,3,16,5,6,6,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,8,0,0,0,0,0,21,3,7,8,3,3,3,0,0,0,24,4,7,13,7,3,3,0,0,0,46,581,378,470,269,226,209,115,49,7,2308,122,77,88,53,93,71,56,39,22,622,1323,810,1006,779,911,916,679,420,151,6994
501021016,13,10,3,12,18,19,17,8,0,94,0,0,0,0,0,0,0,0,0,0,365,208,160,218,381,397,311,190,59,2291,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,3,0,6,0,3,0,0,24,10,0,6,6,6,3,3,0,0,32,292,166,174,151,174,144,86,39,10,1236,103,47,51,59,55,76,74,62,26,553,773,426,398,445,622,619,479,291,96,4148
